,Index,Strike,Option Type,Expiry,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Qty,ROI%,Trade Year,Trade Month,Cumulative PnL,Cumulative ROI%,Running Max ROI%,Drawdown
528,NIFTY,17800,C,2021-09-23,2021-09-23 14:15:00,BUY,2021-09-23 14:20:00,9.85,7.7,24.3,2021-09-23 14:50:00,23.9,14.05,0.50625,13.54375,157485.4651162791,TSL Hit,11627.906976744189,6.299418604651165,2021,9,5959145.06691033,238.36580267641338,238.36580267641338,0.0
197,BANKNIFTY,37700,C,2021-09-23,2021-09-23 14:20:00,BUY,2021-09-23 14:25:00,114.85,75.35,113.5625,2021-09-23 14:40:00,103.0,-11.849999999999994,3.26775,-15.117749999999994,-9568.196202531642,TSL Hit,632.9113924050633,-0.3827278481012657,2021,9,5949576.870707799,237.9830748283121,238.36580267641338,-0.38272784810126836
529,NIFTY,17800,C,2021-09-23,2021-09-23 15:00:00,BUY,2021-09-23 15:05:00,19.75,7.25,25.1625,2021-09-23 15:20:00,23.6,3.8500000000000014,0.65025,3.1997500000000016,6399.500000000004,TSL Hit,2000.0,0.2559800000000001,2021,9,5955976.370707799,238.2390548283121,238.36580267641338,-0.12674784810127449
530,NIFTY,17650,P,2021-09-30,2021-09-30 13:30:00,BUY,2021-09-30 13:35:00,53.55,34.6,34.6,2021-09-30 13:50:00,34.6,-18.95,1.32225,-20.27225,-26744.39313984169,Initial SL Hit,1319.2612137203168,-1.0697757255936675,2021,9,5929231.977567957,237.16927910271843,238.36580267641338,-1.1965235736949467
531,NIFTY,17650,P,2021-09-30,2021-09-30 14:20:00,BUY,2021-09-30 14:25:00,45.65,19.85,19.85,2021-09-30 14:50:00,19.85,-25.8,0.9825,-26.7825,-25952.03488372093,Initial SL Hit,968.9922480620156,-1.0380813953488373,2021,9,5903279.942684236,236.1311977073696,238.36580267641338,-2.2346049690437724
198,BANKNIFTY,37600,P,2021-09-30,2021-09-30 14:20:00,BUY,2021-09-30 14:25:00,138.85,85.55,128.2125,2021-09-30 15:05:00,127.2,-11.649999999999991,3.99075,-15.640749999999992,-7336.186679174481,TSL Hit,469.0431519699813,-0.2934474671669792,2021,9,5895943.756005062,235.83775024020264,238.36580267641338,-2.528052436210743
532,NIFTY,18250,C,2021-10-14,2021-10-14 13:55:00,BUY,2021-10-14 14:00:00,54.5,47.65,59.89999999999999,2021-10-14 14:25:00,54.2,-0.2999999999999971,1.6305,-1.9304999999999968,-7045.620437956192,TSL Hit,3649.6350364963496,-0.2818248175182476,2021,10,5888898.135567105,235.5559254226844,238.36580267641338,-2.8098772537289847
199,BANKNIFTY,39000,C,2021-10-14,2021-10-14 14:00:00,BUY,2021-10-14 14:05:00,173.75,40.0,262.525,2021-10-14 14:35:00,210.7,36.94999999999999,5.76675,31.183249999999987,5828.644859813082,TSL Hit,186.9158878504673,0.2331457943925232,2021,10,5894726.7804269185,235.78907121707692,238.36580267641338,-2.5767314593364574
533,NIFTY,18250,C,2021-10-14,2021-10-14 14:30:00,BUY,2021-10-14 14:35:00,61.4,48.15,87.29999999999998,2021-10-14 15:20:00,87.3,25.9,2.2305,23.6695,44659.43396226415,EOD Exit,1886.7924528301887,1.7863773584905658,2021,10,5939386.214389183,237.5754485755675,238.36580267641338,-0.7903541008458888
200,BANKNIFTY,39000,C,2021-10-14,2021-10-14 14:40:00,BUY,2021-10-14 14:45:00,240.0,189.6,334.92499999999995,2021-10-14 15:20:00,337.0,97.0,8.655,88.345,43821.92460317459,EOD Exit,496.031746031746,1.7528769841269838,2021,10,5983208.138992357,239.32832555969446,239.32832555969446,0.0
534,NIFTY,18100,P,2021-10-21,2021-10-21 13:30:00,BUY,2021-10-21 13:35:00,35.0,12.35,28.425,2021-10-21 13:45:00,25.65,-9.35,0.90975,-10.259750000000002,-11324.227373068436,TSL Hit,1103.7527593818986,-0.4529690949227375,2021,10,5971883.911619289,238.87535646477173,239.32832555969446,-0.45296909492273585
535,NIFTY,18100,P,2021-10-21,2021-10-21 13:55:00,BUY,2021-10-21 14:00:00,33.6,18.1,18.1,2021-10-21 14:25:00,18.1,-15.5,0.7755,-16.2755,-26250.806451612905,Initial SL Hit,1612.9032258064517,-1.050032258064516,2021,10,5945633.105167676,237.82532420670722,239.32832555969446,-1.5030013529872406
201,BANKNIFTY,39600,C,2021-10-21,2021-10-21 14:50:00,BUY,2021-10-21 14:55:00,350.9,255.85,255.85,2021-10-21 15:05:00,255.85,-95.04999999999998,9.10125,-104.15124999999998,-27393.805891635977,Initial SL Hit,263.0194634402946,-1.095752235665439,2021,10,5918239.29927604,236.7295719710418,239.32832555969446,-2.59875358865267
536,NIFTY,18000,P,2021-10-28,2021-10-28 13:30:00,BUY,2021-10-28 13:35:00,50.0,23.95,43.975,2021-10-28 13:45:00,38.3,-11.700000000000005,1.3245,-13.024500000000003,-12499.520153550866,TSL Hit,959.6928982725528,-0.4999808061420346,2021,10,5905739.7791224895,236.22959116489974,239.32832555969446,-3.098734394794718
537,NIFTY,18000,P,2021-10-28,2021-10-28 13:50:00,BUY,2021-10-28 13:55:00,60.0,34.35,102.225,2021-10-28 14:55:00,84.4,24.40000000000001,2.166,22.234000000000005,21670.565302144256,TSL Hit,974.6588693957116,0.8668226120857702,2021,10,5927410.344424633,237.09641377698551,239.32832555969446,-2.2319117827089485
202,BANKNIFTY,39900,P,2021-10-28,2021-10-28 14:15:00,BUY,2021-10-28 14:20:00,93.3,51.05,386.175,2021-10-28 15:20:00,412.05,318.75,7.58025,311.16975,184124.1124260355,EOD Exit,591.7159763313609,7.364964497041421,2021,10,6111534.456850668,244.46137827402694,244.46137827402694,0.0
538,NIFTY,18000,P,2021-10-28,2021-10-28 15:05:00,BUY,2021-10-28 15:10:00,116.75,63.15,132.5375,2021-10-28 15:20:00,148.6,31.849999999999994,3.98025,27.869749999999996,12998.950559701489,EOD Exit,466.4179104477612,0.5199580223880595,2021,10,6124533.40741037,244.981336296415,244.981336296415,0.0
539,NIFTY,17800,P,2021-11-03,2021-11-03 14:15:00,BUY,2021-11-03 14:20:00,23.9,3.85,3.85,2021-11-03 15:00:00,3.85,-20.05,0.41625,-20.46625,-25519.01496259352,Initial SL Hit,1246.8827930174566,-1.020760598503741,2021,11,6099014.392447777,243.96057569791128,244.981336296415,-1.0207605985037276
203,BANKNIFTY,39900,P,2021-11-03,2021-11-03 14:20:00,BUY,2021-11-03 14:25:00,408.05,121.15,427.4375,2021-11-03 14:35:00,416.8,8.75,12.37275,-3.62275,-315.68055071453466,TSL Hit,87.1383757406762,-0.0126272220285813,2021,11,6098698.711897062,243.9479484758827,244.981336296415,-1.0333878205323117
204,BANKNIFTY,39900,P,2021-11-03,2021-11-03 14:40:00,BUY,2021-11-03 14:45:00,455.05,352.55,483.35,2021-11-03 15:20:00,495.0,39.94999999999999,14.250749999999998,25.699249999999992,6268.10975609756,EOD Exit,243.90243902439025,0.2507243902439023,2021,11,6104966.821653159,244.1986728661266,244.981336296415,-0.7826634302884088
540,NIFTY,17900,P,2021-11-11,2021-11-11 13:30:00,BUY,2021-11-11 13:35:00,52.75,33.3,82.05,2021-11-11 14:20:00,69.0,16.25,1.82625,14.42375,18539.52442159383,TSL Hit,1285.3470437017993,0.7415809768637532,2021,11,6123506.346074753,244.94025384299036,244.981336296415,-0.04108245342465011
205,BANKNIFTY,38500,P,2021-11-11,2021-11-11 14:05:00,BUY,2021-11-11 14:10:00,124.95,92.9,92.9,2021-11-11 14:25:00,92.9,-32.05,3.2677500000000004,-35.31775,-27548.94695787832,Initial SL Hit,780.03120124805,-1.1019578783151327,2021,11,6095957.399116875,243.83829596467524,244.981336296415,-1.143040331739769
541,NIFTY,17500,C,2021-11-25,2021-11-25 13:40:00,BUY,2021-11-25 13:45:00,37.6,19.15,19.15,2021-11-25 15:05:00,19.15,-18.450000000000003,0.85125,-19.301250000000003,-26153.455284552845,Initial SL Hit,1355.0135501355012,-1.0461382113821138,2021,11,6069803.943832322,242.79215775329314,244.981336296415,-2.1891785431218693
542,NIFTY,17300,C,2021-12-02,2021-12-02 13:30:00,BUY,2021-12-02 13:35:00,46.95,31.45,31.45,2021-12-02 13:40:00,31.45,-15.500000000000004,1.176,-16.676000000000002,-26896.774193548383,Initial SL Hit,1612.9032258064512,-1.0758709677419354,2021,12,6042907.169638773,241.7162867855512,244.981336296415,-3.265049510863804
543,NIFTY,17300,C,2021-12-02,2021-12-02 13:45:00,BUY,2021-12-02 13:50:00,47.9,31.45,31.45,2021-12-02 14:00:00,31.45,-16.45,1.1902499999999998,-17.640249999999998,-26808.8905775076,Initial SL Hit,1519.756838905775,-1.072355623100304,2021,12,6016098.279061266,240.6439311624509,244.981336296415,-4.337405133964097
544,NIFTY,17300,C,2021-12-02,2021-12-02 14:30:00,BUY,2021-12-02 14:35:00,49.05,28.7,94.2125,2021-12-02 15:20:00,101.8,52.75,2.26275,50.48725,62023.648648648654,EOD Exit,1228.5012285012283,2.480945945945946,2021,12,6078121.927709915,243.12487710839684,244.981336296415,-1.8564591880181638
545,NIFTY,17250,P,2021-12-16,2021-12-16 14:40:00,BUY,2021-12-16 14:45:00,64.6,20.45,20.45,2021-12-16 14:55:00,20.45,-44.14999999999999,1.27575,-45.42575,-25722.395243488118,Initial SL Hit,566.2514156285392,-1.0288958097395249,2021,12,6052399.5324664265,242.0959812986573,244.981336296415,-2.8853549977577018
206,BANKNIFTY,36700,P,2021-12-16,2021-12-16 15:00:00,BUY,2021-12-16 15:05:00,190.9,150.8,150.8,2021-12-16 15:15:00,150.8,-40.1,5.125500000000001,-45.2255,-28195.44887780549,Initial SL Hit,623.4413965087283,-1.1278179551122196,2021,12,6024204.083588621,240.9681633435451,244.981336296415,-4.0131729528699225
207,BANKNIFTY,35100,C,2021-12-30,2021-12-30 14:15:00,BUY,2021-12-30 14:20:00,51.55,29.75,29.75,2021-12-30 14:30:00,29.75,-21.8,1.2194999999999998,-23.0195,-26398.509174311926,Initial SL Hit,1146.7889908256882,-1.055940366972477,2021,12,5997805.574414309,239.91222297657262,244.981336296415,-5.069113319842387
208,BANKNIFTY,37400,C,2022-01-06,2022-01-06 14:20:00,BUY,2022-01-06 14:25:00,242.6,61.2,266.7625,2022-01-06 14:45:00,196.35,-46.25,6.58425,-52.83425,-7281.456725468578,TSL Hit,137.8169790518192,-0.2912582690187431,2022,1,5990524.11768884,239.62096470755387,244.981336296415,-5.360371588861142
546,NIFTY,17700,C,2022-01-06,2022-01-06 14:40:00,BUY,2022-01-06 14:45:00,79.95,61.7,61.7,2022-01-06 14:45:00,61.7,-18.25,2.12475,-20.37475,-27910.616438356163,Initial SL Hit,1369.86301369863,-1.1164246575342465,2022,1,5962613.501250484,238.5045400500196,244.981336296415,-6.476796246395395
547,NIFTY,17700,C,2022-01-06,2022-01-06 14:55:00,BUY,2022-01-06 15:00:00,70.75,51.6,51.6,2022-01-06 15:00:00,51.6,-19.15,1.83525,-20.98525,-27395.88772845953,Initial SL Hit,1305.4830287206266,-1.095835509138381,2022,1,5935217.613522025,237.40870454088125,244.981336296415,-7.572631755533763
209,BANKNIFTY,38500,P,2022-01-13,2022-01-13 14:30:00,BUY,2022-01-13 14:35:00,112.15,68.45,68.45,2022-01-13 14:55:00,68.45,-43.7,2.709,-46.409000000000006,-26549.77116704806,Initial SL Hit,572.0823798627002,-1.0619908466819226,2022,1,5908667.842354977,236.3467136941993,244.981336296415,-8.6346226022157
548,NIFTY,17750,P,2022-01-20,2022-01-20 13:30:00,BUY,2022-01-20 13:35:00,51.75,13.15,69.2625,2022-01-20 14:50:00,61.8,10.049999999999995,1.70325,8.346749999999997,5405.926165803106,TSL Hit,647.6683937823834,0.2162370466321242,2022,1,5914073.76852078,236.56295074083144,244.981336296415,-8.41838555558357
210,BANKNIFTY,37600,P,2022-01-20,2022-01-20 14:10:00,BUY,2022-01-20 14:15:00,35.7,17.15,17.15,2022-01-20 14:20:00,17.15,-18.550000000000004,0.79275,-19.34275000000001,-26068.396226415098,Initial SL Hit,1347.708894878706,-1.042735849056604,2022,1,5888005.3722943645,235.52021489177483,244.981336296415,-9.461121404640181
211,BANKNIFTY,37700,C,2022-01-27,2022-01-27 14:10:00,BUY,2022-01-27 14:15:00,146.35,90.55,266.3,2022-01-27 14:45:00,210.45,64.1,5.351999999999999,58.748,26320.78853046595,TSL Hit,448.0286738351255,1.052831541218638,2022,1,5914326.160824831,236.57304643299346,244.981336296415,-8.408289863421544
549,NIFTY,17000,C,2022-01-27,2022-01-27 14:10:00,BUY,2022-01-27 14:15:00,90.0,67.3,149.4875,2022-01-27 14:45:00,126.2,36.2,3.243,32.957,36296.25550660793,TSL Hit,1101.3215859030836,1.451850220264317,2022,1,5950622.416331438,238.02489665325777,244.981336296415,-6.956439643157239
550,NIFTY,17000,C,2022-01-27,2022-01-27 14:55:00,BUY,2022-01-27 15:00:00,110.3,85.3,85.3,2022-01-27 15:00:00,85.3,-25.0,2.934,-27.934,-27934.0,Initial SL Hit,1000.0,-1.11736,2022,1,5922688.416331438,236.90753665325778,244.981336296415,-8.07379964315723
212,BANKNIFTY,37700,C,2022-01-27,2022-01-27 15:00:00,BUY,2022-01-27 15:05:00,207.35,35.1,276.0,2022-01-27 15:20:00,282.1,74.75000000000003,7.34175,67.40825000000002,9783.49056603774,EOD Exit,145.1378809869376,0.3913396226415096,2022,1,5932471.906897476,237.2988762758993,244.981336296415,-7.68246002051572
551,NIFTY,17000,C,2022-01-27,2022-01-27 15:05:00,BUY,2022-01-27 15:10:00,116.35,46.05,108.3875,2022-01-27 15:20:00,108.5,-7.849999999999994,3.37275,-11.222749999999994,-3991.020625889045,EOD Exit,355.6187766714083,-0.1596408250355618,2022,1,5928480.886271587,237.13923545086374,244.981336296415,-7.842100845551272
552,NIFTY,17650,P,2022-02-03,2022-02-03 13:30:00,BUY,2022-02-03 13:35:00,33.95,24.35,59.712500000000006,2022-02-03 13:55:00,59.1,25.15,1.39575,23.75425,61860.02604166665,TSL Hit,2604.166666666666,2.474401041666666,2022,2,5990340.912313254,239.6136364925304,244.981336296415,-5.367699803884619
553,NIFTY,17650,P,2022-02-03,2022-02-03 14:10:00,BUY,2022-02-03 14:15:00,46.1,33.6,33.6,2022-02-03 14:30:00,33.6,-12.5,1.1955,-13.6955,-27391.0,Initial SL Hit,2000.0,-1.09564,2022,2,5962949.912313254,238.5179964925304,244.981336296415,-6.463339803884622
554,NIFTY,17650,P,2022-02-03,2022-02-03 14:35:00,BUY,2022-02-03 14:40:00,46.3,27.0,77.55,2022-02-03 15:20:00,89.45,43.150000000000006,2.03625,41.11375,53256.15284974095,EOD Exit,1295.336787564767,2.130246113989638,2022,2,6016206.065162995,240.64824260652003,244.981336296415,-4.33309368989498
555,NIFTY,17600,C,2022-02-10,2022-02-10 13:30:00,BUY,2022-02-10 13:35:00,36.0,20.2,36.325,2022-02-10 13:55:00,29.3,-6.699999999999999,0.9795,-7.679499999999999,-12151.107594936708,TSL Hit,1582.2784810126582,-0.4860443037974683,2022,2,6004054.957568058,240.16219830272257,244.981336296415,-4.819137993692436
556,NIFTY,17600,C,2022-02-10,2022-02-10 14:00:00,BUY,2022-02-10 14:05:00,33.05,24.65,24.65,2022-02-10 14:40:00,24.65,-8.399999999999999,0.8654999999999999,-9.2655,-27575.89285714286,Initial SL Hit,2976.1904761904766,-1.1030357142857143,2022,2,5976479.064710915,239.05916258843686,244.981336296415,-5.922173707978146
557,NIFTY,16450,P,2022-02-24,2022-02-24 13:25:00,BUY,2022-02-24 13:30:00,57.4,24.4,194.9375,2022-02-24 15:20:00,206.05,148.65,3.95175,144.69825,109619.88636363635,EOD Exit,757.5757575757576,4.384795454545454,2022,2,6086098.951074552,243.44395804298233,244.981336296415,-1.5373782534326779
213,BANKNIFTY,36000,P,2022-02-24,2022-02-24 14:00:00,BUY,2022-02-24 14:05:00,173.55,122.25,122.25,2022-02-24 14:15:00,122.25,-51.30000000000001,4.437,-55.73700000000001,-27162.280701754386,Initial SL Hit,487.3294346978556,-1.0864912280701753,2022,2,6058936.670372797,242.35746681491216,244.981336296415,-2.623869481502851
214,BANKNIFTY,36000,P,2022-02-24,2022-02-24 14:35:00,BUY,2022-02-24 14:40:00,267.15,175.95,711.575,2022-02-24 15:20:00,783.9,516.75,15.76575,500.98425,137331.20888157896,EOD Exit,274.1228070175439,5.493248355263159,2022,2,6196267.8792543765,247.8507151701753,247.8507151701753,0.0
215,BANKNIFTY,35100,P,2022-03-03,2022-03-03 14:00:00,BUY,2022-03-03 14:05:00,206.45,110.5,222.0,2022-03-03 14:20:00,204.15,-2.299999999999983,6.159,-8.458999999999982,-2204.012506513805,TSL Hit,260.5523710265764,-0.0881605002605522,2022,3,6194063.866747863,247.76255466991475,247.8507151701753,-0.08816050026055677
216,BANKNIFTY,35100,P,2022-03-03,2022-03-03 14:30:00,BUY,2022-03-03 14:35:00,169.05,119.6,119.6,2022-03-03 14:35:00,119.6,-49.45000000000002,4.32975,-53.779750000000014,-27188.95348837209,Initial SL Hit,505.56117290192094,-1.0875581395348837,2022,3,6166874.91325949,246.67499653037987,247.8507151701753,-1.1757186397954342
217,BANKNIFTY,35100,P,2022-03-03,2022-03-03 14:45:00,BUY,2022-03-03 14:50:00,182.0,102.85,232.275,2022-03-03 15:10:00,102.85,-79.15,4.27275,-83.42275000000001,-26349.57359444093,Initial SL hit,315.85596967782686,-1.0539829437776371,2022,3,6140525.33966505,245.62101358660223,247.8507151701753,-2.2297015835730747
558,NIFTY,16500,P,2022-03-03,2022-03-03 15:05:00,BUY,2022-03-03 15:10:00,39.4,17.55,17.55,2022-03-03 15:10:00,17.55,-21.85,0.8542500000000001,-22.70425,-25977.402745995423,Initial SL Hit,1144.1647597254005,-1.0390961098398168,2022,3,6114547.936919054,244.5819174767624,247.8507151701753,-3.2687976934128926
559,NIFTY,16650,P,2022-03-10,2022-03-10 13:50:00,BUY,2022-03-10 13:55:00,143.65,40.3,150.9875,2022-03-10 14:10:00,127.45,-16.200000000000003,4.0665,-20.266500000000004,-4902.394775036285,TSL Hit,241.89646831156264,-0.1960957910014513,2022,3,6109645.542144017,244.38582168576096,247.8507151701753,-3.464893484414347
218,BANKNIFTY,34500,P,2022-03-10,2022-03-10 14:00:00,BUY,2022-03-10 14:05:00,311.95,115.7,193.3625,2022-03-10 14:30:00,115.7,-196.25,6.41475,-202.66475,-25817.16560509554,Initial SL hit,127.38853503184713,-1.0326866242038215,2022,3,6083828.376538922,243.35313506155714,247.8507151701753,-4.497580108618166
560,NIFTY,16650,P,2022-03-10,2022-03-10 14:15:00,BUY,2022-03-10 14:20:00,160.2,124.5,124.5,2022-03-10 14:30:00,124.5,-35.69999999999999,4.270499999999999,-39.97049999999999,-27990.546218487398,Initial SL Hit,700.2801120448181,-1.1196218487394958,2022,3,6055837.830320435,242.23351321281766,247.8507151701753,-5.617201957357651
219,BANKNIFTY,34500,P,2022-03-10,2022-03-10 14:40:00,BUY,2022-03-10 14:45:00,96.15,33.0,33.0,2022-03-10 15:10:00,33.0,-63.150000000000006,1.93725,-65.08725000000001,-25766.923990498814,Initial SL Hit,395.882818685669,-1.0306769596199523,2022,3,6030070.906329935,241.20283625319772,247.8507151701753,-6.647878916977589
561,NIFTY,16650,P,2022-03-10,2022-03-10 14:40:00,BUY,2022-03-10 14:45:00,76.15,48.4,48.4,2022-03-10 15:00:00,48.4,-27.750000000000007,1.86825,-29.618250000000007,-26683.108108108107,Initial SL Hit,900.9009009009006,-1.0673243243243242,2022,3,6003387.7982218275,240.1355119288734,247.8507151701753,-7.715203241301907
562,NIFTY,17300,C,2022-03-17,2022-03-17 13:35:00,BUY,2022-03-17 13:40:00,39.95,35.35,35.35,2022-03-17 13:45:00,35.35,-4.600000000000001,1.1295000000000002,-5.729500000000002,-31138.586956521736,Initial SL Hit,5434.78260869565,-1.2455434782608694,2022,3,5972249.211265306,238.88996845061254,247.8507151701753,-8.960746719562763
563,NIFTY,17300,C,2022-03-17,2022-03-17 13:50:00,BUY,2022-03-17 13:55:00,45.85,27.5,46.5125,2022-03-17 14:10:00,39.2,-6.649999999999999,1.2757500000000002,-7.925749999999999,-10798.02452316076,TSL Hit,1362.3978201634875,-0.4319209809264304,2022,3,5961451.186742146,238.4580474696861,247.8507151701753,-9.392667700489199
564,NIFTY,17300,C,2022-03-17,2022-03-17 14:15:00,BUY,2022-03-17 14:20:00,41.5,33.15,33.15,2022-03-17 14:35:00,33.15,-8.350000000000001,1.11975,-9.46975,-28352.54491017964,Initial SL Hit,2994.011976047904,-1.1341017964071856,2022,3,5933098.641831966,237.32394567327893,247.8507151701753,-10.526769496896378
