DATETIME,MTM,MTM1
03-01-2019,-35637.22543,-11879.07514
03-01-2019,-18637.04411,-6212.348036
03-01-2019,-28143.02298,-9381.007661
03-01-2019,-16250.85832,-5416.952773
04-01-2019,-9075.510849,-3025.170283
04-01-2019,10378.83102,3459.610339
07-01-2019,-7144.788167,-2381.596056
07-01-2019,13902.32621,4634.108736
08-01-2019,64.50530879,21.5017696
08-01-2019,29809.65386,9936.551287
09-01-2019,46916.86126,15638.95375
09-01-2019,-6478.744645,-2159.581548
09-01-2019,-16630.73323,-5543.577742
09-01-2019,31276.5483,10425.5161
10-01-2019,-29543.43142,-9847.810475
10-01-2019,-14575.84968,-4858.616561
10-01-2019,-6971.826434,-2323.942145
10-01-2019,-28011.04962,-9337.016541
11-01-2019,5633.463634,1877.821211
11-01-2019,-4960.944401,-1653.648134
14-01-2019,-42487.49672,-14162.49891
14-01-2019,6024.668751,2008.222917
14-01-2019,-5529.158297,-1843.052766
14-01-2019,895.5410132,298.5136711
15-01-2019,30857.53278,10285.84426
15-01-2019,21545.5594,7181.853133
15-01-2019,20068.9273,6689.642432
16-01-2019,-8119.266847,-2706.422282
16-01-2019,2145.32872,715.1095732
16-01-2019,9241.689636,3080.563212
17-01-2019,19801.50984,6600.503279
17-01-2019,276.816609,92.272203
17-01-2019,-4984.199574,-1661.399858
18-01-2019,-6478.138442,-2159.379481
18-01-2019,8419.838524,2806.612841
21-01-2019,16627.222,5542.407334
21-01-2019,19584.77509,6528.258362
21-01-2019,-13859.82317,-4619.941056
21-01-2019,-1361.361941,-453.7873137
22-01-2019,-28374.24638,-9458.082126
22-01-2019,4482.189196,1494.063065
22-01-2019,-33956.1707,-11318.72357
22-01-2019,9910.984675,3303.661558
23-01-2019,-7656.179631,-2552.059877
23-01-2019,-8325.715733,-2775.238578
23-01-2019,-21955.58411,-7318.528035
23-01-2019,-5600.977625,-1866.992542
23-01-2019,-5669.567559,-1889.855853
01-02-2019,-14750.07582,-4916.691939
04-02-2019,23761.61026,7920.536755
05-02-2019,12065.00366,4021.667887
05-02-2019,-11920.69447,-3973.564824
06-02-2019,61153.91169,20384.63723
06-02-2019,5385.684821,1795.228274
07-02-2019,-6469.973337,-2156.657779
07-02-2019,-8915.244886,-2971.748295
07-02-2019,0,0
08-02-2019,-9106.443728,-3035.481243
08-02-2019,-54660.91353,-18220.30451
08-02-2019,-3327.933383,-1109.311128
11-02-2019,7947.84742,2649.282473
11-02-2019,-4610.727087,-1536.909029
11-02-2019,8020.466525,2673.488842
12-02-2019,-12167.20089,-4055.73363
12-02-2019,-17044.2277,-5681.409235
12-02-2019,-15938.01231,-5312.670769
12-02-2019,-8863.545822,-2954.515274
13-02-2019,-10668.06576,-3556.021919
13-02-2019,-6115.180307,-2038.393436
14-02-2019,-15582.24552,-5194.081841
21-02-2019,6216.049469,2072.01649
21-02-2019,-10488.84591,-3496.281971
22-02-2019,-1043.73965,-347.9132165
22-02-2019,-7741.700611,-2580.56687
25-02-2019,41494.44962,13831.48321
25-02-2019,17958.83016,5986.27672
26-02-2019,-62972.29219,-20990.76406
26-02-2019,11174.60611,3724.868704
26-02-2019,-40440.67979,-13480.2266
26-02-2019,8180.689112,2726.896371
27-02-2019,-32251.34766,-10750.44922
27-02-2019,-9431.694191,-3143.898064
27-02-2019,-25590.68294,-8530.227646
28-02-2019,4808.314686,1602.771562
28-02-2019,-15022.23246,-5007.410819
01-03-2019,9408.769527,3136.256509
01-03-2019,-1760.690368,-586.8967894
05-03-2019,-6430.598156,-2143.532719
05-03-2019,65137.10523,21712.36841
05-03-2019,-17641.44286,-5880.480954
05-03-2019,41254.61763,13751.53921
05-03-2019,74622.2006,24874.06687
06-03-2019,36512.91724,12170.97241
06-03-2019,29116.85749,9705.619163
06-03-2019,12339.62829,4113.209432
07-03-2019,13485.76062,4495.253541
07-03-2019,1078.402129,359.4673764
07-03-2019,21305.83303,7101.944342
08-03-2019,7073.41366,2357.804553
08-03-2019,-5965.6288,-1988.542933
08-03-2019,688.0008582,229.3336194
11-03-2019,46671.30882,15557.10294
11-03-2019,63052.10747,21017.36916
11-03-2019,31618.44804,10539.48268
12-03-2019,69015.36319,23005.12106
12-03-2019,51809.19166,17269.73055
12-03-2019,66521.54534,22173.84845
13-03-2019,66811.80753,22270.60251
13-03-2019,24596.74644,8198.915479
13-03-2019,69673.03314,23224.34438
14-03-2019,-4076.577966,-1358.859322
14-03-2019,2042.080628,680.6935426
14-03-2019,2944.347759,981.4492528
15-03-2019,86599.73734,28866.57911
15-03-2019,38593.02939,12864.34313
15-03-2019,73682.67255,24560.89085
18-03-2019,34970.42828,11656.80943
18-03-2019,22302.27382,7434.091274
18-03-2019,40961.94357,13653.98119
19-03-2019,1035.671159,345.2237197
19-03-2019,27281.2794,9093.759799
19-03-2019,9742.979894,3247.659965
20-03-2019,22233.87658,7411.292194
20-03-2019,-9109.056283,-3036.352094
20-03-2019,15542.90111,5180.967036
22-03-2019,-38452.04622,-12817.34874
22-03-2019,-29896.97818,-9965.659393
22-03-2019,-23377.23346,-7792.411153
25-03-2019,-61853.8073,-20617.93577
25-03-2019,-8955.545043,-2985.181681
25-03-2019,-4137.973417,-1379.324472
26-03-2019,92703.58651,30901.1955
26-03-2019,2655.198531,885.0661768
26-03-2019,92353.2846,30784.4282
27-03-2019,-20426.96094,-6808.986981
27-03-2019,-20719.25411,-6906.418036
27-03-2019,10720.49219,3573.497396
28-03-2019,81707.84378,27235.94793
28-03-2019,9298.141669,3099.380556
28-03-2019,54647.1968,18215.73227
29-03-2019,19898.10759,6632.702529
29-03-2019,12995.77475,4331.924917
29-03-2019,-4247.226841,-1415.74228
01-04-2019,-26332.49011,-8777.496702
01-04-2019,17796.21068,5932.070228
01-04-2019,-7388.262768,-2462.754256
02-04-2019,47773.08665,15924.36222
02-04-2019,30618.99675,10206.33225
02-04-2019,-11095.40764,-3698.469214
02-04-2019,13154.96796,4384.98932
03-04-2019,-32678.7304,-10892.91013
03-04-2019,-38814.33557,-12938.11186
03-04-2019,-10551.65516,-3517.218388
04-04-2019,4054.54241,1351.514137
04-04-2019,-9579.248278,-3193.082759
04-04-2019,-10149.6072,-3383.2024
05-04-2019,49756.28674,16585.42891
05-04-2019,19548.87218,6516.290727
05-04-2019,10375.15951,3458.386504
08-04-2019,-53921.00694,-17973.66898
08-04-2019,-31578.94737,-10526.31579
08-04-2019,-14454.68022,-4818.226739
09-04-2019,-27456.30349,-9152.101164
09-04-2019,35768.35882,11922.78627
10-04-2019,-47624.38817,-15874.79606
10-04-2019,-8040.825954,-2680.275318
11-04-2019,-13987.58803,-4662.529342
12-04-2019,-8230.650944,-2743.550315
15-04-2019,-6075.188928,-2025.062976
15-04-2019,-10696.65715,-3565.552382
15-04-2019,-6035.984743,-2011.994914
15-04-2019,-7012.56275,-2337.520917
15-04-2019,-5944.068702,-1981.356234
15-04-2019,-7344.696492,-2448.232164
16-04-2019,59299.71754,19766.57251
16-04-2019,-3967.176389,-1322.39213
16-04-2019,-13189.70737,-4396.569124
16-04-2019,63063.54125,21021.18042
18-04-2019,-44499.68727,-14833.22909
18-04-2019,-9623.923417,-3207.974472
18-04-2019,-43471.04916,-14490.34972
22-04-2019,-20616.4621,-6872.154032
25-04-2019,-13894.39593,-4631.465309
26-04-2019,5389.658268,1796.552756
26-04-2019,3513.493946,1171.164649
30-04-2019,-9897.736744,-3299.245581
30-04-2019,7262.743721,2420.914574
30-04-2019,-32813.90407,-10937.96802
30-04-2019,15294.89672,5098.298906
02-05-2019,11971.55558,3990.518528
02-05-2019,-8138.764873,-2712.921624
03-05-2019,18236.66967,6078.889891
03-05-2019,-5618.097537,-1872.699179
03-05-2019,-6892.111435,-2297.370478
06-05-2019,-49282.90382,-16427.63461
06-05-2019,-11842.80425,-3947.601416
06-05-2019,-36842.43886,-12280.81295
07-05-2019,-21389.75604,-7129.91868
07-05-2019,-13045.94155,-4348.647184
17-05-2019,8760.688831,2920.22961
17-05-2019,30110.92804,10036.97601
17-05-2019,52785.75265,17595.25088
20-05-2019,219709.3745,73236.45818
20-05-2019,182405.7024,60801.90078
20-05-2019,171021.7201,57007.24002
21-05-2019,-48233.22813,-16077.74271
21-05-2019,-52776.72538,-17592.24179
21-05-2019,-59965.71329,-19988.5711
22-05-2019,28951.80237,9650.600789
22-05-2019,19383.77226,6461.257419
22-05-2019,8758.728268,2919.576089
22-05-2019,18737.79407,6245.931357
23-05-2019,-35220.73772,-11740.24591
23-05-2019,-32467.81853,-10822.60618
23-05-2019,-29630.94364,-9876.981213
24-05-2019,90474.3824,30158.12747
24-05-2019,71830.09243,23943.36414
24-05-2019,58328.0653,19442.68843
27-05-2019,67316.89567,22438.96522
27-05-2019,32710.11569,10903.3719
27-05-2019,52256.69419,17418.89806
28-05-2019,573.4988174,191.1662725
28-05-2019,9802.021199,3267.3404
28-05-2019,5557.839723,1852.613241
29-05-2019,-48411.21052,-16137.07017
29-05-2019,-34868.76305,-11622.92102
29-05-2019,-32775.00337,-10925.00112
29-05-2019,-10807.39162,-3602.463873
30-05-2019,60869.97793,20289.99264
30-05-2019,35859.97868,11953.32623
30-05-2019,31929.17969,10643.0599
31-05-2019,-17007.20631,-5669.06877
31-05-2019,-11035.53398,-3678.511326
31-05-2019,-36662.03069,-12220.6769
03-06-2019,65438.19265,21812.73088
03-06-2019,76213.4682,25404.4894
03-06-2019,24572.79731,8190.932436
04-06-2019,-3876.060973,-1292.020324
04-06-2019,-24251.74234,-8083.914112
04-06-2019,-3922.746686,-1307.582229
06-06-2019,-107303.6063,-35767.86877
06-06-2019,-33635.25027,-11211.75009
06-06-2019,-27796.18883,-9265.396277
07-06-2019,18131.53844,6043.846147
10-06-2019,-25548.13896,-8516.046318
10-06-2019,-2489.105519,-829.7018398
11-06-2019,-20823.03946,-6941.013153
11-06-2019,9511.636893,3170.545631
12-06-2019,-24670.80819,-8223.602731
12-06-2019,10558.9504,3519.650132
13-06-2019,-20369.03906,-6789.679687
13-06-2019,35167.73309,11722.5777
13-06-2019,17936.18008,5978.726693
14-06-2019,-16939.52943,-5646.509809
14-06-2019,-9445.328653,-3148.442884
14-06-2019,-9821.692029,-3273.897343
24-06-2019,-7733.276523,-2577.758841
24-06-2019,-2925.062878,-975.0209594
25-06-2019,-13707.22896,-4569.076321
25-06-2019,20333.86761,6777.955871
25-06-2019,-4720.712776,-1573.570925
26-06-2019,11788.95545,3929.651818
26-06-2019,26941.30887,8980.43629
26-06-2019,41662.88404,13887.62801
27-06-2019,25913.45869,8637.819562
27-06-2019,1555.945845,518.6486149
27-06-2019,15270.98707,5090.329023
28-06-2019,-10268.99579,-3422.998596
28-06-2019,-21676.67019,-7225.55673
28-06-2019,-19161.68441,-6387.228138
28-06-2019,-11030.52645,-3676.842151
01-07-2019,50937.18489,16979.06163
01-07-2019,31033.65958,10344.55319
01-07-2019,-452.7454869,-150.9151623
02-07-2019,14254.25589,4751.418629
02-07-2019,18991.06503,6330.355011
02-07-2019,-4948.316871,-1649.438957
02-07-2019,9765.136603,3255.045534
03-07-2019,7284.684738,2428.228246
03-07-2019,1406.745558,468.915186
03-07-2019,13554.4969,4518.165633
04-07-2019,10565.57328,3521.857761
04-07-2019,10550.59169,3516.863895
04-07-2019,7719.779691,2573.259897
05-07-2019,-2854.558396,-951.5194654
05-07-2019,-35296.52491,-11765.5083
05-07-2019,-29418.20602,-9806.068672
05-07-2019,-1431.952762,-477.3175875
05-07-2019,-3372.594782,-1124.198261
05-07-2019,-14824.79571,-4941.598569
08-07-2019,-100113.4409,-33371.14696
08-07-2019,-223.5844311,-74.52814369
08-07-2019,-11375.39927,-3791.799757
09-07-2019,-25991.69011,-8663.896704
10-07-2019,-7154.572388,-2384.857463
10-07-2019,-18850.90005,-6283.63335
15-07-2019,4643.127092,1547.709031
16-07-2019,31961.99115,10653.99705
17-07-2019,11920.95886,3973.652953
17-07-2019,10053.27978,3351.093259
18-07-2019,-40945.90217,-13648.63406
18-07-2019,-18458.16047,-6152.720157
19-07-2019,-8941.537427,-2980.512476
08-08-2019,57126.11689,19042.03896
09-08-2019,-16167.59694,-5389.198979
09-08-2019,27441.59221,9147.197402
13-08-2019,-19034.46877,-6344.822924
13-08-2019,-78594.18485,-26198.06162
14-08-2019,-16968.01868,-5656.006226
16-08-2019,-21176.08731,-7058.69577
16-08-2019,10118.01324,3372.67108
16-08-2019,38992.70632,12997.56877
19-08-2019,5784.962727,1928.320909
19-08-2019,-766.2478561,-255.415952
20-08-2019,-23525.51509,-7841.838363
20-08-2019,-46046.48332,-15348.82777
21-08-2019,-8501.662321,-2833.88744
26-08-2019,496.8874967,165.6291656
26-08-2019,7562.344055,2520.781352
27-08-2019,30449.2658,10149.75527
27-08-2019,26332.3537,8777.451233
28-08-2019,-33410.71528,-11136.90509
28-08-2019,-32853.17732,-10951.05911
29-08-2019,-32456.69129,-10818.8971
29-08-2019,-33441.86278,-11147.28759
29-08-2019,-16672.74052,-5557.580175
30-08-2019,51112.19963,17037.39988
03-09-2019,-56582.78437,-18860.92812
04-09-2019,-3944.991336,-1314.997112
05-09-2019,-28204.8446,-9401.614866
09-09-2019,-15722.3172,-5240.772401
09-09-2019,23329.60486,7776.534953
11-09-2019,-13674.48277,-4558.160923
11-09-2019,7761.316685,2587.105562
11-09-2019,5995.420366,1998.473455
12-09-2019,-19090.53798,-6363.512659
12-09-2019,-17599.92695,-5866.642317
12-09-2019,9310.960062,3103.653354
13-09-2019,45677.63143,15225.87714
13-09-2019,-27615.05067,-9205.016891
13-09-2019,47819.06533,15939.68844
16-09-2019,-45061.29157,-15020.43052
16-09-2019,-7538.806689,-2512.935563
16-09-2019,-31161.6108,-10387.2036
16-09-2019,-17167.78125,-5722.59375
16-09-2019,658.3726031,219.4575344
17-09-2019,-11308.21003,-3769.403344
18-09-2019,-1324.893272,-441.6310908
19-09-2019,-13094.36184,-4364.787281
20-09-2019,134911.2237,44970.4079
20-09-2019,92028.69435,30676.23145
20-09-2019,126515.1191,42171.70638
23-09-2019,268145.5396,89381.84654
23-09-2019,142794.5844,47598.19479
23-09-2019,218319.5887,72773.19622
24-09-2019,-55777.14694,-18592.38231
24-09-2019,-3182.74366,-1060.914553
24-09-2019,-49252.94478,-16417.64826
25-09-2019,-105864.7853,-35288.26178
25-09-2019,-70720.11268,-23573.37089
25-09-2019,-58617.84102,-19539.28034
25-09-2019,-17544.36104,-5848.120347
26-09-2019,71927.36594,23975.78865
26-09-2019,67853.38612,22617.79537
26-09-2019,-2228.942317,-742.9807723
27-09-2019,-8105.05428,-2701.68476
27-09-2019,-31511.4195,-10503.8065
27-09-2019,0,0
27-09-2019,-23453.79602,-7817.932007
27-09-2019,-21309.91535,-7103.305118
27-09-2019,-21579.95376,-7193.317921
30-09-2019,-111075.1774,-37025.05912
30-09-2019,-13603.85785,-4534.619284
01-10-2019,-74981.73368,-24993.91123
01-10-2019,-5474.24225,-1824.747417
01-10-2019,-21214.07239,-7071.357463
03-10-2019,-59621.22085,-19873.74028
09-10-2019,122702.8991,40900.96636
10-10-2019,-93423.9933,-31141.3311
11-10-2019,8746.159982,2915.386661
14-10-2019,4758.068974,1586.022991
14-10-2019,-9384.120398,-3128.040133
14-10-2019,-24383.51123,-8127.837075
14-10-2019,-23353.62245,-7784.540818
15-10-2019,53858.97163,17952.99054
15-10-2019,8831.250794,2943.750265
15-10-2019,-11737.89354,-3912.63118
15-10-2019,2894.25966,964.75322
16-10-2019,28469.44175,9489.813915
16-10-2019,17837.81178,5945.937259
16-10-2019,-3167.567473,-1055.855824
17-10-2019,62664.36068,20888.12023
17-10-2019,49196.42192,16398.80731
17-10-2019,63078.04164,21026.01388
18-10-2019,29772.48138,9924.160461
18-10-2019,35062.03789,11687.34596
18-10-2019,15732.71897,5244.239658
22-10-2019,53760.2565,17920.0855
22-10-2019,-32213.24731,-10737.7491
22-10-2019,43694.2106,14564.73687
23-10-2019,23257.2832,7752.427734
23-10-2019,10211.81854,3403.939512
23-10-2019,9902.152299,3300.717433
24-10-2019,-27719.2068,-9239.735601
24-10-2019,-24324.28879,-8108.096263
24-10-2019,-23959.98493,-7986.661644
24-10-2019,-27166.20492,-9055.401639
25-10-2019,78.97209916,26.32403305
25-10-2019,-17795.76298,-5931.920993
25-10-2019,15813.8407,5271.280232
29-10-2019,67580.37385,22526.79128
29-10-2019,38304.92687,12768.30896
29-10-2019,64136.56601,21378.85534
30-10-2019,11747.09975,3915.699917
30-10-2019,24781.77087,8260.59029
30-10-2019,17357.65409,5785.884696
31-10-2019,-10641.49036,-3547.163454
31-10-2019,13694.06477,4564.688255
31-10-2019,6072.788069,2024.26269
31-10-2019,0,0
01-11-2019,34471.32128,11490.44043
01-11-2019,7519.985644,2506.661881
01-11-2019,11223.41128,3741.137094
04-11-2019,28469.44175,9489.813915
04-11-2019,19398.14479,6466.048262
04-11-2019,-4036.200291,-1345.400097
05-11-2019,-908.1791403,-302.7263801
05-11-2019,-11450.88723,-3816.96241
05-11-2019,-6117.056414,-2039.018805
05-11-2019,-3796.679229,-1265.559743
06-11-2019,59505.47672,19835.15891
06-11-2019,-23820.40907,-7940.136357
06-11-2019,36212.81344,12070.93781
06-11-2019,-15464.52271,-5154.840904
06-11-2019,64337.48108,21445.82703
07-11-2019,32003.44318,10667.81439
07-11-2019,23833.08419,7944.361398
07-11-2019,8710.775349,2903.591783
08-11-2019,-14254.4639,-4751.487966
08-11-2019,-45350.23265,-15116.74422
08-11-2019,13787.07769,4595.692563
11-11-2019,44382.31973,14794.10658
11-11-2019,50364.3609,16788.1203
13-11-2019,-67856.7762,-22618.9254
13-11-2019,-10265.95098,-3421.983661
13-11-2019,-38264.95441,-12754.9848
14-11-2019,56228.1346,18742.71153
14-11-2019,21734.61731,7244.872438
15-11-2019,30779.37565,10259.79188
15-11-2019,33831.20036,11277.06679
18-11-2019,-7068.002875,-2356.000958
18-11-2019,-660.4080472,-220.1360157
19-11-2019,7008.7738,2336.257933
19-11-2019,11380.30767,3793.435889
19-11-2019,36512.06471,12170.68824
20-11-2019,-19881.22596,-6627.075321
20-11-2019,15509.0749,5169.691635
20-11-2019,6643.312633,2214.437544
21-11-2019,15537.76051,5179.253503
21-11-2019,-12553.96739,-4184.655796
21-11-2019,-78.46432244,-26.15477415
22-11-2019,-33701.34332,-11233.78111
22-11-2019,-14104.87488,-4701.62496
22-11-2019,-2243.854565,-747.9515216
22-11-2019,-13482.78607,-4494.262024
22-11-2019,-11209.3165,-3736.438834
25-11-2019,-8430.737287,-2810.245762
25-11-2019,40379.126,13459.70867
25-11-2019,68133.49047,22711.16349
25-11-2019,-7795.418426,-2598.472809
25-11-2019,30754.15352,10251.38451
26-11-2019,17849.38889,5949.796295
26-11-2019,-13316.33316,-4438.777721
26-11-2019,27006.44994,9002.149982
27-11-2019,24469.50121,8156.500405
27-11-2019,27429.54926,9143.183086
27-11-2019,15565.41961,5188.473205
28-11-2019,3576.996177,1192.332059
28-11-2019,18118.60134,6039.533782
28-11-2019,29649.63441,9883.211469
29-11-2019,-32032.80159,-10677.60053
29-11-2019,-48337.24086,-16112.41362
29-11-2019,-11944.70597,-3981.568655
29-11-2019,-29087.7981,-9695.932699
29-11-2019,-15935.18147,-5311.727157
02-12-2019,-12652.95663,-4217.652209
02-12-2019,5447.956152,1815.985384
03-12-2019,-31801.45358,-10600.48453
03-12-2019,18139.39138,6046.463794
03-12-2019,-19001.86783,-6333.955942
03-12-2019,-11037.80003,-3679.266678
04-12-2019,-28246.38365,-9415.461216
04-12-2019,30519.48511,10173.1617
04-12-2019,11642.60612,3880.868708
04-12-2019,30898.42482,10299.47494
05-12-2019,-20040.00933,-6680.00311
05-12-2019,-36736.4051,-12245.46837
05-12-2019,0,0
06-12-2019,-10532.49168,-3510.830559
09-12-2019,-9268.780399,-3089.593466
09-12-2019,3549.875754,1183.291918
10-12-2019,-8590.699326,-2863.566442
11-12-2019,35764.99823,11921.66608
12-12-2019,43042.24352,14347.41451
12-12-2019,-2057.944391,-685.9814638
13-12-2019,40078.09727,13359.36576
13-12-2019,11814.69582,3938.231941
13-12-2019,45931.29875,15310.43292
16-12-2019,7578.984736,2526.328245
16-12-2019,-12125.60887,-4041.869624
16-12-2019,-4292.644743,-1430.881581
17-12-2019,46361.37735,15453.79245
17-12-2019,46491.86444,15497.28815
17-12-2019,19765.10395,6588.367985
18-12-2019,24582.8896,8194.296533
18-12-2019,22717.38004,7572.460013
18-12-2019,15636.58975,5212.196582
19-12-2019,-18619.09833,-6206.366111
19-12-2019,13348.53353,4449.511176
19-12-2019,-3333.112388,-1111.037463
20-12-2019,19559.81541,6519.938469
20-12-2019,3482.226137,1160.742046
20-12-2019,16608.74753,5536.249175
23-12-2019,9921.902733,3307.300911
23-12-2019,-704.7362421,-234.9120807
23-12-2019,-9355.440454,-3118.480151
23-12-2019,-3528.519366,-1176.173122
24-12-2019,-17057.153,-5685.717667
24-12-2019,-22800.29019,-7600.096729
24-12-2019,-6117.748113,-2039.249371
26-12-2019,-29055.73305,-9685.24435
26-12-2019,-4687.416844,-1562.472281
26-12-2019,-11116.99884,-3705.666281
27-12-2019,55200.56798,18400.18933
27-12-2019,17693.57578,5897.858592
30-12-2019,-9566.915158,-3188.971719
30-12-2019,-5236.802638,-1745.600879
31-12-2019,-35782.7476,-11927.58253
31-12-2019,-19602.37484,-6534.124948
01-01-2020,-9024.032061,-3008.010687
01-01-2020,-651.6803062,-217.2267687
02-01-2020,41244.50359,13748.16786
02-01-2020,21012.26806,7004.089353
02-01-2020,9054.556018,3018.185339
03-01-2020,-40421.32847,-13473.77616
03-01-2020,-27859.65113,-9286.550377
03-01-2020,-20624.60985,-6874.86995
10-01-2020,-25484.791,-8494.930335
10-01-2020,-16989.13429,-5663.044762
10-01-2020,-25341.80747,-8447.269157
13-01-2020,7029.221723,2343.073908
13-01-2020,-7438.21418,-2479.404727
13-01-2020,3510.210044,1170.070015
14-01-2020,-11852.19137,-3950.730458
14-01-2020,12255.29981,4085.099936
14-01-2020,-9462.500719,-3154.166906
15-01-2020,1024.509687,341.5032289
15-01-2020,-25991.78651,-8663.928838
15-01-2020,-6662.46877,-2220.822923
15-01-2020,13752.89481,4584.298271
15-01-2020,-7977.886081,-2659.29536
15-01-2020,10708.37474,3569.458245
16-01-2020,3415.032289,1138.344096
16-01-2020,5688.05103,1896.01701
16-01-2020,1713.339958,571.1133193
17-01-2020,-35806.61355,-11935.53785
17-01-2020,-2762.767643,-920.9225477
17-01-2020,-42946.88174,-14315.62725
17-01-2020,-10970.78508,-3656.928359
20-01-2020,-14849.87608,-4949.958694
22-01-2020,-12237.94641,-4079.315471
23-01-2020,-4402.715707,-1467.571902
24-01-2020,44306.69457,14768.89819
27-01-2020,-72295.38728,-24098.46243
27-01-2020,3965.938355,1321.979452
29-01-2020,-18756.63269,-6252.210897
31-01-2020,-10461.73068,-3487.243562
01-02-2020,-15239.427,-5079.809
05-02-2020,29636.61116,9878.870388
05-02-2020,22011.88642,7337.295473
05-02-2020,7480.595993,2493.531998
06-02-2020,45083.25479,15027.7516
06-02-2020,17152.65866,5717.552887
06-02-2020,34715.65014,11571.88338
07-02-2020,-17698.18829,-5899.396097
07-02-2020,-19374.61323,-6458.204412
07-02-2020,-15949.56089,-5316.520295
10-02-2020,4171.466471,1390.488824
10-02-2020,-21305.84478,-7101.94826
10-02-2020,-15704.08364,-5234.694548
10-02-2020,-321.8663096,-107.2887699
11-02-2020,31992.87884,10664.29295
11-02-2020,31211.19367,10403.73122
11-02-2020,30081.6253,10027.20843
12-02-2020,31329.63312,10443.21104
12-02-2020,38811.52426,12937.17475
12-02-2020,23521.98991,7840.663302
13-02-2020,-38730.05899,-12910.01966
13-02-2020,-14515.38548,-4838.461826
13-02-2020,-21481.3575,-7160.452501
14-02-2020,-31469.2638,-10489.7546
14-02-2020,-19519.97475,-6506.65825
17-02-2020,-30998.01026,-10332.67009
18-02-2020,32314.88239,10771.62746
19-02-2020,64471.87447,21490.62482
20-02-2020,-18034.58149,-6011.527162
20-02-2020,-9665.092506,-3221.697502
24-02-2020,-35392.81206,-11797.60402
25-03-2020,-15262.86377,-5087.621257
26-03-2020,215152.2981,71717.43271
27-03-2020,12018.00297,4006.000989
30-03-2020,-229423.6767,-76474.55889
31-03-2020,158908.0443,52969.34808
01-04-2020,-103565.1406,-34521.71353
01-04-2020,-27560.87738,-9186.959127
01-04-2020,-33240.72507,-11080.24169
01-04-2020,-11740.90067,-3913.633555
03-04-2020,-36164.60261,-12054.86754
03-04-2020,-35674.24262,-11891.41421
07-04-2020,87504.73036,29168.24345
07-04-2020,41547.26971,13849.0899
07-04-2020,177280.8856,59093.62855
08-04-2020,-23692.91352,-7897.637838
08-04-2020,-15447.42993,-5149.143309
08-04-2020,-26141.64166,-8713.880554
09-04-2020,302304.0261,100768.0087
09-04-2020,198777.9877,66259.32923
09-04-2020,206118.8979,68706.2993
13-04-2020,-142376.8599,-47458.95331
13-04-2020,-52773.93347,-17591.31116
13-04-2020,-118848.5621,-39616.18736
15-04-2020,-155128.2543,-51709.41812
15-04-2020,-36780.96233,-12260.32078
16-04-2020,-36601.56123,-12200.52041
16-04-2020,28412.72549,9470.908496
16-04-2020,42494.78865,14164.92955
16-04-2020,-41813.85097,-13937.95032
16-04-2020,-50842.28863,-16947.42954
16-04-2020,29579.48453,9859.828176
17-04-2020,268641.5199,89547.1733
17-04-2020,158005.9608,52668.65359
17-04-2020,259394.096,86464.69866
20-04-2020,-7143.161755,-2381.053918
20-04-2020,-17084.05354,-5694.684514
20-04-2020,-53887.99173,-17962.66391
21-04-2020,-257766.8557,-85922.28524
21-04-2020,-145228.8115,-48409.60382
21-04-2020,-164516.5041,-54838.8347
21-04-2020,-5459.039147,-1819.679716
22-04-2020,-48749.41362,-16249.80454
22-04-2020,35137.2928,11712.43093
22-04-2020,44888.08161,14962.69387
22-04-2020,-21939.35204,-7313.117345
22-04-2020,37553.83731,12517.94577
23-04-2020,103048.3834,34349.46112
23-04-2020,60116.00661,20038.66887
23-04-2020,97498.88172,32499.62724
24-04-2020,-141153.1755,-47051.0585
24-04-2020,-29379.61192,-9793.203972
24-04-2020,-86346.45038,-28782.15013
24-04-2020,-106199.7572,-35399.91906
27-04-2020,-22477.1632,-7492.387734
27-04-2020,-34237.97127,-11412.65709
27-04-2020,-24384.07146,-8128.023818
28-04-2020,94398.88059,31466.29353
28-04-2020,59923.13161,19974.3772
28-04-2020,53970.8448,17990.2816
29-04-2020,137678.8651,45892.95502
29-04-2020,72217.79733,24072.59911
29-04-2020,47637.43164,15879.14388
30-04-2020,154531.2484,51510.41613
30-04-2020,168410.1928,56136.73094
30-04-2020,96907.08551,32302.36184
04-05-2020,-391613.6412,-130537.8804
04-05-2020,-253938.3022,-84646.10072
04-05-2020,-24067.26054,-8022.42018
04-05-2020,-231042.5209,-77014.17362
04-05-2020,-27699.3512,-9233.117067
05-05-2020,-45637.06564,-15212.35521
05-05-2020,-34708.89315,-11569.63105
06-05-2020,7117.076929,2372.358976
07-05-2020,-33526.24537,-11175.41512
07-05-2020,-81288.77894,-27096.25965
08-05-2020,-25958.88687,-8652.962292
13-05-2020,-33873.81109,-11291.27036
13-05-2020,-31096.57169,-10365.5239
14-05-2020,-19891.70673,-6630.56891
21-05-2020,-33301.17671,-11100.39224
22-05-2020,-25317.77511,-8439.258369
22-05-2020,828.7292818,276.2430939
26-05-2020,-2983.425414,-994.4751381
27-05-2020,149889.5028,49963.16759
28-05-2020,2943.53192,981.1773067
28-05-2020,94254.14365,31418.04788
28-05-2020,-6701.948307,-2233.982769
29-05-2020,-48926.27381,-16308.75794
29-05-2020,24978.72183,8326.24061
29-05-2020,44447.51381,14815.83794
29-05-2020,-37564.26392,-12521.42131
