,Index,Strike,Option Type,Expiry,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Qty,ROI%,Trade Year,Trade Month,Cumulative PnL,Cumulative ROI%,Running Max ROI%,Drawdown
548,NIFTY,17300,C,2021-12-02,2021-12-02 14:30:00,BUY,2021-12-02 14:35:00,49.05,28.7,94.2125,2021-12-02 15:20:00,101.8,52.75,2.26275,50.48725,24809.459459459464,EOD Exit,491.4004914004914,2.480945945945946,2021,12,2431248.7710839654,243.1248771083969,244.98133629641507,-1.8564591880181638
549,NIFTY,17250,P,2021-12-16,2021-12-16 14:40:00,BUY,2021-12-16 14:45:00,64.6,20.45,20.45,2021-12-16 14:55:00,20.45,-44.14999999999999,1.27575,-45.42575,-10288.958097395243,Initial SL Hit,226.50056625141568,-1.0288958097395244,2021,12,2420959.8129865704,242.09598129865736,244.98133629641507,-2.8853549977577018
206,BANKNIFTY,36700,P,2021-12-16,2021-12-16 15:00:00,BUY,2021-12-16 15:05:00,190.9,150.8,150.8,2021-12-16 15:15:00,150.8,-40.1,5.125500000000001,-45.2255,-11278.179551122195,Initial SL Hit,249.3765586034913,-1.1278179551122196,2021,12,2409681.633435448,240.96816334354514,244.98133629641507,-4.0131729528699225
207,BANKNIFTY,35100,C,2021-12-30,2021-12-30 14:15:00,BUY,2021-12-30 14:20:00,51.55,29.75,29.75,2021-12-30 14:30:00,29.75,-21.8,1.2194999999999998,-23.0195,-10559.40366972477,Initial SL Hit,458.7155963302753,-1.055940366972477,2021,12,2399122.2297657235,239.91222297657268,244.98133629641507,-5.069113319842387
208,BANKNIFTY,37400,C,2022-01-06,2022-01-06 14:20:00,BUY,2022-01-06 14:25:00,242.6,61.2,266.7625,2022-01-06 14:45:00,196.35,-46.25,6.58425,-52.83425,-2912.582690187431,TSL Hit,55.12679162072768,-0.2912582690187431,2022,1,2396209.647075536,239.62096470755392,244.98133629641507,-5.360371588861142
550,NIFTY,17700,C,2022-01-06,2022-01-06 14:40:00,BUY,2022-01-06 14:45:00,79.95,61.7,61.7,2022-01-06 14:45:00,61.7,-18.25,2.12475,-20.37475,-11164.246575342466,Initial SL Hit,547.945205479452,-1.1164246575342465,2022,1,2385045.4005001937,238.50454005001967,244.98133629641507,-6.476796246395395
551,NIFTY,17700,C,2022-01-06,2022-01-06 14:55:00,BUY,2022-01-06 15:00:00,70.75,51.6,51.6,2022-01-06 15:00:00,51.6,-19.15,1.83525,-20.98525,-10958.35509138381,Initial SL Hit,522.1932114882507,-1.095835509138381,2022,1,2374087.04540881,237.4087045408813,244.98133629641507,-7.572631755533763
209,BANKNIFTY,38500,P,2022-01-13,2022-01-13 14:30:00,BUY,2022-01-13 14:35:00,112.15,68.45,68.45,2022-01-13 14:55:00,68.45,-43.7,2.709,-46.409000000000006,-10619.908466819224,Initial SL Hit,228.83295194508008,-1.0619908466819223,2022,1,2363467.136941991,236.3467136941994,244.98133629641507,-8.634622602215671
552,NIFTY,17750,P,2022-01-20,2022-01-20 13:30:00,BUY,2022-01-20 13:35:00,51.75,13.15,69.2625,2022-01-20 14:50:00,61.8,10.049999999999995,1.70325,8.346749999999997,2162.370466321243,TSL Hit,259.0673575129534,0.2162370466321242,2022,1,2365629.507408312,236.56295074083152,244.98133629641507,-8.41838555558354
210,BANKNIFTY,37600,P,2022-01-20,2022-01-20 14:10:00,BUY,2022-01-20 14:15:00,35.7,17.15,17.15,2022-01-20 14:20:00,17.15,-18.550000000000004,0.79275,-19.34275000000001,-10427.35849056604,Initial SL Hit,539.0835579514824,-1.042735849056604,2022,1,2355202.148917746,235.5202148917749,244.98133629641507,-9.461121404640153
211,BANKNIFTY,37700,C,2022-01-27,2022-01-27 14:10:00,BUY,2022-01-27 14:15:00,146.35,90.55,266.3,2022-01-27 14:45:00,210.45,64.1,5.351999999999999,58.748,10528.31541218638,TSL Hit,179.2114695340502,1.052831541218638,2022,1,2365730.4643299324,236.57304643299355,244.98133629641507,-8.408289863421516
553,NIFTY,17000,C,2022-01-27,2022-01-27 14:10:00,BUY,2022-01-27 14:15:00,90.0,67.3,149.4875,2022-01-27 14:45:00,126.2,36.2,3.243,32.957,14518.502202643169,TSL Hit,440.5286343612334,1.4518502202643169,2022,1,2380248.9665325754,238.02489665325785,244.98133629641507,-6.956439643157211
554,NIFTY,17000,C,2022-01-27,2022-01-27 14:55:00,BUY,2022-01-27 15:00:00,110.3,85.3,85.3,2022-01-27 15:00:00,85.3,-25.0,2.934,-27.934,-11173.6,Initial SL Hit,400.0,-1.11736,2022,1,2369075.3665325753,236.90753665325786,244.98133629641507,-8.073799643157201
212,BANKNIFTY,37700,C,2022-01-27,2022-01-27 15:00:00,BUY,2022-01-27 15:05:00,207.35,35.1,276.0,2022-01-27 15:20:00,282.1,74.75000000000003,7.34175,67.40825000000002,3913.396226415096,EOD Exit,58.05515239477504,0.3913396226415095,2022,1,2372988.7627589903,237.29887627589937,244.98133629641507,-7.682460020515691
555,NIFTY,17000,C,2022-01-27,2022-01-27 15:05:00,BUY,2022-01-27 15:10:00,116.35,46.05,108.3875,2022-01-27 15:20:00,108.5,-7.849999999999994,3.37275,-11.222749999999994,-1596.408250355618,EOD Exit,142.2475106685633,-0.1596408250355618,2022,1,2371392.3545086347,237.13923545086382,244.98133629641507,-7.8421008455512435
556,NIFTY,17650,P,2022-02-03,2022-02-03 13:30:00,BUY,2022-02-03 13:35:00,33.95,24.35,59.712500000000006,2022-02-03 13:55:00,59.1,25.15,1.39575,23.75425,24744.01041666666,TSL Hit,1041.6666666666663,2.474401041666666,2022,2,2396136.364925301,239.61363649253047,244.98133629641507,-5.367699803884591
557,NIFTY,17650,P,2022-02-03,2022-02-03 14:10:00,BUY,2022-02-03 14:15:00,46.1,33.6,33.6,2022-02-03 14:30:00,33.6,-12.5,1.1955,-13.6955,-10956.4,Initial SL Hit,800.0,-1.09564,2022,2,2385179.9649253013,238.51799649253047,244.98133629641507,-6.463339803884594
558,NIFTY,17650,P,2022-02-03,2022-02-03 14:35:00,BUY,2022-02-03 14:40:00,46.3,27.0,77.55,2022-02-03 15:20:00,89.45,43.150000000000006,2.03625,41.11375,21302.46113989637,EOD Exit,518.1347150259068,2.1302461139896374,2022,2,2406482.4260651977,240.6482426065201,244.98133629641507,-4.333093689894952
559,NIFTY,17600,C,2022-02-10,2022-02-10 13:30:00,BUY,2022-02-10 13:35:00,36.0,20.2,36.325,2022-02-10 13:55:00,29.3,-6.699999999999999,0.9795,-7.679499999999999,-4860.443037974683,TSL Hit,632.9113924050632,-0.4860443037974682,2022,2,2401621.983027223,240.16219830272266,244.98133629641507,-4.819137993692408
560,NIFTY,17600,C,2022-02-10,2022-02-10 14:00:00,BUY,2022-02-10 14:05:00,33.05,24.65,24.65,2022-02-10 14:40:00,24.65,-8.399999999999999,0.8654999999999999,-9.2655,-11030.357142857143,Initial SL Hit,1190.4761904761906,-1.1030357142857143,2022,2,2390591.6258843658,239.05916258843695,244.98133629641507,-5.922173707978118
561,NIFTY,16450,P,2022-02-24,2022-02-24 13:25:00,BUY,2022-02-24 13:30:00,57.4,24.4,194.9375,2022-02-24 15:20:00,206.05,148.65,3.95175,144.69825,43847.954545454544,EOD Exit,303.030303030303,4.384795454545454,2022,2,2434439.5804298203,243.4439580429824,244.98133629641507,-1.5373782534326779
213,BANKNIFTY,36000,P,2022-02-24,2022-02-24 14:00:00,BUY,2022-02-24 14:05:00,173.55,122.25,122.25,2022-02-24 14:15:00,122.25,-51.30000000000001,4.437,-55.73700000000001,-10864.912280701754,Initial SL Hit,194.93177387914227,-1.0864912280701755,2022,2,2423574.668149119,242.35746681491221,244.98133629641507,-2.623869481502851
214,BANKNIFTY,36000,P,2022-02-24,2022-02-24 14:35:00,BUY,2022-02-24 14:40:00,267.15,175.95,711.575,2022-02-24 15:20:00,783.9,516.75,15.76575,500.98425,54932.48355263159,EOD Exit,109.64912280701756,5.493248355263159,2022,2,2478507.1517017502,247.85071517017536,247.85071517017536,0.0
215,BANKNIFTY,35100,P,2022-03-03,2022-03-03 14:00:00,BUY,2022-03-03 14:05:00,206.45,110.5,222.0,2022-03-03 14:20:00,204.15,-2.299999999999983,6.159,-8.458999999999982,-881.605002605522,TSL Hit,104.22094841063056,-0.0881605002605522,2022,3,2477625.546699145,247.7625546699148,247.85071517017536,-0.08816050026055677
216,BANKNIFTY,35100,P,2022-03-03,2022-03-03 14:30:00,BUY,2022-03-03 14:35:00,169.05,119.6,119.6,2022-03-03 14:35:00,119.6,-49.45000000000002,4.32975,-53.779750000000014,-10875.581395348838,Initial SL Hit,202.2244691607684,-1.0875581395348837,2022,3,2466749.965303796,246.67499653037993,247.85071517017536,-1.1757186397954342
217,BANKNIFTY,35100,P,2022-03-03,2022-03-03 14:45:00,BUY,2022-03-03 14:50:00,182.0,102.85,232.275,2022-03-03 15:10:00,102.85,-79.15,4.27275,-83.42275000000001,-10539.829437776374,Initial SL hit,126.34238787113075,-1.0539829437776376,2022,3,2456210.1358660194,245.6210135866023,247.85071517017536,-2.2297015835730747
562,NIFTY,16500,P,2022-03-03,2022-03-03 15:05:00,BUY,2022-03-03 15:10:00,39.4,17.55,17.55,2022-03-03 15:10:00,17.55,-21.85,0.8542500000000001,-22.70425,-10390.96109839817,Initial SL Hit,457.6659038901602,-1.0390961098398168,2022,3,2445819.1747676213,244.58191747676247,247.85071517017536,-3.2687976934128926
563,NIFTY,16650,P,2022-03-10,2022-03-10 13:50:00,BUY,2022-03-10 13:55:00,143.65,40.3,150.9875,2022-03-10 14:10:00,127.45,-16.200000000000003,4.0665,-20.266500000000004,-1960.957910014514,TSL Hit,96.75858732462504,-0.1960957910014513,2022,3,2443858.216857607,244.38582168576102,247.85071517017536,-3.464893484414347
218,BANKNIFTY,34500,P,2022-03-10,2022-03-10 14:00:00,BUY,2022-03-10 14:05:00,311.95,115.7,193.3625,2022-03-10 14:30:00,115.7,-196.25,6.41475,-202.66475,-10326.866242038215,Initial SL hit,50.955414012738856,-1.0326866242038215,2022,3,2433531.350615569,243.3531350615572,247.85071517017536,-4.497580108618166
564,NIFTY,16650,P,2022-03-10,2022-03-10 14:15:00,BUY,2022-03-10 14:20:00,160.2,124.5,124.5,2022-03-10 14:30:00,124.5,-35.69999999999999,4.270499999999999,-39.97049999999999,-11196.218487394955,Initial SL Hit,280.11204481792726,-1.1196218487394958,2022,3,2422335.132128174,242.2335132128177,247.85071517017536,-5.617201957357651
565,NIFTY,16650,P,2022-03-10,2022-03-10 14:40:00,BUY,2022-03-10 14:45:00,76.15,48.4,48.4,2022-03-10 15:00:00,48.4,-27.750000000000007,1.86825,-29.618250000000007,-10673.243243243243,Initial SL Hit,360.3603603603603,-1.0673243243243244,2022,3,2411661.888884931,241.1661888884934,247.85071517017536,-6.684526281681968
219,BANKNIFTY,34500,P,2022-03-10,2022-03-10 14:40:00,BUY,2022-03-10 14:45:00,96.15,33.0,33.0,2022-03-10 15:10:00,33.0,-63.150000000000006,1.93725,-65.08725000000001,-10306.769596199529,Initial SL Hit,158.3531274742676,-1.0306769596199528,2022,3,2401355.1192887314,240.13551192887346,247.85071517017536,-7.715203241301907
566,NIFTY,17300,C,2022-03-17,2022-03-17 13:35:00,BUY,2022-03-17 13:40:00,39.95,35.35,35.35,2022-03-17 13:45:00,35.35,-4.600000000000001,1.1295000000000002,-5.729500000000002,-12455.434782608694,Initial SL Hit,2173.91304347826,-1.2455434782608694,2022,3,2388899.6845061225,238.8899684506126,247.85071517017536,-8.960746719562763
567,NIFTY,17300,C,2022-03-17,2022-03-17 13:50:00,BUY,2022-03-17 13:55:00,45.85,27.5,46.5125,2022-03-17 14:10:00,39.2,-6.649999999999999,1.2757500000000002,-7.925749999999999,-4319.209809264304,TSL Hit,544.959128065395,-0.4319209809264304,2022,3,2384580.4746968583,238.45804746968616,247.85071517017536,-9.392667700489199
568,NIFTY,17300,C,2022-03-17,2022-03-17 14:15:00,BUY,2022-03-17 14:20:00,41.5,33.15,33.15,2022-03-17 14:35:00,33.15,-8.350000000000001,1.11975,-9.46975,-11341.017964071856,Initial SL Hit,1197.6047904191614,-1.1341017964071856,2022,3,2373239.4567327863,237.32394567327898,247.85071517017536,-10.526769496896378
220,BANKNIFTY,35500,P,2022-03-24,2022-03-24 14:10:00,BUY,2022-03-24 14:15:00,54.25,37.4,37.4,2022-03-24 14:25:00,37.4,-16.85,1.37475,-18.22475,-10815.87537091988,Initial SL Hit,593.4718100890208,-1.081587537091988,2022,3,2362423.5813618666,236.242358136187,247.85071517017536,-11.60835703398837
569,NIFTY,17500,P,2022-03-31,2022-03-31 13:40:00,BUY,2022-03-31 13:45:00,36.0,24.45,24.45,2022-03-31 14:25:00,24.45,-11.55,0.90675,-12.45675,-10785.064935064936,Initial SL Hit,865.8008658008657,-1.0785064935064934,2022,3,2351638.5164268017,235.1638516426805,247.85071517017536,-12.686863527494864
570,NIFTY,17500,P,2022-03-31,2022-03-31 14:40:00,BUY,2022-03-31 14:45:00,63.0,24.1,24.1,2022-03-31 15:20:00,33.95,-29.05,1.45425,-30.50425,-7841.709511568123,EOD Exit,257.0694087403599,-0.7841709511568123,2022,3,2343796.8069152334,234.37968069152367,247.85071517017536,-13.471034478651688
571,NIFTY,17750,P,2022-04-07,2022-04-07 14:05:00,BUY,2022-04-07 14:10:00,73.8,57.95,90.3625,2022-04-07 14:20:00,89.1,15.299999999999995,2.4435,12.856499999999995,8111.356466876972,TSL Hit,630.9148264984229,0.8111356466876973,2022,4,2351908.16338211,235.19081633821136,247.85071517017536,-12.659898831964
221,BANKNIFTY,37600,P,2022-04-07,2022-04-07 14:30:00,BUY,2022-04-07 14:35:00,63.7,43.75,43.75,2022-04-07 14:35:00,43.75,-19.950000000000003,1.61175,-21.561750000000004,-10807.894736842109,Initial SL Hit,501.25313283208015,-1.0807894736842107,2022,4,2341100.268645268,234.11002686452716,247.85071517017536,-13.740688305648206
572,NIFTY,17750,P,2022-04-07,2022-04-07 14:35:00,BUY,2022-04-07 14:40:00,95.75,79.75,111.35,2022-04-07 15:20:00,110.75,15.0,3.0975,11.9025,7439.0625,TSL Hit,625.0,0.74390625,2022,4,2348539.331145268,234.85393311452717,247.85071517017536,-12.996782055648197
222,BANKNIFTY,37600,P,2022-04-07,2022-04-07 14:50:00,BUY,2022-04-07 14:55:00,54.05,26.3,26.3,2022-04-07 15:00:00,26.3,-27.75,1.20525,-28.95525,-10434.324324324323,Initial SL Hit,360.3603603603604,-1.0434324324324322,2022,4,2338105.0068209437,233.81050068209473,247.85071517017536,-14.040214488080636
573,NIFTY,17500,P,2022-04-13,2022-04-13 13:35:00,BUY,2022-04-13 13:40:00,30.5,21.25,21.25,2022-04-13 14:00:00,21.25,-9.25,0.77625,-10.02625,-10839.189189189188,Initial SL Hit,1081.081081081081,-1.083918918918919,2022,4,2327265.8176317546,232.7265817631758,247.85071517017536,-15.124133406999562
574,NIFTY,17350,C,2022-04-21,2022-04-21 13:35:00,BUY,2022-04-21 13:40:00,35.4,28.35,28.35,2022-04-21 13:55:00,28.35,-7.049999999999997,0.95625,-8.006249999999998,-11356.382978723406,Initial SL Hit,1418.4397163120573,-1.1356382978723407,2022,4,2315909.434653031,231.59094346530347,247.85071517017536,-16.259771704871895
575,NIFTY,17350,C,2022-04-21,2022-04-21 14:00:00,BUY,2022-04-21 14:05:00,33.8,25.45,49.2125,2022-04-21 14:30:00,46.15,12.35,1.1992499999999997,11.150750000000002,13354.191616766471,TSL Hit,1197.604790419162,1.335419161676647,2022,4,2329263.626269798,232.9263626269801,247.85071517017536,-14.924352543195255
223,BANKNIFTY,36600,C,2022-04-21,2022-04-21 14:45:00,BUY,2022-04-21 14:50:00,160.95,125.05,193.45,2022-04-21 15:20:00,211.9,50.95000000000002,5.5927500000000006,45.357250000000015,12634.331476323128,EOD Exit,278.55153203342627,1.2634331476323128,2022,4,2341897.957746121,234.18979577461243,247.85071517017536,-13.660919395562928
576,NIFTY,17350,C,2022-04-21,2022-04-21 14:45:00,BUY,2022-04-21 14:50:00,48.6,37.6,37.6,2022-04-21 15:05:00,37.6,-11.0,1.293,-12.293,-11175.454545454546,Initial SL Hit,909.0909090909092,-1.1175454545454546,2022,4,2330722.5032006665,233.07225032006698,247.85071517017536,-14.778464850108378
577,NIFTY,17250,C,2022-04-28,2022-04-28 13:30:00,BUY,2022-04-28 13:35:00,23.75,14.95,25.975,2022-04-28 13:50:00,24.9,1.1499999999999986,0.7297499999999999,0.4202499999999987,477.5568181818167,TSL Hit,1136.3636363636365,0.0477556818181816,2022,4,2331200.060018848,233.12000600188517,247.85071517017536,-14.73070916829019
578,NIFTY,17250,C,2022-04-28,2022-04-28 13:55:00,BUY,2022-04-28 14:00:00,42.85,22.85,44.8,2022-04-28 14:15:00,39.05,-3.800000000000004,1.2285,-5.028500000000005,-2514.2500000000023,TSL Hit,500.0,-0.2514250000000002,2022,4,2328685.810018848,232.86858100188516,247.85071517017536,-14.982134168290202
224,BANKNIFTY,36400,C,2022-04-28,2022-04-28 14:10:00,BUY,2022-04-28 14:15:00,59.2,45.65,45.65,2022-04-28 14:15:00,45.65,-13.550000000000004,1.57275,-15.122750000000003,-11160.70110701107,Initial SL Hit,738.0073800738005,-1.1160701107011068,2022,4,2317525.108911837,231.75251089118404,247.85071517017536,-16.098204278991318
579,NIFTY,17250,C,2022-04-28,2022-04-28 14:20:00,BUY,2022-04-28 14:25:00,50.4,31.25,31.25,2022-04-28 15:00:00,31.25,-19.15,1.22475,-20.37475,-10639.556135770234,Initial SL Hit,522.1932114882507,-1.0639556135770234,2022,4,2306885.5527760666,230.688555277607,247.85071517017536,-17.162159892568354
225,BANKNIFTY,36400,C,2022-04-28,2022-04-28 14:20:00,BUY,2022-04-28 14:25:00,65.55,34.7,34.7,2022-04-28 15:00:00,34.7,-30.849999999999994,1.50375,-32.35374999999999,-10487.439222042138,Initial SL Hit,324.1491085899514,-1.048743922204214,2022,4,2296398.1135540246,229.6398113554028,247.85071517017536,-18.210903814772564
580,NIFTY,16850,P,2022-05-05,2022-05-05 13:50:00,BUY,2022-05-05 13:55:00,88.45,58.4,149.05,2022-05-05 14:25:00,132.0,43.55,3.30675,40.24325,13392.096505823623,TSL Hit,332.7787021630615,1.3392096505823623,2022,5,2309790.210059848,230.97902100598517,247.85071517017536,-16.87169416419019
226,BANKNIFTY,35400,P,2022-05-05,2022-05-05 14:00:00,BUY,2022-05-05 14:05:00,161.4,24.7,24.7,2022-05-05 15:20:00,170.0,8.599999999999994,4.970999999999999,3.628999999999995,265.471836137527,EOD Exit,73.15288953913678,0.0265471836137527,2022,5,2310055.6818959857,231.00556818959893,247.85071517017536,-16.84514698057643
581,NIFTY,16850,P,2022-05-05,2022-05-05 14:40:00,BUY,2022-05-05 14:45:00,151.4,118.5,118.5,2022-05-05 14:45:00,118.5,-32.900000000000006,4.0485,-36.9485,-11230.547112462003,Initial SL Hit,303.95136778115494,-1.1230547112462004,2022,5,2298825.1347835236,229.88251347835273,247.85071517017536,-17.968201691822628
582,NIFTY,16850,P,2022-05-05,2022-05-05 14:55:00,BUY,2022-05-05 15:00:00,134.05,106.2,167.4875,2022-05-05 15:15:00,162.95,28.899999999999977,4.455,24.44499999999998,8777.37881508078,TSL Hit,359.0664272890484,0.877737881508078,2022,5,2307602.5135986046,230.7602513598608,247.85071517017536,-17.09046381031456
583,NIFTY,15850,P,2022-05-12,2022-05-12 14:00:00,BUY,2022-05-12 14:05:00,64.45,42.1,91.7,2022-05-12 14:40:00,80.0,15.549999999999995,2.16675,13.383249999999997,5988.031319910513,TSL Hit,447.42729306487695,0.5988031319910514,2022,5,2313590.5449185153,231.35905449185185,247.85071517017536,-16.491660678323512
227,BANKNIFTY,33600,P,2022-05-12,2022-05-12 14:20:00,BUY,2022-05-12 14:25:00,164.85,103.6,227.675,2022-05-12 14:40:00,196.8,31.950000000000017,5.42475,26.525250000000018,4330.653061224492,TSL Hit,163.26530612244898,0.4330653061224492,2022,5,2317921.19797974,231.7921197979743,247.85071517017536,-16.05859537220107
584,NIFTY,15850,P,2022-05-19,2022-05-19 13:30:00,BUY,2022-05-19 13:35:00,49.8,36.85,36.85,2022-05-19 13:55:00,36.85,-12.949999999999996,1.29975,-14.249749999999995,-11003.667953667951,Initial SL Hit,772.2007722007725,-1.1003667953667953,2022,5,2306917.5300260717,230.6917530026075,247.85071517017536,-17.158962167567864
585,NIFTY,15850,P,2022-05-19,2022-05-19 14:00:00,BUY,2022-05-19 14:05:00,44.6,36.8,36.8,2022-05-19 15:00:00,36.8,-7.800000000000004,1.221,-9.021000000000004,-11565.384615384612,Initial SL Hit,1282.0512820512813,-1.1565384615384613,2022,5,2295352.145410687,229.53521454106902,247.85071517017536,-18.31550062910634
586,NIFTY,15850,P,2022-05-19,2022-05-19 15:05:00,BUY,2022-05-19 15:10:00,54.9,30.4,30.4,2022-05-19 15:20:00,39.7,-15.199999999999996,1.4189999999999998,-16.618999999999996,-6783.265306122447,EOD Exit,408.16326530612247,-0.6783265306122447,2022,5,2288568.8801045646,228.85688801045677,247.85071517017536,-18.99382715971859
587,NIFTY,16150,C,2022-05-26,2022-05-26 13:30:00,BUY,2022-05-26 13:35:00,37.75,26.9,26.9,2022-05-26 13:35:00,26.9,-10.85,0.96975,-11.81975,-10893.778801843317,Initial SL Hit,921.658986175115,-1.0893778801843317,2022,5,2277675.101302721,227.76751013027243,247.85071517017536,-20.083205039902936
228,BANKNIFTY,34800,C,2022-05-26,2022-05-26 14:05:00,BUY,2022-05-26 14:10:00,67.5,49.75,192.95,2022-05-26 14:30:00,188.1,120.6,3.834,116.766,65783.66197183098,TSL Hit,563.3802816901408,6.578366197183098,2022,5,2343458.763274552,234.34587632745553,247.85071517017536,-13.504838842719835
588,NIFTY,16150,C,2022-05-26,2022-05-26 14:35:00,BUY,2022-05-26 14:40:00,9.7,3.1,3.1,2022-05-26 15:00:00,3.1,-6.6,0.1919999999999999,-6.792,-10290.909090909092,Initial SL Hit,1515.1515151515152,-1.0290909090909093,2022,5,2333167.8541836427,233.31678541836462,247.85071517017536,-14.533929751810746
229,BANKNIFTY,34800,C,2022-05-26,2022-05-26 14:35:00,BUY,2022-05-26 14:40:00,200.7,149.1,271.1375,2022-05-26 15:00:00,242.4,41.70000000000002,6.6465000000000005,35.053500000000014,6793.313953488376,TSL Hit,193.79844961240312,0.6793313953488376,2022,5,2339961.1681371313,233.99611681371346,247.85071517017536,-13.854598356461906
230,BANKNIFTY,34800,C,2022-05-26,2022-05-26 15:05:00,BUY,2022-05-26 15:10:00,244.5,182.2,267.1625,2022-05-26 15:20:00,300.15,55.64999999999998,8.169749999999999,47.48024999999998,7621.227929373992,EOD Exit,160.51364365971105,0.7621227929373993,2022,5,2347582.3960665055,234.75823960665085,247.85071517017536,-13.092475563524516
589,NIFTY,16150,C,2022-05-26,2022-05-26 15:05:00,BUY,2022-05-26 15:10:00,8.75,1.4,13.599999999999998,2022-05-26 15:20:00,20.0,11.25,0.4312499999999999,10.81875,14719.38775510204,EOD Exit,1360.544217687075,1.4719387755102042,2022,5,2362301.7838216075,236.23017838216106,247.85071517017536,-11.620536788014306
590,NIFTY,16550,C,2022-06-02,2022-06-02 13:35:00,BUY,2022-06-02 13:40:00,61.8,37.1,73.6875,2022-06-02 15:00:00,58.6,-3.199999999999996,1.806,-5.005999999999996,-2026.720647773278,TSL Hit,404.8582995951418,-0.2026720647773277,2022,6,2360275.0631738342,236.02750631738374,247.85071517017536,-11.823208852791623
591,NIFTY,16550,C,2022-06-02,2022-06-02 15:05:00,BUY,2022-06-02 15:10:00,75.4,43.6,75.4875,2022-06-02 15:20:00,78.95,3.549999999999997,2.3152500000000003,1.234749999999997,388.2861635220116,EOD Exit,314.4654088050314,0.0388286163522011,2022,6,2360663.349337356,236.06633493373593,247.85071517017536,-11.784380236439432
592,NIFTY,16350,C,2022-06-09,2022-06-09 13:55:00,BUY,2022-06-09 14:00:00,39.7,29.5,29.5,2022-06-09 14:00:00,29.5,-10.200000000000005,1.038,-11.238000000000005,-11017.64705882353,Initial SL Hit,980.3921568627449,-1.101764705882353,2022,6,2349645.7022785326,234.96457022785359,247.85071517017536,-12.886144942321778
593,NIFTY,16350,C,2022-06-09,2022-06-09 14:05:00,BUY,2022-06-09 14:10:00,45.4,28.75,124.3625,2022-06-09 15:20:00,128.35,82.94999999999999,2.60625,80.34374999999999,48254.5045045045,EOD Exit,600.6006006006006,4.825450450450449,2022,6,2397900.206783037,239.79002067830405,247.85071517017536,-8.060694491871317
231,BANKNIFTY,34800,C,2022-06-09,2022-06-09 14:35:00,BUY,2022-06-09 14:40:00,125.85,81.9,273.725,2022-06-09 15:20:00,285.1,159.25000000000003,6.164250000000001,153.08575000000002,34831.79749715587,EOD Exit,227.53128555176343,3.483179749715587,2022,6,2432732.0042801932,243.27320042801963,247.85071517017536,-4.577514742155728
594,NIFTY,15400,P,2022-06-16,2022-06-16 13:35:00,BUY,2022-06-16 13:40:00,32.6,14.5,14.5,2022-06-16 13:55:00,14.5,-18.1,0.7065,-18.8065,-10390.331491712706,Initial SL Hit,552.4861878453038,-1.0390331491712703,2022,6,2422341.6727884808,242.23416727884836,247.85071517017536,-5.616547891327002
595,NIFTY,15400,P,2022-06-16,2022-06-16 14:00:00,BUY,2022-06-16 14:05:00,19.55,13.65,32.1375,2022-06-16 14:25:00,21.45,1.8999999999999984,0.615,1.2849999999999986,2177.9661016949126,TSL Hit,1694.915254237288,0.2177966101694912,2022,6,2424519.6388901756,242.45196388901786,247.85071517017536,-5.398751281157502
232,BANKNIFTY,32900,P,2022-06-16,2022-06-16 14:00:00,BUY,2022-06-16 14:05:00,160.8,104.1,206.56250000000003,2022-06-16 14:25:00,188.8,28.0,5.244,22.756,4013.403880070545,TSL Hit,176.36684303350964,0.4013403880070545,2022,6,2428533.042770246,242.8533042770249,247.85071517017536,-4.997410893150459
233,BANKNIFTY,32900,P,2022-06-16,2022-06-16 14:30:00,BUY,2022-06-16 14:35:00,240.45,160.55,271.5625,2022-06-16 15:20:00,285.35,44.900000000000034,7.886999999999999,37.013000000000034,4632.415519399255,EOD Exit,125.15644555694622,0.4632415519399254,2022,6,2433165.458289645,243.31654582896482,247.85071517017536,-4.534169341210543
596,NIFTY,15400,P,2022-06-16,2022-06-16 14:30:00,BUY,2022-06-16 14:35:00,34.3,15.6,15.6,2022-06-16 14:55:00,15.6,-18.7,0.7484999999999999,-19.4485,-10400.267379679144,Initial SL Hit,534.7593582887702,-1.0400267379679144,2022,6,2422765.190909966,242.2765190909969,247.85071517017536,-5.574196079178449
597,NIFTY,15400,P,2022-06-16,2022-06-16 15:00:00,BUY,2022-06-16 15:05:00,37.5,13.4,35.7875,2022-06-16 15:20:00,39.4,1.8999999999999984,1.1535,0.7464999999999986,309.7510373443978,EOD Exit,414.9377593360996,0.0309751037344397,2022,6,2423074.94194731,242.30749419473136,247.85071517017536,-5.543220975444001
234,BANKNIFTY,33300,P,2022-06-23,2022-06-23 14:00:00,BUY,2022-06-23 14:05:00,206.05,119.65,119.65,2022-06-23 14:40:00,119.65,-86.4,4.8855,-91.2855,-10565.45138888889,Initial SL Hit,115.74074074074072,-1.056545138888889,2022,6,2412509.4905584212,241.25094905584248,247.85071517017536,-6.59976611433288
235,BANKNIFTY,34800,C,2022-07-07,2022-07-07 14:45:00,BUY,2022-07-07 14:50:00,89.8,48.8,48.8,2022-07-07 15:00:00,48.8,-41.0,2.079,-43.079,-10507.073170731708,Initial SL Hit,243.90243902439025,-1.0507073170731709,2022,7,2402002.4173876895,240.2002417387693,247.85071517017536,-7.650473431406056
