,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,Index,Allocation,Portfolio,ROI% PF,DD%,Time In Trade,Premium Cost,Final Points,Final ROI%,Entry Date,date,day,expiry,DTE,strike,type,initial sl,TSL,Exit date,Remark,Slippage,Highest High,Lowest Low,Max ROI%,Margin,Comb ROI%
2300,,,13:25:00,114.5,,,15:25:00,10.65,103.85,,69253.9875,,675,,1.38507975,2022,2,,,,,,,,,,2022-02-01 13:25:00,2022-02-01,Tuesday,2022-02-03,2.0,17550.0,C,258.8,0.0,2022-02-03,EOD exit,1.2515,254.5,10.25,1.407375,29.615625,0.692539875
755,2022-02-01 13:15:00,LONG,2022-02-01 14:15:00,38357.2,37696.9,39116.77,2022-02-03 14:15:00,39062.6,705.4000000000015,697.6580200000014,690681.4398000014,TSL Hit,990,6.0,2.686778503200006,2022,2,BANKNIFTY,6250000.0,25000000.0,2.686778503200006,-4.934673102399984,3.0,19.1786,678.4794200000015,2.686778503200006,2022-02-01 14:15:00,,,,,,,,,,,,,,,,1.343389251600003
757,2022-02-01 13:15:00,LONG,2022-02-01 14:15:00,7574.5,7462.55,7644.056666666667,2022-02-03 11:15:00,7639.5,65.0,57.393,213501.96,TSL Hit,3720,4.5,0.81643832,2022,2,MIDCPNIFTY,6250000.0,25000000.0,0.81643832,-3.326151126399964,2.0,2.524833333333333,54.86816666666667,0.81643832,2022-02-01 14:15:00,,,,,,,,,,,,,,,,0.40821916
756,2022-02-01 13:15:00,LONG,2022-02-01 14:15:00,17555.5,17245.45,17654.41875,2022-02-03 11:15:00,17632.4,76.90000000000146,69.86242000000145,188628.5340000039,TSL Hit,2700,7.5,0.6913143360000157,2022,2,NIFTY,6250000.0,25000000.0,0.6913143360000157,-4.180158966399972,2.0,5.8518333333333326,64.01058666666812,0.6913143360000157,2022-02-01 14:15:00,,,,,,,,,,,,,,,,0.34565716800000784
758,2022-02-02 10:15:00,LONG,2022-02-02 11:15:00,59419.25,59205.27,59205.27,2022-02-03 09:15:00,59205.27,-213.9800000000032,-225.8424520000032,-176157.11256000248,Initial SL hit,780,7.5,-0.7355264602400099,2022,2,SENSEX,6250000.0,25000000.0,-0.7355264602400099,-4.030779576639986,1.0,9.903208333333334,-235.74566033333653,-0.7355264602400099,2022-02-02 11:15:00,,,,,,,,,,,,,,,,-0.36776323012000495
759,2022-02-04 10:15:00,LONG,2022-02-04 11:15:00,58809.91,58607.97,58607.97,2022-02-04 11:15:00,58607.97,-201.9400000000024,-213.6817880000024,-170945.43040000187,Initial SL Hit,800,7.5,-0.7151470069333409,2022,2,SENSEX,6250000.0,25000000.0,-0.7151470069333409,-4.714561298239971,1.0,9.801651666666666,-223.48343966666903,-0.7151470069333409,2022-02-04 11:15:00,,,,,,,,,,,,,,,,-0.35757350346667044
760,2022-02-04 10:15:00,LONG,2022-02-04 11:15:00,17571.8,17512.4,17512.4,2022-02-04 11:15:00,17512.4,-59.39999999999782,-66.41683999999782,-179325.4679999941,Initial SL Hit,2700,7.5,-0.7489311119999765,2022,2,NIFTY,6250000.0,25000000.0,-0.7489311119999765,-5.431863170239922,1.0,2.9286333333333334,-69.34547333333116,-0.7489311119999765,2022-02-04 11:15:00,,,,,,,,,,,,,,,,-0.37446555599998826
2301,,,12:35:00,121.15,,,15:25:00,5.9,115.25,,239356.95,,2100,,4.787139,2022,2,,,,,,,,,,2022-02-04 12:35:00,2022-02-04,Friday,2022-02-10,6.0,17600.0,C,168.3,0.0,2022-02-10,EOD exit,1.2705000000000002,137.05,3.75,4.9308,92.4,2.3935695
763,2022-02-04 12:15:00,LONG,2022-02-04 13:15:00,38840.05,38563.45,38563.45,2022-02-07 09:15:00,38563.45,-276.6000000000058,-284.3403500000058,-272966.7360000056,Initial SL Hit,960,6.0,-1.1664398400000222,2022,2,BANKNIFTY,6250000.0,25000000.0,-1.1664398400000222,-8.154655361439893,3.0,19.420025000000003,-303.7603750000058,-1.1664398400000222,2022-02-04 13:15:00,,,,,,,,,,,,,,,,-0.5832199200000111
762,2022-02-04 12:15:00,LONG,2022-02-04 13:15:00,17536.85,17465.0,17465.0,2022-02-04 13:15:00,17465.0,-71.84999999999854,-78.85036999999855,-212895.99899999608,Initial SL Hit,2700,7.5,-0.8831503259999844,2022,2,NIFTY,6250000.0,25000000.0,-0.8831503259999844,-7.06278841743989,1.0,2.922808333333333,-81.77317833333188,-0.8831503259999844,2022-02-04 13:15:00,,,,,,,,,,,,,,,,-0.4415751629999922
761,2022-02-04 12:15:00,LONG,2022-02-04 13:15:00,58686.62,58454.79,58454.79,2022-02-04 13:15:00,58454.79,-231.8300000000017,-243.54414100000176,-194835.3128000014,Initial SL Hit,800,7.5,-0.8106407818666723,2022,2,SENSEX,6250000.0,25000000.0,-0.8106407818666723,-6.211204421439902,1.0,9.781103333333334,-253.3252443333351,-0.8106407818666723,2022-02-04 13:15:00,,,,,,,,,,,,,,,,-0.40532039093333616
2302,,,10:25:00,178.25,,,10:30:00,180.0,-1.75,,-24796.125,,4650,,-0.4959224999999999,2022,2,,,,,,,,,,2022-02-08 10:25:00,2022-02-08,Tuesday,2022-02-10,2.0,17250.0,P,180.0,144.8725,2022-02-08,SL hit,3.5825,207.8,161.35,1.5717000000000003,200.53125,-0.24796124999999994
765,2022-02-08 10:15:00,LONG,2022-02-08 11:15:00,37797.6,37320.45,38738.67666666666,2022-02-11 09:15:00,38471.95,674.3499999999985,666.7230449999986,660055.8145499986,TSL Hit,990,6.0,2.5653840101999945,2022,2,BANKNIFTY,6250000.0,25000000.0,2.5653840101999945,-4.156861656119929,3.0,18.8988,647.8242449999985,2.5653840101999945,2022-02-08 11:15:00,,,,,,,,,,,,,,,,1.2826920050999973
764,2022-02-08 10:15:00,LONG,2022-02-08 11:15:00,57570.13,57059.46,58584.61071428571,2022-02-11 09:15:00,57995.58,425.4500000000044,413.8934290000044,339392.6117800036,TSL Hit,820,7.5,1.2631554339200144,2022,2,SENSEX,6250000.0,25000000.0,1.2631554339200144,-6.797084914319896,3.0,28.785065,385.1083640000044,1.2631554339200144,2022-02-08 11:15:00,,,,,,,,,,,,,,,,0.6315777169600072
2303,,,13:10:00,100.0,,,15:25:00,0.1,99.9,,192853.05,,1950,,3.857061,2022,2,,,,,,,,,,2022-02-08 13:10:00,2022-02-08,Tuesday,2022-02-10,2.0,17100.0,P,151.45,0.305,2022-02-10,EOD exit,1.001,105.2,0.05,3.89805,83.3625,1.9285305
766,2022-02-09 09:15:00,LONG,2022-02-09 10:15:00,7459.85,7422.8,7506.186666666666,2022-02-11 09:15:00,7439.55,-20.300000000000185,-27.749700000000185,-103228.88400000067,TSL Hit,3720,4.5,-0.4499163920000027,2022,2,MIDCPNIFTY,6250000.0,25000000.0,-0.4499163920000027,-4.569777192119943,2.0,2.4866166666666665,-30.23631666666685,-0.4499163920000027,2022-02-09 10:15:00,,,,,,,,,,,,,,,,-0.22495819600000136
767,2022-02-10 12:15:00,LONG,2022-02-10 13:15:00,17618.6,17570.0,17570.0,2022-02-11 09:15:00,17451.0,-167.59999999999854,-174.61391999999856,-458361.5399999962,Gap Open Outside ISL,2625,7.5,-1.864278709999985,2022,2,NIFTY,6250000.0,25000000.0,-1.864278709999985,-6.403223352119937,1.0,2.936433333333333,-177.55035333333188,-1.864278709999985,2022-02-10 13:15:00,,,,,,,,,,,,,,,,-0.9321393549999925
2304,,,13:10:00,173.7,,,09:15:00,519.6,-345.90000000000003,,-476324.5500000001,,1350,,-9.526491,2022,2,,,,,,,,,,2022-02-11 13:10:00,2022-02-11,Friday,2022-02-17,6.0,17450.0,P,246.5,205.2325,2022-02-14,Gap SL hit,6.933,519.6,146.65,0.7303499999999996,58.89375,-4.7632455
768,2022-02-11 12:15:00,LONG,2022-02-11 13:15:00,38708.15,38498.95,38498.95,2022-02-11 14:15:00,38498.95,-209.2000000000044,-216.9207100000044,-208243.88160000416,Initial SL Hit,960,6.0,-0.857748742400017,2022,2,BANKNIFTY,6250000.0,25000000.0,-0.857748742400017,-7.236198878519929,1.0,6.451358333333334,-223.3720683333377,-0.857748742400017,2022-02-11 13:15:00,,,,,,,,,,,,,,,,-0.4288743712000085
2305,,,09:45:00,137.45,,,13:40:00,160.15,-22.700000000000017,,-113616.30000000008,,4425,,-2.2723260000000014,2022,2,,,,,,,,,,2022-02-14 09:45:00,2022-02-14,Monday,2022-02-17,3.0,17100.0,C,160.15,0.0,2022-02-15,SL hit,2.9760000000000004,179.95,43.75,8.292449999999999,189.16875,-1.1361630000000007
2306,,,11:10:00,123.4,,,15:25:00,0.05,123.35,,183173.25000000003,,1500,,3.663465,2022,2,,,,,,,,,,2022-02-15 11:10:00,2022-02-15,Tuesday,2022-02-17,2.0,16900.0,P,190.0,0.385,2022-02-17,EOD exit,1.2345000000000002,124.75,0.05,3.7005,63.375,1.8317325
769,2022-02-15 12:15:00,LONG,2022-02-15 13:15:00,7178.25,7125.05,7311.706666666667,2022-02-17 13:15:00,7288.2,109.94999999999982,102.7167749999998,406758.4289999993,TSL Hit,3960,4.5,1.5701819759999969,2022,2,MIDCPNIFTY,6250000.0,25000000.0,1.5701819759999969,-5.609165162519957,3.0,3.589125,99.1276499999998,1.5701819759999969,2022-02-15 13:15:00,,,,,,,,,,,,,,,,0.7850909879999984
770,2022-02-15 13:15:00,LONG,2022-02-15 14:15:00,17299.4,17063.15,17332.21875,2022-02-17 13:15:00,17329.45,30.049999999999272,23.124229999999272,62435.42099999804,TSL Hit,2700,7.5,0.1874638439999921,2022,2,NIFTY,6250000.0,25000000.0,0.1874638439999921,-5.359423478519943,2.0,5.766466666666668,17.357763333332606,0.1874638439999921,2022-02-15 14:15:00,,,,,,,,,,,,,,,,0.09373192199999605
771,2022-02-15 14:15:00,LONG,2022-02-15 15:15:00,58159.11,57849.26,57849.26,2022-02-16 10:15:00,57849.26,-309.84999999999854,-321.45083699999856,-257160.6695999989,Initial SL hit,800,7.5,-1.0596608703999957,2022,2,SENSEX,6250000.0,25000000.0,-1.0596608703999957,-6.388066156919933,1.0,9.693185,-331.1440219999986,-1.0596608703999957,2022-02-15 15:15:00,,,,,,,,,,,,,,,,-0.5298304351999978
2307,,,11:05:00,34.9,,,15:25:00,0.05,34.85,,46575.675,,1350,,0.9315135,2022,2,,,,,,,,,,2022-02-16 11:05:00,2022-02-16,Wednesday,2022-02-17,1.0,17450.0,C,110.0,0.0,2022-02-17,EOD exit,0.3495,106.7,0.05,0.94095,58.89375,0.46575675
772,2022-02-16 11:15:00,LONG,2022-02-16 12:15:00,58045.53,57866.61,57866.61,2022-02-16 15:15:00,57866.61,-178.91999999999825,-190.51121399999823,-152408.9711999986,Initial SL hit,800,7.5,-0.6405935007999943,2022,2,SENSEX,6250000.0,25000000.0,-0.6405935007999943,-6.997702041719947,1.0,9.674255,-200.18546899999825,-0.6405935007999943,2022-02-16 12:15:00,,,,,,,,,,,,,,,,-0.32029675039999717
773,2022-02-17 10:15:00,LONG,2022-02-17 11:15:00,58129.23,57638.95,58083.20785714285,2022-02-17 13:15:00,57987.03,-142.20000000000437,-153.81162600000437,-123049.30080000348,TSL Hit,800,7.5,-0.523199459200014,2022,2,SENSEX,6250000.0,25000000.0,-0.523199459200014,-7.489899244919968,1.0,9.688205,-163.49983100000438,-0.523199459200014,2022-02-17 11:15:00,,,,,,,,,,,,,,,,-0.261599729600007
774,2022-02-18 10:15:00,LONG,2022-02-18 11:15:00,37614.65,37392.95,37392.95,2022-02-21 09:15:00,37392.95,-221.7000000000044,-229.2007600000044,-226908.7524000044,Initial SL Hit,990,6.0,-0.9821120166000172,2022,2,BANKNIFTY,6250000.0,25000000.0,-0.9821120166000172,-8.397534254519996,3.0,18.807325,-248.0080850000044,-0.9821120166000172,2022-02-18 11:15:00,,,,,,,,,,,,,,,,-0.4910560083000086
775,2022-02-18 11:15:00,LONG,2022-02-18 12:15:00,7282.6,7260.25,7260.25,2022-02-18 13:15:00,7260.25,-22.350000000000364,-29.621425000000364,-113746.2720000014,Initial SL Hit,3840,4.5,-0.4736285440000056,2022,2,MIDCPNIFTY,6250000.0,25000000.0,-0.4736285440000056,-8.852519342519997,1.0,1.2137666666666669,-30.835191666667036,-0.4736285440000056,2022-02-18 12:15:00,,,,,,,,,,,,,,,,-0.2368142720000028
2309,,,12:35:00,132.0,,,09:30:00,231.05,-99.05,,-100113.4875,,975,,-2.0022697500000004,2022,2,,,,,,,,,,2022-02-18 12:35:00,2022-02-18,Friday,2022-02-24,6.0,17200.0,P,231.05,173.7575,2022-02-21,SL hit,3.6305,232.0,121.05,0.213525,41.925,-1.0011348750000002
2308,,,15:05:00,208.65,,,15:25:00,0.05,208.6,,294281.025,,1425,,5.8856205,2022,2,,,,,,,,,,2022-02-18 15:05:00,2022-02-18,Friday,2022-02-24,6.0,17250.0,C,278.0,0.0,2022-02-24,EOD exit,2.087,219.6,0.05,5.9451,61.453125,2.94281025
776,2022-02-21 10:15:00,LONG,2022-02-21 11:15:00,17225.9,17104.4,17104.4,2022-02-22 09:15:00,16847.95,-377.9500000000007,-384.7647700000008,-1038864.879000002,Gap Open Outside ISL,2700,7.5,-4.186466136000009,2022,2,NIFTY,6250000.0,25000000.0,-4.186466136000009,-13.007978858520003,1.0,2.8709833333333337,-387.63575333333415,-4.186466136000009,2022-02-21 11:15:00,,,,,,,,,,,,,,,,-2.0932330680000044
2310,,,11:45:00,93.1,,,09:15:00,187.7,-94.6,,-102278.39999999998,,1050,,-2.045568,2022,2,,,,,,,,,,2022-02-21 11:45:00,2022-02-21,Monday,2022-02-24,3.0,17100.0,P,187.7,111.995,2022-02-22,SL hit,2.8079999999999994,299.0,72.1,0.441,44.8875,-1.022784
777,2022-02-21 12:15:00,LONG,2022-02-21 13:15:00,58136.07,57881.8,57881.8,2022-02-21 13:15:00,57881.8,-254.2699999999968,-265.8717869999968,-212697.42959999744,Initial SL Hit,800,7.5,-0.8817956223999898,2022,2,SENSEX,6250000.0,25000000.0,-0.8817956223999898,-13.85876857692,1.0,9.689345,-275.5611319999968,-0.8817956223999898,2022-02-21 13:15:00,,,,,,,,,,,,,,,,-0.4408978111999949
2311,,,12:35:00,97.1,,,09:15:00,170.75,-73.65,,-131666.6625,,1725,,-2.63333325,2022,2,,,,,,,,,,2022-02-22 12:35:00,2022-02-22,Tuesday,2022-02-24,2.0,16800.0,P,154.9,20.82,2022-02-24,Gap SL hit,2.6785,550.5,8.6,3.05325,72.45,-1.316666625
778,2022-02-22 13:15:00,LONG,2022-02-22 14:15:00,57293.15,56720.68,57262.64714285714,2022-02-23 14:15:00,57164.77,-128.38000000000466,-139.82579200000467,-114657.14944000382,TSL Hit,820,7.5,-0.521269108426682,2022,2,SENSEX,6250000.0,25000000.0,-0.521269108426682,-14.317397174680025,2.0,19.097716666666667,-158.92350866667132,-0.521269108426682,2022-02-22 14:15:00,,,,,,,,,,,,,,,,-0.260634554213341
779,2022-02-23 10:15:00,LONG,2022-02-23 11:15:00,7165.2,7134.85,7134.85,2022-02-23 12:15:00,7134.85,-30.34999999999945,-37.500024999999454,-148500.09899999783,Initial SL hit,3960,4.5,-0.6129165239999913,2022,2,MIDCPNIFTY,6250000.0,25000000.0,-0.6129165239999913,-14.911397570680036,1.0,1.1942,-38.694224999999456,-0.6129165239999913,2022-02-23 11:15:00,,,,,,,,,,,,,,,,-0.30645826199999565
2312,,,13:55:00,288.0,,,15:00:00,367.4,-79.39999999999998,,-109591.34999999998,,1275,,-2.1918269999999995,2022,2,,,,,,,,,,2022-02-25 13:55:00,2022-02-25,Friday,2022-03-03,6.0,16550.0,C,367.4,0.0,2022-02-28,SL hit,6.554,395.5,141.65,3.731925,52.753125,-1.0959134999999998
780,2022-02-25 13:15:00,LONG,2022-02-25 14:15:00,6938.85,6896.6,6896.6,2022-02-28 09:15:00,6874.9,-63.95000000000073,-70.85687500000073,-289096.05000000296,Gap Open Outside ISL,4080,4.5,-1.2130052160000118,2022,2,MIDCPNIFTY,6250000.0,25000000.0,-1.2130052160000118,-16.06778177068003,3.0,3.4694250000000006,-74.32630000000073,-1.2130052160000118,2022-02-25 14:15:00,,,,,,,,,,,,,,,,-0.6065026080000059
781,2022-02-28 10:15:00,LONG,2022-02-28 11:15:00,6933.2,6851.4,6953.926666666666,2022-03-02 13:15:00,6949.35,16.150000000000546,9.208725000000545,37571.59800000223,TSL Hit,4080,4.5,0.0937114800000089,2022,2,MIDCPNIFTY,6250000.0,25000000.0,0.0937114800000089,-15.91749537868003,3.0,3.4666,5.742125000000545,0.0937114800000089,2022-02-28 11:15:00,,,,,,,,,,,,,,,,0.04685574000000445
2313,,,12:35:00,157.0,,,15:25:00,0.05,156.95,,116534.625,,750,,2.3306925,2022,3,,,,,,,,,,2022-02-28 12:35:00,2022-02-28,Monday,2022-03-03,3.0,16450.0,P,287.45,7.8825,2022-03-03,EOD exit,1.5705000000000002,185.55,0.05,2.35425,30.84375,1.16534625
2314,,,10:10:00,167.4,,,15:25:00,0.05,167.35,,236087.5875,,1425,,4.72175175,2022,3,,,,,,,,,,2022-03-02 10:10:00,2022-03-02,Wednesday,2022-03-03,1.0,16600.0,C,239.0,0.0,2022-03-03,EOD exit,1.6745,195.95,0.05,4.769475,59.1375,2.360875875
782,2022-03-02 14:15:00,LONG,2022-03-02 15:15:00,6993.85,6920.7,6980.063333333334,2022-03-03 12:15:00,6949.75,-44.10000000000037,-51.071800000000366,-208372.9440000015,TSL Hit,4080,4.5,-0.8525150480000061,2022,3,MIDCPNIFTY,6250000.0,25000000.0,-0.8525150480000061,-16.750987154680047,1.0,1.165641666666667,-52.23744166666703,-0.8525150480000061,2022-03-02 15:15:00,,,,,,,,,,,,,,,,-0.42625752400000305
2315,,,13:20:00,202.3,,,09:15:00,496.0,-293.7,,-225512.25,,750,,-4.510245,2022,3,,,,,,,,,,2022-03-04 13:20:00,2022-03-04,Friday,2022-03-10,6.0,16300.0,P,340.0,254.68500000000003,2022-03-07,Gap SL hit,6.983,513.85,182.0,0.3045000000000001,30.5625,-2.2551225
2317,,,09:35:00,177.7,,,09:15:00,242.4,-64.70000000000002,,-82681.20000000001,,1200,,-1.653624,2022,3,,,,,,,,,,2022-03-07 09:35:00,2022-03-07,Monday,2022-03-10,3.0,15900.0,C,260.65,0.0,2022-03-09,Gap SL hit,4.2010000000000005,268.1,101.7,1.824,47.7,-0.826812
2316,,,12:35:00,202.9,,,14:10:00,289.95,-87.04999999999998,,-103475.8125,,1125,,-2.0695162499999995,2022,3,,,,,,,,,,2022-03-07 12:35:00,2022-03-07,Monday,2022-03-10,3.0,15850.0,P,289.95,233.735,2022-03-07,SL hit,4.9285000000000005,290.25,193.65,0.208125,44.578125,-1.0347581249999998
2318,,,10:05:00,130.65,,,11:50:00,194.35,-63.69999999999999,,-105446.25,,1575,,-2.108925,2022,3,,,,,,,,,,2022-03-08 10:05:00,2022-03-08,Tuesday,2022-03-10,2.0,15700.0,P,194.35,159.635,2022-03-08,SL hit,3.25,199.0,125.0,0.1779750000000002,61.81875,-1.0544625
783,2022-03-08 12:15:00,LONG,2022-03-08 13:15:00,6559.1,6495.75,6495.75,2022-03-08 13:15:00,6495.75,-63.35000000000037,-69.87742500000036,-301870.47600000154,Initial SL Hit,4320,4.5,-1.226372112000006,2022,3,MIDCPNIFTY,6250000.0,25000000.0,-1.226372112000006,-17.958469058680066,1.0,1.0931833333333334,-70.97060833333369,-1.226372112000006,2022-03-08 13:15:00,,,,,,,,,,,,,,,,-0.613186056000003
2319,,,14:35:00,107.4,,,15:25:00,0.05,107.35,,103618.6125,,975,,2.07237225,2022,3,,,,,,,,,,2022-03-08 14:35:00,2022-03-08,Tuesday,2022-03-10,2.0,15700.0,P,213.95,0.2525,2022-03-10,EOD exit,1.0745,115.0,0.05,2.0933250000000005,38.26875,1.036186125
784,2022-03-08 14:15:00,LONG,2022-03-08 15:15:00,6683.25,6563.2,6901.683333333333,2022-03-11 12:15:00,6894.5,211.25,204.461125,858736.7250000001,TSL Hit,4200,4.5,3.3788076,2022,3,MIDCPNIFTY,6250000.0,25000000.0,3.3788076,-14.523522158680066,3.0,3.341625,201.1195,3.3788076,2022-03-08 15:15:00,,,,,,,,,,,,,,,,1.6894038
785,2022-03-11 10:15:00,LONG,2022-03-11 11:15:00,55668.76,55330.6,55548.65857142857,2022-03-11 14:15:00,55541.48,-127.27999999999884,-138.40102399999884,-116256.86015999902,TSL Hit,840,7.5,-0.4962019462399962,2022,3,SENSEX,6250000.0,25000000.0,-0.4962019462399962,-14.988549599320038,1.0,9.278126666666669,-147.67915066666552,-0.4962019462399962,2022-03-11 11:15:00,,,,,,,,,,,,,,,,-0.2481009731199981
786,2022-03-11 10:15:00,LONG,2022-03-11 11:15:00,16645.9,16542.65,16743.86875,2022-03-15 12:15:00,16736.55,90.64999999999782,83.97350999999782,239324.50349999376,TSL Hit,2850,7.5,0.7991619639999752,2022,3,NIFTY,6250000.0,25000000.0,0.7991619639999752,-14.031251585320035,5.0,13.871583333333334,70.10192666666448,0.7991619639999752,2022-03-11 11:15:00,,,,,,,,,,,,,,,,0.3995809819999876
2320,,,14:25:00,263.05,,,11:20:00,319.95,-56.89999999999998,,-108209.24999999996,,1725,,-2.164184999999999,2022,3,,,,,,,,,,2022-03-11 14:25:00,2022-03-11,Friday,2022-03-17,6.0,16550.0,C,319.95,0.0,2022-03-14,SL hit,5.83,323.6,246.0,0.5882250000000003,71.37187499999999,-1.0820924999999995
2321,,,09:55:00,179.55,,,15:25:00,0.05,179.5,,386506.2,,2175,,7.730124000000001,2022,3,,,,,,,,,,2022-03-14 09:55:00,2022-03-14,Monday,2022-03-17,3.0,16600.0,P,225.2,0.3075,2022-03-17,EOD exit,1.7960000000000005,220.0,0.05,7.80825,90.2625,3.8650620000000004
787,2022-03-14 09:15:00,LONG,2022-03-14 10:15:00,55868.36,55558.43,56091.75000000001,2022-03-15 12:15:00,56054.44,186.0800000000017,174.88772000000174,146905.68480000144,TSL Hit,840,7.5,0.5250501760000059,2022,3,SENSEX,6250000.0,25000000.0,0.5250501760000059,-13.44362884612002,2.0,18.622786666666663,156.26493333333508,0.5250501760000059,2022-03-14 10:15:00,,,,,,,,,,,,,,,,0.26252508800000296
788,2022-03-14 11:15:00,LONG,2022-03-14 12:15:00,6908.85,6876.05,6876.05,2022-03-14 12:15:00,6876.05,-32.80000000000018,-39.692450000000186,-161945.19600000075,Initial SL Hit,4080,4.5,-0.6665728560000029,2022,3,MIDCPNIFTY,6250000.0,25000000.0,-0.6665728560000029,-14.09140963012004,1.0,1.151475,-40.84392500000018,-0.6665728560000029,2022-03-14 12:15:00,,,,,,,,,,,,,,,,-0.33328642800000147
789,2022-03-14 12:15:00,LONG,2022-03-14 13:15:00,35194.45,34986.7,35069.53333333333,2022-03-15 13:15:00,34986.7,-207.75,-214.768115,-231949.5642,Initial SL hit,1080,6.0,-0.9784782648,2022,3,BANKNIFTY,6250000.0,25000000.0,-0.9784782648,-15.019207886920016,2.0,11.731483333333331,-226.49959833333327,-0.9784782648,2022-03-14 13:15:00,,,,,,,,,,,,,,,,-0.4892391324
790,2022-03-14 13:15:00,LONG,2022-03-14 14:15:00,6932.15,6895.3,6943.246666666667,2022-03-15 13:15:00,6938.4,6.25,-0.6852749999999999,-2795.922,TSL Hit,4080,4.5,-0.0300391359999999,2022,3,MIDCPNIFTY,6250000.0,25000000.0,-0.0300391359999999,-15.030391574920031,1.0,1.1553583333333333,-1.840633333333333,-0.0300391359999999,2022-03-14 14:15:00,,,,,,,,,,,,,,,,-0.01501956799999995
2322,,,11:25:00,130.85,,,09:15:00,274.45,-143.6,,-332219.25,,2250,,-6.644385,2022,3,,,,,,,,,,2022-03-15 11:25:00,2022-03-15,Tuesday,2022-03-17,2.0,16950.0,C,174.6,0.0,2022-03-17,Gap SL hit,4.053,280.0,42.05,3.996,95.34375,-3.3221925
791,2022-03-16 09:15:00,LONG,2022-03-16 10:15:00,7045.35,7004.65,7173.066666666666,2022-03-21 12:15:00,7156.85,111.5,104.3989,413419.644,TSL Hit,3960,4.5,1.5420802320000002,2022,3,MIDCPNIFTY,6250000.0,25000000.0,1.5420802320000002,-13.376712998920029,6.0,7.045350000000001,97.35355,1.5420802320000002,2022-03-16 10:15:00,,,,,,,,,,,,,,,,0.7710401160000001
792,2022-03-16 10:15:00,LONG,2022-03-16 11:15:00,56612.82,56390.5,57548.75642857143,2022-03-21 12:15:00,57322.37,709.5500000000029,698.1564810000029,572488.3144200024,TSL Hit,820,7.5,2.1042632080800097,2022,3,SENSEX,6250000.0,25000000.0,2.1042632080800097,-11.08675974124003,6.0,56.61282,641.5436610000029,2.1042632080800097,2022-03-16 11:15:00,,,,,,,,,,,,,,,,1.0521316040400048
794,2022-03-16 10:15:00,LONG,2022-03-16 11:15:00,16901.05,16840.55,17152.98125,2022-03-21 12:15:00,17134.35,233.29999999999927,226.4929199999993,628517.852999998,TSL Hit,2775,7.5,2.3264697569999924,2022,3,NIFTY,6250000.0,25000000.0,2.3264697569999924,-6.693115837240043,6.0,16.90105,209.5918699999993,2.3264697569999924,2022-03-16 11:15:00,,,,,,,,,,,,,,,,1.1632348784999962
793,2022-03-16 10:15:00,LONG,2022-03-16 11:15:00,35686.35,35506.05,36142.05333333334,2022-03-21 11:15:00,36141.05,454.7000000000044,447.51726000000434,469893.12300000456,TSL Hit,1050,6.0,1.7296898220000183,2022,3,BANKNIFTY,6250000.0,25000000.0,1.7296898220000183,-9.207187249240008,6.0,35.686350000000004,411.83091000000434,1.7296898220000183,2022-03-16 11:15:00,,,,,,,,,,,,,,,,0.8648449110000092
2323,,,12:35:00,114.2,,,15:25:00,0.1,114.1,,144020.17500000002,,1275,,2.8804035000000003,2022,3,,,,,,,,,,2022-03-21 12:35:00,2022-03-21,Monday,2022-03-24,3.0,17350.0,C,195.0,0.0,2022-03-24,EOD exit,1.143,165.1,0.05,2.910825,55.303125,1.4402017500000002
795,2022-03-22 10:15:00,LONG,2022-03-22 11:15:00,17069.6,17006.4,17246.075,2022-03-24 11:15:00,17187.65,118.05000000000292,111.19855000000292,308575.9762500081,TSL Hit,2775,7.5,1.1395676250000324,2022,3,NIFTY,6250000.0,25000000.0,1.1395676250000324,-5.458811932239996,3.0,8.5348,102.66375000000292,1.1395676250000324,2022-03-22 11:15:00,,,,,,,,,,,,,,,,0.5697838125000162
796,2022-03-22 10:15:00,LONG,2022-03-22 11:15:00,57132.57,56931.78,57692.48714285715,2022-03-23 15:15:00,57641.47,508.9000000000015,497.4225960000015,407886.5287200012,TSL Hit,820,7.5,1.5690811716800048,2022,3,SENSEX,6250000.0,25000000.0,1.5690811716800048,-3.8272658173600007,2.0,19.04419,478.3784060000015,1.5690811716800048,2022-03-22 11:15:00,,,,,,,,,,,,,,,,0.7845405858400024
797,2022-03-22 11:15:00,LONG,2022-03-22 12:15:00,35666.05,35435.1,35435.1,2022-03-22 12:15:00,35435.1,-230.9500000000044,-238.0601150000044,-249963.1207500046,Initial SL Hit,1050,6.0,-1.0248187180000186,2022,3,BANKNIFTY,6250000.0,25000000.0,-1.0248187180000186,-4.827118300360041,1.0,5.944341666666666,-244.00445666667108,-1.0248187180000186,2022-03-22 12:15:00,,,,,,,,,,,,,,,,-0.5124093590000093
2324,,,13:30:00,79.95,,,15:25:00,0.05,79.9,,65257.50000000001,,825,,1.30515,2022,3,,,,,,,,,,2022-03-22 13:30:00,2022-03-22,Tuesday,2022-03-24,2.0,17100.0,P,203.0,2.15,2022-03-24,EOD exit,0.8,88.65,0.05,1.31835,35.26875,0.652575
