,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,Index,Allocation,Portfolio,ROI% PF,Entry Date,date,day,expiry,DTE,strike,type,initial sl,TSL,Exit date,Remark,Slippage,Highest High,Lowest Low,Max ROI%,Margin
1616,,,12:40:00,45.15,,,12:55:00,60.25,-15.1,,-14811.690544412608,,916.9054441260744,,-0.7405845272206304,2021,9,,,,,2021-09-14 12:40:00,2021-09-14,Tuesday,2021-09-16,2.0,17450.0,C,60.25,0.0,2021-09-15,SL hit,1.054,62.0,24.3,1.9117478510028647,200.0
495,2021-09-15 12:15:00,LONG,2021-09-15 13:15:00,36735.45,36615.55,37561.23888888889,2021-09-20 11:15:00,37526.3,790.8500000000058,783.4238250000058,810843.658875006,TSL Hit,1035.0,5.066,1.8018747975000131,2021,9,BANKNIFTY,7500000.0,22500000.0,3.6037495950000262,2021-09-15 13:15:00,,,,,,,,,,,,,,,
1617,,,12:30:00,65.3,,,15:25:00,72.3,-7.0,,-2329.9026425591096,,278.1641168289291,,-0.11649513212795545,2021,9,,,,,2021-09-17 12:30:00,2021-09-17,Friday,2021-09-23,6.0,17750.0,C,137.2,0.0,2021-09-23,EOD exit,1.376,85.65,6.8,1.6272600834492352,61.71766342141864
496,2021-09-20 12:15:00,LONG,2021-09-20 13:15:00,37612.65,37476.3,37476.3,2021-09-20 13:15:00,37476.3,-136.34999999999854,-143.85889499999854,-144578.18947499854,Initial SL Hit,1005.0,5.066,-0.32128486549999674,2021,9,BANKNIFTY,7500000.0,22500000.0,-0.6425697309999935,2021-09-20 13:15:00,,,,,,,,,,,,,,,
497,2021-09-21 11:15:00,LONG,2021-09-21 12:15:00,36866.4,36525.95,37980.45,2021-09-28 10:15:00,37971.8,1105.4000000000017,1097.9161800000015,1136343.2463000016,TSL Hit,1035.0,5.066,2.5252072140000035,2021,9,BANKNIFTY,7500000.0,22500000.0,5.050414428000007,2021-09-21 12:15:00,,,,,,,,,,,,,,,
499,2021-09-21 11:15:00,LONG,2021-09-21 12:15:00,17422.55,17326.1,17544.51375,2021-09-22 14:15:00,17535.6,113.04999999999929,106.05836999999929,289009.058249998,TSL Hit,2725.0,6.333,0.6422423516666622,2021,9,NIFTY,7500000.0,22500000.0,1.2844847033333244,2021-09-21 12:15:00,,,,,,,,,,,,,,,
498,2021-09-21 11:15:00,LONG,2021-09-21 12:15:00,58550.1,58232.54,59409.903958333336,2021-09-28 12:15:00,59190.68,640.5800000000017,628.8059220000017,509332.7968200014,TSL Hit,810.0,6.333,1.131850659600003,2021,9,SENSEX,7500000.0,22500000.0,2.263701319200006,2021-09-21 12:15:00,,,,,,,,,,,,,,,
1618,,,13:15:00,80.3,,,15:25:00,0.1,80.2,,16688.596952180767,,210.19442984760903,,0.8344298476090384,2021,9,,,,,2021-09-21 13:15:00,2021-09-21,Tuesday,2021-09-23,2.0,17450.0,P,175.45,0.5549999999999999,2021-09-23,EOD exit,0.8039999999999999,94.0,0.1,1.6857593273778246,45.848660010509725
500,2021-09-23 09:15:00,LONG,2021-09-23 10:15:00,17730.1,17646.55,17704.076250000002,2021-09-28 12:15:00,17646.55,-83.54999999999927,-90.62532999999928,-242422.75774999804,Initial SL hit,2675.0,6.333,-0.53871723944444,2021,9,NIFTY,7500000.0,22500000.0,-1.07743447888888,2021-09-23 10:15:00,,,,,,,,,,,,,,,
1619,,,12:30:00,115.0,,,15:25:00,0.05,114.95,,54843.13253012049,,481.9277108433735,,2.7421566265060244,2021,9,,,,,2021-09-24 12:30:00,2021-09-24,Friday,2021-09-30,6.0,17900.0,C,156.5,0.0,2021-09-30,EOD exit,1.1505,135.0,0.05,5.539759036144579,107.83132530120484
1620,,,10:05:00,114.0,,,10:15:00,130.0,-16.0,,-16482.68156424581,,893.8547486033519,,-0.8241340782122905,2021,9,,,,,2021-09-27 10:05:00,2021-09-27,Monday,2021-09-30,3.0,17900.0,P,130.0,119.2925,2021-09-27,SL hit,2.44,133.0,106.35,0.6837988826815647,200.0
1621,,,10:25:00,98.55,,,10:35:00,108.8,-10.25,,-11046.27450980392,,896.358543417367,,-0.5523137254901961,2021,9,,,,,2021-09-27 10:25:00,2021-09-27,Monday,2021-09-30,3.0,17850.0,P,108.8,93.235,2021-09-27,SL hit,2.0735,110.4,94.45,0.3675070028011199,200.0
1622,,,10:45:00,108.35,,,11:35:00,124.9,-16.55000000000001,,-16925.49019607844,,896.358543417367,,-0.846274509803922,2021,9,,,,,2021-09-27 10:45:00,2021-09-27,Monday,2021-09-30,3.0,17850.0,P,124.9,107.895,2021-09-27,SL hit,2.3325,129.35,102.0,0.5691876750700274,200.0
1623,,,13:25:00,66.3,,,11:50:00,105.95,-39.650000000000006,,-20868.85245901639,,504.4136191677175,,-1.0434426229508196,2021,9,,,,,2021-09-27 13:25:00,2021-09-27,Monday,2021-09-30,3.0,17800.0,P,105.95,85.81750000000001,2021-09-28,SL hit,1.7225,107.0,50.0,0.8221941992433793,112.23203026481714
501,2021-09-28 13:15:00,LONG,2021-09-28 14:15:00,17689.0,17609.05,17609.05,2021-09-28 14:15:00,17609.05,-79.95000000000073,-87.00961000000073,-232750.706750002,Initial SL Hit,2675.0,6.333,-0.5172237927777822,2021,9,NIFTY,7500000.0,22500000.0,-1.0344475855555644,2021-09-28 14:15:00,,,,,,,,,,,,,,,
502,2021-09-28 13:15:00,LONG,2021-09-28 14:15:00,59428.89,59159.12,59159.12,2021-09-28 14:15:00,59159.12,-269.7699999999968,-281.6288009999968,-225303.04079999743,Initial SL Hit,800.0,6.333,-0.5006734239999941,2021,9,SENSEX,7500000.0,22500000.0,-1.0013468479999883,2021-09-28 14:15:00,,,,,,,,,,,,,,,
503,2021-09-28 14:15:00,LONG,2021-09-28 15:15:00,38058.4,37315.2,37315.2,2021-10-01 09:15:00,37183.3,-875.0999999999985,-882.6241699999986,-887037.2908499986,Gap Open Outside ISL,1005.0,5.066,-1.9711939796666635,2021,9,BANKNIFTY,7500000.0,22500000.0,-3.942387959333327,2021-09-28 15:15:00,,,,,,,,,,,,,,,
504,2021-09-29 09:15:00,LONG,2021-09-29 10:15:00,17684.05,17608.15,17608.15,2021-09-30 13:15:00,17608.15,-75.89999999999782,-82.95843999999782,-221913.82699999417,Initial SL Hit,2675.0,6.333,-0.4931418377777648,2021,9,NIFTY,7500000.0,22500000.0,-0.9862836755555296,2021-09-29 10:15:00,,,,,,,,,,,,,,,
1624,,,10:35:00,79.05,,,15:25:00,33.95,45.1,,31407.14285714285,,714.2857142857143,,1.5703571428571428,2021,9,,,,,2021-09-29 10:35:00,2021-09-29,Wednesday,2021-09-30,1.0,17650.0,P,107.05,32.3275,2021-09-30,EOD exit,1.13,100.55,9.0,5.003571428571429,157.58928571428572
505,2021-09-29 11:15:00,LONG,2021-09-29 12:15:00,59345.38,59156.13,59156.13,2021-09-30 13:15:00,59156.13,-189.25,-201.100151,-160880.1208,Initial SL Hit,800.0,6.333,-0.35751137955555556,2021,9,SENSEX,7500000.0,22500000.0,-0.7150227591111111,2021-09-29 12:15:00,,,,,,,,,,,,,,,
1625,,,13:00:00,140.75,,,15:25:00,0.05,140.7,,54839.37007874015,,393.7007874015747,,2.741968503937007,2021,10,,,,,2021-10-01 13:00:00,2021-10-01,Friday,2021-10-07,6.0,17500.0,P,191.55,0.34,2021-10-07,EOD exit,1.408,152.3,0.05,5.539370078740156,86.12204724409447
1626,,,13:15:00,114.3,,,09:15:00,144.15,-29.85000000000001,,-21731.658291457283,,670.0167504187602,,-1.086582914572864,2021,10,,,,,2021-10-01 13:15:00,2021-10-01,Friday,2021-10-07,6.0,17550.0,C,144.15,0.0,2021-10-04,SL hit,2.5845,150.0,104.2,0.6767169179229475,146.98492462311552
506,2021-10-01 13:15:00,LONG,2021-10-01 14:15:00,37206.0,37083.75,37682.46388888889,2021-10-06 14:15:00,37522.5,316.5,309.02715,315207.693,TSL Hit,1020.0,5.066,0.70046154,2021,10,BANKNIFTY,7500000.0,22500000.0,1.40092308,2021-10-01 14:15:00,,,,,,,,,,,,,,,
507,2021-10-04 09:15:00,LONG,2021-10-04 10:15:00,59440.89,58952.11,59347.07020833334,2021-10-06 14:15:00,59212.91,-227.97999999999595,-239.8453799999959,-191876.3039999968,TSL Hit,800.0,6.333,-0.4263917866666595,2021,10,SENSEX,7500000.0,22500000.0,-0.852783573333319,2021-10-04 10:15:00,,,,,,,,,,,,,,,
1627,,,13:00:00,110.6,,,14:00:00,164.7,-54.1,,-21017.744916820702,,369.6857670979668,,-1.050887245841035,2021,10,,,,,2021-10-04 13:00:00,2021-10-04,Monday,2021-10-07,3.0,17650.0,C,164.7,0.0,2021-10-05,SL hit,2.753,167.0,85.25,0.9371534195933456,81.56192236598892
508,2021-10-05 09:15:00,LONG,2021-10-05 10:15:00,17696.75,17640.9,17681.541250000002,2021-10-06 14:15:00,17640.9,-55.84999999999855,-62.91752999999854,-168304.3927499961,Initial SL hit,2675.0,6.333,-0.374009761666658,2021,10,NIFTY,7500000.0,22500000.0,-0.748019523333316,2021-10-05 10:15:00,,,,,,,,,,,,,,,
1628,,,11:30:00,33.85,,,15:25:00,0.05,33.800000000000004,,29909.273743016765,,893.8547486033519,,1.4954636871508382,2021,10,,,,,2021-10-06 11:30:00,2021-10-06,Wednesday,2021-10-07,1.0,17900.0,C,51.8,0.0,2021-10-07,EOD exit,0.3389999999999999,45.85,0.05,3.021229050279329,200.0
510,2021-10-07 10:15:00,LONG,2021-10-07 11:15:00,17820.15,17789.2,17789.2,2021-10-07 14:15:00,17789.2,-30.950000000000728,-38.07187000000073,-101842.25225000195,Initial SL hit,2675.0,6.333,-0.22631611611111546,2021,10,NIFTY,7500000.0,22500000.0,-0.4526322322222309,2021-10-07 11:15:00,,,,,,,,,,,,,,,
509,2021-10-07 10:15:00,LONG,2021-10-07 11:15:00,59790.78,59670.57,59670.57,2021-10-07 14:15:00,59670.57,-120.20999999999913,-132.15613499999913,-104403.34664999932,Initial SL hit,790.0,6.333,-0.23200743699999846,2021,10,SENSEX,7500000.0,22500000.0,-0.4640148739999969,2021-10-07 11:15:00,,,,,,,,,,,,,,,
511,2021-10-07 11:15:00,LONG,2021-10-07 12:15:00,37884.6,37650.25,37763.68055555556,2021-10-07 14:15:00,37751.05,-133.54999999999563,-141.11356499999565,-141819.1328249956,TSL Hit,1005.0,5.066,-0.31515362849999023,2021,10,BANKNIFTY,7500000.0,22500000.0,-0.6303072569999805,2021-10-07 12:15:00,,,,,,,,,,,,,,,
1630,,,12:45:00,99.95,,,09:55:00,144.4,-44.45,,-21099.43757030371,,449.9437570303712,,-1.0549718785151856,2021,10,,,,,2021-10-08 12:45:00,2021-10-08,Friday,2021-10-14,6.0,17900.0,C,144.4,0.0,2021-10-11,SL hit,2.4435,146.75,86.3,0.6141732283464569,100.67491563554556
512,2021-10-08 12:15:00,LONG,2021-10-08 13:15:00,17893.55,17840.35,17840.35,2021-10-11 09:15:00,17840.35,-53.20000000000073,-60.34678000000073,-159918.96700000193,Initial SL hit,2650.0,6.333,-0.35537548222222654,2021,10,NIFTY,7500000.0,22500000.0,-0.7107509644444531,2021-10-08 13:15:00,,,,,,,,,,,,,,,
513,2021-10-08 13:15:00,LONG,2021-10-08 14:15:00,37808.85,37686.4,39538.45555555556,2021-10-19 14:15:00,39495.3,1686.4500000000044,1678.7195850000044,1687113.1829250045,TSL Hit,1005.0,5.066,3.74914040650001,2021,10,BANKNIFTY,7500000.0,22500000.0,7.49828081300002,2021-10-08 14:15:00,,,,,,,,,,,,,,,
1629,,,14:40:00,82.0,,,15:25:00,0.1,81.9,,32110.49504950496,,396.0396039603961,,1.605524752475248,2021,10,,,,,2021-10-08 14:40:00,2021-10-08,Friday,2021-10-14,6.0,17850.0,P,132.5,0.425,2021-10-14,EOD exit,0.821,100.0,0.05,3.2455445544554458,88.36633663366337
514,2021-10-11 10:15:00,LONG,2021-10-11 11:15:00,18020.15,17962.25,17962.25,2021-10-11 14:15:00,17962.25,-57.900000000001455,-65.09648000000145,-170878.2600000038,Initial SL hit,2625.0,6.333,-0.3797294666666751,2021,10,NIFTY,7500000.0,22500000.0,-0.7594589333333502,2021-10-11 11:15:00,,,,,,,,,,,,,,,
515,2021-10-11 11:15:00,LONG,2021-10-11 12:15:00,60442.53,60237.68,60237.68,2021-10-11 14:15:00,60237.68,-204.8499999999985,-216.91802099999853,-171365.23658999885,Initial SL hit,790.0,6.333,-0.38081163686666414,2021,10,SENSEX,7500000.0,22500000.0,-0.7616232737333283,2021-10-11 12:15:00,,,,,,,,,,,,,,,
516,2021-10-11 15:15:00,LONG,2021-10-12 09:15:00,17954.8,17930.9,17930.9,2021-10-12 10:15:00,17930.9,-23.899999999997817,-31.07713999999782,-82354.42099999422,Initial SL hit,2650.0,6.333,-0.1830098244444316,2021,10,NIFTY,7500000.0,22500000.0,-0.3660196488888632,2021-10-12 09:15:00,,,,,,,,,,,,,,,
517,2021-10-11 15:15:00,LONG,2021-10-12 09:15:00,60177.56,60072.47,60072.47,2021-10-12 10:15:00,60072.47,-105.08999999999652,-117.1150029999965,-92520.85236999724,Initial SL hit,790.0,6.333,-0.2056018941555494,2021,10,SENSEX,7500000.0,22500000.0,-0.4112037883110988,2021-10-12 09:15:00,,,,,,,,,,,,,,,
1631,,,09:30:00,95.0,,,15:15:00,110.8,-15.799999999999995,,-15917.994428969356,,891.3649025069637,,-0.7958997214484678,2021,10,,,,,2021-10-12 09:30:00,2021-10-12,Tuesday,2021-10-14,2.0,17950.0,C,110.8,0.0,2021-10-12,SL hit,2.0580000000000003,116.4,54.45,3.614484679665738,200.0
518,2021-10-12 11:15:00,LONG,2021-10-12 12:15:00,60109.09,59885.39,61122.310208333336,2021-10-21 10:15:00,60771.43,662.3400000000038,650.2519480000038,513699.0389200031,TSL Hit,790.0,6.333,1.141553419822229,2021,10,SENSEX,7500000.0,22500000.0,2.283106839644458,2021-10-12 12:15:00,,,,,,,,,,,,,,,
519,2021-10-12 11:15:00,LONG,2021-10-12 12:15:00,17938.6,17864.95,18290.66375,2021-10-20 13:15:00,18254.3,315.7000000000007,308.4614200000007,817422.7630000019,TSL Hit,2650.0,6.333,1.816495028888893,2021,10,NIFTY,7500000.0,22500000.0,3.632990057777786,2021-10-12 12:15:00,,,,,,,,,,,,,,,
1633,,,12:30:00,96.7,,,10:05:00,143.5,-46.8,,-21026.495726495727,,427.35042735042737,,-1.0513247863247863,2021,10,,,,,2021-10-18 12:30:00,2021-10-18,Monday,2021-10-21,3.0,18500.0,P,143.5,87.2975,2021-10-19,SL hit,2.402,151.65,55.65,1.7542735042735045,98.82478632478632
1632,,,13:45:00,81.75,,,09:15:00,97.65,-15.900000000000006,,-15261.671159029656,,862.5336927223719,,-0.7630835579514827,2021,10,,,,,2021-10-18 13:45:00,2021-10-18,Monday,2021-10-21,3.0,18550.0,C,101.7,0.0,2021-10-19,Gap SL hit,1.794,115.0,72.05,0.836657681940701,200.0
1635,,,10:55:00,42.4,,,15:25:00,0.1,42.3,,35924.932975871314,,857.9088471849866,,1.7962466487935658,2021,10,,,,,2021-10-19 10:55:00,2021-10-19,Tuesday,2021-10-21,2.0,18650.0,C,65.0,0.0,2021-10-21,EOD exit,0.425,56.45,0.05,3.6332439678284185,200.0
1634,,,11:20:00,58.85,,,15:15:00,123.7,-64.85,,-20562.991518889747,,308.4040092521203,,-1.0281495759444874,2021,10,,,,,2021-10-19 11:20:00,2021-10-19,Tuesday,2021-10-21,2.0,18450.0,P,123.7,70.005,2021-10-19,SL hit,1.8255,125.65,37.0,0.673862760215883,71.12567463377026
520,2021-10-20 10:15:00,LONG,2021-10-20 11:15:00,39725.05,39531.75,39531.75,2021-10-20 11:15:00,39531.75,-193.3000000000029,-201.2256800000029,-193176.6528000028,Initial SL Hit,960.0,5.066,-0.4292814506666729,2021,10,BANKNIFTY,7500000.0,22500000.0,-0.8585629013333458,2021-10-20 11:15:00,,,,,,,,,,,,,,,
521,2021-10-20 12:15:00,LONG,2021-10-20 13:15:00,39700.2,39462.25,39462.25,2021-10-20 13:15:00,39462.25,-237.9499999999971,-245.8662449999971,-236031.5951999972,Initial SL Hit,960.0,5.066,-0.5245146559999938,2021,10,BANKNIFTY,7500000.0,22500000.0,-1.0490293119999876,2021-10-20 13:15:00,,,,,,,,,,,,,,,
522,2021-10-20 14:15:00,LONG,2021-10-20 15:15:00,39570.9,39342.0,41160.14444444444,2021-10-27 11:15:00,41150.95,1580.0499999999956,1571.9778149999956,1509098.702399996,TSL Hit,960.0,5.066,3.353552671999992,2021,10,BANKNIFTY,7500000.0,22500000.0,6.707105343999984,2021-10-20 15:15:00,,,,,,,,,,,,,,,
523,2021-10-21 13:15:00,LONG,2021-10-21 14:15:00,60823.62,60555.06,60555.06,2021-10-21 14:15:00,60555.06,-268.56000000000495,-280.697868000005,-218944.33704000388,Initial SL Hit,780.0,6.333,-0.4865429712000086,2021,10,SENSEX,7500000.0,22500000.0,-0.9730859424000172,2021-10-21 14:15:00,,,,,,,,,,,,,,,
524,2021-10-21 15:15:00,LONG,2021-10-22 09:15:00,61057.32,60876.41,60876.41,2021-10-22 12:15:00,60876.41,-180.90999999999624,-193.10337299999625,-150620.63093999706,Initial SL Hit,780.0,6.333,-0.33471251319999346,2021,10,SENSEX,7500000.0,22500000.0,-0.6694250263999869,2021-10-22 09:15:00,,,,,,,,,,,,,,,
1636,,,12:35:00,103.0,,,15:25:00,0.1,102.9,,27871.13543091656,,273.5978112175103,,1.393556771545828,2021,10,,,,,2021-10-22 12:35:00,2021-10-22,Friday,2021-10-28,6.0,18250.0,C,176.1,0.0,2021-10-28,EOD exit,1.031,147.0,0.1,2.815321477428181,62.41450068399453
525,2021-10-25 10:15:00,LONG,2021-10-25 11:15:00,60928.78,60507.3,61251.36958333334,2021-10-27 14:15:00,61189.23,260.4500000000044,248.2381990000044,193625.7952200034,TSL Hit,780.0,6.333,0.43027954493334086,2021,10,SENSEX,7500000.0,22500000.0,0.8605590898666817,2021-10-25 11:15:00,,,,,,,,,,,,,,,
1637,,,11:20:00,153.0,,,14:25:00,272.0,-119.0,,-20714.285714285717,,168.0672268907563,,-1.0357142857142856,2021,10,,,,,2021-10-25 11:20:00,2021-10-25,Monday,2021-10-28,3.0,18200.0,P,272.0,216.445,2021-10-28,SL hit,4.25,283.0,21.45,2.2109243697478997,38.235294117647065
526,2021-10-26 15:15:00,LONG,2021-10-27 09:15:00,18310.45,18262.8,18262.8,2021-10-27 09:15:00,18262.8,-47.650000000001455,-54.964650000001456,-142908.09000000378,Initial SL hit,2600.0,6.333,-0.31757353333334176,2021,10,NIFTY,7500000.0,22500000.0,-0.6351470666666835,2021-10-27 09:15:00,,,,,,,,,,,,,,,
527,2021-10-27 10:15:00,LONG,2021-10-27 11:15:00,18314.55,18267.55,18267.55,2021-10-27 14:15:00,18267.55,-47.0,-54.31642,-141222.692,Initial SL hit,2600.0,6.333,-0.3138282044444445,2021,10,NIFTY,7500000.0,22500000.0,-0.627656408888889,2021-10-27 11:15:00,,,,,,,,,,,,,,,
528,2021-10-27 12:15:00,LONG,2021-10-27 13:15:00,41217.85,41089.8,41089.8,2021-10-27 14:15:00,41089.8,-128.04999999999563,-136.28076499999565,-124696.899974996,Initial SL Hit,915.0,5.066,-0.27710422216665775,2021,10,BANKNIFTY,7500000.0,22500000.0,-0.5542084443333155,2021-10-27 13:15:00,,,,,,,,,,,,,,,
1639,,,09:20:00,125.3,,,14:35:00,198.9,-73.60000000000001,,-20880.978260869564,,271.73913043478257,,-1.0440489130434782,2021,11,,,,,2021-10-29 09:20:00,2021-10-29,Friday,2021-11-03,5.0,17850.0,C,198.9,0.0,2021-11-01,SL hit,3.242,199.9,68.05,1.5557065217391304,60.63179347826087
1638,,,12:05:00,110.6,,,15:25:00,0.05,110.55,,14121.741935483868,,129.0322580645161,,0.7060870967741933,2021,11,,,,,2021-10-29 12:05:00,2021-10-29,Friday,2021-11-03,5.0,17800.0,P,265.6,11.2025,2021-11-03,EOD exit,1.1065,229.55,0.05,1.4264516129032254,28.70967741935483
1640,,,10:30:00,56.0,,,15:25:00,0.05,55.95,,27868.930817610064,,503.1446540880503,,1.3934465408805032,2021,11,,,,,2021-11-02 10:30:00,2021-11-02,Tuesday,2021-11-03,1.0,18000.0,C,95.75,0.0,2021-11-03,EOD exit,0.5605,64.2,0.05,2.8150943396226413,113.20754716981132
529,2021-11-08 10:15:00,LONG,2021-11-08 11:15:00,17921.9,17836.1,17959.6625,2021-11-11 09:15:00,17877.65,-44.25,-51.40991,-136236.26150000002,TSL Hit,2650.0,6.333,-0.30274724777777784,2021,11,NIFTY,7500000.0,22500000.0,-0.6054944955555557,2021-11-08 11:15:00,,,,,,,,,,,,,,,
1641,,,12:35:00,95.3,,,15:25:00,126.1,-30.8,,-5405.485059353254,,163.73311502251332,,-0.2702742529676627,2021,11,,,,,2021-11-08 12:35:00,2021-11-08,Monday,2021-11-11,3.0,18000.0,P,217.45,153.41000000000005,2021-11-11,EOD exit,2.214,199.0,41.7,0.8776094965206711,36.83995088006549
1642,,,10:20:00,77.7,,,15:25:00,0.05,77.65,,37362.08991494533,,486.02673147023097,,1.8681044957472668,2021,11,,,,,2021-11-09 10:20:00,2021-11-09,Tuesday,2021-11-11,2.0,18100.0,C,118.85,0.0,2021-11-11,EOD exit,0.7775,85.0,0.05,3.773997569866344,109.96354799513976
530,2021-11-11 14:15:00,LONG,2021-11-11 15:15:00,17874.6,17798.2,18014.7725,2021-11-16 14:15:00,18002.0,127.40000000000146,120.22468000000146,318595.40200000384,TSL Hit,2650.0,6.333,0.7079897822222307,2021,11,NIFTY,7500000.0,22500000.0,1.4159795644444615,2021-11-11 15:15:00,,,,,,,,,,,,,,,
1643,,,13:00:00,87.8,,,10:10:00,138.95,-51.14999999999999,,-20886.60801564027,,391.0068426197459,,-1.0443304007820136,2021,11,,,,,2021-11-12 13:00:00,2021-11-12,Friday,2021-11-18,6.0,17950.0,P,138.95,95.6025,2021-11-18,SL hit,2.2675,155.0,26.1,2.412512218963832,87.73216031280549
1644,,,12:15:00,92.0,,,15:25:00,0.1,91.9,,11597.068196303377,,127.46972594008922,,0.5798534098151688,2021,11,,,,,2021-11-15 12:15:00,2021-11-15,Monday,2021-11-18,3.0,18150.0,C,248.9,0.0,2021-11-18,EOD exit,0.921,108.15,0.1,1.17144678138942,28.91969407265774
531,2021-11-15 12:15:00,LONG,2021-11-15 13:15:00,60791.82,60597.36,60597.36,2021-11-16 09:15:00,60597.36,-194.4599999999992,-206.59891799999912,-161147.1560399993,Initial SL hit,780.0,6.333,-0.35810479119999844,2021,11,SENSEX,7500000.0,22500000.0,-0.7162095823999969,2021-11-15 13:15:00,,,,,,,,,,,,,,,
532,2021-11-16 10:15:00,LONG,2021-11-16 11:15:00,60604.8,60444.98,60444.98,2021-11-16 11:15:00,60444.98,-159.8199999999997,-171.9249779999997,-134101.48283999975,Initial SL hit,780.0,6.333,-0.29800329519999946,2021,11,SENSEX,7500000.0,22500000.0,-0.5960065903999989,2021-11-16 11:15:00,,,,,,,,,,,,,,,
533,2021-11-16 12:15:00,LONG,2021-11-16 13:15:00,60733.62,60579.86,60579.86,2021-11-16 13:15:00,60579.86,-153.76000000000204,-165.89134800000204,-129395.2514400016,Initial SL hit,780.0,6.333,-0.28754500320000353,2021,11,SENSEX,7500000.0,22500000.0,-0.5750900064000071,2021-11-16 13:15:00,,,,,,,,,,,,,,,
534,2021-11-17 09:15:00,LONG,2021-11-17 10:15:00,60299.8,60029.21,60029.21,2021-11-17 14:15:00,60029.21,-270.5900000000038,-282.62290100000376,-223272.09179000297,Initial SL Hit,790.0,6.333,-0.4961602039777844,2021,11,SENSEX,7500000.0,22500000.0,-0.9923204079555688,2021-11-17 10:15:00,,,,,,,,,,,,,,,
535,2021-11-17 15:15:00,LONG,2021-11-18 09:15:00,17900.25,17879.25,17879.25,2021-11-18 09:15:00,17879.25,-21.0,-28.1559,-74613.135,Initial SL Hit,2650.0,6.333,-0.16580696666666664,2021,11,NIFTY,7500000.0,22500000.0,-0.3316139333333333,2021-11-18 09:15:00,,,,,,,,,,,,,,,
1645,,,12:45:00,28.75,,,15:25:00,0.05,28.7,,6230.701754385964,,219.29824561403507,,0.31153508771929816,2021,11,,,,,2021-11-22 12:45:00,2021-11-22,Monday,2021-11-25,3.0,17800.0,C,119.95,0.0,2021-11-25,EOD exit,0.288,32.0,0.05,0.6293859649122806,48.7938596491228
1646,,,11:05:00,56.35,,,15:25:00,0.05,56.3,,16477.753141167777,,295.6393200295639,,0.8238876570583888,2021,11,,,,,2021-11-23 11:05:00,2021-11-23,Tuesday,2021-11-25,2.0,17250.0,P,124.0,0.6325,2021-11-25,EOD exit,0.564,65.25,0.05,1.6644493717664448,63.74722838137472
1647,,,12:35:00,68.8,,,15:25:00,50.5,18.3,,1746.5033180193975,,102.09290454313428,,0.08732516590096985,2021,12,,,,,2021-11-26 12:35:00,2021-11-26,Friday,2021-12-02,6.0,17350.0,C,264.7,0.0,2021-12-02,EOD exit,1.193,90.8,3.4,0.667687595712098,22.14139867279225
1648,,,11:55:00,107.35,,,15:25:00,0.05,107.3,,10182.21902707884,,95.85430146177808,,0.509110951353942,2021,12,,,,,2021-11-29 11:55:00,2021-11-29,Monday,2021-12-02,3.0,17050.0,P,316.0,0.6649999999999971,2021-12-02,EOD exit,1.0739999999999998,274.7,0.05,1.028516654684879,20.42894799904145
536,2021-12-02 13:15:00,LONG,2021-12-02 14:15:00,17340.85,17280.65,17280.65,2021-12-03 13:15:00,17280.65,-60.19999999999709,-67.12429999999709,-184591.824999992,Initial SL hit,2750.0,6.333,-0.41020405555553774,2021,12,NIFTY,7500000.0,22500000.0,-0.8204081111110755,2021-12-02 14:15:00,,,,,,,,,,,,,,,
1649,,,12:30:00,95.85,,,15:25:00,65.7,30.14999999999999,,7494.287590282334,,262.6395272488509,,0.3747143795141167,2021,12,,,,,2021-12-03 12:30:00,2021-12-03,Friday,2021-12-09,6.0,17450.0,C,172.0,0.0,2021-12-09,EOD exit,1.6155000000000002,108.8,9.55,2.266579120157584,57.288246881155615
1650,,,10:15:00,70.0,,,15:25:00,0.05,69.95,,27263.58267716536,,393.7007874015748,,1.3631791338582677,2021,12,,,,,2021-12-07 10:15:00,2021-12-07,Tuesday,2021-12-09,2.0,17000.0,P,120.8,0.24,2021-12-09,EOD exit,0.7005,73.45,0.05,2.753937007874016,83.66141732283465
537,2021-12-07 09:15:00,LONG,2021-12-07 10:15:00,17101.75,16987.75,17357.31625,2021-12-14 09:15:00,17280.1,178.34999999999854,171.47362999999854,475839.323249996,TSL Hit,2775.0,6.333,1.0574207183333244,2021,12,NIFTY,7500000.0,22500000.0,2.114841436666649,2021-12-07 10:15:00,,,,,,,,,,,,,,,
538,2021-12-07 10:15:00,LONG,2021-12-07 11:15:00,36556.3,36326.7,37048.66666666666,2021-12-10 09:15:00,36893.45,337.1499999999942,329.8050249999942,341348.200874994,TSL Hit,1035.0,5.066,0.7585515574999866,2021,12,BANKNIFTY,7500000.0,22500000.0,1.5171031149999732,2021-12-07 11:15:00,,,,,,,,,,,,,,,
539,2021-12-08 13:15:00,LONG,2021-12-08 14:15:00,58660.01,58527.22,58527.22,2021-12-09 09:15:00,58527.22,-132.79000000000087,-144.50872300000088,-117052.06563000072,Initial SL hit,810.0,6.333,-0.2601157014000016,2021,12,SENSEX,7500000.0,22500000.0,-0.5202314028000032,2021-12-08 14:15:00,,,,,,,,,,,,,,,
