Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,Index,Allocation,Portfolio,ROI% PF,DD%,Time In Trade,Premium Cost,Final Points,Final ROI%
2020-04-24 10:15:00,LONG,2020-04-24 11:15:00,9207.7,9163.85,9163.85,2020-04-24 14:15:00,9163.85,-43.85000000000037,-47.52431000000036,-242373.98100000183,Initial SL Hit,5100,7.5,-3.877983696000029,2020,4,NIFTY,6250000,18750000.0,-1.3344028053333432,-1.2926612320000146,1,1.5346166666666667,-49.05892666666703,-1.3344028053333432
2020-04-24 10:15:00,LONG,2020-04-24 11:15:00,31474.14,31325.64,31325.64,2020-04-24 14:15:00,31325.64,-148.5,-154.779978,-229074.36744,Initial SL Hit,1480,7.5,-3.66518987904,2020,4,SENSEX,6250000,18750000.0,-1.2631359394133332,-2.5143911916800192,1,5.24569,-160.025668,-1.2631359394133332
2020-04-27 09:15:00,LONG,2020-04-27 10:15:00,32008.17,31659.04,33098.91,2020-05-04 09:15:00,32053.08,44.91000000000349,38.50387500000349,56215.65750000509,TSL Hit,1460,7.5,0.8994505200000814,2020,4,SENSEX,6250000,18750000.0,0.009040397866693866,-2.2145743516799854,7,37.342864999999996,1.1610100000034933,0.009040397866693866
2020-04-27 09:15:00,LONG,2020-04-27 10:15:00,20124.0,19866.45,21208.123333333337,2020-05-04 09:15:00,19866.45,-257.5499999999993,-261.5490449999993,-486481.2236999987,Initial SL hit,1860,6.0,-7.783699579199979,2020,4,BANKNIFTY,6250000,18750000.0,-2.8274682863999927,-4.8091408780799725,7,23.478,-285.0270449999993,-2.8274682863999927
2020-04-27 09:15:00,LONG,2020-04-27 10:15:00,9353.2,9259.2,9638.875,2020-05-04 09:15:00,9376.8,23.599999999998545,19.853999999998543,99766.3499999927,TSL Hit,5025,7.5,1.5962615999998833,2020,4,NIFTY,6250000,18750000.0,0.23964381333329424,-4.277053678080009,7,10.912066666666668,8.941933333331875,0.23964381333329424
2020-05-04 11:15:00,LONG,2020-05-04 12:15:00,9390.35,9345.4,9345.4,2020-05-04 12:15:00,9345.4,-44.95000000000073,-48.697150000000725,-244703.1787500037,Initial SL Hit,5025,7.5,-3.9152508600000586,2020,5,NIFTY,6250000,18750000.0,-1.3470271833333527,-5.582137298080028,1,1.5650583333333332,-50.26220833333406,-1.3470271833333527
2020-05-04 12:15:00,LONG,2020-05-04 13:15:00,20029.35,19890.65,19890.65,2020-05-04 13:15:00,19890.65,-138.6999999999971,-142.69199999999708,-265407.1199999946,Initial SL Hit,1860,6.0,-4.246513919999914,2020,5,BANKNIFTY,6250000,18750000.0,-1.4486198319999708,-6.997641938079994,1,3.338225,-146.03022499999707,-1.4486198319999708
2020-05-05 11:15:00,LONG,2020-05-05 12:15:00,32001.71,31802.39,31802.39,2020-05-05 12:15:00,31802.39,-199.3199999999997,-205.7004099999997,-300322.5985999996,Initial SL Hit,1460,7.5,-4.805161577599994,2020,5,SENSEX,6250000,18750000.0,-1.6432516339555532,-8.599362463946662,1,5.333618333333333,-211.03402833333303,-1.6432516339555532
2020-05-05 11:15:00,LONG,2020-05-05 12:15:00,19845.1,19631.55,19631.55,2020-05-05 12:15:00,19631.55,-213.54999999999927,-217.49766499999927,-411070.5868499986,Initial SL Hit,1890,6.0,-6.577129389599978,2020,5,BANKNIFTY,6250000,18750000.0,-2.2257162311999923,-10.791738927146653,1,3.3075166666666664,-220.80518166666593,-2.2257162311999923
2020-05-05 11:15:00,LONG,2020-05-05 12:15:00,9378.0,9313.4,9313.4,2020-05-05 12:15:00,9313.4,-64.60000000000036,-68.33828000000037,-343399.8570000018,Initial SL Hit,5025,7.5,-5.494397712000029,2020,5,NIFTY,6250000,18750000.0,-1.8733543040000098,-12.623204831146666,1,1.5630000000000002,-69.90128000000037,-1.8733543040000098
2020-05-06 09:15:00,LONG,2020-05-06 10:15:00,31743.17,31159.38,31664.544999999995,2020-05-08 14:15:00,31619.3,-123.86999999999898,-130.206246999999,-192705.24555999853,TSL Hit,1480,7.5,-3.0832839289599767,2020,5,SENSEX,6250000,18750000.0,-1.1530410205866588,-13.650966140799994,3,15.871585,-146.077831999999,-1.1530410205866588
2020-05-13 10:15:00,LONG,2020-05-13 11:15:00,9430.3,9371.65,9371.65,2020-05-13 12:15:00,9371.65,-58.64999999999964,-62.41038999999964,-308931.4304999982,Initial SL hit,4950,7.5,-4.942902887999972,2020,5,NIFTY,6250000,18750000.0,-1.6891276159999904,-15.298600436799987,1,1.5717166666666664,-63.982106666666304,-1.6891276159999904
2020-05-21 12:15:00,LONG,2020-05-21 13:15:00,9171.8,9112.75,9112.75,2020-05-21 14:15:00,9112.75,-59.04999999999927,-62.70690999999927,-319805.24099999625,Initial SL hit,5100,7.5,-5.11688385599994,2020,5,NIFTY,6250000,18750000.0,-1.747206778666647,-17.004228388799973,1,1.528633333333333,-64.2355433333326,-1.747206778666647
2020-05-22 14:15:00,LONG,2020-05-22 15:15:00,9055.25,9008.65,9078.840625,2020-05-26 12:15:00,9067.35,12.100000000000364,8.475480000000363,43860.60900000188,TSL Hit,5175,7.5,0.7017697440000301,2020,5,NIFTY,6250000,18750000.0,0.06730664800001004,-16.770305140799962,4,6.036833333333333,2.4386466666670303,0.06730664800001004
2020-05-27 09:15:00,LONG,2020-05-27 10:15:00,9084.8,9004.7,10030.5125,2020-06-04 11:15:00,9986.9,902.1000000000004,898.2856600000003,4648628.290500002,TSL Hit,5175,7.5,74.37805264800004,2020,5,NIFTY,6250000,18750000.0,24.41657349600001,0.0,9,13.627199999999998,884.6584600000003,24.41657349600001
2020-05-27 12:15:00,LONG,2020-05-27 13:15:00,31139.76,30868.81,34047.32571428571,2020-06-04 11:15:00,33838.99,2699.23,2692.7321249999995,4039098.1875,TSL Hit,1500,7.5,64.625571,2020,5,SENSEX,6250000,18750000.0,21.209699559999997,0.0,8,41.51968,2651.2124449999997,21.209699559999997
2020-05-28 09:15:00,LONG,2020-05-28 10:15:00,19299.95,18828.4,18828.4,2020-05-29 09:15:00,18828.4,-471.5499999999993,-475.3628349999993,-926957.5282499986,Initial SL hit,1950,6.0,-14.831320451999977,2020,5,BANKNIFTY,6250000,18750000.0,-4.977226730666659,-4.9437734839999905,1,3.2166583333333336,-478.5794933333326,-4.977226730666659
2020-05-29 12:15:00,LONG,2020-05-29 13:15:00,19109.4,18976.25,20806.70333333333,2020-06-04 11:15:00,20529.6,1420.199999999997,1416.2360999999971,2761660.3949999944,TSL Hit,1950,6.0,44.18656631999991,2020,5,BANKNIFTY,6250000,18750000.0,14.530117679999972,0.0,6,19.109400000000004,1397.126699999997,14.530117679999972
2020-06-04 12:15:00,LONG,2020-06-04 13:15:00,20553.4,20317.35,21271.28,2020-06-09 12:15:00,21235.0,681.5999999999985,677.4211599999985,1239680.7227999973,TSL Hit,1830,6.0,19.83489156479996,2020,6,BANKNIFTY,6250000,18750000.0,6.444462868266652,0.0,5,17.12783333333333,660.2933266666652,6.444462868266652
2020-06-04 12:15:00,LONG,2020-06-04 13:15:00,9987.45,9944.6,10203.540625,2020-06-09 12:15:00,10179.25,191.79999999999927,187.7666599999993,887197.4684999965,TSL Hit,4725,7.5,14.195159495999942,2020,6,NIFTY,6250000,18750000.0,4.521983381999982,0.0,5,8.322875,179.44378499999928,4.521983381999982
2020-06-04 12:15:00,LONG,2020-06-04 13:15:00,33852.24,33711.56,34370.025,2020-06-08 14:15:00,34353.31,501.0699999999997,494.2494449999997,682064.2340999995,TSL Hit,1380,7.5,10.913027745599994,2020,6,SENSEX,6250000,18750000.0,3.430048843199998,0.0,5,28.210199999999997,466.0392449999997,3.430048843199998
2020-06-09 09:15:00,LONG,2020-06-09 10:15:00,34698.07,34269.73,34534.33500000001,2020-06-09 12:15:00,34407.66,-290.4099999999962,-297.3205729999962,-404355.9792799949,TSL Hit,1360,7.5,-6.469695668479917,2020,6,SENSEX,6250000,18750000.0,-2.198511334115528,-2.1565652228266288,1,5.783011666666666,-303.10358466666287,-2.198511334115528
2020-06-10 09:15:00,LONG,2020-06-10 10:15:00,34209.03,33949.81,34239.96142857143,2020-06-11 09:15:00,34140.72,-68.30999999999767,-75.14497499999767,-103700.06549999678,TSL Hit,1380,7.5,-1.6592010479999486,2020,6,SENSEX,6250000,18750000.0,-0.5950300927999829,-2.7096322388266003,1,5.701505,-80.84647999999767,-0.5950300927999829
2020-06-10 09:15:00,LONG,2020-06-10 10:15:00,20977.55,20673.95,21022.27,2020-06-11 10:15:00,20891.3,-86.25,-90.436885,-162786.393,TSL Hit,1800,6.0,-2.6045822880000005,2020,6,BANKNIFTY,6250000,18750000.0,-0.9353222560000001,-3.5778263348265966,2,6.992516666666667,-97.42940166666668,-0.9353222560000001
2020-06-10 13:15:00,LONG,2020-06-10 14:15:00,10123.25,10084.45,10084.45,2020-06-10 14:15:00,10084.45,-38.79999999999927,-42.84153999999927,-199213.16099999665,Initial SL Hit,4650,7.5,-3.187410575999946,2020,6,NIFTY,6250000,18750000.0,-1.1043129586666485,-4.640296526826575,1,1.6872083333333334,-44.5287483333326,-1.1043129586666485
2020-06-18 11:15:00,LONG,2020-06-18 12:15:00,9974.05,9911.2,10411.9875,2020-06-24 13:15:00,10397.8,423.75,419.67563,1982967.35175,TSL Hit,4725,7.5,31.727477628,2020,6,NIFTY,6250000,18750000.0,10.282588806000001,0.0,7,11.636391666666666,408.03923833333334,10.282588806000001
2020-06-19 10:15:00,LONG,2020-06-19 11:15:00,34367.05,34184.68,35261.725,2020-06-24 13:15:00,35177.68,810.6299999999974,803.6755269999974,1092998.7167199964,TSL Hit,1360,7.5,17.487979467519942,2020,6,SENSEX,6250000,18750000.0,5.580050819839981,0.0,6,34.367050000000006,769.3084769999973,5.580050819839981
2020-06-19 13:15:00,LONG,2020-06-19 14:15:00,21365.4,21022.8,21984.56333333333,2020-06-24 12:15:00,21924.15,558.75,554.421045,981325.24965,TSL Hit,1770,6.0,15.7012039944,2020,6,BANKNIFTY,6250000,18750000.0,5.065660184800001,0.0,5,17.8045,536.6165450000001,5.065660184800001
2020-06-25 09:15:00,LONG,2020-06-25 10:15:00,10297.85,10195.6,10324.3875,2020-06-29 09:15:00,10242.2,-55.64999999999964,-59.75800999999964,-273392.89574999834,TSL Hit,4575,7.5,-4.374286331999974,2020,6,NIFTY,6250000,18750000.0,-1.6256071373333247,-1.45809544399998,4,6.865233333333333,-66.62324333333298,-1.6256071373333247
2020-06-25 09:15:00,LONG,2020-06-25 10:15:00,21317.55,20928.7,21447.823333333337,2020-06-29 09:15:00,21064.45,-253.09999999999852,-257.3381999999985,-455488.61399999744,TSL Hit,1770,6.0,-7.287817823999959,2020,6,BANKNIFTY,6250000,18750000.0,-2.563431055999986,-3.887368051999971,4,14.211699999999999,-271.5498999999985,-2.563431055999986
2020-06-25 09:15:00,LONG,2020-06-25 10:15:00,34825.45,34501.59,34971.03285714286,2020-06-29 09:15:00,34703.63,-121.81999999999972,-128.77290799999972,-172555.69671999963,TSL Hit,1340,7.5,-2.760891147519994,2020,6,SENSEX,6250000,18750000.0,-1.086220970951109,-4.807665101173313,4,23.216966666666664,-151.98987466666637,-1.086220970951109
2020-06-29 11:15:00,LONG,2020-06-29 12:15:00,21181.45,21075.2,21928.73,2020-07-03 09:15:00,21884.15,702.7000000000007,698.3934400000007,1236156.3888000012,TSL Hit,1770,6.0,19.77850222080002,2020,6,BANKNIFTY,6250000,18750000.0,6.459532148266675,0.0,4,14.120966666666668,684.2724733333341,6.459532148266675
2020-06-29 11:15:00,LONG,2020-06-29 12:15:00,34774.08,34662.79,34979.54285714286,2020-06-30 14:15:00,34917.42,143.3399999999965,136.3708499999965,182736.9389999953,TSL Hit,1340,7.5,2.9237910239999247,2020,6,SENSEX,6250000,18750000.0,0.8917574218666416,0.0,2,11.59136,124.7794899999965,0.8917574218666416
2020-07-01 10:15:00,LONG,2020-07-01 11:15:00,35116.67,35004.1,36567.99214285715,2020-07-08 14:15:00,36354.76,1238.0900000000038,1230.942857000004,1649463.4283800053,TSL Hit,1340,7.5,26.39141485408009,2020,7,SENSEX,6250000,18750000.0,8.462515438115584,0.0,8,46.822226666666666,1184.1206303333374,8.462515438115584
2020-07-01 12:15:00,LONG,2020-07-01 13:15:00,10433.75,10379.3,10773.69375,2020-07-08 14:15:00,10708.9,275.14999999999964,270.92146999999966,1219146.6149999984,TSL Hit,4500,7.5,19.506345839999977,2020,7,NIFTY,6250000,18750000.0,6.168235279999991,0.0,8,13.911666666666667,257.00980333333297,6.168235279999991
2020-07-03 10:15:00,LONG,2020-07-03 11:15:00,21989.55,21833.55,21833.55,2020-07-03 13:15:00,21833.55,-156.0,-160.38231,-274253.7501,Initial SL Hit,1710,6.0,-4.3880600016,2020,7,BANKNIFTY,6250000,18750000.0,-1.4961107832,-1.4626866671999892,1,3.664925,-164.047235,-1.4961107832
2020-07-06 10:15:00,LONG,2020-07-06 11:15:00,22273.6,22186.05,22186.05,2020-07-06 14:15:00,22186.05,-87.54999999999927,-91.99596499999927,-154553.22119999878,Initial SL hit,1680,6.0,-2.472851539199981,2020,7,BANKNIFTY,6250000,18750000.0,-0.8575457557333269,-2.2869705135999823,1,3.7122666666666664,-95.70823166666594,-0.8575457557333269
2020-07-07 11:15:00,LONG,2020-07-07 12:15:00,22170.8,22055.5,22823.483333333334,2020-07-10 09:15:00,22804.8,634.0,629.50244,1057564.0992,TSL Hit,1680,6.0,16.9210255872,2020,7,BANKNIFTY,6250000,18750000.0,5.541016678399999,0.0,3,11.0854,618.4170399999999,5.541016678399999
2020-07-09 09:15:00,LONG,2020-07-09 10:15:00,10782.9,10733.6,10782.05,2020-07-10 10:15:00,10752.0,-30.89999999999964,-35.20697999999964,-153150.36299999844,TSL Hit,4350,7.5,-2.4504058079999758,2020,7,NIFTY,6250000,18750000.0,-0.9001896959999917,-0.8168019359999903,2,3.5943,-38.801279999999636,-0.9001896959999917
2020-07-09 09:15:00,LONG,2020-07-09 10:15:00,36599.53,36423.42,36606.97714285714,2020-07-10 10:15:00,36532.23,-67.29999999999563,-74.61317599999563,-95504.8652799944,TSL Hit,1280,7.5,-1.5280778444799106,2020,7,SENSEX,6250000,18750000.0,-0.5926435453155258,-1.3261612174933077,2,12.199843333333334,-86.81301933332897,-0.5926435453155258
2020-07-10 11:15:00,LONG,2020-07-10 12:15:00,10768.6,10730.55,10730.55,2020-07-10 12:15:00,10730.55,-38.05000000000109,-42.34983000000109,-184221.76050000475,Initial SL Hit,4350,7.5,-2.947548168000076,2020,7,NIFTY,6250000,18750000.0,-1.024154642666692,-2.3086772734933447,1,1.7947666666666666,-44.14459666666776,-1.024154642666692
2020-07-10 11:15:00,LONG,2020-07-10 12:15:00,36586.73,36468.34,36468.34,2020-07-10 12:15:00,36468.34,-118.3900000000067,-125.6955070000067,-160890.24896000858,Initial SL Hit,1280,7.5,-2.5742439833601374,2020,7,SENSEX,6250000,18750000.0,-0.899708896142268,-3.1667586012800655,1,6.097788333333334,-131.79329533334004,-0.899708896142268
2020-07-10 12:15:00,LONG,2020-07-10 13:15:00,22546.8,22392.8,22392.8,2020-07-10 13:15:00,22392.8,-154.0,-158.49396,-261515.034,Initial SL Hit,1650,6.0,-4.184240544,2020,7,BANKNIFTY,6250000,18750000.0,-1.427815488,-4.561505449280077,1,3.7577999999999996,-162.25176,-1.427815488
2020-07-13 13:15:00,LONG,2020-07-13 14:15:00,10812.9,10756.35,10756.35,2020-07-14 09:15:00,10750.85,-62.04999999999927,-66.36274999999927,-288677.9624999968,Gap Open Outside ISL,4350,7.5,-4.618847399999949,2020,7,NIFTY,6250000,18750000.0,-1.5814256799999828,-6.101121249280055,1,1.8021500000000001,-68.16489999999926,-1.5814256799999828
2020-07-13 13:15:00,LONG,2020-07-13 14:15:00,22130.55,21982.65,21982.65,2020-07-14 09:15:00,21877.6,-252.95000000000076,-257.35081500000075,-432349.3692000013,Gap Open Outside ISL,1680,6.0,-6.91758990720002,2020,7,BANKNIFTY,6250000,18750000.0,-2.3389115904000066,-8.406984551680068,1,3.6884249999999996,-261.03924000000075,-2.3389115904000066
2020-07-13 13:15:00,LONG,2020-07-13 14:15:00,36727.22,36534.45,36534.45,2020-07-14 09:15:00,36517.28,-209.94000000000236,-217.26445000000237,-278098.496000003,Gap Open Outside ISL,1280,7.5,-4.449575936000048,2020,7,SENSEX,6250000,18750000.0,-1.5249793934222384,-9.890176530346764,1,6.121203333333333,-223.3856533333357,-1.5249793934222384
2020-07-15 09:15:00,LONG,2020-07-15 10:15:00,36580.61,36300.15,36338.165,2020-07-15 14:15:00,36300.15,-280.4599999999991,-287.7480759999991,-368317.5372799989,Initial SL hit,1280,7.5,-5.893080596479982,2020,7,SENSEX,6250000,18750000.0,-2.005980803982216,-11.854536729173418,1,6.096768333333333,-293.84484433333245,-2.005980803982216
2020-07-15 12:15:00,LONG,2020-07-15 13:15:00,10797.1,10761.6,10761.6,2020-07-15 14:15:00,10761.6,-35.5,-39.81174,-173181.069,Initial SL hit,4350,7.5,-2.770897104,2020,7,NIFTY,6250000,18750000.0,-0.9653811546666667,-12.778169097173418,1,1.7995166666666669,-41.61125666666667,-0.9653811546666667
2020-07-17 09:15:00,LONG,2020-07-17 10:15:00,10816.9,10752.0,11116.140625,2020-07-22 13:15:00,11089.55,272.64999999999964,268.26870999999966,1166968.8884999985,TSL Hit,4350,7.5,18.671502215999976,2020,7,NIFTY,6250000,18750000.0,5.9728819919999925,-6.55433502517343,6,10.8169,257.4518099999997,5.9728819919999925
2020-07-17 10:15:00,LONG,2020-07-17 11:15:00,36721.0,36583.44,36583.44,2020-07-17 13:15:00,36583.44,-137.55999999999767,-144.89044399999767,-185459.768319997,Initial SL hit,1280,7.5,-2.967356293119952,2020,7,SENSEX,6250000,18750000.0,-1.0308991021510954,-7.54345378954676,1,6.120166666666666,-151.01061066666435,-1.0308991021510954
2020-07-17 14:15:00,LONG,2020-07-17 15:15:00,37008.0,36723.84,37818.86571428571,2020-07-22 13:15:00,37703.78,695.7799999999988,688.3088219999988,867269.1157199985,TSL Hit,1260,7.5,13.876305851519977,2020,7,SENSEX,6250000,18750000.0,4.418190483839992,-2.9180185057067547,5,30.84,657.4688219999988,4.418190483839992
2020-07-22 10:15:00,LONG,2020-07-22 11:15:00,22896.15,22729.15,22729.15,2020-07-22 13:15:00,22729.15,-167.0,-171.56253,-283078.1745,Initial SL hit,1650,6.0,-4.529250792,2020,7,BANKNIFTY,6250000,18750000.0,-1.543331284,-4.427768769706745,1,3.8160250000000002,-175.378555,-1.543331284
2020-07-22 14:15:00,LONG,2020-07-22 15:15:00,11136.1,11057.25,11172.225,2020-07-24 09:15:00,11161.55,25.44999999999891,20.990469999998908,88159.97399999542,TSL Hit,4200,7.5,1.4105595839999268,2020,7,NIFTY,6250000,18750000.0,0.3870369813333089,-3.957582241706774,2,3.7120333333333333,17.278436666665574,0.3870369813333089
2020-07-22 14:15:00,LONG,2020-07-22 15:15:00,37874.85,37603.58,37987.75,2020-07-24 09:15:00,37973.45,98.59999999999854,91.01516999999856,112858.8107999982,TSL Hit,1240,7.5,1.8057409727999716,2020,7,SENSEX,6250000,18750000.0,0.5184206549333239,-3.3556685841067804,2,12.624949999999998,78.39021999999856,0.5184206549333239
2020-07-23 09:15:00,LONG,2020-07-23 10:15:00,22937.65,22743.5,22905.173333333336,2020-07-24 09:15:00,22743.5,-194.15000000000143,-198.71811500000143,-321923.3463000024,Initial SL hit,1620,6.0,-5.150773540800038,2020,7,BANKNIFTY,6250000,18750000.0,-1.7499547296000126,-5.0725930977068,1,3.822941666666667,-202.5410566666681,-1.7499547296000126
2020-07-24 12:15:00,LONG,2020-07-24 13:15:00,11134.3,11106.25,11173.778125,2020-07-27 09:15:00,11106.25,-28.049999999999272,-32.49810999999927,-136492.06199999695,Initial SL hit,4200,7.5,-2.183872991999951,2020,7,NIFTY,6250000,18750000.0,-0.8526618239999838,-5.8005507617067735,3,5.567150000000001,-38.06525999999927,-0.8526618239999838
2020-07-24 12:15:00,LONG,2020-07-24 13:15:00,37917.22,37816.63,38036.095,2020-07-27 09:15:00,37816.63,-100.59000000000378,-108.1633850000038,-134122.59740000468,Initial SL hit,1240,7.5,-2.145961558400075,2020,7,SENSEX,6250000,18750000.0,-0.8407001269333584,-6.5158712811734745,3,18.95861,-127.1219950000038,-0.8407001269333584
2020-07-24 12:15:00,LONG,2020-07-24 13:15:00,22551.1,22418.6,22418.6,2020-07-27 09:15:00,22418.6,-132.5,-136.99697,-226045.0005,Initial SL Hit,1650,6.0,-3.616720008,2020,7,BANKNIFTY,6250000,18750000.0,-1.304798176,-7.721444617173461,3,11.27555,-148.27252000000001,-1.304798176
2020-07-27 10:15:00,LONG,2020-07-27 11:15:00,11149.55,11105.6,11223.103125,2020-07-29 13:15:00,11204.0,54.45000000000073,49.97929000000073,209913.01800000307,TSL Hit,4200,7.5,3.3586082880000494,2020,7,NIFTY,6250000,18750000.0,0.9946611360000164,-6.601908521173442,3,5.574775,44.40451500000073,0.9946611360000164
2020-07-27 10:15:00,LONG,2020-07-27 11:15:00,37981.53,37829.73,38240.53285714286,2020-07-29 13:15:00,38070.58,89.05000000000291,81.44478900000291,100991.5383600036,TSL Hit,1240,7.5,1.615864613760058,2020,7,SENSEX,6250000,18750000.0,0.4130292787200193,-6.06328698325342,3,18.990765,62.45402400000292,0.4130292787200193
2020-07-27 11:15:00,LONG,2020-07-27 12:15:00,22111.1,22012.45,22012.45,2020-07-27 13:15:00,22012.45,-98.64999999999782,-103.06235499999782,-176236.62704999628,Initial SL Hit,1710,6.0,-2.8197860327999407,2020,7,BANKNIFTY,6250000,18750000.0,-0.9735375495999801,-7.003215660853414,1,3.6851833333333333,-106.74753833333115,-0.9735375495999801
2020-07-28 10:15:00,LONG,2020-07-28 11:15:00,21809.2,21615.0,22113.51333333333,2020-07-30 12:15:00,21911.15,101.95000000000071,97.57796500000072,166858.32015000124,TSL Hit,1710,6.0,2.66973312240002,2020,7,BANKNIFTY,6250000,18750000.0,0.7904610888000065,-6.1133046200534125,3,10.9046,86.67336500000071,0.7904610888000065
2020-07-30 09:15:00,LONG,2020-07-30 10:15:00,11280.85,11246.2,11254.290625,2020-07-30 12:15:00,11246.2,-34.64999999999964,-39.155409999999634,-161516.0662499985,Initial SL hit,4125,7.5,-2.584257059999976,2020,7,NIFTY,6250000,18750000.0,-0.9027821366666587,-6.974723640053412,1,1.8801416666666668,-41.0355516666663,-0.9027821366666587
2020-07-30 09:15:00,LONG,2020-07-30 10:15:00,38361.44,38222.17,38286.31142857143,2020-07-30 12:15:00,38222.17,-139.27000000000407,-146.9283610000041,-179252.60042000498,Initial SL hit,1220,7.5,-2.86804160672008,2020,7,SENSEX,6250000,18750000.0,-0.9976147193955821,-7.930737508960107,1,6.393573333333333,-153.32193433333742,-0.9976147193955821
2020-08-05 09:15:00,LONG,2020-08-05 10:15:00,38134.14,37892.36,37892.36,2020-08-05 11:15:00,37892.36,-241.77999999999884,-249.38264999999885,-304246.8329999986,Initial SL hit,1220,7.5,-4.867949327999977,2020,8,SENSEX,6250000,18750000.0,-1.6640041322666594,-9.55338728496011,1,6.355689999999999,-255.73833999999886,-1.6640041322666594
2020-08-06 11:15:00,LONG,2020-08-06 12:15:00,11202.65,11139.3,11148.015625,2020-08-06 14:15:00,11139.3,-63.35000000000037,-67.81839000000036,-284837.2380000015,Initial SL hit,4200,7.5,-4.557395808000025,2020,8,NIFTY,6250000,18750000.0,-1.5609551626666747,-11.072519220960118,1,1.8671083333333331,-69.6854983333337,-1.5609551626666747
2020-08-07 10:15:00,LONG,2020-08-07 11:15:00,11202.9,11168.2,11305.84375,2020-08-12 09:15:00,11270.6,67.70000000000073,63.205300000000726,265462.26000000304,TSL Hit,4200,7.5,4.247396160000048,2020,8,NIFTY,6250000,18750000.0,1.2066779200000164,-9.656720500960091,5,9.335749999999999,53.86955000000073,1.2066779200000164
2020-08-10 10:15:00,LONG,2020-08-10 11:15:00,38399.68,38276.01,38276.01,2020-08-10 12:15:00,38276.01,-123.66999999999824,-131.33756899999827,-160231.83417999788,Initial SL hit,1220,7.5,-2.5637093468799663,2020,8,SENSEX,6250000,18750000.0,-0.8962121019377665,-10.511290283253402,1,6.399946666666668,-137.73751566666493,-0.8962121019377665
2020-08-11 11:15:00,LONG,2020-08-11 12:15:00,38444.98,38336.95,38336.95,2020-08-11 12:15:00,38336.95,-108.03000000000613,-115.7081930000061,-141163.99546000746,Initial SL hit,1220,7.5,-2.258623927360119,2020,8,SENSEX,6250000,18750000.0,-0.794566087431151,-11.26416492570678,1,6.407496666666667,-122.11568966667278,-0.794566087431151
2020-08-11 12:15:00,LONG,2020-08-11 13:15:00,22134.75,22046.5,22047.45666666667,2020-08-12 09:15:00,22046.5,-88.25,-92.668125,-155682.45,Initial SL hit,1680,6.0,-2.4909192,2020,8,BANKNIFTY,6250000,18750000.0,-0.8633609600000001,-12.094471325706792,1,3.689125,-96.35725000000001,-0.8633609600000001
2020-08-12 09:15:00,LONG,2020-08-12 10:15:00,38321.13,38128.0,38389.62,2020-08-13 11:15:00,38315.35,-5.779999999998836,-13.443647999998836,-16401.25055999858,TSL Hit,1220,7.5,-0.2624200089599773,2020,8,SENSEX,6250000,18750000.0,-0.1705876093866591,-12.18194466202678,2,12.77371,-26.217357999998836,-0.1705876093866591
2020-08-12 10:15:00,LONG,2020-08-12 11:15:00,11301.6,11260.2,11318.009375,2020-08-13 11:15:00,11301.1,-0.5,-5.02054,-20709.7275,TSL Hit,4125,7.5,-0.33135564,2020,8,NIFTY,6250000,18750000.0,-0.19333028,-12.29239654202678,2,3.7672000000000003,-8.78774,-0.19333028
2020-08-12 10:15:00,LONG,2020-08-12 11:15:00,22204.0,22111.35,22261.65333333333,2020-08-13 14:15:00,22187.55,-16.450000000000728,-20.889155000000727,-35093.78040000122,TSL Hit,1680,6.0,-0.5615004864000195,2020,8,BANKNIFTY,6250000,18750000.0,-0.2534827754666732,-12.479563370826781,2,7.4013333333333335,-28.29048833333406,-0.2534827754666732
2020-08-13 12:15:00,LONG,2020-08-13 13:15:00,11309.45,11270.6,11311.790625,2020-08-14 13:15:00,11270.6,-38.85000000000037,-43.366010000000365,-178884.7912500015,Initial SL hit,4125,7.5,-2.862156660000024,2020,8,NIFTY,6250000,18750000.0,-1.0369881866666746,-13.433615590826776,2,3.769816666666667,-47.13582666666703,-1.0369881866666746
2020-08-13 12:15:00,LONG,2020-08-13 13:15:00,38345.86,38215.22,38355.72785714286,2020-08-14 13:15:00,38215.22,-130.63999999999942,-138.2961079999994,-168721.2517599993,Initial SL hit,1220,7.5,-2.6995400281599884,2020,8,SENSEX,6250000,18750000.0,-0.9830145857422184,-14.333462266880105,2,12.781953333333334,-151.07806133333276,-0.9830145857422184
2020-08-14 10:15:00,LONG,2020-08-14 11:15:00,22193.6,22084.6,22084.6,2020-08-14 13:15:00,22084.6,-109.0,-113.42782,-190558.7376,Initial SL Hit,1680,6.0,-3.0489398016,2020,8,BANKNIFTY,6250000,18750000.0,-1.0494557098666666,-15.349775534080095,1,3.698933333333333,-117.12675333333333,-1.0494557098666666
2020-08-14 14:15:00,LONG,2020-08-14 15:15:00,37923.13,37657.66,38522.22642857144,2020-08-20 09:15:00,38313.49,390.3600000000006,382.73633800000056,474593.0591200007,TSL Hit,1240,7.5,7.5934889459200114,2020,8,SENSEX,6250000,18750000.0,2.2803646822400037,-12.81861255210677,6,37.92313,344.81320800000054,2.2803646822400037
