,index,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Index,Final PnL,Final ROI%,DD%
777,540,2021-01-12 10:15:00,LONG,2021-01-12 11:15:00,31923.0,31816.3,32489.291666666668,2021-01-15 09:15:00,32317.4,394.4000000000015,387.9759600000015,122212.42740000048,TSL Hit,105.0,5x,4.888497096000019,2021,BNF,40737.47580000016,1.6294990320000065,0.0
778,541,2021-01-15 11:15:00,LONG,2021-01-15 12:15:00,32294.15,32088.75,32088.75,2021-01-15 14:15:00,32088.75,-205.40000000000143,-211.83829000000145,-66729.06135000045,Initial SL Hit,105.0,5x,-2.669162454000018,2021,BNF,-22243.020450000153,-0.8897208180000061,-0.8897208180000007
779,1457,2021-01-15 14:15:00,LONG,2021-01-15 15:15:00,15464.0,15364.35,15364.35,2021-01-18 10:15:00,15364.35,-99.64999999999964,-105.81566999999964,-84652.53599999972,Initial SL Hit,266.6666666666667,5x,-3.386101439999989,2021,FINNIFTY,-28217.511999999908,-1.1287004799999965,-2.018421298000021
780,1052,2021-01-15 15:15:00,LONG,2021-01-18 09:15:00,14444.75,14425.15,14425.15,2021-01-18 09:15:00,14425.15,-19.600000000000364,-25.373980000000365,-22202.23250000032,Initial SL Hit,291.6666666666667,5x,-0.8880893000000127,2021,NIFTY,-7400.744166666774,-0.2960297666666709,-2.3144510646666845
781,1458,2021-01-18 12:15:00,LONG,2021-01-18 13:15:00,15296.6,15235.1,15235.1,2021-01-18 15:15:00,15235.1,-61.5,-67.60634,-54085.072,Initial SL Hit,266.6666666666667,5x,-2.16340288,2021,FINNIFTY,-18028.357333333337,-0.7211342933333335,-3.0355853579999916
782,542,2021-01-18 13:15:00,LONG,2021-01-18 14:15:00,32163.05,31837.3,31837.3,2021-01-18 14:15:00,31837.3,-325.75,-332.150035,-104627.261025,Initial SL Hit,105.0,5x,-4.185090441,2021,BNF,-34875.753675,-1.3950301470000002,-4.430615504999992
783,1459,2021-01-19 09:15:00,LONG,2021-01-19 10:15:00,15396.65,15269.15,15536.415625,2021-01-21 14:15:00,15531.55,134.89999999999964,128.71435999999963,102971.4879999997,TSL Hit,266.6666666666667,5x,4.118859519999988,2021,FINNIFTY,34323.82933333324,1.3729531733333298,-3.057662331666677
784,543,2021-01-19 11:15:00,LONG,2021-01-19 12:15:00,32222.3,32019.5,32483.23333333333,2021-01-21 14:15:00,32019.5,-202.79999999999927,-209.22417999999928,-65905.61669999977,Initial SL hit,105.0,5x,-2.636224667999991,2021,BNF,-21968.538899999923,-0.8787415559999969,-3.9364038876666996
785,1053,2021-01-20 09:15:00,LONG,2021-01-20 10:15:00,14588.0,14517.55,14522.2125,2021-01-21 14:15:00,14517.55,-70.45000000000073,-76.27111000000073,-64830.44350000062,Initial SL hit,283.3333333333333,5x,-2.593217740000025,2021,NIFTY,-21610.14783333354,-0.8644059133333417,-4.800809801000014
786,1054,2021-01-22 09:15:00,LONG,2021-01-22 10:15:00,14612.5,14518.45,14518.45,2021-01-22 10:15:00,14518.45,-94.04999999999929,-99.87618999999928,-84894.76149999938,Initial SL Hit,283.3333333333333,5x,-3.395790459999976,2021,NIFTY,-28298.25383333313,-1.131930153333325,-5.932739954333329
787,1055,2021-01-22 13:15:00,LONG,2021-01-22 14:15:00,14450.8,14371.15,14371.15,2021-01-22 14:15:00,14371.15,-79.64999999999964,-85.41438999999964,-74737.59124999969,Initial SL Hit,291.6666666666667,5x,-2.989503649999988,2021,NIFTY,-24912.530416666563,-0.9965012166666625,-6.929241171000001
788,1056,2021-01-25 12:15:00,LONG,2021-01-25 13:15:00,14402.2,14344.4,14344.4,2021-01-25 13:15:00,14344.4,-57.80000000000109,-63.54932000000109,-55605.65500000095,Initial SL Hit,291.6666666666667,5x,-2.224226200000038,2021,NIFTY,-18535.21833333365,-0.7414087333333461,-7.670649904333345
789,544,2021-02-01 14:15:00,LONG,2021-02-01 15:15:00,33131.15,32358.4,35890.32777777778,2021-02-09 09:15:00,35803.35,2672.199999999997,2665.306549999997,799591.9649999992,TSL Hit,100.0,5x,31.98367859999997,2021,BNF,266530.6549999997,10.661226199999987,0.0
790,1460,2021-02-01 14:15:00,LONG,2021-02-01 15:15:00,15727.95,15460.0,16991.000625,2021-02-19 09:15:00,16967.3,1239.3499999999983,1232.8109499999985,986248.7599999988,TSL Hit,266.6666666666667,5x,39.44995039999995,2021,FINNIFTY,328749.58666666626,13.14998346666665,0.0
791,1057,2021-02-02 11:15:00,LONG,2021-02-02 12:15:00,14611.7,14513.3,15221.152500000002,2021-02-17 14:15:00,15218.15,606.4499999999989,600.4840299999989,510411.4254999991,TSL Hit,283.3333333333333,5x,20.416457019999964,2021,NIFTY,170137.141833333,6.80548567333332,0.0
792,545,2021-02-09 10:15:00,LONG,2021-02-09 11:15:00,36271.0,35746.35,36054.35833333333,2021-02-09 15:15:00,35996.65,-274.34999999999854,-281.57676499999855,-76025.72654999961,TSL Hit,90.0,5x,-3.0410290619999847,2021,BNF,-25341.90884999987,-1.0136763539999947,-1.0136763539999833
793,546,2021-02-10 10:15:00,LONG,2021-02-10 11:15:00,35928.55,35708.85,35708.85,2021-02-10 13:15:00,35708.85,-219.7000000000044,-226.8637400000044,-64656.16590000125,Initial SL Hit,95.0,5x,-2.58624663600005,2021,BNF,-21552.05530000042,-0.8620822120000167,-1.8757585660000018
794,547,2021-02-10 14:15:00,LONG,2021-02-10 15:15:00,35774.25,35428.15,37065.913888888885,2021-02-17 12:15:00,36991.4,1217.1500000000017,1209.8734350000016,344813.92897500045,TSL Hit,95.0,5x,13.79255715900002,2021,BNF,114937.97632500014,4.597519053000005,0.0
795,548,2021-02-17 13:15:00,LONG,2021-02-17 14:15:00,37045.6,36791.45,36791.45,2021-02-18 09:15:00,36791.45,-254.15000000000143,-261.5337050000015,-70614.1003500004,Initial SL Hit,90.0,5x,-2.824564014000016,2021,BNF,-23538.033450000134,-0.9415213380000053,-0.9415213380000296
796,549,2021-02-19 09:15:00,LONG,2021-02-19 10:15:00,36577.85,36124.4,36124.4,2021-02-19 13:15:00,36124.4,-453.4499999999971,-460.7202249999971,-124394.4607499992,Initial SL Hit,90.0,5x,-4.975778429999968,2021,BNF,-41464.820249999735,-1.6585928099999894,-2.6001141480000456
797,550,2021-02-19 14:15:00,LONG,2021-02-19 15:15:00,35950.5,35584.6,35584.6,2021-02-22 11:15:00,35584.6,-365.9000000000015,-373.05351000000144,-106320.2503500004,Initial SL Hit,95.0,5x,-4.2528100140000165,2021,BNF,-35440.08345000014,-1.4176033380000055,-4.017717486000038
798,1461,2021-02-19 14:15:00,LONG,2021-02-19 15:15:00,16788.0,16634.15,16634.15,2021-02-22 10:15:00,16634.15,-153.84999999999854,-160.53442999999854,-122006.16679999889,Initial SL Hit,253.33333333333334,5x,-4.880246671999956,2021,FINNIFTY,-40668.7222666663,-1.626748890666652,-5.644466376666685
799,1058,2021-02-25 13:15:00,LONG,2021-02-25 14:15:00,15148.6,15114.5,15114.5,2021-02-25 14:15:00,15114.5,-34.100000000000364,-40.15262000000036,-33125.9115000003,Initial SL hit,275.0,5x,-1.325036460000012,2021,NIFTY,-11041.9705000001,-0.441678820000004,-6.086145196666678
800,1059,2021-03-01 14:15:00,LONG,2021-03-01 15:15:00,14775.05,14704.1,14918.40125,2021-03-05 13:15:00,14892.0,116.95000000000071,111.01659000000072,94364.10150000062,TSL Hit,283.3333333333333,5x,3.7745640600000248,2021,NIFTY,31454.700500000203,1.2581880200000082,-4.827957176666644
801,551,2021-03-03 09:15:00,LONG,2021-03-03 10:15:00,35891.75,35570.55,35679.19166666667,2021-03-04 09:15:00,35570.55,-321.1999999999971,-328.3462299999971,-93578.67554999916,Initial SL hit,95.0,5x,-3.743147021999967,2021,BNF,-31192.891849999723,-1.247715673999989,-6.075672850666649
802,552,2021-03-04 10:15:00,LONG,2021-03-04 11:15:00,35824.05,35567.9,35851.458333333336,2021-03-04 14:15:00,35809.9,-14.150000000001455,-21.313395000001456,-6074.317575000415,TSL Hit,95.0,5x,-0.2429727030000166,2021,BNF,-2024.7725250001383,-0.08099090100000553,-6.156663751666656
803,1060,2021-03-05 14:15:00,LONG,2021-03-05 15:15:00,14959.5,14868.95,14985.47875,2021-03-08 14:15:00,14963.25,3.75,-2.2345500000000005,-1843.5037500000003,TSL Hit,275.0,5x,-0.07374015,2021,NIFTY,-614.5012500000001,-0.024580050000000006,-6.181243801666653
804,553,2021-03-09 10:15:00,LONG,2021-03-09 11:15:00,35823.8,35702.45,35702.45,2021-03-09 12:15:00,35702.45,-121.35000000000582,-128.50262500000582,-36623.24812500166,Initial SL hit,95.0,5x,-1.4649299250000665,2021,BNF,-12207.749375000552,-0.48830997500002205,-6.669553776666703
805,1061,2021-03-09 10:15:00,LONG,2021-03-09 11:15:00,15073.05,15042.5,15042.5,2021-03-09 12:15:00,15042.5,-30.549999999999272,-36.57310999999928,-30172.8157499994,Initial SL hit,275.0,5x,-1.2069126299999762,2021,NIFTY,-10057.605249999802,-0.4023042099999921,-7.071857986666714
806,554,2021-03-09 13:15:00,LONG,2021-03-09 14:15:00,35786.5,35544.95,35914.09722222222,2021-03-12 13:15:00,35544.95,-241.5500000000029,-248.68314500000287,-70874.69632500083,Initial SL hit,95.0,5x,-2.834987853000033,2021,BNF,-23624.89877500027,-0.9449959510000108,-8.016853937666724
807,1062,2021-03-09 14:15:00,LONG,2021-03-09 15:15:00,15114.45,14970.3,15082.64375,2021-03-12 13:15:00,14995.8,-118.65000000000146,-124.67205000000146,-102854.4412500012,TSL Hit,275.0,5x,-4.114177650000048,2021,NIFTY,-34284.8137500004,-1.371392550000016,-9.38824648766672
808,1462,2021-03-10 12:15:00,LONG,2021-03-10 13:15:00,16686.25,16610.35,16610.35,2021-03-12 13:15:00,16610.35,-75.90000000000146,-82.55932000000145,-62745.0832000011,Initial SL hit,253.33333333333334,5x,-2.509803328000044,2021,FINNIFTY,-20915.0277333337,-0.836601109333348,-10.224847597000064
809,1063,2021-03-12 15:15:00,LONG,2021-03-15 09:15:00,15038.05,15004.6,15004.6,2021-03-15 09:15:00,15004.6,-33.44999999999891,-39.45852999999891,-32553.2872499991,Initial SL Hit,275.0,5x,-1.302131489999964,2021,NIFTY,-10851.0957499997,-0.434043829999988,-10.658891427000071
810,1463,2021-03-16 15:15:00,LONG,2021-03-17 09:15:00,16184.65,16147.35,16147.35,2021-03-17 09:15:00,16147.35,-37.29999999999927,-43.76639999999927,-33262.46399999945,Initial SL Hit,253.33333333333334,5x,-1.330498559999978,2021,FINNIFTY,-11087.487999999816,-0.44349951999999265,-11.10239094700006
811,1464,2021-03-17 10:15:00,LONG,2021-03-17 11:15:00,16191.4,16120.8,16120.8,2021-03-17 12:15:00,16120.8,-70.60000000000036,-77.06244000000036,-58567.45440000028,Initial SL Hit,253.33333333333334,5x,-2.342698176000011,2021,FINNIFTY,-19522.484800000093,-0.7808993920000037,-11.883290339000041
812,1064,2021-03-30 09:15:00,LONG,2021-03-30 10:15:00,14743.25,14617.6,14631.0725,2021-04-05 09:15:00,14617.6,-125.64999999999964,-131.52216999999965,-111793.8444999997,Initial SL hit,283.3333333333333,5x,-4.471753779999988,2021,NIFTY,-37264.61483333323,-1.4905845933333293,-13.373874932333365
813,555,2021-03-30 12:15:00,LONG,2021-03-30 13:15:00,33784.0,33564.55,33564.55,2021-03-31 09:15:00,33564.55,-219.4499999999971,-226.1848549999971,-67855.45649999913,Initial SL hit,100.0,5x,-2.7142182599999654,2021,BNF,-22618.48549999971,-0.9047394199999884,-14.278614352333364
814,1065,2021-04-05 11:15:00,LONG,2021-04-05 12:15:00,14542.5,14461.35,14686.704999999998,2021-04-06 13:15:00,14654.3,111.79999999999929,105.96063999999927,90066.54399999938,TSL Hit,283.3333333333333,5x,3.6026617599999757,2021,NIFTY,30022.181333333127,1.200887253333325,-13.077727099000015
815,1066,2021-04-07 09:15:00,LONG,2021-04-07 10:15:00,14809.7,14649.85,14775.81625,2021-04-12 09:15:00,14649.85,-159.85000000000036,-165.74191000000036,-140880.6235000003,Initial SL hit,283.3333333333333,5x,-5.635224940000012,2021,NIFTY,-46960.207833333436,-1.8784083133333374,-14.956135412333367
816,556,2021-04-07 10:15:00,LONG,2021-04-07 11:15:00,32958.95,32523.7,32884.788888888885,2021-04-08 14:15:00,32748.9,-210.04999999999563,-216.62078499999564,-64986.23549999869,TSL Hit,100.0,5x,-2.599449419999948,2021,BNF,-21662.078499999563,-0.8664831399999825,-15.822618552333324
817,557,2021-04-22 15:15:00,LONG,2021-04-23 09:15:00,31825.75,31724.2,31724.2,2021-04-23 13:15:00,31724.2,-101.54999999999929,-107.90499499999927,-33990.07342499977,Initial SL hit,105.0,5x,-1.359602936999991,2021,BNF,-11330.024474999924,-0.45320097899999695,-16.275819531333298
818,1067,2021-04-26 14:15:00,LONG,2021-04-26 15:15:00,14490.6,14451.5,14667.33125,2021-04-30 14:15:00,14631.2,140.60000000000036,134.77564000000035,117928.6850000003,TSL Hit,291.6666666666667,5x,4.717147400000012,2021,NIFTY,39309.56166666677,1.5723824666666708,-14.703437064666616
819,558,2021-04-26 15:15:00,LONG,2021-04-27 09:15:00,32288.5,32240.5,32240.5,2021-04-27 09:15:00,32240.5,-48.0,-54.4529,-17152.6635,Initial SL hit,105.0,5x,-0.6861065399999999,2021,BNF,-5717.5545,-0.22870218000000003,-14.932139244666644
820,559,2021-04-27 10:15:00,LONG,2021-04-27 11:15:00,32543.15,32300.55,33388.97777777778,2021-04-30 09:15:00,33199.7,656.5499999999956,649.9757149999956,194992.7144999987,TSL Hit,100.0,5x,7.7997085799999475,2021,BNF,64997.57149999956,2.5999028599999825,-12.332236384666658
821,1465,2021-04-27 14:15:00,LONG,2021-04-27 15:15:00,15596.05,15546.5,15546.5,2021-04-30 15:15:00,15546.5,-49.54999999999927,-55.77850999999927,-44622.807999999415,Initial SL hit,266.6666666666667,5x,-1.7849123199999766,2021,FINNIFTY,-14874.26933333314,-0.5949707733333256,-12.927207157999987
822,1068,2021-05-03 09:15:00,LONG,2021-05-03 10:15:00,14561.35,14416.25,14751.4075,2021-05-12 09:15:00,14739.75,178.39999999999964,172.53977999999964,146658.8129999997,TSL Hit,283.3333333333333,5x,5.866352519999988,2021,NIFTY,48886.27099999989,1.9554508399999957,-10.971756318000018
823,560,2021-05-03 09:15:00,LONG,2021-05-03 10:15:00,32411.35,32019.0,32019.0,2021-05-03 13:15:00,32019.0,-392.34999999999854,-398.79303499999855,-125619.80602499956,Initial SL Hit,105.0,5x,-5.024792240999982,2021,BNF,-41873.26867499985,-1.674930746999994,-12.646687065000037
824,1466,2021-05-03 09:15:00,LONG,2021-05-03 10:15:00,15435.45,15238.75,15445.585,2021-05-04 14:15:00,15423.25,-12.200000000000728,-18.371740000000727,-14697.392000000582,TSL Hit,266.6666666666667,5x,-0.5878956800000233,2021,FINNIFTY,-4899.130666666861,-0.19596522666667443,-12.842652291666695
825,561,2021-05-03 14:15:00,LONG,2021-05-03 15:15:00,32530.6,32054.55,32712.472222222223,2021-05-04 12:15:00,32599.55,68.95000000000073,62.43698500000073,18731.09550000022,TSL Hit,100.0,5x,0.7492438200000088,2021,BNF,6243.698500000073,0.24974794000000292,-12.592904351666675
826,1467,2021-05-05 11:15:00,LONG,2021-05-05 12:15:00,15505.6,15439.85,15685.550624999998,2021-05-11 13:15:00,15679.35,173.75,167.51301,134010.408,TSL Hit,266.6666666666667,5x,5.36041632,2021,FINNIFTY,44670.136000000006,1.7868054400000002,-10.806098911666652
827,562,2021-05-05 11:15:00,LONG,2021-05-05 12:15:00,32649.25,32455.1,32636.98333333333,2021-05-06 10:15:00,32611.35,-37.900000000001455,-44.426060000001456,-13327.818000000438,TSL Hit,100.0,5x,-0.5331127200000175,2021,BNF,-4442.606000000145,-0.17770424000000581,-10.983803151666677
828,563,2021-05-06 11:15:00,LONG,2021-05-06 12:15:00,32753.15,32588.1,33008.90277777778,2021-05-11 09:15:00,32870.9,117.75,111.187595,33356.2785,TSL Hit,100.0,5x,1.33425114,2021,BNF,11118.7595,0.44475038,-10.539052771666661
829,1069,2021-05-12 10:15:00,LONG,2021-05-12 11:15:00,14749.65,14711.1,14711.1,2021-05-12 11:15:00,14711.1,-38.54999999999927,-44.44214999999927,-37775.82749999938,Initial SL Hit,283.3333333333333,5x,-1.5110330999999753,2021,NIFTY,-12591.942499999794,-0.5036776999999917,-11.04273047166663
830,1468,2021-05-12 10:15:00,LONG,2021-05-12 11:15:00,15543.1,15478.7,15478.7,2021-05-12 11:15:00,15478.7,-64.39999999999964,-70.60435999999964,-56483.487999999714,Initial SL Hit,266.6666666666667,5x,-2.2593395199999886,2021,FINNIFTY,-18827.82933333324,-0.7531131733333296,-11.795843644999934
831,564,2021-05-12 10:15:00,LONG,2021-05-12 11:15:00,32614.5,32432.95,32432.95,2021-05-12 11:15:00,32432.95,-181.54999999999927,-188.0547449999993,-56416.423499999786,Initial SL Hit,100.0,5x,-2.256656939999991,2021,BNF,-18805.474499999928,-0.7522189799999971,-12.548062624999943
832,1070,2021-05-12 12:15:00,LONG,2021-05-12 13:15:00,14776.7,14745.85,14745.85,2021-05-12 13:15:00,14745.85,-30.850000000000364,-36.754510000000366,-31241.33350000031,Initial SL Hit,283.3333333333333,5x,-1.2496533400000125,2021,NIFTY,-10413.777833333435,-0.41655111333333744,-12.964613738333298
833,1071,2021-05-12 15:15:00,LONG,2021-05-14 09:15:00,14713.4,14688.65,14688.65,2021-05-14 09:15:00,14688.65,-24.75,-30.63041,-26035.8485,Initial SL Hit,283.3333333333333,5x,-1.04143394,2021,NIFTY,-8678.616166666667,-0.34714464666666667,-13.311758384999962
834,1072,2021-05-17 09:15:00,LONG,2021-05-17 10:15:00,14811.85,14725.35,15670.5275,2021-06-09 12:15:00,15659.65,847.7999999999993,841.7056999999993,715449.8449999994,TSL Hit,283.3333333333333,5x,28.617993799999976,2021,NIFTY,238483.28166666644,9.539331266666657,-3.772427118333326
835,565,2021-05-17 09:15:00,LONG,2021-05-17 10:15:00,32889.9,32318.7,33652.71388888889,2021-05-19 13:15:00,33650.0,760.0999999999985,753.4460099999985,226033.80299999955,TSL Hit,100.0,5x,9.04135211999998,2021,BNF,75344.60099999985,3.013784039999994,-0.7586430783333071
836,1469,2021-05-18 12:15:00,LONG,2021-05-18 13:15:00,16156.6,16108.65,16108.65,2021-05-18 14:15:00,16108.65,-47.95000000000073,-54.403050000000725,-41346.31800000055,Initial SL hit,253.33333333333334,5x,-1.653852720000022,2021,FINNIFTY,-13782.106000000183,-0.5512842400000073,-1.3099273183333366
837,1470,2021-05-18 15:15:00,LONG,2021-05-19 09:15:00,16158.05,16132.2,16132.2,2021-05-19 09:15:00,16132.2,-25.849999999998545,-32.308049999998545,-24554.117999998893,Initial SL hit,253.33333333333334,5x,-0.9821647199999558,2021,FINNIFTY,-8184.705999999632,-0.3273882399999853,-1.6373155583333414
838,1471,2021-05-20 10:15:00,LONG,2021-05-20 11:15:00,16020.7,15959.85,15959.85,2021-05-20 12:15:00,15959.85,-60.85000000000037,-67.24611000000037,-53796.8880000003,Initial SL hit,266.6666666666667,5x,-2.151875520000012,2021,FINNIFTY,-17932.2960000001,-0.717291840000004,-2.3546073983333713
839,1472,2021-05-21 10:15:00,LONG,2021-05-21 11:15:00,16177.4,16108.45,16108.45,2021-05-21 12:15:00,16108.45,-68.94999999999891,-75.40716999999891,-57309.44919999917,Initial SL hit,253.33333333333334,5x,-2.292377967999967,2021,FINNIFTY,-19103.14973333306,-0.7641259893333223,-3.11873338766668
840,566,2021-05-21 10:15:00,LONG,2021-05-21 11:15:00,34114.85,33942.05,33942.05,2021-05-21 13:15:00,33942.05,-172.79999999999563,-179.60568999999563,-53881.70699999869,Initial SL hit,100.0,5x,-2.155268279999948,2021,BNF,-17960.568999999563,-0.7184227599999825,-3.8371561476666898
841,1473,2021-05-21 13:15:00,LONG,2021-05-21 14:15:00,16191.45,16103.75,16569.91875,2021-06-09 12:15:00,16501.7,310.25,303.71137,230820.6412,TSL Hit,253.33333333333334,5x,9.232825648,2021,FINNIFTY,76940.21373333334,3.0776085493333336,-0.7595475983333699
842,567,2021-05-21 14:15:00,LONG,2021-05-21 15:15:00,34646.85,34151.05,34593.22777777778,2021-05-25 13:15:00,34444.15,-202.6999999999971,-209.60909999999708,-59738.593499999166,TSL Hit,95.0,5x,-2.389543739999967,2021,BNF,-19912.864499999723,-0.7965145799999889,-1.5560621783333772
843,568,2021-05-25 14:15:00,LONG,2021-05-25 15:15:00,34711.2,34410.4,34742.76666666666,2021-05-26 14:15:00,34688.7,-22.5,-29.43999,-8390.39715,TSL Hit,95.0,5x,-0.335615886,2021,BNF,-2796.79905,-0.111871962,-1.6679341403333865
844,569,2021-05-27 10:15:00,LONG,2021-05-27 11:15:00,34654.65,34529.7,35277.447222222225,2021-06-01 10:15:00,35269.2,614.5499999999956,607.5576149999956,173153.92027499876,TSL Hit,95.0,5x,6.926156810999951,2021,BNF,57717.97342499958,2.308718936999983,0.0
845,570,2021-06-01 11:15:00,LONG,2021-06-01 12:15:00,35370.7,35241.2,35241.2,2021-06-02 09:15:00,35241.2,-129.5,-136.56119,-38919.939150000006,Initial SL Hit,95.0,5x,-1.5567975660000002,2021,BNF,-12973.31305,-0.5189325220000001,-0.5189325220000001
846,571,2021-06-02 12:15:00,LONG,2021-06-02 13:15:00,35211.85,35116.85,35412.10555555556,2021-06-04 11:15:00,35350.9,139.0500000000029,131.9937250000029,37618.21162500083,TSL Hit,95.0,5x,1.5047284650000332,2021,BNF,12539.403875000276,0.5015761550000111,-0.01735636699999077
847,572,2021-06-04 14:15:00,LONG,2021-06-04 15:15:00,35330.15,35226.55,35226.55,2021-06-08 09:15:00,35226.55,-103.59999999999854,-110.65566999999857,-31536.86594999959,Initial SL Hit,95.0,5x,-1.2614746379999835,2021,BNF,-10512.288649999864,-0.4204915459999946,-0.4378479129999846
848,1073,2021-06-10 09:15:00,LONG,2021-06-10 10:15:00,15708.65,15648.5,15730.440000000002,2021-06-14 09:15:00,15648.5,-60.14999999999964,-66.42142999999963,-53137.1439999997,Initial SL hit,266.6666666666667,5x,-2.125485759999988,2021,NIFTY,-17712.381333333236,-0.7084952533333294,-1.146343166333338
849,1474,2021-06-10 10:15:00,LONG,2021-06-10 11:15:00,16545.3,16477.6,16617.769999999997,2021-06-14 09:15:00,16477.6,-67.70000000000073,-74.30458000000073,-56471.48080000055,Initial SL hit,253.33333333333334,5x,-2.258859232000022,2021,FINNIFTY,-18823.82693333352,-0.7529530773333408,-1.8992962436666971
850,573,2021-06-10 15:15:00,LONG,2021-06-11 09:15:00,35165.65,35117.3,35117.3,2021-06-11 10:15:00,35117.3,-48.34999999999855,-55.37829499999855,-15782.814074999586,Initial SL hit,95.0,5x,-0.6313125629999835,2021,BNF,-5260.938024999862,-0.2104375209999945,-2.1097337646667143
851,1475,2021-06-14 10:15:00,LONG,2021-06-14 11:15:00,16492.9,16429.25,16631.845624999998,2021-06-16 10:15:00,16627.65,134.75,128.12589,97375.6764,TSL Hit,253.33333333333334,5x,3.895027056,2021,FINNIFTY,32458.558800000003,1.2983423520000001,-0.8113914126666941
852,1074,2021-06-14 13:15:00,LONG,2021-06-14 14:15:00,15808.25,15721.65,15775.73875,2021-06-16 14:15:00,15769.25,-39.0,-45.3155,-36252.4,TSL Hit,266.6666666666667,5x,-1.450096,2021,NIFTY,-12084.133333333335,-0.48336533333333337,-1.2947567460000187
853,1075,2021-06-17 09:15:00,LONG,2021-06-17 10:15:00,15738.25,15644.7,15644.7,2021-06-17 14:15:00,15644.7,-93.54999999999929,-99.82658999999929,-79861.27199999942,Initial SL Hit,266.6666666666667,5x,-3.194450879999976,2021,NIFTY,-26620.42399999981,-1.0648169599999924,-2.359573705999992
854,574,2021-06-22 09:15:00,LONG,2021-06-22 10:15:00,35271.3,35019.15,35019.15,2021-06-22 12:15:00,35019.15,-252.15000000000143,-259.17904500000145,-73866.02782500042,Initial SL hit,95.0,5x,-2.954641113000017,2021,BNF,-24622.00927500014,-0.9848803710000055,-3.344454077000023
855,575,2021-06-23 10:15:00,LONG,2021-06-23 11:15:00,34810.75,34614.15,34614.15,2021-06-23 14:15:00,34614.15,-196.59999999999852,-203.5424899999985,-58009.609649999584,Initial SL Hit,95.0,5x,-2.3203843859999838,2021,BNF,-19336.53654999986,-0.7734614619999943,-4.117915539000023
856,1076,2021-06-24 10:15:00,LONG,2021-06-24 11:15:00,15761.9,15729.65,15793.26875,2021-06-29 09:15:00,15768.65,6.75,0.4438899999999997,355.11199999999974,TSL Hit,266.6666666666667,5x,0.0142044799999999,2021,NIFTY,118.3706666666666,0.004734826666666664,-4.11318071233336
857,1476,2021-06-25 10:15:00,LONG,2021-06-25 11:15:00,16617.4,16573.55,16573.55,2021-06-29 09:15:00,16573.55,-43.85000000000218,-50.48819000000218,-38371.02440000166,Initial SL hit,253.33333333333334,5x,-1.5348409760000663,2021,FINNIFTY,-12790.341466667218,-0.5116136586666887,-4.624794371000064
858,576,2021-06-25 11:15:00,LONG,2021-06-25 12:15:00,35232.1,35001.0,35221.038888888885,2021-06-29 09:15:00,35103.55,-128.54999999999563,-135.58356499999564,-38641.31602499876,TSL Hit,95.0,5x,-1.5456526409999505,2021,BNF,-12880.438674999587,-0.5152175469999835,-5.140011918000027
859,577,2021-06-29 11:15:00,LONG,2021-06-29 12:15:00,35132.5,35047.6,35047.6,2021-06-29 13:15:00,35047.6,-84.90000000000146,-91.91801000000146,-26196.632850000417,Initial SL Hit,95.0,5x,-1.0478653140000167,2021,BNF,-8732.210950000139,-0.3492884380000056,-5.489300356000058
860,1477,2021-06-29 12:15:00,LONG,2021-06-29 13:15:00,16593.0,16558.55,16558.55,2021-06-29 13:15:00,16558.55,-34.45000000000073,-41.08031000000073,-31221.03560000056,Initial SL Hit,253.33333333333334,5x,-1.2488414240000223,2021,FINNIFTY,-10407.011866666851,-0.41628047466667406,-5.905580830666736
861,1077,2021-06-29 12:15:00,LONG,2021-06-29 13:15:00,15780.45,15744.25,15744.25,2021-06-29 13:15:00,15744.25,-36.20000000000073,-42.50494000000073,-34003.95200000059,Initial SL Hit,266.6666666666667,5x,-1.3601580800000237,2021,NIFTY,-11334.650666666863,-0.4533860266666745,-6.358966857333428
862,578,2021-06-29 14:15:00,LONG,2021-06-29 15:15:00,35044.05,34923.75,34923.75,2021-06-30 09:15:00,34923.75,-120.30000000000292,-127.29678000000293,-36279.58230000083,Initial SL Hit,95.0,5x,-1.4511832920000332,2021,BNF,-12093.194100000277,-0.48372776400001105,-6.8426946213334645
863,1478,2021-06-29 15:15:00,LONG,2021-06-30 09:15:00,16562.1,16534.85,16534.85,2021-06-30 09:15:00,16534.85,-27.25,-33.86939,-25740.7364,Initial SL Hit,253.33333333333334,5x,-1.029629456,2021,FINNIFTY,-8580.245466666667,-0.3432098186666667,-7.185904440000115
864,1078,2021-06-30 09:15:00,LONG,2021-06-30 10:15:00,15812.55,15774.25,15790.80375,2021-06-30 13:15:00,15774.25,-38.29999999999927,-44.61735999999927,-35693.88799999942,Initial SL hit,266.6666666666667,5x,-1.4277555199999767,2021,NIFTY,-11897.962666666474,-0.4759185066666589,-7.661822946666803
865,579,2021-06-30 12:15:00,LONG,2021-06-30 13:15:00,35117.3,35028.0,35028.0,2021-06-30 13:15:00,35028.0,-89.30000000000291,-96.31453000000292,-27449.64105000083,Initial SL Hit,95.0,5x,-1.0979856420000331,2021,BNF,-9149.880350000278,-0.3659952140000111,-8.027818160666811
