,Date,Position,Type,Expiry,Index,Contract,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Points,ROI,Datetime
3028,2019-11-14,CLOSED,STRADDLE,2019-11-14,BANKNIFTY,30300PE,09:16:00,10:43:00,57.05,21.3,-99.00990099,3539.60396,35.75,0.353960396,2019-11-14 09:16:00
3029,2019-11-14,CLOSED,STRADDLE,2019-11-14,BANKNIFTY,30400CE,09:16:00,11:06:00,190.6,320.55,-98.68421053,-12824.01316,-129.95,-1.282401316,2019-11-14 09:16:00
3030,2019-11-14,CLOSED,STRADDLE,2019-11-14,BANKNIFTY,30400PE,09:16:00,11:06:00,88.3,21.55,-98.68421053,6587.171053,66.75,0.6587171053,2019-11-14 09:16:00
3031,2019-11-14,CLOSED,STRADDLE,2019-11-14,BANKNIFTY,30500CE,09:16:00,15:22:00,135.0,244.8,-98.36065574,-10800.0,-109.8,-1.08,2019-11-14 09:16:00
3032,2019-11-14,CLOSED,STRADDLE,2019-11-14,BANKNIFTY,30500PE,09:16:00,15:22:00,132.65,0.05,-98.36065574,13042.62295,132.6,1.304262295,2019-11-14 09:16:00
3033,2019-11-14,CLOSED,STRADDLE,2019-11-14,BANKNIFTY,30600PE,09:16:00,15:22:00,190.0,0.1,-98.03921569,18617.64706,189.9,1.861764706,2019-11-14 09:16:00
3034,2019-11-14,CLOSED,STRADDLE,2019-11-14,BANKNIFTY,30700CE,09:16:00,09:42:00,54.25,21.3,-97.71986971,3219.869707,32.95,0.3219869707,2019-11-14 09:16:00
3035,2019-11-14,CLOSED,STRADDLE,2019-11-14,BANKNIFTY,30700PE,09:16:00,09:42:00,254.0,370.0,-97.71986971,-11335.50489,-116.0,-1.133550489,2019-11-14 09:16:00
3036,2019-11-14,CLOSED,HEDGE,2019-11-14,BANKNIFTY,31000CE,09:16:00,15:22:00,11.95,0.1,483.8709677,-5733.870968,-11.85,-0.5733870968,2019-11-14 09:16:00
3037,2019-11-14,CLOSED,STRADDLE,2019-11-14,BANKNIFTY,30600CE,09:16:00,15:22:00,89.6,146.0,-98.03921569,-5529.411765,-56.4,-0.5529411765,2019-11-14 09:16:00
3038,2019-11-14,CLOSED,HEDGE,2019-11-14,NIFTY,12050CE,9:16:00,15:22:00,0.2,0.05,1244.813278,-186.7219917,-0.15,-0.02%,2019-11-14 09:16:00
3039,2019-11-14,CLOSED,STRADDLE,2019-11-14,NIFTY,11750CE,9:16:00,15:22:00,87.75,124.45,-255.3191489,-9370.212766,-36.7,-0.94%,2019-11-14 09:16:00
3040,2019-11-14,CLOSED,STRADDLE,2019-11-14,NIFTY,11750PE,9:16:00,15:22:00,4.3,0.1,-255.3191489,1072.340426,4.2,0.11%,2019-11-14 09:16:00
3041,2019-11-14,CLOSED,STRADDLE,2019-11-14,NIFTY,11800CE,9:16:00,15:22:00,48.8,75.2,-254.2372881,-6711.864407,-26.4,-0.67%,2019-11-14 09:16:00
3042,2019-11-14,CLOSED,STRADDLE,2019-11-14,NIFTY,11800PE,9:16:00,15:22:00,15.5,0.35,-254.2372881,3851.694915,15.15,0.39%,2019-11-14 09:16:00
3043,2019-11-14,CLOSED,STRADDLE,2019-11-14,NIFTY,11850CE,9:16:00,15:22:00,20.35,26.55,-253.164557,-1569.620253,-6.2,-0.16%,2019-11-14 09:16:00
3044,2019-11-14,CLOSED,STRADDLE,2019-11-14,NIFTY,11850PE,9:16:00,15:22:00,37.5,1.8,-253.164557,9037.974684,35.7,0.90%,2019-11-14 09:16:00
3045,2019-11-14,CLOSED,STRADDLE,2019-11-14,NIFTY,11900CE,9:16:00,15:22:00,7.55,0.95,-252.1008403,1663.865546,6.6,0.17%,2019-11-14 09:16:00
3046,2019-11-14,CLOSED,STRADDLE,2019-11-14,NIFTY,11900PE,9:16:00,15:22:00,73.9,26.3,-252.1008403,12000.0,47.6,1.20%,2019-11-14 09:16:00
3047,2019-11-14,CLOSED,STRADDLE,2019-11-14,NIFTY,11950CE,9:16:00,15:22:00,2.4,0.05,-251.0460251,589.958159,2.35,0.06%,2019-11-14 09:16:00
3048,2019-11-14,CLOSED,STRADDLE,2019-11-14,NIFTY,11950PE,9:16:00,15:22:00,120.95,75.7,-251.0460251,11359.83264,45.25,1.14%,2019-11-14 09:16:00
3049,2019-11-14,CLOSED,HEDGE,2019-11-14,NIFTY,11650PE,9:16:00,15:22:00,0.35,0.05,1287.553648,-386.2660944,-0.3,-0.04%,2019-11-14 09:16:00
3050,2019-11-14,CLOSED,REBALANCE,2019-11-14,BANKNIFTY,30200PE,09:42:00,10:41:00,67.75,18.45,-99.33774834,4897.350993,49.3,0.4897350993,2019-11-14 09:42:00
3051,2019-11-14,CLOSED,REBALANCE,2019-11-14,BANKNIFTY,30200CE,09:42:00,10:41:00,219.65,337.3,-99.33774834,-11687.08609,-117.65,-1.168708609,2019-11-14 09:42:00
3052,2019-11-14,CLOSED,REBALANCE UP,2019-11-14,BANKNIFTY,30700CE,10:41:00,15:22:00,33.2,45.35,-97.71986971,-1187.296417,-12.15,-0.1187296417,2019-11-14 10:41:00
3053,2019-11-14,CLOSED,REBALANCE UP,2019-11-14,BANKNIFTY,30700PE,10:41:00,15:22:00,212.65,0.2,-97.71986971,20760.58632,212.45,2.076058632,2019-11-14 10:41:00
3054,2019-11-14,CLOSED,REBALANCE UP,2019-11-14,BANKNIFTY,30800PE,10:43:00,12:16:00,229.8,362.9,-97.4025974,-12964.28571,-133.1,-1.296428571,2019-11-14 10:43:00
3055,2019-11-14,CLOSED,REBALANCE UP,2019-11-14,BANKNIFTY,30800CE,10:43:00,12:16:00,26.65,7.3,-97.4025974,1884.74026,19.35,0.188474026,2019-11-14 10:43:00
3056,2019-11-14,CLOSED,REBALANCE UP,2019-11-14,BANKNIFTY,30900PE,11:06:00,12:05:00,229.45,386.3,-97.08737864,-15228.15534,-156.85,-1.522815534,2019-11-14 11:06:00
3057,2019-11-14,CLOSED,REBALANCE UP,2019-11-14,BANKNIFTY,30900CE,11:06:00,12:05:00,29.35,5.8,-97.08737864,2286.407767,23.55,0.2286407767,2019-11-14 11:06:00
3058,2019-11-14,CLOSED,REBALANCE,2019-11-14,BANKNIFTY,30400PE,12:05:00,15:01:00,48.6,0.6,-98.68421053,4736.842105,48.0,0.4736842105,2019-11-14 12:05:00
3059,2019-11-14,CLOSED,REBALANCE,2019-11-14,BANKNIFTY,30400CE,12:05:00,15:01:00,168.2,327.6,-98.68421053,-15730.26316,-159.4,-1.573026316,2019-11-14 12:05:00
3060,2019-11-14,CLOSED,REBALANCE,2019-11-14,BANKNIFTY,30300PE,12:16:00,14:01:00,34.5,4.0,-99.00990099,3019.80198,30.5,0.301980198,2019-11-14 12:16:00
3061,2019-11-14,CLOSED,REBALANCE,2019-11-14,BANKNIFTY,30300CE,12:16:00,14:01:00,179.75,324.75,-99.00990099,-14356.43564,-145.0,-1.435643564,2019-11-14 12:16:00
3062,2019-11-14,CLOSED,REBALANCE UP,2019-11-14,BANKNIFTY,30800CE,14:01:00,15:22:00,10.6,0.25,-97.4025974,1008.116883,10.35,0.1008116883,2019-11-14 14:01:00
3063,2019-11-14,CLOSED,REBALANCE UP,2019-11-14,BANKNIFTY,30800PE,14:01:00,15:22:00,191.35,54.85,-97.4025974,13295.45455,136.5,1.329545455,2019-11-14 14:01:00
3064,2019-11-14,CLOSED,REBALANCE UP,2019-11-14,BANKNIFTY,30900PE,15:01:00,15:22:00,178.45,153.75,-97.08737864,2398.058252,24.7,0.2398058252,2019-11-14 15:01:00
3065,2019-11-14,CLOSED,REBALANCE UP,2019-11-14,BANKNIFTY,30900CE,15:01:00,15:22:00,2.35,0.1,-97.08737864,218.4466019,2.25,0.02184466019,2019-11-14 15:01:00
3066,2019-11-21,CLOSED,STRADDLE,2019-11-21,BANKNIFTY,31300CE,09:16:00,15:22:00,133.65,48.8,-95.84664537,8132.587859,84.85,0.8132587859,2019-11-21 09:16:00
3067,2019-11-21,CLOSED,STRADDLE,2019-11-21,BANKNIFTY,31300PE,09:16:00,15:22:00,125.2,0.2,-95.84664537,11980.83067,125.0,1.198083067,2019-11-21 09:16:00
3068,2019-11-21,CLOSED,STRADDLE,2019-11-21,BANKNIFTY,31400CE,09:16:00,15:22:00,88.15,0.2,-95.54140127,8402.866242,87.95,0.8402866242,2019-11-21 09:16:00
3069,2019-11-21,CLOSED,STRADDLE,2019-11-21,BANKNIFTY,31400PE,09:16:00,15:22:00,220.65,51.75,-95.54140127,16136.94268,168.9,1.613694268,2019-11-21 09:16:00
3070,2019-11-21,CLOSED,STRADDLE,2019-11-21,NIFTY,11900CE,9:16:00,15:22:00,95.75,74.4,-252.1008403,5382.352941,21.35,0.54%,2019-11-21 09:16:00
3071,2019-11-21,CLOSED,STRADDLE,2019-11-21,BANKNIFTY,31500CE,09:16:00,15:22:00,53.9,0.05,-95.23809524,5128.571429,53.85,0.5128571429,2019-11-21 09:16:00
3072,2019-11-21,CLOSED,STRADDLE,2019-11-21,BANKNIFTY,31600PE,09:16:00,09:34:00,325.0,365.0,-94.93670886,-3797.468354,-40.0,-0.3797468354,2019-11-21 09:16:00
3073,2019-11-21,CLOSED,STRADDLE,2019-11-21,BANKNIFTY,31200CE,09:16:00,15:22:00,191.8,148.35,-96.15384615,4177.884615,43.45,0.4177884615,2019-11-21 09:16:00
3074,2019-11-21,CLOSED,HEDGE,2019-11-21,NIFTY,11800PE,9:16:00,15:22:00,0.7,0.05,1271.186441,-826.2711864,-0.65,-0.08%,2019-11-21 09:16:00
3075,2019-11-21,CLOSED,STRADDLE,2019-11-21,BANKNIFTY,31200PE,09:16:00,15:22:00,83.25,0.1,-96.15384615,7995.192308,83.15,0.7995192308,2019-11-21 09:16:00
3076,2019-11-21,CLOSED,HEDGE,2019-11-21,BANKNIFTY,31900CE,09:16:00,,3.9,10000.0,470.2194357,0.0,9996.1,0.0,2019-11-21 09:16:00
3077,2019-11-21,CLOSED,STRADDLE,2019-11-21,NIFTY,11900PE,9:16:00,15:22:00,5.75,0.25,-252.1008403,1386.554622,5.5,0.14%,2019-11-21 09:16:00
3078,2019-11-21,CLOSED,HEDGE,2019-11-21,NIFTY,12200CE,9:16:00,15:22:00,0.3,0.1,1229.508197,-245.9016393,-0.2,-0.02%,2019-11-21 09:16:00
3079,2019-11-21,CLOSED,STRADDLE,2019-11-21,BANKNIFTY,31600CE,09:16:00,09:34:00,29.6,16.9,-94.93670886,1205.696203,12.7,0.1205696203,2019-11-21 09:16:00
3080,2019-11-21,CLOSED,STRADDLE,2019-11-21,NIFTY,12100PE,9:16:00,15:22:00,113.1,125.0,-247.9338843,-2950.413223,-11.9,-0.30%,2019-11-21 09:16:00
3081,2019-11-21,CLOSED,STRADDLE,2019-11-21,NIFTY,12100CE,9:16:00,15:22:00,3.4,0.05,-247.9338843,830.5785124,3.35,0.08%,2019-11-21 09:16:00
3082,2019-11-21,CLOSED,STRADDLE,2019-11-21,NIFTY,12050PE,9:16:00,15:22:00,70.75,75.75,-248.9626556,-1244.813278,-5.0,-0.12%,2019-11-21 09:16:00
3083,2019-11-21,CLOSED,STRADDLE,2019-11-21,NIFTY,12050CE,9:16:00,15:22:00,10.9,0.1,-248.9626556,2688.79668,10.8,0.27%,2019-11-21 09:16:00
3084,2019-11-21,CLOSED,STRADDLE,2019-11-21,NIFTY,12000PE,9:16:00,15:22:00,37.2,27.0,-250.0,2550.0,10.2,0.26%,2019-11-21 09:16:00
3085,2019-11-21,CLOSED,STRADDLE,2019-11-21,NIFTY,12000CE,9:16:00,15:22:00,27.15,1.5,-250.0,6412.5,25.65,0.64%,2019-11-21 09:16:00
3086,2019-11-21,CLOSED,STRADDLE,2019-11-21,NIFTY,11950PE,9:16:00,15:22:00,14.9,2.35,-251.0460251,3150.627615,12.55,0.32%,2019-11-21 09:16:00
3087,2019-11-21,CLOSED,STRADDLE,2019-11-21,NIFTY,11950CE,9:16:00,15:22:00,55.8,27.0,-251.0460251,7230.125523,28.8,0.72%,2019-11-21 09:16:00
3088,2019-11-21,CLOSED,HEDGE,2019-11-21,BANKNIFTY,30900PE,09:16:00,15:22:00,16.3,0.1,485.4368932,-7864.07767,-16.2,-0.786407767,2019-11-21 09:16:00
3089,2019-11-21,CLOSED,STRADDLE,2019-11-21,BANKNIFTY,31500PE,09:16:00,15:22:00,247.0,150.95,-95.23809524,9147.619048,96.05,0.9147619048,2019-11-21 09:16:00
3090,2019-11-21,CLOSED,REBALANCE,2019-11-21,BANKNIFTY,31100PE,09:34:00,12:30:00,56.45,8.25,-96.46302251,4649.517685,48.2,0.4649517685,2019-11-21 09:34:00
3091,2019-11-21,CLOSED,REBALANCE,2019-11-21,BANKNIFTY,31100CE,09:34:00,12:30:00,208.4,320.0,-96.46302251,-10765.27331,-111.6,-1.076527331,2019-11-21 09:34:00
3092,2019-11-21,CLOSED,REBALANCE UP,2019-11-21,BANKNIFTY,31600PE,12:30:00,15:22:00,206.75,251.5,-94.93670886,-4248.417722,-44.75,-0.4248417722,2019-11-21 12:30:00
3093,2019-11-21,CLOSED,REBALANCE UP,2019-11-21,BANKNIFTY,31600CE,12:30:00,15:22:00,17.2,0.05,-94.93670886,1628.164557,17.15,0.1628164557,2019-11-21 12:30:00
3094,2019-11-28,CLOSED,HEDGE,2019-11-28,BANKNIFTY,32500CE,09:16:00,15:22:00,2.95,0.05,461.5384615,-1338.461538,-2.9,-0.1338461538,2019-11-28 09:16:00
3095,2019-11-28,CLOSED,STRADDLE,2019-11-28,BANKNIFTY,31800CE,09:16:00,12:06:00,177.2,316.55,-94.33962264,-13146.22642,-139.35,-1.314622642,2019-11-28 09:16:00
3096,2019-11-28,CLOSED,HEDGE,2019-11-28,NIFTY,11950PE,9:16:00,15:22:00,0.85,0.05,1255.230126,-1004.1841,-0.8,-0.10%,2019-11-28 09:16:00
3097,2019-11-28,CLOSED,HEDGE,2019-11-28,NIFTY,12350CE,9:16:00,15:22:00,0.05,0.05,1214.574899,0.0,0.0,0.00%,2019-11-28 09:16:00
3098,2019-11-28,CLOSED,STRADDLE,2019-11-28,NIFTY,12050CE,9:16:00,15:22:00,69.85,73.3,-248.9626556,-858.9211618,-3.45,-0.09%,2019-11-28 09:16:00
3099,2019-11-28,CLOSED,STRADDLE,2019-11-28,NIFTY,12050PE,9:16:00,15:22:00,5.9,0.25,-248.9626556,1406.639004,5.65,0.14%,2019-11-28 09:16:00
3100,2019-11-28,CLOSED,STRADDLE,2019-11-28,NIFTY,12100CE,9:16:00,15:22:00,33.9,24.65,-247.9338843,2293.38843,9.25,0.23%,2019-11-28 09:16:00
3101,2019-11-28,CLOSED,STRADDLE,2019-11-28,NIFTY,12100PE,9:16:00,15:22:00,20.05,2.0,-247.9338843,4475.206612,18.05,0.45%,2019-11-28 09:16:00
3102,2019-11-28,CLOSED,STRADDLE,2019-11-28,NIFTY,12150CE,9:16:00,15:22:00,13.0,1.25,-246.9135802,2901.234568,11.75,0.29%,2019-11-28 09:16:00
3103,2019-11-28,CLOSED,STRADDLE,2019-11-28,NIFTY,12150PE,9:16:00,15:22:00,48.95,28.6,-246.9135802,5024.691358,20.35,0.50%,2019-11-28 09:16:00
3104,2019-11-28,CLOSED,STRADDLE,2019-11-28,NIFTY,12200CE,9:16:00,15:22:00,3.9,0.15,-245.9016393,922.1311475,3.75,0.09%,2019-11-28 09:16:00
3105,2019-11-28,CLOSED,HEDGE,2019-11-28,BANKNIFTY,31500PE,09:16:00,15:22:00,10.45,0.1,476.1904762,-4928.571429,-10.35,-0.4928571429,2019-11-28 09:16:00
3106,2019-11-28,CLOSED,STRADDLE,2019-11-28,NIFTY,12200PE,9:16:00,15:22:00,90.0,77.25,-245.9016393,3135.245902,12.75,0.31%,2019-11-28 09:16:00
3107,2019-11-28,CLOSED,STRADDLE,2019-11-28,NIFTY,12250PE,9:16:00,15:22:00,137.5,127.0,-244.8979592,2571.428571,10.5,0.26%,2019-11-28 09:16:00
3108,2019-11-28,CLOSED,STRADDLE,2019-11-28,BANKNIFTY,32200PE,09:16:00,15:22:00,300.25,73.2,-93.16770186,21153.72671,227.05,2.115372671,2019-11-28 09:16:00
3109,2019-11-28,CLOSED,STRADDLE,2019-11-28,BANKNIFTY,32200CE,09:16:00,15:22:00,18.6,0.2,-93.16770186,1714.285714,18.4,0.1714285714,2019-11-28 09:16:00
3110,2019-11-28,CLOSED,STRADDLE,2019-11-28,BANKNIFTY,32100PE,09:16:00,15:22:00,217.7,0.25,-93.45794393,20322.42991,217.45,2.032242991,2019-11-28 09:16:00
3111,2019-11-28,CLOSED,STRADDLE,2019-11-28,BANKNIFTY,32000PE,09:16:00,15:22:00,149.0,0.1,-93.75,13959.375,148.9,1.3959375,2019-11-28 09:16:00
3112,2019-11-28,CLOSED,STRADDLE,2019-11-28,BANKNIFTY,32000CE,09:16:00,15:22:00,68.0,127.0,-93.75,-5531.25,-59.0,-0.553125,2019-11-28 09:16:00
3113,2019-11-28,CLOSED,STRADDLE,2019-11-28,BANKNIFTY,31900PE,09:16:00,15:22:00,95.5,0.1,-94.04388715,8971.786834,95.4,0.8971786834,2019-11-28 09:16:00
3114,2019-11-28,CLOSED,STRADDLE,2019-11-28,BANKNIFTY,31900CE,09:16:00,15:22:00,115.0,226.7,-94.04388715,-10504.70219,-111.7,-1.050470219,2019-11-28 09:16:00
3115,2019-11-28,CLOSED,STRADDLE,2019-11-28,BANKNIFTY,31800PE,09:16:00,12:06:00,58.15,8.5,-94.33962264,4683.962264,49.65,0.4683962264,2019-11-28 09:16:00
3116,2019-11-28,CLOSED,STRADDLE,2019-11-28,NIFTY,12250CE,9:16:00,15:22:00,0.6,0.05,-244.8979592,134.6938776,0.55,0.01%,2019-11-28 09:16:00
3117,2019-11-28,CLOSED,STRADDLE,2019-11-28,BANKNIFTY,32100CE,09:16:00,15:22:00,36.15,27.55,-93.45794393,803.7383178,8.6,0.08037383178,2019-11-28 09:16:00
3118,2019-11-28,CLOSED,REBALANCE UP,2019-11-28,BANKNIFTY,32300PE,12:06:00,15:22:00,206.55,172.8,-92.87925697,3134.674923,33.75,0.3134674923,2019-11-28 12:06:00
3119,2019-11-28,CLOSED,REBALANCE UP,2019-11-28,BANKNIFTY,32300CE,12:06:00,15:22:00,16.0,0.05,-92.87925697,1481.424149,15.95,0.1481424149,2019-11-28 12:06:00
3120,2019-12-05,CLOSED,STRADDLE,2019-12-05,BANKNIFTY,32300PE,09:16:00,11:47:00,300.2,509.85,-92.87925697,-19472.13622,-209.65,-1.947213622,2019-12-05 09:16:00
3121,2019-12-05,CLOSED,STRADDLE,2019-12-05,NIFTY,12000CE,9:16:00,15:22:00,64.35,14.0,-250.0,12587.5,50.35,1.26%,2019-12-05 09:16:00
3122,2019-12-05,CLOSED,STRADDLE,2019-12-05,NIFTY,11950PE,9:16:00,15:22:00,2.0,0.15,-251.0460251,464.4351464,1.85,0.05%,2019-12-05 09:16:00
3123,2019-12-05,CLOSED,STRADDLE,2019-12-05,NIFTY,11950CE,9:16:00,15:22:00,108.3,61.65,-251.0460251,11711.29707,46.65,1.17%,2019-12-05 09:16:00
3124,2019-12-05,CLOSED,HEDGE,2019-12-05,NIFTY,12250CE,9:16:00,15:22:00,0.3,0.05,1224.489796,-306.122449,-0.25,-0.03%,2019-12-05 09:16:00
3125,2019-12-05,CLOSED,HEDGE,2019-12-05,NIFTY,11850PE,9:16:00,15:22:00,0.3,0.05,1265.822785,-316.4556962,-0.25,-0.03%,2019-12-05 09:16:00
3126,2019-12-05,CLOSED,HEDGE,2019-12-05,BANKNIFTY,31600PE,09:16:00,13:34:00,13.55,3.65,474.6835443,-4699.367089,-9.9,-0.4699367089,2019-12-05 09:16:00
3127,2019-12-05,CLOSED,HEDGE,2019-12-05,BANKNIFTY,32600CE,09:16:00,15:22:00,6.5,0.05,460.1226994,-2967.791411,-6.45,-0.2967791411,2019-12-05 09:16:00
3128,2019-12-05,CLOSED,STRADDLE,2019-12-05,BANKNIFTY,31900CE,09:16:00,15:22:00,201.4,0.1,-94.04388715,18931.03448,201.3,1.893103448,2019-12-05 09:16:00
3129,2019-12-05,CLOSED,STRADDLE,2019-12-05,BANKNIFTY,31900PE,09:16:00,15:22:00,63.8,179.8,-94.04388715,-10909.09091,-116.0,-1.090909091,2019-12-05 09:16:00
3130,2019-12-05,CLOSED,STRADDLE,2019-12-05,BANKNIFTY,32100CE,09:16:00,11:50:00,93.95,20.15,-93.45794393,6897.196262,73.8,0.6897196262,2019-12-05 09:16:00
3131,2019-12-05,CLOSED,STRADDLE,2019-12-05,BANKNIFTY,32000CE,09:16:00,15:22:00,141.5,0.05,-93.75,13260.9375,141.45,1.32609375,2019-12-05 09:16:00
3132,2019-12-05,CLOSED,STRADDLE,2019-12-05,BANKNIFTY,32300CE,09:16:00,11:47:00,35.85,9.65,-92.87925697,2433.436533,26.2,0.2433436533,2019-12-05 09:16:00
3133,2019-12-05,CLOSED,STRADDLE,2019-12-05,BANKNIFTY,32200PE,09:16:00,11:48:00,221.4,358.6,-93.16770186,-12782.6087,-137.2,-1.27826087,2019-12-05 09:16:00
3134,2019-12-05,CLOSED,STRADDLE,2019-12-05,BANKNIFTY,32200CE,09:16:00,11:48:00,59.65,18.5,-93.16770186,3833.850932,41.15,0.3833850932,2019-12-05 09:16:00
3135,2019-12-05,CLOSED,STRADDLE,2019-12-05,BANKNIFTY,32100PE,09:16:00,11:50:00,156.95,337.7,-93.45794393,-16892.52336,-180.75,-1.689252336,2019-12-05 09:16:00
3136,2019-12-05,CLOSED,STRADDLE,2019-12-05,NIFTY,12000PE,9:16:00,15:22:00,7.75,2.6,-250.0,1287.5,5.15,0.13%,2019-12-05 09:16:00
3137,2019-12-05,CLOSED,STRADDLE,2019-12-05,NIFTY,12050CE,9:16:00,15:22:00,31.5,0.45,-248.9626556,7730.290456,31.05,0.77%,2019-12-05 09:16:00
3138,2019-12-05,CLOSED,STRADDLE,2019-12-05,BANKNIFTY,32000PE,09:16:00,15:22:00,104.8,279.0,-93.75,-16331.25,-174.2,-1.633125,2019-12-05 09:16:00
3139,2019-12-05,CLOSED,STRADDLE,2019-12-05,NIFTY,12100CE,9:16:00,15:22:00,12.45,0.1,-247.9338843,3061.983471,12.35,0.31%,2019-12-05 09:16:00
3140,2019-12-05,CLOSED,STRADDLE,2019-12-05,NIFTY,12100PE,9:16:00,15:22:00,55.55,88.5,-247.9338843,-8169.421488,-32.95,-0.82%,2019-12-05 09:16:00
3141,2019-12-05,CLOSED,STRADDLE,2019-12-05,NIFTY,12150CE,9:16:00,15:22:00,3.6,0.1,-246.9135802,864.1975309,3.5,0.09%,2019-12-05 09:16:00
3142,2019-12-05,CLOSED,STRADDLE,2019-12-05,NIFTY,12150PE,9:16:00,15:22:00,98.1,138.6,-246.9135802,-10000.0,-40.5,-1.00%,2019-12-05 09:16:00
3143,2019-12-05,CLOSED,STRADDLE,2019-12-05,NIFTY,12050PE,9:16:00,15:22:00,24.3,39.15,-248.9626556,-3697.095436,-14.85,-0.37%,2019-12-05 09:16:00
3144,2019-12-05,CLOSED,REBALANCE,2019-12-05,BANKNIFTY,31800PE,11:47:00,15:22:00,114.8,79.5,-94.33962264,3330.188679,35.3,0.3330188679,2019-12-05 11:47:00
3145,2019-12-05,CLOSED,REBALANCE,2019-12-05,BANKNIFTY,31800CE,11:47:00,15:22:00,128.05,0.25,-94.33962264,12056.60377,127.8,1.205660377,2019-12-05 11:47:00
3146,2019-12-05,CLOSED,REBALANCE,2019-12-05,BANKNIFTY,31700PE,11:48:00,15:22:00,51.1,1.8,-94.63722397,4665.615142,49.3,0.4665615142,2019-12-05 11:48:00
3147,2019-12-05,CLOSED,REBALANCE,2019-12-05,BANKNIFTY,31700CE,11:48:00,15:22:00,207.9,22.75,-94.63722397,17522.08202,185.15,1.752208202,2019-12-05 11:48:00
3148,2019-12-05,CLOSED,REBALANCE,2019-12-05,BANKNIFTY,31600CE,11:50:00,13:34:00,224.45,317.1,-94.93670886,-8795.886076,-92.65,-0.8795886076,2019-12-05 11:50:00
3149,2019-12-05,CLOSED,REBALANCE,2019-12-05,BANKNIFTY,31600PE,11:50:00,13:34:00,41.05,3.65,-94.93670886,3550.632911,37.4,0.3550632911,2019-12-05 11:50:00
3150,2019-12-05,CLOSED,REBALANCE UP,2019-12-05,BANKNIFTY,32100CE,13:34:00,14:40:00,10.6,0.7,-93.45794393,925.2336449,9.9,0.09252336449,2019-12-05 13:34:00
3151,2019-12-05,CLOSED,REBALANCE UP,2019-12-05,BANKNIFTY,32100PE,13:34:00,14:40:00,197.3,375.8,-93.45794393,-16682.24299,-178.5,-1.668224299,2019-12-05 13:34:00
3152,2019-12-05,CLOSED,REBALANCE,2019-12-05,BANKNIFTY,31600CE,14:40:00,15:22:00,131.55,122.15,-94.93670886,892.4050633,9.4,0.08924050633,2019-12-05 14:40:00
3153,2019-12-05,CLOSED,REBALANCE,2019-12-05,BANKNIFTY,31600PE,14:40:00,15:22:00,9.75,0.35,-94.93670886,892.4050633,9.4,0.08924050633,2019-12-05 14:40:00
3154,2019-12-05,CLOSED,REBALANCE,2019-12-05,BANKNIFTY,31500CE,15:22:00,15:22:00,221.45,221.45,-95.23809524,0.0,0.0,0.0,2019-12-05 15:22:00
3155,2019-12-05,CLOSED,REBALANCE,2019-12-05,BANKNIFTY,31500PE,15:22:00,15:22:00,0.1,0.1,-95.23809524,0.0,0.0,0.0,2019-12-05 15:22:00
3156,2019-12-12,CLOSED,STRADDLE,2019-12-12,NIFTY,12000CE,9:16:00,15:22:00,8.55,5.6,-250.0,737.5,2.95,0.07%,2019-12-12 09:16:00
3157,2019-12-12,CLOSED,STRADDLE,2019-12-12,NIFTY,12000PE,9:16:00,15:22:00,60.45,5.15,-250.0,13825.0,55.3,1.38%,2019-12-12 09:16:00
3158,2019-12-12,CLOSED,STRADDLE,2019-12-12,NIFTY,12050CE,9:16:00,15:22:00,2.15,0.1,-248.9626556,510.373444,2.05,0.05%,2019-12-12 09:16:00
3159,2019-12-12,CLOSED,STRADDLE,2019-12-12,NIFTY,12050PE,9:16:00,15:22:00,104.35,50.15,-248.9626556,13493.77593,54.2,1.35%,2019-12-12 09:16:00
3160,2019-12-12,CLOSED,STRADDLE,2019-12-12,NIFTY,11950PE,9:16:00,15:22:00,26.0,0.25,-251.0460251,6464.435146,25.75,0.65%,2019-12-12 09:16:00
3161,2019-12-12,CLOSED,HEDGE,2019-12-12,BANKNIFTY,30900PE,09:16:00,15:22:00,5.1,0.05,485.4368932,-2451.456311,-5.05,-0.2451456311,2019-12-12 09:16:00
3162,2019-12-12,CLOSED,STRADDLE,2019-12-12,BANKNIFTY,31200CE,09:16:00,13:13:00,237.5,305.0,-96.15384615,-6490.384615,-67.5,-0.6490384615,2019-12-12 09:16:00
3163,2019-12-12,CLOSED,STRADDLE,2019-12-12,BANKNIFTY,31200PE,09:16:00,13:13:00,37.5,4.0,-96.15384615,3221.153846,33.5,0.3221153846,2019-12-12 09:16:00
3164,2019-12-12,CLOSED,HEDGE,2019-12-12,NIFTY,11750PE,9:16:00,15:22:00,0.35,0.05,1276.595745,-382.9787234,-0.3,-0.04%,2019-12-12 09:16:00
3165,2019-12-12,CLOSED,HEDGE,2019-12-12,NIFTY,12150CE,9:16:00,15:22:00,0.25,0.05,1234.567901,-246.9135802,-0.2,-0.02%,2019-12-12 09:16:00
3166,2019-12-12,CLOSED,STRADDLE,2019-12-12,NIFTY,11850CE,9:16:00,15:22:00,99.0,149.8,-253.164557,-12860.75949,-50.8,-1.29%,2019-12-12 09:16:00
3167,2019-12-12,CLOSED,STRADDLE,2019-12-12,NIFTY,11850PE,9:16:00,15:22:00,1.65,0.1,-253.164557,392.4050633,1.55,0.04%,2019-12-12 09:16:00
