Entry Time,Entry Date,ROI% MACD,ROI% MTrend,Dates 1,Dates,,,,ROI% PF
2020-04-17 11:15:00,2020-04-17,-1.519530497,,17/04/2020,30/11/2023,4.732358784,0.402749796,0.6041246939,2.668241739
2020-04-17 13:15:00,2020-04-17,-0.8416188231,,17/04/2020,04/12/2023,0,-1.455105263,-2.182657895,-1.091328947
2020-04-17 12:45:00,2020-04-17,3.00752532,,17/04/2020,05/12/2023,0,-1.054594595,-1.581891892,-0.7909459459
2020-04-17 13:15:00,2020-04-17,-0.8243017606,,17/04/2020,06/12/2023,-0.5284087404,0,0,-0.2642043702
2020-04-17 14:15:00,2020-04-17,-2.239334705,,17/04/2020,07/12/2023,0.7593078577,-1.638611471,-2.457917206,-0.8493046741
2020-04-17 14:15:00,2020-04-17,-0.839551263,,17/04/2020,08/12/2023,0.5909285536,0,0,0.2954642768
2020-04-22 14:15:00,2020-04-22,3.572670686,,22/04/2020,11/12/2023,-0.233596,0.08516806723,0.1277521008,-0.05292194958
2020-04-22 14:15:00,2020-04-22,-0.317653092,,22/04/2020,12/12/2023,-0.1001041388,-0.6019028213,-0.902854232,-0.5014791854
2020-04-23 09:15:00,2020-04-23,-0.5204790678,,23/04/2020,13/12/2023,2.972863242,-2.116923839,-3.175385758,-0.1012612583
2020-04-23 09:15:00,2020-04-23,-0.3097594325,,23/04/2020,14/12/2023,-1.118402196,-2.157896753,-3.236845129,-2.177623662
2020-04-23 10:15:00,2020-04-23,-1.30021699,,23/04/2020,15/12/2023,-0.00777320585,0,0,-0.003886602925
2020-04-23 11:15:00,2020-04-23,-1.942606883,,23/04/2020,18/12/2023,-0.4860013113,-0.3475742574,-0.5213613861,-0.5036813487
2020-04-24 09:45:00,2020-04-24,-0.4925122215,,24/04/2020,19/12/2023,-1.321637311,-3.510886736,-5.266330104,-3.293983707
2020-04-27 10:15:00,2020-04-27,-0.5198058366,,27/04/2020,20/12/2023,-2.135520033,3.505405462,5.258108194,1.56129408
2020-04-27 10:15:00,2020-04-27,-0.9786748876,,27/04/2020,21/12/2023,0,-2.07941958,-3.119129371,-1.559564685
2020-04-27 10:15:00,2020-04-27,7.067530668,,27/04/2020,22/12/2023,2.150800515,0,0,1.075400257
2020-04-27 12:15:00,2020-04-27,-0.841860907,,27/04/2020,26/12/2023,1.510714688,-2.136746699,-3.205120048,-0.8472026802
2020-04-28 09:15:00,2020-04-28,1.254668835,,28/04/2020,27/12/2023,-0.1987025108,0,0,-0.09935125542
2020-04-28 11:15:00,2020-04-28,0.233358456,,28/04/2020,01/01/2024,-0.5259760139,0,0,-0.262988007
2020-04-28 11:15:00,2020-04-28,-0.8005918792,,28/04/2020,02/01/2024,0,-2.191057692,-3.286586538,-1.643293269
2020-05-08 11:15:00,2020-05-08,-1.522223094,,08/05/2020,03/01/2024,1.145621881,0,0,0.5728109406
2020-05-13 10:15:00,2020-05-13,-2.589452941,,13/05/2020,04/01/2024,-0.632043139,0,0,-0.3160215695
2020-05-13 11:15:00,2020-05-13,-0.8399004685,,13/05/2020,05/01/2024,-2.139800434,0,0,-1.069900217
2020-05-13 11:15:00,2020-05-13,-0.9800948323,,13/05/2020,08/01/2024,0,5.131267606,7.696901408,3.848450704
2020-05-13 13:15:00,2020-05-13,-0.9918946129,,13/05/2020,09/01/2024,-1.497844836,19.61471239,29.42206858,13.96211187
2020-05-13 13:15:00,2020-05-13,-0.5212459775,,13/05/2020,11/01/2024,0.7281510288,0,0,0.3640755144
2020-05-13 13:15:00,2020-05-13,-0.9787541301,,13/05/2020,12/01/2024,-1.071865235,0,0,-0.5359326177
2020-05-13 13:15:00,2020-05-13,-0.8385145225,,13/05/2020,15/01/2024,-2.511063604,-3.244040775,-4.866061162,-3.688562383
2020-05-14 12:15:00,2020-05-14,0.1882023109,,14/05/2020,16/01/2024,-2.727435372,-1.054435484,-1.581653226,-2.154544299
2020-05-14 12:15:00,2020-05-14,0.1281783855,,14/05/2020,17/01/2024,0,-0.5109986082,-0.7664979123,-0.3832489562
2020-05-20 15:15:00,2020-05-20,-0.9791028743,,20/05/2020,18/01/2024,0,-1.091483516,-1.637225275,-0.8186126374
2020-05-20 15:15:00,2020-05-20,0.0787688982,,20/05/2020,19/01/2024,0.1228369,0,0,0.06141845
2020-05-21 09:15:00,2020-05-21,-0.9915918342,,21/05/2020,20/01/2024,-1.172941791,0,0,-0.5864708953
2020-05-21 09:15:00,2020-05-21,-0.8383622385,,21/05/2020,23/01/2024,0,1.955922131,2.933883197,1.466941598
2020-05-21 09:15:00,2020-05-21,-0.5183594626,,21/05/2020,24/01/2024,-1.519377762,0,0,-0.759688881
2020-05-22 09:15:00,2020-05-22,-0.8399790775,,22/05/2020,29/01/2024,-0.7056557327,-2.616925092,-3.925387638,-2.315521685
2020-05-26 12:15:00,2020-05-26,-0.9917771256,,26/05/2020,30/01/2024,0.2241074071,0,0,0.1120537036
2020-05-26 12:15:00,2020-05-26,-0.9813123576,,26/05/2020,31/01/2024,0.6609095831,0,0,0.3304547916
2020-05-26 12:15:00,2020-05-26,-0.958267422,,26/05/2020,01/02/2024,0.5386113284,0,0,0.2693056642
2020-05-27 10:15:00,2020-05-27,15.80630735,,27/05/2020,02/02/2024,-1.521354265,0,0,-0.7606771325
2020-05-27 10:15:00,2020-05-27,6.783027492,,27/05/2020,05/02/2024,-1.522582461,0,0,-0.7612912307
2020-05-27 12:15:00,2020-05-27,15.07767258,,27/05/2020,06/02/2024,-0.2580142975,-1.05456044,-1.581840659,-0.9199274784
2020-05-27 12:15:00,2020-05-27,15.58373493,,27/05/2020,07/02/2024,-1.957340567,0,0,-0.9786702833
2020-05-27 12:15:00,2020-05-27,13.96857738,,27/05/2020,08/02/2024,0,2.928223105,4.392334657,2.196167328
2020-05-29 10:15:00,2020-05-29,4.979362898,,29/05/2020,09/02/2024,-0.9961987922,0,0,-0.4980993961
2020-06-02 09:15:00,2020-06-02,4.391343356,,02/06/2020,12/02/2024,0,0.8133168317,1.219975248,0.6099876238
2020-06-04 09:15:00,2020-06-04,-1.517648953,,04/06/2020,13/02/2024,-1.716673944,-1.804176028,-2.706264042,-2.211468993
2020-06-05 12:15:00,2020-06-05,-0.8381810011,,05/06/2020,14/02/2024,9.608538487,14.85874396,22.28811594,15.94832721
2020-06-05 13:15:00,2020-06-05,2.260703066,,05/06/2020,15/02/2024,1.531508681,-0.7349184442,-1.102377666,0.2145655073
2020-06-05 14:15:00,2020-06-05,-0.5201864337,,05/06/2020,19/02/2024,0.224478378,-0.06868534483,-0.1030280172,0.06072518038
2020-06-05 15:15:00,2020-06-05,-0.5183153344,,05/06/2020,20/02/2024,0.694610541,-0.9837546468,-1.47563197,-0.3905107146
2020-06-08 15:15:00,2020-06-08,-0.5186716447,,08/06/2020,21/02/2024,0.02153940313,0,0,0.01076970156
2020-06-08 15:15:00,2020-06-08,-0.04284915435,,08/06/2020,22/02/2024,-2.347134865,8.2584381,12.38765715,5.020261142
2020-06-09 10:15:00,2020-06-09,-0.5207933839,,09/06/2020,23/02/2024,-2.413969988,0,0,-1.206984994
2020-06-09 11:15:00,2020-06-09,-0.5216682476,,09/06/2020,26/02/2024,-0.6201638033,6.544562414,9.816843621,4.598339909
2020-06-10 14:15:00,2020-06-10,-0.9938480525,,10/06/2020,27/02/2024,-3.371071196,0,0,-1.685535598
2020-06-10 15:15:00,2020-06-10,-0.9904620258,,10/06/2020,28/02/2024,-2.295337575,0,0,-1.147668787
2020-06-16 10:45:00,2020-06-16,-1.520775459,,16/06/2020,29/02/2024,0,-1.105745698,-1.658618547,-0.8293092734
2020-06-16 12:45:00,2020-06-16,-1.516402555,,16/06/2020,01/03/2024,7.228728936,0,0,3.614364468
2020-06-16 14:15:00,2020-06-16,5.7928874,,16/06/2020,04/03/2024,0.9797776625,0,0,0.4898888312
2020-06-17 09:15:00,2020-06-17,-0.5194880015,,17/06/2020,05/03/2024,0,-1.853670809,-2.780506213,-1.390253107
2020-06-17 09:15:00,2020-06-17,-0.9793140945,,17/06/2020,06/03/2024,-0.2508190625,0,0,-0.1254095313
2020-06-17 09:45:00,2020-06-17,-0.598042236,,17/06/2020,07/03/2024,-1.941896693,0,0,-0.9709483466
2020-06-17 11:15:00,2020-06-17,-0.9811002276,,17/06/2020,11/03/2024,0,-0.02725947522,-0.04088921283,-0.02044460641
2020-06-17 11:15:00,2020-06-17,-0.5216908342,,17/06/2020,12/03/2024,0,-0.6139829715,-0.9209744572,-0.4604872286
2020-06-17 12:15:00,2020-06-17,-0.9814012059,,17/06/2020,13/03/2024,0,-1.083103896,-1.624655844,-0.8123279221
2020-06-17 12:15:00,2020-06-17,-0.9910390696,,17/06/2020,19/03/2024,0,-0.7158306709,-1.073746006,-0.5368730032
2020-06-18 09:15:00,2020-06-18,5.219505123,,18/06/2020,20/03/2024,-0.433290005,0,0,-0.2166450025
2020-06-18 09:15:00,2020-06-18,5.361817671,,18/06/2020,21/03/2024,12.09045304,0,0,6.045226522
2020-06-18 12:15:00,2020-06-18,6.356731103,,18/06/2020,22/03/2024,-0.3827155936,0,0,-0.1913577968
2020-06-18 12:15:00,2020-06-18,7.828539869,,18/06/2020,26/03/2024,-0.3954494042,1.812652439,2.718978659,1.161764627
2020-06-24 12:15:00,2020-06-24,-1.520600099,,24/06/2020,27/03/2024,3.434527912,0,0,1.717263956
2020-06-25 14:15:00,2020-06-25,-0.9910833631,,25/06/2020,28/03/2024,0,3.222658801,4.833988202,2.416994101
2020-06-26 11:15:00,2020-06-26,-0.9934243409,,26/06/2020,01/04/2024,-0.1084370437,1.987142857,2.980714286,1.436138621
2020-06-26 12:15:00,2020-06-26,-0.9807203043,,26/06/2020,02/04/2024,0,-1.053534483,-1.580301724,-0.7901508621
2020-06-26 14:15:00,2020-06-26,-0.9922989415,,26/06/2020,03/04/2024,3.468759339,0,0,1.734379669
2020-06-26 14:15:00,2020-06-26,-0.9797329655,,26/06/2020,04/04/2024,0.3497219533,-1.063685714,-1.595528571,-0.622903309
2020-06-30 10:15:00,2020-06-30,-0.8411546016,,30/06/2020,09/04/2024,-0.4514168185,0,0,-0.2257084093
2020-06-30 10:45:00,2020-06-30,-1.515719716,,30/06/2020,10/04/2024,-0.072149,-1.106871345,-1.660307018,-0.8662280088
2020-06-30 12:15:00,2020-06-30,-0.9899658952,,30/06/2020,15/04/2024,0,-1.10056338,-1.65084507,-0.8254225352
2020-06-30 13:15:00,2020-06-30,-0.9802148246,,30/06/2020,16/04/2024,0,-2.093539168,-3.140308752,-1.570154376
2020-07-01 09:15:00,2020-07-01,5.214216517,,01/07/2020,18/04/2024,-0.6170904729,4.103103072,6.154654608,2.768782068
2020-07-01 09:15:00,2020-07-01,5.061522155,,01/07/2020,19/04/2024,1.885974927,0,0,0.9429874633
2020-07-01 09:15:00,2020-07-01,-0.5198484876,,01/07/2020,22/04/2024,2.144109606,0,0,1.072054803
2020-07-01 09:45:00,2020-07-01,2.503776783,,01/07/2020,23/04/2024,4.63267961,0,0,2.316339805
2020-07-01 11:15:00,2020-07-01,5.371622028,,01/07/2020,25/04/2024,0.2836778974,1.998277438,2.997416157,1.640547027
2020-07-01 11:15:00,2020-07-01,1.489482124,,01/07/2020,26/04/2024,-0.2815598389,0,0,-0.1407799194
2020-07-03 09:15:00,2020-07-03,-0.559455912,,03/07/2020,29/04/2024,3.222122331,-0.9128571429,-1.369285714,0.9264183084
2020-07-06 09:45:00,2020-07-06,-1.023146145,,06/07/2020,30/04/2024,0,9.432802461,14.14920369,7.074601846
2020-07-06 11:15:00,2020-07-06,-0.5195197663,,06/07/2020,02/05/2024,-0.3039533055,0,0,-0.1519766527
2020-07-07 10:15:00,2020-07-07,2.329716735,,07/07/2020,08/05/2024,-1.522642032,0,0,-0.7613210161
2020-07-07 12:15:00,2020-07-07,1.839814408,,07/07/2020,09/05/2024,0,0.136862649,0.2052939735,0.1026469868
2020-07-09 09:45:00,2020-07-09,-0.2363378796,,09/07/2020,10/05/2024,-1.516360827,0,0,-0.7581804137
2020-07-10 09:45:00,2020-07-10,-0.8781439443,,10/07/2020,13/05/2024,8.86088441,50.02515625,75.03773438,41.94930939
2020-07-13 14:15:00,2020-07-13,-0.9800045493,,13/07/2020,14/05/2024,-1.850181298,-1.533614232,-2.300421348,-2.075301323
2020-07-15 13:15:00,2020-07-15,-0.9923697783,,15/07/2020,16/05/2024,0.2373426796,0.1118284578,0.1677426868,0.2025426832
2020-07-15 13:15:00,2020-07-15,-0.9785725494,,15/07/2020,21/05/2024,0.03239565525,-2.075316436,-3.112974653,-1.540289499
2020-07-17 09:15:00,2020-07-17,4.80706603,,17/07/2020,23/05/2024,4.373504385,1.864509653,2.796764479,3.585134432
2020-07-17 09:15:00,2020-07-17,4.192047384,,17/07/2020,27/05/2024,0,-2.236171122,-3.354256683,-1.677128341
2020-07-17 09:15:00,2020-07-17,3.089444681,,17/07/2020,28/05/2024,-0.3104160135,0,0,-0.1552080068
2020-07-17 11:15:00,2020-07-17,4.85557368,,17/07/2020,30/05/2024,-0.5035503615,-1.070164319,-1.605246479,-1.05439842
2020-07-17 12:15:00,2020-07-17,2.71683896,,17/07/2020,31/05/2024,-0.3252582641,0,0,-0.1626291321
2020-07-21 11:15:00,2020-07-21,0.3488496323,,21/07/2020,03/06/2024,-3.038557911,0,0,-1.519278955
2020-07-22 14:45:00,2020-07-22,0.0290842074,,22/07/2020,04/06/2024,0,-1.261284171,-1.891926256,-0.9459631282
2020-07-23 10:45:00,2020-07-23,-0.7577843475,,23/07/2020,05/06/2024,5.243926677,2.633462294,3.950193441,4.597060059
2020-07-28 11:15:00,2020-07-28,-0.275341375,,28/07/2020,06/06/2024,8.500491542,-1.042713178,-1.564069767,3.468210887
2020-07-29 09:15:00,2020-07-29,-0.5205006686,,29/07/2020,10/06/2024,4.907920802,0,0,2.453960401
2020-07-29 10:45:00,2020-07-29,-0.508612275,,29/07/2020,12/06/2024,-0.431419481,0,0,-0.2157097405
2020-07-30 09:15:00,2020-07-30,-0.5209682836,,30/07/2020,14/06/2024,-0.1247119374,0,0,-0.06235596868
2020-07-30 10:15:00,2020-07-30,-1.31359941,,30/07/2020,18/06/2024,2.022889064,0,0,1.011444532
2020-08-04 12:45:00,2020-08-04,0.6614390872,,04/08/2020,20/06/2024,-1.517965947,0,0,-0.7589829734
2020-08-04 13:15:00,2020-08-04,0.7926890665,,04/08/2020,21/06/2024,-0.4358691195,0,0,-0.2179345597
2020-08-04 15:15:00,2020-08-04,-0.078013782,,04/08/2020,24/06/2024,4.294541261,0,0,2.147270631
2020-08-05 10:15:00,2020-08-05,-0.9929364357,,05/08/2020,01/07/2024,-1.85789504,0,0,-0.9289475198
2020-08-05 14:15:00,2020-08-05,0.5560300766,,05/08/2020,02/07/2024,-0.3355691271,0,0,-0.1677845635
2020-08-05 14:15:00,2020-08-05,0.678338388,,05/08/2020,03/07/2024,-1.073093405,0,0,-0.5365467025
2020-08-05 14:15:00,2020-08-05,-0.4325013924,,05/08/2020,04/07/2024,-0.4990338526,0,0,-0.2495169263
2020-08-06 09:15:00,2020-08-06,-0.5194522373,,06/08/2020,08/07/2024,-0.4319148477,0,0,-0.2159574239
2020-08-06 10:15:00,2020-08-06,-0.8420122462,,06/08/2020,09/07/2024,-0.7572035278,0,0,-0.3786017639
2020-08-06 12:15:00,2020-08-06,1.674949623,,06/08/2020,10/07/2024,-1.516861798,0,0,-0.7584308991
2020-08-06 13:15:00,2020-08-06,-0.5197683222,,06/08/2020,11/07/2024,1.076427674,0,0,0.5382138369
2020-08-06 12:45:00,2020-08-06,-0.8270484845,,06/08/2020,12/07/2024,0.4264287554,0,0,0.2132143777
2020-08-07 09:45:00,2020-08-07,-0.2574213642,,07/08/2020,15/07/2024,0.1399292141,0,0,0.06996460706
2020-08-07 11:15:00,2020-08-07,2.273861598,,07/08/2020,18/07/2024,-1.245620894,0,0,-0.6228104469
2020-08-07 12:15:00,2020-08-07,0.468607352,,07/08/2020,22/07/2024,-1.52062495,0,0,-0.7603124751
2020-08-10 14:45:00,2020-08-10,0.8919198576,,10/08/2020,24/07/2024,-1.52152804,0,0,-0.7607640198
2020-08-12 10:45:00,2020-08-12,0.4414684275,,12/08/2020,25/07/2024,7.615081596,0,0,3.807540798
2020-08-13 12:45:00,2020-08-13,-0.4580876025,,13/08/2020,26/07/2024,0.7657517907,0,0,0.3828758953
2020-08-18 10:15:00,2020-08-18,0.0508729845,,18/08/2020,30/07/2024,-0.4367571967,0,0,-0.2183785983
2020-08-18 12:15:00,2020-08-18,-0.01179339348,,18/08/2020,31/07/2024,-0.859226945,0,0,-0.4296134725
2020-08-18 11:45:00,2020-08-18,1.93991161,,18/08/2020,01/08/2024,-0.1719756605,0,0,-0.08598783023
2020-08-18 13:15:00,2020-08-18,0.4965533748,,18/08/2020,02/08/2024,0.0082655675,0,0,0.00413278375
2020-08-18 14:15:00,2020-08-18,-0.8385704979,,18/08/2020,07/08/2024,1.210316277,0,0,0.6051581387
2020-08-20 09:45:00,2020-08-20,-0.2541540645,,20/08/2020,08/08/2024,0.4823700341,0,0,0.241185017
2020-08-20 11:15:00,2020-08-20,-0.1255289415,,20/08/2020,09/08/2024,-0.6225568125,0,0,-0.3112784062
2020-08-21 09:45:00,2020-08-21,8.842267562,,21/08/2020,12/08/2024,-1.680849829,0,0,-0.8404249147
2020-08-21 11:15:00,2020-08-21,1.056978811,,21/08/2020,16/08/2024,11.47063019,0,0,5.735315096
2020-08-21 11:15:00,2020-08-21,1.359983571,,21/08/2020,22/08/2024,0.4283034519,0,0,0.214151726
2020-08-21 11:15:00,2020-08-21,3.152676191,,21/08/2020,26/08/2024,0.1646708,0,0,0.0823354
2020-08-21 13:15:00,2020-08-21,6.373842382,,21/08/2020,29/08/2024,-0.2583686395,0,0,-0.1291843198
2020-08-31 12:15:00,2020-08-31,-1.523776988,,31/08/2020,30/08/2024,-0.1789859741,0,0,-0.08949298704
2020-09-03 09:15:00,2020-09-03,-0.7085400746,,03/09/2020,03/09/2024,-0.4330593695,0,0,-0.2165296847
2020-09-03 09:15:00,2020-09-03,-0.482969564,,03/09/2020,04/09/2024,-1.515911831,0,0,-0.7579559154
2020-09-03 09:15:00,2020-09-03,-1.231625096,,03/09/2020,09/09/2024,-0.2961301976,0,0,-0.1480650988
2020-09-03 09:15:00,2020-09-03,-0.5211134292,,03/09/2020,10/09/2024,-0.7902185212,0,0,-0.3951092606
2020-09-03 12:15:00,2020-09-03,-2.428293582,,03/09/2020,11/09/2024,-0.6262660133,0,0,-0.3131330067
2020-09-03 12:15:00,2020-09-03,-0.641177353,,03/09/2020,12/09/2024,10.13881392,0,0,5.06940696
2020-09-10 11:15:00,2020-09-10,1.1737558,,10/09/2020,20/09/2024,-0.05815280876,0,0,-0.02907640438
2020-09-10 12:15:00,2020-09-10,0.3520994271,,10/09/2020,25/09/2024,-0.8995941333,0,0,-0.4497970667
2020-09-14 11:15:00,2020-09-14,-0.5209883246,,14/09/2020,09/10/2024,-0.4341805429,0,0,-0.2170902714
2020-09-14 11:15:00,2020-09-14,-0.7490735816,,14/09/2020,10/10/2024,0.2591109463,0,0,0.1295554731
2020-09-15 15:15:00,2020-09-15,-0.5184438348,,15/09/2020,,,,,
2020-09-15 15:15:00,2020-09-15,-0.9300905784,,15/09/2020,,,,,
2020-09-16 12:15:00,2020-09-16,-0.2264267614,,16/09/2020,,,,,
2020-09-16 12:15:00,2020-09-16,-0.3130539825,,16/09/2020,,,,,
2020-09-16 12:15:00,2020-09-16,0.0618368178,,16/09/2020,,,,,
2020-09-17 09:45:00,2020-09-17,-0.1038037033,,17/09/2020,,,,,
2020-09-17 12:15:00,2020-09-17,-0.09935404185,,17/09/2020,,,,,
2020-09-25 14:15:00,2020-09-25,2.502894342,,25/09/2020,,,,,
2020-09-28 10:15:00,2020-09-28,8.33743125,,28/09/2020,,,,,
2020-09-28 10:15:00,2020-09-28,-0.220929055,,28/09/2020,,,,,
2020-09-28 10:15:00,2020-09-28,-0.5198181422,,28/09/2020,,,,,
2020-09-28 11:15:00,2020-09-28,8.142475386,,28/09/2020,,,,,
2020-09-28 11:15:00,2020-09-28,-0.5187850583,,28/09/2020,,,,,
2020-09-29 11:15:00,2020-09-29,-1.134954592,,29/09/2020,,,,,
2020-09-29 14:15:00,2020-09-29,-0.5205590382,,29/09/2020,,,,,
2020-09-30 10:15:00,2020-09-30,8.680656978,,30/09/2020,,,,,
2020-09-30 14:15:00,2020-09-30,9.330784132,,30/09/2020,,,,,
2020-09-30 14:15:00,2020-09-30,4.159466478,,30/09/2020,,,,,
2020-10-05 13:45:00,2020-10-05,3.035772071,,05/10/2020,,,,,
2020-10-09 09:15:00,2020-10-09,2.248365967,,09/10/2020,,,,,
2020-10-12 13:45:00,2020-10-12,-0.89767461,,12/10/2020,,,,,
2020-10-14 15:15:00,2020-10-14,-0.8398574897,,14/10/2020,,,,,
2020-10-14 15:15:00,2020-10-14,-0.5196829095,,14/10/2020,,,,,
2020-10-14 15:15:00,2020-10-14,-0.9805511812,,14/10/2020,,,,,
2020-10-14 15:15:00,2020-10-14,-0.843814923,,14/10/2020,,,,,
2020-10-15 12:15:00,2020-10-15,-0.5205913739,,15/10/2020,,,,,
2020-10-16 14:15:00,2020-10-16,3.111419583,,16/10/2020,,,,,
2020-10-19 10:15:00,2020-10-19,-0.5179125437,,19/10/2020,,,,,
2020-10-19 12:15:00,2020-10-19,1.560796957,,19/10/2020,,,,,
2020-10-19 12:15:00,2020-10-19,-0.734358132,,19/10/2020,,,,,
2020-10-19 12:15:00,2020-10-19,-0.5291494877,,19/10/2020,,,,,
2020-10-19 12:15:00,2020-10-19,1.049370826,,19/10/2020,,,,,
2020-10-21 15:15:00,2020-10-21,-0.9906693176,,21/10/2020,,,,,
2020-10-21 15:15:00,2020-10-21,-0.9788848305,,21/10/2020,,,,,
2020-10-21 15:15:00,2020-10-21,-1.017404874,,21/10/2020,,,,,
2020-10-22 10:45:00,2020-10-22,-0.993217758,,22/10/2020,,,,,
2020-10-22 13:15:00,2020-10-22,-0.99176509,,22/10/2020,,,,,
2020-10-22 15:15:00,2020-10-22,-0.9909509836,,22/10/2020,,,,,
2020-10-23 12:15:00,2020-10-23,-0.777069657,,23/10/2020,,,,,
2020-10-23 14:45:00,2020-10-23,-0.5703785328,,23/10/2020,,,,,
2020-10-27 11:15:00,2020-10-27,-0.5195768163,,27/10/2020,,,,,
2020-10-27 12:15:00,2020-10-27,-0.8421017311,,27/10/2020,,,,,
2020-10-27 12:15:00,2020-10-27,-0.5209682399,,27/10/2020,,,,,
2020-10-27 11:45:00,2020-10-27,0.0310672416,,27/10/2020,,,,,
2020-10-28 09:15:00,2020-10-28,-0.9784177386,,28/10/2020,,,,,
2020-10-28 11:15:00,2020-10-28,-0.9525804888,,28/10/2020,,,,,
2020-10-28 12:15:00,2020-10-28,-0.5180715049,,28/10/2020,,,,,
2020-10-28 12:15:00,2020-10-28,-0.839016159,,28/10/2020,,,,,
2020-11-02 10:15:00,2020-11-02,16.21383067,,02/11/2020,,,,,
2020-11-02 10:15:00,2020-11-02,4.698833638,,02/11/2020,,,,,
2020-11-02 12:15:00,2020-11-02,17.45716493,,02/11/2020,,,,,
2020-11-03 10:15:00,2020-11-03,11.48841123,,03/11/2020,,,,,
2020-11-03 11:15:00,2020-11-03,12.86993805,,03/11/2020,,,,,
2020-11-04 10:45:00,2020-11-04,12.03618155,,04/11/2020,,,,,
2020-11-11 13:15:00,2020-11-11,-0.9373112248,,11/11/2020,,,,,
2020-11-12 10:15:00,2020-11-12,-0.4264078221,,12/11/2020,,,,,
2020-11-13 14:45:00,2020-11-13,3.553392112,,13/11/2020,,,,,
2020-11-17 12:15:00,2020-11-17,0.780588222,,17/11/2020,,,,,
2020-11-19 11:15:00,2020-11-19,-1.26043212,,19/11/2020,,,,,
2020-11-20 14:15:00,2020-11-20,-0.8384928966,,20/11/2020,,,,,
2020-11-20 14:15:00,2020-11-20,-0.3968226335,,20/11/2020,,,,,
2020-11-23 09:15:00,2020-11-23,-0.898529076,,23/11/2020,,,,,
2020-11-23 09:15:00,2020-11-23,0.039794156,,23/11/2020,,,,,
2020-11-23 09:15:00,2020-11-23,-0.5195773154,,23/11/2020,,,,,
2020-11-23 13:45:00,2020-11-23,-0.8303397651,,23/11/2020,,,,,
2020-11-24 09:45:00,2020-11-24,0.5967685319,,24/11/2020,,,,,
2020-11-24 10:15:00,2020-11-24,-0.8373141812,,24/11/2020,,,,,
2020-11-24 10:15:00,2020-11-24,-0.5190160627,,24/11/2020,,,,,
2020-11-25 12:15:00,2020-11-25,-1.515526939,,25/11/2020,,,,,
2020-11-26 14:45:00,2020-11-26,-0.2781658907,,26/11/2020,,,,,
2020-11-26 15:15:00,2020-11-26,-0.8386045954,,26/11/2020,,,,,
2020-11-27 09:15:00,2020-11-27,-0.9900591082,,27/11/2020,,,,,
2020-11-27 09:15:00,2020-11-27,-0.9794197746,,27/11/2020,,,,,
2020-11-27 09:15:00,2020-11-27,-0.5181659788,,27/11/2020,,,,,
2020-11-27 11:15:00,2020-11-27,-0.5184351746,,27/11/2020,,,,,
2020-11-27 12:15:00,2020-11-27,4.833407073,,27/11/2020,,,,,
2020-11-27 12:15:00,2020-11-27,-0.5189565981,,27/11/2020,,,,,
2020-11-27 12:15:00,2020-11-27,-0.8372495135,,27/11/2020,,,,,
2020-11-27 14:15:00,2020-11-27,-0.518499378,,27/11/2020,,,,,
2020-11-27 14:45:00,2020-11-27,0.3090578928,,27/11/2020,,,,,
2020-11-27 15:15:00,2020-11-27,-0.5192080615,,27/11/2020,,,,,
2020-12-01 09:15:00,2020-12-01,5.140918584,,01/12/2020,,,,,
2020-12-01 10:15:00,2020-12-01,-0.5198795988,,01/12/2020,,,,,
2020-12-02 10:45:00,2020-12-02,-0.548616516,,02/12/2020,,,,,
2020-12-03 12:45:00,2020-12-03,-0.5480622,,03/12/2020,,,,,
2020-12-04 10:15:00,2020-12-04,1.178064384,,04/12/2020,,,,,
2020-12-04 13:15:00,2020-12-04,2.158166994,,04/12/2020,,,,,
2020-12-04 15:15:00,2020-12-04,0.34978888,,04/12/2020,,,,,
2020-12-08 12:15:00,2020-12-08,0.8932677765,,08/12/2020,,,,,
2020-12-10 10:45:00,2020-12-10,-0.5285097769,,10/12/2020,,,,,
2020-12-11 09:15:00,2020-12-11,2.141778147,,11/12/2020,,,,,
2020-12-11 09:15:00,2020-12-11,-0.5225419133,,11/12/2020,,,,,
2020-12-11 12:15:00,2020-12-11,-0.9638455636,,11/12/2020,,,,,
2020-12-11 15:15:00,2020-12-11,-0.5191357297,,11/12/2020,,,,,
2020-12-11 14:45:00,2020-12-11,0.01973917515,,11/12/2020,,,,,
2020-12-15 11:15:00,2020-12-15,0.960819184,,15/12/2020,,,,,
2020-12-15 14:15:00,2020-12-15,-0.521420754,,15/12/2020,,,,,
2020-12-16 11:45:00,2020-12-16,-0.3468316968,,16/12/2020,,,,,
2020-12-16 13:15:00,2020-12-16,-0.4801114134,,16/12/2020,,,,,
2020-12-23 12:15:00,2020-12-23,4.73745651,,23/12/2020,,,,,
2020-12-23 12:45:00,2020-12-23,4.677257441,,23/12/2020,,,,,
2020-12-23 13:15:00,2020-12-23,9.574226259,,23/12/2020,,,,,
2020-12-23 15:15:00,2020-12-23,8.545058553,,23/12/2020,,,,,
2020-12-24 10:15:00,2020-12-24,2.655873212,,24/12/2020,,,,,
2020-12-30 10:45:00,2020-12-30,-0.2898403213,,30/12/2020,,,,,
2020-12-31 12:15:00,2020-12-31,-0.1269639744,,31/12/2020,,,,,
2021-01-01 09:15:00,2021-01-01,-0.2118542059,,01/01/2021,,,,,
2021-01-04 09:45:00,2021-01-04,-1.521716026,,04/01/2021,,,,,
