time,open,high,low,close,MA,MA,Shapes,Volume
1996-11-15,77.74449916,79.23930416,77.03550015,78.53019716,81.77357233825018,80.98203041166681,0,2843489.01255609
1996-11-18,78.76979816,79.52670316,77.70620016,78.17569716,81.55463483800017,80.70682755000013,0,2160144.44496961
1996-11-19,78.28109716,78.28109716,75.88569615,76.98760215,81.17041488725017,80.41432482722237,0,3078315.11604967
1996-11-20,76.46060215,76.46060215,73.89279915,74.29519715,80.81637723650017,80.02574132638904,0,2177361.72427155
1996-11-21,74.54429615,75.26290115,71.48780114,72.37889914,80.42976226050017,79.5985662419446,0,2982298.58927042
1996-11-22,71.48780114,71.49739814,67.31980113,67.36769913,79.91187973425016,79.07238004638903,0,8102566.85932586
1996-11-25,66.11260213,68.60379814,63.90879813,67.50190013,79.41148473325016,78.56349393416681,0,6186117.41282339
1996-11-26,67.45400213,70.25180114,64.20580313,65.82510413,78.85000725700016,78.0585996830557,0,7080809.51635522
1996-11-27,63.81300013,63.90879813,61.21640012,61.37929912,78.19055968050016,77.44777754277794,0,4001448.3255138
1996-11-28,61.91590112,62.26079912,60.09540212,60.79480012,77.55266962925016,76.98280812527793,0,3471780.7357882
1996-11-29,61.70510112,62.07870112,60.55530212,60.92900112,76.93034965300016,76.5716026244446,0,2217284.38540608
1996-12-02,60.65110012,61.80090012,56.66519911,56.88550211,76.25245477650017,76.01001656777792,0,6451471.71833136
1996-12-03,53.65660111,57.25920111,53.65660111,56.06150111,75.56976990000017,75.44976109444458,0,5986256.48558168
1996-12-04,54.61470011,57.16339911,53.65660111,56.71310011,75.04925492400017,74.83654437083348,0,7629518.69939156
1996-12-05,56.15729911,60.35409912,56.05189911,59.09890012,74.63341744825017,74.22731942527793,0,15131193.92012726
1996-12-06,59.56840112,60.49779912,59.27130112,59.69290212,74.19817499750016,73.64870000750014,0,7782417.4380354
1996-12-09,59.79830212,60.01870012,58.01620112,58.38029912,73.75191502175018,73.00194722861126,0,10304195.49736551
1996-12-10,57.89160212,59.59709912,57.58499912,58.61019912,73.24744744575017,72.39325272750014,0,9189292.01641618
1996-12-11,58.83060112,62.72069913,58.46649912,62.58660113,72.78633752000017,71.90193328222236,0,10274192.8594977
1996-12-12,62.08829912,63.79380013,60.74689912,60.94810112,72.29696001900018,71.36323878111125,0,11381010.73819194
1996-12-13,60.77560012,60.93849912,58.44730012,60.27740112,71.76231006800018,70.73192216861125,0,16269060.51148106
1996-12-16,61.13019912,64.50289913,61.13019912,64.47409813,71.36108249225018,70.1615554175,0,15003082.6058967
1996-12-17,64.77110313,67.37729613,63.83210013,66.58200113,71.01877999150018,69.73836922222222,0,19226051.16569304
1996-12-18,67.72229814,68.60379814,63.67879913,65.54720313,70.64893249075018,69.26754147138888,0,18288045.50158095
1996-12-19,64.48370413,65.87300113,63.91840013,64.83820313,70.1947675897502,68.77249441472222,0,21649462.82008852
1996-12-20,65.72930113,67.26229913,65.29810313,65.80590113,69.7147325887502,68.38284449722222,0,15846370.49309177
1996-12-23,66.09339913,66.20839713,64.44539613,65.02030213,69.2948225380002,67.98148621861111,0,8506467.95947487
1996-12-24,64.82859813,65.50890413,62.56740212,64.54119913,68.8459274622502,67.56708613444444,0,8914543.25178808
1996-12-26,65.05860113,67.26229913,64.89569913,66.81199613,68.4497299362502,67.25116093916665,0,6925560.899556
1996-12-31,67.30069713,67.45400213,64.24420213,64.64659913,68.0700624605002,66.95280266083333,0,6803973.65564502
1997-01-01,65.72930113,69.17859614,65.53769713,69.06369814,67.8099249100002,66.77128602166665,0,11680284.14516003
1997-01-02,69.56189714,69.56189714,67.64559914,68.36419714,67.53253978450019,66.53600546583331,0,12850760.9811089
1997-01-03,67.64559914,68.97740214,67.48269713,68.70919814,67.2956371590002,66.29088043777776,0,7998980.18743528
1997-01-06,68.02890014,69.03489714,67.28150213,67.74140214,67.1044847837502,65.93556385388888,0,5613141.31601894
1997-01-07,67.59770214,67.59770214,65.39389813,65.91130113,66.8623098832502,65.53819446416666,0,11466066.22041412
1997-01-08,66.97489913,68.41210214,66.54370113,67.00360113,66.6165424827502,65.23557790777777,0,5246287.43470249
1997-01-09,67.00360113,67.54979713,66.30419913,66.79280113,66.3480200322502,64.90953912916666,0,5631404.67011264
1997-01-10,67.45400213,68.96779614,67.28150213,68.51750214,66.0476376067502,64.64125593416665,0,9725741.40503324
1997-01-13,68.02890014,68.02890014,66.93660013,67.64559914,65.73336260625021,64.38175585055554,0,4230533.65140626
1997-01-14,68.02890014,68.35459914,65.73889913,66.40000213,65.44591773050021,64.16244487777777,0,6508874.44084112
1997-01-15,67.08029913,71.05660214,67.07070213,71.03749814,65.2586002550002,64.12518373888888,0,8498119.57514649
1997-01-16,72.05310114,75.86650115,66.68740113,67.75099914,64.9979828045002,64.13583096138888,0,11379706.9348283
1997-01-17,66.17960413,68.21089914,64.30169713,66.21790313,64.7287403290002,64.10016437805555,0,10379603.84539708
1997-01-20,66.11260213,66.28500413,63.86090113,64.14830013,64.4750679035002,64.05358648916666,0,5100175.54845153
1997-01-21,63.71720113,66.80239913,63.29560113,64.17710113,64.2700229532502,64.13130321166665,0,8131786.20447521
1997-01-22,65.31729913,66.20839713,63.28599913,63.97589913,64.18522795325019,64.21966707305555,0,8105694.9766983
1997-01-24,67.28150213,67.28150213,62.61529913,64.17710113,64.10210797825019,64.30989207333333,0,9334883.39202198
1997-01-27,68.67079914,68.67079914,64.79029813,67.79889714,64.15145280350019,64.61304193527778,0,13177692.20129082
1997-01-28,68.39299814,68.98700014,66.21790313,67.63600214,64.30787037900019,64.93455585277779,0,8423494.51983338
1997-01-29,68.79540314,69.83979814,65.44180313,66.46710213,64.4496779292502,65.20550035333333,0,6696475.57366354
1997-01-30,66.11260213,66.25630213,63.82260113,64.11959813,64.5294428545002,65.34496418694444,0,6567843.7487878
1997-01-31,62.85480113,63.23809813,60.93849912,61.50379912,64.6449002797502,65.39526688138889,0,5822396.70238079
1997-02-03,59.99000212,61.24509812,58.45690212,58.97430012,64.7177202550002,65.41176690916667,0,5548431.23047114
1997-02-04,58.63900012,59.98040012,58.08319912,58.93600112,64.77329278025022,65.42081696472222,0,7494105.07562437
1997-02-05,60.54570012,61.67630012,59.78870012,59.95159912,64.7946102552502,65.34762246444444,0,3888209.4659312
1997-02-06,59.87500012,61.30260112,59.87500012,60.85229912,64.82359518025021,65.34496129777777,0,2640232.13236725
1997-02-07,61.12060212,62.47160012,60.17200112,61.27389912,64.89593518025022,65.37264179777777,0,3574321.33288703
1997-02-10,61.51340112,61.57090012,60.61280112,61.08219912,64.95773518025021,65.27842238083332,0,2089435.85324881
1997-02-11,61.22600212,64.09089713,60.84270112,63.54470113,64.98168768025022,65.1940529363889,0,3867075.72303695
1997-02-12,63.13270213,64.96279913,62.86439913,63.83210013,65.05378765550022,65.14641118638889,0,2826792.24389932
1997-02-13,63.43930113,64.48370413,63.10400013,63.99499913,65.14672760575021,65.12298885305556,1,2815831.19934226
1997-02-14,63.71720113,66.16050013,63.71720113,65.60469813,65.17499260575022,65.11739988083332,1,5688807.3926224
1997-02-17,66.49579613,66.97489913,65.63349913,66.44789913,65.17164005575022,65.15705535305555,1,4530327.56901952
1997-02-18,66.59159913,66.96530213,64.81909913,65.30770113,65.16565250575022,65.17834707527777,1,4226617.18781395
1997-02-19,65.87300113,66.49579613,64.26329813,66.17960413,65.19918753075022,65.16078063083333,1,3505962.61932161
1997-02-20,65.82510413,66.09339913,65.25980413,65.71009813,65.19679245575023,65.19032226972222,1,1508889.61133303
1997-02-21,65.53769713,66.56289713,65.40350313,65.84429913,65.21739238075023,65.10089451944442,1,3441515.3158471
1997-02-24,65.63349913,65.82510413,64.19629713,64.43579913,65.21475738075021,64.99177235249998,1,3597542.17186338
1997-02-25,63.98550013,66.11260213,63.53509913,64.91490213,65.16733003075021,64.8863752411111,1,3117974.99511091
1997-02-26,64.67530113,65.34600113,63.58300013,64.63700113,65.16709008075021,64.8001418797222,1,4082329.61557179
1997-02-27,65.15440413,67.07070213,65.15440413,66.97489913,65.11487010550022,64.8296862686111,1,5950508.01661135
1997-02-28,68.99659714,70.90329714,67.64559914,69.71520214,65.14864523050022,64.90500851888888,1,2272600.01183374
1997-03-03,72.81960315,77.59120215,72.43640114,74.66890015,65.29763778075022,65.1237890472222,1,8726421.60832049
1997-03-04,76.07730115,76.07730115,73.49990115,74.53469815,65.46747018100021,65.29093338083331,1,5488158.11916082
1997-03-05,77.03550015,78.95179716,75.12879915,76.98760215,65.74437770650022,65.55043346444442,1,6931822.18780229
1997-03-06,76.65219915,79.52670316,76.18270115,78.18530316,66.0239202572502,65.8778029375,1,9233909.38036008
1997-03-10,77.22709715,77.40920315,75.11920215,75.55040015,66.2428602327502,66.00316132666666,1,5674455.44861961
1997-03-11,74.92759715,76.06780215,72.24469814,72.81960315,66.3504127580002,66.14395588249997,1,7003056.34366967
1997-03-12,74.89880415,76.24019615,73.29869815,74.13230115,66.51258030825021,66.36380027194441,1,4372734.12756632
1997-03-13,74.71679715,75.77069915,74.01730315,74.96589715,66.72672768375021,66.66428907805553,1,4260536.28927407
1997-03-14,74.73590115,75.68450215,74.46769715,74.74549915,66.81942770900021,66.9578556897222,1,3469430.85763281
1997-03-17,74.74549915,75.11920215,74.12270415,74.41970115,66.98614525925021,67.24796130138887,1,1483581.67627458
1997-03-18,74.25689715,74.58260315,71.87110114,72.59929715,67.1456801097502,67.48191119083332,1,3584499.08472563
1997-03-19,73.66280415,73.93109915,71.47820314,71.66980014,67.3337176100002,67.58943627416664,1,1652393.89085673
1997-03-20,71.22910314,73.76820415,70.90329714,72.97290015,67.55361258550022,67.73768344111109,1,1866086.25145605
1997-03-21,73.58619715,74.54429615,73.20290415,73.48079715,67.79123503600022,67.93250830277776,1,1919835.29244679
1997-03-25,73.96939815,76.17320315,73.29869815,75.11920215,68.06478756150021,68.23805285888888,1,2249116.3907841
1997-03-26,75.50250215,75.69409915,74.56349915,74.81259915,68.24013011175022,68.60774174861109,1,1602298.53138501
1997-03-27,74.64969615,74.68800415,73.26039915,74.15149715,68.40301748700021,69.02933055499999,1,1371909.40212891
1997-03-31,68.96779614,68.96779614,66.73539713,66.79280113,68.41115996200021,69.24757499972222,1,57139.94043647
1997-04-01,63.62139913,68.79540314,62.87400113,68.31629914,68.51607748725021,69.47992777805555,0,1799294.12332756
1997-04-02,68.98700014,70.52010314,68.98700014,70.09850314,68.73094508775021,69.73676677861111,0,1486452.06507514
1997-04-03,70.81710114,71.19080414,69.61940014,70.39550014,69.0164750882502,69.99014458472223,0,1306678.80593594
1997-04-04,69.17859614,70.08889814,68.97740214,69.87809814,69.2900275137502,70.23447511305555,1,1331986.74099438
1997-04-07,69.56189714,70.08889814,69.18820214,69.70559714,69.5338774642502,70.40561111333334,1,1214053.17860242
1997-04-09,70.75959814,73.87359615,70.75959814,73.60530115,69.85270251500022,70.67708891944444,1,2445328.6900082
1997-04-10,72.44599914,73.13580315,70.25180114,71.23870114,70.10182256550021,70.87830286416667,1,3152677.38928949
1997-04-11,69.37030014,72.62799815,68.98700014,72.24469814,70.38088504100021,71.06274730888889,1,2637887.30771327
1997-04-15,72.62799815,73.17410315,71.86150414,72.39800314,70.6022175912502,71.22802797583333,1,1301458.53897999
1997-04-17,72.91539815,73.91190315,72.10099814,73.35620115,70.8403201167502,71.45159742083334,1,1807642.50765595
1997-04-21,73.58619715,75.16709915,73.58619715,74.64969615,71.10668754225021,71.68687775472222,1,3917428.81108055
1997-04-22,75.22460215,76.06780215,75.11920215,75.43540215,71.35245514275022,71.95702508861112,1,2770693.32475319
1997-04-23,75.69409915,77.70620016,75.69409915,76.72889715,71.60948009325021,72.25937503361111,1,6402680.16222327
1997-04-24,77.22709715,77.22709715,75.88569615,76.57560015,71.89117756875021,72.5965917286111,1,4261319.58199253
1997-04-25,76.45099615,76.89180015,75.91449715,76.61389915,72.15203494425022,72.92156386805556,1,2523339.59126563
1997-04-28,76.65219915,76.79599815,75.88569615,76.28810115,72.41648501975021,73.24520553527778,1,1841298.82704278
1997-04-29,75.94319915,76.82469915,74.75509615,76.59470415,72.68524514525022,73.5124223413889,1,6132105.58975936
1997-04-30,77.80200216,79.49790216,77.08339715,77.74449916,73.01796264600021,73.73545836972222,1,3052486.67034605
1997-05-02,77.05470315,77.56250015,75.33000215,75.54080215,73.28361014650022,73.75967786972222,1,4176521.82834223
1997-05-05,74.54429615,74.92759715,72.86750015,73.04959915,73.49392509700023,73.71842511972223,1,3312620.70889808
1997-05-06,72.53220414,73.56700115,71.42070014,71.89019814,73.61680757225022,73.5768305638889,1,3760355.88027252
1997-05-07,72.62799815,72.76210015,71.19080414,71.66980014,73.66567252225022,73.39584436888889,1,1313460.6048274
1997-05-08,71.57399714,72.03389714,71.09490214,71.84230014,73.59500752200023,73.29284159083333,1,1171522.91074063
1997-05-09,71.94770114,72.78130315,70.91290314,71.37280314,73.51596014675023,73.25265270166666,1,2929070.05892486
1997-05-12,70.90329714,71.19080414,68.81459814,69.13069914,73.31953757150022,73.1137193125,1,3959175.78622388
1997-05-13,69.57150314,71.66980014,67.93309814,70.62550414,73.13054259600023,72.99315284000001,1,4796985.67789112
1997-05-14,71.09490214,73.08789815,70.15599814,72.78130315,73.06131517100023,72.93859184000002,1,12261088.11564768
1997-05-15,72.62799815,73.72029915,71.96690414,73.07830015,73.06778259600023,72.90133070111112,1,8768689.09410899
1997-05-16,73.01129915,75.66529815,72.96330315,75.30120115,73.09700509600023,72.97638359000001,1,16095806.26916002
1997-05-19,75.92400415,77.79239716,75.92400415,77.07379915,73.14970264600024,73.12649467361112,1,14136311.09765199
1997-05-20,77.03550015,77.22709715,76.12529815,76.64270015,73.19713267100023,73.22843356250002,1,6174378.12904927
1997-05-21,76.26899715,76.65219915,75.31079915,75.47370115,73.22348267100024,73.28379200694445,1,8675022.44548513
1997-05-22,75.67489615,75.96240215,74.44850215,75.10959615,73.28624014600022,73.28352517361111,1,9658160.93068488
1997-05-23,74.92759715,75.81860415,74.48680115,75.24379715,73.37559007125023,73.29550289583334,0,8759557.41706215
1997-05-26,75.88569615,77.53369915,75.88569615,76.60430115,73.46637509625023,73.36363634027776,0,12771704.00505971
1997-05-27,77.03550015,77.50499715,74.65930215,75.22460215,73.50997022125024,73.59785303527778,0,23828396.18329841
1997-05-28,78.23320016,78.52059916,75.56950415,75.80909715,73.52721759625024,73.80598631333334,0,31224392.58256002
1997-05-29,75.64620215,76.02940415,74.92759715,75.65580015,73.54829762125024,73.96035567472222,1,15233734.51722609
1997-05-30,75.91449715,76.36479915,75.38749715,75.79950015,73.58949769625023,74.11046678611112,1,7702056.65862258
1997-06-02,75.94319915,76.55639615,75.82820115,76.42230215,73.83023522175023,74.29225023083335,1,7771198.66490645
1997-06-03,76.55639615,78.08950016,76.47020015,77.07379915,74.04917272200024,74.4969225088889,1,22213827.75049129
1997-06-04,77.59120215,77.89779716,76.68100015,76.85340115,74.21804517225023,74.5871475088889,1,10750369.13680444
1997-06-05,77.03550015,79.02850316,76.88220215,77.36129815,74.39219012250022,74.75721964805557,1,24537048.68594333
1997-06-06,77.61039716,78.07029716,77.16960115,77.32299815,74.57831262275022,74.89828353722223,1,10725061.20174599
1997-06-09,77.22709715,77.22709715,75.79950015,76.19229915,74.74048017300021,75.00368064861112,1,15195641.22360178
1997-06-10,76.22110015,76.59470415,75.69409915,76.38400315,74.8099477230002,75.08778625972224,1,10342551.57306311
1997-06-11,76.79599815,77.58159615,76.37439715,77.09300215,74.95630524825022,75.15565587083336,1,11983206.18014573
1997-06-12,77.36129815,77.96489716,76.90139815,77.61039716,75.0904477237502,75.21607239888891,1,12296048.23839815
1997-06-13,77.99369816,82.78440117,77.87870016,81.40470116,75.31561517425021,75.34595584361112,1,52184254.60031718
1997-06-16,80.96389816,84.26960017,80.72440316,81.80709816,75.52688759950021,75.49127523277778,1,33644938.90165635
1997-06-17,83.16770217,84.12580117,81.44300116,82.67900117,75.72762022500021,75.6597502888889,1,25937919.7046497
1997-06-18,85.22769917,86.57869717,84.12580117,85.27559717,75.97362510050021,75.90940295611112,1,17002500.43853926
1997-06-19,84.96900217,85.27559717,83.19640417,84.04920217,76.1566327260002,76.11647234555556,1,13798681.6149863
1997-06-20,83.93419617,88.86869818,83.55090317,86.77990017,76.4117402265002,76.36745570694444,1,36874586.17091294
1997-06-23,87.19190217,89.98010318,86.61699717,88.28420318,76.70349782725022,76.7214390688889,1,30489648.85213818
1997-06-24,88.77290318,89.10820018,82.40119916,87.46019717,76.98280022775022,77.12173345833334,1,15818712.67987794
1997-06-25,88.14050318,88.32250218,85.94629717,87.03859717,77.2438975532502,77.54252232027778,1,14752600.75503669
1997-06-26,86.90450317,87.95850418,85.68759917,86.13790117,77.4537326035002,77.94441401555555,1,11524772.74628751
1997-06-27,86.04209917,86.61699717,84.50910217,84.86360217,77.6868026040002,78.30611684972222,1,12840846.01134359
1997-06-30,84.02999917,85.65889717,83.93419617,85.40979817,77.99580757950022,78.69603337833333,1,9335666.68474044
1997-07-01,86.13790117,87.59439817,84.89240317,85.71640017,78.34146263025022,79.15674729583333,1,13258841.32692352
1997-07-02,87.24939717,89.29989618,86.71289817,87.09610017,78.7271201310002,79.61426385222222,1,10506931.86690919
1997-07-03,86.85659817,87.45060017,85.13189717,85.61100017,79.07133763175021,79.970644325,1,8590482.42040671
1997-07-04,86.03260017,87.00029817,84.89240317,85.38099717,79.42154248250021,80.31238590888888,1,10322201.12288732
1997-07-07,85.38099717,86.03260017,83.28270017,83.59880117,79.78324503325021,80.54287479833333,1,8753033.34674257
1997-07-08,83.34010317,83.72339617,81.44300116,81.87419916,80.06446240875022,80.67621924305554,1,11529993.01324346
1997-07-09,83.93419617,87.61350318,83.55090317,86.81819917,80.41538480925021,80.95887199361111,1,24423547.04428744
1997-07-10,87.95850418,88.12130018,85.79299917,86.23380317,80.74427238475022,81.25776371638888,1,14624226.65873285
1997-07-11,85.46720117,86.04209917,83.98210117,84.48989917,80.97398983525021,81.51832768916667,1,16569637.72181278
1997-07-14,83.55090317,84.70069917,80.50399816,81.11720316,81.07507493550021,81.6814778561111,1,12187246.35305304
1997-07-15,82.12329916,82.12329916,78.61640216,79.16259816,81.13807238575022,81.75254166194443,1,14120134.8396404
1997-07-16,80.75309816,81.53880316,77.33249715,77.68699616,81.19340476100021,81.82094149555554,1,13736321.40759388
1997-07-17,77.89779716,78.18530316,75.71320315,77.83080316,81.26143493625021,81.87709999583333,1,11033986.7964061
1997-07-21,74.64009915,76.07730115,73.29869815,75.60780315,81.2705350862502,81.87576674583335,1,12158547.51854886
1997-07-22,75.98149915,76.98760215,74.94670115,76.10610215,81.25808011125022,81.88428346805556,1,11353610.65354998
1997-07-23,77.20800015,78.70269816,76.89180015,78.16610016,81.33161756150022,81.93272230166666,1,10455269.92200054
1997-07-24,77.99369816,78.75060316,75.88569615,76.28810115,81.34359266150021,81.91089735722221,1,11275857.48086444
1997-07-25,75.87609915,76.26899715,73.03040315,73.73940315,81.29568273650021,81.82439741277777,1,17868230.92549363
1997-07-28,73.96939815,74.92759715,73.22209915,74.13230115,81.2540027615002,81.73470305166667,0,8175883.05777393
1997-07-29,73.96939815,75.11920215,73.72029915,74.82219715,81.21400013650022,81.66523635722223,0,9987442.02902219
1997-07-30,75.40660115,76.59470415,74.40059715,74.72630315,81.15531273650022,81.62451424611112,0,14142572.38589828
1997-07-31,74.73590115,75.64620215,73.99819915,75.29170215,81.11627026150022,81.59417255166666,0,8403664.58030276
1997-08-01,75.11920215,76.36479915,74.73590115,75.41619915,81.06764278650022,81.54759469055554,0,8031595.48553177
1997-08-04,76.07730115,76.88220215,75.33000215,75.72280115,81.02763786150021,81.49516146805554,0,7882087.64633367
1997-08-05,75.87609915,76.44149815,75.31079915,75.65580015,81.01422538650021,81.33546977333333,0,5549735.03383477
1997-08-06,76.46060215,79.50750016,76.36479915,77.73490116,81.04799783675023,81.22235318999999,0,2151791.00713981
1997-08-07,73.96939815,76.23069815,72.62799815,73.39450115,80.95553531175022,80.96445041166666,0,10739150.36367549
1997-08-08,73.10710115,73.38490315,71.86150414,72.20639814,80.82043533625021,80.60141710527779,0,10508235.67027282
1997-08-11,71.81359914,72.62799815,70.44339814,72.24469814,80.59143526075022,80.27351421555556,0,9308529.38217178
1997-08-12,72.61840115,73.92150115,70.91290314,71.33450314,80.32962038525022,79.84447540916666,0,10815599.73299741
1997-08-13,71.09490214,71.57399714,70.52010314,71.30570214,80.04528790950022,79.37285038027778,0,3330100.77027331
1997-08-14,71.84230014,72.34059914,70.94170414,71.31530014,79.6962804837502,78.92438101833334,0,4927184.08820378
1997-08-18,71.09490214,71.59320114,69.96430214,71.32489814,79.37817288300022,78.48788937861111,0,4902922.22793709
1997-08-19,71.47820314,72.11060314,71.10450014,71.63150014,78.99946288225021,78.08493379444445,0,6063484.09412065
1997-08-20,71.28659814,71.66980014,69.66729714,70.35720114,78.55128783125022,77.68197821027778,0,8472286.07594146
1997-08-21,70.32840014,70.75959814,68.50789614,68.70919814,78.08251285550021,77.2180726538889,0,5290121.50592792
1997-08-22,68.41210214,68.97740214,66.22750113,66.62999713,77.5722978545002,76.68789479166668,0,9517006.52931657
1997-08-25,66.11260213,66.68740113,64.38790113,66.29460113,77.0762153535002,76.11007537388889,0,7086808.02252822
1997-08-26,66.59159913,67.45400213,65.77719913,66.15090213,76.6083978525002,75.569517095,0,7255099.72646519
1997-08-27,68.60379814,68.60379814,66.97489913,67.11859913,76.1511178765002,75.06222826055556,0,6177506.24642171
1997-08-28,66.68740113,67.07070213,64.96279913,65.22149713,75.6387453005002,74.55174759277777,0,4611471.6411508
1997-08-29,64.41660313,64.74240113,62.93149913,63.79380013,75.05618779950021,74.04951428638888,0,7982803.92942368
1997-09-01,64.00460113,65.76760113,64.00460113,65.28859713,74.54812772350002,73.45146978527777,0,6204380.76691708
1997-09-02,64.30169713,66.30419913,63.63090113,65.83470213,74.05947034750001,72.88482808972222,0,6441819.53063934
1997-09-03,66.29460113,67.43479913,65.35559813,66.23709913,73.6254277965,72.37780586638888,0,5676284.81612982
1997-09-04,66.25630213,66.94619813,65.63349913,66.74490413,73.24719542075,71.97857533777777,0,3304530.05314157
1997-09-05,66.87909713,67.98100314,66.64910113,67.77970114,72.77123297,71.66238375388889,0,5494161.67883523
1997-09-08,66.71620213,68.17260014,66.68740113,67.82769814,72.31108034425,71.38851436444445,0,3202772.74876121
1997-09-09,67.74140214,69.19780014,67.64559914,68.49839814,71.9112928185,71.12928089166667,0,4735934.32736375
1997-09-10,67.54979713,67.54979713,63.23809813,67.04200013,71.55941274275,70.89134191888888,0,4751064.5105836
1997-09-11,67.45400213,68.22049714,67.45400213,67.82769814,71.27604024224999,70.66138625194445,0,4088590.90381808
1997-09-12,67.47309913,67.98100314,67.08029913,67.54019913,71.0223703165,70.36622233444444,0,2541082.43471415
1997-09-15,67.69349714,68.60379814,67.69349714,68.28759814,70.78379019100001,70.14398613972223,0,3327230.38147275
1997-09-16,68.26840214,68.84330014,68.22049714,68.67079914,70.61036509075,70.00319158388888,0,3601716.36402757
1997-09-17,68.41210214,68.41210214,67.47309913,67.77020314,70.4019676155,69.82646663916665,0,479567.17675247
1997-09-18,66.11260213,66.11260213,62.96979913,63.84170213,70.04385766474999,69.5214528886111,0,7117856.73518778
1997-09-19,64.15789813,64.57949813,63.48720213,64.00460113,69.73677016425,69.22362783249997,0,3811760.09660928
1997-09-22,63.62139913,64.19629713,61.36970112,62.41410112,69.4536376135,68.86591669277774,0,5102783.15517879
1997-09-23,61.41759912,62.04999912,59.99000212,60.35409912,69.10918256275001,68.44752502527774,0,5193063.95785833
1997-09-24,61.70510112,62.95060013,60.93849912,62.26079912,68.795147612,68.07358052444442,0,7177867.06442481
1997-09-25,62.04040112,62.85480113,61.89670212,62.55780012,68.49093503625,67.70974719027775,0,2832527.96799903
1997-09-26,63.23809813,63.69800213,62.68240013,63.06560113,68.18528251075,67.30226663388886,0,3762185.24778273
1997-09-29,64.17710113,64.77110313,63.81300013,64.39749913,67.90981501025,67.0523499111111,0,3196774.24258821
1997-09-30,64.00460113,66.10299713,63.46799913,65.34600113,67.65039500974999,66.86178332749996,0,3303226.24977794
1997-10-01,64.77110313,65.49929813,62.47160012,63.42020013,67.34450500925,66.61665838277776,0,4830647.05077936
1997-10-09,63.04650113,64.15789813,62.92190213,64.04299913,67.0022074585,66.4141166047222,0,2676763.89405604
1997-10-10,63.81300013,65.82510413,63.71720113,65.61430413,66.807702533,66.25602221555552,0,5211327.31195203
1997-10-13,65.77719913,66.47660113,64.19629713,64.40699813,66.61271753275,66.06412493749997,0,3259392.17855251
1997-10-14,64.38790113,65.53769713,64.02380413,64.66570313,66.4232426575,65.8791472983333,0,2504555.72652676
1997-10-15,65.15440413,66.20839713,64.39749913,65.69100213,66.28215513225,65.7141334647222,0,3114846.87773847
1997-10-16,66.24669613,67.74140214,65.96880313,67.31980113,66.18250760699999,65.6297612422222,0,7805117.76636658
1997-10-17,66.47660113,68.00969714,66.40000213,66.58200113,66.06417513174999,65.57067243638886,0,4241231.91389003
1997-10-20,66.11260213,66.59159913,64.50289913,65.19270313,65.91087025649999,65.53074760305554,0,4724973.28280669
1997-10-21,64.90529613,65.15440413,63.52550113,64.11000113,65.72283278124999,65.47006426972219,0,4470054.4577092
1997-10-22,63.42969913,64.17710113,60.17200112,63.44889813,65.55012520599999,65.39500860305553,0,4786287.41540735
1997-10-23,63.42969913,64.36869813,62.68240013,64.03340113,65.43323028075,65.30930865861109,0,4444488.79407888
1997-10-24,63.71720113,64.19629713,62.85480113,63.80339813,65.36256530575,65.2699170197222,0,3746529.50041631
1997-10-27,63.81300013,64.38790113,61.75299812,62.34700012,65.26387528049999,65.22972813055554,0,7397300.20262525
1997-10-28,61.94459912,62.34700012,56.56940111,58.00659912,65.06026770524998,65.02745040805554,0,9567885.18150675
1997-10-29,63.23809813,63.23809813,59.40549912,62.53870012,64.94577022999998,64.93589479666666,0,3985009.28542891
1997-10-30,61.71460012,62.27990012,60.74689912,61.11100012,64.84300780474999,64.79350315749998,0,1950363.49446118
1997-11-03,62.08829912,62.90269913,60.75650012,62.72069913,64.81618027974999,64.68171968527777,0,4342205.92555193
1997-11-04,62.84529913,65.92089813,62.66320013,65.20230113,64.81402287974998,64.61012524055555,0,6589760.78440052
1997-11-05,64.38790113,64.75199913,63.46799913,64.01419813,64.76851027974999,64.50419468472222,0,3231734.36533868
1997-11-06,64.00460113,64.29209913,62.87400113,64.04299913,64.71365777974998,64.38043360111111,0,2985689.48871615
1997-11-07,64.10040313,65.61430413,64.00460113,64.80950213,64.66527272974999,64.31841976777778,0,7965323.86804845
1997-11-10,65.15440413,65.53769713,64.41660313,65.18319713,64.60036012949999,64.24496140638888,0,4074501.74188858
1997-11-11,64.96279913,65.72930113,64.51239813,65.22149713,64.53520510424998,64.18055301749999,0,5716202.42376294
1997-11-12,64.57949813,64.91490213,63.55429813,63.96630113,64.42190267899998,64.06051698944444,0,3845679.1980694
1997-11-13,63.81300013,64.00460113,61.94459912,63.52550113,64.33399020399997,63.91759204472222,0,7041149.63729398
1997-11-17,62.95060013,63.42969913,59.69290212,60.59360112,64.15313777849998,63.7182419886111,0,10333940.40666144
1997-11-18,61.12060212,63.23809813,59.69290212,62.37580112,64.02402782824997,63.677522516111104,0,6845200.12014318
1997-11-19,60.65110012,60.89059812,58.63900012,60.20069912,63.82185535274998,63.571858571388866,0,6586107.1028815
1997-11-20,59.70249912,61.13019912,58.84019912,60.77560012,63.624475377249986,63.5263446547222,0,3047266.40339011
1997-11-21,60.46900212,61.98289912,60.17200112,61.29299912,63.462545276749985,63.55242521027776,0,2663715.75341689
