Entry Time,Entry Date,ROI% MACD,ROI% MTrend,Dates,,,,Combined ROI,100
2023-04-24 11:15:00,2023-04-24,0.5464632832,,24/04/2023,,,,,
2023-04-24 12:15:00,2023-04-24,1.394301828,,24/04/2023,,,,,
2023-04-24 12:15:00,2023-04-24,4.820949052,,24/04/2023,,,,,
2023-04-26 11:45:00,2023-04-26,0.2644169873,,26/04/2023,,,,,
2023-04-26 13:15:00,2023-04-26,0.6024024196,,26/04/2023,,,,,
2023-04-28 10:45:00,2023-04-28,0.8635160137,,28/04/2023,,,,,
2023-05-03 09:45:00,2023-05-03,-0.1158530931,,03/05/2023,,,,,
2023-05-03 14:15:00,2023-05-03,0.2611898424,,03/05/2023,,,,,
2023-05-03 15:15:00,2023-05-03,0.0205062517,,03/05/2023,,,,,
2023-05-05 09:45:00,2023-05-05,-0.261376346,,05/05/2023,,,,,
2023-05-08 10:15:00,2023-05-08,0.11747274,,08/05/2023,,,,,
2023-05-08 11:15:00,2023-05-08,-0.3648564,,08/05/2023,,,,,
2023-05-08 12:15:00,2023-05-08,-0.6969822887,,08/05/2023,,,,,
2023-05-08 13:15:00,2023-05-08,-0.325160122,,08/05/2023,,,,,
2023-05-08 12:45:00,2023-05-08,-0.1467002749,,08/05/2023,,,,,
2023-05-10 14:15:00,2023-05-10,1.06747784,,10/05/2023,,,,,
2023-05-10 14:15:00,2023-05-10,0.4523315813,,10/05/2023,,,,,
2023-05-10 15:15:00,2023-05-10,0.1868495571,,10/05/2023,,,,,
2023-05-11 09:15:00,2023-05-11,-0.1865815583,,11/05/2023,,,,,
2023-05-12 10:15:00,2023-05-12,-0.0434202525,,12/05/2023,,,,,
2023-05-12 10:15:00,2023-05-12,0.8742461612,,12/05/2023,,,,,
2023-05-12 13:15:00,2023-05-12,-0.236635155,,12/05/2023,,,,,
2023-05-15 11:15:00,2023-05-15,0.6060887938,,15/05/2023,,,,,
2023-05-16 10:15:00,2023-05-16,-0.514325041,,16/05/2023,,,,,
2023-05-18 09:15:00,2023-05-18,-1.51818853,,18/05/2023,,,,,
2023-05-18 11:15:00,2023-05-18,-0.4355191762,,18/05/2023,,,,,
2023-05-18 10:45:00,2023-05-18,-0.2417379215,,18/05/2023,,,,,
2023-05-19 15:15:00,2023-05-19,-0.4350922531,,19/05/2023,,,,,
2023-05-22 09:15:00,2023-05-22,-0.393078802,,22/05/2023,,,,,
2023-05-22 09:15:00,2023-05-22,-0.3195678858,,22/05/2023,,,,,
2023-05-22 10:15:00,2023-05-22,-0.08266366875,,22/05/2023,,,,,
2023-05-22 11:15:00,2023-05-22,-0.2917825609,,22/05/2023,,,,,
2023-05-22 12:15:00,2023-05-22,-0.4342947551,,22/05/2023,,,,,
2023-05-22 13:15:00,2023-05-22,8.824758181,,22/05/2023,,,,,
2023-05-22 14:15:00,2023-05-22,-0.1657036546,,22/05/2023,,,,,
2023-05-22 14:15:00,2023-05-22,-0.2173868375,,22/05/2023,,,,,
2023-05-23 10:15:00,2023-05-23,-0.2389020625,,23/05/2023,,,,,
2023-05-23 09:45:00,2023-05-23,-0.131474604,,23/05/2023,,,,,
2023-05-23 10:15:00,2023-05-23,-0.3237114698,,23/05/2023,,,,,
2023-05-24 09:15:00,2023-05-24,-0.4341253619,,24/05/2023,,,,,
2023-05-24 14:15:00,2023-05-24,-0.2820629032,,24/05/2023,,,,,
2023-05-26 09:15:00,2023-05-26,0.95646216,,26/05/2023,,,,,
2023-05-26 10:15:00,2023-05-26,0.6812362226,,26/05/2023,,,,,
2023-05-26 11:45:00,2023-05-26,1.063989037,,26/05/2023,,,,,
2023-05-26 12:15:00,2023-05-26,0.6005520143,,26/05/2023,,,,,
2023-05-26 14:15:00,2023-05-26,-0.03113114917,,26/05/2023,,,,,
2023-05-30 09:15:00,2023-05-30,-0.4493280187,,30/05/2023,,,,,
2023-06-01 11:15:00,2023-06-01,-0.2939641575,,01/06/2023,,,,,
2023-06-01 13:15:00,2023-06-01,-0.2810301896,,01/06/2023,,,,,
2023-06-01 13:15:00,2023-06-01,-0.270589184,,01/06/2023,,,,,
2023-06-02 13:45:00,2023-06-02,-0.2385511845,,02/06/2023,,,,,
2023-06-05 10:15:00,2023-06-05,-0.6968306951,,05/06/2023,,,,,
2023-06-05 10:15:00,2023-06-05,-0.5761719375,,05/06/2023,,,,,
2023-06-05 10:15:00,2023-06-05,-0.2806232566,,05/06/2023,,,,,
2023-06-05 09:45:00,2023-06-05,-0.1950637125,,05/06/2023,,,,,
2023-06-05 11:15:00,2023-06-05,-0.4123695125,,05/06/2023,,,,,
2023-06-06 09:15:00,2023-06-06,0.1392686907,,06/06/2023,,,,,
2023-06-06 09:15:00,2023-06-06,-0.225565853,,06/06/2023,,,,,
2023-06-06 15:15:00,2023-06-06,-0.0534065,,06/06/2023,,,,,
2023-06-06 15:15:00,2023-06-06,-0.144083513,,06/06/2023,,,,,
2023-06-06 15:15:00,2023-06-06,-0.1422939094,,06/06/2023,,,,,
2023-06-07 10:15:00,2023-06-07,-1.5171644,,07/06/2023,,,,,
2023-06-07 14:15:00,2023-06-07,0.08062602187,,07/06/2023,,,,,
2023-06-08 13:45:00,2023-06-08,-0.6233915344,,08/06/2023,,,,,
2023-06-12 13:15:00,2023-06-12,2.81396749,,12/06/2023,,,,,
2023-06-13 10:15:00,2023-06-13,-0.1764200625,,13/06/2023,,,,,
2023-06-13 10:15:00,2023-06-13,-0.4189535669,,13/06/2023,,,,,
2023-06-13 11:15:00,2023-06-13,-0.2431248455,,13/06/2023,,,,,
2023-06-13 15:15:00,2023-06-13,-0.3013928062,,13/06/2023,,,,,
2023-06-13 15:15:00,2023-06-13,-0.197621337,,13/06/2023,,,,,
2023-06-14 09:15:00,2023-06-14,-0.3435407949,,14/06/2023,,,,,
2023-06-16 10:15:00,2023-06-16,-0.5435037612,,16/06/2023,,,,,
2023-06-16 10:15:00,2023-06-16,-0.672663882,,16/06/2023,,,,,
2023-06-16 10:15:00,2023-06-16,1.089782742,,16/06/2023,,,,,
2023-06-16 14:15:00,2023-06-16,-0.02815711,,16/06/2023,,,,,
2023-06-16 14:45:00,2023-06-16,-0.2638359,,16/06/2023,,,,,
2023-06-19 09:15:00,2023-06-19,-0.4329509313,,19/06/2023,,,,,
2023-06-19 12:15:00,2023-06-19,-0.3939832829,,19/06/2023,,,,,
2023-06-20 15:15:00,2023-06-20,-0.1336542666,,20/06/2023,,,,,
2023-06-20 15:15:00,2023-06-20,0.03151272125,,20/06/2023,,,,,
2023-06-20 15:15:00,2023-06-20,-0.4123471942,,20/06/2023,,,,,
2023-06-20 15:15:00,2023-06-20,-0.8253183356,,20/06/2023,,,,,
2023-06-20 15:15:00,2023-06-20,0.0945936565,,20/06/2023,,,,,
2023-06-22 13:15:00,2023-06-22,-0.07878141,,22/06/2023,,,,,
2023-06-26 15:15:00,2023-06-26,3.075452325,,26/06/2023,,,,,
2023-06-27 10:15:00,2023-06-27,2.596473377,,27/06/2023,,,,,
2023-06-27 11:15:00,2023-06-27,2.529169247,,27/06/2023,,,,,
2023-06-27 11:15:00,2023-06-27,2.839359763,,27/06/2023,,,,,
2023-06-27 12:15:00,2023-06-27,3.80151864,,27/06/2023,,,,,
2023-06-27 14:15:00,2023-06-27,4.386622609,,27/06/2023,,,,,
2023-07-04 10:15:00,2023-07-04,0.1890781493,,04/07/2023,,,,,
2023-07-05 09:15:00,2023-07-05,-0.2993259578,,05/07/2023,,,,,
2023-07-05 14:15:00,2023-07-05,-0.2048239875,,05/07/2023,,,,,
2023-07-06 11:45:00,2023-07-06,-0.2711189615,,06/07/2023,,,,,
2023-07-06 14:15:00,2023-07-06,-0.4316402621,,06/07/2023,,,,,
2023-07-06 15:15:00,2023-07-06,-0.3034014638,,06/07/2023,,,,,
2023-07-11 10:15:00,2023-07-11,-0.74533182,,11/07/2023,,,,,
2023-07-11 11:15:00,2023-07-11,-0.3873282716,,11/07/2023,,,,,
2023-07-11 11:15:00,2023-07-11,-1.521834566,,11/07/2023,,,,,
2023-07-11 10:45:00,2023-07-11,-0.1739991693,,11/07/2023,,,,,
2023-07-13 10:15:00,2023-07-13,-0.8256831072,,13/07/2023,,,,,
2023-07-13 10:15:00,2023-07-13,-0.8159176185,,13/07/2023,,,,,
2023-07-13 11:15:00,2023-07-13,-0.435909855,,13/07/2023,,,,,
2023-07-13 10:45:00,2023-07-13,-0.4779992075,,13/07/2023,,,,,
2023-07-14 09:15:00,2023-07-14,1.95753036,,14/07/2023,,,,,
2023-07-14 09:15:00,2023-07-14,2.051315991,,14/07/2023,,,,,
2023-07-14 14:15:00,2023-07-14,0.3776086042,,14/07/2023,,,,,
2023-07-17 09:15:00,2023-07-17,1.945920087,,17/07/2023,,,,,
2023-07-17 10:15:00,2023-07-17,-0.1892810017,,17/07/2023,,,,,
2023-07-17 13:15:00,2023-07-17,1.318067891,,17/07/2023,,,,,
2023-07-17 13:15:00,2023-07-17,0.9076197218,,17/07/2023,,,,,
2023-07-18 14:45:00,2023-07-18,-0.03740660525,,18/07/2023,,,,,
2023-07-18 15:15:00,2023-07-18,0.8817614604,,18/07/2023,,,,,
2023-07-19 11:45:00,2023-07-19,0.8231535845,,19/07/2023,,,,,
2023-07-21 12:45:00,2023-07-21,0.027964161,,21/07/2023,,,,,
2023-07-21 15:15:00,2023-07-21,-0.25957557,,21/07/2023,,,,,
2023-07-26 09:15:00,2023-07-26,-0.2483690254,,26/07/2023,,,,,
2023-07-26 11:45:00,2023-07-26,-0.02616512538,,26/07/2023,,,,,
2023-07-26 12:15:00,2023-07-26,-0.386488806,,26/07/2023,,,,,
2023-07-26 12:15:00,2023-07-26,-0.3091318075,,26/07/2023,,,,,
2023-07-26 12:15:00,2023-07-26,-0.4817279,,26/07/2023,,,,,
2023-07-26 13:15:00,2023-07-26,-0.2467783744,,26/07/2023,,,,,
2023-07-27 13:15:00,2023-07-27,-0.3407312483,,27/07/2023,,,,,
2023-07-28 15:15:00,2023-07-28,1.165913423,,28/07/2023,,,,,
2023-07-31 13:15:00,2023-07-31,-0.6426353775,,31/07/2023,,,,,
2023-07-31 13:45:00,2023-07-31,-0.1115463725,,31/07/2023,,,,,
2023-07-31 15:15:00,2023-07-31,-0.2962798199,,31/07/2023,,,,,
2023-07-31 15:15:00,2023-07-31,-0.979977224,,31/07/2023,,,,,
2023-08-01 11:45:00,2023-08-01,-0.254242648,,01/08/2023,,,,,
2023-08-04 11:15:00,2023-08-04,-0.7585366688,,04/08/2023,,,,,
2023-08-04 15:15:00,2023-08-04,-0.269129823,,04/08/2023,,,,,
2023-08-07 09:15:00,2023-08-07,-0.3091620362,,07/08/2023,,,,,
2023-08-07 10:15:00,2023-08-07,-0.1792194571,,07/08/2023,,,,,
2023-08-07 11:45:00,2023-08-07,-0.1295420043,,07/08/2023,,,,,
2023-08-07 13:15:00,2023-08-07,-0.8248643432,,07/08/2023,,,,,
2023-08-08 09:15:00,2023-08-08,-0.4387216667,,08/08/2023,,,,,
2023-08-08 10:15:00,2023-08-08,-0.4327800003,,08/08/2023,,,,,
2023-08-08 10:15:00,2023-08-08,-0.46687303,,08/08/2023,,,,,
2023-08-08 12:15:00,2023-08-08,-0.4475720058,,08/08/2023,,,,,
2023-08-09 09:15:00,2023-08-09,-1.520309845,,09/08/2023,,,,,
2023-08-09 14:15:00,2023-08-09,-0.1439628375,,09/08/2023,,,,,
2023-08-09 15:15:00,2023-08-09,-0.8190534937,,09/08/2023,,,,,
2023-08-10 10:15:00,2023-08-10,-0.8245621668,,10/08/2023,,,,,
2023-08-10 10:15:00,2023-08-10,-0.7019032787,,10/08/2023,,,,,
2023-08-10 09:45:00,2023-08-10,-0.569491161,,10/08/2023,,,,,
2023-08-10 10:15:00,2023-08-10,-0.4329484953,,10/08/2023,,,,,
2023-08-10 12:15:00,2023-08-10,-0.2405747987,,10/08/2023,,,,,
2023-08-16 10:15:00,2023-08-16,-0.2105384167,,16/08/2023,,,,,
2023-08-21 10:15:00,2023-08-21,2.63240685,,21/08/2023,,,,,
2023-08-21 10:45:00,2023-08-21,-0.1505736985,,21/08/2023,,,,,
2023-08-21 12:15:00,2023-08-21,-0.2691200172,,21/08/2023,,,,,
2023-08-21 13:15:00,2023-08-21,-0.3645598575,,21/08/2023,,,,,
2023-08-21 13:15:00,2023-08-21,-0.20884542,,21/08/2023,,,,,
2023-08-22 09:15:00,2023-08-22,-0.0355215349,,22/08/2023,,,,,
2023-08-22 10:15:00,2023-08-22,-0.2112132435,,22/08/2023,,,,,
2023-08-23 11:15:00,2023-08-23,0.3246668446,,23/08/2023,,,,,
2023-08-23 11:15:00,2023-08-23,0.829592364,,23/08/2023,,,,,
2023-08-23 12:15:00,2023-08-23,-0.219880125,,23/08/2023,,,,,
2023-08-24 13:45:00,2023-08-24,-0.6558574125,,24/08/2023,,,,,
2023-08-28 12:15:00,2023-08-28,-0.4354123148,,28/08/2023,,,,,
2023-08-28 12:15:00,2023-08-28,-0.1918341817,,28/08/2023,,,,,
2023-08-28 11:45:00,2023-08-28,0.1382910844,,28/08/2023,,,,,
2023-08-29 10:15:00,2023-08-29,5.228623969,,29/08/2023,,,,,
2023-08-29 13:15:00,2023-08-29,-0.1464566458,,29/08/2023,,,,,
2023-08-29 14:45:00,2023-08-29,0.06138936563,,29/08/2023,,,,,
2023-08-30 10:15:00,2023-08-30,-0.7281432486,,30/08/2023,,,,,
2023-08-31 09:15:00,2023-08-31,-0.078178925,,31/08/2023,,,,,
2023-08-31 09:15:00,2023-08-31,-0.2094992539,,31/08/2023,,,,,
2023-09-01 13:15:00,2023-09-01,3.36315564,,01/09/2023,,,,,
2023-09-01 14:15:00,2023-09-01,-0.4354057829,,01/09/2023,,,,,
2023-09-01 14:15:00,2023-09-01,3.241693138,,01/09/2023,,,,,
2023-09-01 13:45:00,2023-09-01,0.3685577531,,01/09/2023,,,,,
2023-09-04 09:15:00,2023-09-04,-0.2034747263,,04/09/2023,,,,,
2023-09-04 11:15:00,2023-09-04,-0.05537452013,,04/09/2023,,,,,
2023-09-05 11:45:00,2023-09-05,-0.3601711688,,05/09/2023,,,,,
2023-09-07 10:15:00,2023-09-07,2.535144398,,07/09/2023,,,,,
2023-09-07 10:45:00,2023-09-07,1.642137356,,07/09/2023,,,,,
2023-09-07 11:15:00,2023-09-07,-0.4356762024,,07/09/2023,,,,,
2023-09-07 13:15:00,2023-09-07,2.90883517,,07/09/2023,,,,,
2023-09-12 13:15:00,2023-09-12,0.7884281141,,12/09/2023,,,,,
2023-09-14 11:15:00,2023-09-14,0.79479235,,14/09/2023,,,,,
2023-09-14 14:45:00,2023-09-14,0.2820324796,,14/09/2023,,,,,
2023-09-18 10:45:00,2023-09-18,-0.394040268,,18/09/2023,,,,,
2023-09-20 11:15:00,2023-09-20,-0.6857222292,,20/09/2023,,,,,
2023-09-25 13:15:00,2023-09-25,-0.1825241917,,25/09/2023,,,,,
2023-09-28 09:15:00,2023-09-28,-0.6397216558,,28/09/2023,,,,,
2023-09-28 09:15:00,2023-09-28,-0.3143575219,,28/09/2023,,,,,
2023-09-28 09:15:00,2023-09-28,-0.2853159138,,28/09/2023,,,,,
2023-09-29 11:15:00,2023-09-29,-0.4303827215,,29/09/2023,,,,,
2023-09-29 11:15:00,2023-09-29,-0.0868386,,29/09/2023,,,,,
2023-09-29 13:15:00,2023-09-29,-0.7013040703,,29/09/2023,,,,,
2023-09-29 14:15:00,2023-09-29,-0.8165329628,,29/09/2023,,,,,
2023-10-03 09:15:00,2023-10-03,-1.517437755,,03/10/2023,,,,,
2023-10-03 13:15:00,2023-10-03,-0.5721597875,,03/10/2023,,,,,
2023-10-05 11:15:00,2023-10-05,-0.2200359375,,05/10/2023,,,,,
2023-10-05 13:15:00,2023-10-05,-0.3066334104,,05/10/2023,,,,,
2023-10-05 14:15:00,2023-10-05,-0.07549131657,,05/10/2023,,,,,
2023-10-06 09:15:00,2023-10-06,-0.7471705447,,06/10/2023,,,,,
2023-10-06 10:15:00,2023-10-06,-1.51795968,,06/10/2023,,,,,
2023-10-06 10:15:00,2023-10-06,-0.6987628895,,06/10/2023,,,,,
2023-10-06 10:15:00,2023-10-06,-0.1157138531,,06/10/2023,,,,,
2023-10-06 12:15:00,2023-10-06,-0.7785395625,,06/10/2023,,,,,
2023-10-10 11:15:00,2023-10-10,0.79271555,,10/10/2023,,,,,
2023-10-10 11:15:00,2023-10-10,0.2391271111,,10/10/2023,,,,,
2023-10-10 11:15:00,2023-10-10,0.2603122546,,10/10/2023,,,,,
2023-10-10 12:15:00,2023-10-10,0.00642296875,,10/10/2023,,,,,
2023-10-10 12:15:00,2023-10-10,-0.3193590594,,10/10/2023,,,,,
2023-10-10 12:15:00,2023-10-10,0.2676080812,,10/10/2023,,,,,
2023-10-11 14:15:00,2023-10-11,0.07667589375,,11/10/2023,,,,,
2023-10-12 13:15:00,2023-10-12,-0.6576302344,,12/10/2023,,,,,
2023-10-13 13:15:00,2023-10-13,-0.4406309178,,13/10/2023,,,,,
2023-10-13 14:15:00,2023-10-13,-0.4500157083,,13/10/2023,,,,,
2023-10-13 14:15:00,2023-10-13,-0.3476258808,,13/10/2023,,,,,
2023-10-16 10:15:00,2023-10-16,-0.1890196908,,16/10/2023,,,,,
2023-10-16 11:15:00,2023-10-16,-0.8181300562,,16/10/2023,,,,,
2023-10-17 10:45:00,2023-10-17,-0.2902217063,,17/10/2023,,,,,
2023-10-17 11:15:00,2023-10-17,-0.331550778,,17/10/2023,,,,,
2023-10-17 12:15:00,2023-10-17,-0.6985719133,,17/10/2023,,,,,
2023-10-17 12:15:00,2023-10-17,-0.7003717925,,17/10/2023,,,,,
2023-10-17 13:15:00,2023-10-17,-1.519240483,,17/10/2023,,,,,
2023-10-17 14:45:00,2023-10-17,-0.2048901188,,17/10/2023,,,,,
2023-10-17 15:15:00,2023-10-17,-0.161716838,,17/10/2023,,,,,
2023-10-27 13:15:00,2023-10-27,-1.518997579,,27/10/2023,,,,,
2023-10-27 13:15:00,2023-10-27,-0.4328491407,,27/10/2023,,,,,
2023-10-27 13:45:00,2023-10-27,-0.589312152,,27/10/2023,,,,,
2023-10-30 11:15:00,2023-10-30,-0.02438839155,,30/10/2023,,,,,
2023-10-30 11:45:00,2023-10-30,0.06994621725,,30/10/2023,,,,,
2023-10-30 13:15:00,2023-10-30,-0.5607893458,,30/10/2023,,,,,
2023-10-30 14:15:00,2023-10-30,-0.4208614367,,30/10/2023,,,,,
2023-10-30 14:15:00,2023-10-30,-0.3283213542,,30/10/2023,,,,,
2023-10-31 12:15:00,2023-10-31,-0.2315168018,,31/10/2023,,,,,
2023-11-02 11:15:00,2023-11-02,13.84715563,,02/11/2023,,,,,
2023-11-02 12:15:00,2023-11-02,1.007987965,,02/11/2023,,,,,
2023-11-02 13:15:00,2023-11-02,1.391000582,,02/11/2023,,,,,
2023-11-02 13:15:00,2023-11-02,1.358227062,,02/11/2023,,,,,
2023-11-02 13:15:00,2023-11-02,1.447905247,,02/11/2023,,,,,
2023-11-02 14:15:00,2023-11-02,1.298844667,,02/11/2023,,,,,
2023-11-07 10:15:00,2023-11-07,-0.2872678751,,07/11/2023,,,,,
2023-11-07 14:15:00,2023-11-07,-0.1226909515,,07/11/2023,,,,,
2023-11-08 14:45:00,2023-11-08,0.065302582,,08/11/2023,,,,,
2023-11-10 12:15:00,2023-11-10,0.0079922265,,10/11/2023,,,,,
2023-11-10 14:15:00,2023-11-10,0.5568593445,,10/11/2023,,,,,
2023-11-10 14:15:00,2023-11-10,9.136658393,,10/11/2023,,,,,
2023-11-10 15:15:00,2023-11-10,1.5418602,,10/11/2023,,,,,
2023-11-13 11:15:00,2023-11-13,0.8398955605,,13/11/2023,,,,,
2023-11-16 10:15:00,2023-11-16,-0.3711300187,,16/11/2023,,,,,
2023-11-21 11:15:00,2023-11-21,-0.3310607525,,21/11/2023,,,,,
2023-11-21 11:45:00,2023-11-21,-0.2171509525,,21/11/2023,,,,,
2023-11-21 12:15:00,2023-11-21,-0.2456433394,,21/11/2023,,,,,
2023-11-21 12:15:00,2023-11-21,-0.2409416375,,21/11/2023,,,,,
2023-11-22 14:15:00,2023-11-22,6.717886461,,22/11/2023,,,,,
2023-11-23 12:15:00,2023-11-23,-0.899855775,,23/11/2023,,,,,
2023-11-23 12:15:00,2023-11-23,0.07466074,,23/11/2023,,,,,
2023-11-23 13:15:00,2023-11-23,-0.162519065,,23/11/2023,,,,,
2023-11-23 13:15:00,2023-11-23,5.933291213,,23/11/2023,,,,,
2023-11-24 14:15:00,2023-11-24,6.14956742,,24/11/2023,,,,,
2023-11-24 13:45:00,2023-11-24,1.225397029,,24/11/2023,,,,,
2023-11-28 12:15:00,2023-11-28,8.71655295,,28/11/2023,,,,,
2023-11-30 12:45:00,2023-11-30,4.732358784,,30/11/2023,,,,,
2023-12-06 10:45:00,2023-12-06,-0.5284087404,,06/12/2023,,,,,
2023-12-07 10:45:00,2023-12-07,0.2907078759,,07/12/2023,,,,,
2023-12-07 13:15:00,2023-12-07,0.4685999818,,07/12/2023,,,,,
2023-12-08 13:15:00,2023-12-08,0.5909285536,,08/12/2023,,,,,
2023-12-11 09:15:00,2023-12-11,-0.233596,,11/12/2023,,,,,
2023-12-12 10:45:00,2023-12-12,-0.1001041388,,12/12/2023,,,,,
2023-12-13 14:15:00,2023-12-13,2.972863242,,13/12/2023,,,,,
2023-12-14 09:45:00,2023-12-14,-0.08137093125,,14/12/2023,,,,,
2023-12-14 11:15:00,2023-12-14,0.023111068,,14/12/2023,,,,,
2023-12-14 11:15:00,2023-12-14,-0.203019465,,14/12/2023,,,,,
2023-12-14 12:15:00,2023-12-14,-0.421526995,,14/12/2023,,,,,
2023-12-14 13:15:00,2023-12-14,-0.4355958728,,14/12/2023,,,,,
2023-12-15 10:15:00,2023-12-15,0.07784217875,,15/12/2023,,,,,
2023-12-15 12:15:00,2023-12-15,-0.0856153846,,15/12/2023,,,,,
2023-12-18 13:15:00,2023-12-18,-0.4860013113,,18/12/2023,,,,,
2023-12-19 12:15:00,2023-12-19,-0.6897408163,,19/12/2023,,,,,
2023-12-19 12:45:00,2023-12-19,-0.1952637225,,19/12/2023,,,,,
2023-12-19 13:15:00,2023-12-19,-0.4366327726,,19/12/2023,,,,,
2023-12-20 10:15:00,2023-12-20,-1.518197836,,20/12/2023,,,,,
2023-12-20 10:45:00,2023-12-20,-0.2121673928,,20/12/2023,,,,,
2023-12-20 12:15:00,2023-12-20,-0.4051548038,,20/12/2023,,,,,
2023-12-22 09:15:00,2023-12-22,-0.1872104244,,22/12/2023,,,,,
2023-12-22 10:15:00,2023-12-22,0.6685092375,,22/12/2023,,,,,
2023-12-22 09:45:00,2023-12-22,-0.5835225375,,22/12/2023,,,,,
2023-12-22 14:15:00,2023-12-22,1.27704886,,22/12/2023,,,,,
2023-12-22 14:15:00,2023-12-22,0.9759753789,,22/12/2023,,,,,
2023-12-26 12:15:00,2023-12-26,0.9445572762,,26/12/2023,,,,,
2023-12-26 14:15:00,2023-12-26,0.5661574113,,26/12/2023,,,,,
2023-12-27 10:15:00,2023-12-27,-0.2423661375,,27/12/2023,,,,,
2023-12-27 14:15:00,2023-12-27,0.04366362667,,27/12/2023,,,,,
2024-01-01 10:45:00,2024-01-01,-0.2346955133,,01/01/2024,,,,,
2024-01-01 12:15:00,2024-01-01,-0.2912805007,,01/01/2024,,,,,
2024-01-03 13:15:00,2024-01-03,1.145621881,,03/01/2024,,,,,
2024-01-04 10:15:00,2024-01-04,0.1615119406,,04/01/2024,,,,,
2024-01-04 10:15:00,2024-01-04,0.2211234202,,04/01/2024,,,,,
2024-01-04 11:15:00,2024-01-04,-0.3062238513,,04/01/2024,,,,,
2024-01-04 13:15:00,2024-01-04,-0.1728835425,,04/01/2024,,,,,
2024-01-04 15:15:00,2024-01-04,-0.1357707896,,04/01/2024,,,,,
2024-01-04 15:15:00,2024-01-04,-0.3998003165,,04/01/2024,,,,,
2024-01-05 12:15:00,2024-01-05,-0.4109016585,,05/01/2024,,,,,
2024-01-05 14:15:00,2024-01-05,-0.8253551135,,05/01/2024,,,,,
2024-01-05 14:15:00,2024-01-05,-0.4736121588,,05/01/2024,,,,,
2024-01-05 14:15:00,2024-01-05,-0.4299315037,,05/01/2024,,,,,
2024-01-09 12:15:00,2024-01-09,-0.4091093626,,09/01/2024,,,,,
2024-01-09 12:15:00,2024-01-09,-0.8168126184,,09/01/2024,,,,,
2024-01-09 13:15:00,2024-01-09,-0.271922855,,09/01/2024,,,,,
2024-01-11 12:15:00,2024-01-11,0.4630371919,,11/01/2024,,,,,
2024-01-11 11:45:00,2024-01-11,-0.40351878,,11/01/2024,,,,,
2024-01-11 12:15:00,2024-01-11,-0.4318431752,,11/01/2024,,,,,
2024-01-11 12:15:00,2024-01-11,-0.3921351675,,11/01/2024,,,,,
2024-01-11 12:15:00,2024-01-11,0.8615385521,,11/01/2024,,,,,
2024-01-11 15:15:00,2024-01-11,0.6310724075,,11/01/2024,,,,,
2024-01-12 09:15:00,2024-01-12,0.2929421012,,12/01/2024,,,,,
2024-01-12 10:15:00,2024-01-12,0.8288415625,,12/01/2024,,,,,
2024-01-12 14:15:00,2024-01-12,-2.193648899,,12/01/2024,,,,,
2024-01-15 11:15:00,2024-01-15,-2.511063604,,15/01/2024,,,,,
2024-01-16 13:45:00,2024-01-16,-2.727435372,,16/01/2024,,,,,
2024-01-19 12:15:00,2024-01-19,0.1228369,,19/01/2024,,,,,
2024-01-20 13:15:00,2024-01-20,-0.477554345,,20/01/2024,,,,,
2024-01-20 13:15:00,2024-01-20,-0.4350853416,,20/01/2024,,,,,
2024-01-20 14:15:00,2024-01-20,-0.260302104,,20/01/2024,,,,,
2024-01-24 15:15:00,2024-01-24,-1.519377762,,24/01/2024,,,,,
2024-01-29 10:15:00,2024-01-29,-0.7002623013,,29/01/2024,,,,,
2024-01-29 10:15:00,2024-01-29,0.8787439917,,29/01/2024,,,,,
2024-01-29 10:15:00,2024-01-29,-0.4350046441,,29/01/2024,,,,,
2024-01-29 09:45:00,2024-01-29,-0.035014377,,29/01/2024,,,,,
2024-01-29 10:15:00,2024-01-29,0.8495796583,,29/01/2024,,,,,
2024-01-29 11:15:00,2024-01-29,-0.8284505865,,29/01/2024,,,,,
2024-01-29 15:15:00,2024-01-29,-0.4352474738,,29/01/2024,,,,,
2024-01-30 10:15:00,2024-01-30,0.6587841382,,30/01/2024,,,,,
2024-01-30 11:15:00,2024-01-30,-0.4346767311,,30/01/2024,,,,,
2024-01-31 09:15:00,2024-01-31,0.5115804979,,31/01/2024,,,,,
2024-01-31 09:15:00,2024-01-31,0.4884123337,,31/01/2024,,,,,
2024-01-31 09:15:00,2024-01-31,-0.4343027701,,31/01/2024,,,,,
2024-01-31 10:15:00,2024-01-31,0.0952195216,,31/01/2024,,,,,
2024-02-01 10:15:00,2024-02-01,0.5386113284,,01/02/2024,,,,,
2024-02-02 10:15:00,2024-02-02,-1.521354265,,02/02/2024,,,,,
2024-02-05 12:15:00,2024-02-05,-1.522582461,,05/02/2024,,,,,
2024-02-06 09:15:00,2024-02-06,-0.2580142975,,06/02/2024,,,,,
2024-02-07 13:15:00,2024-02-07,-0.4307215053,,07/02/2024,,,,,
2024-02-07 14:15:00,2024-02-07,-0.7013991297,,07/02/2024,,,,,
2024-02-07 15:15:00,2024-02-07,-0.8252199316,,07/02/2024,,,,,
2024-02-09 15:15:00,2024-02-09,-0.4313516015,,09/02/2024,,,,,
2024-02-09 15:15:00,2024-02-09,-0.5648471908,,09/02/2024,,,,,
2024-02-13 13:15:00,2024-02-13,-0.4509311235,,13/02/2024,,,,,
2024-02-13 13:45:00,2024-02-13,-1.265742821,,13/02/2024,,,,,
