time,open,high,low,close,Long Signal,Short Signal,MA 25,MA 50,MA 100,MA,MA,MA
2021-12-07T11:00:00+05:30,36457.95,36556.3,36409.35,36552.45,0,0,36123.42399999999,36219.74600000001,36303.7545,36303.7545,36219.74600000001,36123.42399999999
2021-12-07T11:15:00+05:30,36550.8,36665.15,36542,36656.15,0,0,36145.87799999999,36218.976,36307.551,36307.551,36218.976,36145.87799999999
2021-12-07T11:30:00+05:30,36655.1,36685.65,36583.5,36653.25,0,0,36168.57799999999,36217.6,36311.4675,36311.4675,36217.6,36168.57799999999
2021-12-07T11:45:00+05:30,36653.9,36662.5,36571.4,36626.65,0,0,36188.30999999999,36216.991,36314.328,36314.328,36216.991,36188.30999999999
2021-12-07T12:00:00+05:30,36627.1,36658.95,36611.5,36658.95,0,0,36210.18199999999,36217.64,36318.182,36318.182,36217.64,36210.18199999999
2021-12-07T12:15:00+05:30,36658.85,36699.85,36591.7,36606.15,0,0,36230.49999999999,36218.486000000004,36322.1145,36322.1145,36218.486000000004,36230.49999999999
2021-12-07T12:30:00+05:30,36606.55,36663.35,36581.8,36597,0,0,36247.99599999999,36222.443999999996,36325.905,36325.905,36222.443999999996,36247.99599999999
2021-12-07T12:45:00+05:30,36599.35,36624.45,36504.4,36574.65,0,0,36263.649999999994,36225.58,36328.7995,36328.7995,36225.58,36263.649999999994
2021-12-07T13:00:00+05:30,36571,36655.4,36545.95,36646.2,0,0,36284.72599999999,36231.476,36332.815,36332.815,36231.476,36284.72599999999
2021-12-07T13:15:00+05:30,36648.3,36713.3,36639.45,36701.4,0,0,36306.99799999999,36239.380999999994,36337.928,36337.928,36239.380999999994,36306.99799999999
2021-12-07T13:30:00+05:30,36703.95,36760.15,36669.85,36753.85,0,0,36333.91599999999,36248.888999999996,36343.799499999994,36343.799499999994,36248.888999999996,36333.91599999999
2021-12-07T13:45:00+05:30,36754.75,36760.4,36703.2,36739.3,0,0,36361.11999999999,36257.333,36348.928,36348.928,36257.333,36361.11999999999
2021-12-07T14:00:00+05:30,36739.45,36739.85,36678.75,36721.8,0,0,36392.43399999999,36267.198,36355.08349999999,36355.08349999999,36267.198,36392.43399999999
2021-12-07T14:15:00+05:30,36722.65,36808.75,36718.4,36789.8,0,0,36428.65199999999,36279.541,36360.381499999996,36360.381499999996,36279.541,36428.65199999999
2021-12-07T14:30:00+05:30,36789.45,36820.7,36750.45,36771.05,0,0,36468.717999999986,36292.41099999999,36364.962,36364.962,36292.41099999999,36468.717999999986
2021-12-07T14:45:00+05:30,36770.3,36798.75,36719.25,36740.1,0,0,36505.43799999999,36302.418,36368.4675,36368.4675,36302.418,36505.43799999999
2021-12-07T15:00:00+05:30,36736.4,36740.8,36571.2,36607.9,0,0,36541.41399999999,36310.486999999994,36370.844,36370.844,36310.486999999994,36541.41399999999
2021-12-07T15:15:00+05:30,36606.25,36633.85,36570.75,36621.4,1,0,36576.80399999999,36318.643,36373.21,36373.21,36318.643,36576.80399999999
2021-12-08T09:15:00+05:30,37055.65,37095.6,36952.85,37012.2,0,0,36611.649999999994,36338.193999999996,36380.2625,36380.2625,36338.193999999996,36611.649999999994
2021-12-08T09:30:00+05:30,37013.5,37120.35,36948.1,37114.15,0,0,36644.70799999999,36359.445999999996,36388.044499999996,36388.044499999996,36359.445999999996,36644.70799999999
2021-12-08T09:45:00+05:30,37116.75,37145.3,37047.6,37077.75,0,0,36673.037999999986,36378.736,36395.2985,36395.2985,36378.736,36673.037999999986
2021-12-08T10:00:00+05:30,37073.35,37180.5,37035.85,37139.45,0,0,36704.94399999999,36397.34099999999,36402.935999999994,36402.935999999994,36397.34099999999,36704.94399999999
2021-12-08T10:15:00+05:30,37137.1,37158.2,36905.15,37057.9,0,0,36732.80399999998,36413.61899999999,36409.2745,36409.2745,36413.61899999999,36732.80399999998
2021-12-08T10:30:00+05:30,37056.85,37161.3,37025.55,37094.1,0,0,36758.99999999999,36429.172999999995,36415.818999999996,36415.818999999996,36429.172999999995,36758.99999999999
2021-12-08T10:45:00+05:30,37091.2,37125.1,37062.85,37123.3,0,0,36785.47599999999,36447.532999999996,36423.145,36423.145,36447.532999999996,36785.47599999999
2021-12-08T11:00:00+05:30,37123.15,37193.3,37114.9,37121.65,0,0,36808.24399999999,36465.833999999995,36430.445,36430.445,36465.833999999995,36808.24399999999
2021-12-08T11:15:00+05:30,37121.95,37219.9,37119.05,37219.25,0,0,36830.76799999999,36488.323,36437.755,36437.755,36488.323,36830.76799999999
2021-12-08T11:30:00+05:30,37217.65,37226.45,37090.4,37116.1,0,0,36849.281999999985,36508.92999999999,36444.5105,36444.5105,36508.92999999999,36849.281999999985
2021-12-08T11:45:00+05:30,37118.85,37185.5,37118.65,37167.15,0,0,36870.901999999995,36529.60599999999,36452.4095,36452.4095,36529.60599999999,36870.901999999995
2021-12-08T12:00:00+05:30,37167.85,37190.55,37143.85,37182.75,0,0,36891.85399999999,36551.018,36461.096,36461.096,36551.018,36891.85399999999
2021-12-08T12:15:00+05:30,37182.95,37194.2,37152.8,37162.4,0,0,36914.10399999999,36572.301999999996,36469.7785,36469.7785,36572.301999999996,36914.10399999999
2021-12-08T12:30:00+05:30,37165,37227.1,37145.9,37149.5,0,0,36936.204,36592.09999999999,36478.425,36478.425,36592.09999999999,36936.204
2021-12-08T12:45:00+05:30,37150.85,37159.15,37092.5,37154.1,0,0,36959.38199999999,36611.51599999999,36486.614,36486.614,36611.51599999999,36959.38199999999
2021-12-08T13:00:00+05:30,37155.4,37199.1,37147.95,37186.5,0,0,36980.99399999999,36632.85999999999,36495.415,36495.415,36632.85999999999,36980.99399999999
2021-12-08T13:15:00+05:30,37187.1,37282.65,37160.7,37279.7,0,0,37004.126,36655.56199999999,36505.285,36505.285,36655.56199999999,37004.126
2021-12-08T13:30:00+05:30,37278.4,37368.85,37251.4,37340,0,0,37027.572,36680.74399999999,36514.982500000006,36514.982500000006,36680.74399999999,37027.572
2021-12-08T13:45:00+05:30,37342,37383.5,37287.85,37375.3,0,0,37053.011999999995,36707.06599999999,36525.239,36525.239,36707.06599999999,37053.011999999995
2021-12-08T14:00:00+05:30,37376,37384.8,37275.95,37318.45,0,0,37076.878,36734.65599999999,36534.897000000004,36534.897000000004,36734.65599999999,37076.878
2021-12-08T14:15:00+05:30,37318.2,37319.1,37239.3,37259.3,0,0,37095.657999999996,36762.155,36543.48,36543.48,36762.155,37095.657999999996
2021-12-08T14:30:00+05:30,37258.25,37322.55,37220.3,37269.65,0,0,37115.602,36792.15999999999,36551.857,36551.857,36792.15999999999,37115.602
2021-12-08T14:45:00+05:30,37271.25,37293.55,37247.9,37263.3,0,0,37136.53,36820.984,36560.020500000006,36560.020500000006,36820.984,37136.53
2021-12-08T15:00:00+05:30,37263.1,37333.15,37262.9,37292.8,0,0,37163.926,36852.66999999999,36568.080500000004,36568.080500000004,36852.66999999999,37163.926
2021-12-08T15:15:00+05:30,37291.55,37298.8,37254.55,37268.3,0,0,37189.801999999996,36883.30299999999,36575.407,36575.407,36883.30299999999,37189.801999999996
2021-12-09T09:15:00+05:30,37365.6,37397.55,37069.7,37085,0,0,37192.71399999999,36902.181999999986,36578.34100000001,36578.34100000001,36902.181999999986,37192.71399999999
2021-12-09T09:30:00+05:30,37085.8,37184.25,37050.5,37090.45,0,0,37191.765999999996,36918.23699999999,36582.010500000004,36582.010500000004,36918.23699999999,37191.765999999996
2021-12-09T09:45:00+05:30,37090.7,37111.9,37017,37026.55,0,0,37189.71799999999,36931.37799999999,36586.23500000001,36586.23500000001,36931.37799999999,37189.71799999999
2021-12-09T10:00:00+05:30,37024.65,37073.45,36968.85,36970.4,0,0,37182.95599999999,36943.94999999998,36589.806500000006,36589.806500000006,36943.94999999998,37182.95599999999
2021-12-09T10:15:00+05:30,36973.55,36981.5,36884.45,36912.75,0,0,37177.149999999994,36954.976999999984,36592.858,36592.858,36954.976999999984,37177.149999999994
2021-12-09T10:30:00+05:30,36910.05,37006.75,36900.45,37005.35,0,0,37173.6,36966.29999999999,36596.736500000006,36596.736500000006,36966.29999999999,37173.6
2021-12-09T10:45:00+05:30,37009.85,37071.6,36984.35,37047.85,0,0,37170.581999999995,36978.02899999999,36600.6085,36600.6085,36978.02899999999,37170.581999999995
2021-12-09T11:00:00+05:30,37044.85,37091.35,37024.25,37024.6,0,0,37166.7,36987.47199999999,36603.609,36603.609,36987.47199999999,37166.7
2021-12-09T11:15:00+05:30,37022,37050.95,36982.65,37034.2,0,0,37159.297999999995,36995.03299999999,36607.0045,36607.0045,36995.03299999999,37159.297999999995
2021-12-09T11:30:00+05:30,37035,37041.95,36967.2,36989.3,0,0,37154.225999999995,37001.753999999986,36609.676999999996,36609.676999999996,37001.753999999986,37154.225999999995
2021-12-09T11:45:00+05:30,36984.5,37018.95,36955.6,37015.3,0,0,37148.151999999995,37009.52699999998,36613.259,36613.259,37009.52699999998,37148.151999999995
2021-12-09T12:00:00+05:30,37017,37094.6,37011.55,37091.25,0,0,37144.49199999999,37018.17299999998,36617.906500000005,36617.906500000005,37018.17299999998,37144.49199999999
2021-12-09T12:15:00+05:30,37088.45,37139.9,37066.6,37091.8,0,0,37141.66799999999,37027.885999999984,36623.18600000001,36623.18600000001,37027.885999999984,37141.66799999999
2021-12-09T12:30:00+05:30,37090.95,37192.15,37085.55,37145.7,0,0,37141.515999999996,37038.85999999998,36630.652,36630.652,37038.85999999998,37141.515999999996
2021-12-09T12:45:00+05:30,37146.9,37225.85,37146.9,37223.75,0,0,37144.301999999996,37051.84199999998,36638.711,36638.711,37051.84199999998,37144.301999999996
2021-12-09T13:00:00+05:30,37223.35,37263.25,37185.1,37244.7,0,0,37146.63,37063.811999999976,36647.644,36647.644,37063.811999999976,37146.63
2021-12-09T13:15:00+05:30,37246.1,37262.05,37153.25,37240.65,0,0,37145.068,37074.59699999998,36656.989,36656.989,37074.59699999998,37145.068
2021-12-09T13:30:00+05:30,37242.25,37251.3,37067.3,37091.7,0,0,37135.136,37081.35399999998,36665.1215,36665.1215,37081.35399999998,37135.136
2021-12-09T13:45:00+05:30,37088.8,37149.1,37055.35,37135.2,0,0,37125.532,37089.27199999998,36673.3025,36673.3025,37089.27199999998,37125.532
2021-12-09T14:00:00+05:30,37132.3,37141.2,37054.1,37072.6,0,0,37115.698,37096.28799999998,36681.743,36681.743,37096.28799999998,37115.698
2021-12-09T14:15:00+05:30,37066.85,37085.2,36960.95,37005.9,0,0,37105.562,37100.60999999998,36690.0755,36690.0755,37100.60999999998,37105.562
2021-12-09T14:30:00+05:30,37006.25,37051.9,36982.15,37005.9,0,0,37095.011999999995,37105.30699999998,36698.859,36698.859,37105.30699999998,37095.011999999995
2021-12-09T14:45:00+05:30,37004.95,37089.45,36995.3,37084.95,0,0,37087.878,37112.203999999976,36707.311,36707.311,37112.203999999976,37087.878
2021-12-09T15:00:00+05:30,37085.5,37128.65,37051.75,37068.05,0,0,37078.888,37121.40699999998,36715.947,36715.947,37121.40699999998,37078.888
2021-12-09T15:15:00+05:30,37066.25,37095.35,37047.15,37049.95,0,0,37070.153999999995,37129.97799999998,36724.3105,36724.3105,37129.97799999998,37070.153999999995
2021-12-10T09:15:00+05:30,37128.25,37153.25,36833.85,37108.75,0,0,37071.104,37131.90899999998,36735.0515,36735.0515,37131.90899999998,37071.104
2021-12-10T09:30:00+05:30,37106.5,37120.1,36949.45,36973.9,0,0,37066.441999999995,37129.10399999998,36744.274999999994,36744.274999999994,37129.10399999998,37066.441999999995
2021-12-10T09:45:00+05:30,36973.75,37022,36924.7,36934.9,0,0,37062.776,37126.24699999998,36752.4915,36752.4915,37126.24699999998,37062.776
2021-12-10T10:00:00+05:30,36935.4,36953.95,36876.2,36893.45,0,0,37059.698,37121.32699999998,36759.334,36759.334,37121.32699999998,37059.698
2021-12-10T10:15:00+05:30,36894.75,36963.65,36855.3,36946.2,0,0,37061.036,37119.092999999986,36766.356,36766.356,37119.092999999986,37061.036
2021-12-10T10:30:00+05:30,36942.35,37012.9,36941.95,36998.85,0,0,37060.776,37117.18799999999,36773.180499999995,36773.180499999995,37117.18799999999,37060.776
2021-12-10T10:45:00+05:30,36997.3,37036.95,36945.8,36996.1,0,0,37058.706,37114.643999999986,36781.0885,36781.0885,37114.643999999986,37058.706
2021-12-10T11:00:00+05:30,36995.55,37005.85,36949.65,36957.05,0,0,37056.004,37111.351999999984,36788.593,36788.593,37111.351999999984,37056.004
