time,open,high,low,close,Long Signal,Short Signal,MA 25,MA 50,MA 100,MA,MA,MA
2024-04-22T10:50:00+05:30,47760.05,47804.7,47745.05,47778.25,0,0,47721.76400000003,47569.531000000046,47260.35499999985,47260.35499999985,47569.531000000046,47721.76400000003
2024-04-22T10:55:00+05:30,47777.45,47802.9,47763.3,47776.25,0,0,47728.588000000025,47578.98200000004,47267.56149999984,47267.56149999984,47578.98200000004,47728.588000000025
2024-04-22T11:00:00+05:30,47774.3,47835.25,47754.3,47822.05,0,0,47736.346000000034,47590.16200000004,47275.82299999985,47275.82299999985,47590.16200000004,47736.346000000034
2024-04-22T11:05:00+05:30,47821.8,47842,47804.45,47838.05,0,0,47745.50000000003,47601.006000000045,47282.93399999985,47282.93399999985,47601.006000000045,47745.50000000003
2024-04-22T11:10:00+05:30,47833.25,47842.6,47806.8,47822.6,0,0,47755.210000000036,47612.560000000034,47289.67499999984,47289.67499999984,47612.560000000034,47755.210000000036
2024-04-22T11:15:00+05:30,47822.8,47845.4,47787.7,47809.1,0,0,47763.00800000004,47622.66300000004,47296.44799999984,47296.44799999984,47622.66300000004,47763.00800000004
2024-04-22T11:20:00+05:30,47810.1,47838.25,47798.1,47838.25,0,0,47763.136000000035,47634.04900000004,47307.96949999985,47307.96949999985,47634.04900000004,47763.136000000035
2024-04-22T11:25:00+05:30,47836.8,47839,47812.05,47812.05,0,0,47760.81200000003,47644.436000000045,47318.39599999984,47318.39599999984,47644.436000000045,47760.81200000003
2024-04-22T11:30:00+05:30,47819.8,47856.25,47810.6,47849.5,0,0,47761.34600000003,47655.78800000004,47328.84249999983,47328.84249999983,47655.78800000004,47761.34600000003
2024-04-22T11:35:00+05:30,47851.25,47859.15,47837.5,47845,0,0,47762.46000000003,47667.13700000004,47339.12549999984,47339.12549999984,47667.13700000004,47762.46000000003
2024-04-22T11:40:00+05:30,47845.6,47855.5,47804.95,47804.95,0,0,47763.950000000026,47675.33800000003,47348.928999999844,47348.928999999844,47675.33800000003,47763.950000000026
2024-04-22T11:45:00+05:30,47806.4,47848,47803.9,47842.65,0,0,47768.34400000002,47681.61400000003,47359.50249999984,47359.50249999984,47681.61400000003,47768.34400000002
2024-04-22T11:50:00+05:30,47843.45,47860.1,47839.6,47856.45,0,0,47773.92200000003,47688.50000000004,47368.966999999844,47368.966999999844,47688.50000000004,47773.92200000003
2024-04-22T11:55:00+05:30,47857.15,47886.35,47854.2,47872.1,0,0,47779.73800000003,47696.22600000003,47379.383999999845,47379.383999999845,47696.22600000003,47779.73800000003
2024-04-22T12:00:00+05:30,47868.7,47876.8,47852.05,47860.7,0,0,47783.40000000003,47701.07400000003,47389.474499999844,47389.474499999844,47701.07400000003,47783.40000000003
2024-04-22T12:05:00+05:30,47861.3,47862.45,47842.95,47851.9,0,0,47789.29600000003,47707.263000000035,47399.10599999985,47399.10599999985,47707.263000000035,47789.29600000003
2024-04-22T12:10:00+05:30,47850.8,47852.45,47813.4,47825.7,0,0,47792.716000000044,47713.91500000004,47407.893499999846,47407.893499999846,47713.91500000004,47792.716000000044
2024-04-22T12:15:00+05:30,47821.9,47850.7,47819.1,47835.7,0,0,47796.12600000004,47721.344000000034,47417.21299999985,47417.21299999985,47721.344000000034,47796.12600000004
2024-04-22T12:20:00+05:30,47835.05,47843.9,47814.9,47840.7,0,0,47800.72200000004,47728.91300000004,47426.92849999985,47426.92849999985,47728.91300000004,47800.72200000004
2024-04-22T12:25:00+05:30,47840.4,47847.35,47760.9,47800.9,0,0,47804.68600000003,47735.49700000004,47436.60249999985,47436.60249999985,47735.49700000004,47804.68600000003
2024-04-22T12:30:00+05:30,47802.2,47827.5,47791.75,47826.05,1,0,47811.44400000004,47742.70700000003,47446.75999999985,47446.75999999985,47742.70700000003,47811.44400000004
2024-04-22T12:35:00+05:30,47825.1,47830.3,47792.55,47808.45,0,0,47816.48000000004,47750.86400000003,47456.30649999985,47456.30649999985,47750.86400000003,47816.48000000004
2024-04-22T12:40:00+05:30,47807.5,47825.6,47794.5,47802.95,0,0,47821.23600000004,47757.37700000003,47466.17749999986,47466.17749999986,47757.37700000003,47821.23600000004
2024-04-22T12:45:00+05:30,47801.75,47808.85,47758.4,47764.85,0,0,47821.81600000004,47762.12200000003,47475.62899999986,47475.62899999986,47762.12200000003,47821.81600000004
2024-04-22T12:50:00+05:30,47761.8,47786.35,47757.35,47769,0,0,47822.166000000056,47766.81300000004,47485.00199999986,47485.00199999986,47766.81300000004,47822.166000000056
2024-04-22T12:55:00+05:30,47771.1,47793.6,47765.85,47783.25,0,0,47822.36600000005,47772.06500000004,47494.42799999986,47494.42799999986,47772.06500000004,47822.36600000005
2024-04-22T13:00:00+05:30,47784.25,47798.65,47753.25,47780.25,0,0,47822.52600000004,47775.55700000003,47503.64299999986,47503.64299999986,47775.55700000003,47822.52600000004
2024-04-22T13:05:00+05:30,47783.25,47802,47744.35,47757.25,0,0,47819.93400000004,47778.14000000003,47512.45799999986,47512.45799999986,47778.14000000003,47819.93400000004
2024-04-22T13:10:00+05:30,47758.15,47785,47746.45,47783.3,0,0,47817.74400000005,47781.62200000003,47521.175999999854,47521.175999999854,47781.62200000003,47817.74400000005
2024-04-22T13:15:00+05:30,47782.4,47806,47774.3,47803.25,0,0,47816.970000000045,47786.090000000026,47530.35549999985,47530.35549999985,47786.090000000026,47816.970000000045
2024-04-22T13:20:00+05:30,47807.15,47818.65,47791.6,47793.65,0,0,47816.35200000004,47789.68000000002,47539.34049999986,47539.34049999986,47789.68000000002,47816.35200000004
2024-04-22T13:25:00+05:30,47788.95,47800.5,47766.7,47800.5,0,0,47814.84200000004,47788.98900000002,47548.03349999986,47548.03349999986,47788.98900000002,47814.84200000004
2024-04-22T13:30:00+05:30,47800.25,47838.85,47794.35,47818.75,0,0,47815.11000000004,47787.961000000025,47556.924499999855,47556.924499999855,47787.961000000025,47815.11000000004
2024-04-22T13:35:00+05:30,47818.5,47844.4,47814.75,47827.45,0,0,47814.22800000003,47787.78700000002,47566.003499999846,47566.003499999846,47787.78700000002,47814.22800000003
2024-04-22T13:40:00+05:30,47828.3,47847,47805.45,47833.4,0,0,47813.76400000003,47788.11200000002,47574.84549999985,47574.84549999985,47788.11200000002,47813.76400000003
2024-04-22T13:45:00+05:30,47833.8,47859.55,47818.7,47853.2,0,0,47815.69400000003,47789.82200000002,47583.29099999986,47583.29099999986,47789.82200000002,47815.69400000003
2024-04-22T13:50:00+05:30,47853.35,47854.15,47823.85,47828.15,0,0,47815.11400000003,47791.72900000002,47591.68049999986,47591.68049999986,47791.72900000002,47815.11400000003
2024-04-22T13:55:00+05:30,47825.35,47873.05,47822.6,47850.05,0,0,47814.85800000003,47794.39000000003,47601.21899999985,47601.21899999985,47794.39000000003,47814.85800000003
2024-04-22T14:00:00+05:30,47850.1,47882.35,47834.05,47866.5,0,0,47814.634000000035,47797.18600000002,47610.461999999854,47610.461999999854,47797.18600000002,47814.634000000035
2024-04-22T14:05:00+05:30,47867.3,47869.3,47840.8,47853.85,0,0,47814.36000000003,47798.88000000002,47619.83999999985,47619.83999999985,47798.88000000002,47814.36000000003
2024-04-22T14:10:00+05:30,47851.85,47855.3,47825.75,47837.45,0,0,47813.78200000003,47801.53900000002,47629.01749999985,47629.01749999985,47801.53900000002,47813.78200000003
2024-04-22T14:15:00+05:30,47834.45,47857.65,47813.7,47839,1,0,47814.31400000002,47803.51500000003,47637.74449999986,47637.74449999986,47803.51500000003,47814.31400000002
2024-04-22T14:20:00+05:30,47841.55,47852.3,47811.15,47820.4,0,0,47813.70200000003,47804.91400000002,47645.79449999985,47645.79449999985,47804.91400000002,47813.70200000003
2024-04-22T14:25:00+05:30,47820.25,47848.15,47790.1,47790.85,0,0,47811.70800000003,47806.215000000026,47652.42599999985,47652.42599999985,47806.215000000026,47811.70800000003
2024-04-22T14:30:00+05:30,47793.65,47829.4,47782.65,47824.85,1,0,47812.66600000003,47808.67600000002,47659.75649999984,47659.75649999984,47808.67600000002,47812.66600000003
2024-04-22T14:35:00+05:30,47827.2,47854.7,47823.35,47845,0,0,47813.42400000003,47812.43400000002,47667.48549999985,47667.48549999985,47812.43400000002,47813.42400000003
2024-04-22T14:40:00+05:30,47846.6,47946.15,47838.35,47944.4,0,0,47818.86200000003,47817.671000000024,47674.92849999985,47674.92849999985,47817.671000000024,47818.86200000003
2024-04-22T14:45:00+05:30,47944.95,47958.45,47902.65,47930.25,0,0,47823.954000000034,47822.595000000016,47681.84999999985,47681.84999999985,47822.595000000016,47823.954000000034
2024-04-22T14:50:00+05:30,47933.2,47942.05,47871.35,47874.15,0,0,47828.32600000003,47825.071000000025,47687.85199999985,47687.85199999985,47825.071000000025,47828.32600000003
2024-04-22T14:55:00+05:30,47870,47884.95,47841.35,47850.05,0,0,47831.568000000036,47826.86700000002,47693.62799999985,47693.62799999985,47826.86700000002,47831.568000000036
2024-04-22T15:00:00+05:30,47850.3,47895.85,47849.25,47890.8,0,0,47835.87000000004,47829.11800000002,47699.32449999985,47699.32449999985,47829.11800000002,47835.87000000004
2024-04-22T15:05:00+05:30,47887.75,47926.15,47881.5,47913.9,0,0,47841.21600000004,47831.871000000014,47705.426499999856,47705.426499999856,47831.871000000014,47841.21600000004
2024-04-22T15:10:00+05:30,47910.85,47962.65,47905.8,47958.45,0,0,47849.26400000003,47834.599000000024,47712.38049999986,47712.38049999986,47834.599000000024,47849.26400000003
2024-04-22T15:15:00+05:30,47959.95,47959.95,47916.7,47930.3,0,0,47855.14400000003,47836.444000000025,47718.72499999985,47718.72499999985,47836.444000000025,47855.14400000003
2024-04-22T15:20:00+05:30,47928.4,47978.75,47902.5,47970.65,0,0,47861.840000000026,47839.40500000002,47725.98249999986,47725.98249999986,47839.40500000002,47861.840000000026
2024-04-22T15:25:00+05:30,47968.7,48009.55,47956.8,47994.85,0,0,47869.888000000035,47843.12000000002,47732.89149999985,47732.89149999985,47843.12000000002,47869.888000000035
2024-04-23T09:15:00+05:30,48302.7,48302.7,48022.45,48072.3,0,0,47880.76000000003,47847.801000000014,47740.92499999985,47740.92499999985,47847.801000000014,47880.76000000003
2024-04-23T09:20:00+05:30,48071.15,48114.7,48005,48048.5,0,0,47889.950000000026,47852.53000000002,47748.48299999986,47748.48299999986,47852.53000000002,47889.950000000026
2024-04-23T09:25:00+05:30,48037.9,48089.75,48022.65,48045.25,0,0,47898.66200000003,47856.44500000001,47756.11649999986,47756.11649999986,47856.44500000001,47898.66200000003
2024-04-23T09:30:00+05:30,48045,48060.55,47993.6,48014.35,0,0,47905.90000000003,47859.83200000001,47763.48449999986,47763.48449999986,47859.83200000001,47905.90000000003
2024-04-23T09:35:00+05:30,48005.55,48019.75,47968.85,48011.45,0,0,47912.23000000004,47863.962000000014,47769.64999999986,47769.64999999986,47863.962000000014,47912.23000000004
2024-04-23T09:40:00+05:30,48011.1,48034.3,48002.25,48010.35,0,0,47919.51800000003,47867.316000000006,47774.46499999986,47774.46499999986,47867.316000000006,47919.51800000003
2024-04-23T09:45:00+05:30,48012.15,48014.7,47942.75,47960.25,0,0,47923.926000000036,47869.392,47778.945999999865,47778.945999999865,47869.392,47923.926000000036
2024-04-23T09:50:00+05:30,47961.8,47995.85,47942.8,47961.25,0,0,47927.71600000004,47871.175,47783.70049999987,47783.70049999987,47871.175,47927.71600000004
2024-04-23T09:55:00+05:30,47958.55,48015.1,47949.7,48008.1,0,0,47933.886000000035,47874.12300000001,47787.59849999987,47787.59849999987,47874.12300000001,47933.886000000035
2024-04-23T10:00:00+05:30,48008.85,48058,48007.4,48049.4,0,0,47942.36400000003,47878.073000000004,47792.66799999987,47792.66799999987,47878.073000000004,47942.36400000003
2024-04-23T10:05:00+05:30,48050.9,48072.75,48036.15,48057.5,0,0,47951.10400000003,47882.70900000001,47798.311999999874,47798.311999999874,47882.70900000001,47951.10400000003
2024-04-23T10:10:00+05:30,48057.6,48078.85,48030.8,48069.6,0,0,47961.07200000003,47887.387,47804.36549999987,47804.36549999987,47887.387,47961.07200000003
2024-04-23T10:15:00+05:30,48069.4,48084.5,48049.3,48059.6,0,0,47971.82200000003,47891.765,47810.338999999876,47810.338999999876,47891.765,47971.82200000003
2024-04-23T10:20:00+05:30,48059.05,48067.3,48042.9,48064.2,0,0,47981.39600000004,47897.030999999995,47816.263999999865,47816.263999999865,47897.030999999995,47981.39600000004
2024-04-23T10:25:00+05:30,48065.05,48065.45,47978.85,48001.75,0,0,47987.666000000034,47900.545,47821.62599999986,47821.62599999986,47900.545,47987.666000000034
2024-04-23T10:30:00+05:30,47998.65,48010.25,47985.3,48000.1,1,0,47989.89400000003,47904.378,47827.62099999987,47827.62099999987,47904.378,47989.89400000003
2024-04-23T10:35:00+05:30,48000.55,48020.85,47984.65,48018.2,1,0,47993.41200000003,47908.683,47833.02999999986,47833.02999999986,47908.683,47993.41200000003
2024-04-23T10:40:00+05:30,48019.4,48022.95,47958.05,47958.2,0,0,47996.77400000004,47912.55,47837.335999999865,47837.335999999865,47912.55,47996.77400000004
2024-04-23T10:45:00+05:30,47958.45,47984.85,47937.45,47943.85,0,0,48000.526000000034,47916.047,47841.42999999986,47841.42999999986,47916.047,48000.526000000034
2024-04-23T10:50:00+05:30,47947.15,47979.85,47939.5,47962.65,0,0,48003.40000000003,47919.635,47845.84999999986,47845.84999999986,47919.635,48003.40000000003
2024-04-23T10:55:00+05:30,47963.9,47998.65,47960.5,47974.25,0,0,48005.814000000035,47923.515,47849.53599999987,47849.53599999987,47923.515,48005.814000000035
2024-04-23T11:00:00+05:30,47972.55,47978.85,47942.35,47947.45,0,0,48005.37400000004,47927.318999999996,47852.72949999986,47852.72949999986,47927.318999999996,48005.37400000004
2024-04-23T11:05:00+05:30,47945.75,47982.25,47945.75,47974.35,0,0,48007.136000000035,47931.13999999999,47856.38099999986,47856.38099999986,47931.13999999999,48007.136000000035
2024-04-23T11:10:00+05:30,47972.85,47998.7,47959.35,47982.75,0,0,48007.62000000004,47934.73,47860.40999999987,47860.40999999987,47934.73,48007.62000000004
2024-04-23T11:15:00+05:30,47985.45,48004.65,47976.7,47996.2,0,0,48007.67400000004,47938.780999999995,47864.23049999987,47864.23049999987,47938.780999999995,48007.67400000004
2024-04-23T11:20:00+05:30,48001.2,48026.2,47986.3,48018.6,0,0,48005.526000000034,47943.143,47866.06599999987,47866.06599999987,47943.143,48005.526000000034
2024-04-23T11:25:00+05:30,48012.95,48024.3,47996.35,48015.55,0,0,48004.208000000035,47947.079,47867.51999999986,47867.51999999986,47947.079,48004.208000000035
2024-04-23T11:30:00+05:30,48014.65,48029.6,47994.85,47996.4,0,0,48002.25400000003,47950.458,47869.12249999986,47869.12249999986,47950.458,48002.25400000003
2024-04-23T11:35:00+05:30,47999.35,48010,47993.25,47996.7,0,0,48001.54800000004,47953.724,47870.91799999987,47870.91799999987,47953.724,48001.54800000004
2024-04-23T11:40:00+05:30,47995.55,48017.35,47992.7,48009.55,0,0,48001.47200000003,47956.851,47873.33649999987,47873.33649999987,47956.851,48001.47200000003
2024-04-23T11:45:00+05:30,48011.6,48023.95,47976.5,47984.05,0,0,48000.420000000035,47959.969000000005,47875.848999999864,47875.848999999864,47959.969000000005,48000.420000000035
2024-04-23T11:50:00+05:30,47984.6,48003.65,47983.15,47998.8,0,0,48001.962000000036,47962.944,47878.66699999986,47878.66699999986,47962.944,48001.962000000036
2024-04-23T11:55:00+05:30,47998.4,48010.7,47989.1,48000.45,0,0,48003.530000000035,47965.623,47881.40449999986,47881.40449999986,47965.623,48003.530000000035
2024-04-23T12:00:00+05:30,47997.9,48016,47982.9,47993.55,0,0,48002.94800000003,47968.417,47883.64849999986,47883.64849999986,47968.417,48002.94800000003
2024-04-23T12:05:00+05:30,47995.2,48017.9,47987.3,48017.9,0,0,48001.68800000004,47972.026000000005,47886.78249999986,47886.78249999986,47972.026000000005,48001.68800000004
2024-04-23T12:10:00+05:30,48018.2,48054.5,48009.8,48047.6,0,0,48001.29200000004,47976.198000000004,47889.856499999856,47889.856499999856,47976.198000000004,48001.29200000004
2024-04-23T12:15:00+05:30,48046.85,48068.45,48040.85,48063.45,0,0,48001.04600000003,47981.059,47892.98649999985,47892.98649999985,47981.059,48001.04600000003
2024-04-23T12:20:00+05:30,48065.7,48086.65,48055.3,48074.5,0,0,48001.64200000003,47986.73200000001,47896.473499999855,47896.473499999855,47986.73200000001,48001.64200000003
2024-04-23T12:25:00+05:30,48073.65,48088.85,48055.75,48058.7,0,0,48001.42200000004,47991.409000000014,47900.04249999986,47900.04249999986,47991.409000000014,48001.42200000004
2024-04-23T12:30:00+05:30,48064.8,48072.35,48050.65,48055.8,0,0,48003.58400000004,47995.62500000001,47904.02949999986,47904.02949999986,47995.62500000001,48003.58400000004
2024-04-23T12:35:00+05:30,48056,48068.9,48036.5,48060.5,0,0,48006.00000000004,47997.947000000015,47907.808999999856,47907.808999999856,47997.947000000015,48006.00000000004
2024-04-23T12:40:00+05:30,48059.2,48067.8,48029.2,48040,0,0,48006.87200000003,48000.142000000014,47911.36849999986,47911.36849999986,48000.142000000014,48006.87200000003
2024-04-23T12:45:00+05:30,48034.05,48040.15,48008.95,48032.2,0,0,48009.83200000003,48003.30300000001,47914.18699999985,47914.18699999985,48003.30300000001,48009.83200000003
2024-04-23T12:50:00+05:30,48031.15,48058.05,48022.05,48048.65,0,0,48014.02400000002,48007.275,47917.07099999985,47917.07099999985,48007.275,48014.02400000002
2024-04-23T12:55:00+05:30,48048.35,48057.25,48038.7,48051.45,0,0,48017.57600000002,48010.488000000005,47919.80299999985,47919.80299999985,48010.488000000005,48017.57600000002
2024-04-23T13:00:00+05:30,48052.3,48052.4,47994.1,48008.9,0,0,48018.96200000002,48012.388000000006,47922.12949999985,47922.12949999985,48012.388000000006,48018.96200000002
2024-04-23T13:05:00+05:30,48009.65,48019.15,47941.15,47976.15,0,0,48020.110000000015,48012.74200000001,47923.67049999985,47923.67049999985,48012.74200000001,48020.110000000015
2024-04-23T13:10:00+05:30,47977.4,47996.5,47947.4,47977.85,0,0,48020.25000000002,48013.69300000001,47925.06849999985,47925.06849999985,48013.69300000001,48020.25000000002
2024-04-23T13:15:00+05:30,47981.55,47983.15,47899.3,47912.85,0,0,48017.45400000002,48012.53700000001,47925.97099999984,47925.97099999984,48012.53700000001,48017.45400000002
2024-04-23T13:20:00+05:30,47917.15,47950.9,47903.35,47949.9,0,0,48015.60200000002,48011.638000000006,47927.37899999983,47927.37899999983,48011.638000000006,48015.60200000002
2024-04-23T13:25:00+05:30,47949.55,47999.1,47941.1,47988.3,0,0,48014.39000000001,48009.958000000006,47928.87949999984,47928.87949999984,48009.958000000006,48014.39000000001
2024-04-23T13:30:00+05:30,47986.1,48001.75,47971.15,47984.05,0,0,48013.13000000001,48008.669000000016,47930.59949999984,47930.59949999984,48008.669000000016,48013.13000000001
2024-04-23T13:35:00+05:30,47980.9,47997.4,47967.1,47990.25,0,0,48012.88400000001,48007.56900000001,47932.00699999984,47932.00699999984,48007.56900000001,48012.88400000001
2024-04-23T13:40:00+05:30,47994.75,48023,47983.3,47998.5,0,0,48012.95600000001,48007.25200000001,47933.541999999834,47933.541999999834,48007.25200000001,48012.95600000001
2024-04-23T13:45:00+05:30,48004.75,48012.55,47982.55,47991.8,0,0,48012.246000000014,48006.85900000001,47935.41049999983,47935.41049999983,48006.85900000001,48012.246000000014
2024-04-23T13:50:00+05:30,47993.7,47997.1,47969.25,47979.95,0,0,48012.08200000001,48006.25100000002,47936.78349999984,47936.78349999984,48006.25100000002,48012.08200000001
2024-04-23T13:55:00+05:30,47983,48002.65,47972.95,47986.2,0,0,48011.578000000016,48006.77000000001,47938.08099999984,47938.08099999984,48006.77000000001,48011.578000000016
2024-04-23T14:00:00+05:30,47990.1,48011.45,47981.4,48003.3,0,0,48011.69200000002,48007.611000000004,47939.39299999983,47939.39299999983,48007.611000000004,48011.69200000002
2024-04-23T14:05:00+05:30,48005.3,48016.8,47938.55,47951.1,0,0,48009.99400000001,48006.47100000001,47940.296999999824,47940.296999999824,48006.47100000001,48009.99400000001
2024-04-23T14:10:00+05:30,47949.85,47981.05,47937.5,47977.15,0,0,48008.36400000002,48005.02600000001,47941.54949999983,47941.54949999983,48005.02600000001,48008.36400000002
2024-04-23T14:15:00+05:30,47977,48014.3,47971.7,48012.3,0,0,48006.95200000002,48004.12200000001,47943.41549999982,47943.41549999982,48004.12200000001,48006.95200000002
2024-04-23T14:20:00+05:30,48013.25,48013.25,47988,47991.85,0,0,48004.08800000002,48002.56700000002,47944.97699999982,47944.97699999982,48002.56700000002,48004.08800000002
2024-04-23T14:25:00+05:30,47992.2,48012.05,47967.8,47996.05,0,0,48000.95000000002,48001.29600000002,47946.53049999982,47946.53049999982,48001.29600000002,48000.95000000002
2024-04-23T14:30:00+05:30,47998.95,48015.85,47958.7,47966.35,0,0,47997.25600000002,47999.339000000014,47948.18499999982,47948.18499999982,47999.339000000014,47997.25600000002
2024-04-23T14:35:00+05:30,47972.5,47997.65,47960.05,47974.65,0,0,47994.01000000003,47998.79700000002,47949.67099999982,47949.67099999982,47998.79700000002,47994.01000000003
2024-04-23T14:40:00+05:30,47978.2,47988.5,47969.15,47983,0,0,47990.910000000025,47998.455000000016,47951.41649999982,47951.41649999982,47998.455000000016,47990.910000000025
2024-04-23T14:45:00+05:30,47985.65,48031.75,47977.65,48031.6,0,0,47990.57400000002,47998.72300000002,47953.70299999981,47953.70299999981,47998.72300000002,47990.57400000002
2024-04-23T14:50:00+05:30,48029.4,48038.05,47991.2,48000.3,0,0,47989.29800000004,47999.56500000001,47956.05749999981,47956.05749999981,47999.56500000001,47989.29800000004
2024-04-23T14:55:00+05:30,47996.85,48039.75,47976.65,48039.7,0,0,47988.94000000004,48001.48200000001,47958.76449999982,47958.76449999982,48001.48200000001,47988.94000000004
2024-04-23T15:00:00+05:30,48039.25,48039.75,47970.75,48008.25,0,0,47987.212000000036,48002.394,47961.014499999816,47961.014499999816,48002.394,47987.212000000036
2024-04-23T15:05:00+05:30,48004,48013.65,47929.3,47963.65,0,0,47985.40200000004,48002.18200000001,47962.84849999982,47962.84849999982,48002.18200000001,47985.40200000004
2024-04-23T15:10:00+05:30,47961.3,48009.65,47932.85,48002.1,1,0,47986.440000000046,48003.27500000001,47965.296999999824,47965.296999999824,48003.27500000001,47986.440000000046
2024-04-23T15:15:00+05:30,48003.1,48009.4,47970,47990.55,0,0,47986.94800000005,48003.59900000002,47967.369499999826,47967.369499999826,48003.59900000002,47986.94800000005
2024-04-23T15:20:00+05:30,47991.6,47991.6,47933,47957.4,0,0,47988.73000000005,48003.09200000001,47968.91099999982,47968.91099999982,48003.09200000001,47988.73000000005
2024-04-23T15:25:00+05:30,47957.3,47964.95,47934.35,47935.6,0,0,47988.15800000005,48001.88000000001,47970.33049999982,47970.33049999982,48001.88000000001,47988.15800000005
2024-04-24T09:15:00+05:30,48135.05,48140.55,48032.65,48069.3,0,0,47991.39800000004,48002.894000000015,47973.01849999982,47973.01849999982,48002.894000000015,47991.39800000004
2024-04-24T09:20:00+05:30,48068.65,48077.45,48028.7,48068,0,0,47994.75600000003,48003.943000000014,47975.51099999982,47975.51099999982,48003.943000000014,47994.75600000003
2024-04-24T09:25:00+05:30,48067.65,48072.75,48032.3,48044.75,0,0,47996.93600000003,48004.91000000001,47977.68399999983,47977.68399999983,48004.91000000001,47996.93600000003
2024-04-24T09:30:00+05:30,48040.9,48095.45,48040.9,48064.75,0,0,47999.58600000003,48006.271000000015,47979.99749999982,47979.99749999982,48006.271000000015,47999.58600000003
2024-04-24T09:35:00+05:30,48065.55,48106.6,48061.5,48087.95,0,0,48003.43200000003,48007.839000000014,47982.34499999983,47982.34499999983,48007.839000000014,48003.43200000003
2024-04-24T09:40:00+05:30,48088.25,48112.05,48069.35,48099.95,0,0,48008.23200000004,48010.157000000014,47985.06299999983,47985.06299999983,48010.157000000014,48008.23200000004
2024-04-24T09:45:00+05:30,48101,48150.85,48098.75,48135.2,0,0,48014.19200000004,48012.88500000001,47987.914499999824,47987.914499999824,48012.88500000001,48014.19200000004
2024-04-24T09:50:00+05:30,48131.75,48180.85,48122.1,48170.7,0,0,48020.888000000035,48016.29000000001,47990.95649999982,47990.95649999982,48016.29000000001,48020.888000000035
2024-04-24T09:55:00+05:30,48170.9,48199.15,48149.35,48179.05,0,0,48030.006000000045,48020.00000000001,47994.20849999982,47994.20849999982,48020.00000000001,48030.006000000045
2024-04-24T10:00:00+05:30,48178.85,48194.75,48166.3,48170.4,0,0,48037.73600000003,48023.05000000001,47997.53799999982,47997.53799999982,48023.05000000001,48037.73600000003
2024-04-24T10:05:00+05:30,48168.4,48194.1,48160.1,48176.3,0,0,48044.29600000003,48025.62400000001,48000.910999999825,48000.910999999825,48025.62400000001,48044.29600000003
2024-04-24T10:10:00+05:30,48176.8,48195.15,48165.9,48166.3,0,0,48051.27400000004,48027.68100000001,48004.369999999835,48004.369999999835,48027.68100000001,48051.27400000004
2024-04-24T10:15:00+05:30,48171.25,48231.2,48161.6,48214.65,0,0,48060.01800000005,48030.484000000026,48008.60799999983,48008.60799999983,48030.484000000026,48060.01800000005
2024-04-24T10:20:00+05:30,48217.6,48228.35,48203.85,48213.55,0,0,48069.906000000046,48033.58100000001,48012.494999999835,48012.494999999835,48033.58100000001,48069.906000000046
2024-04-24T10:25:00+05:30,48212.65,48227.3,48190.7,48209.65,0,0,48079.30600000004,48036.65800000002,48016.14149999984,48016.14149999984,48036.65800000002,48079.30600000004
2024-04-24T10:30:00+05:30,48212.15,48216.15,48191.75,48198.15,0,0,48087.91200000004,48039.411000000015,48018.67899999984,48018.67899999984,48039.411000000015,48087.91200000004
2024-04-24T10:35:00+05:30,48203.55,48232.05,48191.7,48210.7,0,0,48095.076000000045,48042.82500000002,48021.483499999835,48021.483499999835,48042.82500000002,48095.076000000045
2024-04-24T10:40:00+05:30,48210.9,48223.55,48198.65,48217.35,0,0,48103.758000000045,48046.52800000002,48024.91549999984,48024.91549999984,48046.52800000002,48103.758000000045
2024-04-24T10:45:00+05:30,48219.55,48230.2,48208.2,48225.55,0,0,48111.19200000004,48050.06600000001,48028.67049999984,48028.67049999984,48050.06600000001,48111.19200000004
2024-04-24T10:50:00+05:30,48228.8,48235.2,48193.45,48205.35,0,0,48119.076000000045,48053.144000000015,48031.815999999846,48031.815999999846,48053.144000000015,48119.076000000045
2024-04-24T10:55:00+05:30,48204.2,48223.4,48174.65,48211.85,0,0,48129.004000000044,48057.203000000016,48034.79549999984,48034.79549999984,48057.203000000016,48129.004000000044
2024-04-24T11:00:00+05:30,48213.85,48215.9,48190.75,48199.85,0,0,48136.91400000005,48061.67700000001,48037.209499999844,48037.209499999844,48061.67700000001,48136.91400000005
2024-04-24T11:05:00+05:30,48194.75,48216.1,48190.7,48215.65,0,0,48145.91800000004,48066.43300000002,48040.06299999984,48040.06299999984,48066.43300000002,48145.91800000004
2024-04-24T11:10:00+05:30,48214.6,48217.9,48189.6,48197.5,0,0,48155.52200000004,48072.12600000002,48042.33149999983,48042.33149999983,48072.12600000002,48155.52200000004
2024-04-24T11:15:00+05:30,48195.75,48202.45,48169.35,48179.35,0,0,48165.27200000004,48076.71500000002,48044.17649999985,48044.17649999985,48076.71500000002,48165.27200000004
2024-04-24T11:20:00+05:30,48180.5,48197.2,48170.55,48194.6,0,0,48170.28400000004,48080.841000000015,48045.39949999985,48045.39949999985,48080.841000000015,48170.28400000004
2024-04-24T11:25:00+05:30,48191.8,48220,48185.6,48198.75,0,0,48175.51400000004,48085.13500000002,48046.90199999984,48046.90199999984,48085.13500000002,48175.51400000004
2024-04-24T11:30:00+05:30,48197,48203.85,48178.25,48195.45,0,0,48181.54200000004,48089.239000000016,48048.40399999984,48048.40399999984,48089.239000000016,48181.54200000004
