,DATETIME,TODAYS OPEN,TODAYS CLOSE,POINTS CAPTURED TODAY,QTY,MTM,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,THEO PnL,Remarks,Qty,ROI%,Trade Year,Trade Month
103,2017-05-10,9390.65,9371.1254,-19.524599999998827,798.6667589570477,-15593.649001931837,,,,,,,,,,,,,,,,
104,,,,,,,2017-05-10 11:15:00,LONG,2017-05-10 12:15:00,9390.65,9373.0,9373.0,2017-05-10 12:15:00,9373.0,-17.649999999999636,-21.402729999999636,-14096.468295591601,Initial SL hit,798.6667589570477,-1.709364900193248,2017.0,5.0
105,2017-05-10,9394.77858,9412.45,17.67142000000058,798.4754442185055,14110.194934472245,,,,,,,,,,,,,,,,
106,2017-05-11,9412.45,9412.4,-0.050000000001091394,798.4754442185055,-39.923772211796724,,,,,,,,,,,,,,,,
107,2017-05-12,9412.4,9373.72488,-38.67511999999988,798.4754442185055,-30881.13362220391,,,,,,,,,,,,,,,,
108,,,,,,,2017-05-10 13:15:00,LONG,2017-05-10 14:15:00,9392.9,9375.6,9375.6,2017-05-12 14:15:00,9375.6,-17.299999999999272,-21.053699999999274,-13813.625184979563,Initial SL hit,798.4754442185055,-1.6810862459942566,2017.0,5.0
109,2017-05-15,9445.35,9434.96263,-10.387370000000374,794.0415124902729,-8248.002985596382,,,,,,,,,,,,,,,,
110,,,,,,,2017-05-15 10:15:00,LONG,2017-05-15 11:15:00,9445.35,9436.85,9436.85,2017-05-15 11:15:00,9436.85,-8.5,-12.276440000000001,-6749.352856167319,Initial SL hit,794.0415124902729,-0.9748002985596088,2017.0,5.0
111,2017-05-15,9445.33869,9445.6,0.2613099999998667,794.2012717809698,207.53273432897936,,,,,,,,,,,,,,,,
112,2017-05-16,9445.6,9510.25,64.64999999999964,794.2012717809698,51345.11222063941,,,,,,,,,,,,,,,,
113,2017-05-17,9510.25,9516.55,6.299999999999272,794.2012717809698,5003.468012219532,,,,,,,,,,,,,,,,
114,2017-05-18,9516.55,9451.059410000002,-65.49058999999761,794.2012717809698,-52012.70986768416,,,,,,,,,,,,,,,,
115,,,,,,,2017-05-15 13:15:00,LONG,2017-05-15 14:15:00,9443.45,9429.15,9456.52125,2017-05-18 13:15:00,9452.95,9.5,5.72072,7544.912081919213,TSL Hit,794.2012717809698,0.454340309950283,2017.0,5.0
116,2017-05-22,9463.8,9443.111,-20.688999999998487,792.4935015532873,-16395.898053634763,,,,,,,,,,,,,,,,
117,,,,,,,2017-05-22 10:15:00,LONG,2017-05-22 11:15:00,9463.8,9445.0,9445.0,2017-05-22 12:15:00,9445.0,-18.799999999999272,-22.58175999999927,-14898.877829201225,Initial SL Hit,792.4935015532873,-1.7895898053635382,2017.0,5.0
118,2017-05-25,9431.435909999998,9501.25,69.81409000000167,795.3719954822872,55528.17207608132,,,,,,,,,,,,,,,,
119,2017-05-26,9501.25,9580.9,79.64999999999964,795.3719954822872,63351.37944016388,,,,,,,,,,,,,,,,
120,2017-05-29,9580.9,9598.45,17.55000000000109,795.3719954822872,13958.778520715008,,,,,,,,,,,,,,,,
121,2017-05-30,9598.45,9625.85,27.399999999999636,795.3719954822872,21793.192676214378,,,,,,,,,,,,,,,,
122,2017-05-31,9625.85,9625.7,-0.1499999999996362,795.3719954822872,-119.30579932205372,,,,,,,,,,,,,,,,
123,2017-06-01,9625.7,9616.6,-9.100000000000364,795.3719954822872,-7237.885158889103,,,,,,,,,,,,,,,,
124,2017-06-02,9616.6,9642.35,25.75,795.3719954822872,20480.828883668895,,,,,,,,,,,,,,,,
125,2017-06-05,9642.35,9676.45,34.100000000000364,795.3719954822872,27122.18504594628,,,,,,,,,,,,,,,,
126,2017-06-06,9676.45,9632.47312,-43.976880000000165,795.3719954822872,-34977.97880068522,,,,,,,,,,,,,,,,
127,,,,,,,2017-05-25 12:15:00,LONG,2017-05-25 13:15:00,9429.55,9407.1,9640.0825,2017-06-06 14:15:00,9634.4,204.85000000000036,201.03721000000036,162931.9532745468,TSL Hit,795.3719954822872,15.98993668838919,2017.0,5.0
128,2017-06-07,9646.4,9632.67308,-13.726919999999154,777.4921214131697,-10672.57215126821,,,,,,,,,,,,,,,,
129,,,,,,,2017-06-07 13:15:00,LONG,2017-06-07 14:15:00,9646.4,9634.6,9634.6,2017-06-07 14:15:00,9634.6,-11.799999999999272,-15.656199999999274,-9174.407032674837,Initial SL Hit,777.4921214131697,-1.2172572151268304,2017.0,6.0
130,2017-06-08,9659.8,9645.070600000001,-14.72939999999835,776.4135903434855,-11436.106337604053,,,,,,,,,,,,,,,,
131,,,,,,,2017-06-08 10:15:00,LONG,2017-06-08 11:15:00,9659.8,9647.0,9652.0625,2017-06-08 14:15:00,9647.0,-12.799999999999272,-16.661359999999274,-9938.09395639605,Initial SL hit,776.4135903434855,-1.2936106337604771,2017.0,6.0
132,2017-06-13,9647.9,9629.62369,-18.276309999999285,777.3712414100478,-14207.477793094315,,,,,,,,,,,,,,,,
133,,,,,,,2017-06-13 12:15:00,LONG,2017-06-13 13:15:00,9647.9,9631.55,9631.55,2017-06-13 13:15:00,9631.55,-16.350000000000364,-20.205890000000363,-12710.019797054563,Initial SL Hit,777.3712414100478,-1.5707477793095153,2017.0,6.0
134,2017-06-19,9631.72596,9654.15,22.424039999999877,778.8323745041434,17464.568319175796,,,,,,,,,,,,,,,,
135,2017-06-20,9654.15,9649.95,-4.199999999998909,778.8323745041434,-3271.0959729165525,,,,,,,,,,,,,,,,
136,2017-06-21,9649.95,9619.47572,-30.474280000000363,778.8323745041434,-23734.355853704412,,,,,,,,,,,,,,,,
137,,,,,,,2017-06-19 11:15:00,LONG,2017-06-19 12:15:00,9629.8,9621.4,9621.4,2017-06-21 09:15:00,9621.4,-8.399999999999636,-12.250239999999636,-6542.191945834522,Initial SL hit,778.8323745041434,-0.9540883507445355,2017.0,6.0
138,2017-06-21,9625.1,9609.97762,-15.122380000000703,779.212683504587,-11783.550300776644,,,,,,,,,,,,,,,,
139,,,,,,,2017-06-21 11:15:00,LONG,2017-06-21 12:15:00,9625.1,9611.9,9611.9,2017-06-21 13:15:00,9611.9,-13.200000000000728,-17.047400000000728,-10285.607422261115,Initial SL Hit,779.212683504587,-1.3283550300776663,2017.0,6.0
140,2017-06-22,9689.45,9663.61689,-25.833110000001398,774.0377420803038,-19995.8021353132,,,,,,,,,,,,,,,,
141,,,,,,,2017-06-22 10:15:00,LONG,2017-06-22 11:15:00,9689.45,9665.55,9665.55,2017-06-22 14:15:00,9665.55,-23.900000000001455,-27.771000000001454,-18499.502035720387,Initial SL hit,774.0377420803038,-2.149580213531324,2017.0,6.0
142,2017-06-23,9597.6,9570.83545,-26.764549999999872,781.445361340335,-20915.033445861365,,,,,,,,,,,,,,,,
143,,,,,,,2017-06-23 12:15:00,LONG,2017-06-23 13:15:00,9597.6,9572.75,9572.75,2017-06-23 14:15:00,9572.75,-24.850000000000364,-28.684070000000364,-19418.917229307608,Initial SL Hit,781.445361340335,-2.241503344586175,2017.0,6.0
144,2017-07-03,9613.972409999998,9615.55,1.5775900000007823,780.2705978433321,1230.9470924522727,,,,,,,,,,,,,,,,
145,2017-07-04,9615.55,9610.65,-4.899999999999636,780.2705978433321,-3823.3259294320433,,,,,,,,,,,,,,,,
146,2017-07-05,9610.65,9641.35,30.700000000000728,780.2705978433321,23954.307353790864,,,,,,,,,,,,,,,,
147,2017-07-06,9641.35,9668.95,27.600000000000364,780.2705978433321,21535.46850047625,,,,,,,,,,,,,,,,
148,2017-07-07,9668.95,9665.35,-3.600000000000364,780.2705978433321,-2808.974152236279,,,,,,,,,,,,,,,,
149,2017-07-10,9665.35,9762.2,96.85000000000036,780.2705978433321,75569.207401127,,,,,,,,,,,,,,,,
150,2017-07-11,9762.2,9786.4,24.19999999999891,780.2705978433321,18882.548467807785,,,,,,,,,,,,,,,,
151,2017-07-12,9786.4,9822.85,36.45000000000073,780.2705978433321,28440.863291390022,,,,,,,,,,,,,,,,
152,2017-07-13,9822.85,9886.25,63.399999999999636,780.2705978433321,49469.15590326697,,,,,,,,,,,,,,,,
153,2017-07-14,9886.25,9886.7,0.4500000000007276,780.2705978433321,351.1217690300672,,,,,,,,,,,,,,,,
154,2017-07-17,9886.7,9913.65,26.94999999999891,780.2705978433321,21028.29261187695,,,,,,,,,,,,,,,,
155,2017-07-18,9913.65,9840.98141,-72.66858999999931,780.2705978433321,-56701.164163731446,,,,,,,,,,,,,,,,
156,,,,,,,2017-07-03 10:15:00,LONG,2017-07-03 11:15:00,9612.05,9568.5,9854.79,2017-07-18 12:15:00,9842.95,230.90000000000146,227.00900000000146,180164.4810420265,TSL Hit,780.2705978433321,17.71284481458181,2017.0,7.0
157,2017-07-19,9877.3,9861.5273,-15.772699999999531,759.3168173488707,-11976.476364998178,,,,,,,,,,,,,,,,
158,,,,,,,2017-07-19 10:15:00,LONG,2017-07-19 11:15:00,9877.3,9863.5,9866.83125,2017-07-19 13:15:00,9863.5,-13.799999999999272,-17.748159999999274,-10478.572079413863,Initial SL hit,759.3168173488707,-1.347647636499798,2017.0,7.0
159,2017-07-19,9906.43089,9902.05,-4.380890000000363,757.2353840950279,-3317.364921828342,,,,,,,,,,,,,,,,
160,2017-07-20,9902.05,9872.57509,-29.474909999999,757.2353840950279,-22319.44479501562,,,,,,,,,,,,,,,,
161,,,,,,,2017-07-19 14:15:00,LONG,2017-07-19 15:15:00,9904.45,9874.55,9880.75,2017-07-20 12:15:00,9874.55,-29.900000000001455,-33.85580000000145,-22641.337984442438,Initial SL hit,757.2353840950279,-2.5636809716845543,2017.0,7.0
162,2017-07-21,9921.23385,9914.15,-7.0838500000008935,756.1055523351059,-5356.138316909715,,,,,,,,,,,,,,,,
163,2017-07-24,9914.15,9965.55,51.399999999999636,756.1055523351059,38863.82539002417,,,,,,,,,,,,,,,,
164,2017-07-25,9965.55,9964.8,-0.75,756.1055523351059,-567.0791642513294,,,,,,,,,,,,,,,,
165,2017-07-26,9964.8,10020.3,55.5,756.1055523351059,41963.858154598376,,,,,,,,,,,,,,,,
166,2017-07-27,10020.3,10020.6,0.3000000000010914,756.1055523351059,226.831665701357,,,,,,,,,,,,,,,,
167,2017-07-28,10020.6,9973.954810000001,-46.645189999999275,756.1055523351059,-35268.68714872541,,,,,,,,,,,,,,,,
168,,,,,,,2017-07-21 14:15:00,LONG,2017-07-21 15:15:00,9919.25,9865.95,9976.5875,2017-07-28 12:15:00,9975.95,56.70000000000073,52.72096000000073,42871.18481740106,TSL Hit,756.1055523351059,3.986261058043758,2017.0,7.0
169,2017-07-28,9984.24645,10002.95,18.703550000000178,751.3336171704776,14052.60587542902,,,,,,,,,,,,,,,,
170,2017-07-31,10002.95,10076.95,74.0,751.3336171704776,55598.68767061534,,,,,,,,,,,,,,,,
171,2017-08-01,10076.95,10120.35,43.399999999999636,751.3336171704776,32607.878985198455,,,,,,,,,,,,,,,,
172,2017-08-02,10120.35,10058.1,-62.25,751.3336171704776,-46770.51766886223,,,,,,,,,,,,,,,,
173,2017-08-03,10058.1,10030.74345,-27.356550000000425,751.3336171704776,-20553.89566480535,,,,,,,,,,,,,,,,
174,,,,,,,2017-07-28 13:15:00,LONG,2017-07-28 14:15:00,9982.25,9944.5,10054.491250000001,2017-08-03 09:15:00,10032.75,50.5,46.497,37942.34766710912,TSL Hit,751.3336171704776,3.4934759197575693,2017.0,7.0
