Total ROI,Total Trades,Win Rate,Avg Profit% per Trade,Avg Loss% per Trade,Max Drawdown,ROI/DD Ratio,Variation
4.821387832699621,2,50.0,4.821387832699621,,0.0,inf,"0, 0.75, 09:15:00, 11:15:00, 11:30:00"
0.0,2,0.0,,,,,"0, 0.75, 09:15:00, 11:15:00, 11:30:00"
3.1588309239472045,2,50.0,3.1588309239472045,,0.0,inf,"0, 0.75, 09:15:00, 11:15:00, 11:30:00"
0.0,2,0.0,,,,,"0, 0.75, 09:15:00, 11:15:00, 11:30:00"
-2.2274772036474166,2,0.0,,-2.2274772036474166,0.0,-inf,"0, 0.75, 09:15:00, 11:15:00, 11:30:00"
5.127295008683677,4,50.0,2.5636475043418385,,0.0,inf,"0, 0.75, 09:15:00, 11:15:00, 11:30:00"
10.880036561683086,14,28.57142857142857,3.2768784413326255,-2.2274772036474166,-2.2274772036474166,4.884465952723289,"0, 0.75, 09:15:00, 11:15:00, 11:30:00"
4.797632575757573,2,50.0,4.797632575757573,,0.0,inf,"0, 0.75, 09:15:00, 11:30:00, 11:45:00"
0.0,2,0.0,,,,,"0, 0.75, 09:15:00, 11:30:00, 11:45:00"
0.0,2,0.0,,,,,"0, 0.75, 09:15:00, 11:30:00, 11:45:00"
0.0,2,0.0,,,,,"0, 0.75, 09:15:00, 11:30:00, 11:45:00"
0.0,2,0.0,,,,,"0, 0.75, 09:15:00, 11:30:00, 11:45:00"
0.0,4,0.0,,,,,"0, 0.75, 09:15:00, 11:30:00, 11:45:00"
4.797632575757573,14,7.142857142857142,4.797632575757573,,0.0,inf,"0, 0.75, 09:15:00, 11:30:00, 11:45:00"
1.9032025450689285,2,50.0,1.9032025450689285,,0.0,inf,"0, 0.75, 09:15:00, 11:45:00, 12:00:00"
0.0,2,0.0,,,,,"0, 0.75, 09:15:00, 11:45:00, 12:00:00"
1.8426133812303551,2,50.0,1.8426133812303551,,0.0,inf,"0, 0.75, 09:15:00, 11:45:00, 12:00:00"
-2.2519016817593793,2,0.0,,-2.2519016817593793,0.0,-inf,"0, 0.75, 09:15:00, 11:45:00, 12:00:00"
0.0,2,0.0,,,,,"0, 0.75, 09:15:00, 11:45:00, 12:00:00"
0.9343096234309624,4,25.0,0.9343096234309624,,0.0,inf,"0, 0.75, 09:15:00, 11:45:00, 12:00:00"
2.4282238679708668,14,21.428571428571427,1.560041849910082,-2.2519016817593793,-2.2519016817593793,1.0782992382126246,"0, 0.75, 09:15:00, 11:45:00, 12:00:00"
0.0,2,0.0,,,,,"0, 0.75, 09:15:00, 12:00:00, 12:15:00"
0.0,2,0.0,,,,,"0, 0.75, 09:15:00, 12:00:00, 12:15:00"
0.0,2,0.0,,,,,"0, 0.75, 09:15:00, 12:00:00, 12:15:00"
-2.220403923831506,2,0.0,,-2.220403923831506,0.0,-inf,"0, 0.75, 09:15:00, 12:00:00, 12:15:00"
-2.161066260472201,2,0.0,,-2.161066260472201,0.0,-inf,"0, 0.75, 09:15:00, 12:00:00, 12:15:00"
0.33377939573962884,4,25.0,0.6566543438077633,-0.3228749480681345,-0.3228749480681345,1.0337729753786697,"0, 0.75, 09:15:00, 12:00:00, 12:15:00"
-4.047690788564078,14,7.142857142857142,0.6566543438077633,-1.568115044123947,-2.1610662604722006,-1.8730063314577146,"0, 0.75, 09:15:00, 12:00:00, 12:15:00"
0.0,2,0.0,,,,,"0, 0.75, 09:15:00, 12:15:00, 12:30:00"
0.0,2,0.0,,,,,"0, 0.75, 09:15:00, 12:15:00, 12:30:00"
0.0,2,0.0,,,,,"0, 0.75, 09:15:00, 12:15:00, 12:30:00"
-2.1937027446918695,2,0.0,,-2.1937027446918695,0.0,-inf,"0, 0.75, 09:15:00, 12:15:00, 12:30:00"
-2.123001705514497,2,0.0,,-2.123001705514497,0.0,-inf,"0, 0.75, 09:15:00, 12:15:00, 12:30:00"
1.1828445908841294,4,25.0,1.1828445908841294,,0.0,inf,"0, 0.75, 09:15:00, 12:15:00, 12:30:00"
-3.1338598593222367,14,7.142857142857142,1.1828445908841294,-2.158352225103183,-2.1230017055144965,-1.4761457097194206,"0, 0.75, 09:15:00, 12:15:00, 12:30:00"
6.621540469973894,2,50.0,6.621540469973894,,0.0,inf,"0, 0.75, 10:00:00, 11:00:00, 11:30:00"
8.62586912065439,2,50.0,8.62586912065439,,0.0,inf,"0, 0.75, 10:00:00, 11:00:00, 11:30:00"
4.8185043144774715,2,50.0,4.8185043144774715,,0.0,inf,"0, 0.75, 10:00:00, 11:00:00, 11:30:00"
-5.048570903409612,2,0.0,,-2.524285451704806,-2.6137321937321927,-1.9315563069224286,"0, 0.75, 10:00:00, 11:00:00, 11:30:00"
-4.5572327106272414,2,0.0,,-2.2786163553136207,-2.2406779661016945,-2.0338633126097374,"0, 0.75, 10:00:00, 11:00:00, 11:30:00"
3.7161872884092366,4,50.0,4.170918260533171,-2.3128246163285535,-2.438641358641359,1.5238761022570524,"0, 0.75, 10:00:00, 11:00:00, 11:30:00"
14.176297579478138,14,35.714285714285715,5.68155008523442,-2.3719088077823267,-10.132196962912937,1.3991336362062339,"0, 0.75, 10:00:00, 11:00:00, 11:30:00"
6.621540469973894,2,50.0,6.621540469973894,,0.0,inf,"0, 0.75, 10:00:00, 11:15:00, 11:30:00"
7.3103119584055385,2,50.0,7.3103119584055385,,0.0,inf,"0, 0.75, 10:00:00, 11:15:00, 11:30:00"
4.8185043144774715,2,50.0,4.8185043144774715,,0.0,inf,"0, 0.75, 10:00:00, 11:15:00, 11:30:00"
-2.434838709677419,2,0.0,,-2.434838709677419,0.0,-inf,"0, 0.75, 10:00:00, 11:15:00, 11:30:00"
-2.2490847457627123,2,0.0,,-2.2490847457627123,0.0,-inf,"0, 0.75, 10:00:00, 11:15:00, 11:30:00"
5.127295008683677,4,50.0,2.5636475043418385,,0.0,inf,"0, 0.75, 10:00:00, 11:15:00, 11:30:00"
19.193728296100453,14,35.714285714285715,4.775530350308116,-2.341961727720066,-4.68392345544013,4.097788633545655,"0, 0.75, 10:00:00, 11:15:00, 11:30:00"
6.579610389610387,2,50.0,6.579610389610387,,0.0,inf,"0, 0.75, 10:00:00, 11:30:00, 11:45:00"
0.0,2,0.0,,,,,"0, 0.75, 10:00:00, 11:30:00, 11:45:00"
0.0,2,0.0,,,,,"0, 0.75, 10:00:00, 11:30:00, 11:45:00"
-2.3202797202797196,2,0.0,,-2.3202797202797196,0.0,-inf,"0, 0.75, 10:00:00, 11:30:00, 11:45:00"
0.0,2,0.0,,,,,"0, 0.75, 10:00:00, 11:30:00, 11:45:00"
0.0,4,0.0,,,,,"0, 0.75, 10:00:00, 11:30:00, 11:45:00"
4.259330669330668,14,7.142857142857142,6.579610389610387,-2.3202797202797196,-2.3202797202797196,1.8356970636355805,"0, 0.75, 10:00:00, 11:30:00, 11:45:00"
2.2433999999999994,2,50.0,2.2433999999999994,,0.0,inf,"0, 0.75, 10:00:00, 11:45:00, 12:00:00"
0.0,2,0.0,,,,,"0, 0.75, 10:00:00, 11:45:00, 12:00:00"
2.444014294222752,2,50.0,2.444014294222752,,0.0,inf,"0, 0.75, 10:00:00, 11:45:00, 12:00:00"
-2.285577211394303,2,0.0,,-2.285577211394303,0.0,-inf,"0, 0.75, 10:00:00, 11:45:00, 12:00:00"
0.0,2,0.0,,,,,"0, 0.75, 10:00:00, 11:45:00, 12:00:00"
0.9343096234309624,4,25.0,0.9343096234309624,,0.0,inf,"0, 0.75, 10:00:00, 11:45:00, 12:00:00"
3.336146706259411,14,21.428571428571427,1.873907972551238,-2.285577211394303,-2.285577211394303,1.459651719323984,"0, 0.75, 10:00:00, 11:45:00, 12:00:00"
0.0,2,0.0,,,,,"0, 0.75, 10:00:00, 12:00:00, 12:15:00"
5.2184696569920845,2,50.0,5.2184696569920845,,0.0,inf,"0, 0.75, 10:00:00, 12:00:00, 12:15:00"
0.0,2,0.0,,,,,"0, 0.75, 10:00:00, 12:00:00, 12:15:00"
-2.2455489809335965,2,0.0,,-2.2455489809335965,0.0,-inf,"0, 0.75, 10:00:00, 12:00:00, 12:15:00"
-2.1712634186622632,2,0.0,,-2.1712634186622632,0.0,-inf,"0, 0.75, 10:00:00, 12:00:00, 12:15:00"
0.33377939573962884,4,25.0,0.6566543438077633,-0.3228749480681345,-0.3228749480681345,1.0337729753786697,"0, 0.75, 10:00:00, 12:00:00, 12:15:00"
1.1354366531358537,14,14.285714285714285,2.937562000399924,-1.579895782554665,-4.41681239959586,0.257071514570043,"0, 0.75, 10:00:00, 12:00:00, 12:15:00"
0.0,2,0.0,,,,,"0, 0.75, 10:00:00, 12:15:00, 12:30:00"
0.0,2,0.0,,,,,"0, 0.75, 10:00:00, 12:15:00, 12:30:00"
0.0,2,0.0,,,,,"0, 0.75, 10:00:00, 12:15:00, 12:30:00"
-2.212658522396742,2,0.0,,-2.212658522396742,0.0,-inf,"0, 0.75, 10:00:00, 12:15:00, 12:30:00"
-2.165321888412017,2,0.0,,-2.165321888412017,0.0,-inf,"0, 0.75, 10:00:00, 12:15:00, 12:30:00"
1.1828445908841294,4,25.0,1.1828445908841294,,0.0,inf,"0, 0.75, 10:00:00, 12:15:00, 12:30:00"
-3.195135819924629,14,7.142857142857142,1.1828445908841294,-2.1889902054043793,-2.1653218884120164,-1.47559392302077,"0, 0.75, 10:00:00, 12:15:00, 12:30:00"
6.266903765690377,2,50.0,8.043556485355648,-1.7766527196652708,-1.7766527196652708,3.5273656445763297,"0, 0.75, 10:30:00, 11:00:00, 11:30:00"
8.62586912065439,2,50.0,8.62586912065439,,0.0,inf,"0, 0.75, 10:30:00, 11:00:00, 11:30:00"
5.770034443168775,2,50.0,5.770034443168775,,0.0,inf,"0, 0.75, 10:30:00, 11:00:00, 11:30:00"
-4.981466233297219,2,0.0,,-2.4907331166486095,-2.4051282051282055,-2.0711853208805064,"0, 0.75, 10:30:00, 11:00:00, 11:30:00"
-4.100662921348317,2,0.0,,-2.0503314606741583,-1.8822921348314616,-2.1785475513956207,"0, 0.75, 10:30:00, 11:00:00, 11:30:00"
-2.5719660234338075,4,25.0,3.2777981651376153,-1.9499213961904742,-5.849764188571423,-0.4396700346415007,"0, 0.75, 10:30:00, 11:00:00, 11:30:00"
9.008712151434198,14,28.57142857142857,6.429314553579107,-2.0885682578602784,-11.65409517807934,0.7730082871108732,"0, 0.75, 10:30:00, 11:00:00, 11:30:00"
8.043556485355648,2,50.0,8.043556485355648,,0.0,inf,"0, 0.75, 10:30:00, 11:15:00, 11:30:00"
7.3103119584055385,2,50.0,7.3103119584055385,,0.0,inf,"0, 0.75, 10:30:00, 11:15:00, 11:30:00"
5.770034443168775,2,50.0,5.770034443168775,,0.0,inf,"0, 0.75, 10:30:00, 11:15:00, 11:30:00"
-2.5640366972477064,2,0.0,,-2.5640366972477064,0.0,-inf,"0, 0.75, 10:30:00, 11:15:00, 11:30:00"
-2.2490847457627123,2,0.0,,-2.2490847457627123,0.0,-inf,"0, 0.75, 10:30:00, 11:15:00, 11:30:00"
6.661669454008855,4,50.0,3.3308347270044276,,0.0,inf,"0, 0.75, 10:30:00, 11:15:00, 11:30:00"
22.972450897928397,14,35.714285714285715,5.557114468187764,-2.406560721505209,-4.81312144301042,4.772879963643723,"0, 0.75, 10:30:00, 11:15:00, 11:30:00"
7.34246376811594,2,50.0,7.34246376811594,,0.0,inf,"0, 0.75, 10:30:00, 11:30:00, 11:45:00"
0.0,2,0.0,,,,,"0, 0.75, 10:30:00, 11:30:00, 11:45:00"
0.0,2,0.0,,,,,"0, 0.75, 10:30:00, 11:30:00, 11:45:00"
-2.384774193548387,2,0.0,,-2.384774193548387,0.0,-inf,"0, 0.75, 10:30:00, 11:30:00, 11:45:00"
0.0,2,0.0,,,,,"0, 0.75, 10:30:00, 11:30:00, 11:45:00"
0.0,4,0.0,,,,,"0, 0.75, 10:30:00, 11:30:00, 11:45:00"
4.957689574567553,14,7.142857142857142,7.34246376811594,-2.384774193548387,-2.3847741935483873,2.0788926632885256,"0, 0.75, 10:30:00, 11:30:00, 11:45:00"
2.3614736842105257,2,50.0,2.3614736842105257,,0.0,inf,"0, 0.75, 10:30:00, 11:45:00, 12:00:00"
0.0,2,0.0,,,,,"0, 0.75, 10:30:00, 11:45:00, 12:00:00"
2.722959522229595,2,50.0,2.722959522229595,,0.0,inf,"0, 0.75, 10:30:00, 11:45:00, 12:00:00"
-2.285577211394303,2,0.0,,-2.285577211394303,0.0,-inf,"0, 0.75, 10:30:00, 11:45:00, 12:00:00"
0.0,2,0.0,,,,,"0, 0.75, 10:30:00, 11:45:00, 12:00:00"
0.9343096234309624,4,25.0,0.9343096234309624,,0.0,inf,"0, 0.75, 10:30:00, 11:45:00, 12:00:00"
3.73316561847678,14,21.428571428571427,2.0062476099570277,-2.285577211394303,-2.285577211394303,1.6333579105819769,"0, 0.75, 10:30:00, 11:45:00, 12:00:00"
0.0,2,0.0,,,,,"0, 0.75, 10:30:00, 12:00:00, 12:15:00"
5.2184696569920845,2,50.0,5.2184696569920845,,0.0,inf,"0, 0.75, 10:30:00, 12:00:00, 12:15:00"
0.0,2,0.0,,,,,"0, 0.75, 10:30:00, 12:00:00, 12:15:00"
-2.2455489809335965,2,0.0,,-2.2455489809335965,0.0,-inf,"0, 0.75, 10:30:00, 12:00:00, 12:15:00"
-2.1712634186622632,2,0.0,,-2.1712634186622632,0.0,-inf,"0, 0.75, 10:30:00, 12:00:00, 12:15:00"
0.33377939573962884,4,25.0,0.6566543438077633,-0.3228749480681345,-0.3228749480681345,1.0337729753786697,"0, 0.75, 10:30:00, 12:00:00, 12:15:00"
1.1354366531358537,14,14.285714285714285,2.937562000399924,-1.579895782554665,-4.41681239959586,0.257071514570043,"0, 0.75, 10:30:00, 12:00:00, 12:15:00"
-2.216836601307189,2,0.0,,-2.216836601307189,0.0,-inf,"0, 0.75, 10:30:00, 12:15:00, 12:30:00"
0.0,2,0.0,,,,,"0, 0.75, 10:30:00, 12:15:00, 12:30:00"
0.0,2,0.0,,,,,"0, 0.75, 10:30:00, 12:15:00, 12:30:00"
-2.212658522396742,2,0.0,,-2.212658522396742,0.0,-inf,"0, 0.75, 10:30:00, 12:15:00, 12:30:00"
-2.165321888412017,2,0.0,,-2.165321888412017,0.0,-inf,"0, 0.75, 10:30:00, 12:15:00, 12:30:00"
1.1828445908841294,4,25.0,1.1828445908841294,,0.0,inf,"0, 0.75, 10:30:00, 12:15:00, 12:30:00"
-5.411972421231819,14,7.142857142857142,1.1828445908841294,-2.1982723373719826,-4.3779804108087585,-1.2361801363638463,"0, 0.75, 10:30:00, 12:15:00, 12:30:00"
6.36408368200837,2,50.0,8.069037656903767,-1.7049539748953968,-1.704953974895397,3.7327011612725918,"0, 0.75, 10:45:00, 11:00:00, 11:30:00"
-2.750232558139534,2,0.0,,-2.750232558139534,0.0,-inf,"0, 0.75, 10:45:00, 11:00:00, 11:30:00"
8.916872397443836,2,50.0,11.396145124716565,-2.4792727272727295,0.0,inf,"0, 0.75, 10:45:00, 11:00:00, 11:30:00"
-4.350529914529915,2,0.0,,-2.1752649572649574,-2.295680911680912,-1.8950934741816663,"0, 0.75, 10:45:00, 11:00:00, 11:30:00"
-2.991123595505618,2,0.0,,-1.495561797752809,-1.400943820224719,-2.1350774758589717,"0, 0.75, 10:45:00, 11:00:00, 11:30:00"
-2.169081265531868,4,25.0,3.3779013761467893,-1.8489942138928857,-5.546982641678657,-0.39103804818748256,"0, 0.75, 10:45:00, 11:00:00, 11:30:00"
3.0199887457452705,14,21.428571428571427,7.614361385922373,-1.982309541202185,-9.510734775567398,0.3175347454229794,"0, 0.75, 10:45:00, 11:00:00, 11:30:00"
8.069037656903767,2,50.0,8.069037656903767,,0.0,inf,"0, 0.75, 10:45:00, 11:15:00, 11:30:00"
8.308108108108108,2,50.0,8.308108108108108,,0.0,inf,"0, 0.75, 10:45:00, 11:15:00, 11:30:00"
9.376305970149263,2,50.0,9.376305970149263,,0.0,inf,"0, 0.75, 10:45:00, 11:15:00, 11:30:00"
-2.585063291139241,2,0.0,,-2.585063291139241,0.0,-inf,"0, 0.75, 10:45:00, 11:15:00, 11:30:00"
-2.2490847457627123,2,0.0,,-2.2490847457627123,0.0,-inf,"0, 0.75, 10:45:00, 11:15:00, 11:30:00"
7.24629288323764,4,50.0,3.62314644161882,,0.0,inf,"0, 0.75, 10:45:00, 11:15:00, 11:30:00"
28.16559658149682,14,35.714285714285715,6.599948923679754,-2.4170740184509767,-4.834148036901954,5.826382718628373,"0, 0.75, 10:45:00, 11:15:00, 11:30:00"
7.34246376811594,2,50.0,7.34246376811594,,0.0,inf,"0, 0.75, 10:45:00, 11:30:00, 11:45:00"
0.0,2,0.0,,,,,"0, 0.75, 10:45:00, 11:30:00, 11:45:00"
0.0,2,0.0,,,,,"0, 0.75, 10:45:00, 11:30:00, 11:45:00"
-2.384774193548387,2,0.0,,-2.384774193548387,0.0,-inf,"0, 0.75, 10:45:00, 11:30:00, 11:45:00"
0.0,2,0.0,,,,,"0, 0.75, 10:45:00, 11:30:00, 11:45:00"
0.0,4,0.0,,,,,"0, 0.75, 10:45:00, 11:30:00, 11:45:00"
4.957689574567553,14,7.142857142857142,7.34246376811594,-2.384774193548387,-2.3847741935483873,2.0788926632885256,"0, 0.75, 10:45:00, 11:30:00, 11:45:00"
2.3614736842105257,2,50.0,2.3614736842105257,,0.0,inf,"0, 0.75, 10:45:00, 11:45:00, 12:00:00"
0.0,2,0.0,,,,,"0, 0.75, 10:45:00, 11:45:00, 12:00:00"
3.501279863481229,2,50.0,3.501279863481229,,0.0,inf,"0, 0.75, 10:45:00, 11:45:00, 12:00:00"
-2.285577211394303,2,0.0,,-2.285577211394303,0.0,-inf,"0, 0.75, 10:45:00, 11:45:00, 12:00:00"
0.0,2,0.0,,,,,"0, 0.75, 10:45:00, 11:45:00, 12:00:00"
0.9343096234309624,4,25.0,0.9343096234309624,,0.0,inf,"0, 0.75, 10:45:00, 11:45:00, 12:00:00"
4.5114859597284145,14,21.428571428571427,2.2656877237075723,-2.285577211394303,-2.285577211394303,1.9738934818028786,"0, 0.75, 10:45:00, 11:45:00, 12:00:00"
0.0,2,0.0,,,,,"0, 0.75, 10:45:00, 12:00:00, 12:15:00"
5.2184696569920845,2,50.0,5.2184696569920845,,0.0,inf,"0, 0.75, 10:45:00, 12:00:00, 12:15:00"
-2.253178294573644,2,0.0,,-2.253178294573644,0.0,-inf,"0, 0.75, 10:45:00, 12:00:00, 12:15:00"
-2.2455489809335965,2,0.0,,-2.2455489809335965,0.0,-inf,"0, 0.75, 10:45:00, 12:00:00, 12:15:00"
-2.1712634186622632,2,0.0,,-2.1712634186622632,0.0,-inf,"0, 0.75, 10:45:00, 12:00:00, 12:15:00"
0.33377939573962884,4,25.0,0.6566543438077633,-0.3228749480681345,-0.3228749480681345,1.0337729753786697,"0, 0.75, 10:45:00, 12:00:00, 12:15:00"
-1.11774164143779,14,14.285714285714285,2.937562000399924,-1.7482164105594098,-6.6699906941695035,-0.1675776912874633,"0, 0.75, 10:45:00, 12:00:00, 12:15:00"
-2.216836601307189,2,0.0,,-2.216836601307189,0.0,-inf,"0, 0.75, 10:45:00, 12:15:00, 12:30:00"
0.0,2,0.0,,,,,"0, 0.75, 10:45:00, 12:15:00, 12:30:00"
0.0,2,0.0,,,,,"0, 0.75, 10:45:00, 12:15:00, 12:30:00"
-2.212658522396742,2,0.0,,-2.212658522396742,0.0,-inf,"0, 0.75, 10:45:00, 12:15:00, 12:30:00"
-2.165321888412017,2,0.0,,-2.165321888412017,0.0,-inf,"0, 0.75, 10:45:00, 12:15:00, 12:30:00"
1.1828445908841294,4,25.0,1.1828445908841294,,0.0,inf,"0, 0.75, 10:45:00, 12:15:00, 12:30:00"
-5.411972421231819,14,7.142857142857142,1.1828445908841294,-2.1982723373719826,-4.3779804108087585,-1.2361801363638463,"0, 0.75, 10:45:00, 12:15:00, 12:30:00"
8.447008368200839,2,50.0,8.447008368200839,,0.0,inf,"0, 0.75, 11:00:00, 11:15:00, 11:30:00"
8.308108108108108,2,50.0,8.308108108108108,,0.0,inf,"0, 0.75, 11:00:00, 11:15:00, 11:30:00"
11.768451025056955,2,50.0,11.768451025056955,,0.0,inf,"0, 0.75, 11:00:00, 11:15:00, 11:30:00"
-2.585063291139241,2,0.0,,-2.585063291139241,0.0,-inf,"0, 0.75, 11:00:00, 11:15:00, 11:30:00"
-2.2490847457627123,2,0.0,,-2.2490847457627123,0.0,-inf,"0, 0.75, 11:00:00, 11:15:00, 11:30:00"
9.203088252083571,4,50.0,4.6015441260417855,,0.0,inf,"0, 0.75, 11:00:00, 11:15:00, 11:30:00"
32.89250771654752,14,35.714285714285715,7.545331150689894,-2.4170740184509767,-4.834148036901954,6.804199512604757,"0, 0.75, 11:00:00, 11:15:00, 11:30:00"
7.34246376811594,2,50.0,7.34246376811594,,0.0,inf,"0, 0.75, 11:00:00, 11:30:00, 11:45:00"
0.0,2,0.0,,,,,"0, 0.75, 11:00:00, 11:30:00, 11:45:00"
0.0,2,0.0,,,,,"0, 0.75, 11:00:00, 11:30:00, 11:45:00"
-2.384774193548387,2,0.0,,-2.384774193548387,0.0,-inf,"0, 0.75, 11:00:00, 11:30:00, 11:45:00"
0.0,2,0.0,,,,,"0, 0.75, 11:00:00, 11:30:00, 11:45:00"
0.0,4,0.0,,,,,"0, 0.75, 11:00:00, 11:30:00, 11:45:00"
4.957689574567553,14,7.142857142857142,7.34246376811594,-2.384774193548387,-2.3847741935483873,2.0788926632885256,"0, 0.75, 11:00:00, 11:30:00, 11:45:00"
2.3614736842105257,2,50.0,2.3614736842105257,,0.0,inf,"0, 0.75, 11:00:00, 11:45:00, 12:00:00"
0.0,2,0.0,,,,,"0, 0.75, 11:00:00, 11:45:00, 12:00:00"
3.501279863481229,2,50.0,3.501279863481229,,0.0,inf,"0, 0.75, 11:00:00, 11:45:00, 12:00:00"
-2.285577211394303,2,0.0,,-2.285577211394303,0.0,-inf,"0, 0.75, 11:00:00, 11:45:00, 12:00:00"
0.0,2,0.0,,,,,"0, 0.75, 11:00:00, 11:45:00, 12:00:00"
0.9343096234309624,4,25.0,0.9343096234309624,,0.0,inf,"0, 0.75, 11:00:00, 11:45:00, 12:00:00"
4.5114859597284145,14,21.428571428571427,2.2656877237075723,-2.285577211394303,-2.285577211394303,1.9738934818028786,"0, 0.75, 11:00:00, 11:45:00, 12:00:00"
0.0,2,0.0,,,,,"0, 0.75, 11:00:00, 12:00:00, 12:15:00"
5.2184696569920845,2,50.0,5.2184696569920845,,0.0,inf,"0, 0.75, 11:00:00, 12:00:00, 12:15:00"
-2.253178294573644,2,0.0,,-2.253178294573644,0.0,-inf,"0, 0.75, 11:00:00, 12:00:00, 12:15:00"
-2.2455489809335965,2,0.0,,-2.2455489809335965,0.0,-inf,"0, 0.75, 11:00:00, 12:00:00, 12:15:00"
-2.1712634186622632,2,0.0,,-2.1712634186622632,0.0,-inf,"0, 0.75, 11:00:00, 12:00:00, 12:15:00"
0.33377939573962884,4,25.0,0.6566543438077633,-0.3228749480681345,-0.3228749480681345,1.0337729753786697,"0, 0.75, 11:00:00, 12:00:00, 12:15:00"
-1.11774164143779,14,14.285714285714285,2.937562000399924,-1.7482164105594098,-6.6699906941695035,-0.1675776912874633,"0, 0.75, 11:00:00, 12:00:00, 12:15:00"
-2.216836601307189,2,0.0,,-2.216836601307189,0.0,-inf,"0, 0.75, 11:00:00, 12:15:00, 12:30:00"
0.0,2,0.0,,,,,"0, 0.75, 11:00:00, 12:15:00, 12:30:00"
0.0,2,0.0,,,,,"0, 0.75, 11:00:00, 12:15:00, 12:30:00"
-2.212658522396742,2,0.0,,-2.212658522396742,0.0,-inf,"0, 0.75, 11:00:00, 12:15:00, 12:30:00"
-2.165321888412017,2,0.0,,-2.165321888412017,0.0,-inf,"0, 0.75, 11:00:00, 12:15:00, 12:30:00"
1.1828445908841294,4,25.0,1.1828445908841294,,0.0,inf,"0, 0.75, 11:00:00, 12:15:00, 12:30:00"
-5.411972421231819,14,7.142857142857142,1.1828445908841294,-2.1982723373719826,-4.3779804108087585,-1.2361801363638463,"0, 0.75, 11:00:00, 12:15:00, 12:30:00"
7.419267782426776,2,50.0,7.419267782426776,,0.0,inf,"0, 0.75, 11:15:00, 11:30:00, 11:45:00"
0.0,2,0.0,,,,,"0, 0.75, 11:15:00, 11:30:00, 11:45:00"
0.0,2,0.0,,,,,"0, 0.75, 11:15:00, 11:30:00, 11:45:00"
-2.46752,2,0.0,,-2.46752,0.0,-inf,"0, 0.75, 11:15:00, 11:30:00, 11:45:00"
3.7174612634088198,2,50.0,3.7174612634088198,,0.0,inf,"0, 0.75, 11:15:00, 11:30:00, 11:45:00"
0.0,4,0.0,,,,,"0, 0.75, 11:15:00, 11:30:00, 11:45:00"
8.669209045835597,14,14.285714285714285,5.568364522917798,-2.46752,-2.4675199999999995,3.5133287859209243,"0, 0.75, 11:15:00, 11:30:00, 11:45:00"
2.4187601078167105,2,50.0,2.4187601078167105,,0.0,inf,"0, 0.75, 11:15:00, 11:45:00, 12:00:00"
0.0,2,0.0,,,,,"0, 0.75, 11:15:00, 11:45:00, 12:00:00"
3.8386342376052394,2,50.0,3.8386342376052394,,0.0,inf,"0, 0.75, 11:15:00, 11:45:00, 12:00:00"
-2.2951234567901233,2,0.0,,-2.2951234567901233,0.0,-inf,"0, 0.75, 11:15:00, 11:45:00, 12:00:00"
-2.196130306021718,2,0.0,,-2.196130306021718,0.0,-inf,"0, 0.75, 11:15:00, 11:45:00, 12:00:00"
1.6319123020706459,4,25.0,1.6319123020706459,,0.0,inf,"0, 0.75, 11:15:00, 11:45:00, 12:00:00"
3.398052884680755,14,21.428571428571427,2.629768882497532,-2.2456268814059204,-4.491253762811841,0.7565933844168572,"0, 0.75, 11:15:00, 11:45:00, 12:00:00"
0.0,2,0.0,,,,,"0, 0.75, 11:15:00, 12:00:00, 12:15:00"
5.984266263237524,2,50.0,5.984266263237524,,0.0,inf,"0, 0.75, 11:15:00, 12:00:00, 12:15:00"
-2.2704240766073873,2,0.0,,-2.2704240766073873,0.0,-inf,"0, 0.75, 11:15:00, 12:00:00, 12:15:00"
-2.2455489809335965,2,0.0,,-2.2455489809335965,0.0,-inf,"0, 0.75, 11:15:00, 12:00:00, 12:15:00"
-2.253655913978495,2,0.0,,-2.253655913978495,0.0,-inf,"0, 0.75, 11:15:00, 12:00:00, 12:15:00"
0.9680877536422845,4,25.0,1.0551980198019804,-0.0871102661596958,-0.08711026615969586,11.11336007018423,"0, 0.75, 11:15:00, 12:00:00, 12:15:00"
0.18272504536032996,14,14.285714285714285,3.5197321415197522,-1.7141848094197938,-6.769628971519479,0.0269918848032991,"0, 0.75, 11:15:00, 12:00:00, 12:15:00"
-2.23634317862166,2,0.0,,-2.23634317862166,0.0,-inf,"0, 0.75, 11:15:00, 12:15:00, 12:30:00"
0.0,2,0.0,,,,,"0, 0.75, 11:15:00, 12:15:00, 12:30:00"
0.0,2,0.0,,,,,"0, 0.75, 11:15:00, 12:15:00, 12:30:00"
-2.212658522396742,2,0.0,,-2.212658522396742,0.0,-inf,"0, 0.75, 11:15:00, 12:15:00, 12:30:00"
-2.1756898106402165,2,0.0,,-2.1756898106402165,0.0,-inf,"0, 0.75, 11:15:00, 12:15:00, 12:30:00"
1.2828826682549133,4,25.0,1.2828826682549133,,0.0,inf,"0, 0.75, 11:15:00, 12:15:00, 12:30:00"
-5.3418088434037045,14,7.142857142857142,1.2828826682549133,-2.208230503886206,-4.388348333036959,-1.2172709270111435,"0, 0.75, 11:15:00, 12:15:00, 12:30:00"
4.965855513307986,2,50.0,4.965855513307986,,0.0,inf,"0, 0.8, 09:15:00, 11:00:00, 11:30:00"
