Day,Strike,Expiry,DTE,Option Type,Entry Price,Initial SL,Exit Price,Exit Time,Max Price After Entry,Min Price After Entry,Points,Qty,Pnl,Slippage,Final PnL,Margin,ROI%,Trade Year
2022-06-21,15600,2022-06-23,2,CE,56.5,73.45,73.45,2022-06-21 09:48:00,177.75,48.5,-16.950000000000003,1179.9410029498524,-20000.000000000004,1.2994999999999999,-21533.333333333332,230.0884955752212,-2.153333333333333,2022
2022-06-21,15300,2022-06-23,2,PE,63.4,82.42,22.75,2022-06-21 15:29:00,75.65,20.8,40.65,1051.5247108307044,42744.47949526813,0.8615,41838.590956887485,201.10410094637223,4.1838590956887485,2022
2022-06-22,15700,2022-06-23,1,CE,25.1,32.63,4.45,2022-06-22 15:30:00,24.25,3.45,20.650000000000002,1273.8853503184712,26305.732484076434,0.29550000000000004,25929.299363057322,249.99999999999994,2.592929936305732,2022
2022-06-22,15400,2022-06-23,1,PE,52.8,68.64,68.64,2022-06-22 09:35:00,102.45,41.65,-15.840000000000003,1262.6262626262624,-20000.0,1.2144,-21533.333333333336,243.0555555555555,-2.1533333333333333,2022
2022-06-23,15600,2022-06-23,0,CE,6.6,8.58,8.58,2022-06-23 09:18:00,62.4,0.05,-1.9800000000000004,1282.051282051282,-2538.461538461539,0.1518,-2733.076923076924,250.0,-0.27330769230769236,2022
2022-06-23,15300,2022-06-23,0,PE,23.1,30.03,0.05,2022-06-23 15:29:00,23.35,0.05,23.05,1307.18954248366,30130.718954248365,0.23150000000000004,29828.104575163397,250.0,2.9828104575163397,2022
2022-06-24,15800,2022-06-30,6,CE,129.85,168.805,108.5,2022-06-24 15:30:00,144.0,85.35,21.349999999999994,513.4129123347451,10961.365678346805,2.3835,9737.646001796938,101.39905018611218,0.9737646001796939,2022
2022-06-24,15500,2022-06-30,6,PE,96.2,125.06,72.4,2022-06-24 15:30:00,124.0,72.4,23.799999999999997,693.000693000693,16493.41649341649,1.6860000000000002,15325.017325017323,134.26888426888425,1.5325017325017323,2022
2022-06-27,16100,2022-06-30,3,CE,53.7,69.81,30.2,2022-06-27 15:30:00,63.9,29.85,23.500000000000004,1241.4649286157667,29174.425822470523,0.8390000000000001,28132.836747361893,249.84481688392304,2.8132836747361893,2022
2022-06-27,15750,2022-06-30,3,PE,86.3,112.19,84.4,2022-06-27 15:30:00,100.15,68.7,1.8999999999999915,772.499034376207,1467.7481653147865,1.7069999999999999,149.09231363460148,152.08574739281576,0.01490923136346015,2022
2022-06-28,15900,2022-06-30,2,CE,60.05,78.065,78.065,2022-06-28 12:42:00,86.85,42.65,-18.015,1110.1859561476547,-20000.0,1.38115,-21533.333333333336,220.6494587843464,-2.1533333333333333,2022
2022-06-28,15600,2022-06-30,2,PE,62.3,80.99,28.5,2022-06-28 15:30:00,72.7,27.7,33.8,1070.0909577314073,36169.07437132156,0.908,35197.431781701445,208.66773675762445,3.5197431781701445,2022
2022-06-29,15850,2022-06-30,1,CE,33.75,43.875,43.875,2022-06-29 09:51:00,82.05,28.4,-10.125,1261.8296529968454,-12776.02523659306,0.77625,-13755.52050473186,250.0,-1.375552050473186,2022
2022-06-29,15550,2022-06-30,1,PE,45.15,58.695,20.7,2022-06-29 15:30:00,44.95,14.7,24.45,1286.1736334405145,31446.94533762058,0.6585,30600.0,250.0,3.06,2022
2022-06-30,15950,2022-06-30,0,CE,23.25,30.225,30.225,2022-06-30 09:20:00,32.35,0.05,-6.975000000000001,1253.9184952978055,-8746.081504702195,0.5347500000000001,-9416.614420062697,249.99999999999994,-0.9416614420062697,2022
2022-06-30,15600,2022-06-30,0,PE,12.6,16.38,16.38,2022-06-30 12:12:00,17.35,0.05,-3.7799999999999994,1282.051282051282,-4846.153846153845,0.2898,-5217.692307692306,250.0,-0.5217692307692305,2022
2022-07-01,15850,2022-07-07,6,CE,93.0,120.9,120.9,2022-07-01 15:25:00,121.0,56.35,-27.900000000000006,716.8458781362006,-20000.0,2.1390000000000002,-21533.333333333332,142.02508960573473,-2.153333333333333,2022
2022-07-01,15550,2022-07-07,6,PE,139.5,181.35,181.35,2022-07-01 10:08:00,192.05,68.15,-41.849999999999994,477.8972520908005,-20000.0,3.2085000000000004,-21533.333333333332,92.89127837514935,-2.153333333333333,2022
2022-07-04,15850,2022-07-07,3,CE,109.35,142.155,110.0,2022-07-04 15:30:00,119.65,62.2,-0.6500000000000057,609.6631611034902,-396.2810547172721,2.1935,-1733.5771985977779,120.78951379362898,-0.17335771985977777,2022
2022-07-04,15550,2022-07-07,3,PE,64.0,83.2,83.2,2022-07-04 09:19:00,99.5,32.7,-19.200000000000003,1041.6666666666665,-20000.0,1.472,-21533.333333333336,202.47395833333331,-2.1533333333333333,2022
2022-07-05,16050,2022-07-07,2,CE,44.85,58.30500000000001,58.30500000000001,2022-07-05 09:44:00,84.7,12.05,-13.455000000000005,1246.1059190031153,-16766.355140186923,1.03155,-18051.775700934588,250.0,-1.8051775700934587,2022
2022-07-05,15750,2022-07-07,2,PE,55.85,72.605,72.605,2022-07-05 14:19:00,91.0,30.1,-16.755000000000003,1193.6735302894656,-20000.0,1.28455,-21533.333333333332,235.00447627573854,-2.153333333333333,2022
2022-07-06,16000,2022-07-07,1,CE,29.3,38.09,38.09,2022-07-06 10:49:00,88.1,18.3,-8.790000000000003,1250.0,-10987.500000000004,0.6739,-11829.875000000004,250.0,-1.1829875000000005,2022
2022-07-06,15650,2022-07-07,1,PE,29.6,38.480000000000004,7.5,2022-07-06 15:29:00,38.1,7.5,22.1,1277.9552715654952,28242.811501597447,0.371,27768.69009584665,250.0,2.7768690095846646,2022
2022-07-07,16250,2022-07-07,0,CE,13.2,17.16,0.05,2022-07-07 15:29:00,12.95,0.05,13.149999999999999,1230.7692307692307,16184.615384615383,0.1325,16021.53846153846,250.0,1.602153846153846,2022
2022-07-07,15950,2022-07-07,0,PE,11.6,15.08,15.08,2022-07-07 09:21:00,21.85,0.05,-3.4800000000000004,1253.9184952978055,-4363.636363636364,0.2668,-4698.181818181818,249.99999999999994,-0.4698181818181818,2022
2022-07-08,16450,2022-07-14,6,CE,55.0,71.5,37.5,2022-07-08 15:30:00,54.75,31.3,17.5,1212.121212121212,21212.12121212121,0.925,20090.90909090909,249.24242424242422,2.009090909090909,2022
2022-07-08,16100,2022-07-14,6,PE,101.5,131.95000000000002,82.0,2022-07-08 15:30:00,113.85,81.85,19.5,656.8144499178978,12807.881773399007,1.835,11602.627257799664,132.18390804597692,1.1602627257799665,2022
2022-07-11,16300,2022-07-14,3,CE,50.35,65.455,65.455,2022-07-11 13:54:00,83.35,41.6,-15.104999999999997,1226.993865030675,-18533.74233128834,1.15805,-19954.66257668711,250.0,-1.995466257668711,2022
2022-07-11,15950,2022-07-14,3,PE,60.15,78.19500000000001,35.45,2022-07-11 15:30:00,61.4,28.8,24.699999999999996,1108.3402604599607,27376.004433361024,0.956,26316.431144361304,220.97533942920467,2.6316431144361303,2022
2022-07-12,16300,2022-07-14,2,CE,33.05,42.964999999999996,15.5,2022-07-12 15:30:00,38.75,15.2,17.549999999999997,1226.993865030675,21533.74233128834,0.4855,20938.03680981595,250.0,2.093803680981595,2022
2022-07-12,15950,2022-07-14,2,PE,47.6,61.88,61.88,2022-07-12 15:29:00,62.7,33.25,-14.280000000000001,1253.9184952978055,-17905.956112852666,1.0948,-19278.7460815047,249.99999999999994,-1.92787460815047,2022
2022-07-13,16300,2022-07-14,1,CE,21.5,27.95,4.2,2022-07-13 15:30:00,22.9,4.2,17.3,1226.993865030675,21226.993865030676,0.257,20911.65644171779,250.0,2.091165644171779,2022
2022-07-13,15950,2022-07-14,1,PE,27.1,35.230000000000004,35.230000000000004,2022-07-13 10:37:00,73.9,21.65,-8.130000000000003,1253.9184952978055,-10194.357366771163,0.6233000000000001,-10975.924764890286,249.99999999999994,-1.0975924764890286,2022
2022-07-14,16200,2022-07-14,0,CE,7.8,10.14,0.05,2022-07-14 15:29:00,9.0,0.05,7.75,1234.567901234568,9567.901234567902,0.0785,9470.987654320988,250.0,0.9470987654320989,2022
2022-07-14,15850,2022-07-14,0,PE,13.9,18.07,0.05,2022-07-14 15:29:00,17.7,0.05,13.85,1261.8296529968454,17476.340694006307,0.1395,17300.31545741325,250.0,1.7300315457413251,2022
2022-07-15,16150,2022-07-21,6,CE,70.35,91.455,81.0,2022-07-15 15:30:00,88.15,42.2,-10.650000000000006,947.6427386875147,-10092.395167022036,1.5135,-11526.65245202559,191.30537787254204,-1.152665245202559,2022
2022-07-15,15850,2022-07-21,6,PE,71.8,93.34,93.34,2022-07-15 11:10:00,97.25,45.0,-21.540000000000006,928.505106778087,-20000.0,1.6514,-21533.333333333332,183.9600742804085,-2.153333333333333,2022
2022-07-18,16300,2022-07-21,3,CE,59.2,76.96000000000001,76.96000000000001,2022-07-18 14:49:00,94.0,49.1,-17.760000000000005,1126.1261261261259,-20000.0,1.3616000000000004,-21533.333333333332,229.44819819819818,-2.153333333333333,2022
2022-07-18,16000,2022-07-21,3,PE,41.75,54.275,17.9,2022-07-18 15:30:00,45.2,17.9,23.85,1250.0,29812.5,0.5965,29066.875000000004,250.0,2.9066875000000003,2022
2022-07-19,16350,2022-07-21,2,CE,37.75,49.075,49.075,2022-07-19 09:27:00,79.55,37.45,-11.325000000000003,1223.2415902140674,-13853.211009174316,0.8682500000000001,-14915.29051987768,250.00000000000006,-1.4915290519877682,2022
2022-07-19,16050,2022-07-21,2,PE,33.5,43.550000000000004,13.15,2022-07-19 15:30:00,32.95,11.75,20.35,1246.1059190031153,25358.255451713398,0.46649999999999997,24776.947040498446,250.0,2.4776947040498447,2022
2022-07-20,16750,2022-07-21,1,CE,6.4,8.32,8.32,2022-07-20 11:08:00,8.55,2.2,-1.92,1194.0298507462687,-2292.537313432836,0.1472,-2468.2985074626863,250.0,-0.24682985074626865,2022
2022-07-20,16400,2022-07-21,1,PE,33.4,43.42,24.95,2022-07-20 15:30:00,30.8,14.7,8.45,1219.5121951219512,10304.878048780487,0.5834999999999999,9593.292682926829,250.0,0.959329268292683,2022
2022-07-21,16700,2022-07-21,0,CE,2.1,2.7300000000000004,2.7300000000000004,2022-07-21 09:54:00,3.5,0.05,-0.6300000000000003,1197.6047904191616,-754.4910179640723,0.0483,-812.3353293413178,250.0,-0.08123353293413178,2022
2022-07-21,16350,2022-07-21,0,PE,8.3,10.790000000000001,0.05,2022-07-21 15:29:00,7.65,0.05,8.25,1223.2415902140674,10091.743119266055,0.08350000000000002,9989.60244648318,250.00000000000006,0.998960244648318,2022
2022-07-22,16850,2022-07-28,6,CE,53.55,69.615,69.615,2022-07-22 14:04:00,81.25,38.5,-16.064999999999998,1186.9436201780416,-19068.249258160235,1.23165,-20530.14836795252,250.0,-2.053014836795252,2022
2022-07-22,16500,2022-07-28,6,PE,70.75,91.97500000000001,52.0,2022-07-22 15:30:00,83.95,47.0,18.75,942.2850412249702,17667.844522968193,1.2275,16511.189634864542,194.34628975265008,1.6511189634864543,2022
2022-07-25,16850,2022-07-28,3,CE,54.2,70.46000000000001,25.0,2022-07-25 15:30:00,55.0,21.4,29.200000000000003,1186.9436201780416,34658.75370919882,0.792,33718.694362017806,250.0,3.3718694362017807,2022
2022-07-25,16500,2022-07-28,3,PE,51.55,67.015,67.015,2022-07-25 09:53:00,84.75,39.7,-15.465000000000003,1212.1212121212122,-18745.45454545455,1.18565,-20182.606060606064,250.00000000000006,-2.0182606060606063,2022
2022-07-26,16800,2022-07-28,2,CE,26.25,34.125,5.35,2022-07-26 15:30:00,25.15,5.35,20.9,1190.4761904761906,24880.95238095238,0.316,24504.76190476191,250.00000000000006,2.450476190476191,2022
2022-07-26,16450,2022-07-28,2,PE,44.35,57.655,57.655,2022-07-26 09:34:00,74.9,42.8,-13.305,1215.80547112462,-16176.291793313068,1.02005,-17416.474164133735,250.0,-1.7416474164133735,2022
2022-07-27,16650,2022-07-28,1,CE,21.1,27.430000000000003,27.430000000000003,2022-07-27 09:17:00,87.55,13.9,-6.330000000000002,1201.2012012012012,-7603.603603603606,0.4853,-8186.546546546549,250.0,-0.8186546546546549,2022
2022-07-27,16300,2022-07-28,1,PE,25.8,33.54,8.5,2022-07-27 15:30:00,32.15,8.25,17.3,1226.993865030675,21226.993865030676,0.34299999999999997,20806.134969325154,250.0,2.0806134969325156,2022
2022-07-28,16950,2022-07-28,0,CE,3.75,4.875,4.875,2022-07-28 10:13:00,17.4,0.05,-1.125,1179.9410029498524,-1327.433628318584,0.08625000000000001,-1429.2035398230087,250.0,-0.14292035398230088,2022
2022-07-28,16600,2022-07-28,0,PE,7.5,9.75,0.05,2022-07-28 15:29:00,8.35,0.05,7.45,1204.8192771084339,8975.903614457833,0.0755,8884.939759036146,250.00000000000006,0.8884939759036146,2022
2022-07-29,17250,2022-08-04,6,CE,65.4,85.02000000000001,85.02000000000001,2022-07-29 15:11:00,94.1,53.05,-19.620000000000005,1019.3679918450558,-20000.0,1.5042000000000002,-21533.333333333332,219.80122324159015,-2.153333333333333,2022
2022-07-29,16900,2022-08-04,6,PE,63.15,82.095,39.1,2022-07-29 15:30:00,78.55,36.1,24.049999999999997,1055.6875164951175,25389.284771707575,1.0225,24309.844286091313,223.01398785959356,2.4309844286091313,2022
2022-08-01,17400,2022-08-04,3,CE,45.45,59.08500000000001,59.08500000000001,2022-08-01 10:38:00,85.75,33.75,-13.635000000000005,1149.4252873563219,-15672.413793103455,1.0453500000000002,-16873.965517241388,250.0,-1.6873965517241387,2022
2022-08-01,17050,2022-08-04,3,PE,52.35,68.055,68.055,2022-08-01 09:20:00,73.35,23.7,-15.705000000000005,1173.0205278592375,-18422.28739002933,1.20405,-19834.662756598245,250.0,-1.9834662756598245,2022
2022-08-02,17500,2022-08-04,2,CE,24.0,31.200000000000003,31.200000000000003,2022-08-02 09:27:00,43.3,16.8,-7.200000000000003,1142.857142857143,-8228.571428571431,0.552,-8859.428571428574,250.0,-0.8859428571428574,2022
2022-08-02,17150,2022-08-04,2,PE,54.65,71.045,71.045,2022-08-02 10:01:00,74.1,27.35,-16.395000000000003,1166.1807580174927,-19119.533527696796,1.25695,-20585.364431486883,250.0,-2.0585364431486886,2022
2022-08-03,17500,2022-08-04,1,CE,26.8,34.84,25.0,2022-08-03 15:30:00,33.2,10.1,1.8000000000000007,1142.857142857143,2057.142857142858,0.518,1465.142857142858,250.0,0.1465142857142858,2022
2022-08-03,17200,2022-08-04,1,PE,41.55,54.015,54.015,2022-08-03 09:42:00,75.8,13.0,-12.465000000000003,1162.7906976744184,-14494.18604651163,0.95565,-15605.406976744189,249.99999999999994,-1.5605406976744187,2022
2022-08-04,17650,2022-08-04,0,CE,3.25,4.2250000000000005,0.05,2022-08-04 15:29:00,3.45,0.05,3.2,1133.14447592068,3626.062322946176,0.033,3588.668555240794,250.0,0.35886685552407943,2022
2022-08-04,17300,2022-08-04,0,PE,8.35,10.855,10.855,2022-08-04 11:14:00,156.5,0.05,-2.505000000000001,1156.0693641618495,-2895.953757225434,0.19205,-3117.9768786127174,249.99999999999994,-0.3117976878612717,2022
2022-08-05,17600,2022-08-11,6,CE,86.15,111.995,52.0,2022-08-05 15:30:00,95.65,49.25,34.150000000000006,773.8440704198105,26426.77500483653,1.3815000000000002,25357.70942155156,170.2456954923583,2.5357709421551564,2022
2022-08-05,17250,2022-08-11,6,PE,101.1,131.43,85.0,2022-08-05 15:29:00,106.7,64.55,16.099999999999994,659.4131223211339,10616.551269370251,1.861,9389.383448730621,142.1859545004945,0.938938344873062,2022
2022-08-08,17600,2022-08-11,3,CE,50.95,66.235,66.235,2022-08-08 11:30:00,90.5,36.8,-15.284999999999997,1136.3636363636365,-17369.31818181818,1.17185,-18700.965909090908,250.00000000000006,-1.8700965909090908,2022
2022-08-08,17250,2022-08-11,3,PE,67.3,87.49,27.0,2022-08-08 15:29:00,80.1,27.0,40.3,990.5894006934127,39920.75284794453,0.943,38986.627043090644,213.59583952451712,3.8986627043090643,2022
2022-08-10,17750,2022-08-11,1,CE,19.85,25.805000000000003,8.05,2022-08-10 15:30:00,20.15,7.25,11.8,1126.7605633802818,13295.774647887327,0.279,12981.408450704228,250.00000000000006,1.2981408450704228,2022
2022-08-10,17400,2022-08-11,1,PE,48.45,62.98500000000001,62.98500000000001,2022-08-10 09:39:00,78.5,29.05,-14.535000000000004,1149.4252873563219,-16706.89655172414,1.11435,-17987.75862068966,250.0,-1.798775862068966,2022
2022-08-11,17900,2022-08-11,0,CE,2.9,3.77,0.05,2022-08-11 15:29:00,2.95,0.05,2.85,1117.31843575419,3184.3575418994415,0.0295,3151.396648044693,250.0,0.31513966480446925,2022
2022-08-11,17550,2022-08-11,0,PE,12.4,16.12,16.12,2022-08-11 11:28:00,21.85,0.05,-3.7200000000000006,1139.6011396011395,-4239.316239316239,0.28520000000000006,-4564.330484330484,249.99999999999994,-0.45643304843304844,2022
2022-08-12,17850,2022-08-18,6,CE,44.45,57.785000000000004,44.0,2022-08-12 15:30:00,56.75,31.95,0.45000000000000284,1120.4481792717088,504.2016806722721,0.8845000000000001,-486.83473389355436,250.00000000000006,-0.048683473389355435,2022
2022-08-12,17500,2022-08-18,6,PE,67.95,88.33500000000001,36.95,2022-08-12 15:30:00,74.5,36.95,31.0,981.1135638950205,30414.520480745636,1.0490000000000002,29385.33235221976,214.61859210203573,2.9385332352219757,2022
2022-08-16,18000,2022-08-18,2,CE,20.05,26.065,20.0,2022-08-16 15:30:00,22.8,14.2,0.05000000000000071,1111.111111111111,55.555555555556346,0.40049999999999997,-389.4444444444436,250.0,-0.03894444444444436,2022
2022-08-16,17600,2022-08-18,2,PE,33.55,43.614999999999995,14.2,2022-08-16 15:30:00,33.95,14.2,19.349999999999998,1136.3636363636365,21988.636363636364,0.47750000000000004,21446.022727272728,250.00000000000006,2.144602272727273,2022
2022-08-17,18050,2022-08-18,1,CE,11.25,14.625,14.625,2022-08-17 10:12:00,25.35,9.85,-3.375,1108.0332409972298,-3739.6121883656506,0.25875,-4026.3157894736837,249.99999999999994,-0.4026315789473684,2022
2022-08-17,17700,2022-08-18,1,PE,19.4,25.22,10.5,2022-08-17 15:30:00,20.75,7.7,8.899999999999999,1129.9435028248588,10056.497175141241,0.299,9718.64406779661,250.0,0.9718644067796609,2022
2022-08-18,18100,2022-08-18,0,CE,1.95,2.535,2.535,2022-08-18 09:18:00,5.0,0.05,-0.5850000000000002,1104.9723756906078,-646.4088397790058,0.04485,-695.9668508287295,250.0,-0.06959668508287295,2022
2022-08-18,17700,2022-08-18,0,PE,6.25,8.125,0.05,2022-08-18 15:29:00,7.05,0.05,6.2,1129.9435028248588,7005.649717514125,0.063,6934.463276836159,250.0,0.6934463276836158,2022
2022-08-19,18150,2022-08-25,6,CE,50.35,65.455,16.0,2022-08-19 15:29:00,51.75,16.0,34.35,1101.9283746556473,37851.239669421484,0.6635,37120.11019283746,250.0,3.7120110192837465,2022
2022-08-19,17800,2022-08-25,6,PE,61.7,80.21000000000001,80.21000000000001,2022-08-19 11:06:00,180.15,56.05,-18.510000000000005,1080.4970286331709,-20000.0,1.4191000000000003,-21533.333333333332,240.4105888708805,-2.153333333333333,2022
2022-08-22,17850,2022-08-25,3,CE,47.3,61.489999999999995,12.2,2022-08-22 15:30:00,43.55,12.2,35.099999999999994,1120.4481792717088,39327.731092436974,0.595,38661.06442577031,250.00000000000006,3.866106442577031,2022
2022-08-22,17500,2022-08-25,3,PE,57.1,74.23,74.23,2022-08-22 09:46:00,124.0,52.65,-17.130000000000003,1142.857142857143,-19577.142857142862,1.3133000000000001,-21078.05714285715,250.0,-2.107805714285715,2022
2022-08-23,17550,2022-08-25,2,CE,38.35,49.855000000000004,49.855000000000004,2022-08-23 09:24:00,135.0,35.05,-11.505000000000003,1139.6011396011395,-13111.111111111113,0.8820500000000001,-14116.296296296297,249.99999999999994,-1.4116296296296296,2022
2022-08-23,17200,2022-08-25,2,PE,35.15,45.695,5.7,2022-08-23 15:30:00,36.2,5.7,29.45,1162.7906976744184,34244.18604651162,0.40850000000000003,33769.18604651162,249.99999999999994,3.376918604651162,2022
2022-08-24,17700,2022-08-25,1,CE,34.45,44.785000000000004,26.0,2022-08-24 15:30:00,40.95,16.25,8.450000000000003,1129.9435028248588,9548.02259887006,0.6045,8864.971751412433,250.0,0.8864971751412433,2022
2022-08-24,17350,2022-08-25,1,PE,16.6,21.580000000000002,21.580000000000002,2022-08-24 09:32:00,33.55,6.9,-4.98,1152.7377521613832,-5740.634005763689,0.3818000000000001,-6180.749279538905,250.0,-0.6180749279538905,2022
2022-08-25,17850,2022-08-25,0,CE,3.7,4.8100000000000005,0.15,2022-08-25 15:30:00,4.25,0.05,3.5500000000000003,1120.4481792717088,3977.5910364145666,0.0385,3934.453781512606,250.00000000000006,0.3934453781512606,2022
2022-08-25,17500,2022-08-25,0,PE,6.65,8.645000000000001,8.645000000000001,2022-08-25 15:13:00,9.15,0.05,-1.995000000000001,1142.857142857143,-2280.0000000000014,0.15295000000000003,-2454.8000000000015,250.0,-0.24548000000000014,2022
2022-08-26,17800,2022-09-01,6,CE,78.75,102.375,53.35,2022-08-26 15:30:00,84.35,42.8,25.4,846.5608465608466,21502.6455026455,1.321,20384.338624338623,188.35978835978838,2.0384338624338625,2022
2022-08-26,17450,2022-09-01,6,PE,66.1,85.92999999999999,85.92999999999999,2022-08-26 15:00:00,102.0,54.5,-19.83,1008.5728693898135,-20000.0,1.5202999999999998,-21533.333333333332,219.99495713565307,-2.153333333333333,2022
2022-08-29,17350,2022-09-01,3,CE,82.25,106.925,106.925,2022-08-29 09:56:00,133.4,69.75,-24.674999999999997,810.5369807497468,-20000.0,1.89175,-21533.333333333336,175.78520770010132,-2.1533333333333333,2022
2022-08-29,17000,2022-09-01,3,PE,58.5,76.05,27.35,2022-08-29 15:30:00,74.05,23.85,31.15,1139.6011396011397,35498.5754985755,0.8584999999999999,34520.227920227924,242.16524216524218,3.4520227920227926,2022
2022-08-30,17600,2022-09-01,2,CE,29.75,38.675000000000004,38.675000000000004,2022-08-30 10:40:00,217.15,27.95,-8.925000000000004,1136.3636363636365,-10142.045454545461,0.6842500000000001,-10919.60227272728,250.00000000000006,-1.091960227272728,2022
2022-08-30,17250,2022-09-01,2,PE,31.0,40.300000000000004,6.0,2022-08-30 15:30:00,32.1,6.0,25.0,1159.4202898550725,28985.507246376812,0.37,28556.521739130436,250.0,2.8556521739130436,2022
2022-09-01,17650,2022-09-01,0,CE,38.85,50.505,50.505,2022-09-01 09:42:00,81.9,0.05,-11.655000000000001,1133.14447592068,-13206.798866855526,0.8935500000000001,-14219.320113314448,250.0,-1.4219320113314449,2022
2022-09-01,17300,2022-09-01,0,PE,13.15,17.095000000000002,0.05,2022-09-01 15:30:00,13.25,0.05,13.1,1156.0693641618495,15144.508670520228,0.132,14991.907514450864,249.99999999999994,1.4991907514450864,2022
2022-09-02,17750,2022-09-08,6,CE,104.85,136.305,69.95,2022-09-02 15:30:00,109.2,62.05,34.89999999999999,635.8289620092193,22190.430774121745,1.7480000000000002,21079.001748529634,141.0745509457955,2.1079001748529635,2022
2022-09-02,17400,2022-09-08,6,PE,86.85,112.905,112.905,2022-09-02 09:35:00,139.8,69.55,-26.055000000000007,767.6069852235653,-20000.0,1.99755,-21533.333333333332,166.95451928612545,-2.153333333333333,2022
2022-09-05,17700,2022-09-08,3,CE,89.7,116.61000000000001,116.61000000000001,2022-09-05 10:09:00,124.35,86.9,-26.91000000000001,743.218134522482,-20000.0,2.0631,-21533.333333333332,164.43701226309915,-2.153333333333333,2022
2022-09-05,17350,2022-09-08,3,PE,59.4,77.22,33.0,2022-09-05 15:30:00,60.15,31.55,26.4,1122.334455667789,29629.629629629624,0.924,28592.592592592588,243.4062850729517,2.8592592592592587,2022
2022-09-06,17850,2022-09-08,2,CE,63.8,82.94,31.1,2022-09-06 15:30:00,64.3,29.05,32.699999999999996,1044.932079414838,34169.2789968652,0.9490000000000001,33177.63845350051,233.1504702194357,3.317763845350051,2022
2022-09-06,17500,2022-09-08,2,PE,37.0,48.1,48.1,2022-09-06 09:32:00,89.75,36.05,-11.100000000000001,1142.857142857143,-12685.714285714288,0.851,-13658.285714285716,250.0,-1.3658285714285716,2022
2022-09-07,17700,2022-09-08,1,CE,38.1,49.53,49.53,2022-09-07 09:26:00,62.9,28.05,-11.43,1129.9435028248588,-12915.254237288136,0.8763,-13905.423728813561,250.0,-1.3905423728813562,2022
2022-09-07,17350,2022-09-08,1,PE,37.3,48.489999999999995,8.2,2022-09-07 15:30:00,38.8,8.2,29.099999999999998,1152.7377521613832,33544.66858789625,0.455,33020.17291066282,250.0,3.302017291066282,2022
2022-09-08,17950,2022-09-08,0,CE,2.95,3.8350000000000004,3.8350000000000004,2022-09-08 09:30:00,4.25,0.05,-0.8850000000000002,1114.2061281337046,-986.0724233983289,0.06785000000000001,-1061.6713091922006,249.99999999999994,-0.10616713091922006,2022
2022-09-08,17550,2022-09-08,0,PE,8.9,11.57,0.05,2022-09-08 15:30:00,10.05,0.05,8.85,1139.6011396011395,10085.470085470084,0.08950000000000001,9983.475783475784,249.99999999999994,0.9983475783475784,2022
2022-09-09,18100,2022-09-15,6,CE,61.45,79.885,36.55,2022-09-09 15:30:00,58.75,36.0,24.900000000000006,1084.8928668294004,27013.832384052075,0.98,25950.637374559265,245.4570111201518,2.5950637374559262,2022
2022-09-09,17750,2022-09-15,6,PE,71.05,92.365,92.365,2022-09-09 12:07:00,120.4,66.05,-21.314999999999998,938.3063570255689,-20000.0,1.63415,-21533.333333333332,208.1867229650481,-2.153333333333333,2022
2022-09-12,18050,2022-09-15,3,CE,59.65,77.545,77.545,2022-09-12 10:13:00,90.45,53.7,-17.895000000000003,1108.0332409972298,-19828.25484764543,1.37195,-21348.421052631576,249.99999999999994,-2.1348421052631577,2022
2022-09-12,17700,2022-09-15,3,PE,47.2,61.36000000000001,40.05,2022-09-12 15:30:00,53.25,31.8,7.150000000000006,1129.9435028248588,8079.096045197747,0.8725,7093.2203389830565,250.0,0.7093220338983056,2022
2022-09-13,18200,2022-09-15,2,CE,31.25,40.625,40.625,2022-09-13 09:41:00,47.0,30.65,-9.375,1098.9010989010987,-10302.197802197801,0.71875,-11092.032967032965,249.99999999999994,-1.1092032967032965,2022
2022-09-13,17850,2022-09-15,2,PE,39.95,51.935,28.0,2022-09-13 15:30:00,41.8,27.0,11.950000000000003,1120.4481792717088,13389.355742296922,0.6795,12628.011204481796,250.00000000000006,1.2628011204481795,2022
2022-09-14,17950,2022-09-15,1,CE,59.05,76.765,76.765,2022-09-14 09:28:00,169.3,51.85,-17.715000000000003,1114.2061281337046,-19738.16155988858,1.35815,-21251.42061281337,249.99999999999994,-2.1251420612813368,2022
2022-09-14,17600,2022-09-15,1,PE,22.55,29.315,6.05,2022-09-14 15:30:00,23.15,6.05,16.5,1136.3636363636365,18750.000000000004,0.28600000000000003,18425.0,250.00000000000006,1.8425,2022
2022-09-15,18250,2022-09-15,0,CE,5.65,7.345000000000001,0.05,2022-09-15 15:29:00,5.95,0.05,5.6000000000000005,1095.890410958904,6136.986301369863,0.057,6074.520547945206,250.0,0.6074520547945206,2022
2022-09-15,17850,2022-09-15,0,PE,9.1,11.83,11.83,2022-09-15 09:39:00,47.5,0.05,-2.7300000000000004,1120.4481792717088,-3058.8235294117653,0.2093,-3293.333333333334,250.00000000000006,-0.32933333333333337,2022
2022-09-16,17950,2022-09-22,6,CE,86.0,111.8,38.0,2022-09-16 15:30:00,86.85,34.45,48.0,775.1937984496125,37209.3023255814,1.24,36248.06201550388,173.9341085271318,3.624806201550388,2022
2022-09-16,17600,2022-09-22,6,PE,92.0,119.60000000000001,119.60000000000001,2022-09-16 09:52:00,214.7,81.8,-27.60000000000001,724.63768115942,-20000.0,2.116,-21533.333333333332,159.4202898550724,-2.153333333333333,2022
