Day,Time,Strike,Expiry,DTE,Option Type,Entry Price,Initial SL,Exit Price,Exit Time,Max Price After Entry,Min Price After Entry,Points,Qty,Pnl,Slippage,Final PnL,Margin,ROI%,Trade Year
2023-06-01,09:15:00,18750,2023-06-01,0,CE,1.35,2.0250000000000004,0.05,2023-06-01 15:29:00,1.45,0.05,1.3,1066.6666666666667,1386.6666666666667,0.014000000000000002,1371.7333333333336,250.0,0.13717333333333337,2023
2023-06-01,09:15:00,18400,2023-06-01,0,PE,6.05,9.075,0.05,2023-06-01 15:29:00,5.8,0.05,6.0,1086.9565217391305,6521.739130434783,0.061,6455.434782608696,250.0,0.6455434782608697,2023
2023-06-02,09:15:00,18750,2023-06-08,6,CE,29.75,44.625,19.5,2023-06-02 15:30:00,34.2,15.5,10.25,1066.6666666666667,10933.333333333334,0.4925,10408.000000000002,250.0,1.0408000000000002,2023
2023-06-02,09:15:00,18350,2023-06-08,6,PE,29.25,43.875,43.875,2023-06-02 10:25:00,43.9,15.85,-14.625,1089.9182561307903,-15940.054495912807,0.7312500000000001,-16737.057220708448,250.0,-1.673705722070845,2023
2023-06-05,09:15:00,18800,2023-06-08,3,CE,20.0,30.0,11.5,2023-06-05 15:30:00,20.5,9.45,8.5,1063.8297872340424,9042.55319148936,0.315,8707.446808510638,249.99999999999994,0.8707446808510638,2023
2023-06-05,09:15:00,18450,2023-06-08,3,PE,20.15,30.224999999999998,16.15,2023-06-05 15:30:00,25.8,14.35,4.0,1084.010840108401,4336.043360433604,0.363,3942.5474254742544,250.0,0.39425474254742543,2023
2023-06-06,09:15:00,18800,2023-06-08,2,CE,8.5,12.75,4.55,2023-06-06 15:30:00,9.85,3.3,3.95,1063.8297872340424,4202.1276595744675,0.1305,4063.2978723404253,249.99999999999994,0.40632978723404256,2023
2023-06-06,09:15:00,18400,2023-06-08,2,PE,12.5,18.75,18.75,2023-06-06 12:07:00,19.25,4.7,-6.25,1086.9565217391305,-6793.478260869566,0.3125,-7133.152173913044,250.0,-0.7133152173913044,2023
2023-06-07,09:15:00,18850,2023-06-08,1,CE,2.9,4.35,4.35,2023-06-07 14:20:00,5.45,1.6,-1.4499999999999997,1061.0079575596817,-1538.461538461538,0.0725,-1615.384615384615,250.0,-0.1615384615384615,2023
2023-06-07,09:15:00,18500,2023-06-08,1,PE,7.85,11.774999999999999,4.15,2023-06-07 15:29:00,9.35,4.15,3.6999999999999993,1081.081081081081,3999.999999999999,0.12,3870.270270270269,250.0,0.3870270270270269,2023
2023-06-08,09:15:00,18900,2023-06-08,0,CE,1.15,1.7249999999999999,1.7249999999999999,2023-06-08 09:46:00,2.05,0.05,-0.575,1058.2010582010582,-608.4656084656084,0.02875,-638.8888888888889,250.0,-0.06388888888888888,2023
2023-06-08,09:15:00,18550,2023-06-08,0,PE,3.0,4.5,0.05,2023-06-08 15:29:00,3.1,0.05,2.95,1078.167115902965,3180.5929919137466,0.0305,3147.7088948787064,250.0,0.31477088948787063,2023
2023-06-09,09:15:00,18850,2023-06-15,6,CE,28.55,42.825,11.55,2023-06-09 15:30:00,28.6,10.15,17.0,1061.0079575596817,18037.13527851459,0.401,17611.671087533156,250.0,1.7611671087533156,2023
2023-06-09,09:15:00,18450,2023-06-15,6,PE,22.95,34.425,34.425,2023-06-09 13:06:00,38.5,18.7,-11.474999999999998,1084.010840108401,-12439.0243902439,0.57375,-13060.975609756095,250.0,-1.3060975609756096,2023
2023-06-12,09:15:00,18800,2023-06-15,3,CE,18.0,27.0,14.9,2023-06-12 15:30:00,18.85,12.2,3.0999999999999996,1063.8297872340424,3297.872340425531,0.329,2947.872340425531,249.99999999999994,0.29478723404255314,2023
2023-06-12,09:15:00,18400,2023-06-15,3,PE,17.8,26.700000000000003,9.95,2023-06-12 15:30:00,23.6,9.0,7.850000000000001,1086.9565217391305,8532.608695652176,0.2775,8230.978260869568,250.0,0.8230978260869568,2023
2023-06-13,09:15:00,18800,2023-06-15,2,CE,21.0,31.5,24.0,2023-06-13 15:30:00,27.7,17.0,-3.0,1063.8297872340424,-3191.489361702127,0.45,-3670.2127659574467,249.99999999999994,-0.3670212765957446,2023
2023-06-13,09:15:00,18450,2023-06-15,2,PE,9.3,13.950000000000001,4.85,2023-06-13 15:30:00,9.5,4.45,4.450000000000001,1084.010840108401,4823.848238482386,0.14150000000000001,4670.460704607047,250.0,0.4670460704607047,2023
2023-06-14,09:15:00,18950,2023-06-15,1,CE,2.55,3.8249999999999997,1.5,2023-06-14 15:30:00,2.55,1.25,1.0499999999999998,1055.4089709762534,1108.179419525066,0.0405,1065.4353562005276,250.0,0.10654353562005275,2023
2023-06-14,09:15:00,18550,2023-06-15,1,PE,6.65,9.975000000000001,9.975000000000001,2023-06-14 09:38:00,12.1,4.05,-3.325000000000001,1078.167115902965,-3584.9056603773597,0.16625,-3764.1509433962274,250.0,-0.3764150943396228,2023
2023-06-15,09:15:00,18950,2023-06-15,0,CE,1.05,1.5750000000000002,0.05,2023-06-15 15:29:00,1.5,0.05,1.0,1055.4089709762534,1055.4089709762534,0.011000000000000001,1043.7994722955145,250.0,0.10437994722955146,2023
2023-06-15,09:15:00,18600,2023-06-15,0,PE,5.05,7.574999999999999,0.05,2023-06-15 15:30:00,4.8,0.05,5.0,1075.268817204301,5376.344086021505,0.051,5321.505376344086,250.0,0.5321505376344086,2023
2023-06-16,09:15:00,18900,2023-06-22,6,CE,28.5,42.75,42.75,2023-06-16 14:14:00,94.75,27.8,-14.25,1058.2010582010582,-15079.36507936508,0.7125,-15833.333333333334,250.0,-1.5833333333333335,2023
2023-06-16,09:15:00,18550,2023-06-22,6,PE,23.5,35.25,10.55,2023-06-16 15:30:00,23.4,10.3,12.95,1078.167115902965,13962.264150943396,0.34049999999999997,13595.148247978435,250.0,1.3595148247978437,2023
2023-06-19,09:15:00,19050,2023-06-22,3,CE,14.85,22.275,5.9,2023-06-19 15:30:00,16.75,5.1,8.95,1049.8687664041995,9396.325459317584,0.20750000000000002,9178.477690288713,250.0,0.9178477690288713,2023
2023-06-19,09:15:00,18700,2023-06-22,3,PE,22.1,33.150000000000006,33.150000000000006,2023-06-19 10:34:00,51.75,20.4,-11.050000000000004,1069.51871657754,-11818.181818181822,0.5525000000000001,-12409.090909090914,250.0,-1.2409090909090912,2023
2023-06-20,09:15:00,18950,2023-06-22,2,CE,9.85,14.774999999999999,13.15,2023-06-20 15:30:00,13.55,5.6,-3.3000000000000007,1055.4089709762534,-3482.849604221637,0.23,-3725.5936675461753,250.0,-0.37255936675461754,2023
2023-06-20,09:15:00,18550,2023-06-22,2,PE,11.05,16.575000000000003,16.575000000000003,2023-06-20 09:21:00,20.75,3.5,-5.525000000000002,1078.167115902965,-5956.873315363884,0.27625000000000005,-6254.716981132078,250.0,-0.6254716981132078,2023
2023-06-21,09:15:00,19050,2023-06-22,1,CE,3.1,4.65,4.65,2023-06-21 09:25:00,4.8,1.65,-1.5500000000000003,1049.8687664041995,-1627.2965879265096,0.0775,-1708.661417322835,250.0,-0.17086614173228348,2023
2023-06-21,09:15:00,18650,2023-06-22,1,PE,8.9,13.350000000000001,3.15,2023-06-21 15:30:00,10.85,3.1,5.75,1072.3860589812332,6166.219839142091,0.12050000000000001,6036.997319034853,250.0,0.6036997319034852,2023
2023-06-22,09:15:00,19050,2023-06-22,0,CE,1.25,1.875,0.05,2023-06-22 15:29:00,1.65,0.05,1.2,1049.8687664041995,1259.8425196850394,0.013000000000000001,1246.194225721785,250.0,0.12461942257217849,2023
2023-06-22,09:15:00,18650,2023-06-22,0,PE,1.95,2.925,0.05,2023-06-22 15:29:00,2.2,0.05,1.9,1072.3860589812332,2037.5335120643429,0.02,2016.0857908847183,250.0,0.20160857908847182,2023
2023-06-23,09:15:00,18950,2023-06-28,5,CE,,,,,,,,,,,,,,2023
2023-06-23,09:15:00,18550,2023-06-28,5,PE,,,,,,,,,,,,,,2023
2023-06-26,09:15:00,18850,2023-06-28,2,CE,,,,,,,,,,,,,,2023
2023-06-26,09:15:00,18500,2023-06-28,2,PE,,,,,,,,,,,,,,2023
2023-06-27,09:15:00,18950,2023-06-28,1,CE,,,,,,,,,,,,,,2023
2023-06-27,09:15:00,18550,2023-06-28,1,PE,,,,,,,,,,,,,,2023
2023-06-28,09:15:00,19100,2023-06-28,0,CE,,,,,,,,,,,,,,2023
2023-06-28,09:15:00,18700,2023-06-28,0,PE,,,,,,,,,,,,,,2023
2023-06-30,09:15:00,19250,2023-07-06,6,CE,24.5,36.75,36.75,2023-06-30 11:40:00,55.4,23.9,-12.25,1038.9610389610389,-12727.272727272726,0.6125,-13363.636363636364,250.0,-1.3363636363636364,2023
2023-06-30,09:15:00,18900,2023-07-06,6,PE,40.5,60.75,18.65,2023-06-30 15:29:00,40.25,17.45,21.85,987.6543209876543,21580.246913580246,0.5915,20996.04938271605,233.33333333333331,2.099604938271605,2023
2023-07-03,09:15:00,19450,2023-07-06,3,CE,14.85,22.275,22.275,2023-07-03 09:34:00,42.8,14.75,-7.424999999999999,1028.2776349614396,-7634.961439588688,0.37125,-8016.709511568122,250.0,-0.8016709511568123,2023
2023-07-03,09:15:00,19050,2023-07-06,3,PE,22.25,33.375,17.5,2023-07-03 15:30:00,24.7,14.8,4.75,1049.8687664041995,4986.876640419948,0.3975,4569.553805774279,250.0,0.45695538057742785,2023
2023-07-04,09:15:00,19600,2023-07-06,2,CE,11.25,16.875,5.9,2023-07-04 15:30:00,12.0,5.0,5.35,1020.4081632653061,5459.183673469388,0.17149999999999999,5284.183673469388,250.0,0.5284183673469388,2023
2023-07-04,09:15:00,19200,2023-07-06,2,PE,23.0,34.5,34.5,2023-07-04 10:00:00,36.65,13.1,-11.5,1041.6666666666667,-11979.166666666668,0.5750000000000001,-12578.125,250.0,-1.2578125,2023
2023-07-05,09:15:00,19600,2023-07-06,1,CE,5.1,7.6499999999999995,7.6499999999999995,2023-07-05 09:17:00,8.9,2.25,-2.55,1020.4081632653061,-2602.0408163265306,0.1275,-2732.142857142857,250.0,-0.2732142857142857,2023
2023-07-05,09:15:00,19200,2023-07-06,1,PE,18.4,27.599999999999998,5.4,2023-07-05 15:30:00,18.4,5.25,12.999999999999998,1041.6666666666667,13541.666666666666,0.238,13293.75,250.0,1.329375,2023
2023-07-06,09:15:00,19600,2023-07-06,0,CE,1.85,2.7750000000000004,2.7750000000000004,2023-07-06 09:23:00,4.8,0.05,-0.9250000000000003,1020.4081632653061,-943.8775510204084,0.04625,-991.0714285714289,250.0,-0.09910714285714288,2023
2023-07-06,09:15:00,19200,2023-07-06,0,PE,6.3,9.45,0.05,2023-07-06 15:30:00,6.3,0.05,6.25,1041.6666666666667,6510.416666666667,0.0635,6444.270833333333,250.0,0.6444270833333332,2023
2023-07-07,09:15:00,19600,2023-07-13,6,CE,45.3,67.94999999999999,16.3,2023-07-07 15:30:00,65.4,15.35,28.999999999999996,883.0022075055191,25607.06401766005,0.616,25063.13465783665,216.33554083885218,2.506313465783665,2023
2023-07-07,09:15:00,19250,2023-07-13,6,PE,39.5,59.25,53.8,2023-07-07 15:30:00,57.2,25.3,-14.299999999999997,1012.6582278481013,-14481.012658227846,0.9329999999999999,-15425.822784810125,243.67088607594937,-1.5425822784810124,2023
2023-07-10,09:15:00,19600,2023-07-13,3,CE,19.1,28.650000000000002,11.3,2023-07-10 15:29:00,26.75,8.15,7.800000000000001,1020.4081632653061,7959.183673469389,0.30400000000000005,7648.979591836735,250.0,0.7648979591836735,2023
2023-07-10,09:15:00,19200,2023-07-13,3,PE,27.65,41.474999999999994,15.75,2023-07-10 15:30:00,32.7,15.7,11.899999999999999,1041.6666666666667,12395.833333333332,0.434,11943.75,250.0,1.194375,2023
2023-07-11,09:15:00,19600,2023-07-13,2,CE,14.5,21.75,21.75,2023-07-11 11:13:00,28.75,8.05,-7.25,1020.4081632653061,-7397.95918367347,0.3625,-7767.857142857143,250.0,-0.7767857142857143,2023
2023-07-11,09:15:00,19250,2023-07-13,2,PE,16.2,24.299999999999997,6.65,2023-07-11 15:29:00,16.55,2.65,9.549999999999999,1038.9610389610389,9922.07792207792,0.2285,9684.675324675321,250.0,0.9684675324675323,2023
2023-07-12,09:15:00,19700,2023-07-13,1,CE,5.5,8.25,2.3,2023-07-12 15:30:00,5.55,1.8,3.2,1015.2284263959391,3248.7309644670054,0.078,3169.5431472081223,250.0,0.31695431472081226,2023
2023-07-12,09:15:00,19300,2023-07-13,1,PE,7.2,10.8,10.8,2023-07-12 09:23:00,18.0,6.55,-3.6000000000000005,1036.2694300518135,-3730.569948186529,0.18,-3917.098445595856,250.0,-0.39170984455958563,2023
2023-07-13,09:15:00,19700,2023-07-13,0,CE,1.85,2.7750000000000004,0.05,2023-07-13 15:29:00,2.65,0.05,1.8,1015.2284263959391,1827.4111675126903,0.019000000000000003,1808.1218274111677,250.0,0.18081218274111677,2023
2023-07-13,09:15:00,19300,2023-07-13,0,PE,3.7,5.550000000000001,0.05,2023-07-13 15:29:00,3.6,0.05,3.6500000000000004,1036.2694300518135,3782.38341968912,0.0375,3743.5233160621765,250.0,0.37435233160621767,2023
2023-07-14,09:15:00,19700,2023-07-20,6,CE,25.45,38.175,38.175,2023-07-14 15:19:00,40.0,15.25,-12.724999999999998,1015.2284263959391,-12918.781725888322,0.63625,-13564.720812182739,250.0,-1.3564720812182738,2023
2023-07-14,09:15:00,19300,2023-07-20,6,PE,23.55,35.325,35.325,2023-07-14 10:09:00,37.85,15.0,-11.775000000000002,1036.2694300518135,-12202.072538860106,0.58875,-12812.17616580311,250.0,-1.281217616580311,2023
2023-07-17,09:15:00,19800,2023-07-20,3,CE,13.85,20.775,20.775,2023-07-17 10:17:00,41.4,12.55,-6.924999999999999,1010.1010101010102,-6994.949494949495,0.34625,-7344.696969696969,250.0,-0.7344696969696969,2023
2023-07-17,09:15:00,19400,2023-07-20,3,PE,26.95,40.425,19.0,2023-07-17 15:30:00,29.8,15.25,7.949999999999999,1030.9278350515465,8195.876288659794,0.4595,7722.164948453608,250.0,0.7722164948453608,2023
2023-07-18,09:15:00,20000,2023-07-20,2,CE,9.05,13.575000000000001,13.575000000000001,2023-07-18 09:17:00,17.75,5.45,-4.525,1000.0,-4525.0,0.22625,-4751.250000000001,250.0,-0.47512500000000013,2023
2023-07-18,09:15:00,19600,2023-07-20,2,PE,30.5,45.75,45.75,2023-07-18 11:45:00,48.15,20.5,-15.25,1020.4081632653061,-15561.224489795919,0.7625000000000001,-16339.285714285714,250.0,-1.6339285714285714,2023
2023-07-19,09:15:00,20000,2023-07-20,1,CE,8.95,13.424999999999999,6.0,2023-07-19 15:30:00,10.6,3.15,2.9499999999999993,1000.0,2949.999999999999,0.1495,2800.499999999999,250.0,0.2800499999999999,2023
2023-07-19,09:15:00,19600,2023-07-20,1,PE,15.9,23.85,5.5,2023-07-19 15:30:00,22.5,5.4,10.4,1020.4081632653061,10612.244897959185,0.214,10393.877551020409,250.0,1.0393877551020407,2023
2023-07-20,09:15:00,20050,2023-07-20,0,CE,2.2,3.3000000000000003,0.05,2023-07-20 15:29:00,2.5,0.05,2.1500000000000004,997.5062344139651,2144.6384039900254,0.0225,2122.1945137157113,250.0,0.21221945137157114,2023
2023-07-20,09:15:00,19650,2023-07-20,0,PE,7.35,11.024999999999999,0.05,2023-07-20 15:30:00,10.95,0.05,7.3,1017.8117048346055,7430.02544529262,0.074,7354.707379134859,250.0,0.7354707379134859,2023
2023-07-21,09:15:00,20000,2023-07-27,6,CE,68.65,102.97500000000001,37.5,2023-07-21 15:30:00,68.75,25.75,31.150000000000006,582.665695557174,18150.036416605973,1.0615,17531.536780772032,145.6664238892935,1.7531536780772032,2023
2023-07-21,09:15:00,19600,2023-07-27,6,PE,37.15,55.724999999999994,55.724999999999994,2023-07-21 15:00:00,58.7,31.05,-18.574999999999996,1020.4081632653061,-18954.08163265306,0.92875,-19901.78571428571,250.0,-1.990178571428571,2023
2023-07-24,09:15:00,19950,2023-07-27,3,CE,33.75,50.625,14.95,2023-07-24 15:30:00,40.8,14.55,18.8,1002.5062656641604,18847.117794486217,0.48700000000000004,18358.89724310777,250.0,1.8358897243107772,2023
2023-07-24,09:15:00,19550,2023-07-27,3,PE,36.7,55.050000000000004,36.15,2023-07-24 15:30:00,43.0,19.35,0.5500000000000043,1023.0179028132993,562.659846547319,0.7284999999999999,-182.6086956521695,250.0,-0.018260869565216952,2023
2023-07-25,09:15:00,19950,2023-07-27,2,CE,17.1,25.650000000000002,5.7,2023-07-25 15:30:00,17.3,5.7,11.400000000000002,1002.5062656641604,11428.571428571431,0.228,11200.000000000002,250.0,1.1200000000000003,2023
2023-07-25,09:15:00,19550,2023-07-27,2,PE,26.1,39.150000000000006,39.150000000000006,2023-07-25 13:35:00,42.2,15.85,-13.050000000000004,1023.0179028132993,-13350.383631713561,0.6525,-14017.902813299239,250.0,-1.4017902813299237,2023
2023-07-26,09:15:00,19950,2023-07-27,1,CE,6.65,9.975000000000001,9.975000000000001,2023-07-26 09:54:00,18.15,5.8,-3.325000000000001,1002.5062656641604,-3333.3333333333344,0.16625,-3500.000000000001,250.0,-0.3500000000000001,2023
2023-07-26,09:15:00,19550,2023-07-27,1,PE,13.75,20.625,5.2,2023-07-26 15:30:00,14.1,3.35,8.55,1023.0179028132993,8746.80306905371,0.1895,8552.94117647059,250.0,0.8552941176470589,2023
2023-07-27,09:15:00,20050,2023-07-27,0,CE,2.5,3.75,0.1,2023-07-27 15:29:00,2.9,0.05,2.4,997.5062344139651,2394.014962593516,0.026000000000000002,2368.0798004987532,250.0,0.23680798004987533,2023
2023-07-27,09:15:00,19650,2023-07-27,0,PE,2.95,4.425000000000001,4.425000000000001,2023-07-27 09:50:00,53.9,0.05,-1.4750000000000005,1017.8117048346055,-1501.2722646310438,0.07375000000000001,-1576.335877862596,250.0,-0.1576335877862596,2023
2023-07-28,09:15:00,19850,2023-08-03,6,CE,42.35,63.525000000000006,27.5,2023-07-28 15:30:00,43.4,22.0,14.850000000000001,944.5100354191261,14025.974025974025,0.6985,13366.233766233765,234.35655253837066,1.3366233766233766,2023
2023-07-28,09:15:00,19450,2023-08-03,6,PE,39.45,59.175000000000004,26.95,2023-07-28 15:30:00,48.1,20.9,12.500000000000004,1013.9416983523447,12674.271229404312,0.664,12001.013941698357,246.51457541191382,1.2001013941698355,2023
2023-07-31,09:15:00,19850,2023-08-03,3,CE,26.8,40.2,40.2,2023-07-31 11:31:00,43.4,21.55,-13.400000000000002,1007.5566750629723,-13501.25944584383,0.67,-14176.322418136022,250.0,-1.4176322418136023,2023
2023-07-31,09:15:00,19450,2023-08-03,3,PE,26.2,39.3,8.2,2023-07-31 15:30:00,31.85,7.9,18.0,1028.2776349614396,18508.997429305913,0.344,18155.269922879175,250.0,1.8155269922879176,2023
2023-08-01,09:15:00,20000,2023-08-03,2,CE,8.45,12.674999999999999,3.5,2023-08-01 15:29:00,9.1,3.2,4.949999999999999,1000.0,4949.999999999999,0.1195,4830.499999999999,250.0,0.48304999999999987,2023
2023-08-01,09:15:00,19600,2023-08-03,2,PE,19.65,29.474999999999998,29.474999999999998,2023-08-01 10:46:00,31.3,14.8,-9.825,1020.4081632653061,-10025.510204081633,0.49125,-10526.785714285714,250.0,-1.0526785714285714,2023
2023-08-02,09:15:00,19850,2023-08-03,1,CE,7.85,11.774999999999999,2.2,2023-08-02 15:30:00,8.0,2.2,5.6499999999999995,1007.5566750629723,5692.695214105793,0.1005,5591.435768261964,250.0,0.5591435768261964,2023
2023-08-02,09:15:00,19450,2023-08-03,1,PE,9.35,14.024999999999999,14.024999999999999,2023-08-02 10:31:00,72.45,7.75,-4.674999999999999,1028.2776349614396,-4807.197943444729,0.23375,-5047.557840616965,250.0,-0.5047557840616965,2023
2023-08-03,09:15:00,19650,2023-08-03,0,CE,3.75,5.625,5.625,2023-08-03 09:19:00,13.2,0.05,-1.875,1017.8117048346055,-1908.3969465648854,0.09375,-2003.8167938931297,250.0,-0.20038167938931298,2023
2023-08-03,09:15:00,19250,2023-08-03,0,PE,5.4,8.100000000000001,0.05,2023-08-03 15:29:00,8.0,0.05,5.3500000000000005,1038.9610389610389,5558.441558441558,0.0545,5501.818181818182,250.0,0.5501818181818182,2023
2023-08-04,09:15:00,19650,2023-08-10,6,CE,37.8,56.699999999999996,38.15,2023-08-04 15:30:00,49.5,26.9,-0.3500000000000014,1017.8117048346055,-356.2340966921134,0.7595,-1129.2620865139963,250.0,-0.11292620865139963,2023
2023-08-04,09:15:00,19250,2023-08-10,6,PE,30.0,45.0,15.65,2023-08-04 15:29:00,38.2,14.5,14.35,1038.9610389610389,14909.090909090908,0.4565,14434.805194805193,250.0,1.4434805194805191,2023
2023-08-07,09:15:00,19750,2023-08-10,3,CE,21.05,31.575000000000003,21.7,2023-08-07 15:30:00,28.85,13.8,-0.6499999999999986,1012.6582278481012,-658.2278481012644,0.4275,-1091.1392405063275,250.0,-0.10911392405063275,2023
2023-08-07,09:15:00,19400,2023-08-10,3,PE,30.25,45.375,17.35,2023-08-07 15:30:00,38.8,16.05,12.899999999999999,1030.9278350515465,13298.969072164948,0.47600000000000003,12808.247422680412,250.0,1.2808247422680412,2023
2023-08-08,09:15:00,19800,2023-08-10,2,CE,12.45,18.674999999999997,4.8,2023-08-08 15:29:00,13.3,4.1,7.6499999999999995,1010.1010101010102,7727.272727272727,0.17250000000000001,7553.030303030303,250.0,0.7553030303030303,2023
2023-08-08,09:15:00,19450,2023-08-10,2,PE,22.55,33.825,33.825,2023-08-08 11:16:00,38.0,17.85,-11.275000000000002,1028.2776349614396,-11593.830334190234,0.56375,-12173.521850899746,250.0,-1.2173521850899747,2023
2023-08-09,09:15:00,19750,2023-08-10,1,CE,6.9,10.350000000000001,10.350000000000001,2023-08-09 15:07:00,11.1,2.5,-3.450000000000001,1012.6582278481012,-3493.6708860759504,0.17250000000000001,-3668.3544303797476,250.0,-0.3668354430379748,2023
2023-08-09,09:15:00,19400,2023-08-10,1,PE,16.6,24.900000000000002,24.900000000000002,2023-08-09 09:33:00,35.15,4.25,-8.3,1030.9278350515465,-8556.701030927836,0.41500000000000004,-8984.536082474227,250.0,-0.8984536082474227,2023
2023-08-10,09:15:00,19800,2023-08-10,0,CE,2.85,4.275,0.05,2023-08-10 15:29:00,3.8,0.05,2.8000000000000003,1010.1010101010102,2828.2828282828286,0.028999999999999998,2798.9898989898993,250.0,0.2798989898989899,2023
2023-08-10,09:15:00,19400,2023-08-10,0,PE,6.65,9.975000000000001,9.975000000000001,2023-08-10 09:21:00,17.0,0.05,-3.325000000000001,1030.9278350515465,-3427.835051546393,0.16625,-3599.2268041237126,250.0,-0.35992268041237124,2023
2023-08-11,09:15:00,19750,2023-08-17,6,CE,22.7,34.05,10.1,2023-08-11 15:30:00,22.6,8.8,12.6,1012.6582278481012,12759.493670886075,0.32799999999999996,12427.341772151898,250.0,1.2427341772151899,2023
2023-08-11,09:15:00,19350,2023-08-17,6,PE,35.75,53.625,40.8,2023-08-11 15:30:00,48.9,28.8,-5.049999999999997,1033.59173126615,-5219.638242894054,0.7655,-6010.852713178292,250.0,-0.6010852713178293,2023
2023-08-14,09:15:00,19600,2023-08-17,3,CE,12.85,19.275,19.275,2023-08-14 14:10:00,23.0,8.75,-6.424999999999999,1020.4081632653061,-6556.12244897959,0.32125,-6883.928571428571,250.0,-0.688392857142857,2023
2023-08-14,09:15:00,19200,2023-08-17,3,PE,31.05,46.575,46.575,2023-08-14 09:34:00,48.4,7.9,-15.525000000000002,1041.6666666666667,-16171.875000000004,0.77625,-16980.468750000004,250.0,-1.6980468750000004,2023
2023-08-16,09:15:00,19550,2023-08-17,1,CE,7.7,11.55,11.55,2023-08-16 10:20:00,18.75,6.5,-3.8500000000000005,1023.0179028132993,-3938.618925831203,0.1925,-4135.549872122763,250.0,-0.4135549872122763,2023
2023-08-16,09:15:00,19200,2023-08-17,1,PE,24.45,36.675,3.95,2023-08-16 15:30:00,24.55,3.1,20.5,1041.6666666666667,21354.166666666668,0.284,21058.333333333336,250.0,2.1058333333333334,2023
2023-08-17,09:15:00,19650,2023-08-17,0,CE,2.0,3.0,0.05,2023-08-17 15:29:00,2.1,0.05,1.95,1017.8117048346055,1984.7328244274806,0.020499999999999997,1963.8676844783713,250.0,0.19638676844783712,2023
2023-08-17,09:15:00,19250,2023-08-17,0,PE,4.15,6.2250000000000005,0.05,2023-08-17 15:29:00,5.75,0.05,4.1000000000000005,1038.9610389610389,4259.74025974026,0.042,4216.103896103897,250.0,0.42161038961038966,2023
2023-08-18,09:15:00,19500,2023-08-24,6,CE,26.95,40.425,16.65,2023-08-18 15:30:00,34.0,16.0,10.3,1025.6410256410256,10564.102564102564,0.43599999999999994,10116.923076923078,250.0,1.0116923076923077,2023
2023-08-18,09:15:00,19100,2023-08-24,6,PE,34.45,51.675000000000004,28.15,2023-08-18 15:30:00,37.75,17.5,6.300000000000004,1047.1204188481674,6596.85863874346,0.626,5941.361256544506,250.0,0.5941361256544506,2023
2023-08-21,09:15:00,19500,2023-08-24,3,CE,21.3,31.950000000000003,31.950000000000003,2023-08-21 15:00:00,34.2,15.0,-10.650000000000002,1025.6410256410256,-10923.076923076926,0.5325,-11469.230769230771,250.0,-1.1469230769230772,2023
2023-08-21,09:15:00,19150,2023-08-24,3,PE,26.45,39.675,11.4,2023-08-21 15:30:00,33.3,9.9,15.049999999999999,1044.3864229765013,15718.015665796343,0.3785,15322.715404699737,250.0,1.5322715404699736,2023
2023-08-22,09:15:00,19600,2023-08-24,2,CE,7.6,11.399999999999999,4.85,2023-08-22 15:30:00,9.65,4.35,2.75,1020.4081632653061,2806.122448979592,0.1245,2679.0816326530617,250.0,0.26790816326530614,2023
2023-08-22,09:15:00,19200,2023-08-24,2,PE,15.1,22.65,11.0,2023-08-22 15:30:00,16.25,8.3,4.1,1041.6666666666667,4270.833333333333,0.261,3998.958333333333,250.0,0.39989583333333334,2023
2023-08-23,09:15:00,19650,2023-08-24,1,CE,2.95,4.425000000000001,2.2,2023-08-23 15:30:00,2.95,1.5,0.75,1017.8117048346055,763.3587786259541,0.051500000000000004,710.941475826972,250.0,0.0710941475826972,2023
2023-08-23,09:15:00,19250,2023-08-24,1,PE,14.8,22.200000000000003,4.15,2023-08-23 15:29:00,17.95,3.85,10.65,1038.9610389610389,11064.935064935064,0.18950000000000003,10868.051948051947,250.0,1.0868051948051947,2023
2023-08-24,09:15:00,19750,2023-08-24,0,CE,1.2,1.7999999999999998,0.1,2023-08-24 15:29:00,1.75,0.05,1.0999999999999999,1012.6582278481012,1113.9240506329113,0.013000000000000001,1100.759493670886,250.0,0.1100759493670886,2023
2023-08-24,09:15:00,19350,2023-08-24,0,PE,2.85,4.275,0.05,2023-08-24 15:30:00,3.9,0.05,2.8000000000000003,1033.59173126615,2894.05684754522,0.028999999999999998,2864.0826873385017,250.0,0.28640826873385017,2023
2023-08-25,09:15:00,19500,2023-08-31,6,CE,26.3,39.45,17.05,2023-08-25 15:30:00,31.65,16.85,9.25,1025.6410256410256,9487.179487179486,0.4335,9042.564102564102,250.0,0.9042564102564101,2023
2023-08-25,09:15:00,19100,2023-08-31,6,PE,41.45,62.175000000000004,49.2,2023-08-25 15:30:00,52.25,23.8,-7.75,965.0180940892641,-7478.890229191797,0.9065000000000001,-8353.679131483714,230.39806996381182,-0.8353679131483713,2023
2023-08-28,09:15:00,19500,2023-08-31,3,CE,20.95,31.424999999999997,14.2,2023-08-28 15:30:00,23.3,13.95,6.75,1025.6410256410256,6923.076923076923,0.3515,6562.5641025641025,250.0,0.6562564102564102,2023
