,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,Index,Allocation,Portfolio,ROI% PF,Strategy,Qty apAlloc,PnL apAlloc
1527,2024-02-26 11:15:00,LONG,2024-02-26 12:15:00,46665.9,46542.35,46542.35,2024-02-26 12:15:00,46542.35,-123.55000000000292,-132.87082500000292,-107625.36825000236,Initial SL Hit,810,5.066,-1.4350049100000315,2024,2,BANKNIFTY,7500000.0,30000000.0,-0.035875122750000786,MTREND,,
1528,2024-02-26 12:15:00,LONG,2024-02-26 13:15:00,22152.8,22075.15,22146.03125,2024-02-28 10:15:00,22075.15,-77.64999999999782,-86.49558999999782,-185965.5184999953,Initial SL hit,2150,6.333,-2.479540246666605,2024,2,NIFTY,7500000.0,30000000.0,-0.06198850616666509,MTREND,,
1529,2024-02-26 12:15:00,LONG,2024-02-26 13:15:00,72919.86,72666.82,72800.48083333333,2024-02-26 15:15:00,72790.91,-128.9499999999971,-143.5210769999971,-103335.17543999793,TSL Hit,720,7.0,-1.377802339199972,2024,2,SENSEX,7500000.0,30000000.0,-0.034445058479999305,MTREND,,
3292,2024-02-26 15:15:00,LONG,2024-02-27 09:15:00,11010.4,10937.73136,10937.73136,2024-02-27 13:15:00,10937.73136,-72.66863999999987,-83.64270567999986,-62732.0292599999,Initial SL hit,750,8.0,-6.273202925999991,2024,2,MIDCPNIFTY,250000.0,1000000.0,-0.15683007314999975,WAVE,187.5,-15683.007314999975
1530,2024-02-26 15:15:00,LONG,2024-02-27 09:15:00,46590.3,46526.55,46526.55,2024-02-27 09:15:00,46526.55,-63.75,-73.061685,-59179.96485,Initial SL Hit,810,5.066,-0.789066198,2024,2,BANKNIFTY,7500000.0,30000000.0,-0.019726654949999988,MTREND,,
1531,2024-02-27 09:15:00,LONG,2024-02-27 10:15:00,72889.95,72660.13,72889.55625000001,2024-02-28 10:15:00,72660.13,-229.81999999999243,-244.37500799999245,-175950.00575999456,Initial SL hit,720,7.0,-2.3460000767999274,2024,2,SENSEX,7500000.0,30000000.0,-0.058650001919998196,MTREND,,
3293,2024-02-27 10:15:00,LONG,2024-02-27 11:15:00,72923.48,72485.93912,72680.01816666666,2024-02-27 11:15:00,72822.51,-100.97000000000116,-115.54459900000116,-12709.90589000013,MACD Reversal,110,8.0,-1.270990589000013,2024,2,SENSEX,250000.0,1000000.0,-0.03177476472500032,WAVE,27.5,-3177.476472500032
1532,2024-02-27 10:15:00,LONG,2024-02-27 11:15:00,46506.75,46324.9,46324.9,2024-02-28 10:15:00,46324.9,-181.8499999999985,-191.1331649999985,-154817.86364999882,Initial SL Hit,810,5.066,-2.0642381819999844,2024,2,BANKNIFTY,7500000.0,30000000.0,-0.05160595454999961,MTREND,,
3294,2024-02-27 12:15:00,LONG,2024-02-27 13:15:00,22209.75,22063.16565,22146.03125,2024-02-28 10:15:00,22063.16565,-146.584350000001,-155.438933130001,-34973.75995425023,Initial SL hit,225,5.0,-3.4973759954250228,2024,2,NIFTY,250000.0,1000000.0,-0.08743439988562557,WAVE,56.25,-8743.439988562557
3295,2024-02-27 12:15:00,LONG,2024-02-27 13:15:00,73136.04,72697.22376,72793.63116666667,2024-02-28 10:15:00,72697.22376,-438.8162400000001,-453.3995663760001,-49873.95230136001,Initial SL hit,110,8.0,-4.987395230136001,2024,2,SENSEX,250000.0,1000000.0,-0.12468488075340003,WAVE,27.5,-12468.488075340005
1533,2024-02-27 13:15:00,LONG,2024-02-27 14:15:00,11016.15,10935.4,10957.660294117648,2024-02-28 10:15:00,10935.4,-80.75,-91.725775,-394420.8325,Initial SL hit,4300,6.333,-5.258944433333334,2024,2,MIDCPNIFTY,7500000.0,30000000.0,-0.1314736108333333,MTREND,,
3296,2024-02-27 15:15:00,LONG,2024-02-28 09:15:00,11008.45,10935.79423,10935.79423,2024-02-28 09:15:00,10969.4,-39.05000000000109,-50.03892500000109,-37529.19375000082,MACD Reversal,750,8.0,-3.752919375000082,2024,2,MIDCPNIFTY,250000.0,1000000.0,-0.09382298437500204,WAVE,187.5,-9382.298437500203
3297,2024-02-28 09:45:00,LONG,2024-02-28 10:15:00,46731.15,46030.18275,46549.37666666666,2024-02-28 10:45:00,46204.2,-526.9500000000044,-536.2435350000044,-56305.57117500046,TSL Hit,105,5.0,-5.630557117500047,2024,2,BANKNIFTY,250000.0,1000000.0,-0.14076392793750117,WAVE,26.25,-14076.392793750116
1534,2024-02-28 15:15:00,LONG,2024-02-29 09:15:00,72338.98,72222.29,72222.29,2024-02-29 09:15:00,72222.29,-116.69000000000231,-131.14612700000234,-95736.6727100017,Initial SL Hit,730,7.0,-1.2764889694666892,2024,2,SENSEX,7500000.0,30000000.0,-0.03191222423666723,MTREND,,
1535,2024-02-29 12:15:00,LONG,2024-02-29 13:15:00,72460.49,72200.8,73669.27249999999,2024-03-11 14:15:00,73499.32,1038.8300000000015,1024.2340190000018,737448.4936800014,TSL Hit,720,7.0,9.832646582400017,2024,2,SENSEX,7500000.0,30000000.0,0.24581616456000047,MTREND,,
1536,2024-02-29 14:15:00,LONG,2024-02-29 15:15:00,10842.6,10722.4,10929.0125,2024-03-05 11:15:00,10919.7,77.10000000000036,66.21885000000036,291362.9400000016,TSL Hit,4400,6.333,3.884839200000021,2024,2,MIDCPNIFTY,7500000.0,30000000.0,0.09712098000000052,MTREND,,
3298,2024-02-29 15:15:00,LONG,2024-03-01 09:15:00,46322.6,45627.761,47316.98677083334,2024-03-04 11:45:00,47309.3,986.7000000000044,977.3368100000044,102620.36505000046,TSL Hit,105,5.0,10.262036505000044,2024,3,BANKNIFTY,250000.0,1000000.0,0.2565509126250012,WAVE,26.25,25655.09126250012
3300,2024-03-01 09:15:00,LONG,2024-03-01 10:15:00,73215.49,72776.19706,73446.43583333332,2024-03-11 13:15:00,73683.97,468.4799999999959,453.7900539999959,49916.90593999955,MACD Reversal,110,8.0,4.991690593999955,2024,3,SENSEX,250000.0,1000000.0,0.12479226484999888,WAVE,27.5,12479.226484999888
3299,2024-03-01 09:15:00,LONG,2024-03-01 10:15:00,22201.1,22054.57274,22222.75625,2024-03-06 10:15:00,22273.25,72.15000000000146,63.25513000000146,14232.404250000329,MACD Reversal,225,5.0,1.4232404250000328,2024,3,NIFTY,250000.0,1000000.0,0.03558101062500082,WAVE,56.25,3558.101062500082
3301,2024-03-01 10:15:00,LONG,2024-03-01 11:15:00,10886.95,10815.09613,10940.35,2024-03-05 10:15:00,10932.7,45.75,34.840175,26130.13125,TSL Hit,750,8.0,2.613013125,2024,3,MIDCPNIFTY,250000.0,1000000.0,0.065325328125,WAVE,187.5,6532.532812500001
1537,2024-03-01 11:15:00,LONG,2024-03-01 12:15:00,22304.0,22208.6,22384.10375,2024-03-11 11:15:00,22373.55,69.54999999999927,60.61448999999927,128805.79124999844,TSL Hit,2125,6.333,1.7174105499999794,2024,3,NIFTY,7500000.0,30000000.0,0.04293526374999948,MTREND,,
1538,2024-03-01 13:15:00,LONG,2024-03-01 14:15:00,47174.65,46965.6,47868.05833333333,2024-03-07 15:15:00,47788.0,613.3499999999985,603.8537349999986,489121.5253499989,TSL Hit,810,5.066,6.521620337999985,2024,3,BANKNIFTY,7500000.0,30000000.0,0.16304050844999965,MTREND,,
3302,2024-03-04 11:45:00,LONG,2024-03-04 12:15:00,47350.55,46640.29175,47944.74,2024-03-06 14:45:00,47919.95,569.3999999999942,559.8729499999941,58786.65974999939,TSL Hit,105,5.0,5.878665974999938,2024,3,BANKNIFTY,250000.0,1000000.0,0.14696664937499848,WAVE,26.25,14696.664937499849
3303,2024-03-06 13:15:00,LONG,2024-03-06 14:15:00,22412.75,22264.82585,22384.10375,2024-03-11 11:15:00,22373.55,-39.20000000000073,-48.15726000000073,-10835.383500000164,TSL Hit,225,5.0,-1.0835383500000164,2024,3,NIFTY,250000.0,1000000.0,-0.027088458750000412,WAVE,56.25,-2708.8458750000414
3304,2024-03-06 15:15:00,LONG,2024-03-07 09:15:00,48021.55,47301.22675,47301.22675,2024-03-07 15:15:00,47788.0,-233.5500000000029,-243.1309550000029,-25528.750275000304,MACD Reversal,105,5.0,-2.5528750275000305,2024,3,BANKNIFTY,250000.0,1000000.0,-0.06382187568750076,WAVE,26.25,-6382.187568750076
1539,2024-03-07 11:15:00,LONG,2024-03-07 12:15:00,10931.75,10908.1,10908.1,2024-03-07 12:15:00,10908.1,-23.64999999999964,-34.569924999999635,-150379.17374999842,Initial SL Hit,4350,6.333,-2.0050556499999788,2024,3,MIDCPNIFTY,7500000.0,30000000.0,-0.05012639124999947,MTREND,,
3305,2024-03-07 11:15:00,LONG,2024-03-07 12:15:00,10931.75,10859.60045,10859.60045,2024-03-11 09:15:00,10859.60045,-72.14955000000009,-83.0452252250001,-62283.91891875008,Initial SL Hit,750,8.0,-6.228391891875008,2024,3,MIDCPNIFTY,250000.0,1000000.0,-0.15570979729687515,WAVE,187.5,-15570.97972968752
1540,2024-03-11 12:15:00,LONG,2024-03-11 13:15:00,22423.1,22369.55,22369.55,2024-03-11 14:15:00,22369.55,-53.54999999999927,-62.50852999999927,-132830.62624999846,Initial SL Hit,2125,6.333,-1.7710750166666462,2024,3,NIFTY,7500000.0,30000000.0,-0.04427687541666615,MTREND,,
1541,2024-03-11 13:15:00,LONG,2024-03-11 14:15:00,47388.8,47282.55,47282.55,2024-03-11 14:15:00,47282.55,-106.25,-115.717135,-91995.122325,Initial SL Hit,795,5.066,-1.226601631,2024,3,BANKNIFTY,7500000.0,30000000.0,-0.030665040775000003,MTREND,,
1542,2024-03-12 09:15:00,LONG,2024-03-12 10:15:00,22450.6,22315.0,22315.0,2024-03-12 10:15:00,22315.0,-135.59999999999854,-144.55311999999856,-307175.3799999969,Initial SL Hit,2125,6.333,-4.095671733333292,2024,3,NIFTY,7500000.0,30000000.0,-0.1023917933333323,MTREND,,
1544,2024-03-12 11:15:00,LONG,2024-03-12 12:15:00,73831.93,73599.54,73599.54,2024-03-12 14:15:00,73599.54,-232.38999999999945,-247.1331469999994,-175464.53436999957,Initial SL Hit,710,7.0,-2.339527124933328,2024,3,SENSEX,7500000.0,30000000.0,-0.05848817812333319,MTREND,,
1543,2024-03-12 11:15:00,LONG,2024-03-12 12:15:00,47407.8,47178.1,47178.1,2024-03-13 11:15:00,47178.1,-229.7000000000044,-239.15859000000435,-190131.07905000343,Initial SL Hit,795,5.066,-2.535081054000046,2024,3,BANKNIFTY,7500000.0,30000000.0,-0.06337702635000114,MTREND,,
1545,2024-03-13 15:15:00,LONG,2024-03-14 09:15:00,72836.33,72675.74,72675.74,2024-03-14 09:15:00,72675.74,-160.5899999999965,-175.1412069999965,-126101.66903999748,Initial SL Hit,720,7.0,-1.6813555871999664,2024,3,SENSEX,7500000.0,30000000.0,-0.04203388967999916,MTREND,,
1546,2024-03-14 10:15:00,LONG,2024-03-14 11:15:00,72994.49,72748.49,72748.49,2024-03-15 09:15:00,72748.49,-246.0,-260.574298,-187613.49456,Initial SL Hit,720,7.0,-2.5015132608,2024,3,SENSEX,7500000.0,30000000.0,-0.06253783152,MTREND,,
1547,2024-03-14 14:15:00,LONG,2024-03-14 15:15:00,10526.6,10427.35,10427.35,2024-03-15 09:15:00,10427.35,-99.25,-109.726975,-493771.3875,Initial SL Hit,4500,6.333,-6.583618499999999,2024,3,MIDCPNIFTY,7500000.0,30000000.0,-0.1645904625,MTREND,,
1548,2024-03-20 12:15:00,LONG,2024-03-20 13:15:00,10180.7,10119.55,10828.971323529411,2024-04-15 09:15:00,10812.2,631.5,621.00355,2887666.5075000003,TSL Hit,4650,6.333,38.50222010000001,2024,3,MIDCPNIFTY,7500000.0,30000000.0,0.9625555025000001,MTREND,,
3307,2024-03-21 09:15:00,LONG,2024-03-21 10:15:00,10345.5,10277.2197,10668.866875,2024-04-09 13:15:00,10849.7,504.2000000000007,493.6024000000007,370201.80000000057,MACD Reversal,750,8.0,37.02018000000006,2024,3,MIDCPNIFTY,250000.0,1000000.0,0.9255045000000017,WAVE,187.5,92550.45000000014
3306,2024-03-21 09:15:00,LONG,2024-03-21 10:15:00,22079.65,21933.92431,21968.235,2024-03-21 11:15:00,21951.45,-128.20000000000073,-137.00622000000072,-30826.399500000163,TSL Hit,225,5.0,-3.0826399500000163,2024,3,NIFTY,250000.0,1000000.0,-0.0770659987500004,WAVE,56.25,-7706.599875000041
3308,2024-03-21 09:15:00,LONG,2024-03-21 09:45:00,46850.3,46147.5455,46698.496666666666,2024-03-21 15:15:00,46679.25,-171.0500000000029,-180.4029550000029,-18942.310275000305,TSL Hit,105,5.0,-1.8942310275000305,2024,3,BANKNIFTY,250000.0,1000000.0,-0.047355775687500754,WAVE,26.25,-4735.577568750075
3309,2024-03-21 12:15:00,LONG,2024-03-21 13:15:00,22015.3,21869.99902,22358.00125,2024-04-04 11:15:00,22385.3,370.0,361.11988,81251.973,MACD Reversal,225,5.0,8.1251973,2024,3,NIFTY,250000.0,1000000.0,0.2031299325,WAVE,56.25,20312.99325
3310,2024-03-21 12:15:00,LONG,2024-03-21 13:15:00,72672.45,72236.4153,72236.4153,2024-03-22 09:15:00,72227.83,-444.61999999999534,-459.11002799999534,-50502.10307999949,Gap Open Outside ISL,110,8.0,-5.050210307999949,2024,3,SENSEX,250000.0,1000000.0,-0.1262552576999987,WAVE,27.5,-12625.525769999873
1549,2024-03-21 14:15:00,LONG,2024-03-21 15:15:00,22036.95,21982.6,21982.6,2024-03-22 09:15:00,21951.0,-85.95000000000073,-94.74759000000071,-203707.3185000016,Gap Open Outside ISL,2150,6.333,-2.716097580000021,2024,3,NIFTY,7500000.0,30000000.0,-0.06790243950000052,MTREND,,
3311,2024-03-21 15:15:00,LONG,2024-03-22 09:15:00,46713.05,46012.35425,46836.29000000001,2024-03-26 09:15:00,46713.45,0.3999999999941792,-8.942650000005822,-938.9782500006112,TSL Hit,105,5.0,-0.0938978250000611,2024,3,BANKNIFTY,250000.0,1000000.0,-0.0023474456250015202,WAVE,26.25,-234.7445625001528
3312,2024-03-22 09:15:00,LONG,2024-03-22 10:15:00,72722.03,72285.69782,72684.53466666667,2024-03-26 09:15:00,72536.46,-185.56999999999243,-200.09584899999243,-22010.54338999917,TSL Hit,110,8.0,-2.2010543389999166,2024,3,SENSEX,250000.0,1000000.0,-0.05502635847499791,WAVE,27.5,-5502.635847499791
1550,2024-03-22 10:15:00,LONG,2024-03-22 11:15:00,22075.5,22018.3,22018.3,2024-03-26 09:15:00,21993.4,-82.09999999999854,-90.91377999999855,-195464.6269999969,Gap Open Outside ISL,2150,6.333,-2.6061950266666254,2024,3,NIFTY,7500000.0,30000000.0,-0.06515487566666564,MTREND,,
3313,2024-03-26 11:15:00,LONG,2024-03-26 12:15:00,72648.97,72213.07618,72213.07618,2024-03-26 14:15:00,72447.78,-201.1900000000024,-215.6996750000024,-23726.96425000026,MACD Reversal,110,8.0,-2.3726964250000258,2024,3,SENSEX,250000.0,1000000.0,-0.05931741062500064,WAVE,27.5,-5931.741062500065
3314,2024-03-27 09:15:00,LONG,2024-03-27 10:15:00,73009.35,72571.2939,74351.5315,2024-04-12 13:15:00,74326.57,1317.2200000000012,1302.4864080000011,143273.5048800001,TSL Hit,110,8.0,14.32735048800001,2024,3,SENSEX,250000.0,1000000.0,0.35818376220000026,WAVE,27.5,35818.37622000003
3315,2024-03-27 09:45:00,LONG,2024-03-27 10:15:00,46920.6,46216.791,47177.66333333333,2024-03-28 14:45:00,47036.7,116.09999999999854,106.70426999999854,11203.948349999848,TSL Hit,105,5.0,1.1203948349999848,2024,3,BANKNIFTY,250000.0,1000000.0,0.02800987087499962,WAVE,26.25,2800.987087499962
1551,2024-03-27 10:15:00,LONG,2024-03-27 11:15:00,22172.4,22133.0,22133.0,2024-03-27 14:15:00,22133.0,-39.400000000001455,-48.261080000001456,-103761.32200000311,Initial SL hit,2150,6.333,-1.383484293333375,2024,3,NIFTY,7500000.0,30000000.0,-0.03458710733333437,MTREND,,
1553,2024-03-28 09:15:00,LONG,2024-03-28 10:15:00,73634.98,73120.33,74445.57166666667,2024-04-12 12:15:00,74385.44,750.4600000000064,735.6579580000064,522317.1501800045,TSL Hit,710,7.0,6.964228669066727,2024,3,SENSEX,7500000.0,30000000.0,0.17410571672666816,MTREND,,
1552,2024-03-28 09:15:00,LONG,2024-03-28 10:15:00,47177.1,46857.05,47496.57777777777,2024-04-03 10:15:00,47490.1,313.0,303.53328,245861.9568,TSL Hit,810,5.066,3.278159424,2024,3,BANKNIFTY,7500000.0,30000000.0,0.0819539856,MTREND,,
1554,2024-03-28 10:15:00,LONG,2024-03-28 11:15:00,22370.85,22278.5,22278.5,2024-03-28 14:15:00,22278.5,-92.34999999999854,-101.27986999999854,-215219.7237499969,Initial SL hit,2125,6.333,-2.869596316666625,2024,3,NIFTY,7500000.0,30000000.0,-0.07173990791666564,MTREND,,
3316,2024-04-01 09:45:00,LONG,2024-04-01 10:15:00,47596.35,46882.40475,47580.08666666667,2024-04-02 13:45:00,47543.9,-52.44999999999709,-61.96402499999709,-6506.222624999695,TSL Hit,105,5.0,-0.6506222624999695,2024,4,BANKNIFTY,250000.0,1000000.0,-0.01626555656249923,WAVE,26.25,-1626.5556562499237
1555,2024-04-01 14:15:00,LONG,2024-04-01 15:15:00,22467.5,22433.5,22433.5,2024-04-02 09:15:00,22433.5,-34.0,-42.9802,-91332.925,Initial SL hit,2125,6.333,-1.217772333333333,2024,4,NIFTY,7500000.0,30000000.0,-0.03044430833333333,MTREND,,
1556,2024-04-02 13:15:00,LONG,2024-04-02 14:15:00,22423.15,22393.05,22393.05,2024-04-03 09:15:00,22393.05,-30.100000000002183,-39.06324000000218,-83009.38500000464,Initial SL hit,2125,6.333,-1.1067918000000618,2024,4,NIFTY,7500000.0,30000000.0,-0.02766979500000154,MTREND,,
1557,2024-04-03 10:15:00,LONG,2024-04-03 11:15:00,22466.65,22419.1,22419.1,2024-04-04 09:15:00,22419.1,-47.55000000000291,-56.52715000000291,-120120.1937500062,Initial SL hit,2125,6.333,-1.6016025833334158,2024,4,NIFTY,7500000.0,30000000.0,-0.0400400645833354,MTREND,,
1558,2024-04-03 11:15:00,LONG,2024-04-03 12:15:00,47625.95,47481.2,48790.30833333333,2024-04-12 09:15:00,48677.1,1051.1500000000017,1041.5196950000015,828008.1575250012,TSL Hit,795,5.066,11.040108767000016,2024,4,BANKNIFTY,7500000.0,30000000.0,0.2760027191750004,MTREND,,
3317,2024-04-03 11:45:00,LONG,2024-04-03 12:15:00,47625.95,46911.56075,48571.08,2024-04-08 15:15:00,48565.75,939.8000000000028,930.1808300000029,97668.9871500003,TSL Hit,105,5.0,9.76689871500003,2024,4,BANKNIFTY,250000.0,1000000.0,0.2441724678750008,WAVE,26.25,24417.24678750008
1559,2024-04-04 11:15:00,LONG,2024-04-04 12:15:00,22429.05,22350.85,22604.39625,2024-04-12 12:15:00,22568.05,139.0,130.00058,276251.23250000004,TSL Hit,2125,6.333,3.6833497666666672,2024,4,NIFTY,7500000.0,30000000.0,0.09208374416666668,MTREND,,
3318,2024-04-04 12:15:00,LONG,2024-04-04 13:15:00,22491.35,22342.90709,22604.39625,2024-04-12 12:15:00,22568.05,76.70000000000073,67.68812000000072,15229.827000000165,TSL Hit,225,5.0,1.5229827000000162,2024,4,NIFTY,250000.0,1000000.0,0.0380745675000004,WAVE,56.25,3807.4567500000408
3319,2024-04-09 09:15:00,LONG,2024-04-09 09:45:00,48812.15,48079.96775,48734.95999999999,2024-04-09 13:45:00,48593.75,-218.40000000000143,-228.14059000000145,-23954.76195000016,TSL Hit,105,5.0,-2.395476195000015,2024,4,BANKNIFTY,250000.0,1000000.0,-0.05988690487500038,WAVE,26.25,-5988.690487500038
3320,2024-04-09 13:45:00,LONG,2024-04-09 14:15:00,48757.4,48026.039,48882.73666666667,2024-04-12 09:15:00,48729.75,-27.65000000000145,-37.39871500000146,-3926.8650750001534,TSL Hit,105,5.0,-0.3926865075000153,2024,4,BANKNIFTY,250000.0,1000000.0,-0.00981716268750038,WAVE,26.25,-981.7162687500384
3321,2024-04-10 09:15:00,LONG,2024-04-10 10:15:00,10931.9,10859.74946,10859.74946,2024-04-12 15:15:00,10938.9,7.0,-3.9354,-2951.55,MACD Reversal,750,8.0,-0.295155,2024,4,MIDCPNIFTY,250000.0,1000000.0,-0.007378875,WAVE,187.5,-737.8875
1560,2024-04-12 10:15:00,LONG,2024-04-12 11:15:00,48732.35,48597.65,48597.65,2024-04-12 12:15:00,48597.65,-134.6999999999971,-144.4329999999971,-112657.73999999774,Initial SL Hit,780,5.066,-1.50210319999997,2024,4,BANKNIFTY,7500000.0,30000000.0,-0.03755257999999924,MTREND,,
1561,2024-04-12 13:15:00,LONG,2024-04-12 14:15:00,48646.6,48527.0,48527.0,2024-04-12 15:15:00,48527.0,-119.59999999999854,-129.31735999999856,-100867.54079999888,Initial SL Hit,780,5.066,-1.344900543999985,2024,4,BANKNIFTY,7500000.0,30000000.0,-0.03362251359999962,MTREND,,
1562,2024-04-18 09:15:00,LONG,2024-04-18 10:15:00,10863.3,10801.2,10801.2,2024-04-18 14:15:00,10801.2,-62.09999999999855,-72.93224999999855,-317255.2874999937,Initial SL Hit,4350,6.333,-4.230070499999917,2024,4,MIDCPNIFTY,7500000.0,30000000.0,-0.10575176249999789,MTREND,,
3322,2024-04-18 10:15:00,LONG,2024-04-18 11:15:00,10868.5,10796.7679,10845.868125,2024-04-18 13:15:00,10845.85,-22.64999999999964,-33.507174999999634,-25130.38124999973,TSL Hit,750,8.0,-2.5130381249999725,2024,4,MIDCPNIFTY,250000.0,1000000.0,-0.0628259531249993,WAVE,187.5,-6282.595312499931
3323,2024-04-19 14:15:00,LONG,2024-04-19 14:45:00,47571.45,46857.87825,47985.98,2024-04-23 14:15:00,47983.0,411.5500000000029,401.9945550000029,42209.428275000304,TSL Hit,105,5.0,4.22094282750003,2024,4,BANKNIFTY,250000.0,1000000.0,0.10552357068750076,WAVE,26.25,10552.357068750076
3324,2024-04-22 10:15:00,LONG,2024-04-22 11:15:00,22297.4,22150.23716,22575.78375,2024-05-03 11:15:00,22476.55,179.14999999999782,170.1952099999978,38293.92224999951,TSL Hit,225,5.0,3.829392224999951,2024,4,NIFTY,250000.0,1000000.0,0.09573480562499877,WAVE,56.25,9573.480562499875
3325,2024-04-22 12:15:00,LONG,2024-04-22 13:15:00,73503.56,73062.53864,74169.37666666666,2024-05-03 11:15:00,73935.18,431.61999999999534,416.87612599999534,45856.37385999949,TSL Hit,110,8.0,4.585637385999949,2024,4,SENSEX,250000.0,1000000.0,0.11464093464999872,WAVE,27.5,11464.093464999873
1563,2024-04-22 13:15:00,LONG,2024-04-22 14:15:00,10715.1,10696.65,10696.65,2024-04-22 14:15:00,10696.65,-18.450000000000728,-29.155875000000727,-129743.64375000323,Initial SL Hit,4450,6.333,-1.7299152500000432,2024,4,MIDCPNIFTY,7500000.0,30000000.0,-0.04324788125000108,MTREND,,
1564,2024-04-23 10:15:00,LONG,2024-04-23 11:15:00,22419.4,22355.85,22355.85,2024-04-23 15:15:00,22355.85,-63.55000000000291,-72.50505000000291,-154073.23125000618,Initial SL hit,2125,6.333,-2.0543097500000824,2024,4,NIFTY,7500000.0,30000000.0,-0.05135774375000206,MTREND,,
3326,2024-04-23 11:15:00,LONG,2024-04-23 12:15:00,10782.9,10711.732859999998,10890.75125,2024-05-03 11:15:00,11032.9,250.0,239.0921,179319.07499999998,MACD Reversal,750,8.0,17.9319075,2024,4,MIDCPNIFTY,250000.0,1000000.0,0.44829768750000004,WAVE,187.5,44829.76875
1565,2024-04-23 11:15:00,LONG,2024-04-23 12:15:00,10782.9,10760.55,10760.55,2024-04-23 13:15:00,10760.55,-22.350000000000364,-33.12172500000036,-145735.5900000016,Initial SL Hit,4400,6.333,-1.9431412000000208,2024,4,MIDCPNIFTY,7500000.0,30000000.0,-0.04857853000000053,MTREND,,
3327,2024-04-23 14:15:00,LONG,2024-04-23 14:45:00,48015.85,47295.61225,48166.31333333334,2024-04-25 09:15:00,48135.35,119.5,109.88488,11537.9124,TSL Hit,105,5.0,1.15379124,2024,4,BANKNIFTY,250000.0,1000000.0,0.028844780999999993,WAVE,26.25,2884.4781
1566,2024-04-24 09:15:00,LONG,2024-04-24 10:15:00,22449.9,22399.85,22399.85,2024-04-24 14:15:00,22399.85,-50.05000000000291,-59.01995000000291,-125417.39375000616,Initial SL hit,2125,6.333,-1.6722319166667488,2024,4,NIFTY,7500000.0,30000000.0,-0.04180579791666872,MTREND,,
1567,2024-04-24 11:15:00,LONG,2024-04-24 12:15:00,10824.1,10807.0,10969.80588235294,2024-05-07 10:15:00,10906.1,82.0,71.1349,312993.56,TSL Hit,4400,6.333,4.173247466666666,2024,4,MIDCPNIFTY,7500000.0,30000000.0,0.10433118666666667,MTREND,,
1568,2024-04-24 15:15:00,LONG,2024-04-25 09:15:00,48208.0,48152.15,48152.15,2024-04-25 10:15:00,48152.15,-55.84999999999855,-65.48601499999855,-52061.381924998845,Initial SL Hit,795,5.066,-0.6941517589999846,2024,4,BANKNIFTY,7500000.0,30000000.0,-0.017353793974999608,MTREND,,
1569,2024-04-24 15:15:00,LONG,2024-04-25 09:15:00,22414.95,22397.1,22397.1,2024-04-25 10:15:00,22397.1,-17.850000000002183,-26.81241000000218,-56976.37125000464,Initial SL hit,2125,6.333,-0.7596849500000619,2024,4,NIFTY,7500000.0,30000000.0,-0.01899212375000154,MTREND,,
3328,2024-04-25 09:15:00,LONG,2024-04-25 09:45:00,48184.4,47461.634,48206.98333333333,2024-04-25 11:15:00,48198.15,13.75,4.111744999999999,431.7332249999999,TSL Hit,105,5.0,0.0431733224999999,2024,4,BANKNIFTY,250000.0,1000000.0,0.00107933306249999,WAVE,26.25,107.93330624999996
1571,2024-04-25 11:15:00,LONG,2024-04-25 12:15:00,22435.35,22381.65,22381.65,2024-04-25 12:15:00,22381.65,-53.69999999999709,-62.66339999999709,-133159.7249999938,Initial SL hit,2125,6.333,-1.7754629999999174,2024,4,NIFTY,7500000.0,30000000.0,-0.044386574999997944,MTREND,,
1570,2024-04-25 11:15:00,LONG,2024-04-25 12:15:00,48302.45,48128.0,48324.99444444445,2024-04-26 13:15:00,48288.2,-14.25,-23.909065,-18649.0707,TSL Hit,780,5.066,-0.248654276,2024,4,BANKNIFTY,7500000.0,30000000.0,-0.0062163569,MTREND,,
3329,2024-04-25 11:45:00,LONG,2024-04-25 12:15:00,48218.95,47495.66575,48392.22,2024-04-26 10:45:00,48388.95,170.0,160.33921,16835.61705,TSL Hit,105,5.0,1.6835617050000002,2024,4,BANKNIFTY,250000.0,1000000.0,0.042089042625,WAVE,26.25,4208.9042625
1572,2024-04-25 13:15:00,LONG,2024-04-25 14:15:00,22600.0,22428.9,22428.9,2024-04-26 13:15:00,22428.9,-171.09999999999854,-180.10577999999856,-378222.13799999695,Initial SL hit,2100,6.333,-5.042961839999959,2024,4,NIFTY,7500000.0,30000000.0,-0.12607404599999897,MTREND,,
3330,2024-04-26 10:45:00,LONG,2024-04-26 11:15:00,48442.25,47715.61625,47715.61625,2024-04-26 14:15:00,48288.7,-153.5500000000029,-163.2230950000029,-17138.424975000304,MACD Reversal,105,5.0,-1.71384249750003,2024,4,BANKNIFTY,250000.0,1000000.0,-0.04284606243750076,WAVE,26.25,-4284.606243750076
3331,2024-04-29 09:45:00,LONG,2024-04-29 10:15:00,48581.4,47852.679,49532.36666666667,2024-04-30 14:45:00,49410.25,828.8499999999985,819.0508349999985,86000.33767499984,TSL Hit,105,5.0,8.600033767499985,2024,4,BANKNIFTY,250000.0,1000000.0,0.2150008441874996,WAVE,26.25,21500.08441874996
