Type,Signal Generated At,Entry Time,Entry Price,Initial SL,Initial Target,Exit Time,Exit Price,Points,Slippages,Remarks,Qty,PnL,PnL w cs,ROI%,Trade Year,ROI% w cs
SHORT,2020-12-07 13:15:00,2020-12-08 10:15:00,30082.6,31285.904,27074.34,2020-12-18 13:15:00,30686.25,-603.6500000000015,6.076885,Trailing SL Hit,1994.5084533916618,-1203985.0278898794,-1216105.4263926684,-12.161054263926683,2020,-12.161054263926683
LONG,2020-12-18 11:15:00,2020-12-18 13:15:00,30610.85,29386.415999999997,33671.935,2020-12-21 09:15:00,30472.9,-137.9499999999971,6.1083750000000006,Trailing SL Hit,1960.0893147364416,-270394.3209678864,-282367.2815357896,-2.823672815357896,2020,-2.823672815357896
SHORT,2020-12-21 09:15:00,2020-12-21 12:15:00,30296.3,31508.152000000002,27266.67,2020-12-24 09:15:00,30400.7,-104.40000000000146,6.0697,Trailing SL Hit,1980.4398556919493,-206757.9209342424,-218778.59672633582,-2.187785967263358,2020,-2.187785967263358
LONG,2020-12-22 09:15:00,2020-12-22 14:15:00,29703.9,28515.744,32674.290000000005,2021-01-05 09:15:00,31088.35,1384.449999999997,6.079225,Trailing SL Hit,2019.9367759789118,2796501.4695039988,2784221.8193570483,27.84221819357048,2020,27.84221819357048
SHORT,2021-01-01 11:15:00,2021-01-01 13:15:00,31224.55,32473.532,28102.095,2021-01-13 09:15:00,32546.6,-1322.0499999999993,6.377115,Gap SL,1921.564922472862,-2540404.9057552456,-2552658.946245821,-25.52658946245821,2021,-25.52658946245821
LONG,2021-01-06 09:15:00,2021-01-06 12:15:00,31908.85,30632.496,35099.735,2021-01-15 13:15:00,32153.2,244.35000000000218,6.406205000000001,Trailing SL Hit,1880.356076762403,459465.0073568973,447419.0608561616,4.474190608561615,2021,4.474190608561615
SHORT,2021-01-13 11:15:00,2021-01-13 13:15:00,32293.9,33585.656,29064.510000000002,2021-01-19 13:15:00,32245.6,48.30000000000291,6.453950000000001,Trailing SL Hit,1857.9360188766298,89738.30971174662,77747.2835427178,0.777472835427178,2021,0.777472835427178
LONG,2021-01-18 14:15:00,2021-01-19 11:15:00,32171.3,30884.447999999997,35388.43,2021-01-21 14:15:00,32147.2,-24.099999999998545,6.431850000000001,Trailing SL Hit,1865.016334434729,-44946.89365987426,-56942.39897050827,-0.5694239897050827,2021,-0.5694239897050827
SHORT,2021-01-21 10:15:00,2021-01-21 13:15:00,32639.15,33944.716,29375.235,2021-02-01 11:15:00,31327.45,1311.7000000000007,6.396660000000001,Trailing SL Hit,1838.283166075097,2411276.028940706,2399517.1565436,23.995171565436,2021,23.995171565436
LONG,2021-01-28 10:15:00,2021-01-28 13:15:00,30137.35,28931.855999999996,33151.085,2021-02-01 15:15:00,33151.085,3013.7350000000006,6.3288435000000005,Target Hit,1990.885064546153,6000000.000000002,5987400.000000002,59.874000000000024,2021,59.874000000000024
SHORT,2021-02-03 13:15:00,2021-02-04 09:15:00,34583.2,35966.528,31124.879999999997,2021-02-05 09:15:00,35966.528,-1383.3280000000013,7.054972800000001,Initial SL Hit,1734.9464479863057,-2400000.0000000023,-2412240.000000003,-24.122400000000027,2021,-24.122400000000027
SHORT,2021-02-08 14:15:00,2021-02-09 09:15:00,35913.35,37349.884,32322.015,2021-02-15 15:15:00,37349.884,-1436.5339999999997,7.3263234,Initial SL Hit,1670.6879196733248,-2399999.9999999995,-2412239.9999999995,-24.122399999999995,2021,-24.122399999999995
LONG,2021-02-02 14:15:00,2021-02-03 09:15:00,34429.1,33051.935999999994,37872.01,2021-02-19 09:15:00,36522.45,2093.3499999999985,7.095154999999999,Trailing SL Hit,1742.711833884708,3648105.817462551,3635741.006880805,36.35741006880805,2021,36.35741006880805
SHORT,2021-02-16 09:15:00,2021-02-16 11:15:00,37196.7,38684.568,33477.03,2021-02-24 16:15:00,36538.55,658.1499999999942,7.373525000000001,Trailing SL Hit,1613.0463186250395,1061626.4346030604,1049732.5972465207,10.497325972465207,2021,10.497325972465207
LONG,2021-02-22 14:15:00,2021-02-23 09:15:00,35522.2,34101.312,39074.42,2021-02-26 09:15:00,35598.75,76.55000000000291,7.112095,Trailing SL Hit,1689.0845724645435,129299.42402216572,117286.4940797635,1.172864940797635,2021,1.172864940797635
SHORT,2021-02-25 11:15:00,2021-02-25 13:15:00,36692.2,38159.888,33022.979999999996,2021-03-03 09:15:00,35845.0,847.1999999999971,7.25372,Trailing SL Hit,1635.2249251884598,1385362.5566196584,1373501.0928753202,13.735010928753203,2021,13.735010928753203
LONG,2021-02-26 14:15:00,2021-03-01 09:15:00,35232.35,33823.056,38755.585,2021-03-05 09:15:00,35560.3,327.95000000000437,7.0792649999999995,Trailing SL Hit,1702.9803575407261,558492.4082554886,546436.559014663,5.464365590146629,2021,5.464365590146629
SHORT,2021-03-05 10:15:00,2021-03-05 13:15:00,35135.25,36540.66,31621.725000000002,2021-03-08 09:15:00,35748.15,-612.9000000000015,7.08834,Trailing SL Hit,1707.6867248703225,-1046641.1936730231,-1058745.8577923905,-10.587458577923906,2021,-10.587458577923906
SHORT,2021-03-08 10:15:00,2021-03-08 13:15:00,35098.75,36502.700000000004,31588.875,2021-03-09 09:15:00,35758.1,-659.3499999999985,7.085685000000001,Trailing SL Hit,1709.4625876989921,-1127134.157199328,-1139246.8706150479,-11.392468706150478,2021,-11.392468706150478
LONG,2021-03-09 09:15:00,2021-03-09 11:15:00,35889.2,34453.632,39478.12,2021-03-12 13:15:00,35314.45,-574.75,7.120365,Trailing SL Hit,1671.8121328979194,-960874.0233830791,-972777.9359807408,-9.727779359807409,2021,-9.727779359807409
LONG,2021-03-17 09:15:00,2021-03-17 11:15:00,34924.35,33527.376,38416.785,2021-03-19 09:15:00,33527.376,-1396.974000000002,6.8451726,Initial SL Hit,1717.9990465105293,-2400000.0000000037,-2411760.0000000037,-24.117600000000035,2021,-24.117600000000035
LONG,2021-03-19 10:15:00,2021-03-19 14:15:00,34122.0,32757.12,37534.200000000004,2021-03-25 10:15:00,32757.12,-1364.880000000001,6.687912,Initial SL Hit,1758.3963425356076,-2400000.000000002,-2411760.000000002,-24.117600000000017,2021,-24.117600000000017
SHORT,2021-03-10 14:15:00,2021-03-12 13:15:00,35838.35,37271.884,32254.515,2021-03-30 09:15:00,33875.15,1963.199999999997,6.97135,Trailing SL Hit,1674.1842188605224,3286758.4584669727,3275087.134312819,32.75087134312819,2021,32.75087134312819
LONG,2021-03-25 14:15:00,2021-03-26 09:15:00,33548.85,32206.895999999997,36903.735,2021-03-31 09:15:00,33451.8,-97.04999999999563,6.7000649999999995,Trailing SL Hit,1788.4368614721518,-173567.79740586452,-185550.44062612392,-1.8555044062612391,2021,-1.8555044062612391
SHORT,2021-03-30 12:15:00,2021-03-31 09:15:00,33565.85,34908.484,30209.265,2021-04-01 13:15:00,33726.4,-160.5500000000029,6.7292250000000005,Trailing SL Hit,1787.531076972578,-286988.1144079526,-299016.8132193934,-2.990168132193934,2021,-2.990168132193934
LONG,2021-03-31 12:15:00,2021-04-01 09:15:00,33493.1,32153.375999999997,36842.41,2021-04-05 09:15:00,32654.7,-838.3999999999978,6.6147800000000005,Trailing SL Hit,1791.4137538776645,-1501921.29125103,-1513771.099121905,-15.13771099121905,2021,-15.13771099121905
SHORT,2021-04-05 14:15:00,2021-04-06 09:15:00,32610.75,33915.18,29349.675,2021-04-08 09:15:00,33230.85,-620.0999999999985,6.584160000000001,Trailing SL Hit,1839.8840873025,-1140912.1225362774,-1153026.2137485312,-11.530262137485312,2021,-11.530262137485312
LONG,2021-04-05 14:15:00,2021-04-06 09:15:00,32828.8,31515.648,36111.68000000001,2021-04-12 09:15:00,31515.648,-1313.1520000000019,6.4344448000000005,Initial SL Hit,1827.6635149624717,-2400000.0000000033,-2411760.000000003,-24.117600000000028,2021,-24.117600000000028
SHORT,2021-04-08 12:15:00,2021-04-08 14:15:00,32899.5,34215.48,29609.55,2021-04-16 10:15:00,32161.75,737.75,6.506125,Trailing SL Hit,1823.735923038344,1345461.1772215383,1333595.7233392606,13.335957233392605,2021,13.335957233392605
SHORT,2021-04-16 11:15:00,2021-04-16 13:15:00,31990.55,33270.172,28791.495,2021-04-22 13:15:00,31633.95,356.59999999999854,6.36245,Trailing SL Hit,1875.5538745035644,668822.5116479683,656889.3938991331,6.568893938991331,2021,6.568893938991331
SHORT,2021-04-26 14:15:00,2021-04-27 09:15:00,32178.45,33465.588,28960.605,2021-04-28 12:15:00,33465.588,-1287.1380000000026,6.5644038,Initial SL Hit,1864.6019307952993,-2400000.0000000047,-2412240.000000005,-24.122400000000052,2021,-24.122400000000052
LONG,2021-04-13 09:15:00,2021-04-13 12:15:00,31336.5,30083.039999999997,34470.15,2021-05-03 09:15:00,32257.25,920.75,6.359375,Trailing SL Hit,1914.7001100952564,1762960.1263702074,1750783.8303575702,17.5078383035757,2021,17.5078383035757
SHORT,2021-04-30 09:15:00,2021-04-30 13:15:00,32964.55,34283.132000000005,29668.095000000005,2021-05-04 09:15:00,32823.65,140.90000000000146,6.578820000000001,Trailing SL Hit,1820.1370866582433,256457.31551014914,244482.96124170013,2.4448296124170015,2021,2.4448296124170015
LONG,2021-05-03 10:15:00,2021-05-03 15:15:00,32534.6,31233.215999999997,35788.06,2021-05-04 12:15:00,32599.55,64.95000000000073,6.513414999999999,Trailing SL Hit,1844.1904925832807,119780.17249328543,107768.1944760361,1.077681944760361,2021,1.077681944760361
SHORT,2021-05-04 14:15:00,2021-05-05 09:15:00,32193.55,33481.292,28974.195,2021-05-07 09:15:00,33122.3,-928.7500000000036,6.531585000000001,Trailing SL Hit,1863.7273615367053,-1730936.7870272219,-1743109.8807059245,-17.431098807059243,2021,-17.431098807059243
LONG,2021-05-05 10:15:00,2021-05-05 12:15:00,32725.85,31416.816,35998.435,2021-05-07 11:15:00,32893.75,167.90000000000146,6.561960000000001,Trailing SL Hit,1833.4130358722539,307830.0487229541,295799.2657180818,2.9579926571808177,2021,2.9579926571808177
SHORT,2021-05-11 13:15:00,2021-05-12 09:15:00,32728.9,34038.056000000004,29456.010000000002,2021-05-17 09:15:00,32886.2,-157.29999999999563,6.561510000000001,Trailing SL Hit,1833.2421804582493,-288368.9949860746,-300397.8318855732,-3.0039783188557325,2021,-3.0039783188557325
SHORT,2021-05-18 12:15:00,2021-05-18 14:15:00,33895.25,35251.06,30505.725000000002,2021-05-28 09:15:00,35345.65,-1450.4000000000015,6.92409,Gap SL,1770.1595356281484,-2567439.390475069,-2579696.1344141164,-25.796961344141163,2021,-25.796961344141163
LONG,2021-05-19 14:15:00,2021-05-20 09:15:00,33816.85,32464.175999999996,37198.535,2021-06-08 09:15:00,35057.95,1241.0999999999985,6.887479999999999,Trailing SL Hit,1774.2634219331487,2202038.332961228,2189818.129127932,21.898181291279318,2021,21.898181291279318
SHORT,2021-05-28 12:15:00,2021-05-28 14:15:00,35033.0,36434.32,31529.7,2021-06-15 09:15:00,35238.05,-205.0500000000029,7.027105000000001,Trailing SL Hit,1712.670910284589,-351183.17015385994,-363218.28847087536,-3.632182884708753,2021,-3.632182884708753
LONG,2021-06-08 11:15:00,2021-06-08 13:15:00,35127.1,33722.015999999996,38639.810000000005,2021-06-16 12:15:00,34990.8,-136.29999999999563,7.0117899999999995,Trailing SL Hit,1708.0829331200127,-232811.70378425028,-244788.42261387184,-2.4478842261387186,2021,-2.4478842261387186
SHORT,2021-06-15 13:15:00,2021-06-16 09:15:00,35110.4,36514.816000000006,31599.36,2021-06-21 14:15:00,34867.0,243.40000000000146,6.997739999999999,Trailing SL Hit,1708.8953700328107,415945.1330659886,403986.7275792952,4.039867275792953,2021,4.039867275792953
LONG,2021-06-21 10:15:00,2021-06-21 12:15:00,34390.35,33014.736,37829.385,2021-06-22 14:15:00,34761.05,370.70000000000437,6.91514,Trailing SL Hit,1744.6754685544056,646751.1961931258,634686.5210735064,6.346865210735065,2021,6.346865210735065
SHORT,2021-06-22 15:15:00,2021-06-23 10:15:00,34664.85,36051.444,31198.364999999998,2021-06-24 12:15:00,34820.55,-155.70000000000437,6.9485399999999995,Trailing SL Hit,1730.8599344869515,-269494.8917996259,-281521.8412888059,-2.8152184128880586,2021,-2.8152184128880586
LONG,2021-06-23 11:15:00,2021-06-23 13:15:00,34841.6,33447.935999999994,38325.76,2021-06-30 13:15:00,34967.15,125.55000000000291,6.980875,Trailing SL Hit,1722.0793534166055,216207.06282145984,204185.4421151777,2.041854421151777,2021,2.041854421151777
SHORT,2021-06-28 14:15:00,2021-06-29 09:15:00,35238.6,36648.144,31714.739999999998,2021-07-05 09:15:00,35094.85,143.75,7.033345,Trailing SL Hit,1702.6783129863275,244760.00749178458,232784.48349253376,2.3278448349253376,2021,2.3278448349253376
LONG,2021-07-01 09:15:00,2021-07-01 12:15:00,34874.6,33479.615999999995,38362.060000000005,2021-07-09 09:15:00,35000.6,126.0,6.98752,Trailing SL Hit,1720.4498402849065,216776.6798758982,204755.0022079106,2.047550022079106,2021,2.047550022079106
SHORT,2021-07-08 09:15:00,2021-07-08 11:15:00,35603.25,37027.380000000005,32042.925,2021-07-12 09:15:00,35362.4,240.84999999999854,7.096565,Trailing SL Hit,1685.239409323587,405889.9117355835,393930.50072675705,3.9393050072675706,2021,3.9393050072675706
LONG,2021-07-12 10:15:00,2021-07-12 12:15:00,35393.4,33977.664,38932.740000000005,2021-07-19 09:15:00,35289.95,-103.45000000000437,7.068335000000001,Trailing SL Hit,1695.2313143128379,-175371.6794656705,-187354.1422977239,-1.8735414229772394,2021,-1.8735414229772394
SHORT,2021-07-15 12:15:00,2021-07-16 09:15:00,35814.1,37246.664,32232.69,2021-07-27 09:15:00,35115.4,698.6999999999971,7.09295,Trailing SL Hit,1675.3178217517682,1170544.5620579557,1158661.6165141615,11.586616165141615,2021,11.586616165141615
SHORT,2021-07-27 12:15:00,2021-07-28 09:15:00,34719.1,36107.864,31247.19,2021-07-29 15:15:00,34750.85,-31.75,6.946995,Trailing SL Hit,1728.1553957331844,-54868.9338145286,-66874.42070791006,-0.6687442070791006,2021,-0.6687442070791006
LONG,2021-07-23 10:15:00,2021-07-23 12:15:00,34888.95,33493.39199999999,38377.845,2021-08-02 14:15:00,34718.65,-170.29999999999563,6.9607600000000005,Trailing SL Hit,1719.7422106426247,-292872.0984724315,-304842.81126258423,-3.0484281126258423,2021,-3.0484281126258423
SHORT,2021-08-02 11:15:00,2021-08-02 13:15:00,34754.05,36144.21200000001,31278.645000000004,2021-08-03 09:15:00,34829.85,-75.79999999999563,6.95839,Trailing SL Hit,1726.417496665856,-130862.44624726435,-142875.53249188908,-1.4287553249188907,2021,-1.4287553249188907
LONG,2021-08-03 10:15:00,2021-08-03 12:15:00,34854.5,33460.32,38339.950000000004,2021-08-11 10:15:00,35600.5,746.0,7.0455000000000005,Trailing SL Hit,1721.4419945774578,1284195.7279547835,1272067.3083819882,12.720673083819882,2021,12.720673083819882
SHORT,2021-08-06 09:15:00,2021-08-06 13:15:00,35740.4,37170.016,32166.36,2021-08-11 13:15:00,35815.55,-75.15000000000146,7.155595000000002,Trailing SL Hit,1678.7724815614822,-126159.75198934783,-138172.36796454678,-1.3817236796454677,2021,-1.3817236796454677
LONG,2021-08-11 13:15:00,2021-08-12 09:15:00,35903.55,34467.408,39493.905000000006,2021-08-17 09:15:00,35785.6,-117.95000000000437,7.168915,Trailing SL Hit,1671.1439398053951,-197111.42770005364,-209091.71655728365,-2.0909171655728365,2021,-2.0909171655728365
SHORT,2021-08-17 09:15:00,2021-08-17 11:15:00,35722.1,37150.984,32149.89,2021-08-18 09:15:00,36028.45,-306.34999999999854,7.1750549999999995,Trailing SL Hit,1679.6324964097855,-514555.41527513537,-526606.8708166628,-5.266068708166627,2021,-5.266068708166627
SHORT,2021-08-20 10:15:00,2021-08-20 13:15:00,34953.95,36352.108,31458.554999999997,2021-08-24 13:15:00,35656.75,-702.8000000000029,7.06107,Trailing SL Hit,1716.54419600646,-1206387.260953345,-1218507.8996794403,-12.185078996794402,2021,-12.185078996794402
LONG,2021-08-20 14:15:00,2021-08-23 09:15:00,35139.85,33734.255999999994,38653.835,2021-08-25 11:15:00,35577.95,438.09999999999854,7.0717799999999995,Trailing SL Hit,1707.4631792679822,748039.6188373006,735964.8148754168,7.359648148754167,2021,7.359648148754167
LONG,2021-08-25 13:15:00,2021-08-26 09:15:00,35663.2,34236.672,39229.52,2021-08-27 09:15:00,35479.3,-183.89999999999418,7.11425,Trailing SL Hit,1682.4065142780235,-309394.5579757187,-321363.61851992115,-3.2136361851992117,2021,-3.2136361851992117
SHORT,2021-08-25 11:15:00,2021-08-25 14:15:00,35522.2,36943.087999999996,31969.98,2021-09-01 09:15:00,36943.087999999996,-1420.887999999999,7.2465288,Initial SL Hit,1689.0845724645435,-2399999.9999999986,-2412239.9999999986,-24.122399999999985,2021,-24.122399999999985
LONG,2021-08-27 11:15:00,2021-08-27 14:15:00,35686.0,34258.56,39254.600000000006,2021-09-07 09:15:00,36225.7,539.6999999999971,7.19117,Trailing SL Hit,1681.331614638794,907414.6724205522,895323.9309533101,8.953239309533101,2021,8.953239309533101
SHORT,2021-09-01 12:15:00,2021-09-01 14:15:00,36556.15,38018.396,32900.535,2021-09-07 11:15:00,36512.2,43.950000000004366,7.306835000000001,Trailing SL Hit,1641.310696011478,72135.60508971162,60142.8186502206,0.6014281865022061,2021,0.6014281865022061
LONG,2021-09-07 12:15:00,2021-09-08 09:15:00,36685.05,35217.648,40353.55500000001,2021-09-08 12:15:00,36556.75,-128.3000000000029,7.324180000000001,Trailing SL Hit,1635.5436342597325,-209840.24827552843,-221819.26425070091,-2.218192642507009,2021,-2.218192642507009
SHORT,2021-09-09 10:15:00,2021-09-09 12:15:00,36603.25,38067.380000000005,32942.925,2021-09-14 09:15:00,36706.45,-103.19999999999709,7.33097,Trailing SL Hit,1639.198705033023,-169165.3063594032,-181182.22289003915,-1.8118222289003916,2021,-1.8118222289003916
SHORT,2021-09-14 14:15:00,2021-09-15 09:15:00,36576.1,38039.144,32918.49,2021-09-17 10:15:00,38039.144,-1463.0440000000017,7.461524400000001,Initial SL Hit,1640.41546255615,-2400000.000000003,-2412240.000000003,-24.122400000000027,2021,-24.122400000000027
LONG,2021-09-14 14:15:00,2021-09-15 10:15:00,36666.7,35200.032,40333.37,2021-09-21 09:15:00,36811.8,145.10000000000582,7.34785,Trailing SL Hit,1636.362148761683,237436.14778532975,225412.40417055122,2.2541240417055124,2021,2.2541240417055124
SHORT,2021-09-17 12:15:00,2021-09-17 14:15:00,37430.65,38927.876000000004,33687.585,2021-09-21 14:15:00,37188.6,242.0500000000029,7.461925,Trailing SL Hit,1602.964415525779,387997.5367780195,376036.33653169725,3.760363365316972,2021,3.760363365316972
SHORT,2021-09-22 11:15:00,2021-09-22 14:15:00,36916.85,38393.524,33225.165,2021-09-23 09:15:00,37595.5,-678.6500000000015,7.4512350000000005,Trailing SL Hit,1625.2740957042652,-1102992.265049702,-1115102.5642762068,-11.151025642762068,2021,-11.151025642762068
LONG,2021-09-23 14:15:00,2021-09-24 09:15:00,37827.3,36314.208,41610.030000000006,2021-09-28 13:15:00,37463.3,-364.0,7.529060000000001,Trailing SL Hit,1586.1560301686875,-577360.7949814022,-589303.0589019042,-5.893030589019041,2021,-5.893030589019041
LONG,2021-09-29 10:15:00,2021-09-29 12:15:00,37708.45,36200.111999999994,41479.295,2021-09-30 12:15:00,37633.65,-74.79999999999563,7.534210000000001,Trailing SL Hit,1591.1552980830559,-119018.41629660563,-131006.51445497597,-1.3100651445497598,2021,-1.3100651445497598
SHORT,2021-09-24 11:15:00,2021-09-24 13:15:00,37713.8,39222.352000000006,33942.420000000006,2021-10-05 13:15:00,37687.3,26.5,7.540110000000001,Trailing SL Hit,1590.9295801536837,42159.63387407262,30163.849837460024,0.3016384983746002,2021,0.3016384983746002
LONG,2021-10-04 13:15:00,2021-10-05 12:15:00,37653.65,36147.504,41419.01500000001,2021-10-06 14:15:00,37522.5,-131.15000000000146,7.517615,Trailing SL Hit,1593.4710180819122,-208983.72402144512,-220962.82564904296,-2.2096282564904297,2021,-2.2096282564904297
SHORT,2021-10-06 09:15:00,2021-10-06 14:15:00,37653.05,39159.172000000006,33887.745,2021-10-07 09:15:00,37771.15,-118.09999999999854,7.542420000000002,Trailing SL Hit,1593.4964099853796,-188191.92601927102,-200210.74521187294,-2.0021074521187296,2021,-2.0021074521187296
SHORT,2021-10-07 15:15:00,2021-10-08 12:15:00,37728.1,39237.224,33955.29,2021-10-14 14:15:00,39237.224,-1509.1240000000034,7.6965324,Initial SL Hit,1590.326573561881,-2400000.0000000056,-2412240.0000000056,-24.122400000000056,2021,-24.122400000000056
LONG,2021-10-07 09:15:00,2021-10-07 12:15:00,37894.0,36378.24,41683.4,2021-10-25 11:15:00,41683.4,3789.4000000000015,7.957739999999999,Target Hit,1583.3641209690188,6000000.000000002,5987400.000000003,59.874000000000024,2021,59.874000000000024
SHORT,2021-10-18 13:15:00,2021-10-19 09:15:00,39637.2,41222.688,35673.479999999996,2021-10-25 11:15:00,41222.688,-1585.4880000000048,8.0859888,Initial SL Hit,1513.72952680815,-2400000.0000000075,-2412240.0000000075,-24.122400000000074,2021,-24.122400000000074
LONG,2021-10-29 14:15:00,2021-11-01 09:15:00,39291.8,37720.128000000004,43220.98,2021-11-22 09:15:00,37720.128000000004,-1571.6719999999987,7.701192800000002,Initial SL Hit,1527.036175486997,-2399999.9999999977,-2411759.9999999977,-24.117599999999975,2021,-24.117599999999975
SHORT,2021-10-25 14:15:00,2021-10-26 10:15:00,41030.75,42671.98,36927.675,2021-11-22 14:15:00,36927.675,4103.074999999997,7.795842500000001,Target Hit,1462.317895724548,5999999.999999995,5988599.999999995,59.88599999999995,2021,59.88599999999995
LONG,2021-11-22 15:15:00,2021-11-23 11:15:00,37255.5,35765.28,40981.05,2021-11-29 09:15:00,35765.28,-1490.2200000000012,7.302078,Initial SL Hit,1610.500463018883,-2400000.000000002,-2411760.0000000014,-24.117600000000014,2021,-24.117600000000014
SHORT,2021-11-22 14:15:00,2021-11-23 09:15:00,36661.7,38128.168,32995.53,2021-12-03 09:15:00,36613.25,48.44999999999709,7.327495,Trailing SL Hit,1636.5853192841578,79292.55871931268,67300.48797518462,0.6730048797518462,2021,0.6730048797518462
LONG,2021-11-29 09:15:00,2021-11-29 13:15:00,36227.65,34778.544,39850.41500000001,2021-12-03 12:15:00,36351.4,123.75,7.257905000000001,Trailing SL Hit,1656.193542777409,204953.95091870436,192933.4555236125,1.929334555236125,2021,1.929334555236125
SHORT,2021-12-03 14:15:00,2021-12-06 09:15:00,36066.45,37509.108,32459.804999999997,2021-12-07 09:15:00,36341.8,-275.3500000000058,7.240825,Trailing SL Hit,1663.5959458166801,-458071.1436806326,-470116.9507950006,-4.701169507950006,2021,-4.701169507950006
LONG,2021-12-03 15:15:00,2021-12-06 10:15:00,36290.6,34838.975999999995,39919.66,2021-12-14 09:15:00,36660.8,370.20000000000437,7.29514,Trailing SL Hit,1653.3206946151345,612059.32114653,599998.1152144154,5.999981152144153,2021,5.999981152144153
SHORT,2021-12-08 10:15:00,2021-12-09 10:15:00,36914.7,38391.288,33223.229999999996,2021-12-14 11:15:00,36933.0,-18.30000000000291,7.3847700000000005,Trailing SL Hit,1625.3687555364124,-29744.248226321077,-41747.22265114371,-0.4174722265114371,2021,-0.4174722265114371
LONG,2021-12-14 13:15:00,2021-12-15 09:15:00,37036.8,35555.328,40740.48,2021-12-17 14:15:00,35555.328,-1481.4720000000016,7.2592128,Initial SL Hit,1620.0103680663556,-2400000.0000000023,-2411760.000000003,-24.117600000000028,2021,-24.117600000000028
SHORT,2021-12-15 12:15:00,2021-12-15 14:15:00,36853.1,38327.224,33167.79,2021-12-27 13:15:00,35027.7,1825.4000000000015,7.188079999999999,Trailing SL Hit,1628.0855613231995,2971907.3836393706,2960204.5743777347,29.602045743777346,2021,29.602045743777346
LONG,2021-12-22 11:15:00,2021-12-22 14:15:00,34963.35,33564.816,38459.685000000005,2021-12-29 15:15:00,34946.45,-16.900000000001455,6.9909799999999995,Trailing SL Hit,1716.082698025218,-29001.79759662868,-40998.89741686902,-0.4099889741686902,2021,-0.4099889741686902
SHORT,2021-12-28 14:15:00,2021-12-29 09:15:00,35049.9,36451.896,31544.910000000003,2021-12-30 12:15:00,35070.35,-20.44999999999709,7.012025,Trailing SL Hit,1711.845112254243,-35007.23254559429,-47010.73326884885,-0.47010733268848853,2021,-0.47010733268848853
SHORT,2022-01-04 11:15:00,2022-01-04 13:15:00,36647.05,38112.932,32982.345,2022-01-07 09:15:00,38112.932,-1465.8819999999978,7.475998200000001,Initial SL Hit,1637.2395595279836,-2399999.999999996,-2412239.9999999963,-24.122399999999963,2022,-24.122399999999963
LONG,2021-12-30 13:15:00,2021-12-30 15:15:00,35151.8,33745.728,38666.98,2022-01-12 09:15:00,38666.98,3515.1800000000003,7.381878,Target Hit,1706.8827200883027,6000000.0,5987400.0,59.874,2021,59.874
LONG,2022-01-14 14:15:00,2022-01-17 09:15:00,38446.5,36908.64,42291.15,2022-01-17 11:15:00,38216.55,-229.9499999999971,7.666305,Trailing SL Hit,1560.6101985876478,-358862.31516522507,-370826.4289337085,-3.708264289337085,2022,-3.708264289337085
SHORT,2022-01-11 12:15:00,2022-01-11 14:15:00,38281.25,39812.5,34453.125,2022-01-18 09:15:00,38384.65,-103.40000000000146,7.666589999999999,Trailing SL Hit,1567.3469387755101,-162063.67346939002,-174079.87983673697,-1.7407987983673698,2022,-1.7407987983673698
LONG,2022-01-17 13:15:00,2022-01-18 09:15:00,38275.5,36744.479999999996,42103.05,2022-01-18 14:15:00,38164.15,-111.34999999999854,7.643965,Trailing SL Hit,1567.5823960496923,-174550.29980013095,-186532.84477015093,-1.8653284477015093,2022,-1.8653284477015093
LONG,2022-01-19 14:15:00,2022-01-20 09:15:00,38140.3,36614.688,41954.33000000001,2022-01-24 13:15:00,36614.688,-1525.612000000001,7.475498800000001,Initial SL Hit,1573.1391730007367,-2400000.0000000014,-2411760.0000000014,-24.117600000000014,2022,-24.117600000000014
SHORT,2022-01-18 14:15:00,2022-01-19 09:15:00,38095.4,39619.216,34285.86,2022-01-27 13:15:00,37708.45,386.95000000000437,7.580385000000001,Trailing SL Hit,1574.9933062784482,609443.6598644524,597504.6042304389,5.975046042304389,2022,5.975046042304389
SHORT,2022-01-31 13:15:00,2022-02-01 12:15:00,37867.6,39382.304,34080.84,2022-02-02 14:15:00,39382.304,-1514.703999999998,7.7249904,Initial SL Hit,1584.4679884650732,-2399999.9999999967,-2412239.9999999967,-24.122399999999967,2022,-24.122399999999967
LONG,2022-01-25 09:15:00,2022-01-25 11:15:00,37326.25,35833.2,41058.875,2022-02-07 10:15:00,38465.4,1139.1500000000015,7.579165,Trailing SL Hit,1607.4478416663876,1831124.2088342677,1818941.0964133842,18.18941096413384,2022,18.18941096413384
SHORT,2022-02-03 15:15:00,2022-02-04 11:15:00,38862.85,40417.364,34976.565,2022-02-09 14:15:00,38620.25,242.59999999999854,7.748310000000001,Trailing SL Hit,1543.8908880846361,374547.9294493305,362585.3842422754,3.6258538424227535,2022,3.6258538424227535
LONG,2022-02-08 12:15:00,2022-02-08 14:15:00,38059.75,36537.36,41865.725000000006,2022-02-11 09:15:00,38471.95,412.1999999999971,7.65317,Trailing SL Hit,1576.4685790106346,649820.348268179,637755.3662333522,6.377553662333522,2022,6.377553662333522
SHORT,2022-02-10 12:15:00,2022-02-10 15:15:00,38965.05,40523.652,35068.545000000006,2022-02-11 12:15:00,38706.45,258.6000000000058,7.76715,Trailing SL Hit,1539.8414733203215,398203.0050006441,386242.82530114416,3.862428253011441,2022,3.862428253011441
