,Date,Position,Type,Expiry,Index,Contract,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Points,ROI,Datetime
6687,2021-11-18,CLOSED,HEDGE,2021-11-18,NIFTY,18150CE,9:16:00,15:22:00,3.6,0.25,826.446281,-2768.595041,-3.35,-0.002768595041,2021-11-18 09:16:00
6688,2021-11-18,CLOSED,HEDGE,2021-11-18,NIFTY,17650PE,9:16:00,14:58:00,2.85,0.35,849.8583569,-2124.645892,-2.5,-0.002124645892,2021-11-18 09:16:00
6689,2021-11-18,CLOSED,STRADDLE,2021-11-18,NIFTY,18000PE,9:16:00,10:09:00,111.1,175.05,-166.6666667,-10658.33333,-63.95,-0.01065833333,2021-11-18 09:16:00
6690,2021-11-18,CLOSED,REBALANCE UP,2021-11-18,BANKNIFTY,38400CE,09:24:00,09:31:00,93.3,44.7,-78.125,3796.875,48.6,0.003796875,2021-11-18 09:24:00
6691,2021-11-18,CLOSED,REBALANCE UP,2021-11-18,BANKNIFTY,38400PE,09:24:00,09:31:00,248.35,390.0,-78.125,-11066.40625,-141.65,-0.01106640625,2021-11-18 09:24:00
6692,2021-11-18,CLOSED,REBALANCE,2021-11-18,BANKNIFTY,37900PE,09:31:00,15:22:00,106.35,0.85,-79.15567282,8350.923483,105.5,0.008350923483,2021-11-18 09:31:00
6693,2021-11-18,CLOSED,REBALANCE,2021-11-18,BANKNIFTY,37900CE,09:31:00,15:22:00,263.8,72.65,-79.15567282,15130.60686,191.15,0.01513060686,2021-11-18 09:31:00
6694,2021-11-18,CLOSED,REBALANCE,2021-11-18,NIFTY,17750PE,10:09:00,15:22:00,19.9,1.15,-169.0140845,3169.014085,18.75,0.0031690140849999996,2021-11-18 10:09:00
6695,2021-11-18,CLOSED,REBALANCE,2021-11-18,NIFTY,17750CE,10:09:00,15:22:00,99.6,64.6,-169.0140845,5915.492958,35.0,0.005915492958,2021-11-18 10:09:00
6696,2021-11-18,CLOSED,REBALANCE,2021-11-18,BANKNIFTY,37800PE,10:15:00,15:22:00,100.15,0.45,-79.36507937,7912.698413,99.7,0.007912698413,2021-11-18 10:15:00
6697,2021-11-18,CLOSED,REBALANCE,2021-11-18,BANKNIFTY,37800CE,10:15:00,15:22:00,279.15,171.65,-79.36507937,8531.746032,107.5,0.008531746032,2021-11-18 10:15:00
6698,2021-11-18,CLOSED,REBALANCE,2021-11-18,NIFTY,17700CE,10:17:00,15:22:00,103.55,114.75,-169.4915254,-1898.305085,-11.2,-0.001898305085,2021-11-18 10:17:00
6699,2021-11-18,CLOSED,REBALANCE,2021-11-18,NIFTY,17700PE,10:17:00,15:22:00,21.4,0.55,-169.4915254,3533.898305,20.85,0.0035338983050000002,2021-11-18 10:17:00
6700,2021-11-18,CLOSED,REBALANCE,2021-11-18,BANKNIFTY,37700CE,10:22:00,13:58:00,279.05,368.55,-79.57559682,-7122.015915,-89.5,-0.007122015915,2021-11-18 10:22:00
6701,2021-11-18,CLOSED,REBALANCE,2021-11-18,BANKNIFTY,37700PE,10:22:00,13:58:00,86.4,19.3,-79.57559682,5339.522546,67.1,0.005339522546,2021-11-18 10:22:00
6702,2021-11-18,CLOSED,REBALANCE,2021-11-18,NIFTY,17650PE,10:45:00,14:58:00,18.75,0.35,-169.9716714,3127.478754,18.4,0.0031274787540000004,2021-11-18 10:45:00
6703,2021-11-18,CLOSED,REBALANCE,2021-11-18,NIFTY,17650CE,10:45:00,14:58:00,99.0,175.15,-169.9716714,-12943.34278,-76.15,-0.01294334278,2021-11-18 10:45:00
6704,2021-11-18,CLOSED,REBALANCE,2021-11-18,BANKNIFTY,37600PE,12:25:00,13:19:00,67.4,28.65,-79.78723404,3091.755319,38.75,0.003091755319,2021-11-18 12:25:00
6705,2021-11-18,CLOSED,REBALANCE,2021-11-18,BANKNIFTY,37600CE,12:25:00,13:19:00,235.35,370.45,-79.78723404,-10779.25532,-135.1,-0.01077925532,2021-11-18 12:25:00
6706,2021-11-18,CLOSED,REBALANCE UP,2021-11-18,BANKNIFTY,38100PE,13:19:00,15:22:00,221.4,129.1,-78.74015748,7267.716535,92.3,0.007267716535,2021-11-18 13:19:00
6707,2021-11-18,CLOSED,REBALANCE UP,2021-11-18,BANKNIFTY,38100CE,13:19:00,15:22:00,60.35,0.4,-78.74015748,4720.472441,59.95,0.004720472441,2021-11-18 13:19:00
6708,2021-11-18,CLOSED,REBALANCE UP,2021-11-18,BANKNIFTY,38200CE,13:58:00,14:26:00,44.8,6.15,-78.53403141,3035.340314,38.65,0.003035340314,2021-11-18 13:58:00
6709,2021-11-18,CLOSED,REBALANCE UP,2021-11-18,BANKNIFTY,38200PE,13:58:00,14:26:00,192.05,363.0,-78.53403141,-13425.39267,-170.95,-0.01342539267,2021-11-18 13:58:00
6710,2021-11-18,CLOSED,REBALANCE,2021-11-18,BANKNIFTY,37700CE,14:26:00,14:58:00,171.3,466.2,-79.57559682,-23466.8435,-294.9,-0.023466843499999997,2021-11-18 14:26:00
6711,2021-11-18,CLOSED,REBALANCE,2021-11-18,BANKNIFTY,37700PE,14:26:00,14:58:00,28.05,2.25,-79.57559682,2053.050398,25.8,0.002053050398,2021-11-18 14:26:00
6712,2021-11-18,CLOSED,REBALANCE,2021-11-18,NIFTY,17900CE,14:58:00,15:22:00,0.55,0.55,-167.5977654,0.0,0.0,0.0,2021-11-18 14:58:00
6713,2021-11-18,CLOSED,REBALANCE UP,2021-11-18,BANKNIFTY,38200CE,14:58:00,15:22:00,35.0,0.25,-78.53403141,2729.057592,34.75,0.0027290575920000002,2021-11-18 14:58:00
6714,2021-11-18,CLOSED,REBALANCE UP,2021-11-18,BANKNIFTY,38200PE,14:58:00,15:22:00,72.0,229.15,-78.53403141,-12341.62304,-157.15,-0.012341623040000001,2021-11-18 14:58:00
6715,2021-11-18,CLOSED,REBALANCE,2021-11-18,NIFTY,17900PE,14:58:00,15:22:00,75.3,86.85,-167.5977654,-1935.75419,-11.55,-0.0019357541900000001,2021-11-18 14:58:00
6716,2021-11-25,CLOSED,HEDGE,2021-11-25,NIFTY,17150PE,9:16:00,15:22:00,10.8,0.2,874.6355685,-9271.137026,-10.6,-0.009271137026,2021-11-25 09:16:00
6717,2021-11-25,CLOSED,STRADDLE,2021-11-25,NIFTY,17450PE,9:16:00,15:22:00,93.7,0.75,-171.9197708,15979.94269,92.95,0.01597994269,2021-11-25 09:16:00
6718,2021-11-25,CLOSED,STRADDLE,2021-11-25,NIFTY,17300CE,9:16:00,11:16:00,119.35,180.4,-173.4104046,-10586.7052,-61.05,-0.010586705200000001,2021-11-25 09:16:00
6719,2021-11-25,CLOSED,HEDGE,2021-11-25,NIFTY,17650CE,9:16:00,15:22:00,2.2,0.3,849.8583569,-1614.730878,-1.9,-0.0016147308780000002,2021-11-25 09:16:00
6720,2021-11-25,CLOSED,STRADDLE,2021-11-25,BANKNIFTY,37400PE,09:16:00,15:22:00,238.0,49.85,-80.21390374,15092.24599,188.15,0.01509224599,2021-11-25 09:16:00
6721,2021-11-25,CLOSED,STRADDLE,2021-11-25,BANKNIFTY,37500CE,09:16:00,10:18:00,90.0,44.05,-80.0,3676.0,45.95,0.003676,2021-11-25 09:16:00
6722,2021-11-25,CLOSED,STRADDLE,2021-11-25,BANKNIFTY,37500PE,09:16:00,10:18:00,302.45,385.65,-80.0,-6656.0,-83.2,-0.006656,2021-11-25 09:16:00
6723,2021-11-25,CLOSED,STRADDLE,2021-11-25,NIFTY,17500PE,9:16:00,15:22:00,128.05,2.2,-171.4285714,21574.28571,125.85,0.021574285710000002,2021-11-25 09:16:00
6724,2021-11-25,CLOSED,STRADDLE,2021-11-25,NIFTY,17500CE,9:16:00,15:22:00,14.4,54.2,-171.4285714,-6822.857143,-39.8,-0.006822857143000001,2021-11-25 09:16:00
6725,2021-11-25,CLOSED,STRADDLE,2021-11-25,BANKNIFTY,37300CE,09:16:00,15:22:00,171.2,50.8,-80.42895442,9683.646113,120.4,0.009683646113,2021-11-25 09:16:00
6726,2021-11-25,CLOSED,STRADDLE,2021-11-25,BANKNIFTY,37200PE,09:16:00,15:22:00,143.1,0.2,-80.64516129,11524.19355,142.9,0.01152419355,2021-11-25 09:16:00
6727,2021-11-25,CLOSED,STRADDLE,2021-11-25,BANKNIFTY,37200CE,09:16:00,15:22:00,231.1,150.95,-80.64516129,6463.709677,80.15,0.006463709677,2021-11-25 09:16:00
6728,2021-11-25,CLOSED,STRADDLE,2021-11-25,BANKNIFTY,37400CE,09:16:00,15:22:00,125.75,0.3,-80.21390374,10062.83422,125.45,0.01006283422,2021-11-25 09:16:00
6729,2021-11-25,CLOSED,STRADDLE,2021-11-25,BANKNIFTY,37100PE,09:16:00,11:20:00,109.9,44.65,-80.86253369,5276.280323,65.25,0.0052762803229999995,2021-11-25 09:16:00
6730,2021-11-25,CLOSED,HEDGE,2021-11-25,BANKNIFTY,37900CE,09:16:00,15:22:00,20.25,0.1,395.7783641,-7974.934037,-20.15,-0.007974934037,2021-11-25 09:16:00
6731,2021-11-25,CLOSED,HEDGE,2021-11-25,BANKNIFTY,36700PE,09:16:00,15:22:00,35.25,0.2,408.719346,-14325.61308,-35.05,-0.014325613079999999,2021-11-25 09:16:00
6732,2021-11-25,CLOSED,STRADDLE,2021-11-25,NIFTY,17450CE,9:16:00,15:22:00,29.25,102.85,-171.9197708,-12653.29513,-73.6,-0.01265329513,2021-11-25 09:16:00
6733,2021-11-25,CLOSED,STRADDLE,2021-11-25,NIFTY,17400PE,9:16:00,15:22:00,66.3,0.55,-172.4137931,11336.2069,65.75,0.0113362069,2021-11-25 09:16:00
6734,2021-11-25,CLOSED,STRADDLE,2021-11-25,NIFTY,17400CE,9:16:00,15:22:00,51.65,152.6,-172.4137931,-17405.17241,-100.95,-0.01740517241,2021-11-25 09:16:00
6735,2021-11-25,CLOSED,STRADDLE,2021-11-25,NIFTY,17350PE,9:16:00,12:12:00,46.3,8.45,-172.9106628,6544.668588,37.85,0.006544668588,2021-11-25 09:16:00
6736,2021-11-25,CLOSED,STRADDLE,2021-11-25,NIFTY,17350CE,9:16:00,12:12:00,81.8,180.1,-172.9106628,-16997.11816,-98.3,-0.01699711816,2021-11-25 09:16:00
6737,2021-11-25,CLOSED,STRADDLE,2021-11-25,NIFTY,17300PE,9:16:00,11:16:00,33.1,9.35,-173.4104046,4118.49711,23.75,0.00411849711,2021-11-25 09:16:00
6738,2021-11-25,CLOSED,STRADDLE,2021-11-25,BANKNIFTY,37100CE,09:16:00,11:20:00,295.75,388.15,-80.86253369,-7471.698113,-92.4,-0.0074716981130000006,2021-11-25 09:16:00
6739,2021-11-25,CLOSED,STRADDLE,2021-11-25,BANKNIFTY,37300PE,09:16:00,15:22:00,185.7,0.5,-80.42895442,14895.44236,185.2,0.014895442359999999,2021-11-25 09:16:00
6740,2021-11-25,CLOSED,REBALANCE,2021-11-25,BANKNIFTY,37000PE,10:18:00,11:06:00,99.05,51.75,-81.08108108,3835.135135,47.3,0.003835135135,2021-11-25 10:18:00
6741,2021-11-25,CLOSED,REBALANCE,2021-11-25,BANKNIFTY,37000CE,10:18:00,11:06:00,255.95,380.0,-81.08108108,-10058.10811,-124.05,-0.01005810811,2021-11-25 10:18:00
6742,2021-11-25,CLOSED,REBALANCE UP,2021-11-25,BANKNIFTY,37500CE,11:06:00,15:22:00,75.15,0.2,-80.0,5996.0,74.95,0.005996,2021-11-25 11:06:00
6743,2021-11-25,CLOSED,REBALANCE UP,2021-11-25,BANKNIFTY,37500PE,11:06:00,15:22:00,247.05,149.5,-80.0,7804.0,97.55,0.007804,2021-11-25 11:06:00
6744,2021-11-25,CLOSED,REBALANCE,2021-11-25,NIFTY,17550CE,11:16:00,15:22:00,12.6,13.95,-170.9401709,-230.7692308,-1.35,-0.00023076923080000001,2021-11-25 11:16:00
6745,2021-11-25,CLOSED,REBALANCE,2021-11-25,NIFTY,17550PE,11:16:00,15:22:00,91.65,11.65,-170.9401709,13675.21368,80.0,0.013675213680000001,2021-11-25 11:16:00
6746,2021-11-25,CLOSED,REBALANCE UP,2021-11-25,BANKNIFTY,37600PE,11:20:00,12:44:00,233.05,367.15,-79.78723404,-10699.46809,-134.1,-0.01069946809,2021-11-25 11:20:00
6747,2021-11-25,CLOSED,REBALANCE UP,2021-11-25,BANKNIFTY,37600CE,11:20:00,12:44:00,76.4,23.75,-79.78723404,4200.797872,52.65,0.004200797872,2021-11-25 11:20:00
6748,2021-11-25,CLOSED,REBALANCE,2021-11-25,NIFTY,17600CE,12:12:00,15:22:00,9.0,1.55,-170.4545455,1269.886364,7.45,0.0012698863639999999,2021-11-25 12:12:00
6749,2021-11-25,CLOSED,REBALANCE,2021-11-25,NIFTY,17600PE,12:12:00,15:22:00,87.15,49.85,-170.4545455,6357.954545,37.3,0.006357954545,2021-11-25 12:12:00
6750,2021-11-25,CLOSED,REBALANCE,2021-11-25,BANKNIFTY,37100PE,12:44:00,14:26:00,75.0,9.6,-80.86253369,5288.409704,65.4,0.005288409704,2021-11-25 12:44:00
6751,2021-11-25,CLOSED,REBALANCE,2021-11-25,BANKNIFTY,37100CE,12:44:00,14:26:00,233.45,390.05,-80.86253369,-12663.07278,-156.6,-0.012663072780000001,2021-11-25 12:44:00
6752,2021-11-25,CLOSED,REBALANCE UP,2021-11-25,BANKNIFTY,37600PE,14:26:00,15:22:00,165.0,249.75,-79.78723404,-6761.968085,-84.75,-0.006761968085,2021-11-25 14:26:00
6753,2021-11-25,CLOSED,REBALANCE UP,2021-11-25,BANKNIFTY,37600CE,14:26:00,15:22:00,47.6,0.1,-79.78723404,3789.893617,47.5,0.003789893617,2021-11-25 14:26:00
6754,2021-12-02,CLOSED,STRADDLE,2021-12-02,BANKNIFTY,36200PE,09:16:00,15:20:00,211.3,0.1,-82.87292818,17502.76243,211.2,0.01750276243,2021-12-02 09:16:00
6755,2021-12-02,CLOSED,STRADDLE,2021-12-02,BANKNIFTY,36000PE,09:16:00,09:20:00,132.9,95.25,-83.33333333,3137.5,37.65,0.0031375,2021-12-02 09:16:00
6756,2021-12-02,CLOSED,STRADDLE,2021-12-02,BANKNIFTY,36100CE,09:16:00,10:31:00,281.0,410.7,-83.10249307,-10778.39335,-129.7,-0.01077839335,2021-12-02 09:16:00
6757,2021-12-02,CLOSED,HEDGE,2021-12-02,BANKNIFTY,35700PE,09:16:00,15:22:00,59.35,0.1,420.1680672,-24894.95798,-59.25,-0.02489495798,2021-12-02 09:16:00
6758,2021-12-02,CLOSED,HEDGE,2021-12-02,BANKNIFTY,36700CE,09:16:00,15:22:00,51.1,0.25,408.719346,-20783.37875,-50.85,-0.02078337875,2021-12-02 09:16:00
6759,2021-12-02,CLOSED,STRADDLE,2021-12-02,BANKNIFTY,36000CE,09:16:00,09:20:00,347.4,426.0,-83.33333333,-6550.0,-78.6,-0.00655,2021-12-02 09:16:00
6760,2021-12-02,CLOSED,STRADDLE,2021-12-02,BANKNIFTY,36100PE,09:16:00,10:31:00,168.8,61.1,-83.10249307,8950.138504,107.7,0.008950138504000001,2021-12-02 09:16:00
6761,2021-12-02,CLOSED,STRADDLE,2021-12-02,BANKNIFTY,36200CE,09:16:00,15:20:00,225.0,314.1,-82.87292818,-7383.977901,-89.1,-0.007383977901,2021-12-02 09:16:00
6762,2021-12-02,CLOSED,STRADDLE,2021-12-02,BANKNIFTY,36300PE,09:16:00,15:22:00,262.0,0.25,-82.6446281,21632.2314,261.75,0.0216322314,2021-12-02 09:16:00
6763,2021-12-02,CLOSED,STRADDLE,2021-12-02,BANKNIFTY,36400CE,09:16:00,15:22:00,134.4,105.35,-82.41758242,2394.230769,29.05,0.0023942307689999998,2021-12-02 09:16:00
6764,2021-12-02,CLOSED,STRADDLE,2021-12-02,NIFTY,17300PE,9:16:00,15:22:00,157.0,1.05,-173.4104046,27043.3526,155.95,0.027043352599999997,2021-12-02 09:16:00
6765,2021-12-02,CLOSED,STRADDLE,2021-12-02,NIFTY,17300CE,9:16:00,15:22:00,13.4,59.6,-173.4104046,-8011.560694,-46.2,-0.008011560693999999,2021-12-02 09:16:00
6766,2021-12-02,CLOSED,STRADDLE,2021-12-02,NIFTY,17250PE,9:16:00,15:22:00,120.9,0.45,-173.9130435,20947.82609,120.45,0.02094782609,2021-12-02 09:16:00
6767,2021-12-02,CLOSED,STRADDLE,2021-12-02,NIFTY,17250CE,9:16:00,15:22:00,25.5,109.2,-173.9130435,-14556.52174,-83.7,-0.01455652174,2021-12-02 09:16:00
6768,2021-12-02,CLOSED,STRADDLE,2021-12-02,BANKNIFTY,36400PE,09:16:00,15:22:00,320.4,0.35,-82.41758242,26377.74725,320.05,0.02637774725,2021-12-02 09:16:00
6769,2021-12-02,CLOSED,STRADDLE,2021-12-02,NIFTY,17200PE,9:16:00,15:01:00,88.65,0.3,-174.4186047,15409.88372,88.35,0.01540988372,2021-12-02 09:16:00
6770,2021-12-02,CLOSED,STRADDLE,2021-12-02,NIFTY,17200CE,9:16:00,15:01:00,44.6,169.9,-174.4186047,-21854.65116,-125.3,-0.021854651160000002,2021-12-02 09:16:00
6771,2021-12-02,CLOSED,STRADDLE,2021-12-02,BANKNIFTY,36300CE,09:16:00,15:22:00,175.0,205.6,-82.6446281,-2528.92562,-30.6,-0.00252892562,2021-12-02 09:16:00
6772,2021-12-02,CLOSED,STRADDLE,2021-12-02,NIFTY,17150CE,9:16:00,11:39:00,69.85,182.85,-174.9271137,-19766.76385,-113.0,-0.01976676385,2021-12-02 09:16:00
6773,2021-12-02,CLOSED,STRADDLE,2021-12-02,NIFTY,17100PE,9:16:00,9:44:00,45.1,16.6,-175.4385965,5000.0,28.5,0.005,2021-12-02 09:16:00
6774,2021-12-02,CLOSED,STRADDLE,2021-12-02,NIFTY,17100CE,9:16:00,9:44:00,101.4,179.9,-175.4385965,-13771.92982,-78.5,-0.013771929819999999,2021-12-02 09:16:00
6775,2021-12-02,CLOSED,HEDGE,2021-12-02,NIFTY,17450CE,9:16:00,15:22:00,2.1,0.35,859.5988539,-1504.297994,-1.75,-0.001504297994,2021-12-02 09:16:00
6776,2021-12-02,CLOSED,HEDGE,2021-12-02,NIFTY,16950PE,9:16:00,15:22:00,15.45,0.2,884.9557522,-13495.57522,-15.25,-0.01349557522,2021-12-02 09:16:00
6777,2021-12-02,CLOSED,STRADDLE,2021-12-02,NIFTY,17150PE,9:16:00,11:39:00,65.6,9.95,-174.9271137,9734.693878,55.65,0.009734693878,2021-12-02 09:16:00
6778,2021-12-02,CLOSED,REBALANCE UP,2021-12-02,BANKNIFTY,36500PE,09:20:00,15:22:00,304.85,2.2,-82.19178082,24875.34247,302.65,0.02487534247,2021-12-02 09:20:00
6779,2021-12-02,CLOSED,REBALANCE UP,2021-12-02,BANKNIFTY,36500CE,09:20:00,15:22:00,131.15,7.25,-82.19178082,10183.56164,123.9,0.01018356164,2021-12-02 09:20:00
6780,2021-12-02,CLOSED,REBALANCE,2021-12-02,NIFTY,17350CE,9:44:00,15:22:00,17.45,16.2,-172.9106628,216.1383285,1.25,0.0002161383285,2021-12-02 09:44:00
6781,2021-12-02,CLOSED,REBALANCE,2021-12-02,NIFTY,17350PE,9:44:00,15:22:00,103.85,7.75,-172.9106628,16616.7147,96.1,0.0166167147,2021-12-02 09:44:00
6782,2021-12-02,CLOSED,REBALANCE UP,2021-12-02,BANKNIFTY,36600CE,10:31:00,12:21:00,98.5,29.0,-81.96721311,5696.721311,69.5,0.005696721311,2021-12-02 10:31:00
6783,2021-12-02,CLOSED,REBALANCE UP,2021-12-02,BANKNIFTY,36600PE,10:31:00,12:21:00,249.7,363.5,-81.96721311,-9327.868852,-113.8,-0.009327868852,2021-12-02 10:31:00
6784,2021-12-02,CLOSED,REBALANCE,2021-12-02,NIFTY,17400CE,11:39:00,15:22:00,9.95,1.9,-172.4137931,1387.931034,8.05,0.0013879310339999999,2021-12-02 11:39:00
6785,2021-12-02,CLOSED,REBALANCE,2021-12-02,NIFTY,17400PE,11:39:00,15:22:00,87.55,43.6,-172.4137931,7577.586207,43.95,0.007577586207,2021-12-02 11:39:00
6786,2021-12-02,CLOSED,REBALANCE,2021-12-02,BANKNIFTY,36100PE,12:21:00,14:40:00,71.35,3.8,-83.10249307,5613.573407,67.55,0.005613573407,2021-12-02 12:21:00
6787,2021-12-02,CLOSED,REBALANCE,2021-12-02,BANKNIFTY,36100CE,12:21:00,14:40:00,236.85,348.6,-83.10249307,-9286.703601,-111.75,-0.009286703601,2021-12-02 12:21:00
6788,2021-12-02,CLOSED,REBALANCE UP,2021-12-02,BANKNIFTY,36600CE,14:40:00,15:22:00,17.0,0.3,-81.96721311,1368.852459,16.7,0.001368852459,2021-12-02 14:40:00
6789,2021-12-02,CLOSED,REBALANCE UP,2021-12-02,BANKNIFTY,36600PE,14:40:00,15:22:00,168.0,94.95,-81.96721311,5987.704918,73.05,0.005987704918000001,2021-12-02 14:40:00
6790,2021-12-02,CLOSED,REBALANCE,2021-12-02,NIFTY,17450CE,15:01:00,15:22:00,0.45,0.35,-171.9197708,17.19197708,0.1,1.719197708e-05,2021-12-02 15:01:00
6791,2021-12-02,CLOSED,REBALANCE,2021-12-02,NIFTY,17450PE,15:01:00,15:22:00,80.55,91.6,-171.9197708,-1899.713467,-11.05,-0.001899713467,2021-12-02 15:01:00
6792,2021-12-02,CLOSED,REBALANCE UP,2021-12-02,BANKNIFTY,36700CE,15:20:00,15:22:00,0.3,0.25,-81.74386921,4.08719346,0.05,4.08719346e-06,2021-12-02 15:20:00
6793,2021-12-02,CLOSED,REBALANCE UP,2021-12-02,BANKNIFTY,36700PE,15:20:00,15:22:00,187.2,194.85,-81.74386921,-625.3405995,-7.65,-0.0006253405995,2021-12-02 15:20:00
6794,2021-12-09,CLOSED,HEDGE,2021-12-09,NIFTY,17250PE,9:16:00,15:22:00,4.0,0.2,869.5652174,-3304.347826,-3.8,-0.003304347826,2021-12-09 09:16:00
6795,2021-12-09,CLOSED,HEDGE,2021-12-09,NIFTY,17750CE,9:16:00,15:22:00,2.0,0.2,845.0704225,-1521.126761,-1.8,-0.001521126761,2021-12-09 09:16:00
6796,2021-12-09,CLOSED,STRADDLE,2021-12-09,NIFTY,17400CE,9:16:00,15:22:00,133.0,93.75,-172.4137931,6767.241379,39.25,0.006767241379,2021-12-09 09:16:00
6797,2021-12-09,CLOSED,STRADDLE,2021-12-09,NIFTY,17600PE,9:16:00,10:13:00,104.75,188.2,-170.4545455,-14224.43182,-83.45,-0.01422443182,2021-12-09 09:16:00
6798,2021-12-09,CLOSED,STRADDLE,2021-12-09,NIFTY,17550PE,9:16:00,15:22:00,71.2,57.35,-170.9401709,2367.521368,13.85,0.0023675213680000003,2021-12-09 09:16:00
6799,2021-12-09,CLOSED,STRADDLE,2021-12-09,BANKNIFTY,37500PE,09:16:00,09:26:00,260.7,398.25,-80.0,-11004.0,-137.55,-0.011004,2021-12-09 09:16:00
6800,2021-12-09,CLOSED,STRADDLE,2021-12-09,NIFTY,17400PE,9:16:00,15:22:00,17.95,0.6,-172.4137931,2991.37931,17.35,0.00299137931,2021-12-09 09:16:00
6801,2021-12-09,CLOSED,STRADDLE,2021-12-09,BANKNIFTY,37500CE,09:16:00,09:26:00,80.2,36.65,-80.0,3484.0,43.55,0.003484,2021-12-09 09:16:00
6802,2021-12-09,CLOSED,STRADDLE,2021-12-09,BANKNIFTY,37400PE,09:16:00,09:43:00,199.3,376.55,-80.21390374,-14217.91444,-177.25,-0.01421791444,2021-12-09 09:16:00
6803,2021-12-09,CLOSED,STRADDLE,2021-12-09,BANKNIFTY,37400CE,09:16:00,09:43:00,118.0,33.4,-80.21390374,6786.096257,84.6,0.006786096257,2021-12-09 09:16:00
6804,2021-12-09,CLOSED,STRADDLE,2021-12-09,BANKNIFTY,37300PE,09:16:00,10:13:00,147.45,347.45,-80.42895442,-16085.79088,-200.0,-0.01608579088,2021-12-09 09:16:00
6805,2021-12-09,CLOSED,STRADDLE,2021-12-09,NIFTY,17600CE,9:16:00,10:13:00,18.6,3.15,-170.4545455,2633.522727,15.45,0.002633522727,2021-12-09 09:16:00
6806,2021-12-09,CLOSED,STRADDLE,2021-12-09,BANKNIFTY,37200PE,09:16:00,15:22:00,107.85,119.35,-80.64516129,-927.4193548,-11.5,-0.0009274193548,2021-12-09 09:16:00
6807,2021-12-09,CLOSED,STRADDLE,2021-12-09,BANKNIFTY,37200CE,09:16:00,15:22:00,225.5,0.15,-80.64516129,18173.3871,225.35,0.0181733871,2021-12-09 09:16:00
6808,2021-12-09,CLOSED,STRADDLE,2021-12-09,BANKNIFTY,37100PE,09:16:00,15:22:00,77.0,19.45,-80.86253369,4653.638814,57.55,0.004653638814,2021-12-09 09:16:00
6809,2021-12-09,CLOSED,STRADDLE,2021-12-09,BANKNIFTY,37300CE,09:16:00,10:13:00,165.9,36.1,-80.42895442,10439.67828,129.8,0.01043967828,2021-12-09 09:16:00
6810,2021-12-09,CLOSED,HEDGE,2021-12-09,BANKNIFTY,37900CE,09:16:00,15:22:00,14.6,0.1,395.7783641,-5738.78628,-14.5,-0.005738786280000001,2021-12-09 09:16:00
6811,2021-12-09,CLOSED,HEDGE,2021-12-09,BANKNIFTY,36700PE,09:16:00,15:22:00,19.1,0.1,408.719346,-7765.667575,-19.0,-0.007765667575,2021-12-09 09:16:00
6812,2021-12-09,CLOSED,STRADDLE,2021-12-09,NIFTY,17450CE,9:16:00,15:22:00,95.0,45.9,-171.9197708,8441.260745,49.1,0.008441260745,2021-12-09 09:16:00
6813,2021-12-09,CLOSED,STRADDLE,2021-12-09,NIFTY,17450PE,9:16:00,15:22:00,29.6,1.75,-171.9197708,4787.965616,27.85,0.004787965616,2021-12-09 09:16:00
6814,2021-12-09,CLOSED,STRADDLE,2021-12-09,NIFTY,17500CE,9:16:00,15:22:00,62.0,8.85,-171.4285714,9111.428571,53.15,0.009111428571,2021-12-09 09:16:00
6815,2021-12-09,CLOSED,STRADDLE,2021-12-09,NIFTY,17500PE,9:16:00,15:22:00,47.4,15.15,-171.4285714,5528.571429,32.25,0.005528571429,2021-12-09 09:16:00
6816,2021-12-09,CLOSED,STRADDLE,2021-12-09,NIFTY,17550CE,9:16:00,15:22:00,35.7,0.7,-170.9401709,5982.905983,35.0,0.005982905982999999,2021-12-09 09:16:00
6817,2021-12-09,CLOSED,STRADDLE,2021-12-09,BANKNIFTY,37100CE,09:16:00,15:22:00,301.55,0.3,-80.86253369,24359.83827,301.25,0.02435983827,2021-12-09 09:16:00
6818,2021-12-09,CLOSED,REBALANCE,2021-12-09,BANKNIFTY,37000CE,09:26:00,15:22:00,240.8,80.55,-81.08108108,12993.24324,160.25,0.01299324324,2021-12-09 09:26:00
6819,2021-12-09,CLOSED,REBALANCE,2021-12-09,BANKNIFTY,37000PE,09:26:00,15:22:00,102.55,0.1,-81.08108108,8306.756757,102.45,0.008306756757,2021-12-09 09:26:00
6820,2021-12-09,CLOSED,REBALANCE,2021-12-09,BANKNIFTY,36900CE,09:43:00,13:01:00,237.1,352.3,-81.30081301,-9365.853659,-115.2,-0.009365853659,2021-12-09 09:43:00
6821,2021-12-09,CLOSED,REBALANCE,2021-12-09,BANKNIFTY,36900PE,09:43:00,13:01:00,78.0,14.05,-81.30081301,5199.186992,63.95,0.005199186992,2021-12-09 09:43:00
6822,2021-12-09,CLOSED,REBALANCE,2021-12-09,BANKNIFTY,36800CE,10:13:00,12:20:00,248.45,342.15,-81.52173913,-7638.586957,-93.7,-0.007638586957,2021-12-09 10:13:00
6823,2021-12-09,CLOSED,REBALANCE,2021-12-09,BANKNIFTY,36800PE,10:13:00,12:20:00,61.9,17.8,-81.52173913,3595.108696,44.1,0.003595108696,2021-12-09 10:13:00
