,Unnamed: 0,Trade Type,Signal Generated At,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Remarks,Points Captured,Points w CS,Qty,Leverage,PnL,PnL w CS,ROI%,ROI% w CS,Trade Year,Index,DD%,Strike,Option Type,Expiry,Option Contract,Instrument,Option Entry Price,Option Exit Price,Option Points,Options PnL,Option Points w CS,Options PnL w CS,Options ROI%,Options ROI% w CS
553,281,SHORT,2018-12-19 10:15:00+05:30,2018-12-19 11:15:00+05:30,27243.9,27355.95,2018-12-19 13:15:00+05:30,27347.9,Reversed,-104.0,-109.45918,110.11639302743,3,-11452.10487485272,-12053.250085340203,-1.145210487485272,-0.6026625042670103,2018,BANKNIFTY,-6.022135732637608,27200,CE,2018-12-20,BANKNIFTY18122027200CE,bnf,143.8,208.25,-64.44999999999999,-7097.001530617862,-67.97049999999999,-7484.666292270929,-0.7097001530617862,-0.748466629227093
554,282,LONG,2018-12-19 12:15:00+05:30,2018-12-19 13:15:00+05:30,27347.9,27214.3,2018-12-19 15:15:00+05:30,27288.0,Reversed,-59.900000000001455,-65.36359000000145,109.69763674724568,3,-6570.888441160175,-7170.231352316058,-0.6570888441160174,-0.3585115676158029,2018,BANKNIFTY,-6.380647300253408,27300,PE,2018-12-20,BANKNIFTY18122027300PE,bnf,92.55,112.65,-20.10000000000001,-2204.922498619639,-22.152000000000008,-2430.0220492249873,-0.22049224986196392,-0.24300220492249872
555,283,SHORT,2018-12-19 14:15:00+05:30,2018-12-19 15:15:00+05:30,27288.0,27364.35,2018-12-21 09:15:00+05:30,27364.35,Initial SL Hit,-76.34999999999854,-81.81523499999855,109.93843447669305,3,-8393.799472295354,-8994.638852242584,-0.8393799472295354,-0.4497319426121292,2018,BANKNIFTY,-6.83037924286554,27300,CE,2018-12-27,BANKNIFTY18DEC27300CE,bnf,242.35,224.1,18.25,2006.376429199648,13.5855,1493.5686015831134,0.2006376429199648,0.14935686015831134
556,2061,SHORT,2018-12-21 10:15:00+05:30,2018-12-21 11:15:00+05:30,10814.5,10963.65,2018-12-26 12:15:00+05:30,10605.9,Reversed,208.6000000000004,204.3159200000004,369.8737805723797,4,77155.67062739855,75571.10176152403,7.715567062739854,3.778555088076201,2018,NIFTY,-3.0518241547893368,10800,CE,2018-12-27,NIFTY18DEC10800CE,nifty,107.1,3.85,103.25,38189.4678440982,102.1405,37779.09288455315,3.81894678440982,3.7779092884553154
557,284,SHORT,2018-12-21 10:15:00+05:30,2018-12-21 11:15:00+05:30,27026.75,27369.1,2018-12-24 09:15:00+05:30,26914.15,Reversed,112.59999999999854,107.20590999999854,111.00113776166204,3,12498.728111962986,11899.97798477418,1.249872811196299,0.594998899238709,2018,BANKNIFTY,-2.4568252555506263,27000,CE,2018-12-27,BANKNIFTY18DEC27000CE,bnf,282.7,136.4,146.29999999999998,16239.466454531153,142.10899999999998,15774.260686172029,1.6239466454531155,1.5774260686172028
558,285,SHORT,2018-12-21 15:15:00+05:30,2018-12-24 09:15:00+05:30,26914.15,26823.1,2018-12-24 09:15:00+05:30,26823.1,Initial SL Hit,91.05000000000292,85.6762750000029,111.46553021366084,3,10148.936525954145,9549.95141960674,1.0148936525954144,0.477497570980337,2018,BANKNIFTY,-1.9793276845702863,26900,CE,2018-12-27,BANKNIFTY18DEC26900CE,bnf,183.2,183.2,0.0,0.0,-3.6639999999999997,-408.4097027028533,0.0,-0.040840970270285326
559,286,LONG,2018-12-24 10:15:00+05:30,2018-12-24 11:15:00+05:30,26729.2,26934.85,2018-12-24 11:15:00+05:30,26750.75,Gap Outside Initial SL,21.549999999999272,16.20200499999927,112.23680469299492,3,2418.703141133959,1818.461270819845,0.2418703141133959,0.0909230635409922,2018,BANKNIFTY,-1.888404621029295,26700,PE,2018-12-27,BANKNIFTY18DEC26700PE,bnf,103.9,103.9,0.0,0.0,-2.0780000000000003,-233.22808015204347,0.0,-0.02332280801520435
560,287,SHORT,2018-12-24 13:15:00+05:30,2018-12-24 14:15:00+05:30,26783.25,26881.55,2018-12-26 12:15:00+05:30,26539.0,Reversed,244.25,238.917775,112.01030494805522,3,27358.516983562487,26761.25283526085,2.735851698356249,1.338062641763042,2018,BANKNIFTY,-0.5503419792662498,26800,CE,2018-12-27,BANKNIFTY18DEC26800CE,bnf,197.0,33.85,163.15,18274.48125227521,160.8415,18015.905463302624,1.8274481252275212,1.8015905463302624
561,288,LONG,2018-12-26 11:15:00+05:30,2018-12-26 12:15:00+05:30,26539.0,26408.15,2018-12-28 15:15:00+05:30,27112.6,Reversed,573.5999999999985,568.2348399999986,113.04118467161535,3,64840.423527638406,64233.93948528564,6.484042352763841,3.2116969742642825,2018,BANKNIFTY,0.0,26500,PE,2019-01-03,BANKNIFTY1910326500PE,bnf,180.25,23.9,156.35,17673.98922340706,154.30849999999998,17443.215644899956,1.7673989223407063,1.7443215644899956
562,2062,LONG,2018-12-26 11:15:00+05:30,2018-12-26 12:15:00+05:30,10605.9,10534.55,2018-12-27 12:15:00+05:30,10790.7,Reversed,184.8000000000011,180.52068000000108,377.14856824974777,4,69697.0554125538,68083.11600147128,6.96970554125538,3.404155800073564,2018,NIFTY,0.0,10600,PE,2018-12-27,NIFTY18DEC10600PE,nifty,43.0,0.15,42.85,16160.816149501692,42.4185,15998.076542301926,1.616081614950169,1.5998076542301924
563,2063,SHORT,2018-12-27 11:15:00+05:30,2018-12-27 12:15:00+05:30,10790.7,10834.2,2018-12-28 09:15:00+05:30,10834.2,Initial SL Hit,-43.5,-47.82498,370.6895752824191,4,-16124.996524785229,-17728.221524090186,-1.612499652478523,-0.8864110762045092,2018,NIFTY,-0.8864110762045101,10800,CE,2019-01-03,NIFTY1910310800CE,nifty,,,,,,,,
564,2064,LONG,2018-12-28 12:15:00+05:30,2018-12-28 13:15:00+05:30,10886.9,10863.05,2018-12-28 14:15:00+05:30,10863.05,Initial SL Hit,-23.850000000000364,-28.19999000000036,367.4140480761282,4,-8762.825046615792,-10361.072481606469,-0.8762825046615792,-0.5180536240803234,2018,NIFTY,-1.4044647002848336,10900,PE,2019-01-03,NIFTY1910310900PE,nifty,,,,,,,,
565,289,SHORT,2018-12-28 14:15:00+05:30,2018-12-28 15:15:00+05:30,27112.6,27208.8,2018-12-31 09:15:00+05:30,27275.45,Gap Outside Initial SL,-162.85000000000218,-168.28880500000218,110.649661043205,3,-18019.297300886177,-18621.099230616263,-1.8019297300886177,-0.9310549615308132,2018,BANKNIFTY,-2.335519661815645,27100,CE,2019-01-03,BANKNIFTY1910327100CE,bnf,224.05,282.3,-58.25,-6445.342755766691,-63.3135,-7005.617314458959,-0.6445342755766691,-0.700561731445896
566,290,SHORT,2018-12-31 10:15:00+05:30,2018-12-31 11:15:00+05:30,27163.45,27286.5,2019-01-01 11:15:00+05:30,27116.5,Reversed,46.95000000000073,41.522005000000725,110.44252478974504,3,5185.27653887861,4585.795066532497,0.518527653887861,0.2292897533266248,2018,BANKNIFTY,-2.10622990848902,27200,CE,2019-01-03,BANKNIFTY1910327200CE,bnf,179.0,118.25,60.75,6709.383380977011,57.7775,6381.092976039494,0.6709383380977011,0.6381092976039494
567,2065,SHORT,2018-12-31 10:15:00+05:30,2018-12-31 11:15:00+05:30,10881.9,10923.55,2019-01-01 15:15:00+05:30,10913.85,Reversed,-31.950000000000728,-36.30915000000073,367.5828669625709,4,-11744.272599454407,-13346.621453974298,-1.1744272599454408,-0.667331072698715,2018,NIFTY,-2.7735609811877358,10900,CE,2019-01-03,NIFTY1910310900CE,nifty,,,,,,,,
568,291,LONG,2019-01-01 10:15:00+05:30,2019-01-01 11:15:00+05:30,27116.5,27035.25,2019-01-01 13:15:00+05:30,27054.75,Reversed,-61.75,-67.167125,110.63374698062066,3,-6831.633876053325,-7430.95071266572,-0.6831633876053326,-0.371547535633286,2019,BANKNIFTY,-3.1451085168210184,27100,PE,2019-01-03,BANKNIFTY1910327100PE,bnf,131.2,134.85,-3.6500000000000057,-403.813176479266,-6.310500000000005,-698.1542603212072,-0.0403813176479266,-0.06981542603212071
569,292,SHORT,2019-01-01 12:15:00+05:30,2019-01-01 13:15:00+05:30,27054.75,27122.85,2019-01-01 14:15:00+05:30,27122.85,Initial SL Hit,-68.09999999999854,-73.51775999999855,110.88625842042524,3,-7551.3541984307985,-8152.109333850642,-0.7551354198430799,-0.407605466692532,2019,BANKNIFTY,-3.5527139835135486,27100,CE,2019-01-03,BANKNIFTY1910327100CE,bnf,149.25,130.75,18.5,2051.395780777867,15.7,1740.914257200676,0.20513957807778668,0.1740914257200676
570,2066,LONG,2019-01-01 14:15:00+05:30,2019-01-01 15:15:00+05:30,10913.85,10807.1,2019-01-02 12:15:00+05:30,10867.2,Reversed,-46.64999999999964,-51.00620999999964,366.5067780847272,4,-17097.54119765239,-18694.121689412863,-1.709754119765239,-0.9347060844706432,2019,NIFTY,-4.487420067984189,10900,PE,2019-01-03,NIFTY1910310900PE,nifty,,,,,,,,
571,293,LONG,2019-01-01 14:15:00+05:30,2019-01-01 15:15:00+05:30,27395.35,27019.05,2019-01-02 12:15:00+05:30,27333.6,Reversed,-61.75,-67.222895,109.50763541987966,3,-6762.0964871775695,-7361.42027752885,-0.676209648717757,-0.3680710138764425,2019,BANKNIFTY,-4.8554910818606345,27400,PE,2019-01-03,BANKNIFTY1910327400PE,bnf,131.1,130.45,0.6500000000000057,71.17996302292241,-1.9654999999999938,-215.2372574177728,0.007117996302292241,-0.021523725741777282
572,294,SHORT,2019-01-02 11:15:00+05:30,2019-01-02 12:15:00+05:30,27333.6,27397.55,2019-01-04 10:15:00+05:30,27085.9,Reversed,247.6999999999971,242.2580499999971,109.75502678022654,3,27186.320133461795,26589.038765475143,2.718632013346179,1.3294519382737573,2019,BANKNIFTY,-3.5260391435868783,27300,CE,2019-01-10,BANKNIFTY1911027300CE,bnf,301.85,103.85,198.00000000000003,21731.49530248486,193.94300000000004,21286.21915883748,2.173149530248486,2.128621915883748
573,2067,SHORT,2019-01-02 11:15:00+05:30,2019-01-02 12:15:00+05:30,10867.2,10895.35,2019-01-04 12:15:00+05:30,10697.45,Reversed,169.75,165.43707,368.0800942285041,4,62481.59599528857,60894.09231448763,6.248159599528856,3.0447046157243816,2019,NIFTY,-0.4813345278624936,10850,CE,2019-01-10,NIFTY1911010850CE,nifty,,,,,,,,
574,295,LONG,2019-01-04 09:15:00+05:30,2019-01-04 10:15:00+05:30,27085.9,26923.75,2019-01-07 15:15:00+05:30,27282.1,Reversed,196.1999999999971,190.76319999999708,110.758734249185,3,21730.86365968977,21128.690573323805,2.1730863659689774,1.0564345286661905,2019,BANKNIFTY,0.0,27100,PE,2019-01-10,BANKNIFTY1911027100PE,bnf,268.9,75.4,193.49999999999997,21431.815077217292,190.05699999999996,21050.47275519735,2.1431815077217293,2.105047275519735
575,2068,LONG,2019-01-04 11:15:00+05:30,2019-01-04 12:15:00+05:30,10697.45,10628.65,2019-01-04 14:15:00+05:30,10669.45,Reversed,-28.0,-32.27338,373.92088768818735,4,-10469.784855269245,-12067.690898298191,-1.0469784855269244,-0.6033845449149096,2019,NIFTY,-0.6033845449149098,10700,PE,2019-01-10,NIFTY1911010700PE,nifty,,,,,,,,
576,2069,SHORT,2019-01-04 13:15:00+05:30,2019-01-04 14:15:00+05:30,10669.45,10741.05,2019-01-07 09:15:00+05:30,10807.05,Gap Outside Initial SL,-137.59999999999854,-141.89529999999854,374.9021739639812,4,-51586.53913744327,-53196.85644527076,-5.158653913744328,-2.659842822263538,2019,NIFTY,-3.2632273671784446,10650,CE,2019-01-10,NIFTY1911010650CE,nifty,,,,,,,,
577,2070,LONG,2019-01-07 12:15:00+05:30,2019-01-07 13:15:00+05:30,10807.4,10786.0,2019-01-07 13:15:00+05:30,10786.0,Initial SL Hit,-21.39999999999964,-25.71867999999964,370.116771841516,4,-7920.498917408308,-9518.914817624827,-0.7920498917408308,-0.4759457408812414,2019,NIFTY,-3.739173108059688,10800,PE,2019-01-10,NIFTY1911010800PE,nifty,,,,,,,,
578,296,SHORT,2019-01-07 14:15:00+05:30,2019-01-07 15:15:00+05:30,27282.1,27463.0,2019-01-08 13:15:00+05:30,27355.35,Reversed,-73.25,-78.713745,109.96220965394892,3,-8054.731857151759,-8655.537330337474,-0.8054731857151759,-0.4327768665168737,2019,BANKNIFTY,-4.171949974576563,27300,CE,2019-01-10,BANKNIFTY1911027300CE,bnf,169.85,136.6,33.25,3656.2434709938016,30.1855,3319.264279509275,0.3656243470993802,0.3319264279509275
579,2071,LONG,2019-01-08 12:15:00+05:30,2019-01-08 13:15:00+05:30,10775.5,10747.55,2019-01-09 11:15:00+05:30,10835.2,Reversed,59.70000000000073,55.37786000000073,371.212472739084,4,22161.384622523587,20556.95234559908,2.2161384622523586,1.0278476172799542,2019,NIFTY,-3.1441023572966103,10800,PE,2019-01-10,NIFTY1911010800PE,nifty,,,,,,,,
580,297,LONG,2019-01-08 12:15:00+05:30,2019-01-08 13:15:00+05:30,27355.35,27227.15,2019-01-11 11:15:00+05:30,27461.55,Reversed,106.20000000000071,100.71831000000071,109.6677615164858,3,11646.716273050872,11045.551601423567,1.1646716273050874,0.5522775800711784,2019,BANKNIFTY,-2.5918247772254333,27400,PE,2019-01-17,BANKNIFTY1911727400PE,bnf,291.0,153.35,137.65,15095.76737274427,133.2065,14608.458674445767,1.5095767372744269,1.4608458674445768
581,2072,SHORT,2019-01-09 10:15:00+05:30,2019-01-09 11:15:00+05:30,10835.2,10870.4,2019-01-10 13:15:00+05:30,10829.3,Reversed,5.900000000001455,1.5671000000014548,369.16715888954514,4,2178.0862374488534,578.5218546963432,0.2178086237448853,0.0289260927348171,2019,NIFTY,-2.5628986844906194,10850,CE,2019-01-10,NIFTY1911010850CE,nifty,,,,,,,,
582,2073,SHORT,2019-01-10 12:15:00+05:30,2019-01-10 13:15:00+05:30,10829.3,10811.45,2019-01-10 13:15:00+05:30,10811.45,Initial SL Hit,17.849999999998545,13.521849999998544,369.3682878856436,4,6593.223938758201,4994.542583545952,0.6593223938758201,0.2497271291772975,2019,NIFTY,-2.3131715553133247,10850,CE,2019-01-10,NIFTY1911010850CE,nifty,,,,,,,,
583,2074,LONG,2019-01-11 10:15:00+05:30,2019-01-11 11:15:00+05:30,10801.2,10850.15,2019-01-11 11:15:00+05:30,10807.4,Gap Outside Initial SL,6.199999999998909,1.8782799999989088,370.3292226789616,4,2296.041180609157,695.5819723730358,0.2296041180609157,0.0347790986186517,2019,NIFTY,-2.278392456694675,10800,PE,2019-01-17,NIFTY1911710800PE,nifty,,,,,,,,
584,298,SHORT,2019-01-11 10:15:00+05:30,2019-01-11 11:15:00+05:30,27461.55,27612.45,2019-01-14 13:15:00+05:30,27286.1,Reversed,175.45000000000073,169.97523500000074,109.24365157829766,3,19166.798669412405,18568.715349279344,1.9166798669412404,0.9284357674639672,2019,BANKNIFTY,-1.3499566892307089,27500,CE,2019-01-17,BANKNIFTY1911727500CE,bnf,212.55,87.45,125.10000000000001,13666.380812445039,122.10000000000001,13338.649857710145,1.3666380812445038,1.3338649857710143
585,2075,SHORT,2019-01-11 15:15:00+05:30,2019-01-14 09:15:00+05:30,10782.0,10810.05,2019-01-14 13:15:00+05:30,10715.65,Reversed,66.35000000000036,62.05047000000036,370.9886848451122,4,24615.099239473333,23020.022259321224,2.4615099239473333,1.1510011129660611,2019,NIFTY,-0.1989555762646446,10800,CE,2019-01-17,NIFTY1911710800CE,nifty,,,,,,,,
586,299,LONG,2019-01-14 12:15:00+05:30,2019-01-14 13:15:00+05:30,27286.1,27182.2,2019-01-14 15:15:00+05:30,27251.3,Reversed,-34.79999999999927,-40.25373999999927,109.94608976731745,3,-3826.123923902567,-4425.741311510176,-0.3826123923902567,-0.2212870655755088,2019,BANKNIFTY,-0.4202426418401543,27300,PE,2019-01-17,BANKNIFTY1911727300PE,bnf,173.15,165.25,7.900000000000006,868.5741091618085,4.516000000000005,496.51654138920617,0.08685741091618085,0.049651654138920615
587,2076,LONG,2019-01-14 12:15:00+05:30,2019-01-14 13:15:00+05:30,10715.65,10692.35,2019-01-16 11:15:00+05:30,10885.55,Reversed,169.89999999999964,165.57975999999962,373.2858016079286,4,63421.25769318693,61808.57344164829,6.342125769318693,3.0904286720824143,2019,NIFTY,0.0,10700,PE,2019-01-17,NIFTY1911710700PE,nifty,,,,,,,,
588,300,SHORT,2019-01-14 14:15:00+05:30,2019-01-14 15:15:00+05:30,27251.3,27315.25,2019-01-15 09:15:00+05:30,27358.65,Gap Outside Initial SL,-107.35000000000218,-112.81099500000218,110.08649128665422,3,-11817.78483962257,-12418.966618106531,-1.1817784839622572,-0.6209483309053266,2019,BANKNIFTY,-0.6209483309053212,27300,CE,2019-01-17,BANKNIFTY1911727300CE,bnf,162.45,199.65,-37.20000000000002,-4095.2174758635388,-40.82100000000002,-4493.840660812514,-0.40952174758635385,-0.4493840660812514
589,301,SHORT,2019-01-15 12:15:00+05:30,2019-01-15 13:15:00+05:30,27357.25,27447.55,2019-01-15 15:15:00+05:30,27416.85,Reversed,-59.59999999999855,-65.07740999999855,109.66014493415824,3,-6535.744638075671,-7136.398212539479,-0.6535744638075671,-0.3568199106269739,2019,BANKNIFTY,-0.9777682415322886,27400,CE,2019-01-17,BANKNIFTY1911727400CE,bnf,141.65,157.2,-15.549999999999983,-1705.2152537261588,-18.538499999999985,-2032.934596861891,-0.17052152537261586,-0.2032934596861891
590,302,LONG,2019-01-15 14:15:00+05:30,2019-01-15 15:15:00+05:30,27416.85,27341.85,2019-01-17 11:15:00+05:30,27463.4,Reversed,46.55000000000291,41.06197500000291,109.42176070555152,3,5093.582960843742,4493.073602547657,0.5093582960843742,0.2246536801273828,2019,BANKNIFTY,-0.7531145614048995,27400,PE,2019-01-17,BANKNIFTY1911727400PE,bnf,113.0,14.95,98.05,10728.803637179326,96.7705,10588.798494356573,1.0728803637179325,1.0588798494356573
591,2077,SHORT,2019-01-16 10:15:00+05:30,2019-01-16 11:15:00+05:30,10885.55,10928.15,2019-01-17 09:15:00+05:30,10928.15,Initial SL Hit,-42.60000000000037,-46.962740000000366,367.4596138918107,4,-15653.77955179127,-17256.91030770163,-1.565377955179127,-0.8628455153850815,2019,NIFTY,-1.6159600767899749,10900,CE,2019-01-17,NIFTY1911710900CE,nifty,,,,,,,,
592,2078,SHORT,2019-01-17 10:15:00+05:30,2019-01-17 11:15:00+05:30,10900.85,10929.25,2019-01-17 14:15:00+05:30,10929.25,Initial SL Hit,-28.39999999999964,-32.766019999999635,366.9438621758853,4,-10421.20568579501,-12023.289926932168,-1.042120568579501,-0.6011644963466084,2019,NIFTY,-2.217124573136587,10900,CE,2019-01-17,NIFTY1911710900CE,nifty,,,,,,,,
593,303,SHORT,2019-01-17 10:15:00+05:30,2019-01-17 11:15:00+05:30,27463.4,27572.6,2019-01-17 14:15:00+05:30,27572.6,Initial SL Hit,-109.19999999999708,-114.7035999999971,109.23629266587533,3,-11928.603159113269,-12529.796019429175,-1.192860315911327,-0.6264898009714589,2019,BANKNIFTY,-2.843614374108043,27500,CE,2019-01-17,BANKNIFTY1911727500CE,bnf,40.2,3.8,36.400000000000006,3976.2010530378625,35.96000000000001,3928.1370842648776,0.3976201053037862,0.3928137084264878
594,2079,SHORT,2019-01-17 15:15:00+05:30,2019-01-18 09:15:00+05:30,10889.25,10930.65,2019-01-18 14:15:00+05:30,10913.5,Reversed,-24.25,-28.61055,367.3347567555157,4,-8907.867851321256,-10509.64942489152,-0.8907867851321256,-0.525482471244576,2019,NIFTY,-3.3690968453526158,10900,CE,2019-01-24,NIFTY1912410900CE,nifty,,,,,,,,
595,304,SHORT,2019-01-17 15:15:00+05:30,2019-01-18 09:15:00+05:30,27486.35,27611.55,2019-01-21 12:15:00+05:30,27611.55,Initial SL Hit,-125.20000000000071,-130.70979000000074,109.14508474206288,3,-13664.964609706352,-14266.331106167325,-1.3664964609706354,-0.7133165553083662,2019,BANKNIFTY,-4.082413400660983,27500,CE,2019-01-24,BANKNIFTY1912427500CE,bnf,243.8,201.8,42.0,4584.093559166641,37.544,4097.743061556008,0.4584093559166641,0.40977430615560084
596,2080,LONG,2019-01-18 13:15:00+05:30,2019-01-18 14:15:00+05:30,10913.5,10862.5,2019-01-23 14:15:00+05:30,10906.85,Reversed,-6.649999999999636,-11.014069999999636,366.51853209327896,4,-2437.348238420172,-4036.860768772488,-0.2437348238420171,-0.2018430384386244,2019,NIFTY,-4.284256439099607,10900,PE,2019-01-24,NIFTY1912410900PE,nifty,,,,,,,,
597,305,LONG,2019-01-21 12:15:00+05:30,2019-01-21 13:15:00+05:30,27619.4,27488.35,2019-01-21 15:15:00+05:30,27523.1,Reversed,-96.30000000000292,-101.81425000000291,108.61930382267536,3,-10460.038958123954,-11058.992954228142,-1.0460038958123954,-0.5529496477114072,2019,BANKNIFTY,-4.837206086811015,27600,PE,2019-01-24,BANKNIFTY1912427600PE,bnf,180.65,197.8,-17.150000000000006,-1862.8210605588831,-20.934500000000007,-2273.890815875798,-0.18628210605588832,-0.2273890815875798
598,306,SHORT,2019-01-21 14:15:00+05:30,2019-01-21 15:15:00+05:30,27523.1,27622.2,2019-01-22 13:15:00+05:30,27472.3,Reversed,50.79999999999927,45.30045999999928,108.99934963721384,3,5537.166961570384,4937.720678266541,0.5537166961570384,0.246886033913327,2019,BANKNIFTY,-4.590320052897688,27500,CE,2019-01-24,BANKNIFTY1912427500CE,bnf,199.7,127.0,72.69999999999999,7924.252718625445,69.43299999999999,7568.151843360668,0.7924252718625445,0.7568151843360669
599,307,LONG,2019-01-22 12:15:00+05:30,2019-01-22 13:15:00+05:30,27472.3,27385.4,2019-01-23 14:15:00+05:30,27456.1,Reversed,-16.200000000000728,-21.69284000000073,109.20090418348664,3,-1769.0546477725632,-2368.877742307786,-0.1769054647772563,-0.1184438871153892,2019,BANKNIFTY,-4.708763940013078,27500,PE,2019-01-24,BANKNIFTY1912427500PE,bnf,169.0,95.2,73.8,8059.0267287413135,71.158,7770.517939888543,0.8059026728741313,0.7770517939888543
600,2081,SHORT,2019-01-23 13:15:00+05:30,2019-01-23 14:15:00+05:30,10906.85,10944.8,2019-01-24 15:15:00+05:30,10862.85,Reversed,44.0,39.64606,366.7420015861591,4,16136.648069791,14539.875399404958,1.6136648069791002,0.7269937699702479,2019,NIFTY,-3.9817701700428287,10900,CE,2019-01-24,NIFTY1912410900CE,nifty,,,,,,,,
601,308,SHORT,2019-01-23 13:15:00+05:30,2019-01-23 14:15:00+05:30,27456.1,27564.7,2019-01-24 15:15:00+05:30,27308.0,Reversed,148.09999999999854,142.62358999999856,109.26533630049424,3,16182.19630610304,15583.814525733653,1.618219630610304,0.7791907262866825,2019,BANKNIFTY,-3.202579443756143,27500,CE,2019-01-24,BANKNIFTY1912427500CE,bnf,104.5,0.2,104.3,11396.374576141548,103.253,11281.973769034932,1.1396374576141548,1.1281973769034932
602,2082,LONG,2019-01-24 14:15:00+05:30,2019-01-24 15:15:00+05:30,10862.85,10801.85,2019-01-25 11:15:00+05:30,10905.25,Reversed,42.39999999999964,38.04637999999964,368.22749094390514,4,15612.845616021445,14009.72304689824,1.5612845616021445,0.700486152344912,2019,NIFTY,-2.502093291411228,10850,PE,2019-01-31,NIFTY19JAN10850PE,nifty,74.55,45.55,29.0,10678.59723737325,27.799,10236.35602074962,1.0678597237373249,1.023635602074962
603,309,LONG,2019-01-24 14:15:00+05:30,2019-01-24 15:15:00+05:30,27308.0,27142.8,2019-01-25 11:15:00+05:30,27345.9,Reversed,37.900000000001455,32.434610000001456,109.8579170938919,3,4163.615057858663,3563.198696352877,0.4163615057858663,0.1781599348176438,2019,BANKNIFTY,-2.323933356593585,27300,PE,2019-01-31,BANKNIFTY19JAN27300PE,bnf,180.0,133.5,46.5,5108.393144865973,43.365,4763.988574776622,0.5108393144865974,0.4763988574776622
604,2083,SHORT,2019-01-25 10:15:00+05:30,2019-01-25 11:15:00+05:30,10905.25,10931.7,2019-01-28 09:15:00+05:30,10797.75,Reversed,107.5,103.1594,366.7958093578781,4,39430.549505971896,37838.435615873095,3.9430549505971895,1.8919217807936548,2019,NIFTY,-0.4320115757999332,10900,CE,2019-01-31,NIFTY19JAN10900CE,nifty,89.2,32.4,56.800000000000004,20834.00197152748,55.584,20387.9782673483,2.083400197152748,2.03879782673483
605,310,SHORT,2019-01-25 10:15:00+05:30,2019-01-25 11:15:00+05:30,27345.9,27433.55,2019-01-29 11:15:00+05:30,26679.45,Reversed,666.4500000000007,661.0474650000007,109.70565971498468,3,73113.33691705162,72520.64825074332,7.311333691705163,3.626032412537167,2019,BANKNIFTY,0.0,27300,CE,2019-01-31,BANKNIFTY19JAN27300CE,bnf,255.1,26.0,229.1,25133.56664070299,226.289,24825.184031244167,2.5133566640702987,2.4825184031244167
606,2084,SHORT,2019-01-25 15:15:00+05:30,2019-01-28 09:15:00+05:30,10797.75,10756.45,2019-01-28 09:15:00+05:30,10756.45,Initial SL Hit,41.29999999999927,36.98915999999927,370.4475469426501,4,15299.48368873118,13702.543585468926,1.529948368873118,0.6851271792734464,2019,NIFTY,0.0,10800,CE,2019-01-31,NIFTY19JAN10800CE,nifty,72.0,72.0,0.0,0.0,-1.44,-533.4444675974161,0.0,-0.05334444675974161
607,2085,LONG,2019-01-28 10:15:00+05:30,2019-01-28 11:15:00+05:30,10696.2,10804.45,2019-01-28 11:15:00+05:30,10697.5,Gap Outside Initial SL,1.2999999999992724,-2.978740000000728,373.964585553748,4,486.1539612196003,-1113.9432695726434,0.04861539612196,-0.0556971634786321,2019,NIFTY,-0.0556971634786265,10700,PE,2019-01-31,NIFTY19JAN10700PE,nifty,82.35,82.35,0.0,0.0,-1.647,-615.919672407023,0.0,-0.061591967240702296
608,2086,SHORT,2019-01-28 15:15:00+05:30,2019-01-29 09:15:00+05:30,10648.5,10685.6,2019-01-29 15:15:00+05:30,10651.55,Reversed,-3.0499999999992724,-7.310009999999273,375.6397614687515,4,-1145.7012724794188,-2745.930412733914,-0.1145701272479418,-0.1372965206366957,2019,NIFTY,-0.1929936841153221,10650,CE,2019-01-31,NIFTY19JAN10650CE,nifty,73.25,61.2,12.049999999999997,4526.459125698454,10.705499999999997,4021.411466403718,0.4526459125698454,0.40214114664037176
609,311,LONG,2019-01-29 10:15:00+05:30,2019-01-29 11:15:00+05:30,26679.45,26552.85,2019-01-29 12:15:00+05:30,26552.85,Initial SL Hit,-126.60000000000218,-131.92323000000218,112.44609615265682,3,-14235.6757729266,-14834.252205349308,-1.42356757729266,-0.7417126102674654,2019,BANKNIFTY,-0.9347062943827922,26700,PE,2019-01-31,BANKNIFTY19JAN26700PE,bnf,183.1,159.0,24.099999999999994,2709.9509172790285,20.678999999999995,2325.27282234079,0.27099509172790287,0.23252728223407898
610,312,SHORT,2019-01-29 13:15:00+05:30,2019-01-29 14:15:00+05:30,26477.05,26743.85,2019-01-30 09:15:00+05:30,26828.15,Gap Outside Initial SL,-351.1000000000022,-356.43052000000216,113.30567415931912,3,-39781.62219733719,-40385.60035955692,-3.978162219733719,-2.019280017977846,2019,BANKNIFTY,-2.953986312360641,26500,CE,2019-01-31,BANKNIFTY19JAN26500CE,bnf,232.5,339.65,-107.14999999999998,-12140.702986171042,-112.87149999999998,-12788.981400873587,-1.2140702986171041,-1.2788981400873587
611,2087,LONG,2019-01-29 14:15:00+05:30,2019-01-29 15:15:00+05:30,10651.55,10583.65,2019-01-30 14:15:00+05:30,10644.75,Reversed,-6.799999999999272,-11.059259999999274,375.5321995390343,4,-2553.61895686516,-4153.108233073787,-0.2553618956865159,-0.2076554116536893,2019,NIFTY,-3.16164172401433,10650,PE,2019-01-31,NIFTY19JAN10650PE,nifty,58.0,30.3,27.7,10402.24192723125,26.817,10070.646995038283,1.040224192723125,1.0070646995038284
