,index,Trade Type,Signal Generated At,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Remarks,Points Captured,Points w CS,Qty,Leverage,PnL,PnL w CS,ROI%,ROI% w CS,Trade Year,Index,DD%
2867,3951,SHORT,2022-07-13 15:15:00+05:30,2022-07-14 09:15:00+05:30,6620.7,6643.25,2022-07-14 09:15:00+05:30,6643.25,Initial SL Hit,-22.550000000000185,-27.85558000000018,604.165722657725,4,-13623.937045931809,-16829.38662075018,-1.3623937045931809,-0.560979554025006,2022,MIDCPNIFTY,-19.77895842815451
2868,1535,SHORT,2022-07-13 15:15:00+05:30,2022-07-14 09:15:00+05:30,34874.55,34757.6,2022-07-14 09:15:00+05:30,34757.6,Initial SL Hit,116.95000000000437,109.98678500000436,114.6968204607658,4,13413.79315288706,12615.134532202348,1.341379315288706,0.4205044844067449,2022,BANKNIFTY,-19.358453943747804
2869,1536,LONG,2022-07-14 10:15:00+05:30,2022-07-14 11:15:00+05:30,34829.2,35027.6,2022-07-14 11:15:00+05:30,34857.8,Gap Outside Initial SL,28.60000000000582,21.631300000005822,114.84616356390616,4,3284.6002779283845,2484.271817900592,0.3284600277928384,0.0828090605966864,2022,BANKNIFTY,-19.27564488315113
2870,3295,LONG,2022-07-14 10:15:00+05:30,2022-07-14 11:15:00+05:30,16003.4,16070.85,2022-07-14 11:15:00+05:30,16005.95,Gap Outside Initial SL,2.5500000000010914,-3.851869999998908,249.9468862866641,4,637.3645600312663,-962.76291288074,0.0637364560031266,-0.03209209709602467,2022,NIFTY,-19.307736980247114
2871,1537,LONG,2022-07-15 11:15:00+05:30,2022-07-15 12:15:00+05:30,34617.15,34482.0,2022-07-15 12:15:00+05:30,34482.0,Initial SL Hit,-135.15000000000146,-142.05991500000147,115.5496625227669,4,-15616.536889952116,-16414.97523626312,-1.5616536889952113,-0.5471658412087707,2022,BANKNIFTY,-19.85490282145588
2872,1538,SHORT,2022-07-15 11:15:00+05:30,2022-07-15 12:15:00+05:30,34617.15,34482.0,2022-07-15 12:15:00+05:30,34522.1,Gap Outside Initial SL,95.05000000000292,88.1360750000029,115.5496625227669,4,10982.99542278933,10184.093722331609,1.098299542278933,0.33946979074438693,2022,BANKNIFTY,-19.515433030711506
2873,1539,LONG,2022-07-15 13:15:00+05:30,2022-07-15 14:15:00+05:30,34632.4,34463.9,2022-07-20 12:15:00+05:30,36053.8,Reversed,1421.4000000000017,1414.3313800000014,115.4987814878553,4,164169.96800683768,163353.55101003702,16.41699680068377,5.445118367001233,2022,BANKNIFTY,-14.070314663710292
2874,3952,LONG,2022-07-15 14:15:00+05:30,2022-07-15 15:15:00+05:30,6682.3,6615.9,2022-07-20 12:15:00+05:30,6878.25,Reversed,195.94999999999985,190.52577999999983,598.5962916959729,4,117294.9433578258,114048.02538048266,11.729494335782578,3.8016008460160893,2022,MIDCPNIFTY,-10.26871381769422
2875,3296,SHORT,2022-07-18 14:15:00+05:30,2022-07-18 15:15:00+05:30,16284.15,16197.05,2022-07-18 15:15:00+05:30,16271.7,Gap Outside Initial SL,12.449999999998909,5.938829999998909,245.6376292284215,4,3058.18848389358,1458.8001215903585,0.3058188483893579,0.0486266707196786,2022,NIFTY,-10.220087146974492
2876,3297,LONG,2022-07-20 11:15:00+05:30,2022-07-20 12:15:00+05:30,16533.85,16568.9,2022-07-20 12:15:00+05:30,16556.85,Gap Outside Initial SL,23.0,16.38186,241.92792362335453,4,5564.342243337154,3963.229374888487,0.5564342243337154,0.1321076458296162,2022,NIFTY,-10.0879795011449
2877,3298,SHORT,2022-07-20 11:15:00+05:30,2022-07-20 12:15:00+05:30,16533.85,16568.9,2022-07-20 12:15:00+05:30,16568.9,Initial SL Hit,-35.05000000000291,-41.67055000000291,241.92792362335453,4,-8479.573722999281,-10081.26963774388,-0.8479573722999281,-0.3360423212581294,2022,NIFTY,-10.424021822403006
2878,3953,SHORT,2022-07-20 11:15:00+05:30,2022-07-20 12:15:00+05:30,6878.25,6894.2,2022-07-21 09:15:00+05:30,6857.45,Reversed,20.800000000000185,15.305720000000182,581.5432704539672,4,12096.100025442624,8900.938465452802,1.2096100025442624,0.29669794884842676,2022,MIDCPNIFTY,-10.127323873554587
2879,1540,SHORT,2022-07-20 11:15:00+05:30,2022-07-20 12:15:00+05:30,36053.8,36182.7,2022-07-21 10:15:00+05:30,36150.2,Reversed,-96.39999999999418,-103.62039999999418,110.9453095096772,4,-10695.127836732236,-11496.197349515907,-1.0695127836732237,-0.38320657831719696,2022,BANKNIFTY,-10.510530451871773
2880,3299,SHORT,2022-07-20 13:15:00+05:30,2022-07-20 14:15:00+05:30,16522.05,16588.0,2022-07-21 11:15:00+05:30,16578.45,Reversed,-56.400000000001455,-63.020100000001456,242.10070784194457,4,-13654.479922286026,-15257.210818270483,-1.3654479922286025,-0.5085736939423493,2022,NIFTY,-11.01910414581414
2881,3954,LONG,2022-07-20 15:15:00+05:30,2022-07-21 09:15:00+05:30,6857.45,6832.35,2022-07-21 12:15:00+05:30,6917.6,Reversed,60.15000000000055,54.63998000000055,583.3072060313965,4,35085.92844278882,31871.894071411705,3.5085928442788816,1.0623964690470569,2022,MIDCPNIFTY,-9.95670767676711
2882,1541,LONG,2022-07-21 09:15:00+05:30,2022-07-21 10:15:00+05:30,36150.2,35876.55,2022-07-22 11:15:00+05:30,36462.3,Reversed,312.1000000000058,304.8387500000058,110.64945698778985,4,34533.69552588985,33730.24215633726,3.453369552588985,1.124341405211242,2022,BANKNIFTY,-8.832366271555884
2883,3300,LONG,2022-07-21 10:15:00+05:30,2022-07-21 11:15:00+05:30,16578.45,16483.9,2022-07-21 13:15:00+05:30,16540.1,Reversed,-38.35000000000218,-44.973710000002185,241.27707958222877,4,-9252.976001979,-10851.125406778605,-0.9252976001979,-0.36170418022595346,2022,NIFTY,-9.19407045178184
2884,3955,SHORT,2022-07-21 11:15:00+05:30,2022-07-21 12:15:00+05:30,6917.6,6930.5,2022-07-21 14:15:00+05:30,6930.5,Initial SL Hit,-12.899999999999636,-18.43923999999964,578.2352260899734,4,-7459.234416560446,-10662.21811032707,-0.7459234416560447,-0.3554072703442357,2022,MIDCPNIFTY,-9.549477722126085
2885,3301,SHORT,2022-07-21 12:15:00+05:30,2022-07-21 13:15:00+05:30,16540.1,16592.1,2022-07-21 14:15:00+05:30,16592.1,Initial SL Hit,-52.0,-58.62644,241.83650642982812,4,-12575.498334351065,-14178.013434017934,-1.2575498334351063,-0.4726004478005977,2022,NIFTY,-10.022078169926658
2886,3956,LONG,2022-07-21 14:15:00+05:30,2022-07-21 15:15:00+05:30,6930.9,6884.2,2022-07-22 11:15:00+05:30,6942.95,Reversed,12.050000000000182,6.500460000000182,577.1256258206005,4,6954.36379113834,3751.5820456218858,0.695436379113834,0.12505273485406285,2022,MIDCPNIFTY,-9.897025435072578
2887,3302,LONG,2022-07-21 14:15:00+05:30,2022-07-21 15:15:00+05:30,16612.4,16517.3,2022-07-26 09:15:00+05:30,16603.2,Reversed,-9.200000000000728,-15.843120000000727,240.7839926801666,4,-2215.212732657708,-3814.769690111176,-0.2215212732657707,-0.12715898967037254,2022,NIFTY,-10.024184424742998
2888,1542,LONG,2022-07-22 10:15:00+05:30,2022-07-22 11:15:00+05:30,36462.3,36534.7,2022-07-22 11:15:00+05:30,36534.7,Initial SL Hit,72.39999999999418,65.10029999999418,109.70235009859498,4,7942.450147137638,7141.655902122924,0.7942450147137639,0.2380551967374308,2022,BANKNIFTY,-9.78612922800562
2889,3957,SHORT,2022-07-22 10:15:00+05:30,2022-07-22 11:15:00+05:30,6942.95,6988.15,2022-07-25 13:15:00+05:30,6923.3,Reversed,19.64999999999964,14.103499999999636,576.1239818809008,4,11320.836243959491,8125.364578457075,1.1320836243959491,0.27084548594856916,2022,MIDCPNIFTY,-9.515283742057022
2890,1543,SHORT,2022-07-22 10:15:00+05:30,2022-07-22 11:15:00+05:30,36462.3,36534.7,2022-07-22 11:15:00+05:30,36534.7,Initial SL Hit,-72.39999999999418,-79.69969999999418,109.70235009859498,4,-7942.450147137638,-8743.244392152352,-0.7942450147137639,-0.2914414797384117,2022,BANKNIFTY,-9.806725221795432
2891,1544,LONG,2022-07-22 12:15:00+05:30,2022-07-22 13:15:00+05:30,36786.5,36454.55,2022-07-25 09:15:00+05:30,36688.25,Reversed,-98.25,-105.597475,108.73554157095674,4,-10683.2669593465,-11482.198632650565,-1.06832669593465,-0.38273995442168546,2022,BANKNIFTY,-10.18946517621714
2892,1545,LONG,2022-07-22 15:15:00+05:30,2022-07-25 09:15:00+05:30,36688.25,36823.45,2022-07-25 09:15:00+05:30,36823.45,Initial SL Hit,135.1999999999971,127.8488299999971,109.02673199185026,4,14740.414165297838,13938.940123881308,1.4740414165297837,0.4646313374627103,2022,BANKNIFTY,-9.72483383875442
2893,1546,SHORT,2022-07-22 15:15:00+05:30,2022-07-25 09:15:00+05:30,36688.25,36823.45,2022-07-25 09:15:00+05:30,36823.45,Initial SL Hit,-135.1999999999971,-142.5511699999971,109.02673199185026,4,-14740.414165297838,-15541.888206714366,-1.4740414165297837,-0.5180629402238123,2022,BANKNIFTY,-10.242896778978206
2894,1547,LONG,2022-07-25 12:15:00+05:30,2022-07-25 13:15:00+05:30,36645.7,36464.65,2022-07-26 09:15:00+05:30,36660.8,Reversed,15.10000000000582,7.76935000000582,109.15332494671954,4,1648.2152066961005,848.0503851754307,0.16482152066961,0.028268346172514332,2022,BANKNIFTY,-10.214628432805739
2895,3958,LONG,2022-07-25 12:15:00+05:30,2022-07-25 13:15:00+05:30,6923.3,6903.6,2022-07-26 09:15:00+05:30,6923.9,Reversed,0.5999999999994543,-4.938880000000546,577.759161093698,4,346.6554966559036,-2853.483165542759,0.0346655496655903,-0.09511610551809192,2022,MIDCPNIFTY,-10.309744538323798
2896,3959,SHORT,2022-07-25 15:15:00+05:30,2022-07-26 09:15:00+05:30,6923.9,6951.5,2022-07-27 11:15:00+05:30,6827.7,Reversed,96.19999999999982,90.6993599999998,577.7090945854216,4,55575.61489911745,52397.845145077095,5.557561489911746,1.7465948381692362,2022,MIDCPNIFTY,-8.563149700154554
2897,3303,SHORT,2022-07-25 15:15:00+05:30,2022-07-26 09:15:00+05:30,16603.2,16684.05,2022-07-26 12:15:00+05:30,16547.05,Reversed,56.150000000001455,49.51995000000146,240.91741351064852,4,13527.512768623266,11930.218271176993,1.3527512768623264,0.39767394237256637,2022,NIFTY,-8.16547575778202
2898,1548,SHORT,2022-07-25 15:15:00+05:30,2022-07-26 09:15:00+05:30,36660.8,36888.7,2022-07-26 12:15:00+05:30,36562.0,Reversed,98.80000000000292,91.4777200000029,109.1083664295378,4,10779.906603238653,9980.984593898977,1.0779906603238651,0.3326994864632992,2022,BANKNIFTY,-7.832776271318721
2899,1549,LONG,2022-07-26 11:15:00+05:30,2022-07-26 12:15:00+05:30,36562.0,36342.7,2022-07-26 14:15:00+05:30,36398.15,Reversed,-163.84999999999854,-171.14601499999856,109.40320551392156,4,-17925.71522345589,-18723.922651933543,-1.792571522345589,-0.6241307550644516,2022,BANKNIFTY,-8.456907026383192
2900,3304,LONG,2022-07-26 11:15:00+05:30,2022-07-26 12:15:00+05:30,16547.05,16495.55,2022-07-26 14:15:00+05:30,16495.55,Initial SL Hit,-51.5,-58.10852,241.7349316041228,4,-12449.348977612324,-14046.8591078168,-1.2449348977612325,-0.46822863692722666,2022,NIFTY,-8.92513566331047
2901,1550,SHORT,2022-07-26 13:15:00+05:30,2022-07-26 14:15:00+05:30,36398.15,36577.6,2022-07-27 10:15:00+05:30,36577.6,Initial SL Hit,-179.4499999999971,-186.74757499999708,109.8956952482475,4,-19720.782512297694,-20522.754590548924,-1.9720782512297688,-0.6840918196849642,2022,BANKNIFTY,-9.60922748299538
2902,3305,SHORT,2022-07-26 14:15:00+05:30,2022-07-26 15:15:00+05:30,16480.85,16572.95,2022-07-27 11:15:00+05:30,16556.65,Reversed,-75.80000000000291,-82.40750000000291,242.7059283956835,4,-18397.10937239352,-20000.788794267995,-1.8397109372393516,-0.6666929598089334,2022,NIFTY,-10.275920442804363
2903,1551,LONG,2022-07-27 10:15:00+05:30,2022-07-27 11:15:00+05:30,36628.7,36248.6,2022-07-29 14:15:00+05:30,37352.8,Reversed,724.1000000000058,716.7018500000058,109.2039848534073,4,79074.60543235287,78266.69797180963,7.907460543235287,2.6088899323936543,2022,BANKNIFTY,-7.667030510410655
2904,3306,LONG,2022-07-27 10:15:00+05:30,2022-07-27 11:15:00+05:30,16556.65,16438.75,2022-07-29 14:15:00+05:30,17072.1,Reversed,515.4499999999971,508.7242499999971,241.5947670573455,4,124530.02267970804,122905.1166751721,12.453002267970804,4.096837222505736,2022,NIFTY,-3.5701932879048854
2905,3960,LONG,2022-07-27 10:15:00+05:30,2022-07-27 11:15:00+05:30,6827.7,6782.1,2022-07-28 14:15:00+05:30,6923.1,Reversed,95.40000000000056,89.89968000000054,585.8488217115573,4,55889.977591282885,52667.62160024638,5.588997759128288,1.755587386674879,2022,MIDCPNIFTY,-1.8146059012300384
2906,3961,SHORT,2022-07-28 13:15:00+05:30,2022-07-28 14:15:00+05:30,6923.1,6967.55,2022-07-29 09:15:00+05:30,7012.85,Gap Outside Initial SL,-89.75,-95.32438,577.7758518582716,4,-51855.38270427988,-55076.12485736159,-5.185538270427988,-1.8358708285787195,2022,MIDCPNIFTY,-3.6504767298087017
2907,3962,LONG,2022-07-29 11:15:00+05:30,2022-07-29 12:15:00+05:30,7048.3,6986.55,2022-08-03 09:15:00+05:30,7185.05,Reversed,136.75,131.05666,567.5127335669594,4,77607.36631528169,74376.32336875558,7.760736631528169,2.4792107789585187,2022,MIDCPNIFTY,-1.1712659508501702
2908,3308,SHORT,2022-07-29 13:15:00+05:30,2022-07-29 14:15:00+05:30,17072.1,17121.95,2022-07-29 14:15:00+05:30,17121.95,Initial SL Hit,-49.85000000000218,-56.688810000002185,234.30040826846144,4,-11679.875352183317,-13282.211327253752,-1.1679875352183315,-0.4427403775751251,2022,NIFTY,-1.614006328425262
2909,3307,LONG,2022-07-29 13:15:00+05:30,2022-07-29 14:15:00+05:30,17072.1,17121.95,2022-07-29 14:15:00+05:30,17121.95,Initial SL Hit,49.85000000000218,43.01119000000218,234.30040826846144,4,11679.875352183317,10077.539377112877,1.1679875352183315,0.3359179792370959,2022,NIFTY,-1.278088349188124
2910,1552,SHORT,2022-07-29 13:15:00+05:30,2022-07-29 14:15:00+05:30,37352.8,37550.05,2022-08-01 09:15:00+05:30,37621.0,Gap Outside Initial SL,-268.1999999999971,-275.6973799999971,107.08701891156753,4,-28720.7384720821,-29523.61054592931,-2.8720738472082097,-0.9841203515309772,2022,BANKNIFTY,-2.2622087007191567
2911,1553,LONG,2022-08-01 10:15:00+05:30,2022-08-01 11:15:00+05:30,37763.3,37407.2,2022-08-03 09:15:00+05:30,37859.85,Reversed,96.54999999999563,88.98768499999564,105.92294635267574,4,10226.86047035038,9425.837784303343,1.022686047035038,0.3141945928101115,2022,BANKNIFTY,-1.948014107908989
2912,3309,LONG,2022-08-01 12:15:00+05:30,2022-08-01 13:15:00+05:30,17300.65,17249.15,2022-08-02 09:15:00+05:30,17249.15,Initial SL Hit,-51.5,-58.40996,231.20518593232043,4,-11907.067075514502,-13504.6856620994,-1.19070670755145,-0.4501561887366466,2022,NIFTY,-2.398170296645617
2913,3310,LONG,2022-08-02 10:15:00+05:30,2022-08-02 11:15:00+05:30,17273.9,17215.85,2022-08-03 09:15:00+05:30,17287.0,Reversed,13.099999999998545,6.187819999998545,231.5632254441672,4,3033.4782533182533,1432.8715576675895,0.3033478253318253,0.0477623852555863,2022,NIFTY,-2.3504079113899934
2914,3311,SHORT,2022-08-02 15:15:00+05:30,2022-08-03 09:15:00+05:30,17287.0,17390.15,2022-08-03 13:15:00+05:30,17305.5,Reversed,-18.5,-25.4185,231.3877480187424,4,-4280.673338346734,-5881.529473014404,-0.4280673338346734,-0.19605098243381347,2022,NIFTY,-2.5464588938237966
2915,1554,SHORT,2022-08-02 15:15:00+05:30,2022-08-03 09:15:00+05:30,37859.85,38179.85,2022-08-04 09:15:00+05:30,38179.85,Initial SL Hit,-320.0,-327.60397,105.6528221849796,4,-33808.90309919348,-34612.2839895034,-3.380890309919348,-1.1537427996501133,2022,BANKNIFTY,-3.7002016934739004
2916,3963,SHORT,2022-08-02 15:15:00+05:30,2022-08-03 09:15:00+05:30,7185.05,7223.9,2022-08-03 14:15:00+05:30,7114.6,Reversed,70.44999999999982,64.73013999999982,556.711505139143,4,39220.32553705252,36036.01366726735,3.922032553705252,1.2012004555755784,2022,MIDCPNIFTY,-2.4990012378983693
2917,3312,LONG,2022-08-03 12:15:00+05:30,2022-08-03 13:15:00+05:30,17305.5,17225.85,2022-08-04 11:15:00+05:30,17225.85,Initial SL Hit,-79.65000000000146,-86.55627000000146,231.1403888937043,4,-18410.331975383884,-20006.64990898881,-1.8410331975383885,-0.6668883302996269,2022,NIFTY,-3.16588956819794
2918,3964,LONG,2022-08-03 13:15:00+05:30,2022-08-03 14:15:00+05:30,7114.6,7083.3,2022-08-04 11:15:00+05:30,7170.4,Reversed,55.79999999999927,50.08599999999928,562.2241587721024,4,31372.108059482907,28159.559216259117,3.1372108059482904,0.938651973875304,2022,MIDCPNIFTY,-2.2272375943226734
2919,3965,SHORT,2022-08-04 10:15:00+05:30,2022-08-04 11:15:00+05:30,7170.4,7223.05,2022-08-04 13:15:00+05:30,7157.4,Reversed,13.0,7.26888,557.8489345085351,4,7252.036148610956,4054.936963070401,0.7252036148610955,0.13516456543568003,2022,MIDCPNIFTY,-2.0920730288869436
2920,1555,SHORT,2022-08-04 10:15:00+05:30,2022-08-04 11:15:00+05:30,37878.3,38231.85,2022-08-08 09:15:00+05:30,37946.25,Reversed,-67.94999999999709,-75.53245499999709,105.60136014551868,4,-7175.612421887687,-7976.329983129875,-0.7175612421887687,-0.26587766610432917,2022,BANKNIFTY,-2.3579506949912457
2921,3966,LONG,2022-08-04 12:15:00+05:30,2022-08-04 13:15:00+05:30,7157.4,7058.4,2022-08-05 09:15:00+05:30,7170.4,Reversed,13.0,7.26888,558.8621566490625,4,7265.208036437813,4062.301953223237,0.7265208036437812,0.13541006510744122,2022,MIDCPNIFTY,-2.222540629883838
2922,3967,SHORT,2022-08-04 15:15:00+05:30,2022-08-05 09:15:00+05:30,7170.4,7195.65,2022-08-05 09:15:00+05:30,7209.55,Gap Outside Initial SL,-39.15000000000055,-44.90198000000055,557.8489345085351,4,-21839.78578600945,-25048.521700323858,-2.183978578600945,-0.8349507233441286,2022,MIDCPNIFTY,-3.057491353227988
2923,3313,SHORT,2022-08-05 11:15:00+05:30,2022-08-05 12:15:00+05:30,17423.55,17474.4,2022-08-08 09:15:00+05:30,17405.4,Reversed,18.149999999997817,11.184209999997815,229.57434047596504,4,4166.774279638264,2567.607634494192,0.4166774279638263,0.08558692114980637,2022,NIFTY,-2.9719044320781904
2924,1556,SHORT,2022-08-05 15:15:00+05:30,2022-08-08 09:15:00+05:30,37946.25,37825.1,2022-08-08 09:15:00+05:30,37825.1,Initial SL Hit,121.15000000000146,113.57286500000146,105.41226076358006,4,12770.695391507878,11971.97246104703,1.2770695391507878,0.39906574870156764,2022,BANKNIFTY,-2.572838683376631
2925,3314,LONG,2022-08-05 15:15:00+05:30,2022-08-08 09:15:00+05:30,17405.4,17348.75,2022-08-10 11:15:00+05:30,17503.9,Reversed,98.5,91.51814,229.81373596699876,4,22636.652992749376,21032.125662150826,2.2636652992749378,0.7010708554050274,2022,NIFTY,-1.8717678279715528
2926,3968,LONG,2022-08-05 15:15:00+05:30,2022-08-08 09:15:00+05:30,7176.4,7145.95,2022-08-08 14:15:00+05:30,7220.9,Reversed,44.5,38.74108,557.3825316314587,4,24803.522657599915,21593.60124853687,2.480352265759992,0.7197867082845623,2022,MIDCPNIFTY,-1.1519811196869796
2927,1557,LONG,2022-08-08 10:15:00+05:30,2022-08-08 11:15:00+05:30,38151.25,37681.45,2022-08-10 09:15:00+05:30,38195.85,Reversed,44.59999999999855,36.96528999999855,104.84584384522132,4,4676.124635496719,3875.657023033169,0.4676124635496718,0.12918856743443896,2022,BANKNIFTY,-1.0227925522525538
2928,3969,SHORT,2022-08-08 13:15:00+05:30,2022-08-08 14:15:00+05:30,7220.9,7242.2,2022-08-10 09:15:00+05:30,7242.2,Initial SL Hit,-21.300000000000185,-27.085240000000184,553.9475688626072,4,-11799.083216773635,-15003.802850060343,-1.1799083216773634,-0.5001267616686781,2022,MIDCPNIFTY,-1.522919313921193
2929,1558,SHORT,2022-08-08 15:15:00+05:30,2022-08-10 09:15:00+05:30,38195.85,38302.35,2022-08-10 09:15:00+05:30,38308.35,Gap Outside Initial SL,-112.5,-120.15042,104.723418905457,4,-11781.384626863914,-12582.5627653266,-1.178138462686391,-0.41941875884422,2022,BANKNIFTY,-1.9423380727654376
2930,3315,SHORT,2022-08-10 10:15:00+05:30,2022-08-10 11:15:00+05:30,17503.9,17561.45,2022-08-10 13:15:00+05:30,17521.45,Reversed,-17.549999999999272,-24.55506999999928,228.52050114545895,4,-4010.534795102639,-5611.33690206166,-0.4010534795102639,-0.18704456340205533,2022,NIFTY,-2.12938263616752
2931,3970,LONG,2022-08-10 10:15:00+05:30,2022-08-10 11:15:00+05:30,7221.1,7173.1,2022-08-10 13:15:00+05:30,7200.1,Reversed,-21.0,-26.76848,553.9322263921009,4,-11632.57675423412,-14827.923723532424,-1.163257675423412,-0.4942641241177475,2022,MIDCPNIFTY,-2.6236467602852827
2932,3316,SHORT,2022-08-10 12:15:00+05:30,2022-08-10 13:15:00+05:30,17521.45,17482.0,2022-08-10 13:15:00+05:30,17482.0,Initial SL Hit,39.45000000000073,32.44931000000073,228.29160828584392,4,9006.103946876709,7407.905167666085,0.9006103946876709,0.24693017225553615,2022,NIFTY,-2.3767165880296943
2933,3971,SHORT,2022-08-10 12:15:00+05:30,2022-08-10 13:15:00+05:30,7200.1,7222.8,2022-08-10 14:15:00+05:30,7222.8,Initial SL Hit,-22.699999999999815,-28.469159999999818,555.5478396133386,4,-12610.935959222688,-15815.980333606374,-1.2610935959222689,-0.5271993444535458,2022,MIDCPNIFTY,-2.903915932483187
2934,3317,LONG,2022-08-11 10:15:00+05:30,2022-08-11 11:15:00+05:30,17672.35,17719.3,2022-08-11 11:15:00+05:30,17680.9,Gap Outside Initial SL,8.55000000000291,1.4793500000029098,226.3422804550612,4,1935.226497891432,334.8394525918534,0.1935226497891432,0.0111613150863951,2022,NIFTY,-2.892754617396804
2935,3972,SHORT,2022-08-11 11:15:00+05:30,2022-08-11 12:15:00+05:30,7301.05,7325.6,2022-08-12 09:15:00+05:30,7325.6,Initial SL Hit,-24.550000000000185,-30.400660000000183,547.8664027776827,4,-13450.120188192208,-16655.500236267486,-1.3450120188192207,-0.5551833412089161,2022,MIDCPNIFTY,-3.447937958605735
2936,3318,SHORT,2022-08-11 15:15:00+05:30,2022-08-12 09:15:00+05:30,17638.3,17678.45,2022-08-12 09:15:00+05:30,17678.45,Initial SL Hit,-40.150000000001455,-47.213350000001455,226.77922475522016,4,-9105.18587392242,-10707.006911097204,-0.910518587392242,-0.35690023036990676,2022,NIFTY,-3.804838188975623
2937,1559,SHORT,2022-08-11 15:15:00+05:30,2022-08-12 09:15:00+05:30,38830.25,38932.1,2022-08-12 09:15:00+05:30,38932.1,Initial SL Hit,-101.84999999999854,-109.62623499999854,103.01247094726403,4,-10491.820165978694,-11292.86934799529,-1.0491820165978694,-0.37642897826650973,2022,BANKNIFTY,-4.18126716724214
2938,1560,LONG,2022-08-12 10:15:00+05:30,2022-08-12 11:15:00+05:30,38918.45,38739.95,2022-08-12 14:15:00+05:30,38983.15,Reversed,64.70000000000437,56.909840000004365,102.77901612217345,4,6649.80234310507,5849.137362870759,0.664980234310507,0.1949712454290253,2022,BANKNIFTY,-3.9862959218131664
2939,3319,LONG,2022-08-12 10:15:00+05:30,2022-08-12 11:15:00+05:30,17687.9,17597.85,2022-08-16 12:15:00+05:30,17781.35,Reversed,93.44999999999708,86.35614999999709,226.14329569931985,4,21133.09098310078,19528.86436490416,2.113309098310078,0.6509621454968054,2022,NIFTY,-3.335333776316361
2940,3973,SHORT,2022-08-12 11:15:00+05:30,2022-08-12 12:15:00+05:30,7317.0,7345.6,2022-08-16 09:15:00+05:30,7360.2,Gap Outside Initial SL,-43.19999999999982,-49.07087999999982,546.6721333880006,4,-23616.236162361525,-26825.68265682647,-2.3616236162361526,-0.8941894218942156,2022,MIDCPNIFTY,-4.229523198210586
2941,1561,SHORT,2022-08-12 13:15:00+05:30,2022-08-12 14:15:00+05:30,38983.15,39058.15,2022-08-12 15:15:00+05:30,39058.15,Initial SL Hit,-75.0,-82.80413,102.60843466985096,4,-7695.632600238821,-8496.402163498846,-0.7695632600238822,-0.28321340544996154,2022,BANKNIFTY,-4.512736603660528
2942,1562,SHORT,2022-08-16 10:15:00+05:30,2022-08-16 11:15:00+05:30,39319.6,39444.6,2022-08-17 11:15:00+05:30,39361.6,Reversed,-42.0,-49.86812,101.73043469414743,4,-4272.678257154193,-5073.105524979908,-0.4272678257154192,-0.16910351749933028,2022,BANKNIFTY,-4.681840121159894
2943,3974,SHORT,2022-08-16 10:15:00+05:30,2022-08-16 11:15:00+05:30,7375.95,7398.3,2022-08-16 15:15:00+05:30,7388.45,Reversed,-12.5,-18.40576,542.3030253730028,4,-6778.787817162535,-9981.4993322894,-0.6778787817162535,-0.33271664440964666,2022,MIDCPNIFTY,-5.014556765569523
2944,3320,SHORT,2022-08-16 11:15:00+05:30,2022-08-16 12:15:00+05:30,17781.35,17839.1,2022-08-16 15:15:00+05:30,17830.65,Reversed,-49.30000000000291,-56.42240000000291,224.9547981452477,4,-11090.271548561366,-12692.48960287108,-1.1090271548561366,-0.4230829867623693,2022,NIFTY,-5.437639752331847
2945,3975,LONG,2022-08-16 14:15:00+05:30,2022-08-16 15:15:00+05:30,7388.45,7345.55,2022-08-17 14:15:00+05:30,7446.95,Reversed,58.5,52.56584,541.3855409456652,4,31671.054145321414,28458.385723663287,3.1671054145321413,0.9486128574554429,2022,MIDCPNIFTY,-4.4890268948763605
2946,3321,LONG,2022-08-16 14:15:00+05:30,2022-08-16 15:15:00+05:30,17830.65,17768.2,2022-08-17 14:15:00+05:30,17917.1,Reversed,86.44999999999709,79.30044999999708,224.3328201720072,4,19393.572303869365,17789.69358940859,1.9393572303869369,0.5929897863136196,2022,NIFTY,-3.896037108562723
2947,1563,LONG,2022-08-17 10:15:00+05:30,2022-08-17 11:15:00+05:30,39361.6,39202.8,2022-08-18 11:15:00+05:30,39501.8,Reversed,140.20000000000437,132.31366000000438,101.6218852892159,4,14247.388317548512,13445.96357871676,1.424738831754851,0.44819878595722534,2022,BANKNIFTY,-3.4478383226055485
2948,3322,LONG,2022-08-17 13:15:00+05:30,2022-08-17 14:15:00+05:30,17917.1,17945.1,2022-08-17 14:15:00+05:30,17945.1,Initial SL Hit,28.0,20.82756,223.25041440858175,4,6251.01160344029,4649.761401119601,0.625101160344029,0.1549920467039867,2022,NIFTY,-3.2928462759015247
2949,3976,SHORT,2022-08-17 13:15:00+05:30,2022-08-17 14:15:00+05:30,7446.95,7471.45,2022-08-18 09:15:00+05:30,7459.6,Reversed,-12.650000000000546,-18.612620000000547,537.1326516224764,4,-6794.728043024619,-9997.44593424183,-0.6794728043024619,-0.3332481978080611,2022,MIDCPNIFTY,-3.6260944737095997
