,Trade Type,Signal Generated At,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Remarks,Points Captured,Points w CS,Qty,Leverage,PnL,PnL w CS,ROI%,ROI% w CS,Trade Year
31,LONG,2019-03-18 13:00:00+05:30,2019-03-18 17:00:00+05:30,31699,31223.515,2019-03-20 09:00:00+05:30,31781.0,RSI Overbought,82.0,62.956,315.467364901101,10,25868.32392189028,19860.563424713717,2.586832392189028,1.9860563424713715,2019
32,LONG,2019-03-29 13:00:00+05:30,2019-03-29 17:00:00+05:30,31670,31194.95,2019-04-09 13:00:00+05:30,32164.0,RSI Overbought,494.0,474.8498,315.75623618566465,10,155983.58067571835,149936.7856015156,15.598358067571834,14.993678560151562,2019
33,LONG,2019-05-20 17:00:00+05:30,2019-05-20 21:00:00+05:30,31536,31062.96,2019-06-04 13:00:00+05:30,32550.0,RSI Overbought,1014.0,994.7742,317.09791983764586,10,321537.2907153729,315440.8295281583,32.15372907153729,31.54408295281583,2019
34,LONG,2019-06-26 17:00:00+05:30,2019-06-26 21:00:00+05:30,34335,33819.975,2019-06-28 17:00:00+05:30,34222.0,RSI Overbought,-113.0,-133.5671,291.247997670016,10,-32911.02373671181,-38901.150429590794,-3.291102373671181,-3.8901150429590796,2019
35,LONG,2019-07-01 13:00:00+05:30,2019-07-01 17:00:00+05:30,33817,33309.745,2019-07-03 17:00:00+05:30,34268.0,RSI Overbought,451.0,430.5745,295.70925865688855,10,133364.87565425673,127324.86619156046,13.336487565425674,12.732486619156045,2019
36,LONG,2019-07-04 17:00:00+05:30,2019-07-04 21:00:00+05:30,34217,33703.745,2019-07-11 17:00:00+05:30,34833.0,RSI Overbought,616.0,595.285,292.2523891632814,10,180027.47172458135,173973.46348306397,18.002747172458136,17.397346348306396,2019
37,LONG,2019-07-26 21:00:00+05:30,2019-07-29 09:00:00+05:30,34798,34276.03,2019-08-01 09:00:00+05:30,35120.0,RSI Overbought,322.0,301.0246,287.37283751939765,10,92534.05368124605,86506.29346514167,9.253405368124604,8.650629346514167,2019
38,LONG,2019-08-01 13:00:00+05:30,2019-08-01 17:00:00+05:30,35178,34650.33,2019-08-06 09:00:00+05:30,37062.0,RSI Overbought,1884.0,1862.328,284.2685769515038,10,535561.9989766332,529401.3303769402,53.55619989766332,52.940133037694025,2019
39,LONG,2019-08-09 09:00:00+05:30,2019-08-09 13:00:00+05:30,37990,37420.15,2019-08-13 17:00:00+05:30,37420.15,Initial SL Hit,-569.8499999999985,-592.4730449999986,263.2271650434325,10,-149999.99999999962,-155954.99999999962,-14.999999999999963,-15.595499999999962,2019
40,LONG,2019-09-12 13:00:00+05:30,2019-09-12 17:00:00+05:30,37950,37380.75,2019-09-24 09:00:00+05:30,37863.0,RSI Overbought,-87.0,-109.7439,263.5046113306983,10,-22924.901185770752,-28918.02371541502,-2.292490118577075,-2.8918023715415018,2019
41,LONG,2019-10-10 21:00:00+05:30,2019-10-11 09:00:00+05:30,38180,37607.3,2019-10-25 17:00:00+05:30,38354.0,RSI Overbought,174.0,151.0398,261.91723415400736,10,45573.59874279728,39559.92666317445,4.5573598742797286,3.955992666317445,2019
42,LONG,2019-10-28 21:00:00+05:30,2019-10-29 09:00:00+05:30,37964,37394.54,2019-11-01 09:00:00+05:30,38473.0,RSI Overbought,509.0,486.0689,263.4074386260668,10,134074.386260668,128034.16394478979,13.407438626066797,12.803416394478978,2019
