entry date,entry time,index,strike,expiry,dte,option type,entry price,qty,exit date,exit time,exit price,points,slippage,final points,PnL,portfolio,index leverage,ROI%
2021-02-01,13:05:00,nifty,13750,2021-02-25,24,P,176.0,5850,2021-02-02,09:15:00,52.0,124.0,2.2800000000000002,121.72,712062.0,10000000,8,7.12062
2021-02-02,09:16:00,nifty,14850,2021-02-25,23,C,149.85,5400,2021-02-03,13:06:00,330.0,-180.15,4.798500000000001,-184.9485,-998721.9,10000000,8,-9.987219
2021-02-02,09:16:00,nifty,14200,2021-02-25,23,P,187.4,5625,2021-02-03,13:06:00,119.0,68.4,3.064,65.33600000000001,367515.00000000006,10000000,8,3.675150000000001
2021-02-03,13:07:00,nifty,15200,2021-02-25,22,C,166.75,5250,2021-02-09,10:35:00,266.7,-99.94999999999999,4.3345,-104.2845,-547493.625,10000000,8,-5.47493625
2021-02-03,13:07:00,nifty,14550,2021-02-25,22,P,192.85,5475,2021-02-09,10:35:00,82.85,110.0,2.757,107.243,587155.4249999999,10000000,8,5.871554249999999
2021-02-09,10:36:00,nifty,15450,2021-02-25,16,C,146.9,5175,2021-02-19,14:08:00,13.6,133.3,1.605,131.69500000000002,681521.6250000001,10000000,8,6.8152162500000015
2021-02-09,10:36:00,nifty,14950,2021-02-25,16,P,173.85,5325,2021-02-19,14:08:00,136.6,37.25,3.1045,34.1455,181824.7875,10000000,8,1.818247875
2021-03-01,14:09:00,nifty,15050,2021-03-25,24,C,256.35,5325,2021-03-03,09:15:00,325.25,-68.89999999999998,5.816000000000001,-74.71599999999998,-397862.6999999999,10000000,8,-3.9786269999999995
2021-03-01,14:09:00,nifty,14350,2021-03-25,24,P,213.15,5550,2021-03-03,09:15:00,104.85,108.30000000000001,3.18,105.12,583416.0,10000000,8,5.83416
2021-03-03,09:16:00,nifty,15400,2021-03-25,22,C,159.8,5175,2021-03-15,13:08:00,47.2,112.60000000000001,2.07,110.53000000000002,571992.7500000001,10000000,8,5.719927500000002
2021-03-03,09:16:00,nifty,14750,2021-03-25,22,P,197.15,5400,2021-03-15,13:08:00,246.0,-48.849999999999994,4.4315,-53.281499999999994,-287720.1,10000000,8,-2.8772009999999995
2021-03-15,13:09:00,nifty,14900,2021-03-25,10,C,195.05,5400,2021-03-15,15:00:00,268.95,-73.89999999999998,4.64,-78.53999999999998,-424115.9999999999,10000000,8,-4.241159999999999
2021-03-15,13:09:00,nifty,14600,2021-03-25,10,P,185.75,5475,2021-03-15,15:00:00,113.8,71.95,2.9955000000000003,68.9545,377525.88749999995,10000000,8,3.775258874999999
2021-03-15,15:01:00,nifty,15050,2021-03-25,10,C,190.0,5325,2021-03-17,15:05:00,88.4,101.6,2.784,98.81599999999999,526195.2,10000000,8,5.261951999999999
2021-03-15,15:01:00,nifty,14750,2021-03-25,10,P,153.25,5400,2021-03-17,15:05:00,185.0,-31.75,3.3825000000000003,-35.1325,-189715.5,10000000,8,-1.897155
2021-04-01,15:06:00,nifty,15200,2021-04-29,28,C,184.15,5250,2021-04-12,10:40:00,40.05,144.10000000000002,2.242,141.85800000000003,744754.5000000001,10000000,8,7.447545000000002
2021-04-01,15:06:00,nifty,14400,2021-04-29,28,P,121.4,5550,2021-04-12,10:40:00,286.25,-164.85,4.0765,-168.9265,-937542.0750000001,10000000,8,-9.37542075
2021-04-12,10:41:00,nifty,14650,2021-04-29,17,C,176.0,5475,2021-04-16,09:45:00,238.0,-62.0,4.14,-66.14,-362116.5,10000000,8,-3.621165
2021-04-12,10:41:00,nifty,14150,2021-04-29,17,P,192.15,5625,2021-04-16,09:45:00,76.55,115.60000000000001,2.687,112.91300000000001,635135.6250000001,10000000,8,6.351356250000001
2021-05-03,09:46:00,nifty,14850,2021-05-27,24,C,217.0,5400,2021-05-07,09:29:00,310.55,-93.55000000000001,5.2755,-98.8255,-533657.7000000001,10000000,8,-5.336577000000001
2021-05-03,09:46:00,nifty,14150,2021-05-27,24,P,187.75,5625,2021-05-07,09:29:00,81.2,106.55,2.6895,103.8605,584215.3125,10000000,8,5.842153125
2021-05-07,09:30:00,nifty,15150,2021-05-27,20,C,160.05,5250,2021-05-21,14:33:00,143.25,16.80000000000001,3.0330000000000004,13.76700000000001,72276.75000000006,10000000,8,0.7227675000000006
2021-05-07,09:30:00,nifty,14550,2021-05-27,20,P,166.0,5475,2021-05-21,14:33:00,9.15,156.85,1.7515,155.0985,849164.2875,10000000,8,8.491642875
2021-06-01,14:34:00,nifty,16000,2021-06-24,23,C,67.85,5025,2021-06-24,15:20:00,0.05,67.8,0.6789999999999999,67.121,337283.02499999997,10000000,8,3.37283025
2021-06-01,14:34:00,nifty,15250,2021-06-24,23,P,111.1,5250,2021-06-24,15:20:00,0.05,111.05,1.1115,109.93849999999999,577177.125,10000000,8,5.77177125
2021-07-01,10:00:00,nifty,16200,2021-07-29,28,C,43.5,4950,2021-07-29,15:20:00,0.05,43.45,0.4355,43.014500000000005,212921.77500000002,10000000,8,2.1292177500000005
2021-07-01,10:00:00,nifty,15300,2021-07-29,28,P,74.3,5250,2021-07-29,15:20:00,0.05,74.25,0.7434999999999999,73.5065,385909.125,10000000,8,3.85909125
2021-08-02,10:00:00,nifty,16250,2021-08-26,24,C,42.25,4950,2021-08-04,09:31:00,195.45,-153.2,2.377,-155.577,-770106.15,10000000,8,-7.7010615
2021-08-02,10:00:00,nifty,15500,2021-08-26,24,P,76.65,5175,2021-08-04,09:31:00,35.55,41.10000000000001,1.122,39.97800000000001,206886.15000000005,10000000,8,2.0688615000000006
2021-08-04,09:32:00,nifty,16600,2021-08-26,22,C,56.95,4800,2021-08-17,15:02:00,102.6,-45.64999999999999,1.5955000000000001,-47.24549999999999,-226778.39999999997,10000000,8,-2.267784
2021-08-04,09:32:00,nifty,15900,2021-08-26,22,P,78.9,5025,2021-08-17,15:02:00,10.75,68.15,0.8965000000000001,67.2535,337948.8375,10000000,8,3.379488375
2021-09-01,15:03:00,nifty,17700,2021-09-30,29,C,38.85,4500,2021-09-17,09:15:00,153.2,-114.35,1.9204999999999999,-116.2705,-523217.25,10000000,8,-5.2321725
2021-09-01,15:03:00,nifty,16700,2021-09-30,29,P,84.1,4800,2021-09-17,09:15:00,13.6,70.5,0.9769999999999999,69.523,333710.39999999997,10000000,8,3.3371039999999996
2021-10-01,09:16:00,nifty,18000,2021-10-28,27,C,125.65,4425,2021-10-11,11:09:00,229.95,-104.29999999999998,3.5560000000000005,-107.85599999999998,-477262.79999999993,10000000,8,-4.772627999999999
2021-10-01,09:16:00,nifty,17050,2021-10-28,27,P,177.0,4725,2021-10-11,11:09:00,26.5,150.5,2.035,148.465,701497.125,10000000,8,7.01497125
2021-10-11,11:10:00,nifty,18300,2021-10-28,17,C,103.0,4350,2021-10-14,11:04:00,195.25,-92.25,2.9825,-95.2325,-414261.375,10000000,8,-4.14261375
2021-10-11,11:10:00,nifty,17700,2021-10-28,17,P,106.2,4500,2021-10-14,11:04:00,44.0,62.2,1.502,60.698,273141.0,10000000,8,2.73141
2021-10-14,11:05:00,nifty,18550,2021-10-28,14,C,93.0,4350,2021-10-19,09:15:00,171.0,-78.0,2.64,-80.64,-350784.0,10000000,8,-3.50784
2021-10-14,11:05:00,nifty,18050,2021-10-28,14,P,107.95,4425,2021-10-19,09:15:00,39.05,68.9,1.47,67.43,298377.75000000006,10000000,8,2.983777500000001
2021-11-01,09:16:00,nifty,18200,2021-11-25,24,C,142.0,4425,2021-11-15,09:20:00,180.4,-38.400000000000006,3.2239999999999998,-41.624,-184186.2,10000000,8,-1.841862
2021-11-01,09:16:00,nifty,17350,2021-11-25,24,P,130.85,4575,2021-11-15,09:20:00,12.6,118.25,1.4344999999999999,116.8155,534430.9125,10000000,8,5.344309125
2021-11-15,09:21:00,nifty,18400,2021-11-25,10,C,91.0,4350,2021-11-16,14:29:00,34.5,56.5,1.2550000000000001,55.245,240315.75,10000000,8,2.4031575
2021-11-15,09:21:00,nifty,18000,2021-11-25,10,P,85.4,4425,2021-11-16,14:29:00,158.3,-72.9,2.4370000000000003,-75.337,-333366.22500000003,10000000,8,-3.33366225
2021-12-01,14:30:00,nifty,17600,2021-12-30,29,C,127.85,4575,2021-12-13,09:15:00,253.1,-125.25,3.8095,-129.0595,-590447.2125,10000000,8,-5.904472125
2021-12-01,14:30:00,nifty,16600,2021-12-30,29,P,143.8,4800,2021-12-13,09:15:00,25.25,118.55000000000001,1.6905000000000001,116.85950000000001,560925.6000000001,10000000,8,5.609256000000001
2021-12-13,09:16:00,nifty,17900,2021-12-30,17,C,112.0,4500,2021-12-14,09:15:00,41.5,70.5,1.5350000000000001,68.965,310342.5,10000000,8,3.103425
2021-12-13,09:16:00,nifty,17300,2021-12-30,17,P,98.65,4650,2021-12-14,09:15:00,228.55,-129.9,3.2720000000000007,-133.172,-619249.7999999999,10000000,8,-6.192498
2021-12-14,09:16:00,nifty,17550,2021-12-30,16,C,121.75,4575,2021-12-17,12:04:00,41.5,80.25,1.6325,78.6175,359675.06250000006,10000000,8,3.5967506250000008
2021-12-14,09:16:00,nifty,17000,2021-12-30,16,P,127.95,4725,2021-12-17,12:04:00,228.55,-100.60000000000001,3.565,-104.165,-492179.62500000006,10000000,8,-4.921796250000001
2022-01-03,12:05:00,nifty,17800,2022-01-27,24,C,154.55,4500,2022-01-04,15:16:00,283.0,-128.45,4.375500000000001,-132.82549999999998,-597714.7499999999,10000000,8,-5.977147499999998
2022-01-03,12:05:00,nifty,16950,2022-01-27,24,P,92.65,4725,2022-01-04,15:16:00,53.2,39.45,1.4585000000000004,37.9915,179509.83750000002,10000000,8,1.7950983750000005
2022-01-04,15:17:00,nifty,18200,2022-01-27,23,C,105.25,4425,2022-01-12,11:16:00,229.25,-124.0,3.345,-127.345,-563501.625,10000000,8,-5.63501625
2022-01-04,15:17:00,nifty,17400,2022-01-27,23,P,115.3,4575,2022-01-12,11:16:00,35.4,79.9,1.507,78.393,358647.975,10000000,8,3.58647975
2022-01-12,11:17:00,nifty,18500,2022-01-27,15,C,95.15,4350,2022-01-19,11:19:00,22.05,73.10000000000001,1.1720000000000002,71.92800000000001,312886.80000000005,10000000,8,3.128868
2022-01-12,11:17:00,nifty,17950,2022-01-27,15,P,116.3,4425,2022-01-19,11:19:00,170.9,-54.60000000000001,2.872,-57.47200000000001,-254313.60000000003,10000000,8,-2.5431360000000005
2022-02-01,11:20:00,nifty,17950,2022-02-24,23,C,216.0,4425,2022-02-07,13:56:00,55.4,160.6,2.714,157.886,698645.5499999999,10000000,8,6.9864555
2022-02-01,11:20:00,nifty,17150,2022-02-24,23,P,203.25,4650,2022-02-07,13:56:00,290.0,-86.75,4.9325,-91.6825,-426323.625,10000000,8,-4.26323625
2022-02-07,13:57:00,nifty,17450,2022-02-24,17,C,170.0,4575,2022-02-09,14:19:00,243.85,-73.85,4.1385000000000005,-77.98849999999999,-356797.38749999995,10000000,8,-3.5679738749999994
2022-02-07,13:57:00,nifty,16850,2022-02-24,17,P,176.6,4725,2022-02-09,14:19:00,56.4,120.19999999999999,2.33,117.86999999999999,556935.75,10000000,8,5.5693575
2022-02-09,14:20:00,nifty,17700,2022-02-24,15,C,131.75,4500,2022-02-14,09:15:00,38.05,93.7,1.6980000000000002,92.00200000000001,414009.00000000006,10000000,8,4.140090000000001
2022-02-09,14:20:00,nifty,17200,2022-02-24,15,P,129.5,4650,2022-02-14,09:15:00,346.9,-217.39999999999998,4.764,-222.164,-1033062.6,10000000,8,-10.330626
2022-02-14,09:16:00,nifty,17200,2022-02-24,10,C,179.85,4650,2022-02-14,15:07:00,117.25,62.599999999999994,2.971,59.62899999999999,277274.85,10000000,8,2.7727484999999996
2022-02-14,09:16:00,nifty,16850,2022-02-24,10,P,195.0,4725,2022-02-14,15:07:00,272.8,-77.80000000000001,4.678,-82.47800000000001,-389708.55000000005,10000000,8,-3.8970855000000006
2022-02-14,15:08:00,nifty,17000,2022-02-24,10,C,191.75,4725,2022-02-15,11:34:00,235.5,-43.75,4.2725,-48.0225,-226906.3125,10000000,8,-2.269063125
2022-02-14,15:08:00,nifty,16700,2022-02-24,10,P,212.05,4800,2022-02-15,11:34:00,133.0,79.05000000000001,3.4505000000000003,75.5995,362877.60000000003,10000000,8,3.628776
2022-02-15,11:35:00,nifty,17150,2022-02-24,9,C,162.65,4650,2022-02-15,13:41:00,236.55,-73.9,3.9920000000000004,-77.89200000000001,-362197.80000000005,10000000,8,-3.621978000000001
2022-02-15,11:35:00,nifty,16850,2022-02-24,9,P,176.4,4725,2022-02-15,13:41:00,125.4,51.0,3.0180000000000002,47.982,226714.94999999998,10000000,8,2.2671495
2022-02-15,13:42:00,nifty,17300,2022-02-24,9,C,163.3,4650,2022-02-15,14:15:00,243.35,-80.04999999999998,4.0665,-84.11649999999999,-391141.7249999999,10000000,8,-3.911417249999999
2022-02-15,13:42:00,nifty,17000,2022-02-24,9,P,168.2,4725,2022-02-15,14:15:00,128.5,39.69999999999999,2.967,36.73299999999999,173563.42499999996,10000000,8,1.7356342499999997
2022-02-15,14:16:00,nifty,17450,2022-02-24,9,C,172.1,4575,2022-02-16,13:44:00,201.0,-28.900000000000006,3.7310000000000003,-32.63100000000001,-149286.82500000004,10000000,8,-1.4928682500000003
2022-02-15,14:16:00,nifty,17150,2022-02-24,9,P,173.45,4650,2022-02-16,13:44:00,85.65,87.79999999999998,2.591,85.20899999999999,396221.85,10000000,8,3.9622185
2022-03-02,13:45:00,nifty,17050,2022-03-31,29,C,276.4,4725,2022-03-07,09:15:00,95.1,181.29999999999998,3.715,177.58499999999998,839089.1249999999,10000000,8,8.39089125
2022-03-02,13:45:00,nifty,16100,2022-03-31,29,P,345.5,4950,2022-03-07,09:15:00,580.0,-234.5,9.255,-243.755,-1206587.25,10000000,8,-12.0658725
2022-03-07,09:16:00,nifty,16250,2022-03-31,24,C,307.25,4950,2022-03-09,12:43:00,408.6,-101.35000000000002,7.1585,-108.50850000000003,-537117.0750000002,10000000,8,-5.371170750000002
2022-03-07,09:16:00,nifty,15500,2022-03-31,24,P,336.75,5175,2022-03-09,12:43:00,184.2,152.55,5.2095,147.34050000000002,762487.0875000001,10000000,8,7.624870875000002
2022-03-09,12:44:00,nifty,16600,2022-03-31,22,C,237.95,4800,2022-03-10,09:15:00,407.75,-169.8,6.457000000000001,-176.257,-846033.6,10000000,8,-8.460336
2022-03-09,12:44:00,nifty,15900,2022-03-31,22,P,280.5,5025,2022-03-10,09:15:00,143.0,137.5,4.235,133.265,669656.6249999999,10000000,8,6.696566249999998
2022-03-10,09:16:00,nifty,17000,2022-03-31,21,C,225.65,4725,2022-03-17,09:15:00,430.45,-204.79999999999998,6.561,-211.361,-998680.725,10000000,8,-9.98680725
2022-03-10,09:16:00,nifty,16300,2022-03-31,21,P,236.55,4875,2022-03-17,09:15:00,67.1,169.45000000000002,3.0364999999999998,166.41350000000003,811265.8125000001,10000000,8,8.112658125000001
2022-04-01,09:16:00,nifty,17900,2022-04-28,27,C,193.65,4500,2022-04-04,09:27:00,345.0,-151.35,5.3865,-156.7365,-705314.25,10000000,8,-7.0531425
2022-04-01,09:16:00,nifty,16950,2022-04-28,27,P,202.35,4725,2022-04-04,09:27:00,72.55,129.8,2.7489999999999997,127.05100000000002,600315.9750000001,10000000,8,6.003159750000001
2022-04-04,09:28:00,nifty,18350,2022-04-28,24,C,143.9,4350,2022-04-12,10:04:00,23.2,120.7,1.671,119.029,517776.14999999997,10000000,8,5.1777615
2022-04-04,09:28:00,nifty,17500,2022-04-28,24,P,168.15,4575,2022-04-12,10:04:00,234.95,-66.79999999999998,4.031000000000001,-70.83099999999999,-324051.82499999995,10000000,8,-3.2405182499999996
2022-04-12,10:05:00,nifty,17800,2022-04-28,16,C,132.3,4500,2022-04-18,09:16:00,47.2,85.10000000000001,1.795,83.305,374872.50000000006,10000000,8,3.7487250000000008
2022-04-12,10:05:00,nifty,17200,2022-04-28,16,P,129.7,4650,2022-04-18,09:16:00,213.05,-83.35000000000002,3.4275,-86.77750000000002,-403515.37500000006,10000000,8,-4.035153750000001
2022-05-02,09:17:00,nifty,17350,2022-05-26,24,C,186.4,4575,2022-05-06,09:15:00,41.85,144.55,2.2825,142.2675,650873.8125,10000000,8,6.508738125
2022-05-02,09:17:00,nifty,16500,2022-05-26,24,P,183.45,4875,2022-05-06,09:15:00,337.1,-153.65000000000003,5.2055,-158.85550000000003,-774420.5625000001,10000000,8,-7.744205625000001
2022-05-06,09:16:00,nifty,16800,2022-05-26,20,C,172.3,4725,2022-05-11,10:27:00,61.75,110.55000000000001,2.3405,108.2095,511289.8875,10000000,8,5.112898875
2022-05-06,09:16:00,nifty,16100,2022-05-26,20,P,182.8,4950,2022-05-11,10:27:00,292.3,-109.5,4.751,-114.251,-565542.4500000001,10000000,8,-5.6554245000000005
2022-05-11,10:28:00,nifty,16350,2022-05-26,15,C,185.35,4875,2022-05-12,11:13:00,101.05,84.3,2.864,81.43599999999999,397000.49999999994,10000000,8,3.970004999999999
2022-05-11,10:28:00,nifty,15850,2022-05-26,15,P,194.1,5025,2022-05-12,11:13:00,297.6,-103.50000000000003,4.917000000000001,-108.41700000000003,-544795.4250000002,10000000,8,-5.447954250000001
2022-05-12,11:14:00,nifty,16050,2022-05-26,14,C,195.6,4950,2022-05-13,11:56:00,266.75,-71.15,4.6235,-75.77350000000001,-375078.82500000007,10000000,8,-3.7507882500000007
2022-05-12,11:14:00,nifty,15600,2022-05-26,14,P,199.0,5100,2022-05-13,11:56:00,112.35,86.65,3.1135,83.5365,426036.15,10000000,8,4.2603615
2022-05-13,11:57:00,nifty,16250,2022-05-26,13,C,168.0,4950,2022-05-13,14:33:00,95.0,73.0,2.63,70.37,348331.5,10000000,8,3.483315
2022-05-13,11:57:00,nifty,15850,2022-05-26,13,P,176.85,5025,2022-05-13,14:33:00,273.6,-96.75000000000003,4.5045,-101.25450000000004,-508803.86250000016,10000000,8,-5.088038625000001
2022-05-13,14:34:00,nifty,16050,2022-05-26,13,C,162.55,4950,2022-05-17,10:35:00,228.5,-65.94999999999999,3.9105000000000003,-69.86049999999999,-345809.4749999999,10000000,8,-3.4580947499999994
2022-05-13,14:34:00,nifty,15650,2022-05-26,13,P,192.75,5100,2022-05-17,10:35:00,106.9,85.85,2.9964999999999997,82.8535,422552.85,10000000,8,4.2255285
2022-06-01,10:36:00,nifty,17100,2022-06-30,29,C,139.45,4650,2022-06-13,09:15:00,14.05,125.39999999999999,1.5350000000000001,123.865,575972.25,10000000,8,5.7597225
2022-06-01,10:36:00,nifty,16100,2022-06-30,29,P,166.0,4950,2022-06-13,09:15:00,423.0,-257.0,5.89,-262.89,-1301305.5,10000000,8,-13.013055
2022-06-13,09:16:00,nifty,16100,2022-06-30,17,C,181.0,4950,2022-06-16,12:09:00,67.2,113.8,2.4819999999999998,111.318,551024.1,10000000,8,5.510241
2022-06-13,09:16:00,nifty,15550,2022-06-30,17,P,177.05,5175,2022-06-16,12:09:00,273.0,-95.94999999999999,4.500500000000001,-100.45049999999999,-519831.33749999997,10000000,8,-5.198313375
2022-07-01,12:10:00,nifty,16150,2022-07-28,27,C,138.35,4950,2022-07-08,09:15:00,318.05,-179.70000000000002,4.564,-184.264,-912106.8,10000000,8,-9.121068
2022-07-01,12:10:00,nifty,15300,2022-07-28,27,P,234.8,5250,2022-07-08,09:15:00,52.6,182.20000000000002,2.8740000000000006,179.32600000000002,941461.5000000001,10000000,8,9.414615000000001
2022-07-08,09:16:00,nifty,16550,2022-07-28,20,C,124.85,4800,2022-07-14,14:00:00,23.55,101.3,1.484,99.816,479116.8,10000000,8,4.791168
2022-07-08,09:16:00,nifty,15900,2022-07-28,20,P,157.65,5025,2022-07-14,14:00:00,222.25,-64.6,3.799,-68.399,-343704.975,10000000,8,-3.43704975
2022-07-14,14:01:00,nifty,16100,2022-07-28,14,C,128.5,4950,2022-07-18,09:15:00,239.15,-110.65,3.6765,-114.32650000000001,-565916.175,10000000,8,-5.659161750000001
2022-07-14,14:01:00,nifty,15700,2022-07-28,14,P,145.0,5100,2022-07-18,09:15:00,47.55,97.45,1.9255000000000002,95.5245,487174.95,10000000,8,4.8717495
2022-08-01,09:16:00,nifty,17650,2022-08-25,24,C,107.1,4500,2022-08-11,09:15:00,251.75,-144.65,3.5885000000000002,-148.23850000000002,-667073.2500000001,10000000,8,-6.6707325000000015
2022-08-01,09:16:00,nifty,16850,2022-08-25,24,P,139.5,4725,2022-08-11,09:15:00,32.0,107.5,1.715,105.785,499834.125,10000000,8,4.99834125
2022-08-11,09:16:00,nifty,17950,2022-08-25,14,C,109.5,4425,2022-08-17,14:55:00,161.1,-51.599999999999994,2.7060000000000004,-54.306,-240304.05,10000000,8,-2.4030405
2022-08-11,09:16:00,nifty,17450,2022-08-25,14,P,125.75,4575,2022-08-17,14:55:00,25.55,100.2,1.5130000000000001,98.687,451493.02499999997,10000000,8,4.51493025
2022-09-01,14:56:00,nifty,18000,2022-09-29,28,C,157.1,4425,2022-09-13,09:15:00,263.1,-106.00000000000003,4.202000000000001,-110.20200000000003,-487643.8500000001,10000000,8,-4.876438500000001
2022-09-01,14:56:00,nifty,17000,2022-09-29,28,P,157.0,4725,2022-09-13,09:15:00,29.8,127.2,1.868,125.33200000000001,592193.7000000001,10000000,8,5.921937000000001
2022-09-13,09:16:00,nifty,18300,2022-09-29,16,C,120.65,4350,2022-09-16,09:16:00,49.95,70.7,1.7060000000000002,68.994,300123.9,10000000,8,3.0012390000000004
2022-09-13,09:16:00,nifty,17750,2022-09-29,16,P,133.6,4500,2022-09-16,09:16:00,241.15,-107.55000000000001,3.7475,-111.29750000000001,-500838.75000000006,10000000,8,-5.0083875
2022-10-03,09:17:00,nifty,17500,2022-10-27,24,C,156.4,4575,2022-10-18,09:45:00,188.55,-32.150000000000006,3.4495000000000005,-35.599500000000006,-162867.71250000002,10000000,8,-1.6286771250000003
2022-10-03,09:17:00,nifty,16700,2022-10-27,24,P,232.0,4800,2022-10-18,09:45:00,26.25,205.75,2.5825,203.1675,975204.0,10000000,8,9.75204
2022-11-01,09:46:00,nifty,18550,2022-11-24,23,C,98.4,4350,2022-11-24,15:20:00,0.05,98.35000000000001,0.9845,97.36550000000001,423539.92500000005,10000000,8,4.23539925
2022-11-01,09:46:00,nifty,17700,2022-11-24,23,P,115.1,4500,2022-11-24,15:20:00,0.05,115.05,1.1515,113.8985,512543.25,10000000,8,5.1254325
2022-12-01,10:00:00,nifty,19400,2022-12-29,28,C,60.65,4125,2022-12-12,09:27:00,6.2,54.449999999999996,0.6685,53.781499999999994,221848.68749999997,10000000,8,2.2184868749999995
2022-12-01,10:00:00,nifty,18350,2022-12-29,28,P,75.0,4350,2022-12-12,09:27:00,150.6,-75.6,2.256,-77.856,-338673.6,10000000,8,-3.386736
2022-12-12,09:28:00,nifty,18650,2022-12-29,17,C,107.9,4275,2022-12-14,09:15:00,227.6,-119.69999999999999,3.355,-123.05499999999999,-526060.125,10000000,8,-5.26060125
2022-12-12,09:28:00,nifty,18050,2022-12-29,17,P,69.25,4425,2022-12-14,09:15:00,22.5,46.75,0.9175,45.8325,202808.8125,10000000,8,2.028088125
2022-12-14,09:16:00,nifty,18950,2022-12-29,15,C,73.15,4200,2022-12-15,15:22:00,24.1,49.050000000000004,0.9725,48.07750000000001,201925.50000000003,10000000,8,2.0192550000000002
2022-12-14,09:16:00,nifty,18400,2022-12-29,15,P,59.2,4350,2022-12-15,15:22:00,152.6,-93.39999999999999,2.1180000000000003,-95.51799999999999,-415503.29999999993,10000000,8,-4.1550329999999995
2022-12-15,15:23:00,nifty,18650,2022-12-29,14,C,84.65,4275,2022-12-22,10:20:00,25.95,58.7,1.106,57.594,246214.35,10000000,8,2.4621435
2022-12-15,15:23:00,nifty,18150,2022-12-29,14,P,76.0,4425,2022-12-22,10:20:00,142.65,-66.65,2.1865,-68.8365,-304601.5125,10000000,8,-3.046015125
2023-01-02,10:21:00,nifty,18550,2023-01-25,23,C,119.0,4350,2023-01-25,15:20:00,0.05,118.95,1.1905,117.7595,512253.825,10000000,8,5.12253825
2023-01-02,10:21:00,nifty,17700,2023-01-25,23,P,92.0,4500,2023-01-25,15:20:00,0.05,91.95,0.9205,91.0295,409632.75,10000000,8,4.0963275
2023-02-01,10:00:00,nifty,18200,2023-02-23,22,C,124.4,4425,2023-02-01,14:48:00,60.2,64.2,1.8460000000000003,62.354,275916.45,10000000,8,2.7591645
2023-02-01,10:00:00,nifty,17400,2023-02-23,22,P,119.65,4575,2023-02-01,14:48:00,261.1,-141.45000000000002,3.8075,-145.25750000000002,-664553.0625000001,10000000,8,-6.645530625000002
2023-02-01,14:49:00,nifty,17800,2023-02-23,22,C,170.35,4500,2023-02-03,14:30:00,264.4,-94.04999999999998,4.3475,-98.39749999999998,-442788.7499999999,10000000,8,-4.427887499999999
2023-02-01,14:49:00,nifty,17000,2023-02-23,22,P,141.5,4725,2023-02-03,14:30:00,34.2,107.3,1.757,105.54299999999999,498690.675,10000000,8,4.98690675
2023-02-03,14:31:00,nifty,18150,2023-02-23,20,C,97.35,4425,2023-02-23,15:20:00,0.05,97.3,0.974,96.326,426242.55,10000000,8,4.2624255
2023-02-03,14:31:00,nifty,17450,2023-02-23,20,P,90.0,4575,2023-02-23,15:20:00,0.05,89.95,0.9005,89.04950000000001,407401.4625,10000000,8,4.074014625
2023-03-01,10:00:00,nifty,17850,2023-03-30,29,C,,0,2023-03-20,12:38:00,0.05,,,,,10000000,8,
2023-03-01,10:00:00,nifty,16850,2023-03-30,29,P,,0,2023-03-20,12:38:00,0.05,,,,,10000000,8,
2023-04-03,12:39:00,nifty,17850,2023-04-27,24,C,49.4,4500,2023-04-27,11:32:00,27.2,22.2,0.766,21.433999999999997,96452.99999999999,10000000,8,0.9645299999999998
2023-04-03,12:39:00,nifty,17000,2023-04-27,24,P,83.5,4725,2023-04-27,11:32:00,0.55,82.95,0.8405,82.1095,387967.3875,10000000,8,3.879673875
2023-05-02,11:33:00,nifty,18550,2023-05-25,23,C,52.6,4350,2023-05-25,15:20:00,0.05,52.550000000000004,0.5265,52.023500000000006,226302.22500000003,10000000,8,2.2630222500000006
2023-05-02,11:33:00,nifty,17700,2023-05-25,23,P,47.25,4500,2023-05-25,15:20:00,0.1,47.15,0.47350000000000003,46.6765,210044.25,10000000,8,2.1004425
2023-06-01,10:00:00,nifty,19100,2023-06-29,28,C,39.6,4200,2023-06-30,09:34:00,0.05,39.550000000000004,0.3965,39.1535,164444.7,10000000,8,1.6444470000000002
2023-06-01,10:00:00,nifty,18050,2023-06-29,28,P,51.85,4425,2023-06-30,09:34:00,0.1,51.75,0.5195000000000001,51.2305,226694.9625,10000000,8,2.266949625
2023-07-03,09:35:00,nifty,19700,2023-07-27,24,C,68.65,4050,2023-07-17,15:07:00,138.0,-69.35,2.0665,-71.4165,-289236.825,10000000,8,-2.89236825
2023-07-03,09:35:00,nifty,18800,2023-07-27,24,P,57.4,4275,2023-07-17,15:07:00,10.95,46.45,0.6835,45.7665,195651.7875,10000000,8,1.956517875
2023-08-01,15:08:00,nifty,20400,2023-08-31,30,C,32.5,3900,2023-08-31,15:20:00,0.1,32.4,0.326,32.074,125088.59999999999,10000000,8,1.250886
2023-08-01,15:08:00,nifty,19200,2023-08-31,30,P,47.35,4200,2023-08-31,15:20:00,0.05,47.300000000000004,0.474,46.82600000000001,196669.20000000004,10000000,8,1.9666920000000003
2023-09-01,10:00:00,nifty,19850,2023-09-28,27,C,45.55,4050,2023-09-08,14:16:00,201.95,-156.39999999999998,2.475,-158.87499999999997,-643443.7499999999,10000000,8,-6.434437499999999
2023-09-01,10:00:00,nifty,18800,2023-09-28,27,P,52.3,4275,2023-09-08,14:16:00,14.05,38.25,0.6635,37.5865,160682.2875,10000000,8,1.606822875
