,date,day,expiry,DTE,trade_num,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,ROC on Entry,Opt RSI on Entry,Spot RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,DATETIME,Cumulative ROI%,Max Cumulative ROI%,DD,is_win
23,2019-04-22,Monday,2019-04-25,3,1,11700,C,45.7,09:15:00,89.95,89.95,2019-04-25,11:15:00,-69.05163685453932,1.85312285518188,21.404109589040885,SL hit,-44.25,1.3565,5982.9059829059825,-272859.4017094017,-2.728594017094017,2019,4,94.85,6.15,2.3662393162393163,100.0,2019-04-22 09:15:00,12.149440875838874,14.966865407264333,-2.817424531425459,False
722,2019-04-24,Wednesday,2019-04-25,1,1,11550,P,16.05,10:15:00,23.7,23.7,2019-04-24,10:45:00,-19.749999999999996,10.661764705882348,52.60403688013976,SL hit,-7.649999999999999,0.3975,6060.606060606061,-48772.72727272727,-0.48772727272727273,2019,4,25.2,15.9,0.009090909090909113,100.0,2019-04-24 10:15:00,11.6617136031116,14.966865407264333,-3.3051518041527324,False
723,2019-04-24,Wednesday,2019-04-25,1,2,11550,P,5.9,13:45:00,25.2,0.05,2019-04-25,15:15:00,-76.85009487666034,18.055555555555543,42.72043745727835,EOD exit,5.8500000000000005,0.059500000000000004,6060.606060606061,35093.9393939394,0.350939393939394,2019,4,6.8,0.05,0.35454545454545466,100.0,2019-04-24 13:45:00,12.012652997050994,14.966865407264333,-2.954212410213339,True
24,2019-04-25,Thursday,2019-04-25,0,2,11800,C,4.45,12:15:00,22.6,0.05,2019-04-25,15:15:00,-33.088235294117645,48.148148148148145,31.107424305267244,EOD exit,4.4,0.045,5932.203389830508,25834.745762711864,0.25834745762711864,2019,4,8.4,0.05,0.26101694915254237,100.0,2019-04-25 12:15:00,12.271000454678113,14.966865407264333,-2.69586495258622,True
724,2019-04-26,Friday,2019-05-02,6,1,11650,P,47.15,09:15:00,52.2,0.05,2019-05-02,15:15:00,-48.24175824175824,78.62481315396113,84.14285714285643,EOD exit,47.1,0.472,6008.583690987124,280168.2403433476,2.801682403433476,2019,5,49.0,0.05,2.8300429184549354,100.0,2019-04-26 09:15:00,15.07268285811159,15.07268285811159,0.0,True
25,2019-04-26,Friday,2019-05-02,6,1,11700,C,64.9,13:45:00,67.55,67.55,2019-04-26,14:15:00,-3.0528667163067924,83.67952522255193,59.34032059186208,SL hit,-2.6499999999999915,1.3245,5982.9059829059825,-23779.059829059777,-0.23779059829059776,2019,4,69.8,51.9,0.7777777777777781,100.0,2019-04-26 13:45:00,14.834892259820991,15.07268285811159,-0.2377905982905979,False
26,2019-04-30,Tuesday,2019-05-02,2,2,11750,C,23.45,09:15:00,37.75,37.75,2019-05-02,09:45:00,-61.292962356792145,47.368421052631575,64.57345971563981,SL hit,-14.3,0.612,5957.446808510638,-88837.44680851065,-0.8883744680851066,2019,5,39.5,7.6,0.944255319148936,100.0,2019-04-30 09:15:00,13.946517791735884,15.07268285811159,-1.1261650663757052,False
27,2019-05-02,Thursday,2019-05-02,0,3,11750,C,10.85,12:45:00,44.0,0.05,2019-05-02,15:15:00,-57.1992110453649,0.0,63.956989247311576,EOD exit,10.799999999999999,0.109,5957.446808510638,63691.06382978723,0.6369106382978723,2019,5,34.4,0.05,0.6434042553191488,100.0,2019-05-02 12:45:00,14.583428430033756,15.07268285811159,-0.4892544280778335,True
28,2019-05-06,Monday,2019-05-09,3,1,11650,C,50.45,09:45:00,56.5,56.5,2019-05-06,12:45:00,-64.51612903225806,0.7147498375568517,82.74822313159558,SL hit,-6.049999999999997,1.0695000000000001,6008.583690987124,-42778.111587982814,-0.42778111587982814,2019,5,60.4,48.45,0.12017167381974249,100.0,2019-05-06 09:45:00,14.155647314153928,15.07268285811159,-0.9170355439576614,False
29,2019-05-07,Tuesday,2019-05-09,2,2,11650,C,50.35,11:45:00,58.15,0.05,2019-05-09,15:15:00,-61.590909090909086,60.91549295774649,34.728993404072455,EOD exit,50.300000000000004,0.504,6008.583690987124,299203.43347639486,2.9920343347639484,2019,5,54.6,0.05,3.0223175965665234,100.0,2019-05-07 11:45:00,17.147681648917874,17.147681648917874,0.0,True
725,2019-05-09,Thursday,2019-05-09,0,1,11300,P,1.95,14:15:00,43.8,0.05,2019-05-09,15:15:00,-59.13978494623656,29.7644539614561,25.950782997762857,EOD exit,1.9,0.02,6194.690265486725,11646.017699115044,0.11646017699115045,2019,5,21.45,0.05,0.11769911504424778,100.0,2019-05-09 14:15:00,17.264141825909025,17.264141825909025,0.0,True
30,2019-05-13,Monday,2019-05-16,3,1,11300,C,63.6,09:15:00,90.1,0.05,2019-05-16,15:15:00,-46.579941250524556,23.46723044397463,45.90420769919446,EOD exit,63.550000000000004,0.6365,6194.690265486725,389729.64601769915,3.897296460176992,2019,5,85.8,0.05,3.936725663716814,100.0,2019-05-13 09:15:00,21.161438286086018,21.161438286086018,0.0,True
726,2019-05-14,Tuesday,2019-05-16,2,1,11150,P,25.7,13:45:00,98.6,0.05,2019-05-16,15:15:00,-28.611500701262273,0.0,41.11801242236023,EOD exit,25.65,0.2575,6278.026905829596,159414.798206278,1.59414798206278,2019,5,52.85,0.05,1.6103139013452912,100.0,2019-05-14 13:45:00,22.755586268148797,22.755586268148797,0.0,True
31,2019-05-17,Friday,2019-05-23,6,1,11700,C,88.65,09:15:00,95.3,95.3,2019-05-17,14:45:00,-0.5042016806722721,96.81528662420382,64.57345971563981,SL hit,-6.6499999999999915,1.8395,5982.9059829059825,-50791.880341880285,-0.5079188034188028,2019,5,110.65,77.2,0.6850427350427352,100.0,2019-05-17 09:15:00,22.247667464729993,22.755586268148797,-0.5079188034188036,False
727,2019-05-20,Monday,2019-05-23,3,1,11600,P,148.0,09:45:00,272.75,0.05,2019-05-23,15:15:00,-66.97777777777777,4.451219512195124,30.729065944691428,EOD exit,147.95,1.4805000000000001,6034.482758620689,883867.6724137929,8.83867672413793,2019,5,168.95,0.05,8.928017241379308,100.0,2019-05-20 09:45:00,31.086344188867923,31.086344188867923,0.0,True
32,2019-05-22,Wednesday,2019-05-23,1,2,11750,C,208.4,14:15:00,247.0,204.5,2019-05-23,09:15:00,-17.94922259397757,40.50966608084357,43.37733272644515,Gap SL hit,3.9000000000000057,4.129,5957.446808510638,-1364.2553191488996,-0.013642553191488995,2019,5,324.9,178.45,1.784255319148937,100.0,2019-05-22 14:15:00,31.072701635676435,31.086344188867923,-0.013642553191488105,False
33,2019-05-23,Thursday,2019-05-23,0,3,11950,C,135.0,10:15:00,165.0,0.05,2019-05-23,15:15:00,-15.748278021289904,53.477344573234994,26.159642100306343,EOD exit,134.95,1.3505,5857.740585774059,782591.2133891212,7.8259121338912125,2019,5,138.85,0.05,7.905020920502091,100.0,2019-05-23 10:15:00,38.898613769567646,38.898613769567646,0.0,True
34,2019-05-24,Friday,2019-05-30,6,1,11750,C,82.7,09:15:00,125.1,125.1,2019-05-24,12:45:00,-70.38107278309555,9.245991129307413,64.57345971563981,SL hit,-42.39999999999999,2.0780000000000003,5957.446808510638,-264975.31914893613,-2.6497531914893613,2019,5,160.95,63.85,1.1229787234042554,100.0,2019-05-24 09:15:00,36.248860578078286,38.898613769567646,-2.64975319148936,False
728,2019-05-24,Friday,2019-05-30,6,1,11700,P,85.4,10:15:00,104.0,0.05,2019-05-30,15:15:00,-67.19769673704415,47.29574223245109,74.10666666666681,EOD exit,85.35000000000001,0.8545,5982.9059829059825,505528.6324786325,5.055286324786325,2019,5,87.0,0.05,5.106410256410256,100.0,2019-05-24 10:15:00,41.30414690286461,41.30414690286461,0.0,True
35,2019-05-24,Friday,2019-05-30,6,2,11800,C,124.25,12:45:00,128.0,128.0,2019-05-24,13:15:00,-54.18518518518519,100.0,66.19864794591803,SL hit,-3.75,2.5225,5932.203389830508,-37209.745762711864,-0.37209745762711866,2019,5,130.55,85.7,2.286864406779661,100.0,2019-05-24 12:45:00,40.93204944523749,41.30414690286461,-0.3720974576271203,False
36,2019-05-27,Monday,2019-05-30,3,3,11900,C,74.8,09:45:00,81.5,81.5,2019-05-27,11:15:00,-70.90592334494772,66.66666666666666,50.3072196620581,SL hit,-6.700000000000003,1.5630000000000002,5882.35294117647,-48605.8823529412,-0.486058823529412,2019,5,98.0,67.75,0.414705882352941,100.0,2019-05-27 09:45:00,40.44599062170808,41.30414690286461,-0.858156281156532,False
37,2019-05-27,Monday,2019-05-30,3,4,11950,C,70.3,11:15:00,71.1,71.1,2019-05-27,11:45:00,-38.38028169014084,78.30985915492958,52.46317927882147,SL hit,-0.7999999999999972,1.4139999999999997,5857.740585774059,-12969.037656903747,-0.12969037656903748,2019,5,74.1,65.2,0.2987447698744767,100.0,2019-05-27 11:15:00,40.31630024513904,41.30414690286461,-0.9878466577255693,False
38,2019-05-28,Tuesday,2019-05-30,2,5,11950,C,39.95,12:15:00,66.7,0.05,2019-05-30,15:15:00,-27.74774774774775,34.303534303534306,31.107424305267244,EOD exit,39.900000000000006,0.4,5857.740585774059,231380.75313807535,2.313807531380754,2019,5,65.75,0.05,2.33723849372385,100.0,2019-05-28 12:15:00,42.63010777651979,42.63010777651979,0.0,True
729,2019-05-31,Friday,2019-06-06,6,1,12000,P,76.15,09:45:00,130.75,130.75,2019-05-31,11:45:00,-45.66226347732953,27.189642041127186,62.08998548621167,SL hit,-54.599999999999994,2.069,5833.333333333333,-330569.1666666666,-3.3056916666666667,2019,5,211.6,75.4,0.043750000000000004,100.0,2019-05-31 09:45:00,39.324416109853125,42.63010777651979,-3.305691666666668,False
39,2019-05-31,Friday,2019-06-06,6,1,12050,C,29.8,11:45:00,66.1,66.1,2019-06-03,14:15:00,-28.121212121212125,5.510752688172033,74.81778425655844,SL hit,-36.3,0.959,5809.128630705394,-216442.3236514523,-2.164423236514523,2019,6,78.0,15.3,0.8423236514522823,100.0,2019-05-31 11:45:00,37.1599928733386,42.63010777651979,-5.470114903181191,False
730,2019-06-03,Monday,2019-06-06,3,2,11950,P,79.75,09:15:00,105.1,91.15,2019-06-06,15:15:00,-20.139930034982502,0.0,42.69108841141251,EOD exit,-11.400000000000006,1.709,5857.740585774059,-76789.12133891217,-0.7678912133891217,2019,6,104.05,6.8,4.273221757322176,100.0,2019-06-03 09:15:00,36.39210165994948,42.63010777651979,-6.238006116570311,False
40,2019-06-04,Tuesday,2019-06-06,2,2,12100,C,36.8,09:45:00,51.85,0.05,2019-06-06,15:15:00,-6.598984771573608,50.67934782608696,50.3072196620581,EOD exit,36.75,0.36849999999999994,5785.123966942148,210471.48760330578,2.1047148760330576,2019,6,40.8,0.05,2.1260330578512394,100.0,2019-06-04 09:45:00,38.49681653598254,42.63010777651979,-4.133291240537254,True
41,2019-06-07,Friday,2019-06-13,6,1,11800,C,74.05,09:15:00,118.1,118.1,2019-06-07,10:15:00,-75.16666666666667,10.36204744069913,70.22498803255097,SL hit,-44.05,1.9214999999999998,5932.203389830508,-272712.2881355932,-2.727122881355932,2019,6,128.8,74.05,0.0,100.0,2019-06-07 09:15:00,35.76969365462661,42.63010777651979,-6.860414121893186,False
42,2019-06-07,Friday,2019-06-13,6,2,11850,C,65.85,11:45:00,94.7,94.7,2019-06-07,14:45:00,-70.63172043010752,67.44759556103575,78.56984232733683,SL hit,-28.85000000000001,1.6055000000000001,5907.172995780591,-179905.90717299582,-1.7990590717299582,2019,6,104.05,52.0,0.8181434599156114,100.0,2019-06-07 11:45:00,33.97063458289665,42.63010777651979,-8.659473193623143,False
731,2019-06-10,Monday,2019-06-13,3,1,11950,P,59.2,09:15:00,79.2,79.2,2019-06-10,10:45:00,-21.423819028609458,12.756264236902055,34.728993404072455,SL hit,-20.0,1.3840000000000001,5857.740585774059,-125261.92468619248,-1.2526192468619248,2019,6,85.0,51.3,0.4627615062761509,100.0,2019-06-10 09:15:00,32.718015336034725,42.63010777651979,-9.912092440485068,False
43,2019-06-10,Monday,2019-06-13,3,3,12000,C,26.05,10:45:00,45.25,45.25,2019-06-11,14:15:00,-59.83167559296098,60.9375,73.88992289284806,SL hit,-19.2,0.713,5833.333333333333,-116159.16666666666,-1.1615916666666666,2019,6,48.7,15.05,0.6416666666666666,100.0,2019-06-10 10:45:00,31.55642366936806,42.63010777651979,-11.073684107151735,False
732,2019-06-10,Monday,2019-06-13,3,2,11900,P,77.0,13:45:00,83.7,0.05,2019-06-13,15:15:00,-14.98607242339833,63.69785794813979,47.72777167947339,EOD exit,76.95,0.7705,5882.35294117647,448114.70588235295,4.481147058823529,2019,6,77.75,0.05,4.526470588235294,100.0,2019-06-10 13:45:00,36.03757072819159,42.63010777651979,-6.592537048328204,True
44,2019-06-12,Wednesday,2019-06-13,1,4,11950,C,23.85,09:15:00,47.0,0.05,2019-06-13,15:15:00,-59.73041280539175,25.12934220251296,42.72043745727835,EOD exit,23.8,0.23900000000000002,5857.740585774059,138014.2259414226,1.380142259414226,2019,6,25.4,0.05,1.394142259414226,100.0,2019-06-12 09:15:00,37.41771298760582,42.63010777651979,-5.212394788913976,True
45,2019-06-14,Friday,2019-06-20,6,1,11900,C,50.55,09:15:00,70.35,0.05,2019-06-20,15:15:00,-42.27272727272728,47.286821705426355,59.34032059186208,EOD exit,50.5,0.506,5882.35294117647,294082.35294117645,2.9408235294117646,2019,6,59.5,0.05,2.9705882352941178,100.0,2019-06-14 09:15:00,40.35853651701758,42.63010777651979,-2.2715712595022097,True
733,2019-06-14,Friday,2019-06-20,6,1,11850,P,55.0,09:45:00,68.4,68.4,2019-06-14,11:15:00,-16.666666666666664,59.80629539951573,59.34032059186208,SL hit,-13.400000000000006,1.234,5907.172995780591,-86445.5696202532,-0.864455696202532,2019,6,69.95,49.0,0.3544303797468355,100.0,2019-06-14 09:45:00,39.49408082081505,42.63010777651979,-3.136026955704743,False
734,2019-06-19,Wednesday,2019-06-20,1,2,11750,P,26.0,09:15:00,50.85,50.85,2019-06-19,11:15:00,-54.79094076655052,18.89233954451346,42.36006051437232,SL hit,-24.85,0.7685,5957.446808510638,-152620.8510638298,-1.5262085106382979,2019,6,62.0,23.3,0.1608510638297872,100.0,2019-06-19 09:15:00,37.96787231017675,42.63010777651979,-4.662235466343041,False
735,2019-06-19,Wednesday,2019-06-20,1,3,11750,P,62.5,11:15:00,62.0,62.0,2019-06-19,11:45:00,-10.53391053391053,43.98541919805589,31.107424305267244,SL hit,0.5,1.245,5957.446808510638,-4438.297872340426,-0.04438297872340426,2019,6,72.45,53.2,0.5540425531914892,100.0,2019-06-19 11:15:00,37.92348933145335,42.63010777651979,-4.7066184450664466,False
736,2019-06-20,Thursday,2019-06-20,0,4,11600,P,1.75,09:45:00,14.65,0.05,2019-06-20,15:15:00,-90.69148936170212,13.012048192771076,76.82851874615824,EOD exit,1.7,0.018000000000000002,6034.482758620689,10149.999999999998,0.10149999999999998,2019,6,2.6,0.05,0.10258620689655171,100.0,2019-06-20 09:45:00,38.02498933145335,42.63010777651979,-4.605118445066445,True
46,2019-06-21,Friday,2019-06-27,6,1,11800,C,79.45,09:15:00,109.8,41.75,2019-06-27,15:15:00,-3.0469226081657528,58.920907418761495,64.57345971563981,EOD exit,37.7,1.212,5932.203389830508,216454.23728813557,2.164542372881356,2019,6,109.75,15.5,3.79364406779661,100.0,2019-06-21 09:15:00,40.189531704334705,42.63010777651979,-2.440576072185088,True
737,2019-06-21,Friday,2019-06-27,6,1,11750,P,59.05,09:15:00,61.0,61.0,2019-06-21,09:45:00,-14.181818181818182,38.98989898989898,64.57345971563981,SL hit,-1.9500000000000028,1.2005,5957.446808510638,-18768.936170212783,-0.18768936170212783,2019,6,64.2,56.25,0.1668085106382977,100.0,2019-06-21 09:15:00,40.00184234263258,42.63010777651979,-2.628265433887215,False
738,2019-06-21,Friday,2019-06-27,6,2,11750,P,61.75,10:15:00,64.2,64.2,2019-06-21,10:45:00,-21.989860583016487,49.48024948024948,74.10666666666681,SL hit,-2.450000000000003,1.2595,5957.446808510638,-22099.14893617023,-0.22099148936170232,2019,6,71.3,60.15,0.0953191489361703,100.0,2019-06-21 10:15:00,39.78085085327088,42.63010777651979,-2.849256923248916,False
739,2019-06-21,Friday,2019-06-27,6,3,11750,P,83.45,13:45:00,92.25,92.25,2019-06-24,09:45:00,-42.26375908618898,72.30941704035874,47.72777167947339,SL hit,-8.799999999999997,1.757,5957.446808510638,-62892.76595744679,-0.628927659574468,2019,6,100.0,53.45,1.7872340425531916,100.0,2019-06-21 13:45:00,39.15192319369641,42.63010777651979,-3.4781845828233813,False
740,2019-06-24,Monday,2019-06-27,3,4,11700,P,60.75,11:15:00,75.0,75.0,2019-06-24,14:15:00,-0.5718954248366036,60.84070796460177,52.46317927882147,SL hit,-14.25,1.3575,5982.9059829059825,-93378.20512820513,-0.9337820512820512,2019,6,78.0,44.55,0.9692307692307695,100.0,2019-06-24 11:15:00,38.21814114241436,42.63010777651979,-4.411966634105433,False
741,2019-06-25,Tuesday,2019-06-27,2,5,11650,P,22.6,11:45:00,52.95,0.05,2019-06-27,15:15:00,-30.316742081447956,4.716981132075475,31.364392678868967,EOD exit,22.55,0.22650000000000003,6008.583690987124,134132.61802575106,1.3413261802575107,2019,6,27.35,0.05,1.3549356223175966,100.0,2019-06-25 11:45:00,39.55946732267187,42.63010777651979,-3.070640453847922,True
47,2019-06-28,Friday,2019-07-04,6,1,11850,C,82.4,09:15:00,110.0,110.0,2019-07-04,14:45:00,-4.786620530565173,32.213114754098356,64.57345971563981,SL hit,-27.599999999999994,1.9240000000000002,5907.172995780591,-174403.37552742613,-1.7440337552742613,2019,7,110.6,37.1,2.6759493670886076,100.0,2019-06-28 09:15:00,37.81543356739761,42.63010777651979,-4.814674209122181,False
742,2019-07-01,Monday,2019-07-04,3,1,11850,P,40.65,13:45:00,72.05,0.05,2019-07-04,15:15:00,-26.420198376916147,23.076923076923066,50.3072196620581,EOD exit,40.6,0.407,5907.172995780591,237427.0042194093,2.374270042194093,2019,7,69.95,0.05,2.3983122362869205,100.0,2019-07-01 13:45:00,40.1897036095917,42.63010777651979,-2.44040416692809,True
743,2019-07-05,Friday,2019-07-11,6,1,11950,P,85.35,09:45:00,89.35,89.35,2019-07-05,10:15:00,-25.82897033158813,30.842911877394627,28.72975277067384,SL hit,-4.0,1.7469999999999999,5857.740585774059,-33664.43514644352,-0.33664435146443517,2019,7,105.0,85.35,0.0,100.0,2019-07-05 09:45:00,39.85305925812727,42.63010777651979,-2.777048518392526,False
744,2019-07-05,Friday,2019-07-11,6,2,11900,P,67.75,10:45:00,81.95,81.95,2019-07-05,11:15:00,-27.957559681697607,52.93103448275863,73.88992289284806,SL hit,-14.200000000000003,1.4969999999999999,5882.35294117647,-92335.29411764706,-0.9233529411764706,2019,7,87.95,67.55,0.011764705882353108,100.0,2019-07-05 10:45:00,38.9297063169508,42.63010777651979,-3.700401459568994,False
48,2019-07-05,Friday,2019-07-11,6,2,12000,C,56.25,11:15:00,93.85,0.05,2019-07-11,15:15:00,-25.2,23.459715639810412,70.61870503597133,EOD exit,56.2,0.563,5833.333333333333,324549.1666666666,3.2454916666666658,2019,7,72.0,0.05,3.2783333333333333,100.0,2019-07-05 11:15:00,42.175197983617466,42.63010777651979,-0.4549097929023276,True
745,2019-07-05,Friday,2019-07-11,6,3,11900,P,85.45,11:15:00,87.95,87.95,2019-07-05,11:45:00,-11.645962732919255,69.70033296337404,70.61870503597133,SL hit,-2.5,1.734,5882.35294117647,-24905.882352941175,-0.24905882352941172,2019,7,97.4,80.0,0.32058823529411784,100.0,2019-07-05 11:15:00,41.926139160088056,42.63010777651979,-0.7039686164317374,False
746,2019-07-05,Friday,2019-07-11,6,4,11850,P,48.05,12:15:00,74.0,74.0,2019-07-05,12:45:00,-29.8027757487217,49.53596287703015,65.33333333333363,SL hit,-25.950000000000003,1.2205,5907.172995780591,-160500.84388185656,-1.6050084388185657,2019,7,88.15,41.6,0.38101265822784786,100.0,2019-07-05 12:15:00,40.32113072126949,42.63010777651979,-2.3089770552503026,False
747,2019-07-11,Thursday,2019-07-11,0,5,11500,P,9.5,09:15:00,18.0,0.05,2019-07-11,15:15:00,-84.34426229508198,15.562913907284766,76.82851874615824,EOD exit,9.45,0.09550000000000002,6086.95652173913,56940.43478260869,0.5694043478260868,2019,7,9.6,0.05,0.5752173913043478,100.0,2019-07-11 09:15:00,40.89053506909558,42.63010777651979,-1.739572707424216,True
748,2019-07-12,Friday,2019-07-18,6,1,11550,P,60.25,09:15:00,64.05,64.05,2019-07-12,09:45:00,-28.05023923444976,73.09523809523807,70.22498803255097,SL hit,-3.799999999999997,1.243,6060.606060606061,-30563.63636363635,-0.3056363636363635,2019,7,66.75,57.6,0.16060606060606053,100.0,2019-07-12 09:15:00,40.58489870545921,42.63010777651979,-2.045209071060583,False
749,2019-07-12,Friday,2019-07-18,6,2,11550,P,54.55,10:15:00,66.75,66.75,2019-07-12,14:45:00,-44.114636642784035,68.5279187817259,76.63576158940327,SL hit,-12.200000000000003,1.213,6060.606060606061,-81290.90909090912,-0.8129090909090912,2019,7,67.45,22.75,1.9272727272727275,100.0,2019-07-12 10:15:00,38.673080131791494,42.63010777651979,-3.9570276447282993,False
49,2019-07-12,Friday,2019-07-18,6,1,11600,C,49.5,10:15:00,66.55,66.55,2019-07-12,12:45:00,-12.31178033658105,20.879120879120876,76.2352941176466,SL hit,-17.049999999999997,1.1605,6034.482758620689,-109890.94827586204,-1.0989094827586203,2019,7,72.0,46.15,0.2021551724137932,100.0,2019-07-12 10:15:00,39.48598922270059,42.63010777651979,-3.1441185538192045,False
750,2019-07-15,Monday,2019-07-18,3,3,11550,P,36.75,14:15:00,73.9,0.05,2019-07-18,15:15:00,-27.254707631318137,15.586034912718205,74.10666666666681,EOD exit,36.7,0.368,6060.606060606061,220193.93939393942,2.2019393939393943,2019,7,42.65,0.05,2.2242424242424246,100.0,2019-07-15 14:15:00,40.87501952573089,42.63010777651979,-1.7550882507889014,True
50,2019-07-15,Monday,2019-07-18,3,2,11600,C,38.3,14:15:00,51.8,51.8,2019-07-16,09:15:00,-34.63829787234043,73.58916478555304,56.79190751445086,SL hit,-13.5,0.9009999999999999,6034.482758620689,-86902.58620689655,-0.8690258620689655,2019,7,55.25,29.8,0.5129310344827583,100.0,2019-07-15 14:15:00,40.005993663661926,42.63010777651979,-2.6241141128578676,False
51,2019-07-18,Thursday,2019-07-18,0,3,11700,C,3.65,09:15:00,11.4,0.05,2019-07-18,15:15:00,-78.96253602305475,21.62921348314606,42.36006051437232,EOD exit,3.6,0.037,5982.9059829059825,21317.094017094016,0.21317094017094018,2019,7,5.4,0.05,0.21538461538461537,100.0,2019-07-18 09:15:00,40.219164603832866,42.63010777651979,-2.4109431726869275,True
52,2019-07-19,Friday,2019-07-25,6,1,11650,C,30.75,09:15:00,53.1,0.05,2019-07-25,15:15:00,-64.13551401869158,16.17852161785217,64.57345971563981,EOD exit,30.7,0.308,6008.583690987124,182612.8755364807,1.826128755364807,2019,7,30.8,0.05,1.8446351931330471,100.0,2019-07-19 09:15:00,42.04529335919767,42.63010777651979,-0.5848144173221215,True
751,2019-07-23,Tuesday,2019-07-25,2,1,11300,P,15.45,13:15:00,44.95,44.95,2019-07-24,09:15:00,-48.310810810810814,5.671641791044763,31.583476764200086,SL hit,-29.500000000000004,0.6040000000000001,6194.690265486725,-186484.9557522124,-1.864849557522124,2019,7,60.35,12.35,0.19203539823008847,100.0,2019-07-23 13:15:00,40.18044380167555,42.63010777651979,-2.449663974844242,False
752,2019-07-25,Thursday,2019-07-25,0,2,11300,P,9.4,09:15:00,43.0,43.0,2019-07-25,11:45:00,-66.42857142857143,17.440912795436034,76.82851874615824,SL hit,-33.6,0.524,6194.690265486725,-211387.61061946902,-2.1138761061946902,2019,7,54.6,8.3,0.06814159292035396,100.0,2019-07-25 09:15:00,38.06656769548086,42.63010777651979,-4.56354008103893,False
753,2019-07-25,Thursday,2019-07-25,0,3,11250,P,2.55,14:15:00,27.65,0.1,2019-07-25,15:15:00,-82.99319727891157,15.79925650557621,88.89931207004388,EOD exit,2.4499999999999997,0.0265,6222.222222222223,15079.555555555555,0.15079555555555554,2019,7,18.5,0.05,0.15555555555555556,100.0,2019-07-25 14:15:00,38.21736325103642,42.63010777651979,-4.412744525483376,True
754,2019-07-26,Friday,2019-08-01,6,1,11200,P,35.35,10:45:00,68.35,68.35,2019-07-29,11:45:00,-37.522123893805315,46.03174603174603,73.88992289284806,SL hit,-32.99999999999999,1.037,6250.0,-212731.24999999994,-2.1273124999999995,2019,7,81.3,21.5,0.8656250000000001,100.0,2019-07-26 10:45:00,36.090050751036415,42.63010777651979,-6.540057025483378,False
53,2019-07-29,Monday,2019-08-01,3,1,11300,C,22.45,11:15:00,80.55,0.05,2019-08-01,15:15:00,-58.97435897435898,0.0,56.79190751445086,EOD exit,22.4,0.225,6194.690265486725,137367.25663716812,1.3736725663716813,2019,8,36.5,0.05,1.3876106194690263,100.0,2019-07-29 11:15:00,37.463723317408096,42.63010777651979,-5.166384459111697,True
755,2019-07-30,Tuesday,2019-08-01,2,2,11200,P,26.5,09:15:00,54.5,54.5,2019-07-30,11:15:00,-47.462686567164184,16.544789762340045,38.73824017708894,SL hit,-28.0,0.81,6250.0,-180062.5,-1.8006250000000001,2019,7,67.4,23.8,0.16874999999999996,100.0,2019-07-30 09:15:00,35.6630983174081,42.63010777651979,-6.967009459111694,False
756,2019-07-31,Wednesday,2019-08-01,1,3,11000,P,7.1,14:15:00,53.95,53.95,2019-08-01,14:15:00,-19.886363636363644,16.296296296296305,31.21464226289531,SL hit,-46.85,0.6105,6363.636363636364,-302021.36363636365,-3.0202136363636365,2019,8,78.5,5.45,0.10499999999999997,100.0,2019-07-31 14:15:00,32.642884681044464,42.63010777651979,-9.98722309547533,False
757,2019-08-01,Thursday,2019-08-01,0,4,10900,P,6.45,14:15:00,7.05,7.05,2019-08-01,14:45:00,-20.12195121951219,77.62237762237763,27.78433687524658,SL hit,-0.5999999999999996,0.135,6422.018348623853,-4720.183486238529,-0.04720183486238529,2019,8,33.0,0.05,0.41100917431192663,100.0,2019-08-01 14:15:00,32.59568284618208,42.63010777651979,-10.034424930337714,False
54,2019-08-02,Friday,2019-08-08,6,1,10900,C,96.35,09:15:00,139.15,139.15,2019-08-02,13:15:00,-51.482412060301506,38.4375,33.887822563446065,SL hit,-42.80000000000001,2.355,6422.018348623853,-289986.2385321101,-2.8998623853211014,2019,8,173.6,76.9,1.2490825688073386,100.0,2019-08-02 09:15:00,29.69582046086098,42.63010777651979,-12.934287315658814,False
55,2019-08-02,Friday,2019-08-08,6,2,11050,C,76.1,13:15:00,81.35,81.35,2019-08-02,13:45:00,-29.80374258329529,83.71116708648195,27.72647866234115,SL hit,-5.25,1.5745,6334.841628959276,-43232.12669683258,-0.43232126696832585,2019,8,99.9,68.95,0.4529411764705876,100.0,2019-08-02 13:15:00,29.263499193892653,42.63010777651979,-13.36660858262714,False
56,2019-08-02,Friday,2019-08-08,6,3,11050,C,99.15,13:45:00,99.9,99.9,2019-08-02,14:15:00,-23.608445297504797,87.53213367609254,26.159642100306343,SL hit,-0.75,1.9905000000000002,6334.841628959276,-17360.633484162896,-0.17360633484162896,2019,8,120.05,70.95,1.786425339366516,100.0,2019-08-02 13:45:00,29.089892859051023,42.63010777651979,-13.54021491746877,False
57,2019-08-05,Monday,2019-08-08,3,4,10900,C,62.6,09:15:00,89.15,89.15,2019-08-05,12:45:00,-65.44198895027624,21.278433630866687,26.159642100306343,SL hit,-26.550000000000004,1.5175,6422.018348623853,-180250.0,-1.8025,2019,8,90.0,55.0,0.488073394495413,100.0,2019-08-05 09:15:00,27.287392859051025,42.63010777651979,-15.342714917468768,False
