,index,Trade No.,Entry_Date,Exit_Date,Trade_Type,Entry_Price,Initial SL,Exit_Price,Exit Remark,PnL,Slippage,PnL w cs,Qty,Profit_Loss INR,ROI%,Trade Year,Cumulative_PnL,ROI% w cs
100,100,100,2020-09-10 14:15:00+05:30,2020-09-14 15:15:00+05:30,Long,11452.9,11337.506249999999,11422.1,Trailing SL Hit,-30.799999999999272,4.575,-35.374999999999275,6985.130403653224,-247098.98802922774,-2.4709898802922776,2020,3972.4914262500088,-2.4709898802922776
101,101,101,2020-09-28 10:15:00+05:30,2020-10-15 13:15:00+05:30,Long,11194.9,10997.75625,11708.05,Trailing SL Hit,513.1499999999996,4.58059,508.56940999999966,7146.111175624615,3634293.544381814,36.34293544381814,2020,4481.060836250009,36.34293544381814
102,102,102,2020-10-19 09:15:00+05:30,2020-10-21 13:15:00+05:30,Long,11869.85,11728.6875,11805.6,Trailing SL Hit,-64.25,4.7350900000000005,-68.98509,6739.765034941469,-464943.2975142904,-4.649432975142903,2020,4412.075746250009,-4.649432975142903
103,103,103,2020-10-27 14:15:00+05:30,2020-10-28 10:15:00+05:30,Long,11885.55,11781.8875,11816.7,Trailing SL Hit,-68.84999999999854,4.74045,-73.59044999999854,6730.862265524103,-495327.1830079284,-4.953271830079284,2020,4338.48529625001,-4.953271830079284
104,104,104,2020-11-03 09:15:00+05:30,2020-11-26 09:15:00+05:30,Long,11782.2,11615.01875,12833.25,Trailing SL Hit,1051.0499999999993,4.92309,1046.1269099999993,6789.903413623941,7103100.67729286,71.03100677292859,2020,5384.612206250009,71.03100677292859
105,105,105,2020-11-26 14:15:00+05:30,2020-12-21 13:15:00+05:30,Long,12988.65,12832.3375,13582.75,Trailing SL Hit,594.1000000000004,5.31428,588.7857200000003,6159.223629861456,3626462.919548993,36.26462919548993,2020,5973.397926250009,36.26462919548993
106,106,106,2020-12-23 11:15:00+05:30,2021-01-18 09:15:00+05:30,Long,13538.3,13369.368750000001,14340.5,Trailing SL Hit,802.2000000000007,5.57576,796.6242400000008,5909.161416130533,4707381.222162315,47.07381222162314,2020,6770.02216625001,47.07381222162314
107,107,107,2021-01-19 11:15:00+05:30,2021-01-22 10:15:00+05:30,Long,14468.85,14313.84375,14498.35,Trailing SL Hit,29.5,5.79344,23.70656,5529.119453170086,131076.40206374382,1.3107640206374382,2021,6793.7287262500095,1.3107640206374382
108,108,108,2021-02-01 13:15:00+05:30,2021-02-18 11:15:00+05:30,Long,14145.9,13734.412499999999,15152.8,Trailing SL Hit,1006.8999999999996,5.8597399999999995,1001.0402599999996,5655.34889968118,5661231.932927561,56.61231932927561,2021,7794.768986250009,56.61231932927561
109,109,109,2021-02-24 16:15:00+05:30,2021-02-26 09:15:00+05:30,Long,14989.1,14725.7375,14877.6,Trailing SL Hit,-111.5,5.97334,-117.47334000000001,5337.211707173879,-626980.0855288176,-6.269800855288176,2021,7677.29564625001,-6.269800855288176
110,110,110,2021-03-02 09:15:00+05:30,2021-03-02 10:15:00+05:30,Long,14920.55,14707.83125,14809.95,Trailing SL Hit,-110.59999999999854,5.9461,-116.54609999999855,5361.732643903878,-624889.028889678,-6.24889028889678,2021,7560.749546250011,-6.24889028889678
111,111,111,2021-03-02 14:15:00+05:30,2021-03-05 13:15:00+05:30,Long,14933.65,14777.96875,14892.0,Trailing SL Hit,-41.649999999999636,5.96513,-47.61512999999964,5357.029259424186,-255075.6446012844,-2.5507564460128442,2021,7513.134416250012,-2.5507564460128442
112,112,112,2021-03-10 09:15:00+05:30,2021-03-12 13:15:00+05:30,Long,15191.95,15032.53125,15032.53125,Initial SL Hit,-159.41875000000073,6.044896250000001,-165.46364625000072,5265.94676786061,-871322.7531686226,-8.713227531686226,2021,7347.670770000011,-8.713227531686226
113,113,113,2021-03-16 10:15:00+05:30,2021-03-16 11:15:00+05:30,Long,15028.7,14838.08125,14990.3,Trailing SL Hit,-38.400000000001455,6.0038,-44.40380000000145,5323.1483761070485,-236368.0158629899,-2.363680158629899,2021,7303.266970000009,-2.363680158629899
114,114,114,2021-03-30 09:15:00+05:30,2021-04-05 09:15:00+05:30,Long,14741.55,14487.5625,14575.85,Trailing SL Hit,-165.6999999999989,5.863480000000001,-171.56347999999892,5426.837747726664,-931047.1693953427,-9.310471693953428,2021,7131.70349000001,-9.310471693953428
115,115,115,2021-04-06 10:15:00+05:30,2021-04-06 13:15:00+05:30,Long,14751.65,14564.01875,14654.3,Trailing SL Hit,-97.35000000000036,5.88119,-103.23119000000037,5423.122159216088,-559835.3540112482,-5.598353540112482,2021,7028.472300000009,-5.598353540112482
116,116,116,2021-04-07 10:15:00+05:30,2021-04-12 09:15:00+05:30,Long,14855.85,14666.89375,14666.89375,Initial SL Hit,-188.9562500000011,5.904548750000001,-194.8607987500011,5385.083990481864,-1049341.7677211394,-10.493417677211394,2021,6833.611501250009,-10.493417677211394
117,117,117,2021-04-16 09:15:00+05:30,2021-04-16 15:15:00+05:30,Long,14654.25,14447.43125,14590.45,Trailing SL Hit,-63.79999999999927,5.848940000000001,-69.64893999999927,5459.167135813843,-380225.2042922662,-3.802252042922662,2021,6763.9625612500095,-3.802252042922662
118,118,118,2021-04-26 09:15:00+05:30,2021-04-30 14:15:00+05:30,Long,14523.2,14357.1625,14631.2,Trailing SL Hit,108.0,5.8308800000000005,102.16911999999999,5508.427894678858,562791.2305827916,5.627912305827916,2021,6866.131681250009,5.627912305827916
119,119,119,2021-05-07 09:15:00+05:30,2021-05-12 09:15:00+05:30,Long,14832.85,14675.75625,14739.75,Trailing SL Hit,-93.10000000000036,5.9145199999999996,-99.01452000000036,5393.434168079634,-534028.2953040062,-5.340282953040062,2021,6767.117161250008,-5.340282953040062
120,120,120,2021-05-17 09:15:00+05:30,2021-05-20 14:15:00+05:30,Long,14808.15,14644.15,14907.15,Trailing SL Hit,99.0,5.94306,93.05694,5402.430418384471,502733.64329777856,5.027336432977786,2021,6860.174101250009,5.027336432977786
121,121,121,2021-05-21 10:15:00+05:30,2021-06-17 09:15:00+05:30,Long,15095.5,14969.3125,15735.2,Trailing SL Hit,639.7000000000007,6.16614,633.5338600000007,5299.59259381935,3357471.3523897887,33.574713523897884,2021,7493.707961250009,33.574713523897884
122,122,122,2021-06-22 09:15:00+05:30,2021-06-23 12:15:00+05:30,Long,15883.75,15649.574999999999,15719.0,Trailing SL Hit,-164.75,6.32055,-171.07055,5036.594003305265,-861612.9062721335,-8.616129062721335,2021,7322.637411250009,-8.616129062721335
123,123,123,2021-07-05 09:15:00+05:30,2021-07-08 11:15:00+05:30,Long,15815.95,15680.05,15792.5,Trailing SL Hit,-23.450000000000728,6.32169,-29.771690000000728,5058.184933563902,-150590.71380473877,-1.5059071380473876,2021,7292.865721250008,-1.5059071380473876
124,124,124,2021-07-22 09:15:00+05:30,2021-07-27 12:15:00+05:30,Long,15791.65,15626.2625,15715.4,Trailing SL Hit,-76.25,6.30141,-82.55141,5065.9684073545195,-418202.83504256996,-4.182028350425699,2021,7210.314311250008,-4.182028350425699
125,125,125,2021-07-29 10:15:00+05:30,2021-07-29 14:15:00+05:30,Long,15793.35,15651.53125,15777.25,Trailing SL Hit,-16.100000000000364,6.31412,-22.414120000000363,5065.423105294317,-113537.00133284129,-1.135370013328413,2021,7187.900191250008,-1.135370013328413
126,126,126,2021-08-03 09:15:00+05:30,2021-08-20 10:15:00+05:30,Long,15969.35,15864.06875,16415.8,Trailing SL Hit,446.4499999999989,6.477030000000001,439.9729699999989,5009.596508311233,2204087.0542633175,22.040870542633176,2021,7627.873161250007,22.040870542633176
127,127,127,2021-08-25 09:15:00+05:30,2021-09-20 14:15:00+05:30,Long,16682.6,16564.54375,17416.55,Trailing SL Hit,733.9500000000007,6.819829999999999,727.1301700000007,4795.415582702936,3486891.3478714386,34.86891347871439,2021,8355.003331250007,34.86891347871439
128,128,128,2021-09-21 15:15:00+05:30,2021-09-28 12:15:00+05:30,Long,17564.1,17404.19375,17619.5,Trailing SL Hit,55.400000000001455,7.03672,48.36328000000145,4554.745190473751,220282.41697554197,2.2028241697554196,2021,8403.366611250009,2.2028241697554196
129,129,129,2021-10-04 09:15:00+05:30,2021-10-06 14:15:00+05:30,Long,17711.8,17492.63125,17652.5,Trailing SL Hit,-59.29999999999927,7.072860000000001,-66.37285999999928,4516.762836075385,-299790.46737203124,-2.9979046737203126,2021,8336.99375125001,-2.9979046737203126
130,130,130,2021-10-13 09:15:00+05:30,2021-10-21 10:15:00+05:30,Long,18117.15,17931.36875,18131.6,Trailing SL Hit,14.44999999999709,7.249750000000001,7.200249999997089,4415.705560753208,31794.183963800435,0.3179418396380044,2021,8344.194001250005,0.3179418396380044
131,131,131,2021-10-26 15:15:00+05:30,2021-10-27 15:15:00+05:30,Long,18308.95,18153.268750000003,18181.5,Trailing SL Hit,-127.45000000000073,7.29809,-134.74809000000073,4369.447729116087,-588774.7358532334,-5.887747358532334,2021,8209.445911250004,-5.887747358532334
132,132,132,2021-11-08 12:15:00+05:30,2021-11-10 09:15:00+05:30,Long,18036.45,17856.61875,17960.3,Trailing SL Hit,-76.15000000000146,7.19935,-83.34935000000145,4435.462632613402,-369692.9273776223,-3.696929273776223,2021,8126.096561250003,-3.696929273776223
133,133,133,2021-11-12 12:15:00+05:30,2021-11-16 14:15:00+05:30,Long,18020.85,17881.143750000003,18002.0,Trailing SL Hit,-18.849999999998545,7.20457,-26.054569999998545,4439.302252668437,-115664.11129330103,-1.1566411129330103,2021,8100.041991250005,-1.1566411129330103
134,134,134,2021-12-02 12:15:00+05:30,2021-12-03 12:15:00+05:30,Long,17319.85,17175.13125,17289.55,Trailing SL Hit,-30.299999999999272,6.921879999999999,-37.221879999999274,4618.97764703505,-171927.03170061763,-1.7192703170061763,2021,8062.8201112500055,-1.7192703170061763
135,135,135,2021-12-08 09:15:00+05:30,2021-12-13 13:15:00+05:30,Long,17406.15,17148.149999999998,17365.65,Trailing SL Hit,-40.5,6.954360000000001,-47.45436,4596.076674049114,-218103.87707792933,-2.1810387707792933,2021,8015.365751250006,-2.1810387707792933
136,136,136,2021-12-23 09:15:00+05:30,2021-12-24 09:15:00+05:30,Long,17057.75,16885.75,16945.9,Trailing SL Hit,-111.84999999999854,6.800730000000001,-118.65072999999855,4689.950315838842,-556466.0286380023,-5.564660286380024,2021,7896.715021250007,-5.564660286380024
137,137,137,2021-12-28 09:15:00+05:30,2022-01-18 14:15:00+05:30,Long,17208.15,17015.33125,18097.6,Trailing SL Hit,889.4499999999971,7.0611500000000005,882.3888499999971,4648.959940493312,4102190.4155879486,41.02190415587948,2021,8779.103871250005,41.02190415587948
138,138,138,2022-02-01 09:15:00+05:30,2022-02-01 12:15:00+05:30,Long,17578.1,17329.51875,17329.51875,Initial SL Hit,-248.58124999999927,6.981523749999999,-255.56277374999928,4551.117583811675,-1163096.2333813065,-11.630962333813065,2022,8523.541097500005,-11.630962333813065
139,139,139,2022-02-02 09:15:00+05:30,2022-02-03 15:15:00+05:30,Long,17722.9,17466.34375,17520.25,Trailing SL Hit,-202.65000000000146,7.048630000000001,-209.69863000000146,4513.933949861478,-946565.7651964473,-9.465657651964472,2022,8313.842467500004,-9.465657651964472
140,140,140,2022-02-09 09:15:00+05:30,2022-02-09 10:15:00+05:30,Long,17417.3,17155.76875,17393.55,Trailing SL Hit,-23.75,6.96217,-30.71217,4593.134412337159,-141065.12490454892,-1.4106512490454892,2022,8283.130297500004,-1.4106512490454892
141,141,141,2022-02-09 11:15:00+05:30,2022-02-09 12:15:00+05:30,Long,17410.95,17222.125,17382.45,Trailing SL Hit,-28.5,6.95868,-35.45868,4594.809588218908,-162925.88284958605,-1.6292588284958605,2022,8247.671617500004,-1.6292588284958605
142,142,142,2022-02-09 13:15:00+05:30,2022-02-11 09:15:00+05:30,Long,17442.4,17290.824999999997,17330.8,Trailing SL Hit,-111.60000000000218,6.9546399999999995,-118.55464000000218,4586.524790166491,-543753.7953492738,-5.437537953492738,2022,8129.116977500002,-5.437537953492738
143,143,143,2022-02-15 13:15:00+05:30,2022-02-16 15:15:00+05:30,Long,17286.5,16912.675,17293.05,Trailing SL Hit,6.549999999999272,6.915910000000001,-0.3659100000007287,4627.88881497122,-1693.3907962894916,-0.016933907962894918,2022,8128.751067500001,-0.016933907962894918
144,144,144,2022-03-09 12:15:00+05:30,2022-03-28 09:15:00+05:30,Long,16318.4,15946.09375,17045.5,Trailing SL Hit,727.1000000000004,6.67278,720.4272200000004,4902.441415825081,3531852.240415729,35.31852240415729,2022,8849.1782875,35.31852240415729
145,145,145,2022-03-29 09:15:00+05:30,2022-04-07 13:15:00+05:30,Long,17283.55,17107.5,17646.1,Trailing SL Hit,362.5499999999993,6.985929999999999,355.5640699999993,4628.678714731638,1645791.842532347,16.45791842532347,2022,9204.7423575,16.45791842532347
146,146,146,2022-04-08 13:15:00+05:30,2022-04-11 14:15:00+05:30,Long,17832.7,17643.40625,17682.3,Trailing SL Hit,-150.40000000000146,7.103000000000001,-157.50300000000146,4486.140629293376,-706580.6075356012,-7.065806075356012,2022,9047.239357499999,-7.065806075356012
147,147,147,2022-04-21 12:15:00+05:30,2022-04-22 09:15:00+05:30,Long,17357.7,17180.64375,17227.9,Trailing SL Hit,-129.79999999999927,6.9171200000000015,-136.71711999999928,4608.905557763989,-630116.294209483,-6.301162942094829,2022,8910.5222375,-6.301162942094829
148,148,148,2022-04-28 12:15:00+05:30,2022-04-29 14:15:00+05:30,Long,17251.05,17050.9625,17071.15,Trailing SL Hit,-179.89999999999782,6.86444,-186.76443999999782,4637.398882966544,-866101.205433862,-8.66101205433862,2022,8723.757797500002,-8.66101205433862
149,149,149,2022-05-17 12:15:00+05:30,2022-05-19 09:15:00+05:30,Long,16172.35,15907.46875,15907.46875,Initial SL Hit,-264.88125000000036,6.41596375,-271.29721375000037,4946.714608575748,-1342029.890523024,-13.420298905230238,2022,8452.460583750002,-13.420298905230238
150,150,150,2022-05-20 09:15:00+05:30,2022-05-24 09:15:00+05:30,Long,16160.5,15858.275,16148.7,Trailing SL Hit,-11.799999999999272,6.4618400000000005,-18.261839999999275,4950.341882986294,-90402.35141239084,-0.9040235141239085,2022,8434.198743750003,-0.9040235141239085
151,151,151,2022-05-26 14:15:00+05:30,2022-06-07 09:15:00+05:30,Long,16172.25,15990.46875,16427.9,Trailing SL Hit,255.65000000000146,6.52003,249.12997000000146,4946.745196246657,1232382.482338581,12.32382482338581,2022,8683.328713750005,12.32382482338581
152,152,152,2022-06-09 14:15:00+05:30,2022-06-10 09:15:00+05:30,Long,16477.55,16321.79375,16321.79375,Initial SL Hit,-155.75624999999854,6.559868750000001,-162.31611874999854,4855.090714335566,-788059.480930107,-7.880594809301069,2022,8521.012595000006,-7.880594809301069
153,153,153,2022-06-21 12:15:00+05:30,2022-06-21 14:15:00+05:30,Long,15676.7,15409.825,15638.0,Trailing SL Hit,-38.70000000000073,6.26294,-44.96294000000073,5103.114813704415,-229451.0451817065,-2.294510451817065,2022,8476.049655000004,-2.294510451817065
154,154,154,2022-06-24 09:15:00+05:30,2022-06-30 15:15:00+05:30,Long,15688.45,15491.8125,15735.9,Trailing SL Hit,47.44999999999891,6.28487,41.16512999999891,5099.292791830932,209913.05068377772,2.0991305068377772,2022,8517.214785000004,2.0991305068377772
155,155,155,2022-07-05 09:15:00+05:30,2022-07-13 12:15:00+05:30,Long,15970.35,15752.53125,16001.75,Trailing SL Hit,31.399999999999636,6.39442,25.005579999999636,5009.282827239228,125260.02247915487,1.2526002247915489,2022,8542.220365000003,1.2526002247915489
156,156,156,2022-07-18 09:15:00+05:30,2022-08-22 09:15:00+05:30,Long,16184.8,15984.8875,17580.25,Trailing SL Hit,1395.4500000000007,6.753010000000001,1388.6969900000008,4942.909396470763,6864203.400721669,68.6420340072167,2022,9930.917355000003,68.6420340072167
157,157,157,2022-08-30 11:15:00+05:30,2022-09-01 12:15:00+05:30,Long,17582.0,17364.0,17552.3,Trailing SL Hit,-29.700000000000728,7.026860000000001,-36.72686000000073,4550.108065066545,-167111.1818905732,-1.6711118189057321,2022,9894.190495000003,-1.6711118189057321
158,158,158,2022-09-08 09:15:00+05:30,2022-09-16 09:15:00+05:30,Long,17770.0,17590.225,17666.35,Trailing SL Hit,-103.65000000000146,7.08727,-110.73727000000146,4501.969611705121,-498535.82442319166,-4.985358244231917,2022,9783.453225000001,-4.985358244231917
159,159,159,2022-09-20 09:15:00+05:30,2022-09-21 11:15:00+05:30,Long,17855.3,17595.618749999998,17690.5,Trailing SL Hit,-164.79999999999927,7.109160000000001,-171.90915999999928,4480.462383718,-770232.5247965558,-7.7023252479655575,2022,9611.544065000002,-7.7023252479655575
160,160,160,2022-10-04 09:15:00+05:30,2022-10-10 09:15:00+05:30,Long,17223.25,16952.70625,17085.9,Trailing SL Hit,-137.34999999999854,6.86183,-144.21182999999854,4644.884095626551,-669847.2355681931,-6.698472355681932,2022,9467.332235000003,-6.698472355681932
161,161,161,2022-10-14 09:15:00+05:30,2022-11-10 09:15:00+05:30,Long,17298.7,17025.35,18025.15,Trailing SL Hit,726.4500000000007,7.064770000000001,719.3852300000008,4624.624971818691,3326886.899015536,33.26886899015536,2022,10186.717465000005,33.26886899015536
162,162,162,2022-11-11 09:15:00+05:30,2022-11-18 10:15:00+05:30,Long,18310.55,18032.7625,18226.65,Trailing SL Hit,-83.89999999999782,7.30744,-91.20743999999782,4369.06592101275,-398491.31784680556,-3.984913178468055,2022,10095.510025000007,-3.984913178468055
163,163,163,2022-11-24 14:15:00+05:30,2022-12-05 09:15:00+05:30,Long,18482.75,18330.35,18596.8,Trailing SL Hit,114.04999999999927,7.415910000000001,106.63408999999928,4328.360227779957,461550.75408150535,4.615507540815054,2022,10202.144115000006,4.615507540815054
164,164,164,2022-12-29 14:15:00+05:30,2022-12-30 14:15:00+05:30,Long,18195.65,18040.00625,18098.3,Trailing SL Hit,-97.35000000000218,7.258789999999999,-104.60879000000219,4396.655244522729,-459928.7851766864,-4.5992878517668645,2022,10097.535325000004,-4.5992878517668645
165,165,165,2023-01-09 10:15:00+05:30,2023-01-09 13:15:00+05:30,Long,18105.2,17884.10625,18053.25,Trailing SL Hit,-51.95000000000073,7.2316899999999995,-59.18169000000073,4418.620064953715,-261501.40291187385,-2.6150140291187385,2023,10038.353635000003,-2.6150140291187385
166,166,166,2023-01-13 12:15:00+05:30,2023-01-13 15:15:00+05:30,Long,17965.05,17807.64375,17950.5,Trailing SL Hit,-14.549999999999272,7.183110000000001,-21.73310999999927,4453.090862535869,-96779.51355548367,-0.9677951355548366,2023,10016.620525000004,-0.9677951355548366
167,167,167,2023-01-18 09:15:00+05:30,2023-01-20 14:15:00+05:30,Long,18118.9,17970.53125,18029.35,Trailing SL Hit,-89.55000000000291,7.22965,-96.77965000000292,4415.279073232922,-427309.16335981945,-4.273091633598194,2023,9919.840875000002,-4.273091633598194
168,168,168,2023-02-01 12:15:00+05:30,2023-02-01 13:15:00+05:30,Long,17915.55,17683.256250000002,17683.256250000002,Initial SL Hit,-232.2937499999971,7.119761250000001,-239.4135112499971,4465.3945873835855,-1069075.7972822362,-10.690757972822363,2023,9680.427363750005,-10.690757972822363
169,169,169,2023-02-03 13:15:00+05:30,2023-02-06 10:15:00+05:30,Long,17747.8,17600.59375,17718.8,Trailing SL Hit,-29.0,7.09332,-36.09332,4507.600942088597,-162694.2832351052,-1.6269428323510517,2023,9644.334043750005,-1.6269428323510517
170,170,170,2023-02-08 09:15:00+05:30,2023-02-13 09:15:00+05:30,Long,17861.7,17706.74375,17746.25,Trailing SL Hit,-115.45000000000073,7.121589999999999,-122.57159000000073,4478.8569956946985,-548980.6233449256,-5.489806233449256,2023,9521.762453750003,-5.489806233449256
171,171,171,2023-02-14 11:15:00+05:30,2023-02-20 12:15:00+05:30,Long,17897.35,17777.0125,17903.5,Trailing SL Hit,6.150000000001455,7.16017,-1.0101699999985447,4469.9354932434135,-4515.394737203194,-0.04515394737203195,2023,9520.752283750006,-0.04515394737203195
172,172,172,2023-03-03 09:15:00+05:30,2023-03-09 14:15:00+05:30,Long,17512.65,17345.34375,17586.4,Trailing SL Hit,73.75,7.0198100000000005,66.73019,4568.126468581282,304831.94719245797,3.04831947192458,2023,9587.482473750006,3.04831947192458
173,173,173,2023-03-29 14:15:00+05:30,2023-04-19 13:15:00+05:30,Long,17094.85,16956.7375,17595.55,Trailing SL Hit,500.7000000000007,6.938079999999999,493.7619200000007,4679.771978110367,2310693.197073976,23.106931970739762,2023,10081.244393750007,23.106931970739762
174,174,174,2023-04-28 14:15:00+05:30,2023-05-16 15:15:00+05:30,Long,18064.05,17920.8625,18276.75,Trailing SL Hit,212.70000000000073,7.268160000000001,205.43184000000073,4428.685704479339,909793.05305289,9.0979305305289,2023,10286.676233750008,9.0979305305289
175,175,175,2023-05-22 09:15:00+05:30,2023-05-25 09:15:00+05:30,Long,18270.6,18124.3,18261.85,Trailing SL Hit,-8.75,7.30649,-16.05649,4378.619202434513,-70305.25543769774,-0.7030525543769773,2023,10270.619743750007,-0.7030525543769773
176,176,176,2023-05-26 10:15:00+05:30,2023-06-09 13:15:00+05:30,Long,18413.85,18267.43125,18575.35,Trailing SL Hit,161.5,7.3978399999999995,154.10216,4344.555864200045,669505.4429138936,6.695054429138936,2023,10424.721903750007,6.695054429138936
177,177,177,2023-06-21 09:15:00+05:30,2023-06-23 09:15:00+05:30,Long,18869.5,18730.5125,18730.5125,Initial SL Hit,-138.98749999999927,7.5200024999999995,-146.50750249999928,4239.645989559872,-621139.9454145548,-6.211399454145548,2023,10278.214401250008,-6.211399454145548
178,178,178,2023-06-28 09:15:00+05:30,2023-07-24 14:15:00+05:30,Long,18888.3,18758.96875,19670.9,Trailing SL Hit,782.6000000000022,7.71184,774.8881600000021,4235.426163286267,3281981.5864847642,32.81981586484764,2023,11053.10256125001,32.81981586484764
179,179,179,2023-07-26 09:15:00+05:30,2023-07-27 13:15:00+05:30,Long,19815.7,19661.581250000003,19696.1,Trailing SL Hit,-119.60000000000218,7.902360000000001,-127.50236000000218,4037.2028240233753,-514752.8878616539,-5.147528878616539,2023,10925.600201250008,-5.147528878616539
180,180,180,2023-08-24 09:15:00+05:30,2023-08-24 13:15:00+05:30,Long,19562.1,19422.106249999997,19422.106249999997,Initial SL Hit,-139.99375000000146,7.796841249999999,-147.79059125000146,4089.5404890068044,-604395.6068111357,-6.043956068111356,2023,10777.809610000008,-6.043956068111356
181,181,181,2023-09-01 13:15:00+05:30,2023-09-20 09:15:00+05:30,Long,19435.95,19290.15,19969.35,Trailing SL Hit,533.3999999999978,7.881060000000001,525.5189399999978,4116.0838549183345,2163080.0243877876,21.630800243877875,2023,11303.328550000006,21.630800243877875
182,182,182,2023-10-10 12:15:00+05:30,2023-10-13 10:15:00+05:30,Long,19676.5,19554.25,19678.85,Trailing SL Hit,2.349999999998545,7.8710700000000005,-5.521070000001456,4065.7637283053386,-22447.366147440673,-0.22447366147440673,2023,11297.807480000005,-0.22447366147440673
183,183,183,2023-11-03 09:15:00+05:30,2023-12-20 14:15:00+05:30,Long,19264.9,19112.837499999998,21142.35,Trailing SL Hit,1877.449999999997,8.08145,1869.3685499999972,4152.629912431416,7762795.758088532,77.62795758088531,2023,13167.176030000002,77.62795758088531
184,184,184,2023-12-22 09:15:00+05:30,2024-01-03 10:15:00+05:30,Long,21350.65,21152.512499999997,21567.55,Trailing SL Hit,216.89999999999782,8.583639999999999,208.31635999999781,3746.9585235109935,780552.7606887764,7.805527606887764,2023,13375.49239,7.805527606887764
185,185,185,2024-01-12 09:15:00+05:30,2024-01-17 09:15:00+05:30,Long,21804.5,21640.6875,21640.6875,Initial SL Hit,-163.8125,8.689037500000001,-172.5015375,3668.9674149831458,-632902.5201219933,-6.329025201219933,2024,13202.9908525,-6.329025201219933
186,186,186,2024-01-29 09:15:00+05:30,2024-01-30 14:15:00+05:30,Long,21573.45,21298.893750000003,21527.35,Trailing SL Hit,-46.10000000000218,8.62016,-54.72016000000218,3708.2617754693847,-202916.67767557688,-2.0291667767557686,2024,13148.270692499997,-2.0291667767557686
187,187,187,2024-02-02 09:15:00+05:30,2024-02-08 10:15:00+05:30,Long,21937.85,21706.80625,21737.0,Trailing SL Hit,-200.84999999999854,8.73497,-209.58496999999855,3646.6654663059508,-764286.2723557634,-7.642862723557633,2024,12938.685722499999,-7.642862723557633
188,188,188,2024-02-14 14:15:00+05:30,2024-02-22 09:15:00+05:30,Long,21814.25,21635.943750000002,21935.5,Trailing SL Hit,121.25,8.74995,112.50005,3667.327549652177,412574.5327022474,4.125745327022473,2024,13051.185772499999,4.125745327022473
189,189,189,2024-02-22 14:15:00+05:30,2024-02-28 10:15:00+05:30,Long,22206.7,21953.868749999998,22062.05,Trailing SL Hit,-144.65000000000146,8.85375,-153.50375000000145,3602.5163576758364,-552999.7703395874,-5.529997703395873,2024,12897.682022499997,-5.529997703395873
190,190,190,2024-03-01 09:15:00+05:30,2024-03-11 14:15:00+05:30,Long,22196.95,21928.39375,22323.7,Trailing SL Hit,126.75,8.90413,117.84587,3604.098761316307,424728.15409324254,4.247281540932425,2024,13015.527892499997,4.247281540932425
191,191,191,2024-03-21 09:15:00+05:30,2024-03-21 11:15:00+05:30,Long,22068.1,21814.94375,21951.45,Trailing SL Hit,-116.64999999999782,8.80391,-125.45390999999782,3625.142173544619,-454788.2599770631,-4.547882599770631,2024,12890.073982499998,-4.547882599770631
192,192,192,2024-03-28 09:15:00+05:30,2024-04-12 13:15:00+05:30,Long,22306.25,22128.0,22544.7,Trailing SL Hit,238.45000000000073,8.97019,229.47981000000073,3586.438778369291,823015.2894368196,8.230152894368196,2024,13119.553792499999,8.230152894368196
193,193,193,2024-04-23 09:15:00+05:30,2024-05-03 11:15:00+05:30,Long,22417.65,22274.162500000002,22476.55,Trailing SL Hit,58.89999999999782,8.97884,49.92115999999782,3568.6166926506567,178149.48489247647,1.7814948489247646,2024,13169.474952499997,1.7814948489247646
194,194,194,2024-05-16 14:15:00+05:30,2024-05-16 14:15:00+05:30,Long,22403.25,22129.9375,22129.9375,Initial SL Hit,-273.3125,8.9066375,-282.2191375,3570.9104705790455,-1007779.2730965373,-10.077792730965372,2024,12887.255814999997,-10.077792730965372
195,195,195,2024-05-16 15:15:00+05:30,2024-05-29 10:15:00+05:30,Long,22392.35,22155.76875,22725.25,Trailing SL Hit,332.90000000000146,9.02352,323.87648000000144,3572.648694755129,1157096.8835338908,11.570968835338908,2024,13211.132294999998,11.570968835338908
196,196,196,2024-06-03 09:15:00+05:30,2024-06-04 09:15:00+05:30,Long,23197.1,22575.887499999997,22575.887499999997,Initial SL Hit,-621.2125000000015,9.1545975,-630.3670975000015,3448.7069504377705,-2173951.390475539,-21.73951390475539,2024,12580.765197499995,-21.73951390475539
197,197,197,2024-06-05 14:15:00+05:30,2024-06-05 15:15:00+05:30,Long,22636.05,22071.3875,22572.75,Trailing SL Hit,-63.29999999999927,9.041760000000002,-72.34175999999927,3534.1855138153524,-255669.2002359043,-2.556692002359043,2024,12508.423437499996,-2.556692002359043
198,198,198,2024-06-06 09:15:00+05:30,2024-07-10 10:15:00+05:30,Long,22786.85,22271.45,24211.45,Trailing SL Hit,1424.6000000000022,9.39966,1415.2003400000021,3510.796797275622,4968480.821175379,49.68480821175378,2024,13923.623777499997,49.68480821175378
199,199,199,2024-07-12 10:15:00+05:30,2024-07-22 12:15:00+05:30,Long,24538.25,24283.0875,24487.8,Trailing SL Hit,-50.45000000000073,9.80521,-60.25521000000073,3260.216193086304,-196445.01135981816,-1.9644501135981818,2024,13863.368567499996,-1.9644501135981818
