,Contract,Strike,Trade Type,Expiry Date,DTE,Entry Date,Entry Time,Entry Price,Initial SL,Exit Date,Exit Time,Exit Price,Points Captured,After Costs,Remarks,Qty,ROI%,Trade Year,Trade Month
2,BANKNIFTY2381045400CE,45400,CE,2023-08-10,2 days,2023-08-08,10:35:00,93.85,129.04375,2023-08-08,15:22:00,37.25,56.599999999999994,55.288999999999994,EOD,133.55087286624658,0.7383894209901906,2023,8
3,BANKNIFTY2381044700PE,44700,PE,2023-08-10,2 days,2023-08-08,09:18:00,146.65,183.3125,2023-08-08,15:22:00,109.15,37.5,34.942,EOD,133.55087286624658,0.4666534599692388,2023,8
0,BANKNIFTY2381045000CE,45000,CE,2023-08-10,1 days,2023-08-09,09:18:00,112.35,140.4375,2023-08-09,15:22:00,71.4,40.94999999999999,39.11249999999999,EOD,133.40744858254587,0.5217898832684824,2023,8
1,BANKNIFTY2381044800PE,44800,PE,2023-08-10,1 days,2023-08-09,09:18:00,155.85,194.8125,2023-08-09,09:25:00,194.8125,-38.962500000000006,-42.469125000000005,SL Hit,133.40744858254587,-0.5665697609783215,2023,8
2,BANKNIFTY2381044600PE,44600,PE,2023-08-10,1 days,2023-08-09,09:26:00,112.3,154.4125,2023-08-09,09:41:00,154.4125,-42.1125,-44.779624999999996,SL Hit,133.40744858254587,-0.5973935519733184,2023,8
3,BANKNIFTY2381044400PE,44400,PE,2023-08-10,1 days,2023-08-09,09:42:00,89.9,123.61250000000001,2023-08-09,11:05:00,123.61250000000001,-33.712500000000006,-35.84762500000001,SL Hit,133.40744858254587,-0.4782340188993887,2023,8
0,BANKNIFTY2381044500CE,44500,CE,2023-08-10,0 days,2023-08-10,09:18:00,316.1,395.125,2023-08-10,10:05:00,395.125,-79.02499999999998,-86.13724999999998,SL Hit,133.85820623310735,-1.1530177774852723,2023,8
1,BANKNIFTY2381045100PE,45100,PE,2023-08-10,0 days,2023-08-10,09:18:00,375.1,468.875,2023-08-10,10:25:00,468.875,-93.77499999999998,-102.21474999999998,SL Hit,133.85820623310735,-1.3682283085565505,2023,8
0,BANKNIFTY2381744900CE,44900,CE,2023-08-17,6 days,2023-08-11,09:18:00,110.1,137.625,2023-08-11,15:22:00,70.3,39.8,37.995999999999995,EOD,134.61592394200298,0.5114866646100346,2023,8
1,BANKNIFTY2381744400PE,44400,PE,2023-08-17,6 days,2023-08-11,09:18:00,258.85,323.5625,2023-08-11,15:22:00,239.2,19.650000000000034,14.669500000000035,EOD,134.61592394200298,0.19747482962672175,2023,8
0,BANKNIFTY2381744400CE,44400,CE,2023-08-17,3 days,2023-08-14,09:18:00,85.8,107.25,2023-08-14,14:04:00,107.25,-21.450000000000003,-23.3805,SL Hit,136.12063010239675,-0.3182568392109087,2023,8
1,BANKNIFTY2381744400CE,44400,CE,2023-08-17,3 days,2023-08-14,14:05:00,98.3,135.1625,2023-08-14,15:22:00,60.05,38.25,36.6665,EOD,136.12063010239675,0.499106708364953,2023,8
2,BANKNIFTY2381744100PE,44100,PE,2023-08-17,3 days,2023-08-14,09:18:00,302.1,377.625,2023-08-14,09:26:00,377.625,-75.52499999999998,-82.32224999999998,SL Hit,136.12063010239675,-1.120575654144703,2023,8
3,BANKNIFTY2381743500PE,43500,PE,2023-08-17,3 days,2023-08-14,09:27:00,108.3,148.9125,2023-08-14,15:22:00,45.35,62.949999999999996,61.4135,EOD,136.12063010239675,0.8359644316793544,2023,8
0,BANKNIFTY2381743800CE,43800,CE,2023-08-17,1 days,2023-08-16,09:18:00,127.15,158.9375,2023-08-16,09:52:00,158.9375,-31.787499999999994,-34.648374999999994,SL Hit,136.93456011484244,-0.4744559989319103,2023,8
1,BANKNIFTY2381743900CE,43900,CE,2023-08-17,1 days,2023-08-16,09:53:00,108.9,149.7375,2023-08-16,10:19:00,149.7375,-40.837500000000006,-43.42387500000001,SL Hit,136.93456011484244,-0.5946229221606906,2023,8
2,BANKNIFTY2381744000CE,44000,CE,2023-08-17,1 days,2023-08-16,10:20:00,107.0,147.125,2023-08-16,15:22:00,92.2,14.799999999999997,12.807999999999996,EOD,136.93456011484244,0.17538578459509016,2023,8
3,BANKNIFTY2381743800PE,43800,PE,2023-08-17,1 days,2023-08-16,09:18:00,239.45,299.3125,2023-08-16,15:22:00,96.7,142.75,139.3885,EOD,136.93456011484244,1.9087102932567717,2023,8
0,BANKNIFTY2381743600CE,43600,CE,2023-08-17,0 days,2023-08-17,09:18:00,372.8,466.0,2023-08-17,15:22:00,290.6,82.19999999999999,75.56599999999999,EOD,136.43836737849594,1.0310101669323424,2023,8
1,BANKNIFTY2381744100PE,44100,PE,2023-08-17,0 days,2023-08-17,09:18:00,221.3,276.625,2023-08-17,09:30:00,276.625,-55.32499999999999,-60.30424999999999,SL Hit,136.43836737849594,-0.8227813415984664,2023,8
2,BANKNIFTY2381744100PE,44100,PE,2023-08-17,0 days,2023-08-17,09:31:00,279.9,384.86249999999995,2023-08-17,15:22:00,209.15,70.74999999999997,65.85949999999997,EOD,136.43836737849594,0.8985762656364049,2023,8
0,BANKNIFTY2382444100CE,44100,CE,2023-08-24,6 days,2023-08-18,09:18:00,158.25,197.8125,2023-08-18,09:26:00,197.8125,-39.5625,-43.123125,SL Hit,137.1787587837274,-0.5915576762375524,2023,8
1,BANKNIFTY2382444400CE,44400,CE,2023-08-24,6 days,2023-08-18,09:27:00,94.7,130.2125,2023-08-18,15:22:00,56.0,38.7,37.193000000000005,EOD,137.1787587837274,0.5102089575443174,2023,8
2,BANKNIFTY2382443500PE,43500,PE,2023-08-24,6 days,2023-08-18,09:18:00,141.55,176.9375,2023-08-18,15:22:00,110.05,31.500000000000014,28.984000000000012,EOD,137.1787587837274,0.3975989144587557,2023,8
0,BANKNIFTY2382444100CE,44100,CE,2023-08-24,3 days,2023-08-21,09:18:00,151.7,189.625,2023-08-21,13:05:00,189.625,-37.92500000000001,-41.33825000000001,SL Hit,136.65744988088025,-0.5649179827538299,2023,8
1,BANKNIFTY2382444300CE,44300,CE,2023-08-24,3 days,2023-08-21,13:06:00,103.9,142.8625,2023-08-21,15:22:00,80.6,23.30000000000001,21.455000000000013,EOD,136.65744988088025,0.29319855871942874,2023,8
2,BANKNIFTY2382443600PE,43600,PE,2023-08-24,3 days,2023-08-21,09:18:00,100.4,125.5,2023-08-21,15:22:00,65.3,35.10000000000001,33.44300000000001,EOD,136.65744988088025,0.457023509636628,2023,8
0,BANKNIFTY2382444200CE,44200,CE,2023-08-24,2 days,2023-08-22,09:18:00,123.6,154.5,2023-08-22,15:22:00,89.35,34.25,32.1205,EOD,135.94621967549637,0.43666605490867816,2023,8
1,BANKNIFTY2382444000PE,44000,PE,2023-08-24,2 days,2023-08-22,09:18:00,144.25,180.3125,2023-08-22,15:22:00,130.7,13.550000000000011,10.800500000000012,EOD,135.94621967549637,0.14682871456052,2023,8
0,BANKNIFTY2382444100CE,44100,CE,2023-08-24,1 days,2023-08-23,09:18:00,100.85,126.0625,2023-08-23,11:06:00,126.0625,-25.212500000000006,-27.481625000000005,SL Hit,136.14796560902388,-0.37415673353800916,2023,8
1,BANKNIFTY2382444200CE,44200,CE,2023-08-24,1 days,2023-08-23,11:07:00,83.7,115.0875,2023-08-23,11:23:00,115.0875,-31.387500000000003,-33.375375000000005,SL Hit,136.14796560902388,-0.45439894076882764,2023,8
2,BANKNIFTY2382444300CE,44300,CE,2023-08-24,1 days,2023-08-23,11:24:00,80.3,110.4125,2023-08-23,12:23:00,110.4125,-30.112499999999997,-32.019625,SL Hit,136.14796560902388,-0.4359406803313841,2023,8
3,BANKNIFTY2382444000PE,44000,PE,2023-08-24,1 days,2023-08-23,09:18:00,138.2,172.75,2023-08-23,15:22:00,24.95,113.24999999999999,111.61849999999998,EOD,136.14796560902388,1.519663169933083,2023,8
0,BANKNIFTY2382444300CE,44300,CE,2023-08-24,0 days,2023-08-24,09:18:00,411.95,514.9375,2023-08-24,09:42:00,514.9375,-102.98750000000001,-112.25637500000002,SL Hit,134.19711543300377,-1.5064481713965563,2023,8
1,BANKNIFTY2382444600CE,44600,CE,2023-08-24,0 days,2023-08-24,09:43:00,239.3,329.0375,2023-08-24,09:46:00,329.0375,-89.73750000000001,-95.42087500000001,SL Hit,134.19711543300377,-1.2805206177093225,2023,8
2,BANKNIFTY2382444700CE,44700,CE,2023-08-24,0 days,2023-08-24,09:47:00,241.3,331.7875,2023-08-24,15:22:00,0.15,241.15,238.7355,EOD,134.19711543300377,3.203761545145587,2023,8
3,BANKNIFTY2382444900PE,44900,PE,2023-08-24,0 days,2023-08-24,09:18:00,245.55,306.9375,2023-08-24,12:02:00,306.9375,-61.38749999999999,-66.91237499999998,SL Hit,134.19711543300377,-0.8979447711771436,2023,8
4,BANKNIFTY2382444800PE,44800,PE,2023-08-24,0 days,2023-08-24,12:03:00,211.45,290.74375,2023-08-24,14:24:00,290.74375,-79.29374999999999,-84.3156875,SL Hit,134.19711543300377,-1.1314922048250573,2023,8
5,BANKNIFTY2382444700PE,44700,PE,2023-08-24,0 days,2023-08-24,14:25:00,203.5,279.8125,2023-08-24,15:22:00,198.1,5.400000000000006,1.3840000000000057,EOD,134.19711543300377,0.018572880775927798,2023,8
0,BANKNIFTY23AUG44600CE,44600,CE,2023-08-31,6 days,2023-08-25,09:18:00,121.8,152.25,2023-08-25,09:24:00,152.25,-30.450000000000003,-33.1905,SL Hit,135.3442480950297,-0.44921432663980837,2023,8
1,BANKNIFTY23AUG44800CE,44800,CE,2023-08-31,6 days,2023-08-25,09:25:00,98.3,135.1625,2023-08-25,15:22:00,61.2,37.099999999999994,35.504999999999995,EOD,135.3442480950297,0.48053975286140294,2023,8
2,BANKNIFTY23AUG44100PE,44100,PE,2023-08-31,6 days,2023-08-25,09:18:00,215.25,269.0625,2023-08-25,10:30:00,269.0625,-53.8125,-58.655625,SL Hit,135.3442480950297,-0.7938701462169027,2023,8
3,BANKNIFTY23AUG43600PE,43600,PE,2023-08-31,6 days,2023-08-25,10:31:00,108.35,148.98125,2023-08-25,15:22:00,73.95,34.39999999999999,32.57699999999999,EOD,135.3442480950297,0.4409109570191782,2023,8
0,BANKNIFTY23AUG44400CE,44400,CE,2023-08-31,3 days,2023-08-28,09:18:00,203.75,254.6875,2023-08-28,12:33:00,254.6875,-50.9375,-55.521875,SL Hit,135.51788158447508,-0.7524206881598028,2023,8
1,BANKNIFTY23AUG44800CE,44800,CE,2023-08-31,3 days,2023-08-28,12:34:00,86.9,119.48750000000001,2023-08-28,14:04:00,119.48750000000001,-32.587500000000006,-34.65137500000001,SL Hit,135.51788158447508,-0.46958809339892416,2023,8
2,BANKNIFTY23AUG44900CE,44900,CE,2023-08-31,3 days,2023-08-28,14:05:00,88.6,121.82499999999999,2023-08-28,15:22:00,58.55,30.049999999999997,28.5785,EOD,135.51788158447508,0.38728977788619207,2023,8
3,BANKNIFTY23AUG43900PE,43900,PE,2023-08-31,3 days,2023-08-28,09:18:00,79.6,99.5,2023-08-28,09:20:00,99.5,-19.900000000000006,-21.691000000000006,SL Hit,135.51788158447508,-0.29395183694488497,2023,8
4,BANKNIFTY23AUG43900PE,43900,PE,2023-08-31,3 days,2023-08-28,09:21:00,104.45,143.61875,2023-08-28,15:22:00,49.75,54.7,53.158,EOD,135.51788158447508,0.7203859549267526,2023,8
0,BANKNIFTY23AUG44700CE,44700,CE,2023-08-31,2 days,2023-08-29,09:18:00,133.5,166.875,2023-08-29,15:22:00,80.45,53.05,50.9105,EOD,134.30931435095025,0.6837754348264052,2023,8
1,BANKNIFTY23AUG44500PE,44500,PE,2023-08-31,2 days,2023-08-29,09:18:00,142.1,177.625,2023-08-29,10:17:00,177.625,-35.525000000000006,-38.72225,SL Hit,134.30931435095025,-0.5200758847626084,2023,8
2,BANKNIFTY23AUG44300PE,44300,PE,2023-08-31,2 days,2023-08-29,10:18:00,108.6,149.325,2023-08-29,15:22:00,89.45,19.14999999999999,17.169499999999992,EOD,134.30931435095025,0.23060237727486393,2023,8
0,BANKNIFTY23AUG44600CE,44600,CE,2023-08-31,1 days,2023-08-30,09:18:00,174.6,218.25,2023-08-30,09:28:00,218.25,-43.650000000000006,-47.578500000000005,SL Hit,134.1828599287489,-0.638421920111998,2023,8
1,BANKNIFTY23AUG44800CE,44800,CE,2023-08-31,1 days,2023-08-30,09:29:00,110.85,152.41875,2023-08-30,15:22:00,13.3,97.55,96.3085,EOD,134.1828599287489,1.2922949965447914,2023,8
2,BANKNIFTY23AUG44700PE,44700,PE,2023-08-31,1 days,2023-08-30,09:18:00,152.2,190.25,2023-08-30,12:48:00,190.25,-38.05000000000001,-41.47450000000001,SL Hit,134.1828599287489,-0.5565167024114899,2023,8
3,BANKNIFTY23AUG44500PE,44500,PE,2023-08-31,1 days,2023-08-30,12:49:00,100.5,138.1875,2023-08-30,14:32:00,138.1875,-37.6875,-40.074375,SL Hit,134.1828599287489,-0.5377294247357157,2023,8
4,BANKNIFTY23AUG44400PE,44400,PE,2023-08-31,1 days,2023-08-30,14:33:00,91.05,125.19375,2023-08-30,14:35:00,125.19375,-34.14375,-36.3061875,SL Hit,134.1828599287489,-0.4871668071859394,2023,8
0,BANKNIFTY23AUG44000CE,44000,CE,2023-08-31,0 days,2023-08-31,09:18:00,330.7,413.375,2023-08-31,15:22:00,0.35,330.34999999999997,327.0395,EOD,135.46724345608547,4.430313956625646,2023,8
1,BANKNIFTY23AUG44500PE,44500,PE,2023-08-31,0 days,2023-08-31,09:18:00,258.5,323.125,2023-08-31,09:24:00,323.125,-64.625,-70.44125,SL Hit,135.46724345608547,-0.9542481963100979,2023,8
2,BANKNIFTY23AUG44400PE,44400,PE,2023-08-31,0 days,2023-08-31,09:25:00,260.95,358.80625,2023-08-31,10:35:00,358.80625,-97.85624999999999,-104.05381249999999,SL Hit,135.46724345608547,-1.4095883150471369,2023,8
3,BANKNIFTY23AUG44300PE,44300,PE,2023-08-31,0 days,2023-08-31,10:36:00,275.85,379.29375000000005,2023-08-31,12:01:00,379.29375000000005,-103.44375000000002,-109.99518750000003,SL Hit,135.46724345608547,-1.4900744844060274,2023,8
0,BANKNIFTY2390644700CE,44700,CE,2023-09-06,2 days,2023-09-04,09:18:00,133.15,166.4375,2023-09-04,15:22:00,110.8,22.35000000000001,19.91050000000001,EOD,134.36029384596264,0.26751806306200404,2023,9
1,BANKNIFTY2390644400PE,44400,PE,2023-09-06,2 days,2023-09-04,09:18:00,139.35,174.1875,2023-09-04,09:35:00,174.1875,-34.837500000000006,-37.97287500000001,SL Hit,134.36029384596264,-0.5102046643176009,2023,9
2,BANKNIFTY2390644200PE,44200,PE,2023-09-06,2 days,2023-09-04,09:36:00,106.4,146.3,2023-09-04,10:37:00,146.3,-39.900000000000006,-42.42700000000001,SL Hit,134.36029384596264,-0.5700504187002657,2023,9
3,BANKNIFTY2390644000PE,44000,PE,2023-09-06,2 days,2023-09-04,10:38:00,91.2,125.4,2023-09-04,15:22:00,36.25,54.95,53.6755,EOD,134.36029384596264,0.7211855952328968,2023,9
0,BANKNIFTY2390644600CE,44600,CE,2023-09-06,1 days,2023-09-05,09:18:00,148.25,185.3125,2023-09-05,09:46:00,185.3125,-37.0625,-40.398125,SL Hit,134.4087526979757,-0.542986159258691,2023,9
1,BANKNIFTY2390644800CE,44800,CE,2023-09-06,1 days,2023-09-05,09:47:00,91.0,125.125,2023-09-05,15:22:00,33.35,57.65,56.4065,EOD,134.4087526979757,0.7581527309058367,2023,9
2,BANKNIFTY2390644600PE,44600,PE,2023-09-06,1 days,2023-09-05,09:18:00,160.3,200.375,2023-09-05,11:24:00,200.375,-40.07499999999999,-43.68174999999999,SL Hit,134.4087526979757,-0.5871209533164797,2023,9
3,BANKNIFTY2390644400PE,44400,PE,2023-09-06,1 days,2023-09-05,11:25:00,103.85,142.79375,2023-09-05,12:42:00,142.79375,-38.943749999999994,-41.41018749999999,SL Hit,134.4087526979757,-0.5565891650864303,2023,9
4,BANKNIFTY2390644300PE,44300,PE,2023-09-06,1 days,2023-09-05,12:43:00,96.75,133.03125,2023-09-05,15:22:00,34.8,61.95,60.6345,EOD,134.4087526979757,0.8149807515465408,2023,9
0,BANKNIFTY2390644300CE,44300,CE,2023-09-06,0 days,2023-09-06,09:18:00,214.05,267.5625,2023-09-06,15:22:00,104.0,110.05000000000001,106.86950000000002,EOD,134.7155145122288,1.4396979678164636,2023,9
1,BANKNIFTY2390644800PE,44800,PE,2023-09-06,0 days,2023-09-06,09:18:00,334.0,417.5,2023-09-06,11:22:00,417.5,-83.5,-91.015,SL Hit,134.7155145122288,-1.2261132553330505,2023,9
2,BANKNIFTY2390644600PE,44600,PE,2023-09-06,0 days,2023-09-06,11:23:00,231.0,317.625,2023-09-06,12:24:00,317.625,-86.625,-92.11125,SL Hit,134.7155145122288,-1.2408814436114535,2023,9
3,BANKNIFTY2390644500PE,44500,PE,2023-09-06,0 days,2023-09-06,12:25:00,230.4,316.8,2023-09-06,15:22:00,95.95,134.45,131.1865,EOD,134.7155145122288,1.76728568445585,2023,9
0,BANKNIFTY2391344700CE,44700,CE,2023-09-13,6 days,2023-09-07,09:18:00,130.5,163.125,2023-09-07,09:54:00,163.125,-32.625,-35.56125,SL Hit,134.9388052518183,-0.47985925882612235,2023,9
1,BANKNIFTY2391344900CE,44900,CE,2023-09-13,6 days,2023-09-07,09:55:00,97.6,134.2,2023-09-07,11:01:00,134.2,-36.599999999999994,-38.91799999999999,SL Hit,134.9388052518183,-0.5251548422790264,2023,9
2,BANKNIFTY2391345000CE,45000,CE,2023-09-13,6 days,2023-09-07,11:02:00,101.8,139.975,2023-09-07,11:15:00,139.975,-38.175,-40.592749999999995,SL Hit,134.9388052518183,-0.5477537186885748,2023,9
3,BANKNIFTY2391344200PE,44200,PE,2023-09-13,6 days,2023-09-07,09:18:00,141.4,176.75,2023-09-07,15:22:00,62.95,78.45,76.40650000000001,EOD,134.9388052518183,1.0310201823473057,2023,9
0,BANKNIFTY2391345100CE,45100,CE,2023-09-13,5 days,2023-09-08,09:18:00,149.25,186.5625,2023-09-08,09:34:00,186.5625,-37.3125,-40.670625,SL Hit,133.45388667763214,-0.5427652979858473,2023,9
1,BANKNIFTY2391345400CE,45400,CE,2023-09-13,5 days,2023-09-08,09:35:00,94.0,129.25,2023-09-08,11:39:00,129.25,-35.25,-37.4825,SL Hit,133.45388667763214,-0.5002185307394347,2023,9
2,BANKNIFTY2391345500CE,45500,CE,2023-09-13,5 days,2023-09-08,11:40:00,105.6,145.2,2023-09-08,14:16:00,145.2,-39.599999999999994,-42.108,SL Hit,133.45388667763214,-0.5619476260221733,2023,9
3,BANKNIFTY2391344600PE,44600,PE,2023-09-13,5 days,2023-09-08,09:18:00,110.6,138.25,2023-09-08,10:20:00,138.25,-27.650000000000006,-30.138500000000008,SL Hit,133.45388667763214,-0.4022099963633817,2023,9
4,BANKNIFTY2391344400PE,44400,PE,2023-09-13,5 days,2023-09-08,10:21:00,90.7,124.7125,2023-09-08,15:22:00,43.85,46.85,45.5045,EOD,133.45388667763214,0.6072752386322312,2023,9
0,BANKNIFTY2391345400CE,45400,CE,2023-09-13,2 days,2023-09-11,09:18:00,161.35,201.6875,2023-09-11,09:58:00,201.6875,-40.337500000000006,-43.96787500000001,SL Hit,132.31465748696976,-0.5817594321054901,2023,9
1,BANKNIFTY2391345700CE,45700,CE,2023-09-13,2 days,2023-09-11,09:59:00,92.8,127.6,2023-09-11,15:26:00,127.6,-34.8,-37.004,SL Hit,132.31465748696976,-0.48961715856478283,2023,9
2,BANKNIFTY2391345100PE,45100,PE,2023-09-13,2 days,2023-09-11,09:18:00,123.95,154.9375,2023-09-11,15:22:00,55.3,68.65,66.8575,EOD,132.31465748696976,0.884622721293508,2023,9
0,BANKNIFTY2391345800CE,45800,CE,2023-09-13,1 days,2023-09-12,09:18:00,159.35,199.1875,2023-09-12,15:22:00,45.9,113.44999999999999,111.3975,EOD,130.95275770138625,1.4587809826040172,2023,9
1,BANKNIFTY2391345700PE,45700,PE,2023-09-13,1 days,2023-09-12,09:18:00,150.5,188.125,2023-09-12,09:40:00,188.125,-37.625,-41.01125,SL Hit,130.95275770138625,-0.5370536284280977,2023,9
2,BANKNIFTY2391345500PE,45500,PE,2023-09-13,1 days,2023-09-12,09:41:00,104.65,143.89375,2023-09-12,09:49:00,143.89375,-39.243750000000006,-41.72918750000001,SL Hit,130.95275770138625,-0.5464552179763218,2023,9
3,BANKNIFTY2391345400PE,45400,PE,2023-09-13,1 days,2023-09-12,09:50:00,108.2,148.775,2023-09-12,09:51:00,148.775,-40.575,-43.14475,SL Hit,130.95275770138625,-0.5649923992836884,2023,9
0,BANKNIFTY2391345200CE,45200,CE,2023-09-13,0 days,2023-09-13,09:18:00,260.45,325.5625,2023-09-13,09:24:00,325.5625,-65.11250000000001,-70.97262500000001,SL Hit,131.95165291437218,-0.9364955180421896,2023,9
1,BANKNIFTY2391345300CE,45300,CE,2023-09-13,0 days,2023-09-13,09:25:00,243.25,334.46875,2023-09-13,11:07:00,334.46875,-91.21875,-96.9959375,SL Hit,131.95165291437218,-1.2798774279104137,2023,9
2,BANKNIFTY2391345400CE,45400,CE,2023-09-13,0 days,2023-09-13,11:08:00,245.9,338.1125,2023-09-13,11:26:00,338.1125,-92.2125,-98.052625,SL Hit,131.95165291437218,-1.2938205941343093,2023,9
3,BANKNIFTY2391345700PE,45700,PE,2023-09-13,0 days,2023-09-13,09:18:00,319.85,399.8125,2023-09-13,15:22:00,0.35,319.5,316.298,EOD,131.95165291437218,4.173604391351009,2023,9
0,BANKNIFTY2392046300CE,46300,CE,2023-09-20,6 days,2023-09-14,09:18:00,188.25,235.3125,2023-09-14,15:22:00,156.65,31.599999999999994,28.150999999999996,EOD,130.336746707911,0.3669109756574402,2023,9
1,BANKNIFTY2392045600PE,45600,PE,2023-09-20,6 days,2023-09-14,09:18:00,127.6,159.5,2023-09-14,10:02:00,159.5,-31.900000000000006,-34.77100000000001,SL Hit,130.336746707911,-0.45319390197807746,2023,9
2,BANKNIFTY2392045300PE,45300,PE,2023-09-20,6 days,2023-09-14,10:03:00,97.9,134.6125,2023-09-14,15:22:00,60.5,37.400000000000006,35.816,EOD,130.336746707911,0.46681409200905405,2023,9
0,BANKNIFTY2392046400CE,46400,CE,2023-09-20,5 days,2023-09-15,09:18:00,134.95,168.6875,2023-09-15,11:00:00,168.6875,-33.73750000000001,-36.77387500000001,SL Hit,130.00520020800832,-0.4780794981799273,2023,9
1,BANKNIFTY2392046600CE,46600,CE,2023-09-20,5 days,2023-09-15,11:01:00,103.8,142.725,2023-09-15,15:22:00,72.35,31.450000000000003,29.688500000000005,EOD,130.00520020800832,0.3859659386375456,2023,9
2,BANKNIFTY2392045800PE,45800,PE,2023-09-20,5 days,2023-09-15,09:18:00,137.15,171.4375,2023-09-15,15:22:00,80.0,57.150000000000006,54.978500000000004,EOD,130.00520020800832,0.7147490899635985,2023,9
0,BANKNIFTY2392046400CE,46400,CE,2023-09-20,2 days,2023-09-18,09:18:00,86.0,107.5,2023-09-18,09:21:00,107.5,-21.5,-23.435,SL Hit,130.05127271426758,-0.3047751576058861,2023,9
1,BANKNIFTY2392046400CE,46400,CE,2023-09-20,2 days,2023-09-18,09:22:00,107.5,147.8125,2023-09-18,15:22:00,25.65,81.85,80.51849999999999,EOD,130.05127271426758,1.0471533402043753,2023,9
2,BANKNIFTY2392046000PE,46000,PE,2023-09-20,2 days,2023-09-18,09:18:00,141.75,177.1875,2023-09-18,15:15:00,177.1875,-35.4375,-38.626875,SL Hit,130.05127271426758,-0.5023474254724924,2023,9
3,BANKNIFTY2392045900PE,45900,PE,2023-09-20,2 days,2023-09-18,15:16:00,112.2,154.275,2023-09-18,15:22:00,104.65,7.549999999999997,5.381499999999997,EOD,130.05127271426758,0.06998709241118306,2023,9
0,BANKNIFTY2392045400CE,45400,CE,2023-09-20,0 days,2023-09-20,09:18:00,301.8,377.25,2023-09-20,15:22:00,0.5,301.3,298.277,EOD,131.7578028068804,3.930032214782786,2023,9
1,BANKNIFTY2392045900PE,45900,PE,2023-09-20,0 days,2023-09-20,09:18:00,286.8,358.5,2023-09-20,10:03:00,358.5,-71.69999999999999,-78.15299999999999,SL Hit,131.7578028068804,-1.0297267562766121,2023,9
2,BANKNIFTY2392045800PE,45800,PE,2023-09-20,0 days,2023-09-20,10:04:00,262.15,360.45624999999995,2023-09-20,11:02:00,360.45624999999995,-98.30624999999998,-104.53231249999997,SL Hit,131.7578028068804,-1.3772947817322194,2023,9
3,BANKNIFTY2392045700PE,45700,PE,2023-09-20,0 days,2023-09-20,11:03:00,273.2,375.65,2023-09-20,11:36:00,375.65,-102.44999999999999,-108.93849999999999,SL Hit,131.7578028068804,-1.4353497401077338,2023,9
0,BANKNIFTY23SEP45000CE,45000,CE,2023-09-28,3 days,2023-09-25,09:18:00,115.5,144.375,2023-09-25,09:22:00,144.375,-28.875,-31.47375,SL Hit,134.34555243450936,-0.4228358330935639,2023,9
1,BANKNIFTY23SEP45200CE,45200,CE,2023-09-28,3 days,2023-09-25,09:23:00,93.4,128.425,2023-09-25,12:34:00,128.425,-35.025000000000006,-37.24325,SL Hit,134.34555243450936,-0.5003464995706541,2023,9
2,BANKNIFTY23SEP45300CE,45300,CE,2023-09-28,3 days,2023-09-25,12:35:00,100.35,137.98125,2023-09-25,15:22:00,58.4,41.949999999999996,40.3625,EOD,134.34555243450936,0.5422522360137884,2023,9
3,BANKNIFTY23SEP44500PE,44500,PE,2023-09-28,3 days,2023-09-25,09:18:00,228.6,285.75,2023-09-25,15:22:00,102.8,125.8,122.48599999999999,EOD,134.34555243450936,1.645544933549331,2023,9
0,BANKNIFTY23SEP44900CE,44900,CE,2023-09-28,2 days,2023-09-26,09:18:00,133.7,167.125,2023-09-26,15:22:00,88.85,44.849999999999994,42.6245,EOD,134.00694155957277,0.5711978880506009,2023,9
1,BANKNIFTY23SEP44600PE,44600,PE,2023-09-28,2 days,2023-09-26,09:18:00,165.05,206.3125,2023-09-26,12:46:00,206.3125,-41.26249999999999,-44.97612499999999,SL Hit,134.00694155957277,-0.6027112954451038,2023,9
2,BANKNIFTY23SEP44300PE,44300,PE,2023-09-28,2 days,2023-09-26,12:47:00,96.85,133.16875,2023-09-26,15:22:00,53.4,43.449999999999996,41.9475,EOD,134.00694155957277,0.5621256181070178,2023,9
0,BANKNIFTY23SEP44600CE,44600,CE,2023-09-28,1 days,2023-09-27,09:18:00,127.35,159.1875,2023-09-27,13:31:00,159.1875,-31.837500000000006,-34.702875000000006,SL Hit,134.78193966935746,-0.46773208046032544,2023,9
1,BANKNIFTY23SEP44800CE,44800,CE,2023-09-28,1 days,2023-09-27,13:32:00,82.5,113.4375,2023-09-27,15:22:00,57.15,25.35,23.953500000000002,EOD,134.78193966935746,0.32284991918699535,2023,9
2,BANKNIFTY23SEP44500PE,44500,PE,2023-09-28,1 days,2023-09-27,09:18:00,173.0,216.25,2023-09-27,09:58:00,216.25,-43.25,-47.1425,SL Hit,134.78193966935746,-0.6353957590862683,2023,9
3,BANKNIFTY23SEP44200PE,44200,PE,2023-09-28,1 days,2023-09-27,09:59:00,111.9,153.8625,2023-09-27,10:00:00,153.8625,-41.962500000000006,-44.62012500000001,SL Hit,134.78193966935746,-0.601398699578919,2023,9
4,BANKNIFTY23SEP44100PE,44100,PE,2023-09-28,1 days,2023-09-27,10:01:00,109.85,151.04375,2023-09-27,10:14:00,151.04375,-41.193749999999994,-43.80268749999999,SL Hit,134.78193966935746,-0.5903811183980717,2023,9
0,BANKNIFTY23SEP44400CE,44400,CE,2023-09-28,0 days,2023-09-28,09:18:00,284.2,355.25,2023-09-28,15:22:00,0.2,284.0,281.156,EOD,134.22608594496285,3.7738469419941976,2023,9
