date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,DATETIME,Cumulative ROI%,Max Cumulative ROI%,DD
2020-09-14,Monday,2020-09-17,3,11550,C,44.15,14:05:00,81.5,81.5,2020-09-16,14:55:00,0,SL hit,-37.35,1.2565000000000002,8032.128514056225,-310092.3694779117,-3.100923694779117,2020,9,85.0,29.1,1.2088353413654618,115.96385542168674,2020-09-14 14:05:00,165.77074591256684,172.92078778125696,-7.150041868690124
2020-09-15,Tuesday,2020-09-17,2,11450,P,40.1,14:25:00,80.0,0.05,2020-09-17,15:25:00,0,EOD exit,40.050000000000004,0.40149999999999997,7518.796992481203,298109.022556391,2.9810902255639102,2020,9,43.5,0.05,3.0112781954887224,107.61278195488724,2020-09-15 14:25:00,168.75183613813076,172.92078778125696,-4.168951643126206
2020-09-18,Friday,2020-09-24,6,11550,P,79.95,13:35:00,112.7,112.7,2020-09-18,14:15:00,0,SL hit,-32.75,1.9265,9160.30534351145,-317647.3282442748,-3.1764732824427475,2020,9,125.0,72.0,0.7282442748091605,132.25190839694656,2020-09-18 13:35:00,165.575362855688,172.92078778125696,-7.345424925568949
2020-09-18,Friday,2020-09-24,6,11600,C,57.3,14:15:00,90.75,0.1,2020-09-24,15:25:00,0,EOD exit,57.199999999999996,0.574,8968.609865470851,507856.5022421524,5.0785650224215235,2020,9,62.15,0.05,5.134529147982062,130.04484304932734,2020-09-18 14:15:00,170.65392787810953,172.92078778125696,-2.2668599031474344
2020-09-25,Friday,2020-10-01,6,10900,P,91.55,12:05:00,152.5,0.05,2020-10-01,15:25:00,0,EOD exit,91.5,0.9159999999999999,4922.067268252666,445860.5414273995,4.458605414273995,2020,10,98.7,0.05,4.5036915504511885,67.06316652994256,2020-09-25 12:05:00,175.11253329238352,175.11253329238352,0.0
2020-09-30,Wednesday,2020-10-01,1,11250,C,34.95,09:45:00,64.0,64.0,2020-09-30,10:35:00,0,SL hit,-29.049999999999997,0.9895,10327.022375215147,-310218.58864027535,-3.102185886402754,2020,9,66.95,30.5,0.45955249569707435,145.223752151463,2020-09-30 09:45:00,172.01034740598075,175.11253329238352,-3.102185886402765
2020-10-05,Monday,2020-10-08,3,11450,P,51.1,11:05:00,95.15,0.05,2020-10-08,15:25:00,0,EOD exit,51.050000000000004,0.5115,6810.4426787741195,344189.5573212259,3.4418955732122587,2020,10,89.15,0.05,3.476730987514188,97.47446083995457,2020-10-05 11:05:00,175.45224297919302,175.45224297919302,0.0
2020-10-09,Friday,2020-10-15,6,11850,P,88.1,11:05:00,147.4,147.4,2020-10-15,14:05:00,0,SL hit,-59.30000000000001,2.355,5059.021922428329,-311913.9966273187,-3.119139966273187,2020,10,149.1,2.0,4.355817875210791,74.93676222596963,2020-10-09 11:05:00,172.33310301291982,175.45224297919302,-3.1191399662731953
2020-10-14,Wednesday,2020-10-15,1,11950,C,34.0,09:25:00,64.45,64.45,2020-10-14,14:55:00,0,SL hit,-30.450000000000003,0.9845,9852.216748768473,-309699.5073891626,-3.0969950738916263,2020,10,74.0,15.75,1.7980295566502464,147.16748768472908,2020-10-14 09:25:00,169.2361079390282,175.45224297919302,-6.216135040164829
2020-10-19,Monday,2020-10-22,3,11850,P,82.0,09:45:00,109.85,0.05,2020-10-22,15:25:00,0,EOD exit,81.95,0.8205,10771.992818671457,873926.391382406,8.73926391382406,2020,10,107.0,0.05,8.82764811490126,159.56014362657095,2020-10-19 09:45:00,177.97537185285225,177.97537185285225,0.0
2020-10-21,Wednesday,2020-10-22,1,12000,C,25.35,13:15:00,67.5,0.05,2020-10-22,15:25:00,0,EOD exit,25.3,0.254,7117.437722419929,178263.34519572955,1.7826334519572953,2020,10,34.45,0.05,1.800711743772242,106.76156583629893,2020-10-21 13:15:00,179.75800530480956,179.75800530480956,0.0
2020-10-23,Friday,2020-10-29,6,11950,P,100.0,12:55:00,130.8,130.8,2020-10-26,09:15:00,0,SL hit,-30.80000000000001,2.3080000000000003,9740.259740259737,-322480.51948051946,-3.224805194805195,2020,10,141.85,92.1,0.7694805194805197,145.49512987012983,2020-10-23 12:55:00,176.53320011000437,179.75800530480956,-3.2248051948051852
2020-10-26,Monday,2020-10-29,3,11950,C,71.3,09:15:00,117.7,0.05,2020-10-29,15:25:00,0,EOD exit,71.25,0.7134999999999999,6465.51724137931,456054.9568965517,4.560549568965517,2020,10,77.1,0.05,4.606681034482758,96.57866379310343,2020-10-26 09:15:00,181.09374967896989,181.09374967896989,0.0
2020-10-27,Tuesday,2020-10-29,2,11800,P,62.25,13:05:00,137.2,137.2,2020-10-28,13:55:00,0,SL hit,-74.94999999999999,1.9945,4002.668445630421,-307983.3222148099,-3.079833222148099,2020,10,149.65,33.25,1.1607738492328221,59.03935957304871,2020-10-27 13:05:00,178.0139164568218,181.09374967896989,-3.079833222148096
2020-10-30,Friday,2020-11-05,6,11700,C,121.9,11:25:00,179.0,166.35,2020-11-03,09:15:00,0,Gap SL hit,-44.44999999999999,2.8825,5253.940455341507,-248682.13660245182,-2.486821366024518,2020,11,209.9,85.15,1.9308231173380037,76.83887915936954,2020-10-30 11:25:00,175.52709509079727,181.09374967896989,-5.566654588172611
2020-11-03,Tuesday,2020-11-05,2,11700,P,96.05,09:25:00,118.75,0.05,2020-11-05,15:25:00,0,EOD exit,96.0,0.961,13215.859030837002,1256022.026431718,12.560220264317179,2020,11,111.6,0.05,12.687224669603522,193.28193832599115,2020-11-03 09:25:00,188.08731535511444,188.08731535511444,0.0
2020-11-04,Wednesday,2020-11-05,1,11800,C,95.2,13:05:00,177.0,239.25,2020-11-05,09:15:00,0,Gap SL hit,-144.05,3.3445,3667.4816625916874,-540566.6259168705,-5.405666259168705,2020,11,274.65,69.9,0.9278728606356969,54.09535452322739,2020-11-04 13:05:00,182.68164909594574,188.08731535511444,-5.405666259168697
2020-11-06,Friday,2020-11-12,6,12150,P,82.55,13:25:00,139.5,0.1,2020-11-12,15:25:00,0,EOD exit,82.45,0.8264999999999999,5267.778753292361,429974.5390693591,4.299745390693591,2020,11,97.0,0.05,4.345917471466198,80.00438981562775,2020-11-06 13:25:00,186.98139448663935,188.08731535511444,-1.1059208684750956
2020-11-13,Friday,2020-11-19,6,12650,P,73.05,13:55:00,137.6,0.05,2020-11-19,15:25:00,0,EOD exit,73.0,0.731,4647.560030983734,335874.51587916346,3.3587451587916344,2020,11,82.3,0.05,3.392718822618126,73.48954298993029,2020-11-13 13:55:00,190.34013964543098,190.34013964543098,0.0
2020-11-18,Wednesday,2020-11-19,1,12900,C,32.75,11:05:00,57.0,57.0,2020-11-18,13:45:00,0,SL hit,-24.25,0.8975,12371.134020618556,-311103.09278350516,-3.1110309278350514,2020,11,62.3,23.75,1.1134020618556701,199.4845360824742,2020-11-18 11:05:00,187.22910871759592,190.34013964543098,-3.11103092783506
2020-11-20,Friday,2020-11-26,6,12850,C,71.8,11:05:00,118.8,118.8,2020-11-20,13:45:00,0,SL hit,-47.0,1.906,6382.978723404255,-312165.9574468085,-3.1216595744680853,2020,11,119.95,65.0,0.43404255319148916,102.52659574468086,2020-11-20 11:05:00,184.10744914312784,190.34013964543098,-6.232690502303143
2020-11-24,Tuesday,2020-11-26,2,13000,P,70.8,09:55:00,98.95,98.95,2020-11-25,13:55:00,0,SL hit,-28.150000000000006,1.6975,10657.193605683835,-318090.5861456483,-3.180905861456483,2020,11,124.6,23.5,5.040852575488454,173.17939609236234,2020-11-24 09:55:00,180.92654328167134,190.34013964543098,-9.413596363759638
2020-11-27,Friday,2020-12-03,6,13000,P,93.15,12:25:00,136.5,136.5,2020-11-27,14:45:00,0,SL hit,-43.349999999999994,2.2965,6920.415224913496,-315892.73356401385,-3.158927335640138,2020,11,149.35,87.8,0.3702422145328726,112.45674740484431,2020-11-27 12:25:00,177.7676159460312,190.34013964543098,-12.572523699399767
2020-12-01,Tuesday,2020-12-03,2,13050,P,107.8,09:45:00,150.55,0.05,2020-12-03,15:25:00,0,EOD exit,107.75,1.0785,7017.54385964912,748571.9298245611,7.485719298245611,2020,12,117.45,0.05,7.561403508771927,114.47368421052629,2020-12-01 09:45:00,185.25333524427683,190.34013964543098,-5.086804401154154
2020-12-02,Wednesday,2020-12-03,1,13150,C,28.7,12:55:00,80.0,0.05,2020-12-03,15:25:00,0,EOD exit,28.65,0.28750000000000003,5847.95321637427,165862.5730994152,1.6586257309941521,2020,12,54.9,0.05,1.6754385964912282,96.12573099415206,2020-12-02 12:55:00,186.91196097527097,190.34013964543098,-3.4281786701600083
2020-12-04,Friday,2020-12-10,6,13150,P,56.7,14:35:00,103.2,0.05,2020-12-10,15:25:00,0,EOD exit,56.650000000000006,0.5675,6451.612903225807,361822.58064516133,3.618225806451613,2020,12,59.9,0.05,3.65483870967742,106.0483870967742,2020-12-04 14:35:00,190.5301867817226,190.5301867817226,0.0
2020-12-10,Thursday,2020-12-10,0,13500,C,19.5,09:25:00,50.0,0.05,2020-12-10,15:25:00,0,EOD exit,19.45,0.1955,9836.065573770491,189388.52459016393,1.8938852459016393,2020,12,20.3,0.05,1.9131147540983602,165.98360655737702,2020-12-10 09:25:00,192.42407202762422,192.42407202762422,0.0
2020-12-11,Friday,2020-12-17,6,13550,C,63.75,14:15:00,121.1,121.1,2020-12-14,09:15:00,0,SL hit,-57.349999999999994,1.8485,5231.037489102006,-309669.5727986051,-3.0966957279860505,2020,12,122.0,61.15,0.1360069747166522,88.60069747166521,2020-12-11 14:15:00,189.32737629963816,192.42407202762422,-3.0966957279860594
2020-12-15,Tuesday,2020-12-17,2,13550,C,52.85,09:55:00,92.3,92.3,2020-12-15,13:55:00,0,SL hit,-39.449999999999996,1.4515,7604.562737642586,-311038.02281368827,-3.110380228136883,2020,12,97.75,44.5,0.634980988593156,128.8022813688213,2020-12-15 09:55:00,186.21699607150128,192.42407202762422,-6.207075956122935
2020-12-16,Wednesday,2020-12-17,1,13650,P,62.2,10:55:00,77.9,77.9,2020-12-16,12:45:00,0,SL hit,-15.700000000000003,1.4010000000000002,14652.014652014652,-250564.1025641026,-2.505641025641026,2020,12,83.25,52.55,1.413919413919415,250.0,2020-12-16 10:55:00,183.71135504586027,192.42407202762422,-8.712716981763947
2020-12-17,Thursday,2020-12-17,0,13700,P,46.05,09:15:00,65.05,0.05,2020-12-17,15:25:00,0,EOD exit,46.0,0.46099999999999997,14598.5401459854,664802.9197080291,6.648029197080291,2020,12,50.3,0.05,6.715328467153284,249.99999999999994,2020-12-17 09:15:00,190.35938424294056,192.42407202762422,-2.064687784683656
2020-12-18,Friday,2020-12-24,6,13750,P,91.2,14:05:00,149.8,149.8,2020-12-21,12:55:00,0,SL hit,-58.60000000000001,2.41,5119.453924914675,-312337.88395904435,-3.1233788395904436,2020,12,151.7,74.75,0.8421501706484641,87.99061433447096,2020-12-18 14:05:00,187.23600540335013,192.42407202762422,-5.188066624274086
2020-12-21,Monday,2020-12-24,3,13750,C,68.25,09:15:00,98.0,98.0,2020-12-21,10:35:00,0,SL hit,-29.75,1.6625,10084.033613445377,-316764.70588235295,-3.1676470588235293,2020,12,101.2,64.25,0.40336134453781514,173.31932773109241,2020-12-21 09:15:00,184.06835834452662,192.42407202762422,-8.355713683097605
2020-12-21,Monday,2020-12-24,3,13800,C,40.25,12:55:00,73.15,0.05,2020-12-24,15:25:00,0,EOD exit,40.2,0.40299999999999997,9118.541033434649,362890.57750759873,3.628905775075987,2020,12,45.2,0.05,3.665653495440729,157.2948328267477,2020-12-21 12:55:00,187.6972641196026,192.42407202762422,-4.7268079080216125
2020-12-23,Wednesday,2020-12-24,1,13450,P,42.5,10:15:00,87.75,0.05,2020-12-24,15:25:00,0,EOD exit,42.45,0.4255,6629.834254143647,278615.4696132597,2.786154696132597,2020,12,48.25,0.05,2.8143646408839778,111.46408839779008,2020-12-23 10:15:00,190.4834188157352,192.42407202762422,-1.940653211889014
2020-12-28,Monday,2020-12-31,3,13800,P,66.45,12:05:00,94.4,0.05,2020-12-31,15:25:00,0,EOD exit,66.4,0.665,10733.45259391771,705563.5062611806,7.055635062611806,2020,12,67.65,0.05,7.12701252236136,185.15205724508047,2020-12-28 12:05:00,197.539053878347,197.539053878347,0.0
2020-12-30,Wednesday,2020-12-31,1,14000,C,34.2,12:15:00,60.0,0.05,2020-12-31,15:25:00,0,EOD exit,34.150000000000006,0.3425,11627.906976744187,393110.46511627914,3.9311046511627916,2020,12,42.0,0.05,3.9709302325581404,203.48837209302332,2020-12-30 12:15:00,201.4701585295098,201.4701585295098,0.0
2021-01-01,Friday,2021-01-07,6,13950,P,77.7,12:25:00,116.45,0.05,2021-01-07,15:25:00,0,EOD exit,77.65,0.7775,7741.935483870968,595141.935483871,5.95141935483871,2021,1,116.35,0.05,6.011612903225807,135.0,2021-01-01 12:25:00,207.42157788434852,207.42157788434852,0.0
2021-01-04,Monday,2021-01-07,3,14150,C,39.95,10:55:00,74.0,74.0,2021-01-04,15:15:00,0,SL hit,-34.05,1.1395,8810.57268722467,-310039.6475770925,-3.1003964757709253,2021,1,78.4,33.65,0.5550660792951546,155.83700440528636,2021-01-04 10:55:00,204.3211814085776,207.42157788434852,-3.1003964757709355
2021-01-08,Friday,2021-01-14,6,14250,P,99.2,11:45:00,127.4,0.05,2021-01-14,15:25:00,0,EOD exit,99.15,0.9925,10638.297872340425,1044228.7234042552,10.442287234042553,2021,1,105.15,0.05,10.547872340425531,189.4946808510638,2021-01-08 11:45:00,214.76346864262013,214.76346864262013,0.0
2021-01-15,Friday,2021-01-21,6,14600,C,83.6,13:45:00,146.0,146.0,2021-01-21,13:25:00,0,SL hit,-62.400000000000006,2.296,4807.692307692308,-311038.4615384616,-3.1103846153846164,2021,1,150.0,18.35,3.137019230769231,87.74038461538461,2021-01-15 13:45:00,211.6530840272355,214.76346864262013,-3.1103846153846177
2021-01-19,Tuesday,2021-01-21,2,14350,P,69.15,10:05:00,105.1,0.05,2021-01-21,15:25:00,0,EOD exit,69.10000000000001,0.6920000000000001,8344.923504867875,570859.5271210017,5.708595271210017,2021,1,73.75,0.05,5.766342141863703,149.68706536856752,2021-01-19 10:05:00,217.36167929844552,217.36167929844552,0.0
2021-01-22,Friday,2021-01-28,6,14600,C,96.95,11:05:00,140.85,0.05,2021-01-28,15:25:00,0,EOD exit,96.9,0.97,6833.712984054671,655558.0865603647,6.5555808656036465,2021,1,105.65,0.05,6.621867881548978,124.71526195899776,2021-01-22 11:05:00,223.91726016404917,223.91726016404917,0.0
2021-02-01,Monday,2021-02-04,3,13750,P,127.45,11:45:00,252.85,0.05,2021-02-04,15:25:00,0,EOD exit,127.4,1.2750000000000001,2392.3444976076557,301734.4497607656,3.017344497607656,2021,2,183.4,0.05,3.0478468899521536,41.11842105263158,2021-02-01 11:45:00,226.93460466165683,226.93460466165683,0.0
2021-02-04,Thursday,2021-02-04,0,14800,C,21.55,09:25:00,48.75,48.75,2021-02-04,11:15:00,0,SL hit,-27.2,0.703,11029.411764705883,-307753.67647058825,-3.0775367647058824,2021,2,50.0,14.25,0.8051470588235295,204.04411764705884,2021-02-04 09:25:00,223.85706789695095,226.93460466165683,-3.077536764705883
2021-02-08,Monday,2021-02-11,3,15050,P,126.7,09:15:00,194.35,0.05,2021-02-11,15:25:00,0,EOD exit,126.65,1.2675,4434.589800443459,556019.955654102,5.56019955654102,2021,2,130.55,0.05,5.6164079822616415,83.42572062084258,2021-02-08 09:15:00,229.41726745349197,229.41726745349197,0.0
2021-02-09,Tuesday,2021-02-11,2,15200,C,60.4,14:55:00,125.85,0.05,2021-02-11,15:25:00,0,EOD exit,60.35,0.6044999999999999,4583.651642475173,273852.5592055004,2.738525592055004,2021,2,74.0,0.05,2.766233766233767,87.08938120702827,2021-02-09 14:55:00,232.15579304554697,232.15579304554697,0.0
2021-02-12,Friday,2021-02-18,6,15200,C,86.85,13:55:00,144.4,144.4,2021-02-15,09:15:00,0,SL hit,-57.55000000000001,2.3125,5212.8583840139,-312054.73501303216,-3.1205473501303214,2021,2,159.85,86.85,0.0,99.04430929626409,2021-02-12 13:55:00,229.03524569541665,232.15579304554697,-3.120547350130323
2021-02-15,Monday,2021-02-18,3,15250,P,87.5,09:15:00,133.75,133.75,2021-02-18,12:15:00,0,SL hit,-46.25,2.2125,6486.486486486487,-314351.35135135136,-3.1435135135135135,2021,2,154.75,35.15,3.395675675675676,123.64864864864866,2021-02-15 09:15:00,225.89173218190314,232.15579304554697,-6.264060863643834
2021-02-17,Wednesday,2021-02-18,1,15300,C,45.85,09:25:00,78.0,78.0,2021-02-17,11:05:00,0,SL hit,-32.15,1.2385,9331.25972006221,-311556.76516329707,-3.1155676516329707,2021,2,79.5,37.0,0.8258164852255057,178.4603421461898,2021-02-17 09:25:00,222.77616453027017,232.15579304554697,-9.379628515276806
2021-02-17,Wednesday,2021-02-18,1,15300,C,36.0,12:55:00,79.5,0.1,2021-02-18,15:25:00,0,EOD exit,35.9,0.36100000000000004,6896.551724137931,245096.55172413794,2.450965517241379,2021,2,43.6,0.05,2.4793103448275864,131.89655172413794,2021-02-17 12:55:00,225.22713004751154,232.15579304554697,-6.928662998035435
2021-02-19,Friday,2021-02-25,6,15100,C,89.0,13:55:00,163.1,0.1,2021-02-25,15:25:00,0,EOD exit,88.9,0.891,4048.582995951417,356311.74089068826,3.563117408906882,2021,2,99.0,0.05,3.601214574898786,76.417004048583,2021-02-19 13:55:00,228.79024745641843,232.15579304554697,-3.365545589128544
2021-02-24,Wednesday,2021-02-25,1,14700,P,43.1,09:55:00,84.0,0.05,2021-02-25,15:25:00,0,EOD exit,43.050000000000004,0.4315,7334.963325183375,312605.1344743277,3.126051344743277,2021,2,60.6,0.05,3.157701711491443,134.7799511002445,2021-02-24 09:55:00,231.9162988011617,232.15579304554697,-0.2394942443852699
2021-02-26,Friday,2021-03-04,6,14900,C,103.8,11:55:00,192.6,172.1,2021-03-03,09:15:00,0,Gap SL hit,-68.3,2.759,3378.3783783783783,-240064.18918918917,-2.4006418918918917,2021,3,226.9,58.95,1.5152027027027024,62.92229729729729,2021-02-26 11:55:00,229.5156569092698,232.15579304554697,-2.640136136277164
2021-03-02,Tuesday,2021-03-04,2,14850,P,109.3,09:25:00,170.5,170.5,2021-03-02,11:15:00,0,SL hit,-61.2,2.798,4901.9607843137255,-313715.6862745098,-3.137156862745098,2021,3,174.2,86.2,1.1323529411764703,90.99264705882354,2021-03-02 09:25:00,226.37850004652472,232.15579304554697,-5.777292999022251
2021-03-03,Wednesday,2021-03-04,1,15050,P,66.95,10:25:00,103.55,103.55,2021-03-04,09:45:00,0,SL hit,-36.599999999999994,1.705,8196.72131147541,-313975.40983606555,-3.139754098360655,2021,3,112.5,12.45,4.467213114754099,154.20081967213116,2021-03-03 10:25:00,223.23874594816405,232.15579304554697,-8.91704709738292
2021-03-05,Friday,2021-03-10,5,15000,C,149.35,13:45:00,256.0,174.05,2021-03-10,15:25:00,0,EOD exit,-24.700000000000017,3.234,2812.939521800281,-78576.65260196911,-0.7857665260196911,2021,3,232.9,61.55,2.4697609001406464,52.742616033755276,2021-03-05 13:45:00,222.45297942214435,232.15579304554697,-9.70281362340262
2021-03-08,Monday,2021-03-10,2,15000,P,113.55,09:45:00,178.05,178.05,2021-03-08,13:35:00,0,SL hit,-64.50000000000001,2.9160000000000004,4651.162790697674,-313562.79069767444,-3.1356279069767443,2021,3,181.5,95.1,0.858139534883721,87.20930232558139,2021-03-08 09:45:00,219.31735151516762,232.15579304554697,-12.838441530379356
2021-03-16,Tuesday,2021-03-18,2,14950,P,73.65,10:25:00,123.65,123.65,2021-03-16,13:05:00,0,SL hit,-50.0,1.973,6000.0,-311838.0,-3.11838,2021,3,124.8,63.25,0.6240000000000003,112.12500000000001,2021-03-16 10:25:00,216.1989715151676,232.15579304554697,-15.956821530379358
2021-03-17,Wednesday,2021-03-18,1,14950,C,62.0,10:05:00,94.8,0.05,2021-03-18,15:25:00,0,EOD exit,61.95,0.6204999999999999,9146.341463414636,560940.548780488,5.60940548780488,2021,3,88.7,0.05,5.666158536585367,170.922256097561,2021-03-17 10:05:00,221.8083770029725,232.15579304554697,-10.34741604257448
2021-03-18,Thursday,2021-03-18,0,14850,P,43.65,09:35:00,77.0,77.0,2021-03-18,10:25:00,0,SL hit,-33.35,1.2065000000000001,8995.502248875562,-310853.07346326835,-3.1085307346326836,2021,3,84.4,42.85,0.07196401799100424,166.9790104947526,2021-03-18 09:35:00,218.6998462683398,232.15579304554697,-13.455946777207174
2021-03-18,Thursday,2021-03-18,0,14800,P,24.05,12:05:00,60.0,60.0,2021-03-18,13:05:00,0,SL hit,-35.95,0.8405,8344.923504867871,-307013.90820584144,-3.0701390820584145,2021,3,95.8,22.0,0.1710709318497914,154.38108484005562,2021-03-18 12:05:00,215.6297071862814,232.15579304554697,-16.526085859265578
2021-03-22,Monday,2021-03-25,3,14700,P,107.15,15:05:00,206.0,206.0,2021-03-25,09:15:00,0,SL hit,-98.85,3.1315,3034.901365705615,-309503.79362670716,-3.0950379362670715,2021,3,255.0,39.25,2.0606980273141127,55.76631259484067,2021-03-22 15:05:00,212.53466925001433,232.15579304554697,-19.62112379553264
2021-03-24,Wednesday,2021-03-25,1,14750,C,90.65,09:15:00,114.0,0.05,2021-03-25,15:25:00,0,EOD exit,90.60000000000001,0.907,12847.965738758034,1152372.5910064245,11.523725910064245,2021,3,93.05,0.05,11.64025695931478,236.88436830835124,2021-03-24 09:15:00,224.0583951600786,232.15579304554697,-8.097397885468382
2021-03-26,Friday,2021-04-01,6,14500,P,127.35,11:45:00,206.5,0.05,2021-04-01,15:25:00,0,EOD exit,127.3,1.274,3790.2716361339226,477672.77321541373,4.7767277321541375,2021,4,151.85,0.05,4.825015792798483,68.69867340492735,2021-03-26 11:45:00,228.83512289223273,232.15579304554697,-3.3206701533142393
2021-04-07,Wednesday,2021-04-08,1,14700,P,72.15,09:45:00,131.85,0.05,2021-04-08,15:25:00,0,EOD exit,72.10000000000001,0.7220000000000001,5025.125628140704,358683.41708542727,3.586834170854273,2021,4,77.35,0.05,3.6231155778894477,92.33668341708544,2021-04-07 09:45:00,232.421957063087,232.421957063087,0.0
2021-04-08,Thursday,2021-04-08,0,14900,C,13.75,14:25:00,83.8,0.05,2021-04-08,15:25:00,0,EOD exit,13.7,0.138,4282.655246252677,58081.370449678805,0.580813704496788,2021,4,16.85,0.05,0.5867237687366167,79.7644539614561,2021-04-08 14:25:00,233.0027707675838,233.0027707675838,0.0
2021-04-09,Friday,2021-04-15,6,14900,C,99.15,13:35:00,157.8,0.05,2021-04-15,15:25:00,0,EOD exit,99.10000000000001,0.9920000000000001,5115.089514066496,501831.20204603585,5.018312020460359,2021,4,115.4,0.05,5.069053708439898,95.26854219948848,2021-04-09 13:35:00,238.02108278804417,238.02108278804417,0.0
2021-04-16,Friday,2021-04-22,6,14550,P,83.05,14:15:00,167.9,321.0,2021-04-19,09:15:00,0,Gap SL hit,-237.95,4.0405,3535.6511490866233,-855593.9893930465,-8.555939893930464,2021,4,384.9,78.95,0.14496169711255136,64.30465527401297,2021-04-16 14:15:00,229.4651428941137,238.02108278804417,-8.555939893930457
2021-04-19,Monday,2021-04-22,3,14350,C,83.75,09:35:00,145.45,145.45,2021-04-19,13:55:00,0,SL hit,-61.69999999999999,2.292,4862.236628849271,-311144.2463533225,-3.1114424635332254,2021,4,152.95,79.45,0.20907617504051854,87.21636952998381,2021-04-19 09:35:00,226.3537004305805,238.02108278804417,-11.66738235746368
2021-04-23,Friday,2021-04-29,6,14300,P,115.25,11:05:00,185.15,185.15,2021-04-23,14:35:00,0,SL hit,-69.9,3.004,4291.845493562231,-312892.703862661,-3.1289270386266095,2021,4,186.25,111.0,0.18240343347639482,76.71673819742489,2021-04-23 11:05:00,223.22477339195387,238.02108278804417,-14.796309396090294
2021-04-23,Friday,2021-04-29,6,14350,C,156.9,14:15:00,243.8,243.8,2021-04-26,09:25:00,0,SL hit,-86.9,4.007000000000001,3452.243958573072,-313833.1415420023,-3.1383314154200233,2021,4,265.5,127.0,1.0322209436133487,61.92462600690448,2021-04-23 14:15:00,220.08644197653385,238.02108278804417,-17.93464081151032
2021-04-26,Monday,2021-04-29,3,14400,P,111.35,09:15:00,134.05,0.05,2021-04-29,15:25:00,0,EOD exit,111.3,1.1139999999999999,13215.859030836995,1456202.643171805,14.562026431718051,2021,4,115.75,0.05,14.709251101321573,237.88546255506589,2021-04-26 09:15:00,234.6484684082519,238.02108278804417,-3.3726143797922816
2021-04-30,Friday,2021-05-06,6,14750,C,176.15,13:05:00,236.7,0.05,2021-05-06,15:25:00,0,EOD exit,176.1,1.7620000000000002,4954.582989265072,863772.0891824941,8.63772089182494,2021,5,183.0,0.05,8.725020644095792,91.35012386457477,2021-04-30 13:05:00,243.28618930007684,243.28618930007684,0.0
2021-05-06,Thursday,2021-05-06,0,14650,P,39.25,09:35:00,70.0,0.05,2021-05-06,15:25:00,0,EOD exit,39.2,0.39299999999999996,9756.09756097561,378604.8780487805,3.786048780487805,2021,5,64.05,0.05,3.824390243902439,178.65853658536588,2021-05-06 09:35:00,247.07223808056466,247.07223808056466,0.0
2021-05-07,Friday,2021-05-12,5,14800,P,112.15,09:15:00,150.0,150.0,2021-05-12,14:55:00,0,SL hit,-37.849999999999994,2.6214999999999997,7926.023778071335,-320778.07133421395,-3.207780713342139,2021,5,153.8,32.6,6.305151915455748,146.6314398943197,2021-05-07 09:15:00,243.8644573672225,247.07223808056466,-3.207780713342146
2021-05-12,Wednesday,2021-05-12,0,14650,P,0.75,14:55:00,20.0,0.05,2021-05-12,15:25:00,0,EOD exit,0.7,0.008,13651.877133105801,9447.098976109213,0.09447098976109213,2021,5,1.4,0.05,0.0955631399317406,250.0,2021-05-12 14:55:00,243.95892835698362,247.07223808056466,-3.1133097235810396
2021-05-19,Wednesday,2021-05-20,1,15050,P,38.05,12:05:00,75.2,75.2,2021-05-19,13:35:00,0,SL hit,-37.150000000000006,1.1325,8075.370121130551,-309145.35666218033,-3.0914535666218033,2021,5,77.2,37.6,0.036339165545087135,151.91790040376847,2021-05-19 12:05:00,240.86747479036183,247.07223808056466,-6.204763290202834
2021-05-19,Wednesday,2021-05-20,1,15100,C,41.65,13:35:00,92.7,0.05,2021-05-20,15:25:00,0,EOD exit,41.6,0.417,5876.591576885406,242015.67091087165,2.4201567091087166,2021,5,52.2,0.05,2.4446620959843286,110.92066601371202,2021-05-19 13:35:00,243.28763149947054,247.07223808056466,-3.784606581094124
2021-05-21,Friday,2021-05-27,6,14950,P,59.65,11:25:00,108.65,0.1,2021-05-27,15:25:00,0,EOD exit,59.55,0.5975,6122.448979591836,360933.67346938775,3.6093367346938776,2021,5,66.3,0.1,3.645918367346938,114.41326530612244,2021-05-21 11:25:00,246.8969682341644,247.07223808056466,-0.1752698464002549
2021-05-27,Thursday,2021-05-27,0,15350,C,9.05,14:05:00,41.65,0.15,2021-05-27,15:25:00,0,EOD exit,8.9,0.09200000000000001,9202.453987730063,81055.2147239264,0.8105521472392639,2021,5,10.75,0.1,0.8236196319018408,176.57208588957062,2021-05-27 14:05:00,247.70752038140367,247.70752038140367,0.0
2021-05-28,Friday,2021-06-03,6,15400,P,93.7,13:25:00,137.45,0.05,2021-06-03,15:25:00,0,EOD exit,93.65,0.9375,6857.14285714286,635742.8571428574,6.357428571428573,2021,6,111.05,0.05,6.421714285714289,132.00000000000006,2021-05-28 13:25:00,254.06494895283225,254.06494895283225,0.0
