,Date,Position,Type,Expiry,Index,Contract,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Points,ROI,PnL_w_cs,ROI_w_cs,Trade Year
2600,2022-02-17,CLOSED,REBALANCE,2022-02-17,NIFTY,17200CE,10:26:00,11:25:00,111.45,186.0,-174.4186047,-13002.90698,-74.55,-0.01300290698,-13054.787793968015,-1.3054787793968015,2022
2601,2022-02-17,CLOSED,REBALANCE,2022-02-17,NIFTY,17200PE,10:26:00,11:25:00,40.7,10.45,-174.4186047,5276.162791,30.25,0.005276162791,5267.241279369595,0.5267241279369594,2022
2602,2022-02-17,CLOSED,REBALANCE,2022-02-17,NIFTY,17450CE,11:25:00,15:22:00,20.15,0.3,-171.9197708,3412.60745,19.85,0.00341260745,3409.09169068714,0.340909169068714,2022
2603,2022-02-17,CLOSED,REBALANCE,2022-02-17,NIFTY,17450PE,11:25:00,15:22:00,93.45,128.3,-171.9197708,-5991.404011,-34.85,-0.005991404011,-6029.527220174899,-0.60295272201749,2022
2604,2022-02-24,CLOSED,HEDGE,2022-02-24,NIFTY,16400PE,9:16:00,10:23:00,58.65,28.25,914.6341463,-27804.87805,-30.4,-0.02780487805,-27725.39634268653,-2.7725396342686532,2022
2605,2022-02-24,SL CLOSED,HEDGE,2022-02-24,NIFTY,16900CE,9:16:00,14:29:00,20.2,0.65,887.5739645,-17352.07101,-19.55,-0.01735207101,-17333.565092840174,-1.7333565092840173,2022
2606,2022-02-24,SL CLOSED,STRADDLE,2022-02-24,NIFTY,16550CE,9:16:00,14:29:00,212.15,20.35,-181.2688822,34767.3716,191.8,0.0347673716,34725.2265848885,3.47252265848885,2022
2607,2022-02-24,SL CLOSED,STRADDLE,2022-02-24,NIFTY,16550PE,9:16:00,14:29:00,89.6,91.0,-181.2688822,-253.776435,-1.4,-0.000253776435,-286.51359512531997,-0.028651359512531997,2022
2608,2022-02-24,CLOSED,STRADDLE,2022-02-24,NIFTY,16600CE,9:16:00,13:45:00,172.2,4.6,-180.7228916,30289.15663,167.6,0.03028915663,30257.20482276512,3.0257204822765122,2022
2609,2022-02-24,CLOSED,STRADDLE,2022-02-24,NIFTY,16600PE,9:16:00,13:45:00,102.95,180.5,-180.7228916,-14015.06024,-77.55,-0.01401506024,-14066.28614362402,-1.406628614362402,2022
2610,2022-02-24,CLOSED,STRADDLE,2022-02-24,NIFTY,16650CE,9:16:00,9:48:00,135.25,43.2,-180.1801802,16585.58559,92.05,0.01658558559,16553.432436843308,1.6553432436843307,2022
2611,2022-02-24,CLOSED,STRADDLE,2022-02-24,NIFTY,16650PE,9:16:00,9:48:00,114.85,210.3,-180.1801802,-17198.1982,-95.45,-0.0171981982,-17256.78378559203,-1.725678378559203,2022
2612,2022-02-24,CLOSED,STRADDLE,2022-02-24,NIFTY,16700CE,9:16:00,9:46:00,105.3,34.25,-179.6407186,12763.47305,71.05,0.01276347305,12738.40418771937,1.273840418771937,2022
2613,2022-02-24,CLOSED,STRADDLE,2022-02-24,NIFTY,16700PE,9:16:00,9:46:00,133.15,214.8,-179.6407186,-14667.66467,-81.65,-0.01466766467,-14730.17065803687,-1.473017065803687,2022
2614,2022-02-24,CLOSED,STRADDLE,2022-02-24,NIFTY,16750CE,9:16:00,9:43:00,78.95,27.6,-179.1044776,9197.014925,51.35,0.009197014925,9177.93134291172,0.9177931342911719,2022
2615,2022-02-24,CLOSED,STRADDLE,2022-02-24,NIFTY,16750PE,9:16:00,9:43:00,157.1,199.75,-179.1044776,-7638.80597,-42.65,-0.007638805970000001,-7702.719402831561,-0.770271940283156,2022
2616,2022-02-24,SL CLOSED,REBALANCE,2022-02-24,NIFTY,16500CE,9:43:00,14:29:00,136.45,40.5,-181.8181818,17445.45455,95.95,0.01744545455,17413.28182273049,1.7413281822730489,2022
2617,2022-02-24,SL CLOSED,REBALANCE,2022-02-24,NIFTY,16500PE,9:43:00,14:29:00,59.65,61.25,-181.8181818,-290.9090909,-1.6,-0.00029090909090000004,-312.89090907962003,-0.031289090907962,2022
2618,2022-02-24,CLOSED,REBALANCE,2022-02-24,NIFTY,16450CE,9:46:00,11:23:00,136.95,203.35,-182.3708207,-12109.42249,-66.4,-0.01210942249,-12171.48328028421,-1.217148328028421,2022
2619,2022-02-24,CLOSED,REBALANCE,2022-02-24,NIFTY,16450PE,9:46:00,11:23:00,68.25,19.8,-182.3708207,8835.866261,48.45,0.008835866260999999,8819.808510237364,0.8819808510237365,2022
2620,2022-02-24,CLOSED,REBALANCE,2022-02-24,NIFTY,16400CE,9:48:00,10:23:00,153.4,217.4,-182.9268293,-11707.31707,-64.0,-0.011707317069999999,-11775.14633830444,-1.1775146338304439,2022
2621,2022-02-24,CLOSED,REBALANCE,2022-02-24,NIFTY,16400PE,9:48:00,10:23:00,69.7,28.25,-182.9268293,7582.317073,41.45,0.007582317073,7564.399390070065,0.7564399390070066,2022
2622,2022-02-24,CLOSED,REBALANCE,2022-02-24,NIFTY,16650CE,10:23:00,12:49:00,55.65,8.15,-180.1801802,8558.558559,47.5,0.008558558559,8547.06306350324,0.854706306350324,2022
2623,2022-02-24,CLOSED,REBALANCE,2022-02-24,NIFTY,16650PE,10:23:00,12:49:00,116.95,185.8,-180.1801802,-12405.40541,-68.85,-0.012405405409999999,-12459.954959555549,-1.2459954959555548,2022
2624,2022-02-24,CLOSED,REBALANCE,2022-02-24,NIFTY,16700CE,11:23:00,12:42:00,39.8,6.9,-179.6407186,5910.179641,32.9,0.005910179640999999,5901.7904194413795,0.590179041944138,2022
2625,2022-02-24,CLOSED,REBALANCE,2022-02-24,NIFTY,16700PE,11:23:00,12:42:00,106.15,189.2,-179.6407186,-14919.16168,-83.05,-0.01491916168,-14972.218566238509,-1.4972218566238509,2022
2626,2022-02-24,SL CLOSED,REBALANCE,2022-02-24,NIFTY,16450CE,12:42:00,14:29:00,104.55,68.45,-182.3708207,6583.586626,36.1,0.006583586626,6552.036474018901,0.6552036474018901,2022
2627,2022-02-24,SL CLOSED,REBALANCE,2022-02-24,NIFTY,16450PE,12:42:00,14:29:00,36.7,39.25,-182.3708207,-465.0455927,-2.55,-0.0004650455927,-478.89665653216497,-0.0478896656532165,2022
2628,2022-02-24,SL CLOSED,REBALANCE,2022-02-24,NIFTY,16400CE,12:49:00,14:29:00,108.8,103.7,-182.9268293,932.9268293,5.1,0.0009329268293,894.05487807375,0.089405487807375,2022
2629,2022-02-24,SL CLOSED,REBALANCE,2022-02-24,NIFTY,16400PE,12:49:00,14:29:00,35.65,23.95,-182.9268293,2140.243902,11.7,0.0021402439020000003,2129.3414629737204,0.21293414629737203,2022
2630,2022-02-24,SL CLOSED,REBALANCE,2022-02-24,NIFTY,16350CE,13:45:00,14:29:00,98.8,142.9,-183.4862385,-8091.743119,-44.1,-0.008091743119,-8136.0917428454495,-0.8136091742845449,2022
2631,2022-02-24,SL CLOSED,REBALANCE,2022-02-24,NIFTY,16350PE,13:45:00,14:29:00,24.8,13.45,-183.4862385,2082.568807,11.35,0.002082568807,2075.550458377375,0.2075550458377375,2022
2632,2022-03-03,SL CLOSED,HEDGE,2022-03-03,NIFTY,16500PE,9:16:00,13:22:00,16.85,25.75,909.0909091,8090.909091,8.9,0.008090909091000001,8129.636363727661,0.8129636363727661,2022
2633,2022-03-03,SL CLOSED,HEDGE,2022-03-03,NIFTY,17000CE,9:16:00,13:22:00,6.85,0.8,882.3529412,-5338.235294,-6.05,-0.005338235294,-5331.48529399982,-0.533148529399982,2022
2634,2022-03-03,SL CLOSED,STRADDLE,2022-03-03,NIFTY,16650CE,9:16:00,13:22:00,145.25,17.35,-180.1801802,23045.04505,127.9,0.02304504505,23015.74775269948,2.3015747752699482,2022
2635,2022-03-03,SL CLOSED,STRADDLE,2022-03-03,NIFTY,16650PE,9:16:00,13:22:00,40.9,99.55,-180.1801802,-10567.56757,-58.65,-0.010567567569999999,-10592.87387630909,-1.059287387630909,2022
2636,2022-03-03,CLOSED,STRADDLE,2022-03-03,NIFTY,16700CE,9:16:00,13:01:00,110.15,4.5,-179.6407186,18979.04192,105.65,0.01897904192,18958.44611161251,1.895844611161251,2022
2637,2022-03-03,CLOSED,STRADDLE,2022-03-03,NIFTY,16700PE,9:16:00,13:01:00,55.8,188.6,-179.6407186,-23856.28743,-132.8,-0.02385628743,-23900.19162162584,-2.390019162162584,2022
2638,2022-03-03,CLOSED,STRADDLE,2022-03-03,NIFTY,16750CE,9:16:00,12:25:00,81.85,5.85,-179.1044776,13611.9403,76.0,0.0136119403,13596.232837314481,1.3596232837314481,2022
2639,2022-03-03,CLOSED,STRADDLE,2022-03-03,NIFTY,16750PE,9:16:00,12:25:00,75.75,188.55,-179.1044776,-20202.98507,-112.8,-0.02020298507,-20250.32238342968,-2.025032238342968,2022
2640,2022-03-03,CLOSED,STRADDLE,2022-03-03,NIFTY,16800CE,9:16:00,10:09:00,57.15,13.8,-178.5714286,7741.071429,43.35,0.007741071429,7728.401786140829,0.7728401786140829,2022
2641,2022-03-03,CLOSED,STRADDLE,2022-03-03,NIFTY,16800PE,9:16:00,10:09:00,101.8,193.3,-178.5714286,-16339.28571,-91.5,-0.016339285710000002,-16391.98213857986,-1.6391982138579861,2022
2642,2022-03-03,CLOSED,STRADDLE,2022-03-03,NIFTY,16850CE,9:16:00,9:38:00,37.5,12.2,-178.041543,4504.451039,25.3,0.004504451039,4495.6023743129,0.44956023743129,2022
2643,2022-03-03,CLOSED,STRADDLE,2022-03-03,NIFTY,16850PE,9:16:00,9:38:00,132.3,202.25,-178.041543,-12454.00593,-69.95,-0.01245400593,-12513.569728210648,-1.251356972821065,2022
2644,2022-03-03,SL CLOSED,REBALANCE,2022-03-03,NIFTY,16600CE,9:38:00,13:22:00,110.55,34.3,-180.7228916,13780.12048,76.25,0.01378012048,13753.94276915174,1.375394276915174,2022
2645,2022-03-03,SL CLOSED,REBALANCE,2022-03-03,NIFTY,16600PE,9:38:00,13:22:00,51.25,66.95,-180.7228916,-2837.349398,-15.7,-0.002837349398,-2858.7108437871198,-0.28587108437871195,2022
2646,2022-03-03,SL CLOSED,REBALANCE,2022-03-03,NIFTY,16550CE,10:09:00,13:22:00,120.7,59.95,-181.2688822,11012.08459,60.75,0.01101208459,10979.338366430571,1.097933836643057,2022
2647,2022-03-03,SL CLOSED,REBALANCE,2022-03-03,NIFTY,16550PE,10:09:00,13:22:00,51.5,42.3,-181.2688822,1667.673716,9.2,0.0016676737160000001,1650.67069484964,0.165067069484964,2022
2648,2022-03-03,SL CLOSED,REBALANCE,2022-03-03,NIFTY,16500CE,12:25:00,13:22:00,101.15,93.15,-181.8181818,1454.545455,8.0,0.001454545455,1419.21818227626,0.141921818227626,2022
2649,2022-03-03,SL CLOSED,REBALANCE,2022-03-03,NIFTY,16500PE,12:25:00,13:22:00,33.2,25.75,-181.8181818,1354.545455,7.45,0.0013545454549999999,1343.82727318289,0.13438272731828899,2022
2650,2022-03-03,SL CLOSED,REBALANCE,2022-03-03,NIFTY,16450CE,13:01:00,13:22:00,93.35,131.55,-182.3708207,-6966.56535,-38.2,-0.0069665653499999996,-7007.58054757543,-0.7007580547575429,2022
2651,2022-03-03,SL CLOSED,REBALANCE,2022-03-03,NIFTY,16450PE,13:01:00,13:22:00,27.25,14.05,-182.3708207,2407.294833,13.2,0.002407294833,2399.7629181050897,0.23997629181050897,2022
2652,2022-03-10,CLOSED,HEDGE,2022-03-10,NIFTY,16400PE,9:16:00,14:35:00,14.1,2.45,914.6341463,-10655.4878,-11.65,-0.0106554878,-10640.350604878735,-1.0640350604878734,2022
2653,2022-03-10,CLOSED,HEDGE,2022-03-10,NIFTY,16900CE,9:16:00,15:22:00,11.0,0.25,887.5739645,-9541.420118,-10.75,-0.009541420118,-9531.434910899376,-0.9531434910899376,2022
2654,2022-03-10,CLOSED,STRADDLE,2022-03-10,NIFTY,16550CE,9:16:00,10:09:00,135.7,186.2,-181.2688822,-9154.07855,-50.5,-0.00915407855,-9212.42900318018,-0.9212429003180179,2022
2655,2022-03-10,CLOSED,STRADDLE,2022-03-10,NIFTY,16550PE,9:16:00,10:09:00,45.15,13.75,-181.2688822,5691.8429,31.4,0.0056918429,5681.16616283842,0.568116616283842,2022
2656,2022-03-10,CLOSED,STRADDLE,2022-03-10,NIFTY,16600CE,9:16:00,15:22:00,103.45,6.3,-180.7228916,17557.22892,97.15,0.01755722892,17537.394582646903,1.7537394582646904,2022
2657,2022-03-10,CLOSED,STRADDLE,2022-03-10,NIFTY,16600PE,9:16:00,15:22:00,63.9,50.55,-180.7228916,2412.650602,13.35,0.0024126506020000003,2391.96686705638,0.239196686705638,2022
2658,2022-03-10,CLOSED,STRADDLE,2022-03-10,NIFTY,16650CE,9:16:00,14:04:00,77.6,4.4,-180.1801802,13189.18919,73.2,0.013189189189999999,13174.414415223599,1.3174414415223599,2022
2659,2022-03-10,CLOSED,STRADDLE,2022-03-10,NIFTY,16650PE,9:16:00,14:04:00,86.55,187.25,-180.1801802,-18144.14414,-100.7,-0.01814414414,-18193.47747333876,-1.819347747333876,2022
2660,2022-03-10,CLOSED,STRADDLE,2022-03-10,NIFTY,16700CE,9:16:00,13:52:00,56.95,4.2,-179.6407186,9476.047904,52.75,0.009476047904,9465.062874057608,0.9465062874057608,2022
2661,2022-03-10,CLOSED,STRADDLE,2022-03-10,NIFTY,16700PE,9:16:00,13:52:00,115.95,184.15,-179.6407186,-12251.49701,-68.2,-0.01225149701,-12305.40718965186,-1.230540718965186,2022
2662,2022-03-10,CLOSED,STRADDLE,2022-03-10,NIFTY,16750CE,9:16:00,13:49:00,39.85,3.75,-179.1044776,6465.671642,36.1,0.006465671642,6457.862686776641,0.6457862686776641,2022
2663,2022-03-10,CLOSED,STRADDLE,2022-03-10,NIFTY,16750PE,9:16:00,13:49:00,150.3,182.0,-179.1044776,-5677.61194,-31.7,-0.00567761194,-5737.12835790648,-0.573712835790648,2022
2664,2022-03-10,CLOSED,REBALANCE,2022-03-10,NIFTY,16800CE,10:09:00,12:50:00,33.0,7.35,-178.5714286,4580.357143,25.65,0.004580357143,4573.15178585599,0.457315178585599,2022
2665,2022-03-10,CLOSED,REBALANCE,2022-03-10,NIFTY,16800PE,10:09:00,12:50:00,110.3,182.6,-178.5714286,-12910.71429,-72.3,-0.01291071429,-12963.01786143694,-1.296301786143694,2022
2666,2022-03-10,CLOSED,REBALANCE,2022-03-10,NIFTY,16550CE,12:50:00,15:22:00,101.05,25.3,-181.2688822,13731.11782,75.75,0.01373111782,13708.21449673403,1.370821449673403,2022
2667,2022-03-10,CLOSED,REBALANCE,2022-03-10,NIFTY,16550PE,12:50:00,15:22:00,27.65,19.3,-181.2688822,1513.595166,8.35,0.0015135951660000002,1505.08459198071,0.150508459198071,2022
2668,2022-03-10,CLOSED,REBALANCE,2022-03-10,NIFTY,16500CE,13:49:00,15:22:00,88.8,63.25,-181.8181818,4645.454545,25.55,0.004645454544999999,4617.809090457309,0.46178090904573094,2022
2669,2022-03-10,CLOSED,REBALANCE,2022-03-10,NIFTY,16500PE,13:49:00,15:22:00,20.0,7.4,-181.8181818,2290.909091,12.6,0.002290909091,2285.92727281868,0.22859272728186802,2022
2670,2022-03-10,CLOSED,REBALANCE,2022-03-10,NIFTY,16450CE,13:52:00,15:13:00,92.1,165.95,-182.3708207,-13468.08511,-73.85,-0.01346808511,-13515.145900281635,-1.3515145900281635,2022
2671,2022-03-10,CLOSED,REBALANCE,2022-03-10,NIFTY,16450PE,13:52:00,15:13:00,22.1,0.3,-182.3708207,3975.683891,21.8,0.003975683891,3971.5987846163202,0.39715987846163203,2022
2672,2022-03-10,CLOSED,REBALANCE,2022-03-10,NIFTY,16400CE,14:04:00,14:35:00,89.75,183.75,-182.9268293,-17195.12195,-94.0,-0.01719512195,-17245.15243781355,-1.7245152437813551,2022
2673,2022-03-10,CLOSED,REBALANCE,2022-03-10,NIFTY,16400PE,14:04:00,14:35:00,23.25,2.45,-182.9268293,3804.878049,20.8,0.003804878049,3800.17682948699,0.380017682948699,2022
2674,2022-03-10,CLOSED,REBALANCE,2022-03-10,NIFTY,16650CE,14:35:00,15:22:00,8.45,2.1,-180.1801802,1144.144144,6.35,0.001144144144,1142.2432430988902,0.11422432430988902,2022
2675,2022-03-10,CLOSED,REBALANCE,2022-03-10,NIFTY,16650PE,14:35:00,15:22:00,78.3,96.05,-180.1801802,-3198.198198,-17.75,-0.0031981981980000003,-3229.61261241787,-0.322961261241787,2022
2676,2022-03-10,CLOSED,REBALANCE,2022-03-10,NIFTY,16700CE,15:13:00,15:22:00,0.85,1.0,-179.6407186,-26.94610778,-0.15,-2.694610778e-05,-27.27844310941,-0.002727844310941,2022
2677,2022-03-10,CLOSED,REBALANCE,2022-03-10,NIFTY,16700PE,15:13:00,15:22:00,85.2,146.2,-179.6407186,-10958.08383,-61.0,-0.01095808383,-10999.65269228404,-1.099965269228404,2022
2678,2022-03-17,CLOSED,HEDGE,2022-03-17,NIFTY,16950PE,9:16:00,15:22:00,9.7,0.25,884.9557522,-8362.831858,-9.45,-0.008362831858,-8354.026548265609,-0.8354026548265608,2022
2679,2022-03-17,CLOSED,HEDGE,2022-03-17,NIFTY,17450CE,9:16:00,15:22:00,5.4,0.3,859.5988539,-4383.954155,-5.1,-0.0043839541550000005,-4379.05444153277,-0.43790544415327703,2022
2680,2022-03-17,CLOSED,STRADDLE,2022-03-17,NIFTY,17100CE,9:16:00,10:18:00,137.5,182.7,-175.4385965,-7929.824561,-45.2,-0.007929824561,-7985.9999995993,-0.79859999995993,2022
2681,2022-03-17,CLOSED,STRADDLE,2022-03-17,NIFTY,17100PE,9:16:00,10:18:00,33.0,14.9,-175.4385965,3175.438596,18.1,0.003175438596,3167.03508722765,0.316703508722765,2022
2682,2022-03-17,CLOSED,STRADDLE,2022-03-17,NIFTY,17150CE,9:16:00,12:39:00,102.05,178.0,-174.9271137,-13285.71429,-75.95,-0.01328571429,-13334.702628191684,-1.3334702628191684,2022
2683,2022-03-17,CLOSED,STRADDLE,2022-03-17,NIFTY,17150PE,9:16:00,12:39:00,48.2,7.9,-174.9271137,7049.562682,40.3,0.0070495626819999995,7039.749270921429,0.7039749270921429,2022
2684,2022-03-17,CLOSED,STRADDLE,2022-03-17,NIFTY,17200CE,9:16:00,15:22:00,73.3,115.45,-174.4186047,-7351.744186,-42.15,-0.007351744186,-7384.665697637125,-0.7384665697637125,2022
2685,2022-03-17,CLOSED,STRADDLE,2022-03-17,NIFTY,17200PE,9:16:00,15:22:00,69.25,1.2,-174.4186047,11869.18605,68.05,0.011869186050000001,11856.898259298885,1.1856898259298885,2022
2686,2022-03-17,CLOSED,STRADDLE,2022-03-17,NIFTY,17250CE,9:16:00,15:22:00,49.95,68.1,-173.9130435,-3156.521739,-18.15,-0.003156521739,-3177.052173785175,-0.3177052173785175,2022
2687,2022-03-17,CLOSED,STRADDLE,2022-03-17,NIFTY,17250PE,9:16:00,15:22:00,96.1,3.4,-173.9130435,16121.73913,92.7,0.01612173913,16104.43478217175,1.6104434782171748,2022
2688,2022-03-17,CLOSED,STRADDLE,2022-03-17,NIFTY,17300CE,9:16:00,15:22:00,32.2,29.2,-173.4104046,520.2312139,3.0,0.0005202312138999999,509.58381505755995,0.050958381505756,2022
2689,2022-03-17,CLOSED,STRADDLE,2022-03-17,NIFTY,17300PE,9:16:00,15:22:00,129.8,14.85,-173.4104046,19933.52601,114.95,0.01993352601,19908.44219497461,1.990844219497461,2022
2690,2022-03-17,CLOSED,REBALANCE,2022-03-17,NIFTY,17350CE,10:18:00,15:22:00,22.15,7.1,-172.9106628,2602.305476,15.05,0.002602305476,2597.2478391131,0.25972478391131,2022
2691,2022-03-17,CLOSED,REBALANCE,2022-03-17,NIFTY,17350PE,10:18:00,15:22:00,104.0,42.85,-172.9106628,10573.48703,61.15,0.01057348703,10548.09509916782,1.054809509916782,2022
2692,2022-03-17,CLOSED,REBALANCE,2022-03-17,NIFTY,17400CE,12:39:00,15:22:00,14.0,1.1,-172.4137931,2224.137931,12.9,0.0022241379310000003,2221.53448272419,0.222153448272419,2022
2693,2022-03-17,CLOSED,REBALANCE,2022-03-17,NIFTY,17400PE,12:39:00,15:22:00,94.35,87.1,-172.4137931,1250.0,7.25,0.00125,1218.715517242005,0.1218715517242005,2022
2694,2022-03-24,CLOSED,HEDGE,2022-03-24,NIFTY,16900PE,9:16:00,15:22:00,8.9,0.25,887.5739645,-7677.514793,-8.65,-0.007677514793000001,-7669.393491224825,-0.7669393491224825,2022
2695,2022-03-24,CLOSED,HEDGE,2022-03-24,NIFTY,17400CE,9:16:00,15:22:00,3.95,0.3,862.0689655,-3146.551724,-3.65,-0.0031465517239999997,-3142.8879308966248,-0.31428879308966245,2022
2696,2022-03-24,CLOSED,STRADDLE,2022-03-24,NIFTY,17050CE,9:16:00,9:52:00,127.95,195.6,-175.9530792,-11903.22581,-67.65,-0.01190322581,-11960.15542877516,-1.196015542877516,2022
2697,2022-03-24,CLOSED,STRADDLE,2022-03-24,NIFTY,17050PE,9:16:00,9:52:00,32.05,11.4,-175.9530792,3633.431085,20.65,0.003633431085,3625.78592370876,0.36257859237087603,2022
2698,2022-03-24,CLOSED,STRADDLE,2022-03-24,NIFTY,17100CE,9:16:00,11:25:00,91.05,203.2,-175.4385965,-19675.4386,-112.15,-0.0196754386,-19727.061407020126,-1.9727061407020126,2022
2699,2022-03-24,CLOSED,STRADDLE,2022-03-24,NIFTY,17100PE,9:16:00,11:25:00,46.6,6.7,-175.4385965,7000.0,39.9,0.007,6990.64912280655,0.6990649122806549,2022
2700,2022-03-24,CLOSED,STRADDLE,2022-03-24,NIFTY,17150CE,9:16:00,15:22:00,61.1,79.95,-174.9271137,-3297.376093,-18.85,-0.003297376093,-3322.049562387385,-0.33220495623873847,2022
2701,2022-03-24,CLOSED,STRADDLE,2022-03-24,NIFTY,17150PE,9:16:00,15:22:00,65.8,1.05,-174.9271137,11326.53061,64.75,0.01132653061,11314.836732449156,1.1314836732449156,2022
2702,2022-03-24,CLOSED,STRADDLE,2022-03-24,NIFTY,17200CE,9:16:00,15:22:00,38.0,34.8,-174.4186047,558.1395349,3.2,0.0005581395349,545.4418604778399,0.05454418604778399,2022
2703,2022-03-24,CLOSED,STRADDLE,2022-03-24,NIFTY,17200PE,9:16:00,15:22:00,93.35,5.6,-174.4186047,15305.23256,87.75,0.01530523256,15287.973839064935,1.5287973839064934,2022
2704,2022-03-24,CLOSED,STRADDLE,2022-03-24,NIFTY,17250CE,9:16:00,15:22:00,22.15,6.8,-173.9130435,2669.565217,15.35,0.002669565217,2664.530434390675,0.2664530434390675,2022
2705,2022-03-24,CLOSED,STRADDLE,2022-03-24,NIFTY,17250PE,9:16:00,15:22:00,128.05,27.45,-173.9130435,17495.65217,100.6,0.01749565217,17468.60869173575,1.746860869173575,2022
2706,2022-03-24,CLOSED,REBALANCE,2022-03-24,NIFTY,17300CE,9:52:00,15:22:00,31.4,1.1,-173.4104046,5254.33526,30.3,0.0052543352599999996,5248.6994218505,0.52486994218505,2022
2707,2022-03-24,CLOSED,REBALANCE,2022-03-24,NIFTY,17300PE,9:52:00,15:22:00,97.7,72.0,-173.4104046,4456.647399,25.7,0.004456647399000001,4427.219653339381,0.4427219653339381,2022
2708,2022-03-24,CLOSED,REBALANCE,2022-03-24,NIFTY,17350CE,11:25:00,12:16:00,26.7,5.4,-172.9106628,3682.997118,21.3,0.003682997118,3677.4466857241196,0.36774466857241195,2022
2709,2022-03-24,CLOSED,REBALANCE,2022-03-24,NIFTY,17350PE,11:25:00,12:16:00,79.45,177.6,-172.9106628,-16971.18156,-98.15,-0.01697118156,-17015.62824587274,-1.701562824587274,2022
2710,2022-03-24,CLOSED,REBALANCE,2022-03-24,NIFTY,17100CE,12:16:00,15:22:00,101.2,129.8,-175.4385965,-5017.54386,-28.6,-0.005017543859999999,-5058.070175791499,-0.5058070175791499,2022
2711,2022-03-24,CLOSED,REBALANCE,2022-03-24,NIFTY,17100PE,12:16:00,15:22:00,23.4,0.55,-175.4385965,4008.77193,22.85,0.00400877193,4004.570175613825,0.4004570175613825,2022
2712,2022-03-31,CLOSED,HEDGE,2022-03-31,NIFTY,17300PE,9:16:00,15:22:00,6.15,0.2,867.0520231,-5158.959538,-5.95,-0.005158959538,-5153.453757653315,-0.5153453757653315,2022
2713,2022-03-31,CLOSED,HEDGE,2022-03-31,NIFTY,17800CE,9:16:00,15:22:00,1.05,0.15,842.6966292,-758.4269663,-0.9,-0.0007584269663,-757.41573034496,-0.075741573034496,2022
2714,2022-03-31,CLOSED,STRADDLE,2022-03-31,NIFTY,17450CE,9:16:00,15:22:00,106.25,17.45,-171.9197708,15266.47564,88.8,0.01526647564,15245.20916435204,1.524520916435204,2022
2715,2022-03-31,CLOSED,STRADDLE,2022-03-31,NIFTY,17450PE,9:16:00,15:22:00,24.75,12.65,-171.9197708,2080.229226,12.1,0.002080229226,2073.79942657208,0.207379942657208,2022
2716,2022-03-31,CLOSED,STRADDLE,2022-03-31,NIFTY,17500CE,9:16:00,15:22:00,69.4,2.05,-171.4285714,11545.71429,67.35,0.01154571429,11533.46571857347,1.153346571857347,2022
2717,2022-03-31,CLOSED,STRADDLE,2022-03-31,NIFTY,17500PE,9:16:00,15:22:00,38.4,47.75,-171.4285714,-1602.857143,-9.35,-0.001602857143,-1617.6257144261099,-0.161762571442611,2022
2718,2022-03-31,CLOSED,STRADDLE,2022-03-31,NIFTY,17550CE,9:16:00,15:22:00,40.7,0.4,-170.9401709,6888.888889,40.3,0.006888888889,6881.86324797601,0.688186324797601,2022
2719,2022-03-31,CLOSED,STRADDLE,2022-03-31,NIFTY,17550PE,9:16:00,15:22:00,58.6,95.5,-170.9401709,-6307.692308,-36.9,-0.006307692308,-6334.03418833569,-0.633403418833569,2022
2720,2022-03-31,CLOSED,STRADDLE,2022-03-31,NIFTY,17600CE,9:16:00,15:22:00,20.45,0.35,-170.4545455,3426.136364,20.1,0.003426136364,3422.5909094536,0.34225909094536,2022
2721,2022-03-31,CLOSED,STRADDLE,2022-03-31,NIFTY,17600PE,9:16:00,15:22:00,89.5,145.4,-170.4545455,-9528.409091,-55.9,-0.009528409090999999,-9568.448863737949,-0.956844886373795,2022
2722,2022-03-31,CLOSED,STRADDLE,2022-03-31,NIFTY,17650CE,9:16:00,11:54:00,7.95,1.9,-169.9716714,1028.328612,6.05,0.001028328612,1026.65439103671,0.102665439103671,2022
2723,2022-03-31,CLOSED,STRADDLE,2022-03-31,NIFTY,17650PE,9:16:00,11:54:00,127.85,171.05,-169.9716714,-7342.776204,-43.2,-0.007342776204,-7393.58073658146,-0.739358073658146,2022
2724,2022-03-31,CLOSED,REBALANCE,2022-03-31,NIFTY,17400CE,11:54:00,15:22:00,96.25,57.15,-172.4137931,6741.37931,39.1,0.00674137931,6714.93103413846,0.6714931034138459,2022
2725,2022-03-31,CLOSED,REBALANCE,2022-03-31,NIFTY,17400PE,11:54:00,15:22:00,15.3,2.4,-172.4137931,2224.137931,12.9,0.0022241379310000003,2221.08620686213,0.222108620686213,2022
2726,2022-04-07,CLOSED,HEDGE,2022-04-07,NIFTY,17500PE,9:16:00,15:22:00,2.8,0.3,857.1428571,-2142.857143,-2.5,-0.002142857143,-2140.20000014299,-0.21402000001429902,2022
2727,2022-04-07,CLOSED,HEDGE,2022-04-07,NIFTY,18000CE,9:16:00,15:22:00,2.0,0.15,833.3333333,-1541.666667,-1.85,-0.001541666667,-1539.875000333405,-0.1539875000333405,2022
2728,2022-04-07,CLOSED,STRADDLE,2022-04-07,NIFTY,17650CE,9:16:00,15:22:00,116.9,14.0,-169.9716714,17490.08499,102.9,0.017490084989999998,17467.83569821374,1.746783569821374,2022
