Date,Position,Type,Expiry,Index,Contract,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Points,ROI
2020-06-18,SL CLOSED,STRADDLE,2020-06-18,BANKNIFTY,20300CE,09:16:00,13:00:00,101.45,134.1,-147.7832512,-4825.123153,-32.65,-0.4825123153
2020-06-18,SL CLOSED,STRADDLE,2020-06-18,BANKNIFTY,20300PE,09:16:00,13:00:00,325.15,47,-147.7832512,41105.91133,278.15,4.110591133
2020-06-18,SL CLOSED,REBALANCE UP,2020-06-18,BANKNIFTY,20400CE,10:16:00,13:00:00,131.75,73.8,-147.0588235,8522.058824,57.95,0.8522058824
2020-06-18,SL CLOSED,REBALANCE UP,2020-06-18,BANKNIFTY,20400PE,10:16:00,13:00:00,273.85,87.05,-147.0588235,27470.58824,186.8,2.747058824
2020-06-18,SL CLOSED,REBALANCE UP,2020-06-18,BANKNIFTY,20500CE,12:02:00,13:00:00,52.75,35.6,-146.3414634,2509.756098,17.15,0.2509756098
2020-06-18,SL CLOSED,REBALANCE UP,2020-06-18,BANKNIFTY,20500PE,12:02:00,13:00:00,236.35,148.95,-146.3414634,12790.2439,87.4,1.27902439
2020-06-25,SL CLOSED,HEDGE,2020-06-25,BANKNIFTY,20700PE,09:16:00,09:50:00,82.2,43.5,724.6376812,-28043.47826,-38.7,-2.804347826
2020-06-25,SL CLOSED,HEDGE,2020-06-25,BANKNIFTY,21300CE,09:16:00,09:50:00,88.35,186.65,704.2253521,69225.35211,98.3,6.922535211
2020-06-25,CLOSED,STRADDLE,2020-06-25,BANKNIFTY,20800CE,09:16:00,09:35:00,350,387.5,-144.2307692,-5408.653846,-37.5,-0.5408653846
2020-06-25,CLOSED,STRADDLE,2020-06-25,BANKNIFTY,20800PE,09:16:00,09:35:00,109.65,97.25,-144.2307692,1788.461538,12.4,0.1788461538
2020-06-25,CLOSED,STRADDLE,2020-06-25,BANKNIFTY,20900CE,09:16:00,09:42:00,279.6,405.35,-143.5406699,-18050.23923,-125.75,-1.805023923
2020-06-25,CLOSED,STRADDLE,2020-06-25,BANKNIFTY,20900PE,09:16:00,09:42:00,145.1,100.2,-143.5406699,6444.976077,44.9,0.6444976077
2020-06-25,SL CLOSED,STRADDLE,2020-06-25,BANKNIFTY,21000CE,09:16:00,09:50:00,221.25,372.65,-142.8571429,-21628.57143,-151.4,-2.162857143
2020-06-25,SL CLOSED,STRADDLE,2020-06-25,BANKNIFTY,21000PE,09:16:00,09:50:00,183.55,104.75,-142.8571429,11257.14286,78.8,1.125714286
2020-06-25,SL CLOSED,STRADDLE,2020-06-25,BANKNIFTY,21100CE,09:16:00,09:50:00,168.9,306.05,-142.1800948,-19500,-137.15,-1.95
2020-06-25,SL CLOSED,STRADDLE,2020-06-25,BANKNIFTY,21100PE,09:16:00,09:50:00,232.1,135.15,-142.1800948,13784.36019,96.95,1.378436019
2020-06-25,SL CLOSED,STRADDLE,2020-06-25,BANKNIFTY,21200CE,09:16:00,09:50:00,126.65,242,-141.509434,-16323.11321,-115.35,-1.632311321
2020-06-25,SL CLOSED,STRADDLE,2020-06-25,BANKNIFTY,21200PE,09:16:00,09:50:00,288.1,171.95,-141.509434,16436.32075,116.15,1.643632075
2020-06-25,SL CLOSED,REBALANCE UP,2020-06-25,BANKNIFTY,21300CE,09:35:00,09:50:00,117.75,186.65,-140.8450704,-9704.225352,-68.9,-0.9704225352
2020-06-25,SL CLOSED,REBALANCE UP,2020-06-25,BANKNIFTY,21300PE,09:35:00,09:50:00,322.45,216.9,-140.8450704,14866.19718,105.55,1.486619718
2020-06-25,SL CLOSED,REBALANCE UP,2020-06-25,BANKNIFTY,21400CE,09:42:00,09:50:00,123.15,138.95,-140.1869159,-2214.953271,-15.8,-0.2214953271
2020-06-25,SL CLOSED,REBALANCE UP,2020-06-25,BANKNIFTY,21400PE,09:42:00,09:50:00,317.3,268.3,-140.1869159,6869.158879,49,0.6869158879
2020-07-02,CLOSED,HEDGE,2020-07-02,BANKNIFTY,21900PE,09:16:00,14:01:00,63.2,6.6,684.9315068,-38767.12329,-56.6,-3.876712329
2020-07-02,CLOSED,HEDGE,2020-07-02,BANKNIFTY,22500CE,09:16:00,10:19:00,68.3,52.2,666.6666667,-10733.33333,-16.1,-1.073333333
2020-07-02,CLOSED,STRADDLE,2020-07-02,BANKNIFTY,22000CE,09:16:00,09:48:00,307.15,390.25,-136.3636364,-11331.81818,-83.1,-1.133181818
2020-07-02,CLOSED,STRADDLE,2020-07-02,BANKNIFTY,22000PE,09:16:00,09:48:00,89.55,48.6,-136.3636364,5584.090909,40.95,0.5584090909
2020-07-02,CLOSED,STRADDLE,2020-07-02,BANKNIFTY,22100CE,09:16:00,15:22:00,241.5,0.15,-135.7466063,32762.44344,241.35,3.276244344
2020-07-02,CLOSED,STRADDLE,2020-07-02,BANKNIFTY,22100PE,09:16:00,15:22:00,123.45,147.35,-135.7466063,-3244.343891,-23.9,-0.3244343891
2020-07-02,CLOSED,STRADDLE,2020-07-02,BANKNIFTY,22200CE,09:16:00,15:22:00,186.2,0.1,-135.1351351,25148.64865,186.1,2.514864865
2020-07-02,CLOSED,STRADDLE,2020-07-02,BANKNIFTY,22200PE,09:16:00,15:22:00,165,247.75,-135.1351351,-11182.43243,-82.75,-1.118243243
2020-07-02,CLOSED,STRADDLE,2020-07-02,BANKNIFTY,22300CE,09:16:00,11:10:00,139.4,52,-134.529148,11757.84753,87.4,1.175784753
2020-07-02,CLOSED,STRADDLE,2020-07-02,BANKNIFTY,22300PE,09:16:00,11:10:00,219.25,360.15,-134.529148,-18955.15695,-140.9,-1.895515695
2020-07-02,CLOSED,STRADDLE,2020-07-02,BANKNIFTY,22400CE,09:16:00,10:22:00,99.55,58,-133.9285714,5564.732143,41.55,0.5564732143
2020-07-02,CLOSED,STRADDLE,2020-07-02,BANKNIFTY,22400PE,09:16:00,10:22:00,277.6,388,-133.9285714,-14785.71429,-110.4,-1.478571429
2020-07-02,CLOSED,REBALANCE UP,2020-07-02,BANKNIFTY,22500CE,09:48:00,10:19:00,91.65,52.2,-133.3333333,5260,39.45,0.526
2020-07-02,CLOSED,REBALANCE UP,2020-07-02,BANKNIFTY,22500PE,09:48:00,10:19:00,248.55,406,-133.3333333,-20993.33333,-157.45,-2.099333333
2020-07-02,CLOSED,REBALANCE,2020-07-02,BANKNIFTY,22000CE,10:19:00,15:22:00,256.45,0.45,-136.3636364,34909.09091,256,3.490909091
2020-07-02,CLOSED,REBALANCE,2020-07-02,BANKNIFTY,22000PE,10:19:00,15:22:00,112.65,46.85,-136.3636364,8972.727273,65.8,0.8972727273
2020-07-02,CLOSED,REBALANCE,2020-07-02,BANKNIFTY,21900CE,10:22:00,14:01:00,272,364.3,-136.9863014,-12643.83562,-92.3,-1.264383562
2020-07-02,CLOSED,REBALANCE,2020-07-02,BANKNIFTY,21900PE,10:22:00,14:01:00,102.45,6.6,-136.9863014,13130.13699,95.85,1.313013699
2020-07-02,CLOSED,REBALANCE,2020-07-02,BANKNIFTY,21800CE,11:10:00,12:07:00,271.75,371.35,-137.6146789,-13706.42202,-99.6,-1.370642202
2020-07-02,CLOSED,REBALANCE,2020-07-02,BANKNIFTY,21800PE,11:10:00,12:07:00,82.4,23.35,-137.6146789,8126.146789,59.05,0.8126146789
2020-07-02,CLOSED,REBALANCE UP,2020-07-02,BANKNIFTY,22300CE,12:07:00,15:05:00,72.4,0.3,-134.529148,9699.55157,72.1,0.969955157
2020-07-02,CLOSED,REBALANCE UP,2020-07-02,BANKNIFTY,22300PE,12:07:00,15:05:00,225.05,334.55,-134.529148,-14730.9417,-109.5,-1.47309417
2020-07-02,CLOSED,REBALANCE UP,2020-07-02,BANKNIFTY,22400CE,14:01:00,14:39:00,36.3,2.15,-133.9285714,4573.660714,34.15,0.4573660714
2020-07-02,CLOSED,REBALANCE UP,2020-07-02,BANKNIFTY,22400PE,14:01:00,14:39:00,178.2,329.05,-133.9285714,-20203.125,-150.85,-2.0203125
2020-07-02,CLOSED,REBALANCE,2020-07-02,BANKNIFTY,21900CE,14:39:00,15:22:00,189.6,53.65,-136.9863014,18623.28767,135.95,1.862328767
2020-07-02,CLOSED,REBALANCE,2020-07-02,BANKNIFTY,21900PE,14:39:00,15:22:00,12.55,0.3,-136.9863014,1678.082192,12.25,0.1678082192
2020-07-02,CLOSED,REBALANCE,2020-07-02,BANKNIFTY,21800CE,15:05:00,15:22:00,166.5,153.1,-137.6146789,1844.036697,13.4,0.1844036697
2020-07-02,CLOSED,REBALANCE,2020-07-02,BANKNIFTY,21800PE,15:05:00,15:22:00,0.9,0.05,-137.6146789,116.9724771,0.85,0.01169724771
2020-07-09,CLOSED,HEDGE,2020-07-09,BANKNIFTY,22500PE,09:16:00,15:22:00,75.4,0.1,666.6666667,-50200,-75.3,-5.02
2020-07-09,CLOSED,HEDGE,2020-07-09,BANKNIFTY,23100CE,09:16:00,15:22:00,31.7,0.2,649.3506494,-20454.54545,-31.5,-2.045454545
2020-07-09,CLOSED,STRADDLE,2020-07-09,BANKNIFTY,22600CE,09:16:00,14:52:00,239.35,316.1,-132.7433628,-10188.0531,-76.75,-1.01880531
2020-07-09,CLOSED,STRADDLE,2020-07-09,BANKNIFTY,22600PE,09:16:00,14:52:00,105.3,1.1,-132.7433628,13831.85841,104.2,1.383185841
2020-07-09,CLOSED,STRADDLE,2020-07-09,BANKNIFTY,22700CE,09:16:00,15:22:00,179.65,217.2,-132.1585903,-4962.555066,-37.55,-0.4962555066
2020-07-09,CLOSED,STRADDLE,2020-07-09,BANKNIFTY,22700PE,09:16:00,15:22:00,143.95,0.05,-132.1585903,19017.62115,143.9,1.901762115
2020-07-09,CLOSED,STRADDLE,2020-07-09,BANKNIFTY,22800CE,09:16:00,15:22:00,127.4,117.75,-131.5789474,1269.736842,9.65,0.1269736842
2020-07-09,CLOSED,STRADDLE,2020-07-09,BANKNIFTY,22800PE,09:16:00,15:22:00,193.1,0.1,-131.5789474,25394.73684,193,2.539473684
2020-07-09,CLOSED,STRADDLE,2020-07-09,BANKNIFTY,22900CE,09:16:00,15:22:00,69.05,18.3,-131.0043668,6648.471616,50.75,0.6648471616
2020-07-09,CLOSED,STRADDLE,2020-07-09,BANKNIFTY,22900PE,09:16:00,15:22:00,246.05,0.65,-131.0043668,32148.47162,245.4,3.214847162
2020-07-09,CLOSED,STRADDLE,2020-07-09,BANKNIFTY,23000CE,09:16:00,15:22:00,53.55,0.55,-130.4347826,6913.043478,53,0.6913043478
2020-07-09,CLOSED,STRADDLE,2020-07-09,BANKNIFTY,23000PE,09:16:00,15:22:00,315.05,83.05,-130.4347826,30260.86957,232,3.026086957
2020-07-09,CLOSED,REBALANCE UP,2020-07-09,BANKNIFTY,23100CE,14:52:00,15:22:00,3.7,0.2,-129.8701299,454.5454545,3.5,0.04545454545
2020-07-09,CLOSED,REBALANCE UP,2020-07-09,BANKNIFTY,23100PE,14:52:00,15:22:00,188,183,-129.8701299,649.3506494,5,0.06493506494
2020-07-16,CLOSED,HEDGE,2020-07-16,BANKNIFTY,20900PE,09:16:00,09:46:00,47.7,31,717.7033493,-11985.64593,-16.7,-1.198564593
2020-07-16,SL CLOSED,HEDGE,2020-07-16,BANKNIFTY,21500CE,09:16:00,14:49:00,46.45,33.85,697.6744186,-8790.697674,-12.6,-0.8790697674
2020-07-16,CLOSED,STRADDLE,2020-07-16,BANKNIFTY,21000CE,09:16:00,11:40:00,275.6,356,-142.8571429,-11485.71429,-80.4,-1.148571429
2020-07-16,CLOSED,STRADDLE,2020-07-16,BANKNIFTY,21000PE,09:16:00,11:40:00,73.9,16.9,-142.8571429,8142.857143,57,0.8142857143
2020-07-16,CLOSED,STRADDLE,2020-07-16,BANKNIFTY,21100CE,09:16:00,14:24:00,209.5,311.65,-142.1800948,-14523.69668,-102.15,-1.452369668
2020-07-16,CLOSED,STRADDLE,2020-07-16,BANKNIFTY,21100PE,09:16:00,14:24:00,108.6,3.05,-142.1800948,15007.109,105.55,1.5007109
2020-07-16,SL CLOSED,STRADDLE,2020-07-16,BANKNIFTY,21200CE,09:16:00,14:49:00,154.1,294,-141.509434,-19797.16981,-139.9,-1.979716981
2020-07-16,SL CLOSED,STRADDLE,2020-07-16,BANKNIFTY,21200PE,09:16:00,14:49:00,151.45,1.15,-141.509434,21268.86792,150.3,2.126886792
2020-07-16,SL CLOSED,STRADDLE,2020-07-16,BANKNIFTY,21300CE,09:16:00,14:49:00,110.45,195.25,-140.8450704,-11943.66197,-84.8,-1.194366197
2020-07-16,SL CLOSED,STRADDLE,2020-07-16,BANKNIFTY,21300PE,09:16:00,14:49:00,210.8,2.05,-140.8450704,29401.40845,208.75,2.940140845
2020-07-16,CLOSED,STRADDLE,2020-07-16,BANKNIFTY,21400CE,09:16:00,09:30:00,76.4,36.35,-140.1869159,5614.485981,40.05,0.5614485981
2020-07-16,CLOSED,STRADDLE,2020-07-16,BANKNIFTY,21400PE,09:16:00,09:30:00,272.9,365,-140.1869159,-12911.21495,-92.1,-1.291121495
2020-07-16,CLOSED,REBALANCE,2020-07-16,BANKNIFTY,20900CE,09:30:00,09:46:00,247.8,387.5,-143.5406699,-20052.63158,-139.7,-2.005263158
2020-07-16,CLOSED,REBALANCE,2020-07-16,BANKNIFTY,20900PE,09:30:00,09:46:00,73.6,31,-143.5406699,6114.832536,42.6,0.6114832536
2020-07-16,SL CLOSED,REBALANCE UP,2020-07-16,BANKNIFTY,21400CE,09:46:00,14:49:00,78.3,108,-140.1869159,-4163.551402,-29.7,-0.4163551402
2020-07-16,SL CLOSED,REBALANCE UP,2020-07-16,BANKNIFTY,21400PE,09:46:00,14:49:00,218.75,8.2,-140.1869159,29516.35514,210.55,2.951635514
2020-07-16,SL CLOSED,REBALANCE UP,2020-07-16,BANKNIFTY,21500CE,11:40:00,14:49:00,44.1,33.85,-139.5348837,1430.232558,10.25,0.1430232558
2020-07-16,SL CLOSED,REBALANCE UP,2020-07-16,BANKNIFTY,21500PE,11:40:00,14:49:00,205.05,40.85,-139.5348837,22911.62791,164.2,2.291162791
2020-07-16,SL CLOSED,REBALANCE UP,2020-07-16,BANKNIFTY,21600CE,14:24:00,14:49:00,6.75,6.95,-138.8888889,-27.77777778,-0.2,-0.002777777778
2020-07-16,SL CLOSED,REBALANCE UP,2020-07-16,BANKNIFTY,21600PE,14:24:00,14:49:00,190.15,114.1,-138.8888889,10562.5,76.05,1.05625
2020-07-23,SL CLOSED,HEDGE,2020-07-23,BANKNIFTY,22500PE,09:16:00,14:10:00,58.7,1.45,666.6666667,-38166.66667,-57.25,-3.816666667
2020-07-23,SL CLOSED,HEDGE,2020-07-23,BANKNIFTY,23100CE,09:16:00,14:10:00,37.5,82.35,649.3506494,29123.37662,44.85,2.912337662
2020-07-23,CLOSED,STRADDLE,2020-07-23,BANKNIFTY,22600CE,09:16:00,11:02:00,249.4,337.4,-132.7433628,-11681.41593,-88,-1.168141593
2020-07-23,CLOSED,STRADDLE,2020-07-23,BANKNIFTY,22600PE,09:16:00,11:02:00,87.3,24.8,-132.7433628,8296.460177,62.5,0.8296460177
2020-07-23,CLOSED,STRADDLE,2020-07-23,BANKNIFTY,22700CE,09:16:00,12:17:00,188.25,354.05,-132.1585903,-21911.89427,-165.8,-2.191189427
2020-07-23,CLOSED,STRADDLE,2020-07-23,BANKNIFTY,22700PE,09:16:00,12:17:00,128.1,15.15,-132.1585903,14927.31278,112.95,1.492731278
2020-07-23,SL CLOSED,STRADDLE,2020-07-23,BANKNIFTY,22800CE,09:16:00,14:10:00,136.15,335.2,-131.5789474,-26190.78947,-199.05,-2.619078947
2020-07-23,SL CLOSED,STRADDLE,2020-07-23,BANKNIFTY,22800PE,09:16:00,14:10:00,175.7,4.95,-131.5789474,22467.10526,170.75,2.246710526
2020-07-23,SL CLOSED,STRADDLE,2020-07-23,BANKNIFTY,22900CE,09:16:00,14:10:00,94.2,240.35,-131.0043668,-19146.28821,-146.15,-1.914628821
2020-07-23,SL CLOSED,STRADDLE,2020-07-23,BANKNIFTY,22900PE,09:16:00,14:10:00,235.4,10.85,-131.0043668,29417.03057,224.55,2.941703057
2020-07-23,SL CLOSED,STRADDLE,2020-07-23,BANKNIFTY,23000CE,09:16:00,14:10:00,60.95,155.15,-130.4347826,-12286.95652,-94.2,-1.228695652
2020-07-23,SL CLOSED,STRADDLE,2020-07-23,BANKNIFTY,23000PE,09:16:00,14:10:00,302.8,24.35,-130.4347826,36319.56522,278.45,3.631956522
2020-07-23,SL CLOSED,REBALANCE UP,2020-07-23,BANKNIFTY,23100CE,11:02:00,14:10:00,45.9,82.35,-129.8701299,-4733.766234,-36.45,-0.4733766234
2020-07-23,SL CLOSED,REBALANCE UP,2020-07-23,BANKNIFTY,23100PE,11:02:00,14:10:00,232.05,52.3,-129.8701299,23344.15584,179.75,2.334415584
2020-07-23,SL CLOSED,REBALANCE UP,2020-07-23,BANKNIFTY,23200CE,12:17:00,14:10:00,40.55,37.9,-129.3103448,342.6724138,2.65,0.03426724138
2020-07-23,SL CLOSED,REBALANCE UP,2020-07-23,BANKNIFTY,23200PE,12:17:00,14:10:00,201.25,107.55,-129.3103448,12116.37931,93.7,1.211637931
2020-07-30,SL CLOSED,HEDGE,2020-07-30,BANKNIFTY,21900PE,09:16:00,13:09:00,35.7,63.9,684.9315068,19315.06849,28.2,1.931506849
2020-07-30,SL CLOSED,HEDGE,2020-07-30,BANKNIFTY,22500CE,09:16:00,13:09:00,48.7,2.8,666.6666667,-30600,-45.9,-3.06
2020-07-30,SL CLOSED,STRADDLE,2020-07-30,BANKNIFTY,22000CE,09:16:00,13:09:00,277.6,46.3,-136.3636364,31540.90909,231.3,3.154090909
2020-07-30,SL CLOSED,STRADDLE,2020-07-30,BANKNIFTY,22000PE,09:16:00,13:09:00,58.35,122.25,-136.3636364,-8713.636364,-63.9,-0.8713636364
2020-07-30,SL CLOSED,STRADDLE,2020-07-30,BANKNIFTY,22100CE,09:16:00,13:09:00,211.8,25.05,-135.7466063,25350.67873,186.75,2.535067873
2020-07-30,SL CLOSED,STRADDLE,2020-07-30,BANKNIFTY,22100PE,09:16:00,13:09:00,91.1,202.8,-135.7466063,-15162.89593,-111.7,-1.516289593
2020-07-30,SL CLOSED,STRADDLE,2020-07-30,BANKNIFTY,22200CE,09:16:00,13:09:00,156.1,13.4,-135.1351351,19283.78378,142.7,1.928378378
2020-07-30,SL CLOSED,STRADDLE,2020-07-30,BANKNIFTY,22200PE,09:16:00,13:09:00,135.15,292.05,-135.1351351,-21202.7027,-156.9,-2.12027027
2020-07-30,CLOSED,STRADDLE,2020-07-30,BANKNIFTY,22300CE,09:16:00,13:00:00,112.45,9.55,-134.529148,13843.04933,102.9,1.384304933
2020-07-30,CLOSED,STRADDLE,2020-07-30,BANKNIFTY,22300PE,09:16:00,13:00:00,190.75,331.85,-134.529148,-18982.06278,-141.1,-1.898206278
2020-07-30,CLOSED,STRADDLE,2020-07-30,BANKNIFTY,22400CE,09:16:00,12:38:00,75.7,11.4,-133.9285714,8611.607143,64.3,0.8611607143
2020-07-30,CLOSED,STRADDLE,2020-07-30,BANKNIFTY,22400PE,09:16:00,12:38:00,255.1,320.05,-133.9285714,-8698.660714,-64.95,-0.8698660714
2020-07-30,SL CLOSED,REBALANCE,2020-07-30,BANKNIFTY,21900CE,12:38:00,13:09:00,211.65,86.25,-136.9863014,17178.08219,125.4,1.717808219
2020-07-30,SL CLOSED,REBALANCE,2020-07-30,BANKNIFTY,21900PE,12:38:00,13:09:00,24.65,63.9,-136.9863014,-5376.712329,-39.25,-0.5376712329
2020-07-30,SL CLOSED,REBALANCE,2020-07-30,BANKNIFTY,21800CE,13:00:00,13:09:00,203.45,152.95,-137.6146789,6949.541284,50.5,0.6949541284
2020-07-30,SL CLOSED,REBALANCE,2020-07-30,BANKNIFTY,21800PE,13:00:00,13:09:00,24.8,31.2,-137.6146789,-880.733945,-6.4,-0.0880733945
2020-08-06,CLOSED,HEDGE,2020-08-06,BANKNIFTY,21300PE,09:16:00,12:26:00,78.4,28.9,704.2253521,-34859.15493,-49.5,-3.485915493
2020-08-06,SL CLOSED,HEDGE,2020-08-06,BANKNIFTY,21900CE,09:16:00,13:21:00,58.5,93.55,684.9315068,24006.84932,35.05,2.400684932
2020-08-06,CLOSED,STRADDLE,2020-08-06,BANKNIFTY,21400CE,09:16:00,12:28:00,283.25,388.1,-140.1869159,-14698.59813,-104.85,-1.469859813
2020-08-06,CLOSED,STRADDLE,2020-08-06,BANKNIFTY,21400PE,09:16:00,12:28:00,107.85,30.45,-140.1869159,10850.46729,77.4,1.085046729
2020-08-06,CLOSED,STRADDLE,2020-08-06,BANKNIFTY,21500CE,09:16:00,12:55:00,217.15,382.3,-139.5348837,-23044.18605,-165.15,-2.304418605
2020-08-06,CLOSED,STRADDLE,2020-08-06,BANKNIFTY,21500PE,09:16:00,12:55:00,143.85,13.6,-139.5348837,18174.4186,130.25,1.81744186
2020-08-06,SL CLOSED,STRADDLE,2020-08-06,BANKNIFTY,21600CE,09:16:00,13:21:00,163.1,328.15,-138.8888889,-22923.61111,-165.05,-2.292361111
2020-08-06,SL CLOSED,STRADDLE,2020-08-06,BANKNIFTY,21600PE,09:16:00,13:21:00,190,11,-138.8888889,24861.11111,179,2.486111111
2020-08-06,SL CLOSED,STRADDLE,2020-08-06,BANKNIFTY,21700CE,09:16:00,13:21:00,121.25,238.5,-138.2488479,-16209.67742,-117.25,-1.620967742
2020-08-06,SL CLOSED,STRADDLE,2020-08-06,BANKNIFTY,21700PE,09:16:00,13:21:00,245.1,19.25,-138.2488479,31223.5023,225.85,3.12235023
2020-08-06,CLOSED,STRADDLE,2020-08-06,BANKNIFTY,21800CE,09:16:00,12:03:00,85.95,53.25,-137.6146789,4500,32.7,0.45
2020-08-06,CLOSED,STRADDLE,2020-08-06,BANKNIFTY,21800PE,09:16:00,12:03:00,314.55,451,-137.6146789,-18777.52294,-136.45,-1.877752294
2020-08-06,CLOSED,REBALANCE,2020-08-06,BANKNIFTY,21300CE,12:03:00,12:26:00,248.6,436.15,-140.8450704,-26415.49296,-187.55,-2.641549296
2020-08-06,CLOSED,REBALANCE,2020-08-06,BANKNIFTY,21300PE,12:03:00,12:26:00,142.25,28.9,-140.8450704,15964.78873,113.35,1.596478873
2020-08-06,SL CLOSED,REBALANCE UP,2020-08-06,BANKNIFTY,21800CE,12:26:00,13:21:00,112.75,155.65,-137.6146789,-5903.669725,-42.9,-0.5903669725
2020-08-06,SL CLOSED,REBALANCE UP,2020-08-06,BANKNIFTY,21800PE,12:26:00,13:21:00,204.9,37.9,-137.6146789,22981.65138,167,2.298165138
2020-08-06,SL CLOSED,REBALANCE UP,2020-08-06,BANKNIFTY,21900CE,12:28:00,13:21:00,82.15,93.55,-136.9863014,-1561.643836,-11.4,-0.1561643836
2020-08-06,SL CLOSED,REBALANCE UP,2020-08-06,BANKNIFTY,21900PE,12:28:00,13:21:00,223.55,74.8,-136.9863014,20376.71233,148.75,2.037671233
2020-08-06,SL CLOSED,REBALANCE UP,2020-08-06,BANKNIFTY,22000CE,12:55:00,13:21:00,57.7,50.9,-136.3636364,927.2727273,6.8,0.09272727273
2020-08-06,SL CLOSED,REBALANCE UP,2020-08-06,BANKNIFTY,22000PE,12:55:00,13:21:00,190.05,132.25,-136.3636364,7881.818182,57.8,0.7881818182
2020-08-13,CLOSED,HEDGE,2020-08-13,BANKNIFTY,22100PE,09:16:00,15:22:00,27.85,0.1,678.7330317,-18834.84163,-27.75,-1.883484163
2020-08-13,CLOSED,HEDGE,2020-08-13,BANKNIFTY,22700CE,09:16:00,15:22:00,22.4,0.1,660.7929515,-14735.68282,-22.3,-1.473568282
2020-08-13,CLOSED,STRADDLE,2020-08-13,BANKNIFTY,22200CE,09:16:00,15:22:00,245.6,2.25,-135.1351351,32885.13514,243.35,3.288513514
2020-08-13,CLOSED,STRADDLE,2020-08-13,BANKNIFTY,22200PE,09:16:00,15:22:00,47.95,4.75,-135.1351351,5837.837838,43.2,0.5837837838
2020-08-13,CLOSED,STRADDLE,2020-08-13,BANKNIFTY,22300CE,09:16:00,15:22:00,177.95,0.15,-134.529148,23919.28251,177.8,2.391928251
2020-08-13,CLOSED,STRADDLE,2020-08-13,BANKNIFTY,22300PE,09:16:00,15:22:00,79.65,103.05,-134.529148,-3147.982063,-23.4,-0.3147982063
2020-08-13,CLOSED,STRADDLE,2020-08-13,BANKNIFTY,22400CE,09:16:00,15:22:00,120.55,0.15,-133.9285714,16125,120.4,1.6125
2020-08-13,CLOSED,STRADDLE,2020-08-13,BANKNIFTY,22400PE,09:16:00,15:22:00,122.55,202.15,-133.9285714,-10660.71429,-79.6,-1.066071429
2020-08-13,CLOSED,STRADDLE,2020-08-13,BANKNIFTY,22500CE,09:16:00,14:36:00,75.75,0.95,-133.3333333,9973.333333,74.8,0.9973333333
2020-08-13,CLOSED,STRADDLE,2020-08-13,BANKNIFTY,22500PE,09:16:00,14:36:00,177.9,355,-133.3333333,-23613.33333,-177.1,-2.361333333
2020-08-13,CLOSED,STRADDLE,2020-08-13,BANKNIFTY,22600CE,09:16:00,11:41:00,42.85,9.35,-132.7433628,4446.902655,33.5,0.4446902655
2020-08-13,CLOSED,STRADDLE,2020-08-13,BANKNIFTY,22600PE,09:16:00,11:41:00,246.5,348.25,-132.7433628,-13506.63717,-101.75,-1.350663717
2020-08-13,CLOSED,REBALANCE,2020-08-13,BANKNIFTY,22100CE,11:41:00,15:22:00,197.3,97.25,-135.7466063,13581.44796,100.05,1.358144796
2020-08-13,CLOSED,REBALANCE,2020-08-13,BANKNIFTY,22100PE,11:41:00,15:22:00,37.6,0.1,-135.7466063,5090.497738,37.5,0.5090497738
2020-08-13,CLOSED,REBALANCE,2020-08-13,BANKNIFTY,22000CE,14:36:00,15:22:00,155.45,197.7,-136.3636364,-5761.363636,-42.25,-0.5761363636
2020-08-13,CLOSED,REBALANCE,2020-08-13,BANKNIFTY,22000PE,14:36:00,15:22:00,9.8,0.05,-136.3636364,1329.545455,9.75,0.1329545455
2020-08-20,CLOSED,HEDGE,2020-08-20,BANKNIFTY,21700PE,09:16:00,15:22:00,33,0.1,691.2442396,-22741.93548,-32.9,-2.274193548
2020-08-20,CLOSED,HEDGE,2020-08-20,BANKNIFTY,22300CE,09:16:00,15:22:00,20.15,0.1,672.6457399,-13486.54709,-20.05,-1.348654709
2020-08-20,CLOSED,STRADDLE,2020-08-20,BANKNIFTY,21800CE,09:16:00,15:22:00,256.25,195.6,-137.6146789,8346.330275,60.65,0.8346330275
2020-08-20,CLOSED,STRADDLE,2020-08-20,BANKNIFTY,21800PE,09:16:00,15:22:00,50.5,0.15,-137.6146789,6928.899083,50.35,0.6928899083
2020-08-20,CLOSED,STRADDLE,2020-08-20,BANKNIFTY,21900CE,09:16:00,15:22:00,182.65,96,-136.9863014,11869.86301,86.65,1.186986301
2020-08-20,CLOSED,STRADDLE,2020-08-20,BANKNIFTY,21900PE,09:16:00,15:22:00,77.65,0.2,-136.9863014,10609.58904,77.45,1.060958904
2020-08-20,CLOSED,STRADDLE,2020-08-20,BANKNIFTY,22000CE,09:16:00,15:22:00,120.55,1,-136.3636364,16302.27273,119.55,1.630227273
2020-08-20,CLOSED,STRADDLE,2020-08-20,BANKNIFTY,22000PE,09:16:00,15:22:00,116.35,5.2,-136.3636364,15156.81818,111.15,1.515681818
2020-08-20,CLOSED,STRADDLE,2020-08-20,BANKNIFTY,22100CE,09:16:00,15:22:00,73.95,0.1,-135.7466063,10024.88688,73.85,1.002488688
2020-08-20,CLOSED,STRADDLE,2020-08-20,BANKNIFTY,22100PE,09:16:00,15:22:00,168.3,104.3,-135.7466063,8687.782805,64,0.8687782805
