entry_time,entry_price,exit_time,exit_price,strike,call_put,dir,exit_type,expiry,pnl,index,entry_type,num_indices,index_leverage,pnl_w_cs,qty,roi
2021-05-20 12:15,39.05,2021-05-20 14:45,1.9525000000000017,15000,C,short,trgt,2021-05-20,37.0975,NIFTY,original,3,10,36.277449999999995,37,0.0013422656499999998
2021-05-20 12:15,,2021-05-20 15:23,169.0,16000,P,short,,2021-05-20,,FINNIFTY,original,3,8,,27,
2021-05-20 13:15,36.85,2021-05-20 14:31,66.33,15000,P,short,sl,2021-05-20,-29.479999999999997,NIFTY,original,3,10,-31.543599999999998,37,-0.0011671131999999999
2021-05-20 13:15,23.4,2021-05-20 14:47,1.170000000000001,15000,C,short,trgt,2021-05-20,22.229999999999997,NIFTY,original,3,10,21.738599999999998,37,0.0008043281999999998
2021-05-20 13:15,99.0,2021-05-20 14:48,178.20000000000002,33600,P,short,sl,2021-05-20,-79.20000000000002,BNF,original,3,7,-84.74400000000001,11,-0.0009321840000000002
2021-05-20 13:15,92.2,2021-05-20 14:53,4.610000000000004,33600,C,short,trgt,2021-05-20,87.59,BNF,original,3,7,85.6538,11,0.0009421918
2021-05-20 14:15,66.3,2021-05-20 14:31,125.96999999999998,33600,P,short,sl,2021-05-20,-59.66999999999999,BNF,original,3,7,-63.515399999999985,11,-0.0006986693999999999
2021-05-20 14:15,15.5,2021-05-20 14:47,29.45,14950,P,short,sl,2021-05-20,-13.95,NIFTY,original,3,10,-14.849,37,-0.000549413
2021-05-20 14:15,53.8,2021-05-20 14:57,2.690000000000002,33600,C,short,trgt,2021-05-20,51.10999999999999,BNF,original,3,7,49.98019999999999,11,0.0005497821999999998
2021-05-20 14:15,34.15,2021-05-20 14:58,1.7075000000000014,14950,C,short,trgt,2021-05-20,32.442499999999995,NIFTY,original,3,10,31.725349999999995,37,0.0011738379499999997
2021-05-27 09:16,168.7,2021-05-27 09:25,236.17999999999998,34700,P,short,sl,2021-05-27,-67.47999999999999,BNF,original,3,7,-75.57759999999999,11,-0.0008313535999999998
2021-05-27 09:16,41.1,2021-05-27 09:34,57.54,15300,P,short,sl,2021-05-27,-16.439999999999998,NIFTY,original,3,10,-18.412799999999997,36,-0.0006628607999999999
2021-05-27 09:16,45.75,2021-05-27 11:25,64.05,15300,C,short,sl,2021-05-27,-18.299999999999997,NIFTY,original,3,10,-20.496,36,-0.000737856
2021-05-27 09:16,177.15,2021-05-27 12:06,248.01,34700,C,short,sl,2021-05-27,-70.85999999999999,BNF,original,3,7,-79.36319999999998,11,-0.0008729951999999996
2021-05-27 09:16,,2021-05-27 15:23,40.05,16400,C,short,,2021-05-27,,FINNIFTY,original,3,8,,27,
2021-05-27 09:16,,2021-05-27 15:23,0.2,16400,P,short,,2021-05-27,,FINNIFTY,original,3,8,,27,
2021-05-27 10:15,41.2,2021-05-27 11:25,61.800000000000004,15300,C,short,sl,2021-05-27,-20.6,NIFTY,original,3,10,-22.66,36,-0.0008157599999999999
2021-05-27 10:15,168.0,2021-05-27 11:27,252.0,34600,C,short,sl,2021-05-27,-84.0,BNF,original,3,7,-92.4,11,-0.0010164
2021-05-27 10:15,137.0,2021-05-27 14:45,6.850000000000006,34600,P,short,trgt,2021-05-27,130.15,BNF,original,3,7,127.27300000000001,11,0.0014000030000000001
2021-05-27 10:15,36.75,2021-05-27 15:01,1.8375000000000017,15300,P,short,trgt,2021-05-27,34.9125,NIFTY,original,3,10,34.140750000000004,36,0.0012290670000000001
2021-05-27 11:15,162.7,2021-05-27 11:27,260.32,34600,C,short,sl,2021-05-27,-97.62,BNF,original,3,7,-106.0804,11,-0.0011668844
2021-05-27 11:15,23.0,2021-05-27 11:32,36.800000000000004,15350,C,short,sl,2021-05-27,-13.800000000000004,NIFTY,original,3,10,-14.996000000000004,36,-0.0005398560000000001
2021-05-27 11:15,127.3,2021-05-27 14:45,6.3650000000000055,34600,P,short,trgt,2021-05-27,120.93499999999999,BNF,original,3,7,118.26169999999999,11,0.0013008787
2021-05-27 11:15,47.7,2021-05-27 15:23,11.6,15350,P,short,time,2021-05-27,36.1,NIFTY,original,3,10,34.914,36,0.0012569039999999999
2021-05-27 12:15,146.35,2021-05-27 13:33,248.795,34800,C,short,sl,2021-05-27,-102.445,BNF,original,3,7,-110.3479,11,-0.0012138269
2021-05-27 12:15,32.2,2021-05-27 14:14,54.74,15350,P,short,sl,2021-05-27,-22.54,NIFTY,original,3,10,-24.2788,36,-0.0008740368
2021-05-27 12:15,54.8,2021-05-27 14:31,93.16,16400,P,short,sl,2021-05-27,-38.36,FINNIFTY,original,3,8,-41.3192,27,-0.0011156184
2021-05-27 12:15,58.15,2021-05-27 14:35,2.9075000000000024,16400,C,short,trgt,2021-05-27,55.24249999999999,FINNIFTY,original,3,8,54.02134999999999,27,0.0014585764499999998
2021-05-27 12:15,32.9,2021-05-27 14:55,1.6450000000000014,15350,C,short,trgt,2021-05-27,31.254999999999995,NIFTY,original,3,10,30.564099999999996,36,0.0011003075999999998
2021-05-27 12:15,116.6,2021-05-27 15:00,5.8300000000000045,34800,P,short,trgt,2021-05-27,110.77,BNF,original,3,7,108.3214,11,0.0011915354
2021-05-27 13:15,27.4,2021-05-27 14:10,49.32,15350,P,short,sl,2021-05-27,-21.92,NIFTY,original,3,10,-23.454400000000003,36,-0.0008443584
2021-05-27 13:15,103.8,2021-05-27 14:34,186.84,34900,P,short,sl,2021-05-27,-83.04,BNF,original,3,7,-88.8528,11,-0.0009773808
2021-05-27 13:15,28.4,2021-05-27 14:58,1.4200000000000013,15350,C,short,trgt,2021-05-27,26.979999999999997,NIFTY,original,3,10,26.383599999999998,36,0.0009498095999999999
2021-05-27 13:15,,2021-05-27 15:23,40.05,16400,C,short,,2021-05-27,,FINNIFTY,original,3,8,,27,
2021-05-27 13:15,134.05,2021-05-27 15:23,204.75,34900,C,short,time,2021-05-27,-70.69999999999999,BNF,original,3,7,-77.47599999999998,11,-0.0008522359999999998
2021-05-27 13:15,,2021-05-27 15:23,0.2,16400,P,short,,2021-05-27,,FINNIFTY,original,3,8,,27,
2021-05-27 14:15,84.2,2021-05-27 15:00,4.2100000000000035,34800,P,short,trgt,2021-05-27,79.99,BNF,original,3,7,78.2218,11,0.0008604397999999999
2021-05-27 14:15,22.75,2021-05-27 15:03,1.137500000000001,15300,P,short,trgt,2021-05-27,21.612499999999997,NIFTY,original,3,10,21.134749999999997,36,0.0007608509999999999
2021-05-27 14:15,101.5,2021-05-27 15:03,192.85,34800,C,short,sl,2021-05-27,-91.35,BNF,original,3,7,-97.237,11,-0.001069607
2021-05-27 14:15,28.25,2021-05-27 15:23,38.75,15300,C,short,time,2021-05-27,-10.5,NIFTY,original,3,10,-11.84,36,-0.00042624
2021-06-03 09:16,46.95,2021-06-03 09:17,65.73,16700,C,short,sl,2021-06-03,-18.78,FINNIFTY,original,3,8,-21.0336,26,-0.0005468736
2021-06-03 09:16,38.25,2021-06-03 13:24,53.55,15650,P,short,sl,2021-06-03,-15.299999999999997,NIFTY,original,3,10,-17.135999999999996,35,-0.0005997599999999999
2021-06-03 09:16,148.25,2021-06-03 14:10,207.54999999999998,35500,C,short,sl,2021-06-03,-59.29999999999998,BNF,original,3,7,-66.41599999999998,10,-0.0006641599999999998
2021-06-03 09:16,98.1,2021-06-03 15:00,4.905000000000004,35500,P,short,trgt,2021-06-03,93.195,BNF,original,3,7,91.13489999999999,10,0.0009113489999999999
2021-06-03 09:16,36.35,2021-06-03 15:23,40.2,15650,C,short,time,2021-06-03,-3.8500000000000014,NIFTY,original,3,10,-5.381000000000002,35,-0.00018833500000000006
2021-06-03 09:16,,2021-06-03 15:23,,16700,P,short,,2021-06-03,,FINNIFTY,original,3,8,,26,
2021-06-03 10:15,31.05,2021-06-03 13:24,46.575,15650,P,short,sl,2021-06-03,-15.525000000000002,NIFTY,original,3,10,-17.0775,35,-0.0005977125
2021-06-03 10:15,129.6,2021-06-03 13:51,194.39999999999998,35500,C,short,sl,2021-06-03,-64.79999999999998,BNF,original,3,7,-71.27999999999999,10,-0.0007127999999999998
2021-06-03 10:15,104.5,2021-06-03 15:00,5.225000000000005,35500,P,short,trgt,2021-06-03,99.27499999999999,BNF,original,3,7,97.08049999999999,10,0.0009708049999999998
2021-06-03 10:15,31.3,2021-06-03 15:23,40.2,15650,C,short,time,2021-06-03,-8.900000000000002,NIFTY,original,3,10,-10.330000000000002,35,-0.00036155000000000003
2021-06-03 11:15,33.2,2021-06-03 13:24,53.120000000000005,15650,P,short,sl,2021-06-03,-19.92,NIFTY,original,3,10,-21.646400000000003,35,-0.0007576240000000001
2021-06-03 11:15,33.85,2021-06-03 13:25,54.160000000000004,16700,P,short,sl,2021-06-03,-20.310000000000002,FINNIFTY,original,3,8,-22.070200000000003,26,-0.0005738252000000001
2021-06-03 11:15,101.05,2021-06-03 13:50,161.68,35500,C,short,sl,2021-06-03,-60.63000000000001,BNF,original,3,7,-65.8846,10,-0.0006588459999999999
2021-06-03 11:15,108.0,2021-06-03 15:00,5.400000000000005,35500,P,short,trgt,2021-06-03,102.6,BNF,original,3,7,100.332,10,0.0010033199999999998
2021-06-03 11:15,24.9,2021-06-03 15:10,39.84,15650,C,short,sl,2021-06-03,-14.940000000000005,NIFTY,original,3,10,-16.234800000000003,35,-0.000568218
2021-06-03 11:15,66.0,2021-06-03 15:23,,16700,C,short,time,2021-06-03,,FINNIFTY,original,3,8,,26,
2021-06-03 12:15,26.55,2021-06-03 13:24,45.135,15650,P,short,sl,2021-06-03,-18.584999999999997,NIFTY,original,3,10,-20.018699999999995,35,-0.0007006544999999998
2021-06-03 12:15,32.6,2021-06-03 13:25,55.42,16700,P,short,sl,2021-06-03,-22.82,FINNIFTY,original,3,8,-24.5804,26,-0.0006390904000000001
2021-06-03 12:15,117.5,2021-06-03 13:25,199.75,35600,P,short,sl,2021-06-03,-82.25,BNF,original,3,7,-88.595,10,-0.00088595
2021-06-03 12:15,85.0,2021-06-03 14:10,144.5,35600,C,short,sl,2021-06-03,-59.5,BNF,original,3,7,-64.09,10,-0.0006409
2021-06-03 12:15,53.35,2021-06-03 14:11,90.695,16700,C,short,sl,2021-06-03,-37.34499999999999,FINNIFTY,original,3,8,-40.22589999999999,26,-0.0010458733999999996
2021-06-03 12:15,29.0,2021-06-03 15:23,40.2,15650,C,short,time,2021-06-03,-11.200000000000003,NIFTY,original,3,10,-12.584000000000003,35,-0.0004404400000000001
2021-06-03 13:15,38.65,2021-06-03 13:50,69.57,16700,C,short,sl,2021-06-03,-30.919999999999995,FINNIFTY,original,3,8,-33.084399999999995,26,-0.0008601943999999998
2021-06-03 13:15,92.85,2021-06-03 13:51,167.13,35500,C,short,sl,2021-06-03,-74.28,BNF,original,3,7,-79.4796,10,-0.0007947960000000001
2021-06-03 13:15,15.8,2021-06-03 14:10,28.44,15650,C,short,sl,2021-06-03,-12.64,NIFTY,original,3,10,-13.5248,35,-0.00047336800000000005
2021-06-03 13:15,41.45,2021-06-03 15:00,2.072500000000002,16700,P,short,trgt,2021-06-03,39.3775,FINNIFTY,original,3,8,38.50705,26,0.0010011833
2021-06-03 13:15,92.2,2021-06-03 15:00,4.610000000000004,35500,P,short,trgt,2021-06-03,87.59,BNF,original,3,7,85.6538,10,0.000856538
2021-06-03 13:15,35.0,2021-06-03 15:01,1.7500000000000016,15650,P,short,trgt,2021-06-03,33.25,NIFTY,original,3,10,32.515,35,0.001138025
2021-06-03 14:15,74.05,2021-06-03 14:54,140.695,35700,P,short,sl,2021-06-03,-66.645,BNF,original,3,7,-70.9399,10,-0.0007093989999999999
2021-06-03 14:15,88.35,2021-06-03 15:07,4.417500000000004,35700,C,short,trgt,2021-06-03,83.93249999999999,BNF,original,3,7,82.07714999999999,10,0.0008207714999999998
2021-06-03 14:15,11.05,2021-06-03 15:09,0.5525000000000005,15650,P,short,trgt,2021-06-03,10.4975,NIFTY,original,3,10,10.265450000000001,35,0.00035929075000000005
2021-06-03 14:15,33.6,2021-06-03 15:23,40.2,15650,C,short,time,2021-06-03,-6.600000000000001,NIFTY,original,3,10,-8.076000000000002,35,-0.00028266000000000006
2021-06-10 09:16,122.45,2021-06-10 09:27,171.43,34800,P,short,sl,2021-06-10,-48.980000000000004,BNF,original,3,7,-54.857600000000005,11,-0.0006034336
2021-06-10 09:16,26.8,2021-06-10 09:39,37.519999999999996,15700,C,short,sl,2021-06-10,-10.719999999999995,NIFTY,original,3,10,-12.006399999999996,35,-0.00042022399999999986
2021-06-10 09:16,192.2,2021-06-10 13:19,269.08,34800,C,short,sl,2021-06-10,-76.88,BNF,original,3,7,-86.1056,11,-0.0009471615999999998
2021-06-10 09:16,60.0,2021-06-10 13:20,84.0,16500,C,short,sl,2021-06-10,-24.0,FINNIFTY,original,3,8,-26.88,26,-0.0006988799999999999
2021-06-10 09:16,68.95,2021-06-10 14:44,3.4475000000000033,15700,P,short,trgt,2021-06-10,65.5025,NIFTY,original,3,10,64.05454999999999,35,0.0022419092499999997
2021-06-10 09:16,,2021-06-10 15:23,0.1,16500,P,short,,2021-06-10,,FINNIFTY,original,3,8,,26,
2021-06-10 10:15,29.5,2021-06-10 12:00,44.25,15700,C,short,sl,2021-06-10,-14.75,NIFTY,original,3,10,-16.225,35,-0.000567875
2021-06-10 10:15,155.4,2021-06-10 13:19,233.10000000000002,34800,C,short,sl,2021-06-10,-77.70000000000002,BNF,original,3,7,-85.47000000000001,11,-0.0009401700000000002
2021-06-10 10:15,113.45,2021-06-10 14:34,5.672500000000005,34800,P,short,trgt,2021-06-10,107.7775,BNF,original,3,7,105.39505,11,0.00115934555
2021-06-10 10:15,40.8,2021-06-10 15:00,2.040000000000002,15700,P,short,trgt,2021-06-10,38.76,NIFTY,original,3,10,37.9032,35,0.0013266119999999998
2021-06-10 10:15,,2021-06-10 15:23,170.05,16500,C,short,,2021-06-10,,FINNIFTY,original,3,8,,26,
2021-06-10 10:15,,2021-06-10 15:23,0.1,16500,P,short,,2021-06-10,,FINNIFTY,original,3,8,,26,
2021-06-10 11:15,28.1,2021-06-10 12:00,44.96000000000001,15700,C,short,sl,2021-06-10,-16.860000000000007,NIFTY,original,3,10,-18.321200000000008,35,-0.0006412420000000003
2021-06-10 11:15,145.3,2021-06-10 13:19,232.48000000000002,34800,C,short,sl,2021-06-10,-87.18,BNF,original,3,7,-94.7356,11,-0.0010420916
2021-06-10 11:15,56.5,2021-06-10 13:20,90.4,16500,C,short,sl,2021-06-10,-33.900000000000006,FINNIFTY,original,3,8,-36.83800000000001,26,-0.0009577880000000002
2021-06-10 11:15,52.05,2021-06-10 14:24,2.6025000000000023,16500,P,short,trgt,2021-06-10,49.4475,FINNIFTY,original,3,8,48.35445,26,0.0012572157
2021-06-10 11:15,104.05,2021-06-10 14:34,5.202500000000004,34800,P,short,trgt,2021-06-10,98.8475,BNF,original,3,7,96.66244999999999,11,0.00106328695
2021-06-10 11:15,37.05,2021-06-10 15:00,1.8525000000000016,15700,P,short,trgt,2021-06-10,35.1975,NIFTY,original,3,10,34.41945,35,0.00120468075
2021-06-10 12:15,105.1,2021-06-10 12:43,178.67,34900,P,short,sl,2021-06-10,-73.57,BNF,original,3,7,-79.24539999999999,11,-0.0008716993999999998
2021-06-10 12:15,117.3,2021-06-10 13:19,199.41,34900,C,short,sl,2021-06-10,-82.11,BNF,original,3,7,-88.4442,11,-0.0009728861999999999
2021-06-10 12:15,23.2,2021-06-10 15:01,1.160000000000001,15700,P,short,trgt,2021-06-10,22.04,NIFTY,original,3,10,21.552799999999998,35,0.000754348
2021-06-10 12:15,44.65,2021-06-10 15:23,38.25,15700,C,short,time,2021-06-10,6.399999999999999,NIFTY,original,3,10,4.741999999999998,35,0.00016596999999999993
2021-06-10 13:15,94.85,2021-06-10 13:19,170.73,34900,C,short,sl,2021-06-10,-75.88,BNF,original,3,7,-81.1916,11,-0.0008931075999999999
2021-06-10 13:15,29.65,2021-06-10 13:48,53.37,15700,C,short,sl,2021-06-10,-23.72,NIFTY,original,3,10,-25.380399999999998,35,-0.000888314
2021-06-10 13:15,123.5,2021-06-10 14:40,6.175000000000005,34900,P,short,trgt,2021-06-10,117.32499999999999,BNF,original,3,7,114.73149999999998,11,0.0012620465
2021-06-10 13:15,27.55,2021-06-10 15:00,1.3775000000000013,15700,P,short,trgt,2021-06-10,26.1725,NIFTY,original,3,10,25.59395,35,0.0008957882499999999
2021-06-10 14:15,62.0,2021-06-10 15:03,3.1000000000000028,35000,P,short,trgt,2021-06-10,58.9,BNF,original,3,7,57.598,11,0.000633578
2021-06-10 14:15,9.95,2021-06-10 15:11,0.4975000000000004,15750,C,short,trgt,2021-06-10,9.452499999999999,NIFTY,original,3,10,9.243549999999999,35,0.0003235242499999999
2021-06-10 14:15,102.1,2021-06-10 15:23,132.65,35000,C,short,time,2021-06-10,-30.55000000000001,BNF,original,3,7,-35.24500000000001,11,-0.0003876950000000001
2021-06-10 14:15,35.5,2021-06-10 15:23,12.0,15750,P,short,time,2021-06-10,23.5,NIFTY,original,3,10,22.55,35,0.0007892499999999999
2021-06-17 09:16,39.0,2021-06-17 09:57,54.599999999999994,15700,C,short,sl,2021-06-17,-15.599999999999994,NIFTY,original,3,10,-17.471999999999994,35,-0.0006115199999999997
2021-06-17 09:16,167.6,2021-06-17 10:40,234.64,34700,C,short,sl,2021-06-17,-67.03999999999999,BNF,original,3,7,-75.08479999999999,11,-0.0008259327999999998
2021-06-17 09:16,47.1,2021-06-17 14:15,65.94,15700,P,short,sl,2021-06-17,-18.839999999999996,NIFTY,original,3,10,-21.100799999999996,35,-0.0007385279999999999
2021-06-17 09:16,156.85,2021-06-17 14:23,219.58999999999997,34700,P,short,sl,2021-06-17,-62.73999999999998,BNF,original,3,7,-70.26879999999998,11,-0.0007729567999999998
2021-06-17 10:15,23.9,2021-06-17 10:40,35.849999999999994,15750,C,short,sl,2021-06-17,-11.949999999999996,NIFTY,original,3,10,-13.144999999999996,35,-0.00046007499999999984
2021-06-17 10:15,101.7,2021-06-17 12:03,152.55,34800,P,short,sl,2021-06-17,-50.85000000000001,BNF,original,3,7,-55.93500000000001,11,-0.000615285
2021-06-17 10:15,48.95,2021-06-17 14:07,73.42500000000001,15750,P,short,sl,2021-06-17,-24.47500000000001,NIFTY,original,3,10,-26.92250000000001,35,-0.0009422875000000004
2021-06-17 10:15,139.2,2021-06-17 14:22,6.960000000000005,34800,C,short,trgt,2021-06-17,132.23999999999998,BNF,original,3,7,129.31679999999997,11,0.0014224847999999997
2021-06-17 11:15,37.6,2021-06-17 11:59,60.160000000000004,15750,P,short,sl,2021-06-17,-22.560000000000002,NIFTY,original,3,10,-24.515200000000004,35,-0.0008580320000000001
2021-06-17 11:15,107.7,2021-06-17 14:14,172.32000000000002,34800,P,short,sl,2021-06-17,-64.62000000000002,BNF,original,3,7,-70.22040000000001,11,-0.0007724244000000001
2021-06-17 11:15,28.25,2021-06-17 14:22,1.4125000000000012,15750,C,short,trgt,2021-06-17,26.8375,NIFTY,original,3,10,26.244249999999997,35,0.0009185487499999999
2021-06-17 11:15,116.45,2021-06-17 14:34,5.822500000000005,34800,C,short,trgt,2021-06-17,110.6275,BNF,original,3,7,108.18205,11,0.00119000255
2021-06-17 12:15,108.75,2021-06-17 13:05,184.875,34700,C,short,sl,2021-06-17,-76.125,BNF,original,3,7,-81.9975,11,-0.0009019725000000001
2021-06-17 12:15,25.8,2021-06-17 14:14,43.86,15700,P,short,sl,2021-06-17,-18.06,NIFTY,original,3,10,-19.4532,35,-0.000680862
2021-06-17 12:15,85.65,2021-06-17 14:16,145.60500000000002,34700,P,short,sl,2021-06-17,-59.95500000000001,BNF,original,3,7,-64.58010000000002,11,-0.0007103811000000001
2021-06-17 12:15,33.25,2021-06-17 14:37,1.6625000000000014,15700,C,short,trgt,2021-06-17,31.5875,NIFTY,original,3,10,30.889249999999997,35,0.0010811237499999998
2021-06-17 13:15,80.85,2021-06-17 14:07,145.53,34800,P,short,sl,2021-06-17,-64.68,BNF,original,3,7,-69.20760000000001,11,-0.0007612836000000002
2021-06-17 13:15,42.7,2021-06-17 14:09,76.86000000000001,15750,P,short,sl,2021-06-17,-34.16000000000001,NIFTY,original,3,10,-36.55120000000001,35,-0.0012792920000000002
2021-06-17 13:15,84.85,2021-06-17 14:36,4.242500000000003,34800,C,short,trgt,2021-06-17,80.60749999999999,BNF,original,3,7,78.82564999999998,11,0.0008670821499999998
2021-06-17 13:15,13.0,2021-06-17 14:37,0.6500000000000006,15750,C,short,trgt,2021-06-17,12.35,NIFTY,original,3,10,12.077,35,0.00042269499999999995
2021-06-17 14:15,21.9,2021-06-17 14:23,41.60999999999999,15650,P,short,sl,2021-06-17,-19.709999999999994,NIFTY,original,3,10,-20.980199999999993,35,-0.0007343069999999998
2021-06-17 14:15,67.75,2021-06-17 15:00,3.387500000000003,34500,P,short,trgt,2021-06-17,64.3625,BNF,original,3,7,62.93975,11,0.0006923372499999999
2021-06-17 14:15,47.25,2021-06-17 15:01,2.362500000000002,16400,P,short,trgt,2021-06-17,44.887499999999996,FINNIFTY,original,3,8,43.89525,27,0.0011851717499999999
2021-06-17 14:15,20.25,2021-06-17 15:04,38.475,15650,C,short,sl,2021-06-17,-18.225,NIFTY,original,3,10,-19.399500000000003,35,-0.0006789825
2021-06-17 14:15,108.0,2021-06-17 15:23,113.25,34500,C,short,time,2021-06-17,-5.25,BNF,original,3,7,-9.675,11,-0.00010642500000000001
2021-06-17 14:15,30.05,2021-06-17 15:23,12.2,16400,C,short,time,2021-06-17,17.85,FINNIFTY,original,3,8,17.005000000000003,27,0.000459135
2021-06-24 09:16,27.35,2021-06-24 09:31,38.29,15750,C,short,sl,2021-06-24,-10.939999999999998,NIFTY,original,3,10,-12.252799999999997,35,-0.0004288479999999999
2021-06-24 09:16,125.35,2021-06-24 09:40,175.48999999999998,34700,C,short,sl,2021-06-24,-50.139999999999986,BNF,original,3,7,-56.15679999999999,11,-0.0006177247999999998
2021-06-24 09:16,54.9,2021-06-24 13:38,76.86,16500,C,short,sl,2021-06-24,-21.96,FINNIFTY,original,3,8,-24.595200000000002,26,-0.0006394752000000001
2021-06-24 09:16,186.7,2021-06-24 14:44,9.335000000000008,34700,P,short,trgt,2021-06-24,177.36499999999998,BNF,original,3,7,173.44429999999997,11,0.0019078872999999995
2021-06-24 09:16,68.5,2021-06-24 14:48,3.425000000000003,15750,P,short,trgt,2021-06-24,65.075,NIFTY,original,3,10,63.636500000000005,35,0.0022272775
2021-06-24 09:16,,2021-06-24 15:23,,16500,P,short,,2021-06-24,,FINNIFTY,original,3,8,,26,
2021-06-24 10:15,29.3,2021-06-24 12:12,43.95,15750,C,short,sl,2021-06-24,-14.650000000000002,NIFTY,original,3,10,-16.115000000000002,35,-0.0005640250000000001
2021-06-24 10:15,142.45,2021-06-24 13:15,213.67499999999998,34700,C,short,sl,2021-06-24,-71.225,BNF,original,3,7,-78.3475,11,-0.0008618225
2021-06-24 10:15,115.2,2021-06-24 14:51,5.760000000000005,34700,P,short,trgt,2021-06-24,109.44,BNF,original,3,7,107.0208,11,0.0011772287999999998
2021-06-24 10:15,52.25,2021-06-24 14:52,2.6125000000000025,15750,P,short,trgt,2021-06-24,49.637499999999996,NIFTY,original,3,10,48.54024999999999,35,0.0016989087499999997
2021-06-24 10:15,,2021-06-24 15:23,,16500,P,short,,2021-06-24,,FINNIFTY,original,3,8,,26,
2021-06-24 10:15,,2021-06-24 15:23,,16500,C,short,,2021-06-24,,FINNIFTY,original,3,8,,26,
2021-06-24 11:15,48.0,2021-06-24 12:10,76.80000000000001,16500,P,short,sl,2021-06-24,-28.80000000000001,FINNIFTY,original,3,8,-31.296000000000014,26,-0.0008136960000000004
2021-06-24 11:15,35.95,2021-06-24 12:20,57.52000000000001,15750,C,short,sl,2021-06-24,-21.570000000000007,NIFTY,original,3,10,-23.439400000000006,35,-0.0008203790000000002
2021-06-24 11:15,147.45,2021-06-24 13:16,235.92,34700,C,short,sl,2021-06-24,-88.47,BNF,original,3,7,-96.1374,11,-0.0010575114
2021-06-24 11:15,53.45,2021-06-24 13:42,85.52000000000001,16500,C,short,sl,2021-06-24,-32.07000000000001,FINNIFTY,original,3,8,-34.84940000000001,26,-0.0009060844000000003
2021-06-24 11:15,94.5,2021-06-24 14:51,4.725000000000004,34700,P,short,trgt,2021-06-24,89.77499999999999,BNF,original,3,7,87.7905,11,0.0009656954999999999
2021-06-24 11:15,38.3,2021-06-24 14:55,1.9150000000000016,15750,P,short,trgt,2021-06-24,36.385,NIFTY,original,3,10,35.5807,35,0.0012453244999999999
2021-06-24 12:15,149.9,2021-06-24 13:41,254.83,34700,C,short,sl,2021-06-24,-104.93,BNF,original,3,7,-113.0246,11,-0.0012432706
2021-06-24 12:15,42.75,2021-06-24 14:09,72.675,15750,C,short,sl,2021-06-24,-29.924999999999997,NIFTY,original,3,10,-32.2335,35,-0.0011281725
2021-06-24 12:15,82.5,2021-06-24 14:55,4.1250000000000036,34700,P,short,trgt,2021-06-24,78.375,BNF,original,3,7,76.6425,11,0.0008430674999999999
2021-06-24 12:15,42.5,2021-06-24 15:01,2.1250000000000018,16500,P,short,trgt,2021-06-24,40.375,FINNIFTY,original,3,8,39.4825,26,0.001026545
2021-06-24 12:15,28.45,2021-06-24 15:02,1.4225000000000012,15750,P,short,trgt,2021-06-24,27.027499999999996,NIFTY,original,3,10,26.430049999999998,35,0.0009250517499999999
2021-06-24 12:15,53.95,2021-06-24 15:23,,16500,C,short,time,2021-06-24,,FINNIFTY,original,3,8,,26,
2021-06-24 13:15,31.4,2021-06-24 15:01,1.5700000000000014,16500,P,short,trgt,2021-06-24,29.83,FINNIFTY,original,3,8,29.170599999999997,26,0.0007584355999999999
2021-06-24 13:15,29.2,2021-06-24 15:05,1.4600000000000013,15800,C,short,trgt,2021-06-24,27.74,NIFTY,original,3,10,27.1268,35,0.0009494379999999999
2021-06-24 13:15,80.8,2021-06-24 15:08,4.040000000000004,34800,P,short,trgt,2021-06-24,76.75999999999999,BNF,original,3,7,75.0632,11,0.0008256951999999998
2021-06-24 13:15,63.35,2021-06-24 15:23,,16500,C,short,time,2021-06-24,,FINNIFTY,original,3,8,,26,
2021-06-24 13:15,131.6,2021-06-24 15:23,18.95,34800,C,short,time,2021-06-24,112.64999999999999,BNF,original,3,7,109.639,11,0.001206029
2021-06-24 13:15,39.0,2021-06-24 15:23,11.1,15800,P,short,time,2021-06-24,27.9,NIFTY,original,3,10,26.898,35,0.0009414299999999999
2021-06-24 14:15,67.55,2021-06-24 14:23,128.345,34900,P,short,sl,2021-06-24,-60.795,BNF,original,3,7,-64.7129,11,-0.0007118418999999999
2021-06-24 14:15,24.05,2021-06-24 14:24,45.695,15800,P,short,sl,2021-06-24,-21.645,NIFTY,original,3,10,-23.0399,35,-0.0008063964999999999
2021-06-24 14:15,103.5,2021-06-24 15:01,5.175000000000004,34900,C,short,trgt,2021-06-24,98.32499999999999,BNF,original,3,7,96.15149999999998,11,0.0010576664999999998
2021-06-24 14:15,29.3,2021-06-24 15:05,1.4650000000000014,15800,C,short,trgt,2021-06-24,27.835,NIFTY,original,3,10,27.2197,35,0.0009526894999999999
2021-07-01 09:16,40.35,2021-07-01 09:20,56.489999999999995,15750,P,short,sl,2021-07-01,-16.139999999999993,NIFTY,original,3,10,-18.076799999999995,35,-0.0006326879999999998
2021-07-01 09:16,49.95,2021-07-01 14:28,2.4975000000000023,16500,C,short,trgt,2021-07-01,47.4525,FINNIFTY,original,3,8,46.40355,26,0.0012064923
2021-07-01 09:16,29.1,2021-07-01 14:32,1.4550000000000014,15750,C,short,trgt,2021-07-01,27.645,NIFTY,original,3,10,27.0339,35,0.0009461865
