date,Morning ATR,side,strike,type,expiry,dte,entry_time,entry price,exit price,exit_time,remarks,points,slippage,final_points,portfolio,index leverage,qty,pnl,ROI%,Trade Year
2020-09-07,14.90590966406274,SHORT,11300,C,2020-09-10,3,14:33:00,85.95,120.0,2020-09-07 15:12:00,TSL Hit,-34.05,2.0595,-36.1095,10000000,8,7079.646017699115,-255642.47787610616,-2.5564247787610617,2020.0
2020-09-07,14.90590966406274,LONG,11350,P,2020-09-10,3,15:12:00,84.15,71.7,2020-09-07 15:21:00,EOD Exit,12.450000000000003,1.5585000000000002,10.891500000000002,10000000,8,7048.458149779735,76768.281938326,0.76768281938326,2020.0
2020-09-08,13.84855641447072,LONG,11400,P,2020-09-10,2,10:24:00,84.65,97.55,2020-09-08 14:30:00,TSL Hit,-12.899999999999991,1.8219999999999998,-14.72199999999999,10000000,8,7017.543859649123,-103312.28070175432,-1.033122807017543,2020.0
2020-09-08,13.84855641447072,SHORT,11350,C,2020-09-10,2,14:30:00,82.05,57.25,2020-09-08 15:21:00,EOD Exit,24.799999999999997,1.3930000000000002,23.406999999999996,10000000,8,7048.458149779735,164983.25991189425,1.6498325991189424,2020.0
2020-09-09,16.1508915454396,SHORT,11200,C,2020-09-10,1,12:09:00,60.15,108.25,2020-09-09 14:42:00,TSL Hit,-48.1,1.6840000000000002,-49.784,10000000,8,7142.857142857143,-355600.0,-3.556,2020.0
2020-09-09,16.1508915454396,LONG,11250,P,2020-09-10,1,14:42:00,33.7,24.2,2020-09-09 15:21:00,EOD Exit,9.500000000000004,0.5790000000000001,8.921000000000003,10000000,8,7111.111111111111,63438.22222222225,0.6343822222222225,2020.0
2020-09-10,14.965374043571966,LONG,11400,P,2020-09-10,0,11:09:00,23.8,0.1,2020-09-10 15:21:00,EOD Exit,23.7,0.23900000000000002,23.461,10000000,8,7017.543859649123,164638.59649122806,1.6463859649122807,2020.0
2020-09-11,12.347337085101339,LONG,11500,P,2020-09-17,6,09:27:00,113.15,146.05,2020-09-11 13:12:00,TSL Hit,-32.900000000000006,2.5920000000000005,-35.492000000000004,10000000,8,6956.521739130435,-246900.86956521744,-2.469008695652174,2020.0
2020-09-11,12.347337085101339,SHORT,11450,C,2020-09-17,6,13:12:00,91.5,100.65,2020-09-11 15:21:00,EOD Exit,-9.150000000000006,1.9215000000000002,-11.071500000000006,10000000,8,6986.899563318777,-77355.45851528388,-0.7735545851528388,2020.0
2020-09-14,14.663379416066476,SHORT,11500,C,2020-09-17,3,14:03:00,71.55,66.5,2020-09-14 15:00:00,TSL Hit,5.049999999999997,1.3805,3.669499999999997,10000000,8,6956.521739130435,25526.95652173911,0.25526956521739114,2020.0
2020-09-14,14.663379416066476,LONG,11450,P,2020-09-17,3,15:00:00,70.35,92.1,2020-09-14 15:21:00,EOD Exit,-21.75,1.6244999999999998,-23.3745,10000000,8,6986.899563318777,-163315.28384279477,-1.6331528384279477,2020.0
2020-09-16,11.358024259425546,LONG,11600,P,2020-09-17,1,12:48:00,69.25,37.55,2020-09-16 15:21:00,EOD Exit,31.700000000000003,1.068,30.632,10000000,8,6896.551724137931,211255.17241379313,2.1125517241379312,2020.0
2020-09-17,12.43383699528573,SHORT,11500,C,2020-09-17,0,11:57:00,32.0,17.1,2020-09-17 15:21:00,EOD Exit,14.899999999999999,0.49100000000000005,14.408999999999999,10000000,8,6956.521739130435,100236.52173913043,1.0023652173913042,2020.0
2020-09-18,12.5118868219127,SHORT,11500,C,2020-09-24,6,14:21:00,114.7,111.2,2020-09-18 15:06:00,TSL Hit,3.5,2.259,1.241,10000000,8,6956.521739130435,8633.04347826087,0.0863304347826087,2020.0
2020-09-18,12.5118868219127,LONG,11500,P,2020-09-24,6,15:06:00,85.0,85.55,2020-09-18 15:21:00,EOD Exit,-0.5499999999999972,1.7055000000000002,-2.2554999999999974,10000000,8,6956.521739130435,-15690.434782608678,-0.15690434782608678,2020.0
2020-09-21,15.260026714152074,SHORT,11450,C,2020-09-24,3,13:03:00,86.3,26.5,2020-09-21 15:21:00,EOD Exit,59.8,1.128,58.672,10000000,8,6986.899563318777,409935.37117903924,4.099353711790393,2020.0
2020-09-22,21.885972073904618,SHORT,11200,C,2020-09-24,2,09:27:00,99.3,87.25,2020-09-22 10:24:00,TSL Hit,12.049999999999997,1.8655000000000002,10.184499999999996,10000000,8,7142.857142857143,72746.42857142855,0.7274642857142856,2020.0
2020-09-22,21.885972073904618,LONG,11200,P,2020-09-24,2,10:24:00,93.85,110.15,2020-09-22 14:15:00,TSL Hit,-16.30000000000001,2.04,-18.34000000000001,10000000,8,7142.857142857143,-131000.00000000007,-1.3100000000000007,2020.0
2020-09-22,21.885972073904618,SHORT,11150,C,2020-09-24,2,14:15:00,80.05,82.1,2020-09-22 15:21:00,EOD Exit,-2.049999999999997,1.6214999999999997,-3.671499999999997,10000000,8,7174.8878923766815,-26342.600896860964,-0.2634260089686096,2020.0
2020-09-23,20.117693163280684,SHORT,11150,C,2020-09-24,1,12:00:00,64.65,45.3,2020-09-23 14:48:00,TSL Hit,19.35000000000001,1.0995000000000001,18.25050000000001,10000000,8,7174.8878923766815,130945.29147982069,1.3094529147982068,2020.0
2020-09-23,20.117693163280684,LONG,11150,P,2020-09-24,1,14:48:00,51.35,49.95,2020-09-23 15:21:00,EOD Exit,1.3999999999999986,1.0130000000000001,0.38699999999999846,10000000,8,7174.8878923766815,2776.6816143497645,0.027766816143497644,2020.0
2020-09-24,23.212962046099513,SHORT,10900,C,2020-09-24,0,13:54:00,18.55,0.1,2020-09-24 15:21:00,EOD Exit,18.45,0.18650000000000003,18.2635,10000000,8,7339.4495412844035,134044.0366972477,1.340440366972477,2020.0
2020-09-25,19.17627618226642,LONG,10950,P,2020-10-01,6,12:09:00,115.45,74.55,2020-09-25 15:21:00,EOD Exit,40.900000000000006,1.9000000000000001,39.00000000000001,10000000,8,7305.936073059361,284931.50684931513,2.8493150684931514,2020.0
2020-09-28,19.555339576614557,LONG,11200,P,2020-10-01,3,11:09:00,90.75,65.85,2020-09-28 15:21:00,EOD Exit,24.900000000000006,1.566,23.334000000000007,10000000,8,7142.857142857143,166671.42857142864,1.6667142857142865,2020.0
2020-09-29,12.718176710834664,SHORT,11250,C,2020-10-01,2,09:51:00,62.9,63.55,2020-09-29 13:54:00,TSL Hit,-0.6499999999999986,1.2645,-1.9144999999999985,10000000,8,7111.111111111111,-13614.222222222212,-0.1361422222222221,2020.0
2020-09-29,12.718176710834664,LONG,11250,P,2020-10-01,2,13:54:00,70.5,81.55,2020-09-29 14:57:00,TSL Hit,-11.049999999999997,1.5205000000000002,-12.570499999999997,10000000,8,7111.111111111111,-89390.2222222222,-0.893902222222222,2020.0
2020-09-29,12.718176710834664,SHORT,11200,C,2020-10-01,2,14:57:00,74.0,77.7,2020-09-29 15:21:00,EOD Exit,-3.700000000000003,1.517,-5.217000000000002,10000000,8,7142.857142857143,-37264.28571428573,-0.37264285714285733,2020.0
2020-09-30,15.483982550260016,LONG,11250,P,2020-10-01,1,10:51:00,51.35,47.5,2020-09-30 15:21:00,EOD Exit,3.8500000000000014,0.9884999999999999,2.8615000000000013,10000000,8,7111.111111111111,20348.444444444453,0.20348444444444452,2020.0
2020-10-05,12.943980889295354,LONG,11550,P,2020-10-08,3,09:39:00,94.0,110.35,2020-10-05 12:54:00,TSL Hit,-16.349999999999994,2.0435,-18.393499999999996,10000000,8,6926.406926406927,-127400.86580086578,-1.2740086580086578,2020.0
2020-10-05,12.943980889295354,SHORT,11500,C,2020-10-08,3,12:54:00,89.6,94.2,2020-10-05 14:06:00,TSL Hit,-4.6000000000000085,1.838,-6.438000000000009,10000000,8,6956.521739130435,-44786.0869565218,-0.44786086956521803,2020.0
2020-10-05,12.943980889295354,LONG,11500,P,2020-10-08,3,14:06:00,70.45,76.6,2020-10-05 15:21:00,EOD Exit,-6.1499999999999915,1.4705000000000001,-7.620499999999992,10000000,8,6956.521739130435,-53012.17391304342,-0.5301217391304343,2020.0
2020-10-06,15.91734814574229,LONG,11650,P,2020-10-08,2,15:00:00,61.8,54.0,2020-10-06 15:21:00,EOD Exit,7.799999999999997,1.158,6.641999999999998,10000000,8,6866.9527896995705,45610.30042918453,0.4561030042918453,2020.0
2020-10-07,9.95325552782629,LONG,11700,P,2020-10-08,1,09:42:00,70.45,62.0,2020-10-07 11:18:00,TSL Hit,8.450000000000003,1.3245,7.125500000000002,10000000,8,6837.606837606838,48721.36752136754,0.48721367521367537,2020.0
2020-10-07,9.95325552782629,SHORT,11700,C,2020-10-08,1,11:18:00,51.75,77.15,2020-10-07 12:42:00,TSL Hit,-25.400000000000006,1.2890000000000001,-26.689000000000007,10000000,8,6837.606837606838,-182488.88888888893,-1.8248888888888892,2020.0
2020-10-07,9.95325552782629,LONG,11750,P,2020-10-08,1,12:42:00,56.5,48.45,2020-10-07 15:21:00,EOD Exit,8.049999999999997,1.0495,7.000499999999997,10000000,8,6808.510638297872,47662.97872340423,0.4766297872340423,2020.0
2020-10-09,15.900908697573254,LONG,11900,P,2020-10-15,6,10:48:00,123.05,96.0,2020-10-09 15:21:00,EOD Exit,27.049999999999997,2.1905,24.859499999999997,10000000,8,6722.689075630252,167122.68907563022,1.6712268907563022,2020.0
2020-10-12,13.698412582369825,SHORT,11950,C,2020-10-15,3,11:06:00,111.4,101.25,2020-10-12 14:06:00,TSL Hit,10.150000000000006,2.1265,8.023500000000006,10000000,8,6694.5606694560665,53713.807531380786,0.5371380753138079,2020.0
2020-10-12,13.698412582369825,LONG,11950,P,2020-10-15,3,14:06:00,110.0,109.5,2020-10-12 15:21:00,EOD Exit,0.5,2.195,-1.6949999999999998,10000000,8,6694.5606694560665,-11347.280334728031,-0.11347280334728031,2020.0
2020-10-13,13.71041187503237,LONG,11950,P,2020-10-15,2,09:42:00,93.9,103.05,2020-10-13 12:45:00,TSL Hit,-9.149999999999991,1.9695,-11.119499999999992,10000000,8,6694.5606694560665,-74440.16736401667,-0.7444016736401667,2020.0
2020-10-13,13.71041187503237,SHORT,11900,C,2020-10-15,2,12:45:00,99.35,103.45,2020-10-13 15:21:00,EOD Exit,-4.1000000000000085,2.028,-6.128000000000009,10000000,8,6722.689075630252,-41196.638655462244,-0.4119663865546225,2020.0
2020-10-14,10.888193562416564,SHORT,11850,C,2020-10-15,1,09:39:00,74.85,75.45,2020-10-14 14:18:00,TSL Hit,-0.6000000000000085,1.5030000000000001,-2.1030000000000086,10000000,8,6751.054852320675,-14197.468354430439,-0.1419746835443044,2020.0
2020-10-14,10.888193562416564,LONG,11900,P,2020-10-15,1,14:18:00,63.3,22.5,2020-10-14 15:21:00,EOD Exit,40.8,0.858,39.942,10000000,8,6722.689075630252,268517.6470588235,2.685176470588235,2020.0
2020-10-15,15.197407810639309,SHORT,11950,C,2020-10-15,0,09:18:00,31.8,0.1,2020-10-15 15:21:00,EOD Exit,31.7,0.319,31.381,10000000,8,6694.5606694560665,210082.00836820083,2.100820083682008,2020.0
2020-10-16,20.804791194284707,SHORT,11700,C,2020-10-22,6,10:00:00,120.95,166.15,2020-10-16 13:15:00,TSL Hit,-45.2,2.8710000000000004,-48.071000000000005,10000000,8,6837.606837606838,-328690.5982905983,-3.2869059829059832,2020.0
2020-10-16,20.804791194284707,LONG,11750,P,2020-10-22,6,13:15:00,99.35,103.3,2020-10-16 15:21:00,EOD Exit,-3.950000000000003,2.0265,-5.976500000000003,10000000,8,6808.510638297872,-40691.06382978726,-0.40691063829787255,2020.0
2020-10-20,11.618577382380693,LONG,11900,P,2020-10-22,2,09:27:00,86.8,84.5,2020-10-20 14:06:00,TSL Hit,2.299999999999997,1.713,0.5869999999999971,10000000,8,6722.689075630252,3946.218487394938,0.03946218487394938,2020.0
2020-10-20,11.618577382380693,SHORT,11900,C,2020-10-22,2,14:06:00,78.5,79.3,2020-10-20 15:21:00,EOD Exit,-0.7999999999999972,1.578,-2.3779999999999974,10000000,8,6722.689075630252,-15986.554621848722,-0.15986554621848723,2020.0
2020-10-21,11.898358097503563,SHORT,11950,C,2020-10-22,1,13:15:00,62.3,18.65,2020-10-21 14:30:00,TSL Hit,43.65,0.8094999999999999,42.8405,10000000,8,6694.5606694560665,286798.3263598326,2.867983263598326,2020.0
2020-10-21,11.898358097503563,LONG,11850,P,2020-10-22,1,14:30:00,66.05,19.0,2020-10-21 15:21:00,EOD Exit,47.05,0.8505,46.1995,10000000,8,6751.054852320675,311895.35864978906,3.1189535864978906,2020.0
2020-10-22,19.218380535154107,SHORT,11850,C,2020-10-22,0,14:39:00,10.45,48.6,2020-10-22 15:21:00,EOD Exit,-38.150000000000006,0.5905,-38.740500000000004,10000000,8,6751.054852320675,-261539.24050632914,-2.6153924050632913,2020.0
2020-10-26,9.265451696602547,SHORT,11900,C,2020-10-29,3,09:18:00,88.75,45.35,2020-10-26 14:45:00,TSL Hit,43.4,1.341,42.059,10000000,8,6722.689075630252,282749.57983193273,2.8274957983193274,2020.0
2020-10-26,9.265451696602547,LONG,11750,P,2020-10-29,3,14:45:00,92.1,77.5,2020-10-26 15:21:00,EOD Exit,14.599999999999994,1.696,12.903999999999995,10000000,8,6808.510638297872,87857.0212765957,0.878570212765957,2020.0
2020-10-27,13.903473893664952,SHORT,11750,C,2020-10-29,2,09:24:00,89.1,116.55,2020-10-27 09:45:00,TSL Hit,-27.450000000000003,2.0564999999999998,-29.506500000000003,10000000,8,6808.510638297872,-200895.31914893616,-2.0089531914893617,2020.0
2020-10-27,13.903473893664952,LONG,11800,P,2020-10-29,2,09:45:00,91.4,46.3,2020-10-27 15:21:00,EOD Exit,45.10000000000001,1.377,43.723000000000006,10000000,8,6779.661016949152,296427.11864406784,2.964271186440678,2020.0
2020-10-28,13.10090855230899,SHORT,11850,C,2020-10-29,1,10:33:00,77.2,16.45,2020-10-28 15:21:00,EOD Exit,60.75,0.9365000000000001,59.8135,10000000,8,6751.054852320675,403804.21940928267,4.038042194092826,2020.0
2020-10-29,18.34373257708817,LONG,11700,P,2020-10-29,0,10:09:00,41.2,68.55,2020-10-29 13:12:00,TSL Hit,-27.349999999999994,1.0975,-28.447499999999994,10000000,8,6837.606837606838,-194512.82051282047,-1.9451282051282048,2020.0
2020-10-29,18.34373257708817,SHORT,11650,C,2020-10-29,0,13:12:00,26.85,21.45,2020-10-29 15:21:00,EOD Exit,5.400000000000002,0.483,4.9170000000000025,10000000,8,6866.9527896995705,33764.80686695281,0.33764806866952807,2020.0
2020-10-30,14.322216177849487,LONG,11700,P,2020-11-05,6,09:27:00,161.8,178.65,2020-10-30 10:54:00,TSL Hit,-16.849999999999994,3.4045000000000005,-20.254499999999993,10000000,8,6837.606837606838,-138492.30769230766,-1.3849230769230767,2020.0
2020-10-30,14.322216177849487,SHORT,11700,C,2020-11-05,6,10:54:00,140.85,118.7,2020-10-30 13:39:00,TSL Hit,22.14999999999999,2.5955000000000004,19.55449999999999,10000000,8,6837.606837606838,133705.98290598285,1.3370598290598283,2020.0
2020-10-30,14.322216177849487,LONG,11600,P,2020-11-05,6,13:39:00,176.8,132.2,2020-10-30 15:21:00,EOD Exit,44.60000000000002,3.09,41.51000000000002,10000000,8,6896.551724137931,286275.8620689657,2.862758620689657,2020.0
2020-11-02,15.064024864226244,SHORT,11600,C,2020-11-05,3,09:24:00,140.5,158.6,2020-11-02 11:15:00,TSL Hit,-18.099999999999994,2.991,-21.090999999999994,10000000,8,6896.551724137931,-145455.17241379307,-1.4545517241379307,2020.0
2020-11-02,15.064024864226244,LONG,11650,P,2020-11-05,3,11:15:00,144.35,136.2,2020-11-02 15:21:00,EOD Exit,8.150000000000006,2.8054999999999994,5.344500000000006,10000000,8,6866.9527896995705,36700.4291845494,0.367004291845494,2020.0
2020-11-02,15.064024864226244,SHORT,11650,C,2020-11-05,3,15:21:00,144.35,144.35,2020-11-02 15:21:00,EOD Exit,0.0,2.887,-2.887,10000000,8,6866.9527896995705,-19824.89270386266,-0.1982489270386266,2020.0
2020-11-04,14.68114934340121,LONG,11850,P,2020-11-05,1,09:15:00,122.4,121.15,2020-11-04 10:15:00,TSL Hit,1.25,2.4355,-1.1855000000000002,10000000,8,6751.054852320675,-8003.375527426162,-0.08003375527426161,2020.0
2020-11-04,14.68114934340121,SHORT,11850,C,2020-11-05,1,10:15:00,95.0,118.65,2020-11-04 12:00:00,TSL Hit,-23.650000000000006,2.1365000000000003,-25.786500000000007,10000000,8,6751.054852320675,-174086.07594936714,-1.7408607594936714,2020.0
2020-11-04,14.68114934340121,LONG,11900,P,2020-11-05,1,12:00:00,107.35,133.4,2020-11-04 13:03:00,TSL Hit,-26.05000000000001,2.4075,-28.45750000000001,10000000,8,6722.689075630252,-191310.92436974795,-1.9131092436974795,2020.0
2020-11-04,14.68114934340121,SHORT,11850,C,2020-11-05,1,13:03:00,89.1,75.05,2020-11-04 13:24:00,TSL Hit,14.049999999999997,1.6414999999999997,12.408499999999997,10000000,8,6751.054852320675,83770.46413502107,0.8377046413502107,2020.0
2020-11-04,14.68114934340121,LONG,11850,P,2020-11-05,1,13:24:00,117.5,55.65,2020-11-04 15:21:00,EOD Exit,61.85,1.7315,60.118500000000004,10000000,8,6751.054852320675,405863.29113924055,4.058632911392405,2020.0
2020-11-06,10.464899246133843,LONG,12200,P,2020-11-12,6,09:51:00,127.7,142.6,2020-11-06 10:48:00,TSL Hit,-14.899999999999991,2.7030000000000003,-17.60299999999999,10000000,8,6557.377049180328,-115429.50819672125,-1.1542950819672124,2020.0
2020-11-06,10.464899246133843,SHORT,12150,C,2020-11-12,6,10:48:00,114.35,125.5,2020-11-06 11:39:00,TSL Hit,-11.150000000000006,2.3985,-13.548500000000006,10000000,8,6584.3621399176955,-89208.23045267494,-0.8920823045267494,2020.0
2020-11-06,10.464899246133843,LONG,12200,P,2020-11-12,6,11:39:00,124.35,116.95,2020-11-06 14:39:00,TSL Hit,7.3999999999999915,2.4130000000000003,4.986999999999991,10000000,8,6557.377049180328,32701.63934426224,0.3270163934426224,2020.0
2020-11-06,10.464899246133843,SHORT,12200,C,2020-11-12,6,14:39:00,108.75,134.0,2020-11-06 15:00:00,TSL Hit,-25.25,2.4275,-27.677500000000002,10000000,8,6557.377049180328,-181491.80327868855,-1.8149180327868852,2020.0
2020-11-06,10.464899246133843,LONG,12250,P,2020-11-12,6,15:00:00,117.65,112.75,2020-11-06 15:21:00,EOD Exit,4.900000000000006,2.3040000000000003,2.5960000000000054,10000000,8,6530.6122448979595,16953.46938775514,0.1695346938775514,2020.0
2020-11-09,18.9118657138157,LONG,12450,P,2020-11-12,3,15:12:00,83.2,82.6,2020-11-09 15:21:00,EOD Exit,0.6000000000000085,1.6580000000000001,-1.0579999999999916,10000000,8,6425.70281124498,-6798.393574297134,-0.06798393574297135,2020.0
2020-11-10,12.184760602307112,SHORT,12500,C,2020-11-12,2,09:21:00,81.7,105.9,2020-11-10 09:57:00,TSL Hit,-24.200000000000003,1.8760000000000003,-26.076000000000004,10000000,8,6400.0,-166886.40000000002,-1.6688640000000001,2020.0
2020-11-10,12.184760602307112,LONG,12550,P,2020-11-12,2,09:57:00,99.25,94.25,2020-11-10 14:12:00,TSL Hit,5.0,1.935,3.065,10000000,8,6374.501992031873,19537.84860557769,0.1953784860557769,2020.0
2020-11-10,12.184760602307112,SHORT,12550,C,2020-11-12,2,14:12:00,80.5,103.45,2020-11-10 14:30:00,TSL Hit,-22.950000000000003,1.8395,-24.789500000000004,10000000,8,6374.501992031873,-158020.71713147414,-1.5802071713147414,2020.0
2020-11-10,12.184760602307112,LONG,12600,P,2020-11-12,2,14:30:00,92.95,61.6,2020-11-10 15:21:00,EOD Exit,31.35,1.5455,29.8045,10000000,8,6349.206349206349,189234.92063492062,1.8923492063492064,2020.0
2020-11-11,15.592683002403362,LONG,12750,P,2020-11-12,1,09:24:00,86.3,104.0,2020-11-11 11:03:00,TSL Hit,-17.700000000000003,1.9030000000000002,-19.603,10000000,8,6274.509803921569,-122999.21568627453,-1.2299921568627452,2020.0
2020-11-11,15.592683002403362,SHORT,12700,C,2020-11-12,1,11:03:00,71.0,57.3,2020-11-11 12:12:00,TSL Hit,13.700000000000003,1.2830000000000001,12.417000000000003,10000000,8,6299.212598425197,78217.32283464569,0.7821732283464569,2020.0
2020-11-11,15.592683002403362,LONG,12650,P,2020-11-12,1,12:12:00,62.15,103.35,2020-11-11 13:21:00,TSL Hit,-41.199999999999996,1.655,-42.855,10000000,8,6324.110671936759,-271019.7628458498,-2.710197628458498,2020.0
2020-11-11,15.592683002403362,SHORT,12600,C,2020-11-12,1,13:21:00,59.65,97.45,2020-11-11 13:39:00,TSL Hit,-37.800000000000004,1.571,-39.371,10000000,8,6349.206349206349,-249974.60317460317,-2.4997460317460316,2020.0
2020-11-11,15.592683002403362,LONG,12650,P,2020-11-12,1,13:39:00,60.3,19.15,2020-11-11 15:21:00,EOD Exit,41.15,0.7944999999999999,40.3555,10000000,8,6324.110671936759,255212.64822134387,2.552126482213439,2020.0
2020-11-12,17.35124940583274,SHORT,12650,C,2020-11-12,0,13:21:00,33.8,40.55,2020-11-12 15:21:00,EOD Exit,-6.75,0.7434999999999999,-7.4935,10000000,8,6324.110671936759,-47389.723320158104,-0.47389723320158106,2020.0
2020-11-13,15.412801669358132,LONG,12700,P,2020-11-19,6,10:21:00,120.95,84.35,2020-11-13 15:21:00,EOD Exit,36.60000000000001,2.053,34.54700000000001,10000000,8,6299.212598425197,217618.89763779537,2.1761889763779534,2020.0
2020-11-17,18.424047314602465,SHORT,12850,C,2020-11-19,2,10:30:00,74.1,78.4,2020-11-17 15:21:00,EOD Exit,-4.300000000000011,1.5250000000000001,-5.825000000000012,10000000,8,6225.68093385214,-36264.59143968879,-0.36264591439688787,2020.0
2020-11-18,9.887342304387296,LONG,12900,P,2020-11-19,1,09:21:00,64.7,82.05,2020-11-18 11:06:00,TSL Hit,-17.349999999999994,1.4675,-18.817499999999995,10000000,8,6201.550387596899,-116697.67441860461,-1.1669767441860461,2020.0
2020-11-18,9.887342304387296,SHORT,12850,C,2020-11-19,1,11:06:00,56.25,63.05,2020-11-18 13:39:00,TSL Hit,-6.799999999999997,1.193,-7.992999999999997,10000000,8,6225.68093385214,-49761.867704280136,-0.4976186770428014,2020.0
2020-11-18,9.887342304387296,LONG,12850,P,2020-11-19,1,13:39:00,37.0,16.0,2020-11-18 15:21:00,EOD Exit,21.0,0.53,20.47,10000000,8,6225.68093385214,127439.68871595329,1.2743968871595328,2020.0
2020-11-19,13.247641790126686,LONG,12900,P,2020-11-19,0,09:24:00,35.75,17.4,2020-11-19 13:33:00,TSL Hit,18.35,0.5315,17.8185,10000000,8,6201.550387596899,110502.32558139534,1.1050232558139534,2020.0
2020-11-19,13.247641790126686,SHORT,12900,C,2020-11-19,0,13:33:00,21.65,0.95,2020-11-19 14:39:00,TSL Hit,20.7,0.22599999999999998,20.474,10000000,8,6201.550387596899,126970.54263565892,1.2697054263565892,2020.0
2020-11-19,13.247641790126686,LONG,12800,P,2020-11-19,0,14:39:00,5.1,29.7,2020-11-19 15:09:00,TSL Hit,-24.6,0.348,-24.948,10000000,8,6250.0,-155925.0,-1.55925,2020.0
2020-11-19,13.247641790126686,SHORT,12750,C,2020-11-19,0,15:09:00,21.6,19.9,2020-11-19 15:21:00,EOD Exit,1.7000000000000028,0.41500000000000004,1.2850000000000028,10000000,8,6274.509803921569,8062.745098039234,0.08062745098039234,2020.0
2020-11-20,17.69111574591116,SHORT,12750,C,2020-11-26,6,11:12:00,119.65,160.15,2020-11-20 13:45:00,TSL Hit,-40.5,2.798,-43.298,10000000,8,6274.509803921569,-271673.7254901961,-2.716737254901961,2020.0
2020-11-20,17.69111574591116,LONG,12800,P,2020-11-26,6,13:45:00,83.0,74.75,2020-11-20 15:21:00,EOD Exit,8.25,1.5775000000000001,6.672499999999999,10000000,8,6250.0,41703.125,0.41703125,2020.0
2020-11-23,19.121241915494952,SHORT,12850,C,2020-11-26,3,10:00:00,106.5,136.0,2020-11-23 12:48:00,TSL Hit,-29.5,2.4250000000000003,-31.925,10000000,8,6225.68093385214,-198754.86381322957,-1.9875486381322958,2020.0
2020-11-23,19.121241915494952,LONG,12900,P,2020-11-26,3,12:48:00,78.5,72.6,2020-11-23 15:21:00,EOD Exit,5.900000000000006,1.511,4.389000000000006,10000000,8,6201.550387596899,27218.604651162823,0.27218604651162825,2020.0
2020-11-24,15.462902216751324,LONG,13050,P,2020-11-26,2,14:18:00,72.85,63.1,2020-11-24 15:21:00,EOD Exit,9.749999999999993,1.3595,8.390499999999992,10000000,8,6130.268199233717,51436.01532567045,0.5143601532567045,2020.0
2020-11-25,12.018259799136116,SHORT,13100,C,2020-11-26,1,10:21:00,64.75,44.1,2020-11-25 12:48:00,TSL Hit,20.65,1.0885,19.5615,10000000,8,6106.8702290076335,119459.54198473282,1.1945954198473283,2020.0
2020-11-25,12.018259799136116,LONG,13000,P,2020-11-26,1,12:48:00,44.05,74.55,2020-11-25 13:51:00,TSL Hit,-30.5,1.186,-31.686,10000000,8,6153.846153846154,-194990.76923076925,-1.9499076923076923,2020.0
2020-11-25,12.018259799136116,SHORT,13000,C,2020-11-26,1,13:51:00,54.75,14.6,2020-11-25 15:21:00,EOD Exit,40.15,0.6935,39.4565,10000000,8,6153.846153846154,242809.23076923078,2.428092307692308,2020.0
2020-11-26,18.399260830560685,SHORT,12800,C,2020-11-26,0,09:48:00,60.55,113.8,2020-11-26 12:57:00,TSL Hit,-53.25,1.7435,-54.9935,10000000,8,6250.0,-343709.375,-3.43709375,2020.0
2020-11-26,18.399260830560685,LONG,12900,P,2020-11-26,0,12:57:00,27.65,0.1,2020-11-26 15:21:00,EOD Exit,27.549999999999997,0.2775,27.272499999999997,10000000,8,6201.550387596899,169131.7829457364,1.6913178294573639,2020.0
2020-11-27,16.428363487994922,SHORT,12950,C,2020-12-03,6,14:42:00,122.35,128.55,2020-11-27 15:21:00,EOD Exit,-6.200000000000017,2.509,-8.709000000000017,10000000,8,6177.606177606178,-53800.77220077231,-0.5380077220077232,2020.0
2020-12-01,19.98647315085706,LONG,13050,P,2020-12-03,2,10:39:00,89.1,62.1,2020-12-01 15:21:00,EOD Exit,26.999999999999993,1.512,25.487999999999992,10000000,8,6130.268199233717,156248.27586206893,1.5624827586206893,2020.0
2020-12-02,10.892259679028701,SHORT,13050,C,2020-12-03,1,11:27:00,92.95,64.45,2020-12-02 14:30:00,TSL Hit,28.5,1.574,26.926,10000000,8,6130.268199233717,165063.60153256703,1.6506360153256703,2020.0
2020-12-02,10.892259679028701,LONG,13050,P,2020-12-03,1,14:30:00,61.45,30.9,2020-12-02 15:21:00,EOD Exit,30.550000000000004,0.9235,29.626500000000004,10000000,8,6130.268199233717,181618.39080459773,1.8161839080459774,2020.0
2020-12-03,17.63786242832549,SHORT,13150,C,2020-12-03,0,12:21:00,26.3,0.05,2020-12-03 15:21:00,EOD Exit,26.25,0.2635,25.9865,10000000,8,6083.650190114068,158092.77566539924,1.5809277566539925,2020.0
2020-12-04,12.215653230055011,LONG,13250,P,2020-12-10,6,10:12:00,120.85,130.15,2020-12-04 12:45:00,TSL Hit,-9.300000000000011,2.5100000000000002,-11.810000000000011,10000000,8,6037.735849056604,-71305.66037735857,-0.7130566037735857,2020.0
2020-12-04,12.215653230055011,SHORT,13200,C,2020-12-10,6,12:45:00,109.5,118.75,2020-12-04 13:42:00,TSL Hit,-9.25,2.2825,-11.5325,10000000,8,6060.606060606061,-69893.9393939394,-0.6989393939393941,2020.0
2020-12-04,12.215653230055011,LONG,13200,P,2020-12-10,6,13:42:00,88.35,60.45,2020-12-04 15:21:00,EOD Exit,27.89999999999999,1.4880000000000002,26.411999999999992,10000000,8,6060.606060606061,160072.72727272724,1.6007272727272723,2020.0
