date,high level,low level,atr_multiplier,side,strike,type,expiry,entry_time,entry price,exit price,exit_time,remarks,points,slippage,final_points,portfolio,index_lev,qty,pnl,ROI%,Trade Year
2022-01-27,17159.80695761253,16925.893042387466,3,LONG,17150,PE,2022-02-03,2022-01-27 12:45:00,404.3,407.35,2022-01-27 12:48:00,SL Hit,-3.0500000000000114,8.1165,-11.166500000000012,10000000,8,4664.723032069971,-52088.629737609386,-0.5208862973760938,2022
2022-01-28,17362.919511117503,17164.8804888825,3,SHORT,17150,CE,2022-02-03,2022-01-28 12:24:00,364.9,231.55,2022-01-28 15:21:00,EOD Exit,133.34999999999997,5.9645,127.38549999999996,10000000,8,4664.723032069971,594218.0758017491,5.942180758017492,2022
2022-01-28,17362.919511117503,17164.8804888825,3,LONG,17350,PE,2022-02-03,2022-01-28 14:09:00,344.3,373.5,2022-01-28 14:15:00,SL Hit,-29.19999999999999,7.178,-36.377999999999986,10000000,8,4610.951008645533,-167737.17579250713,-1.677371757925071,2022
2022-02-01,17573.12694581009,17387.37305418991,3,SHORT,17400,CE,2022-02-03,2022-02-01 10:09:00,329.0,336.05,2022-02-01 10:12:00,SL Hit,-7.050000000000011,6.6505,-13.700500000000012,10000000,8,4597.701149425287,-62990.80459770121,-0.6299080459770121,2022
2022-02-01,17573.12694581009,17387.37305418991,3,SHORT,17400,CE,2022-02-03,2022-02-01 10:36:00,310.0,333.65,2022-02-01 11:03:00,SL Hit,-23.649999999999977,6.4365,-30.086499999999976,10000000,8,4597.701149425287,-138328.7356321838,-1.383287356321838,2022
2022-02-03,17773.510456511536,17686.789543488467,3,LONG,17750,PE,2022-02-10,2022-02-03 11:27:00,187.55,196.15,2022-02-03 11:36:00,SL Hit,-8.599999999999994,3.8370000000000006,-12.436999999999994,10000000,8,4507.042253521126,-56054.08450704222,-0.5605408450704222,2022
2022-02-04,17580.662841421432,17463.73715857857,3,SHORT,17450,CE,2022-02-10,2022-02-04 09:33:00,223.9,240.65,2022-02-04 09:45:00,SL Hit,-16.75,4.6455,-21.3955,10000000,8,4584.5272206303725,-98088.25214899713,-0.9808825214899713,2022
2022-02-04,17580.662841421432,17463.73715857857,3,SHORT,17450,CE,2022-02-10,2022-02-04 10:00:00,236.65,179.6,2022-02-04 15:21:00,EOD Exit,57.05000000000001,4.1625,52.88750000000001,10000000,8,4584.5272206303725,242464.18338108886,2.4246418338108886,2022
2022-02-07,17580.489943373686,17453.810056626317,3,LONG,17600,PE,2022-02-10,2022-02-07 09:27:00,214.45,215.1,2022-02-07 09:36:00,SL Hit,-0.6500000000000057,4.2955,-4.945500000000005,10000000,8,4545.454545454545,-22479.545454545478,-0.22479545454545477,2022
2022-02-07,17580.489943373686,17453.810056626317,3,LONG,17600,PE,2022-02-10,2022-02-07 09:51:00,214.2,238.0,2022-02-07 09:54:00,SL Hit,-23.80000000000001,4.522,-28.32200000000001,10000000,8,4545.454545454545,-128736.36363636368,-1.2873636363636367,2022
2022-02-08,17352.907529830834,17208.092470169166,3,LONG,17350,PE,2022-02-10,2022-02-08 09:27:00,190.2,208.2,2022-02-08 09:45:00,SL Hit,-18.0,3.984,-21.984,10000000,8,4610.951008645533,-101367.1469740634,-1.013671469740634,2022
2022-02-08,17352.907529830834,17208.092470169166,3,LONG,17350,PE,2022-02-10,2022-02-08 09:48:00,173.9,204.65,2022-02-08 10:00:00,SL Hit,-30.75,3.7855000000000003,-34.5355,10000000,8,4610.951008645533,-159241.4985590778,-1.5924149855907779,2022
2022-02-10,17572.64121570362,17472.558784296376,3,LONG,17550,PE,2022-02-17,2022-02-10 10:06:00,166.25,114.25,2022-02-10 15:21:00,EOD Exit,52.0,2.805,49.195,10000000,8,4558.404558404558,224250.71225071224,2.2425071225071225,2022
2022-02-10,17572.64121570362,17472.558784296376,3,SHORT,17450,CE,2022-02-17,2022-02-10 10:45:00,224.25,229.55,2022-02-10 10:57:00,SL Hit,-5.300000000000011,4.538,-9.838000000000012,10000000,8,4584.5272206303725,-45102.57879656166,-0.4510257879656166,2022
2022-02-11,17498.95062795968,17346.04937204032,3,LONG,17500,PE,2022-02-17,2022-02-11 10:24:00,238.15,253.9,2022-02-11 10:30:00,SL Hit,-15.75,4.9205000000000005,-20.6705,10000000,8,4571.428571428572,-94493.71428571429,-0.9449371428571429,2022
2022-02-11,17498.95062795968,17346.04937204032,3,LONG,17500,PE,2022-02-17,2022-02-11 10:45:00,236.1,246.85,2022-02-11 10:51:00,SL Hit,-10.75,4.8295,-15.5795,10000000,8,4571.428571428572,-71220.57142857143,-0.7122057142857143,2022
2022-02-15,17061.9730388796,16880.126961120397,3,LONG,17050,PE,2022-02-17,2022-02-15 10:09:00,240.15,245.2,2022-02-15 10:12:00,SL Hit,-5.049999999999983,4.8535,-9.903499999999983,10000000,8,4692.08211143695,-46468.03519061576,-0.4646803519061576,2022
2022-02-15,17061.9730388796,16880.126961120397,3,LONG,17050,PE,2022-02-17,2022-02-15 10:15:00,226.3,243.95,2022-02-15 10:33:00,SL Hit,-17.649999999999977,4.7025,-22.352499999999978,10000000,8,4692.08211143695,-104879.76539589433,-1.0487976539589432,2022
2022-02-16,17495.359764737976,17356.140235262024,3,LONG,17500,PE,2022-02-17,2022-02-16 10:18:00,187.3,186.9,2022-02-16 10:27:00,SL Hit,0.4000000000000057,3.7420000000000004,-3.3419999999999948,10000000,8,4571.428571428572,-15277.714285714263,-0.15277714285714264,2022
2022-02-16,17495.359764737976,17356.140235262024,3,LONG,17500,PE,2022-02-17,2022-02-16 10:33:00,178.5,190.05,2022-02-16 10:36:00,SL Hit,-11.550000000000011,3.6855,-15.235500000000012,10000000,8,4571.428571428572,-69648.00000000006,-0.6964800000000005,2022
2022-02-17,17495.374984574868,17307.625015425132,3,LONG,17500,PE,2022-02-24,2022-02-17 09:42:00,318.55,338.75,2022-02-17 10:21:00,SL Hit,-20.19999999999999,6.5729999999999995,-26.77299999999999,10000000,8,4571.428571428572,-122390.8571428571,-1.2239085714285711,2022
2022-02-17,17495.374984574868,17307.625015425132,3,LONG,17500,PE,2022-02-24,2022-02-17 10:39:00,313.95,303.5,2022-02-17 14:45:00,SL Hit,10.449999999999989,6.174500000000001,4.275499999999988,10000000,8,4571.428571428572,19545.1428571428,0.195451428571428,2022
2022-02-18,17338.511361785648,17214.68863821435,3,SHORT,17200,CE,2022-02-24,2022-02-18 12:27:00,276.3,280.85,2022-02-18 12:30:00,SL Hit,-4.550000000000011,5.571500000000001,-10.121500000000012,10000000,8,4651.162790697675,-47076.74418604657,-0.4707674418604657,2022
2022-02-18,17338.511361785648,17214.68863821435,3,SHORT,17200,CE,2022-02-24,2022-02-18 13:24:00,280.8,291.15,2022-02-18 13:30:00,SL Hit,-10.349999999999966,5.719500000000001,-16.069499999999966,10000000,8,4651.162790697675,-74741.86046511613,-0.7474186046511613,2022
2022-02-21,17258.164039104555,17142.035960895442,3,LONG,17250,PE,2022-02-24,2022-02-21 09:54:00,218.25,238.2,2022-02-21 10:03:00,SL Hit,-19.94999999999999,4.5645,-24.514499999999988,10000000,8,4637.68115942029,-113690.43478260865,-1.1369043478260863,2022
2022-02-21,17258.164039104555,17142.035960895442,3,LONG,17250,PE,2022-02-24,2022-02-21 10:09:00,220.15,231.3,2022-02-21 10:12:00,SL Hit,-11.150000000000006,4.514500000000001,-15.664500000000007,10000000,8,4637.68115942029,-72646.95652173916,-0.7264695652173917,2022
2022-02-22,17090.548033553034,16845.551966446965,3,SHORT,16850,CE,2022-02-24,2022-02-22 14:18:00,268.2,305.8,2022-02-22 14:21:00,SL Hit,-37.60000000000002,5.74,-43.340000000000025,10000000,8,4747.774480712166,-205768.5459940654,-2.057685459940654,2022
2022-02-22,17090.548033553034,16845.551966446965,3,SHORT,16850,CE,2022-02-24,2022-02-22 15:00:00,275.0,301.75,2022-02-22 15:06:00,SL Hit,-26.75,5.7675,-32.5175,10000000,8,4747.774480712166,-154385.75667655785,-1.5438575667655785,2022
2022-02-24,16842.19658019705,16530.903419802948,3,LONG,16850,PE,2022-03-03,2022-02-24 10:00:00,454.55,461.15,2022-02-24 10:09:00,SL Hit,-6.599999999999966,9.157,-15.756999999999966,10000000,8,4747.774480712166,-74810.68249258144,-0.7481068249258145,2022
2022-02-24,16842.19658019705,16530.903419802948,3,LONG,16850,PE,2022-03-03,2022-02-24 10:12:00,457.9,481.9,2022-02-24 12:39:00,SL Hit,-24.0,9.398,-33.397999999999996,10000000,8,4747.774480712166,-158566.1721068249,-1.585661721068249,2022
2022-02-25,16667.63427795657,16355.165722043432,3,SHORT,16350,CE,2022-03-03,2022-02-25 09:54:00,421.05,440.6,2022-02-25 10:30:00,SL Hit,-19.55000000000001,8.6165,-28.166500000000013,10000000,8,4892.966360856269,-137817.73700305817,-1.3781773700305815,2022
2022-02-25,16667.63427795657,16355.165722043432,3,SHORT,16350,CE,2022-03-03,2022-02-25 12:06:00,447.95,444.25,2022-02-25 12:18:00,SL Hit,3.6999999999999886,8.922,-5.222000000000012,10000000,8,4892.966360856269,-25551.070336391494,-0.2555107033639149,2022
2022-03-04,16396.414641137926,16168.785358862073,3,LONG,16400,PE,2022-03-10,2022-03-04 10:36:00,358.55,379.45,2022-03-04 10:54:00,SL Hit,-20.899999999999977,7.38,-28.279999999999976,10000000,8,4878.048780487805,-137951.219512195,-1.37951219512195,2022
2022-03-04,16396.414641137926,16168.785358862073,3,LONG,16400,PE,2022-03-10,2022-03-04 11:15:00,373.7,319.65,2022-03-04 15:21:00,EOD Exit,54.05000000000001,6.9334999999999996,47.11650000000001,10000000,8,4878.048780487805,229836.5853658537,2.298365853658537,2022
2022-03-08,15931.83138306166,15741.66861693834,3,LONG,15950,PE,2022-03-10,2022-03-08 12:24:00,294.35,312.05,2022-03-08 12:30:00,SL Hit,-17.69999999999999,6.064000000000001,-23.76399999999999,10000000,8,5015.673981191223,-119192.47648902817,-1.1919247648902818,2022
2022-03-08,15931.83138306166,15741.66861693834,3,LONG,15950,PE,2022-03-10,2022-03-08 13:36:00,301.0,157.3,2022-03-08 15:21:00,EOD Exit,143.7,4.583,139.117,10000000,8,5015.673981191223,697765.5172413794,6.977655172413793,2022
2022-03-09,16149.630962345382,15973.569037654619,3,SHORT,15950,CE,2022-03-10,2022-03-09 10:30:00,259.2,263.1,2022-03-09 10:48:00,SL Hit,-3.900000000000034,5.223,-9.123000000000033,10000000,8,5015.673981191223,-45757.993730407696,-0.4575799373040769,2022
2022-03-09,16149.630962345382,15973.569037654619,3,SHORT,15950,CE,2022-03-10,2022-03-09 11:00:00,259.15,266.1,2022-03-09 11:36:00,SL Hit,-6.9500000000000455,5.2525,-12.202500000000047,10000000,8,5015.673981191223,-61203.761755486135,-0.6120376175548613,2022
2022-03-10,16788.475791020024,16513.32420897998,3,LONG,16800,PE,2022-03-17,2022-03-10 14:12:00,412.9,439.4,2022-03-10 14:18:00,SL Hit,-26.5,8.523,-35.022999999999996,10000000,8,4761.9047619047615,-166776.19047619044,-1.6677619047619046,2022
2022-03-10,16788.475791020024,16513.32420897998,3,LONG,16800,PE,2022-03-17,2022-03-10 14:30:00,375.55,355.0,2022-03-10 15:21:00,EOD Exit,20.55000000000001,7.305499999999999,13.244500000000013,10000000,8,4761.9047619047615,63069.04761904768,0.6306904761904768,2022
2022-03-11,16608.879592108966,16419.120407891034,3,SHORT,16400,CE,2022-03-17,2022-03-11 10:21:00,367.05,372.8,2022-03-11 10:57:00,SL Hit,-5.75,7.3985,-13.1485,10000000,8,4878.048780487805,-64139.0243902439,-0.641390243902439,2022
2022-03-11,16608.879592108966,16419.120407891034,3,SHORT,16400,CE,2022-03-17,2022-03-11 11:00:00,365.2,368.0,2022-03-11 11:06:00,SL Hit,-2.8000000000000114,7.332000000000001,-10.132000000000012,10000000,8,4878.048780487805,-49424.3902439025,-0.49424390243902494,2022
2022-03-14,16746.650217990566,16627.54978200943,3,LONG,16750,PE,2022-03-17,2022-03-14 09:48:00,266.8,159.0,2022-03-14 15:21:00,EOD Exit,107.80000000000001,4.258,103.54200000000002,10000000,8,4776.119402985075,494528.9552238807,4.945289552238807,2022
2022-03-14,16746.650217990566,16627.54978200943,3,SHORT,16650,CE,2022-03-17,2022-03-14 11:30:00,258.95,264.0,2022-03-14 11:36:00,SL Hit,-5.050000000000011,5.229500000000001,-10.279500000000013,10000000,8,4804.804804804805,-49390.99099099106,-0.4939099099099105,2022
2022-03-15,16965.27336294762,16870.526637052382,3,LONG,16950,PE,2022-03-17,2022-03-15 09:27:00,212.9,236.8,2022-03-15 09:33:00,SL Hit,-23.900000000000006,4.497000000000001,-28.397000000000006,10000000,8,4719.76401179941,-134027.13864306785,-1.3402713864306786,2022
2022-03-15,16965.27336294762,16870.526637052382,3,LONG,16950,PE,2022-03-17,2022-03-15 09:36:00,231.9,250.0,2022-03-15 09:39:00,SL Hit,-18.099999999999994,4.819,-22.918999999999993,10000000,8,4719.76401179941,-108172.27138643064,-1.0817227138643064,2022
2022-03-17,17290.33038649788,17111.66961350212,3,SHORT,17100,CE,2022-03-24,2022-03-17 12:03:00,329.0,331.0,2022-03-17 12:21:00,SL Hit,-2.0,6.6000000000000005,-8.600000000000001,10000000,8,4678.362573099415,-40233.91812865498,-0.4023391812865498,2022
2022-03-17,17290.33038649788,17111.66961350212,3,SHORT,17100,CE,2022-03-24,2022-03-17 13:18:00,332.25,343.85,2022-03-17 13:21:00,SL Hit,-11.600000000000023,6.761,-18.361000000000022,10000000,8,4678.362573099415,-85899.41520467847,-0.8589941520467848,2022
2022-03-21,17346.861073617816,17219.038926382185,3,LONG,17350,PE,2022-03-24,2022-03-21 10:42:00,237.0,249.25,2022-03-21 12:30:00,SL Hit,-12.25,4.8625,-17.1125,10000000,8,4610.951008645533,-78904.89913544669,-0.7890489913544669,2022
2022-03-22,17164.966379005975,17058.733620994022,3,LONG,17150,PE,2022-03-24,2022-03-22 10:00:00,203.75,209.2,2022-03-22 10:03:00,SL Hit,-5.449999999999989,4.1295,-9.579499999999989,10000000,8,4664.723032069971,-44685.71428571423,-0.44685714285714234,2022
2022-03-22,17164.966379005975,17058.733620994022,3,LONG,17150,PE,2022-03-24,2022-03-22 10:06:00,201.5,217.2,2022-03-22 10:12:00,SL Hit,-15.699999999999989,4.187,-19.88699999999999,10000000,8,4664.723032069971,-92767.34693877546,-0.9276734693877546,2022
2022-03-23,17476.81564436701,17353.18435563299,3,LONG,17500,PE,2022-03-24,2022-03-23 10:12:00,181.2,191.8,2022-03-23 10:18:00,SL Hit,-10.600000000000023,3.73,-14.330000000000023,10000000,8,4571.428571428572,-65508.57142857154,-0.6550857142857154,2022
2022-03-23,17476.81564436701,17353.18435563299,3,LONG,17500,PE,2022-03-24,2022-03-23 10:48:00,178.3,180.5,2022-03-23 11:06:00,SL Hit,-2.1999999999999886,3.588,-5.787999999999989,10000000,8,4571.428571428572,-26459.42857142852,-0.2645942857142852,2022
2022-03-24,17218.042348138326,17071.15765186167,3,SHORT,17050,CE,2022-03-31,2022-03-24 10:21:00,355.2,358.45,2022-03-24 10:24:00,SL Hit,-3.25,7.1365,-10.3865,10000000,8,4692.08211143695,-48734.310850439884,-0.4873431085043988,2022
2022-03-24,17218.042348138326,17071.15765186167,3,SHORT,17050,CE,2022-03-31,2022-03-24 10:27:00,354.85,367.15,2022-03-24 10:30:00,SL Hit,-12.299999999999955,7.22,-19.519999999999953,10000000,8,4692.08211143695,-91589.44281524904,-0.9158944281524904,2022
2022-03-25,17298.58818354501,17175.41181645499,3,LONG,17300,PE,2022-03-31,2022-03-25 11:09:00,234.4,241.75,2022-03-25 12:00:00,SL Hit,-7.349999999999994,4.7615,-12.111499999999994,10000000,8,4624.277456647399,-56006.936416184944,-0.5600693641618495,2022
2022-03-28,17207.3966978511,17089.9033021489,3,LONG,17200,PE,2022-03-31,2022-03-28 12:30:00,179.3,95.75,2022-03-28 15:21:00,EOD Exit,83.55000000000001,2.7505,80.79950000000001,10000000,8,4651.162790697675,375811.6279069768,3.758116279069768,2022
2022-03-28,17207.3966978511,17089.9033021489,3,SHORT,17100,CE,2022-03-31,2022-03-28 13:21:00,219.0,234.9,2022-03-28 14:36:00,SL Hit,-15.900000000000006,4.539,-20.439000000000007,10000000,8,4678.362573099415,-95621.05263157899,-0.9562105263157898,2022
2022-03-30,17473.658418799794,17354.441581200204,3,SHORT,17350,CE,2022-03-31,2022-03-30 12:48:00,174.55,178.6,2022-03-30 12:51:00,SL Hit,-4.049999999999983,3.5315,-7.581499999999982,10000000,8,4610.951008645533,-34957.925072046026,-0.34957925072046026,2022
2022-03-30,17473.658418799794,17354.441581200204,3,SHORT,17350,CE,2022-03-31,2022-03-30 13:06:00,172.4,179.75,2022-03-30 13:09:00,SL Hit,-7.349999999999994,3.5214999999999996,-10.871499999999994,10000000,8,4610.951008645533,-50127.95389048989,-0.5012795389048988,2022
2022-03-31,17589.52194662908,17487.97805337092,3,LONG,17600,PE,2022-04-07,2022-03-31 12:27:00,220.65,221.0,2022-03-31 13:27:00,SL Hit,-0.3499999999999943,4.4165,-4.766499999999994,10000000,8,4545.454545454545,-21665.909090909063,-0.21665909090909063,2022
2022-03-31,17589.52194662908,17487.97805337092,3,LONG,17600,PE,2022-04-07,2022-03-31 13:33:00,210.9,218.25,2022-03-31 13:36:00,SL Hit,-7.349999999999994,4.2915,-11.641499999999994,10000000,8,4545.454545454545,-52915.90909090906,-0.5291590909090906,2022
2022-04-01,17494.443671118534,17404.35632888147,3,SHORT,17400,CE,2022-04-07,2022-04-01 09:24:00,213.65,212.7,2022-04-01 09:42:00,SL Hit,0.950000000000017,4.2635000000000005,-3.3134999999999835,10000000,8,4597.701149425287,-15234.482758620614,-0.15234482758620616,2022
2022-04-04,17910.74157397112,17747.55842602888,3,SHORT,17750,CE,2022-04-07,2022-04-04 12:45:00,220.3,228.0,2022-04-04 12:57:00,SL Hit,-7.699999999999989,4.4830000000000005,-12.18299999999999,10000000,8,4507.042253521126,-54909.295774647835,-0.5490929577464784,2022
2022-04-05,18085.877964413594,17983.92203558641,3,LONG,18100,PE,2022-04-07,2022-04-05 09:54:00,157.75,172.3,2022-04-05 10:36:00,SL Hit,-14.550000000000011,3.3005,-17.85050000000001,10000000,8,4419.889502762431,-78897.23756906083,-0.7889723756906083,2022
2022-04-05,18085.877964413594,17983.92203558641,3,LONG,18100,PE,2022-04-07,2022-04-05 10:45:00,161.05,155.35,2022-04-05 15:06:00,SL Hit,5.700000000000017,3.1639999999999997,2.5360000000000174,10000000,8,4419.889502762431,11208.839779005602,0.11208839779005603,2022
2022-04-06,17928.644419393608,17796.95558060639,3,LONG,17950,PE,2022-04-07,2022-04-06 10:51:00,160.0,169.5,2022-04-06 13:27:00,SL Hit,-9.5,3.295,-12.795,10000000,8,4456.8245125348185,-57025.069637883,-0.5702506963788301,2022
2022-04-06,17928.644419393608,17796.95558060639,3,LONG,17950,PE,2022-04-07,2022-04-06 13:30:00,152.0,170.2,2022-04-06 14:57:00,SL Hit,-18.19999999999999,3.222,-21.42199999999999,10000000,8,4456.8245125348185,-95474.09470752084,-0.9547409470752085,2022
2022-04-07,17791.203303173173,17675.996696826824,3,LONG,17800,PE,2022-04-13,2022-04-07 10:39:00,200.75,203.1,2022-04-07 13:48:00,SL Hit,-2.3499999999999943,4.0385,-6.388499999999994,10000000,8,4494.38202247191,-28712.359550561774,-0.2871235955056177,2022
2022-04-07,17791.203303173173,17675.996696826824,3,LONG,17800,PE,2022-04-13,2022-04-07 14:00:00,191.4,212.85,2022-04-07 14:09:00,SL Hit,-21.44999999999999,4.0425,-25.49249999999999,10000000,8,4494.38202247191,-114573.03370786512,-1.1457303370786511,2022
2022-04-08,17741.249612373354,17635.150387626647,3,LONG,17750,PE,2022-04-13,2022-04-08 09:57:00,184.7,196.9,2022-04-08 10:15:00,SL Hit,-12.200000000000017,3.8160000000000003,-16.016000000000016,10000000,8,4507.042253521126,-72184.78873239443,-0.7218478873239442,2022
2022-04-08,17741.249612373354,17635.150387626647,3,LONG,17750,PE,2022-04-13,2022-04-08 10:27:00,186.6,195.15,2022-04-08 10:33:00,SL Hit,-8.550000000000011,3.8175,-12.36750000000001,10000000,8,4507.042253521126,-55740.845070422576,-0.5574084507042258,2022
2022-04-11,17784.115238485283,17673.78476151472,3,LONG,17800,PE,2022-04-13,2022-04-11 09:48:00,171.65,183.2,2022-04-11 10:54:00,SL Hit,-11.549999999999983,3.5485,-15.098499999999984,10000000,8,4494.38202247191,-67858.42696629206,-0.6785842696629206,2022
2022-04-11,17784.115238485283,17673.78476151472,3,LONG,17800,PE,2022-04-13,2022-04-11 10:57:00,172.15,179.05,2022-04-11 11:03:00,SL Hit,-6.900000000000006,3.5120000000000005,-10.412000000000006,10000000,8,4494.38202247191,-46795.50561797756,-0.46795505617977556,2022
2022-04-12,17626.977640641828,17486.022359358172,3,LONG,17650,PE,2022-04-13,2022-04-12 10:18:00,182.75,186.0,2022-04-12 10:21:00,SL Hit,-3.25,3.6875,-6.9375,10000000,8,4532.57790368272,-31444.75920679887,-0.31444759206798867,2022
2022-04-12,17626.977640641828,17486.022359358172,3,LONG,17650,PE,2022-04-13,2022-04-12 10:30:00,179.7,183.7,2022-04-12 13:06:00,SL Hit,-4.0,3.634,-7.634,10000000,8,4532.57790368272,-34601.69971671388,-0.34601699716713885,2022
2022-04-13,17675.10808515138,17558.591914848617,3,LONG,17700,PE,2022-04-21,2022-04-13 10:15:00,191.15,220.8,2022-04-13 10:24:00,SL Hit,-29.650000000000006,4.1195,-33.76950000000001,10000000,8,4519.774011299435,-152630.50847457632,-1.5263050847457633,2022
2022-04-18,17291.515870967665,17096.384129032336,3,LONG,17300,PE,2022-04-21,2022-04-18 13:12:00,243.6,168.15,2022-04-18 15:21:00,EOD Exit,75.44999999999999,4.1175,71.33249999999998,10000000,8,4624.277456647399,329861.2716763005,3.298612716763005,2022
2022-04-20,17126.07739353041,16844.122606469587,3,SHORT,16850,CE,2022-04-21,2022-04-20 11:18:00,283.5,321.05,2022-04-20 12:36:00,SL Hit,-37.55000000000001,6.0455,-43.59550000000001,10000000,8,4747.774480712166,-206981.6023738873,-2.069816023738873,2022
2022-04-20,17126.07739353041,16844.122606469587,3,SHORT,16850,CE,2022-04-21,2022-04-20 13:15:00,291.15,313.3,2022-04-20 13:21:00,SL Hit,-22.150000000000034,6.0445,-28.194500000000033,10000000,8,4747.774480712166,-133861.12759643933,-1.3386112759643933,2022
2022-04-27,17147.569476553894,17001.530523446105,3,LONG,17150,PE,2022-04-28,2022-04-27 13:21:00,165.6,129.2,2022-04-27 15:21:00,EOD Exit,36.400000000000006,2.9479999999999995,33.452000000000005,10000000,8,4664.723032069971,156044.31486880468,1.5604431486880468,2022
2022-04-29,17369.45273148243,17254.247268517567,3,LONG,17350,PE,2022-05-05,2022-04-29 09:51:00,185.3,202.9,2022-04-29 14:21:00,SL Hit,-17.599999999999994,3.8820000000000006,-21.481999999999996,10000000,8,4610.951008645533,-99052.44956772332,-0.9905244956772331,2022
2022-04-29,17369.45273148243,17254.247268517567,3,SHORT,17250,CE,2022-05-05,2022-04-29 13:09:00,219.6,219.65,2022-04-29 13:12:00,SL Hit,-0.05000000000001137,4.3925,-4.442500000000011,10000000,8,4637.68115942029,-20602.89855072469,-0.2060289855072469,2022
2022-05-05,16948.28782980641,16707.512170193593,3,LONG,16950,PE,2022-05-12,2022-05-05 14:12:00,320.15,325.9,2022-05-05 14:15:00,SL Hit,-5.75,6.4605,-12.2105,10000000,8,4719.76401179941,-57630.67846607669,-0.5763067846607669,2022
2022-05-05,16948.28782980641,16707.512170193593,3,LONG,16950,PE,2022-05-12,2022-05-05 14:24:00,320.0,324.4,2022-05-05 14:33:00,SL Hit,-4.399999999999977,6.444,-10.843999999999976,10000000,8,4719.76401179941,-51181.12094395269,-0.5118112094395268,2022
2022-05-09,16326.296863401843,16120.503136598156,3,SHORT,16100,CE,2022-05-12,2022-05-09 13:27:00,298.0,301.8,2022-05-09 13:36:00,SL Hit,-3.8000000000000114,5.997999999999999,-9.79800000000001,10000000,8,4968.944099378882,-48685.71428571434,-0.4868571428571434,2022
2022-05-09,16326.296863401843,16120.503136598156,3,SHORT,16100,CE,2022-05-12,2022-05-09 13:42:00,300.35,305.7,2022-05-09 13:45:00,SL Hit,-5.349999999999966,6.060499999999999,-11.410499999999965,10000000,8,4968.944099378882,-56698.136645962564,-0.5669813664596257,2022
2022-05-11,16368.270479616556,16218.429520383444,3,LONG,16350,PE,2022-05-12,2022-05-11 09:48:00,177.5,203.6,2022-05-11 09:51:00,SL Hit,-26.099999999999994,3.8110000000000004,-29.910999999999994,10000000,8,4892.966360856269,-146353.5168195718,-1.463535168195718,2022
2022-05-12,16065.157909600252,15832.342090399748,3,LONG,16050,PE,2022-05-19,2022-05-12 11:24:00,324.8,356.05,2022-05-12 12:30:00,SL Hit,-31.25,6.8085,-38.0585,10000000,8,4984.423676012461,-189699.68847352028,-1.8969968847352028,2022
2022-05-12,16065.157909600252,15832.342090399748,3,LONG,16050,PE,2022-05-19,2022-05-12 12:36:00,332.8,353.3,2022-05-12 12:48:00,SL Hit,-20.5,6.861000000000001,-27.361,10000000,8,4984.423676012461,-136378.81619937695,-1.3637881619937695,2022
2022-05-13,16048.674795659006,15875.825204340994,3,SHORT,15900,CE,2022-05-19,2022-05-13 11:57:00,265.0,295.85,2022-05-13 13:12:00,SL Hit,-30.850000000000023,5.6085,-36.45850000000002,10000000,8,5031.446540880504,-183438.99371069195,-1.8343899371069197,2022
2022-05-13,16048.674795659006,15875.825204340994,3,SHORT,15900,CE,2022-05-19,2022-05-13 13:24:00,266.25,268.8,2022-05-13 13:30:00,SL Hit,-2.5500000000000114,5.350499999999999,-7.900500000000011,10000000,8,5031.446540880504,-39750.943396226474,-0.39750943396226474,2022
2022-05-16,15877.049408468194,15693.850591531807,3,SHORT,15700,CE,2022-05-19,2022-05-16 11:39:00,261.05,270.8,2022-05-16 14:00:00,SL Hit,-9.75,5.3185,-15.0685,10000000,8,5095.541401273886,-76782.16560509555,-0.7678216560509555,2022
2022-05-16,15877.049408468194,15693.850591531807,3,SHORT,15700,CE,2022-05-19,2022-05-16 14:12:00,263.85,271.65,2022-05-16 14:15:00,SL Hit,-7.7999999999999545,5.355,-13.154999999999955,10000000,8,5095.541401273886,-67031.84713375774,-0.6703184713375774,2022
2022-05-18,16401.72901375304,16295.17098624696,3,LONG,16400,PE,2022-05-19,2022-05-18 13:30:00,139.65,174.1,2022-05-18 14:06:00,SL Hit,-34.44999999999999,3.1375,-37.58749999999999,10000000,8,4878.048780487805,-183353.6585365853,-1.8335365853658532,2022
2022-05-19,16082.89132468464,15840.30867531536,3,LONG,16100,PE,2022-05-26,2022-05-19 12:54:00,367.55,373.0,2022-05-19 12:57:00,SL Hit,-5.449999999999989,7.4055,-12.855499999999989,10000000,8,4968.944099378882,-63878.260869565165,-0.6387826086956517,2022
2022-05-19,16082.89132468464,15840.30867531536,3,LONG,16100,PE,2022-05-26,2022-05-19 13:15:00,370.0,374.0,2022-05-19 13:18:00,SL Hit,-4.0,7.44,-11.440000000000001,10000000,8,4968.944099378882,-56844.72049689442,-0.5684472049689442,2022
2022-05-20,16145.197983166516,15948.902016833483,3,SHORT,15950,CE,2022-05-26,2022-05-20 12:15:00,290.0,304.85,2022-05-20 12:39:00,SL Hit,-14.850000000000023,5.9485,-20.798500000000022,10000000,8,5015.673981191223,-104318.49529780576,-1.0431849529780577,2022
2022-05-23,16379.190477310913,16265.409522689086,3,LONG,16400,PE,2022-05-26,2022-05-23 09:21:00,239.15,260.4,2022-05-23 09:30:00,SL Hit,-21.24999999999997,4.9955,-26.24549999999997,10000000,8,4878.048780487805,-128026.82926829254,-1.2802682926829254,2022
