date,Morning ATR,side,strike,type,expiry,dte,entry_time,entry price,trade_num,exit price,exit_time,remarks,points,slippage,final_points,portfolio,index leverage,qty,pnl,ROI%,Trade Year
2022-11-14,21.581298847027146,LONG,18400,P,2022-11-17,3,09:15:00,98.6,1,113.5,2022-11-14 10:05:00,TSL Hit,-14.900000000000006,2.121,-17.021000000000004,10000000,8,4347.826086956522,-74004.34782608697,-0.7400434782608697,2022.0
2022-11-14,21.581298847027146,SHORT,18350,C,2022-11-17,3,10:05:00,98.0,2,106.45,2022-11-14 13:25:00,TSL Hit,-8.450000000000003,2.0444999999999998,-10.494500000000002,10000000,8,4359.673024523161,-45752.588555858325,-0.4575258855585832,2022.0
2022-11-14,21.581298847027146,LONG,18350,P,2022-11-17,3,13:25:00,73.1,3,92.4,2022-11-14 14:55:00,TSL Hit,-19.30000000000001,1.655,-20.955000000000013,10000000,8,4359.673024523161,-91356.94822888289,-0.9135694822888288,2022.0
2022-11-14,21.581298847027146,SHORT,18350,C,2022-11-17,3,14:55:00,82.1,4,76.2,2022-11-14 15:25:00,EOD Exit,5.8999999999999915,1.5830000000000002,4.316999999999991,10000000,8,4359.673024523161,18820.708446866447,0.18820708446866447,2022.0
2022-11-15,19.957015480897635,SHORT,18350,C,2022-11-17,2,09:25:00,76.5,1,70.05,2022-11-15 12:35:00,TSL Hit,6.450000000000003,1.4655000000000002,4.984500000000002,10000000,8,4359.673024523161,21730.790190735708,0.21730790190735705,2022.0
2022-11-15,19.957015480897635,LONG,18300,P,2022-11-17,2,12:35:00,57.25,2,24.0,2022-11-15 15:25:00,EOD Exit,33.25,0.8125,32.4375,10000000,8,4371.584699453552,141803.2786885246,1.4180327868852458,2022.0
2022-11-16,21.32216820811429,SHORT,18350,C,2022-11-17,1,09:25:00,72.3,1,92.0,2022-11-16 10:05:00,TSL Hit,-19.700000000000003,1.6430000000000002,-21.343000000000004,10000000,8,4359.673024523161,-93048.50136239784,-0.9304850136239784,2022.0
2022-11-16,21.32216820811429,LONG,18400,P,2022-11-17,1,10:05:00,67.7,2,58.85,2022-11-16 11:55:00,TSL Hit,8.850000000000001,1.2655,7.584500000000001,10000000,8,4347.826086956522,32976.08695652174,0.32976086956521744,2022.0
2022-11-16,21.32216820811429,SHORT,18400,C,2022-11-17,1,11:55:00,65.45,3,82.35,2022-11-16 13:35:00,TSL Hit,-16.89999999999999,1.4780000000000002,-18.377999999999993,10000000,8,4347.826086956522,-79904.34782608693,-0.7990434782608693,2022.0
2022-11-16,21.32216820811429,LONG,18450,P,2022-11-17,1,13:35:00,65.35,4,89.1,2022-11-16 14:05:00,TSL Hit,-23.75,1.5445,-25.2945,10000000,8,4336.043360433604,-109678.04878048779,-1.096780487804878,2022.0
2022-11-16,21.32216820811429,SHORT,18400,C,2022-11-17,1,14:05:00,54.1,5,56.7,2022-11-16 14:55:00,TSL Hit,-2.6000000000000014,1.108,-3.7080000000000015,10000000,8,4347.826086956522,-16121.73913043479,-0.1612173913043479,2022.0
2022-11-16,21.32216820811429,LONG,18400,P,2022-11-17,1,14:55:00,51.05,6,51.0,2022-11-16 15:25:00,EOD Exit,0.04999999999999716,1.0205,-0.9705000000000028,10000000,8,4347.826086956522,-4219.565217391317,-0.04219565217391317,2022.0
2022-11-17,22.932556537580822,SHORT,18350,C,2022-11-17,0,10:25:00,44.8,1,55.75,2022-11-17 12:35:00,TSL Hit,-10.950000000000003,1.0055,-11.955500000000002,10000000,8,4359.673024523161,-52122.07084468666,-0.5212207084468666,2022.0
2022-11-17,22.932556537580822,LONG,18400,P,2022-11-17,0,12:35:00,25.15,2,8.95,2022-11-17 15:05:00,TSL Hit,16.2,0.34099999999999997,15.859,10000000,8,4347.826086956522,68952.17391304349,0.6895217391304349,2022.0
2022-11-17,22.932556537580822,SHORT,18350,C,2022-11-17,0,15:05:00,1.35,3,0.05,2022-11-17 15:25:00,EOD Exit,1.3,0.014000000000000002,1.286,10000000,8,4359.673024523161,5606.539509536785,0.05606539509536785,2022.0
2022-11-18,22.910929504543688,SHORT,18350,C,2022-11-24,6,09:15:00,122.5,1,86.05,2022-11-18 14:25:00,TSL Hit,36.45,2.0855,34.3645,10000000,8,4359.673024523161,149817.98365122615,1.4981798365122616,2022.0
2022-11-18,22.910929504543688,LONG,18250,P,2022-11-24,6,14:25:00,81.15,2,60.4,2022-11-18 15:25:00,EOD Exit,20.750000000000007,1.4155000000000002,19.334500000000006,10000000,8,4383.561643835616,84753.97260273976,0.8475397260273976,2022.0
2022-11-21,29.532303099794138,SHORT,18200,C,2022-11-24,3,09:15:00,99.25,1,76.05,2022-11-21 15:25:00,EOD Exit,23.200000000000003,1.7530000000000001,21.447000000000003,10000000,8,4395.604395604396,94272.5274725275,0.9427252747252749,2022.0
2022-11-22,19.981513060479987,SHORT,18150,C,2022-11-24,2,09:15:00,91.4,1,121.9,2022-11-22 09:45:00,TSL Hit,-30.5,2.133,-32.633,10000000,8,4407.713498622589,-143836.91460055095,-1.4383691460055097,2022.0
2022-11-22,19.981513060479987,LONG,18200,P,2022-11-24,2,09:45:00,61.0,2,27.2,2022-11-22 15:25:00,EOD Exit,33.8,0.882,32.918,10000000,8,4395.604395604396,144694.5054945055,1.4469450549450549,2022.0
2022-11-23,17.78288207352234,SHORT,18300,C,2022-11-24,1,09:35:00,56.95,1,51.5,2022-11-23 13:55:00,TSL Hit,5.450000000000003,1.0845,4.365500000000003,10000000,8,4371.584699453552,19084.153005464494,0.19084153005464494,2022.0
2022-11-23,17.78288207352234,LONG,18300,P,2022-11-24,1,13:55:00,40.8,2,51.25,2022-11-23 15:05:00,TSL Hit,-10.450000000000003,0.9205,-11.370500000000003,10000000,8,4371.584699453552,-49707.10382513663,-0.4970710382513664,2022.0
2022-11-23,17.78288207352234,SHORT,18300,C,2022-11-24,1,15:05:00,36.8,3,24.8,2022-11-23 15:25:00,EOD Exit,11.999999999999996,0.616,11.383999999999997,10000000,8,4371.584699453552,49766.12021857923,0.4976612021857923,2022.0
2022-11-24,17.888991903090833,LONG,18350,P,2022-11-24,0,09:35:00,30.9,1,0.05,2022-11-24 15:25:00,EOD Exit,30.849999999999998,0.3095,30.540499999999998,10000000,8,4359.673024523161,133146.5940054496,1.331465940054496,2022.0
2022-11-25,22.975613843203583,SHORT,18500,C,2022-12-01,6,09:15:00,97.15,1,105.4,2022-11-25 10:35:00,TSL Hit,-8.25,2.0255,-10.275500000000001,10000000,8,4324.324324324324,-44434.5945945946,-0.444345945945946,2022.0
2022-11-25,22.975613843203583,LONG,18500,P,2022-12-01,6,10:35:00,88.95,2,71.0,2022-11-25 15:25:00,EOD Exit,17.950000000000003,1.5995,16.350500000000004,10000000,8,4324.324324324324,70704.86486486488,0.7070486486486488,2022.0
2022-11-28,25.334410594033717,LONG,18500,P,2022-12-01,3,09:15:00,78.25,1,51.2,2022-11-28 15:15:00,TSL Hit,27.049999999999997,1.2945,25.755499999999998,10000000,8,4324.324324324324,111375.13513513512,1.113751351351351,2022.0
2022-11-28,25.334410594033717,SHORT,18550,C,2022-12-01,3,15:15:00,83.4,2,89.8,2022-11-28 15:25:00,EOD Exit,-6.3999999999999915,1.732,-8.13199999999999,10000000,8,4312.66846361186,-35070.6199460916,-0.350706199460916,2022.0
2022-11-29,21.20269596846385,LONG,18600,P,2022-12-01,2,09:15:00,63.7,1,47.75,2022-11-29 14:35:00,TSL Hit,15.950000000000003,1.1145,14.835500000000003,10000000,8,4301.075268817204,63808.60215053765,0.6380860215053765,2022.0
2022-11-29,21.20269596846385,SHORT,18650,C,2022-12-01,2,14:35:00,56.55,2,41.5,2022-11-29 15:25:00,EOD Exit,15.049999999999997,0.9805,14.069499999999998,10000000,8,4289.544235924933,60351.74262734583,0.6035174262734584,2022.0
2022-11-30,19.628301721992464,LONG,18650,P,2022-12-01,1,09:15:00,48.15,1,70.25,2022-11-30 09:45:00,TSL Hit,-22.1,1.1840000000000002,-23.284000000000002,10000000,8,4289.544235924933,-99877.74798927615,-0.9987774798927614,2022.0
2022-11-30,19.628301721992464,SHORT,18650,C,2022-12-01,1,09:45:00,40.4,2,56.0,2022-11-30 12:55:00,TSL Hit,-15.600000000000001,0.9640000000000001,-16.564,10000000,8,4289.544235924933,-71052.01072386059,-0.7105201072386058,2022.0
2022-11-30,19.628301721992464,LONG,18650,P,2022-12-01,1,12:55:00,45.2,3,13.0,2022-11-30 15:25:00,EOD Exit,32.2,0.5820000000000001,31.618000000000002,10000000,8,4289.544235924933,135626.80965147453,1.3562680965147453,2022.0
2022-12-01,27.935979776955165,SHORT,18850,C,2022-12-01,0,10:15:00,22.35,1,17.8,2022-12-01 14:25:00,TSL Hit,4.550000000000001,0.4015000000000001,4.1485,10000000,8,4244.031830238727,17606.36604774536,0.1760636604774536,2022.0
2022-12-01,27.935979776955165,LONG,18850,P,2022-12-01,0,14:25:00,18.35,2,37.7,2022-12-01 15:25:00,EOD Exit,-19.35,0.5605000000000001,-19.910500000000003,10000000,8,4244.031830238727,-84500.79575596818,-0.8450079575596818,2022.0
2022-12-02,23.947047295558832,SHORT,18750,C,2022-12-08,6,09:35:00,107.3,1,93.4,2022-12-02 13:45:00,TSL Hit,13.899999999999991,2.007,11.892999999999992,10000000,8,4266.666666666667,50743.46666666664,0.5074346666666664,2022.0
2022-12-02,23.947047295558832,LONG,18700,P,2022-12-08,6,13:45:00,97.15,2,87.95,2022-12-02 15:25:00,EOD Exit,9.200000000000003,1.8510000000000002,7.349000000000003,10000000,8,4278.07486631016,31439.57219251338,0.3143957219251338,2022.0
2022-12-05,19.980618322174948,SHORT,18700,C,2022-12-08,3,09:15:00,99.0,1,78.0,2022-12-05 11:05:00,TSL Hit,21.0,1.77,19.23,10000000,8,4278.07486631016,82267.37967914439,0.8226737967914439,2022.0
2022-12-05,19.980618322174948,LONG,18650,P,2022-12-08,3,11:05:00,81.2,2,64.55,2022-12-05 13:05:00,TSL Hit,16.650000000000006,1.4575,15.192500000000006,10000000,8,4289.544235924933,65168.900804289566,0.6516890080428956,2022.0
2022-12-05,19.980618322174948,SHORT,18700,C,2022-12-08,3,13:05:00,97.45,3,93.35,2022-12-05 14:25:00,TSL Hit,4.1000000000000085,1.9080000000000001,2.192000000000008,10000000,8,4278.07486631016,9377.540106951907,0.09377540106951907,2022.0
2022-12-05,19.980618322174948,LONG,18650,P,2022-12-08,3,14:25:00,63.05,4,58.0,2022-12-05 15:25:00,EOD Exit,5.049999999999997,1.2105,3.8394999999999975,10000000,8,4289.544235924933,16469.705093833767,0.16469705093833767,2022.0
2022-12-06,28.228958129576867,LONG,18650,P,2022-12-08,2,10:05:00,79.45,1,58.0,2022-12-06 15:25:00,EOD Exit,21.450000000000003,1.3744999999999998,20.0755,10000000,8,4289.544235924933,86114.745308311,0.86114745308311,2022.0
2022-12-07,20.055776759027193,LONG,18650,P,2022-12-08,1,09:55:00,63.5,1,68.8,2022-12-07 10:35:00,TSL Hit,-5.299999999999997,1.3230000000000002,-6.6229999999999976,10000000,8,4289.544235924933,-28409.65147453082,-0.28409651474530817,2022.0
2022-12-07,20.055776759027193,SHORT,18650,C,2022-12-08,1,10:35:00,60.85,2,46.45,2022-12-07 13:25:00,TSL Hit,14.399999999999999,1.0730000000000002,13.326999999999998,10000000,8,4289.544235924933,57166.75603217157,0.5716675603217157,2022.0
2022-12-07,20.055776759027193,LONG,18600,P,2022-12-08,1,13:25:00,49.25,3,67.0,2022-12-07 14:05:00,TSL Hit,-17.75,1.1625,-18.9125,10000000,8,4301.075268817204,-81344.08602150538,-0.8134408602150538,2022.0
2022-12-07,20.055776759027193,SHORT,18550,C,2022-12-08,1,14:05:00,82.8,4,46.25,2022-12-07 15:25:00,EOD Exit,36.55,1.2905000000000002,35.259499999999996,10000000,8,4312.66846361186,152062.53369272235,1.5206253369272236,2022.0
2022-12-08,22.162785739787655,LONG,18600,P,2022-12-08,0,09:45:00,34.65,1,37.5,2022-12-08 10:35:00,TSL Hit,-2.8500000000000014,0.7215,-3.5715000000000012,10000000,8,4301.075268817204,-15361.29032258065,-0.1536129032258065,2022.0
2022-12-08,22.162785739787655,SHORT,18600,C,2022-12-08,0,10:35:00,28.4,2,22.8,2022-12-08 14:15:00,TSL Hit,5.599999999999998,0.512,5.087999999999997,10000000,8,4301.075268817204,21883.870967741925,0.21883870967741925,2022.0
2022-12-08,22.162785739787655,LONG,18600,P,2022-12-08,0,14:15:00,16.65,3,0.05,2022-12-08 15:25:00,EOD Exit,16.599999999999998,0.167,16.432999999999996,10000000,8,4301.075268817204,70679.5698924731,0.706795698924731,2022.0
2022-12-09,18.889616776368566,SHORT,18600,C,2022-12-15,6,09:25:00,139.4,1,73.5,2022-12-09 12:55:00,TSL Hit,65.9,2.129,63.77100000000001,10000000,8,4301.075268817204,274283.87096774194,2.7428387096774194,2022.0
2022-12-09,18.889616776368566,LONG,18500,P,2022-12-15,6,12:55:00,90.1,2,106.8,2022-12-09 14:05:00,TSL Hit,-16.700000000000003,1.9689999999999999,-18.669000000000004,10000000,8,4324.324324324324,-80730.81081081083,-0.8073081081081083,2022.0
2022-12-09,18.889616776368566,SHORT,18450,C,2022-12-15,6,14:05:00,130.6,3,128.5,2022-12-09 14:45:00,TSL Hit,2.0999999999999943,2.591,-0.4910000000000059,10000000,8,4336.043360433604,-2128.997289972925,-0.02128997289972925,2022.0
2022-12-09,18.889616776368566,LONG,18450,P,2022-12-15,6,14:45:00,77.35,4,72.8,2022-12-09 15:25:00,EOD Exit,4.549999999999997,1.5014999999999998,3.048499999999997,10000000,8,4336.043360433604,13218.428184281829,0.1321842818428183,2022.0
2022-12-12,33.146161303289475,LONG,18400,P,2022-12-15,3,09:35:00,46.85,1,51.45,2022-12-12 13:25:00,TSL Hit,-4.600000000000001,0.9830000000000001,-5.583000000000002,10000000,8,4347.826086956522,-24273.91304347827,-0.2427391304347827,2022.0
2022-12-12,33.146161303289475,SHORT,18450,C,2022-12-15,3,13:25:00,103.55,2,134.45,2022-12-12 15:05:00,TSL Hit,-30.89999999999999,2.38,-33.279999999999994,10000000,8,4336.043360433604,-144303.52303523032,-1.4430352303523033,2022.0
2022-12-12,33.146161303289475,LONG,18500,P,2022-12-15,3,15:05:00,65.3,3,64.2,2022-12-12 15:25:00,EOD Exit,1.0999999999999943,1.295,-0.1950000000000056,10000000,8,4324.324324324324,-843.2432432432674,-0.008432432432432675,2022.0
2022-12-13,23.542153217336633,LONG,18550,P,2022-12-15,2,10:55:00,70.3,1,44.35,2022-12-13 15:25:00,EOD Exit,25.949999999999996,1.1465,24.803499999999996,10000000,8,4312.66846361186,106969.27223719675,1.0696927223719674,2022.0
2022-12-14,20.778928839398883,SHORT,18650,C,2022-12-15,1,13:45:00,63.4,1,65.0,2022-12-14 15:25:00,EOD Exit,-1.6000000000000014,1.284,-2.8840000000000012,10000000,8,4289.544235924933,-12371.045576407512,-0.1237104557640751,2022.0
2022-12-15,16.127226483947425,SHORT,18600,C,2022-12-15,0,09:25:00,27.5,1,0.15,2022-12-15 15:25:00,EOD Exit,27.35,0.27649999999999997,27.073500000000003,10000000,8,4301.075268817204,116445.16129032259,1.164451612903226,2022.0
2022-12-16,28.304742854834927,LONG,18350,P,2022-12-22,6,09:15:00,84.9,1,86.45,2022-12-16 09:35:00,TSL Hit,-1.5499999999999972,1.7135000000000002,-3.2634999999999974,10000000,8,4359.673024523161,-14227.792915531325,-0.14227792915531326,2022.0
2022-12-16,28.304742854834927,SHORT,18400,C,2022-12-22,6,09:35:00,106.15,2,77.25,2022-12-16 11:35:00,TSL Hit,28.900000000000006,1.834,27.066000000000006,10000000,8,4347.826086956522,117678.26086956525,1.1767826086956525,2022.0
2022-12-16,28.304742854834927,LONG,18350,P,2022-12-22,6,11:35:00,105.4,3,97.8,2022-12-16 13:35:00,TSL Hit,7.6000000000000085,2.032,5.5680000000000085,10000000,8,4359.673024523161,24274.659400545,0.24274659400545,2022.0
2022-12-16,28.304742854834927,SHORT,18350,C,2022-12-22,6,13:35:00,106.2,4,73.0,2022-12-16 15:25:00,EOD Exit,33.2,1.7919999999999998,31.408,10000000,8,4359.673024523161,136928.61035422343,1.3692861035422343,2022.0
2022-12-19,30.622352372309344,LONG,18300,P,2022-12-22,3,09:55:00,68.75,1,31.75,2022-12-19 15:25:00,EOD Exit,37.0,1.0050000000000001,35.995,10000000,8,4371.584699453552,157355.1912568306,1.5735519125683062,2022.0
2022-12-20,27.004849309074828,SHORT,18300,C,2022-12-22,2,09:25:00,68.45,1,69.1,2022-12-20 12:15:00,TSL Hit,-0.6499999999999915,1.3755000000000002,-2.0254999999999916,10000000,8,4371.584699453552,-8854.644808743134,-0.08854644808743135,2022.0
2022-12-20,27.004849309074828,LONG,18250,P,2022-12-22,2,12:15:00,69.8,2,18.8,2022-12-20 15:25:00,EOD Exit,51.0,0.886,50.114,10000000,8,4383.561643835616,219677.80821917808,2.196778082191781,2022.0
2022-12-21,29.476554182109822,SHORT,18400,C,2022-12-22,1,09:35:00,69.45,1,29.4,2022-12-21 14:05:00,TSL Hit,40.050000000000004,0.9884999999999999,39.0615,10000000,8,4347.826086956522,169832.6086956522,1.6983260869565218,2022.0
2022-12-21,29.476554182109822,LONG,18200,P,2022-12-22,1,14:05:00,64.2,2,51.75,2022-12-21 14:55:00,TSL Hit,12.450000000000003,1.1595,11.290500000000003,10000000,8,4395.604395604396,49628.57142857145,0.49628571428571444,2022.0
2022-12-21,29.476554182109822,SHORT,18250,C,2022-12-22,1,14:55:00,64.1,3,56.0,2022-12-21 15:25:00,EOD Exit,8.099999999999994,1.201,6.898999999999994,10000000,8,4383.561643835616,30242.19178082189,0.3024219178082189,2022.0
2022-12-22,40.14000862027132,SHORT,18250,C,2022-12-22,0,09:25:00,44.0,1,7.35,2022-12-22 13:55:00,TSL Hit,36.65,0.5135000000000001,36.1365,10000000,8,4383.561643835616,158406.57534246575,1.5840657534246576,2022.0
2022-12-22,40.14000862027132,LONG,18150,P,2022-12-22,0,13:55:00,19.5,2,22.7,2022-12-22 15:25:00,EOD Exit,-3.1999999999999993,0.42200000000000004,-3.6219999999999994,10000000,8,4407.713498622589,-15964.738292011016,-0.15964738292011016,2022.0
2022-12-23,40.45898060894582,SHORT,17950,C,2022-12-29,6,09:55:00,174.55,1,90.1,2022-12-23 15:25:00,EOD Exit,84.45000000000002,2.6464999999999996,81.80350000000001,10000000,8,4456.8245125348185,364583.8440111421,3.645838440111421,2022.0
2022-12-26,35.766787909405856,LONG,17850,P,2022-12-29,3,09:15:00,91.8,1,50.35,2022-12-26 15:05:00,TSL Hit,41.449999999999996,1.4215,40.028499999999994,10000000,8,4481.792717086835,179399.43977591034,1.7939943977591033,2022.0
2022-12-26,35.766787909405856,SHORT,18000,C,2022-12-29,3,15:05:00,105.8,2,109.2,2022-12-26 15:25:00,EOD Exit,-3.4000000000000057,2.15,-5.550000000000006,10000000,8,4444.444444444444,-24666.666666666693,-0.24666666666666692,2022.0
2022-12-27,34.04598668490661,SHORT,18050,C,2022-12-29,2,09:25:00,89.45,1,89.25,2022-12-27 10:25:00,TSL Hit,0.20000000000000284,1.787,-1.586999999999997,10000000,8,4432.13296398892,-7033.795013850403,-0.07033795013850404,2022.0
2022-12-27,34.04598668490661,LONG,18050,P,2022-12-29,2,10:25:00,97.2,2,39.15,2022-12-27 15:25:00,EOD Exit,58.050000000000004,1.3635,56.6865,10000000,8,4432.13296398892,251242.10526315792,2.5124210526315793,2022.0
2022-12-28,28.04310841346295,LONG,18150,P,2022-12-29,1,09:45:00,75.95,1,73.8,2022-12-28 14:45:00,TSL Hit,2.1500000000000057,1.4975,0.6525000000000056,10000000,8,4407.713498622589,2876.0330578512644,0.028760330578512645,2022.0
2022-12-28,28.04310841346295,SHORT,18100,C,2022-12-29,1,14:45:00,64.2,2,58.25,2022-12-28 15:25:00,EOD Exit,5.950000000000003,1.2245000000000001,4.725500000000003,10000000,8,4419.889502762431,20886.18784530388,0.20886187845303883,2022.0
2022-12-29,26.110295648293267,SHORT,18000,C,2022-12-29,0,10:05:00,38.9,1,65.05,2022-12-29 11:45:00,TSL Hit,-26.15,1.0394999999999999,-27.1895,10000000,8,4444.444444444444,-120842.22222222222,-1.2084222222222223,2022.0
2022-12-29,26.110295648293267,LONG,18050,P,2022-12-29,0,11:45:00,31.65,2,0.05,2022-12-29 15:25:00,EOD Exit,31.599999999999998,0.317,31.282999999999998,10000000,8,4432.13296398892,138650.41551246538,1.3865041551246537,2022.0
2022-12-30,25.026937042729006,SHORT,18200,C,2023-01-05,6,09:25:00,131.25,1,80.4,2022-12-30 15:25:00,EOD Exit,50.849999999999994,2.1165000000000003,48.73349999999999,10000000,8,4395.604395604396,214213.1868131868,2.1421318681318677,2022.0
2023-01-03,31.203415679188684,LONG,18200,P,2023-01-05,2,10:05:00,70.1,1,95.25,2023-01-03 12:15:00,TSL Hit,-25.150000000000006,1.6535,-26.803500000000007,10000000,8,4395.604395604396,-117817.58241758245,-1.1781758241758247,2023.0
2023-01-03,31.203415679188684,SHORT,18200,C,2023-01-05,2,12:15:00,70.05,2,98.35,2023-01-03 14:15:00,TSL Hit,-28.299999999999997,1.6839999999999997,-29.983999999999998,10000000,8,4395.604395604396,-131797.8021978022,-1.317978021978022,2023.0
2023-01-03,31.203415679188684,LONG,18200,P,2023-01-05,2,14:15:00,57.45,3,50.0,2023-01-03 15:25:00,EOD Exit,7.450000000000003,1.0745,6.375500000000002,10000000,8,4395.604395604396,28024.175824175836,0.28024175824175834,2023.0
2023-01-04,19.626541144138734,SHORT,18200,C,2023-01-05,1,09:35:00,51.35,1,49.1,2023-01-04 10:25:00,TSL Hit,2.25,1.0045,1.2455,10000000,8,4395.604395604396,5474.725274725275,0.05474725274725275,2023.0
2023-01-04,19.626541144138734,LONG,18150,P,2023-01-05,1,10:25:00,59.6,2,82.05,2023-01-04 10:55:00,TSL Hit,-22.449999999999996,1.4165,-23.866499999999995,10000000,8,4407.713498622589,-105196.694214876,-1.0519669421487599,2023.0
2023-01-04,19.626541144138734,SHORT,18150,C,2023-01-05,1,10:55:00,54.7,3,43.4,2023-01-04 12:55:00,TSL Hit,11.300000000000004,0.981,10.319000000000004,10000000,8,4407.713498622589,45483.195592286516,0.4548319559228651,2023.0
2023-01-04,19.626541144138734,LONG,18100,P,2023-01-05,1,12:55:00,73.55,4,66.45,2023-01-04 14:15:00,TSL Hit,7.099999999999994,1.4000000000000001,5.699999999999994,10000000,8,4419.889502762431,25193.37016574583,0.2519337016574583,2023.0
2023-01-04,19.626541144138734,SHORT,18100,C,2023-01-05,1,14:15:00,57.75,5,34.2,2023-01-04 15:25:00,EOD Exit,23.549999999999997,0.9195000000000001,22.630499999999998,10000000,8,4419.889502762431,100024.30939226519,1.0002430939226519,2023.0
2023-01-05,26.37892582186452,SHORT,18050,C,2023-01-05,0,09:15:00,44.35,1,92.9,2023-01-05 09:25:00,TSL Hit,-48.550000000000004,1.3725,-49.92250000000001,10000000,8,4432.13296398892,-221263.15789473688,-2.212631578947369,2023.0
2023-01-05,26.37892582186452,LONG,18100,P,2023-01-05,0,09:25:00,40.1,2,89.5,2023-01-05 09:35:00,TSL Hit,-49.4,1.296,-50.696,10000000,8,4419.889502762431,-224070.7182320442,-2.240707182320442,2023.0
2023-01-05,26.37892582186452,SHORT,18050,C,2023-01-05,0,09:35:00,42.6,3,2.7,2023-01-05 14:25:00,TSL Hit,39.9,0.45300000000000007,39.446999999999996,10000000,8,4432.13296398892,174834.3490304709,1.7483434903047093,2023.0
2023-01-05,26.37892582186452,LONG,17950,P,2023-01-05,0,14:25:00,22.4,4,0.05,2023-01-05 15:25:00,EOD Exit,22.349999999999998,0.2245,22.1255,10000000,8,4456.8245125348185,98609.47075208912,0.9860947075208911,2023.0
2023-01-06,26.423870329893173,LONG,18000,P,2023-01-12,6,09:25:00,90.0,1,120.85,2023-01-06 09:55:00,TSL Hit,-30.849999999999994,2.1085,-32.958499999999994,10000000,8,4444.444444444444,-146482.2222222222,-1.4648222222222218,2023.0
2023-01-06,26.423870329893173,SHORT,18000,C,2023-01-12,6,09:55:00,108.25,2,64.55,2023-01-06 15:05:00,TSL Hit,43.7,1.7280000000000002,41.972,10000000,8,4444.444444444444,186542.22222222222,1.865422222222222,2023.0
2023-01-06,26.423870329893173,LONG,17850,P,2023-01-12,6,15:05:00,88.3,3,81.55,2023-01-06 15:25:00,EOD Exit,6.75,1.6985,5.0515,10000000,8,4481.792717086835,22639.775910364147,0.22639775910364146,2023.0
2023-01-09,32.587030679881174,LONG,18000,P,2023-01-12,3,09:25:00,72.0,1,49.1,2023-01-09 13:05:00,TSL Hit,22.9,1.211,21.689,10000000,8,4444.444444444444,96395.55555555555,0.9639555555555555,2023.0
2023-01-09,32.587030679881174,SHORT,18100,C,2023-01-12,3,13:05:00,87.0,2,85.3,2023-01-09 14:25:00,TSL Hit,1.7000000000000028,1.723,-0.022999999999997245,10000000,8,4419.889502762431,-101.65745856352375,-0.0010165745856352375,2023.0
2023-01-09,32.587030679881174,LONG,18050,P,2023-01-12,3,14:25:00,63.45,3,59.5,2023-01-09 15:25:00,EOD Exit,3.950000000000003,1.2295,2.720500000000003,10000000,8,4432.13296398892,12057.61772853187,0.1205761772853187,2023.0
2023-01-10,29.004244305432884,SHORT,18050,C,2023-01-12,2,09:15:00,87.7,1,36.95,2023-01-10 15:05:00,TSL Hit,50.75,1.2465000000000002,49.5035,10000000,8,4432.13296398892,219406.0941828255,2.194060941828255,2023.0
2023-01-10,29.004244305432884,LONG,17900,P,2023-01-12,2,15:05:00,62.35,2,61.8,2023-01-10 15:25:00,EOD Exit,0.5500000000000043,1.2415,-0.6914999999999958,10000000,8,4469.27374301676,-3090.5027932960706,-0.03090502793296071,2023.0
2023-01-11,30.5443976052006,SHORT,17850,C,2023-01-12,1,09:15:00,91.35,1,93.25,2023-01-11 09:45:00,TSL Hit,-1.9000000000000057,1.846,-3.7460000000000058,10000000,8,4481.792717086835,-16788.79551820731,-0.1678879551820731,2023.0
2023-01-11,30.5443976052006,LONG,17900,P,2023-01-12,1,09:45:00,74.9,2,72.6,2023-01-11 10:45:00,TSL Hit,2.3000000000000114,1.475,0.8250000000000113,10000000,8,4469.27374301676,3687.1508379888774,0.03687150837988877,2023.0
2023-01-11,30.5443976052006,SHORT,17900,C,2023-01-12,1,10:45:00,88.95,3,58.35,2023-01-11 15:25:00,EOD Exit,30.6,1.473,29.127000000000002,10000000,8,4469.27374301676,130176.53631284917,1.3017653631284918,2023.0
2023-01-12,23.984180797483763,SHORT,17900,C,2023-01-12,0,09:45:00,47.55,1,16.35,2023-01-12 12:45:00,TSL Hit,31.199999999999996,0.639,30.560999999999996,10000000,8,4469.27374301676,136585.47486033518,1.3658547486033519,2023.0
2023-01-12,23.984180797483763,LONG,17850,P,2023-01-12,0,12:45:00,30.85,2,44.4,2023-01-12 13:25:00,TSL Hit,-13.549999999999997,0.7525000000000001,-14.302499999999997,10000000,8,4481.792717086835,-64100.840336134446,-0.6410084033613445,2023.0
2023-01-12,23.984180797483763,SHORT,17800,C,2023-01-12,0,13:25:00,21.45,3,33.1,2023-01-12 13:55:00,TSL Hit,-11.650000000000002,0.5455,-12.195500000000003,10000000,8,4494.38202247191,-54811.235955056196,-0.5481123595505619,2023.0
2023-01-12,23.984180797483763,LONG,17800,P,2023-01-12,0,13:55:00,17.85,4,0.05,2023-01-12 15:25:00,EOD Exit,17.8,0.17900000000000002,17.621000000000002,10000000,8,4494.38202247191,79195.50561797754,0.7919550561797754,2023.0
2023-01-13,28.41631137433363,SHORT,17800,C,2023-01-19,6,09:15:00,142.05,1,150.8,2023-01-13 11:15:00,TSL Hit,-8.75,2.9285,-11.6785,10000000,8,4494.38202247191,-52487.6404494382,-0.524876404494382,2023.0
