date,Morning ATR,side,strike,type,expiry,dte,entry_time,entry price,trade_num,spot_price_at_entry,exit price,exit_time,spot_level_at_exit,remarks,points,index_lev,slippage,final_points,portfolio,qty,pnl,ROI%,Trade Year
2022-06-15,33.18317624798029,SHORT,15700,C,2022-06-16,1,09:15:00,122.8,1,15707.35,140.2,2022-06-15 10:15:00,15753.1,TSL Hit,-17.39999999999999,8,2.63,-20.02999999999999,10000000,5095.541401273886,-102063.69426751588,-1.0206369426751587,2022.0
2022-06-15,33.18317624798029,LONG,15750,P,2022-06-16,1,10:15:00,105.3,2,15753.1,131.9,2022-06-15 14:55:00,15693.45,TSL Hit,-26.60000000000001,8,2.372,-28.97200000000001,10000000,5079.3650793650795,-147159.36507936512,-1.4715936507936511,2022.0
2022-06-15,33.18317624798029,SHORT,15700,C,2022-06-16,1,14:55:00,108.45,3,15693.45,112.9,2022-06-15 15:25:00,15682.9,EOD Exit,-4.450000000000003,8,2.2135000000000002,-6.663500000000003,10000000,5095.541401273886,-33954.14012738855,-0.3395414012738855,2022.0
2022-06-16,34.29608616305288,SHORT,15800,C,2022-06-16,0,09:35:00,55.15,1,15793.4,1.75,2022-06-16 13:25:00,15451.55,TSL Hit,53.4,10,0.569,52.830999999999996,10000000,6329.113924050633,334373.41772151896,3.3437341772151896,2022.0
2022-06-16,34.29608616305288,LONG,15450,P,2022-06-16,0,13:25:00,44.45,2,15451.55,59.7,2022-06-16 14:05:00,15401.1,TSL Hit,-15.25,10,1.0415,-16.2915,10000000,6472.491909385113,-105446.60194174756,-1.0544660194174755,2022.0
2022-06-16,34.29608616305288,SHORT,15400,C,2022-06-16,0,14:05:00,28.85,3,15401.1,0.05,2022-06-16 15:25:00,15348.2,EOD Exit,28.8,10,0.28900000000000003,28.511,10000000,6493.506493506494,185136.36363636365,1.8513636363636363,2022.0
2022-06-17,43.204501258386756,SHORT,15250,C,2022-06-23,6,09:25:00,194.7,1,15214.85,236.1,2022-06-17 09:35:00,15350.05,TSL Hit,-41.400000000000006,3,4.308,-45.708000000000006,10000000,1967.2131147540983,-89917.37704918034,-0.8991737704918035,2022.0
2022-06-17,43.204501258386756,LONG,15250,P,2022-06-23,6,09:35:00,154.55,2,15350.05,180.75,2022-06-17 10:05:00,15292.1,TSL Hit,-26.19999999999999,9,3.353,-29.55299999999999,10000000,5901.639344262295,-174411.14754098354,-1.7441114754098357,2022.0
2022-06-17,43.204501258386756,SHORT,15300,C,2022-06-23,6,10:05:00,207.7,3,15292.1,219.0,2022-06-17 12:45:00,15322.9,TSL Hit,-11.300000000000011,3,4.267,-15.56700000000001,10000000,1960.7843137254902,-30523.529411764728,-0.30523529411764727,2022.0
2022-06-17,43.204501258386756,LONG,15300,P,2022-06-23,6,12:45:00,185.15,4,15322.9,212.75,2022-06-17 14:15:00,15266.1,TSL Hit,-27.599999999999994,9,3.9789999999999996,-31.578999999999994,10000000,5882.35294117647,-185758.82352941172,-1.857588235294117,2022.0
2022-06-17,43.204501258386756,SHORT,15250,C,2022-06-23,6,14:15:00,207.1,5,15266.1,236.0,2022-06-17 14:45:00,15369.35,TSL Hit,-28.900000000000006,3,4.431,-33.331,10000000,1967.2131147540983,-65569.18032786886,-0.6556918032786886,2022.0
2022-06-17,43.204501258386756,LONG,15350,P,2022-06-23,6,14:45:00,173.4,6,15369.35,213.65,2022-06-17 14:55:00,15284.0,TSL Hit,-40.25,9,3.8705000000000003,-44.1205,10000000,5863.192182410424,-258686.97068403912,-2.586869706840391,2022.0
2022-06-17,43.204501258386756,SHORT,15300,C,2022-06-23,6,14:55:00,193.65,7,15284.0,196.65,2022-06-17 15:25:00,15330.75,EOD Exit,-3.0,3,3.903,-6.9030000000000005,10000000,1960.7843137254902,-13535.29411764706,-0.1353529411764706,2022.0
2022-06-20,51.69828950325622,SHORT,15250,C,2022-06-23,3,09:35:00,150.3,1,15202.4,196.0,2022-06-20 09:55:00,15304.05,TSL Hit,-45.69999999999999,8,3.463,-49.16299999999999,10000000,5245.901639344263,-257904.26229508192,-2.579042622950819,2022.0
2022-06-20,51.69828950325622,LONG,15300,P,2022-06-23,3,09:55:00,158.15,2,15304.05,159.6,2022-06-20 14:25:00,15276.2,TSL Hit,-1.4499999999999886,8,3.1775,-4.627499999999989,10000000,5228.75816993464,-24196.078431372487,-0.2419607843137249,2022.0
2022-06-20,51.69828950325622,SHORT,15300,C,2022-06-23,3,14:25:00,138.6,3,15276.2,173.05,2022-06-20 15:15:00,15361.8,TSL Hit,-34.45000000000002,8,3.1165,-37.56650000000002,10000000,5228.75816993464,-196426.14379084975,-1.9642614379084975,2022.0
2022-06-21,42.46544720070021,LONG,15500,P,2022-06-23,2,09:45:00,103.85,1,15526.25,53.0,2022-06-21 15:25:00,15634.15,EOD Exit,50.849999999999994,9,1.5685,49.281499999999994,10000000,5806.451612903225,286150.64516129025,2.8615064516129025,2022.0
2022-06-22,36.516207459134016,SHORT,15500,C,2022-06-23,1,09:25:00,69.8,1,15464.85,83.85,2022-06-22 10:25:00,15509.95,TSL Hit,-14.049999999999997,8,1.5364999999999998,-15.586499999999997,10000000,5161.290322580645,-80446.45161290321,-0.8044645161290321,2022.0
2022-06-22,36.516207459134016,LONG,15500,P,2022-06-23,1,10:25:00,83.8,2,15509.95,120.8,2022-06-22 12:25:00,15448.8,TSL Hit,-37.0,8,2.046,-39.046,10000000,5161.290322580645,-201527.74193548385,-2.0152774193548386,2022.0
2022-06-22,36.516207459134016,SHORT,15450,C,2022-06-23,1,12:25:00,67.1,3,15448.8,57.0,2022-06-22 15:25:00,15401.1,EOD Exit,10.099999999999994,8,1.2409999999999999,8.858999999999995,10000000,5177.993527508091,45871.84466019415,0.45871844660194144,2022.0
2022-06-23,34.137727453175586,LONG,15500,P,2022-06-23,0,09:15:00,63.15,1,15497.9,36.5,2022-06-23 11:45:00,15528.9,TSL Hit,26.65,10,0.9965,25.653499999999998,10000000,6451.612903225807,165506.4516129032,1.655064516129032,2022.0
2022-06-23,34.137727453175586,SHORT,15550,C,2022-06-23,0,11:45:00,31.15,2,15528.9,9.9,2022-06-23 13:25:00,15479.2,TSL Hit,21.25,10,0.4105,20.8395,10000000,6430.868167202572,134016.07717041802,1.3401607717041801,2022.0
2022-06-23,34.137727453175586,LONG,15450,P,2022-06-23,0,13:25:00,23.95,3,15479.2,15.55,2022-06-23 14:05:00,15499.35,TSL Hit,8.399999999999999,10,0.395,8.004999999999999,10000000,6472.491909385113,51812.29773462783,0.5181229773462782,2022.0
2022-06-23,34.137727453175586,SHORT,15500,C,2022-06-23,0,14:05:00,28.75,4,15499.35,86.45,2022-06-23 14:35:00,15585.25,TSL Hit,-57.7,10,1.1520000000000001,-58.852000000000004,10000000,6451.612903225807,-379690.3225806452,-3.796903225806452,2022.0
2022-06-23,34.137727453175586,LONG,15550,P,2022-06-23,0,14:35:00,8.85,5,15585.25,0.05,2022-06-23 15:25:00,15577.55,EOD Exit,8.799999999999999,10,0.08900000000000001,8.710999999999999,10000000,6430.868167202572,56019.2926045016,0.560192926045016,2022.0
2022-06-24,47.81881513460133,SHORT,15650,C,2022-06-30,6,11:45:00,157.5,1,15635.05,190.0,2022-06-24 15:25:00,15698.95,EOD Exit,-32.5,3,3.475,-35.975,10000000,1916.932907348243,-68961.66134185305,-0.6896166134185305,2022.0
2022-06-27,41.14144480779741,SHORT,15850,C,2022-06-30,3,11:45:00,129.8,1,15837.6,117.0,2022-06-27 15:25:00,15836.1,EOD Exit,12.800000000000011,8,2.468,10.332000000000011,10000000,5047.318611987382,52148.895899053685,0.5214889589905368,2022.0
2022-06-28,32.128888738312966,SHORT,15750,C,2022-06-30,2,09:45:00,103.4,1,15723.2,131.4,2022-06-28 11:35:00,15783.2,TSL Hit,-28.0,3,2.3480000000000003,-30.348,10000000,1904.7619047619048,-57805.71428571428,-0.5780571428571428,2022.0
2022-06-28,32.128888738312966,LONG,15750,P,2022-06-30,2,11:35:00,97.3,2,15783.2,102.35,2022-06-28 13:05:00,15762.05,TSL Hit,-5.049999999999997,9,1.9964999999999997,-7.046499999999996,10000000,5714.285714285715,-40265.71428571427,-0.40265714285714266,2022.0
2022-06-28,32.128888738312966,SHORT,15750,C,2022-06-30,2,13:05:00,115.5,3,15762.05,124.2,2022-06-28 14:35:00,15836.7,TSL Hit,-8.700000000000003,3,2.397,-11.097000000000003,10000000,1904.7619047619048,-21137.142857142862,-0.21137142857142863,2022.0
2022-06-28,32.128888738312966,LONG,15800,P,2022-06-30,2,14:35:00,87.7,4,15836.7,75.15,2022-06-28 15:25:00,15883.0,EOD Exit,12.549999999999997,9,1.6285000000000003,10.921499999999996,10000000,5696.202531645569,62211.07594936706,0.6221107594936706,2022.0
2022-06-29,37.61631218795594,LONG,15750,P,2022-06-30,1,10:15:00,84.0,1,15782.4,74.1,2022-06-29 15:25:00,15783.35,EOD Exit,9.900000000000006,8,1.581,8.319000000000006,10000000,5079.3650793650795,42255.23809523813,0.42255238095238123,2022.0
2022-06-30,29.08459420005249,LONG,15850,P,2022-06-30,0,09:15:00,71.15,1,15864.0,92.35,2022-06-30 10:15:00,15817.2,TSL Hit,-21.19999999999999,10,1.635,-22.83499999999999,10000000,6309.148264984227,-144069.40063091478,-1.4406940063091478,2022.0
2022-06-30,29.08459420005249,SHORT,15850,C,2022-06-30,0,10:15:00,43.0,2,15817.2,25.2,2022-06-30 13:05:00,15804.35,TSL Hit,17.8,10,0.682,17.118000000000002,10000000,6309.148264984227,108000.00000000001,1.0800000000000003,2022.0
2022-06-30,29.08459420005249,LONG,15800,P,2022-06-30,0,13:05:00,59.75,3,15804.35,16.75,2022-06-30 15:05:00,15778.4,TSL Hit,43.0,10,0.765,42.235,10000000,6329.113924050633,267310.12658227846,2.6731012658227846,2022.0
2022-07-01,34.32951080301944,SHORT,15650,C,2022-07-07,6,09:35:00,157.05,1,15637.75,139.6,2022-07-01 10:15:00,15590.05,TSL Hit,17.450000000000017,3,2.9665,14.483500000000017,10000000,1916.932907348243,27763.89776357831,0.2776389776357831,2022.0
2022-07-01,34.32951080301944,LONG,15600,P,2022-07-07,6,10:15:00,182.45,2,15590.05,86.9,2022-07-01 15:25:00,15764.0,EOD Exit,95.54999999999998,9,2.6935000000000002,92.85649999999998,10000000,5769.2307692307695,535710.5769230769,5.357105769230769,2022.0
2022-07-04,38.25570407797724,SHORT,15700,C,2022-07-07,3,09:35:00,141.1,1,15716.45,159.2,2022-07-04 11:25:00,15754.9,TSL Hit,-18.099999999999994,8,3.0029999999999997,-21.102999999999994,10000000,5095.541401273886,-107531.21019108278,-1.0753121019108276,2022.0
2022-07-04,38.25570407797724,LONG,15750,P,2022-07-07,3,11:25:00,133.15,2,15754.9,84.15,2022-07-04 15:25:00,15829.15,EOD Exit,49.0,8,2.173,46.827,10000000,5079.3650793650795,237851.42857142858,2.378514285714286,2022.0
2022-07-05,28.83506201028867,LONG,15950,P,2022-07-07,2,09:35:00,109.7,1,15958.45,114.15,2022-07-05 13:35:00,15944.65,TSL Hit,-4.450000000000003,9,2.2385,-6.688500000000003,10000000,5642.633228840125,-37740.752351097195,-0.37740752351097195,2022.0
2022-07-05,28.83506201028867,SHORT,15950,C,2022-07-07,2,13:35:00,88.3,2,15944.65,29.0,2022-07-05 15:25:00,15799.95,EOD Exit,59.3,3,1.173,58.126999999999995,10000000,1880.8777429467084,109329.7805642633,1.093297805642633,2022.0
2022-07-06,34.015881592573564,LONG,15900,P,2022-07-07,1,09:15:00,102.85,1,15894.55,141.1,2022-07-06 09:35:00,15816.85,TSL Hit,-38.25,8,2.4395,-40.6895,10000000,5031.446540880504,-204727.04402515726,-2.0472704402515722,2022.0
2022-07-06,34.015881592573564,SHORT,15850,C,2022-07-07,1,09:35:00,61.4,2,15816.85,103.4,2022-07-06 09:45:00,15896.75,TSL Hit,-42.00000000000001,8,1.6480000000000001,-43.64800000000001,10000000,5047.318611987382,-220305.3627760253,-2.203053627760253,2022.0
2022-07-06,34.015881592573564,LONG,15850,P,2022-07-07,1,09:45:00,70.7,3,15896.75,61.75,2022-07-06 13:55:00,15932.15,TSL Hit,8.950000000000003,8,1.3245,7.625500000000002,10000000,5047.318611987382,38488.32807570979,0.3848832807570979,2022.0
2022-07-06,34.015881592573564,SHORT,15950,C,2022-07-07,1,13:55:00,61.35,4,15932.15,98.5,2022-07-06 15:05:00,15994.25,TSL Hit,-37.15,8,1.5985,-38.7485,10000000,5015.673981191223,-194349.8432601881,-1.943498432601881,2022.0
2022-07-07,38.304145824560756,SHORT,16050,C,2022-07-07,0,14:05:00,30.25,1,16060.1,76.65,2022-07-07 14:45:00,16128.6,TSL Hit,-46.400000000000006,10,1.0690000000000002,-47.46900000000001,10000000,6230.529595015576,-295757.00934579445,-2.9575700934579445,2022.0
2022-07-07,38.304145824560756,LONG,16100,P,2022-07-07,0,14:45:00,3.7,2,16128.6,0.05,2022-07-07 15:25:00,16136.85,EOD Exit,3.6500000000000004,10,0.0375,3.6125000000000003,10000000,6211.180124223602,22437.888198757766,0.2243788819875777,2022.0
2022-07-08,31.756399653690448,SHORT,16200,C,2022-07-14,6,09:55:00,145.45,1,16204.7,139.1,2022-07-08 14:55:00,16221.45,TSL Hit,6.349999999999994,3,2.8454999999999995,3.504499999999995,10000000,1851.851851851852,6489.814814814806,0.06489814814814805,2022.0
2022-07-08,31.756399653690448,LONG,16200,P,2022-07-14,6,14:55:00,129.0,2,16221.45,121.0,2022-07-08 15:25:00,16217.5,EOD Exit,8.0,9,2.5,5.5,10000000,5555.555555555556,30555.555555555555,0.3055555555555555,2022.0
2022-07-11,26.001971442811993,LONG,16150,P,2022-07-14,3,13:05:00,116.55,1,16169.75,93.2,2022-07-11 15:25:00,16199.05,EOD Exit,23.349999999999994,8,2.0975,21.252499999999994,10000000,4953.560371517028,105275.54179566562,1.0527554179566563,2022.0
2022-07-12,26.268263401012895,SHORT,16100,C,2022-07-14,2,12:15:00,92.0,1,16088.75,109.3,2022-07-12 14:05:00,16134.95,TSL Hit,-17.299999999999997,3,2.0130000000000003,-19.313,10000000,1863.3540372670807,-35986.95652173913,-0.3598695652173913,2022.0
2022-07-12,26.268263401012895,LONG,16100,P,2022-07-14,2,14:05:00,84.75,2,16134.95,112.6,2022-07-12 14:55:00,16086.1,TSL Hit,-27.849999999999994,9,1.9735,-29.823499999999996,10000000,5590.062111801242,-166715.21739130432,-1.6671521739130433,2022.0
2022-07-12,26.268263401012895,SHORT,16100,C,2022-07-14,2,14:55:00,80.1,3,16086.1,62.4,2022-07-12 15:25:00,16037.75,EOD Exit,17.699999999999996,3,1.425,16.274999999999995,10000000,1863.3540372670807,30326.08695652173,0.3032608695652173,2022.0
2022-07-13,28.020102765263353,SHORT,16100,C,2022-07-14,1,10:25:00,74.35,1,16081.6,33.0,2022-07-13 15:25:00,15975.75,EOD Exit,41.349999999999994,8,1.0735,40.27649999999999,10000000,4968.944099378882,200131.6770186335,2.001316770186335,2022.0
2022-07-14,25.607106400501433,LONG,16050,P,2022-07-14,0,09:45:00,49.65,1,16055.05,76.8,2022-07-14 11:05:00,16005.65,TSL Hit,-27.15,10,1.2645,-28.414499999999997,10000000,6230.529595015576,-177037.38317757007,-1.7703738317757007,2022.0
2022-07-14,25.607106400501433,SHORT,16000,C,2022-07-14,0,11:05:00,41.45,2,16005.65,0.25,2022-07-14 14:55:00,15925.4,TSL Hit,41.2,10,0.41700000000000004,40.783,10000000,6250.0,254893.75,2.5489375,2022.0
2022-07-14,25.607106400501433,LONG,15900,P,2022-07-14,0,14:55:00,1.8,3,15925.4,0.05,2022-07-14 15:25:00,15947.95,EOD Exit,1.75,10,0.018500000000000003,1.7315,10000000,6289.308176100629,10889.93710691824,0.1088993710691824,2022.0
2022-07-15,31.715709731993144,SHORT,15950,C,2022-07-21,6,09:55:00,143.0,1,15967.95,151.2,2022-07-15 14:05:00,15992.25,TSL Hit,-8.199999999999989,3,2.9419999999999997,-11.141999999999989,10000000,1880.8777429467084,-20956.739811912204,-0.20956739811912203,2022.0
2022-07-15,31.715709731993144,LONG,16000,P,2022-07-21,6,14:05:00,125.85,2,15992.25,92.0,2022-07-15 15:25:00,16052.85,EOD Exit,33.849999999999994,9,2.1785,31.671499999999995,10000000,5625.0,178152.18749999997,1.7815218749999997,2022.0
2022-07-18,30.80496475402129,LONG,16200,P,2022-07-21,3,10:55:00,91.45,1,16210.25,55.55,2022-07-18 15:25:00,16281.4,EOD Exit,35.900000000000006,8,1.47,34.43000000000001,10000000,4938.271604938272,170024.69135802472,1.700246913580247,2022.0
2022-07-19,21.718188042692415,LONG,16250,P,2022-07-21,2,09:15:00,94.95,1,16251.6,83.25,2022-07-19 11:35:00,16268.5,TSL Hit,11.700000000000003,9,1.782,9.918000000000003,10000000,5538.461538461538,54930.46153846155,0.5493046153846155,2022.0
2022-07-19,21.718188042692415,SHORT,16300,C,2022-07-21,2,11:35:00,71.0,2,16268.5,87.7,2022-07-19 12:05:00,16304.65,TSL Hit,-16.700000000000003,3,1.587,-18.287000000000003,10000000,1840.4907975460123,-33657.055214723936,-0.33657055214723935,2022.0
2022-07-19,21.718188042692415,LONG,16300,P,2022-07-21,2,12:05:00,88.5,3,16304.65,106.0,2022-07-19 13:05:00,16272.15,TSL Hit,-17.5,9,1.945,-19.445,10000000,5521.472392638037,-107365.03067484662,-1.0736503067484662,2022.0
2022-07-19,21.718188042692415,SHORT,16300,C,2022-07-21,2,13:05:00,68.35,4,16272.15,89.4,2022-07-19 13:55:00,16311.6,TSL Hit,-21.05000000000001,3,1.5775000000000001,-22.627500000000012,10000000,1840.4907975460123,-41645.70552147242,-0.4164570552147242,2022.0
2022-07-19,21.718188042692415,LONG,16300,P,2022-07-21,2,13:55:00,78.45,5,16311.6,66.8,2022-07-19 15:25:00,16329.3,EOD Exit,11.650000000000006,9,1.4525000000000001,10.197500000000005,10000000,5521.472392638037,56305.21472392641,0.5630521472392641,2022.0
2022-07-20,34.850492706085305,LONG,16550,P,2022-07-21,1,12:25:00,57.45,1,16577.15,76.85,2022-07-20 15:05:00,16516.2,TSL Hit,-19.39999999999999,8,1.3430000000000002,-20.74299999999999,10000000,4833.836858006042,-100268.2779456193,-1.002682779456193,2022.0
2022-07-21,22.248545155283153,LONG,16550,P,2022-07-21,0,09:35:00,51.75,1,16533.7,38.2,2022-07-21 13:05:00,16542.7,TSL Hit,13.549999999999997,10,0.8995000000000001,12.650499999999997,10000000,6042.296072507553,76438.06646525678,0.7643806646525678,2022.0
2022-07-21,22.248545155283153,SHORT,16550,C,2022-07-21,0,13:05:00,21.1,2,16542.7,26.4,2022-07-21 14:15:00,16569.6,TSL Hit,-5.299999999999997,10,0.47500000000000003,-5.774999999999997,10000000,6042.296072507553,-34894.259818731094,-0.34894259818731094,2022.0
2022-07-21,22.248545155283153,LONG,16550,P,2022-07-21,0,14:15:00,10.7,3,16569.6,0.05,2022-07-21 15:25:00,16609.8,EOD Exit,10.649999999999999,10,0.1075,10.542499999999999,10000000,6042.296072507553,63700.90634441087,0.6370090634441087,2022.0
2022-07-22,26.02831118598713,SHORT,16650,C,2022-07-28,6,09:45:00,126.65,1,16645.9,133.25,2022-07-22 11:45:00,16674.1,TSL Hit,-6.599999999999994,3,2.5989999999999998,-9.198999999999995,10000000,1801.8018018018017,-16574.774774774764,-0.16574774774774764,2022.0
2022-07-22,26.02831118598713,LONG,16650,P,2022-07-28,6,11:45:00,114.8,2,16674.1,97.75,2022-07-22 15:25:00,16714.3,EOD Exit,17.049999999999997,9,2.1255,14.924499999999997,10000000,5405.405405405405,80672.97297297294,0.8067297297297295,2022.0
2022-07-25,21.739202907494477,SHORT,16650,C,2022-07-28,3,09:25:00,111.75,1,16639.0,92.0,2022-07-25 13:05:00,16619.7,TSL Hit,19.75,8,2.0375,17.7125,10000000,4804.804804804805,85105.1051051051,0.8510510510510509,2022.0
2022-07-25,21.739202907494477,LONG,16600,P,2022-07-28,3,13:05:00,103.45,2,16619.7,87.9,2022-07-25 15:05:00,16632.6,TSL Hit,15.549999999999997,8,1.9135000000000002,13.636499999999996,10000000,4819.277108433735,65718.07228915661,0.6571807228915661,2022.0
2022-07-26,26.576325727135238,SHORT,16600,C,2022-07-28,2,09:15:00,79.3,1,16550.4,68.8,2022-07-26 12:25:00,16551.1,TSL Hit,10.5,3,1.4809999999999999,9.019,10000000,1807.2289156626507,16299.397590361446,0.16299397590361447,2022.0
2022-07-26,26.576325727135238,LONG,16550,P,2022-07-28,2,12:25:00,86.65,2,16551.1,101.95,2022-07-26 13:55:00,16517.65,TSL Hit,-15.299999999999997,9,1.8860000000000003,-17.185999999999996,10000000,5438.0664652567975,-93458.61027190331,-0.9345861027190331,2022.0
2022-07-26,26.576325727135238,SHORT,16500,C,2022-07-28,2,13:55:00,98.2,3,16517.65,76.0,2022-07-26 15:25:00,16466.55,EOD Exit,22.200000000000003,3,1.742,20.458000000000002,10000000,1818.1818181818182,37196.36363636364,0.3719636363636364,2022.0
2022-07-27,23.5778461066856,SHORT,16450,C,2022-07-28,1,09:15:00,82.4,1,16452.3,106.65,2022-07-27 09:45:00,16492.4,TSL Hit,-24.25,8,1.8905,-26.1405,10000000,4863.22188449848,-127127.05167173251,-1.271270516717325,2022.0
2022-07-27,23.5778461066856,LONG,16500,P,2022-07-28,1,09:45:00,82.35,2,16492.4,29.0,2022-07-27 15:25:00,16642.75,EOD Exit,53.349999999999994,8,1.1135,52.23649999999999,10000000,4848.484848484848,253267.87878787873,2.5326787878787873,2022.0
2022-07-28,27.84023764333595,LONG,16800,P,2022-07-28,0,09:55:00,37.9,1,16807.45,0.05,2022-07-28 15:25:00,16922.05,EOD Exit,37.85,10,0.37949999999999995,37.4705,10000000,5952.380952380952,223038.69047619047,2.2303869047619047,2022.0
2022-07-29,33.704283671418246,LONG,17150,P,2022-08-04,6,09:45:00,133.5,1,17136.2,163.4,2022-07-29 10:25:00,17021.8,TSL Hit,-29.900000000000006,9,2.969,-32.86900000000001,10000000,5247.813411078717,-172490.3790087464,-1.7249037900874638,2022.0
2022-07-29,33.704283671418246,SHORT,17050,C,2022-08-04,6,10:25:00,129.85,2,17021.8,168.75,2022-07-29 11:05:00,17098.75,TSL Hit,-38.900000000000006,3,2.986,-41.886,10000000,1759.5307917888563,-73699.70674486803,-0.7369970674486803,2022.0
2022-07-29,33.704283671418246,LONG,17100,P,2022-08-04,6,11:05:00,119.5,3,17098.75,90.05,2022-07-29 15:25:00,17157.95,EOD Exit,29.450000000000003,9,2.0955000000000004,27.3545,10000000,5263.1578947368425,143971.05263157896,1.4397105263157897,2022.0
2022-08-01,29.473229042871402,LONG,17200,P,2022-08-04,3,09:15:00,102.0,1,17230.9,54.0,2022-08-01 15:25:00,17332.3,EOD Exit,48.0,8,1.56,46.44,10000000,4651.162790697675,216000.0,2.16,2022.0
2022-08-03,24.902028001139932,LONG,17350,P,2022-08-04,1,09:15:00,77.0,1,17382.1,101.05,2022-08-03 09:25:00,17331.8,TSL Hit,-24.049999999999997,8,1.7805000000000002,-25.830499999999997,10000000,4610.951008645533,-119103.17002881842,-1.1910317002881843,2022.0
2022-08-03,24.902028001139932,SHORT,17350,C,2022-08-04,1,09:25:00,73.9,2,17331.8,56.45,2022-08-03 12:45:00,17297.5,TSL Hit,17.450000000000003,8,1.3035000000000003,16.146500000000003,10000000,4610.951008645533,74450.72046109512,0.7445072046109511,2022.0
2022-08-03,24.902028001139932,LONG,17300,P,2022-08-04,1,12:45:00,85.1,3,17297.5,29.0,2022-08-03 15:25:00,17392.9,EOD Exit,56.099999999999994,8,1.141,54.958999999999996,10000000,4624.277456647399,254145.66473988438,2.5414566473988436,2022.0
2022-08-04,30.393428632109387,SHORT,17450,C,2022-08-04,0,10:25:00,36.4,1,17422.7,11.6,2022-08-04 11:45:00,17262.75,TSL Hit,24.799999999999997,10,0.48,24.319999999999997,10000000,5730.659025787965,139369.6275071633,1.393696275071633,2022.0
2022-08-04,30.393428632109387,LONG,17200,P,2022-08-04,0,11:45:00,35.4,2,17262.75,6.9,2022-08-04 14:05:00,17285.3,TSL Hit,28.5,10,0.423,28.077,10000000,5813.953488372093,163238.37209302327,1.6323837209302328,2022.0
2022-08-04,30.393428632109387,SHORT,17300,C,2022-08-04,0,14:05:00,22.4,3,17285.3,38.5,2022-08-04 14:35:00,17326.35,TSL Hit,-16.1,10,0.609,-16.709000000000003,10000000,5780.346820809248,-96583.81502890175,-0.9658381502890175,2022.0
2022-08-04,30.393428632109387,LONG,17350,P,2022-08-04,0,14:35:00,32.3,4,17326.35,0.05,2022-08-04 15:25:00,17364.0,EOD Exit,32.25,10,0.32349999999999995,31.9265,10000000,5763.688760806916,184014.40922190202,1.8401440922190204,2022.0
2022-08-05,38.978062439282354,SHORT,17400,C,2022-08-11,6,12:55:00,139.7,1,17386.6,135.35,2022-08-05 15:25:00,17389.05,EOD Exit,4.349999999999994,3,2.7504999999999997,1.5994999999999946,10000000,1724.1379310344828,2757.758620689646,0.027577586206896456,2022.0
2022-08-08,30.454029788535294,LONG,17400,P,2022-08-11,3,09:35:00,102.4,1,17435.65,55.0,2022-08-08 15:25:00,17527.85,EOD Exit,47.400000000000006,8,1.574,45.82600000000001,10000000,4597.701149425287,210694.25287356327,2.1069425287356327,2022.0
2022-08-10,25.60498959745007,LONG,17550,P,2022-08-11,1,09:15:00,101.6,1,17535.55,118.4,2022-08-10 09:25:00,17503.15,TSL Hit,-16.80000000000001,8,2.2,-19.00000000000001,10000000,4558.404558404558,-86609.68660968664,-0.8660968660968665,2022.0
2022-08-10,25.60498959745007,SHORT,17500,C,2022-08-11,1,09:25:00,95.95,2,17503.15,93.15,2022-08-10 10:05:00,17502.95,TSL Hit,2.799999999999997,8,1.8910000000000002,0.9089999999999969,10000000,4571.428571428572,4155.428571428558,0.04155428571428558,2022.0
2022-08-10,25.60498959745007,LONG,17500,P,2022-08-11,1,10:05:00,90.4,3,17502.95,59.7,2022-08-10 15:25:00,17523.75,EOD Exit,30.700000000000003,8,1.5010000000000003,29.199,10000000,4571.428571428572,133481.14285714287,1.3348114285714288,2022.0
2022-08-11,31.767568347396764,SHORT,17650,C,2022-08-11,0,13:25:00,29.7,1,17646.3,8.9,2022-08-11 15:25:00,17638.65,EOD Exit,20.799999999999997,10,0.386,20.413999999999998,10000000,5665.7223796033995,115660.05665722379,1.1566005665722379,2022.0
2022-08-12,19.881928836171628,SHORT,17600,C,2022-08-18,6,09:25:00,124.05,1,17604.05,138.65,2022-08-12 09:35:00,17637.95,TSL Hit,-14.600000000000009,3,2.627,-17.227000000000007,10000000,1704.5454545454545,-29364.20454545456,-0.2936420454545456,2022.0
2022-08-12,19.881928836171628,LONG,17650,P,2022-08-18,6,09:35:00,123.2,2,17637.95,111.7,2022-08-12 10:35:00,17647.6,TSL Hit,11.5,9,2.349,9.151,10000000,5099.150141643059,46662.322946175635,0.46662322946175633,2022.0
2022-08-12,19.881928836171628,SHORT,17650,C,2022-08-18,6,10:35:00,120.2,3,17647.6,138.85,2022-08-12 11:15:00,17693.9,TSL Hit,-18.64999999999999,3,2.5905,-21.24049999999999,10000000,1699.7167138810198,-36102.83286118978,-0.3610283286118978,2022.0
2022-08-12,19.881928836171628,LONG,17700,P,2022-08-18,6,11:15:00,114.25,4,17693.9,113.5,2022-08-12 14:25:00,17684.05,TSL Hit,0.75,9,2.2775,-1.5274999999999999,10000000,5084.745762711865,-7766.949152542373,-0.07766949152542373,2022.0
2022-08-12,19.881928836171628,SHORT,17700,C,2022-08-18,6,14:25:00,106.1,5,17684.05,106.1,2022-08-12 15:15:00,17704.6,TSL Hit,0.0,3,2.122,-2.122,10000000,1694.915254237288,-3596.610169491525,-0.03596610169491525,2022.0
