date,high level,low level,atr_multiplier,Morning ATR,side,strike,type,expiry,entry_time,entry price,exit price,exit_time,remarks,points,slippage,final_points,portfolio,index leverage,qty,pnl,ROI%,Trade Year
2020-09-29,11298.890883554173,11241.209116445825,5,12.718176710834664,SHORT,11250,CE,2020-10-01,2020-09-29 09:51:00,62.9,62.8,2020-09-29 13:57:00,TSL Hit,0.10000000000000142,1.257,-1.1569999999999985,10000000,8,7111.111111111111,-8227.555555555546,-0.08227555555555546,2020
2020-09-29,11245.140883554173,11241.209116445825,5,12.718176710834664,LONG,11250,PE,2020-10-01,2020-09-29 13:54:00,70.5,81.55,2020-09-29 14:57:00,TSL Hit,-11.049999999999997,1.5205000000000002,-12.570499999999997,10000000,8,7111.111111111111,-89390.2222222222,-0.893902222222222,2020
2020-09-29,11267.540883554175,11220.159116445826,5,12.718176710834664,SHORT,11200,CE,2020-10-01,2020-09-29 15:00:00,45.4,50.15,2020-09-29 15:21:00,EOD Exit,-4.75,0.9555,-5.7055,10000000,8,7142.857142857143,-40753.57142857143,-0.4075357142857143,2020
2020-09-30,11262.1699127513,11202.5800872487,5,15.483982550260016,LONG,11250,PE,2020-10-01,2020-09-30 10:51:00,51.35,47.5,2020-09-30 15:21:00,EOD Exit,3.8500000000000014,0.9884999999999999,2.8615000000000013,10000000,8,7111.111111111111,20348.444444444453,0.20348444444444452,2020
2020-10-05,11549.019904446475,11485.080095553523,5,12.943980889295354,LONG,11550,PE,2020-10-08,2020-10-05 09:39:00,94.0,110.35,2020-10-05 12:54:00,TSL Hit,-16.349999999999994,2.0435,-18.393499999999996,10000000,8,6926.406926406927,-127400.86580086578,-1.2740086580086578,2020
2020-10-05,11556.069904446476,11512.130095553524,5,12.943980889295354,SHORT,11500,CE,2020-10-08,2020-10-05 12:57:00,82.7,94.9,2020-10-05 14:09:00,TSL Hit,-12.200000000000003,1.7760000000000002,-13.976000000000003,10000000,8,6956.521739130435,-97224.34782608697,-0.9722434782608698,2020
2020-10-05,11517.469904446476,11512.130095553524,5,12.943980889295354,LONG,11500,PE,2020-10-08,2020-10-05 14:06:00,92.85,100.4,2020-10-05 15:21:00,EOD Exit,-7.550000000000011,1.9325,-9.482500000000012,10000000,8,6956.521739130435,-65965.21739130444,-0.6596521739130444,2020
2020-10-06,11644.986740728711,11578.763259271289,5,15.91734814574229,LONG,11650,PE,2020-10-08,2020-10-06 15:00:00,61.8,54.0,2020-10-06 15:21:00,EOD Exit,7.799999999999997,1.158,6.641999999999998,10000000,8,6866.9527896995705,45610.30042918453,0.4561030042918453,2020
2020-10-07,11680.766277639132,11639.383722360868,5,9.95325552782629,LONG,11700,PE,2020-10-08,2020-10-07 09:42:00,70.45,62.0,2020-10-07 11:18:00,TSL Hit,8.450000000000003,1.3245,7.125500000000002,10000000,8,6837.606837606838,48721.36752136754,0.48721367521367537,2020
2020-10-07,11739.566277639131,11698.933722360869,5,9.95325552782629,LONG,11750,PE,2020-10-08,2020-10-07 12:42:00,36.4,29.85,2020-10-07 15:21:00,EOD Exit,6.549999999999997,0.6625,5.8874999999999975,10000000,8,6808.510638297872,40085.1063829787,0.400851063829787,2020
2020-10-09,11885.654543487866,11812.695456512134,5,15.900908697573254,LONG,11900,PE,2020-10-15,2020-10-09 10:48:00,123.05,96.0,2020-10-09 15:21:00,EOD Exit,27.049999999999997,2.1905,24.859499999999997,10000000,8,6722.689075630252,167122.68907563022,1.6712268907563022,2020
2020-10-12,12005.24206291185,11952.10793708815,5,13.698412582369825,SHORT,11950,CE,2020-10-15,2020-10-12 11:06:00,111.4,99.6,2020-10-12 14:09:00,TSL Hit,11.800000000000011,2.11,9.690000000000012,10000000,8,6694.5606694560665,64870.29288702936,0.6487029288702936,2020
2020-10-12,11935.69206291185,11952.10793708815,5,13.698412582369825,LONG,11950,PE,2020-10-15,2020-10-12 14:06:00,110.0,110.2,2020-10-12 14:09:00,TSL Hit,-0.20000000000000284,2.202,-2.402000000000003,10000000,8,6694.5606694560665,-16080.334728033491,-0.1608033472803349,2020
2020-10-13,11960.352059375162,11897.547940624838,5,13.71041187503237,LONG,11950,PE,2020-10-15,2020-10-13 09:42:00,93.9,103.05,2020-10-13 12:45:00,TSL Hit,-9.149999999999991,1.9695,-11.119499999999992,10000000,8,6694.5606694560665,-74440.16736401667,-0.7444016736401667,2020
2020-10-13,11978.902059375163,11919.297940624838,5,13.71041187503237,SHORT,11900,CE,2020-10-15,2020-10-13 12:48:00,98.35,103.45,2020-10-13 15:21:00,EOD Exit,-5.1000000000000085,2.0180000000000002,-7.118000000000009,10000000,8,6722.689075630252,-47852.10084033619,-0.478521008403362,2020
2020-10-14,11910.440967812083,11863.309032187917,5,10.888193562416564,SHORT,11850,CE,2020-10-15,2020-10-14 09:39:00,74.85,98.35,2020-10-14 14:21:00,TSL Hit,-23.5,1.732,-25.232,10000000,8,6751.054852320675,-170342.61603375527,-1.703426160337553,2020
2020-10-14,11876.740967812082,11863.309032187917,5,10.888193562416564,LONG,11900,PE,2020-10-15,2020-10-14 14:18:00,63.3,22.5,2020-10-14 15:21:00,EOD Exit,40.8,0.858,39.942,10000000,8,6722.689075630252,268517.6470588235,2.685176470588235,2020
2020-10-15,12020.437039053197,11947.462960946805,5,15.197407810639309,SHORT,11950,CE,2020-10-22,2020-10-15 09:18:00,113.95,36.55,2020-10-15 15:21:00,EOD Exit,77.4,1.5050000000000001,75.89500000000001,10000000,8,6694.5606694560665,508083.68200836825,5.080836820083682,2020
2020-10-16,11772.473955971423,11679.026044028577,5,20.804791194284707,SHORT,11700,CE,2020-10-22,2020-10-16 10:00:00,120.95,175.0,2020-10-16 13:18:00,TSL Hit,-54.05,2.9595,-57.009499999999996,10000000,8,6837.606837606838,-389808.547008547,-3.8980854700854706,2020
2020-10-16,11772.473955971423,11683.926044028578,5,20.804791194284707,LONG,11750,PE,2020-10-22,2020-10-16 13:15:00,99.35,103.3,2020-10-16 15:21:00,EOD Exit,-3.950000000000003,2.0265,-5.976500000000003,10000000,8,6808.510638297872,-40691.06382978726,-0.40691063829787255,2020
2020-10-20,11897.492886911903,11846.557113088096,5,11.618577382380693,LONG,11900,PE,2020-10-22,2020-10-20 09:27:00,86.8,84.5,2020-10-20 14:06:00,TSL Hit,2.299999999999997,1.713,0.5869999999999971,10000000,8,6722.689075630252,3946.218487394938,0.03946218487394938,2020
2020-10-20,11943.892886911903,11890.257113088097,5,11.618577382380693,SHORT,11900,CE,2020-10-22,2020-10-20 14:36:00,77.8,79.3,2020-10-20 15:21:00,EOD Exit,-1.5,1.571,-3.0709999999999997,10000000,8,6722.689075630252,-20645.378151260502,-0.20645378151260502,2020
2020-10-21,12015.191790487519,11958.608209512482,5,11.898358097503563,SHORT,11950,CE,2020-10-22,2020-10-21 13:15:00,62.3,33.6,2020-10-21 14:51:00,TSL Hit,28.699999999999996,0.9590000000000001,27.740999999999996,10000000,8,6694.5606694560665,185713.8075313807,1.857138075313807,2020
2020-10-21,11835.741790487518,11958.608209512482,5,11.898358097503563,LONG,11850,PE,2020-10-22,2020-10-21 14:30:00,66.05,72.5,2020-10-21 14:33:00,TSL Hit,-6.450000000000003,1.3855000000000002,-7.835500000000003,10000000,8,6751.054852320675,-52897.89029535867,-0.5289789029535867,2020
2020-10-21,11880.541790487518,11958.608209512482,5,11.898358097503563,LONG,11900,PE,2020-10-22,2020-10-21 14:48:00,38.05,36.4,2020-10-21 14:51:00,TSL Hit,1.6499999999999986,0.7444999999999999,0.9054999999999986,10000000,8,6722.689075630252,6087.394957983184,0.06087394957983184,2020
2020-10-21,11941.591790487519,11894.958209512482,5,11.898358097503563,LONG,11950,PE,2020-10-22,2020-10-21 15:12:00,20.45,19.0,2020-10-21 15:21:00,EOD Exit,1.4499999999999993,0.3945,1.0554999999999992,10000000,8,6694.5606694560665,7066.108786610873,0.07066108786610872,2020
2020-10-22,11920.091902675771,11842.208097324228,5,19.218380535154107,SHORT,11850,CE,2020-10-29,2020-10-22 14:39:00,123.9,146.25,2020-10-22 15:21:00,EOD Exit,-22.349999999999994,2.7015,-25.051499999999994,10000000,8,6751.054852320675,-169124.05063291136,-1.6912405063291136,2020
2020-10-26,11924.277258483013,11891.072741516988,5,9.265451696602547,SHORT,11900,CE,2020-10-29,2020-10-26 09:18:00,88.75,48.75,2020-10-26 15:21:00,EOD Exit,40.0,1.375,38.625,10000000,8,6722.689075630252,259663.86554621847,2.5966386554621845,2020
2020-10-26,11758.277258483013,11891.072741516988,5,9.265451696602547,LONG,11750,PE,2020-10-29,2020-10-26 14:45:00,92.1,93.5,2020-10-26 14:48:00,TSL Hit,-1.4000000000000057,1.8559999999999999,-3.2560000000000056,10000000,8,6808.510638297872,-22168.51063829791,-0.22168510638297909,2020
2020-10-27,11799.967369468326,11740.932630531675,5,13.903473893664952,SHORT,11750,CE,2020-10-29,2020-10-27 09:24:00,89.1,112.35,2020-10-27 09:48:00,TSL Hit,-23.25,2.0145,-25.264499999999998,10000000,8,6808.510638297872,-172013.6170212766,-1.7201361702127658,2020
2020-10-27,11795.267369468325,11743.032630531674,5,13.903473893664952,LONG,11800,PE,2020-10-29,2020-10-27 09:45:00,91.4,46.3,2020-10-27 15:21:00,EOD Exit,45.10000000000001,1.377,43.723000000000006,10000000,8,6779.661016949152,296427.11864406784,2.964271186440678,2020
2020-10-28,11925.754542761544,11863.845457238456,5,13.10090855230899,SHORT,11850,CE,2020-10-29,2020-10-28 10:33:00,77.2,16.45,2020-10-28 15:21:00,EOD Exit,60.75,0.9365000000000001,59.8135,10000000,8,6751.054852320675,403804.21940928267,4.038042194092826,2020
2020-10-29,11701.51866288544,11617.73133711456,5,18.34373257708817,LONG,11700,PE,2020-11-05,2020-10-29 10:09:00,175.7,207.75,2020-10-29 13:12:00,TSL Hit,-32.05000000000001,3.8345,-35.88450000000001,10000000,8,6837.606837606838,-245364.10256410265,-2.4536410256410264,2020
2020-10-29,11727.118662885441,11652.181337114558,5,18.34373257708817,SHORT,11650,CE,2020-11-05,2020-10-29 13:15:00,174.1,174.1,2020-10-29 15:21:00,EOD Exit,0.0,3.4819999999999998,-3.4819999999999998,10000000,8,6866.9527896995705,-23910.729613733904,-0.23910729613733903,2020
2020-10-30,11716.811080889249,11656.388919110752,5,14.322216177849487,LONG,11700,PE,2020-11-05,2020-10-30 09:27:00,161.8,178.65,2020-10-30 10:54:00,TSL Hit,-16.849999999999994,3.4045000000000005,-20.254499999999993,10000000,8,6837.606837606838,-138492.30769230766,-1.3849230769230767,2020
2020-10-30,11737.711080889248,11676.538919110752,5,14.322216177849487,SHORT,11700,CE,2020-11-05,2020-10-30 10:57:00,139.5,118.8,2020-10-30 13:42:00,TSL Hit,20.700000000000003,2.583,18.117000000000004,10000000,8,6837.606837606838,123876.9230769231,1.238769230769231,2020
2020-10-30,11607.711080889248,11676.538919110752,5,14.322216177849487,LONG,11600,PE,2020-11-05,2020-10-30 13:39:00,228.2,226.35,2020-10-30 13:42:00,TSL Hit,1.8499999999999943,4.5455,-2.6955000000000053,10000000,8,6896.551724137931,-18589.65517241383,-0.1858965517241383,2020
2020-11-02,11658.970124321131,11622.029875678869,5,15.064024864226244,SHORT,11600,CE,2020-11-05,2020-11-02 09:24:00,140.5,156.6,2020-11-02 11:18:00,TSL Hit,-16.099999999999994,2.971,-19.070999999999994,10000000,8,6896.551724137931,-131524.13793103443,-1.3152413793103443,2020
2020-11-02,11633.070124321132,11622.029875678869,5,15.064024864226244,LONG,11650,PE,2020-11-05,2020-11-02 11:15:00,144.35,136.2,2020-11-02 15:21:00,TSL Hit,8.150000000000006,2.8054999999999994,5.344500000000006,10000000,8,6866.9527896995705,36700.4291845494,0.367004291845494,2020
2020-11-04,11856.755746717006,11797.044253282995,5,14.68114934340121,LONG,11850,PE,2020-11-05,2020-11-04 09:18:00,116.4,121.15,2020-11-04 10:15:00,TSL Hit,-4.75,2.3755,-7.125500000000001,10000000,8,6751.054852320675,-48104.64135021098,-0.4810464135021098,2020
2020-11-04,11893.855746717007,11846.794253282995,5,14.68114934340121,SHORT,11850,CE,2020-11-05,2020-11-04 10:18:00,96.45,118.55,2020-11-04 12:03:00,TSL Hit,-22.099999999999994,2.15,-24.249999999999993,10000000,8,6751.054852320675,-163713.08016877633,-1.6371308016877633,2020
2020-11-04,11893.855746717007,11846.794253282995,5,14.68114934340121,LONG,11900,PE,2020-11-05,2020-11-04 12:00:00,85.65,106.55,2020-11-04 13:03:00,TSL Hit,-20.89999999999999,1.922,-22.821999999999992,10000000,8,6722.689075630252,-153425.21008403355,-1.5342521008403356,2020
2020-11-04,11880.005746717006,11844.694253282994,5,14.68114934340121,SHORT,11850,CE,2020-11-05,2020-11-04 13:09:00,68.9,98.9,2020-11-04 14:00:00,TSL Hit,-30.0,1.6780000000000002,-31.678,10000000,8,6751.054852320675,-213859.91561181436,-2.138599156118144,2020
2020-11-04,11830.005746717006,11844.694253282994,5,14.68114934340121,LONG,11850,PE,2020-11-05,2020-11-04 13:24:00,117.5,120.85,2020-11-04 13:27:00,TSL Hit,-3.3499999999999943,2.3835,-5.733499999999994,10000000,8,6751.054852320675,-38707.17299578055,-0.38707172995780553,2020
2020-11-04,11867.105746717007,11844.694253282994,5,14.68114934340121,LONG,11850,PE,2020-11-05,2020-11-04 13:57:00,88.9,55.65,2020-11-04 15:21:00,EOD Exit,33.25000000000001,1.4455000000000002,31.804500000000008,10000000,8,6751.054852320675,214713.92405063298,2.1471392405063296,2020
2020-11-06,12187.27449623067,12135.675503769331,5,10.464899246133843,LONG,12200,PE,2020-11-12,2020-11-06 09:51:00,127.7,142.6,2020-11-06 10:48:00,TSL Hit,-14.899999999999991,2.7030000000000003,-17.60299999999999,10000000,8,6557.377049180328,-115429.50819672125,-1.1542950819672124,2020
2020-11-06,12201.67449623067,12156.425503769331,5,10.464899246133843,SHORT,12150,CE,2020-11-12,2020-11-06 10:51:00,114.4,127.65,2020-11-06 11:45:00,TSL Hit,-13.25,2.4205,-15.6705,10000000,8,6584.3621399176955,-103180.24691358025,-1.0318024691358025,2020
2020-11-06,12196.074496230669,12156.425503769331,5,10.464899246133843,LONG,12200,PE,2020-11-12,2020-11-06 11:39:00,124.35,116.95,2020-11-06 14:39:00,TSL Hit,7.3999999999999915,2.4130000000000003,4.986999999999991,10000000,8,6557.377049180328,32701.63934426224,0.3270163934426224,2020
2020-11-06,12249.02449623067,12212.025503769331,5,10.464899246133843,LONG,12250,PE,2020-11-12,2020-11-06 15:00:00,96.5,93.45,2020-11-06 15:21:00,EOD Exit,3.049999999999997,1.8995,1.1504999999999972,10000000,8,6530.6122448979595,7513.469387755084,0.07513469387755084,2020
2020-11-09,12462.459328569079,12372.040671430921,5,18.9118657138157,LONG,12450,PE,2020-11-12,2020-11-09 15:12:00,83.2,82.6,2020-11-09 15:21:00,EOD Exit,0.6000000000000085,1.6580000000000001,-1.0579999999999916,10000000,8,6425.70281124498,-6798.393574297134,-0.06798393574297135,2020
2020-11-10,12537.623803011536,12495.476196988464,5,12.184760602307112,SHORT,12500,CE,2020-11-12,2020-11-10 09:21:00,81.7,107.35,2020-11-10 10:00:00,TSL Hit,-25.64999999999999,1.8905,-27.54049999999999,10000000,8,6400.0,-176259.19999999995,-1.7625919999999997,2020
2020-11-10,12537.623803011536,12495.476196988464,5,12.184760602307112,LONG,12550,PE,2020-11-12,2020-11-10 09:57:00,99.25,94.25,2020-11-10 14:12:00,TSL Hit,5.0,1.935,3.065,10000000,8,6374.501992031873,19537.84860557769,0.1953784860557769,2020
2020-11-10,12581.323803011535,12566.176196988465,5,12.184760602307112,SHORT,12550,CE,2020-11-12,2020-11-10 14:15:00,121.95,137.8,2020-11-10 14:33:00,TSL Hit,-15.850000000000009,2.5975,-18.44750000000001,10000000,8,6374.501992031873,-117593.62549800803,-1.1759362549800803,2020
2020-11-10,12581.323803011535,12566.176196988465,5,12.184760602307112,LONG,12600,PE,2020-11-12,2020-11-10 14:30:00,68.75,44.15,2020-11-10 15:21:00,EOD Exit,24.6,1.129,23.471,10000000,8,6349.206349206349,149022.22222222222,1.4902222222222221,2020
2020-11-11,12736.663415012017,12663.836584987983,5,15.592683002403362,LONG,12750,PE,2020-11-12,2020-11-11 09:24:00,86.3,104.0,2020-11-11 11:03:00,TSL Hit,-17.700000000000003,1.9030000000000002,-19.603,10000000,8,6274.509803921569,-122999.21568627453,-1.2299921568627452,2020
2020-11-11,12756.963415012016,12690.886584987984,5,15.592683002403362,SHORT,12700,CE,2020-11-12,2020-11-11 11:06:00,72.95,46.5,2020-11-11 13:42:00,TSL Hit,26.450000000000003,1.1945000000000001,25.2555,10000000,8,6299.212598425197,159089.76377952757,1.5908976377952757,2020
2020-11-11,12659.113415012016,12690.886584987984,5,15.592683002403362,LONG,12650,PE,2020-11-12,2020-11-11 12:12:00,121.4,125.95,2020-11-11 12:15:00,TSL Hit,-4.549999999999997,2.4735000000000005,-7.023499999999998,10000000,8,6324.110671936759,-44417.39130434781,-0.44417391304347814,2020
2020-11-11,12649.913415012017,12690.886584987984,5,15.592683002403362,LONG,12650,PE,2020-11-12,2020-11-11 13:39:00,122.05,120.95,2020-11-11 13:42:00,TSL Hit,1.0999999999999943,2.43,-1.3300000000000058,10000000,8,6324.110671936759,-8411.067193675926,-0.08411067193675927,2020
2020-11-11,12712.113415012016,12650.486584987984,5,15.592683002403362,LONG,12700,PE,2020-11-12,2020-11-11 14:09:00,73.15,52.2,2020-11-11 15:21:00,EOD Exit,20.950000000000003,1.2535,19.696500000000004,10000000,8,6299.212598425197,124072.44094488192,1.2407244094488192,2020
2020-11-12,12736.656247029163,12654.093752970837,5,17.35124940583274,SHORT,12650,CE,2020-11-19,2020-11-12 13:21:00,144.6,150.3,2020-11-12 15:21:00,EOD Exit,-5.700000000000017,2.949,-8.649000000000017,10000000,8,6324.110671936759,-54697.23320158113,-0.5469723320158114,2020
2020-11-13,12685.36400834679,12613.335991653208,5,15.412801669358132,LONG,12700,PE,2020-11-19,2020-11-13 10:21:00,120.95,84.35,2020-11-13 15:21:00,EOD Exit,36.60000000000001,2.053,34.54700000000001,10000000,8,6299.212598425197,217618.89763779537,2.1761889763779534,2020
2020-11-17,12919.020236573011,12840.379763426989,5,18.424047314602465,SHORT,12850,CE,2020-11-19,2020-11-17 10:30:00,74.1,78.4,2020-11-17 15:21:00,EOD Exit,-4.300000000000011,1.5250000000000001,-5.825000000000012,10000000,8,6225.68093385214,-36264.59143968879,-0.36264591439688787,2020
2020-11-18,12888.636711521936,12846.963288478064,5,9.887342304387296,LONG,12900,PE,2020-11-19,2020-11-18 09:21:00,64.7,82.05,2020-11-18 11:06:00,TSL Hit,-17.349999999999994,1.4675,-18.817499999999995,10000000,8,6201.550387596899,-116697.67441860461,-1.1669767441860461,2020
2020-11-18,12884.636711521936,12851.563288478064,5,9.887342304387296,SHORT,12850,CE,2020-11-19,2020-11-18 11:09:00,56.45,65.35,2020-11-18 13:42:00,TSL Hit,-8.899999999999991,1.218,-10.117999999999991,10000000,8,6225.68093385214,-62991.439688715895,-0.629914396887159,2020
2020-11-18,12869.486711521935,12851.563288478064,5,9.887342304387296,LONG,12850,PE,2020-11-19,2020-11-18 13:39:00,61.65,26.5,2020-11-18 15:21:00,EOD Exit,35.15,0.8815000000000001,34.268499999999996,10000000,8,6225.68093385214,213344.74708171203,2.1334474708171203,2020
2020-11-19,12902.388208950633,12841.511791049366,5,13.247641790126686,LONG,12900,PE,2020-11-26,2020-11-19 09:24:00,112.4,105.85,2020-11-19 13:33:00,TSL Hit,6.550000000000011,2.1825,4.367500000000011,10000000,8,6201.550387596899,27085.271317829527,0.2708527131782953,2020
2020-11-19,12951.688208950634,12896.661791049366,5,13.247641790126686,SHORT,12900,CE,2020-11-26,2020-11-19 13:36:00,114.25,85.5,2020-11-19 14:42:00,TSL Hit,28.75,1.9975,26.7525,10000000,8,6201.550387596899,165906.97674418605,1.6590697674418604,2020
2020-11-19,12812.688208950634,12896.661791049366,5,13.247641790126686,LONG,12800,PE,2020-11-26,2020-11-19 14:39:00,141.5,144.9,2020-11-19 14:42:00,TSL Hit,-3.4000000000000057,2.864,-6.264000000000006,10000000,8,6250.0,-39150.00000000004,-0.39150000000000035,2020
2020-11-19,12835.488208950634,12774.261791049366,5,13.247641790126686,SHORT,12750,CE,2020-11-26,2020-11-19 15:09:00,63.15,60.4,2020-11-19 15:21:00,EOD Exit,2.75,1.2355,1.5145,10000000,8,6274.509803921569,9502.745098039217,0.09502745098039217,2020
2020-11-20,12835.655578729557,12765.244421270445,5,17.69111574591116,SHORT,12750,CE,2020-11-26,2020-11-20 11:12:00,119.65,172.65,2020-11-20 13:48:00,TSL Hit,-53.0,2.923,-55.923,10000000,8,6274.509803921569,-350889.4117647059,-3.5088941176470594,2020
2020-11-20,12819.105578729555,12765.244421270445,5,17.69111574591116,LONG,12800,PE,2020-11-26,2020-11-20 13:45:00,83.0,74.75,2020-11-20 15:21:00,EOD Exit,8.25,1.5775000000000001,6.672499999999999,10000000,8,6250.0,41703.125,0.41703125,2020
2020-11-23,12944.456209577475,12865.193790422525,5,19.121241915494952,SHORT,12850,CE,2020-11-26,2020-11-23 10:00:00,106.5,132.9,2020-11-23 13:24:00,TSL Hit,-26.400000000000006,2.394,-28.794000000000004,10000000,8,6225.68093385214,-179262.25680933855,-1.7926225680933856,2020
2020-11-23,12921.606209577474,12865.193790422525,5,19.121241915494952,LONG,12900,PE,2020-11-26,2020-11-23 12:48:00,78.5,72.6,2020-11-23 15:21:00,EOD Exit,5.900000000000006,1.511,4.389000000000006,10000000,8,6201.550387596899,27218.604651162823,0.27218604651162825,2020
2020-11-24,13057.764511083757,12985.385488916245,5,15.462902216751324,LONG,13050,PE,2020-11-26,2020-11-24 14:18:00,72.85,63.1,2020-11-24 15:21:00,EOD Exit,9.749999999999993,1.3595,8.390499999999992,10000000,8,6130.268199233717,51436.01532567045,0.5143601532567045,2020
2020-11-25,13136.291298995682,13084.558701004318,5,12.018259799136116,SHORT,13100,CE,2020-11-26,2020-11-25 10:21:00,64.75,41.85,2020-11-25 12:51:00,TSL Hit,22.9,1.066,21.834,10000000,8,6106.8702290076335,133337.40458015268,1.3333740458015269,2020
2020-11-25,13022.791298995682,13084.558701004318,5,12.018259799136116,LONG,13000,PE,2020-11-26,2020-11-25 12:48:00,44.05,47.95,2020-11-25 12:51:00,TSL Hit,-3.9000000000000057,0.92,-4.820000000000006,10000000,8,6153.846153846154,-29661.538461538497,-0.29661538461538495,2020
2020-11-25,13023.091298995681,12979.658701004319,5,12.018259799136116,SHORT,13000,CE,2020-11-26,2020-11-25 13:51:00,22.75,6.15,2020-11-25 15:21:00,EOD Exit,16.6,0.289,16.311,10000000,8,6153.846153846154,100375.38461538462,1.0037538461538462,2020
2020-11-26,12908.046304152802,12824.553695847197,5,18.399260830560685,SHORT,12800,CE,2020-12-03,2020-11-26 09:48:00,165.2,203.75,2020-11-26 13:00:00,TSL Hit,-38.55000000000001,3.6895,-42.239500000000014,10000000,8,6250.0,-263996.87500000006,-2.639968750000001,2020
2020-11-26,12882.846304152803,12824.553695847197,5,18.399260830560685,LONG,12900,PE,2020-12-03,2020-11-26 12:57:00,108.0,77.45,2020-11-26 15:21:00,EOD Exit,30.549999999999997,1.8544999999999998,28.695499999999996,10000000,8,6201.550387596899,177956.58914728678,1.7795658914728678,2020
2020-11-27,13027.791817439975,12948.558182560026,5,16.428363487994922,SHORT,12950,CE,2020-12-03,2020-11-27 14:42:00,122.35,128.55,2020-11-27 15:21:00,EOD Exit,-6.200000000000017,2.509,-8.709000000000017,10000000,8,6177.606177606178,-53800.77220077231,-0.5380077220077232,2020
2020-12-01,13063.632365754285,12969.517634245716,5,19.98647315085706,LONG,13050,PE,2020-12-03,2020-12-01 10:39:00,89.1,62.1,2020-12-01 15:21:00,EOD Exit,26.999999999999993,1.512,25.487999999999992,10000000,8,6130.268199233717,156248.27586206893,1.5624827586206893,2020
2020-12-02,13121.261298395142,13073.238701604858,5,10.892259679028701,SHORT,13050,CE,2020-12-03,2020-12-02 11:27:00,92.95,60.3,2020-12-02 14:33:00,TSL Hit,32.650000000000006,1.5325,31.117500000000007,10000000,8,6130.268199233717,190758.62068965522,1.9075862068965521,2020
2020-12-02,13038.361298395143,13073.238701604858,5,10.892259679028701,LONG,13050,PE,2020-12-03,2020-12-02 14:30:00,61.45,64.75,2020-12-02 14:33:00,TSL Hit,-3.299999999999997,1.262,-4.561999999999998,10000000,8,6130.268199233717,-27966.2835249042,-0.279662835249042,2020
2020-12-02,13091.511298395142,13047.538701604857,5,10.892259679028701,LONG,13100,PE,2020-12-03,2020-12-02 14:48:00,36.25,30.9,2020-12-02 15:21:00,EOD Exit,5.350000000000001,0.6715000000000001,4.678500000000001,10000000,8,6106.8702290076335,28570.99236641222,0.28570992366412223,2020
2020-12-03,13204.689312141627,13127.110687858372,5,17.63786242832549,SHORT,13150,CE,2020-12-10,2020-12-03 12:21:00,121.7,111.95,2020-12-03 15:21:00,EOD Exit,9.75,2.3365,7.4135,10000000,8,6083.650190114068,45101.140684410646,0.4510114068441065,2020
2020-12-04,13226.278266150275,13169.121733849726,5,12.215653230055011,LONG,13250,PE,2020-12-10,2020-12-04 10:12:00,120.85,130.15,2020-12-04 12:45:00,TSL Hit,-9.300000000000011,2.5100000000000002,-11.810000000000011,10000000,8,6037.735849056604,-71305.66037735857,-0.7130566037735857,2020
2020-12-04,13226.228266150274,13189.021733849726,5,12.215653230055011,SHORT,13200,CE,2020-12-10,2020-12-04 12:48:00,99.45,119.65,2020-12-04 13:45:00,TSL Hit,-20.200000000000003,2.1910000000000003,-22.391000000000002,10000000,8,6060.606060606061,-135703.03030303033,-1.3570303030303033,2020
2020-12-04,13213.978266150274,13189.021733849726,5,12.215653230055011,LONG,13200,PE,2020-12-10,2020-12-04 13:42:00,111.45,79.1,2020-12-04 15:21:00,EOD Exit,32.35000000000001,1.9055000000000002,30.44450000000001,10000000,8,6060.606060606061,184512.12121212127,1.8451212121212128,2020
2020-12-07,13299.95145813058,13252.748541869421,5,10.740291626115926,LONG,13300,PE,2020-12-10,2020-12-07 09:36:00,96.05,92.3,2020-12-07 14:00:00,TSL Hit,3.75,1.8835,1.8665,10000000,8,6015.037593984963,11227.067669172933,0.11227067669172934,2020
2020-12-07,13345.70145813058,13298.748541869421,5,10.740291626115926,LONG,13350,PE,2020-12-10,2020-12-07 14:54:00,63.4,61.5,2020-12-07 15:21:00,EOD Exit,1.8999999999999986,1.249,0.6509999999999985,10000000,8,5992.509363295881,3901.123595505609,0.03901123595505609,2020
2020-12-08,13423.369933972263,13373.430066027737,5,10.773986794452467,LONG,13400,PE,2020-12-10,2020-12-08 09:51:00,81.9,89.95,2020-12-08 11:03:00,TSL Hit,-8.049999999999997,1.7185000000000004,-9.768499999999998,10000000,8,5970.149253731343,-58319.402985074616,-0.5831940298507461,2020
2020-12-08,13422.569933972263,13381.030066027737,5,10.773986794452467,SHORT,13400,CE,2020-12-10,2020-12-08 11:06:00,64.1,59.85,2020-12-08 11:51:00,TSL Hit,4.249999999999993,1.2394999999999998,3.0104999999999933,10000000,8,5970.149253731343,17973.13432835817,0.1797313432835817,2020
2020-12-08,13365.469933972263,13381.030066027737,5,10.773986794452467,LONG,13350,PE,2020-12-10,2020-12-08 11:48:00,98.45,100.1,2020-12-08 11:51:00,TSL Hit,-1.6499999999999915,1.9855000000000003,-3.6354999999999915,10000000,8,5992.509363295881,-21785.76779026212,-0.21785767790262123,2020
2020-12-08,13381.719933972263,13334.630066027737,5,10.773986794452467,LONG,13400,PE,2020-12-10,2020-12-08 12:54:00,85.25,76.4,2020-12-08 15:21:00,EOD Exit,8.849999999999994,1.6165,7.233499999999994,10000000,8,5970.149253731343,43185.07462686564,0.4318507462686564,2020
