,Entry Time,Trade Type,Entry Price,Stoploss In Points,Initial SL,Exit Time,Exit Price,SL or Target,Points Captured,After Costs,ROI%,year
1116,2022-12-19 19:30:00,LONG,6236.0,60.0,6176.0,2022-12-19 19:30:00,6255.0,Target,19.0,16.0,0.24,2022
1117,2022-12-20 21:30:00,SHORT,6277.0,67.0,6344.0,2022-12-20 21:30:00,6248.0,Target,29.0,26.0,0.39,2022
1118,2022-12-21 20:30:00,SHORT,6453.0,46.0,6499.0,2022-12-21 20:30:00,6474.0,SL,-21.0,-24.0,-0.36,2022
1119,2022-12-22 18:00:00,SHORT,6593.0,32.0,6625.0,2022-12-22 18:00:00,6596.0,SL,-3.0,-6.0,-0.09,2022
1120,2022-12-27 15:00:00,LONG,6644.0,64.0,6580.0,2022-12-27 15:00:00,6640.0,SL,-4.0,-7.0,-0.105,2022
1121,2022-12-30 22:30:00,LONG,6585.0,91.0,6494.0,2022-12-30 22:30:00,6573.0,SL,-12.0,-15.0,-0.225,2022
1122,2023-01-03 11:30:00,LONG,6671.0,13.0,6618.0,2023-01-03 15:00:00,6676.0,Target,5.0,2.0,0.03,2023
1123,2023-01-05 19:30:00,SHORT,6093.0,77.0,6170.0,2023-01-05 19:30:00,6071.0,Target,22.0,19.0,0.285,2023
1124,2023-01-06 18:00:00,SHORT,6090.0,37.0,6127.0,2023-01-06 18:00:00,6106.0,SL,-16.0,-19.0,-0.285,2023
1125,2023-01-06 19:00:00,LONG,6138.0,42.0,6096.0,2023-01-06 19:00:00,6211.0,Target,73.0,70.0,1.05,2023
1126,2023-01-09 20:00:00,LONG,6294.0,53.0,6241.0,2023-01-09 20:00:00,6305.0,Target,11.0,8.0,0.12,2023
1127,2023-01-10 20:00:00,SHORT,6150.0,57.0,6207.0,2023-01-10 20:00:00,6146.0,Target,4.0,1.0,0.015,2023
1128,2023-01-11 19:30:00,LONG,6293.0,59.0,6234.0,2023-01-11 19:30:00,6271.0,SL,-22.0,-25.0,-0.375,2023
1129,2023-01-12 20:00:00,SHORT,6376.0,66.0,6442.0,2023-01-12 20:00:00,6368.0,Target,8.0,5.0,0.075,2023
1130,2023-01-13 20:00:00,SHORT,6407.0,40.0,6447.0,2023-01-13 20:00:00,6414.0,SL,-7.0,-10.0,-0.15,2023
1131,2023-01-16 15:00:00,LONG,6496.0,28.0,6468.0,2023-01-16 15:00:00,6495.0,SL,-1.0,-4.0,-0.06,2023
1132,2023-01-16 17:00:00,LONG,6507.0,27.0,6480.0,2023-01-16 17:00:00,6505.0,SL,-2.0,-5.0,-0.075,2023
1133,2023-01-16 19:30:00,SHORT,6470.0,24.0,6494.0,2023-01-16 19:30:00,6460.0,Target,10.0,7.0,0.105,2023
1134,2023-01-19 21:00:00,LONG,6529.0,29.0,6500.0,2023-01-19 21:00:00,6525.0,SL,-4.0,-7.0,-0.105,2023
1135,2023-01-20 22:00:00,LONG,6591.0,89.0,6502.0,2023-01-20 22:00:00,6586.0,SL,-5.0,-8.0,-0.12,2023
1136,2023-01-23 20:00:00,LONG,6722.0,44.0,6678.0,2023-01-23 20:00:00,6719.0,SL,-3.0,-6.0,-0.09,2023
1137,2023-01-24 16:00:00,LONG,6670.0,61.0,6609.0,2023-01-24 16:00:00,6671.0,Target,1.0,-2.0,-0.03,2023
1138,2023-01-24 18:30:00,LONG,6714.0,24.0,6690.0,2023-01-24 18:30:00,6694.0,SL,-20.0,-23.0,-0.345,2023
1139,2023-01-27 20:30:00,SHORT,6662.0,50.0,6712.0,2023-01-27 20:30:00,6677.0,SL,-15.0,-18.0,-0.27,2023
1140,2023-01-31 20:00:00,LONG,6372.0,54.0,6318.0,2023-01-31 20:00:00,6420.0,Target,48.0,45.0,0.675,2023
1141,2023-02-01 18:00:00,SHORT,6498.0,44.0,6542.0,2023-02-01 18:00:00,6491.0,Target,7.0,4.0,0.06,2023
1142,2023-02-02 19:30:00,LONG,6278.0,36.0,6242.0,2023-02-02 19:30:00,6283.0,Target,5.0,2.0,0.03,2023
1143,2023-02-03 20:00:00,LONG,6315.0,94.0,6221.0,2023-02-03 20:00:00,6359.0,Target,44.0,41.0,0.615,2023
1144,2023-02-06 19:30:00,SHORT,6133.0,35.0,6168.0,2023-02-06 19:30:00,6128.0,Target,5.0,2.0,0.03,2023
1145,2023-02-08 19:30:00,LONG,6467.0,36.0,6431.0,2023-02-08 19:30:00,6455.0,SL,-12.0,-15.0,-0.225,2023
1146,2023-02-09 19:30:00,SHORT,6415.0,50.0,6465.0,2023-02-09 19:30:00,6400.0,Target,15.0,12.0,0.18,2023
1147,2023-02-13 22:00:00,LONG,6579.0,56.0,6523.0,2023-02-13 22:00:00,6592.0,Target,13.0,10.0,0.15,2023
1148,2023-02-14 19:30:00,SHORT,6504.0,72.0,6576.0,2023-02-14 19:30:00,6463.0,Target,41.0,38.0,0.57,2023
1149,2023-02-15 19:00:00,SHORT,6474.0,32.0,6506.0,2023-02-15 19:00:00,6482.0,SL,-8.0,-11.0,-0.165,2023
1150,2023-02-16 19:30:00,LONG,6518.0,37.0,6481.0,2023-02-16 19:30:00,6506.0,SL,-12.0,-15.0,-0.225,2023
1151,2023-02-17 16:00:00,SHORT,6342.0,47.0,6389.0,2023-02-17 16:00:00,6338.0,Target,4.0,1.0,0.015,2023
1152,2023-02-17 17:30:00,SHORT,6303.0,36.0,6339.0,2023-02-17 17:30:00,6281.0,Target,22.0,19.0,0.285,2023
1153,2023-02-20 22:00:00,LONG,6392.0,34.0,6358.0,2023-02-20 22:00:00,6403.0,Target,11.0,8.0,0.12,2023
1154,2023-02-21 14:30:00,SHORT,6376.0,42.0,6418.0,2023-02-21 15:00:00,6393.0,SL,-17.0,-20.0,-0.3,2023
1155,2023-02-23 19:30:00,LONG,6227.0,40.0,6187.0,2023-02-23 19:30:00,6254.0,Target,27.0,24.0,0.36,2023
1156,2023-02-24 19:00:00,SHORT,6291.0,32.0,6323.0,2023-02-24 19:00:00,6277.0,Target,14.0,11.0,0.165,2023
1157,2023-02-27 20:00:00,SHORT,6286.0,43.0,6329.0,2023-02-27 20:00:00,6245.0,Target,41.0,38.0,0.57,2023
1158,2023-02-28 20:00:00,SHORT,6398.0,44.0,6442.0,2023-02-28 20:00:00,6370.0,Target,28.0,25.0,0.375,2023
1159,2023-03-01 16:00:00,SHORT,6323.0,35.0,6358.0,2023-03-01 16:00:00,6307.0,Target,16.0,13.0,0.195,2023
1160,2023-03-01 19:00:00,LONG,6338.0,18.0,6320.0,2023-03-01 19:00:00,6335.0,SL,-3.0,-6.0,-0.09,2023
1161,2023-03-02 20:30:00,LONG,6457.0,39.0,6418.0,2023-03-02 20:30:00,6459.0,Target,2.0,-1.0,-0.015,2023
1162,2023-03-02 21:30:00,LONG,6460.0,34.0,6426.0,2023-03-02 21:30:00,6471.0,Target,11.0,8.0,0.12,2023
1163,2023-03-03 15:00:00,LONG,6424.0,38.0,6386.0,2023-03-03 15:00:00,6407.0,SL,-17.0,-20.0,-0.3,2023
1164,2023-03-07 19:00:00,SHORT,6533.0,21.0,6554.0,2023-03-07 19:00:00,6531.0,Target,2.0,-1.0,-0.015,2023
1165,2023-03-09 19:00:00,LONG,6312.0,30.0,6282.0,2023-03-09 19:00:00,6351.0,Target,39.0,36.0,0.54,2023
1166,2023-03-15 16:30:00,SHORT,5796.0,137.0,5933.0,2023-03-15 16:30:00,5826.0,SL,-30.0,-33.0,-0.495,2023
1167,2023-03-17 19:00:00,SHORT,5540.0,107.0,5647.0,2023-03-17 19:00:00,5510.0,Target,30.0,27.0,0.405,2023
1168,2023-03-21 19:30:00,SHORT,5705.0,69.0,5774.0,2023-03-21 19:30:00,5718.0,SL,-13.0,-16.0,-0.24,2023
1169,2023-03-22 18:30:00,LONG,5817.0,67.0,5750.0,2023-03-22 18:30:00,5792.0,SL,-25.0,-28.0,-0.42,2023
1170,2023-03-23 19:00:00,LONG,5872.0,65.0,5807.0,2023-03-23 19:00:00,5866.0,SL,-6.0,-9.0,-0.135,2023
1171,2023-03-27 19:30:00,LONG,5845.0,46.0,5799.0,2023-03-27 19:30:00,5825.0,SL,-20.0,-23.0,-0.345,2023
1172,2023-03-28 17:30:00,SHORT,5992.0,33.0,6025.0,2023-03-28 17:30:00,6003.0,SL,-11.0,-14.0,-0.21,2023
1173,2023-03-29 19:30:00,LONG,6108.0,33.0,6075.0,2023-03-29 19:30:00,6105.0,SL,-3.0,-6.0,-0.09,2023
1174,2023-03-30 19:30:00,SHORT,6038.0,36.0,6074.0,2023-03-30 19:30:00,6031.0,Target,7.0,4.0,0.06,2023
1175,2023-04-04 19:00:00,SHORT,6673.0,44.0,6717.0,2023-04-04 19:00:00,6677.0,SL,-4.0,-7.0,-0.105,2023
1176,2023-04-05 19:30:00,SHORT,6574.0,36.0,6610.0,2023-04-05 19:30:00,6580.0,SL,-6.0,-9.0,-0.135,2023
1177,2023-04-11 17:00:00,SHORT,6532.0,42.0,6574.0,2023-04-11 17:00:00,6527.0,Target,5.0,2.0,0.03,2023
1178,2023-04-12 19:00:00,LONG,6756.0,61.0,6695.0,2023-04-12 19:00:00,6761.0,Target,5.0,2.0,0.03,2023
1179,2023-04-14 19:00:00,LONG,6748.0,33.0,6715.0,2023-04-14 19:00:00,6780.0,Target,32.0,29.0,0.435,2023
1180,2023-04-17 19:30:00,LONG,6740.0,25.0,6715.0,2023-04-17 19:30:00,6720.0,SL,-20.0,-23.0,-0.345,2023
1181,2023-04-18 18:30:00,LONG,6614.0,37.0,6577.0,2023-04-18 18:30:00,6638.0,Target,24.0,21.0,0.315,2023
1182,2023-04-21 20:00:00,SHORT,6381.0,62.0,6443.0,2023-04-21 20:00:00,6382.0,SL,-1.0,-4.0,-0.06,2023
1183,2023-04-24 19:00:00,LONG,6392.0,67.0,6325.0,2023-04-24 19:00:00,6423.0,Target,31.0,28.0,0.42,2023
1184,2023-04-25 18:30:00,SHORT,6400.0,40.0,6440.0,2023-04-25 18:30:00,6402.0,SL,-2.0,-5.0,-0.075,2023
1185,2023-04-28 19:00:00,SHORT,6120.0,53.0,6173.0,2023-04-28 19:00:00,6125.0,SL,-5.0,-8.0,-0.12,2023
1186,2023-05-02 19:30:00,SHORT,6018.0,94.0,6112.0,2023-05-02 19:30:00,5986.0,Target,32.0,29.0,0.435,2023
1187,2023-05-03 15:00:00,SHORT,5742.0,37.0,5779.0,2023-05-03 15:00:00,5761.0,SL,-19.0,-22.0,-0.33,2023
1188,2023-05-04 19:00:00,LONG,5643.0,38.0,5605.0,2023-05-04 19:00:00,5611.0,SL,-32.0,-35.0,-0.525,2023
1189,2023-05-05 19:00:00,LONG,5843.0,91.0,5752.0,2023-05-05 19:00:00,5866.0,Target,23.0,20.0,0.3,2023
1190,2023-05-08 19:00:00,LONG,6030.0,54.0,5976.0,2023-05-08 19:00:00,5975.0,SL,-55.0,-58.0,-0.87,2023
1191,2023-05-09 14:00:00,SHORT,5938.0,31.0,5969.0,2023-05-09 14:30:00,5970.0,SL,-32.0,-35.0,-0.525,2023
1192,2023-05-12 18:00:00,LONG,5879.0,30.0,5849.0,2023-05-12 18:00:00,5878.0,SL,-1.0,-4.0,-0.06,2023
1193,2023-05-15 20:00:00,LONG,5842.0,48.0,5794.0,2023-05-15 20:00:00,5869.0,Target,27.0,24.0,0.36,2023
1194,2023-05-16 15:00:00,SHORT,5825.0,48.0,5873.0,2023-05-16 15:00:00,5837.0,SL,-12.0,-15.0,-0.225,2023
1195,2023-05-18 19:00:00,SHORT,5952.0,43.0,5995.0,2023-05-18 19:00:00,5967.0,SL,-15.0,-18.0,-0.27,2023
1196,2023-05-19 19:00:00,SHORT,5998.0,68.0,6066.0,2023-05-19 19:00:00,5982.0,Target,16.0,13.0,0.195,2023
1197,2023-05-23 17:00:00,LONG,6046.0,47.0,5999.0,2023-05-23 17:00:00,6050.0,Target,4.0,1.0,0.015,2023
1198,2023-05-23 18:00:00,LONG,6073.0,22.0,6051.0,2023-05-23 18:00:00,6067.0,SL,-6.0,-9.0,-0.135,2023
1199,2023-05-23 19:00:00,LONG,6071.0,32.0,6039.0,2023-05-23 19:00:00,6103.0,Target,32.0,29.0,0.435,2023
1200,2023-05-24 17:30:00,SHORT,6135.0,19.0,6154.0,2023-05-24 17:30:00,6123.0,Target,12.0,9.0,0.135,2023
1201,2023-05-26 19:00:00,SHORT,6014.0,35.0,6049.0,2023-05-26 19:00:00,6023.0,SL,-9.0,-12.0,-0.18,2023
1202,2023-05-29 20:30:00,LONG,6012.0,18.0,5994.0,2023-05-29 20:30:00,6006.0,SL,-6.0,-9.0,-0.135,2023
1203,2023-05-30 13:30:00,SHORT,5983.0,8.0,6021.0,2023-05-30 15:00:00,5911.0,Target,72.0,69.0,1.035,2023
1204,2023-06-01 18:30:00,SHORT,5637.0,33.0,5670.0,2023-06-01 18:30:00,5616.0,Target,21.0,18.0,0.27,2023
1205,2023-06-02 14:30:00,LONG,5888.0,51.0,5804.0,2023-06-02 15:00:00,5860.0,SL,-28.0,-31.0,-0.465,2023
1206,2023-06-02 17:30:00,LONG,5887.0,26.0,5861.0,2023-06-02 17:30:00,5901.0,Target,14.0,11.0,0.165,2023
1207,2023-06-05 19:30:00,SHORT,6012.0,63.0,6075.0,2023-06-05 19:30:00,6004.0,Target,8.0,5.0,0.075,2023
1208,2023-06-06 19:00:00,LONG,5882.0,40.0,5842.0,2023-06-06 19:00:00,5866.0,SL,-16.0,-19.0,-0.285,2023
1209,2023-06-07 15:30:00,LONG,5966.0,31.0,5935.0,2023-06-07 15:30:00,5990.0,Target,24.0,21.0,0.315,2023
1210,2023-06-07 19:00:00,LONG,5997.0,31.0,5966.0,2023-06-07 19:00:00,5992.0,SL,-5.0,-8.0,-0.12,2023
1211,2023-06-08 10:00:00,LONG,5987.0,11.0,5976.0,2023-06-08 14:00:00,5966.0,SL,-21.0,-24.0,-0.36,2023
1212,2023-06-08 15:30:00,LONG,6014.0,43.0,5971.0,2023-06-08 15:30:00,6042.0,Target,28.0,25.0,0.375,2023
1213,2023-06-12 14:30:00,SHORT,5629.0,61.0,5690.0,2023-06-12 15:00:00,5640.0,SL,-11.0,-14.0,-0.21,2023
1214,2023-06-12 20:00:00,SHORT,5531.0,82.0,5613.0,2023-06-12 20:00:00,5590.0,SL,-59.0,-62.0,-0.93,2023
1215,2023-06-13 17:30:00,LONG,5640.0,31.0,5609.0,2023-06-13 17:30:00,5651.0,Target,11.0,8.0,0.12,2023
1216,2023-06-14 17:30:00,SHORT,5732.0,47.0,5779.0,2023-06-14 17:30:00,5740.0,SL,-8.0,-11.0,-0.165,2023
1217,2023-06-16 16:30:00,LONG,5758.0,34.0,5724.0,2023-06-16 16:30:00,5773.0,Target,15.0,12.0,0.18,2023
1218,2023-06-16 17:30:00,LONG,5787.0,19.0,5768.0,2023-06-16 17:30:00,5807.0,Target,20.0,17.0,0.255,2023
1219,2023-06-19 20:30:00,SHORT,5887.0,40.0,5927.0,2023-06-19 20:30:00,5870.0,Target,17.0,14.0,0.21,2023
1220,2023-06-20 13:00:00,LONG,5899.0,20.0,5874.0,2023-06-20 15:00:00,5913.0,Target,14.0,11.0,0.165,2023
1221,2023-06-22 15:00:00,SHORT,5878.0,48.0,5926.0,2023-06-22 15:00:00,5884.0,SL,-6.0,-9.0,-0.135,2023
1222,2023-06-27 15:00:00,SHORT,5665.0,77.0,5742.0,2023-06-27 15:00:00,5639.0,Target,26.0,23.0,0.345,2023
1223,2023-06-29 19:00:00,LONG,5745.0,45.0,5700.0,2023-06-29 19:00:00,5766.0,Target,21.0,18.0,0.27,2023
1224,2023-06-30 18:30:00,LONG,5805.0,48.0,5757.0,2023-06-30 18:30:00,5790.0,SL,-15.0,-18.0,-0.27,2023
1225,2023-07-04 20:30:00,LONG,5856.0,45.0,5811.0,2023-07-04 20:30:00,5843.0,SL,-13.0,-16.0,-0.24,2023
1226,2023-07-05 10:00:00,LONG,5833.0,17.0,5816.0,2023-07-05 13:30:00,5806.0,SL,-27.0,-30.0,-0.45,2023
1227,2023-07-11 19:30:00,LONG,6095.0,33.0,6062.0,2023-07-11 19:30:00,6100.0,Target,5.0,2.0,0.03,2023
1228,2023-07-12 16:30:00,LONG,6171.0,13.0,6158.0,2023-07-12 16:30:00,6173.0,Target,2.0,-1.0,-0.015,2023
1229,2023-07-13 19:00:00,LONG,6217.0,24.0,6193.0,2023-07-13 19:00:00,6262.0,Target,45.0,42.0,0.63,2023
1230,2023-07-14 19:30:00,SHORT,6268.0,26.0,6294.0,2023-07-14 19:30:00,6240.0,Target,28.0,25.0,0.375,2023
1231,2023-07-18 19:00:00,LONG,6113.0,35.0,6078.0,2023-07-18 19:00:00,6171.0,Target,58.0,55.0,0.825,2023
1232,2023-07-20 20:00:00,SHORT,6221.0,33.0,6254.0,2023-07-20 20:00:00,6208.0,Target,13.0,10.0,0.15,2023
1233,2023-07-21 19:30:00,SHORT,6237.0,59.0,6296.0,2023-07-21 19:30:00,6279.0,SL,-42.0,-45.0,-0.675,2023
1234,2023-07-25 18:30:00,LONG,6442.0,22.0,6420.0,2023-07-25 18:30:00,6441.0,SL,-1.0,-4.0,-0.06,2023
1235,2023-07-26 19:00:00,LONG,6487.0,26.0,6461.0,2023-07-26 19:00:00,6501.0,Target,14.0,11.0,0.165,2023
1236,2023-07-28 19:00:00,SHORT,6542.0,49.0,6591.0,2023-07-28 19:00:00,6554.0,SL,-12.0,-15.0,-0.225,2023
1237,2023-07-31 20:00:00,SHORT,6675.0,40.0,6715.0,2023-07-31 20:00:00,6685.0,SL,-10.0,-13.0,-0.195,2023
1238,2023-08-01 17:30:00,SHORT,6689.0,28.0,6717.0,2023-08-01 17:30:00,6687.0,Target,2.0,-1.0,-0.015,2023
1239,2023-08-02 19:00:00,SHORT,6712.0,55.0,6767.0,2023-08-02 19:00:00,6690.0,Target,22.0,19.0,0.285,2023
1240,2023-08-04 19:00:00,SHORT,6765.0,36.0,6801.0,2023-08-04 19:00:00,6767.0,SL,-2.0,-5.0,-0.075,2023
1241,2023-08-07 15:30:00,SHORT,6779.0,25.0,6804.0,2023-08-07 15:30:00,6773.0,Target,6.0,3.0,0.045,2023
1242,2023-08-09 19:00:00,LONG,6964.0,49.0,6915.0,2023-08-09 19:00:00,6968.0,Target,4.0,1.0,0.015,2023
1243,2023-08-11 16:30:00,LONG,6890.0,49.0,6841.0,2023-08-11 16:30:00,6888.0,SL,-2.0,-5.0,-0.075,2023
1244,2023-08-14 18:30:00,LONG,6847.0,43.0,6804.0,2023-08-14 18:30:00,6870.0,Target,23.0,20.0,0.3,2023
1245,2023-08-17 19:30:00,LONG,6700.0,40.0,6660.0,2023-08-17 19:30:00,6713.0,Target,13.0,10.0,0.15,2023
1246,2023-08-18 14:30:00,SHORT,6670.0,43.0,6713.0,2023-08-18 15:00:00,6667.0,Target,3.0,0.0,0.0,2023
1247,2023-08-21 19:00:00,SHORT,6791.0,54.0,6845.0,2023-08-21 19:00:00,6782.0,Target,9.0,6.0,0.09,2023
1248,2023-08-22 18:30:00,LONG,6654.0,29.0,6625.0,2023-08-22 18:30:00,6665.0,Target,11.0,8.0,0.12,2023
1249,2023-08-23 19:00:00,SHORT,6462.0,49.0,6511.0,2023-08-23 19:00:00,6468.0,SL,-6.0,-9.0,-0.135,2023
1250,2023-08-24 19:00:00,LONG,6496.0,44.0,6452.0,2023-08-24 19:00:00,6497.0,Target,1.0,-2.0,-0.03,2023
1251,2023-08-25 19:30:00,SHORT,6602.0,53.0,6655.0,2023-08-25 19:30:00,6620.0,SL,-18.0,-21.0,-0.315,2023
1252,2023-08-28 21:00:00,SHORT,6612.0,68.0,6680.0,2023-08-28 21:00:00,6633.0,SL,-21.0,-24.0,-0.36,2023
1253,2023-08-29 19:30:00,SHORT,6600.0,54.0,6654.0,2023-08-29 19:30:00,6620.0,SL,-20.0,-23.0,-0.345,2023
1254,2023-08-30 19:00:00,LONG,6762.0,34.0,6728.0,2023-08-30 19:00:00,6764.0,Target,2.0,-1.0,-0.015,2023
1255,2023-08-31 18:30:00,LONG,6830.0,24.0,6806.0,2023-08-31 18:30:00,6835.0,Target,5.0,2.0,0.03,2023
1256,2023-09-04 20:30:00,LONG,7109.0,18.0,7091.0,2023-09-04 20:30:00,7102.0,SL,-7.0,-10.0,-0.15,2023
1257,2023-09-05 13:30:00,SHORT,7074.0,26.0,7104.0,2023-09-05 15:00:00,7090.0,SL,-16.0,-19.0,-0.285,2023
1258,2023-09-07 21:30:00,SHORT,7245.0,47.0,7292.0,2023-09-07 21:30:00,7241.0,Target,4.0,1.0,0.015,2023
1259,2023-09-08 19:00:00,SHORT,7227.0,52.0,7279.0,2023-09-08 19:00:00,7229.0,SL,-2.0,-5.0,-0.075,2023
1260,2023-09-11 19:00:00,LONG,7294.0,68.0,7226.0,2023-09-11 19:00:00,7257.0,SL,-37.0,-40.0,-0.6,2023
1261,2023-09-12 18:30:00,LONG,7345.0,23.0,7322.0,2023-09-12 18:30:00,7339.0,SL,-6.0,-9.0,-0.135,2023
1262,2023-09-13 18:30:00,SHORT,7393.0,30.0,7423.0,2023-09-13 18:30:00,7382.0,Target,11.0,8.0,0.12,2023
1263,2023-09-14 19:30:00,LONG,7475.0,24.0,7451.0,2023-09-14 19:30:00,7488.0,Target,13.0,10.0,0.15,2023
1264,2023-09-15 15:30:00,LONG,7518.0,24.0,7494.0,2023-09-15 15:30:00,7519.0,Target,1.0,-2.0,-0.03,2023
1265,2023-09-19 17:30:00,LONG,7689.0,19.0,7670.0,2023-09-19 17:30:00,7712.0,Target,23.0,20.0,0.3,2023
1266,2023-09-21 18:00:00,LONG,7463.0,47.0,7416.0,2023-09-21 18:00:00,7491.0,Target,28.0,25.0,0.375,2023
1267,2023-09-22 18:30:00,LONG,7560.0,58.0,7502.0,2023-09-22 18:30:00,7567.0,Target,7.0,4.0,0.06,2023
1268,2023-09-25 19:00:00,SHORT,7474.0,55.0,7529.0,2023-09-25 19:00:00,7476.0,SL,-2.0,-5.0,-0.075,2023
1269,2023-09-26 18:30:00,LONG,7446.0,40.0,7406.0,2023-09-26 18:30:00,7447.0,Target,1.0,-2.0,-0.03,2023
1270,2023-09-27 16:00:00,LONG,7647.0,41.0,7606.0,2023-09-27 16:00:00,7629.0,SL,-18.0,-21.0,-0.315,2023
1271,2023-09-29 09:30:00,SHORT,7634.0,15.0,7651.0,2023-09-29 15:00:00,7667.0,SL,-33.0,-36.0,-0.54,2023
1272,2023-10-04 17:00:00,SHORT,7285.0,82.0,7367.0,2023-10-04 17:00:00,7315.0,SL,-30.0,-33.0,-0.495,2023
1273,2023-10-06 18:30:00,LONG,6908.0,96.0,6812.0,2023-10-06 18:30:00,6916.0,Target,8.0,5.0,0.075,2023
1274,2023-10-09 20:00:00,LONG,7230.0,90.0,7140.0,2023-10-09 20:00:00,7201.0,SL,-29.0,-32.0,-0.48,2023
1275,2023-10-10 19:00:00,SHORT,7163.0,39.0,7202.0,2023-10-10 19:00:00,7136.0,Target,27.0,24.0,0.36,2023
1276,2023-10-11 17:30:00,SHORT,7089.0,57.0,7146.0,2023-10-11 17:30:00,7100.0,SL,-11.0,-14.0,-0.21,2023
1277,2023-10-12 19:30:00,SHORT,7047.0,48.0,7095.0,2023-10-12 19:30:00,7059.0,SL,-12.0,-15.0,-0.225,2023
1278,2023-10-16 19:00:00,SHORT,7266.0,56.0,7322.0,2023-10-16 19:00:00,7250.0,Target,16.0,13.0,0.195,2023
1279,2023-10-17 21:00:00,SHORT,7160.0,94.0,7254.0,2023-10-17 21:00:00,7192.0,SL,-32.0,-35.0,-0.525,2023
1280,2023-10-18 09:30:00,LONG,7374.0,23.0,7290.0,2023-10-18 15:00:00,7436.0,Target,62.0,59.0,0.885,2023
1281,2023-10-19 19:00:00,SHORT,7266.0,90.0,7356.0,2023-10-19 19:00:00,7296.0,SL,-30.0,-33.0,-0.495,2023
1282,2023-10-20 14:30:00,LONG,7464.0,35.0,7421.0,2023-10-20 15:00:00,7447.0,SL,-17.0,-20.0,-0.3,2023
1283,2023-10-20 19:00:00,LONG,7441.0,35.0,7406.0,2023-10-20 19:00:00,7433.0,SL,-8.0,-11.0,-0.165,2023
1284,2023-10-24 19:00:00,SHORT,7060.0,61.0,7121.0,2023-10-24 19:00:00,7058.0,Target,2.0,-1.0,-0.015,2023
1285,2023-10-25 18:30:00,SHORT,6984.0,22.0,7006.0,2023-10-25 18:30:00,6973.0,Target,11.0,8.0,0.12,2023
1286,2023-10-27 19:00:00,SHORT,6983.0,99.0,7082.0,2023-10-27 19:00:00,6959.0,Target,24.0,21.0,0.315,2023
1287,2023-10-30 20:00:00,SHORT,6937.0,78.0,7015.0,2023-10-30 20:00:00,6929.0,Target,8.0,5.0,0.075,2023
1288,2023-10-31 19:30:00,LONG,6892.0,58.0,6834.0,2023-10-31 19:30:00,6907.0,Target,15.0,12.0,0.18,2023
1289,2023-11-01 19:30:00,SHORT,6901.0,54.0,6955.0,2023-11-01 19:30:00,6903.0,SL,-2.0,-5.0,-0.075,2023
1290,2023-11-02 18:30:00,SHORT,6745.0,59.0,6804.0,2023-11-02 18:30:00,6756.0,SL,-11.0,-14.0,-0.21,2023
1291,2023-11-03 18:30:00,SHORT,6923.0,41.0,6964.0,2023-11-03 18:30:00,6793.0,Target,130.0,127.0,1.905,2023
1292,2023-11-06 20:30:00,LONG,6840.0,65.0,6775.0,2023-11-06 20:30:00,6842.0,Target,2.0,-1.0,-0.015,2023
1293,2023-11-07 19:00:00,LONG,6626.0,39.0,6587.0,2023-11-07 19:00:00,6632.0,Target,6.0,3.0,0.045,2023
1294,2023-11-08 18:30:00,LONG,6383.0,37.0,6346.0,2023-11-08 18:30:00,6391.0,Target,8.0,5.0,0.075,2023
1295,2023-11-09 20:00:00,SHORT,6348.0,35.0,6383.0,2023-11-09 20:00:00,6361.0,SL,-13.0,-16.0,-0.24,2023
1296,2023-11-10 21:00:00,LONG,6425.0,28.0,6397.0,2023-11-10 21:00:00,6416.0,SL,-9.0,-12.0,-0.18,2023
1297,2023-11-13 09:30:00,SHORT,6377.0,17.0,6394.0,2023-11-13 14:00:00,6409.0,SL,-32.0,-35.0,-0.525,2023
1298,2023-11-14 19:00:00,LONG,6520.0,40.0,6480.0,2023-11-14 19:00:00,6551.0,Target,31.0,28.0,0.42,2023
1299,2023-11-17 20:30:00,LONG,6190.0,29.0,6161.0,2023-11-17 20:30:00,6220.0,Target,30.0,27.0,0.405,2023
1300,2023-11-20 20:00:00,SHORT,6471.0,43.0,6514.0,2023-11-20 20:00:00,6487.0,SL,-16.0,-19.0,-0.285,2023
1301,2023-11-21 11:00:00,SHORT,6467.0,6.0,6500.0,2023-11-21 15:00:00,6444.0,Target,23.0,20.0,0.3,2023
1302,2023-11-21 16:00:00,LONG,6478.0,44.0,6434.0,2023-11-21 16:00:00,6479.0,Target,1.0,-2.0,-0.03,2023
1303,2023-11-22 17:30:00,SHORT,6397.0,47.0,6444.0,2023-11-22 17:30:00,6302.0,Target,95.0,92.0,1.38,2023
1304,2023-11-23 21:00:00,LONG,6342.0,55.0,6287.0,2023-11-23 21:00:00,6345.0,Target,3.0,0.0,0.0,2023
1305,2023-11-24 09:00:00,LONG,6388.0,7.0,6352.0,2023-11-24 15:00:00,6398.0,Target,10.0,7.0,0.105,2023
1306,2023-11-24 20:00:00,LONG,6378.0,27.0,6351.0,2023-11-24 20:00:00,6409.0,Target,31.0,28.0,0.42,2023
1307,2023-11-28 09:00:00,SHORT,6338.0,-45.0,6343.0,2023-11-28 14:00:00,6315.0,Target,23.0,20.0,0.3,2023
1308,2023-12-01 22:00:00,LONG,6380.0,54.0,6326.0,2023-12-01 22:00:00,6361.0,SL,-19.0,-22.0,-0.33,2023
