index,Trade No.,Entry_Date,Exit_Date,Trade_Type,Entry_Price,Previous MA Value,Initial SL,Exit_Price,Exit Remark,PnL,Slippage,PnL w cs,Qty,Profit_Loss INR,ROI%,Trade Year
325,325,2021-05-11 09:15:00+05:30,2021-05-11 11:15:00+05:30,short,32777.8,33009.571153846155,33109.43846153846,33109.43846153846,Initial SL Hit,-331.6384615384595,6.588723846153846,-338.2271853846134,75.38329506181476,-25496.679713775433,-2.549667971377543,2021
326,326,2021-05-11 12:45:00+05:30,2021-05-17 09:15:00+05:30,short,32897.8,32980.15576923077,33097.27115384615,32722.05,Trailing SL Hit,175.75000000000364,6.561985000000001,169.18801500000365,125.33140515787252,21204.57165582167,2.120457165582167,2021
327,327,2021-05-19 13:45:00+05:30,2021-05-19 14:15:00+05:30,short,33650.0,33724.62884615385,33891.95576923077,33750.45,Trailing SL Hit,-100.44999999999709,6.740045,-107.19004499999708,103.32466995715895,-11075.376022317714,-1.1075376022317716,2021
328,328,2021-05-19 14:45:00+05:30,2021-05-20 09:45:00+05:30,short,33691.3,33759.13846153846,33919.126923076925,33742.05,Trailing SL Hit,-50.75,6.743335000000001,-57.493335,109.73242171013813,-6308.8828817422445,-0.6308882881742245,2021
329,329,2021-05-20 10:15:00+05:30,2021-05-21 09:15:00+05:30,short,33701.0,33768.42307692308,33895.501923076925,33895.501923076925,Initial SL Hit,-194.50192307692487,6.759650192307693,-201.26157326923257,128.53343352349572,-25868.841048635066,-2.5868841048635067,2021
330,330,2021-05-25 13:15:00+05:30,2021-05-25 14:45:00+05:30,short,34490.4,34612.4576923077,34820.77692307692,34636.3,Trailing SL Hit,-145.90000000000146,6.912670000000001,-152.81267000000145,75.6711448462142,-11563.509685906842,-1.1563509685906843,2021
331,331,2021-05-26 09:15:00+05:30,2021-05-26 10:15:00+05:30,short,34508.1,34666.10384615385,34834.898076923084,34792.2,Trailing SL Hit,-284.09999999999854,6.9300299999999995,-291.03002999999853,76.49983817341729,-22263.750198604666,-2.2263750198604666,2021
332,332,2021-05-27 09:15:00+05:30,2021-05-27 11:15:00+05:30,short,34558.15,34628.07307692308,34766.0826923077,34766.0826923077,Initial SL Hit,-207.9326923076951,6.932423269230771,-214.8651155769259,120.23121387283075,-25833.493664739875,-2.5833493664739877,2021
333,333,2021-06-02 09:15:00+05:30,2021-06-02 14:45:00+05:30,short,35190.75,35306.97884615385,35451.467307692306,35355.0,Trailing SL Hit,-164.25,7.054575000000001,-171.304575,95.88929949178721,-16426.275696488323,-1.6426275696488324,2021
334,334,2021-06-04 11:45:00+05:30,2021-06-07 09:45:00+05:30,short,35350.9,35396.78653846154,35522.59423076923,35469.85,Trailing SL Hit,-118.94999999999709,7.082075000000001,-126.03207499999709,145.60768808593178,-18351.239065422338,-1.8351239065422338,2021
335,335,2021-06-08 09:15:00+05:30,2021-06-09 09:15:00+05:30,short,35110.95,35380.74615384616,35481.786538461536,35256.95,Trailing SL Hit,-146.0,7.03679,-153.03679,67.41514766510218,-10316.997796043233,-1.0316997796043232,2021
336,336,2021-06-09 12:45:00+05:30,2021-06-10 13:15:00+05:30,short,34903.2,35175.4173076923,35278.76730769231,34951.4,Trailing SL Hit,-48.200000000004366,6.985460000000001,-55.18546000000437,66.56596431040141,-3673.4733608133756,-0.3673473360813375,2021
337,337,2021-06-14 09:15:00+05:30,2021-06-14 13:45:00+05:30,short,34593.55,34952.37884615385,35062.70384615385,34851.7,Trailing SL Hit,-258.1499999999942,6.9445250000000005,-265.0945249999942,53.28742416789663,-14126.204398261767,-1.4126204398261768,2021
338,338,2021-06-16 12:15:00+05:30,2021-06-18 14:15:00+05:30,short,34975.95,35026.321153846155,35168.76346153847,34516.1,Trailing SL Hit,459.84999999999854,6.949204999999999,452.90079499999854,129.65899683830975,58722.66274697278,5.872266274697279,2021
339,339,2021-06-21 09:15:00+05:30,2021-06-21 12:15:00+05:30,short,34256.0,34428.025,34573.84038461538,34428.0,Trailing SL Hit,-172.0,6.8684,-178.8684,78.65583232996805,-14069.042879529658,-1.4069042879529658,2021
340,340,2021-06-23 10:15:00+05:30,2021-06-24 09:15:00+05:30,short,34699.0,34736.06346153846,34885.859615384616,34804.9,Trailing SL Hit,-105.90000000000146,6.95039,-112.85039000000145,133.7902785925261,-15098.285117375417,-1.5098285117375418,2021
341,341,2021-06-24 09:45:00+05:30,2021-06-24 10:15:00+05:30,short,34716.95,34793.15576923077,34907.109615384616,34754.6,Trailing SL Hit,-37.650000000001455,6.9471549999999995,-44.59715500000146,131.46850318052432,-5863.1212139600275,-0.5863121213960028,2021
342,342,2021-06-24 11:15:00+05:30,2021-06-24 11:45:00+05:30,short,34693.2,34742.8326923077,34854.86538461538,34750.25,Trailing SL Hit,-57.05000000000291,6.944345,-63.99434500000291,154.64040158922634,-9896.11121023995,-0.9896111210239948,2021
343,343,2021-06-29 09:45:00+05:30,2021-06-30 10:45:00+05:30,short,35103.55,35229.709615384614,35349.286538461536,35197.3,Trailing SL Hit,-93.75,7.030085000000001,-100.780085,101.73497257068841,-10252.859183146647,-1.0252859183146648,2021
344,344,2021-06-30 12:15:00+05:30,2021-07-02 12:15:00+05:30,short,35060.6,35096.37884615384,35197.53461538462,34814.05,Trailing SL Hit,246.54999999999563,6.987464999999999,239.56253499999565,182.5688846445463,43736.66481756929,4.3736664817569295,2021
345,345,2021-07-08 11:45:00+05:30,2021-07-12 09:15:00+05:30,short,35580.75,35618.88269230769,35720.68461538462,35297.55,Trailing SL Hit,283.1999999999971,7.08783,276.1121699999971,178.65486628369806,49328.78281065119,4.932878281065118,2021
346,346,2021-07-12 14:15:00+05:30,2021-07-13 09:15:00+05:30,short,35074.7,35115.86346153846,35237.63461538462,35495.25,Gap,-420.5500000000029,7.056995,-427.6069950000029,153.43578122417716,-65610.21333474826,-6.561021333474826,2021
347,347,2021-07-16 13:15:00+05:30,2021-07-22 09:15:00+05:30,short,35707.25,35770.63846153846,35861.99615384616,34880.55,Trailing SL Hit,826.6999999999971,7.0587800000000005,819.6412199999971,161.55490381269186,132417.05845801695,13.241705845801697,2021
348,348,2021-07-22 14:15:00+05:30,2021-07-23 09:15:00+05:30,short,34601.1,34649.45961538462,34753.07307692308,34753.07307692308,Initial SL Hit,-151.97307692308095,6.935417307692308,-158.90849423077327,164.50282185609362,-26140.895717864976,-2.6140895717864976,2021
349,349,2021-07-27 12:45:00+05:30,2021-07-29 09:15:00+05:30,short,34747.8,34939.80570913462,35063.463461538464,34611.5,Trailing SL Hit,136.3000000000029,6.935930000000001,129.3640700000029,79.19826982241325,10245.410521185784,1.0245410521185785,2021
350,350,2021-08-06 11:15:00+05:30,2021-08-06 11:45:00+05:30,short,35781.65,35826.398076923084,35986.47307692308,35856.2,Trailing SL Hit,-74.54999999999563,7.163785000000001,-81.71378499999564,122.05655913170688,-9973.70343072755,-0.9973703430727551,2021
351,351,2021-08-06 14:15:00+05:30,2021-08-06 15:15:00+05:30,short,35745.5,35809.86923076923,35946.484615384616,35882.1,Trailing SL Hit,-136.59999999999854,7.162760000000001,-143.76275999999854,124.38763012859754,-17882.309017146155,-1.7882309017146156,2021
352,352,2021-08-10 13:45:00+05:30,2021-08-11 09:15:00+05:30,short,35920.75,35960.276923076926,36107.501923076925,36227.55,Gap,-306.8000000000029,7.214830000000001,-314.0148300000029,133.86743005426652,-42036.358291027784,-4.203635829102779,2021
353,353,2021-08-11 09:45:00+05:30,2021-08-11 13:15:00+05:30,short,35778.75,36001.859615384616,36132.21538461539,35871.05,Trailing SL Hit,-92.30000000000291,7.164980000000001,-99.46498000000291,70.72828369658572,-7034.98732331543,-0.703498732331543,2021
354,354,2021-08-11 13:45:00+05:30,2021-08-12 09:45:00+05:30,short,35815.55,35909.894230769234,36053.40961538461,35874.15,Trailing SL Hit,-58.599999999998545,7.168970000000002,-65.76896999999855,105.10401254780523,-6912.582648136073,-0.6912582648136073,2021
355,355,2021-08-17 09:15:00+05:30,2021-08-17 14:45:00+05:30,short,35863.9,36064.067307692305,36157.52115384616,35876.2,Trailing SL Hit,-12.299999999995634,7.174010000000001,-19.474009999995637,85.14372916434597,-1658.0898331833937,-0.16580898331833938,2021
356,356,2021-08-18 12:15:00+05:30,2021-08-23 13:15:00+05:30,short,35828.25,35869.40961538462,35956.97884615385,35167.0,Trailing SL Hit,661.25,7.099525000000001,654.150475,194.206665770325,127040.38266182435,12.704038266182433,2021
357,357,2021-08-27 09:15:00+05:30,2021-08-27 11:15:00+05:30,short,35421.9,35570.725000000006,35677.27115384616,35677.27115384616,Initial SL Hit,-255.37115384615754,7.109917115384617,-262.4810709615422,97.8967264840753,-25696.037611169253,-2.5696037611169253,2021
358,358,2021-09-03 14:15:00+05:30,2021-09-03 14:45:00+05:30,short,36644.6,36684.49038461538,36813.29615384615,36754.0,Trailing SL Hit,-109.40000000000146,7.339860000000001,-116.73986000000146,148.19543558058342,-17300.314402316544,-1.7300314402316543,2021
359,359,2021-09-06 10:15:00+05:30,2021-09-06 12:15:00+05:30,short,36618.9,36708.925,36842.20961538462,36723.15,Trailing SL Hit,-104.25,7.334205000000001,-111.584205,111.9521878040986,-12492.095874131037,-1.2492095874131037,2021
360,360,2021-09-06 13:45:00+05:30,2021-09-07 12:15:00+05:30,short,36645.85,36695.967307692306,36821.528846153844,36606.1,Trailing SL Hit,39.75,7.325195,32.424805,142.3051240791223,4614.215898766345,0.4614215898766345,2021
361,361,2021-09-07 14:15:00+05:30,2021-09-08 09:15:00+05:30,short,36433.45,36526.01153846154,36641.37115384616,36641.37115384616,Initial SL Hit,-207.92115384616045,7.307482115384617,-215.22863596154508,120.23788603297835,-25878.636201777645,-2.5878636201777643,2021
362,362,2021-09-13 09:15:00+05:30,2021-09-14 09:15:00+05:30,short,36513.65,36619.99615384616,36736.515384615384,36736.515384615384,Initial SL Hit,-222.86538461538294,7.32501653846154,-230.19040115384448,112.17533868323494,-25821.68621106222,-2.5821686211062223,2021
363,363,2021-09-20 12:15:00+05:30,2021-09-20 12:45:00+05:30,short,37487.15,37552.33653846154,37744.81346153846,37611.65,Trailing SL Hit,-124.5,7.509880000000001,-132.00988,97.02578646863476,-12808.3624286301,-1.28083624286301,2021
364,364,2021-09-20 13:15:00+05:30,2021-09-21 14:15:00+05:30,short,37487.25,37563.47884615385,37757.89230769231,37133.85,Trailing SL Hit,353.40000000000146,7.462110000000001,345.93789000000146,92.37284522574448,31955.267170690757,3.1955267170690753,2021
365,365,2021-09-22 10:45:00+05:30,2021-09-22 12:45:00+05:30,short,37041.75,37085.53653846154,37243.182692307695,37159.95,Trailing SL Hit,-118.19999999999709,7.42017,-125.62016999999709,124.11093608286619,-15590.836889588423,-1.5590836889588424,2021
366,366,2021-09-28 11:45:00+05:30,2021-09-28 14:45:00+05:30,short,37935.55,37974.81923076923,38118.6,38039.55,Trailing SL Hit,-104.0,7.597510000000001,-111.59751,136.57470636438458,-15241.397159246471,-1.5241397159246473,2021
367,367,2021-09-28 15:15:00+05:30,2021-09-29 12:45:00+05:30,short,37867.8,37935.66346153846,38108.88461538462,37795.85,Trailing SL Hit,71.95000000000437,7.566364999999999,64.38363500000436,103.69803133275954,6676.456199547406,0.6676456199547406,2021
368,368,2021-09-30 13:15:00+05:30,2021-10-04 09:15:00+05:30,short,37533.35,37604.72884615385,37777.12115384615,37514.35,Trailing SL Hit,19.0,7.50477,11.49523,102.55520230985961,1178.8956382483675,0.11788956382483674,2021
369,369,2021-10-06 14:15:00+05:30,2021-10-07 09:15:00+05:30,short,37566.0,37640.22692307692,37764.77307692308,37910.45,Gap,-344.4499999999971,7.547645,-351.9976449999971,125.77156014783017,-44271.292980011705,-4.42712929800117,2021
370,370,2021-10-19 14:45:00+05:30,2021-10-20 09:45:00+05:30,short,39495.3,39630.05576923077,39813.723076923074,39649.45,Trailing SL Hit,-154.14999999999418,7.914475,-162.0644749999942,78.51189757217207,-12723.989461287385,-1.2723989461287386,2021
371,371,2021-10-20 11:45:00+05:30,2021-10-20 12:45:00+05:30,short,39491.15,39619.05192307692,39794.665384615386,39677.5,Trailing SL Hit,-186.34999999999854,7.916865,-194.26686499999855,82.36814760372057,-16001.401810831938,-1.6001401810831937,2021
372,372,2021-10-20 13:45:00+05:30,2021-10-21 09:15:00+05:30,short,39492.3,39584.22884615384,39763.02307692308,39763.02307692308,Initial SL Hit,-270.7230769230737,7.925532307692309,-278.648609230766,92.34528612831843,-25731.88554867308,-2.573188554867308,2021
373,373,2021-10-27 14:15:00+05:30,2021-11-01 12:45:00+05:30,short,40923.3,41069.42115384615,41248.78076923077,39439.3,Trailing SL Hit,1484.0,8.03626,1475.96374,76.80945347119724,113367.96821270426,11.336796821270427,2021
374,374,2021-11-03 12:45:00+05:30,2021-11-03 13:45:00+05:30,short,39456.65,39758.51346153846,39948.52115384615,39948.52115384615,Initial SL Hit,-491.87115384615026,7.9405171153846155,-499.8116709615349,50.82631864974057,-25403.58725315026,-2.540358725315026,2021
375,375,2021-11-03 14:15:00+05:30,2021-11-08 13:45:00+05:30,short,39475.1,39761.85769230769,39956.196153846155,39440.7,Trailing SL Hit,34.400000000001455,7.891579999999999,26.508420000001458,51.964664028460405,1377.5011392253962,0.1377501139225396,2021
376,376,2021-11-10 09:15:00+05:30,2021-11-12 13:15:00+05:30,short,38942.65,39250.657692307694,39396.588461538464,38697.45,Trailing SL Hit,245.20000000000437,7.764010000000001,237.43599000000435,55.07354436385809,13076.441528841806,1.3076441528841807,2021
377,377,2021-11-16 09:15:00+05:30,2021-11-23 13:45:00+05:30,short,38475.2,38653.00576923077,38762.81923076923,37305.5,Trailing SL Hit,1169.699999999997,7.57807,1162.121929999997,86.92047445206613,101012.18952675053,10.101218952675055,2021
378,378,2021-11-25 09:45:00+05:30,2021-11-25 14:15:00+05:30,short,37209.7,37319.17307692308,37484.97692307692,37426.6,Trailing SL Hit,-216.90000000000146,7.463629999999999,-224.36363000000145,90.81763818252841,-20376.17497065881,-2.037617497065881,2021
379,379,2021-11-25 14:45:00+05:30,2021-11-29 13:45:00+05:30,short,37351.55,37390.511538461535,37543.398076923084,36266.6,Trailing SL Hit,1084.9500000000044,7.361815,1077.5881850000044,130.31144435199855,140422.07280399918,14.042207280399918,2021
380,380,2021-11-29 14:15:00+05:30,2021-11-30 09:15:00+05:30,short,36097.4,36220.01730769231,36404.859615384616,36404.859615384616,Initial SL Hit,-307.45961538461415,7.2502259615384625,-314.70984134615264,81.31149181568594,-25589.52668893351,-2.558952668893351,2021
381,381,2021-11-30 14:15:00+05:30,2021-12-01 10:15:00+05:30,short,35916.75,35975.596153846156,36239.35769230769,36117.2,Trailing SL Hit,-200.4499999999971,7.203395,-207.6533949999971,77.49350246787037,-16091.788877893936,-1.6091788877893936,2021
382,382,2021-12-03 13:15:00+05:30,2021-12-07 09:15:00+05:30,short,36278.45,36350.25769230769,36505.56346153846,36287.7,Trailing SL Hit,-9.25,7.256615,-16.506615,110.07713867179046,-1817.0009483568565,-0.18170009483568567,2021
383,383,2021-12-10 09:15:00+05:30,2021-12-10 14:15:00+05:30,short,36973.9,37065.69423076923,37198.790384615386,37055.95,Trailing SL Hit,-82.04999999999563,7.402985000000001,-89.45298499999564,111.1652685496354,-9944.065100091022,-0.9944065100091022,2021
384,384,2021-12-13 13:45:00+05:30,2021-12-14 13:15:00+05:30,short,36929.35,37058.925,37190.27692307692,36999.7,Trailing SL Hit,-70.34999999999854,7.392904999999999,-77.74290499999854,95.81226691823623,-7448.723964858943,-0.7448723964858943,2021
385,385,2021-12-14 13:45:00+05:30,2021-12-15 09:45:00+05:30,short,36858.1,36972.053846153845,37126.890384615384,36953.55,Trailing SL Hit,-95.45000000000437,7.381165,-102.83116500000436,93.00927946426613,-9564.252563121467,-0.9564252563121467,2021
386,386,2021-12-15 10:15:00+05:30,2021-12-15 11:15:00+05:30,short,36849.75,36905.03461538462,37039.592307692306,37039.592307692306,Initial SL Hit,-189.84230769230635,7.388934230769231,-197.23124192307557,131.68824327883559,-25973.03576855285,-2.597303576855285,2021
387,387,2021-12-16 11:15:00+05:30,2021-12-21 10:15:00+05:30,short,36681.15,36828.278846153844,36970.821153846155,34926.9,Trailing SL Hit,1754.25,7.160805000000001,1747.089195,86.30476203121597,150782.11722178367,15.078211722178368,2021
388,388,2021-12-21 14:15:00+05:30,2021-12-22 09:15:00+05:30,short,34538.95,34622.709615384614,34769.06923076923,34865.8,Gap,-326.8500000000058,6.940475,-333.7904750000058,108.63933412444963,-36262.77494108438,-3.6262774941084386,2021
389,389,2021-12-24 09:15:00+05:30,2021-12-24 13:15:00+05:30,short,34766.8,34996.407692307694,35143.778846153844,34922.4,Trailing SL Hit,-155.59999999999854,6.968920000000002,-162.56891999999854,66.31671844472082,-10781.037295502247,-1.0781037295502247,2021
390,390,2021-12-24 14:45:00+05:30,2021-12-27 12:15:00+05:30,short,34871.1,34964.95576923077,35120.93653846154,35023.45,Trailing SL Hit,-152.34999999999854,6.9894549999999995,-159.33945499999854,100.06542739483486,-15944.37066543491,-1.594437066543491,2021
391,391,2021-12-29 14:45:00+05:30,2021-12-30 12:45:00+05:30,short,35076.95,35134.05961538462,35249.98653846154,35070.35,Trailing SL Hit,6.599999999998545,7.014729999999999,-0.41473000000145444,144.47815601417696,-59.919425643969745,-0.005991942564396975,2021
392,392,2022-01-13 09:45:00+05:30,2022-01-14 14:45:00+05:30,short,38438.75,38493.62115384616,38626.51346153846,38378.3,Trailing SL Hit,60.44999999999709,7.681705000000001,52.76829499999709,133.14624578797114,7025.900375881781,0.7025900375881781,2022
393,393,2022-01-17 11:45:00+05:30,2022-01-18 09:15:00+05:30,short,38216.55,38263.66346153846,38372.0,38381.25,Gap,-164.6999999999971,7.6597800000000005,-172.3597799999971,160.8234158893565,-27719.488581537527,-2.7719488581537526,2022
394,394,2022-01-18 14:45:00+05:30,2022-01-21 12:45:00+05:30,short,38164.15,38314.7076923077,38449.36346153846,37701.45,Trailing SL Hit,462.70000000000437,7.586560000000001,455.11344000000435,87.65364672883484,39892.352691305154,3.9892352691305155,2022
395,395,2022-01-21 13:15:00+05:30,2022-01-21 15:15:00+05:30,short,37526.7,37687.859615384616,37842.70384615385,37738.65,Trailing SL Hit,-211.95000000000437,7.526535000000001,-219.47653500000436,79.11296113727835,-17363.438583999858,-1.7363438583999857,2022
396,396,2022-01-24 09:15:00+05:30,2022-01-25 11:15:00+05:30,short,37497.25,37601.219260817306,37757.00384615384,37201.4,Trailing SL Hit,295.84999999999854,7.4698649999999995,288.3801349999985,96.24496564795209,27755.13618662664,2.7755136186626643,2022
397,397,2022-02-01 12:45:00+05:30,2022-02-01 13:45:00+05:30,short,37761.7,38005.54423076923,38247.62115384616,38247.62115384616,Initial SL Hit,-485.92115384616045,7.600932115384617,-493.5220859615451,51.4486759881107,-25391.05789361205,-2.539105789361205,2022
398,398,2022-02-03 15:15:00+05:30,2022-02-04 09:15:00+05:30,short,38880.6,39102.93461538462,39258.3326923077,39258.3326923077,Initial SL Hit,-377.732692307698,7.813893269230769,-385.5465855769288,66.18436928841521,-25517.157597711033,-2.5517157597711035,2022
399,399,2022-02-04 09:45:00+05:30,2022-02-08 14:45:00+05:30,short,39078.3,39125.01153846154,39269.00769230769,38081.5,Trailing SL Hit,996.8000000000029,7.715980000000001,989.084020000003,131.09067441110244,129659.69123104472,12.965969123104472,2022
400,400,2022-02-11 09:45:00+05:30,2022-02-11 13:15:00+05:30,short,38471.95,38666.45192307692,38822.286538461536,38778.0,Trailing SL Hit,-306.0500000000029,7.724995,-313.7749950000029,71.35995608618076,-22390.969864141793,-2.239096986414179,2022
401,401,2022-02-11 13:45:00+05:30,2022-02-15 12:45:00+05:30,short,38599.95,38706.588461538464,38868.07307692308,37339.95,Trailing SL Hit,1260.0,7.59399,1252.40601,93.24076199219456,116775.29069600404,11.677529069600403,2022
402,402,2022-02-17 11:15:00+05:30,2022-02-17 13:15:00+05:30,short,37674.3,37747.04230769231,38014.415384615386,37855.4,Trailing SL Hit,-181.09999999999854,7.552970000000002,-188.65296999999856,73.5044668099065,-13866.83597195518,-1.3866835971955183,2022
403,403,2022-02-17 13:45:00+05:30,2022-02-18 11:45:00+05:30,short,37632.5,37857.334615384614,38076.55192307692,37681.6,Trailing SL Hit,-49.099999999998545,7.531410000000001,-56.631409999998546,56.29972239906142,-3188.3326620673492,-0.3188332662067349,2022
404,404,2022-02-18 14:15:00+05:30,2022-02-21 10:15:00+05:30,short,37535.6,37617.225000000006,37785.984615384616,37671.85,Trailing SL Hit,-136.25,7.520745,-143.770745,99.84639016897015,-14354.989900153514,-1.4354989900153514,2022
405,405,2022-02-22 09:15:00+05:30,2022-02-22 13:45:00+05:30,short,37015.6,37570.18461538462,37745.21153846154,37504.7,Trailing SL Hit,-489.09999999999854,7.452029999999999,-496.5520299999985,34.26480898686857,-17014.260459991783,-1.7014260459991781,2022
406,406,2022-02-22 15:15:00+05:30,2022-02-23 09:15:00+05:30,short,37340.8,37388.43076923077,37594.87115384615,37664.2,Gap,-323.3999999999942,7.500500000000001,-330.90049999999417,98.39763240158597,-32559.825760500422,-3.2559825760500423,2022
407,407,2022-02-24 09:15:00+05:30,2022-02-25 09:15:00+05:30,short,36137.4,37322.967307692306,37480.58269230769,36355.35,Trailing SL Hit,-217.9499999999971,7.249275,-225.1992749999971,18.61250903780493,-4191.523541244564,-0.41915235412445634,2022
408,408,2022-02-28 09:15:00+05:30,2022-02-28 14:45:00+05:30,short,35816.8,36077.0423076923,36304.08461538462,36211.7,Trailing SL Hit,-394.8999999999942,7.202850000000001,-402.1028499999942,51.30471845549086,-20629.773509400173,-2.062977350940017,2022
409,409,2022-03-02 09:15:00+05:30,2022-03-02 15:15:00+05:30,short,35373.35,36123.769230769234,36308.290384615386,35475.8,Trailing SL Hit,-102.45000000000437,7.084915,-109.53491500000436,26.73967282981836,-2928.92779054208,-0.292892779054208,2022
410,410,2022-03-03 09:15:00+05:30,2022-03-04 12:45:00+05:30,short,35320.15,35497.105769230766,35686.092307692306,34821.1,Trailing SL Hit,499.0500000000029,7.014125,492.03587500000293,68.31677965211045,33614.30645330856,3.3614306453308567,2022
411,411,2022-03-04 13:45:00+05:30,2022-03-08 14:15:00+05:30,short,34716.75,34801.6,35033.307692307695,32865.9,Trailing SL Hit,1850.8499999999985,6.758265,1844.0917349999986,78.9745458963604,145636.30736285626,14.563630736285624,2022
412,412,2022-03-11 13:15:00+05:30,2022-03-11 14:15:00+05:30,short,34363.45,34426.46153846154,34738.53461538462,34603.0,Trailing SL Hit,-239.5500000000029,6.896645,-246.44664500000292,66.65162732511531,-16426.06993806519,-1.6426069938065189,2022
413,413,2022-03-15 13:45:00+05:30,2022-03-16 09:15:00+05:30,short,34882.85,35004.95384615385,35212.31346153846,35461.55,Gap,-578.7000000000044,7.03444,-585.7344400000044,75.88094862859724,-44446.08495164051,-4.444608495164051,2022
414,414,2022-03-21 12:15:00+05:30,2022-03-22 12:45:00+05:30,short,35982.65,36132.286538461536,36289.53846153846,36138.0,Trailing SL Hit,-155.34999999999854,7.212065,-162.56206499999854,81.46282162148667,-13242.764503515402,-1.3242764503515403,2022
415,415,2022-03-24 09:15:00+05:30,2022-03-25 15:15:00+05:30,short,35678.5,36004.01730769231,36200.22307692308,35536.45,Trailing SL Hit,142.0500000000029,7.121495,134.9285050000029,47.91814107100694,6465.523137090205,0.6465523137090204,2022
416,416,2022-03-28 09:15:00+05:30,2022-03-28 12:15:00+05:30,short,35084.25,35454.99038461538,35612.925,35482.8,Trailing SL Hit,-398.5500000000029,7.056705000000001,-405.60670500000293,47.28803139925259,-19180.34260178752,-1.9180342601787521,2022
417,417,2022-04-05 14:45:00+05:30,2022-04-07 11:15:00+05:30,short,38035.45,38162.06538461539,38440.92307692308,37733.35,Trailing SL Hit,302.09999999999854,7.576879999999999,294.5231199999985,61.65637479487337,18159.227872475374,1.8159227872475374,2022
418,418,2022-04-07 13:45:00+05:30,2022-04-08 09:45:00+05:30,short,37557.55,37669.21538461538,37807.42115384615,37735.65,Trailing SL Hit,-178.09999999999854,7.529320000000001,-185.62931999999856,100.05156503736684,-18572.503982822036,-1.8572503982822035,2022
419,419,2022-04-08 10:45:00+05:30,2022-04-08 12:15:00+05:30,short,37455.05,37561.06923076923,37731.83076923077,37731.83076923077,Initial SL Hit,-276.7807692307688,7.518688076923078,-284.29945730769185,90.32419437766644,-25679.119443325042,-2.5679119443325042,2022
420,420,2022-04-12 09:15:00+05:30,2022-04-12 13:45:00+05:30,short,37481.75,37627.988461538465,37780.10192307692,37747.55,Trailing SL Hit,-265.8000000000029,7.522930000000001,-273.3229300000029,83.79366133180346,-22902.729030636467,-2.2902729030636464,2022
421,421,2022-04-13 14:45:00+05:30,2022-04-19 11:45:00+05:30,short,37441.4,37536.14230769231,37686.60769230769,36925.5,Trailing SL Hit,515.9000000000015,7.43669,508.46331000000146,101.95438717570788,51840.06517238213,5.184006517238212,2022
422,422,2022-04-19 12:45:00+05:30,2022-04-19 13:15:00+05:30,short,36756.4,36852.25961538462,36972.936538461545,36972.936538461545,Initial SL Hit,-216.5365384615434,7.372933653846155,-223.90947211538955,115.45395607420762,-25851.234358209203,-2.5851234358209205,2022
423,423,2022-04-19 14:45:00+05:30,2022-04-21 09:15:00+05:30,short,36365.6,36738.33653846154,36875.70192307692,36540.4,Trailing SL Hit,-174.8000000000029,7.2906,-182.09060000000292,49.009813272611396,-8924.226304697915,-0.8924226304697914,2022
424,424,2022-04-22 09:15:00+05:30,2022-04-25 15:15:00+05:30,short,36340.55,36402.10769230769,36557.34038461538,36192.85,Trailing SL Hit,147.70000000000437,7.25334,140.44666000000436,115.31876768591037,16196.135756802543,1.6196135756802543,2022
425,425,2022-04-27 09:15:00+05:30,2022-04-28 09:15:00+05:30,short,36129.45,36171.36538461538,36348.48269230769,36100.7,Trailing SL Hit,28.75,7.223015,21.526985,114.13821259559005,2457.051590472078,0.2457051590472078,2022
426,426,2022-04-28 09:45:00+05:30,2022-04-28 11:45:00+05:30,short,36055.0,36157.525,36266.38653846154,36124.2,Trailing SL Hit,-69.19999999999709,7.21792,-76.4179199999971,118.2667552151071,-9037.699438687294,-0.9037699438687294,2022
427,427,2022-04-29 14:45:00+05:30,2022-05-02 14:45:00+05:30,short,36080.6,36271.265384615384,36417.846153846156,36170.45,Trailing SL Hit,-89.84999999999854,7.225104999999999,-97.07510499999854,74.12982984352823,-7196.161015692528,-0.7196161015692528,2022
428,428,2022-05-04 10:15:00+05:30,2022-05-05 10:45:00+05:30,short,36048.55,36119.76346153846,36267.65961538462,35905.7,Trailing SL Hit,142.85000000000582,7.195425,135.65457500000582,114.09814195564203,15477.934955282954,1.5477934955282955,2022
429,429,2022-05-05 11:15:00+05:30,2022-05-10 11:45:00+05:30,short,35731.4,35800.22884615385,35987.68653846154,34541.75,Trailing SL Hit,1189.6500000000015,7.027315,1182.6226850000014,97.54706645956763,115361.37365028745,11.536137365028745,2022
430,430,2022-05-11 12:45:00+05:30,2022-05-11 13:45:00+05:30,short,34196.4,34359.59807692308,34530.62692307692,34530.62692307692,Initial SL Hit,-334.22692307691614,6.872702692307692,-341.09962576922385,74.79947985592625,-25514.074586589042,-2.5514074586589044,2022
431,431,2022-05-12 09:15:00+05:30,2022-05-13 12:45:00+05:30,short,33887.8,34403.946153846155,34578.040384615386,33906.5,Trailing SL Hit,-18.69999999999709,6.7794300000000005,-25.47942999999709,36.21926586334201,-922.8462492163069,-0.09228462492163068,2022
432,432,2022-05-13 13:45:00+05:30,2022-05-16 09:45:00+05:30,short,33553.8,33775.99038461538,33950.525,33663.45,Trailing SL Hit,-109.64999999999418,6.721725,-116.37172499999419,63.01594303358773,-7333.273993319971,-0.7333273993319972,2022
