Day,Strike,Expiry,DTE,Option Type,Entry Price,Initial SL,Exit Price,Exit Time,Max Price After Entry,Min Price After Entry,Points,Qty,Pnl,Slippage,Final PnL,Margin,ROI%,Trade Year,Entry Time,Hedge Strike,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Hedge ROI%,Total ROI%
2022-07-08,16450,2022-07-14,6,CE,55.0,71.5,37.5,2022-07-08 15:30:00,54.75,31.3,17.5,1212.121212121212,21212.12121212121,0.925,20090.90909090909,249.24242424242425,2.009090909090909,2022,09:15:00,16800,6.0,3.3,-2.7,-3272.7272727272725,-0.3272727272727272,1.6818181818181817
2022-07-08,16100,2022-07-14,6,PE,101.5,131.95000000000002,82.0,2022-07-08 15:30:00,113.85,81.85,19.5,656.8144499178978,12807.881773399007,1.835,11602.627257799664,132.18390804597692,1.1602627257799665,2022,09:15:00,15450,9.15,4.9,-4.25,-2791.461412151066,-0.2791461412151066,0.8811165845648599
2022-07-11,16300,2022-07-14,3,CE,50.35,65.455,65.455,2022-07-11 13:54:00,83.35,41.6,-15.104999999999997,1226.993865030675,-18533.74233128834,1.15805,-19954.66257668711,250.0,-1.995466257668711,2022,09:15:00,16650,3.65,5.5,1.85,2269.9386503067485,0.22699386503067484,-1.7684723926380361
2022-07-11,15950,2022-07-14,3,PE,60.15,78.19500000000001,35.45,2022-07-11 15:30:00,61.4,28.8,24.7,1108.3402604599607,27376.004433361024,0.956,26316.431144361304,220.97533942920467,2.6316431144361303,2022,09:15:00,15650,15.0,6.6,-8.4,-9310.058187863671,-0.9310058187863671,1.7006372956497633
2022-07-12,16300,2022-07-14,2,CE,33.05,42.965,15.5,2022-07-12 15:30:00,38.75,15.2,17.549999999999997,1226.993865030675,21533.74233128834,0.4855,20938.03680981595,250.0,2.093803680981595,2022,09:15:00,16650,2.25,1.65,-0.6000000000000001,-736.196319018405,-0.07361963190184051,2.0201840490797545
2022-07-12,15950,2022-07-14,2,PE,47.6,61.88,61.88,2022-07-12 15:29:00,62.7,33.25,-14.28,1253.9184952978055,-17905.956112852666,1.0948,-19278.7460815047,249.99999999999997,-1.92787460815047,2022,09:15:00,15650,7.7,9.0,1.2999999999999998,1630.0940438871469,0.1630094043887147,-1.7648652037617554
2022-07-13,16300,2022-07-14,1,CE,21.5,27.95,4.2,2022-07-13 15:30:00,22.9,4.2,17.3,1226.993865030675,21226.99386503068,0.257,20911.65644171779,250.0,2.091165644171779,2022,09:15:00,16650,1.6,0.65,-0.9500000000000001,-1165.6441717791413,-0.11656441717791413,1.974601226993865
2022-07-13,15950,2022-07-14,1,PE,27.1,35.230000000000004,35.230000000000004,2022-07-13 10:37:00,73.9,21.65,-8.130000000000003,1253.9184952978055,-10194.357366771164,0.6233000000000001,-10975.924764890286,249.99999999999997,-1.0975924764890286,2022,09:15:00,15650,2.6,3.65,1.0499999999999998,1316.6144200626957,0.13166144200626956,-0.965931034482759
2022-07-14,16200,2022-07-14,0,CE,7.8,10.14,0.05,2022-07-14 15:29:00,9.0,0.05,7.75,1234.567901234568,9567.901234567902,0.0785,9470.987654320988,250.0,0.9470987654320988,2022,09:15:00,16500,0.9,0.05,-0.85,-1049.3827160493827,-0.10493827160493827,0.8421604938271605
2022-07-14,15850,2022-07-14,0,PE,13.9,18.07,0.05,2022-07-14 15:29:00,17.7,0.05,13.85,1261.8296529968454,17476.340694006307,0.1395,17300.31545741325,250.0,1.7300315457413251,2022,09:15:00,15550,0.8,0.05,-0.75,-946.372239747634,-0.0946372239747634,1.6353943217665616
2022-07-15,16150,2022-07-21,6,CE,70.35,91.455,81.0,2022-07-15 15:30:00,88.15,42.2,-10.650000000000006,947.6427386875148,-10092.395167022036,1.5135,-11526.65245202559,191.30537787254204,-1.152665245202559,2022,09:15:00,16650,3.0,2.5,-0.5,-473.8213693437574,-0.04738213693437574,-1.2000473821369346
2022-07-15,15850,2022-07-21,6,PE,71.8,93.34,93.34,2022-07-15 11:10:00,97.25,45.0,-21.540000000000006,928.505106778087,-20000.0,1.6514,-21533.33333333333,183.9600742804085,-2.153333333333333,2022,09:15:00,15350,8.3,10.7,2.3999999999999986,2228.4122562674074,0.22284122562674075,-1.9304921077065922
2022-07-18,16300,2022-07-21,3,CE,59.2,76.96000000000001,76.96000000000001,2022-07-18 14:49:00,94.0,49.1,-17.760000000000005,1126.126126126126,-20000.0,1.3616000000000004,-21533.33333333333,229.44819819819816,-2.153333333333333,2022,09:15:00,16650,4.35,3.95,-0.39999999999999947,-450.45045045044986,-0.04504504504504499,-2.198378378378378
2022-07-18,16000,2022-07-21,3,PE,41.75,54.275,17.9,2022-07-18 15:30:00,45.2,17.9,23.85,1250.0,29812.5,0.5965,29066.875000000004,250.0,2.9066875000000003,2022,09:15:00,15700,7.25,4.2,-3.05,-3812.5,-0.38125,2.5254375000000002
2022-07-19,16350,2022-07-21,2,CE,37.75,49.075,49.075,2022-07-19 09:27:00,79.55,37.45,-11.325000000000005,1223.2415902140674,-13853.211009174316,0.8682500000000001,-14915.29051987768,250.00000000000009,-1.4915290519877682,2022,09:15:00,16700,1.85,2.2,0.3500000000000001,428.1345565749237,0.04281345565749237,-1.4487155963302758
2022-07-19,16050,2022-07-21,2,PE,33.5,43.55,13.15,2022-07-19 15:30:00,32.95,11.75,20.35,1246.105919003115,25358.2554517134,0.4664999999999999,24776.94704049845,250.0,2.4776947040498447,2022,09:15:00,15750,5.55,3.0,-2.55,-3177.570093457943,-0.3177570093457943,2.1599376947040505
