Day,Strike,Expiry,DTE,Option Type,Entry Price,Initial SL,Exit Price,Exit Time,Max Price After Entry,Min Price After Entry,Points,Qty,Pnl,Slippage,Final PnL,Margin,ROI%,Trade Year,Entry Time,Hedge Strike,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Hedge ROI%,Total ROI%,Cumulative ROI%,Max Cumulative ROI%,DD
2021-11-22,17600,2021-11-25,3,PE,78.5,98.125,98.125,2021-11-22 09:20:00,321.5,80.6,-19.625,1019.108280254777,-20000.0,1.76625,-21800.0,224.20382165605096,-2.18,2021,09:15:00,17250,16.45,22.0,5.550000000000001,5656.0509554140135,0.5656050955414013,-1.614394904458599,445.7745171152584,447.388912019717,-1.6143949044586066
2021-11-23,17450,2021-11-25,2,CE,55.7,69.625,69.625,2021-11-23 09:29:00,146.95,44.65,-13.924999999999995,1146.1318051575931,-15959.885386819482,1.25325,-17396.275071633234,250.0,-1.7396275071633234,2021,09:15:00,17800,8.25,8.8,0.5500000000000007,630.372492836677,0.0630372492836677,-1.6765902578796557,444.09792685737875,447.388912019717,-3.290985162338245
2021-11-23,17100,2021-11-25,2,PE,55.95,69.9375,10.45,2021-11-23 15:29:00,67.9,8.95,45.5,1169.5906432748538,53216.37426900585,0.664,52439.76608187135,250.0,5.243976608187135,2021,09:15:00,16750,14.8,1.65,-13.15,-15380.116959064328,-1.5380116959064327,3.7059649122807024,447.80389176965946,447.80389176965946,0.0
2021-11-24,17750,2021-11-25,1,CE,14.7,18.375,2.45,2021-11-24 15:29:00,15.95,2.45,12.25,1126.7605633802818,13802.816901408452,0.1714999999999999,13609.577464788734,250.00000000000009,1.3609577464788734,2021,09:15:00,18100,2.05,1.15,-0.8999999999999999,-1014.0845070422536,-0.10140845070422536,1.259549295774648,449.0634410654341,449.0634410654341,0.0
2021-11-24,17350,2021-11-25,1,PE,30.05,37.5625,37.5625,2021-11-24 15:21:00,58.0,9.45,-7.512499999999999,1152.7377521613832,-8659.94236311239,0.676125,-9439.337175792509,250.0,-0.9439337175792508,2021,09:15:00,17000,4.65,2.95,-1.7000000000000002,-1959.6541786743517,-0.19596541786743518,-1.139899135446686,447.92354192998744,449.0634410654341,-1.139899135446683
2021-11-25,17600,2021-11-25,0,CE,3.3,4.125,4.125,2021-11-25 09:16:00,10.95,0.05,-0.8250000000000002,1136.3636363636365,-937.5000000000005,0.07425,-1021.8750000000005,250.00000000000009,-0.1021875,2021,09:15:00,17950,1.05,1.15,0.09999999999999987,113.6363636363635,0.01136363636363635,-0.09082386363636365,447.83271806635105,449.0634410654341,-1.2307229990830706
2021-11-25,17250,2021-11-25,0,PE,22.5,28.125,0.05,2021-11-25 15:29:00,22.75,0.05,22.45,1159.4202898550725,26028.985507246376,0.2255,25767.536231884056,250.0,2.576753623188406,2021,09:15:00,16900,1.85,0.05,-1.8,-2086.9565217391305,-0.20869565217391306,2.3680579710144927,450.20077603736553,450.20077603736553,0.0
2021-11-26,17500,2021-12-02,6,CE,74.7,93.375,19.05,2021-11-26 15:30:00,73.9,19.05,55.650000000000006,1070.95046854083,59598.3935742972,0.9375,58594.377510040176,234.2704149933066,5.859437751004018,2021,09:15:00,17850,10.95,4.65,-6.299999999999999,-6746.987951807228,-0.6746987951807227,5.1847389558232955,455.38551499318885,455.38551499318885,0.0
2021-11-26,17150,2021-12-02,6,PE,69.65,87.0625,87.0625,2021-11-26 09:21:00,251.55,72.55,-17.412499999999994,1148.6001435750184,-20000.0,1.567125,-21800.000000000004,246.2311557788946,-2.1800000000000006,2021,09:15:00,16800,20.4,30.25,9.850000000000001,11313.711414213933,1.1313711414213932,-1.0486288585786074,454.33688613461027,455.38551499318885,-1.0486288585785815
2021-11-29,17250,2021-12-02,3,CE,64.75,80.9375,80.9375,2021-11-29 09:35:00,96.9,35.55,-16.1875,1159.4202898550725,-18768.115942028988,1.456875,-20457.2463768116,250.0,-2.04572463768116,2021,09:15:00,17600,8.8,13.35,4.549999999999999,5275.362318840579,0.5275362318840578,-1.5181884057971025,452.81869772881316,455.38551499318885,-2.566817264375686
2021-11-29,16900,2021-12-02,3,PE,136.95,171.1875,171.1875,2021-11-29 09:17:00,225.25,57.8,-34.23750000000001,584.1548010222707,-20000.0,3.081375,-21800.0,123.40270171595468,-2.18,2021,09:15:00,16200,24.05,40.0,15.95,9317.269076305218,0.9317269076305218,-1.2482730923694785,451.5704246364437,455.38551499318885,-3.815090356745145
2021-11-30,17200,2021-12-02,2,CE,93.2,116.5,116.5,2021-11-30 09:30:00,184.3,29.9,-23.3,858.3690987124464,-20000.0,2.097,-21800.0,184.549356223176,-2.18,2021,09:15:00,17700,4.15,3.6,-0.5500000000000003,-472.10300429184576,-0.04721030042918458,-2.2272103004291846,449.3432143360145,455.38551499318885,-6.042300657174337
2021-11-30,16900,2021-12-02,2,PE,59.8,74.75,74.75,2021-11-30 11:34:00,101.1,22.05,-14.950000000000005,1183.431952662722,-17692.307692307695,1.3455,-19284.61538461539,250.0,-1.928461538461539,2021,09:15:00,16550,18.25,24.55,6.300000000000001,7455.62130177515,0.7455621301775149,-1.1828994082840238,448.1603149277305,455.38551499318885,-7.225200065458353
2021-12-01,17300,2021-12-02,1,CE,41.0,51.25,25.0,2021-12-01 15:30:00,48.05,9.85,16.0,1156.0693641618495,18497.109826589596,0.66,17734.10404624277,249.99999999999997,1.7734104046242771,2021,09:15:00,17650,3.4,1.8,-1.5999999999999999,-1849.7109826589592,-0.18497109826589592,1.5884393063583813,449.7487542340889,455.38551499318885,-5.636760759099957
2021-12-01,16950,2021-12-02,1,PE,38.0,47.5,47.5,2021-12-01 09:44:00,50.7,11.2,-9.5,1179.9410029498524,-11209.4395280236,0.855,-12218.289085545724,250.0,-1.2218289085545722,2021,09:15:00,16600,8.3,11.5,3.1999999999999993,3775.811209439527,0.3775811209439527,-0.8442477876106195,448.90450644647825,455.38551499318885,-6.481008546710598
2021-12-02,17350,2021-12-02,0,CE,6.5,8.125,8.125,2021-12-02 09:16:00,52.1,3.6,-1.625,1152.7377521613832,-1873.198847262248,0.14625,-2041.78674351585,250.0,-0.204178674351585,2021,09:15:00,17700,1.15,1.15,0.0,0.0,0.0,-0.204178674351585,448.7003277721267,455.38551499318885,-6.685187221062165
2021-12-02,17000,2021-12-02,0,PE,23.2,29.0,0.05,2021-12-02 15:30:00,18.7,0.05,23.15,1176.470588235294,27235.29411764706,0.2325,26961.76470588235,250.0,2.6961764705882354,2021,09:15:00,16650,2.1,0.1,-2.0,-2352.941176470588,-0.2352941176470588,2.4608823529411765,451.16121012506784,455.38551499318885,-4.22430486812101
2021-12-03,17600,2021-12-09,6,CE,91.95,114.9375,21.0,2021-12-03 15:30:00,91.8,18.8,70.95,870.0380641653073,61729.20065252856,1.1295,60746.49265905385,191.4083741163676,6.074649265905385,2021,09:15:00,18150,3.35,2.5,-0.8500000000000001,-739.5323545405113,-0.07395323545405114,6.0006960304513335,457.16190615551915,457.16190615551915,0.0
2021-12-03,17250,2021-12-09,6,PE,81.8,102.25,102.25,2021-12-03 10:03:00,173.85,74.15,-20.450000000000003,977.9951100244498,-20000.0,1.8405,-21800.0,210.880195599022,-2.18,2021,09:15:00,16900,25.8,35.85,10.05,9828.85085574572,0.9828850855745721,-1.197114914425428,455.96479124109374,457.16190615551915,-1.1971149144254127
2021-12-06,17400,2021-12-09,3,CE,51.45,64.3125,12.3,2021-12-06 15:30:00,57.9,12.2,39.150000000000006,1149.425287356322,45000.00000000001,0.6375000000000001,44267.24137931035,250.0,4.426724137931035,2021,09:15:00,17750,6.25,4.5,-1.75,-2011.4942528735637,-0.20114942528735635,4.225574712643678,460.1903659537374,460.1903659537374,0.0
2021-12-06,17050,2021-12-09,3,PE,112.25,140.3125,140.3125,2021-12-06 14:09:00,204.8,85.75,-28.0625,712.6948775055679,-20000.0,2.525625,-21800.0,151.89309576837417,-2.18,2021,09:15:00,16550,19.8,18.05,-1.75,-1247.2160356347438,-0.12472160356347438,-2.3047216035634746,457.88564435017395,460.1903659537374,-2.3047216035634506
2021-12-07,17200,2021-12-09,2,CE,48.0,60.0,60.0,2021-12-07 09:43:00,136.55,43.7,-12.0,1162.7906976744184,-13953.48837209302,1.08,-15209.302325581391,249.99999999999997,-1.5209302325581393,2021,09:15:00,17550,7.25,6.8,-0.4500000000000002,-523.2558139534885,-0.052325581395348854,-1.5732558139534882,456.31238853622045,460.1903659537374,-3.877977417516945
2021-12-07,16850,2021-12-09,2,PE,59.75,74.6875,15.95,2021-12-07 15:30:00,60.9,11.6,43.8,1186.9436201780416,51988.130563798215,0.757,51089.61424332344,250.0,5.108961424332344,2021,09:15:00,16500,11.8,3.45,-8.350000000000001,-9910.979228486649,-0.9910979228486649,4.117863501483679,460.4302520377041,460.4302520377041,0.0
2021-12-08,17500,2021-12-09,1,CE,24.55,30.6875,30.6875,2021-12-08 09:20:00,48.75,27.15,-6.137499999999999,1142.857142857143,-7014.285714285714,0.552375,-7645.5714285714275,250.0,-0.7645571428571427,2021,09:15:00,17850,1.95,1.95,0.0,0.0,0.0,-0.7645571428571427,459.665694894847,460.4302520377041,-0.7645571428571429
2021-12-08,17150,2021-12-09,1,PE,25.3,31.625,6.85,2021-12-08 15:30:00,22.3,6.5,18.450000000000003,1166.1807580174927,21516.034985422742,0.3215,21141.10787172012,250.0,2.114110787172012,2021,09:15:00,16800,5.1,3.25,-1.8499999999999996,-2157.434402332361,-0.21574344023323613,1.898367346938776,461.56406224178573,461.56406224178573,0.0
2021-12-09,17700,2021-12-09,0,CE,4.15,5.1875,0.05,2021-12-09 15:29:00,3.85,0.05,4.1000000000000005,1129.9435028248588,4632.768361581921,0.042,4585.310734463278,250.0,0.4585310734463278,2021,09:15:00,18050,0.9,0.05,-0.85,-960.45197740113,-0.096045197740113,0.3624858757062148,461.92654811749196,461.92654811749196,0.0
2021-12-09,17350,2021-12-09,0,PE,10.1,12.625,12.625,2021-12-09 09:22:00,34.35,0.05,-2.5250000000000004,1152.7377521613832,-2910.662824207493,0.22725,-3172.622478386168,250.0,-0.3172622478386168,2021,09:15:00,17000,2.0,1.7,-0.30000000000000004,-345.82132564841504,-0.03458213256484151,-0.3518443804034583,461.5747037370885,461.92654811749196,-0.3518443804034632
2021-12-10,17650,2021-12-16,6,CE,60.2,75.25,75.25,2021-12-10 09:23:00,84.3,35.1,-15.049999999999995,1133.14447592068,-17053.82436260623,1.3544999999999998,-18588.668555240794,250.0,-1.8588668555240797,2021,09:15:00,18000,7.1,9.0,1.9000000000000004,2152.9745042492923,0.21529745042492923,-1.6435694050991505,459.93113433198937,461.92654811749196,-1.995413785502592
2021-12-10,17300,2021-12-16,6,PE,88.2,110.25,55.95,2021-12-10 15:30:00,86.85,50.25,32.25,907.02947845805,29251.70068027211,1.4415,27944.217687074837,196.1451247165533,2.794421768707484,2021,09:15:00,16800,16.45,9.8,-6.649999999999999,-6031.746031746031,-0.603174603174603,2.1912471655328813,462.12238149752227,462.12238149752227,0.0
2021-12-13,17800,2021-12-16,3,CE,45.1,56.375,13.0,2021-12-13 15:30:00,46.2,11.05,32.1,1123.5955056179776,36067.41573033708,0.5810000000000001,35414.60674157304,250.0,3.541460674157304,2021,09:15:00,18150,3.65,3.15,-0.5,-561.7977528089888,-0.05617977528089888,3.4852808988764052,465.60766239639867,465.60766239639867,0.0
2021-12-13,17450,2021-12-16,3,PE,51.55,64.4375,64.4375,2021-12-13 11:37:00,158.2,40.05,-12.887500000000005,1146.1318051575931,-14770.773638968483,1.159875,-16100.143266475648,250.0,-1.6100143266475648,2021,09:15:00,17100,11.0,13.2,2.1999999999999993,2521.489971346704,0.25214899713467037,-1.3578653295128944,464.2497970668858,465.60766239639867,-1.3578653295128902
2021-12-14,17450,2021-12-16,2,CE,41.75,52.1875,52.1875,2021-12-14 09:30:00,66.55,32.4,-10.4375,1146.1318051575931,-11962.75071633238,0.939375,-13039.398280802292,250.0,-1.3039398280802292,2021,09:15:00,17800,5.3,6.75,1.4500000000000002,1661.8911174785103,0.16618911174785103,-1.1377507163323781,463.1120463505534,465.60766239639867,-2.4956160458452814
2021-12-14,17100,2021-12-16,2,PE,51.75,64.6875,29.0,2021-12-14 15:30:00,55.65,22.65,22.75,1169.5906432748538,26608.187134502925,0.8075,25663.74269005848,250.0,2.566374269005848,2021,09:15:00,16750,8.65,3.75,-4.9,-5730.994152046785,-0.5730994152046784,1.9932748538011695,465.10532120435454,465.60766239639867,-0.5023411920441276
2021-12-15,17500,2021-12-16,1,CE,29.7,37.125,6.8,2021-12-15 15:30:00,30.35,6.5,22.9,1142.857142857143,26171.42857142857,0.365,25754.285714285717,250.0,2.575428571428571,2021,09:15:00,17850,2.9,2.25,-0.6499999999999999,-742.8571428571428,-0.07428571428571427,2.501142857142857,467.6064640614974,467.6064640614974,0.0
2021-12-15,17150,2021-12-16,1,PE,35.95,44.9375,44.9375,2021-12-15 09:26:00,65.6,21.65,-8.987499999999997,1166.1807580174927,-10481.049562682212,0.808875,-11424.344023323612,250.0,-1.1424344023323614,2021,09:15:00,16800,4.4,4.25,-0.15000000000000036,-174.92711370262433,-0.017492711370262433,-1.159927113702624,466.44653694779475,467.6064640614974,-1.1599271137026221
2021-12-16,17550,2021-12-16,0,CE,4.55,5.6875,0.1,2021-12-16 15:30:00,4.8,0.05,4.45,1139.6011396011395,5071.225071225071,0.0464999999999999,5018.233618233618,249.99999999999997,0.5018233618233617,2021,09:15:00,17900,1.35,0.1,-1.25,-1424.5014245014245,-0.14245014245014245,0.3593732193732193,466.80591016716795,467.6064640614974,-0.8005538943294255
2021-12-16,17200,2021-12-16,0,PE,10.6,13.25,13.25,2021-12-16 09:23:00,37.95,0.05,-2.6500000000000004,1162.7906976744184,-3081.395348837209,0.2385,-3358.720930232558,249.99999999999997,-0.3358720930232558,2021,09:15:00,16850,1.15,1.05,-0.09999999999999987,-116.27906976744168,-0.011627906976744169,-0.3475,466.4584101671679,467.6064640614974,-1.1480538943294505
2021-12-17,17450,2021-12-23,6,CE,,,,,,,,,,,,,,2021,09:15:00,0,,,,,0.0,,,,
2021-12-17,17100,2021-12-23,6,PE,,,,,,,,,,,,,,2021,09:15:00,0,,,,,0.0,,,,
2021-12-20,17000,2021-12-23,3,CE,70.0,87.5,17.5,2021-12-20 15:30:00,61.0,13.35,52.5,1142.857142857143,60000.0,0.875,59000.0,242.8571428571429,5.9,2021,09:15:00,17350,10.5,5.6,-4.9,-5600.000000000001,-0.5600000000000002,5.34,471.7984101671679,471.7984101671679,0.0
2021-12-20,16650,2021-12-23,3,PE,81.15,101.4375,101.4375,2021-12-20 09:17:00,291.25,93.25,-20.287499999999994,985.8287122612448,-20000.0,1.825875,-21800.0,205.1756007393716,-2.18,2021,09:15:00,16300,27.7,34.5,6.800000000000001,6703.635243376466,0.6703635243376466,-1.5096364756623535,470.2887736915055,471.7984101671679,-1.5096364756623757
2021-12-21,16950,2021-12-23,2,CE,37.45,46.8125,46.8125,2021-12-21 09:17:00,95.0,22.7,-9.362499999999995,1179.9410029498524,-11047.197640117987,0.8426250000000001,-12041.44542772861,250.0,-1.204144542772861,2021,09:15:00,17300,6.55,9.85,3.3,3893.805309734513,0.38938053097345127,-0.8147640117994097,469.4740096797061,471.7984101671679,-2.324400487461787
2021-12-21,16600,2021-12-23,2,PE,74.05,92.5625,40.5,2021-12-21 15:30:00,74.5,24.75,33.55,1080.3511141120862,36245.77987846049,1.1455,35008.237677245095,224.1728561782579,3.5008237677245093,2021,09:15:00,16250,22.65,5.0,-17.65,-19068.19716407832,-1.906819716407832,1.5940040513166773,471.0680137310228,471.7984101671679,-0.7303964361450994
2021-12-22,17050,2021-12-23,1,CE,31.85,39.8125,26.2,2021-12-22 15:30:00,33.8,8.3,5.650000000000002,1173.0205278592375,6627.565982404694,0.5805,5946.627565982408,250.0,0.5946627565982409,2021,09:15:00,17400,3.25,1.7,-1.55,-1818.1818181818182,-0.18181818181818182,0.41284457478005904,471.4808583058029,471.7984101671679,-0.31755186136501834
2021-12-22,16700,2021-12-23,1,PE,36.2,45.25,8.1,2021-12-22 15:30:00,40.95,7.2,28.1,1197.6047904191616,33652.694610778446,0.443,33122.155688622755,250.0,3.312215568862276,2021,09:15:00,16350,4.95,2.3,-2.6500000000000004,-3173.652694610779,-0.31736526946107785,2.994850299401198,474.4757086052041,474.4757086052041,0.0
2021-12-23,17250,2021-12-23,0,CE,2.65,3.3125,0.05,2021-12-23 15:29:00,2.8,0.05,2.6,1159.4202898550725,3014.4927536231885,0.0269999999999999,2983.188405797101,250.0,0.2983188405797101,2021,09:15:00,17600,1.05,0.05,-1.0,-1159.4202898550725,-0.11594202898550725,0.18237681159420283,474.6580854167983,474.6580854167983,0.0
2021-12-23,16900,2021-12-23,0,PE,11.85,14.8125,0.05,2021-12-23 15:29:00,11.3,0.05,11.8,1183.431952662722,13964.497041420116,0.119,13823.668639053252,250.0,1.3823668639053253,2021,09:15:00,16550,1.6,0.05,-1.55,-1834.3195266272194,-0.18343195266272194,1.1989349112426033,475.8570203280409,475.8570203280409,0.0
2021-12-24,17300,2021-12-30,6,CE,55.85,69.8125,27.0,2021-12-24 15:30:00,58.95,21.5,28.85,1156.0693641618495,33352.60115606936,0.8285,32394.79768786127,249.99999999999997,3.2394797687861274,2021,09:15:00,17650,7.2,3.35,-3.85,-4450.867052023121,-0.4450867052023121,2.7943930635838155,478.6514133916247,478.6514133916247,0.0
2021-12-24,17000,2021-12-30,6,PE,98.8,123.5,123.5,2021-12-24 09:35:00,177.0,93.95,-24.700000000000003,809.7165991902833,-20000.0,2.2230000000000003,-21800.0,172.06477732793522,-2.18,2021,09:15:00,16500,19.05,23.4,4.349999999999998,3522.2672064777307,0.35222672064777305,-1.8277732793522272,476.82364011227247,478.6514133916247,-1.8277732793522432
2021-12-27,17100,2021-12-30,3,CE,42.15,52.6875,52.6875,2021-12-27 09:29:00,124.85,33.25,-10.5375,1169.5906432748538,-12324.561403508776,0.948375,-13433.771929824565,250.0,-1.3433771929824565,2021,09:15:00,17450,4.6,5.8,1.2000000000000002,1403.508771929825,0.1403508771929825,-1.203026315789474,475.620613796483,478.6514133916247,-3.0307995951417297
2021-12-27,16750,2021-12-30,3,PE,85.8,107.25,25.0,2021-12-27 15:29:00,91.75,24.75,60.8,932.4009324009324,56689.97668997669,1.108,55656.87645687645,195.2214452214452,5.565687645687645,2021,09:15:00,16250,16.85,5.55,-11.3,-10536.130536130537,-1.0536130536130537,4.512074592074591,480.1326883885576,480.1326883885576,0.0
2021-12-28,17350,2021-12-30,2,CE,36.9,46.125,37.0,2021-12-28 15:30:00,40.2,20.4,-0.1000000000000014,1152.7377521613832,-115.27377521613997,0.7390000000000001,-967.1469740634022,250.0,-0.0967146974063402,2021,09:15:00,17700,2.55,1.45,-1.0999999999999999,-1268.0115273775214,-0.12680115273775214,-0.22351585014409234,479.9091725384135,480.1326883885576,-0.22351585014411057
2021-12-28,17000,2021-12-30,2,PE,43.1,53.875,19.0,2021-12-28 15:30:00,44.35,18.6,24.1,1176.470588235294,28352.94117647059,0.621,27622.35294117648,250.0,2.762235294117648,2021,09:15:00,16650,9.25,6.15,-3.0999999999999996,-3647.058823529411,-0.3647058823529411,2.397529411764707,482.3067019501782,482.3067019501782,0.0
2021-12-29,17400,2021-12-30,1,CE,13.15,16.4375,16.4375,2021-12-29 09:18:00,21.95,3.1,-3.2875,1149.425287356322,-3778.735632183908,0.295875,-4118.82183908046,250.0,-0.4118821839080459,2021,09:15:00,17750,1.35,1.25,-0.10000000000000009,-114.94252873563231,-0.011494252873563232,-0.4233764367816091,481.8833255133966,482.3067019501782,-0.4233764367816093
2021-12-29,17050,2021-12-30,1,PE,30.6,38.25,15.0,2021-12-29 15:30:00,30.9,10.3,15.6,1173.0205278592375,18299.120234604103,0.456,17764.222873900297,250.0,1.7764222873900295,2021,09:15:00,16700,6.7,2.95,-3.75,-4398.826979472141,-0.4398826979472141,1.3365395894428154,483.2198651028394,483.2198651028394,0.0
2021-12-30,17350,2021-12-30,0,CE,2.9,3.625,3.625,2021-12-30 10:23:00,4.2,0.05,-0.7250000000000001,1152.7377521613832,-835.7348703170029,0.06525,-910.9510086455332,250.0,-0.0910951008645533,2021,09:15:00,17700,0.8,0.35,-0.45000000000000007,-518.7319884726226,-0.051873198847262256,-0.14296829971181557,483.07689680312757,483.2198651028394,-0.1429682997118107
2021-12-30,17050,2021-12-30,0,PE,14.9,18.625,0.05,2021-12-30 15:29:00,15.0,0.05,14.85,1173.0205278592375,17419.354838709678,0.1495,17243.98826979472,250.0,1.724398826979472,2021,09:15:00,16700,1.45,0.1,-1.3499999999999999,-1583.5777126099706,-0.15835777126099704,1.566041055718475,484.64293785884604,484.64293785884604,0.0
2021-12-31,17400,2022-01-06,6,CE,75.5,94.375,94.375,2021-12-31 09:30:00,121.25,81.2,-18.875,1059.6026490066224,-20000.0,1.69875,-21800.0,230.4635761589404,-2.18,2021,09:15:00,17750,6.25,8.65,2.4000000000000004,2543.046357615894,0.2543046357615894,-1.9256953642384107,482.7172424946076,484.64293785884604,-1.925695364238436
2021-12-31,17050,2022-01-06,6,PE,67.65,84.5625,30.9,2021-12-31 15:29:00,62.0,30.75,36.75000000000001,1173.0205278592375,43108.50439882699,0.9855000000000002,41952.49266862171,250.0,4.195249266862171,2021,09:15:00,16700,21.0,8.0,-13.0,-15249.266862170087,-1.5249266862170086,2.6703225806451627,485.3875650752528,485.3875650752528,0.0
2022-01-03,17550,2022-01-06,3,CE,56.0,70.0,70.0,2022-01-03 10:13:00,165.0,57.2,-14.0,1139.6011396011395,-15954.415954415952,1.26,-17390.31339031339,249.99999999999997,-1.739031339031339,2022,09:15:00,17900,3.6,3.35,-0.25,-284.9002849002849,-0.028490028490028487,-1.7675213675213675,483.62004370773144,485.3875650752528,-1.76752136752134
2022-01-03,17200,2022-01-06,3,PE,46.4,58.0,10.75,2022-01-03 15:29:00,41.0,10.05,35.65,1162.7906976744184,41453.488372093016,0.5715,40788.95348837208,249.99999999999997,4.078895348837208,2022,09:15:00,16850,10.6,4.15,-6.449999999999999,-7499.999999999998,-0.7499999999999998,3.328895348837208,486.94893905656863,486.94893905656863,0.0
2022-01-04,17850,2022-01-06,2,CE,34.8,43.5,43.5,2022-01-04 15:01:00,66.6,19.35,-8.700000000000003,1120.4481792717088,-9747.89915966387,0.783,-10625.210084033615,250.00000000000009,-1.0625210084033618,2022,09:15:00,18200,2.9,1.8,-1.0999999999999999,-1232.4929971988795,-0.12324929971988795,-1.1857703081232498,485.76316874844537,486.94893905656863,-1.1857703081232671
2022-01-04,17500,2022-01-06,2,PE,41.35,51.6875,51.6875,2022-01-04 09:39:00,62.8,12.0,-10.3375,1142.857142857143,-11814.285714285714,0.930375,-12877.571428571428,250.0,-1.2877571428571428,2022,09:15:00,17150,5.95,8.8,2.8500000000000005,3257.142857142858,0.3257142857142858,-0.962042857142857,484.8011258913025,486.94893905656863,-2.147813165266143
2022-01-05,18000,2022-01-06,1,CE,9.7,12.125,12.125,2022-01-05 09:19:00,32.75,7.65,-2.4250000000000007,1111.111111111111,-2694.4444444444453,0.21825,-2936.944444444445,250.0,-0.2936944444444445,2022,09:15:00,18350,0.95,0.95,0.0,0.0,0.0,-0.2936944444444445,484.50743144685805,486.94893905656863,-2.441507609710584
2022-01-05,17650,2022-01-06,1,PE,32.75,40.9375,5.0,2022-01-05 15:30:00,34.75,5.0,27.75,1133.14447592068,31444.75920679887,0.3775,31016.99716713881,250.0,3.101699716713881,2022,09:15:00,17300,6.5,2.7,-3.8,-4305.949008498584,-0.43059490084985835,2.6711048158640227,487.17853626272205,487.17853626272205,0.0
2022-01-06,17950,2022-01-06,0,CE,4.1,5.125,0.05,2022-01-06 15:29:00,3.45,0.05,4.05,1114.2061281337046,4512.534818941504,0.0414999999999999,4466.295264623955,249.99999999999997,0.4466295264623954,2022,09:15:00,18300,0.9,0.05,-0.85,-947.0752089136489,-0.0947075208913649,0.3519220055710305,487.5304582682931,487.5304582682931,0.0
2022-01-06,17600,2022-01-06,0,PE,9.0,11.25,11.25,2022-01-06 09:17:00,22.4,0.05,-2.25,1136.3636363636365,-2556.818181818182,0.2025,-2786.9318181818185,250.00000000000009,-0.2786931818181818,2022,09:15:00,17250,2.35,2.25,-0.10000000000000009,-113.63636363636375,-0.011363636363636374,-0.29005681818181817,487.2404014501113,487.5304582682931,-0.2900568181818244
2022-01-07,18000,2022-01-13,6,CE,79.7,99.625,65.0,2022-01-07 15:30:00,95.25,42.55,14.700000000000005,1003.7641154328734,14755.332496863242,1.4469999999999998,13302.885821831876,225.8469259723965,1.3302885821831874,2022,09:15:00,18350,13.8,8.8,-5.0,-5018.820577164367,-0.5018820577164367,0.8284065244667507,488.068807974578,488.068807974578,0.0
2022-01-07,17600,2022-01-13,6,PE,66.0,82.5,82.5,2022-01-07 12:42:00,99.9,40.4,-16.5,1136.3636363636365,-18750.000000000004,1.485,-20437.5,250.00000000000009,-2.04375,2022,09:15:00,17250,17.7,22.35,4.650000000000002,5284.090909090912,0.5284090909090912,-1.515340909090909,486.5534670654871,488.068807974578,-1.5153409090909236
2022-01-10,18100,2022-01-13,3,CE,53.5,66.875,66.875,2022-01-10 14:59:00,77.0,42.5,-13.375,1104.9723756906078,-14779.00552486188,1.20375,-16109.116022099448,250.0,-1.6109116022099448,2022,09:15:00,18450,6.05,5.55,-0.5,-552.4861878453039,-0.05524861878453039,-1.6661602209944752,484.8873068444926,488.068807974578,-3.181501130085394
2022-01-10,17750,2022-01-13,3,PE,60.7,75.875,28.45,2022-01-10 15:30:00,72.35,28.45,32.25,1126.7605633802818,36338.02816901409,0.8915000000000001,35333.52112676057,250.00000000000009,3.533352112676057,2022,09:15:00,17400,12.8,7.0,-5.800000000000001,-6535.211267605636,-0.6535211267605636,2.8798309859154934,487.7671378304081,488.068807974578,-0.30167014416991833
2022-01-11,18200,2022-01-13,2,CE,44.2,55.25,32.0,2022-01-11 15:30:00,44.5,24.0,12.200000000000005,1098.9010989010987,13406.593406593409,0.762,12569.23076923077,249.99999999999997,1.256923076923077,2022,09:15:00,18550,2.8,1.45,-1.3499999999999999,-1483.5164835164833,-0.14835164835164832,1.1085714285714288,488.87570925897955,488.87570925897955,0.0
2022-01-11,17800,2022-01-13,2,PE,37.6,47.0,47.0,2022-01-11 09:42:00,47.0,18.9,-9.4,1123.5955056179776,-10561.797752808989,0.846,-11512.359550561796,250.0,-1.1512359550561797,2022,09:15:00,17450,7.05,9.1,2.05,2303.370786516854,0.23033707865168537,-0.9208988764044943,487.95481038257503,488.87570925897955,-0.9208988764045216
2022-01-12,18350,2022-01-13,1,CE,13.2,16.5,10.7,2022-01-12 15:30:00,16.2,8.3,2.5,1089.9182561307905,2724.7956403269754,0.239,2464.305177111717,250.0,0.2464305177111717,2022,09:15:00,18700,0.95,0.55,-0.3999999999999999,-435.9673024523161,-0.04359673024523161,0.20283378746594008,488.15764417004095,488.87570925897955,-0.7180650889386015
2022-01-12,18000,2022-01-13,1,PE,22.3,27.875,27.875,2022-01-12 09:16:00,28.7,8.4,-5.574999999999999,1111.111111111111,-6194.444444444443,0.50175,-6751.944444444444,250.0,-0.6751944444444444,2022,09:15:00,17650,3.5,3.95,0.4500000000000002,500.00000000000017,0.05000000000000002,-0.6251944444444444,487.5324497255965,488.87570925897955,-1.3432595333830477
2022-01-13,18450,2022-01-13,0,CE,1.3,1.625,0.05,2022-01-13 15:29:00,1.25,0.05,1.25,1084.010840108401,1355.0135501355012,0.0135,1340.3794037940377,250.0,0.1340379403794037,2022,09:15:00,18800,0.45,0.05,-0.4,-433.60433604336043,-0.04336043360433604,0.09067750677506765,487.6231272323716,488.87570925897955,-1.2525820266079677
