date,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,DATETIME,Hedge Strike,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Hedge ROI%,Total ROI%,Cumulative ROI%,Max Cumulative ROI%,DD
2022-02-15,2022-02-17,2,16900,P,98.4,11:25:00,190.0,0.05,2022-02-17,15:25:00,EOD exit,98.35,0.9845,327.5109170305677,31888.264192139744,3.188826419213974,2022,2,102.45,0.05,3.2210698689956336,69.18668122270742,2022-02-15 11:25:00,0,,,,,0.0,3.188826419213974,283.1194442976908,283.8217069873877,-0.7022626896969086
2022-02-17,2022-02-17,0,17400,C,34.8,09:25:00,76.8,0.05,2022-02-17,15:25:00,EOD exit,34.75,0.3485,714.2857142857143,24572.5,2.45725,2022,2,54.15,0.05,2.482142857142857,155.35714285714286,2022-02-17 09:25:00,18100,0.6,0.05,-0.5499999999999999,-392.85714285714283,-0.039285714285714285,2.417964285714286,285.53740858340507,285.53740858340507,0.0
2022-02-21,2022-02-24,3,17200,C,154.15,09:15:00,201.9,201.9,2022-02-21,11:45:00,SL hit,-47.75,3.5605,628.2722513089005,-32236.96335078534,-3.2236963350785337,2022,2,205.0,122.1,2.013612565445027,135.0785340314136,2022-02-21 09:15:00,18050,3.25,2.95,-0.2999999999999998,-188.48167539267004,-0.018848167539267005,-3.242544502617801,282.29486408078725,285.53740858340507,-3.242544502617818
2022-02-22,2022-02-24,2,16850,C,212.9,09:15:00,374.5,374.5,2022-02-23,09:15:00,SL hit,-161.6,5.874,185.6435643564357,-31090.470297029704,-3.10904702970297,2022,2,386.15,164.55,0.8975866336633662,39.10117574257426,2022-02-22 09:15:00,0,,,,,0.0,-3.10904702970297,279.18581705108426,285.53740858340507,-6.3515915323208105
2022-02-24,2022-02-24,0,16550,C,94.05,09:35:00,288.35,0.05,2022-02-24,15:25:00,EOD exit,94.0,0.941,154.4004117344313,14368.34791559444,1.4368347915594442,2022,2,139.85,0.05,1.4513638703036542,31.941585177560476,2022-02-24 09:35:00,0,,,,,0.0,1.4368347915594442,280.6226518426437,285.53740858340507,-4.914756740761391
2022-02-28,2022-03-03,3,16500,C,184.0,09:15:00,252.55,252.55,2022-02-28,10:35:00,SL hit,-68.55000000000001,4.3655,437.6367614879649,-31910.50328227571,-3.191050328227571,2022,2,262.45,164.35,0.8599562363238512,90.26258205689275,2022-02-28 09:15:00,0,,,,,0.0,-3.191050328227571,277.4316015144161,285.53740858340507,-8.105807068988952
2022-03-02,2022-03-03,1,16600,C,114.3,11:45:00,239.0,0.05,2022-03-03,15:25:00,EOD exit,114.25,1.1435,240.57738572574175,27210.866078588613,2.721086607858861,2022,3,195.95,0.05,2.7485966319165995,49.91980753809142,2022-03-02 11:45:00,0,,,,,0.0,2.721086607858861,280.152688122275,285.53740858340507,-5.384720461130087
2022-03-02,2022-03-03,1,16550,P,136.0,14:55:00,219.85,51.45,2022-03-03,15:25:00,EOD exit,84.55,1.8745,357.78175313059035,29579.78533094812,2.957978533094812,2022,3,140.8,19.75,4.159212880143113,74.01610017889088,2022-03-02 14:55:00,0,,,,,0.0,2.957978533094812,283.1106666553698,285.53740858340507,-2.4267419280352556
2022-03-07,2022-03-10,3,15900,C,180.75,09:25:00,260.65,269.0,2022-03-09,09:15:00,Gap SL hit,-88.25,4.4975000000000005,375.4693366708386,-34823.842302878606,-3.4823842302878605,2022,3,274.0,101.7,2.968085106382979,74.62453066332918,2022-03-07 09:25:00,0,,,,,0.0,-3.4823842302878605,279.628282425082,285.53740858340507,-5.90912615832309
2022-03-08,2022-03-10,2,15700,P,108.0,14:25:00,213.95,0.05,2022-03-10,15:25:00,EOD exit,107.95,1.0805,283.1524303916942,30260.358659745165,3.026035865974517,2022,3,115.0,0.05,3.056630486078339,55.56866446436999,2022-03-08 14:25:00,0,,,,,0.0,3.026035865974517,282.6543182910565,285.53740858340507,-2.8830902923485837
2022-03-14,2022-03-17,3,16600,P,163.85,10:55:00,225.2,0.05,2022-03-17,15:25:00,EOD exit,163.79999999999998,1.639,488.997555012225,79296.33251833741,7.929633251833741,2022,3,220.0,0.05,8.009779951100244,101.4669926650367,2022-03-14 10:55:00,15750,23.0,0.05,-22.95,-11222.493887530563,-1.1222493887530562,6.807383863080685,289.4617021541372,289.4617021541372,0.0
2022-03-15,2022-03-17,2,16950,C,88.95,12:55:00,174.6,260.0,2022-03-17,09:15:00,Gap SL hit,-171.05,3.4895,350.2626970227671,-61134.67600700526,-6.113467600700527,2022,3,280.45,42.05,1.642732049036778,74.21190893169877,2022-03-15 12:55:00,0,,,,,0.0,-6.113467600700527,283.34823455343667,289.4617021541372,-6.113467600700517
2022-03-21,2022-03-24,3,17350,C,115.95,12:25:00,195.0,0.05,2022-03-24,15:25:00,EOD exit,115.9,1.16,379.5066413662239,43544.59203036053,4.354459203036053,2022,3,165.1,0.05,4.398481973434535,82.3055028462998,2022-03-21 12:25:00,0,,,,,0.0,4.354459203036053,287.70269375647274,289.4617021541372,-1.759008397664445
2022-03-22,2022-03-24,2,17100,P,106.0,12:55:00,203.0,0.05,2022-03-24,15:25:00,EOD exit,105.95,1.0605,309.2783505154639,32440.05154639175,3.244005154639175,2022,3,111.55,0.05,3.27680412371134,66.1082474226804,2022-03-22 12:55:00,0,,,,,0.0,3.244005154639175,290.9466989111119,290.9466989111119,0.0
2022-03-25,2022-03-31,6,17300,C,133.8,11:55:00,190.25,190.25,2022-03-30,09:15:00,SL hit,-56.44999999999999,3.2405000000000004,531.4437555358726,-31722.143489814,-3.1722143489814,2022,3,218.1,58.2,4.017714791851198,114.92471213463244,2022-03-25 11:55:00,18150,4.35,1.05,-3.3,-1753.7643932683795,-0.17537643932683794,-3.347590788308238,287.59910812280367,290.9466989111119,-3.3475907883082527
2022-03-28,2022-03-31,3,17150,P,113.3,12:45:00,229.9,0.05,2022-03-31,15:25:00,EOD exit,113.25,1.1335,257.2898799313893,28846.44082332761,2.8846440823327617,2022,3,135.55,0.05,2.9138078902229845,55.1565180102916,2022-03-28 12:45:00,0,,,,,0.0,2.8846440823327617,290.48375220513645,290.9466989111119,-0.46294670597546883
2022-04-01,2022-04-07,6,17400,P,94.45,11:05:00,174.0,0.05,2022-04-07,15:25:00,EOD exit,94.4,0.945,377.1213073538655,35243.87177875551,3.5243871778755507,2022,4,104.1,0.05,3.5600251414204904,82.02388434946576,2022-04-01 11:05:00,0,,,,,0.0,3.5243871778755507,294.008139383012,294.008139383012,0.0
2022-04-06,2022-04-07,1,17850,C,67.8,09:55:00,115.0,0.05,2022-04-07,15:25:00,EOD exit,67.75,0.6785,635.593220338983,42630.1906779661,4.26301906779661,2022,4,102.9,0.05,4.306144067796609,141.81673728813558,2022-04-06 09:55:00,18750,1.25,0.05,-1.2,-762.7118644067796,-0.07627118644067797,4.186747881355932,298.19488726436794,298.19488726436794,0.0
2022-04-08,2022-04-13,5,17700,C,130.35,09:25:00,169.35,169.35,2022-04-08,12:05:00,SL hit,-39.0,2.997,769.2307692307693,-32305.384615384617,-3.230538461538462,2022,4,170.0,104.7,1.9730769230769225,170.1923076923077,2022-04-08 09:25:00,18400,6.65,6.25,-0.40000000000000036,-307.69230769230796,-0.030769230769230795,-3.2613076923076925,294.93357957206024,298.19488726436794,-3.261307692307696
2022-04-08,2022-04-13,5,17650,P,79.0,12:15:00,160.85,160.85,2022-04-12,09:55:00,SL hit,-81.85,2.3985,366.5241295051924,-30879.108124618204,-3.0879108124618204,2022,4,174.75,42.45,1.3396456933414782,80.86438607208308,2022-04-08 12:15:00,0,,,,,0.0,-3.0879108124618204,291.8456687595984,298.19488726436794,-6.34921850476951
2022-04-11,2022-04-13,2,17750,C,78.75,09:35:00,145.9,0.05,2022-04-13,15:25:00,EOD exit,78.7,0.788,446.7609828741623,34808.04169769173,3.4808041697691734,2022,4,119.65,0.05,3.516008935219657,99.12509307520476,2022-04-11 09:35:00,0,,,,,0.0,3.4808041697691734,295.3264729293676,298.19488726436794,-2.8684143350003524
2022-04-19,2022-04-21,2,17300,C,48.6,13:05:00,94.0,94.0,2022-04-21,14:15:00,SL hit,-45.4,1.426,660.7929515418502,-30942.29074889868,-3.094229074889868,2022,4,102.0,9.1,2.610132158590309,142.89647577092512,2022-04-19 13:05:00,18150,1.55,0.15,-1.4000000000000001,-925.1101321585904,-0.09251101321585904,-3.186740088105727,292.13973284126183,298.19488726436794,-6.055154423106103
2022-04-19,2022-04-21,2,17250,P,76.25,13:55:00,147.45,147.45,2022-04-19,14:55:00,SL hit,-71.19999999999999,2.237,421.34831460674167,-30942.55617977528,-3.094255617977528,2022,4,247.45,74.45,0.0758426966292133,90.85323033707868,2022-04-19 13:55:00,0,,,,,0.0,-3.094255617977528,289.0454772232843,298.19488726436794,-9.149410041083627
2022-04-22,2022-04-28,6,17250,C,122.25,13:55:00,184.0,0.05,2022-04-28,15:25:00,EOD exit,122.2,1.223,485.82995951417,58774.25101214575,5.877425101214574,2022,4,131.6,0.05,5.936842105263158,104.7570850202429,2022-04-22 13:55:00,18100,2.85,0.05,-2.8000000000000003,-1360.3238866396762,-0.1360323886639676,5.741392712550606,294.78686993583494,298.19488726436794,-3.408017328532992
2022-04-26,2022-04-28,2,17100,P,74.2,09:35:00,114.9,114.9,2022-04-26,12:45:00,SL hit,-40.7,1.891,737.1007371007371,-31393.857493857493,-3.1393857493857493,2022,4,119.0,67.0,0.530712530712531,157.55528255528256,2022-04-26 09:35:00,16400,3.5,3.9,0.3999999999999999,294.84029484029475,0.029484029484029475,-3.10990171990172,291.67696821593324,298.19488726436794,-6.517919048434692
2022-04-26,2022-04-28,2,17100,P,63.25,14:55:00,127.45,127.45,2022-04-27,11:25:00,SL hit,-64.2,1.907,467.2897196261682,-30891.1214953271,-3.08911214953271,2022,4,134.0,47.35,0.7429906542056074,99.88317757009348,2022-04-26 14:55:00,0,,,,,0.0,-3.08911214953271,288.58785606640055,298.19488726436794,-9.607031197967387
2022-04-28,2022-04-28,0,17150,P,59.2,11:15:00,95.0,0.05,2022-04-28,15:25:00,EOD exit,59.150000000000006,0.5925,837.9888268156425,49070.53072625699,4.9070530726257,2022,4,60.1,0.05,4.956703910614526,179.64385474860336,2022-04-28 11:15:00,16450,0.55,0.05,-0.5,-418.99441340782124,-0.04189944134078213,4.865153631284917,293.45300969768545,298.19488726436794,-4.74187756668249
2022-04-29,2022-05-05,6,17300,P,119.65,11:25:00,181.75,181.75,2022-04-29,14:15:00,SL hit,-62.1,3.014,483.0917874396136,-31456.038647342997,-3.145603864734299,2022,4,186.4,109.55,0.4879227053140101,104.46859903381645,2022-04-29 11:25:00,16450,7.85,8.85,1.0,483.0917874396136,0.04830917874396136,-3.0972946859903376,290.3557150116951,298.19488726436794,-7.8391722526728245
2022-04-29,2022-05-05,6,17350,C,70.65,14:55:00,161.6,0.05,2022-05-05,15:25:00,EOD exit,70.60000000000001,0.7070000000000001,329.8515667949423,23054.315557998907,2.3054315557998906,2022,5,74.7,0.05,2.328752061572293,71.53655854865312,2022-04-29 14:55:00,0,,,,,0.0,2.3054315557998906,292.661146567495,298.19488726436794,-5.53374069687294
2022-05-09,2022-05-12,3,16250,C,123.15,09:25:00,172.75,172.75,2022-05-09,11:35:00,SL hit,-49.6,2.959,604.8387096774194,-31789.717741935485,-3.1789717741935486,2022,5,202.75,120.75,0.145161290322581,122.85786290322582,2022-05-09 09:25:00,17050,4.45,4.25,-0.20000000000000018,-120.96774193548399,-0.012096774193548399,-3.191068548387097,289.4700780191079,298.19488726436794,-8.724809245260019
2022-05-10,2022-05-12,2,16200,P,72.55,11:55:00,129.95,129.95,2022-05-11,09:45:00,SL hit,-57.39999999999999,2.025,522.6480836236934,-31058.362369337978,-3.105836236933798,2022,5,132.9,53.45,0.998257839721254,105.83623693379792,2022-05-10 11:55:00,15400,4.0,2.1,-1.9,-993.0313588850174,-0.09930313588850175,-3.2051393728222997,286.2649386462856,298.19488726436794,-11.929948618082335
2022-05-10,2022-05-12,2,16250,C,125.9,14:55:00,227.95,0.1,2022-05-12,15:25:00,EOD exit,125.8,1.26,293.9735423811857,36611.46496815288,3.661146496815287,2022,5,137.95,0.05,3.699657030867223,59.71337579617836,2022-05-10 14:55:00,0,,,,,0.0,3.661146496815287,289.92608514310086,298.19488726436794,-8.268802121267072
2022-05-13,2022-05-19,6,15950,P,145.35,11:45:00,225.0,225.0,2022-05-13,14:15:00,SL hit,-79.65,3.703500000000001,376.6478342749529,-31394.91525423729,-3.139491525423729,2022,5,231.05,124.7,0.7777777777777775,75.09416195856873,2022-05-13 11:45:00,0,,,,,0.0,-3.139491525423729,286.7865936176771,298.19488726436794,-11.408293646690822
2022-05-16,2022-05-19,3,15850,C,128.85,12:35:00,234.7,234.7,2022-05-17,10:15:00,SL hit,-105.85,3.6355,283.4199338686821,-31030.37316957959,-3.103037316957959,2022,5,245.35,117.45,0.3230987246102973,56.15257439773265,2022-05-16 12:35:00,0,,,,,0.0,-3.103037316957959,283.68355630071915,298.19488726436794,-14.511330963648788
2022-05-17,2022-05-19,2,15900,P,103.75,10:05:00,141.95,90.05,2022-05-19,15:25:00,EOD exit,13.700000000000005,1.938,785.3403141361259,9237.172774869116,0.9237172774869116,2022,5,118.85,7.55,7.554973821989532,156.08638743455504,2022-05-17 10:05:00,15250,10.0,0.05,-9.95,-7814.136125654452,-0.7814136125654453,0.1423036649214663,283.82585996564063,298.19488726436794,-14.369027298727303
2022-05-19,2022-05-19,0,15950,C,43.3,09:35:00,98.25,0.05,2022-05-19,15:25:00,EOD exit,43.25,0.4334999999999999,545.950864422202,23375.70518653321,2.337570518653321,2022,5,62.25,0.05,2.361237488626024,108.84895359417652,2022-05-19 09:35:00,16750,1.45,0.05,-1.4,-764.3312101910827,-0.07643312101910828,2.261137397634213,286.08699736327486,298.19488726436794,-12.107889901093074
2022-05-23,2022-05-26,3,16250,P,112.4,12:15:00,208.8,208.8,2022-05-24,09:25:00,SL hit,-96.4,3.2120000000000006,311.2033195020747,-30999.58506224067,-3.0999585062240667,2022,5,217.45,95.35,0.5306016597510377,63.21317427385892,2022-05-23 12:15:00,0,,,,,0.0,-3.0999585062240667,282.9870388570508,298.19488726436794,-15.207848407317158
2022-05-23,2022-05-26,3,16300,C,96.2,14:55:00,212.0,0.05,2022-05-26,15:25:00,EOD exit,96.15,0.9625,259.0673575129534,24659.97409326425,2.465997409326425,2022,5,112.05,0.05,2.4909326424870466,52.784974093264246,2022-05-23 14:55:00,0,,,,,0.0,2.465997409326425,285.4530362663772,298.19488726436794,-12.741850997990753
2022-05-25,2022-05-26,1,16150,P,79.55,09:15:00,137.0,137.0,2022-05-25,11:35:00,SL hit,-57.45,2.1655,522.1932114882507,-31130.80939947781,-3.113080939947781,2022,5,137.85,75.0,0.2375979112271539,105.4177545691906,2022-05-25 09:15:00,15350,1.8,2.1,0.30000000000000004,156.6579634464752,0.01566579634464752,-3.0974151436031336,282.35562112277404,298.19488726436794,-15.839266141593896
2022-05-27,2022-06-02,6,16250,P,137.35,13:15:00,199.35,0.1,2022-06-02,15:25:00,EOD exit,137.25,1.3744999999999998,483.8709677419355,65746.20967741935,6.574620967741934,2022,6,162.9,0.05,6.643548387096773,98.28629032258064,2022-05-27 13:15:00,0,,,,,0.0,6.574620967741934,288.93024209051595,298.19488726436794,-9.264645173851989
2022-06-01,2022-06-02,1,16600,C,63.1,13:05:00,129.5,28.05,2022-06-02,15:25:00,EOD exit,35.05,0.9115,451.8072289156626,15424.021084337348,1.5424021084337347,2022,6,64.65,7.2,2.525602409638554,93.75,2022-06-01 13:05:00,0,,,,,0.0,1.5424021084337347,290.4726441989497,298.19488726436794,-7.72224306541824
2022-06-06,2022-06-09,3,16550,C,109.0,09:25:00,163.2,163.2,2022-06-06,13:45:00,SL hit,-54.19999999999999,2.722,553.5055350553507,-31506.642066420667,-3.150664206642067,2022,6,165.0,102.45,0.3625461254612545,114.5064575645757,2022-06-06 09:25:00,17400,2.05,1.6,-0.44999999999999973,-249.0774907749077,-0.024907749077490767,-3.175571955719558,287.29707224323016,298.19488726436794,-10.897815021137774
2022-06-07,2022-06-09,2,16500,C,91.8,09:15:00,139.5,0.05,2022-06-09,15:25:00,EOD exit,91.75,0.9185,628.9308176100628,57126.729559748426,5.712672955974843,2022,6,102.45,0.05,5.770440251572327,129.71698113207546,2022-06-07 09:15:00,17300,1.65,0.05,-1.5999999999999999,-1006.2893081761005,-0.10062893081761004,5.612044025157233,292.9091162683874,298.19488726436794,-5.285770995980556
2022-06-08,2022-06-09,1,16450,P,63.35,10:35:00,195.0,195.0,2022-06-09,09:15:00,SL hit,-131.65,2.5835000000000004,227.8769464489176,-30588.72009115077,-3.0588720091150776,2022,6,206.4,54.8,0.1948347892138246,46.85719711355868,2022-06-08 10:35:00,0,,,,,0.0,-3.0588720091150776,289.8502442592723,298.19488726436794,-8.344643005095634
2022-06-10,2022-06-16,6,16300,C,128.15,11:25:00,193.9,0.05,2022-06-16,15:25:00,EOD exit,128.1,1.2820000000000005,456.2737642585552,57863.72623574144,5.786372623574144,2022,6,135.35,0.05,5.844866920152091,92.96577946768062,2022-06-10 11:25:00,0,,,,,0.0,5.786372623574144,295.63661688284645,298.19488726436794,-2.5582703815214813
2022-06-20,2022-06-23,3,15350,C,124.7,09:25:00,181.0,181.0,2022-06-21,09:15:00,SL hit,-56.3,3.057,532.8596802841919,-31628.952042628775,-3.162895204262877,2022,6,212.75,100.2,1.30550621669627,102.24245115452932,2022-06-20 09:25:00,16100,3.3,2.35,-0.9499999999999997,-506.21669626998215,-0.05062166962699821,-3.2135168738898754,292.42310000895657,298.19488726436794,-5.771787255411368
2022-06-20,2022-06-23,3,15300,P,126.95,12:15:00,220.95,0.05,2022-06-23,15:25:00,EOD exit,126.9,1.27,319.14893617021283,40094.68085106384,4.009468085106384,2022,6,170.8,0.05,4.050000000000001,61.03723404255321,2022-06-20 12:15:00,0,,,,,0.0,4.009468085106384,296.43256809406296,298.19488726436794,-1.762319170304977
2022-06-28,2022-06-30,2,15800,C,80.5,09:45:00,117.0,117.0,2022-06-28,12:35:00,SL hit,-36.5,1.975,821.917808219178,-31623.28767123288,-3.162328767123288,2022,6,138.0,75.0,0.4520547945205478,162.32876712328766,2022-06-28 09:45:00,16450,2.15,2.0,-0.1499999999999999,-123.28767123287663,-0.012328767123287664,-3.1746575342465757,293.25791055981637,298.19488726436794,-4.936976704551569
2022-06-28,2022-06-30,2,15750,P,66.95,14:55:00,135.0,0.05,2022-06-30,15:25:00,EOD exit,66.9,0.67,440.852314474651,29197.648787656137,2.919764878765614,2022,6,130.75,0.05,2.949301983835415,86.79279941219691,2022-06-28 14:55:00,0,,,,,0.0,2.919764878765614,296.17767543858196,298.19488726436794,-2.017211825785978
2022-07-04,2022-07-07,3,15700,P,93.95,14:15:00,167.0,0.05,2022-07-07,15:25:00,EOD exit,93.9,0.94,410.6776180698152,38176.591375770025,3.817659137577002,2022,7,99.35,0.05,3.8562628336755647,80.59548254620124,2022-07-04 14:15:00,0,,,,,0.0,3.817659137577002,299.99533457615894,299.99533457615894,0.0
2022-07-11,2022-07-14,3,16150,C,111.75,09:15:00,128.85,128.85,2022-07-11,13:45:00,SL hit,-17.099999999999994,2.406,1238.3900928792568,-24156.03715170277,-2.415603715170277,2022,7,135.6,94.0,2.198142414860681,249.99999999999997,2022-07-11 09:15:00,16650,3.65,4.5,0.8500000000000001,1052.6315789473683,0.10526315789473682,-2.3103405572755404,297.6849940188834,299.99533457615894,-2.3103405572755378
2022-07-11,2022-07-14,3,16100,P,79.85,13:45:00,120.0,120.0,2022-07-12,12:45:00,SL hit,-40.150000000000006,1.9985,747.19800747198,-31493.27521793275,-3.149327521793275,2022,7,125.0,59.4,1.5280199252801987,150.37359900373596,2022-07-11 13:45:00,15450,3.45,2.3,-1.1500000000000004,-859.2777085927772,-0.08592777085927772,-3.2352552926525524,294.44973872623086,299.99533457615894,-5.545595849928077
2022-07-12,2022-07-14,2,16150,C,90.1,09:15:00,94.75,94.75,2022-07-12,09:35:00,SL hit,-4.650000000000006,1.8485,1238.3900928792568,-8047.678018575857,-0.8047678018575857,2022,7,95.0,83.05,0.8730650154798757,249.99999999999997,2022-07-12 09:15:00,16650,2.25,2.4,0.1499999999999999,185.75851393188842,0.01857585139318884,-0.7861919504643968,293.66354677576646,299.99533457615894,-6.331787800392476
2022-07-12,2022-07-14,2,16150,C,69.95,12:15:00,97.7,0.05,2022-07-14,15:25:00,EOD exit,69.9,0.7000000000000001,1081.081081081081,74810.81081081081,7.481081081081081,2022,7,87.7,0.05,7.556756756756758,218.2432432432432,2022-07-12 12:15:00,16650,2.5,0.05,-2.45,-2648.6486486486488,-0.2648648648648649,7.216216216216216,300.87976299198266,300.87976299198266,0.0
2022-07-15,2022-07-21,6,16000,P,109.65,14:35:00,169.65,0.05,2022-07-21,15:25:00,EOD exit,109.6,1.097,500.0,54251.50000000001,5.42515,2022,7,120.0,0.05,5.48,100.0,2022-07-15 14:35:00,0,,,,,0.0,5.42515,306.30491299198263,306.30491299198263,0.0
2022-07-22,2022-07-28,6,16650,P,108.05,12:25:00,148.45,148.45,2022-07-25,10:05:00,SL hit,-40.39999999999999,2.565,742.5742574257428,-31904.70297029703,-3.190470297029703,2022,7,148.8,85.85,1.648514851485149,154.5482673267327,2022-07-22 12:25:00,16000,7.85,5.75,-2.0999999999999996,-1559.4059405940595,-0.15594059405940597,-3.346410891089109,302.9585021008935,306.30491299198263,-3.3464108910891355
2022-07-25,2022-07-28,3,16700,C,66.65,09:55:00,125.0,125.0,2022-07-28,09:55:00,SL hit,-58.35,1.9165,514.1388174807198,-30985.3470437018,-3.0985347043701794,2022,7,125.9,8.6,2.984575835475579,107.32647814910024,2022-07-25 09:55:00,17550,1.25,0.4,-0.85,-437.0179948586118,-0.04370179948586118,-3.1422365038560405,299.81626559703744,306.30491299198263,-6.48864739494519
2022-07-29,2022-08-04,6,17050,P,77.05,14:55:00,142.45,0.05,2022-08-04,15:25:00,EOD exit,77.0,0.7709999999999999,458.7155963302753,34967.43119266055,3.496743119266056,2022,8,80.4,0.05,3.53211009174312,97.76376146788992,2022-07-29 14:55:00,0,,,,,0.0,3.496743119266056,303.3130087163035,306.30491299198263,-2.9919042756791328
2022-08-05,2022-08-11,6,17400,P,112.1,11:05:00,180.5,0.05,2022-08-11,15:25:00,EOD exit,112.05,1.1215,438.5964912280701,48652.85087719298,4.865285087719298,2022,8,170.0,0.05,4.914473684210527,95.39473684210526,2022-08-05 11:05:00,0,,,,,0.0,4.865285087719298,308.1782938040228,308.1782938040228,0.0
2022-08-08,2022-08-11,3,17450,C,86.55,09:15:00,114.15,114.15,2022-08-08,09:25:00,SL hit,-27.60000000000001,2.007,1086.95652173913,-32181.521739130432,-3.2181521739130434,2022,8,117.25,85.4,0.124999999999999,237.09239130434776,2022-08-08 09:15:00,17950,4.45,3.7,-0.75,-815.2173913043475,-0.08152173913043476,-3.299673913043478,304.87861989097934,308.1782938040228,-3.2996739130434776
2022-08-12,2022-08-18,6,17650,P,92.4,11:15:00,142.0,0.05,2022-08-18,15:25:00,EOD exit,92.35,0.9245,604.8387096774194,55297.68145161292,5.529768145161292,2022,8,103.95,0.05,5.585685483870969,133.44254032258064,2022-08-12 11:15:00,16750,3.45,0.05,-3.4000000000000004,-2056.4516129032263,-0.20564516129032265,5.324122983870969,310.2027428748503,310.2027428748503,0.0
2022-08-18,2022-08-18,0,17900,C,33.65,09:25:00,69.0,69.0,2022-08-18,09:45:00,SL hit,-35.35,1.0265,848.6562942008486,-30871.14568599717,-3.087114568599717,2022,8,73.0,32.7,0.0806223479490802,189.88684582743983,2022-08-18 09:25:00,18600,0.6,0.55,-0.04999999999999993,-42.43281471004237,-0.004243281471004238,-3.091357850070721,307.11138502477957,310.2027428748503,-3.0913578500707217
2022-08-19,2022-08-25,6,18000,C,78.3,11:05:00,120.0,0.05,2022-08-25,15:25:00,EOD exit,78.25,0.7835,719.4244604316547,55731.29496402878,5.573129496402878,2022,8,84.5,0.05,5.629496402877698,161.8705035971223,2022-08-19 11:05:00,18700,1.85,0.05,-1.8,-1294.9640287769785,-0.12949640287769784,5.44363309352518,312.55501811830476,312.55501811830476,0.0
2022-08-25,2022-08-25,0,17650,P,20.6,09:25:00,43.1,43.1,2022-08-25,11:15:00,SL hit,-22.5,0.637,1133.14447592068,-26217.56373937677,-2.621756373937677,2022,8,46.4,14.7,0.6685552407932014,250.0,2022-08-25 09:25:00,17100,0.9,0.65,-0.25,-283.28611898017,-0.028328611898017,-2.6500849858356936,309.90493313246907,312.55501811830476,-2.65008498583569
2022-09-02,2022-09-08,6,17550,P,125.65,13:55:00,213.55,0.05,2022-09-08,15:25:00,EOD exit,125.6,1.257,341.29692832764505,42437.88395904437,4.243788395904437,2022,9,172.85,0.05,4.286689419795222,74.87201365187714,2022-09-02 13:55:00,0,,,,,0.0,4.243788395904437,314.1487215283735,314.1487215283735,0.0
2022-09-12,2022-09-15,3,17850,P,85.3,09:35:00,123.75,123.75,2022-09-14,09:15:00,SL hit,-38.45,2.0905,780.2340702210663,-31631.07932379714,-3.163107932379714,2022,9,125.0,25.75,4.64629388816645,174.08972691807543,2022-09-12 09:35:00,17150,5.0,3.4,-1.6,-1248.3745123537062,-0.12483745123537063,-3.2879453836150847,310.86077614475846,314.1487215283735,-3.2879453836150674
2022-09-16,2022-09-22,6,17800,C,94.55,12:45:00,165.0,165.0,2022-09-20,12:05:00,SL hit,-70.45,2.5955000000000004,425.83392476934,-31105.25195173882,-3.110525195173882,2022,9,165.65,43.3,2.182398864442867,94.74804826117813,2022-09-16 12:45:00,0,,,,,0.0,-3.110525195173882,307.7502509495846,314.1487215283735,-6.398470578788931
2022-09-20,2022-09-22,2,17750,P,89.0,09:25:00,125.8,125.8,2022-09-21,11:45:00,SL hit,-36.8,2.148,815.2173913043479,-31751.08695652174,-3.1751086956521744,2022,9,134.4,56.0,2.690217391304348,180.8763586956522,2022-09-20 09:25:00,17050,5.75,4.7,-1.0499999999999998,-855.9782608695651,-0.08559782608695651,-3.260706521739131,304.4895444278455,314.1487215283735,-9.65917710052804
2022-09-26,2022-09-29,3,17200,C,100.85,09:35:00,189.95,0.1,2022-09-29,15:25:00,EOD exit,100.75,1.0094999999999998,336.7003367003367,33582.65993265993,3.358265993265993,2022,9,135.4,0.05,3.3939393939393945,72.39057239057239,2022-09-26 09:35:00,0,,,,,0.0,3.358265993265993,307.8478104211115,314.1487215283735,-6.3009111072620385
2022-10-04,2022-10-06,2,17100,P,56.55,09:25:00,100.0,0.05,2022-10-06,15:25:00,EOD exit,56.5,0.566,690.4487917146145,38619.56271576524,3.861956271576524,2022,10,65.8,0.05,3.901035673187572,147.58342922899882,2022-10-04 09:25:00,16250,2.05,0.05,-1.9999999999999998,-1380.8975834292287,-0.13808975834292286,3.723866513233601,311.5716769343451,314.1487215283735,-2.5770445940284503
2022-10-07,2022-10-13,6,17300,C,110.45,11:55:00,171.85,0.05,2022-10-13,15:25:00,EOD exit,110.4,1.105,488.599348534202,53401.46579804561,5.340146579804561,2022,10,159.5,0.05,5.39413680781759,105.6596091205212,2022-10-07 11:55:00,18150,1.85,0.05,-1.8,-879.4788273615636,-0.08794788273615636,5.252198697068405,316.8238756314135,316.8238756314135,0.0
