,date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin
321,2020-03-20,Friday,2020-03-26,6,8250,P,318.65,11:35:00,547.65,547.65,2020-03-23,09:25:00,0,SL hit,-229.0,8.663,131.00436681222706,-31134.890829694323,-3.113489082969432,2020,3,554.9,195.95,1.607423580786026,13.509825327510915
322,2020-03-25,Wednesday,2020-03-26,1,7700,P,178.85,11:25:00,326.75,0.05,2020-03-26,15:25:00,0,EOD exit,178.79999999999998,1.7890000000000001,202.83975659229208,35904.86815415821,3.5904868154158214,2020,3,183.1,0.05,3.626774847870182,19.523326572008116
56,2020-03-30,Monday,2020-04-01,2,8400,C,291.1,12:35:00,438.65,0.1,2020-04-01,15:25:00,0,EOD exit,291.0,2.9120000000000004,203.3209081667232,58574.31379193496,5.857431379193496,2020,4,319.4,0.05,5.91765503219248,21.348695357505935
324,2020-03-31,Tuesday,2020-04-01,1,8400,P,163.35,09:35:00,242.4,146.5,2020-04-01,15:25:00,0,EOD exit,16.849999999999994,3.0985000000000005,379.50664136622385,5218.785578747625,0.5218785578747624,2020,4,226.7,42.85,4.573055028462997,39.8481973434535
323,2020-03-31,Tuesday,2020-04-01,1,8500,P,223.15,09:15:00,259.95,259.95,2020-03-31,09:25:00,0,SL hit,-36.79999999999998,4.831,815.2173913043482,-33938.31521739131,-3.393831521739131,2020,3,260.0,225.1,-0.15896739130434698,86.616847826087
325,2020-04-08,Wednesday,2020-04-09,1,8650,P,72.25,09:35:00,126.45,0.1,2020-04-09,15:25:00,0,EOD exit,72.15,0.7234999999999999,553.5055350553505,39534.96309963099,3.953496309963099,2020,4,121.1,0.05,3.9963099630996304,59.84778597785977
57,2020-04-15,Wednesday,2020-04-16,1,9200,C,69.2,13:15:00,163.2,0.05,2020-04-16,15:25:00,0,EOD exit,69.15,0.6925,319.14893617021283,21848.13829787235,2.1848138297872346,2020,4,83.4,0.05,2.206914893617022,36.70212765957448
58,2020-04-21,Tuesday,2020-04-23,2,9050,C,86.3,12:25:00,150.3,150.3,2020-04-22,12:55:00,0,SL hit,-64.00000000000001,2.366,468.7499999999999,-31109.0625,-3.1109062499999998,2020,4,153.0,58.1,1.3218749999999995,53.027343749999986
326,2020-04-23,Thursday,2020-04-23,0,9200,P,51.05,09:25:00,93.25,0.05,2020-04-23,15:25:00,0,EOD exit,51.0,0.5109999999999999,710.9004739336492,35892.654028436016,3.5892654028436013,2020,4,52.75,0.05,3.625592417061611,81.75355450236967
59,2020-04-24,Friday,2020-04-30,6,9200,C,123.8,14:15:00,204.7,204.7,2020-04-27,09:25:00,0,SL hit,-80.89999999999999,3.285,370.8281829419036,-31218.17058096415,-3.121817058096415,2020,4,214.9,118.3,0.20395550061804696,42.645241038318915
327,2020-04-27,Monday,2020-04-30,3,9250,P,119.1,09:15:00,176.0,0.05,2020-04-30,15:25:00,0,EOD exit,119.05,1.1915,527.2407732864674,62139.80667838312,6.213980667838312,2020,4,122.0,0.05,6.2768014059753945,60.96221441124779
60,2020-05-04,Monday,2020-05-07,3,9550,C,71.35,13:45:00,119.25,0.05,2020-05-07,15:25:00,0,EOD exit,71.3,0.714,626.304801670146,44208.35073068893,4.420835073068893,2020,5,94.25,0.05,4.465553235908142,74.76513569937369
328,2020-05-07,Thursday,2020-05-07,0,9200,P,34.15,09:45:00,86.3,0.8,2020-05-07,15:25:00,0,EOD exit,33.35,0.3495,575.2636625119846,18983.98849472675,1.898398849472675,2020,5,54.75,0.55,1.9328859060402688,66.15532118887823
61,2020-05-08,Friday,2020-05-14,6,9400,C,83.3,14:35:00,152.55,147.65,2020-05-13,09:15:00,0,Gap SL hit,-64.35000000000001,2.3095,433.2129963898916,-28877.761732851985,-2.8877761732851988,2020,5,283.7,16.0,2.9155234657039704,50.902527075812266
329,2020-05-11,Monday,2020-05-14,3,9300,P,96.85,09:15:00,180.35,180.35,2020-05-11,15:05:00,0,SL hit,-83.5,2.772,359.2814371257485,-30995.928143712576,-3.0995928143712574,2020,5,182.85,73.4,0.84251497005988,41.766467065868255
62,2020-05-18,Monday,2020-05-21,3,9200,C,87.0,09:15:00,134.15,0.05,2020-05-21,15:25:00,0,EOD exit,86.95,0.8704999999999999,636.2672322375397,54769.5652173913,5.47695652173913,2020,5,87.95,0.05,5.5323435843054085,73.17073170731707
330,2020-05-20,Wednesday,2020-05-21,1,8850,P,45.4,09:15:00,84.15,0.05,2020-05-21,15:25:00,0,EOD exit,45.35,0.45449999999999996,774.1935483870966,34757.806451612894,3.4757806451612896,2020,5,48.9,0.05,3.5109677419354837,85.64516129032256
63,2020-05-26,Tuesday,2020-05-28,2,9100,C,64.0,13:05:00,119.75,119.75,2020-05-27,13:25:00,0,SL hit,-55.75,1.8375000000000001,538.1165919282511,-30988.78923766816,-3.098878923766816,2020,5,134.4,27.15,1.9829596412556054,61.21076233183855
331,2020-05-29,Friday,2020-06-04,6,9400,P,108.75,14:05:00,155.0,0.05,2020-06-04,15:25:00,0,EOD exit,108.7,1.088,648.6486486486486,69802.37837837839,6.980237837837838,2020,6,122.35,0.05,7.050810810810811,76.21621621621621
64,2020-06-04,Thursday,2020-06-04,0,10100,C,17.7,09:25:00,46.9,0.05,2020-06-04,15:25:00,0,EOD exit,17.65,0.1775,1027.3972602739727,17951.198630136987,1.7951198630136986,2020,6,27.65,0.05,1.8133561643835616,129.70890410958907
332,2020-06-05,Friday,2020-06-11,6,10050,P,108.8,13:15:00,152.3,152.3,2020-06-11,15:05:00,0,SL hit,-43.500000000000014,2.611,689.6551724137929,-31800.689655172413,-3.1800689655172416,2020,6,153.85,23.65,5.872413793103448,86.63793103448273
65,2020-06-09,Tuesday,2020-06-11,2,10200,C,75.7,09:25:00,106.35,106.35,2020-06-09,09:55:00,0,SL hit,-30.64999999999999,1.8205000000000002,978.7928221859709,-31781.89233278956,-3.178189233278956,2020,6,124.5,74.15,0.15171288743882522,124.79608482871127
66,2020-06-17,Wednesday,2020-06-18,1,9900,C,50.45,14:45:00,136.4,136.4,2020-06-18,14:05:00,0,SL hit,-85.95,1.8685000000000003,349.04013961605585,-30652.1815008726,-3.06521815008726,2020,6,153.5,16.85,1.1727748691099478,43.19371727748692
333,2020-06-18,Thursday,2020-06-18,0,9850,P,30.65,09:55:00,64.5,0.05,2020-06-18,15:25:00,0,EOD exit,30.599999999999998,0.307,886.2629246676514,26847.562776957162,2.6847562776957163,2020,6,33.05,0.05,2.7119645494830134,109.12112259970459
334,2020-06-19,Friday,2020-06-25,6,10100,P,132.05,11:25:00,191.8,0.05,2020-06-25,15:25:00,0,EOD exit,132.0,1.3210000000000002,502.092050209205,65612.8870292887,6.561288702928871,2020,6,145.35,0.05,6.627615062761507,63.38912133891213
67,2020-06-29,Monday,2020-07-02,3,10350,C,87.4,09:15:00,97.65,101.6,2020-06-30,09:15:00,0,Gap SL hit,-14.199999999999989,1.8900000000000001,1545.8937198067633,-24873.429951690807,-2.487342995169081,2020,6,110.0,61.35,4.027053140096619,200.0
68,2020-06-30,Tuesday,2020-07-02,2,10400,C,41.0,14:25:00,86.65,86.65,2020-07-01,13:25:00,0,SL hit,-45.650000000000006,1.2765000000000002,657.1741511500546,-30838.88280394304,-3.083888280394304,2020,7,88.85,37.75,0.21358159912376776,85.43263964950711
335,2020-07-01,Wednesday,2020-07-02,1,10300,P,65.45,09:45:00,108.9,0.05,2020-07-02,15:25:00,0,EOD exit,65.4,0.655,690.4487917146145,44703.10701956272,4.470310701956272,2020,7,74.75,0.05,4.515535097813578,88.89528193325661
336,2020-07-06,Monday,2020-07-09,3,10700,P,101.4,09:15:00,126.65,0.05,2020-07-09,15:25:00,0,EOD exit,101.35000000000001,1.0145,1188.118811881188,119210.49504950496,11.921049504950496,2020,7,105.25,0.05,12.041584158415843,158.91089108910893
69,2020-07-08,Wednesday,2020-07-09,1,10850,C,28.4,14:25:00,59.25,0.05,2020-07-09,15:25:00,0,EOD exit,28.349999999999998,0.2845,972.447325769854,27292.220421393835,2.7292220421393836,2020,7,28.2,0.05,2.756888168557536,131.88816855753646
70,2020-07-10,Friday,2020-07-16,6,10800,C,80.2,11:55:00,119.5,115.5,2020-07-13,09:15:00,0,Gap SL hit,-35.3,1.9569999999999999,763.3587786259543,-28440.458015267177,-2.844045801526718,2020,7,130.0,72.1,0.6183206106870236,103.05343511450383
337,2020-07-13,Monday,2020-07-16,3,10850,P,90.5,09:25:00,109.15,109.15,2020-07-13,11:45:00,0,SL hit,-18.650000000000006,1.9965000000000002,1474.6543778801843,-30446.451612903234,-3.0446451612903234,2020,7,115.0,79.2,1.666359447004608,200.0
71,2020-07-14,Tuesday,2020-07-16,2,10800,C,45.2,09:35:00,71.85,71.85,2020-07-15,11:25:00,0,SL hit,-26.64999999999999,1.1705,1125.7035647279554,-31317.636022514074,-3.1317636022514077,2020,7,74.35,18.7,2.983114446529082,151.96998123827396
338,2020-07-17,Friday,2020-07-23,6,10750,P,75.35,14:05:00,145.15,0.1,2020-07-23,15:25:00,0,EOD exit,75.25,0.7545,429.79942693409737,32018.123209169054,3.2018123209169054,2020,7,80.05,0.05,3.2363896848137528,57.75429799426933
72,2020-07-27,Monday,2020-07-30,3,11250,C,40.0,09:45:00,83.25,83.25,2020-07-28,12:45:00,0,SL hit,-43.25,1.2325,693.6416184971098,-30854.913294797687,-3.0854913294797686,2020,7,83.45,36.5,0.24277456647398846,97.54335260115607
339,2020-07-28,Tuesday,2020-07-30,2,11150,P,62.65,09:25:00,100.0,47.95,2020-07-30,15:25:00,0,EOD exit,14.699999999999996,1.1059999999999999,803.2128514056225,10918.875502008028,1.091887550200803,2020,7,78.5,1.25,4.931726907630521,111.94779116465863
73,2020-07-29,Wednesday,2020-07-30,1,11300,C,28.75,14:05:00,86.95,0.05,2020-07-30,15:25:00,0,EOD exit,28.7,0.28800000000000003,515.4639175257731,14645.360824742265,1.4645360824742266,2020,7,34.45,0.05,1.4793814432989687,72.80927835051546
74,2020-07-31,Friday,2020-08-06,6,11150,C,71.75,13:25:00,116.95,50.5,2020-08-06,15:25:00,0,EOD exit,21.25,1.2225,663.716814159292,13292.588495575219,1.329258849557522,2020,8,108.95,7.7,4.251106194690265,92.50553097345133
340,2020-08-05,Wednesday,2020-08-06,1,11150,P,41.35,09:25:00,75.5,75.5,2020-08-05,11:55:00,0,SL hit,-34.15,1.1684999999999999,878.4773060029283,-31026.500732064425,-3.1026500732064424,2020,8,124.4,29.1,1.0761346998535872,122.43777452415814
341,2020-08-10,Monday,2020-08-13,3,11250,P,68.25,09:25:00,90.3,0.05,2020-08-13,15:25:00,0,EOD exit,68.2,0.6829999999999999,1360.544217687075,91859.86394557824,9.185986394557824,2020,8,88.1,0.05,9.278911564625853,191.3265306122449
75,2020-08-13,Thursday,2020-08-13,0,11350,C,12.85,11:35:00,42.0,0.05,2020-08-13,15:25:00,0,EOD exit,12.799999999999999,0.129,1029.1595197255574,13040.480274442538,1.3040480274442539,2020,8,15.15,0.05,1.3173241852487134,146.01200686106347
342,2020-08-14,Friday,2020-08-20,6,11350,P,83.85,12:05:00,117.3,117.3,2020-08-14,13:25:00,0,SL hit,-33.45,2.0115,896.8609865470851,-31804.035874439458,-3.180403587443946,2020,8,121.0,75.0,0.7937219730941698,127.2421524663677
76,2020-08-14,Friday,2020-08-20,6,11400,C,53.9,13:15:00,79.0,79.0,2020-08-19,09:15:00,0,SL hit,-25.1,1.3290000000000002,1195.219123505976,-31588.446215139444,-3.1588446215139445,2020,8,81.2,17.5,4.350597609561753,170.3187250996016
343,2020-08-18,Tuesday,2020-08-20,2,11250,P,52.0,09:25:00,71.55,0.05,2020-08-20,15:25:00,0,EOD exit,51.95,0.5205,1422.2222222222222,73144.17777777778,7.314417777777778,2020,8,55.65,0.05,7.388444444444445,200.0
344,2020-08-24,Monday,2020-08-27,3,11400,P,61.5,09:15:00,76.3,0.05,2020-08-27,15:25:00,0,EOD exit,61.45,0.6154999999999999,1403.5087719298247,85381.75438596493,8.538175438596493,2020,8,63.9,0.05,8.624561403508773,200.00000000000006
345,2020-08-28,Friday,2020-09-03,6,11600,P,69.85,11:35:00,104.95,104.95,2020-08-31,11:35:00,0,SL hit,-35.10000000000001,1.7480000000000002,854.7008547008545,-31494.017094017094,-3.149401709401709,2020,8,125.0,22.3,4.064102564102563,123.93162393162392
77,2020-09-02,Wednesday,2020-09-03,1,11500,C,42.55,10:25:00,71.45,71.45,2020-09-02,14:15:00,0,SL hit,-28.900000000000006,1.1400000000000001,1038.062283737024,-31183.39100346021,-3.118339100346021,2020,9,89.5,39.65,0.3010380622837368,149.2214532871972
346,2020-09-02,Wednesday,2020-09-03,1,11450,P,31.6,14:05:00,76.35,0.05,2020-09-03,15:25:00,0,EOD exit,31.55,0.3165,670.3910614525141,20938.6592178771,2.09386592178771,2020,9,30.75,0.05,2.115083798882682,95.94972067039109
78,2020-09-04,Friday,2020-09-10,6,11400,C,85.35,14:35:00,148.2,49.55,2020-09-10,15:25:00,0,EOD exit,35.8,1.3489999999999998,477.32696897374706,16444.39140811456,1.6444391408114558,2020,9,99.0,3.15,3.9236276849642002,68.01909307875896
347,2020-09-08,Tuesday,2020-09-10,2,11350,P,66.5,10:15:00,97.75,97.75,2020-09-08,14:55:00,0,SL hit,-31.25,1.6425,960.0,-31576.8,-3.15768,2020,9,102.65,43.4,2.2176,136.20000000000002
348,2020-09-10,Thursday,2020-09-10,0,11350,P,29.05,09:25:00,45.6,0.1,2020-09-10,15:25:00,0,EOD exit,28.95,0.29150000000000004,1409.691629955947,40399.64757709251,4.039964757709251,2020,9,31.8,0.05,4.0881057268722465,200.0
79,2020-09-14,Monday,2020-09-17,3,11550,C,43.95,14:05:00,81.5,81.5,2020-09-16,14:55:00,0,SL hit,-37.55,1.2545,798.9347536617844,-31002.26364846871,-3.100226364846871,2020,9,85.0,29.1,1.18641810918775,115.34620505992011
349,2020-09-14,Monday,2020-09-17,3,11500,P,59.3,10:15:00,81.0,81.0,2020-09-14,13:55:00,0,SL hit,-21.700000000000003,1.4030000000000002,1382.4884792626726,-31939.631336405528,-3.1939631336405525,2020,9,101.65,53.75,0.7672811059907829,198.7327188940092
350,2020-09-15,Tuesday,2020-09-17,2,11450,P,40.3,14:25:00,80.0,0.05,2020-09-17,15:25:00,0,EOD exit,40.25,0.40349999999999997,755.6675062972291,30110.70528967254,3.011070528967254,2020,9,43.5,0.05,3.041561712846347,108.15491183879091
351,2020-09-18,Friday,2020-09-24,6,11550,P,80.25,13:35:00,112.7,112.7,2020-09-18,14:15:00,0,SL hit,-32.45,1.9295,924.4992295839753,-31783.821263482278,-3.1783821263482275,2020,9,125.0,72.0,0.7627118644067797,133.47457627118644
80,2020-09-18,Friday,2020-09-24,6,11600,C,57.65,14:15:00,90.75,0.1,2020-09-24,15:25:00,0,EOD exit,57.55,0.5775,906.3444108761329,51636.70694864048,5.163670694864049,2020,9,62.15,0.05,5.220543806646526,131.41993957703926
352,2020-09-25,Friday,2020-10-01,6,10900,P,89.0,12:15:00,152.5,0.05,2020-10-01,15:25:00,0,EOD exit,88.95,0.8905,472.4409448818898,41602.913385826774,4.160291338582677,2020,10,98.7,0.05,4.20236220472441,64.37007874015748
81,2020-09-30,Wednesday,2020-10-01,1,11250,C,34.95,09:45:00,64.0,64.0,2020-09-30,10:35:00,0,SL hit,-29.049999999999997,0.9895,1032.7022375215147,-31021.858864027537,-3.102185886402754,2020,9,66.95,30.5,0.45955249569707435,145.223752151463
353,2020-10-06,Tuesday,2020-10-08,2,11600,P,63.85,13:55:00,94.0,0.05,2020-10-08,15:25:00,0,EOD exit,63.800000000000004,0.639,995.0248756218906,62846.76616915423,6.284676616915423,2020,10,71.9,0.05,6.348258706467663,144.27860696517413
354,2020-10-13,Tuesday,2020-10-15,2,11900,P,60.15,10:35:00,109.0,109.0,2020-10-14,11:15:00,0,SL hit,-48.85,1.6915,614.1248720573183,-31038.79222108495,-3.103879222108495,2020,10,110.0,53.5,0.4083930399181166,91.35107471852608
82,2020-10-14,Wednesday,2020-10-15,1,11950,C,34.25,09:25:00,64.45,64.45,2020-10-14,14:55:00,0,SL hit,-30.200000000000003,0.9870000000000001,993.3774834437086,-30980.463576158945,-3.0980463576158948,2020,10,74.0,15.75,1.837748344370861,148.38576158940396
355,2020-10-19,Monday,2020-10-22,3,11850,P,81.55,09:45:00,109.85,0.05,2020-10-22,15:25:00,0,EOD exit,81.5,0.816,1060.070671378092,85530.74204946996,8.553074204946997,2020,10,107.0,0.05,8.639575971731448,157.02296819787986
83,2020-10-21,Wednesday,2020-10-22,1,12000,C,25.6,13:15:00,67.5,0.05,2020-10-22,15:25:00,0,EOD exit,25.55,0.2565,715.9904534606205,18109.904534606205,1.8109904534606207,2020,10,34.45,0.05,1.8293556085918854,107.39856801909309
356,2020-10-23,Friday,2020-10-29,6,11950,P,99.6,12:55:00,130.8,130.8,2020-10-26,09:15:00,0,SL hit,-31.200000000000017,2.3040000000000003,961.538461538461,-32215.384615384613,-3.221538461538461,2020,10,141.85,92.1,0.7211538461538458,143.6298076923076
84,2020-10-26,Monday,2020-10-29,3,11950,C,71.7,09:15:00,117.7,0.05,2020-10-29,15:25:00,0,EOD exit,71.65,0.7175,652.1739130434783,46260.32608695653,4.626032608695653,2020,10,77.1,0.05,4.672826086956523,97.41847826086956
85,2020-10-30,Friday,2020-11-05,6,11700,C,122.0,11:25:00,179.0,166.35,2020-11-03,09:15:00,0,Gap SL hit,-44.349999999999994,2.8835,526.3157894736842,-24859.736842105256,-2.4859736842105256,2020,11,209.9,85.15,1.939473684210526,76.97368421052632
357,2020-11-03,Tuesday,2020-11-05,2,11700,P,96.0,09:25:00,118.75,0.05,2020-11-05,15:25:00,0,EOD exit,95.95,0.9605,1318.6813186813188,125260.87912087914,12.526087912087913,2020,11,111.6,0.05,12.652747252747254,192.85714285714286
86,2020-11-04,Wednesday,2020-11-05,1,11800,C,95.35,13:05:00,177.0,239.25,2020-11-05,09:15:00,0,Gap SL hit,-143.9,3.346,367.42192284139617,-54101.40845070422,-5.410140845070422,2020,11,274.65,69.9,0.9350887936313527,54.194733619105925
358,2020-11-06,Friday,2020-11-12,6,12150,P,82.5,13:25:00,139.5,0.1,2020-11-12,15:25:00,0,EOD exit,82.4,0.826,526.3157894736842,42933.68421052632,4.293368421052632,2020,11,97.0,0.05,4.3394736842105255,79.93421052631578
359,2020-11-13,Friday,2020-11-19,6,12650,P,72.7,13:55:00,137.6,0.05,2020-11-19,15:25:00,0,EOD exit,72.65,0.7275,462.2496147919877,33246.147919876734,3.324614791987673,2020,11,82.3,0.05,3.358243451463791,73.09322033898306
87,2020-11-18,Wednesday,2020-11-19,1,12900,C,32.8,11:05:00,57.0,57.0,2020-11-18,13:45:00,0,SL hit,-24.200000000000003,0.898,1239.6694214876031,-31113.223140495866,-3.1113223140495867,2020,11,62.3,23.75,1.1219008264462804,199.896694214876
88,2020-11-20,Friday,2020-11-26,6,12850,C,66.95,11:15:00,118.8,118.8,2020-11-20,13:45:00,0,SL hit,-51.849999999999994,1.8575,578.5920925747349,-31074.734811957573,-3.107473481195757,2020,11,119.95,65.0,0.11282545805207346,92.93635486981681
360,2020-11-24,Tuesday,2020-11-26,2,13000,P,70.8,09:55:00,98.95,98.95,2020-11-25,13:55:00,0,SL hit,-28.150000000000006,1.6975,1065.7193605683835,-31809.058614564834,-3.180905861456483,2020,11,124.6,23.5,5.040852575488454,173.17939609236234
361,2020-11-27,Friday,2020-12-03,6,13000,P,93.15,12:25:00,136.5,136.5,2020-11-27,14:45:00,0,SL hit,-43.349999999999994,2.2965,692.0415224913496,-31589.273356401387,-3.158927335640139,2020,11,149.35,87.8,0.37024221453287265,112.45674740484431
362,2020-12-01,Tuesday,2020-12-03,2,13050,P,107.95,09:45:00,150.55,0.05,2020-12-03,15:25:00,0,EOD exit,107.9,1.08,704.2253521126759,75225.35211267605,7.522535211267605,2020,12,117.45,0.05,7.598591549295773,114.87676056338026
89,2020-12-02,Wednesday,2020-12-03,1,13150,C,28.9,12:55:00,80.0,0.05,2020-12-03,15:25:00,0,EOD exit,28.849999999999998,0.2895,587.0841487279844,16767.416829745594,1.6767416829745596,2020,12,54.9,0.05,1.6937377690802347,96.50195694716244
363,2020-12-04,Friday,2020-12-10,6,13150,P,57.0,14:35:00,103.2,0.05,2020-12-10,15:25:00,0,EOD exit,56.95,0.5705,649.3506493506493,36610.06493506493,3.6610064935064934,2020,12,59.9,0.05,3.6980519480519476,106.73701298701297
90,2020-12-10,Thursday,2020-12-10,0,13500,C,19.35,09:25:00,50.0,0.05,2020-12-10,15:25:00,0,EOD exit,19.3,0.19400000000000003,978.7928221859706,18700.815660685155,1.8700815660685155,2020,12,20.3,0.05,1.8890701468189233,165.17128874388254
91,2020-12-11,Friday,2020-12-17,6,13550,C,63.6,14:15:00,121.1,121.1,2020-12-14,09:15:00,0,SL hit,-57.49999999999999,1.847,521.7391304347826,-30963.65217391304,-3.096365217391304,2020,12,122.0,61.15,0.1278260869565219,88.36956521739131
92,2020-12-15,Tuesday,2020-12-17,2,13550,C,52.75,09:55:00,92.3,92.3,2020-12-15,13:55:00,0,SL hit,-39.55,1.4505000000000001,758.5335018963339,-31100.252844500632,-3.110025284450063,2020,12,97.75,44.5,0.6257901390644754,128.47661188369156
364,2020-12-16,Wednesday,2020-12-17,1,13650,P,62.45,10:55:00,77.9,77.9,2020-12-16,12:45:00,0,SL hit,-15.450000000000003,1.4035000000000002,1172.161172161172,-19755.01831501832,-1.975501831501832,2020,12,83.25,52.55,1.160439560439561,199.99999999999997
365,2020-12-17,Thursday,2020-12-17,0,13700,P,46.2,09:15:00,65.05,0.05,2020-12-17,15:25:00,0,EOD exit,46.150000000000006,0.4625,1167.8832116788321,53357.66423357665,5.335766423357665,2020,12,50.3,0.05,5.389781021897811,200.0
366,2020-12-18,Friday,2020-12-24,6,13750,P,91.6,14:05:00,149.8,149.8,2020-12-21,12:55:00,0,SL hit,-58.20000000000002,2.414,515.463917525773,-31244.329896907217,-3.1244329896907215,2020,12,151.7,74.75,0.8685567010309272,88.59536082474224
94,2020-12-21,Monday,2020-12-24,3,13800,C,40.1,12:55:00,73.15,0.05,2020-12-24,15:25:00,0,EOD exit,40.050000000000004,0.40149999999999997,907.7155824508319,35989.561270801816,3.5989561270801813,2020,12,45.2,0.05,3.6354009077155824,156.5809379727685
93,2020-12-21,Monday,2020-12-24,3,13750,C,68.25,09:15:00,98.0,98.0,2020-12-21,10:35:00,0,SL hit,-29.75,1.6625,1008.4033613445379,-31676.470588235297,-3.1676470588235297,2020,12,101.2,64.25,0.40336134453781514,173.31932773109244
367,2020-12-23,Wednesday,2020-12-24,1,13450,P,42.55,10:15:00,87.75,0.05,2020-12-24,15:25:00,0,EOD exit,42.5,0.42599999999999993,663.716814159292,27925.221238938047,2.7925221238938045,2020,12,48.25,0.05,2.820796460176991,111.58738938053096
368,2020-12-28,Monday,2020-12-31,3,13800,P,66.75,12:05:00,94.4,0.05,2020-12-31,15:25:00,0,EOD exit,66.7,0.668,1084.9909584086797,71644.12296564193,7.164412296564193,2020,12,67.65,0.05,7.236889692585893,187.16094032549725
95,2020-12-30,Wednesday,2020-12-31,1,14000,C,34.15,12:15:00,60.0,0.05,2020-12-31,15:25:00,0,EOD exit,34.1,0.34199999999999997,1142.857142857143,38580.571428571435,3.8580571428571435,2020,12,42.0,0.05,3.8971428571428572,200.0
369,2021-01-01,Friday,2021-01-07,6,13950,P,77.5,12:25:00,116.45,0.05,2021-01-07,15:25:00,0,EOD exit,77.45,0.7755,770.2182284980744,59056.09756097561,5.905609756097562,2021,1,116.35,0.05,5.965340179717587,134.30680359435172
96,2021-01-04,Monday,2021-01-07,3,14150,C,40.6,10:55:00,74.0,74.0,2021-01-04,15:15:00,0,SL hit,-33.4,1.146,898.2035928143713,-31029.34131736527,-3.1029341317365273,2021,1,78.4,33.65,0.6242514970059884,158.8697604790419
370,2021-01-08,Friday,2021-01-14,6,14250,P,98.7,11:45:00,127.4,0.05,2021-01-14,15:25:00,0,EOD exit,98.65,0.9875,1045.2961672473866,102086.2369337979,10.20862369337979,2021,1,105.15,0.05,10.31184668989547,186.19337979094075
97,2021-01-15,Friday,2021-01-21,6,14600,C,83.35,13:45:00,146.0,146.0,2021-01-21,13:25:00,0,SL hit,-62.650000000000006,2.2935,478.85075818036705,-31098.244213886668,-3.1098244213886668,2021,1,150.0,18.35,3.112529928172386,87.39026336791697
371,2021-01-19,Tuesday,2021-01-21,2,14350,P,69.3,10:05:00,105.1,0.05,2021-01-21,15:25:00,0,EOD exit,69.25,0.6935,837.9888268156425,57449.581005586595,5.74495810055866,2021,1,73.75,0.05,5.8030726256983245,150.31424581005587
98,2021-01-22,Friday,2021-01-28,6,14600,C,88.6,11:15:00,140.85,0.05,2021-01-28,15:25:00,0,EOD exit,88.55,0.8865,574.1626794258373,50333.11004784689,5.0333110047846885,2021,1,105.65,0.05,5.084210526315788,104.78468899521529
372,2021-02-01,Monday,2021-02-04,3,13750,P,127.45,11:45:00,252.85,0.05,2021-02-04,15:25:00,0,EOD exit,127.4,1.2750000000000001,239.23444976076556,30173.444976076556,3.0173444976076556,2021,2,183.4,0.05,3.047846889952153,41.118421052631575
99,2021-02-04,Thursday,2021-02-04,0,14800,C,21.8,09:25:00,48.75,48.75,2021-02-04,11:15:00,0,SL hit,-26.95,0.7055,1081.081081081081,-29897.837837837837,-2.9897837837837837,2021,2,50.0,14.25,0.8162162162162163,200.0
373,2021-02-08,Monday,2021-02-11,3,15050,P,127.05,09:15:00,194.35,0.05,2021-02-11,15:25:00,0,EOD exit,127.0,1.271,445.76523031203567,56045.616641901936,5.604561664190193,2021,2,130.55,0.05,5.661218424962853,83.85958395245171
100,2021-02-09,Tuesday,2021-02-11,2,15200,C,60.2,14:55:00,125.85,0.05,2021-02-11,15:25:00,0,EOD exit,60.150000000000006,0.6025,456.96877380045703,27211.34805788272,2.721134805788272,2021,2,74.0,0.05,2.748667174409749,86.82406702208682
101,2021-02-12,Friday,2021-02-18,6,15200,C,86.65,13:55:00,144.4,144.4,2021-02-15,09:15:00,0,SL hit,-57.75,2.3105,519.4805194805194,-31200.259740259735,-3.1200259740259737,2021,2,159.85,86.85,-0.010389610389609798,98.7012987012987
374,2021-02-15,Monday,2021-02-18,3,15250,P,87.85,09:15:00,133.75,133.75,2021-02-18,12:15:00,0,SL hit,-45.900000000000006,2.216,653.59477124183,-31448.366013071896,-3.1448366013071896,2021,2,154.75,35.15,3.4444444444444438,124.59150326797386
103,2021-02-17,Wednesday,2021-02-18,1,15300,C,36.35,12:55:00,79.5,0.1,2021-02-18,15:25:00,0,EOD exit,36.25,0.36450000000000005,695.2491309385864,24949.362688296642,2.494936268829664,2021,2,43.6,0.05,2.5237543453070685,132.96639629200465
102,2021-02-17,Wednesday,2021-02-18,1,15300,C,46.35,09:25:00,78.0,78.0,2021-02-17,11:05:00,0,SL hit,-31.65,1.2435,947.8672985781991,-31178.67298578199,-3.117867298578199,2021,2,79.5,37.0,0.8862559241706163,181.2796208530806
104,2021-02-19,Friday,2021-02-25,6,15100,C,88.5,13:55:00,163.1,0.1,2021-02-25,15:25:00,0,EOD exit,88.4,0.886,402.1447721179625,35193.297587131376,3.5193297587131376,2021,2,99.0,0.05,3.5569705093833788,75.90482573726541
375,2021-02-24,Wednesday,2021-02-25,1,14700,P,43.5,09:55:00,84.0,0.05,2021-02-25,15:25:00,0,EOD exit,43.45,0.4355,740.7407407407408,31862.5925925926,3.1862592592592596,2021,2,60.6,0.05,3.2185185185185192,136.11111111111111
