,date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,DATETIME
348,2020-01-29,Wednesday,2020-01-30,1,12100,P,27.7,09:35:00,49.05,49.05,2020-01-30,09:25:00,0,SL hit,-21.349999999999998,0.7675000000000001,18735.36299765808,-414379.39110070263,-4.143793911007027,2020,1,52.0,13.65,2.6323185011709604,283.37236533957844,2020-01-29 09:35:00
49,2020-01-31,Friday,2020-02-06,6,12150,C,82.3,14:55:00,126.85,0.05,2020-02-06,15:25:00,0,EOD exit,82.25,0.8235,8978.675645342313,731102.1324354659,7.311021324354659,2020,2,87.5,0.05,7.384960718294052,136.36363636363637,2020-01-31 14:55:00
349,2020-02-04,Tuesday,2020-02-06,2,11750,P,38.1,09:45:00,71.2,0.05,2020-02-06,15:25:00,0,EOD exit,38.050000000000004,0.3815,12084.592145015105,455208.4592145015,4.552084592145015,2020,2,40.0,0.05,4.598187311178248,177.49244712990938,2020-02-04 09:45:00
50,2020-02-10,Monday,2020-02-13,3,12150,C,23.0,09:15:00,60.0,60.0,2020-02-11,09:55:00,0,SL hit,-37.0,0.8300000000000001,10810.81081081081,-408972.9729729729,-4.089729729729729,2020,2,61.2,12.65,1.1189189189189188,164.18918918918916,2020-02-10 09:15:00
350,2020-02-12,Wednesday,2020-02-13,1,12150,P,21.0,09:15:00,48.4,0.05,2020-02-13,15:25:00,0,EOD exit,20.95,0.21050000000000002,14598.540145985402,302766.42335766426,3.0276642335766426,2020,2,22.8,0.05,3.058394160583942,221.7153284671533,2020-02-12 09:15:00
51,2020-02-13,Thursday,2020-02-13,0,12250,C,3.1,09:15:00,15.0,0.05,2020-02-13,15:25:00,0,EOD exit,3.0500000000000003,0.0315,19591.83673469388,59137.95918367348,0.5913795918367348,2020,2,3.1,0.05,0.5975510204081634,300.00000000000006,2020-02-13 09:15:00
52,2020-02-17,Monday,2020-02-20,3,12150,C,32.2,12:15:00,69.5,0.05,2020-02-20,15:25:00,0,EOD exit,32.150000000000006,0.3225,10723.860589812333,341313.6729222521,3.413136729222521,2020,2,50.0,0.05,3.4477211796246654,162.8686327077748,2020-02-17 12:15:00
53,2020-02-25,Tuesday,2020-02-27,2,11900,C,43.2,09:45:00,74.85,0.05,2020-02-27,15:25:00,0,EOD exit,43.150000000000006,0.4325,12638.230647709324,539873.6176935232,5.398736176935231,2020,2,61.4,0.05,5.453396524486574,187.9936808846762,2020-02-25 09:45:00
54,2020-02-28,Friday,2020-03-05,6,11400,C,69.95,14:45:00,145.0,0.05,2020-03-05,15:25:00,0,EOD exit,69.9,0.7000000000000001,5329.7801465689545,368820.78614257165,3.6882078614257163,2020,3,126.75,0.05,3.7255163224517,75.9493670886076,2020-02-28 14:45:00
351,2020-03-05,Thursday,2020-03-05,0,11300,P,33.65,10:35:00,74.95,31.05,2020-03-05,15:25:00,0,EOD exit,2.599999999999998,0.647,9685.230024213073,18915.25423728811,0.18915254237288112,2020,3,49.95,6.6,2.619854721549636,136.80387409200966,2020-03-05 10:35:00
55,2020-03-16,Monday,2020-03-19,3,9600,C,203.05,12:25:00,316.45,0.1,2020-03-19,15:25:00,0,EOD exit,202.95000000000002,2.0315000000000003,3527.3368606701947,708707.2310405646,7.087072310405645,2020,3,251.1,0.05,7.160493827160495,42.32804232804233,2020-03-16 12:25:00
352,2020-03-20,Friday,2020-03-26,6,8250,P,336.5,11:25:00,547.65,547.65,2020-03-23,09:25:00,0,SL hit,-211.14999999999998,8.8415,1894.3878759175943,-416749.2304049254,-4.167492304049254,2020,3,554.9,195.95,2.6625621596021793,19.53587497040019,2020-03-20 11:25:00
353,2020-03-25,Wednesday,2020-03-26,1,7700,P,179.3,11:25:00,326.75,0.05,2020-03-26,15:25:00,0,EOD exit,179.25,1.7935000000000003,2712.783994574432,481401.15293319774,4.814011529331977,2020,3,183.1,0.05,4.86266531027467,26.110545947778906,2020-03-25 11:25:00
56,2020-03-30,Monday,2020-04-01,2,8400,C,290.95,12:35:00,438.65,0.1,2020-04-01,15:25:00,0,EOD exit,290.84999999999997,2.9105000000000003,2708.1922816519973,779795.5314827352,7.797955314827351,2020,4,319.4,0.05,7.87813134732566,28.436018957345972,2020-03-30 12:35:00
354,2020-03-31,Tuesday,2020-04-01,1,8500,P,225.1,09:15:00,259.95,259.95,2020-03-31,09:25:00,0,SL hit,-34.849999999999994,4.850499999999999,11477.761836441896,-455672.8837876614,-4.556728837876614,2020,3,260.0,225.1,0.0,121.95121951219514,2020-03-31 09:15:00
355,2020-03-31,Tuesday,2020-04-01,1,8400,P,163.8,09:35:00,242.4,146.5,2020-04-01,15:25:00,0,EOD exit,17.30000000000001,3.103,5089.058524173029,72249.36386768454,0.7224936386768455,2020,4,226.7,42.85,6.155216284987279,53.435114503816806,2020-03-31 09:35:00
356,2020-04-08,Wednesday,2020-04-09,1,8650,P,72.9,09:35:00,126.45,0.1,2020-04-09,15:25:00,0,EOD exit,72.80000000000001,0.73,7469.654528478059,538338.0018674138,5.383380018674138,2020,4,121.1,0.05,5.441643323996266,80.765639589169,2020-04-08 09:35:00
57,2020-04-15,Wednesday,2020-04-16,1,9200,C,68.7,13:15:00,163.2,0.05,2020-04-16,15:25:00,0,EOD exit,68.65,0.6875,4232.804232804234,287671.9576719578,2.876719576719578,2020,4,83.4,0.05,2.9058201058201067,48.677248677248684,2020-04-15 13:15:00
357,2020-04-17,Friday,2020-04-23,6,9300,P,178.8,15:05:00,323.55,323.55,2020-04-21,09:15:00,0,SL hit,-144.75,5.0235,2763.385146804836,-413881.86528497416,-4.138818652849741,2020,4,356.4,137.15,1.1509499136442143,32.12435233160622,2020-04-17 15:05:00
58,2020-04-21,Tuesday,2020-04-23,2,9050,C,86.4,12:25:00,150.3,150.3,2020-04-22,12:55:00,0,SL hit,-63.900000000000006,2.3670000000000004,6259.780907668231,-414816.9014084507,-4.148169014084506,2020,4,153.0,58.1,1.7715179968701096,70.81377151799686,2020-04-21 12:25:00
358,2020-04-23,Thursday,2020-04-23,0,9200,P,51.0,09:25:00,93.25,0.05,2020-04-23,15:25:00,0,EOD exit,50.95,0.5105,9467.455621301775,477533.7278106509,4.775337278106509,2020,4,52.75,0.05,4.823668639053254,108.87573964497041,2020-04-23 09:25:00
59,2020-04-24,Friday,2020-04-30,6,9200,C,123.55,14:15:00,204.7,204.7,2020-04-27,09:25:00,0,SL hit,-81.14999999999999,3.2825,4929.143561306224,-416179.9137399877,-4.161799137399877,2020,4,214.9,118.3,0.25878003696857677,56.68515095502158,2020-04-24 14:15:00
359,2020-04-27,Monday,2020-04-30,3,9250,P,118.7,09:15:00,176.0,0.05,2020-04-30,15:25:00,0,EOD exit,118.65,1.1875,6980.8027923211175,819982.5479930193,8.199825479930194,2020,4,122.0,0.05,8.282722513089007,80.71553228621292,2020-04-27 09:15:00
60,2020-05-04,Monday,2020-05-07,3,9550,C,71.25,13:45:00,119.25,0.05,2020-05-07,15:25:00,0,EOD exit,71.2,0.713,8333.333333333334,587391.6666666667,5.873916666666668,2020,5,94.25,0.05,5.933333333333334,99.47916666666667,2020-05-04 13:45:00
360,2020-05-07,Thursday,2020-05-07,0,9200,P,34.3,09:45:00,86.3,0.8,2020-05-07,15:25:00,0,EOD exit,33.5,0.3509999999999999,7692.307692307692,254992.3076923077,2.5499230769230765,2020,5,54.75,0.55,2.5961538461538463,88.46153846153845,2020-05-07 09:45:00
61,2020-05-08,Friday,2020-05-14,6,9400,C,83.65,14:35:00,152.55,147.65,2020-05-13,09:15:00,0,Gap SL hit,-64.0,2.313,5805.515239477503,-384981.1320754717,-3.849811320754717,2020,5,283.7,16.0,3.9274310595065316,68.21480406386065,2020-05-08 14:35:00
361,2020-05-11,Monday,2020-05-14,3,9300,P,96.7,09:15:00,180.35,180.35,2020-05-11,15:05:00,0,SL hit,-83.64999999999999,2.7705,4781.829049611477,-413248.0573819486,-4.132480573819485,2020,5,182.85,73.4,1.114166168559474,55.588762701733415,2020-05-11 09:15:00
62,2020-05-18,Monday,2020-05-21,3,9200,C,86.7,09:15:00,134.15,0.05,2020-05-21,15:25:00,0,EOD exit,86.65,0.8675,8429.926238145415,723140.1475237091,7.231401475237091,2020,5,87.95,0.05,7.304531085353003,96.94415173867228,2020-05-18 09:15:00
362,2020-05-20,Wednesday,2020-05-21,1,8850,P,45.0,09:15:00,84.15,0.05,2020-05-21,15:25:00,0,EOD exit,44.95,0.45049999999999996,10217.113665389526,454656.44955300126,4.546564495530013,2020,5,48.9,0.05,4.592592592592593,113.02681992337165,2020-05-20 09:15:00
63,2020-05-26,Tuesday,2020-05-28,2,9100,C,64.1,13:05:00,119.75,119.75,2020-05-27,13:25:00,0,SL hit,-55.650000000000006,1.8385,7187.780772686432,-413214.734950584,-4.13214734950584,2020,5,134.4,27.15,2.6558849955076362,81.76100628930817,2020-05-26 13:05:00
363,2020-05-29,Friday,2020-06-04,6,9400,P,108.75,14:05:00,155.0,0.05,2020-06-04,15:25:00,0,EOD exit,108.7,1.088,8648.648648648648,930698.3783783785,9.306983783783785,2020,6,122.35,0.05,9.401081081081081,101.62162162162163,2020-05-29 14:05:00
64,2020-06-04,Thursday,2020-06-04,0,10100,C,17.35,09:25:00,46.9,0.05,2020-06-04,15:25:00,0,EOD exit,17.3,0.17400000000000002,13536.379018612522,231824.02707275806,2.3182402707275807,2020,6,27.65,0.05,2.3417935702199664,170.89678510998309,2020-06-04 09:25:00
364,2020-06-05,Friday,2020-06-11,6,10050,P,109.4,13:15:00,152.3,152.3,2020-06-11,15:05:00,0,SL hit,-42.900000000000006,2.6170000000000004,9324.009324009323,-424400.93240093236,-4.2440093240093235,2020,6,153.85,23.65,7.9953379953379935,117.13286713286712,2020-06-05 13:15:00
65,2020-06-09,Tuesday,2020-06-11,2,10200,C,75.8,09:25:00,106.35,106.35,2020-06-09,09:55:00,0,SL hit,-30.549999999999997,1.8215,13093.28968903437,-423849.4271685761,-4.238494271685761,2020,6,124.5,74.15,0.21603927986906601,166.93944353518825,2020-06-09 09:25:00
66,2020-06-17,Wednesday,2020-06-18,1,9900,C,50.4,14:45:00,136.4,136.4,2020-06-18,14:05:00,0,SL hit,-86.0,1.868,4651.162790697675,-408688.37209302327,-4.086883720930232,2020,6,153.5,16.85,1.5604651162790697,57.55813953488372,2020-06-17 14:45:00
365,2020-06-18,Thursday,2020-06-18,0,9850,P,30.55,09:55:00,64.5,0.05,2020-06-18,15:25:00,0,EOD exit,30.5,0.306,11782.0324005891,355746.6863033873,3.557466863033873,2020,6,33.05,0.05,3.5935198821796757,145.0662739322533,2020-06-18 09:55:00
366,2020-06-19,Friday,2020-06-25,6,10100,P,132.0,11:25:00,191.8,0.05,2020-06-25,15:25:00,0,EOD exit,131.95,1.3205000000000002,6688.96321070234,873775.9197324412,8.737759197324412,2020,6,145.35,0.05,8.826086956521737,84.44816053511704,2020-06-19 11:25:00
67,2020-06-29,Monday,2020-07-02,3,10350,C,86.85,09:15:00,97.65,101.6,2020-06-30,09:15:00,0,Gap SL hit,-14.75,1.8844999999999998,23188.405797101448,-385727.53623188403,-3.8572753623188403,2020,6,110.0,61.35,5.913043478260868,300.0,2020-06-29 09:15:00
68,2020-06-30,Tuesday,2020-07-02,2,10400,C,41.0,14:25:00,86.65,86.65,2020-07-01,13:25:00,0,SL hit,-45.650000000000006,1.2765000000000002,8762.322015334063,-411185.1040525739,-4.11185104052574,2020,7,88.85,37.75,0.284775465498357,113.91018619934282,2020-06-30 14:25:00
367,2020-07-01,Wednesday,2020-07-02,1,10300,P,65.25,09:45:00,108.9,0.05,2020-07-02,15:25:00,0,EOD exit,65.2,0.653,9163.802978235966,591495.9908361969,5.914959908361969,2020,7,74.75,0.05,5.974799541809849,117.98396334478807,2020-07-01 09:45:00
368,2020-07-06,Monday,2020-07-09,3,10700,P,101.8,09:15:00,126.65,0.05,2020-07-09,15:25:00,0,EOD exit,101.75,1.0185,16096.579476861161,1621432.59557344,16.2143259557344,2020,7,105.25,0.05,16.37826961770623,215.29175050301802,2020-07-06 09:15:00
69,2020-07-08,Wednesday,2020-07-09,1,10850,C,28.2,14:25:00,59.25,0.05,2020-07-09,15:25:00,0,EOD exit,28.15,0.28250000000000003,12882.447665056361,359001.61030595814,3.590016103059581,2020,7,28.2,0.05,3.626409017713365,174.71819645732688,2020-07-08 14:25:00
70,2020-07-10,Friday,2020-07-16,6,10800,C,83.5,11:05:00,119.5,115.5,2020-07-13,09:15:00,0,Gap SL hit,-32.0,1.99,11111.111111111111,-377666.6666666667,-3.7766666666666673,2020,7,130.0,72.1,1.2666666666666673,150.0,2020-07-10 11:05:00
369,2020-07-13,Monday,2020-07-16,3,10850,P,90.0,09:25:00,109.15,109.15,2020-07-13,11:45:00,0,SL hit,-19.150000000000006,1.9915,20887.72845953002,-441597.91122715396,-4.41597911227154,2020,7,115.0,79.2,2.2558746736292417,283.28981723237587,2020-07-13 09:25:00
71,2020-07-14,Tuesday,2020-07-16,2,10800,C,45.25,09:35:00,71.85,71.85,2020-07-15,11:25:00,0,SL hit,-26.599999999999994,1.171,15037.59398496241,-417609.022556391,-4.17609022556391,2020,7,74.35,18.7,3.99248120300752,203.00751879699254,2020-07-14 09:35:00
370,2020-07-17,Friday,2020-07-23,6,10750,P,76.15,14:05:00,145.15,0.1,2020-07-23,15:25:00,0,EOD exit,76.05000000000001,0.7625000000000001,5797.101449275362,436449.27536231885,4.364492753623188,2020,7,80.05,0.05,4.41159420289855,77.89855072463767,2020-07-17 14:05:00
72,2020-07-27,Monday,2020-07-30,3,11250,C,40.25,09:45:00,83.25,83.25,2020-07-28,12:45:00,0,SL hit,-43.0,1.235,9302.32558139535,-411488.37209302327,-4.114883720930233,2020,7,83.45,36.5,0.3488372093023256,130.8139534883721,2020-07-27 09:45:00
371,2020-07-28,Tuesday,2020-07-30,2,11150,P,62.5,09:25:00,100.0,47.95,2020-07-30,15:25:00,0,EOD exit,14.549999999999997,1.1045,10666.666666666666,143418.66666666663,1.4341866666666663,2020,7,78.5,1.25,6.533333333333332,148.66666666666666,2020-07-28 09:25:00
73,2020-07-29,Wednesday,2020-07-30,1,11300,C,28.85,14:05:00,86.95,0.05,2020-07-30,15:25:00,0,EOD exit,28.8,0.28900000000000003,6884.681583476764,196289.156626506,1.9628915662650601,2020,7,34.45,0.05,1.9827882960413081,97.24612736660929,2020-07-29 14:05:00
74,2020-07-31,Friday,2020-08-06,6,11150,C,72.0,13:25:00,116.95,50.5,2020-08-06,15:25:00,0,EOD exit,21.5,1.225,8898.77641824249,180422.6918798665,1.804226918798665,2020,8,108.95,7.7,5.721913236929921,124.02669632925472,2020-07-31 13:25:00
372,2020-08-05,Wednesday,2020-08-06,1,11150,P,40.8,09:25:00,75.5,75.5,2020-08-05,11:55:00,0,SL hit,-34.7,1.163,11527.377521613831,-413406.34005763684,-4.134063400576368,2020,8,124.4,29.1,1.348703170028818,160.66282420749275,2020-08-05 09:25:00
373,2020-08-10,Monday,2020-08-13,3,11250,P,68.25,09:25:00,90.3,0.05,2020-08-13,15:25:00,0,EOD exit,68.2,0.6829999999999999,18140.589569161,1224798.185941043,12.247981859410432,2020,8,88.1,0.05,12.371882086167801,255.10204081632656,2020-08-10 09:25:00
75,2020-08-13,Thursday,2020-08-13,0,11350,C,12.5,11:35:00,42.0,0.05,2020-08-13,15:25:00,0,EOD exit,12.45,0.1255,13559.322033898305,167111.86440677964,1.6711186440677965,2020,8,15.15,0.05,1.6881355932203388,192.3728813559322,2020-08-13 11:35:00
374,2020-08-14,Friday,2020-08-20,6,11350,P,83.8,12:05:00,117.3,117.3,2020-08-14,13:25:00,0,SL hit,-33.5,2.011,11940.298507462687,-424011.9402985075,-4.240119402985075,2020,8,121.0,75.0,1.0507462686567162,169.40298507462688,2020-08-14 12:05:00
76,2020-08-14,Friday,2020-08-20,6,11400,C,53.75,13:15:00,79.0,79.0,2020-08-19,09:15:00,0,SL hit,-25.25,1.3275000000000001,15841.584158415842,-421029.7029702971,-4.210297029702971,2020,8,81.2,17.5,5.742574257425743,225.74257425742573,2020-08-14 13:15:00
375,2020-08-18,Tuesday,2020-08-20,2,11250,P,51.9,09:25:00,71.55,0.05,2020-08-20,15:25:00,0,EOD exit,51.85,0.5195,20356.234096692115,1044895.6743002546,10.448956743002546,2020,8,55.65,0.05,10.554707379134861,286.2595419847329,2020-08-18 09:25:00
376,2020-08-24,Monday,2020-08-27,3,11400,P,61.4,09:15:00,76.3,0.05,2020-08-27,15:25:00,0,EOD exit,61.35,0.6144999999999999,21052.63157894737,1278642.105263158,12.78642105263158,2020,8,63.9,0.05,12.91578947368421,300.00000000000006,2020-08-24 09:15:00
377,2020-08-28,Friday,2020-09-03,6,11600,P,69.25,11:35:00,104.95,104.95,2020-08-31,11:35:00,0,SL hit,-35.7,1.742,11204.481792717086,-419518.20728291315,-4.195182072829132,2020,8,125.0,22.3,5.260504201680672,162.46498599439775,2020-08-28 11:35:00
77,2020-09-02,Wednesday,2020-09-03,1,11500,C,42.7,10:25:00,71.45,71.45,2020-09-02,14:15:00,0,SL hit,-28.75,1.1415000000000002,13913.04347826087,-415881.7391304348,-4.158817391304348,2020,9,89.5,39.65,0.4243478260869572,200.0,2020-09-02 10:25:00
378,2020-09-02,Wednesday,2020-09-03,1,11450,P,30.75,14:05:00,76.35,0.05,2020-09-03,15:25:00,0,EOD exit,30.7,0.308,8771.929824561405,266596.4912280702,2.6659649122807023,2020,9,30.75,0.05,2.692982456140351,125.5482456140351,2020-09-02 14:05:00
78,2020-09-04,Friday,2020-09-10,6,11400,C,84.5,14:35:00,148.2,49.55,2020-09-10,15:25:00,0,EOD exit,34.95,1.3405000000000002,6279.434850863423,211048.66562009425,2.1104866562009423,2020,9,99.0,3.15,5.1083202511773935,89.48194662480378,2020-09-04 14:35:00
379,2020-09-08,Tuesday,2020-09-10,2,11350,P,66.6,10:15:00,97.75,97.75,2020-09-08,14:55:00,0,SL hit,-31.150000000000006,1.6435,12841.091492776884,-421104.3338683789,-4.211043338683789,2020,9,102.65,43.4,2.9791332263242367,182.18298555377203,2020-09-08 10:15:00
380,2020-09-10,Thursday,2020-09-10,0,11350,P,28.7,09:25:00,45.6,0.1,2020-09-10,15:25:00,0,EOD exit,28.599999999999998,0.28800000000000003,21145.374449339208,598667.8414096916,5.986678414096916,2020,9,31.8,0.05,6.0581497797356825,300.0,2020-09-10 09:25:00
381,2020-09-14,Monday,2020-09-17,3,11500,P,59.55,10:15:00,81.0,81.0,2020-09-14,13:55:00,0,SL hit,-21.450000000000003,1.4055000000000002,18648.018648018646,-426209.7902097902,-4.262097902097902,2020,9,101.65,53.75,1.081585081585081,268.065268065268,2020-09-14 10:15:00
79,2020-09-14,Monday,2020-09-17,3,11550,C,44.15,14:05:00,81.5,81.5,2020-09-16,14:55:00,0,SL hit,-37.35,1.2565000000000002,10709.5046854083,-413456.49263721553,-4.134564926372155,2020,9,85.0,29.1,1.6117804551539487,154.61847389558233,2020-09-14 14:05:00
382,2020-09-15,Tuesday,2020-09-17,2,11450,P,40.1,14:25:00,80.0,0.05,2020-09-17,15:25:00,0,EOD exit,40.050000000000004,0.40149999999999997,10025.062656641605,397478.6967418547,3.974786967418547,2020,9,43.5,0.05,4.015037593984963,143.48370927318297,2020-09-15 14:25:00
383,2020-09-18,Friday,2020-09-24,6,11550,P,79.95,13:35:00,112.7,112.7,2020-09-18,14:15:00,0,SL hit,-32.75,1.9265,12213.740458015267,-423529.77099236636,-4.235297709923664,2020,9,125.0,72.0,0.970992366412214,176.33587786259542,2020-09-18 13:35:00
80,2020-09-18,Friday,2020-09-24,6,11600,C,57.3,14:15:00,90.75,0.1,2020-09-24,15:25:00,0,EOD exit,57.199999999999996,0.574,11958.146487294469,677142.0029895366,6.771420029895365,2020,9,62.15,0.05,6.846038863976084,173.3931240657698,2020-09-18 14:15:00
384,2020-09-25,Friday,2020-10-01,6,10900,P,91.55,12:05:00,152.5,0.05,2020-10-01,15:25:00,0,EOD exit,91.5,0.9159999999999999,6562.756357670221,594480.7219031993,5.944807219031993,2020,10,98.7,0.05,6.004922067268252,89.41755537325676,2020-09-25 12:05:00
81,2020-09-30,Wednesday,2020-10-01,1,11250,C,34.95,09:45:00,64.0,64.0,2020-09-30,10:35:00,0,SL hit,-29.049999999999997,0.9895,13769.36316695353,-413624.7848537005,-4.136247848537005,2020,9,66.95,30.5,0.6127366609294325,193.631669535284,2020-09-30 09:45:00
385,2020-10-05,Monday,2020-10-08,3,11450,P,51.1,11:05:00,95.15,0.05,2020-10-08,15:25:00,0,EOD exit,51.050000000000004,0.5115,9080.590238365492,458919.4097616345,4.589194097616344,2020,10,89.15,0.05,4.635641316685584,129.9659477866061,2020-10-05 11:05:00
386,2020-10-09,Friday,2020-10-15,6,11850,P,88.1,11:05:00,147.4,147.4,2020-10-15,14:05:00,0,SL hit,-59.30000000000001,2.355,6745.3625632377725,-415885.3288364249,-4.158853288364249,2020,10,149.1,2.0,5.807757166947721,99.91568296795951,2020-10-09 11:05:00
82,2020-10-14,Wednesday,2020-10-15,1,11950,C,34.0,09:25:00,64.45,64.45,2020-10-14,14:55:00,0,SL hit,-30.450000000000003,0.9845,13136.288998357963,-412932.67651888344,-4.129326765188834,2020,10,74.0,15.75,2.397372742200328,196.22331691297208,2020-10-14 09:25:00
387,2020-10-19,Monday,2020-10-22,3,11850,P,82.0,09:45:00,109.85,0.05,2020-10-22,15:25:00,0,EOD exit,81.95,0.8205,14362.657091561941,1165235.1885098745,11.652351885098746,2020,10,107.0,0.05,11.77019748653501,212.74685816876126,2020-10-19 09:45:00
83,2020-10-21,Wednesday,2020-10-22,1,12000,C,25.35,13:15:00,67.5,0.05,2020-10-22,15:25:00,0,EOD exit,25.3,0.254,9489.916963226573,237684.46026097273,2.376844602609727,2020,10,34.45,0.05,2.400948991696323,142.34875444839858,2020-10-21 13:15:00
388,2020-10-23,Friday,2020-10-29,6,11950,P,100.0,12:55:00,130.8,130.8,2020-10-26,09:15:00,0,SL hit,-30.80000000000001,2.3080000000000003,12987.012987012982,-429974.02597402595,-4.299740259740259,2020,10,141.85,92.1,1.0259740259740264,193.99350649350643,2020-10-23 12:55:00
84,2020-10-26,Monday,2020-10-29,3,11950,C,71.3,09:15:00,117.7,0.05,2020-10-29,15:25:00,0,EOD exit,71.25,0.7134999999999999,8620.689655172413,608073.275862069,6.08073275862069,2020,10,77.1,0.05,6.142241379310344,128.77155172413794,2020-10-26 09:15:00
389,2020-10-27,Tuesday,2020-10-29,2,11800,P,62.25,13:05:00,137.2,137.2,2020-10-28,13:55:00,0,SL hit,-74.94999999999999,1.9945,5336.891260840561,-410644.42961974646,-4.1064442961974645,2020,10,149.65,33.25,1.5476984656437627,78.71914609739828,2020-10-27 13:05:00
85,2020-10-30,Friday,2020-11-05,6,11700,C,121.9,11:25:00,179.0,166.35,2020-11-03,09:15:00,0,Gap SL hit,-44.44999999999999,2.8825,7005.253940455342,-331576.1821366024,-3.3157618213660243,2020,11,209.9,85.15,2.574430823117338,102.45183887915937,2020-10-30 11:25:00
390,2020-11-03,Tuesday,2020-11-05,2,11700,P,96.05,09:25:00,118.75,0.05,2020-11-05,15:25:00,0,EOD exit,96.0,0.961,17621.145374449337,1674696.0352422907,16.746960352422906,2020,11,111.6,0.05,16.916299559471366,257.70925110132157,2020-11-03 09:25:00
86,2020-11-04,Wednesday,2020-11-05,1,11800,C,95.2,13:05:00,177.0,239.25,2020-11-05,09:15:00,0,Gap SL hit,-144.05,3.3445,4889.97555012225,-720755.5012224941,-7.20755501222494,2020,11,274.65,69.9,1.2371638141809291,72.12713936430319,2020-11-04 13:05:00
391,2020-11-06,Friday,2020-11-12,6,12150,P,82.55,13:25:00,139.5,0.1,2020-11-12,15:25:00,0,EOD exit,82.45,0.8264999999999999,7023.705004389815,573299.3854258121,5.732993854258122,2020,11,97.0,0.05,5.7945566286215975,106.67251975417034,2020-11-06 13:25:00
392,2020-11-13,Friday,2020-11-19,6,12650,P,73.05,13:55:00,137.6,0.05,2020-11-19,15:25:00,0,EOD exit,73.0,0.731,6196.746707978312,447832.68783888465,4.478326878388846,2020,11,82.3,0.05,4.523625096824167,97.98605731990706,2020-11-13 13:55:00
87,2020-11-18,Wednesday,2020-11-19,1,12900,C,32.75,11:05:00,57.0,57.0,2020-11-18,13:45:00,0,SL hit,-24.25,0.8975,16494.845360824744,-414804.12371134025,-4.148041237113403,2020,11,62.3,23.75,1.4845360824742269,265.979381443299,2020-11-18 11:05:00
88,2020-11-20,Friday,2020-11-26,6,12850,C,71.8,11:05:00,118.8,118.8,2020-11-20,13:45:00,0,SL hit,-47.0,1.906,8510.63829787234,-416221.27659574465,-4.162212765957447,2020,11,119.95,65.0,0.5787234042553188,136.70212765957444,2020-11-20 11:05:00
393,2020-11-24,Tuesday,2020-11-26,2,13000,P,70.8,09:55:00,98.95,98.95,2020-11-25,13:55:00,0,SL hit,-28.150000000000006,1.6975,14209.591474245113,-424120.7815275311,-4.2412078152753105,2020,11,124.6,23.5,6.7211367673179385,230.90586145648308,2020-11-24 09:55:00
394,2020-11-27,Friday,2020-12-03,6,13000,P,93.15,12:25:00,136.5,136.5,2020-11-27,14:45:00,0,SL hit,-43.349999999999994,2.2965,9227.22029988466,-421190.31141868513,-4.2119031141868515,2020,11,149.35,87.8,0.49365628604383005,149.94232987312574,2020-11-27 12:25:00
395,2020-12-01,Tuesday,2020-12-03,2,13050,P,107.8,09:45:00,150.55,0.05,2020-12-03,15:25:00,0,EOD exit,107.75,1.0785,9356.725146198827,998095.9064327482,9.980959064327482,2020,12,117.45,0.05,10.081871345029237,152.63157894736838,2020-12-01 09:45:00
89,2020-12-02,Wednesday,2020-12-03,1,13150,C,28.7,12:55:00,80.0,0.05,2020-12-03,15:25:00,0,EOD exit,28.65,0.28750000000000003,7797.270955165693,221150.09746588694,2.2115009746588696,2020,12,54.9,0.05,2.2339181286549707,128.16764132553607,2020-12-02 12:55:00
396,2020-12-04,Friday,2020-12-10,6,13150,P,56.7,14:35:00,103.2,0.05,2020-12-10,15:25:00,0,EOD exit,56.650000000000006,0.5675,8602.150537634408,482430.10752688174,4.824301075268817,2020,12,59.9,0.05,4.873118279569892,141.39784946236557,2020-12-04 14:35:00
90,2020-12-10,Thursday,2020-12-10,0,13500,C,19.5,09:25:00,50.0,0.05,2020-12-10,15:25:00,0,EOD exit,19.45,0.1955,13114.754098360656,252518.03278688525,2.5251803278688523,2020,12,20.3,0.05,2.550819672131148,221.31147540983608,2020-12-10 09:25:00
91,2020-12-11,Friday,2020-12-17,6,13550,C,63.75,14:15:00,121.1,121.1,2020-12-14,09:15:00,0,SL hit,-57.349999999999994,1.8485,6974.716652136008,-412892.7637314734,-4.128927637314734,2020,12,122.0,61.15,0.18134263295553626,118.13426329555364,2020-12-11 14:15:00
92,2020-12-15,Tuesday,2020-12-17,2,13550,C,52.85,09:55:00,92.3,92.3,2020-12-15,13:55:00,0,SL hit,-39.449999999999996,1.4515,10139.416983523448,-414717.3637515843,-4.147173637515843,2020,12,97.75,44.5,0.8466413181242081,171.73637515842842,2020-12-15 09:55:00
397,2020-12-16,Wednesday,2020-12-17,1,13650,P,62.2,10:55:00,77.9,77.9,2020-12-16,12:45:00,0,SL hit,-15.700000000000003,1.4010000000000002,17582.417582417584,-300676.9230769231,-3.006769230769231,2020,12,83.25,52.55,1.6967032967032978,300.00000000000006,2020-12-16 10:55:00
