,date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,DATETIME,Cumulative ROI%,Max Cumulative ROI%,DD
145,2022-02-01,Tuesday,2022-02-03,2,17550,C,115.6,12:55:00,258.8,9.85,2022-02-03,15:25:00,0,EOD exit,105.75,1.2545,209.4972067039106,21891.515363128492,2.189151536312849,2022,2,255.0,9.55,2.2217178770949717,45.95844972067039,2022-02-01 12:55:00,307.06590590352874,311.3477826789455,-4.281876775416777
454,2022-02-02,Wednesday,2022-02-03,1,17700,P,77.45,09:35:00,133.8,133.8,2022-02-03,15:15:00,0,SL hit,-56.35000000000001,2.1125,532.3868677905945,-31124.66725820763,-3.112466725820763,2022,2,139.9,21.25,2.992014196983141,117.79059449866902,2022-02-02 09:35:00,303.953439177708,311.3477826789455,-7.394343501237529
146,2022-02-04,Friday,2022-02-10,6,17600,C,113.35,11:55:00,168.3,5.5,2022-02-10,15:25:00,0,EOD exit,107.85,1.1885,545.9508644222018,58231.93812556867,5.823193812556867,2022,2,137.05,3.75,5.9836214740673315,120.1091901728844,2022-02-04 11:55:00,309.7766329902649,311.3477826789455,-1.5711496886806344
455,2022-02-09,Wednesday,2022-02-10,1,17350,P,53.25,09:25:00,100.5,0.05,2022-02-10,15:25:00,0,EOD exit,53.2,0.533,634.9206349206349,33439.36507936508,3.343936507936508,2022,2,68.6,0.05,3.377777777777778,137.6984126984127,2022-02-09 09:25:00,313.1205694982014,313.1205694982014,0.0
147,2022-02-14,Monday,2022-02-17,3,17100,C,130.0,09:25:00,160.15,160.15,2022-02-15,13:35:00,0,SL hit,-30.150000000000006,2.9015,995.0248756218904,-32887.064676616916,-3.2887064676616915,2022,2,179.95,43.75,8.582089552238804,212.68656716417905,2022-02-14 09:25:00,309.8318630305397,313.1205694982014,-3.2887064676617115
456,2022-02-15,Tuesday,2022-02-17,2,16900,P,98.15,11:25:00,190.0,0.05,2022-02-17,15:25:00,0,EOD exit,98.10000000000001,0.9820000000000001,326.61948829613505,31720.631464344046,3.1720631464344047,2022,2,102.45,0.05,3.204137180185085,68.99836690255853,2022-02-15 11:25:00,313.0039261769741,313.1205694982014,-0.11664332122728638
148,2022-02-17,Thursday,2022-02-17,0,17400,C,34.0,09:25:00,76.8,0.05,2022-02-17,15:25:00,0,EOD exit,33.95,0.34049999999999997,700.9345794392524,23558.060747663556,2.3558060747663556,2022,2,54.15,0.05,2.379672897196262,152.4532710280374,2022-02-17 09:25:00,315.35973225174047,315.35973225174047,0.0
149,2022-02-21,Monday,2022-02-24,3,17200,C,154.0,09:15:00,201.9,201.9,2022-02-21,11:45:00,0,SL hit,-47.900000000000006,3.5589999999999997,626.304801670146,-32229.018789144047,-3.2229018789144046,2022,2,205.0,122.1,1.9979123173277662,134.65553235908138,2022-02-21 09:15:00,312.13683037282607,315.35973225174047,-3.2229018789143993
150,2022-02-22,Tuesday,2022-02-24,2,16850,C,212.8,09:15:00,374.5,374.5,2022-02-23,09:15:00,0,SL hit,-161.7,5.872999999999999,185.5287569573284,-31089.61038961039,-3.1089610389610387,2022,2,386.15,164.55,0.8951762523191095,39.07699443413729,2022-02-22 09:15:00,309.02786933386506,315.35973225174047,-6.331862917875412
151,2022-02-24,Thursday,2022-02-24,0,16550,C,92.95,09:35:00,288.35,0.05,2022-02-24,15:25:00,0,EOD exit,92.9,0.93,153.53121801432957,14120.266120777891,1.4120266120777891,2022,2,139.85,0.05,1.4263050153531218,31.761770726714428,2022-02-24 09:35:00,310.43989594594285,315.35973225174047,-4.919836305797617
152,2022-02-28,Monday,2022-03-03,3,16500,C,183.2,09:15:00,252.55,252.55,2022-02-28,10:35:00,0,SL hit,-69.35000000000002,4.3575,432.58832011535674,-31885.003604902668,-3.1885003604902664,2022,2,262.45,164.35,0.8154289834174473,89.22134102379232,2022-02-28 09:15:00,307.2513955854526,315.35973225174047,-8.108336666287869
153,2022-03-02,Wednesday,2022-03-03,1,16600,C,114.0,11:45:00,239.0,0.05,2022-03-03,15:25:00,0,EOD exit,113.95,1.1405,240.0,27074.28,2.7074279999999997,2022,3,195.95,0.05,2.7348,49.8,2022-03-02 11:45:00,309.9588235854526,315.35973225174047,-5.400908666287876
457,2022-03-02,Wednesday,2022-03-03,1,16550,P,136.4,14:55:00,219.85,51.45,2022-03-03,15:25:00,0,EOD exit,84.95,1.8785000000000003,359.4967046135411,29863.93049730378,2.9863930497303777,2022,3,140.8,19.75,4.1935290593169565,74.37088076692632,2022-03-02 14:55:00,312.945216635183,315.35973225174047,-2.4145156165574804
154,2022-03-07,Monday,2022-03-10,3,15900,C,181.25,09:25:00,260.65,269.0,2022-03-09,09:15:00,0,Gap SL hit,-87.75,4.5025,377.83375314861473,-34856.10831234258,-3.4856108312342577,2022,3,274.0,101.7,3.00566750629723,75.09445843828718,2022-03-07 09:25:00,309.4596058039487,315.35973225174047,-5.900126447791763
458,2022-03-08,Tuesday,2022-03-10,2,15700,P,108.3,14:25:00,213.95,0.05,2022-03-10,15:25:00,0,EOD exit,108.25,1.0835,283.9564600094652,30430.619971604356,3.0430619971604354,2022,3,115.0,0.05,3.073828679602461,55.72645527685754,2022-03-08 14:25:00,312.5026678011091,315.35973225174047,-2.8570644506313556
459,2022-03-14,Monday,2022-03-17,3,16600,P,164.45,10:55:00,225.2,0.05,2022-03-17,15:25:00,0,EOD exit,164.39999999999998,1.645,493.82716049382714,80372.83950617282,8.037283950617283,2022,3,220.0,0.05,8.118518518518517,102.46913580246913,2022-03-14 10:55:00,320.5399517517264,320.5399517517264,0.0
155,2022-03-15,Tuesday,2022-03-17,2,16950,C,89.4,12:55:00,174.6,260.0,2022-03-17,09:15:00,0,Gap SL hit,-170.6,3.4939999999999998,352.1126760563381,-61300.70422535212,-6.130070422535212,2022,3,280.45,42.05,1.6672535211267614,74.60387323943664,2022-03-15 12:55:00,314.4098813291912,320.5399517517264,-6.130070422535198
156,2022-03-21,Monday,2022-03-24,3,17350,C,115.95,12:25:00,195.0,0.05,2022-03-24,15:25:00,0,EOD exit,115.9,1.16,379.5066413662239,43544.59203036053,4.354459203036053,2022,3,165.1,0.05,4.398481973434535,82.3055028462998,2022-03-21 12:25:00,318.76434053222727,320.5399517517264,-1.775611219499126
460,2022-03-22,Tuesday,2022-03-24,2,17100,P,106.4,12:55:00,203.0,0.05,2022-03-24,15:25:00,0,EOD exit,106.35000000000001,1.0645,310.55900621118013,32697.36024844721,3.269736024844721,2022,3,111.55,0.05,3.302795031055901,66.38198757763976,2022-03-22 12:55:00,322.034076557072,322.034076557072,0.0
157,2022-03-25,Friday,2022-03-31,6,17300,C,131.8,11:55:00,190.25,190.25,2022-03-30,09:15:00,0,SL hit,-58.44999999999999,3.2205000000000004,513.2591958939265,-31652.95124037639,-3.1652951240376392,2022,3,218.1,58.2,3.7775876817792993,110.9923011120616,2022-03-25 11:55:00,318.86878143303437,322.034076557072,-3.165295124037641
461,2022-03-28,Monday,2022-03-31,3,17150,P,113.8,12:45:00,229.9,0.05,2022-03-31,15:25:00,0,EOD exit,113.75,1.1385,258.39793281653743,29098.578811369505,2.9098578811369507,2022,3,135.55,0.05,2.9392764857881133,55.394056847545215,2022-03-28 12:45:00,321.7786393141713,322.034076557072,-0.2554372429007117
462,2022-04-01,Friday,2022-04-07,6,17400,P,94.4,11:05:00,174.0,0.05,2022-04-07,15:25:00,0,EOD exit,94.35000000000001,0.9445,376.8844221105528,35203.07788944724,3.5203077889447236,2022,4,104.1,0.05,3.555904522613066,81.97236180904524,2022-04-01 11:05:00,325.298947103116,325.298947103116,0.0
158,2022-04-06,Wednesday,2022-04-07,1,17850,C,67.25,09:55:00,115.0,0.05,2022-04-07,15:25:00,0,EOD exit,67.2,0.6729999999999999,628.2722513089005,41797.068062827224,4.179706806282722,2022,4,102.9,0.05,4.221989528795811,140.18324607329845,2022-04-06 09:55:00,329.4786539093987,329.4786539093987,0.0
159,2022-04-08,Friday,2022-04-13,5,17700,C,130.8,09:25:00,169.35,169.35,2022-04-08,12:05:00,0,SL hit,-38.54999999999998,3.0015,778.2101167315178,-32335.79766536965,-3.2335797665369648,2022,4,170.0,104.7,2.031128404669262,172.17898832684833,2022-04-08 09:25:00,326.2450741428617,329.4786539093987,-3.233579766536991
463,2022-04-08,Friday,2022-04-13,5,17650,P,78.8,12:15:00,160.85,160.85,2022-04-12,09:55:00,0,SL hit,-82.05,2.3964999999999996,365.63071297989035,-30876.23400365631,-3.087623400365631,2022,4,174.75,42.45,1.3290676416819014,80.66727605118831,2022-04-08 12:15:00,323.15745074249605,329.4786539093987,-6.321203166902649
160,2022-04-11,Monday,2022-04-13,2,17750,C,77.35,09:35:00,145.9,0.05,2022-04-13,15:25:00,0,EOD exit,77.3,0.7739999999999999,437.6367614879649,33490.590809628,3.3490590809628005,2022,4,119.65,0.05,3.3829321663019685,97.10065645514221,2022-04-11 09:35:00,326.5065098234588,329.4786539093987,-2.972144085939874
161,2022-04-19,Tuesday,2022-04-21,2,17300,C,48.85,13:05:00,94.0,94.0,2022-04-21,14:15:00,0,SL hit,-45.15,1.4284999999999999,664.4518272425249,-30949.169435215947,-3.0949169435215946,2022,4,102.0,9.1,2.641196013289037,143.68770764119603,2022-04-19 13:05:00,323.41159287993725,329.4786539093987,-6.067061029461456
464,2022-04-19,Tuesday,2022-04-21,2,17250,P,76.5,13:55:00,147.45,147.45,2022-04-19,14:55:00,0,SL hit,-70.94999999999999,2.2395,422.83298097251594,-30946.934460887955,-3.0946934460887956,2022,4,247.45,74.45,0.08668076109936564,91.17336152219875,2022-04-19 13:55:00,320.31689943384845,329.4786539093987,-9.161754475550254
162,2022-04-22,Friday,2022-04-28,6,17250,C,122.9,13:55:00,184.0,0.05,2022-04-28,15:25:00,0,EOD exit,122.85000000000001,1.2295,490.9983633387889,59715.46644844518,5.971546644844518,2022,4,131.6,0.05,6.031914893617023,105.87152209492636,2022-04-22 13:55:00,326.28844607869297,329.4786539093987,-3.190207830705731
465,2022-04-26,Tuesday,2022-04-28,2,17100,P,73.85,09:35:00,114.9,114.9,2022-04-26,12:45:00,0,SL hit,-41.05000000000001,1.8875,730.8160779537147,-31379.415347137638,-3.137941534713764,2022,4,119.0,67.0,0.5006090133982941,156.21193666260652,2022-04-26 09:35:00,323.1505045439792,329.4786539093987,-6.328149365419506
466,2022-04-26,Tuesday,2022-04-28,2,17100,P,63.25,14:55:00,127.45,127.45,2022-04-27,11:25:00,0,SL hit,-64.2,1.907,467.2897196261682,-30891.1214953271,-3.08911214953271,2022,4,134.0,47.35,0.7429906542056074,99.88317757009347,2022-04-26 14:55:00,320.0613923944465,329.4786539093987,-9.417261514952202
467,2022-04-28,Thursday,2022-04-28,0,17150,P,59.2,11:15:00,95.0,0.05,2022-04-28,15:25:00,0,EOD exit,59.150000000000006,0.5925,837.9888268156425,49070.53072625699,4.9070530726257,2022,4,60.1,0.05,4.956703910614526,179.64385474860336,2022-04-28 11:15:00,324.9684454670722,329.4786539093987,-4.51020844232653
468,2022-04-29,Friday,2022-05-05,6,17300,P,118.55,11:25:00,181.75,181.75,2022-04-29,14:15:00,0,SL hit,-63.2,3.003,474.6835443037974,-31425.4746835443,-3.14254746835443,2022,4,186.4,109.55,0.42721518987341767,102.6503164556962,2022-04-29 11:25:00,321.8258979987177,329.4786539093987,-7.65275591068098
163,2022-04-29,Friday,2022-05-05,6,17350,C,71.65,14:55:00,161.6,0.05,2022-05-05,15:25:00,0,EOD exit,71.60000000000001,0.7170000000000001,333.5186214563647,23640.800444691504,2.36408004446915,2022,5,74.7,0.05,2.3879933296275717,72.3318510283491,2022-04-29 14:55:00,324.1899780431869,329.4786539093987,-5.288675866211804
164,2022-05-09,Monday,2022-05-12,3,16250,C,122.95,09:25:00,172.75,172.75,2022-05-09,11:35:00,0,SL hit,-49.8,2.957,602.4096385542169,-31781.325301204823,-3.1781325301204824,2022,5,202.75,120.75,0.13253012048192792,122.3644578313253,2022-05-09 09:25:00,321.0118455130664,329.4786539093987,-8.466808396332283
469,2022-05-10,Tuesday,2022-05-12,2,16200,P,72.25,11:55:00,129.95,129.95,2022-05-11,09:45:00,0,SL hit,-57.69999999999999,2.022,519.9306759098788,-31051.299826689774,-3.105129982668977,2022,5,132.9,53.45,0.9774696707105721,105.28596187175047,2022-05-10 11:55:00,317.90671553039743,329.4786539093987,-11.571938379001267
165,2022-05-10,Tuesday,2022-05-12,2,16250,C,126.6,14:55:00,227.95,0.1,2022-05-12,15:25:00,0,EOD exit,126.5,1.267,296.0039467192896,37069.462259496795,3.7069462259496797,2022,5,137.95,0.05,3.7459299457326103,60.1258016773557,2022-05-10 14:55:00,321.61366175634714,329.4786539093987,-7.86499215305156
470,2022-05-13,Friday,2022-05-19,6,15950,P,145.0,11:45:00,225.0,225.0,2022-05-13,14:15:00,0,SL hit,-80.0,3.7,375.0,-31387.5,-3.13875,2022,5,231.05,124.7,0.76125,74.765625,2022-05-13 11:45:00,318.4749117563471,329.4786539093987,-11.003742153051576
166,2022-05-16,Monday,2022-05-19,3,15850,C,127.05,12:35:00,234.7,234.7,2022-05-17,10:15:00,0,SL hit,-107.64999999999999,3.6175,278.6809103576405,-31008.128193218767,-3.1008128193218765,2022,5,245.35,117.45,0.26753367394333477,55.213655364607526,2022-05-16 12:35:00,315.3740989370252,329.4786539093987,-14.104554972373478
471,2022-05-17,Tuesday,2022-05-19,2,15900,P,103.45,10:05:00,141.95,90.05,2022-05-19,15:25:00,0,EOD exit,13.400000000000006,1.935,779.2207792207795,8933.76623376624,0.893376623376624,2022,5,118.85,7.55,7.472727272727277,154.87012987012994,2022-05-17 10:05:00,316.26747556040186,329.4786539093987,-13.211178348996839
167,2022-05-19,Thursday,2022-05-19,0,15950,C,43.35,09:35:00,98.25,0.05,2022-05-19,15:25:00,0,EOD exit,43.300000000000004,0.434,546.448087431694,23424.043715847,2.3424043715847,2022,5,62.25,0.05,2.366120218579235,108.94808743169402,2022-05-19 09:35:00,318.60987993198654,329.4786539093987,-10.868773977412161
472,2022-05-23,Monday,2022-05-26,3,16250,P,112.55,12:15:00,208.8,208.8,2022-05-24,09:25:00,0,SL hit,-96.25000000000001,3.2135000000000002,311.6883116883116,-31001.610389610385,-3.1001610389610383,2022,5,217.45,95.35,0.5361038961038961,63.3116883116883,2022-05-23 12:15:00,315.5097188930255,329.4786539093987,-13.968935016373223
168,2022-05-23,Monday,2022-05-26,3,16300,C,97.0,14:55:00,212.0,0.05,2022-05-26,15:25:00,0,EOD exit,96.95,0.9705,260.8695652173913,25038.130434782608,2.5038130434782606,2022,5,112.05,0.05,2.529130434782609,53.15217391304348,2022-05-23 14:55:00,318.01353193650374,329.4786539093987,-11.465121972894963
473,2022-05-25,Wednesday,2022-05-26,1,16150,P,79.55,09:15:00,137.0,137.0,2022-05-25,11:35:00,0,SL hit,-57.45,2.1655,522.1932114882507,-31130.80939947781,-3.113080939947781,2022,5,137.85,75.0,0.2375979112271539,105.4177545691906,2022-05-25 09:15:00,314.90045099655595,329.4786539093987,-14.578202912842755
474,2022-05-27,Friday,2022-06-02,6,16250,P,137.3,13:15:00,199.35,0.1,2022-06-02,15:25:00,0,EOD exit,137.20000000000002,1.374,483.4810636583402,65669.29895245773,6.566929895245773,2022,6,162.9,0.05,6.635777598710719,98.20709105560036,2022-05-27 13:15:00,321.4673808918017,329.4786539093987,-8.011273017596977
169,2022-05-31,Tuesday,2022-06-02,2,16600,C,87.75,15:05:00,168.2,28.05,2022-06-02,15:25:00,0,EOD exit,59.7,1.158,372.90242386575517,21830.45369794904,2.1830453697949044,2022,6,129.5,7.2,3.0037290242386576,77.3772529521442,2022-05-31 15:05:00,323.65042626159664,329.4786539093987,-5.828227647802066
170,2022-06-06,Monday,2022-06-09,3,16550,C,107.6,09:25:00,163.2,163.2,2022-06-06,13:45:00,0,SL hit,-55.599999999999994,2.7079999999999997,539.568345323741,-31461.15107913669,-3.146115107913669,2022,6,165.0,102.45,0.27787769784172617,111.62320143884894,2022-06-06 09:25:00,320.504311153683,329.4786539093987,-8.974342755715725
171,2022-06-07,Tuesday,2022-06-09,2,16500,C,91.85,09:15:00,139.5,0.05,2022-06-09,15:25:00,0,EOD exit,91.8,0.9189999999999999,629.5907660020986,57217.838405036724,5.721783840503672,2022,6,102.45,0.05,5.779643231899265,129.85309548793285,2022-06-07 09:15:00,326.22609499418667,329.4786539093987,-3.2525589152120347
475,2022-06-08,Wednesday,2022-06-09,1,16450,P,61.5,10:35:00,195.0,195.0,2022-06-09,09:15:00,0,SL hit,-133.5,2.565,224.7191011235955,-30576.40449438202,-3.057640449438202,2022,6,206.4,54.8,0.15056179775280903,46.20786516853933,2022-06-08 10:35:00,323.16845454474844,329.4786539093987,-6.310199364650259
172,2022-06-10,Friday,2022-06-16,6,16300,C,127.8,11:25:00,193.9,0.05,2022-06-16,15:25:00,0,EOD exit,127.75,1.2785,453.85779122541595,57400.075642965196,5.74000756429652,2022,6,135.35,0.05,5.798033282904688,92.4735249621785,2022-06-10 11:25:00,328.908462109045,329.4786539093987,-0.5701918003537116
173,2022-06-20,Monday,2022-06-23,3,15350,C,124.5,09:25:00,181.0,181.0,2022-06-21,09:15:00,0,SL hit,-56.5,3.055,530.9734513274336,-31622.12389380531,-3.1622123893805307,2022,6,212.75,100.2,1.2902654867256635,101.88053097345133,2022-06-20 09:25:00,325.74624971966443,329.4786539093987,-3.732404189734268
476,2022-06-20,Monday,2022-06-23,3,15300,P,126.0,12:15:00,220.95,0.05,2022-06-23,15:25:00,0,EOD exit,125.95,1.2605,315.95576619273305,39396.36650868879,3.9396366508688794,2022,6,170.8,0.05,3.9794628751974725,60.4265402843602,2022-06-20 12:15:00,329.6858863705333,329.6858863705333,0.0
477,2022-06-24,Friday,2022-06-30,6,15650,P,122.95,15:05:00,189.0,0.05,2022-06-30,15:25:00,0,EOD exit,122.9,1.23,454.2013626040878,55262.679788039364,5.526267978803936,2022,6,129.35,0.05,5.58213474640424,88.85314155942469,2022-06-24 15:05:00,335.21215434933725,335.21215434933725,0.0
174,2022-06-28,Tuesday,2022-06-30,2,15800,C,80.2,09:45:00,117.0,117.0,2022-06-28,12:35:00,0,SL hit,-36.8,1.972,815.2173913043479,-31607.608695652176,-3.160760869565218,2022,6,138.0,75.0,0.4239130434782611,161.00543478260872,2022-06-28 09:45:00,332.05139347977206,335.21215434933725,-3.1607608695651948
478,2022-07-04,Monday,2022-07-07,3,15700,P,94.0,14:15:00,167.0,0.05,2022-07-07,15:25:00,0,EOD exit,93.95,0.9405,410.958904109589,38223.08219178082,3.822308219178082,2022,7,99.35,0.05,3.860958904109589,80.65068493150685,2022-07-04 14:15:00,335.87370169895013,335.87370169895013,0.0
175,2022-07-11,Monday,2022-07-14,3,16150,C,110.75,09:15:00,128.85,128.85,2022-07-11,13:45:00,0,SL hit,-18.099999999999994,2.396,1238.3900928792568,-25382.04334365324,-2.538204334365324,2022,7,135.6,94.0,2.074303405572755,249.99999999999994,2022-07-11 09:15:00,333.3354973645848,335.87370169895013,-2.538204334365332
479,2022-07-11,Monday,2022-07-14,3,16100,P,79.55,13:45:00,120.0,120.0,2022-07-12,12:45:00,0,SL hit,-40.45,1.9955,741.6563658838071,-31479.975278121135,-3.1479975278121137,2022,7,125.0,59.4,1.4944375772558711,149.2583436341162,2022-07-11 13:45:00,330.1874998367727,335.87370169895013,-5.686201862177427
176,2022-07-12,Tuesday,2022-07-14,2,16150,C,90.0,09:15:00,94.75,94.75,2022-07-12,09:35:00,0,SL hit,-4.75,1.8475000000000001,1238.3900928792568,-8170.278637770897,-0.8170278637770897,2022,7,95.0,83.05,0.8606811145510839,249.99999999999994,2022-07-12 09:15:00,329.37047197299563,335.87370169895013,-6.5032297259544976
177,2022-07-12,Tuesday,2022-07-14,2,16150,C,69.95,12:15:00,97.7,0.05,2022-07-14,15:25:00,0,EOD exit,69.9,0.7000000000000001,1081.081081081081,74810.81081081081,7.481081081081081,2022,7,87.7,0.05,7.556756756756758,218.2432432432432,2022-07-12 12:15:00,336.8515530540767,336.8515530540767,0.0
480,2022-07-15,Friday,2022-07-21,6,16000,P,109.05,14:35:00,169.65,0.05,2022-07-21,15:25:00,0,EOD exit,109.0,1.091,495.04950495049496,53420.29702970296,5.342029702970296,2022,7,120.0,0.05,5.396039603960395,99.009900990099,2022-07-15 14:35:00,342.193582757047,342.193582757047,0.0
481,2022-07-22,Friday,2022-07-28,6,16650,P,108.15,12:25:00,148.45,148.45,2022-07-25,10:05:00,0,SL hit,-40.29999999999998,2.5660000000000003,744.4168734491318,-31910.17369727047,-3.191017369727047,2022,7,148.8,85.85,1.6600496277915648,154.93176178660056,2022-07-22 12:25:00,339.00256538732,342.193582757047,-3.191017369727035
178,2022-07-25,Monday,2022-07-28,3,16700,C,66.7,09:55:00,125.0,125.0,2022-07-28,09:55:00,0,SL hit,-58.3,1.9169999999999998,514.5797598627787,-30986.449399656944,-3.0986449399656943,2022,7,125.9,8.6,2.989708404802744,107.41852487135506,2022-07-25 09:55:00,335.90392044735427,342.193582757047,-6.289662309692744
482,2022-07-29,Friday,2022-08-04,6,17050,P,77.5,14:55:00,142.45,0.05,2022-08-04,15:25:00,0,EOD exit,77.45,0.7755,461.89376443418024,35415.47344110856,3.5415473441108563,2022,8,80.4,0.05,3.577367205542726,98.44110854503467,2022-07-29 14:55:00,339.44546779146515,342.193582757047,-2.7481149655818626
483,2022-08-05,Friday,2022-08-11,6,17400,P,111.7,11:05:00,180.5,0.05,2022-08-11,15:25:00,0,EOD exit,111.65,1.1175,436.046511627907,48197.31104651163,4.819731104651163,2022,8,170.0,0.05,4.868459302325583,94.84011627906978,2022-08-05 11:05:00,344.2651988961163,344.2651988961163,0.0
179,2022-08-08,Monday,2022-08-11,3,17450,C,86.15,09:15:00,114.15,114.15,2022-08-08,09:25:00,0,SL hit,-28.0,2.003,1071.4285714285713,-32146.071428571428,-3.2146071428571426,2022,8,117.25,85.4,0.08035714285714285,233.7053571428571,2022-08-08 09:15:00,341.0505917532592,344.2651988961163,-3.214607142857119
484,2022-08-12,Friday,2022-08-18,6,17650,P,92.55,11:15:00,142.0,0.05,2022-08-18,15:25:00,0,EOD exit,92.5,0.9259999999999999,606.6734074823054,55555.51061678463,5.555551061678464,2022,8,103.95,0.05,5.6117290192113245,133.84732052578363,2022-08-12 11:15:00,346.60614281493764,346.60614281493764,0.0
180,2022-08-18,Thursday,2022-08-18,0,17900,C,33.15,09:25:00,69.0,69.0,2022-08-18,09:45:00,0,SL hit,-35.85,1.0215,836.8200836820083,-30854.811715481173,-3.085481171548117,2022,8,73.0,32.7,0.03765690376569002,187.2384937238494,2022-08-18 09:25:00,343.52066164338953,346.60614281493764,-3.0854811715481105
181,2022-08-19,Friday,2022-08-25,6,18000,C,78.2,11:05:00,120.0,0.05,2022-08-25,15:25:00,0,EOD exit,78.15,0.7825,717.7033492822967,55526.9138755981,5.552691387559809,2022,8,84.5,0.05,5.60885167464115,161.48325358851676,2022-08-19 11:05:00,349.07335303094936,349.07335303094936,0.0
485,2022-08-25,Thursday,2022-08-25,0,17650,P,20.7,09:25:00,43.1,43.1,2022-08-25,11:15:00,0,SL hit,-22.400000000000002,0.638,1133.14447592068,-26105.38243626063,-2.610538243626063,2022,8,46.4,14.7,0.679886685552408,250.0,2022-08-25 09:25:00,346.4628147873233,349.07335303094936,-2.610538243626081
486,2022-09-02,Friday,2022-09-08,6,17550,P,124.6,13:55:00,213.55,0.05,2022-09-08,15:25:00,0,EOD exit,124.55,1.2465,337.2681281618886,41586.34064080943,4.158634064080943,2022,9,172.85,0.05,4.200674536256323,73.98819561551431,2022-09-02 13:55:00,350.62144885140424,350.62144885140424,0.0
487,2022-09-12,Monday,2022-09-15,3,17850,P,85.1,09:35:00,123.75,123.75,2022-09-14,09:15:00,0,SL hit,-38.650000000000006,2.0885,776.1966364812419,-31621.086675291073,-3.1621086675291075,2022,9,125.0,25.75,4.60672703751617,173.1888745148771,2022-09-12 09:35:00,347.45934018387516,350.62144885140424,-3.1621086675290826
182,2022-09-16,Friday,2022-09-22,6,17800,C,94.15,12:45:00,165.0,165.0,2022-09-20,12:05:00,0,SL hit,-70.85,2.5915,423.4297812279464,-31097.318278052222,-3.109731827805222,2022,9,165.65,43.3,2.1531404375441077,94.21312632321808,2022-09-16 12:45:00,344.34960835606995,350.62144885140424,-6.271840495334288
488,2022-09-20,Tuesday,2022-09-22,2,17750,P,88.6,09:25:00,125.8,125.8,2022-09-21,11:45:00,0,SL hit,-37.2,2.1439999999999997,806.4516129032257,-31729.032258064515,-3.172903225806452,2022,9,134.4,56.0,2.6290322580645156,178.9314516129032,2022-09-20 09:25:00,341.1767051302635,350.62144885140424,-9.444743721140753
183,2022-09-26,Monday,2022-09-29,3,17200,C,100.8,09:35:00,189.95,0.1,2022-09-29,15:25:00,0,EOD exit,100.7,1.009,336.5114974761638,33547.16769489625,3.3547167694896247,2022,9,135.4,0.05,3.3903533370723506,72.34997195737522,2022-09-26 09:35:00,344.5314218997531,350.62144885140424,-6.090026951651112
489,2022-10-04,Tuesday,2022-10-06,2,17100,P,56.05,09:25:00,100.0,0.05,2022-10-06,15:25:00,0,EOD exit,56.0,0.5609999999999999,682.5938566552901,37842.320819112625,3.7842320819112625,2022,10,65.8,0.05,3.822525597269624,145.90443686006827,2022-10-04 09:25:00,348.3156539816644,350.62144885140424,-2.3057948697398274
184,2022-10-07,Friday,2022-10-13,6,17300,C,110.8,11:55:00,171.85,0.05,2022-10-13,15:25:00,0,EOD exit,110.75,1.1085,491.40049140049143,53877.88697788698,5.387788697788698,2022,10,159.5,0.05,5.442260442260443,106.26535626535627,2022-10-07 11:55:00,353.70344267945313,353.70344267945313,0.0
490,2022-10-14,Friday,2022-10-20,6,17300,P,126.75,11:55:00,179.75,179.75,2022-10-14,13:55:00,0,SL hit,-53.0,3.065,566.0377358490566,-31734.905660377357,-3.173490566037736,2022,10,183.8,120.3,0.3650943396226417,122.40566037735847,2022-10-14 11:55:00,350.5299521134154,353.70344267945313,-3.173490566037742
491,2022-10-18,Tuesday,2022-10-20,2,17400,P,60.45,09:45:00,104.65,0.05,2022-10-20,15:25:00,0,EOD exit,60.400000000000006,0.605,678.7330316742081,40584.84162895928,4.058484162895928,2022,10,71.3,0.05,4.099547511312217,147.62443438914025,2022-10-18 09:45:00,354.5884362763113,354.5884362763113,0.0
492,2022-10-21,Friday,2022-10-27,6,17600,P,90.35,11:25:00,140.0,140.0,2022-10-21,14:05:00,0,SL hit,-49.650000000000006,2.3035,604.2296072507552,-31391.842900302112,-3.1391842900302116,2022,10,156.9,86.0,0.26283987915407814,132.93051359516613,2022-10-21 11:25:00,351.4492519862811,354.5884362763113,-3.1391842900301867
493,2022-10-31,Monday,2022-11-03,3,17900,P,76.0,09:25:00,110.9,0.05,2022-11-03,15:25:00,0,EOD exit,75.95,0.7605,859.5988538681947,64632.80802292264,6.463280802292264,2022,11,83.35,0.05,6.528653295128938,192.33524355300858,2022-10-31 09:25:00,357.9125327885734,357.9125327885734,0.0
494,2022-11-04,Friday,2022-11-10,6,18050,P,96.0,14:25:00,134.0,21.5,2022-11-10,15:25:00,0,EOD exit,74.5,1.175,789.4736842105264,57888.15789473685,5.788815789473685,2022,11,98.2,9.0,6.868421052631579,178.125,2022-11-04 14:25:00,363.7013485780471,363.7013485780471,0.0
