,date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin
56,2024-05-06,Monday,2024-05-10,4,74200,C,496.95,12:20:00,609.05,0.05,2024-05-10,15:20:00,17.053642914331434,EOD exit,496.9,4.97,161.72506738544473,79557.41239892182,7.955741239892182,2024,5,501.1,0.05,8.036118598382748,199.99999999999997
142,2024-05-07,Tuesday,2024-05-10,3,73900,P,713.25,11:45:00,806.7,806.7,2024-05-08,09:15:00,34.04185742315238,SL hit,-93.45000000000005,15.1995,162.38159675236807,-17642.67929634642,-1.7642679296346422,2024,5,853.05,580.8,2.1507442489851156,200.0
143,2024-05-08,Wednesday,2024-05-10,2,73200,P,174.5,12:45:00,438.8,438.8,2024-05-09,10:20:00,50.15290519877677,SL hit,-264.3,6.133,75.67158531971245,-20464.093832765797,-2.0464093832765795,2024,5,462.55,147.6,0.20355656451002654,92.31933409004918
144,2024-05-13,Monday,2024-05-17,4,72400,P,414.75,13:45:00,761.0,0.05,2024-05-17,15:20:00,17.621293800539064,EOD exit,414.7,4.148000000000001,57.761732851985556,23714.194945848372,2.3714194945848375,2024,5,425.75,0.05,2.395379061371841,69.6991576413959
57,2024-05-14,Tuesday,2024-05-17,3,72800,C,563.4,11:25:00,798.7,798.7,2024-05-16,15:00:00,34.565434565434586,SL hit,-235.30000000000007,13.620999999999999,84.99787505312365,-21157.7560560986,-2.1157756056098598,2024,5,858.55,240.3,2.746281342966425,103.13075506445671
58,2024-05-18,Saturday,2024-05-24,6,74000,C,508.35,09:45:00,545.5,545.5,2024-05-18,12:15:00,43.342036553524835,SL hit,-37.14999999999998,10.538499999999999,162.16216216216216,-7733.270270270266,-0.7733270270270267,2024,5,553.9,435.1,1.1878378378378378,200.0
145,2024-05-21,Tuesday,2024-05-24,3,73900,P,301.75,14:35:00,505.75,0.05,2024-05-24,15:20:00,36.24338624338627,EOD exit,301.7,3.0180000000000002,98.03921568627452,29282.549019607846,2.9282549019607846,2024,5,407.15,0.05,2.957843137254902,120.75163398692811
59,2024-05-21,Tuesday,2024-05-24,3,74100,C,450.15,14:10:00,539.4,539.4,2024-05-23,09:35:00,36.388384754990916,SL hit,-89.25,9.8955,161.94331983805668,-16055.95141700405,-1.6055951417004048,2024,5,572.9,331.45,1.9222672064777326,200.0
60,2024-05-23,Thursday,2024-05-24,1,74300,C,463.7,10:40:00,1182.4,1182.4,2024-05-24,09:20:00,55.15314106863403,SL hit,-718.7,16.461000000000002,27.82802281897871,-20458.077083623208,-2.0458077083623207,2024,5,1217.1,457.85,0.016279393349102448,34.46036825750197
146,2024-05-27,Monday,2024-05-31,4,75600,P,318.85,13:15:00,592.95,592.95,2024-05-27,15:00:00,36.714443219404686,SL hit,-274.1,9.118,72.96607077708865,-20665.304633345495,-2.0665304633345496,2024,5,639.5,299.7,0.139730025538125,91.9372491791317
