Signal Time,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Points Captured,Remark,Qty,PnL,PnL w cs,ROI%,Trade Year
2017-05-08 14:15:00,2017-05-08 15:15:00,29921.76,29977.69,2017-05-08 15:15:00,29903.51,18.25,RSI Oversold,1671.0246990818723,30496.20075824417,20499.25037831999,0.2049925037831999,2017
2017-05-09 11:15:00,2017-05-09 12:15:00,29936.47,30008.35,2017-05-09 12:15:00,30000.19,-63.719999999997526,RSI Oversold,1670.2036011593884,-106425.3734658721,-116436.0160032187,-1.1643601600321871,2017
2017-05-19 11:15:00,2017-05-19 12:15:00,30367.06,30712.35,2017-05-19 12:15:00,30394.3,-27.239999999997963,RSI Oversold,1646.5209341964614,-44851.230247508254,-54855.715370533006,-0.5485571537053301,2017
2017-05-23 10:15:00,2017-05-23 11:15:00,30396.17,30610.64,2017-05-23 11:15:00,30398.06,-1.890000000003056,RSI Oversold,1644.9440834157726,-3108.944317660837,-13109.255212092605,-0.13109255212092605,2017
2017-05-23 13:15:00,2017-05-23 14:15:00,30452.24,30537.94,2017-05-23 14:15:00,30360.19,92.05000000000291,RSI Oversold,1641.9153402179936,151138.3070670711,141153.4208977778,1.411534208977778,2017
2017-05-24 10:15:00,2017-05-24 11:15:00,30463.5,30534.15,2017-05-24 11:15:00,30453.58,9.919999999998254,RSI Oversold,1641.3084510972146,16281.779834881503,6283.408012864991,0.06283408012864991,2017
2017-05-24 12:15:00,2017-05-24 13:15:00,30298.07,30534.15,2017-05-24 13:15:00,30293.54,4.529999999998836,RSI Oversold,1650.2701327180246,7475.72370121073,-2523.5287264191493,-0.025235287264191494,2017
2017-05-25 11:15:00,2017-05-25 12:15:00,30450.81,30511.29,2017-05-25 12:15:00,30500.93,-50.11999999999898,RSI Oversold,1641.9924461779506,-82296.66140243721,-92304.89106857746,-0.9230489106857747,2017
2017-06-06 13:15:00,2017-06-06 14:15:00,31189.04,31276.6,2017-06-06 14:15:00,31186.24,2.7999999999992724,RSI Oversold,1603.1272523937896,4488.756306701444,-5510.794817667886,-0.05510794817667885,2017
2017-06-07 13:15:00,2017-06-07 14:15:00,31179.69,31328.5,2017-06-07 14:15:00,31274.88,-95.19000000000233,RSI Oversold,1603.6079896881593,-152647.4445384196,-162662.70928287346,-1.6266270928287345,2017
2017-06-08 10:15:00,2017-06-08 11:15:00,31219.67,31354.51,2017-06-08 11:15:00,31239.74,-20.070000000003347,RSI Oversold,1601.5544046429704,-32143.196901189778,-42146.4112208799,-0.421464112208799,2017
2017-06-08 15:15:00,2017-06-09 09:15:00,31196.33,31293.29,2017-06-09 09:15:00,31143.43,52.900000000001455,RSI Oversold,1602.752631479408,84785.61420526302,74794.09276668353,0.7479409276668353,2017
2017-06-09 10:15:00,2017-06-09 11:15:00,31142.95,31225.81,2017-06-09 11:15:00,31152.57,-9.619999999998981,RSI Oversold,1605.4998001152749,-15444.90807710731,-25446.45256791502,-0.25446452567915023,2017
2017-06-12 10:15:00,2017-06-12 11:15:00,31095.92,31272.75,2017-06-12 11:15:00,31106.2,-10.280000000002474,RSI Oversold,1607.927985407732,-16529.499689995464,-26531.15263996446,-0.2653115263996446,2017
2017-06-12 12:15:00,2017-06-12 13:15:00,31070.61,31153.37,2017-06-12 13:15:00,31078.34,-7.729999999999563,RSI Oversold,1609.237797391168,-12439.408173833026,-22440.65211465041,-0.2244065211465041,2017
2017-06-12 15:15:00,2017-06-13 09:15:00,31076.29,31200.31,2017-06-13 09:15:00,31160.81,-84.52000000000044,RSI Oversold,1608.9436673425303,-135987.91876379136,-146001.51755566773,-1.4600151755566773,2017
2017-06-13 14:15:00,2017-06-13 15:15:00,31108.72,31260.77,2017-06-13 15:15:00,31079.91,28.81000000000131,RSI Oversold,1607.2663870451756,46305.344610773616,36309.9751452347,0.36309975145234696,2017
2017-06-14 10:15:00,2017-06-14 11:15:00,31079.52,31183.11,2017-06-14 11:15:00,31077.92,1.6000000000021828,RSI Oversold,1608.7764547200213,2574.042327555546,-7425.7002682117,-0.074257002682117,2017
2017-06-14 14:15:00,2017-06-14 15:15:00,31142.94,31190.36,2017-06-14 15:15:00,31150.63,-7.690000000002328,RSI Oversold,1605.500315641362,-12346.297427285812,-22347.53205702854,-0.22347532057028538,2017
2017-06-15 11:15:00,2017-06-15 12:15:00,31109.55,31229.44,2017-06-15 12:15:00,31097.96,11.590000000000146,RSI Oversold,1607.2235053223208,18627.72042668593,8629.5831987286,0.08629583198728599,2017
2017-06-15 13:15:00,2017-06-15 14:15:00,31068.01,31159.1,2017-06-15 14:15:00,31077.0,-8.9900000000016,RSI Oversold,1609.3724702676484,-14468.258507708735,-24469.705333559505,-0.24469705333559505,2017
2017-06-16 09:15:00,2017-06-16 10:15:00,31092.19,31182.73,2017-06-16 10:15:00,31109.13,-16.94000000000233,RSI Oversold,1608.120881803437,-27241.567737753965,-37244.29189452774,-0.3724429189452774,2017
2017-06-16 13:15:00,2017-06-16 14:15:00,31098.95,31149.23,2017-06-16 14:15:00,31048.51,50.44000000000233,RSI Oversold,1607.7713234691203,81095.98555578617,71104.09515434175,0.7110409515434175,2017
2017-06-23 10:15:00,2017-06-23 11:15:00,31204.42,31365.39,2017-06-23 11:15:00,31157.92,46.5,RSI Oversold,1602.3371048075883,74508.67537355286,64516.12624109021,0.6451612624109021,2017
2017-06-23 13:15:00,2017-06-23 14:15:00,31154.12,31246.92,2017-06-23 14:15:00,31136.41,17.709999999999127,RSI Oversold,1604.9241641233968,28423.206946623955,18426.04926731862,0.1842604926731862,2017
2017-06-23 15:15:00,2017-06-27 09:15:00,31110.39,31294.96,2017-06-27 14:15:00,30974.4,135.98999999999796,RSI Oversold,1607.1801092818187,218560.42306123124,208582.27910353735,2.0858227910353735,2017
2017-06-27 15:15:00,2017-06-28 09:15:00,30952.21,31000.48,2017-06-28 09:15:00,30901.13,51.07999999999811,RSI Oversold,1615.3935373273832,82514.30188667968,72522.55331686835,0.7252255331686834,2017
2017-06-28 11:15:00,2017-06-28 12:15:00,30902.95,31000.48,2017-06-28 12:15:00,30856.79,46.159999999999854,RSI Oversold,1617.968511096837,74685.42647222975,64692.89501487697,0.6469289501487697,2017
2017-06-29 11:15:00,2017-06-29 12:15:00,31021.46,31097.92,2017-06-29 12:15:00,30910.17,111.29000000000087,RSI Oversold,1611.7874529438654,179375.8256381242,169393.763220688,1.69393763220688,2017
2017-06-29 13:15:00,2017-06-29 14:15:00,30870.58,31097.92,2017-06-29 14:15:00,30843.38,27.200000000000728,RSI Oversold,1619.6650662216257,44054.889801229394,34059.29529020952,0.3405929529020952,2017
2017-06-29 15:15:00,2017-06-30 09:15:00,30794.61,31006.39,2017-06-30 09:15:00,30745.08,49.529999999998836,RSI Oversold,1623.6607640103252,80419.91764142952,70427.95963319366,0.7042795963319366,2017
2017-06-30 12:15:00,2017-06-30 13:15:00,30801.44,30872.49,2017-06-30 13:15:00,30818.74,-17.30000000000291,RSI Oversold,1623.3007287970952,-28083.102608194473,-38085.91091845529,-0.38085910918455285,2017
2017-07-18 11:15:00,2017-07-18 12:15:00,31803.48,31911.61,2017-07-18 12:15:00,31780.11,23.36999999999898,RSI Oversold,1572.154996874556,36741.262276956775,26744.936403184467,0.26744936403184466,2017
2017-07-18 13:15:00,2017-07-18 14:15:00,31766.39,31882.47,2017-07-19 09:15:00,31830.29,-63.900000000001455,RSI Oversold,1573.9906234230582,-100578.00083673571,-110588.05863681938,-1.1058805863681938,2017
2017-07-19 12:15:00,2017-07-19 13:15:00,31865.21,31919.29,2017-07-19 13:15:00,31876.14,-10.930000000000291,RSI Oversold,1569.109382928906,-17150.3655554134,-27152.080591968937,-0.27152080591968936,2017
2017-07-28 11:15:00,2017-07-28 12:15:00,32196.77,32307.98,2017-07-28 12:15:00,32206.44,-9.669999999998254,RSI Oversold,1552.9508084196023,-15017.034317414842,-25018.536020846586,-0.2501853602084659,2017
2017-08-03 09:15:00,2017-08-03 10:15:00,32289.98,32563.85,2017-08-03 10:15:00,32311.5,-21.520000000000437,RSI Oversold,1548.46797675316,-33323.03085972868,-43326.363162814654,-0.4332636316281466,2017
2017-08-03 12:15:00,2017-08-03 13:15:00,32323.38,32370.84,2017-08-04 13:15:00,32281.21,42.17000000000189,RSI Oversold,1546.8679327471323,65231.42072394949,55237.94386602189,0.5523794386602189,2017
2017-08-04 15:15:00,2017-08-07 09:15:00,32312.14,32386.52,2017-08-07 09:15:00,32344.24,-32.10000000000218,RSI Oversold,1547.406021390103,-49671.733286625684,-59676.70045995434,-0.5967670045995435,2017
2017-08-07 10:15:00,2017-08-07 11:15:00,32322.74,32396.14,2017-08-07 11:15:00,32327.9,-5.1599999999998545,RSI Oversold,1546.8985611987102,-7981.99657578512,-17982.794775442697,-0.17982794775442698,2017
2017-08-07 12:15:00,2017-08-07 13:15:00,32303.44,32396.14,2017-08-07 13:15:00,32335.14,-31.700000000000728,RSI Oversold,1547.8227705779943,-49065.98182732354,-59070.88842550628,-0.5907088842550627,2017
2017-08-07 14:15:00,2017-08-07 15:15:00,32270.08,32355.63,2017-08-07 15:15:00,32236.1,33.9800000000032,RSI Oversold,1549.4228709690215,52649.389155532306,42654.65409444786,0.42654654094447864,2017
2017-08-08 09:15:00,2017-08-08 10:15:00,32021.94,32355.63,2017-08-08 10:15:00,32077.41,-55.470000000001164,RSI Oversold,1561.4294449368153,-86612.49131064696,-96621.15255977803,-0.9662115255977802,2017
2017-08-08 12:15:00,2017-08-08 13:15:00,32075.29,32141.03,2017-08-08 13:15:00,32032.49,42.79999999999927,RSI Oversold,1558.8323597386025,66718.02499681106,56724.69679931073,0.5672469679931074,2017
2017-08-09 10:15:00,2017-08-09 11:15:00,31884.31,32062.68,2017-08-09 14:15:00,31809.79,74.52000000000044,RSI Oversold,1568.1694225153374,116859.98536584362,106871.6713643802,1.068716713643802,2017
2017-08-09 15:15:00,2017-08-10 09:15:00,31731.91,31967.28,2017-08-10 13:15:00,31662.82,69.09000000000015,RSI Oversold,1575.7009269218272,108865.17704102927,98876.06355873338,0.9887606355873338,2017
2017-08-11 11:15:00,2017-08-11 12:15:00,31306.94,31379.2,2017-08-11 12:15:00,31255.02,51.919999999998254,RSI Oversold,1597.0899742996282,82920.91146563391,72929.20355678047,0.7292920355678048,2017
2017-08-11 13:15:00,2017-08-11 14:15:00,31154.08,31379.2,2017-08-11 14:15:00,31236.77,-82.68999999999869,RSI Oversold,1604.9262247513007,-132711.34952468294,-142724.62065963543,-1.4272462065963545,2017
2017-08-14 11:15:00,2017-08-14 12:15:00,31432.52,31501.29,2017-08-14 12:15:00,31483.56,-51.04000000000087,RSI Oversold,1590.7092399845765,-81189.79960881417,-91197.91858877505,-0.9119791858877504,2017
2017-08-14 13:15:00,2017-08-14 14:15:00,31454.78,31526.4,2017-08-14 14:15:00,31466.79,-12.010000000002037,RSI Oversold,1589.583522758703,-19090.898108335263,-29092.807198146096,-0.290928071981461,2017
2017-08-14 15:15:00,2017-08-16 09:15:00,31407.46,31602.64,2017-08-16 09:15:00,31457.61,-50.150000000001455,RSI Oversold,1591.978466262474,-79837.72008306539,-89845.7038550737,-0.8984570385507371,2017
2017-08-18 11:15:00,2017-08-18 12:15:00,31496.13,31677.2,2017-08-18 12:15:00,31412.09,84.04000000000087,RSI Oversold,1587.4966226009353,133413.216163384,123426.55748500032,1.2342655748500033,2017
2017-08-21 09:15:00,2017-08-21 10:15:00,31519.5,31641.81,2017-08-21 10:15:00,31533.8,-14.299999999999272,RSI Oversold,1586.3195799425753,-22684.369993177672,-32686.638430176994,-0.3268663843017699,2017
2017-08-21 11:15:00,2017-08-21 12:15:00,31435.31,31641.81,2017-08-21 12:15:00,31400.57,34.7400000000016,RSI Oversold,1590.568058657605,55256.334357767744,45261.85999120352,0.4526185999120352,2017
2017-08-21 13:15:00,2017-08-21 14:15:00,31335.58,31537.67,2017-08-21 14:15:00,31254.81,80.77000000000044,RSI Oversold,1595.6302707656919,128879.05696974562,118891.9448754426,1.188919448754426,2017
2017-08-22 09:15:00,2017-08-22 10:15:00,31265.02,31484.28,2017-08-22 10:15:00,31333.86,-68.84000000000015,RSI Oversold,1599.2313454461248,-110091.08582051146,-120102.09492909352,-1.2010209492909354,2017
2017-08-22 12:15:00,2017-08-22 13:15:00,31320.33,31409.7,2017-08-22 13:15:00,31283.77,36.56000000000131,RSI Oversold,1596.4071898348452,58364.64686036403,48370.48332505007,0.4837048332505006,2017
2017-08-22 14:15:00,2017-08-22 15:15:00,31273.03,31409.7,2017-08-22 15:15:00,31332.81,-59.780000000002474,RSI Oversold,1598.8217323361375,-95577.56315905826,-105587.12091537415,-1.0558712091537417,2017
2017-08-23 11:15:00,2017-08-23 12:15:00,31417.39,31494.16,2017-08-23 12:15:00,31442.51,-25.11999999999898,RSI Oversold,1591.475294414972,-39977.85939570248,-49981.857181642044,-0.4998185718164205,2017
2017-08-29 11:15:00,2017-08-29 12:15:00,31472.14,31739.8,2017-08-29 12:15:00,31472.23,-0.09000000000014552,RSI Oversold,1588.7067101252092,-142.9836039115,-10142.99790227189,-0.10142997902271891,2017
2017-08-29 13:15:00,2017-08-29 14:15:00,31364.17,31537.72,2017-08-30 09:15:00,31626.91,-262.7400000000016,Initial SL Hit,1594.1757744585623,-418853.7429812452,-428895.6283555433,-4.288956283555433,2017
2017-09-06 13:15:00,2017-09-06 14:15:00,31669.9,31727.85,2017-09-06 14:15:00,31655.69,14.210000000002765,RSI Oversold,1578.7861660440985,22434.551419491007,12436.794874632955,0.12436794874632955,2017
2017-09-07 09:15:00,2017-09-07 10:15:00,31724.47,31814.96,2017-09-07 10:15:00,31709.16,15.31000000000131,RSI Oversold,1576.0704591755198,24129.638729979273,14132.051693852269,0.14132051693852268,2017
2017-09-07 13:15:00,2017-09-07 14:15:00,31649.97,31727.47,2017-09-07 14:15:00,31664.6,-14.62999999999738,RSI Oversold,1579.7803283857772,-23112.186204279784,-33114.49742290021,-0.3311449742290021,2017
2017-09-08 09:15:00,2017-09-08 10:15:00,31701.81,31763.7,2017-09-08 10:15:00,31700.58,1.2299999999995634,RSI Oversold,1577.1970117794535,1939.9523244880393,-8059.853680279512,-0.08059853680279512,2017
2017-09-08 11:15:00,2017-09-08 12:15:00,31683.57,31763.7,2017-09-08 12:15:00,31623.03,60.54000000000087,RSI Oversold,1578.104992587641,95538.47625125716,85548.03009888229,0.8554803009888228,2017
2017-09-21 09:15:00,2017-09-21 10:15:00,32226.33,32462.61,2017-09-21 10:15:00,32280.42,-54.08999999999651,RSI Oversold,1551.526345072492,-83922.06000496566,-93930.45221096618,-0.9393045221096618,2017
2017-09-21 15:15:00,2017-09-22 09:15:00,32337.76,32424.37,2017-09-22 09:15:00,32089.93,247.8299999999981,RSI Oversold,1546.1800693678226,383189.80659142457,373228.1255720837,3.7322812557208365,2017
2017-09-22 10:15:00,2017-09-22 11:15:00,32072.31,32406.8,2017-09-22 11:15:00,32084.71,-12.399999999997817,RSI Oversold,1558.977198711287,-19331.317264016554,-29333.250395742954,-0.29333250395742955,2017
2017-09-22 12:15:00,2017-09-22 13:15:00,32023.37,32130.17,2017-09-22 14:15:00,31922.11,101.2599999999984,RSI Oversold,1561.3597194798674,158103.28519452887,148119.09552304834,1.4811909552304834,2017
2017-09-22 15:15:00,2017-09-25 09:15:00,31886.09,32086.05,2017-09-26 11:15:00,31551.18,334.90999999999985,RSI Oversold,1568.081881472454,525166.3029239393,515218.8195542317,5.152188195542317,2017
2017-09-26 14:15:00,2017-09-26 15:15:00,31585.09,31666.05,2017-09-26 15:15:00,31547.61,37.47999999999956,RSI Oversold,1583.0254085076217,59331.79231086497,49337.72549009606,0.4933772549009606,2017
2017-09-27 09:15:00,2017-09-27 10:15:00,31493.43,31797.46,2017-09-27 10:15:00,31459.02,34.409999999999854,RSI Oversold,1587.632722126488,54630.44196837222,44635.905012569056,0.44635905012569055,2017
2017-09-27 11:15:00,2017-09-27 12:15:00,31405.38,31797.46,2017-09-27 12:15:00,31354.82,50.56000000000131,RSI Oversold,1592.083904095413,80495.76219106615,70503.81176728527,0.7050381176728527,2017
2017-09-27 13:15:00,2017-09-27 14:15:00,31304.29,31490.74,2017-09-27 14:15:00,31140.07,164.22000000000116,RSI Oversold,1597.2251726520549,262296.3178529223,252322.54748470758,2.523225474847076,2017
2017-09-27 15:15:00,2017-09-28 09:15:00,31100.8,31403.28,2017-09-28 09:15:00,31245.69,-144.88999999999942,RSI Oversold,1607.6756867990534,-232936.13026031392,-242959.42387333993,-2.429594238733399,2017
2017-09-28 11:15:00,2017-09-28 12:15:00,31192.13,31283.92,2017-09-28 13:15:00,31225.43,-33.29999999999927,RSI Oversold,1602.9684410779257,-53378.84908789376,-63384.186972802556,-0.6338418697280255,2017
2017-10-23 10:15:00,2017-10-23 11:15:00,32408.32,32614.89,2017-10-23 11:15:00,32325.56,82.7599999999984,RSI Oversold,1542.813697223429,127683.26158220852,117696.02990836673,1.1769602990836672,2017
2017-11-07 13:15:00,2017-11-07 14:15:00,33386.29,33697.16,2017-11-07 14:15:00,33373.64,12.650000000001455,RSI Oversold,1497.6207299463342,18944.902233823308,8946.796724046691,0.0894679672404669,2017
2017-11-07 15:15:00,2017-11-08 09:15:00,33341.82,33566.47,2017-11-08 09:15:00,33371.79,-29.970000000001164,RSI Oversold,1499.6181972069912,-44943.557370295275,-54948.051726032296,-0.549480517260323,2017
2017-11-08 11:15:00,2017-11-08 12:15:00,33361.19,33484.7,2017-11-09 09:15:00,33343.45,17.74000000000524,RSI Oversold,1498.7474967169935,26587.780591767318,16590.439369826494,0.16590439369826493,2017
2017-11-09 10:15:00,2017-11-09 11:15:00,33230.88,33463.8,2017-11-09 11:15:00,33200.91,29.969999999993888,RSI Oversold,1504.624614214249,45093.599687991846,35098.10904796065,0.35098109047960646,2017
2017-11-09 15:15:00,2017-11-10 09:15:00,33218.12,33306.22,2017-11-10 09:15:00,33202.73,15.389999999999418,RSI Oversold,1505.2025822051337,23165.06774013613,13167.384246910144,0.13167384246910144,2017
2017-11-10 11:15:00,2017-11-10 12:15:00,33212.26,33280.55,2017-11-10 12:15:00,33233.15,-20.889999999999418,RSI Oversold,1505.4681614560404,-31449.22989281581,-41452.37481580509,-0.4145237481580509,2017
2017-11-10 13:15:00,2017-11-10 14:15:00,33232.56,33369.94,2017-11-10 14:15:00,33367.95,-135.38999999999942,RSI Oversold,1504.5485511799272,-203700.8283442495,-213721.1984270839,-2.137211984270839,2017
2017-11-10 15:15:00,2017-11-13 09:15:00,33321.0,33417.3,2017-11-13 09:15:00,33230.09,90.91000000000349,RSI Oversold,1500.5552054260077,136415.4737252836,126429.11527265613,1.2642911527265612,2017
2017-11-13 10:15:00,2017-11-13 11:15:00,33191.2,33417.3,2017-11-13 11:15:00,33214.99,-23.790000000000873,RSI Oversold,1506.4233893321123,-35837.81243221227,-45841.39621345549,-0.4584139621345549,2017
2017-11-13 12:15:00,2017-11-13 13:15:00,33200.74,33265.91,2017-11-13 13:15:00,33176.02,24.720000000001164,RSI Oversold,1505.9905291267605,37228.08588001527,27231.808688603276,0.27231808688603276,2017
2017-11-13 14:15:00,2017-11-13 15:15:00,33021.98,33250.88,2017-11-13 15:15:00,33017.92,4.060000000004948,RSI Oversold,1514.1430041445121,6147.42059683421,-3851.9646611061053,-0.038519646611061054,2017
2017-11-14 10:15:00,2017-11-14 11:15:00,32975.73,33126.55,2017-11-14 11:15:00,32940.63,35.10000000000582,RSI Oversold,1516.2666603589971,53220.95977860963,43226.28187458748,0.4322628187458748,2017
2017-11-14 13:15:00,2017-11-14 14:15:00,32954.83,33058.17,2017-11-14 15:15:00,32933.72,21.110000000000582,RSI Oversold,1517.2282788289303,32028.688966079604,22031.89183497621,0.22031891834976208,2017
2017-11-15 09:15:00,2017-11-15 10:15:00,32828.87,33058.17,2017-11-15 12:15:00,32853.12,-24.25,RSI Oversold,1523.049681576003,-36933.954778218074,-46937.648173695896,-0.46937648173695895,2017
2017-11-15 13:15:00,2017-11-15 14:15:00,32777.42,32880.64,2017-11-15 15:15:00,32789.82,-12.400000000001455,RSI Oversold,1525.440379383124,-18915.460704352958,-28917.35225042339,-0.2891735225042339,2017
2017-11-16 12:15:00,2017-11-16 13:15:00,33004.24,33079.1,2017-11-16 13:15:00,33050.24,-46.0,RSI Oversold,1514.956866148107,-69688.01584281292,-79694.98464439722,-0.7969498464439722,2017
2017-11-29 14:15:00,2017-11-29 15:15:00,33587.43,33728.81,2017-11-29 15:15:00,33568.7,18.7300000000032,RSI Oversold,1488.6521534990918,27882.454835042754,17885.243080526256,0.17885243080526256,2017
2017-11-30 09:15:00,2017-11-30 10:15:00,33362.37,33648.84,2017-11-30 13:15:00,33390.74,-28.369999999995343,RSI Oversold,1498.694487232172,-42517.96260276974,-52522.21439903002,-0.5252221439903001,2017
2017-11-30 14:15:00,2017-11-30 15:15:00,33118.66,33464.29,2017-12-01 09:15:00,33206.59,-87.92999999999302,RSI Oversold,1509.7229175334992,-132749.93613871004,-142763.21113232392,-1.4276321113232393,2017
2017-12-01 10:15:00,2017-12-01 11:15:00,33097.11,33300.81,2017-12-01 12:15:00,33137.03,-39.919999999998254,RSI Oversold,1510.7059196407179,-60307.38031205482,-70313.41105008603,-0.7031341105008602,2017
2017-12-01 13:15:00,2017-12-01 14:15:00,33018.02,33177.71,2017-12-01 15:15:00,32853.28,164.73999999999796,RSI Oversold,1514.3246021414975,249469.8349567872,239494.78194028288,2.394947819402829,2017
2017-12-04 11:15:00,2017-12-04 12:15:00,32908.67,33008.47,2017-12-04 12:15:00,32952.94,-44.270000000004075,RSI Oversold,1519.3564492275136,-67261.91000730822,-77268.63619830896,-0.7726863619830896,2017
2017-12-04 13:15:00,2017-12-04 14:15:00,32842.46,32976.8,2017-12-04 14:15:00,32857.23,-14.770000000004075,RSI Oversold,1522.4194533539815,-22486.13532604451,-32488.383939577114,-0.32488383939577115,2017
2017-12-05 10:15:00,2017-12-05 11:15:00,32744.99,32906.94,2017-12-05 11:15:00,32755.96,-10.969999999997526,RSI Oversold,1526.9511458088703,-16750.65406951953,-26752.32913492648,-0.2675232913492648,2017
2017-12-05 12:15:00,2017-12-05 13:15:00,32695.38,32834.19,2017-12-05 13:15:00,32827.56,-132.17999999999665,RSI Oversold,1529.2680494920078,-202138.65078184847,-212158.86464692664,-2.121588646469266,2017
2017-12-05 14:15:00,2017-12-05 15:15:00,32802.11,32893.05,2017-12-05 15:15:00,32802.25,-0.13999999999941792,RSI Oversold,1524.2921873013656,-213.40090622130393,-10213.422246311926,-0.10213422246311926,2017
2017-12-06 10:15:00,2017-12-06 11:15:00,32714.49,32832.73,2017-12-06 11:15:00,32695.56,18.93000000000029,RSI Oversold,1528.3747354765426,28932.133742571397,18935.026955945654,0.18935026955945655,2017
2017-12-06 12:15:00,2017-12-06 13:15:00,32656.23,32755.41,2017-12-06 13:15:00,32676.14,-19.909999999999854,RSI Oversold,1531.101416176944,-30484.22919608273,-40487.27761900234,-0.40487277619002343,2017
2017-12-07 11:15:00,2017-12-07 12:15:00,32757.18,32856.09,2017-12-07 12:15:00,32791.22,-34.04000000000087,RSI Oversold,1526.3829181877072,-51958.074535110885,-61963.27034256439,-0.6196327034256439,2017
2017-12-13 13:15:00,2017-12-13 14:15:00,33104.87,33404.26,2017-12-13 14:15:00,33065.31,39.56000000000495,RSI Oversold,1510.351800203414,59749.51721605453,49755.49216777614,0.49755492167776133,2017
2017-12-13 15:15:00,2017-12-14 09:15:00,33056.18,33373.02,2017-12-14 09:15:00,33091.86,-35.68000000000029,RSI Oversold,1512.576468303355,-53968.72838906415,-63974.12526190306,-0.6397412526190306,2017
2017-12-14 10:15:00,2017-12-14 11:15:00,32954.43,33169.74,2017-12-14 11:15:00,32970.88,-16.44999999999709,RSI Oversold,1517.2466949056623,-24958.70813119373,-34961.20400200685,-0.34961204002006857,2017
2017-12-28 11:15:00,2017-12-28 12:15:00,33894.26,33975.05,2017-12-28 12:15:00,33907.94,-13.680000000000291,RSI Oversold,1475.1760327559887,-20180.408128102354,-30182.426168915164,-0.30182426168915166,2017
2017-12-28 13:15:00,2017-12-28 14:15:00,33888.78,34023.65,2017-12-28 14:15:00,33839.44,49.33999999999651,RSI Oversold,1475.4145767419188,72796.95521644113,62804.23491196277,0.6280423491196276,2017
2018-01-01 15:15:00,2018-01-02 09:15:00,33790.07,34091.44,2018-01-02 09:15:00,33777.69,12.37999999999738,RSI Oversold,1479.724664672195,18318.9913486379,8320.823247772762,0.08320823247772761,2018
2018-01-02 11:15:00,2018-01-02 12:15:00,33784.21,33964.14,2018-01-02 12:15:00,33791.98,-7.7700000000040745,RSI Oversold,1479.981328555559,-11499.454922882724,-21500.604868375016,-0.21500604868375017,2018
2018-01-02 13:15:00,2018-01-02 14:15:00,33733.22,33865.9,2018-01-02 14:15:00,33823.2,-89.97999999999593,RSI Oversold,1482.2184185203785,-133370.0132984576,-143383.35029978745,-1.4338335029978744,2018
2018-01-03 10:15:00,2018-01-03 11:15:00,33899.37,33998.37,2018-01-03 11:15:00,33908.44,-9.069999999999709,RSI Oversold,1474.9536643306349,-13377.829735478428,-23379.167518451977,-0.23379167518451976,2018
2018-01-03 13:15:00,2018-01-03 14:15:00,33853.99,33932.31,2018-01-03 14:15:00,33784.67,69.31999999999971,RSI Oversold,1476.9307842295696,102380.84196279333,92391.0800469896,0.923910800469896,2018
2018-01-30 11:15:00,2018-01-30 12:15:00,36031.66,36291.82,2018-01-30 12:15:00,36092.99,-61.32999999999447,RSI Oversold,1387.6685115256969,-85105.70981186331,-95114.22038284449,-0.9511422038284449,2018
2018-01-30 13:15:00,2018-01-30 14:15:00,36047.33,36142.51,2018-01-30 14:15:00,36044.77,2.5600000000049477,RSI Oversold,1387.0652833372123,3550.8871253501266,-6448.757785937339,-0.0644875778593734,2018
2018-01-30 15:15:00,2018-01-31 09:15:00,36033.56,36142.51,2018-01-31 14:15:00,35951.98,81.57999999999447,RSI Oversold,1387.5953416759266,113200.02797391442,103211.34797671181,1.032113479767118,2018
2018-02-01 10:15:00,2018-02-01 11:15:00,36070.76,36226.97,2018-02-01 11:15:00,35924.36,146.40000000000146,RSI Oversold,1386.1643059364426,202934.4543890972,192954.74783453613,1.9295474783453614,2018
2018-02-01 13:15:00,2018-02-01 14:15:00,35982.54,36256.83,2018-02-01 14:15:00,35917.46,65.08000000000175,RSI Oversold,1389.562826859916,90432.74877204576,80441.79204692296,0.8044179204692296,2018
2018-02-02 09:15:00,2018-02-02 10:15:00,35528.48,36127.58,2018-02-02 10:15:00,35389.45,139.0300000000061,RSI Oversold,1407.3216754558596,195659.93253863676,185679.49853189063,1.8567949853189063,2018
2018-02-02 11:15:00,2018-02-02 12:15:00,35326.04,35738.13,2018-02-02 12:15:00,35388.96,-62.919999999998254,RSI Oversold,1415.3864967598972,-89056.11837613027,-99065.02398796787,-0.9906502398796787,2018
2018-02-02 13:15:00,2018-02-02 14:15:00,35244.86,35439.79,2018-02-05 15:15:00,34805.32,439.5400000000009,RSI Oversold,1418.6465771179116,623551.9165064081,613614.2716980587,6.136142716980587,2018
2018-02-07 09:15:00,2018-02-07 10:15:00,34275.61,34666.33,2018-02-07 10:15:00,34209.44,66.16999999999825,RSI Oversold,1458.7632430174108,96526.36379045952,86536.01642683857,0.8653601642683856,2018
2018-02-07 12:15:00,2018-02-07 13:15:00,34131.93,34374.4,2018-02-07 13:15:00,34154.33,-22.400000000001455,RSI Oversold,1464.903977009211,-32813.849085008456,-42817.13046991696,-0.42817130469916964,2018
2018-02-07 14:15:00,2018-02-07 15:15:00,34097.33,34261.65,2018-02-07 15:15:00,34048.04,49.29000000000087,RSI Oversold,1466.3904769083092,72278.38660681184,62285.61444547252,0.6228561444547251,2018
