,Index,Strike,Option Type,Expiry,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Target,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Qty,ROI%,Trade Year,Trade Month
584,bnf,30600,P,2020-12-17,2020-12-15 13:25:00,SELL,2020-12-15 13:30:00,307.7,461.54999999999995,10,2020-12-17 13:30:00,10.0,297.7,3.177,294.52299999999997,57431.98499999999,Target Hit,195,5.743198499999999,2020,12
585,bnf,30800,C,2020-12-24,2020-12-18 13:30:00,SELL,2020-12-18 13:35:00,273.85,410.77500000000003,10,2020-12-23 09:15:00,10.0,263.85,2.8385000000000002,261.0115,50897.2425,Target Hit,195,5.089724250000001,2020,12
586,bnf,30800,P,2020-12-24,2020-12-24 15:25:00,SELL,2020-12-18 09:15:00,398.6,597.9000000000001,10,2020-12-18 09:55:00,597.9000000000001,-199.30000000000007,9.965000000000002,-209.26500000000007,-40806.67500000002,Initial SL Hit,195,-4.0806675000000014,2020,12
587,bnf,30800,P,2020-12-24,2020-12-18 13:40:00,SELL,2020-12-18 13:45:00,458.7,688.05,10,2020-12-21 13:00:00,688.05,-229.34999999999997,11.4675,-240.81749999999997,-46959.41249999999,Initial SL Hit,195,-4.695941249999999,2020,12
588,bnf,30800,P,2020-12-24,2020-12-22 12:50:00,SELL,2020-12-22 12:55:00,1570.35,2355.5249999999996,10,2020-12-24 15:20:00,403.5,1166.85,19.7385,1147.1115,223686.7425,Expiry Exit,195,22.368674249999998,2020,12
589,bnf,30600,C,2020-12-31,2020-12-31 15:25:00,SELL,2020-12-28 09:15:00,659.45,989.1750000000001,10,2020-12-30 09:15:00,989.1750000000001,-329.725,16.486250000000002,-346.21125,-67511.19375,Initial SL Hit,195,-6.751119375,2020,12
590,bnf,30600,C,2020-12-31,2020-12-30 10:15:00,SELL,2020-12-30 10:20:00,680.1,1020.1500000000001,10,2020-12-31 15:20:00,660.0,20.100000000000023,13.401,6.699000000000023,1306.3050000000044,Expiry Exit,195,0.13063050000000043,2020,12
591,bnf,30600,P,2020-12-31,2020-12-28 13:25:00,SELL,2020-12-28 13:30:00,180.65,270.975,10,2020-12-31 09:15:00,10.0,170.65,1.9065,168.7435,32904.982500000006,Target Hit,195,3.2904982500000006,2020,12
592,bnf,31300,C,2021-01-07,2021-01-07 15:25:00,SELL,2021-01-01 09:15:00,650.7,976.0500000000001,10,2021-01-07 15:20:00,651.3,-0.599999999999909,13.02,-13.619999999999909,-2655.8999999999824,Expiry Exit,195,-0.2655899999999982,2021,1
593,bnf,31300,P,2021-01-07,2021-01-01 14:00:00,SELL,2021-01-01 14:05:00,333.2,499.79999999999995,10,2021-01-04 11:00:00,499.79999999999995,-166.59999999999997,8.33,-174.92999999999998,-34111.35,Initial SL Hit,195,-3.411135,2021,1
594,bnf,31300,P,2021-01-07,2021-01-04 11:30:00,SELL,2021-01-04 11:35:00,366.7,550.05,10,2021-01-07 09:15:00,10.0,356.7,3.767,352.933,68821.935,Target Hit,195,6.8821935,2021,1
595,bnf,32300,C,2021-01-14,2021-01-08 13:25:00,SELL,2021-01-08 13:30:00,295.7,443.54999999999995,10,2021-01-13 09:35:00,443.54999999999995,-147.84999999999997,7.3925,-155.24249999999998,-27943.649999999998,Initial SL Hit,180,-2.7943649999999995,2021,1
596,bnf,32300,C,2021-01-14,2021-01-13 11:55:00,SELL,2021-01-13 12:00:00,283.5,425.25,10,2021-01-14 09:20:00,425.25,-141.75,7.0875,-148.8375,-26790.75,Initial SL Hit,180,-2.6790749999999997,2021,1
597,bnf,32300,C,2021-01-14,2021-01-14 09:40:00,SELL,2021-01-14 09:45:00,302.7,454.04999999999995,10,2021-01-14 15:20:00,218.35,84.35,5.2105,79.1395,14245.11,Expiry Exit,180,1.424511,2021,1
598,bnf,32300,P,2021-01-14,2021-01-08 13:50:00,SELL,2021-01-08 13:55:00,440.2,660.3,10,2021-01-14 12:15:00,10.0,430.2,4.502,425.698,76625.64,Target Hit,180,7.662564,2021,1
599,bnf,32500,C,2021-01-21,2021-01-15 13:25:00,SELL,2021-01-15 13:30:00,332.05,498.07500000000005,10,2021-01-21 14:45:00,10.0,322.05,3.4205,318.6295,57353.31,Target Hit,180,5.7353309999999995,2021,1
600,bnf,32500,P,2021-01-21,2021-01-15 13:45:00,SELL,2021-01-15 13:50:00,465.9,698.8499999999999,10,2021-01-18 11:40:00,698.8499999999999,-232.94999999999993,11.6475,-244.59749999999994,-44027.54999999999,Initial SL Hit,180,-4.402754999999999,2021,1
601,bnf,32500,P,2021-01-21,2021-01-19 09:25:00,SELL,2021-01-19 09:30:00,576.5,864.75,10,2021-01-21 12:15:00,10.0,566.5,5.865,560.635,100914.3,Target Hit,180,10.091429999999999,2021,1
602,bnf,32100,C,2021-01-28,2021-01-22 13:25:00,SELL,2021-01-22 13:30:00,175.0,262.5,10,2021-01-28 09:15:00,10.0,165.0,1.85,163.15,29367.0,Target Hit,180,2.9367,2021,1
603,bnf,32100,P,2021-01-28,2021-01-28 15:25:00,SELL,2021-01-22 09:15:00,1731.15,2596.7250000000004,10,2021-01-28 15:20:00,1724.05,7.100000000000136,34.552,-27.451999999999863,-4941.359999999975,Expiry Exit,180,-0.4941359999999975,2021,1
604,bnf,30700,C,2021-02-04,2021-01-29 13:25:00,SELL,2021-01-29 13:30:00,584.85,877.2750000000001,10,2021-01-29 14:35:00,877.2750000000001,-292.42500000000007,14.62125,-307.04625000000004,-59874.01875000001,Initial SL Hit,195,-5.987401875000001,2021,1
605,bnf,30700,C,2021-02-04,2021-02-04 10:10:00,SELL,2021-02-04 10:45:00,3588.05,5382.075000000001,10,2021-02-04 15:20:00,4635.3,-1047.25,82.2335,-1129.4835,-220249.2825,Expiry Exit,195,-22.024928250000002,2021,2
606,bnf,30700,P,2021-02-04,2021-01-29 14:10:00,SELL,2021-01-29 14:15:00,620.25,930.375,10,2021-02-03 09:25:00,10.0,610.25,6.3025,603.9475,117769.7625,Target Hit,195,11.77697625,2021,1
607,bnf,35600,C,2021-02-11,2021-02-05 13:25:00,SELL,2021-02-05 13:30:00,744.1,1116.15,10,2021-02-08 09:25:00,1116.15,-372.05000000000007,18.6025,-390.6525000000001,-64457.66250000001,Initial SL Hit,165,-6.445766250000001,2021,2
608,bnf,35600,C,2021-02-11,2021-02-08 09:30:00,SELL,2021-02-08 09:35:00,960.4,1440.6,10,2021-02-11 15:20:00,157.55,802.8499999999999,11.1795,791.6705,130625.63249999999,Expiry Exit,165,13.06256325,2021,2
609,bnf,35600,P,2021-02-11,2021-02-08 09:15:00,SELL,2021-02-08 09:20:00,340.0,510.0,10,2021-02-11 15:00:00,10.0,330.0,3.5,326.5,53872.5,Target Hit,165,5.38725,2021,2
610,bnf,35700,C,2021-02-18,2021-02-18 15:25:00,SELL,2021-02-12 09:15:00,884.0,1326.0,10,2021-02-15 12:40:00,1316.75,-432.75,22.0075,-454.7575,-75034.9875,Gap Outside ISL,165,-7.503498749999999,2021,2
611,bnf,35700,C,2021-02-18,2021-02-16 12:35:00,SELL,2021-02-16 12:40:00,1406.1,2109.1499999999996,10,2021-02-18 15:20:00,884.9,521.1999999999999,22.91,498.2899999999999,82217.84999999999,Expiry Exit,165,8.221784999999999,2021,2
612,bnf,35700,P,2021-02-18,2021-02-12 13:25:00,SELL,2021-02-12 13:30:00,282.85,424.27500000000003,10,2021-02-17 15:25:00,10.0,272.85,2.9285,269.92150000000004,44537.04750000001,Target Hit,165,4.453704750000001,2021,2
613,bnf,36400,C,2021-02-25,2021-02-19 13:25:00,SELL,2021-02-19 13:30:00,365.4,548.0999999999999,10,2021-02-25 09:15:00,548.0999999999999,-182.69999999999993,9.135,-191.83499999999992,-31652.774999999987,Initial SL Hit,165,-3.165277499999999,2021,2
614,bnf,36400,C,2021-02-25,2021-02-25 13:20:00,SELL,2021-02-25 13:25:00,333.9,500.84999999999997,10,2021-02-25 15:20:00,150.95,182.95,4.8485,178.1015,29386.747499999998,Expiry Exit,165,2.9386747499999997,2021,2
615,bnf,36400,P,2021-02-25,2021-02-19 13:30:00,SELL,2021-02-19 13:35:00,588.0,882.0,10,2021-02-19 14:05:00,882.0,-294.0,14.700000000000001,-308.7,-50935.5,Initial SL Hit,165,-5.0935500000000005,2021,2
616,bnf,36400,P,2021-02-25,2021-02-23 10:00:00,SELL,2021-02-23 10:05:00,1069.2,1603.8000000000002,10,2021-02-25 14:25:00,10.0,1059.2,10.792,1048.4080000000001,172987.32,Target Hit,165,17.298732,2021,2
617,bnf,35800,C,2021-03-04,2021-02-26 13:25:00,SELL,2021-02-26 13:30:00,350.65,525.9749999999999,10,2021-03-01 09:15:00,525.9749999999999,-175.32499999999993,8.76625,-184.09124999999995,-30375.05624999999,Initial SL Hit,165,-3.037505624999999,2021,2
618,bnf,35800,C,2021-03-04,2021-03-01 09:20:00,SELL,2021-03-01 09:25:00,342.05,513.075,10,2021-03-03 12:10:00,513.075,-171.02500000000003,8.55125,-179.57625000000004,-29630.081250000007,Initial SL Hit,165,-2.9630081250000004,2021,3
619,bnf,35800,C,2021-03-04,2021-03-04 09:25:00,SELL,2021-03-04 09:30:00,185.5,278.25,10,2021-03-04 11:40:00,278.25,-92.75,4.6375,-97.3875,-16068.9375,Initial SL Hit,165,-1.6068937500000002,2021,3
620,bnf,35800,C,2021-03-04,2021-03-04 11:50:00,SELL,2021-03-04 11:55:00,285.0,427.5,10,2021-03-04 12:40:00,427.5,-142.5,7.125,-149.625,-24688.125,Initial SL Hit,165,-2.4688125,2021,3
621,bnf,35800,C,2021-03-04,2021-03-04 12:45:00,SELL,2021-03-04 12:50:00,440.2,660.3,10,2021-03-04 15:05:00,10.0,430.2,4.502,425.698,70240.17,Target Hit,165,7.024017000000001,2021,3
622,bnf,35800,P,2021-03-04,2021-03-01 09:15:00,SELL,2021-03-01 09:20:00,896.65,1344.975,10,2021-03-04 14:30:00,10.0,886.65,9.0665,877.5835,144801.2775,Target Hit,165,14.48012775,2021,3
623,bnf,35500,C,2021-03-10,2021-03-05 13:30:00,SELL,2021-03-05 13:35:00,552.2,828.3000000000001,10,2021-03-10 15:20:00,435.0,117.20000000000005,9.872,107.32800000000005,17709.120000000006,Expiry Exit,165,1.7709120000000005,2021,3
624,bnf,35500,P,2021-03-10,2021-03-05 15:00:00,SELL,2021-03-05 15:05:00,805.0,1207.5,10,2021-03-10 13:40:00,10.0,795.0,8.15,786.85,129830.25,Target Hit,165,12.983025000000001,2021,3
625,bnf,36500,C,2021-03-18,2021-03-12 13:25:00,SELL,2021-03-12 13:30:00,360.0,540.0,10,2021-03-18 09:15:00,10.0,350.0,3.7,346.3,57139.5,Target Hit,165,5.7139500000000005,2021,3
626,bnf,33600,C,2021-03-25,2021-03-22 09:15:00,SELL,2021-03-22 09:20:00,717.8,1076.6999999999998,10,2021-03-25 11:50:00,10.0,707.8,7.278,700.5219999999999,126093.95999999999,Target Hit,180,12.609396,2021,3
627,bnf,33600,P,2021-03-25,2021-03-25 15:25:00,SELL,2021-03-19 09:15:00,590.45,885.6750000000001,10,2021-03-25 11:50:00,885.6750000000001,-295.225,14.76125,-309.98625000000004,-55797.52500000001,Initial SL Hit,180,-5.579752500000001,2021,3
628,bnf,33600,P,2021-03-25,2021-03-25 13:35:00,SELL,2021-03-25 13:40:00,616.15,924.2249999999999,10,2021-03-25 15:20:00,602.9,13.25,12.1905,1.0594999999999999,190.70999999999998,Expiry Exit,180,0.019070999999999998,2021,3
629,bnf,33600,C,2021-04-01,2021-03-26 13:35:00,SELL,2021-03-26 13:40:00,492.8,739.2,10,2021-04-01 15:20:00,250.45,242.35000000000002,7.4325,234.91750000000002,42285.15,Expiry Exit,180,4.228515,2021,3
630,bnf,33600,P,2021-04-01,2021-03-26 13:25:00,SELL,2021-03-26 13:30:00,671.6,1007.4000000000001,10,2021-04-01 14:55:00,10.0,661.6,6.816000000000001,654.784,117861.12,Target Hit,180,11.786112,2021,3
631,bnf,33600,C,2021-04-08,2021-04-05 13:25:00,SELL,2021-04-05 13:30:00,188.3,282.45000000000005,10,2021-04-08 13:50:00,10.0,178.3,1.983,176.317,31737.06,Target Hit,180,3.1737060000000006,2021,4
632,bnf,33600,P,2021-04-08,2021-04-05 14:10:00,SELL,2021-04-05 14:15:00,1042.6,1563.8999999999999,10,2021-04-08 15:20:00,820.0,222.5999999999999,18.626,203.9739999999999,36715.319999999985,Expiry Exit,180,3.6715319999999982,2021,4
633,bnf,32600,C,2021-04-15,2021-04-09 13:40:00,SELL,2021-04-09 13:45:00,493.1,739.6500000000001,10,2021-04-13 12:10:00,10.0,483.1,5.031000000000001,478.069,86052.42,Target Hit,180,8.605242,2021,4
634,bnf,32600,P,2021-04-15,2021-04-13 09:20:00,SELL,2021-04-13 09:25:00,1500.0,2250.0,10,2021-04-15 15:20:00,492.55,1007.45,19.9255,987.5245,177754.41,Expiry Exit,180,17.775441,2021,4
635,bnf,32200,C,2021-04-22,2021-04-16 13:25:00,SELL,2021-04-16 13:30:00,440.0,660.0,10,2021-04-22 09:15:00,10.0,430.0,4.5,425.5,76590.0,Target Hit,180,7.659000000000001,2021,4
636,bnf,32200,P,2021-04-22,2021-04-16 13:30:00,SELL,2021-04-16 13:35:00,569.0,853.5,10,2021-04-19 09:15:00,1548.45,-979.45,21.1745,-1000.6245,-180112.41,Gap Outside ISL,180,-18.011241,2021,4
637,bnf,32200,P,2021-04-22,2021-04-19 13:25:00,SELL,2021-04-19 13:30:00,1480.0,2220.0,10,2021-04-22 15:20:00,418.2,1061.8,18.982,1042.818,187707.24,Expiry Exit,180,18.770724,2021,4
638,bnf,31500,C,2021-04-29,2021-04-23 14:20:00,SELL,2021-04-23 14:25:00,663.45,995.1750000000001,10,2021-04-26 09:15:00,995.1750000000001,-331.725,16.58625,-348.31125000000003,-67920.69375,Initial SL Hit,195,-6.792069375000001,2021,4
639,bnf,31500,C,2021-04-29,2021-04-26 13:40:00,SELL,2021-04-26 13:45:00,1037.7,1556.5500000000002,10,2021-04-28 09:25:00,1556.5500000000002,-518.8500000000001,25.9425,-544.7925000000001,-106234.53750000002,Initial SL Hit,195,-10.623453750000001,2021,4
640,bnf,31500,C,2021-04-29,2021-04-29 10:45:00,SELL,2021-04-29 10:50:00,1920.0,2880.0,10,2021-04-29 15:20:00,2210.05,-290.0500000000002,41.3005,-331.3505000000002,-64613.34750000003,Expiry Exit,195,-6.4613347500000025,2021,4
641,bnf,31500,P,2021-04-29,2021-04-23 13:40:00,SELL,2021-04-23 13:45:00,469.15,703.7249999999999,10,2021-04-29 09:15:00,10.0,459.15,4.7915,454.3585,88599.9075,Target Hit,195,8.85999075,2021,4
642,bnf,33100,C,2021-05-06,2021-04-30 13:25:00,SELL,2021-04-30 13:30:00,586.95,880.4250000000001,10,2021-05-06 14:15:00,10.0,576.95,5.969500000000001,570.9805,102776.49,Target Hit,180,10.277649000000002,2021,4
643,bnf,33100,P,2021-05-06,2021-04-30 13:30:00,SELL,2021-04-30 13:35:00,616.15,924.2249999999999,10,2021-05-03 09:15:00,1063.95,-447.80000000000007,16.801,-464.60100000000006,-83628.18000000001,Gap Outside ISL,180,-8.362818,2021,4
644,bnf,33100,P,2021-05-06,2021-05-03 14:20:00,SELL,2021-05-03 14:25:00,1000.0,1500.0,10,2021-05-06 15:20:00,268.75,731.25,12.6875,718.5625,129341.25,Expiry Exit,180,12.934125,2021,5
645,bnf,33000,C,2021-05-12,2021-05-07 13:25:00,SELL,2021-05-07 13:30:00,425.0,637.5,10,2021-05-12 12:55:00,10.0,415.0,4.3500000000000005,410.65,73917.0,Target Hit,180,7.391699999999999,2021,5
646,bnf,33000,P,2021-05-12,2021-05-12 15:25:00,SELL,2021-05-07 09:15:00,543.65,815.4749999999999,10,2021-05-12 15:20:00,545.35,-1.7000000000000455,10.89,-12.590000000000046,-2266.2000000000085,Expiry Exit,180,-0.22662000000000085,2021,5
647,bnf,32500,C,2021-05-20,2021-05-20 15:25:00,SELL,2021-05-14 09:15:00,833.7,1250.5500000000002,10,2021-05-18 09:15:00,1576.7,-743.0,24.104000000000003,-767.104,-138078.72,Gap Outside ISL,180,-13.807872,2021,5
648,bnf,32500,C,2021-05-20,2021-05-18 13:35:00,SELL,2021-05-18 13:40:00,1556.35,2334.5249999999996,10,2021-05-20 15:20:00,837.3,719.05,23.936499999999995,695.1134999999999,125120.43,Expiry Exit,180,12.512043,2021,5
649,bnf,32500,P,2021-05-20,2021-05-17 09:15:00,SELL,2021-05-17 09:20:00,377.0,565.5,10,2021-05-20 09:15:00,10.0,367.0,3.87,363.13,65363.4,Target Hit,180,6.53634,2021,5
650,bnf,33600,C,2021-05-27,2021-05-24 13:35:00,SELL,2021-05-24 13:40:00,1323.9,1985.8500000000001,10,2021-05-27 15:20:00,1498.85,-174.94999999999982,28.2275,-203.1774999999998,-36571.94999999997,Expiry Exit,180,-3.657194999999997,2021,5
651,bnf,33600,P,2021-05-27,2021-05-21 13:25:00,SELL,2021-05-21 13:30:00,230.35,345.525,10,2021-05-27 09:15:00,10.0,220.35,2.4035,217.9465,39230.369999999995,Target Hit,180,3.9230369999999994,2021,5
652,bnf,35300,C,2021-06-03,2021-05-28 13:35:00,SELL,2021-05-28 13:40:00,448.15,672.2249999999999,10,2021-06-03 15:20:00,344.25,103.89999999999998,7.924,95.97599999999997,15836.039999999995,Expiry Exit,165,1.5836039999999996,2021,5
653,bnf,35300,P,2021-06-03,2021-05-28 14:05:00,SELL,2021-05-28 14:10:00,479.35,719.0250000000001,10,2021-06-03 14:05:00,10.0,469.35,4.8935,464.4565,76635.3225,Target Hit,165,7.663532249999999,2021,5
654,bnf,35700,C,2021-06-10,2021-06-04 13:30:00,SELL,2021-06-04 13:35:00,274.15,411.22499999999997,10,2021-06-07 09:15:00,411.22499999999997,-137.075,6.85375,-143.92874999999998,-23748.243749999998,Initial SL Hit,165,-2.3748243749999998,2021,6
655,bnf,35700,C,2021-06-10,2021-06-07 09:25:00,SELL,2021-06-07 09:30:00,233.7,350.54999999999995,10,2021-06-10 09:15:00,10.0,223.7,2.437,221.26299999999998,36508.395,Target Hit,165,3.6508395,2021,6
656,bnf,35700,P,2021-06-10,2021-06-10 15:25:00,SELL,2021-06-04 09:15:00,566.0,849.0,10,2021-06-09 13:15:00,849.0,-283.0,14.15,-297.15,-49029.74999999999,Initial SL Hit,165,-4.902974999999999,2021,6
657,bnf,35700,P,2021-06-10,2021-06-10 11:15:00,SELL,2021-06-10 11:20:00,849.0,1273.5,10,2021-06-10 15:20:00,569.25,279.75,14.182500000000001,265.5675,43818.6375,Expiry Exit,165,4.38186375,2021,6
658,bnf,35300,C,2021-06-17,2021-06-11 13:35:00,SELL,2021-06-11 13:40:00,262.0,393.0,10,2021-06-17 11:00:00,10.0,252.0,2.72,249.28,41131.2,Target Hit,165,4.11312,2021,6
659,bnf,34700,C,2021-06-24,2021-06-18 13:25:00,SELL,2021-06-18 13:30:00,184.0,276.0,10,2021-06-18 14:40:00,276.0,-92.0,4.6000000000000005,-96.6,-17388.0,Initial SL Hit,180,-1.7388000000000001,2021,6
660,bnf,34700,C,2021-06-24,2021-06-21 09:25:00,SELL,2021-06-21 09:30:00,159.9,239.85000000000002,10,2021-06-21 13:05:00,239.85000000000002,-79.95000000000002,3.9975,-83.94750000000002,-15110.550000000003,Initial SL Hit,180,-1.5110550000000003,2021,6
661,bnf,34700,C,2021-06-24,2021-06-21 13:10:00,SELL,2021-06-21 13:15:00,272.75,409.125,10,2021-06-21 14:40:00,409.125,-136.375,6.8187500000000005,-143.19375,-25774.875,Initial SL Hit,180,-2.5774874999999997,2021,6
662,bnf,34700,C,2021-06-24,2021-06-22 13:30:00,SELL,2021-06-22 13:35:00,437.25,655.875,10,2021-06-24 15:20:00,122.4,314.85,5.5965,309.25350000000003,55665.630000000005,Expiry Exit,180,5.566563,2021,6
663,bnf,34700,P,2021-06-24,2021-06-18 14:05:00,SELL,2021-06-18 14:10:00,548.75,823.125,10,2021-06-21 09:15:00,823.125,-274.375,13.71875,-288.09375,-51856.875,Initial SL Hit,180,-5.185687499999999,2021,6
664,bnf,34700,P,2021-06-24,2021-06-21 09:20:00,SELL,2021-06-21 09:25:00,678.9,1018.3499999999999,10,2021-06-24 14:40:00,10.0,668.9,6.889,662.011,119161.98,Target Hit,180,11.916198,2021,6
665,bnf,34900,C,2021-07-01,2021-06-28 10:35:00,SELL,2021-06-28 10:40:00,562.05,843.0749999999999,10,2021-07-01 14:30:00,10.0,552.05,5.7204999999999995,546.3294999999999,90144.3675,Target Hit,165,9.014436749999998,2021,6
666,bnf,34900,P,2021-07-01,2021-06-25 13:25:00,SELL,2021-06-25 13:30:00,184.75,277.125,10,2021-07-01 15:20:00,215.5,-30.75,4.0025,-34.7525,-5734.162499999999,Expiry Exit,165,-0.57341625,2021,6
667,bnf,34700,C,2021-07-08,2021-07-08 15:25:00,SELL,2021-07-02 09:15:00,569.6,854.4000000000001,10,2021-07-06 10:55:00,854.4000000000001,-284.80000000000007,14.24,-299.0400000000001,-53827.20000000001,Initial SL Hit,180,-5.382720000000001,2021,7
668,bnf,34700,C,2021-07-08,2021-07-06 15:20:00,SELL,2021-07-06 15:25:00,844.05,1266.0749999999998,10,2021-07-08 15:20:00,573.2,270.8499999999999,14.1725,256.6774999999999,46201.94999999998,Expiry Exit,180,4.620194999999998,2021,7
669,bnf,34700,P,2021-07-08,2021-07-02 13:35:00,SELL,2021-07-02 13:40:00,233.0,349.5,10,2021-07-08 09:15:00,10.0,223.0,2.43,220.57,39702.6,Target Hit,180,3.9702599999999997,2021,7
670,bnf,35200,C,2021-07-15,2021-07-15 15:25:00,SELL,2021-07-09 09:15:00,701.95,1052.9250000000002,10,2021-07-15 15:20:00,701.6,0.35000000000002274,14.035500000000003,-13.68549999999998,-2258.107499999997,Expiry Exit,165,-0.22581074999999967,2021,7
671,bnf,35200,P,2021-07-15,2021-07-09 13:25:00,SELL,2021-07-09 13:30:00,318.25,477.375,10,2021-07-15 09:20:00,10.0,308.25,3.2825,304.9675,50319.6375,Target Hit,165,5.03196375,2021,7
672,bnf,36000,C,2021-07-22,2021-07-16 13:25:00,SELL,2021-07-16 13:30:00,170.75,256.125,10,2021-07-20 15:10:00,10.0,160.75,1.8075,158.9425,26225.5125,Target Hit,165,2.62255125,2021,7
673,bnf,36000,P,2021-07-22,2021-07-16 14:10:00,SELL,2021-07-16 14:15:00,392.15,588.2249999999999,10,2021-07-19 09:15:00,588.2249999999999,-196.07499999999993,9.803749999999999,-205.87874999999994,-33969.99374999999,Initial SL Hit,165,-3.396999374999999,2021,7
674,bnf,36000,P,2021-07-22,2021-07-22 09:15:00,SELL,2021-07-22 09:20:00,1200.0,1800.0,10,2021-07-22 15:20:00,1321.15,-121.15000000000009,25.2115,-146.3615000000001,-24149.647500000014,Expiry Exit,165,-2.4149647500000015,2021,7
675,bnf,34700,C,2021-07-29,2021-07-26 11:30:00,SELL,2021-07-26 11:35:00,442.65,663.9749999999999,10,2021-07-29 15:05:00,10.0,432.65,4.5264999999999995,428.1235,77062.23,Target Hit,180,7.706223,2021,7
676,bnf,34700,P,2021-07-29,2021-07-23 13:25:00,SELL,2021-07-23 13:30:00,189.55,284.32500000000005,10,2021-07-28 09:35:00,284.32500000000005,-94.77500000000003,4.7387500000000005,-99.51375000000003,-17912.475000000006,Initial SL Hit,180,-1.7912475000000003,2021,7
677,bnf,34700,P,2021-07-29,2021-07-28 13:45:00,SELL,2021-07-28 13:50:00,235.65,353.475,10,2021-07-28 14:20:00,353.475,-117.82500000000002,5.89125,-123.71625000000002,-22268.925000000003,Initial SL Hit,180,-2.2268925000000004,2021,7
678,bnf,34700,P,2021-07-29,2021-07-28 14:45:00,SELL,2021-07-28 14:50:00,320.9,481.34999999999997,10,2021-07-29 15:00:00,10.0,310.9,3.3089999999999997,307.59099999999995,55366.37999999999,Target Hit,180,5.536637999999999,2021,7
679,bnf,34700,C,2021-08-05,2021-07-30 13:25:00,SELL,2021-07-30 13:30:00,247.35,371.025,10,2021-08-03 13:00:00,371.025,-123.67499999999998,6.18375,-129.85875,-23374.574999999997,Initial SL Hit,180,-2.3374574999999997,2021,7
680,bnf,34700,C,2021-08-05,2021-08-05 09:25:00,SELL,2021-08-05 09:30:00,1075.75,1613.625,10,2021-08-05 15:20:00,1130.75,-55.0,22.065,-77.065,-13871.699999999999,Expiry Exit,180,-1.3871699999999998,2021,8
681,bnf,34700,P,2021-08-05,2021-07-30 13:40:00,SELL,2021-07-30 13:45:00,309.7,464.54999999999995,10,2021-08-04 15:05:00,10.0,299.7,3.197,296.503,53370.54,Target Hit,180,5.337054,2021,7
682,bnf,35900,C,2021-08-12,2021-08-06 13:25:00,SELL,2021-08-06 13:30:00,299.9,449.84999999999997,10,2021-08-09 09:50:00,449.84999999999997,-149.95,7.4975000000000005,-157.4475,-25978.837499999998,Initial SL Hit,165,-2.59788375,2021,8
683,bnf,35900,C,2021-08-12,2021-08-09 13:05:00,SELL,2021-08-09 13:10:00,288.6,432.90000000000003,10,2021-08-10 09:25:00,432.90000000000003,-144.3,7.215,-151.51500000000001,-24999.975000000002,Initial SL Hit,165,-2.4999975,2021,8
684,bnf,35900,C,2021-08-12,2021-08-10 13:35:00,SELL,2021-08-10 13:40:00,435.0,652.5,10,2021-08-12 14:50:00,10.0,425.0,4.45,420.55,69390.75,Target Hit,165,6.939075,2021,8
685,bnf,35900,P,2021-08-12,2021-08-06 15:05:00,SELL,2021-08-06 15:10:00,368.45,552.675,10,2021-08-12 15:00:00,10.0,358.45,3.7845,354.6655,58519.8075,Target Hit,165,5.85198075,2021,8
686,bnf,36000,C,2021-08-18,2021-08-13 13:25:00,SELL,2021-08-13 13:30:00,295.8,443.70000000000005,10,2021-08-18 13:30:00,10.0,285.8,3.0580000000000003,282.742,46652.43,Target Hit,165,4.665243,2021,8
687,bnf,35100,C,2021-08-26,2021-08-20 13:30:00,SELL,2021-08-20 13:35:00,288.95,433.42499999999995,10,2021-08-23 09:15:00,433.42499999999995,-144.47499999999997,7.22375,-151.69874999999996,-25030.293749999993,Initial SL Hit,165,-2.5030293749999997,2021,8
688,bnf,35100,C,2021-08-26,2021-08-23 09:35:00,SELL,2021-08-23 09:40:00,325.65,488.47499999999997,10,2021-08-24 11:35:00,488.47499999999997,-162.825,8.14125,-170.96625,-28209.43125,Initial SL Hit,165,-2.820943125,2021,8
689,bnf,35100,C,2021-08-26,2021-08-25 10:35:00,SELL,2021-08-25 10:40:00,565.8,848.6999999999999,10,2021-08-26 15:20:00,519.2,46.59999999999991,10.85,35.74999999999991,5898.7499999999845,Expiry Exit,165,0.5898749999999985,2021,8
690,bnf,35100,P,2021-08-26,2021-08-20 13:25:00,SELL,2021-08-20 13:30:00,314.75,472.125,10,2021-08-26 10:55:00,10.0,304.75,3.2475,301.5025,49747.9125,Target Hit,165,4.97479125,2021,8
691,bnf,35600,C,2021-09-02,2021-08-31 13:15:00,SELL,2021-08-31 13:20:00,736.85,1105.275,10,2021-09-01 09:25:00,1105.275,-368.42500000000007,18.42125,-386.84625000000005,-63829.631250000006,Initial SL Hit,165,-6.382963125000001,2021,8
692,bnf,35600,C,2021-09-02,2021-09-01 13:40:00,SELL,2021-09-01 13:45:00,1175.2,1762.8000000000002,10,2021-09-02 15:20:00,1231.25,-56.049999999999955,24.0645,-80.11449999999995,-13218.89249999999,Expiry Exit,165,-1.321889249999999,2021,9
693,bnf,35600,P,2021-09-02,2021-08-27 13:25:00,SELL,2021-08-27 13:30:00,262.0,393.0,10,2021-09-01 13:50:00,10.0,252.0,2.72,249.28,41131.2,Target Hit,165,4.11312,2021,8
