date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,DATETIME,Hedge Strike,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Hedge ROI%,Total ROI%,Cumulative ROI%,Max Cumulative ROI%,DD
2022-08-12,Friday,2022-08-18,6,17650,P,123.0,09:35:00,142.0,0.05,2022-08-18,15:25:00,40.67611777535441,EOD exit,122.95,1.2305,1052.6315789473683,128125.7894736842,12.81257894736842,2022,8,124.15,0.05,12.942105263157892,232.23684210526315,2022-08-12 09:35:00,17100,10.95,0.05,-10.899999999999999,-11473.684210526313,-1.1473684210526311,11.66521052631579,358.17671450051614,366.31983417795715,-8.143119677441007
2022-08-12,Friday,2022-08-18,6,17700,C,109.6,10:15:00,120.0,120.0,2022-08-12,13:35:00,44.37185929648241,SL hit,-10.400000000000006,2.296,1129.9435028248588,-14345.762711864412,-1.4345762711864412,2022,8,124.8,92.9,1.887005649717513,250.0,2022-08-12 10:15:00,18250,3.05,3.05,0.0,0.0,0.0,-1.4345762711864412,356.7421382293297,366.31983417795715,-9.577695948627422
2022-08-16,Tuesday,2022-08-18,2,17800,C,81.8,11:45:00,104.0,115.4,2022-08-17,09:15:00,49.67741935483871,Gap SL hit,-33.60000000000001,1.972,900.9009009009008,-32046.84684684685,-3.204684684684685,2022,8,120.75,70.0,1.0630630630630626,200.45045045045043,2022-08-16 11:45:00,18350,1.65,1.3,-0.34999999999999987,-315.31531531531516,-0.031531531531531515,-3.2362162162162162,353.5059220131135,366.31983417795715,-12.813912164843657
2022-08-17,Wednesday,2022-08-18,1,17900,C,77.3,13:55:00,89.35,89.35,2022-08-17,14:45:00,44.77806788511749,SL hit,-12.049999999999995,1.6665,1117.31843575419,-15325.698324022344,-1.5325698324022343,2022,8,94.2,71.4,0.659217877094971,250.0,2022-08-17 13:55:00,18450,0.9,0.75,-0.15000000000000002,-167.59776536312853,-0.016759776536312852,-1.549329608938547,351.95659240417496,366.31983417795715,-14.363241773782192
2022-08-19,Friday,2022-08-25,6,18000,C,96.65,09:25:00,120.0,0.05,2022-08-25,15:25:00,47.50154225786552,EOD exit,96.6,0.967,856.5310492505355,81912.63383297647,8.191263383297647,2022,8,106.75,0.05,8.274089935760173,192.7194860813705,2022-08-19 09:25:00,18700,1.85,0.05,-1.8,-1541.755888650964,-0.15417558886509639,8.037087794432551,359.99368019860754,366.31983417795715,-6.326153979349613
2022-08-22,Monday,2022-08-25,3,17650,P,133.5,12:25:00,162.4,162.4,2022-08-22,12:55:00,45.12555391432793,SL hit,-28.90000000000001,2.959,692.0415224913494,-22047.750865051905,-2.2047750865051907,2022,8,172.45,128.05,0.3771626297577846,152.68166089965396,2022-08-22 12:25:00,16950,4.7,4.65,-0.04999999999999982,-34.60207612456735,-0.003460207612456735,-2.2082352941176473,357.7854449044899,366.31983417795715,-8.53438927346724
2022-08-23,Tuesday,2022-08-25,2,17350,P,40.0,09:35:00,87.25,0.05,2022-08-25,15:25:00,49.250149970006,EOD exit,39.95,0.4004999999999999,423.2804232804233,16740.5291005291,1.67405291005291,2022,8,73.1,0.05,1.6910052910052913,91.7989417989418,2022-08-23 09:35:00,0,,,,,0.0,1.67405291005291,359.45949781454283,366.31983417795715,-6.860336363414319
2022-08-26,Friday,2022-09-01,6,17650,C,149.75,09:25:00,162.7,162.7,2022-08-30,14:55:00,37.7626050420168,SL hit,-12.949999999999989,3.1245,1133.14447592068,-18214.73087818696,-1.821473087818696,2022,8,166.5,10.5,15.779036827195467,250.0,2022-08-26 09:25:00,18200,7.85,1.9,-5.949999999999999,-6742.209631728045,-0.6742209631728044,-2.4956940509915,356.9638037635513,366.31983417795715,-9.356030414405836
2022-08-26,Friday,2022-09-01,6,17600,P,121.0,11:15:00,141.2,141.2,2022-08-26,13:05:00,27.84699453551913,SL hit,-20.19999999999999,2.622,990.0990099009906,-22596.039603960395,-2.2596039603960394,2022,8,145.0,105.15,1.5693069306930696,217.82178217821792,2022-08-26 11:15:00,17050,17.45,16.2,-1.25,-1237.6237623762383,-0.12376237623762383,-2.3833663366336633,354.5804374269176,366.31983417795715,-11.739396751039521
2022-08-26,Friday,2022-09-01,6,17600,P,117.65,13:55:00,147.75,147.75,2022-08-26,14:55:00,47.45945945945945,SL hit,-30.099999999999994,2.654,664.451827242525,-21763.45514950166,-2.176345514950166,2022,8,173.55,116.7,0.06312292358804,146.1794019933555,2022-08-26 13:55:00,16700,4.4,4.05,-0.35000000000000053,-232.5581395348841,-0.02325581395348841,-2.1996013289036545,352.38083609801396,366.31983417795715,-13.93899807994319
2022-08-29,Monday,2022-09-01,3,17150,P,59.05,11:55:00,124.7,0.05,2022-09-01,15:25:00,28.093645484949832,EOD exit,59.0,0.591,304.6458492003046,17794.059405940592,1.7794059405940592,2022,9,72.9,0.05,1.797410510281797,65.3084539223153,2022-08-29 11:55:00,0,,,,,0.0,1.7794059405940592,354.16024203860803,366.31983417795715,-12.159592139349115
2022-09-02,Friday,2022-09-08,6,17600,C,161.5,09:15:00,184.9,184.9,2022-09-06,09:15:00,48.85496183206107,SL hit,-23.40000000000001,3.464,854.7008547008545,-22960.68376068376,-2.296068376068376,2022,9,212.85,105.1,4.82051282051282,188.034188034188,2022-09-02 09:15:00,18300,6.3,1.9,-4.4,-3760.6837606837603,-0.376068376068376,-2.672136752136752,351.4881052864713,366.31983417795715,-14.831728891485852
2022-09-02,Friday,2022-09-08,6,17550,P,171.7,09:35:00,192.5,192.5,2022-09-02,09:55:00,44.20350291909924,SL hit,-20.80000000000001,3.642,961.538461538461,-23501.923076923074,-2.3501923076923075,2022,9,205.8,148.05,2.274038461538458,210.93749999999983,2022-09-02 09:35:00,17000,29.65,29.3,-0.34999999999999787,-336.5384615384593,-0.03365384615384593,-2.3838461538461533,349.10425913262515,366.31983417795715,-17.215575045332002
2022-09-02,Friday,2022-09-08,6,17500,P,161.1,10:15:00,186.9,0.05,2022-09-08,15:25:00,42.14372716199757,EOD exit,161.04999999999998,1.6115000000000002,775.193798449612,123595.73643410845,12.359573643410844,2022,9,168.35,0.05,12.484496124031,169.5736434108526,2022-09-02 10:15:00,16800,17.05,0.05,-17.0,-13178.294573643405,-1.3178294573643405,11.041744186046504,360.14600331867166,366.31983417795715,-6.173830859285488
2022-09-06,Tuesday,2022-09-08,2,17700,C,105.0,09:35:00,143.95,98.8,2022-09-08,15:25:00,49.64744919120697,EOD exit,6.200000000000003,2.0380000000000003,513.4788189987164,2137.098844672659,0.2137098844672659,2022,9,120.95,26.5,4.030808729139924,113.607188703466,2022-09-06 09:35:00,18600,0.95,0.05,-0.8999999999999999,-462.1309370988447,-0.046213093709884474,0.16749679075738144,360.313500109429,366.31983417795715,-6.006334068528133
2022-09-09,Friday,2022-09-15,6,17900,P,148.55,11:35:00,154.0,154.0,2022-09-09,11:55:00,31.127642913077523,SL hit,-5.449999999999989,3.0255,1117.31843575419,-9469.832402234626,-0.9469832402234628,2022,9,159.75,142.55,0.6703910614525139,250.0,2022-09-09 11:35:00,17350,16.35,15.35,-1.0000000000000018,-1117.318435754192,-0.11173184357541921,-1.058715083798882,359.25478502563016,366.31983417795715,-7.065049152326992
2022-09-09,Friday,2022-09-15,6,17950,C,92.15,12:45:00,129.5,129.5,2022-09-12,10:05:00,26.836158192090394,SL hit,-37.35,2.2165,535.4752342704151,-21186.880856760374,-2.118688085676037,2022,9,131.0,77.0,0.8112449799196791,120.14725568942436,2022-09-09 12:45:00,18850,1.5,1.6,0.10000000000000009,53.547523427041554,0.005354752342704155,-2.113333333333333,357.1414516922968,366.31983417795715,-9.178382485660336
2022-09-09,Friday,2022-09-15,6,17850,P,131.3,14:25:00,176.8,0.05,2022-09-15,15:25:00,49.91631799163179,EOD exit,131.25,1.3135000000000003,439.56043956043953,57114.94505494505,5.711494505494505,2022,9,145.8,0.05,5.769230769230769,98.07692307692308,2022-09-09 14:25:00,0,,,,,0.0,5.711494505494505,362.8529461977913,366.31983417795715,-3.4668879801658363
2022-09-12,Monday,2022-09-15,3,18000,C,96.7,13:25:00,106.95,106.95,2022-09-12,14:05:00,47.90286975717438,SL hit,-10.25,2.0365,1111.111111111111,-13651.666666666666,-1.3651666666666666,2022,9,116.55,89.05,0.8500000000000005,250.0,2022-09-12 13:25:00,18550,2.2,2.15,-0.050000000000000266,-55.55555555555585,-0.005555555555555584,-1.3707222222222222,361.48222397556907,366.31983417795715,-4.837610202388078
2022-09-12,Monday,2022-09-15,3,18000,C,97.0,14:35:00,116.55,116.55,2022-09-13,09:15:00,43.82384532760472,SL hit,-19.55,2.1355,1023.0179028132994,-22184.6547314578,-2.21846547314578,2022,9,129.0,82.2,1.514066496163683,230.1790281329924,2022-09-12 14:35:00,18550,2.2,2.0,-0.20000000000000018,-204.60358056266006,-0.020460358056266007,-2.238925831202046,359.24329814436703,366.31983417795715,-7.076536033590116
2022-09-13,Tuesday,2022-09-15,2,18050,C,110.3,14:25:00,120.65,0.1,2022-09-15,15:25:00,46.31992149165848,EOD exit,110.2,1.104,1108.0332409972298,120881.9944598338,12.08819944598338,2022,9,115.0,0.05,12.216066481994456,249.99999999999997,2022-09-13 14:25:00,18600,1.6,0.05,-1.55,-1717.451523545706,-0.1717451523545706,11.916454293628808,371.15975243799585,371.15975243799585,0.0
2022-09-19,Monday,2022-09-22,3,17550,C,125.7,09:15:00,185.0,185.0,2022-09-19,09:45:00,27.57961783439491,SL hit,-59.3,3.107,337.26812816188874,-21047.89207419899,-2.104789207419899,2022,9,197.3,114.95,0.3625632377740304,73.98819561551434,2022-09-19 09:15:00,0,,,,,0.0,-2.104789207419899,369.05496323057594,371.15975243799585,-2.1047892074199126
2022-09-19,Monday,2022-09-22,3,17500,P,118.2,09:25:00,199.9,0.05,2022-09-22,15:25:00,49.80777445536096,EOD exit,118.15,1.1825,244.79804161566707,28633.41493268054,2.863341493268054,2022,9,145.8,0.05,2.8922888616891065,53.54957160342717,2022-09-19 09:25:00,0,,,,,0.0,2.863341493268054,371.918304723844,371.918304723844,0.0
2022-09-19,Monday,2022-09-22,3,17550,C,186.4,12:25:00,220.8,312.85,2022-09-20,09:15:00,42.62235208181154,Gap SL hit,-126.45000000000002,4.9925,581.3953488372092,-76420.05813953489,-7.642005813953488,2022,9,317.2,162.25,1.4040697674418603,127.54360465116277,2022-09-19 12:25:00,18450,2.35,2.15,-0.20000000000000018,-116.27906976744194,-0.011627906976744195,-7.653633720930232,364.26467100291376,371.918304723844,-7.653633720930259
2022-09-20,Tuesday,2022-09-22,2,17800,C,151.95,13:35:00,193.0,0.05,2022-09-22,15:25:00,47.684164093515655,EOD exit,151.89999999999998,1.52,487.2107186358098,73266.74786845307,7.326674786845307,2022,9,172.95,0.05,7.400730816077951,108.40438489646768,2022-09-20 13:35:00,18700,1.05,0.05,-1.0,-487.2107186358098,-0.04872107186358098,7.2779537149817255,371.5426247178955,371.918304723844,-0.37568000594853856
2022-09-26,Monday,2022-09-29,3,17150,P,185.25,12:25:00,263.3,263.3,2022-09-28,09:15:00,44.1789385940539,SL hit,-78.05000000000001,4.4855,256.24599615631,-21149.391415759128,-2.114939141575913,2022,9,332.2,113.3,1.843689942344651,54.93273542600896,2022-09-26 12:25:00,0,,,,,0.0,-2.114939141575913,369.42768557631956,371.918304723844,-2.4906191475244555
2022-09-27,Tuesday,2022-09-29,2,17150,C,101.75,09:35:00,137.8,0.1,2022-09-29,15:25:00,44.82393433942282,EOD exit,101.65,1.0185,554.7850208044381,55828.84882108181,5.582884882108181,2022,9,108.55,0.05,5.642163661581135,118.93203883495144,2022-09-27 09:35:00,18000,3.7,0.05,-3.6500000000000004,-2024.9653259361992,-0.2024965325936199,5.380388349514561,374.80807392583415,374.80807392583415,0.0
2022-09-28,Wednesday,2022-09-29,1,16850,P,58.35,10:55:00,113.5,31.8,2022-09-29,15:25:00,48.08149405772496,EOD exit,26.55,0.9015,362.6473254759746,9301.359927470536,0.9301359927470536,2022,9,85.0,7.5,1.844061650045331,76.38259292837716,2022-09-28 10:55:00,0,,,,,0.0,0.9301359927470536,375.7382099185812,375.7382099185812,0.0
2022-09-30,Friday,2022-10-06,6,16800,C,175.4,09:15:00,214.0,214.0,2022-09-30,10:15:00,38.39907192575404,SL hit,-38.6,3.894,518.1347150259068,-22017.61658031088,-2.201761658031088,2022,9,228.3,141.2,1.7720207253886018,108.80829015544042,2022-09-30 09:15:00,17650,4.4,3.4,-1.0000000000000004,-518.134715025907,-0.0518134715025907,-2.253575129533679,373.48463478904756,375.7382099185812,-2.253575129533658
2022-09-30,Friday,2022-10-06,6,16750,P,150.95,09:35:00,190.7,0.05,2022-10-06,15:25:00,41.32895217232567,EOD exit,150.89999999999998,1.51,503.1446540880503,75164.77987421383,7.516477987421383,2022,10,173.2,0.05,7.5924528301886784,105.34591194968552,2022-09-30 09:35:00,15900,13.0,0.05,-12.95,-6515.723270440251,-0.6515723270440252,6.8649056603773575,380.3495404494249,380.3495404494249,0.0
2022-09-30,Friday,2022-10-06,6,16850,C,292.75,15:05:00,390.0,390.0,2022-10-04,09:25:00,43.51808360732738,SL hit,-97.25,6.827500000000001,205.65552699228792,-21404.113110539845,-2.1404113110539846,2022,10,402.2,137.85,3.18560411311054,43.31619537275064,2022-09-30 15:05:00,0,,,,,0.0,-2.1404113110539846,378.20912913837094,380.3495404494249,-2.140411311053981
2022-10-04,Tuesday,2022-10-06,2,17250,C,85.75,14:15:00,103.55,142.3,2022-10-06,09:15:00,49.53051643192489,Gap SL hit,-56.55000000000001,2.2805,1123.5955056179778,-66101.68539325846,-6.610168539325846,2022,10,181.35,74.8,1.230337078651686,242.27528089887645,2022-10-04 14:15:00,17750,1.2,0.7,-0.5,-561.7977528089889,-0.05617977528089889,-6.666348314606745,371.5427808237642,380.3495404494249,-8.806759625660732
2022-10-07,Friday,2022-10-13,6,17300,C,154.2,09:55:00,171.85,0.05,2022-10-13,15:25:00,31.85501066098081,EOD exit,154.14999999999998,1.5425,1133.1444759206795,172926.3456090651,17.29263456090651,2022,10,159.5,0.05,17.46742209631727,245.0424929178469,2022-10-07 09:55:00,17800,9.35,0.05,-9.299999999999999,-10538.243626062318,-1.0538243626062318,16.23881019830028,387.78159102206445,387.78159102206445,0.0
2022-10-07,Friday,2022-10-13,6,17250,P,136.85,12:55:00,167.5,224.1,2022-10-10,09:15:00,49.71687429218573,Gap SL hit,-87.25,3.6095,652.5285481239803,-59288.41761827078,-5.928841761827078,2022,10,246.95,103.5,2.176182707993473,140.70146818923322,2022-10-07 12:55:00,16400,5.0,6.0,1.0,652.5285481239803,0.06525285481239802,-5.86358890701468,381.9180021150498,387.78159102206445,-5.863588907014673
2022-10-10,Monday,2022-10-13,3,17050,P,61.15,13:35:00,130.0,130.0,2022-10-11,14:55:00,31.805477920626046,SL hit,-68.85,1.9115,290.48656499636894,-20555.26506899056,-2.055526506899056,2022,10,143.0,45.0,0.4691358024691358,61.90994916485113,2022-10-10 13:35:00,0,,,,,0.0,-2.055526506899056,379.8624756081507,387.78159102206445,-7.919115413913744
2022-10-12,Wednesday,2022-10-13,1,17000,P,83.0,11:15:00,117.35,0.05,2022-10-13,15:25:00,41.662455785750375,EOD exit,82.95,0.8305,582.2416302765648,47813.39155749637,4.781339155749636,2022,10,92.05,0.05,4.829694323144105,123.72634643377005,2022-10-12 11:15:00,16150,1.1,0.1,-1.0,-582.2416302765648,-0.058224163027656484,4.72311499272198,384.5855906008727,387.78159102206445,-3.1960004211917408
2022-10-14,Friday,2022-10-20,6,17350,C,109.2,12:45:00,149.85,149.85,2022-10-18,09:15:00,43.440391943385954,SL hit,-40.64999999999999,2.5905,492.0049200492006,-21274.538745387454,-2.127453874538745,2022,10,196.5,36.8,3.562115621156213,106.7035670356704,2022-10-14 12:45:00,18200,1.8,1.25,-0.55,-270.6027060270604,-0.02706027060270604,-2.154514145141451,382.4310764557313,387.78159102206445,-5.350514566333175
2022-10-14,Friday,2022-10-20,6,17300,P,144.8,13:15:00,179.75,179.75,2022-10-14,13:55:00,44.07677035076108,SL hit,-34.94999999999999,3.2455000000000003,572.2460658082978,-21857.224606580832,-2.1857224606580834,2022,10,183.8,136.5,0.4749642346208877,123.7482117310444,2022-10-14 13:15:00,16450,5.5,6.0,0.5,286.1230329041489,0.02861230329041489,-2.1571101573676685,380.2739662983636,387.78159102206445,-7.5076247237008715
2022-10-17,Monday,2022-10-20,3,17100,P,63.1,12:05:00,126.45,0.05,2022-10-20,15:25:00,22.85041224970556,EOD exit,63.05,0.6315,315.70639305445934,19705.91949486977,1.9705919494869768,2022,10,66.8,0.05,1.9905288082083663,67.48224151539068,2022-10-17 12:05:00,0,,,,,0.0,1.9705919494869768,382.24455824785053,387.78159102206445,-5.5370327742139125
2022-10-18,Tuesday,2022-10-20,2,17450,C,112.5,12:35:00,147.0,147.0,2022-10-19,09:35:00,37.81887755102042,SL hit,-34.5,2.595,579.7101449275362,-21504.34782608696,-2.150434782608696,2022,10,150.9,89.4,1.3391304347826083,126.44927536231884,2022-10-18 12:35:00,18300,1.15,1.1,-0.04999999999999982,-28.98550724637671,-0.0028985507246376712,-2.1533333333333333,380.0912249145172,387.78159102206445,-7.69036610754722
2022-10-19,Wednesday,2022-10-20,1,17600,C,35.75,14:15:00,69.15,0.05,2022-10-20,15:25:00,40.14909478168264,EOD exit,35.7,0.358,598.8023952095807,21162.874251497004,2.1162874251497,2022,10,36.9,0.05,2.1377245508982035,131.73652694610774,2022-10-19 14:15:00,18500,0.5,0.05,-0.45,-269.4610778443113,-0.02694610778443113,2.089341317365269,382.1805662318825,387.78159102206445,-5.6010247901819525
2022-10-21,Friday,2022-10-27,6,17650,C,100.75,12:35:00,121.15,121.15,2022-10-24,18:15:00,44.772545889864325,SL hit,-20.40000000000001,2.2190000000000003,980.3921568627449,-22175.490196078437,-2.217549019607844,2022,10,189.45,56.35,4.352941176470587,216.2990196078431,2022-10-21 12:35:00,18200,2.6,4.25,1.65,1617.6470588235288,0.1617647058823529,-2.055784313725491,380.124781918157,387.78159102206445,-7.656809103907449
2022-10-25,Tuesday,2022-10-27,2,17800,P,123.8,10:45:00,137.0,137.0,2022-10-25,11:05:00,48.61174328629951,SL hit,-13.200000000000005,2.608,1123.5955056179776,-17761.797752808994,-1.7761797752808994,2022,10,140.4,123.45,0.0393258426966285,250.0,2022-10-25 10:45:00,17250,3.85,3.7,-0.1499999999999999,-168.53932584269654,-0.016853932584269652,-1.793033707865169,378.33174821029183,387.78159102206445,-9.449842811772612
2022-10-25,Tuesday,2022-10-27,2,17850,C,15.7,14:35:00,82.0,0.05,2022-10-27,15:25:00,45.67567567567568,EOD exit,15.65,0.1575,301.65912518853696,4673.453996983409,0.4673453996983408,2022,10,29.7,0.05,0.4720965309200603,67.3076923076923,2022-10-25 14:35:00,0,,,,,0.0,0.4673453996983408,378.79909360999017,387.78159102206445,-8.98249741207428
2022-10-28,Friday,2022-11-03,6,17800,C,116.65,11:35:00,156.0,156.0,2022-10-31,09:15:00,47.06994328922495,SL hit,-39.35,2.7265,508.2592121982212,-21385.76874205845,-2.138576874205845,2022,10,195.0,97.3,0.9834815756035584,113.0876747141042,2022-10-28 11:35:00,18700,1.2,1.3,0.10000000000000009,50.82592121982216,0.005082592121982216,-2.1334942820838627,376.6655993279063,387.78159102206445,-11.11599169415814
2022-10-28,Friday,2022-11-03,6,17750,P,117.2,14:55:00,138.05,0.05,2022-11-03,15:25:00,48.32214765100671,EOD exit,117.15,1.1725,959.2326139088724,111249.40047961626,11.124940047961626,2022,11,119.15,0.05,11.237410071942442,212.82973621103105,2022-10-28 14:55:00,17200,8.65,0.05,-8.6,-8249.400479616303,-0.8249400479616302,10.299999999999995,386.9655993279063,387.78159102206445,-0.8159916941581287
2022-10-31,Monday,2022-11-03,3,17950,C,111.7,13:35:00,127.0,127.0,2022-10-31,14:55:00,50.0,SL hit,-15.299999999999995,2.387,1114.2061281337046,-19706.963788300836,-1.970696378830083,2022,10,138.65,103.2,0.9470752089136488,249.99999999999997,2022-10-31 13:35:00,18500,1.7,1.6,-0.09999999999999987,-111.42061281337031,-0.011142061281337032,-1.9818384401114202,384.9837608877949,387.78159102206445,-2.7978301342695318
2022-11-01,Tuesday,2022-11-03,2,18150,C,84.25,12:25:00,112.0,0.05,2022-11-03,15:25:00,43.17773788150809,EOD exit,84.2,0.843,720.7207207207207,60077.11711711712,6.007711711711711,2022,11,100.0,0.05,6.068468468468468,163.51351351351352,2022-11-01 12:25:00,18900,1.2,0.05,-1.15,-828.8288288288287,-0.08288288288288287,5.924828828828828,390.90858971662374,390.90858971662374,0.0
2022-11-04,Friday,2022-11-10,6,18100,C,110.35,09:15:00,139.95,139.95,2022-11-04,15:05:00,41.7607223476298,SL hit,-29.599999999999994,2.503,675.6756756756758,-21691.216216216217,-2.169121621621622,2022,11,146.15,90.65,1.3310810810810807,152.87162162162167,2022-11-04 09:15:00,18800,1.85,1.5,-0.3500000000000001,-236.4864864864866,-0.02364864864864866,-2.1927702702702705,388.71581944635346,390.90858971662374,-2.192770270270273
2022-11-04,Friday,2022-11-10,6,18050,P,125.4,09:55:00,131.4,131.4,2022-11-04,10:45:00,40.0908574673481,SL hit,-6.0,2.568,1108.0332409972298,-9493.628808864263,-0.9493628808864264,2022,11,134.0,121.15,0.4709141274238226,249.99999999999997,2022-11-04 09:55:00,17500,9.65,9.05,-0.5999999999999996,-664.8199445983374,-0.06648199445983374,-1.0158448753462601,387.6999745710072,390.90858971662374,-3.208615145616534
2022-11-04,Friday,2022-11-10,6,18000,P,105.35,10:45:00,110.85,0.05,2022-11-10,15:25:00,41.70286707211122,EOD exit,105.3,1.0539999999999998,1111.111111111111,115828.88888888888,11.582888888888888,2022,11,106.3,0.05,11.7,250.0,2022-11-04 10:45:00,17450,7.0,0.05,-6.95,-7722.222222222223,-0.7722222222222223,10.810666666666666,398.5106412376739,398.5106412376739,0.0
2022-11-07,Monday,2022-11-10,3,18250,C,52.4,11:15:00,99.65,0.05,2022-11-10,15:25:00,31.84183142559833,EOD exit,52.35,0.5245,423.2804232804232,21936.719576719574,2.193671957671957,2022,11,95.0,0.05,2.215873015873016,96.56084656084654,2022-11-07 11:15:00,0,,,,,0.0,2.193671957671957,400.70431319534583,400.70431319534583,0.0
2022-11-14,Monday,2022-11-17,3,18400,C,83.8,09:25:00,105.4,0.05,2022-11-17,15:25:00,49.543218552354176,EOD exit,83.75,0.8384999999999999,925.9259259259256,76769.90740740737,7.676990740740737,2022,11,94.9,0.05,7.754629629629626,212.96296296296288,2022-11-14 09:25:00,18950,2.0,0.05,-1.95,-1805.555555555555,-0.1805555555555555,7.496435185185182,408.200748380531,408.200748380531,0.0
2022-11-14,Monday,2022-11-17,3,18350,P,93.75,10:15:00,97.5,97.5,2022-11-14,10:25:00,41.42480211081794,SL hit,-3.75,1.9125,1089.9182561307905,-6171.662125340599,-0.6171662125340599,2022,11,100.0,93.0,0.0817438692098092,250.0,2022-11-14 10:15:00,17800,4.6,4.75,0.15000000000000036,163.48773841961895,0.016348773841961893,-0.600817438692098,407.5999309418389,408.200748380531,-0.6008174386921041
2022-11-14,Monday,2022-11-17,3,18300,P,73.75,10:25:00,77.35,77.35,2022-11-14,15:15:00,43.48279457768509,SL hit,-3.5999999999999943,1.511,1092.896174863388,-5585.79234972677,-0.558579234972677,2022,11,80.6,48.25,2.7868852459016398,250.0,2022-11-14 10:25:00,17750,3.9,3.05,-0.8500000000000001,-928.96174863388,-0.09289617486338801,-0.651475409836065,406.94845553200287,408.200748380531,-1.2522928485281568
2022-11-15,Tuesday,2022-11-17,2,18350,P,90.75,11:35:00,114.2,6.0,2022-11-17,15:25:00,45.8029197080292,EOD exit,84.75,0.9675,852.8784648187632,71456.28997867802,7.145628997867802,2022,11,100.8,0.4,7.705756929637525,195.6289978678038,2022-11-15 11:35:00,17600,1.2,0.05,-1.15,-980.8102345415775,-0.09808102345415776,7.047547974413645,413.9960035064165,413.9960035064165,0.0
2022-11-18,Friday,2022-11-24,6,18350,P,129.25,13:15:00,157.55,157.55,2022-11-18,13:45:00,45.77968526466381,SL hit,-28.30000000000001,2.8680000000000003,706.7137809187276,-22026.85512367491,-2.2026855123674918,2022,11,161.15,120.6,0.6113074204946998,162.10247349823314,2022-11-18 13:15:00,17600,3.6,4.1,0.49999999999999956,353.35689045936346,0.03533568904593634,-2.1673498233215556,411.82865368309496,413.9960035064165,-2.1673498233215582
2022-11-18,Friday,2022-11-24,6,18200,P,69.45,14:15:00,87.45,87.45,2022-11-21,09:25:00,43.03675048355899,SL hit,-18.0,1.5690000000000002,1098.9010989010987,-21504.3956043956,-2.15043956043956,2022,11,96.95,41.6,3.06043956043956,249.99999999999997,2022-11-18 14:15:00,17650,4.95,2.75,-2.2,-2417.5824175824173,-0.24175824175824173,-2.392197802197802,409.43645588089714,413.9960035064165,-4.559547625519372
2022-11-21,Monday,2022-11-24,3,18250,C,59.45,13:55:00,120.9,120.9,2022-11-24,10:35:00,40.97087378640785,SL hit,-61.45,1.8035000000000003,325.46786004882017,-20586.98128559805,-2.058698128559805,2022,11,123.8,42.05,0.5663140764849474,74.2473555736371,2022-11-21 13:55:00,0,,,,,0.0,-2.058698128559805,407.37775775233735,413.9960035064165,-6.618245754079169
2022-11-21,Monday,2022-11-24,3,18150,P,63.25,14:45:00,83.25,0.1,2022-11-24,15:25:00,41.48851939825812,EOD exit,63.15,0.6335000000000001,1000.0,62516.5,6.251650000000001,2022,11,79.45,0.05,6.32,226.875,2022-11-21 14:45:00,17600,2.6,0.05,-2.5500000000000003,-2550.0000000000005,-0.25500000000000006,5.996650000000001,413.37440775233733,413.9960035064165,-0.6215957540791806
2022-11-25,Friday,2022-12-01,6,18550,C,65.7,11:05:00,101.0,101.0,2022-11-28,11:25:00,49.111470113085616,SL hit,-35.3,1.6669999999999998,566.57223796034,-20944.475920679888,-2.0944475920679886,2022,11,106.0,36.95,1.6288951841359771,131.37393767705385,2022-11-25 11:05:00,19500,1.4,1.05,-0.34999999999999987,-198.3002832861189,-0.01983002832861189,-2.1142776203966003,411.26013013194074,413.9960035064165,-2.735873374475773
2022-11-25,Friday,2022-12-01,6,18500,P,89.5,14:05:00,110.0,0.05,2022-12-01,15:25:00,36.466165413533815,EOD exit,89.45,0.8955,975.609756097561,86394.63414634147,8.639463414634148,2022,12,104.4,0.05,8.726829268292684,225.609756097561,2022-11-25 14:05:00,17950,5.45,0.05,-5.4,-5268.29268292683,-0.526829268292683,8.112634146341465,419.3727642782822,419.3727642782822,0.0
2022-11-28,Monday,2022-12-01,3,18600,C,77.4,14:25:00,95.35,95.35,2022-11-29,10:55:00,46.45390070921986,SL hit,-17.94999999999999,1.7275,1075.268817204301,-21158.60215053762,-2.115860215053762,2022,11,99.65,54.3,2.4838709677419364,250.0,2022-11-28 14:25:00,19150,1.65,1.25,-0.3999999999999999,-430.10752688172033,-0.04301075268817203,-2.158870967741934,417.21389331054024,419.3727642782822,-2.1588709677419615
2022-11-29,Tuesday,2022-12-01,2,18650,C,62.55,14:15:00,79.85,79.85,2022-11-30,14:25:00,48.14174589455488,SL hit,-17.299999999999997,1.4239999999999997,1072.3860589812332,-20079.35656836461,-2.007935656836461,2022,11,85.0,36.1,2.8364611260053616,250.0,2022-11-29 14:15:00,19200,1.1,0.6,-0.5000000000000001,-536.1930294906167,-0.05361930294906167,-2.0615549597855227,415.15233835075475,419.3727642782822,-4.220425927527458
