date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,DATETIME
2020-09-01,Tuesday,2020-09-03,2,11500,C,85.45,14:05:00,127.7,27.85,2020-09-03,15:25:00,48.37244511733535,EOD exit,57.6,1.1330000000000002,473.37278106508876,26729.940828402367,2.672994082840237,2020,9,92.0,21.3,3.0366863905325445,68.0473372781065,2020-09-01 14:05:00
2020-09-04,Friday,2020-09-10,6,11350,P,87.6,12:15:00,128.3,128.3,2020-09-04,14:35:00,39.0284757118928,SL hit,-40.70000000000002,2.1590000000000003,491.4004914004912,-21060.93366093366,-2.106093366093366,2020,9,128.55,65.0,1.1105651105651098,69.71744471744469,2020-09-04 12:15:00
2020-09-07,Monday,2020-09-10,3,11350,P,106.0,11:15:00,157.6,157.6,2020-09-09,09:15:00,46.879483500717356,SL hit,-51.599999999999994,2.636,387.59689922480624,-21021.70542635659,-2.102170542635659,2020,9,170.0,43.4,2.4263565891472867,54.99031007751939,2020-09-07 11:15:00
2020-09-07,Monday,2020-09-10,3,11400,C,57.9,12:55:00,85.0,85.0,2020-09-08,10:45:00,47.81382228490831,SL hit,-27.1,1.429,738.0073800738007,-21054.61254612546,-2.105461254612546,2020,9,94.0,42.8,1.1143911439114391,105.1660516605166,2020-09-07 12:55:00
2020-09-08,Tuesday,2020-09-10,2,11450,C,53.6,13:05:00,66.0,0.1,2020-09-10,15:25:00,47.62470308788599,EOD exit,53.5,0.537,1612.9032258064517,85424.1935483871,8.54241935483871,2020,9,58.9,0.05,8.63709677419355,230.8467741935484,2020-09-08 13:05:00
2020-09-09,Wednesday,2020-09-10,1,11200,P,42.0,12:25:00,69.8,0.05,2020-09-10,15:25:00,47.10017574692442,EOD exit,41.95,0.4205,719.4244604316548,29877.338129496413,2.9877338129496414,2020,9,49.45,0.05,3.0179856115107917,100.71942446043167,2020-09-09 12:25:00
2020-09-11,Friday,2020-09-17,6,11450,C,100.75,11:25:00,119.5,119.5,2020-09-14,09:15:00,35.89743589743591,SL hit,-18.75,2.2025,1066.6666666666667,-22349.333333333336,-2.2349333333333337,2020,9,137.0,86.65,1.5039999999999993,152.66666666666669,2020-09-11 11:25:00
2020-09-11,Friday,2020-09-17,6,11400,P,84.3,12:05:00,101.2,0.05,2020-09-17,15:25:00,39.5109395109395,EOD exit,84.25,0.8434999999999999,1183.4319526627214,98705.91715976327,9.870591715976326,2020,9,100.0,0.05,9.970414201183427,168.6390532544378,2020-09-11 12:05:00
2020-09-14,Monday,2020-09-17,3,11550,C,69.55,13:05:00,81.5,81.5,2020-09-16,14:55:00,42.372881355932215,SL hit,-11.950000000000003,1.5105000000000002,1673.6401673640164,-22528.03347280335,-2.252803347280335,2020,9,85.0,29.1,6.769874476987445,241.63179916317986,2020-09-14 13:05:00
2020-09-18,Friday,2020-09-24,6,11600,C,78.55,09:25:00,88.55,88.55,2020-09-18,13:45:00,49.35437589670016,SL hit,-10.0,1.671,1724.1379310344828,-20122.41379310345,-2.012241379310345,2020,9,90.75,74.15,0.7586206896551709,250.0,2020-09-18 09:25:00
2020-09-18,Friday,2020-09-24,6,11550,P,87.0,12:45:00,112.7,112.7,2020-09-18,14:15:00,44.22268907563026,SL hit,-25.700000000000003,1.9969999999999999,778.2101167315175,-21554.085603112842,-2.155408560311284,2020,9,125.0,72.0,1.1673151750972761,112.35408560311284,2020-09-18 12:45:00
2020-09-18,Friday,2020-09-24,6,11600,C,57.3,14:15:00,90.75,0.1,2020-09-24,15:25:00,32.40954580446498,EOD exit,57.199999999999996,0.574,597.9073243647234,33857.10014947683,3.3857100149476826,2020,9,62.15,0.05,3.4230194319880414,86.6965620328849,2020-09-18 14:15:00
2020-09-21,Monday,2020-09-24,3,11500,P,81.5,10:45:00,98.9,98.9,2020-09-21,12:35:00,31.109598366235545,SL hit,-17.400000000000006,1.804,1149.4252873563214,-22073.563218390802,-2.20735632183908,2020,9,119.05,79.75,0.20114942528735624,165.2298850574712,2020-09-21 10:45:00
