,date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,DATETIME
422,2021-05-07,Friday,2021-05-12,5,14800,P,112.15,09:15:00,150.0,150.0,2021-05-12,14:55:00,0,SL hit,-37.849999999999994,2.6214999999999997,792.6023778071335,-32077.807133421396,-3.2077807133421397,2021,5,153.8,32.6,6.305151915455748,146.6314398943197,2021-05-07 09:15:00
423,2021-05-12,Wednesday,2021-05-12,0,14650,P,0.75,14:55:00,20.0,0.05,2021-05-12,15:25:00,0,EOD exit,0.7,0.008,1365.1877133105802,944.7098976109214,0.09447098976109214,2021,5,1.4,0.05,0.0955631399317406,250.0,2021-05-12 14:55:00
424,2021-05-19,Wednesday,2021-05-20,1,15050,P,38.05,12:05:00,75.2,75.2,2021-05-19,13:35:00,0,SL hit,-37.150000000000006,1.1325,807.5370121130551,-30914.535666218035,-3.0914535666218037,2021,5,77.2,37.6,0.036339165545087135,151.91790040376847,2021-05-19 12:05:00
114,2021-05-19,Wednesday,2021-05-20,1,15100,C,41.65,13:35:00,92.7,0.05,2021-05-20,15:25:00,0,EOD exit,41.6,0.417,587.6591576885406,24201.56709108717,2.420156709108717,2021,5,52.2,0.05,2.444662095984329,110.92066601371204,2021-05-19 13:35:00
425,2021-05-21,Friday,2021-05-27,6,14950,P,59.65,11:25:00,108.65,0.1,2021-05-27,15:25:00,0,EOD exit,59.55,0.5975,612.2448979591836,36093.36734693877,3.609336734693877,2021,5,66.3,0.1,3.645918367346938,114.41326530612244,2021-05-21 11:25:00
115,2021-05-27,Thursday,2021-05-27,0,15350,C,9.05,14:05:00,41.65,0.15,2021-05-27,15:25:00,0,EOD exit,8.9,0.09200000000000001,920.2453987730063,8105.521472392639,0.8105521472392639,2021,5,10.75,0.1,0.8236196319018406,176.5720858895706,2021-05-27 14:05:00
426,2021-05-28,Friday,2021-06-03,6,15400,P,93.7,13:25:00,137.45,0.05,2021-06-03,15:25:00,0,EOD exit,93.65,0.9375,685.7142857142859,63574.28571428573,6.357428571428573,2021,6,111.05,0.05,6.4217142857142875,132.00000000000003,2021-05-28 13:25:00
116,2021-05-31,Monday,2021-06-03,3,15450,C,65.0,09:25:00,114.0,114.0,2021-05-31,10:05:00,0,SL hit,-49.0,1.79,612.2448979591836,-31095.918367346934,-3.1095918367346935,2021,5,117.55,65.0,0.0,118.23979591836734,2021-05-31 09:25:00
117,2021-06-02,Wednesday,2021-06-03,1,15550,C,50.15,09:15:00,75.0,75.0,2021-06-02,15:15:00,0,SL hit,-24.85,1.2515,1207.2434607645876,-31510.865191146884,-3.1510865191146884,2021,6,76.8,23.6,3.20523138832998,234.65794768611673,2021-06-02 09:15:00
427,2021-06-07,Monday,2021-06-10,3,15700,P,91.35,09:15:00,99.6,99.6,2021-06-09,13:15:00,0,SL hit,-8.25,1.9095,1273.8853503184712,-12942.038216560508,-1.2942038216560507,2021,6,103.5,21.0,8.961783439490443,249.99999999999994,2021-06-07 09:15:00
118,2021-06-08,Tuesday,2021-06-10,2,15800,C,37.0,09:35:00,64.4,0.05,2021-06-10,15:25:00,0,EOD exit,36.95,0.3705,1094.8905109489049,40050.54744525547,4.005054744525547,2021,6,50.05,0.05,4.045620437956204,216.24087591240874,2021-06-08 09:35:00
119,2021-06-14,Monday,2021-06-17,3,15800,C,48.65,09:15:00,80.0,80.0,2021-06-14,13:15:00,0,SL hit,-31.35,1.2865,956.9377990430621,-31231.100478468896,-3.1231100478468896,2021,6,87.0,33.0,1.497607655502392,188.99521531100476,2021-06-14 09:15:00
428,2021-06-14,Monday,2021-06-17,3,15750,P,60.85,13:15:00,178.0,58.25,2021-06-17,15:25:00,0,EOD exit,2.6000000000000014,1.191,256.08194622279126,360.8194622279132,0.036081946222791324,2021,6,133.9,22.65,0.9782330345710627,50.416133162612034,2021-06-14 13:15:00
120,2021-06-16,Wednesday,2021-06-17,1,15850,C,40.0,10:15:00,71.8,0.05,2021-06-17,15:25:00,0,EOD exit,39.95,0.40049999999999997,943.3962264150945,37310.84905660378,3.731084905660378,2021,6,43.65,0.05,3.7688679245283025,186.91037735849062,2021-06-16 10:15:00
429,2021-06-22,Tuesday,2021-06-24,2,15800,P,51.15,09:35:00,77.9,77.9,2021-06-22,15:05:00,0,SL hit,-26.750000000000007,1.2905000000000002,1121.4953271028035,-31447.28971962617,-3.144728971962617,2021,6,91.55,42.25,0.9981308411214951,221.49532710280369,2021-06-22 09:35:00
430,2021-06-25,Friday,2021-07-01,6,15800,P,85.75,12:35:00,125.0,125.0,2021-07-01,14:55:00,0,SL hit,-39.25,2.1075,764.3312101910828,-31610.82802547771,-3.161082802547771,2021,7,132.85,33.55,3.989808917197453,150.95541401273886,2021-06-25 12:35:00
121,2021-06-28,Monday,2021-07-01,3,15950,C,34.55,10:35:00,56.55,0.05,2021-07-01,15:25:00,0,EOD exit,34.5,0.346,1253.9184952978055,42826.33228840125,4.282633228840125,2021,7,40.95,0.05,4.3260188087774285,249.99999999999994,2021-06-28 10:35:00
431,2021-07-02,Friday,2021-07-08,6,15700,P,67.2,14:55:00,117.0,0.1,2021-07-08,15:25:00,0,EOD exit,67.10000000000001,0.6729999999999999,602.4096385542169,40016.26506024097,4.001626506024096,2021,7,70.5,0.05,4.045180722891567,118.22289156626506,2021-07-02 14:55:00
432,2021-07-12,Monday,2021-07-15,3,15750,P,54.55,10:05:00,77.85,77.85,2021-07-12,13:05:00,0,SL hit,-23.299999999999997,1.3239999999999998,1269.8412698412699,-31268.571428571424,-3.1268571428571423,2021,7,113.7,47.3,0.9206349206349206,250.0,2021-07-12 10:05:00
122,2021-07-12,Monday,2021-07-15,3,15800,C,37.15,13:05:00,66.75,66.75,2021-07-13,13:05:00,0,SL hit,-29.6,1.0390000000000001,1013.5135135135134,-31053.04054054054,-3.105304054054054,2021,7,67.25,23.45,1.3885135135135134,200.1689189189189,2021-07-12 13:05:00
433,2021-07-14,Wednesday,2021-07-15,1,15800,P,42.0,10:35:00,68.0,0.05,2021-07-15,15:25:00,0,EOD exit,41.95,0.4205,1153.8461538461538,47918.65384615385,4.791865384615385,2021,7,43.45,0.05,4.8403846153846155,227.88461538461542,2021-07-14 10:35:00
123,2021-07-16,Friday,2021-07-22,6,16000,C,38.2,12:15:00,69.85,0.05,2021-07-22,15:25:00,0,EOD exit,38.150000000000006,0.3825,947.8672985781993,35798.57819905215,3.579857819905215,2021,7,49.55,0.05,3.6161137440758306,189.57345971563987,2021-07-16 12:15:00
434,2021-07-27,Tuesday,2021-07-29,2,15850,P,57.0,09:15:00,80.0,80.0,2021-07-27,12:15:00,0,SL hit,-23.0,1.37,1261.8296529968454,-30750.788643533124,-3.0750788643533125,2021,7,90.8,49.55,0.9400630914826503,250.0,2021-07-27 09:15:00
124,2021-07-27,Tuesday,2021-07-29,2,15900,C,24.45,12:15:00,47.4,0.05,2021-07-29,15:25:00,0,EOD exit,24.4,0.245,1257.8616352201257,30383.64779874213,3.0383647798742133,2021,7,25.1,0.05,3.0691823899371067,249.99999999999994,2021-07-27 12:15:00
435,2021-07-29,Thursday,2021-07-29,0,15750,P,17.1,10:35:00,47.4,0.05,2021-07-29,15:25:00,0,EOD exit,17.05,0.1715,990.0990099009902,16711.38613861386,1.6711386138613857,2021,7,21.6,0.05,1.6881188118811883,194.92574257425744,2021-07-29 10:35:00
436,2021-07-30,Friday,2021-08-05,6,15800,P,70.45,13:35:00,127.0,0.1,2021-08-05,15:25:00,0,EOD exit,70.35000000000001,0.7055,530.5039787798408,36946.68435013263,3.6946684350132633,2021,8,112.6,0.05,3.7347480106100797,104.77453580901856,2021-07-30 13:35:00
125,2021-07-30,Friday,2021-08-05,6,15850,C,40.1,15:05:00,83.0,83.0,2021-08-02,11:25:00,0,SL hit,-42.9,1.2309999999999999,699.3006993006993,-30860.83916083916,-3.086083916083916,2021,8,85.0,38.75,0.0944055944055945,138.54895104895107,2021-07-30 15:05:00
437,2021-08-09,Monday,2021-08-12,3,16250,P,66.05,09:15:00,83.75,83.75,2021-08-09,12:15:00,0,SL hit,-17.700000000000003,1.4980000000000002,1230.7692307692307,-23628.307692307695,-2.3628307692307695,2021,8,86.9,49.6,2.0246153846153843,250.0,2021-08-09 09:15:00
126,2021-08-09,Monday,2021-08-12,3,16300,C,50.8,11:55:00,84.75,84.75,2021-08-10,10:55:00,0,SL hit,-33.95,1.3555000000000001,883.6524300441826,-31197.79086892489,-3.119779086892489,2021,8,85.6,27.65,2.0456553755522826,180.0441826215022,2021-08-09 11:55:00
438,2021-08-10,Tuesday,2021-08-12,2,16250,P,42.85,09:45:00,71.95,71.95,2021-08-10,14:05:00,0,SL hit,-29.1,1.1480000000000001,1030.9278350515463,-31183.505154639173,-3.1183505154639173,2021,8,92.4,31.6,1.1597938144329896,209.40721649484533,2021-08-10 09:45:00
439,2021-08-12,Thursday,2021-08-12,0,16300,P,21.2,09:55:00,50.0,0.05,2021-08-12,15:25:00,0,EOD exit,21.15,0.2125,1041.6666666666667,21809.895833333336,2.1809895833333335,2021,8,23.5,0.05,2.203125,212.23958333333334,2021-08-12 09:55:00
440,2021-08-13,Friday,2021-08-18,5,16350,P,61.75,09:15:00,96.6,0.1,2021-08-18,15:25:00,0,EOD exit,61.65,0.6185,860.8321377331422,52537.87661406027,5.253787661406027,2021,8,64.0,0.05,5.311334289813488,175.9325681492109,2021-08-13 09:15:00
127,2021-08-17,Tuesday,2021-08-18,1,16550,C,35.6,11:55:00,74.15,74.15,2021-08-17,15:05:00,0,SL hit,-38.550000000000004,1.0975,778.2101167315175,-30854.08560311284,-3.0854085603112837,2021,8,87.85,26.75,0.6887159533073931,160.99221789883268,2021-08-17 11:55:00
441,2021-08-24,Tuesday,2021-08-26,2,16550,P,62.95,12:05:00,100.8,0.05,2021-08-26,15:25:00,0,EOD exit,62.900000000000006,0.63,792.6023778071335,49355.3500660502,4.93553500660502,2021,8,63.95,0.05,4.98546895640687,163.96961690885075,2021-08-24 12:05:00
442,2021-08-27,Friday,2021-09-02,6,16600,P,66.3,11:05:00,117.0,0.1,2021-09-02,15:25:00,0,EOD exit,66.2,0.6639999999999999,591.7159763313609,38778.69822485207,3.8778698224852075,2021,9,69.75,0.05,3.920118343195266,122.78106508875739,2021-08-27 11:05:00
443,2021-09-03,Friday,2021-09-09,6,17250,P,77.8,13:35:00,126.9,0.05,2021-09-09,15:25:00,0,EOD exit,77.75,0.7785,610.997963340122,47029.42973523421,4.702942973523421,2021,9,119.8,0.05,4.750509164969449,131.74643584521382,2021-09-03 13:35:00
128,2021-09-07,Tuesday,2021-09-09,2,17450,C,34.9,09:55:00,69.95,0.05,2021-09-09,15:25:00,0,EOD exit,34.85,0.3495,855.9201141226818,29529.671897289583,2.9529671897289584,2021,9,65.9,0.05,2.982881597717546,186.69757489300994,2021-09-07 09:55:00
444,2021-09-13,Monday,2021-09-16,3,17350,P,87.6,12:25:00,137.1,0.05,2021-09-16,15:25:00,0,EOD exit,87.55,0.8765,606.060606060606,52529.393939393936,5.252939393939394,2021,9,89.5,0.05,5.306060606060606,131.4393939393939,2021-09-13 12:25:00
129,2021-09-14,Tuesday,2021-09-16,2,17450,C,32.8,13:45:00,60.25,60.25,2021-09-15,12:55:00,0,SL hit,-27.450000000000003,0.9305,1092.8961748633878,-31016.93989071038,-3.1016939890710375,2021,9,62.5,24.3,0.9289617486338794,238.38797814207643,2021-09-14 13:45:00
445,2021-09-22,Wednesday,2021-09-23,1,17550,P,54.25,10:05:00,86.0,0.05,2021-09-23,15:25:00,0,EOD exit,54.2,0.543,944.8818897637796,50699.527559055125,5.069952755905512,2021,9,79.55,0.05,5.121259842519685,207.28346456692915,2021-09-22 10:05:00
446,2021-09-27,Monday,2021-09-30,3,17900,P,95.0,09:15:00,107.95,107.95,2021-09-27,09:55:00,0,SL hit,-12.950000000000003,2.0295,1117.31843575419,-16736.871508379892,-1.6736871508379894,2021,9,130.0,90.6,0.49162011173184417,250.0,2021-09-27 09:15:00
130,2021-09-27,Monday,2021-09-30,3,17950,C,67.95,10:35:00,120.0,0.1,2021-09-30,15:25:00,0,EOD exit,67.85000000000001,0.6805,576.3688760806916,38714.409221902024,3.871440922190202,2021,9,79.75,0.05,3.913544668587897,129.32276657060518,2021-09-27 10:35:00
447,2021-10-04,Monday,2021-10-07,3,17600,P,106.85,09:15:00,139.5,0.05,2021-10-07,15:25:00,0,EOD exit,106.8,1.069,918.8361408882081,97149.46401225112,9.714946401225113,2021,10,112.65,0.05,9.813169984686061,202.14395099540582,2021-10-04 09:15:00
448,2021-10-08,Friday,2021-10-14,6,17850,P,83.5,14:05:00,132.5,0.1,2021-10-14,15:25:00,0,EOD exit,83.4,0.836,612.2448979591836,50549.38775510204,5.054938775510204,2021,10,100.0,0.05,5.109183673469388,136.60714285714283,2021-10-08 14:05:00
131,2021-10-12,Tuesday,2021-10-14,2,17950,C,56.25,11:45:00,110.8,110.8,2021-10-12,15:15:00,0,SL hit,-54.55,1.6705,549.9541704857929,-30918.698441796518,-3.091869844179652,2021,10,116.4,54.45,0.09899175068744258,123.3959670027498,2021-10-12 11:45:00
449,2021-10-18,Monday,2021-10-21,3,18500,P,96.4,12:25:00,143.5,143.5,2021-10-19,10:05:00,0,SL hit,-47.099999999999994,2.399,636.9426751592357,-31528.025477707004,-3.1528025477707007,2021,10,151.65,55.65,2.595541401273886,147.29299363057325,2021-10-18 12:25:00
132,2021-10-20,Wednesday,2021-10-21,1,18450,C,55.6,09:15:00,104.95,0.15,2021-10-21,15:25:00,0,EOD exit,55.45,0.5575,607.90273556231,33369.3009118541,3.3369300911854105,2021,10,89.9,0.1,3.3738601823708207,140.19756838905775,2021-10-20 09:15:00
133,2021-10-22,Friday,2021-10-28,6,18250,C,87.85,12:55:00,176.1,0.05,2021-10-28,15:25:00,0,EOD exit,87.8,0.8789999999999999,339.94334277620396,29548.21529745042,2.954821529745042,2021,10,147.0,0.05,2.9847025495750708,77.54957507082153,2021-10-22 12:55:00
450,2021-10-27,Wednesday,2021-10-28,1,18250,P,40.5,11:35:00,78.9,78.9,2021-10-27,14:25:00,0,SL hit,-38.400000000000006,1.1940000000000002,781.2499999999999,-30932.812500000004,-3.0932812500000004,2021,10,92.75,33.3,0.5625000000000001,178.22265624999997,2021-10-27 11:35:00
134,2021-10-29,Friday,2021-11-03,5,17850,C,106.2,13:05:00,198.9,198.9,2021-11-01,14:35:00,0,SL hit,-92.7,3.051,323.62459546925567,-30987.3786407767,-3.0987378640776697,2021,11,199.9,68.05,1.2346278317152106,72.20873786407768,2021-10-29 13:05:00
451,2021-11-01,Monday,2021-11-03,2,17750,P,61.6,12:45:00,139.6,0.05,2021-11-03,15:25:00,0,EOD exit,61.550000000000004,0.6165,384.61538461538464,23435.961538461543,2.3435961538461543,2021,11,71.35,0.05,2.3673076923076923,85.33653846153845,2021-11-01 12:45:00
135,2021-11-11,Thursday,2021-11-11,0,18000,C,20.35,09:25:00,44.0,0.05,2021-11-11,15:25:00,0,EOD exit,20.3,0.20400000000000001,1111.111111111111,22328.888888888887,2.2328888888888887,2021,11,25.55,0.05,2.2555555555555555,250.0,2021-11-11 09:25:00
452,2021-11-12,Friday,2021-11-18,6,17950,P,95.35,12:35:00,138.95,138.95,2021-11-18,10:05:00,0,SL hit,-43.599999999999994,2.343,688.0733944954129,-31612.155963302754,-3.1612155963302753,2021,11,155.0,26.1,4.764908256880735,154.3864678899083,2021-11-12 12:35:00
136,2021-11-16,Tuesday,2021-11-18,2,18150,C,67.65,09:25:00,96.4,0.1,2021-11-18,15:25:00,0,EOD exit,67.55000000000001,0.6775,1043.4782608695652,69780.00000000001,6.978000000000001,2021,11,77.85,0.1,7.048695652173915,236.7391304347826,2021-11-16 09:25:00
137,2021-11-25,Thursday,2021-11-25,0,17450,C,19.55,09:45:00,49.0,49.0,2021-11-25,11:05:00,0,SL hit,-29.45,0.6855,1018.6757215619695,-30698.30220713073,-3.069830220713073,2021,11,51.4,14.85,0.4787775891341257,222.19864176570456,2021-11-25 09:45:00
453,2021-11-30,Tuesday,2021-12-02,2,17050,P,73.5,09:15:00,274.7,0.05,2021-12-02,15:25:00,0,EOD exit,73.45,0.7354999999999999,149.10536779324056,10842.122266401591,1.084212226640159,2021,12,171.75,0.05,1.0951789264413518,31.7780815109344,2021-11-30 09:15:00
138,2021-12-06,Monday,2021-12-09,3,17250,C,86.9,09:25:00,154.3,154.3,2021-12-08,09:15:00,0,SL hit,-67.4,2.4120000000000004,445.10385756676556,-31073.590504451044,-3.1073590504451043,2021,12,168.0,10.2,3.413946587537092,95.97551928783383,2021-12-06 09:25:00
454,2021-12-08,Wednesday,2021-12-09,1,17300,P,41.9,09:35:00,91.6,0.05,2021-12-09,15:25:00,0,EOD exit,41.85,0.4195,603.6217303822938,25008.350100603624,2.5008350100603627,2021,12,53.4,0.05,2.5261569416498997,130.53319919517102,2021-12-08 09:35:00
139,2021-12-10,Friday,2021-12-16,6,17500,C,96.1,12:15:00,164.2,190.95,2021-12-13,09:15:00,0,Gap SL hit,-94.85,2.8704999999999994,440.5286343612335,-43048.67841409692,-4.304867841409692,2021,12,208.1,81.2,0.6563876651982375,96.36563876651984,2021-12-10 12:15:00
455,2021-12-10,Friday,2021-12-16,6,17450,P,92.2,14:55:00,152.5,152.5,2021-12-13,12:55:00,0,SL hit,-60.3,2.447,497.5124378109453,-31217.412935323384,-3.1217412935323385,2021,12,163.3,39.4,2.626865671641791,108.51990049751245,2021-12-10 14:55:00
140,2021-12-14,Tuesday,2021-12-16,2,17300,C,84.2,10:25:00,149.0,149.0,2021-12-14,13:35:00,0,SL hit,-64.8,2.332,462.962962962963,-31079.629629629628,-3.107962962962963,2021,12,154.9,76.1,0.37500000000000044,100.11574074074075,2021-12-14 10:25:00
456,2021-12-23,Thursday,2021-12-23,0,17050,P,37.2,09:25:00,77.0,0.05,2021-12-23,15:25:00,0,EOD exit,37.150000000000006,0.3725,753.7688442211056,27721.733668341712,2.7721733668341715,2021,12,51.5,0.05,2.8002512562814075,160.64698492462313,2021-12-23 09:25:00
141,2021-12-27,Monday,2021-12-30,3,16950,C,89.8,09:15:00,161.1,161.1,2021-12-27,10:35:00,0,SL hit,-71.3,2.509,420.75736325385697,-31055.680224403928,-3.105568022440393,2021,12,169.35,86.75,0.12833099579242627,89.14796633941094,2021-12-27 09:15:00
457,2021-12-28,Tuesday,2021-12-30,2,17150,P,72.75,09:25:00,101.4,0.05,2021-12-30,15:25:00,0,EOD exit,72.7,0.728,1047.1204188481672,75363.3507853403,7.53633507853403,2021,12,84.9,0.05,7.612565445026176,224.47643979057585,2021-12-28 09:25:00
458,2022-01-03,Monday,2022-01-06,3,17350,P,70.55,09:15:00,139.95,0.05,2022-01-06,15:25:00,0,EOD exit,70.5,0.706,432.2766570605188,30170.31700288185,3.017031700288185,2022,1,70.95,0.05,3.0475504322766573,93.75000000000001,2022-01-03 09:15:00
459,2022-01-10,Monday,2022-01-13,3,17900,P,116.5,09:15:00,147.0,0.05,2022-01-13,15:25:00,0,EOD exit,116.45,1.1655,983.6065573770492,113394.59016393444,11.339459016393445,2022,1,137.8,0.05,11.454098360655736,220.08196721311478,2022-01-10 09:15:00
142,2022-01-13,Thursday,2022-01-13,0,18300,C,9.35,09:55:00,29.6,0.05,2022-01-13,15:25:00,0,EOD exit,9.299999999999999,0.094,1092.896174863388,10061.20218579235,1.006120218579235,2022,1,11.65,0.05,1.0163934426229508,250.0,2022-01-13 09:55:00
460,2022-01-14,Friday,2022-01-20,6,18150,P,84.45,13:45:00,148.65,148.65,2022-01-19,09:15:00,0,SL hit,-64.2,2.3310000000000004,467.2897196261682,-31089.2523364486,-3.10892523364486,2022,1,175.0,26.55,2.7056074766355143,106.01635514018693,2022-01-14 13:45:00
143,2022-01-18,Tuesday,2022-01-20,2,18350,C,61.55,09:35:00,95.0,0.2,2022-01-20,15:25:00,0,EOD exit,61.349999999999994,0.6175,896.8609865470851,54468.60986547084,5.446860986547084,2022,1,74.65,0.05,5.5156950672645735,205.71748878923762,2022-01-18 09:35:00
144,2022-01-21,Friday,2022-01-27,6,17650,C,101.7,14:35:00,190.6,0.05,2022-01-27,15:25:00,0,EOD exit,101.65,1.0175,337.4578177727784,33959.22384701913,3.395922384701913,2022,1,142.7,0.05,3.4302587176602928,74.45163104611923,2022-01-21 14:35:00
461,2022-01-28,Friday,2022-02-03,6,17200,P,170.1,11:45:00,256.95,256.95,2022-01-28,13:55:00,0,SL hit,-86.85,4.270499999999999,345.4231433506045,-31475.129533678755,-3.147512953367876,2022,1,264.95,163.4,0.23143350604490462,74.26597582037996,2022-01-28 11:45:00
462,2022-02-01,Tuesday,2022-02-03,2,17500,P,215.0,09:15:00,258.95,258.95,2022-02-01,13:05:00,0,SL hit,-43.94999999999999,4.7395,682.5938566552903,-33235.15358361775,-3.323515358361775,2022,2,324.75,130.35,5.778156996587033,149.31740614334475,2022-02-01 09:15:00
145,2022-02-01,Tuesday,2022-02-03,2,17550,C,115.6,12:55:00,258.8,9.85,2022-02-03,15:25:00,0,EOD exit,105.75,1.2545,209.4972067039106,21891.515363128492,2.189151536312849,2022,2,255.0,9.55,2.2217178770949717,45.95844972067039,2022-02-01 12:55:00
463,2022-02-02,Wednesday,2022-02-03,1,17700,P,77.45,09:35:00,133.8,133.8,2022-02-03,15:15:00,0,SL hit,-56.35000000000001,2.1125,532.3868677905945,-31124.66725820763,-3.112466725820763,2022,2,139.9,21.25,2.992014196983141,117.79059449866902,2022-02-02 09:35:00
146,2022-02-04,Friday,2022-02-10,6,17600,C,113.35,11:55:00,168.3,5.5,2022-02-10,15:25:00,0,EOD exit,107.85,1.1885,545.9508644222018,58231.93812556867,5.823193812556867,2022,2,137.05,3.75,5.9836214740673315,120.1091901728844,2022-02-04 11:55:00
464,2022-02-09,Wednesday,2022-02-10,1,17350,P,53.25,09:25:00,100.5,0.05,2022-02-10,15:25:00,0,EOD exit,53.2,0.533,634.9206349206349,33439.36507936508,3.343936507936508,2022,2,68.6,0.05,3.377777777777778,137.6984126984127,2022-02-09 09:25:00
147,2022-02-14,Monday,2022-02-17,3,17100,C,130.0,09:25:00,160.15,160.15,2022-02-15,13:35:00,0,SL hit,-30.150000000000006,2.9015,995.0248756218904,-32887.064676616916,-3.2887064676616915,2022,2,179.95,43.75,8.582089552238804,212.68656716417905,2022-02-14 09:25:00
465,2022-02-15,Tuesday,2022-02-17,2,16900,P,98.15,11:25:00,190.0,0.05,2022-02-17,15:25:00,0,EOD exit,98.10000000000001,0.9820000000000001,326.61948829613505,31720.631464344046,3.1720631464344047,2022,2,102.45,0.05,3.204137180185085,68.99836690255853,2022-02-15 11:25:00
148,2022-02-17,Thursday,2022-02-17,0,17400,C,34.0,09:25:00,76.8,0.05,2022-02-17,15:25:00,0,EOD exit,33.95,0.34049999999999997,700.9345794392524,23558.060747663556,2.3558060747663556,2022,2,54.15,0.05,2.379672897196262,152.4532710280374,2022-02-17 09:25:00
149,2022-02-21,Monday,2022-02-24,3,17200,C,154.0,09:15:00,201.9,201.9,2022-02-21,11:45:00,0,SL hit,-47.900000000000006,3.5589999999999997,626.304801670146,-32229.018789144047,-3.2229018789144046,2022,2,205.0,122.1,1.9979123173277662,134.65553235908138,2022-02-21 09:15:00
150,2022-02-22,Tuesday,2022-02-24,2,16850,C,212.8,09:15:00,374.5,374.5,2022-02-23,09:15:00,0,SL hit,-161.7,5.872999999999999,185.5287569573284,-31089.61038961039,-3.1089610389610387,2022,2,386.15,164.55,0.8951762523191095,39.07699443413729,2022-02-22 09:15:00
151,2022-02-24,Thursday,2022-02-24,0,16550,C,92.95,09:35:00,288.35,0.05,2022-02-24,15:25:00,0,EOD exit,92.9,0.93,153.53121801432957,14120.266120777891,1.4120266120777891,2022,2,139.85,0.05,1.4263050153531218,31.761770726714428,2022-02-24 09:35:00
152,2022-02-28,Monday,2022-03-03,3,16500,C,183.2,09:15:00,252.55,252.55,2022-02-28,10:35:00,0,SL hit,-69.35000000000002,4.3575,432.58832011535674,-31885.003604902668,-3.1885003604902664,2022,2,262.45,164.35,0.8154289834174473,89.22134102379232,2022-02-28 09:15:00
153,2022-03-02,Wednesday,2022-03-03,1,16600,C,114.0,11:45:00,239.0,0.05,2022-03-03,15:25:00,0,EOD exit,113.95,1.1405,240.0,27074.28,2.7074279999999997,2022,3,195.95,0.05,2.7348,49.8,2022-03-02 11:45:00
466,2022-03-02,Wednesday,2022-03-03,1,16550,P,136.4,14:55:00,219.85,51.45,2022-03-03,15:25:00,0,EOD exit,84.95,1.8785000000000003,359.4967046135411,29863.93049730378,2.9863930497303777,2022,3,140.8,19.75,4.1935290593169565,74.37088076692632,2022-03-02 14:55:00
154,2022-03-07,Monday,2022-03-10,3,15900,C,181.25,09:25:00,260.65,269.0,2022-03-09,09:15:00,0,Gap SL hit,-87.75,4.5025,377.83375314861473,-34856.10831234258,-3.4856108312342577,2022,3,274.0,101.7,3.00566750629723,75.09445843828718,2022-03-07 09:25:00
467,2022-03-08,Tuesday,2022-03-10,2,15700,P,108.3,14:25:00,213.95,0.05,2022-03-10,15:25:00,0,EOD exit,108.25,1.0835,283.9564600094652,30430.619971604356,3.0430619971604354,2022,3,115.0,0.05,3.073828679602461,55.72645527685754,2022-03-08 14:25:00
468,2022-03-14,Monday,2022-03-17,3,16600,P,164.45,10:55:00,225.2,0.05,2022-03-17,15:25:00,0,EOD exit,164.39999999999998,1.645,493.82716049382714,80372.83950617282,8.037283950617283,2022,3,220.0,0.05,8.118518518518517,102.46913580246913,2022-03-14 10:55:00
155,2022-03-15,Tuesday,2022-03-17,2,16950,C,89.4,12:55:00,174.6,260.0,2022-03-17,09:15:00,0,Gap SL hit,-170.6,3.4939999999999998,352.1126760563381,-61300.70422535212,-6.130070422535212,2022,3,280.45,42.05,1.6672535211267614,74.60387323943664,2022-03-15 12:55:00
156,2022-03-21,Monday,2022-03-24,3,17350,C,115.95,12:25:00,195.0,0.05,2022-03-24,15:25:00,0,EOD exit,115.9,1.16,379.5066413662239,43544.59203036053,4.354459203036053,2022,3,165.1,0.05,4.398481973434535,82.3055028462998,2022-03-21 12:25:00
469,2022-03-22,Tuesday,2022-03-24,2,17100,P,106.4,12:55:00,203.0,0.05,2022-03-24,15:25:00,0,EOD exit,106.35000000000001,1.0645,310.55900621118013,32697.36024844721,3.269736024844721,2022,3,111.55,0.05,3.302795031055901,66.38198757763976,2022-03-22 12:55:00
157,2022-03-25,Friday,2022-03-31,6,17300,C,131.8,11:55:00,190.25,190.25,2022-03-30,09:15:00,0,SL hit,-58.44999999999999,3.2205000000000004,513.2591958939265,-31652.95124037639,-3.1652951240376392,2022,3,218.1,58.2,3.7775876817792993,110.9923011120616,2022-03-25 11:55:00
470,2022-03-28,Monday,2022-03-31,3,17150,P,113.8,12:45:00,229.9,0.05,2022-03-31,15:25:00,0,EOD exit,113.75,1.1385,258.39793281653743,29098.578811369505,2.9098578811369507,2022,3,135.55,0.05,2.9392764857881133,55.394056847545215,2022-03-28 12:45:00
471,2022-04-01,Friday,2022-04-07,6,17400,P,94.4,11:05:00,174.0,0.05,2022-04-07,15:25:00,0,EOD exit,94.35000000000001,0.9445,376.8844221105528,35203.07788944724,3.5203077889447236,2022,4,104.1,0.05,3.555904522613066,81.97236180904524,2022-04-01 11:05:00
158,2022-04-06,Wednesday,2022-04-07,1,17850,C,67.25,09:55:00,115.0,0.05,2022-04-07,15:25:00,0,EOD exit,67.2,0.6729999999999999,628.2722513089005,41797.068062827224,4.179706806282722,2022,4,102.9,0.05,4.221989528795811,140.18324607329845,2022-04-06 09:55:00
