date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,TSL,Exit Price,Exit date,Exit Time,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin
2020-07-22,Wednesday,2020-07-23,1,11250,C,20.45,09:55:00,47.3,0.0,0.05,2020-07-23,15:25:00,EOD exit,20.4,0.20500000000000002,3750,75731.25,1.514625,2020,7,27.65,0.05,1.53,105.46875
2020-07-24,Friday,2020-07-30,6,11150,C,83.3,12:30:00,110.4,0.0,110.4,2020-07-24,14:10:00,SL hit,-27.10000000000001,1.9369999999999998,3675,-106710.97500000003,-2.134219500000001,2020,7,123.0,78.8,0.33075,102.440625
2020-07-24,Friday,2020-07-30,6,11100,P,94.35,14:10:00,135.0,7.9125,0.05,2020-07-30,15:25:00,EOD exit,94.3,0.944,2475,231056.09999999998,4.621122,2020,7,119.2,0.05,4.66785,68.68125
2020-07-27,Monday,2020-07-30,3,11250,C,45.1,10:35:00,83.25,0.0,83.25,2020-07-28,12:50:00,SL hit,-38.15,1.2834999999999999,2625,-103512.93749999999,-2.07025875,2020,7,83.45,36.5,0.45150000000000007,73.828125
2020-07-29,Wednesday,2020-07-30,1,11300,C,52.55,11:05:00,86.95,0.0,0.05,2020-07-30,15:25:00,EOD exit,52.5,0.5259999999999999,2925,152023.94999999998,3.040479,2020,7,72.8,0.05,3.07125,82.63125
2020-07-31,Friday,2020-08-06,6,11150,C,86.0,12:40:00,116.95,0.0,51.5,2020-08-06,15:25:00,EOD exit,34.5,1.375,3225,106828.125,2.1365625,2020,8,108.95,7.7,5.05035,89.896875
2020-08-04,Tuesday,2020-08-06,2,10900,P,70.45,09:40:00,81.9,0.15,0.05,2020-08-06,15:25:00,EOD exit,70.4,0.705,7350,512258.25000000006,10.245165,2020,8,71.3,0.05,10.3488,200.2875
2020-08-07,Friday,2020-08-13,6,11150,P,84.65,13:25:00,121.1,0.1325,0.05,2020-08-13,15:25:00,EOD exit,84.60000000000001,0.8470000000000001,2775,232414.57500000004,4.648291500000001,2020,8,91.2,0.05,4.6953000000000005,77.353125
2020-08-10,Monday,2020-08-13,3,11300,C,80.3,14:00:00,98.95,0.0,98.95,2020-08-11,09:15:00,SL hit,-18.650000000000006,1.7925,5325,-108856.31250000003,-2.1771262500000006,2020,8,109.25,54.55,2.742375,150.43125
2020-08-11,Tuesday,2020-08-13,2,11350,C,50.15,12:40:00,78.0,0.0,0.1,2020-08-13,15:25:00,EOD exit,50.05,0.5025000000000001,3600,178371.0,3.5674200000000003,2020,8,70.0,0.05,3.6072,102.15
2020-08-14,Friday,2020-08-20,6,11400,C,40.6,13:45:00,79.0,0.0,79.0,2020-08-19,09:15:00,SL hit,-38.4,1.196,2625,-103939.49999999999,-2.0787899999999997,2020,8,81.2,17.5,1.2127500000000002,74.8125
2020-08-17,Monday,2020-08-20,3,11200,P,82.8,11:05:00,129.45,0.4375,0.05,2020-08-20,15:25:00,EOD exit,82.75,0.8285,2175,178179.26249999998,3.5635852499999996,2020,8,95.95,0.05,3.599625,60.9
2020-08-19,Wednesday,2020-08-20,1,11500,C,19.95,12:30:00,29.35,0.0,29.35,2020-08-19,14:00:00,SL hit,-9.400000000000002,0.493,6900,-68261.70000000001,-1.3652340000000003,2020,8,30.0,15.75,0.5795999999999999,198.375
2020-08-21,Friday,2020-08-27,6,11400,P,93.0,14:05:00,111.55,0.155,0.05,2020-08-27,15:25:00,EOD exit,92.95,0.9305,5400,496905.30000000005,9.938106000000001,2020,8,104.85,0.05,10.0386,153.9
2020-08-21,Friday,2020-08-27,6,11450,C,64.5,12:40:00,84.7,0.0,84.7,2020-08-24,12:15:00,SL hit,-20.200000000000003,1.492,4950,-107375.40000000002,-2.147508,2020,8,96.45,48.0,1.6335,141.69375
2020-08-25,Tuesday,2020-08-27,2,11550,C,33.7,10:30:00,46.2,0.0,53.4,2020-08-27,09:15:00,Gap SL hit,-19.699999999999996,0.871,6900,-141939.89999999997,-2.8387979999999993,2020,8,59.25,14.35,2.6703,199.2375
2020-08-28,Friday,2020-09-03,6,11600,P,75.25,12:45:00,104.95,55.7475,104.95,2020-08-31,11:35:00,SL hit,-29.700000000000003,1.8019999999999998,3375,-106319.25000000001,-2.1263850000000004,2020,8,119.7,22.3,3.5741250000000004,97.875
2020-08-28,Friday,2020-09-03,6,11650,C,95.9,15:00:00,114.4,0.0,150.0,2020-08-31,09:15:00,Gap SL hit,-54.099999999999994,2.459,5400,-305418.6,-6.108371999999999,2020,8,151.65,85.75,1.0962000000000007,157.275
2020-08-31,Monday,2020-09-03,3,11800,C,22.55,12:20:00,65.0,0.0,0.05,2020-09-03,15:25:00,EOD exit,22.5,0.226,2325,51787.05,1.035741,2020,9,25.8,0.05,1.04625,68.5875
2020-09-01,Tuesday,2020-09-03,2,11450,P,105.5,11:20:00,155.25,0.3825,0.05,2020-09-03,15:25:00,EOD exit,105.45,1.0554999999999999,2025,211398.86250000002,4.22797725,2020,9,116.45,0.05,4.2707250000000005,57.965624999999996
2020-09-04,Friday,2020-09-10,6,11350,P,70.9,13:10:00,128.3,80.94,128.3,2020-09-04,14:40:00,SL hit,-57.400000000000006,1.9920000000000002,1725,-102451.20000000001,-2.049024,2020,9,128.55,65.0,0.20355000000000018,48.946875
2020-09-04,Friday,2020-09-10,6,11400,C,81.75,15:00:00,148.2,0.0,50.1,2020-09-10,15:25:00,EOD exit,31.65,1.3185,1500,45497.25,0.909945,2020,9,99.0,3.15,2.3579999999999997,42.75
2020-09-07,Monday,2020-09-10,3,11350,P,107.0,11:45:00,157.6,78.095,157.6,2020-09-09,09:15:00,SL hit,-50.599999999999994,2.6460000000000004,1950,-103829.7,-2.076594,2020,9,170.0,43.4,2.4804,55.33125
2020-09-09,Wednesday,2020-09-10,1,11200,P,39.95,13:05:00,69.8,0.12250000000000001,0.05,2020-09-10,15:25:00,EOD exit,39.900000000000006,0.4,3375,133312.50000000003,2.6662500000000007,2020,9,43.65,0.05,2.6932500000000004,94.5
2020-09-11,Friday,2020-09-17,6,11450,C,94.0,13:45:00,119.5,0.0,119.5,2020-09-14,09:15:00,SL hit,-25.5,2.1350000000000002,3900,-107776.5,-2.1555299999999997,2020,9,132.85,88.55,0.4251000000000002,111.63749999999999
2020-09-11,Friday,2020-09-17,6,11400,P,78.5,12:50:00,101.2,0.155,0.05,2020-09-17,15:25:00,EOD exit,78.45,0.7855,4425,343665.41250000003,6.87330825,2020,9,100.0,0.05,6.942825,126.11250000000001
2020-09-14,Monday,2020-09-17,3,11550,C,61.35,13:50:00,81.5,0.0,81.5,2020-09-16,14:55:00,SL hit,-20.15,1.4284999999999999,4950,-106813.575,-2.1362715,2020,9,85.0,29.1,3.1927499999999998,142.93125
2020-09-18,Friday,2020-09-24,6,11550,P,86.65,12:30:00,112.7,86.9225,112.7,2020-09-18,14:20:00,SL hit,-26.049999999999997,1.9935000000000003,3825,-107266.3875,-2.14532775,2020,9,125.0,72.0,1.1207250000000004,110.446875
2020-09-18,Friday,2020-09-24,6,11600,C,52.55,14:50:00,90.75,0.0,0.1,2020-09-24,15:25:00,EOD exit,52.449999999999996,0.5265,2625,136299.1875,2.7259837499999997,2020,9,62.15,0.05,2.75625,76.125
2020-09-21,Monday,2020-09-24,3,11500,P,86.9,11:20:00,98.9,88.25,98.9,2020-09-21,12:35:00,SL hit,-12.0,1.858,6900,-95620.2,-1.9124039999999998,2020,9,110.5,79.75,0.9867000000000008,198.375
2020-09-22,Tuesday,2020-09-24,2,11300,P,149.85,12:50:00,229.95,180.64499999999998,229.95,2020-09-23,13:40:00,SL hit,-80.1,3.7979999999999996,1275,-106969.95,-2.1393989999999996,2020,9,241.8,83.2,1.6995749999999996,36.01875
2020-09-25,Friday,2020-10-01,6,10900,P,88.55,12:40:00,152.5,0.08750000000000001,0.05,2020-10-01,15:25:00,EOD exit,88.5,0.886,1575,137992.05000000002,2.759841,2020,10,98.7,0.05,2.78775,42.91875
2020-09-29,Tuesday,2020-10-01,2,11300,C,28.5,11:10:00,62.0,0.0,62.0,2020-10-01,09:15:00,SL hit,-33.5,0.905,3000,-103215.0,-2.0643000000000002,2020,10,67.0,15.0,0.8099999999999999,84.75
2020-10-05,Monday,2020-10-08,3,11450,P,52.9,14:55:00,95.15,0.10500000000000001,0.05,2020-10-08,15:25:00,EOD exit,52.85,0.5295,2400,125569.20000000001,2.511384,2020,10,63.6,0.05,2.5368000000000004,68.7
2020-10-05,Monday,2020-10-08,3,11500,C,93.0,12:55:00,140.0,0.0,140.0,2020-10-06,14:30:00,SL hit,-47.0,2.33,2100,-103593.0,-2.07186,2020,10,163.9,63.55,1.2369,60.375
2020-10-09,Friday,2020-10-15,6,11850,P,96.5,12:30:00,147.4,38.52,147.4,2020-10-15,14:10:00,SL hit,-50.900000000000006,2.439,1950,-104011.05000000002,-2.0802210000000003,2020,10,149.1,2.0,3.6854999999999998,57.768750000000004
2020-10-09,Friday,2020-10-15,6,11900,C,120.75,14:30:00,129.85,0.0,129.85,2020-10-09,15:25:00,SL hit,-9.099999999999994,2.506,6750,-78340.49999999996,-1.566809999999999,2020,10,135.0,109.4,1.532249999999999,200.81250000000003
2020-10-12,Monday,2020-10-15,3,12000,C,82.0,12:45:00,110.0,0.0,0.05,2020-10-15,15:25:00,EOD exit,81.95,0.8205,3600,292066.2,5.841324,2020,10,88.45,0.05,5.9004,108.0
2020-10-16,Friday,2020-10-22,6,11700,P,89.4,13:05:00,142.0,0.7775,0.05,2020-10-22,15:25:00,EOD exit,89.35000000000001,0.8945000000000001,1875,165854.06250000003,3.3170812500000006,2020,10,102.75,0.05,3.350625000000001,54.84375
2020-10-19,Monday,2020-10-22,3,11900,C,67.35,13:00:00,94.0,0.0,94.0,2020-10-20,11:45:00,SL hit,-26.650000000000006,1.6135,3750,-105988.12500000001,-2.1197625,2020,10,97.8,47.7,1.4737499999999994,111.56250000000001
2020-10-20,Tuesday,2020-10-22,2,11950,C,59.3,14:30:00,74.7,0.0,74.7,2020-10-21,09:15:00,SL hit,-15.400000000000006,1.34,6525,-109228.50000000003,-2.184570000000001,2020,10,76.0,53.8,0.71775,194.934375
2020-10-21,Wednesday,2020-10-22,1,12000,C,53.3,13:10:00,67.5,0.0,0.05,2020-10-22,15:25:00,EOD exit,53.25,0.5335,6600,347928.9,6.958578,2020,10,54.6,0.05,7.029000000000001,198.0
2020-10-23,Friday,2020-10-29,6,11950,P,98.9,13:15:00,130.8,104.785,130.8,2020-10-26,09:15:00,SL hit,-31.900000000000006,2.297,3150,-107720.55,-2.154411,2020,10,133.5,92.1,0.4284000000000007,94.10625
2020-10-23,Friday,2020-10-29,6,12000,C,76.55,12:35:00,96.0,0.0,0.05,2020-10-29,15:25:00,EOD exit,76.5,0.766,5175,391923.44999999995,7.838468999999999,2020,10,91.05,0.05,7.91775,155.25
2020-10-27,Tuesday,2020-10-29,2,11800,P,96.7,10:20:00,137.2,100.79499999999999,137.2,2020-10-28,13:55:00,SL hit,-40.499999999999986,2.339,2475,-106026.52499999997,-2.120530499999999,2020,10,139.75,33.25,3.1407749999999997,73.0125
2020-10-30,Friday,2020-11-05,6,11650,P,174.85,14:45:00,261.5,0.10500000000000001,0.05,2020-11-05,15:25:00,EOD exit,174.79999999999998,1.749,1125,194682.375,3.8936474999999997,2020,11,199.65,0.05,3.933,32.765625
2020-10-30,Friday,2020-11-05,6,11700,C,111.0,12:50:00,179.0,0.0,157.75,2020-11-03,09:15:00,Gap SL hit,-46.75,2.6875,1500,-74156.25,-1.483125,2020,11,209.9,85.15,0.7754999999999999,43.875
2020-11-04,Wednesday,2020-11-05,1,11800,C,149.85,12:45:00,177.0,0.0,250.6,2020-11-05,09:15:00,Gap SL hit,-100.75,4.0045,3675,-384972.78750000003,-7.69945575,2020,11,274.65,69.9,5.876324999999999,108.4125
2020-11-06,Friday,2020-11-12,6,12150,P,95.4,12:35:00,139.5,0.07,0.1,2020-11-12,15:25:00,EOD exit,95.30000000000001,0.9550000000000001,2250,212276.25000000003,4.245525000000001,2020,11,98.0,0.05,4.290750000000001,68.34375
2020-11-09,Monday,2020-11-12,3,12400,C,84.7,12:30:00,119.55,0.0,119.55,2020-11-09,15:10:00,SL hit,-34.849999999999994,2.0425,2850,-105143.62499999997,-2.1028724999999993,2020,11,123.9,81.6,0.17670000000000047,88.35
2020-11-11,Wednesday,2020-11-12,1,12700,C,45.55,11:50:00,105.0,0.0,0.05,2020-11-12,15:25:00,EOD exit,45.5,0.45599999999999996,1650,74322.59999999999,1.4864519999999997,2020,11,95.9,0.05,1.5015,52.387499999999996
2020-11-13,Friday,2020-11-19,6,12700,C,107.45,13:35:00,140.0,0.0,140.0,2020-11-14,18:15:00,SL hit,-32.55,2.4745,3075,-107700.3375,-2.1540067499999997,2020,11,154.95,100.25,0.44280000000000014,97.63125000000001
2020-11-13,Friday,2020-11-19,6,12650,P,91.5,12:30:00,137.6,0.31,0.05,2020-11-19,15:25:00,EOD exit,91.45,0.9155,2175,196912.5375,3.9382507500000004,2020,11,103.5,0.05,3.9780749999999996,68.784375
2020-11-17,Tuesday,2020-11-19,2,12950,C,26.6,11:15:00,58.5,0.0,0.05,2020-11-19,15:25:00,EOD exit,26.55,0.2665,3150,82793.025,1.6558605,2020,11,46.7,0.05,1.6726499999999997,101.98125
2020-11-20,Friday,2020-11-26,6,12850,C,73.25,12:30:00,118.8,0.0,118.8,2020-11-20,13:50:00,SL hit,-45.55,1.9205,2175,-103248.3375,-2.06496675,2020,11,119.95,67.0,0.271875,69.871875
2020-11-20,Friday,2020-11-26,6,12800,P,71.15,14:05:00,139.7,1.3975000000000029,0.05,2020-11-26,15:25:00,EOD exit,71.10000000000001,0.7120000000000001,1425,100302.90000000001,2.0060580000000003,2020,11,93.45,0.05,2.0263500000000003,45.6
2020-11-23,Monday,2020-11-26,3,13000,C,41.15,11:05:00,69.7,0.0,69.7,2020-11-23,14:05:00,SL hit,-28.550000000000004,1.1085,3525,-104546.21250000001,-2.09092425,2020,11,73.4,40.7,0.0317249999999997,114.56249999999999
2020-11-25,Wednesday,2020-11-26,1,13150,C,26.45,11:10:00,79.95,0.0,0.05,2020-11-26,15:25:00,EOD exit,26.4,0.265,1875,49003.12499999999,0.9800624999999998,2020,11,28.75,0.05,0.9900000000000001,61.64062500000001
2020-11-27,Friday,2020-12-03,6,13000,P,93.15,12:30:00,136.5,112.6375,136.5,2020-11-27,14:45:00,SL hit,-43.349999999999994,2.2965,2325,-106128.11249999999,-2.12256225,2020,11,149.35,87.8,0.24877500000000038,75.5625
2020-11-27,Friday,2020-12-03,6,13050,C,88.45,15:00:00,119.5,0.0,119.5,2020-12-01,11:55:00,SL hit,-31.049999999999997,2.0795,3225,-106842.6375,-2.1368527499999996,2020,12,123.95,67.2,1.370625,105.21562499999999
2020-12-01,Tuesday,2020-12-03,2,13050,P,110.15,10:10:00,150.55,2.5725,0.05,2020-12-03,15:25:00,EOD exit,110.10000000000001,1.102,2475,269770.05,5.395401,2020,12,115.0,0.05,5.44995,80.74687499999999
2020-12-02,Wednesday,2020-12-03,1,13150,C,55.6,09:50:00,80.0,0.0,0.05,2020-12-03,15:25:00,EOD exit,55.550000000000004,0.5565,4125,226848.18750000003,4.53696375,2020,12,57.85,0.05,4.5828750000000005,135.609375
2020-12-04,Friday,2020-12-10,6,13150,P,63.55,14:35:00,103.2,0.2,0.05,2020-12-10,15:25:00,EOD exit,63.5,0.636,2550,160303.19999999998,3.2060639999999996,2020,12,66.5,0.05,3.2384999999999997,83.83125
2020-12-04,Friday,2020-12-10,6,13200,C,100.25,13:15:00,141.75,0.0,141.75,2020-12-07,09:35:00,SL hit,-41.5,2.42,2400,-105408.0,-2.10816,2020,12,152.4,93.85,0.3072000000000003,79.2
2020-12-08,Tuesday,2020-12-10,2,13400,C,63.35,13:00:00,93.95,0.0,93.95,2020-12-09,09:30:00,SL hit,-30.6,1.5730000000000002,3300,-106170.90000000001,-2.123418,2020,12,98.5,51.3,0.7953000000000003,110.55
2020-12-11,Friday,2020-12-17,6,13550,C,100.0,13:45:00,121.1,0.0,121.1,2020-12-14,09:20:00,SL hit,-21.099999999999994,2.211,4725,-110144.47499999996,-2.2028894999999995,2020,12,122.0,54.2,4.3281,160.05937500000002
2020-12-11,Friday,2020-12-17,6,13500,P,77.65,12:30:00,122.85,85.725,122.85,2020-12-11,14:00:00,SL hit,-45.19999999999999,2.005,2175,-102670.87499999999,-2.0534174999999997,2020,12,141.2,71.55,0.26535000000000036,73.40625
2020-12-14,Monday,2020-12-17,3,13550,P,99.1,10:15:00,107.95,100.7325,107.95,2020-12-14,10:30:00,SL hit,-8.850000000000009,2.0705,5850,-63884.92500000005,-1.277698500000001,2020,12,109.8,95.45,0.42704999999999893,198.16875000000002
2020-12-14,Monday,2020-12-17,3,13500,P,68.5,14:20:00,114.75,0.325,0.05,2020-12-17,15:25:00,EOD exit,68.45,0.6855,2175,147387.7875,2.9477557500000002,2020,12,110.35,0.05,2.977575,73.40625
2020-12-14,Monday,2020-12-17,3,13500,P,85.55,11:15:00,98.8,86.91999999999999,98.8,2020-12-14,12:55:00,SL hit,-13.25,1.8435,6000,-90561.0,-1.8112199999999998,2020,12,114.75,79.4,0.737999999999999,202.5
2020-12-14,Monday,2020-12-17,3,13600,C,89.2,09:25:00,94.0,0.0,94.0,2020-12-16,13:50:00,SL hit,-4.799999999999997,1.8319999999999999,5850,-38797.19999999998,-0.7759439999999996,2020,12,96.55,29.85,6.94395,198.9
2020-12-14,Monday,2020-12-17,3,13550,P,105.75,10:45:00,117.2,101.1775,117.2,2020-12-14,11:05:00,SL hit,-11.450000000000003,2.2295,5850,-80025.07500000001,-1.6005015,2020,12,118.5,101.05,0.5499000000000004,198.16875000000002
2020-12-18,Friday,2020-12-24,6,13750,P,125.3,12:45:00,149.8,104.92,149.8,2020-12-21,13:00:00,SL hit,-24.500000000000014,2.7510000000000003,4050,-110366.55000000006,-2.2073310000000013,2020,12,151.7,74.75,4.09455,139.21875
2020-12-21,Monday,2020-12-24,3,13750,C,88.3,10:00:00,98.0,0.0,98.0,2020-12-21,10:35:00,SL hit,-9.700000000000003,1.8630000000000002,5850,-67643.55000000002,-1.3528710000000004,2020,12,101.2,82.5,0.6785999999999996,201.09374999999997
2020-12-21,Monday,2020-12-24,3,13800,C,66.7,10:45:00,73.15,0.0,0.05,2020-12-24,15:25:00,EOD exit,66.65,0.6675,5850,385997.625,7.719952500000001,2020,12,68.15,0.05,7.798050000000001,201.82500000000002
2020-12-22,Tuesday,2020-12-24,2,13350,P,85.65,13:55:00,212.65,0.2525,0.05,2020-12-24,15:25:00,EOD exit,85.60000000000001,0.8570000000000001,750,63557.25000000001,1.2711450000000002,2020,12,100.9,0.05,1.284,25.03125
2020-12-28,Monday,2020-12-31,3,13800,P,65.3,12:35:00,94.4,0.32999999999999996,0.05,2020-12-31,15:25:00,EOD exit,65.25,0.6535,3450,222857.92500000002,4.4571585,2020,12,67.55,0.05,4.50225,119.025
2020-12-29,Tuesday,2020-12-31,2,13950,C,66.6,12:30:00,100.0,0.0,33.55,2020-12-31,15:25:00,EOD exit,33.05,1.0014999999999998,3000,96145.49999999999,1.9229099999999995,2020,12,89.95,22.75,2.6309999999999993,104.62499999999999
2021-01-01,Friday,2021-01-07,6,14000,C,125.1,13:35:00,135.7,0.0,152.9,2021-01-04,09:15:00,Gap SL hit,-27.80000000000001,2.7800000000000002,5700,-174306.00000000006,-3.486120000000001,2021,1,159.95,115.25,1.1228999999999993,199.5
2021-01-01,Friday,2021-01-07,6,13950,P,75.55,12:30:00,116.45,0.23000000000000004,0.05,2021-01-07,15:25:00,EOD exit,75.5,0.756,2475,184991.4,3.699828,2021,1,116.35,0.05,3.7372500000000004,86.315625
2021-01-04,Monday,2021-01-07,3,14150,C,49.2,12:25:00,74.0,0.0,74.0,2021-01-04,15:20:00,SL hit,-24.799999999999997,1.232,4050,-105429.59999999999,-2.108592,2021,1,78.4,48.45,0.06075,143.26874999999998
2021-01-05,Tuesday,2021-01-07,2,14150,C,58.0,11:15:00,61.8,0.0,61.8,2021-01-05,11:20:00,SL hit,-3.799999999999997,1.198,5700,-28488.599999999988,-0.5697719999999997,2021,1,66.9,55.2,0.3191999999999997,201.6375
2021-01-05,Tuesday,2021-01-07,2,14150,C,64.55,11:35:00,71.4,0.0,71.4,2021-01-05,12:15:00,SL hit,-6.8500000000000085,1.3595,5700,-46794.15000000005,-0.935883000000001,2021,1,72.55,59.7,0.5528999999999993,201.6375
2021-01-05,Tuesday,2021-01-07,2,14100,C,68.7,10:10:00,86.9,0.0,86.9,2021-01-05,11:05:00,SL hit,-18.200000000000003,1.5560000000000003,5475,-108164.10000000002,-2.1632820000000006,2021,1,87.7,62.75,0.6515250000000002,192.99375
2021-01-06,Wednesday,2021-01-07,1,14250,C,37.0,12:05:00,63.95,0.0,0.05,2021-01-07,15:25:00,EOD exit,36.95,0.3705,3675,134429.6625,2.6885932500000003,2021,1,45.0,0.05,2.7158249999999997,130.921875
2021-01-08,Friday,2021-01-14,6,14250,P,97.35,12:30:00,127.4,0.2125,0.05,2021-01-14,15:25:00,EOD exit,97.3,0.974,3300,317875.8,6.3575159999999995,2021,1,105.0,0.05,6.421799999999999,117.56249999999999
2021-01-11,Monday,2021-01-14,3,14500,C,67.5,12:45:00,87.8,0.0,87.8,2021-01-12,12:00:00,SL hit,-20.299999999999997,1.5530000000000002,4950,-108172.34999999999,-2.163447,2021,1,92.45,57.65,0.9751500000000002,179.4375
2021-01-13,Wednesday,2021-01-14,1,14650,C,36.3,11:55:00,55.8,0.0,0.05,2021-01-14,15:25:00,EOD exit,36.25,0.36349999999999993,5100,183021.15,3.660423,2021,1,38.0,0.05,3.6975000000000002,186.7875
2021-01-15,Friday,2021-01-21,6,14600,C,77.45,14:35:00,146.0,0.0,146.0,2021-01-21,13:25:00,SL hit,-68.55,2.2345,1425,-100867.91249999999,-2.01735825,2021,1,150.0,18.35,1.68435,52.012499999999996
2021-01-18,Monday,2021-01-21,3,14450,P,157.0,14:10:00,246.85,181.92249999999999,246.85,2021-01-18,15:25:00,SL hit,-89.85,4.0385,1125,-105624.56249999999,-2.1124912499999997,2021,1,256.5,128.7,0.6367500000000003,40.640625
2021-01-19,Tuesday,2021-01-21,2,14350,P,86.8,09:50:00,105.1,0.15250000000000002,0.05,2021-01-21,15:25:00,EOD exit,86.75,0.8684999999999999,5475,470201.2125,9.40402425,2021,1,89.4,0.05,9.499125,196.415625
2021-01-22,Friday,2021-01-28,6,14600,C,90.25,12:30:00,140.85,0.0,0.05,2021-01-28,15:25:00,EOD exit,90.2,0.903,1950,174129.15,3.482583,2021,1,97.7,0.05,3.5178000000000003,71.175
2021-01-25,Monday,2021-01-28,3,14450,P,136.05,10:55:00,239.5,194.8225,239.5,2021-01-25,15:20:00,SL hit,-103.44999999999999,3.7555,975,-104525.36249999999,-2.0905072499999995,2021,1,239.8,121.1,0.2915250000000003,35.221875000000004
2021-01-29,Friday,2021-02-04,6,13900,P,251.15,14:50:00,324.95,278.915,324.95,2021-01-29,15:00:00,SL hit,-73.79999999999998,5.761,1350,-107407.34999999998,-2.1481469999999994,2021,1,363.85,250.0,0.031050000000000154,46.9125
2021-01-29,Friday,2021-02-04,6,13950,C,173.0,12:35:00,216.7,0.0,216.7,2021-02-01,12:55:00,SL hit,-43.69999999999999,3.897,2325,-110663.02499999997,-2.213260499999999,2021,2,256.0,93.4,3.7014,81.084375
2021-02-01,Monday,2021-02-04,3,13750,P,202.35,10:35:00,252.85,0.1275,0.05,2021-02-04,15:25:00,EOD exit,202.29999999999998,2.024,1950,390538.19999999995,7.810763999999999,2021,2,211.8,0.05,7.8896999999999995,67.03125
2021-02-02,Tuesday,2021-02-04,2,14500,C,153.95,12:40:00,276.8,0.0,276.8,2021-02-03,10:15:00,SL hit,-122.85000000000002,4.3075,825,-104904.93750000003,-2.0980987500000006,2021,2,284.65,140.0,0.23017499999999982,29.90625
2021-02-05,Friday,2021-02-11,6,15000,C,110.35,13:45:00,160.6,0.0,160.6,2021-02-08,09:15:00,SL hit,-50.25,2.7095,2025,-107242.9875,-2.14485975,2021,2,179.55,103.4,0.28147499999999953,75.9375
2021-02-08,Monday,2021-02-11,3,15100,C,122.0,12:45:00,143.0,0.0,143.0,2021-02-08,14:05:00,SL hit,-21.0,2.65,4725,-111746.25,-2.234925,2021,2,144.65,113.3,0.8221500000000003,178.36875
2021-02-08,Monday,2021-02-11,3,15050,P,114.3,09:55:00,194.35,3.34,0.05,2021-02-11,15:25:00,EOD exit,114.25,1.1435,1275,144210.7875,2.88421575,2021,2,123.75,0.05,2.913375,47.971875000000004
2021-02-09,Tuesday,2021-02-11,2,15200,C,71.65,15:00:00,125.85,0.0,0.05,2021-02-11,15:25:00,EOD exit,71.60000000000001,0.7170000000000001,1875,132905.62500000003,2.6581125000000005,2021,2,74.3,0.05,2.6850000000000005,71.25
2021-02-12,Friday,2021-02-18,6,15150,P,100.0,12:35:00,135.4,104.67250000000001,135.4,2021-02-12,13:55:00,SL hit,-35.400000000000006,2.354,2850,-107598.90000000001,-2.151978,2021,2,142.2,95.0,0.28500000000000003,107.94375000000001
2021-02-12,Friday,2021-02-18,6,15200,C,97.0,14:00:00,144.4,0.0,144.4,2021-02-15,09:15:00,SL hit,-47.400000000000006,2.414,2100,-104609.40000000001,-2.092188,2021,2,159.85,82.45,0.6110999999999999,79.80000000000001
2021-02-15,Monday,2021-02-18,3,15250,P,86.7,09:50:00,133.75,80.5975,133.75,2021-02-18,12:15:00,SL hit,-47.05,2.2045,2100,-103434.45,-2.068689,2021,2,144.8,35.15,2.1651000000000002,80.0625
2021-02-16,Tuesday,2021-02-18,2,15400,C,70.4,12:25:00,109.2,0.0,0.05,2021-02-18,15:25:00,EOD exit,70.35000000000001,0.7045,2550,177596.02500000002,3.5519205000000005,2021,2,77.1,0.05,3.587850000000001,98.175
2021-02-19,Friday,2021-02-25,6,15100,C,115.45,13:25:00,163.1,0.0,0.15,2021-02-25,15:25:00,EOD exit,115.3,1.1560000000000001,2100,239702.4,4.794048,2021,2,117.15,0.15,4.8426,79.27499999999999
2021-02-23,Tuesday,2021-02-25,2,14750,P,79.7,10:30:00,164.5,0.27999999999999997,0.05,2021-02-25,15:25:00,EOD exit,79.65,0.7975,1200,94623.00000000001,1.8924600000000003,2021,2,136.3,0.05,1.9116000000000002,44.25
2021-02-26,Friday,2021-03-04,6,14900,C,103.65,12:30:00,192.6,0.0,176.2,2021-03-03,09:15:00,Gap SL hit,-72.54999999999998,2.7985,1125,-84767.06249999999,-1.6953412499999998,2021,3,226.9,58.95,1.0057500000000001,41.90625
2021-03-01,Monday,2021-03-04,3,14700,P,144.0,09:55:00,222.7,0.545,0.05,2021-03-04,15:25:00,EOD exit,143.95,1.4405000000000001,1275,181699.61250000002,3.6339922500000004,2021,3,191.45,0.05,3.6707249999999996,46.85625
2021-03-05,Friday,2021-03-10,5,15000,C,224.5,09:55:00,243.0,0.0,243.0,2021-03-05,10:00:00,SL hit,-18.5,4.675,5400,-125145.0,-2.5029,2021,3,245.0,221.0,0.378,202.5
2021-03-05,Friday,2021-03-10,5,15000,C,198.65,09:30:00,218.7,0.0,218.7,2021-03-05,09:40:00,SL hit,-20.049999999999983,4.173500000000001,5025,-121723.08749999992,-2.4344617499999983,2021,3,228.45,179.05,1.9697999999999993,188.4375
2021-03-05,Friday,2021-03-10,5,15100,C,180.8,10:15:00,195.85,0.0,74.15,2021-03-10,15:25:00,EOD exit,106.65,2.5495,5250,546527.625,10.9305525,2021,3,184.15,30.2,15.813000000000002,198.1875
