date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,DATETIME,Strategy,Unnamed: 0,TSL
2021-10-29,Friday,2021-11-03,5,17850,C,106.2,13:05:00,198.9,198.9,2021-11-01,14:35:00,0.0,SL hit,-92.7,3.051,323.62459546925567,-30987.3786407767,-1.0318797087378642,2021,11,199.9,68.05,1.2346278317152106,72.20873786407768,2021-10-29 13:05:00,NLC,134.0,
2021-11-01,Monday,2021-11-03,2,17750,P,61.6,12:45:00,139.6,0.05,2021-11-03,15:25:00,0.0,EOD exit,61.55,0.6165,384.61538461538464,23435.961538461543,0.7804175192307694,2021,11,71.35,0.05,2.3673076923076923,85.33653846153845,2021-11-01 12:45:00,NLC,451.0,
2021-11-02,Tuesday,2021-11-03,1,18000,C,47.05,10:35:00,95.75,0.05,2021-11-03,15:25:00,,EOD exit,47.0,0.471,2025.0,94221.225,0.6275133585,2021,11,64.2,0.05,1.9035,91.125,2021-11-02 10:35:00,MOLOTOV,,0.0
2021-11-02,Tuesday,2021-11-03,1,18000,C,60.25,11:15:00,95.75,0.1,2021-11-03,15:25:00,30.518518518518505,EOD exit,60.15,0.6035,563.3802816901408,33547.32394366197,1.12048061971831,2021,11,64.2,0.05,3.391549295774648,126.76056338028168,2021-11-02 11:15:00,HAMMER,,
2021-11-08,Monday,2021-11-11,3,17950,C,92.05,09:15:00,143.85,143.85,2021-11-08,12:05:00,46.179560649474695,SL hit,-51.8,2.359,386.1003861003861,-20910.81081081081,-0.698421081081081,2021,11,156.0,74.5,0.6776061776061776,86.63127413127413,2021-11-08 09:15:00,HAMMER,,
2021-11-08,Monday,2021-11-11,3,17900,P,100.8,11:35:00,155.75,26.55,2021-11-11,15:25:00,22.88340590227382,EOD exit,74.25,1.2735,363.9672429481346,26561.055505004548,0.887139253867152,2021,11,100.95,19.5,2.9590536851683344,81.43767060964512,2021-11-08 11:35:00,HAMMER,,
2021-11-08,Monday,2021-11-11,3,18000,P,95.3,12:35:00,217.45,127.0,2021-11-11,15:25:00,,EOD exit,-31.700000000000003,2.2230000000000003,825.0,-27986.475,-0.1863899235,2021,11,199.0,41.7,0.8843999999999997,37.125,2021-11-08 12:35:00,MOLOTOV,,153.45499999999998
2021-11-09,Tuesday,2021-11-11,2,18100,C,91.7,09:15:00,118.85,0.05,2021-11-11,15:25:00,42.71386430678466,EOD exit,91.65,0.9175,736.6482504604054,66837.93738489873,2.2323871086556175,2021,11,113.0,0.05,6.751381215469617,166.6666666666667,2021-11-09 09:15:00,HAMMER,,
2021-11-09,Tuesday,2021-11-11,2,18100,C,77.7,10:20:00,118.85,0.05,2021-11-11,15:25:00,,EOD exit,77.65,0.7775,2400.0,184494.0,1.22873004,2021,11,85.0,0.05,3.7272,108.6,2021-11-09 10:20:00,MOLOTOV,,0.0
2021-11-11,Thursday,2021-11-11,0,18000,C,20.35,09:25:00,44.0,0.05,2021-11-11,15:25:00,0.0,EOD exit,20.3,0.204,1111.111111111111,22328.888888888887,0.743552,2021,11,25.55,0.05,2.2555555555555555,250.0,2021-11-11 09:25:00,NLC,135.0,
2021-11-12,Friday,2021-11-18,6,17950,P,95.35,12:35:00,138.95,138.95,2021-11-18,10:05:00,0.0,SL hit,-43.6,2.343,688.0733944954129,-31612.155963302757,-1.052684793577982,2021,11,155.0,26.1,4.764908256880735,154.3864678899083,2021-11-12 12:35:00,NLC,452.0,
2021-11-12,Friday,2021-11-18,6,17950,P,87.8,13:00:00,138.95,138.95,2021-11-18,10:10:00,,SL hit,-51.14999999999999,2.2675,1950.0,-104164.125,-0.6937330725,2021,11,155.0,26.1,2.4063,87.50625,2021-11-12 13:00:00,MOLOTOV,,94.5525
2021-11-15,Monday,2021-11-18,3,18150,C,92.0,12:15:00,248.9,0.1,2021-11-18,15:25:00,,EOD exit,91.9,0.921,600.0,54587.4,0.363552084,2021,11,108.15,0.1,1.1028,27.225,2021-11-15 12:15:00,MOLOTOV,,0.0
2021-11-15,Monday,2021-11-18,3,18150,C,93.95,12:35:00,248.9,0.1,2021-11-18,15:25:00,32.67626990144049,EOD exit,93.85,0.9405,129.07389480477573,11992.191029364312,0.400539180380768,2021,11,108.15,0.1,1.2113585027428204,29.28363988383349,2021-11-15 12:35:00,HAMMER,,
2021-11-15,Monday,2021-11-18,3,18100,P,89.35,13:45:00,115.0,100.25,2021-11-16,09:15:00,47.87765293383271,Gap SL hit,-10.900000000000006,1.896,779.7270955165691,-9977.387914230025,-0.33324475633528283,2021,11,125.0,70.0,1.5087719298245603,176.41325536062377,2021-11-15 13:45:00,HAMMER,,
2021-11-16,Tuesday,2021-11-18,2,18150,C,67.65,09:25:00,96.4,0.1,2021-11-18,15:25:00,0.0,EOD exit,67.55000000000001,0.6775,1043.4782608695652,69780.00000000001,2.3236740000000005,2021,11,77.85,0.1,7.048695652173915,236.7391304347826,2021-11-16 09:25:00,NLC,136.0,
2021-11-16,Tuesday,2021-11-18,2,18100,P,92.4,12:05:00,132.9,132.9,2021-11-16,14:25:00,31.10730593607306,SL hit,-40.5,2.253,493.8271604938272,-21112.59259259259,-0.7051605925925927,2021,11,149.9,69.85,1.113580246913581,111.72839506172838,2021-11-16 12:05:00,HAMMER,,
2021-11-17,Wednesday,2021-11-18,1,17900,P,38.7,10:45:00,75.9,75.9,2021-11-18,09:25:00,48.80066170388751,SL hit,-37.2,1.146,537.6344086021505,-20616.129032258064,-0.6885787096774194,2021,11,78.15,27.4,0.6075268817204303,120.29569892473116,2021-11-17 10:45:00,HAMMER,,
2021-11-22,Monday,2021-11-25,3,17800,C,74.3,09:15:00,119.95,0.05,2021-11-25,15:25:00,37.99068529607453,EOD exit,74.25,0.7434999999999999,438.1161007667032,32204.381161007663,1.0756263307776561,2021,11,78.55,0.05,3.2530120481927707,97.48083242059144,2021-11-22 09:15:00,HAMMER,,
2021-11-22,Monday,2021-11-25,3,17800,C,28.75,12:45:00,119.95,0.05,2021-11-25,15:25:00,,EOD exit,28.7,0.288,1125.0,31963.5,0.21287691,2021,11,32.0,0.05,0.6457499999999999,50.0625,2021-11-22 12:45:00,MOLOTOV,,0.0
2021-11-23,Tuesday,2021-11-25,2,17250,P,56.95,10:25:00,124.0,0.05,2021-11-25,15:25:00,48.26395200872569,EOD exit,56.900000000000006,0.5700000000000001,298.28486204325134,16802.38627889635,0.5611997017151381,2021,11,67.35,0.05,1.6972408650261006,64.31767337807607,2021-11-23 10:25:00,HAMMER,,
2021-11-23,Tuesday,2021-11-25,2,17250,P,56.35,11:05:00,124.0,0.05,2021-11-25,15:25:00,,EOD exit,56.3,0.564,1500.0,83604.0,0.55680264,2021,11,65.25,0.05,1.6889999999999998,64.6875,2021-11-23 11:05:00,MOLOTOV,,0.6325
2021-11-25,Thursday,2021-11-25,0,17450,C,19.55,09:45:00,49.0,49.0,2021-11-25,11:05:00,0.0,SL hit,-29.45,0.6855,1018.6757215619696,-30698.30220713073,-1.0222534634974534,2021,11,51.4,14.85,0.4787775891341257,222.19864176570456,2021-11-25 09:45:00,NLC,137.0,
2021-11-26,Friday,2021-12-02,6,17350,C,128.05,09:15:00,264.7,51.45,2021-12-02,15:25:00,28.63255482260652,EOD exit,76.60000000000001,1.795,146.3593121112331,10948.408342480792,0.3656768386388584,2021,12,139.7,3.4,1.824368825466521,31.74167581412368,2021-11-26 09:15:00,HAMMER,,
2021-11-26,Friday,2021-12-02,6,17350,C,68.8,12:35:00,264.7,50.5,2021-12-02,15:25:00,,EOD exit,18.3,1.193,525.0,8981.174999999997,0.059814625499999975,2021,12,90.8,3.4,0.6866999999999999,22.771875,2021-11-26 12:35:00,MOLOTOV,,0.0
2021-11-26,Friday,2021-12-02,6,17300,P,197.85,12:55:00,279.9,279.9,2021-11-26,13:45:00,46.78349089232188,SL hit,-82.04999999999998,4.7775,243.75380865326025,-21164.533820840952,-0.7068954296160879,2021,11,294.7,195.5,0.057282145033516,52.71176112126753,2021-11-26 12:55:00,HAMMER,,
2021-11-29,Monday,2021-12-02,3,17050,P,143.25,09:55:00,316.0,0.05,2021-12-02,15:25:00,49.925200598395215,EOD exit,143.2,1.433,115.77424023154848,16412.96671490593,0.5481930882778581,2021,12,274.7,0.05,1.657887120115774,24.674384949348767,2021-11-29 09:55:00,HAMMER,,
2021-11-29,Monday,2021-12-02,3,17050,P,107.35,11:55:00,316.0,0.05,2021-12-02,15:25:00,,EOD exit,107.3,1.0739999999999998,450.0,47801.7,0.31835932199999994,2021,12,274.7,0.05,0.9657,19.18125,2021-11-29 11:55:00,MOLOTOV,,0.6650000000000028
2021-11-30,Tuesday,2021-12-02,2,17050,P,73.5,09:15:00,274.7,0.05,2021-12-02,15:25:00,0.0,EOD exit,73.45,0.7354999999999999,149.10536779324056,10842.122266401591,0.36104267147117297,2021,12,171.75,0.05,1.0951789264413518,31.7780815109344,2021-11-30 09:15:00,NLC,453.0,
2021-12-03,Friday,2021-12-09,6,17400,P,148.25,10:05:00,167.65,167.65,2021-12-03,10:15:00,31.891379854752145,SL hit,-19.40000000000001,3.159,1030.927835051546,-23256.70103092783,-0.7767738144329895,2021,12,169.15,147.1,0.1185567010309283,224.22680412371125,2021-12-03 10:05:00,HAMMER,,
2021-12-03,Friday,2021-12-09,6,17350,P,135.55,10:25:00,145.95,145.95,2021-12-03,12:35:00,41.34542705971276,SL hit,-10.399999999999975,2.815,1152.7377521613832,-15233.429394812652,-0.5087965417867426,2021,12,154.0,109.5,3.0028818443804046,250.0,2021-12-03 10:25:00,HAMMER,,
2021-12-03,Friday,2021-12-09,6,17450,C,105.95,10:55:00,172.0,66.75,2021-12-09,15:25:00,48.49344204182914,EOD exit,39.2,1.727,302.8009084027252,11346.858440575324,0.37898507191521585,2021,12,122.85,9.55,2.919000757002271,66.04844814534442,2021-12-03 10:55:00,HAMMER,,
2021-12-03,Friday,2021-12-09,6,17450,C,95.85,12:30:00,172.0,65.7,2021-12-09,15:25:00,,EOD exit,30.14999999999999,1.6155000000000002,1350.0,38521.57499999999,0.25655368949999996,2021,12,108.8,9.55,2.3301,58.89375,2021-12-03 12:30:00,MOLOTOV,,0.0
2021-12-06,Monday,2021-12-09,3,17250,C,86.9,09:25:00,154.3,154.3,2021-12-08,09:15:00,0.0,SL hit,-67.4,2.4120000000000004,445.1038575667656,-31073.590504451044,-1.0347505637982197,2021,12,168.0,10.2,3.413946587537092,95.97551928783383,2021-12-06 09:25:00,NLC,138.0,
2021-12-07,Tuesday,2021-12-09,2,17000,P,70.0,10:15:00,120.8,0.05,2021-12-09,15:25:00,,EOD exit,69.95,0.7005,1950.0,135036.525,0.8993432565000001,2021,12,73.45,0.05,2.72805,82.875,2021-12-07 10:15:00,MOLOTOV,,0.24
2021-12-07,Tuesday,2021-12-09,2,17000,P,35.9,15:05:00,120.8,0.05,2021-12-09,15:25:00,46.44935972060536,EOD exit,35.85,0.3595,235.57126030624264,8360.541813898706,0.27924209658421684,2021,12,38.45,0.05,0.8445229681978799,50.05889281507656,2021-12-07 15:05:00,HAMMER,,
2021-12-08,Wednesday,2021-12-09,1,17300,P,41.9,09:35:00,91.6,0.05,2021-12-09,15:25:00,0.0,EOD exit,41.85,0.4195,603.6217303822938,25008.350100603624,0.8327780583501008,2021,12,53.4,0.05,2.5261569416499,130.53319919517102,2021-12-08 09:35:00,NLC,454.0,
2021-12-10,Friday,2021-12-16,6,17500,C,138.8,09:25:00,164.2,190.95,2021-12-13,09:15:00,44.93698392003478,Gap SL hit,-52.14999999999998,3.2975,787.4015748031503,-43659.44881889766,-1.458225590551182,2021,12,208.1,81.2,4.535433070866147,172.24409448818915,2021-12-10 09:25:00,HAMMER,,
2021-12-10,Friday,2021-12-16,6,17450,P,116.7,09:45:00,152.5,152.5,2021-12-13,12:55:00,48.72308462694041,SL hit,-35.8,2.692,558.659217877095,-21503.91061452514,-0.7182306145251398,2021,12,163.3,39.4,4.318435754189945,121.85754189944132,2021-12-10 09:45:00,HAMMER,,
2021-12-10,Friday,2021-12-16,6,17500,C,96.1,12:15:00,164.2,190.95,2021-12-13,09:15:00,0.0,Gap SL hit,-94.85,2.8704999999999994,440.5286343612335,-43048.67841409692,-1.4335209911894276,2021,12,208.1,81.2,0.6563876651982375,96.36563876651984,2021-12-10 12:15:00,NLC,139.0,
2021-12-10,Friday,2021-12-16,6,17500,C,96.0,12:30:00,164.2,198.6,2021-12-13,09:15:00,,Gap SL hit,-102.6,2.946,1500.0,-158319.0,-1.0544045400000002,2021,12,201.7,81.2,0.4439999999999999,65.625,2021-12-10 12:30:00,MOLOTOV,,0.0
2021-12-10,Friday,2021-12-16,6,17450,P,104.85,14:30:00,152.5,152.5,2021-12-13,13:00:00,,SL hit,-47.650000000000006,2.5735,2100.0,-105469.35000000002,-0.7024258710000002,2021,12,163.3,39.4,2.7488999999999995,91.6125,2021-12-10 14:30:00,MOLOTOV,,92.3325
2021-12-10,Friday,2021-12-16,6,17450,P,92.2,14:55:00,152.5,152.5,2021-12-13,12:55:00,0.0,SL hit,-60.3,2.447,497.5124378109453,-31217.412935323384,-1.0395398507462688,2021,12,163.3,39.4,2.626865671641791,108.51990049751244,2021-12-10 14:55:00,NLC,455.0,
2021-12-13,Monday,2021-12-16,3,17650,C,48.25,12:30:00,112.8,0.05,2021-12-16,15:25:00,,EOD exit,48.2,0.483,1575.0,75154.27500000001,0.5005274715000001,2021,12,52.3,0.05,1.5183,69.496875,2021-12-13 12:30:00,MOLOTOV,,0.0
2021-12-14,Tuesday,2021-12-16,2,17300,C,84.2,10:25:00,149.0,149.0,2021-12-14,13:35:00,0.0,SL hit,-64.8,2.332,462.962962962963,-31079.629629629628,-1.0349516666666667,2021,12,154.9,76.1,0.3750000000000004,100.11574074074076,2021-12-14 10:25:00,NLC,140.0,
2021-12-14,Tuesday,2021-12-16,2,17250,P,73.2,11:45:00,200.0,1.7,2021-12-16,15:25:00,40.66711590296496,EOD exit,71.5,0.7490000000000001,157.72870662460568,11159.463722397477,0.3727260883280757,2021,12,119.65,1.55,1.1301261829652998,34.0102523659306,2021-12-14 11:45:00,HAMMER,,
2021-12-14,Tuesday,2021-12-16,2,17250,P,67.95,12:30:00,200.0,1.6,2021-12-16,15:25:00,,EOD exit,66.35000000000001,0.6955,750.0,49240.87500000001,0.3279442275,2021,12,119.65,1.55,0.9960000000000002,32.34375,2021-12-14 12:30:00,MOLOTOV,,28.227500000000003
2021-12-15,Wednesday,2021-12-16,1,17350,C,63.1,09:15:00,92.35,0.05,2021-12-16,15:25:00,36.83640303358613,EOD exit,63.05,0.6315,683.760683760684,42679.31623931625,1.4254891623931627,2021,12,63.75,0.05,4.311111111111112,148.29059829059833,2021-12-15 09:15:00,HAMMER,,
2021-12-20,Monday,2021-12-23,3,17300,C,7.3,12:35:00,34.7,0.05,2021-12-23,15:25:00,,EOD exit,7.25,0.0735,3675.0,26373.6375,0.17564842575000003,2021,12,10.75,0.05,0.532875,158.94375,2021-12-20 12:35:00,MOLOTOV,,0.0
2021-12-20,Monday,2021-12-23,3,17250,P,675.0,14:15:00,835.15,177.1,2021-12-23,15:25:00,49.52666456295361,EOD exit,497.9,8.521,124.88292226038092,61115.079612862944,2.0412436590696226,2021,12,720.0,126.5,6.849828285981892,26.927880112394632,2021-12-20 14:15:00,HAMMER,,
2021-12-21,Tuesday,2021-12-23,2,16750,P,102.55,09:20:00,137.65,137.65,2021-12-21,14:35:00,,SL hit,-35.10000000000001,2.402,2850.0,-106880.70000000004,-0.7118254620000004,2021,12,141.9,45.2,3.26895,119.34375,2021-12-21 09:20:00,MOLOTOV,,75.73249999999999
2021-12-21,Tuesday,2021-12-23,2,16800,C,153.75,13:05:00,193.75,254.2,2021-12-23,09:15:00,49.71601666035593,Gap SL hit,-100.45,4.0795,500.0,-52264.74999999999,-1.7456426499999997,2021,12,293.95,59.15,4.73,105.0,2021-12-21 13:05:00,HAMMER,,
2021-12-22,Wednesday,2021-12-23,1,16850,P,67.9,10:15:00,126.85,0.05,2021-12-23,15:25:00,,EOD exit,67.85000000000001,0.6795,1725.0,115869.1125,0.7716882892500001,2021,12,99.05,0.05,2.340825,72.665625,2021-12-22 10:15:00,MOLOTOV,,0.4875
2021-12-23,Thursday,2021-12-23,0,17050,P,37.2,09:25:00,77.0,0.05,2021-12-23,15:25:00,0.0,EOD exit,37.150000000000006,0.3725,753.7688442211056,27721.733668341712,0.9231337311557791,2021,12,51.5,0.05,2.8002512562814075,160.64698492462313,2021-12-23 09:25:00,NLC,456.0,
2021-12-24,Friday,2021-12-30,6,17100,P,134.1,09:15:00,164.0,164.0,2021-12-24,09:35:00,49.225418906101794,SL hit,-29.90000000000001,2.9810000000000003,668.896321070234,-21993.979933110368,-0.7345989297658864,2021,12,209.45,129.5,0.3076923076923072,142.97658862876253,2021-12-24 09:15:00,HAMMER,,
2021-12-24,Friday,2021-12-30,6,17150,C,92.5,09:25:00,160.0,160.0,2021-12-29,09:45:00,32.54300325430032,SL hit,-67.5,2.525,296.2962962962963,-20748.14814814815,-0.6929881481481482,2021,12,163.05,22.75,2.0666666666666664,63.51851851851852,2021-12-24 09:25:00,HAMMER,,
2021-12-24,Friday,2021-12-30,6,17000,P,137.0,12:05:00,183.4,183.4,2021-12-27,09:15:00,43.43720491029273,SL hit,-46.400000000000006,3.204,431.03448275862064,-21381.03448275862,-0.7141265517241379,2021,12,214.9,95.0,1.8103448275862064,91.59482758620688,2021-12-24 12:05:00,HAMMER,,
2021-12-24,Friday,2021-12-30,6,17150,C,56.3,12:30:00,160.0,160.0,2021-12-29,09:45:00,,SL hit,-103.7,2.1630000000000003,975.0,-103216.425,-0.6874213905,2021,12,161.0,22.75,0.654225,41.803125,2021-12-24 12:30:00,MOLOTOV,,0.0
2021-12-24,Friday,2021-12-30,6,17100,P,214.45,13:20:00,244.55,244.55,2021-12-27,09:15:00,,SL hit,-30.100000000000023,4.59,3300.0,-114477.00000000007,-0.7624168200000007,2021,12,270.0,137.0,5.1117,141.075,2021-12-24 13:20:00,MOLOTOV,,168.25500000000002
2021-12-27,Monday,2021-12-30,3,16950,C,89.8,09:15:00,161.1,161.1,2021-12-27,10:35:00,0.0,SL hit,-71.3,2.509,420.75736325385697,-31055.680224403928,-1.0341541514726509,2021,12,169.35,86.75,0.1283309957924262,89.14796633941094,2021-12-27 09:15:00,NLC,141.0,
2021-12-27,Monday,2021-12-30,3,16900,P,72.7,12:10:00,156.0,0.05,2021-12-30,15:25:00,,EOD exit,72.65,0.7275,1200.0,86307.0,0.57480462,2021,12,74.6,0.05,1.7436,50.7,2021-12-27 12:10:00,MOLOTOV,,0.25
2021-12-28,Tuesday,2021-12-30,2,17150,P,72.75,09:25:00,101.4,0.05,2021-12-30,15:25:00,0.0,EOD exit,72.7,0.728,1047.1204188481672,75363.3507853403,2.509599581151832,2021,12,84.9,0.05,7.612565445026176,224.47643979057585,2021-12-28 09:25:00,NLC,457.0,
2021-12-28,Tuesday,2021-12-30,2,17150,P,46.6,14:55:00,101.4,0.05,2021-12-30,15:25:00,43.6180904522613,EOD exit,46.55,0.4664999999999999,364.963503649635,16818.795620437955,0.5617477737226277,2021,12,62.5,0.05,1.698905109489051,78.2390510948905,2021-12-28 14:55:00,HAMMER,,
2021-12-29,Wednesday,2021-12-30,1,17300,C,48.85,10:05:00,61.55,0.1,2021-12-30,15:25:00,45.845272206303726,EOD exit,48.75,0.4895,1156.0693641618495,55792.48554913294,1.8634690173410404,2021,12,50.5,0.05,5.641618497109826,249.99999999999997,2021-12-29 10:05:00,HAMMER,,
2021-12-29,Wednesday,2021-12-30,1,17300,C,42.75,10:45:00,61.55,0.05,2021-12-30,15:25:00,,EOD exit,42.7,0.428,4650.0,196564.8,1.3091215680000001,2021,12,45.25,0.05,3.9711,201.1125,2021-12-29 10:45:00,MOLOTOV,,0.0
2021-12-31,Friday,2022-01-06,6,17200,P,98.1,09:15:00,131.0,0.05,2022-01-06,15:25:00,40.49230769230769,EOD exit,98.05,0.9815,607.9027355623099,59008.20668693008,1.9708741033434647,2022,1,98.45,0.05,5.960486322188448,130.69908814589664,2021-12-31 09:15:00,HAMMER,,
2021-12-31,Friday,2022-01-06,6,17200,P,62.0,12:35:00,131.0,0.05,2022-01-06,15:25:00,,EOD exit,61.95,0.6204999999999999,1425.0,87394.5375,0.5820476197500002,2022,1,67.65,0.05,1.765575,61.275,2021-12-31 12:35:00,MOLOTOV,,0.1974999999999999
2021-12-31,Friday,2022-01-06,6,17250,C,191.8,14:05:00,220.3,220.3,2022-01-03,09:15:00,48.63221884498479,SL hit,-28.5,4.121,701.7543859649123,-22891.929824561408,-0.764590456140351,2022,1,264.1,182.9,0.6245614035087724,151.31578947368422,2021-12-31 14:05:00,HAMMER,,
2022-01-03,Monday,2022-01-06,3,17350,P,70.55,09:15:00,139.95,0.05,2022-01-06,15:25:00,0.0,EOD exit,70.5,0.706,432.2766570605188,30170.31700288185,1.0046715561959656,2022,1,70.95,0.05,3.0475504322766573,93.75,2022-01-03 09:15:00,NLC,458.0,
2022-01-04,Tuesday,2022-01-06,2,17700,C,70.45,11:15:00,108.55,108.55,2022-01-04,14:35:00,49.48529411764706,SL hit,-38.1,1.79,524.9343832020999,-20939.63254593176,-0.6993837270341208,2022,1,123.9,70.45,0.0,116.14173228346458,2022-01-04 11:15:00,HAMMER,,
2022-01-05,Wednesday,2022-01-06,1,17850,C,44.3,11:05:00,65.5,65.5,2022-01-05,12:05:00,49.2546213476446,SL hit,-21.200000000000003,1.098,943.3962264150942,-21035.849056603773,-0.7025973584905659,2022,1,72.0,42.0,0.2169811320754713,210.4952830188679,2022-01-05 11:05:00,HAMMER,,
2022-01-07,Friday,2022-01-13,6,17750,P,103.4,09:15:00,153.15,153.15,2022-01-07,12:35:00,28.431989924433253,SL hit,-49.75,2.5655,402.0100502512563,-21031.3567839196,-0.7024473165829147,2022,1,153.6,72.75,1.2321608040201009,89.19597989949749,2022-01-07 09:15:00,HAMMER,,
2022-01-07,Friday,2022-01-13,6,17800,C,135.65,12:30:00,206.0,206.0,2022-01-10,09:15:00,,SL hit,-70.35,3.4165,1425.0,-105117.2625,-0.70008096825,2022,1,215.1,101.15,0.98325,63.41250000000001,2022-01-07 12:30:00,MOLOTOV,,0.0
2022-01-07,Friday,2022-01-13,6,17800,C,136.55,13:35:00,206.0,206.0,2022-01-10,09:15:00,41.317365269461085,SL hit,-69.44999999999999,3.4255,287.9769618430526,-20986.465082793376,-0.7009479337652988,2022,1,215.1,111.05,0.7343412526997846,64.07487401007921,2022-01-07 13:35:00,HAMMER,,
2022-01-07,Friday,2022-01-13,6,17750,P,105.0,14:55:00,167.7,0.05,2022-01-13,15:25:00,42.3695566888976,EOD exit,104.95,1.0505,318.9792663476875,33141.78628389155,1.106935661881978,2022,1,111.55,0.05,3.3476874003189807,70.77352472089315,2022-01-07 14:55:00,HAMMER,,
2022-01-10,Monday,2022-01-13,3,17900,P,116.5,09:15:00,147.0,0.05,2022-01-13,15:25:00,0.0,EOD exit,116.45,1.1655,983.6065573770492,113394.59016393444,3.776039852459017,2022,1,137.8,0.05,11.454098360655736,220.0819672131148,2022-01-10 09:15:00,NLC,459.0,
2022-01-10,Monday,2022-01-13,3,17900,P,98.25,09:20:00,147.0,0.05,2022-01-13,15:25:00,,EOD exit,98.2,0.983,2025.0,196864.425,1.3111170705000001,2022,1,137.8,0.05,3.9771,90.61875,2022-01-10 09:20:00,MOLOTOV,,0.1925
2022-01-10,Monday,2022-01-13,3,17950,C,99.95,11:45:00,133.7,133.7,2022-01-10,14:45:00,46.86018957345971,SL hit,-33.749999999999986,2.3365,592.5925925925928,-21384.592592592595,-0.7142453925925927,2022,1,144.0,95.95,0.2370370370370371,132.96296296296302,2022-01-10 11:45:00,HAMMER,,
2022-01-11,Tuesday,2022-01-13,2,18000,C,126.25,13:55:00,147.65,186.9,2022-01-12,09:15:00,44.70918009810792,Gap SL hit,-60.650000000000006,3.1315,934.5794392523362,-59608.87850467289,-1.9909365420560747,2022,1,200.0,98.15,2.6261682242990645,210.28037383177565,2022-01-11 13:55:00,HAMMER,,
2022-01-12,Wednesday,2022-01-13,1,18200,C,52.7,14:25:00,77.9,77.9,2022-01-13,09:15:00,,SL hit,-25.200000000000003,1.3060000000000005,3975.0,-105361.35000000002,-0.7017065910000002,2022,1,92.45,51.4,0.1033500000000003,180.8625,2022-01-12 14:25:00,MOLOTOV,,0.0
2022-01-13,Thursday,2022-01-13,0,18300,C,9.35,09:55:00,29.6,0.05,2022-01-13,15:25:00,0.0,EOD exit,9.3,0.094,1092.896174863388,10061.20218579235,0.3350380327868853,2022,1,11.65,0.05,1.0163934426229508,250.0,2022-01-13 09:55:00,NLC,142.0,
2022-01-14,Friday,2022-01-20,6,18150,P,102.0,09:35:00,148.65,148.65,2022-01-19,09:15:00,46.85890834191556,SL hit,-46.650000000000006,2.5065,428.72454448017146,-21074.59807073955,-0.7038915755627009,2022,1,175.0,26.55,3.234726688102893,97.2668810289389,2022-01-14 09:35:00,HAMMER,,
2022-01-14,Friday,2022-01-20,6,18150,P,98.5,13:05:00,148.65,148.65,2022-01-19,09:15:00,,SL hit,-50.150000000000006,2.4715000000000003,2025.0,-106558.5375,-0.7096798597500001,2022,1,175.0,26.55,2.913975,91.884375,2022-01-14 13:05:00,MOLOTOV,,78.45250000000001
2022-01-14,Friday,2022-01-20,6,18150,P,84.45,13:45:00,148.65,148.65,2022-01-19,09:15:00,0.0,SL hit,-64.2,2.3310000000000004,467.2897196261682,-31089.2523364486,-1.0352721028037384,2022,1,175.0,26.55,2.7056074766355143,106.01635514018692,2022-01-14 13:45:00,NLC,460.0,
2022-01-17,Monday,2022-01-20,3,18250,C,124.0,13:35:00,147.55,147.55,2022-01-17,14:35:00,36.73245614035087,SL hit,-23.55000000000001,2.7155,849.2569002123138,-22306.157112526536,-0.7450256475583862,2022,1,151.9,120.0,0.3397027600849255,193.73673036093408,2022-01-17 13:35:00,HAMMER,,
2022-01-18,Tuesday,2022-01-20,2,18350,C,78.85,09:25:00,95.0,0.2,2022-01-20,15:25:00,42.931258106355386,EOD exit,78.64999999999999,0.7905,1089.9182561307905,84860.49046321526,2.8343403814713897,2022,1,79.7,0.05,8.588555858310626,250.0,2022-01-18 09:25:00,HAMMER,,
2022-01-18,Tuesday,2022-01-20,2,18350,C,61.55,09:35:00,95.0,0.2,2022-01-20,15:25:00,0.0,EOD exit,61.35,0.6175,896.8609865470851,54468.60986547084,1.8138047085201792,2022,1,74.65,0.05,5.5156950672645735,205.7174887892376,2022-01-18 09:35:00,NLC,143.0,
2022-01-18,Tuesday,2022-01-20,2,18350,C,44.3,10:10:00,95.0,0.05,2022-01-20,15:25:00,,EOD exit,44.25,0.4434999999999999,1950.0,85422.675,0.5689150155,2022,1,74.65,0.05,1.72575,89.45625,2022-01-18 10:10:00,MOLOTOV,,0.0
2022-01-19,Wednesday,2022-01-20,1,18100,P,152.15,14:35:00,223.5,223.5,2022-01-20,09:15:00,49.44086021505377,SL hit,-71.35,3.7565,280.3083391730904,-21052.978276103717,-0.703169474421864,2022,1,226.75,145.8,0.1779957953749122,63.419761737911706,2022-01-19 14:35:00,HAMMER,,
2022-01-21,Friday,2022-01-27,6,17600,P,139.6,13:55:00,203.0,203.0,2022-01-21,14:55:00,,SL hit,-63.400000000000006,3.426,1575.0,-105250.95,-0.7009713270000002,2022,1,211.6,115.3,0.7654499999999999,69.3,2022-01-21 13:55:00,MOLOTOV,,153.565
