Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month
2024-04-24 11:15:00,LONG,2024-04-24 12:15:00,10824.1,10807.0,10969.80588235294,2024-05-07 10:15:00,10906.1,82.0,71.1349,259642.385,TSL Hit,3650,6.333,4.1542781600000005,2024,4
2024-05-08 14:15:00,LONG,2024-05-08 15:15:00,10932.8,10875.5,10875.5,2024-05-09 10:15:00,10875.5,-57.29999999999927,-68.20414999999927,-245534.93999999738,Initial SL Hit,3600,6.333,-3.9285590399999584,2024,5
2024-05-10 14:15:00,LONG,2024-05-10 15:15:00,10887.7,10829.15,10829.15,2024-05-13 09:15:00,10829.15,-58.55000000000109,-69.40842500000109,-253340.75125000396,Initial SL Hit,3650,6.333,-4.053452020000063,2024,5
2024-05-13 10:15:00,LONG,2024-05-13 11:15:00,10829.65,10761.75,11426.033823529413,2024-05-30 09:15:00,11404.75,575.1000000000004,563.9828000000003,2058537.2200000011,TSL Hit,3650,6.333,32.93659552000002,2024,5
2024-06-03 10:15:00,LONG,2024-06-03 11:15:00,11717.55,11667.95,11667.95,2024-06-04 09:15:00,11667.95,-49.599999999998545,-61.29274999999855,-208395.34999999506,Initial SL hit,3400,6.333,-3.334325599999921,2024,6
2024-06-05 12:15:00,LONG,2024-06-05 13:15:00,11336.5,11225.55,12217.2125,2024-07-02 12:15:00,12171.35,834.8500000000004,823.0960750000004,2880836.262500001,TSL Hit,3500,6.333,46.09338020000002,2024,6
2024-07-03 09:15:00,LONG,2024-07-03 10:15:00,12318.75,12235.7,12334.154411764706,2024-07-10 09:15:00,12284.45,-34.29999999999927,-46.60159999999927,-149125.11999999767,TSL Hit,3200,6.333,-2.3860019199999627,2024,7
2024-07-10 14:15:00,LONG,2024-07-10 15:15:00,12396.95,12324.85,12436.452941176469,2024-07-18 10:15:00,12429.9,32.94999999999891,20.53657499999891,65717.0399999965,TSL Hit,3200,6.333,1.0514726399999441,2024,7
2024-07-22 12:15:00,LONG,2024-07-22 13:15:00,12445.75,12357.6,12357.6,2024-07-23 11:15:00,12357.6,-88.14999999999964,-100.55167499999963,-321765.3599999988,Initial SL Hit,3200,6.333,-5.1482457599999805,2024,7
2024-07-24 13:15:00,LONG,2024-07-24 14:15:00,12430.4,12369.05,12420.188235294117,2024-07-25 09:15:00,12333.7,-96.69999999999891,-109.0820499999989,-349062.5599999965,Gap Open Outside ISL,3200,6.333,-5.5850009599999435,2024,7
2024-07-25 10:15:00,LONG,2024-07-25 11:15:00,12437.0,12340.3,12650.716911764706,2024-08-02 14:15:00,12620.55,183.54999999999927,171.02122499999928,547267.9199999977,TSL Hit,3200,6.333,8.756286719999963,2024,7
2024-08-07 11:15:00,LONG,2024-08-07 12:15:00,12510.55,12448.2,12608.907352941176,2024-08-13 12:15:00,12604.6,94.05000000000109,81.49242500000109,256701.13875000345,TSL Hit,3150,6.333,4.107218220000055,2024,8
2024-08-16 10:15:00,LONG,2024-08-16 11:15:00,12650.35,12580.0,13138.983088235294,2024-09-06 10:15:00,13125.1,474.75,461.862275,1454866.16625,TSL Hit,3150,6.333,23.27785866,2024,8
2024-09-10 10:15:00,LONG,2024-09-10 11:15:00,13121.65,13077.45,13154.866176470588,2024-09-11 13:15:00,13154.65,33.0,19.86185,59585.55,TSL Hit,3000,6.333,0.9533688,2024,9
2024-09-12 10:15:00,LONG,2024-09-12 11:15:00,13216.25,13185.5,13185.5,2024-09-12 11:15:00,13185.5,-30.75,-43.950874999999996,-131852.625,Initial SL hit,3000,6.333,-2.109642,2024,9
2024-09-13 12:15:00,LONG,2024-09-13 13:15:00,13348.8,13326.35,13326.35,2024-09-16 09:15:00,13326.35,-22.44999999999891,-35.78757499999891,-105573.34624999679,Initial SL hit,2950,6.333,-1.6891735399999486,2024,9
2024-09-20 11:15:00,LONG,2024-09-20 12:15:00,13123.05,13082.1,13082.1,2024-09-20 13:15:00,13082.1,-40.94999999999891,-54.05257499999891,-162157.72499999672,Initial SL Hit,3000,6.333,-2.5945235999999476,2024,9
