Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,Index,ROI% PF
2018-04-16 11:15:00,LONG,2018-04-16 12:15:00,25177.05,25118.05,25294.783333333336,2018-04-18 13:15:00,25235.9,58.85000000000218,53.808705000002185,81520.18807500332,TSL Hit,1515,5.066,1.0869358410000445,2018,4,BANKNIFTY,0.36231194700001484
2018-04-20 13:15:00,LONG,2018-04-20 14:15:00,10497.8,10471.4,10471.4,2018-04-23 09:15:00,10471.4,-26.39999999999964,-30.59383999999964,-138437.12599999836,Initial SL Hit,4525,6.333,-1.8458283466666447,2018,4,FINNIFTY,-0.6152761155555483
2018-04-23 11:15:00,LONG,2018-04-23 12:15:00,10522.2,10495.95,10495.95,2018-04-23 13:15:00,10495.95,-26.25,-30.45363,-137802.67575,Initial SL Hit,4525,6.333,-1.83736901,2018,4,FINNIFTY,-0.6124563366666667
2018-04-24 10:15:00,LONG,2018-04-24 11:15:00,10535.8,10519.65,10519.65,2018-04-24 12:15:00,10519.65,-16.149999999999636,-20.361089999999635,-91624.90499999835,Initial SL Hit,4500,6.333,-1.221665399999978,2018,4,FINNIFTY,-0.4072217999999927
2018-04-24 13:15:00,LONG,2018-04-24 14:15:00,10564.5,10522.2,10522.2,2018-04-25 09:15:00,10522.2,-42.29999999999927,-46.51733999999927,-209328.02999999677,Initial SL Hit,4500,6.333,-2.7910403999999565,2018,4,FINNIFTY,-0.9303467999999855
2018-04-26 12:15:00,LONG,2018-04-26 13:15:00,10585.4,10562.65,10664.145,2018-05-03 10:15:00,10651.85,66.45000000000073,62.20255000000073,278356.41125000326,TSL Hit,4475,6.333,3.7114188166667104,2018,4,NIFTY,1.2371396055555701
2018-04-26 14:15:00,LONG,2018-04-26 15:15:00,10491.1,10439.0,10863.566875,2018-05-17 11:15:00,10853.4,362.2999999999993,358.0310999999993,1620090.7274999968,TSL Hit,4525,6.333,21.60120969999996,2018,4,FINNIFTY,7.200403233333319
2018-04-27 10:15:00,LONG,2018-04-27 11:15:00,25352.5,25264.15,25544.07222222222,2018-05-03 09:15:00,25525.95,173.45000000000073,168.36215500000074,252543.23250000112,TSL Hit,1500,5.066,3.3672431000000147,2018,4,BANKNIFTY,1.1224143666666715
2018-05-03 11:15:00,LONG,2018-05-03 12:15:00,25545.75,25496.4,25496.4,2018-05-03 12:15:00,25496.4,-49.34999999999855,-54.45421499999854,-80864.50927499784,Initial SL Hit,1485,5.066,-1.0781934569999712,2018,5,BANKNIFTY,-0.3593978189999904
2018-05-03 11:15:00,LONG,2018-05-03 12:15:00,10669.3,10647.45,10673.3975,2018-05-03 15:15:00,10669.8,0.5,-3.76782,-16766.799,TSL Hit,4450,6.333,-0.2235573199999999,2018,5,NIFTY,-0.07451910666666663
2018-05-04 11:15:00,LONG,2018-05-04 12:15:00,25635.75,25537.7,26128.11388888889,2018-05-10 15:15:00,26062.7,426.9500000000007,421.7801550000007,626343.530175001,TSL Hit,1485,5.066,8.351247069000014,2018,5,BANKNIFTY,2.7837490230000044
2018-05-09 11:15:00,LONG,2018-05-09 12:15:00,10731.3,10718.45,10718.45,2018-05-10 12:15:00,10718.45,-12.849999999998545,-17.139949999998546,-75844.27874999357,Initial SL hit,4425,6.333,-1.0112570499999145,2018,5,NIFTY,-0.33708568333330485
2018-05-10 13:15:00,LONG,2018-05-10 14:15:00,10745.5,10713.5,10713.5,2018-05-10 14:15:00,10713.5,-32.0,-36.2918,-160591.215,Initial SL hit,4425,6.333,-2.1412162,2018,5,NIFTY,-0.7137387333333334
2018-05-11 09:15:00,LONG,2018-05-11 10:15:00,26216.9,26099.85,26500.941666666666,2018-05-15 15:15:00,26444.6,227.6999999999971,222.43384999999708,323641.25174999575,TSL Hit,1455,5.066,4.315216689999944,2018,5,BANKNIFTY,1.4384055633333146
2018-05-11 11:15:00,LONG,2018-05-11 12:15:00,10759.0,10746.55,10746.55,2018-05-11 12:15:00,10746.55,-12.450000000000728,-16.75111000000073,-74123.66175000323,Initial SL hit,4425,6.333,-0.988315490000043,2018,5,NIFTY,-0.329438496666681
2018-05-11 13:15:00,LONG,2018-05-11 14:15:00,10773.3,10745.55,10770.55625,2018-05-16 09:15:00,10745.55,-27.75,-32.05377,-141036.588,Initial SL hit,4400,6.333,-1.88048784,2018,5,NIFTY,-0.62682928
2018-05-16 10:15:00,LONG,2018-05-16 11:15:00,26245.35,26147.55,26147.55,2018-05-16 14:15:00,26147.55,-97.79999999999929,-103.03928999999928,-149922.16694999894,Initial SL Hit,1455,5.066,-1.9989622259999855,2018,5,BANKNIFTY,-0.6663207419999951
2018-05-16 12:15:00,LONG,2018-05-16 13:15:00,10786.75,10742.4,10742.4,2018-05-16 14:15:00,10742.4,-44.35000000000037,-48.65583000000037,-214085.6520000016,Initial SL Hit,4400,6.333,-2.8544753600000217,2018,5,NIFTY,-0.9514917866666739
2018-05-17 11:15:00,LONG,2018-05-17 12:15:00,26146.1,26067.35,26067.35,2018-05-17 12:15:00,26067.35,-78.75,-83.971345,-122178.306975,Initial SL Hit,1455,5.066,-1.629044093,2018,5,BANKNIFTY,-0.5430146976666667
2018-05-17 13:15:00,LONG,2018-05-17 14:15:00,10875.5,10828.6,10828.6,2018-05-18 09:15:00,10828.6,-46.89999999999964,-51.24081999999964,-224178.5874999984,Initial SL Hit,4375,6.333,-2.9890478333333124,2018,5,FINNIFTY,-0.9963492777777708
2018-05-18 11:15:00,LONG,2018-05-18 12:15:00,10822.95,10796.75,10796.75,2018-05-18 12:15:00,10796.75,-26.200000000000728,-30.523940000000728,-134305.3360000032,Initial SL Hit,4400,6.333,-1.7907378133333762,2018,5,FINNIFTY,-0.5969126044444587
2018-05-18 13:15:00,LONG,2018-05-18 14:15:00,10806.95,10784.6,10784.6,2018-05-18 14:15:00,10784.6,-22.350000000000364,-26.668310000000364,-117340.5640000016,Initial SL Hit,4400,6.333,-1.564540853333355,2018,5,FINNIFTY,-0.5215136177777849
2018-05-25 13:15:00,LONG,2018-05-25 14:15:00,26298.45,26153.55,26407.55277777778,2018-05-29 12:15:00,26405.15,106.70000000000071,101.42964000000072,146058.68160000106,TSL Hit,1440,5.066,1.9474490880000144,2018,5,BANKNIFTY,0.6491496960000048
2018-05-25 13:15:00,LONG,2018-05-25 14:15:00,10620.4,10580.65,10580.65,2018-05-30 09:15:00,10572.9,-47.5,-51.73866,-231530.5035,Gap Open Outside ISL,4475,6.333,-3.08707338,2018,5,NIFTY,-1.02902446
2018-05-25 15:15:00,LONG,2018-05-28 09:15:00,10902.45,10874.1,10874.1,2018-05-30 09:15:00,10818.55,-83.90000000000146,-88.24420000000146,-383862.2700000063,Gap Open Outside ISL,4350,6.333,-5.118163600000084,2018,5,FINNIFTY,-1.7060545333333614
2018-05-30 10:15:00,LONG,2018-05-30 11:15:00,26150.25,26087.65,26599.902777777777,2018-06-04 09:15:00,26496.45,346.2000000000007,340.9353300000007,496060.905150001,TSL Hit,1455,5.066,6.6141454020000126,2018,5,BANKNIFTY,2.204715134000004
2018-05-30 10:15:00,LONG,2018-05-30 11:15:00,10586.8,10563.1,10666.8575,2018-06-04 12:15:00,10657.45,70.65000000000146,66.40115000000145,297145.1462500065,TSL Hit,4475,6.333,3.96193528333342,2018,5,NIFTY,1.3206450944444732
2018-05-31 12:15:00,LONG,2018-05-31 13:15:00,10993.0,10959.55,10959.55,2018-06-04 09:15:00,10959.55,-33.45000000000073,-37.84051000000073,-163660.20575000314,Initial SL hit,4325,6.333,-2.1821360766667084,2018,5,FINNIFTY,-0.7273786922222362
2018-06-04 10:15:00,LONG,2018-06-04 11:15:00,11015.25,10981.4,10981.4,2018-06-04 12:15:00,10981.4,-33.850000000000364,-38.24933000000036,-164472.11900000155,Initial SL hit,4300,6.333,-2.192961586666687,2018,6,FINNIFTY,-0.7309871955555624
2018-06-04 15:15:00,LONG,2018-06-05 09:15:00,10894.7,10868.95,10868.95,2018-06-05 09:15:00,10868.95,-25.75,-30.10273,-130946.8755,Initial SL Hit,4350,6.333,-1.7459583400000005,2018,6,FINNIFTY,-0.5819861133333335
2018-06-04 15:15:00,LONG,2018-06-05 09:15:00,26291.45,26236.1,26236.1,2018-06-05 09:15:00,26236.1,-55.35000000000218,-60.60275500000218,-87267.96720000314,Initial SL Hit,1440,5.066,-1.163572896000042,2018,6,BANKNIFTY,-0.387857632000014
2018-06-05 10:15:00,LONG,2018-06-05 11:15:00,10868.9,10795.7,11008.388125,2018-06-15 11:15:00,10997.5,128.60000000000036,124.22672000000036,543491.9000000017,TSL Hit,4375,6.333,7.246558666666688,2018,6,FINNIFTY,2.4155195555555626
2018-06-05 11:15:00,LONG,2018-06-05 12:15:00,26293.7,26108.2,26108.2,2018-06-05 14:15:00,26108.2,-185.5,-190.74019,-274665.8736,Initial SL Hit,1440,5.066,-3.662211648,2018,6,BANKNIFTY,-1.220737216
2018-06-05 14:15:00,LONG,2018-06-05 15:15:00,10597.8,10550.9,10798.3875,2018-06-14 10:15:00,10784.8,187.0,182.72348,817687.573,TSL Hit,4475,6.333,10.902500973333334,2018,6,NIFTY,3.6341669911111114
2018-06-07 09:15:00,LONG,2018-06-07 10:15:00,26634.8,26541.7,26541.7,2018-06-07 14:15:00,26541.7,-93.09999999999854,-98.41764999999856,-140245.15124999793,Initial SL hit,1425,5.066,-1.8699353499999725,2018,6,BANKNIFTY,-0.6233117833333242
2018-06-11 11:15:00,LONG,2018-06-11 12:15:00,26590.05,26538.5,26538.5,2018-06-11 14:15:00,26538.5,-51.54999999999927,-56.86285499999927,-81029.56837499895,Initial SL hit,1425,5.066,-1.0803942449999862,2018,6,BANKNIFTY,-0.3601314149999954
2018-06-13 10:15:00,LONG,2018-06-13 11:15:00,26759.75,26661.95,26661.95,2018-06-13 12:15:00,26661.95,-97.79999999999929,-103.14216999999928,-146977.59224999897,Initial SL hit,1425,5.066,-1.9597012299999863,2018,6,BANKNIFTY,-0.6532337433333287
2018-06-14 10:15:00,LONG,2018-06-14 11:15:00,26572.0,26522.8,26522.8,2018-06-14 11:15:00,26522.8,-49.20000000000073,-54.50948000000073,-77676.00900000104,Initial SL Hit,1425,5.066,-1.035680120000014,2018,6,BANKNIFTY,-0.3452267066666714
2018-06-14 12:15:00,LONG,2018-06-14 13:15:00,26577.75,26527.3,26527.3,2018-06-15 09:15:00,26527.3,-50.45000000000073,-55.76050500000073,-79458.71962500103,Initial SL Hit,1425,5.066,-1.0594495950000138,2018,6,BANKNIFTY,-0.3531498650000046
2018-06-14 12:15:00,LONG,2018-06-14 13:15:00,10791.05,10775.4,10810.065,2018-06-15 11:15:00,10801.9,10.850000000000364,6.531410000000364,28738.2040000016,TSL Hit,4400,6.333,0.3831760533333547,2018,6,NIFTY,0.12772535111111824
2018-06-15 13:15:00,LONG,2018-06-15 14:15:00,26410.9,26344.95,26344.95,2018-06-18 09:15:00,26344.95,-65.95000000000073,-71.22558500000073,-102564.84240000106,Initial SL Hit,1440,5.066,-1.367531232000014,2018,6,BANKNIFTY,-0.45584374400000466
2018-06-18 12:15:00,LONG,2018-06-18 13:15:00,10818.55,10800.9,10800.9,2018-06-18 13:15:00,10800.9,-17.649999999999636,-21.973889999999635,-96685.1159999984,Initial SL Hit,4400,6.333,-1.2891348799999784,2018,6,NIFTY,-0.42971162666665946
2018-06-20 09:15:00,LONG,2018-06-20 10:15:00,10993.4,10951.85,11051.57625,2018-06-27 13:15:00,11029.15,35.75,31.34549,135569.24425,TSL Hit,4325,6.333,1.807589923333333,2018,6,FINNIFTY,0.6025299744444443
2018-06-20 13:15:00,LONG,2018-06-20 14:15:00,26495.45,26446.1,26446.1,2018-06-20 14:15:00,26446.1,-49.35000000000218,-54.644155000002186,-78687.58320000315,Initial SL hit,1440,5.066,-1.049167776000042,2018,6,BANKNIFTY,-0.349722592000014
2018-06-21 12:15:00,LONG,2018-06-21 13:15:00,26616.55,26479.95,26479.95,2018-06-21 14:15:00,26479.95,-136.59999999999854,-141.90964999999855,-202221.25124999796,Initial SL hit,1425,5.066,-2.6962833499999723,2018,6,BANKNIFTY,-0.8987611166666575
2018-06-22 14:15:00,LONG,2018-06-22 15:15:00,10832.25,10759.15,10767.7325,2018-06-25 14:15:00,10759.15,-73.10000000000036,-77.41828000000037,-338704.9750000016,Initial SL hit,4375,6.333,-4.516066333333354,2018,6,NIFTY,-1.5053554444444515
2018-06-22 14:15:00,LONG,2018-06-22 15:15:00,26794.55,26505.6,26593.44722222222,2018-06-26 09:15:00,26498.75,-295.7999999999993,-301.1293299999993,-429109.295249999,Gap Open Outside ISL,1425,5.066,-5.721457269999986,2018,6,BANKNIFTY,-1.9071524233333286
2018-06-25 15:15:00,LONG,2018-06-26 09:15:00,10763.75,10753.05,10764.1375,2018-06-26 15:15:00,10764.05,0.2999999999992724,-4.005560000000727,-17724.60300000322,TSL Hit,4425,6.333,-0.2363280400000429,2018,6,NIFTY,-0.07877601333334763
2018-06-26 11:15:00,LONG,2018-06-26 12:15:00,26642.95,26601.45,26620.586111111115,2018-06-26 13:15:00,26601.45,-41.5,-46.82444,-66724.827,Initial SL hit,1425,5.066,-0.88966436,2018,6,BANKNIFTY,-0.2965547866666667
2018-06-26 15:15:00,LONG,2018-06-27 09:15:00,26608.55,26573.5,26573.5,2018-06-27 09:15:00,26573.5,-35.04999999999927,-40.36820499999927,-57524.69212499896,Initial SL Hit,1425,5.066,-0.7669958949999861,2018,6,BANKNIFTY,-0.2556652983333287
2018-06-27 15:15:00,LONG,2018-06-28 09:15:00,26439.85,26384.8,26384.8,2018-06-28 09:15:00,26384.8,-55.04999999999927,-60.33246499999928,-86878.74959999896,Initial SL Hit,1440,5.066,-1.1583833279999862,2018,6,BANKNIFTY,-0.3861277759999954
2018-07-04 10:15:00,LONG,2018-07-04 11:15:00,10709.35,10682.1,10963.083750000002,2018-07-16 14:15:00,10941.75,232.39999999999964,228.06977999999964,1009208.7764999984,TSL Hit,4425,6.333,13.456117019999978,2018,7,NIFTY,4.4853723399999925
2018-07-04 12:15:00,LONG,2018-07-04 13:15:00,10954.65,10934.55,11037.0575,2018-07-06 14:15:00,11018.8,64.14999999999964,59.75530999999964,258441.71574999843,TSL Hit,4325,6.333,3.4458895433333123,2018,7,FINNIFTY,1.1486298477777708
2018-07-06 09:15:00,LONG,2018-07-06 10:15:00,26559.4,26410.0,26826.577777777777,2018-07-11 13:15:00,26799.25,239.84999999999852,234.51413499999853,334182.6423749979,TSL Hit,1425,5.066,4.455768564999972,2018,7,BANKNIFTY,1.485256188333324
2018-07-09 10:15:00,LONG,2018-07-09 11:15:00,11062.3,11040.2,11462.9025,2018-08-02 15:15:00,11454.6,392.3000000000011,387.7966200000011,1667525.466000005,TSL Hit,4300,6.333,22.233672880000064,2018,7,FINNIFTY,7.411224293333355
2018-07-12 10:15:00,LONG,2018-07-12 11:15:00,27164.65,27090.7,27090.7,2018-07-12 12:15:00,27090.7,-73.95000000000073,-79.37553500000072,-110728.871325001,Initial SL hit,1395,5.066,-1.476384951000013,2018,7,BANKNIFTY,-0.49212831700000437
2018-07-13 10:15:00,LONG,2018-07-13 11:15:00,26988.3,26930.95,26956.541666666668,2018-07-13 13:15:00,26930.95,-57.34999999999855,-62.74192499999855,-88466.11424999795,Initial SL hit,1410,5.066,-1.179548189999973,2018,7,BANKNIFTY,-0.393182729999991
2018-07-13 14:15:00,LONG,2018-07-13 15:15:00,26954.2,26902.3,26902.3,2018-07-16 09:15:00,26902.3,-51.900000000001455,-57.28565000000145,-80772.76650000205,Initial SL Hit,1410,5.066,-1.0769702200000275,2018,7,BANKNIFTY,-0.3589900733333425
2018-07-16 11:15:00,LONG,2018-07-16 12:15:00,26773.35,26715.05,26715.05,2018-07-16 13:15:00,26715.05,-58.29999999999927,-63.64883999999928,-90699.59699999896,Initial SL Hit,1425,5.066,-1.209327959999986,2018,7,BANKNIFTY,-0.40310931999999533
2018-07-16 15:15:00,LONG,2018-07-17 09:15:00,26701.8,26643.95,26879.725,2018-07-18 14:15:00,26877.1,175.29999999999927,169.94210999999927,242167.50674999892,TSL Hit,1425,5.066,3.2289000899999856,2018,7,BANKNIFTY,1.0763000299999952
2018-07-17 10:15:00,LONG,2018-07-17 11:15:00,10967.2,10935.75,10997.47375,2018-07-18 13:15:00,10970.6,3.399999999999636,-0.9875600000003644,-4271.197000001576,TSL Hit,4325,6.333,-0.0569492933333543,2018,7,NIFTY,-0.018983097777784768
2018-07-20 11:15:00,LONG,2018-07-20 12:15:00,26862.4,26792.65,26792.65,2018-07-20 13:15:00,26792.65,-69.75,-75.115505,-105912.86205,Initial SL Hit,1410,5.066,-1.412171494,2018,7,BANKNIFTY,-0.47072383133333334
2018-07-23 10:15:00,LONG,2018-07-23 11:15:00,11042.25,11023.05,11275.30375,2018-08-02 12:15:00,11273.75,231.5,227.0368,976258.24,TSL Hit,4300,6.333,13.016776533333331,2018,7,NIFTY,4.3389255111111105
2018-07-23 14:15:00,LONG,2018-07-23 15:15:00,27035.55,26971.75,26971.75,2018-07-24 12:15:00,26971.75,-63.79999999999927,-69.20072999999927,-97573.02929999896,Initial SL hit,1410,5.066,-1.3009737239999863,2018,7,BANKNIFTY,-0.43365790799999543
2018-07-25 10:15:00,LONG,2018-07-25 11:15:00,27004.45,26939.35,27690.472222222223,2018-07-31 12:15:00,27678.15,673.7000000000007,668.2317400000007,942206.7534000012,TSL Hit,1410,5.066,12.562756712000017,2018,7,BANKNIFTY,4.1875855706666725
2018-07-31 13:15:00,LONG,2018-07-31 14:15:00,27743.2,27667.95,27733.275,2018-08-01 10:15:00,27667.95,-75.25,-80.791115,-110279.871975,Initial SL hit,1365,5.066,-1.470398293,2018,7,BANKNIFTY,-0.4901327643333333
2018-08-01 13:15:00,LONG,2018-08-01 14:15:00,27647.9,27573.3,27573.3,2018-08-01 14:15:00,27573.3,-74.60000000000218,-80.12212000000218,-110568.52560000302,Initial SL Hit,1380,5.066,-1.4742470080000405,2018,8,BANKNIFTY,-0.49141566933334685
2018-08-02 10:15:00,LONG,2018-08-02 11:15:00,27430.6,27380.05,27380.05,2018-08-02 11:15:00,27380.05,-50.54999999999927,-56.03106499999927,-77322.86969999899,Initial SL Hit,1380,5.066,-1.0309715959999866,2018,8,BANKNIFTY,-0.34365719866666217
2018-08-02 12:15:00,LONG,2018-08-02 13:15:00,27443.8,27371.65,27371.65,2018-08-02 13:15:00,27371.65,-72.14999999999782,-77.63154499999781,-107131.53209999698,Initial SL Hit,1380,5.066,-1.4284204279999595,2018,8,BANKNIFTY,-0.47614014266665317
2018-08-03 09:15:00,LONG,2018-08-03 10:15:00,11335.1,11294.55,11417.82875,2018-08-13 09:15:00,11357.7,22.600000000000364,18.061440000000363,75858.04800000152,TSL Hit,4200,6.333,1.0114406400000202,2018,8,NIFTY,0.33714688000000675
2018-08-03 09:15:00,LONG,2018-08-03 10:15:00,11591.15,11514.6,11679.645625,2018-08-13 09:15:00,11614.75,23.600000000000364,18.958820000000365,77731.1620000015,TSL Hit,4100,6.333,1.0364154933333531,2018,8,FINNIFTY,0.34547183111111773
2018-08-03 12:15:00,LONG,2018-08-03 13:15:00,27604.15,27563.05,28205.92777777777,2018-08-10 14:15:00,28129.6,525.4499999999971,519.876624999997,717429.7424999959,TSL Hit,1380,5.066,9.565729899999944,2018,8,BANKNIFTY,3.1885766333333145
2018-08-13 10:15:00,LONG,2018-08-13 11:15:00,11628.85,11601.6,11601.6,2018-08-13 11:15:00,11601.6,-27.25,-31.89609,-129976.56675,Initial SL Hit,4075,6.333,-1.73302089,2018,8,FINNIFTY,-0.5776736299999999
2018-08-13 11:15:00,LONG,2018-08-13 12:15:00,27830.95,27763.6,27763.6,2018-08-13 14:15:00,27763.6,-67.35000000000218,-72.90945500000218,-99521.40607500296,Initial SL Hit,1365,5.066,-1.3269520810000397,2018,8,BANKNIFTY,-0.44231736033334657
2018-08-13 12:15:00,LONG,2018-08-13 13:15:00,11399.4,11375.05,11375.05,2018-08-13 14:15:00,11375.05,-24.350000000000364,-28.904890000000364,-120677.91575000151,Initial SL Hit,4175,6.333,-1.609038876666687,2018,8,NIFTY,-0.536346292222229
2018-08-14 09:15:00,LONG,2018-08-14 10:15:00,11416.9,11370.8,11428.64125,2018-08-16 12:15:00,11408.1,-8.799999999999272,-13.364999999999274,-55464.74999999699,TSL Hit,4150,6.333,-0.7395299999999598,2018,8,NIFTY,-0.2465099999999866
2018-08-14 11:15:00,LONG,2018-08-14 12:15:00,27999.95,27930.6,27955.077777777777,2018-08-16 09:15:00,27838.65,-161.29999999999927,-166.88385999999926,-225293.210999999,Gap Open Outside ISL,1350,5.066,-3.0039094799999866,2018,8,BANKNIFTY,-1.0013031599999955
2018-08-17 09:15:00,LONG,2018-08-17 10:15:00,28046.2,27953.8,28223.622222222224,2018-08-23 09:15:00,28106.65,60.45000000000073,54.83471500000073,74026.86525000098,TSL Hit,1350,5.066,0.987024870000013,2018,8,BANKNIFTY,0.32900829000000437
2018-08-17 13:15:00,LONG,2018-08-17 14:15:00,11475.1,11458.1,11655.18375,2018-08-30 13:15:00,11653.65,178.54999999999927,173.92424999999926,721785.6374999969,TSL Hit,4150,6.333,9.623808499999958,2018,8,NIFTY,3.2079361666666526
2018-08-20 10:15:00,LONG,2018-08-20 11:15:00,11707.35,11687.0,11687.0,2018-08-21 09:15:00,11687.0,-20.350000000000364,-25.028870000000364,-101366.92350000147,Initial SL hit,4050,6.333,-1.3515589800000196,2018,8,FINNIFTY,-0.45051966000000654
2018-08-21 11:15:00,LONG,2018-08-21 12:15:00,11693.25,11662.05,11696.38,2018-08-23 09:15:00,11680.55,-12.700000000000728,-17.374760000000727,-70367.77800000295,TSL Hit,4050,6.333,-0.9382370400000392,2018,8,FINNIFTY,-0.31274568000001307
2018-08-23 15:15:00,LONG,2018-08-24 09:15:00,28050.1,28024.4,28024.4,2018-08-24 09:15:00,28024.4,-25.69999999999709,-31.30744999999709,-42265.05749999607,Initial SL hit,1350,5.066,-0.5635340999999476,2018,8,BANKNIFTY,-0.18784469999998255
2018-08-24 12:15:00,LONG,2018-08-24 13:15:00,27856.3,27782.8,28253.286111111112,2018-08-29 14:15:00,28211.35,355.0499999999993,349.4432349999993,476990.015774999,TSL Hit,1365,5.066,6.359866876999987,2018,8,BANKNIFTY,2.119955625666662
2018-08-27 10:15:00,LONG,2018-08-27 11:15:00,11714.75,11693.3,11693.3,2018-08-31 10:15:00,11693.3,-21.450000000000728,-26.131610000000727,-105833.02050000294,Initial SL hit,4050,6.333,-1.4111069400000391,2018,8,FINNIFTY,-0.47036898000001304
2018-08-30 14:15:00,LONG,2018-08-30 15:15:00,11683.5,11639.7,11666.31,2018-08-31 10:15:00,11650.75,-32.75,-37.41685,-152473.66374999998,TSL Hit,4075,6.333,-2.032982183333333,2018,8,NIFTY,-0.6776607277777776
2018-08-31 12:15:00,LONG,2018-08-31 13:15:00,11662.35,11640.1,11691.75375,2018-09-03 12:15:00,11690.6,28.25,23.57941,96086.09575,TSL Hit,4075,6.333,1.2811479433333333,2018,8,NIFTY,0.42704931444444444
2018-08-31 13:15:00,LONG,2018-08-31 14:15:00,11704.1,11674.4,11695.18,2018-09-03 13:15:00,11691.2,-12.899999999999636,-17.579059999999636,-71195.19299999853,TSL Hit,4050,6.333,-0.9492692399999804,2018,8,FINNIFTY,-0.3164230799999935
2018-09-03 15:15:00,LONG,2018-09-04 09:15:00,11636.65,11616.95,11616.95,2018-09-04 09:15:00,11616.95,-19.69999999999891,-24.35071999999891,-99229.18399999556,Initial SL Hit,4075,6.333,-1.3230557866666075,2018,9,FINNIFTY,-0.44101859555553585
2018-09-04 10:15:00,LONG,2018-09-04 11:15:00,11589.45,11557.55,11557.55,2018-09-04 13:15:00,11557.55,-31.90000000000145,-36.52940000000146,-149770.54000000597,Initial SL Hit,4100,6.333,-1.996940533333413,2018,9,FINNIFTY,-0.665646844444471
2018-10-10 12:15:00,LONG,2018-10-10 13:15:00,25205.1,25082.55,25082.55,2018-10-11 09:15:00,24614.9,-590.1999999999971,-595.1819999999971,-892772.9999999956,Gap Open Outside ISL,1500,5.066,-11.90363999999994,2018,10,BANKNIFTY,-3.96787999999998
2018-10-12 09:15:00,LONG,2018-10-12 10:15:00,25470.45,24975.45,25503.050000000003,2018-10-17 13:15:00,25484.25,13.799999999999272,8.704529999999274,12926.22704999892,TSL Hit,1485,5.066,0.1723496939999856,2018,10,BANKNIFTY,0.0574498979999952
2018-10-12 09:15:00,LONG,2018-10-12 10:15:00,10443.2,10322.15,10459.62375,2018-10-17 14:15:00,10455.45,12.25,8.07027,36719.728500000005,TSL Hit,4550,6.333,0.4895963800000001,2018,10,NIFTY,0.16319879333333337
2018-10-16 09:15:00,LONG,2018-10-16 10:15:00,10647.4,10518.35,10518.35,2018-10-17 13:15:00,10518.35,-129.04999999999927,-133.28314999999927,-593110.0174999967,Initial SL hit,4450,6.333,-7.908133566666622,2018,10,FINNIFTY,-2.6360445222222073
2018-10-17 15:15:00,LONG,2018-10-19 09:15:00,25213.35,25132.5,25132.5,2018-10-19 10:15:00,25132.5,-80.84999999999854,-85.88458499999854,-128826.8774999978,Initial SL Hit,1500,5.066,-1.7176916999999707,2018,10,BANKNIFTY,-0.5725638999999902
2018-10-19 13:15:00,LONG,2018-10-19 14:15:00,25071.65,24935.0,25271.172222222223,2018-10-22 13:15:00,25244.2,172.54999999999927,167.5184149999993,253790.3987249989,TSL Hit,1515,5.066,3.383871982999985,2018,10,BANKNIFTY,1.1279573276666617
2018-10-23 09:15:00,LONG,2018-10-23 10:15:00,25105.75,24784.9,25121.83611111111,2018-10-24 10:15:00,25098.1,-7.650000000001455,-12.670385000001456,-19195.633275002205,TSL Hit,1515,5.066,-0.2559417770000294,2018,10,BANKNIFTY,-0.08531392566667646
2018-10-24 12:15:00,LONG,2018-10-24 13:15:00,10440.05,10409.1,10409.1,2018-10-24 13:15:00,10409.1,-30.94999999999891,-35.119829999998906,-159795.226499995,Initial SL Hit,4550,6.333,-2.130603019999933,2018,10,FINNIFTY,-0.7102010066666443
2018-10-24 14:15:00,LONG,2018-10-24 15:15:00,10492.05,10344.4,10425.861249999998,2018-10-25 09:15:00,10373.8,-118.25,-122.42317,-553964.84425,TSL Hit,4525,6.333,-7.386197923333333,2018,10,FINNIFTY,-2.462065974444444
2018-10-25 12:15:00,LONG,2018-10-25 13:15:00,10355.9,10295.45,10295.45,2018-10-25 13:15:00,10295.45,-60.44999999999891,-64.5802699999989,-295454.73524999496,Initial SL Hit,4575,6.333,-3.9393964699999326,2018,10,FINNIFTY,-1.3131321566666443
2018-10-25 14:15:00,LONG,2018-10-25 15:15:00,10342.2,10303.9,10303.9,2018-10-26 09:15:00,10303.9,-38.30000000000109,-42.429220000001095,-195174.41200000505,Initial SL Hit,4600,6.333,-2.602325493333401,2018,10,FINNIFTY,-0.8674418311111336
2018-10-26 10:15:00,LONG,2018-10-26 11:15:00,10341.25,10290.85,10290.85,2018-10-26 14:15:00,10290.85,-50.39999999999964,-54.52641999999963,-250821.53199999832,Initial SL Hit,4600,6.333,-3.3442870933333118,2018,10,FINNIFTY,-1.1147623644444373
2018-10-29 12:15:00,LONG,2018-10-29 13:15:00,10412.65,10315.35,10432.526875,2018-10-30 13:15:00,10427.75,15.100000000000364,10.931920000000364,49740.236000001656,TSL Hit,4550,6.333,0.6632031466666888,2018,10,FINNIFTY,0.22106771555556293
2018-10-29 14:15:00,LONG,2018-10-29 15:15:00,10258.45,10150.45,10157.02625,2018-10-31 09:15:00,10150.45,-108.0,-112.08178,-518378.2325,Initial SL hit,4625,6.333,-6.911709766666667,2018,10,NIFTY,-2.303903255555556
