week_start,entry_time,current week open,previous week high,previous week low,previous week range,multiplier%,high level,low level,strike,type,expiry,tag,entry price,exit price,exit_time,dte,slippage,final points,portfolio,index leverage,qty,PnL,ROI%,Trade Year,Hedge Strike,Hedge Entry Price,Hedge Exit Price,Qty,Hedge Points,Hedge PnL,Total PnL,Total ROI%,Index,Trade Month,Portfolio,Allocation,New Qty,New PnL,ROI% PF
2022-04-22,2022-04-22 09:16:00,17242.75,17414.35,16826.05,588.2999999999993,17.059343782169297,17343.1101194705,17142.3898805295,17350,CE,2022-04-28,STRANGLE,93.9,0.05,2022-04-28 15:25:00,6,0.9395,92.9105,10000000,10,5763.688760806916,535507.2046109511,5.355072046109511,2022,17850,7.4,0.05,5763.688760806916,-7.35,-42363.11239193084,493144.0922190203,4.931440922190203,NIFTY,4,10000000,10000000,5763.688760806916,493144.0922190202,4.931440922190202
2022-04-22,2022-04-26 09:15:00,17242.75,17414.35,16826.05,588.2999999999993,17.059343782169297,17343.1101194705,17142.3898805295,17150,PE,2022-04-28,RE-ENTRY,104.25,105.1,2022-04-26 10:35:00,2,2.0935,-2.9434999999999945,10000000,9,5247.813411078717,-15446.938775510174,-0.1544693877551017,2022,16650,9.35,9.2,5247.813411078717,-0.1500000000000003,-787.1720116618094,-16234.110787171983,-0.1623411078717198,NIFTY,4,10000000,10000000,5247.813411078717,-16234.110787171983,-0.16234110787171982
2022-04-22,2022-04-26 10:45:00,17242.75,17414.35,16826.05,588.2999999999993,17.059343782169297,17343.1101194705,17142.3898805295,17150,PE,2022-04-28,RE-ENTRY,102.0,106.7,2022-04-26 10:55:00,2,2.087,-6.787000000000003,10000000,9,5247.813411078717,-35616.90962099127,-0.3561690962099126,2022,16650,8.55,8.7,5247.813411078717,0.1499999999999985,787.1720116618001,-34829.737609329466,-0.3482973760932946,NIFTY,4,10000000,10000000,5247.813411078717,-34829.737609329466,-0.34829737609329464
2022-04-22,2022-04-26 11:15:00,17242.75,17414.35,16826.05,588.2999999999993,17.059343782169297,17343.1101194705,17142.3898805295,17150,PE,2022-04-28,RE-ENTRY,90.4,129.2,2022-04-26 12:45:00,2,2.196,-40.99599999999998,10000000,9,5247.813411078717,-215139.358600583,-2.15139358600583,2022,16650,7.75,10.9,5247.813411078717,3.1500000000000004,16530.61224489796,-198608.74635568503,-1.9860874635568504,NIFTY,4,10000000,10000000,5247.813411078717,-198608.74635568503,-1.9860874635568504
2022-04-22,2022-04-26 13:45:00,17242.75,17414.35,16826.05,588.2999999999993,17.059343782169297,17343.1101194705,17142.3898805295,17150,PE,2022-04-28,RE-ENTRY,98.45,104.65,2022-04-26 13:55:00,2,2.031,-8.231000000000003,10000000,9,5247.813411078717,-43194.752186588936,-0.4319475218658893,2022,16650,8.05,8.3,5247.813411078717,0.25,1311.9533527696792,-41882.79883381926,-0.4188279883381926,NIFTY,4,10000000,10000000,5247.813411078717,-41882.79883381926,-0.4188279883381926
2022-04-29,2022-04-29 09:16:00,17329.25,17322.5,16888.85,433.6500000000015,12.512082173204304,17383.5086443441,17274.9913556559,17400,CE,2022-05-05,STRANGLE,110.35,0.05,2022-05-05 15:25:00,6,1.104,109.196,10000000,10,5747.126436781609,627563.2183908046,6.275632183908046,2022,17900,8.1,0.05,5747.126436781609,-8.049999999999999,-46264.36781609195,581298.8505747126,5.812988505747126,NIFTY,4,10000000,10000000,5747.126436781609,581298.8505747126,5.812988505747126
2022-04-29,2022-04-29 09:16:00,17329.25,17322.5,16888.85,433.6500000000015,12.512082173204304,17383.5086443441,17274.9913556559,17250,PE,2022-05-05,STRANGLE,115.0,143.8,2022-04-29 09:45:00,6,2.588,-31.38800000000001,10000000,9,5217.391304347826,-163763.47826086963,-1.6376347826086963,2022,16750,19.15,28.9,5217.391304347826,9.75,50869.5652173913,-112893.91304347831,-1.1289391304347831,NIFTY,4,10000000,10000000,5217.391304347826,-112893.9130434783,-1.128939130434783
2022-04-29,2022-04-29 09:55:00,17329.25,17322.5,16888.85,433.6500000000015,12.512082173204304,17383.5086443441,17274.9913556559,17250,PE,2022-05-05,RE-ENTRY,137.2,139.2,2022-04-29 10:05:00,6,2.764,-4.763999999999999,10000000,9,5217.391304347826,-24855.65217391304,-0.2485565217391304,2022,16750,25.6,26.4,5217.391304347826,0.7999999999999972,4173.9130434782455,-20681.739130434795,-0.2068173913043479,NIFTY,4,10000000,10000000,5217.391304347826,-20681.739130434795,-0.20681739130434795
2022-04-29,2022-04-29 10:15:00,17329.25,17322.5,16888.85,433.6500000000015,12.512082173204304,17383.5086443441,17274.9913556559,17250,PE,2022-05-05,RE-ENTRY,128.55,155.3,2022-04-29 14:15:00,6,2.8385,-29.5885,10000000,9,5217.391304347826,-154374.78260869565,-1.5437478260869564,2022,16750,22.95,30.55,5217.391304347826,7.600000000000001,39652.17391304349,-114722.60869565216,-1.1472260869565216,NIFTY,4,10000000,10000000,5217.391304347826,-114722.60869565216,-1.1472260869565216
2022-04-29,2022-04-29 14:45:00,17329.25,17322.5,16888.85,433.6500000000015,12.512082173204304,17383.5086443441,17274.9913556559,17250,PE,2022-05-05,RE-ENTRY,129.05,191.75,2022-04-29 14:55:00,6,3.208,-65.90799999999999,10000000,9,5217.391304347826,-343867.8260869564,-3.438678260869564,2022,16750,22.3,33.75,5217.391304347826,11.45,59739.1304347826,-284128.69565217383,-2.8412869565217385,NIFTY,4,10000000,10000000,5217.391304347826,-284128.69565217383,-2.8412869565217385
2022-05-06,2022-05-06 09:16:00,16415.55,17377.3,16624.7,752.5999999999985,22.923386666910297,16588.071408055166,16243.028591944832,16600,CE,2022-05-12,STRANGLE,118.85,0.1,2022-05-12 15:25:00,6,1.1895,117.5605,10000000,10,6024.096385542169,708195.7831325302,7.081957831325301,2022,17100,12.0,0.05,6024.096385542169,-11.95,-71987.9518072289,636207.8313253012,6.362078313253012,NIFTY,5,10000000,10000000,6024.096385542169,636207.8313253012,6.362078313253012
2022-05-06,2022-05-06 09:16:00,16415.55,17377.3,16624.7,752.5999999999985,22.923386666910297,16588.071408055166,16243.028591944832,16250,PE,2022-05-12,STRANGLE,110.4,196.8,2022-05-09 09:15:00,6,3.0720000000000005,-89.47200000000001,10000000,9,5538.461538461538,-495537.2307692308,-4.955372307692308,2022,15750,31.95,42.8,5538.461538461538,10.849999999999998,60092.30769230767,-435444.9230769231,-4.354449230769231,NIFTY,5,10000000,10000000,5538.461538461538,-435444.9230769231,-4.354449230769231
2022-05-06,2022-05-09 09:55:00,16415.55,17377.3,16624.7,752.5999999999985,22.923386666910297,16588.071408055166,16243.028591944832,16250,PE,2022-05-12,RE-ENTRY,163.25,167.1,2022-05-09 10:05:00,3,3.3035,-7.153499999999994,10000000,9,5538.461538461538,-39619.38461538458,-0.3961938461538458,2022,15750,33.15,33.5,5538.461538461538,0.3500000000000014,1938.4615384615463,-37680.92307692304,-0.3768092307692303,NIFTY,5,10000000,10000000,5538.461538461538,-37680.923076923034,-0.37680923076923034
2022-05-06,2022-05-09 10:15:00,16415.55,17377.3,16624.7,752.5999999999985,22.923386666910297,16588.071408055166,16243.028591944832,16250,PE,2022-05-12,RE-ENTRY,158.9,170.0,2022-05-09 10:25:00,3,3.289,-14.388999999999994,10000000,9,5538.461538461538,-79692.92307692303,-0.7969292307692303,2022,15750,30.95,33.2,5538.461538461538,2.250000000000004,12461.53846153848,-67231.38461538455,-0.6723138461538456,NIFTY,5,10000000,10000000,5538.461538461538,-67231.38461538455,-0.6723138461538456
2022-05-06,2022-05-09 10:55:00,16415.55,17377.3,16624.7,752.5999999999985,22.923386666910297,16588.071408055166,16243.028591944832,16250,PE,2022-05-12,RE-ENTRY,166.15,168.15,2022-05-09 11:05:00,3,3.343,-5.343,10000000,9,5538.461538461538,-29592.0,-0.2959199999999999,2022,15750,33.55,33.55,5538.461538461538,0.0,0.0,-29592.0,-0.2959199999999999,NIFTY,5,10000000,10000000,5538.461538461538,-29591.999999999996,-0.29591999999999996
2022-05-06,2022-05-09 11:15:00,16415.55,17377.3,16624.7,752.5999999999985,22.923386666910297,16588.071408055166,16243.028591944832,16250,PE,2022-05-12,RE-ENTRY,163.85,123.1,2022-05-10 15:05:00,3,2.8695,37.8805,10000000,9,5538.461538461538,209799.69230769228,2.097996923076922,2022,15750,33.05,9.65,5538.461538461538,-23.4,-129600.0,80199.6923076923,0.801996923076923,NIFTY,5,10000000,10000000,5538.461538461538,80199.6923076923,0.801996923076923
2022-05-13,2022-05-13 09:16:00,15977.0,16483.95,15737.35,746.6000000000004,23.36483695312012,16151.441872691996,15802.558127308004,16150,CE,2022-05-19,STRANGLE,108.6,137.0,2022-05-17 12:45:00,6,2.456,-30.856000000000005,10000000,10,6191.950464396285,-191058.82352941175,-1.9105882352941177,2022,16650,14.0,3.8,6191.950464396285,-10.2,-63157.8947368421,-254216.71826625388,-2.542167182662539,NIFTY,5,10000000,10000000,6191.950464396285,-254216.71826625388,-2.542167182662539
2022-05-13,2022-05-13 09:16:00,15977.0,16483.95,15737.35,746.6000000000004,23.36483695312012,16151.441872691996,15802.558127308004,15800,PE,2022-05-19,STRANGLE,107.85,197.2,2022-05-13 15:05:00,6,3.0504999999999995,-92.4005,10000000,9,5696.202531645569,-526331.9620253164,-5.2633196202531645,2022,15350,30.4,51.75,5696.202531645569,21.35,121613.92405063292,-404718.0379746835,-4.047180379746835,NIFTY,5,10000000,10000000,5696.202531645569,-404718.0379746835,-4.047180379746835
2022-05-13,2022-05-16 09:15:00,15977.0,16483.95,15737.35,746.6000000000004,23.36483695312012,16151.441872691996,15802.558127308004,15800,PE,2022-05-19,RE-ENTRY,137.4,167.3,2022-05-16 12:35:00,3,3.0470000000000006,-32.947,10000000,9,5696.202531645569,-187672.78481012656,-1.8767278481012657,2022,15350,34.2,40.4,5696.202531645569,6.199999999999996,35316.4556962025,-152356.3291139241,-1.523563291139241,NIFTY,5,10000000,10000000,5696.202531645569,-152356.3291139241,-1.523563291139241
2022-05-13,2022-05-16 12:45:00,15977.0,16483.95,15737.35,746.6000000000004,23.36483695312012,16151.441872691996,15802.558127308004,15800,PE,2022-05-19,RE-ENTRY,159.15,30.6,2022-05-19 14:35:00,3,1.8975,126.65250000000002,10000000,9,5696.202531645569,721438.2911392406,7.214382911392406,2022,15350,35.85,0.05,5696.202531645569,-35.800000000000004,-203924.0506329114,517514.2405063292,5.175142405063292,NIFTY,5,10000000,10000000,5696.202531645569,517514.2405063292,5.175142405063292
2022-05-13,2022-05-17 13:15:00,15977.0,16483.95,15737.35,746.6000000000004,23.36483695312012,16151.441872691996,15802.558127308004,16150,CE,2022-05-19,RE-ENTRY,131.6,138.0,2022-05-17 13:25:00,2,2.696,-9.096000000000004,10000000,10,6191.950464396285,-56321.98142414864,-0.5632198142414864,2022,16650,4.15,4.35,6191.950464396285,0.1999999999999993,1238.3900928792525,-55083.59133126939,-0.5508359133126939,NIFTY,5,10000000,10000000,6191.950464396285,-55083.591331269374,-0.5508359133126938
2022-05-13,2022-05-19 09:15:00,15977.0,16483.95,15737.35,746.6000000000004,23.36483695312012,16151.441872691996,15802.558127308004,16150,CE,2022-05-19,RE-ENTRY,6.4,0.05,2022-05-19 15:25:00,0,0.0645,6.285500000000001,10000000,10,6191.950464396285,38919.50464396285,0.3891950464396285,2022,16650,1.75,0.1,6191.950464396285,-1.65,-10216.718266253867,28702.78637770898,0.2870278637770898,NIFTY,5,10000000,10000000,6191.950464396285,28702.78637770898,0.28702786377708983
2022-05-20,2022-05-20 09:16:00,16043.8,16399.55,15741.05,658.5,20.521946172353186,16178.937015544943,15908.662984455052,16200,CE,2022-05-26,STRANGLE,99.95,174.25,2022-05-20 10:55:00,6,2.742,-77.042,10000000,10,6172.83950617284,-475567.9012345679,-4.755679012345679,2022,16700,17.9,22.2,6172.83950617284,4.300000000000001,26543.209876543217,-449024.6913580247,-4.490246913580247,NIFTY,5,10000000,10000000,6172.83950617284,-449024.6913580247,-4.490246913580247
2022-05-20,2022-05-20 09:16:00,16043.8,16399.55,15741.05,658.5,20.521946172353186,16178.937015544943,15908.662984455052,15900,PE,2022-05-26,STRANGLE,123.3,0.05,2022-05-26 15:25:00,6,1.2335,122.0165,10000000,9,5660.377358490566,690659.4339622641,6.90659433962264,2022,15400,28.5,0.05,5660.377358490566,-28.45,-161037.7358490566,529621.6981132075,5.2962169811320745,NIFTY,5,10000000,10000000,5660.377358490566,529621.6981132075,5.2962169811320745
2022-05-20,2022-05-20 11:55:00,16043.8,16399.55,15741.05,658.5,20.521946172353186,16178.937015544943,15908.662984455052,16200,CE,2022-05-26,RE-ENTRY,160.35,166.15,2022-05-20 12:55:00,6,3.265,-9.065000000000012,10000000,10,6172.83950617284,-55956.79012345686,-0.5595679012345687,2022,16700,19.8,21.8,6172.83950617284,2.0,12345.67901234568,-43611.11111111118,-0.4361111111111118,NIFTY,5,10000000,10000000,6172.83950617284,-43611.11111111119,-0.43611111111111195
2022-05-20,2022-05-24 09:35:00,16043.8,16399.55,15741.05,658.5,20.521946172353186,16178.937015544943,15908.662984455052,16200,CE,2022-05-26,RE-ENTRY,113.3,132.0,2022-05-24 11:35:00,2,2.4530000000000003,-21.153,10000000,10,6172.83950617284,-130574.07407407407,-1.3057407407407409,2022,16700,6.0,7.1,6172.83950617284,1.0999999999999996,6790.123456790121,-123783.95061728396,-1.2378395061728396,NIFTY,5,10000000,10000000,6172.83950617284,-123783.95061728393,-1.2378395061728393
2022-05-20,2022-05-24 13:05:00,16043.8,16399.55,15741.05,658.5,20.521946172353186,16178.937015544943,15908.662984455052,16200,CE,2022-05-26,RE-ENTRY,91.95,100.0,2022-05-24 13:25:00,2,1.9195,-9.969499999999996,10000000,10,6172.83950617284,-61540.123456790105,-0.6154012345679011,2022,16700,4.2,4.5,6172.83950617284,0.2999999999999998,1851.8518518518508,-59688.27160493825,-0.5968827160493825,NIFTY,5,10000000,10000000,6172.83950617284,-59688.27160493825,-0.5968827160493825
2022-05-20,2022-05-24 13:45:00,16043.8,16399.55,15741.05,658.5,20.521946172353186,16178.937015544943,15908.662984455052,16200,CE,2022-05-26,RE-ENTRY,93.2,109.0,2022-05-25 09:15:00,2,2.022,-17.821999999999996,10000000,10,6172.83950617284,-110012.34567901232,-1.1001234567901232,2022,16700,3.8,3.1,6172.83950617284,-0.6999999999999997,-4320.987654320986,-114333.3333333333,-1.143333333333333,NIFTY,5,10000000,10000000,6172.83950617284,-114333.3333333333,-1.143333333333333
2022-05-27,2022-05-27 09:16:00,16296.6,16414.35,15904.15,510.1999999999989,15.653571910705269,16376.46452388842,16216.735476111582,16400,CE,2022-06-02,STRANGLE,132.0,252.0,2022-05-30 09:15:00,6,3.84,-123.84,10000000,10,6097.5609756097565,-755121.9512195123,-7.551219512195122,2022,16900,14.6,28.9,6097.5609756097565,14.3,87195.12195121951,-667926.8292682928,-6.679268292682928,NIFTY,5,10000000,10000000,6097.5609756097565,-667926.8292682928,-6.679268292682928
2022-05-27,2022-05-27 09:16:00,16296.6,16414.35,15904.15,510.1999999999989,15.653571910705269,16376.46452388842,16216.735476111582,16200,PE,2022-06-02,STRANGLE,135.1,0.1,2022-06-02 15:25:00,6,1.352,133.648,10000000,9,5555.555555555556,742488.8888888889,7.424888888888888,2022,15700,30.45,0.05,5555.555555555556,-30.4,-168888.88888888888,573600.0,5.736,NIFTY,5,10000000,10000000,5555.555555555556,573600.0,5.736
2022-06-03,2022-06-03 09:16:00,16761.65,16695.2,16223.95,471.25,14.057386951761908,16827.895436010178,16695.404563989825,16850,CE,2022-06-09,STRANGLE,131.0,0.1,2022-06-09 15:25:00,6,1.311,129.589,10000000,10,5934.718100890208,769074.1839762612,7.6907418397626115,2022,17350,9.8,0.05,5934.718100890208,-9.75,-57863.50148367953,711210.6824925817,7.112106824925816,NIFTY,6,10000000,10000000,5934.718100890208,711210.6824925817,7.112106824925816
2022-06-03,2022-06-03 09:16:00,16761.65,16695.2,16223.95,471.25,14.057386951761908,16827.895436010178,16695.404563989825,16700,PE,2022-06-09,STRANGLE,128.05,168.3,2022-06-03 13:25:00,6,2.9635,-43.2135,10000000,9,5389.221556886228,-232887.12574850305,-2.32887125748503,2022,16200,23.25,29.05,5389.221556886228,5.800000000000001,31257.48502994012,-201629.6407185629,-2.016296407185629,NIFTY,6,10000000,10000000,5389.221556886228,-201629.6407185629,-2.016296407185629
2022-06-03,2022-06-03 14:05:00,16761.65,16695.2,16223.95,471.25,14.057386951761908,16827.895436010178,16695.404563989825,16700,PE,2022-06-09,RE-ENTRY,150.9,179.5,2022-06-03 14:15:00,6,3.304,-31.903999999999996,10000000,9,5389.221556886228,-171937.72455089816,-1.7193772455089815,2022,16200,25.15,31.0,5389.221556886228,5.850000000000001,31526.94610778444,-140410.77844311373,-1.4041077844311374,NIFTY,6,10000000,10000000,5389.221556886228,-140410.77844311376,-1.4041077844311376
2022-06-10,2022-06-10 09:16:00,16283.95,16793.25,16246.1,547.1499999999996,16.800284943149528,16375.872759066444,16192.027240933558,16400,CE,2022-06-16,STRANGLE,114.05,0.05,2022-06-16 15:25:00,6,1.141,112.859,10000000,10,6097.5609756097565,688164.6341463415,6.881646341463416,2022,16900,7.95,0.05,6097.5609756097565,-7.9,-48170.73170731708,639993.9024390244,6.399939024390244,NIFTY,6,10000000,10000000,6097.5609756097565,639993.9024390244,6.399939024390244
2022-06-10,2022-06-10 09:16:00,16283.95,16793.25,16246.1,547.1499999999996,16.800284943149528,16375.872759066444,16192.027240933558,16200,PE,2022-06-16,STRANGLE,109.0,157.7,2022-06-10 14:05:00,6,2.667,-51.36699999999999,10000000,9,5555.555555555556,-285372.2222222222,-2.853722222222222,2022,15700,17.1,25.7,5555.555555555556,8.599999999999998,47777.77777777777,-237594.44444444444,-2.3759444444444444,NIFTY,6,10000000,10000000,5555.555555555556,-237594.44444444444,-2.3759444444444444
2022-06-10,2022-06-10 14:45:00,16283.95,16793.25,16246.1,547.1499999999996,16.800284943149528,16375.872759066444,16192.027240933558,16200,PE,2022-06-16,RE-ENTRY,152.1,149.5,2022-06-10 15:15:00,6,3.0160000000000005,-0.4160000000000061,10000000,9,5555.555555555556,-2311.1111111111454,-0.0231111111111114,2022,15700,23.2,23.25,5555.555555555556,0.0500000000000007,277.7777777777817,-2033.333333333364,-0.0203333333333336,NIFTY,6,10000000,10000000,5555.555555555556,-2033.3333333333633,-0.020333333333333634
2022-06-17,2022-06-17 09:16:00,15272.65,16324.4,15335.8,988.6000000000004,32.36504470409524,15592.610831944685,14952.689168055314,15600,CE,2022-06-23,STRANGLE,73.5,118.6,2022-06-21 11:35:00,6,1.921,-47.021,10000000,10,6410.25641025641,-301416.6666666666,-3.014166666666666,2022,16050,9.15,4.65,6410.25641025641,-4.5,-28846.153846153844,-330262.8205128205,-3.302628205128205,NIFTY,6,10000000,10000000,6410.25641025641,-330262.8205128205,-3.302628205128205
2022-06-17,2022-06-17 09:16:00,15272.65,16324.4,15335.8,988.6000000000004,32.36504470409524,15592.610831944685,14952.689168055314,14950,PE,2022-06-23,STRANGLE,110.8,0.05,2022-06-23 15:25:00,6,1.1085,109.6415,10000000,9,6020.066889632107,660049.1638795986,6.600491638795986,2022,14500,30.5,0.05,6020.066889632107,-30.45,-183311.03678929765,476738.12709030096,4.76738127090301,NIFTY,6,10000000,10000000,6020.066889632107,476738.1270903009,4.767381270903009
2022-06-17,2022-06-21 12:05:00,15272.65,16324.4,15335.8,988.6000000000004,32.36504470409524,15592.610831944685,14952.689168055314,15600,CE,2022-06-23,RE-ENTRY,104.05,116.75,2022-06-21 12:15:00,2,2.208,-14.908000000000005,10000000,10,6410.25641025641,-95564.10256410258,-0.9556410256410258,2022,16050,4.35,4.75,6410.25641025641,0.4000000000000003,2564.1025641025662,-93000.0,-0.9300000000000002,NIFTY,6,10000000,10000000,6410.25641025641,-93000.00000000003,-0.9300000000000004
2022-06-17,2022-06-22 09:15:00,15272.65,16324.4,15335.8,988.6000000000004,32.36504470409524,15592.610831944685,14952.689168055314,15600,CE,2022-06-23,RE-ENTRY,45.6,49.75,2022-06-23 10:05:00,1,0.9535,-5.103499999999999,10000000,10,6410.25641025641,-32714.74358974358,-0.3271474358974358,2022,16050,2.3,1.05,6410.25641025641,-1.2499999999999998,-8012.820512820511,-40727.56410256409,-0.4072756410256408,NIFTY,6,10000000,10000000,6410.25641025641,-40727.564102564094,-0.40727564102564096
2022-06-17,2022-06-23 10:15:00,15272.65,16324.4,15335.8,988.6000000000004,32.36504470409524,15592.610831944685,14952.689168055314,15600,CE,2022-06-23,RE-ENTRY,46.85,44.6,2022-06-23 10:45:00,0,0.9145,1.3355,10000000,10,6410.25641025641,8560.897435897436,0.0856089743589743,2022,16050,0.9,0.7,6410.25641025641,-0.2,-1282.0512820512824,7278.846153846153,0.0727884615384615,NIFTY,6,10000000,10000000,6410.25641025641,7278.846153846153,0.07278846153846154
2022-06-17,2022-06-23 11:35:00,15272.65,16324.4,15335.8,988.6000000000004,32.36504470409524,15592.610831944685,14952.689168055314,15600,CE,2022-06-23,RE-ENTRY,34.4,0.05,2022-06-23 15:25:00,0,0.3445,34.005500000000005,10000000,10,6410.25641025641,217983.9743589744,2.1798397435897434,2022,16050,0.55,0.05,6410.25641025641,-0.5,-3205.128205128205,214778.84615384616,2.147788461538461,NIFTY,6,10000000,10000000,6410.25641025641,214778.84615384619,2.147788461538462
2022-06-24,2022-06-24 09:16:00,15657.4,15707.25,15185.55,521.7000000000007,16.65985412648335,15744.314458977864,15570.485541022135,15750,CE,2022-06-30,STRANGLE,153.25,226.75,2022-06-27 09:15:00,6,3.8,-77.3,10000000,10,6349.206349206349,-490793.6507936508,-4.907936507936507,2022,16200,23.2,33.15,6349.206349206349,9.95,63174.603174603166,-427619.0476190476,-4.276190476190476,NIFTY,6,10000000,10000000,6349.206349206349,-427619.0476190476,-4.276190476190476
2022-06-24,2022-06-24 09:16:00,15657.4,15707.25,15185.55,521.7000000000007,16.65985412648335,15744.314458977864,15570.485541022135,15550,PE,2022-06-30,STRANGLE,106.75,0.05,2022-06-30 15:25:00,6,1.068,105.632,10000000,9,5787.781350482315,611374.919614148,6.11374919614148,2022,15100,25.85,0.05,5787.781350482315,-25.8,-149324.75884244373,462050.1607717043,4.620501607717043,NIFTY,6,10000000,10000000,5787.781350482315,462050.1607717042,4.620501607717042
2022-06-24,2022-06-28 09:15:00,15657.4,15707.25,15185.55,521.7000000000007,16.65985412648335,15744.314458977864,15570.485541022135,15750,CE,2022-06-30,RE-ENTRY,116.0,115.75,2022-06-28 09:25:00,2,2.3175,-2.0675,10000000,10,6349.206349206349,-13126.984126984124,-0.1312698412698412,2022,16200,6.75,7.15,6349.206349206349,0.4000000000000003,2539.682539682542,-10587.301587301585,-0.1058730158730158,NIFTY,6,10000000,10000000,6349.206349206349,-10587.301587301585,-0.10587301587301585
2022-06-24,2022-06-28 09:45:00,15657.4,15707.25,15185.55,521.7000000000007,16.65985412648335,15744.314458977864,15570.485541022135,15750,CE,2022-06-30,RE-ENTRY,103.4,111.5,2022-06-28 11:05:00,2,2.149,-10.248999999999995,10000000,10,6349.206349206349,-65073.01587301584,-0.6507301587301584,2022,16200,6.05,6.2,6349.206349206349,0.1500000000000003,952.3809523809546,-64120.63492063488,-0.6412063492063488,NIFTY,6,10000000,10000000,6349.206349206349,-64120.63492063488,-0.6412063492063488
2022-06-24,2022-06-29 09:15:00,15657.4,15707.25,15185.55,521.7000000000007,16.65985412648335,15744.314458977864,15570.485541022135,15750,CE,2022-06-30,RE-ENTRY,63.45,83.45,2022-06-29 09:45:00,1,1.469,-21.469,10000000,10,6349.206349206349,-136311.11111111112,-1.3631111111111112,2022,16200,2.65,3.05,6349.206349206349,0.3999999999999999,2539.682539682539,-133771.42857142858,-1.337714285714286,NIFTY,6,10000000,10000000,6349.206349206349,-133771.42857142858,-1.3377142857142859
2022-06-24,2022-06-30 12:25:00,15657.4,15707.25,15185.55,521.7000000000007,16.65985412648335,15744.314458977864,15570.485541022135,15750,CE,2022-06-30,RE-ENTRY,42.25,50.7,2022-06-30 12:35:00,0,0.9295,-9.379500000000004,10000000,10,6349.206349206349,-59552.380952380976,-0.5955238095238098,2022,16200,0.6,0.45,6349.206349206349,-0.1499999999999999,-952.3809523809522,-60504.76190476193,-0.6050476190476193,NIFTY,6,10000000,10000000,6349.206349206349,-60504.76190476193,-0.6050476190476193
2022-07-01,2022-07-01 09:16:00,15703.7,15926.5,15619.8,306.7000000000007,9.76521456726761,15733.64991307781,15673.750086922191,15750,CE,2022-07-07,STRANGLE,133.45,152.85,2022-07-01 15:05:00,6,2.8629999999999995,-22.263000000000005,10000000,10,6349.206349206349,-141352.38095238098,-1.4135238095238096,2022,16200,17.3,18.0,6349.206349206349,0.6999999999999993,4444.44444444444,-136907.93650793654,-1.3690793650793651,NIFTY,7,10000000,10000000,6349.206349206349,-136907.93650793654,-1.3690793650793653
2022-07-01,2022-07-01 09:16:00,15703.7,15926.5,15619.8,306.7000000000007,9.76521456726761,15733.64991307781,15673.750086922191,15650,PE,2022-07-07,STRANGLE,180.15,182.65,2022-07-01 09:35:00,6,3.628,-6.128,10000000,9,5750.7987220447285,-35240.8945686901,-0.352408945686901,2022,15200,40.9,42.95,5750.7987220447285,2.0500000000000043,11789.137380191718,-23451.75718849838,-0.2345175718849838,NIFTY,7,10000000,10000000,5750.7987220447285,-23451.757188498377,-0.2345175718849838
2022-07-01,2022-07-01 13:05:00,15703.7,15926.5,15619.8,306.7000000000007,9.76521456726761,15733.64991307781,15673.750086922191,15650,PE,2022-07-07,RE-ENTRY,151.9,158.6,2022-07-01 13:25:00,6,3.105,-9.804999999999987,10000000,9,5750.7987220447285,-56386.5814696485,-0.563865814696485,2022,15200,33.7,35.95,5750.7987220447285,2.25,12939.297124600638,-43447.28434504787,-0.4344728434504786,NIFTY,7,10000000,10000000,5750.7987220447285,-43447.284345047854,-0.43447284345047854
2022-07-01,2022-07-01 13:35:00,15703.7,15926.5,15619.8,306.7000000000007,9.76521456726761,15733.64991307781,15673.750086922191,15650,PE,2022-07-07,RE-ENTRY,144.55,164.75,2022-07-01 14:05:00,6,3.093,-23.29299999999999,10000000,9,5750.7987220447285,-133953.35463258778,-1.339533546325878,2022,15200,30.85,34.2,5750.7987220447285,3.3500000000000014,19265.17571884985,-114688.17891373794,-1.1468817891373797,NIFTY,7,10000000,10000000,5750.7987220447285,-114688.17891373795,-1.1468817891373795
2022-07-01,2022-07-01 14:35:00,15703.7,15926.5,15619.8,306.7000000000007,9.76521456726761,15733.64991307781,15673.750086922191,15650,PE,2022-07-07,RE-ENTRY,130.75,135.6,2022-07-04 10:05:00,6,2.6635000000000004,-7.513499999999995,10000000,9,5750.7987220447285,-43208.62619808304,-0.4320862619808304,2022,15200,27.2,23.0,5750.7987220447285,-4.199999999999999,-24153.354632587856,-67361.98083067089,-0.6736198083067089,NIFTY,7,10000000,10000000,5750.7987220447285,-67361.9808306709,-0.673619808306709
2022-07-01,2022-07-04 09:25:00,15703.7,15926.5,15619.8,306.7000000000007,9.76521456726761,15733.64991307781,15673.750086922191,15750,CE,2022-07-07,RE-ENTRY,121.55,122.55,2022-07-04 11:05:00,3,2.441,-3.441,10000000,10,6349.206349206349,-21847.61904761905,-0.2184761904761904,2022,16200,10.45,9.5,6349.206349206349,-0.9499999999999992,-6031.746031746027,-27879.365079365078,-0.2787936507936507,NIFTY,7,10000000,10000000,6349.206349206349,-27879.365079365074,-0.27879365079365076
