Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%
2024-10-06,82319.21,80726.06,1593.1500000000087,81576.93,40%,82214.19,80939.66999999998,low,82200,2024-10-18,1,SENSEX24101882200CE,CE,2024-10-17 14:41:00,16.0,2024-10-18 15:30:00,0.05,Expiry Closing,15.95,0.1605,15.789499999999999,3284.6715328467153,52390.51094890511,51863.32116788321,0.19403892944038928,0.19208637469586373,2024,83800,SENSEX24101883800CE,2.35,0.05,-2.3000000000000003,-7554.744525547446,44308.57664233576,0.49231751824817516
2024-10-13,82300.44,80409.25,1891.1900000000023,81770.02,40%,82526.496,81013.54400000001,low,82500,2024-10-25,4,SENSEX24OCT82500CE,CE,2024-10-21 09:43:00,87.45,2024-10-25 15:30:00,0.1,Expiry Closing,87.35000000000001,0.8755,86.4745,3272.727272727273,285872.7272727273,283007.4545454546,1.0587878787878788,1.0481757575757575,2024,84200,SENSEX24OCT84200CE,74.55,0.05,-74.5,-243818.18181818182,39189.272727272764,0.435436363636364
2024-10-27,80539.81,79287.93,1251.8800000000047,79713.14,40%,80213.892,79212.38799999999,high,79200,2024-11-08,2,SENSEX24110879200PE,PE,2024-11-06 11:59:00,126.55,2024-11-08 09:16:00,234.2,SL Hit,-107.64999999999999,3.6075,-111.2575,3409.090909090909,-366988.63636363635,-379286.93181818177,-1.3592171717171715,-1.4047664141414138,2024,77600,SENSEX24110877600PE,31.65,7.6,-24.049999999999997,-81988.63636363635,-461275.5681818181,-5.125284090909091
2024-10-27,80539.81,79287.93,1251.8800000000047,79713.14,40%,80213.892,79212.38799999999,low,80200,2024-11-08,4,SENSEX24110880200CE,CE,2024-11-04 09:16:00,339.9,2024-11-06 14:22:00,650.0,SL Hit,-310.1,9.899,-319.999,3366.5835411471317,-1043977.5561097256,-1077303.366583541,-3.866583541147132,-3.9900124688279304,2024,81800,SENSEX24110881800CE,61.3,81.9,20.60000000000001,69351.62094763095,-1007951.7456359101,-11.199463840399
2024-11-03,80569.73,78232.6,2337.12999999999,79298.46,40%,80233.312,78363.60800000001,low,80200,2024-11-15,2,SENSEX24111580200CE,CE,2024-11-13 09:47:00,,2024-11-15 15:30:00,,Expiry Closing,,,,3366.5835411471317,,,,,2024,81800,SENSEX24111581800CE,0.0,0.0,0.0,0.0,,
2024-11-10,80102.14,77424.81,2677.3300000000017,77863.54,40%,78934.472,76792.608,high,76800,2024-11-22,0,SENSEX24112276800PE,PE,2024-11-22 14:17:00,5.55,2024-11-22 15:30:00,0.25,Expiry Closing,5.3,0.057999999999999996,5.242,3515.625,18632.8125,18428.90625,0.06901041666666667,0.06825520833333333,2024,75300,SENSEX24112275300PE,1.3,0.05,-1.25,-4394.53125,14034.375,0.1559375
2024-11-17,79218.19,76802.73,2415.4600000000064,80193.47,40%,81159.65400000001,79227.286,low,81200,2024-11-29,1,SENSEX24NOV81200CE,CE,2024-11-28 13:08:00,19.15,2024-11-28 13:09:00,20.45,SL Hit,-1.3000000000000007,0.39599999999999996,-1.6960000000000006,3325.1231527093596,-4322.660098522169,-5639.408866995076,-0.016009852216748777,-0.02088669950738917,2024,82800,SENSEX24NOV82800CE,3.35,3.5,0.1499999999999999,498.76847290640364,-5140.640394088672,-0.05711822660098524
2024-11-24,80511.15,78918.92,1592.229999999996,79743.87,40%,80380.76199999999,79106.978,high,79100,2024-12-06,3,SENSEX24120679100PE,PE,2024-12-03 09:15:00,201.75,2024-12-06 15:30:00,0.05,Expiry Closing,201.7,2.0180000000000002,199.682,3413.400758533502,688482.9329962074,681594.6902654867,2.5499367888748417,2.524424778761062,2024,77500,SENSEX24120677500PE,40.5,0.05,-40.45,-138072.06068268017,543522.6295828065,6.03914032869785
2024-12-01,82317.74,79308.95,3008.790000000008,81602.58,40%,82806.096,80399.064,low,82800,2024-12-13,0,SENSEX24121382800CE,CE,2024-12-13 10:21:00,2.3,2024-12-13 15:30:00,0.05,Expiry Closing,2.25,0.023499999999999997,2.2265,3260.8695652173915,7336.956521739131,7260.326086956523,0.02717391304347826,0.02689009661835749,2024,84500,SENSEX24121384500CE,1.4,0.05,-1.3499999999999999,-4402.173913043478,2858.152173913045,0.03175724637681161
2024-12-08,82213.92,80082.82,2131.0999999999913,82000.31,40%,82852.75,81147.87,low,82900,2024-12-20,3,SENSEX24122082900CE,CE,2024-12-17 10:20:00,132.4,2024-12-20 15:30:00,0.2,Expiry Closing,132.20000000000002,1.326,130.87400000000002,3256.9360675512667,430566.9481302775,426248.25090470456,1.5946924004825096,1.5786972255729799,2024,84600,SENSEX24122084600CE,20.3,0.05,-20.25,-65952.95536791315,360295.29553679144,4.003281061519905
2024-12-22,79043.15,78173.38,869.7699999999895,78637.58,40%,78985.488,78289.672,high,78300,2025-01-03,4,SENSEX2510378300PE,PE,2024-12-30 11:47:00,,2024-12-30 13:54:00,,SL Hit,,,,3448.2758620689656,,,,,2024,76700,SENSEX2510376700PE,0.0,0.0,0.0,0.0,,
2024-12-22,79043.15,78173.38,869.7699999999895,78637.58,40%,78985.488,78289.672,low,79000,2025-01-03,4,SENSEX2510379000CE,CE,2024-12-30 13:36:00,,2025-01-03 15:30:00,,Expiry Closing,,,,3417.721518987342,,,,,2024,80600,SENSEX2510380600CE,0.0,0.0,0.0,0.0,,
