week_start,entry_time,current week open,previous week high,previous week low,previous week range,multiplier%,high level,low level,strike,type,expiry,tag,entry price,exit price,exit_time,dte,slippage,final points,portfolio,index leverage,qty,PnL,ROI%,Trade Year,Index,Trade Month,Portfolio,Allocation,New Qty,New PnL,ROI% PF
2023-07-14,2023-07-14 09:16:00,19493.45,19566.45,19304.95,261.5,6.707381197273957,19510.98980183087,19475.91019816913,19500,PE,2023-07-20,STRANGLE,78.0,99.85,2023-07-14 09:15:00,6,1.7785,-23.628499999999995,2000000,9,923.0769230769232,-21810.923076923074,-1.0905461538461538,2023,NIFTY,7,2000000,2000000,923.0769230769232,-21810.923076923074,-1.0905461538461538
2023-07-14,2023-07-14 11:15:00,19493.45,19566.45,19304.95,261.5,6.707381197273957,19510.98980183087,19475.91019816913,19500,PE,2023-07-20,RE-ENTRY,86.35,93.0,2023-07-14 11:35:00,6,1.7935,-8.443500000000006,2000000,9,923.0769230769232,-7794.000000000005,-0.3897000000000002,2023,NIFTY,7,2000000,2000000,923.0769230769232,-7794.000000000006,-0.38970000000000027
2023-07-14,2023-07-14 12:05:00,19493.45,19566.45,19304.95,261.5,6.707381197273957,19510.98980183087,19475.91019816913,19500,PE,2023-07-20,RE-ENTRY,85.85,0.05,2023-07-20 15:25:00,6,0.859,84.941,2000000,9,923.0769230769232,78407.07692307692,3.920353846153846,2023,NIFTY,7,2000000,2000000,923.0769230769232,78407.07692307694,3.920353846153847
2023-07-14,2023-07-14 14:15:00,19493.45,19566.45,19304.95,261.5,6.707381197273957,19510.98980183087,19475.91019816913,19500,CE,2023-07-20,RE-ENTRY,99.3,115.35,2023-07-14 14:55:00,6,2.1465,-18.1965,2000000,10,1025.6410256410256,-18663.07692307692,-0.933153846153846,2023,NIFTY,7,2000000,2000000,1025.6410256410256,-18663.076923076922,-0.9331538461538461
2023-07-21,2023-07-21 09:16:00,19800.45,19990.8,19434.15,556.6499999999978,14.05649871593822,19878.69550010227,19722.204499897733,19900,CE,2023-07-27,STRANGLE,113.45,0.05,2023-07-27 15:25:00,6,1.135,112.265,2000000,10,1005.0251256281408,112829.1457286432,5.641457286432161,2023,NIFTY,7,2000000,2000000,1005.0251256281408,112829.14572864323,5.641457286432161
2023-07-21,2023-07-21 09:16:00,19800.45,19990.8,19434.15,556.6499999999978,14.05649871593822,19878.69550010227,19722.204499897733,19700,PE,2023-07-27,STRANGLE,53.75,84.25,2023-07-21 14:45:00,6,1.38,-31.88,2000000,9,913.7055837563452,-29128.934010152283,-1.456446700507614,2023,NIFTY,7,2000000,2000000,913.7055837563452,-29128.934010152283,-1.456446700507614
2023-07-21,2023-07-21 15:05:00,19800.45,19990.8,19434.15,556.6499999999978,14.05649871593822,19878.69550010227,19722.204499897733,19700,PE,2023-07-27,RE-ENTRY,73.35,88.7,2023-07-24 09:15:00,6,1.6205,-16.97050000000001,2000000,9,913.7055837563452,-15506.040609137062,-0.7753020304568531,2023,NIFTY,7,2000000,2000000,913.7055837563452,-15506.040609137062,-0.7753020304568531
2023-07-21,2023-07-24 09:25:00,19800.45,19990.8,19434.15,556.6499999999978,14.05649871593822,19878.69550010227,19722.204499897733,19700,PE,2023-07-27,RE-ENTRY,75.6,84.85,2023-07-24 09:35:00,3,1.6044999999999998,-10.8545,2000000,9,913.7055837563452,-9917.817258883248,-0.4958908629441624,2023,NIFTY,7,2000000,2000000,913.7055837563452,-9917.817258883248,-0.4958908629441624
2023-07-21,2023-07-24 09:45:00,19800.45,19990.8,19434.15,556.6499999999978,14.05649871593822,19878.69550010227,19722.204499897733,19700,PE,2023-07-27,RE-ENTRY,82.3,77.85,2023-07-24 11:35:00,3,1.6014999999999997,2.848500000000003,2000000,9,913.7055837563452,2602.690355329952,0.1301345177664976,2023,NIFTY,7,2000000,2000000,913.7055837563452,2602.690355329952,0.13013451776649762
2023-07-21,2023-07-24 12:35:00,19800.45,19990.8,19434.15,556.6499999999978,14.05649871593822,19878.69550010227,19722.204499897733,19700,PE,2023-07-27,RE-ENTRY,72.0,72.55,2023-07-24 14:15:00,3,1.4455000000000002,-1.9954999999999972,2000000,9,913.7055837563452,-1823.2994923857843,-0.0911649746192892,2023,NIFTY,7,2000000,2000000,913.7055837563452,-1823.299492385784,-0.0911649746192892
2023-07-28,2023-07-28 09:16:00,19659.75,19886.35,19604.0,282.34999999999854,7.180915321914026,19680.025314411425,19639.47468558857,19700,CE,2023-08-03,STRANGLE,95.1,88.85,2023-07-31 10:35:00,6,1.8395,4.4105,2000000,10,1015.2284263959392,4477.664974619289,0.2238832487309644,2023,NIFTY,7,2000000,2000000,1015.2284263959392,4477.66497461929,0.2238832487309645
2023-07-28,2023-07-28 09:16:00,19659.75,19886.35,19604.0,282.34999999999854,7.180915321914026,19680.025314411425,19639.47468558857,19650,PE,2023-08-03,STRANGLE,105.1,109.4,2023-07-28 09:15:00,6,2.145,-6.445000000000011,2000000,9,916.0305343511452,-5903.81679389314,-0.295190839694657,2023,NIFTY,7,2000000,2000000,916.0305343511452,-5903.816793893141,-0.2951908396946571
2023-07-28,2023-07-28 09:45:00,19659.75,19886.35,19604.0,282.34999999999854,7.180915321914026,19680.025314411425,19639.47468558857,19650,PE,2023-08-03,RE-ENTRY,88.75,108.25,2023-07-28 09:55:00,6,1.97,-21.47,2000000,9,916.0305343511452,-19667.175572519085,-0.9833587786259544,2023,NIFTY,7,2000000,2000000,916.0305343511452,-19667.175572519085,-0.9833587786259543
2023-07-28,2023-07-28 14:55:00,19659.75,19886.35,19604.0,282.34999999999854,7.180915321914026,19680.025314411425,19639.47468558857,19650,PE,2023-08-03,RE-ENTRY,83.6,96.6,2023-07-28 15:15:00,6,1.802,-14.802,2000000,9,916.0305343511452,-13559.08396946565,-0.6779541984732825,2023,NIFTY,7,2000000,2000000,916.0305343511452,-13559.083969465652,-0.6779541984732826
2023-07-28,2023-07-31 09:25:00,19659.75,19886.35,19604.0,282.34999999999854,7.180915321914026,19680.025314411425,19639.47468558857,19650,PE,2023-08-03,RE-ENTRY,83.45,66.25,2023-08-02 09:25:00,3,1.497,15.703000000000005,2000000,9,916.0305343511452,14384.427480916034,0.7192213740458017,2023,NIFTY,7,2000000,2000000,916.0305343511452,14384.427480916038,0.7192213740458019
2023-07-28,2023-08-02 09:15:00,19659.75,19886.35,19604.0,282.34999999999854,7.180915321914026,19680.025314411425,19639.47468558857,19700,CE,2023-08-03,RE-ENTRY,33.95,0.1,2023-08-03 15:25:00,1,0.3405,33.5095,2000000,10,1015.2284263959392,34019.79695431473,1.7009898477157364,2023,NIFTY,8,2000000,1000000,507.6142131979696,17009.898477157363,0.8504949238578682
2023-08-04,2023-08-04 09:16:00,19462.8,19793.7,19297.85,495.8500000000022,12.738403518507155,19525.96337384652,19399.63662615348,19550,CE,2023-08-10,STRANGLE,72.6,87.35,2023-08-04 12:15:00,6,1.5995,-16.3495,2000000,10,1023.0179028132992,-16725.831202046033,-0.8362915601023017,2023,NIFTY,8,2000000,1000000,511.5089514066496,-8362.915601023016,-0.41814578005115083
2023-08-04,2023-08-04 09:16:00,19462.8,19793.7,19297.85,495.8500000000022,12.738403518507155,19525.96337384652,19399.63662615348,19400,PE,2023-08-10,STRANGLE,69.0,0.05,2023-08-10 15:25:00,6,0.6905,68.2595,2000000,9,927.8350515463916,63333.55670103093,3.1666778350515465,2023,NIFTY,8,2000000,1000000,463.9175257731958,31666.77835051546,1.5833389175257728
2023-08-04,2023-08-04 12:25:00,19462.8,19793.7,19297.85,495.8500000000022,12.738403518507155,19525.96337384652,19399.63662615348,19550,CE,2023-08-10,RE-ENTRY,79.45,84.55,2023-08-04 12:45:00,6,1.64,-6.739999999999995,2000000,10,1023.0179028132992,-6895.140664961631,-0.3447570332480815,2023,NIFTY,8,2000000,1000000,511.5089514066496,-3447.5703324808155,-0.17237851662404077
2023-08-04,2023-08-04 12:55:00,19462.8,19793.7,19297.85,495.8500000000022,12.738403518507155,19525.96337384652,19399.63662615348,19550,CE,2023-08-10,RE-ENTRY,80.4,82.35,2023-08-04 15:05:00,6,1.6275,-3.5774999999999886,2000000,10,1023.0179028132992,-3659.846547314566,-0.1829923273657283,2023,NIFTY,8,2000000,1000000,511.5089514066496,-1829.923273657283,-0.09149616368286415
2023-08-04,2023-08-04 15:15:00,19462.8,19793.7,19297.85,495.8500000000022,12.738403518507155,19525.96337384652,19399.63662615348,19550,CE,2023-08-10,RE-ENTRY,78.45,85.7,2023-08-07 09:15:00,6,1.6415000000000002,-8.8915,2000000,10,1023.0179028132992,-9096.16368286445,-0.4548081841432224,2023,NIFTY,8,2000000,1000000,511.5089514066496,-4548.081841432225,-0.22740409207161122
2023-08-04,2023-08-09 09:25:00,19462.8,19793.7,19297.85,495.8500000000022,12.738403518507155,19525.96337384652,19399.63662615348,19550,CE,2023-08-10,RE-ENTRY,44.25,46.95,2023-08-09 13:55:00,1,0.912,-3.6120000000000023,2000000,10,1023.0179028132992,-3695.14066496164,-0.184757033248082,2023,NIFTY,8,2000000,1000000,511.5089514066496,-1847.5703324808196,-0.09237851662404098
2023-08-11,2023-08-11 09:16:00,19554.25,19645.2,19436.45,208.75,5.337714307631333,19565.39247861718,19543.10752138282,19550,PE,2023-08-17,STRANGLE,105.15,120.3,2023-08-11 09:15:00,6,2.2545,-17.40449999999999,2000000,9,920.7161125319692,-16024.603580562652,-0.8012301790281325,2023,NIFTY,8,2000000,1000000,460.3580562659846,-8012.301790281325,-0.40061508951406627
2023-08-11,2023-08-11 09:16:00,19554.25,19645.2,19436.45,208.75,5.337714307631333,19565.39247861718,19543.10752138282,19550,CE,2023-08-17,STRANGLE,86.9,0.05,2023-08-17 15:25:00,6,0.8695,85.9805,2000000,10,1023.0179028132992,87959.59079283888,4.397979539641944,2023,NIFTY,8,2000000,1000000,511.5089514066496,43979.79539641944,2.198989769820972
2023-08-18,2023-08-18 09:16:00,19301.75,19555.15,19258.2,296.9500000000007,7.692307692307711,19324.592307692303,19278.907692307694,19300,CE,2023-08-24,STRANGLE,95.2,113.7,2023-08-18 13:55:00,6,2.089,-20.589,2000000,10,1036.2694300518135,-21335.751295336788,-1.0667875647668394,2023,NIFTY,8,2000000,1000000,518.1347150259068,-10667.875647668394,-0.5333937823834197
2023-08-18,2023-08-18 09:16:00,19301.75,19555.15,19258.2,296.9500000000007,7.692307692307711,19324.592307692303,19278.907692307694,19300,PE,2023-08-24,STRANGLE,102.35,110.4,2023-08-18 09:45:00,6,2.1275,-10.17750000000001,2000000,9,932.642487046632,-9491.968911917107,-0.4745984455958554,2023,NIFTY,8,2000000,1000000,466.321243523316,-4745.984455958554,-0.23729922279792767
2023-08-18,2023-08-18 10:15:00,19301.75,19555.15,19258.2,296.9500000000007,7.692307692307711,19324.592307692303,19278.907692307694,19300,PE,2023-08-24,RE-ENTRY,98.45,99.3,2023-08-18 10:25:00,6,1.9775,-2.8274999999999944,2000000,9,932.642487046632,-2637.046632124347,-0.1318523316062173,2023,NIFTY,8,2000000,1000000,466.321243523316,-1318.5233160621733,-0.06592616580310867
2023-08-18,2023-08-18 11:25:00,19301.75,19555.15,19258.2,296.9500000000007,7.692307692307711,19324.592307692303,19278.907692307694,19300,PE,2023-08-24,RE-ENTRY,87.2,107.8,2023-08-18 13:05:00,6,1.95,-22.549999999999997,2000000,9,932.642487046632,-21031.088082901548,-1.0515544041450773,2023,NIFTY,8,2000000,1000000,466.321243523316,-10515.544041450774,-0.5257772020725386
2023-08-18,2023-08-18 13:25:00,19301.75,19555.15,19258.2,296.9500000000007,7.692307692307711,19324.592307692303,19278.907692307694,19300,PE,2023-08-24,RE-ENTRY,101.4,103.1,2023-08-18 13:35:00,6,2.045,-3.744999999999989,2000000,9,932.642487046632,-3492.746113989627,-0.1746373056994813,2023,NIFTY,8,2000000,1000000,466.321243523316,-1746.3730569948134,-0.08731865284974066
2023-08-18,2023-08-18 13:45:00,19301.75,19555.15,19258.2,296.9500000000007,7.692307692307711,19324.592307692303,19278.907692307694,19300,PE,2023-08-24,RE-ENTRY,90.75,0.05,2023-08-24 15:25:00,6,0.908,89.792,2000000,9,932.642487046632,83743.8341968912,4.18719170984456,2023,NIFTY,8,2000000,1000000,466.321243523316,41871.91709844559,2.0935958549222797
2023-08-25,2023-08-25 09:16:00,19297.4,19584.0,19253.6,330.40000000000146,8.560738752370822,19325.68468083784,19269.115319162167,19350,CE,2023-08-31,STRANGLE,69.25,79.1,2023-08-25 09:55:00,6,1.4835,-11.333499999999994,2000000,10,1033.59173126615,-11714.211886304904,-0.5857105943152452,2023,NIFTY,8,2000000,1000000,516.795865633075,-5857.105943152452,-0.2928552971576226
2023-08-25,2023-08-25 09:16:00,19297.4,19584.0,19253.6,330.40000000000146,8.560738752370822,19325.68468083784,19269.115319162167,19250,PE,2023-08-31,STRANGLE,88.75,105.25,2023-08-25 10:25:00,6,1.94,-18.44,2000000,9,935.0649350649352,-17242.597402597403,-0.8621298701298701,2023,NIFTY,8,2000000,1000000,467.5324675324676,-8621.298701298703,-0.4310649350649352
2023-08-25,2023-08-25 10:05:00,19297.4,19584.0,19253.6,330.40000000000146,8.560738752370822,19325.68468083784,19269.115319162167,19350,CE,2023-08-31,RE-ENTRY,70.65,70.3,2023-08-28 12:25:00,6,1.4095,-1.0594999999999914,2000000,10,1033.59173126615,-1095.0904392764771,-0.0547545219638238,2023,NIFTY,8,2000000,1000000,516.795865633075,-547.5452196382386,-0.027377260981911927
2023-08-25,2023-08-25 11:15:00,19297.4,19584.0,19253.6,330.40000000000146,8.560738752370822,19325.68468083784,19269.115319162167,19250,PE,2023-08-31,RE-ENTRY,71.1,84.25,2023-08-25 14:15:00,6,1.5535,-14.703500000000004,2000000,9,935.0649350649352,-13748.727272727278,-0.6874363636363638,2023,NIFTY,8,2000000,1000000,467.5324675324676,-6874.363636363639,-0.3437181818181819
2023-08-25,2023-08-25 14:45:00,19297.4,19584.0,19253.6,330.40000000000146,8.560738752370822,19325.68468083784,19269.115319162167,19250,PE,2023-08-31,RE-ENTRY,76.6,91.0,2023-08-25 15:05:00,6,1.676,-16.076000000000004,2000000,9,935.0649350649352,-15032.1038961039,-0.7516051948051949,2023,NIFTY,8,2000000,1000000,467.5324675324676,-7516.051948051951,-0.3758025974025975
2023-08-26,2023-08-26 09:16:00,64940.5703,65913.77,64735.82,1177.9500000000044,36.27778427440156,65176.1603,64704.9803,64700,PE,2023-09-01,STRANGLE,223.35,0.05,2023-09-01 15:15:00,6,2.234,221.066,2000000,8,247.29520865533232,54668.56259659969,2.733428129829984,2023,SENSEX,8,2000000,1000000,123.64760432766616,27334.281298299848,1.3667140649149923
2023-08-26,2023-08-26 09:16:00,64940.5703,65913.77,64735.82,1177.9500000000044,36.27778427440156,65176.1603,64704.9803,65200,CE,2023-09-01,STRANGLE,273.45,297.8,2023-08-30 09:15:00,6,5.7125,-30.06250000000002,2000000,9,276.07361963190186,-8299.463190184055,-0.4149731595092027,2023,SENSEX,8,2000000,1000000,138.03680981595093,-4149.731595092027,-0.20748657975460139
2023-08-25,2023-08-28 09:15:00,19297.4,19584.0,19253.6,330.40000000000146,8.560738752370822,19325.68468083784,19269.115319162167,19250,PE,2023-08-31,RE-ENTRY,76.8,7.25,2023-08-31 14:25:00,3,0.8405,68.70949999999999,2000000,9,935.0649350649352,64247.84415584415,3.212392207792208,2023,NIFTY,8,2000000,1000000,467.5324675324676,32123.922077922078,1.606196103896104
2023-08-26,2023-08-30 14:15:00,64940.5703,65913.77,64735.82,1177.9500000000044,36.27778427440156,65176.1603,64704.9803,65200,CE,2023-09-01,RE-ENTRY,166.7,67.5,2023-09-01 12:15:00,2,2.342,96.858,2000000,9,276.07361963190186,26739.938650306747,1.3369969325153377,2023,SENSEX,8,2000000,1000000,138.03680981595093,13369.969325153375,0.6684984662576688
2023-09-01,2023-09-01 09:16:00,19258.15,19451.95,19224.6,227.35000000000215,5.9026957418028765,19271.56977876899,19244.730221231013,19250,PE,2023-09-07,STRANGLE,70.95,0.05,2023-09-07 15:25:00,6,0.71,70.19000000000001,2000000,9,935.0649350649352,65632.2077922078,3.2816103896103903,2023,NIFTY,9,2000000,1000000,467.5324675324676,32816.10389610391,1.6408051948051954
2023-09-01,2023-09-01 09:16:00,19258.15,19451.95,19224.6,227.35000000000215,5.9026957418028765,19271.56977876899,19244.730221231013,19250,CE,2023-09-07,STRANGLE,137.15,136.8,2023-09-01 09:15:00,6,2.7395000000000005,-2.389500000000006,2000000,10,1038.9610389610389,-2482.5974025974087,-0.1241298701298704,2023,NIFTY,9,2000000,1000000,519.4805194805194,-1241.2987012987044,-0.06206493506493522
2023-09-02,2023-09-02 09:16:00,65604.3672,65473.2695,64723.6289,749.6405999999988,22.853374919833048,65754.29531999999,65454.43908,65500,PE,2023-09-08,STRANGLE,359.0,284.0,2023-09-04 10:15:00,6,6.43,68.57,2000000,8,244.27480916030532,16749.923664122136,0.8374961832061067,2023,SENSEX,9,2000000,1000000,122.13740458015266,8374.961832061068,0.4187480916030534
2023-09-02,2023-09-02 09:16:00,65604.3672,65473.2695,64723.6289,749.6405999999988,22.853374919833048,65754.29531999999,65454.43908,65800,CE,2023-09-08,STRANGLE,220.1,227.6,2023-09-05 09:15:00,6,4.477,-11.977,2000000,9,273.5562310030395,-3276.382978723404,-0.1638191489361702,2023,SENSEX,9,2000000,1000000,136.77811550151975,-1638.191489361702,-0.08190957446808511
2023-09-02,2023-09-04 11:15:00,65604.3672,65473.2695,64723.6289,749.6405999999988,22.853374919833048,65754.29531999999,65454.43908,65500,PE,2023-09-08,RE-ENTRY,254.0,0.05,2023-09-08 15:15:00,4,2.5405,251.4095,2000000,8,244.27480916030532,61413.00763358778,3.070650381679389,2023,SENSEX,9,2000000,1000000,122.13740458015266,30706.50381679389,1.5353251908396945
2023-09-02,2023-09-05 11:15:00,65604.3672,65473.2695,64723.6289,749.6405999999988,22.853374919833048,65754.29531999999,65454.43908,65800,CE,2023-09-08,RE-ENTRY,195.7,225.15,2023-09-05 14:15:00,3,4.2085,-33.65850000000002,2000000,9,273.5562310030395,-9207.49240121581,-0.4603746200607905,2023,SENSEX,9,2000000,1000000,136.77811550151975,-4603.746200607905,-0.23018731003039525
2023-09-02,2023-09-06 09:15:00,65604.3672,65473.2695,64723.6289,749.6405999999988,22.853374919833048,65754.29531999999,65454.43908,65800,CE,2023-09-08,RE-ENTRY,183.65,187.55,2023-09-06 14:15:00,2,3.7120000000000006,-7.612000000000006,2000000,9,273.5562310030395,-2082.3100303951383,-0.1041155015197569,2023,SENSEX,9,2000000,1000000,136.77811550151975,-1041.1550151975691,-0.05205775075987846
2023-09-08,2023-09-08 09:16:00,19774.8,19736.9,19258.15,478.75,12.105052895604508,19832.752940737704,19716.84705926229,19850,CE,2023-09-14,STRANGLE,44.95,91.0,2023-09-08 12:45:00,6,1.3595,-47.4095,2000000,10,1007.5566750629724,-47767.75818639798,-2.388387909319899,2023,NIFTY,9,2000000,1000000,503.7783375314862,-23883.879093198997,-1.1941939546599498
2023-09-08,2023-09-08 09:16:00,19774.8,19736.9,19258.15,478.75,12.105052895604508,19832.752940737704,19716.84705926229,19700,PE,2023-09-14,STRANGLE,63.2,0.05,2023-09-14 15:25:00,6,0.6325000000000001,62.517500000000005,2000000,9,913.7055837563452,57122.58883248732,2.8561294416243657,2023,NIFTY,9,2000000,1000000,456.8527918781726,28561.294416243658,1.4280647208121828
2023-09-08,2023-09-08 12:55:00,19774.8,19736.9,19258.15,478.75,12.105052895604508,19832.752940737704,19716.84705926229,19850,CE,2023-09-14,RE-ENTRY,78.4,91.75,2023-09-08 14:05:00,6,1.7015,-15.051499999999994,2000000,10,1007.5566750629724,-15165.239294710322,-0.7582619647355161,2023,NIFTY,9,2000000,1000000,503.7783375314862,-7582.619647355162,-0.3791309823677581
2023-09-08,2023-09-08 14:35:00,19774.8,19736.9,19258.15,478.75,12.105052895604508,19832.752940737704,19716.84705926229,19850,CE,2023-09-14,RE-ENTRY,74.85,118.05,2023-09-11 09:15:00,6,1.929,-45.129000000000005,2000000,10,1007.5566750629724,-45470.02518891688,-2.273501259445844,2023,NIFTY,9,2000000,1000000,503.7783375314862,-22735.012594458443,-1.1367506297229222
2023-09-09,2023-09-09 09:16:00,66816.7031,66766.9219,65285.5586,1481.3633000000043,44.341107276213535,67112.97576,66520.43044,67100,CE,2023-09-15,STRANGLE,245.35,337.9,2023-09-11 14:15:00,6,5.8325000000000005,-98.38249999999998,2000000,9,268.2563338301043,-26391.72876304023,-1.3195864381520117,2023,SENSEX,9,2000000,1000000,134.12816691505216,-13195.864381520116,-0.6597932190760057
2023-09-09,2023-09-09 09:16:00,66816.7031,66766.9219,65285.5586,1481.3633000000043,44.341107276213535,67112.97576,66520.43044,66500,PE,2023-09-15,STRANGLE,248.4,0.05,2023-09-15 15:15:00,6,2.4845,245.8655,2000000,8,240.6015037593985,59155.60902255639,2.957780451127819,2023,SENSEX,9,2000000,1000000,120.30075187969925,29577.804511278195,1.4788902255639096
2023-09-15,2023-09-15 09:16:00,20156.45,20167.0,19728.7,438.2999999999993,10.872450257857889,20204.10394948019,20108.79605051981,20100,PE,2023-09-21,STRANGLE,61.35,92.5,2023-09-20 09:15:00,6,1.5385,-32.6885,2000000,9,895.5223880597015,-29273.28358208955,-1.463664179104477,2023,NIFTY,9,2000000,1000000,447.76119402985074,-14636.641791044774,-0.7318320895522387
2023-09-15,2023-09-15 09:16:00,20156.45,20167.0,19728.7,438.2999999999993,10.872450257857889,20204.10394948019,20108.79605051981,20200,CE,2023-09-21,STRANGLE,92.0,105.8,2023-09-15 14:55:00,6,1.978,-15.777999999999995,2000000,10,990.0990099009902,-15621.78217821782,-0.781089108910891,2023,NIFTY,9,2000000,1000000,495.0495049504951,-7810.891089108909,-0.39054455445544545
2023-09-15,2023-09-15 15:05:00,20156.45,20167.0,19728.7,438.2999999999993,10.872450257857889,20204.10394948019,20108.79605051981,20200,CE,2023-09-21,RE-ENTRY,94.15,0.05,2023-09-21 15:25:00,6,0.942,93.15800000000002,2000000,10,990.0990099009902,92235.64356435646,4.611782178217823,2023,NIFTY,9,2000000,1000000,495.0495049504951,46117.82178217823,2.3058910891089113
2023-09-16,2023-09-16 09:16:00,67685.5469,67927.2266,66735.8438,1191.382799999992,35.20346232143667,67923.82346,67447.27034,67400,PE,2023-09-22,STRANGLE,283.15,406.05,2023-09-20 09:15:00,6,6.892,-129.79200000000003,2000000,8,237.3887240356083,-30811.15727002968,-1.540557863501484,2023,SENSEX,9,2000000,1000000,118.69436201780415,-15405.578635014841,-0.770278931750742
2023-09-16,2023-09-16 09:16:00,67685.5469,67927.2266,66735.8438,1191.382799999992,35.20346232143667,67923.82346,67447.27034,67900,CE,2023-09-22,STRANGLE,283.45,0.1,2023-09-22 15:15:00,6,2.8355,280.51449999999994,2000000,9,265.0957290132548,74363.19587628865,3.718159793814432,2023,SENSEX,9,2000000,1000000,132.5478645066274,37181.597938144325,1.8590798969072162
2023-09-22,2023-09-22 09:16:00,19744.85,20221.25,19711.0,510.25,12.92109081608622,19810.77986588908,19678.92013411092,19800,CE,2023-09-28,STRANGLE,78.35,0.1,2023-09-28 15:25:00,6,0.7844999999999999,77.4655,2000000,10,1010.10101010101,78247.9797979798,3.91239898989899,2023,NIFTY,9,2000000,1000000,505.050505050505,39123.9898989899,1.956199494949495
2023-09-22,2023-09-22 09:16:00,19744.85,20221.25,19711.0,510.25,12.92109081608622,19810.77986588908,19678.92013411092,19700,PE,2023-09-28,STRANGLE,80.0,104.4,2023-09-22 09:55:00,6,1.844,-26.244000000000007,2000000,9,913.7055837563452,-23979.289340101528,-1.1989644670050763,2023,NIFTY,9,2000000,1000000,456.8527918781726,-11989.644670050764,-0.5994822335025382
2023-09-22,2023-09-22 10:05:00,19744.85,20221.25,19711.0,510.25,12.92109081608622,19810.77986588908,19678.92013411092,19700,PE,2023-09-28,RE-ENTRY,100.4,93.0,2023-09-22 15:05:00,6,1.934,5.4660000000000055,2000000,9,913.7055837563452,4994.314720812187,0.2497157360406093,2023,NIFTY,9,2000000,1000000,456.8527918781726,2497.1573604060936,0.12485786802030469
2023-09-22,2023-09-22 15:15:00,19744.85,20221.25,19711.0,510.25,12.92109081608622,19810.77986588908,19678.92013411092,19700,PE,2023-09-28,RE-ENTRY,87.3,94.9,2023-09-25 09:15:00,6,1.822,-9.422000000000008,2000000,9,913.7055837563452,-8608.93401015229,-0.4304467005076145,2023,NIFTY,9,2000000,1000000,456.8527918781726,-4304.467005076145,-0.21522335025380726
2023-09-23,2023-09-23 09:16:00,66084.4609,67803.1484,65952.8281,1850.320300000007,55.998650054812096,66454.52496000001,65714.39684,66500,CE,2023-09-29,STRANGLE,201.0,0.05,2023-09-29 15:15:00,6,2.0105,198.9395,2000000,9,270.6766917293233,53848.28571428571,2.692414285714285,2023,SENSEX,9,2000000,1000000,135.33834586466165,26924.14285714286,1.346207142857143
2023-09-23,2023-09-23 09:16:00,66084.4609,67803.1484,65952.8281,1850.320300000007,55.998650054812096,66454.52496000001,65714.39684,65700,PE,2023-09-29,STRANGLE,224.85,370.0,2023-09-27 09:15:00,6,5.9485,-151.0985,2000000,8,243.53120243531205,-36797.19939117199,-1.8398599695585995,2023,SENSEX,9,2000000,1000000,121.76560121765603,-18398.599695586,-0.9199299847792999
2023-09-22,2023-09-25 09:35:00,19744.85,20221.25,19711.0,510.25,12.92109081608622,19810.77986588908,19678.92013411092,19700,PE,2023-09-28,RE-ENTRY,80.65,86.45,2023-09-25 09:45:00,3,1.6710000000000005,-7.470999999999997,2000000,9,913.7055837563452,-6826.294416243652,-0.3413147208121826,2023,NIFTY,9,2000000,1000000,456.8527918781726,-3413.147208121826,-0.1706573604060913
2023-09-22,2023-09-25 12:25:00,19744.85,20221.25,19711.0,510.25,12.92109081608622,19810.77986588908,19678.92013411092,19700,PE,2023-09-28,RE-ENTRY,58.0,80.9,2023-09-25 13:45:00,3,1.389,-24.289000000000005,2000000,9,913.7055837563452,-22192.994923857877,-1.1096497461928938,2023,NIFTY,9,2000000,1000000,456.8527918781726,-11096.497461928937,-0.5548248730964469
2023-09-23,2023-09-27 10:15:00,66084.4609,67803.1484,65952.8281,1850.320300000007,55.998650054812096,66454.52496000001,65714.39684,65700,PE,2023-09-29,RE-ENTRY,196.15,230.0,2023-09-28 13:15:00,2,4.2615,-38.11149999999999,2000000,8,243.53120243531205,-9281.339421613391,-0.4640669710806697,2023,SENSEX,9,2000000,1000000,121.76560121765603,-4640.6697108066965,-0.23203348554033484
2023-09-23,2023-09-29 09:15:00,66084.4609,67803.1484,65952.8281,1850.320300000007,55.998650054812096,66454.52496000001,65714.39684,65700,PE,2023-09-29,RE-ENTRY,105.65,0.05,2023-09-29 15:15:00,0,1.057,104.543,2000000,8,243.53120243531205,25459.482496194825,1.2729741248097413,2023,SENSEX,9,2000000,1000000,121.76560121765603,12729.741248097414,0.6364870624048707
2023-09-29,2023-09-29 09:16:00,19581.2,19798.2,19493.55,304.65000000000146,7.779145302637261,19604.899166164487,19557.500833835515,19600,CE,2023-10-05,STRANGLE,123.0,111.05,2023-09-29 11:05:00,6,2.3405,9.609500000000002,2000000,10,1020.408163265306,9805.612244897962,0.4902806122448981,2023,NIFTY,9,2000000,1000000,510.204081632653,4902.80612244898,0.24514030612244903
2023-09-29,2023-09-29 09:16:00,19581.2,19798.2,19493.55,304.65000000000146,7.779145302637261,19604.899166164487,19557.500833835515,19550,PE,2023-10-05,STRANGLE,73.9,85.25,2023-10-03 09:15:00,6,1.5915,-12.941499999999994,2000000,9,920.7161125319692,-11915.447570332475,-0.5957723785166238,2023,NIFTY,9,2000000,1000000,460.3580562659846,-5957.723785166237,-0.29788618925831184
