Day,Strike,Expiry,DTE,Option Type,Entry Price,Exit Price,Exit Time,Max Price After Entry,Min Price After Entry,Points,Qty,Pnl,Slippage,Final PnL,ROI%,Trade Year
2021-02-25,14950,2021-02-25,0,PE,9.1,0.05,2021-02-25 15:29:00,8.25,0.05,9.049999999999999,535.1170568561873,4842.809364548495,0.09150000000000001,4842.717864548495,0.4842717864548495,2021
2021-02-26,15050,2021-03-04,6,CE,73.3,91.625,2021-02-26 09:18:00,114.05,35.75,-18.325000000000003,531.5614617940199,-9740.863787375416,1.64925,-9742.513037375416,-0.9742513037375417,2021
2021-02-26,14750,2021-03-04,6,PE,159.35,199.1875,2021-02-26 11:01:00,350.25,118.7,-39.837500000000006,542.3728813559322,-21606.779661016953,3.5853750000000004,-21610.365036016952,-2.161036503601695,2021
2021-03-01,14850,2021-03-04,3,CE,104.05,130.0625,2021-03-01 10:24:00,143.3,85.0,-26.012500000000003,538.7205387205387,-14013.468013468015,2.3411250000000003,-14015.809138468016,-1.4015809138468014,2021
2021-03-01,14550,2021-03-04,3,PE,140.9,56.0,2021-03-01 15:30:00,140.35,56.0,84.9,549.828178694158,46680.41237113402,1.969,46678.443371134024,4.667844337113403,2021
2021-03-02,15000,2021-03-04,2,CE,60.5,75.625,2021-03-02 10:02:00,86.3,31.9,-15.125,533.3333333333334,-8066.666666666667,1.36125,-8068.027916666667,-0.8068027916666668,2021
2021-03-02,14700,2021-03-04,2,PE,92.5,23.95,2021-03-02 15:29:00,98.1,22.7,68.55,544.2176870748299,37306.122448979586,1.1645,37304.95794897959,3.7304957948979585,2021
2021-03-03,15200,2021-03-04,1,CE,24.25,30.3125,2021-03-03 11:52:00,105.25,17.95,-6.0625,526.3157894736842,-3190.7894736842104,0.545625,-3191.3350986842106,-0.3191335098684211,2021
2021-03-03,14900,2021-03-04,1,PE,33.8,42.25,2021-03-03 09:45:00,42.4,6.0,-8.450000000000003,536.9127516778524,-4536.912751677854,0.7605,-4537.673251677855,-0.45376732516778545,2021
2021-03-04,15200,2021-03-04,0,CE,9.55,11.9375,2021-03-04 09:19:00,36.75,0.05,-2.3874999999999993,526.3157894736842,-1256.5789473684206,0.214875,-1256.7938223684205,-0.12567938223684205,2021
2021-03-04,14900,2021-03-04,0,PE,27.0,33.75,2021-03-04 09:46:00,38.35,0.05,-6.75,536.9127516778524,-3624.1610738255035,0.6075,-3624.7685738255036,-0.36247685738255037,2021
2021-03-05,15150,2021-03-10,5,CE,119.4,149.25,2021-03-05 09:47:00,164.9,78.15,-29.849999999999994,528.0528052805281,-15762.376237623761,2.6864999999999997,-15765.06273762376,-1.576506273762376,2021
2021-03-05,14850,2021-03-10,5,PE,184.3,123.3,2021-03-05 15:29:00,188.05,123.3,61.000000000000014,538.7205387205387,32861.952861952865,3.0760000000000005,32858.876861952864,3.2858876861952866,2021
2021-03-08,15150,2021-03-10,2,CE,102.75,52.7,2021-03-08 15:30:00,118.65,45.8,50.05,528.0528052805281,26429.04290429043,1.5545,26427.48840429043,2.642748840429043,2021
2021-03-08,14850,2021-03-10,2,PE,97.0,80.15,2021-03-08 15:29:00,105.05,56.55,16.849999999999994,538.7205387205387,9077.441077441074,1.7715,9075.669577441073,0.9075669577441072,2021
2021-03-09,15200,2021-03-10,1,CE,56.9,34.55,2021-03-09 15:30:00,65.05,13.9,22.35,526.3157894736842,11763.157894736842,0.9144999999999999,11762.24339473684,1.176224339473684,2021
2021-03-09,14900,2021-03-10,1,PE,42.7,53.375,2021-03-09 13:12:00,75.45,13.85,-10.674999999999997,536.9127516778524,-5731.543624161072,0.9607500000000001,-5732.5043741610725,-0.5732504374161073,2021
2021-03-10,15350,2021-03-10,0,CE,5.65,0.1,2021-03-10 15:30:00,5.1,0.05,5.550000000000001,521.1726384364821,2892.508143322476,0.0575,2892.450643322476,0.2892450643322476,2021
2021-03-10,15050,2021-03-10,0,PE,8.4,10.5,2021-03-10 09:23:00,20.55,0.05,-2.0999999999999996,531.5614617940199,-1116.2790697674416,0.189,-1116.4680697674416,-0.11164680697674416,2021
2021-03-12,15450,2021-03-18,6,CE,98.05,24.9,2021-03-12 15:29:00,91.5,24.55,73.15,517.799352750809,37877.02265372168,1.2294999999999998,37875.79315372168,3.787579315372168,2021
2021-03-12,15150,2021-03-18,6,PE,77.2,96.5,2021-03-12 09:49:00,290.15,82.75,-19.299999999999997,528.0528052805281,-10191.419141914192,1.7369999999999999,-10193.15614191419,-1.019315614191419,2021
2021-03-15,15200,2021-03-18,3,CE,71.15,42.0,2021-03-15 15:30:00,69.7,22.6,29.150000000000006,526.3157894736842,15342.105263157897,1.1315000000000002,15340.973763157897,1.5340973763157897,2021
2021-03-15,14900,2021-03-18,3,PE,117.95,147.4375,2021-03-15 09:21:00,227.6,96.8,-29.487499999999997,536.9127516778524,-15832.21476510067,2.6538749999999998,-15834.86864010067,-1.5834868640100672,2021
2021-03-16,15150,2021-03-18,2,CE,51.7,64.625,2021-03-16 10:30:00,68.35,29.7,-12.924999999999997,528.0528052805281,-6825.0825082508245,1.1632500000000001,-6826.245758250824,-0.6826245758250824,2021
2021-03-16,14850,2021-03-18,2,PE,67.95,84.9375,2021-03-16 13:35:00,90.8,41.2,-16.987499999999997,538.7205387205387,-9151.51515151515,1.528875,-9153.04402651515,-0.915304402651515,2021
2021-03-17,15100,2021-03-18,1,CE,33.6,7.5,2021-03-17 15:30:00,34.5,6.5,26.1,529.8013245033112,13827.814569536424,0.41100000000000003,13827.403569536424,1.3827403569536423,2021
2021-03-17,14800,2021-03-18,1,PE,61.85,77.3125,2021-03-17 14:08:00,124.85,37.35,-15.462499999999999,540.5405405405405,-8358.108108108107,1.391625,-8359.499733108107,-0.8359499733108107,2021
2021-03-18,15000,2021-03-18,0,CE,15.0,0.1,2021-03-18 15:30:00,8.1,0.1,14.9,533.3333333333334,7946.666666666667,0.151,7946.515666666667,0.7946515666666668,2021
2021-03-18,14700,2021-03-18,0,PE,11.1,13.875,2021-03-18 09:25:00,211.05,5.3,-2.7750000000000004,544.2176870748299,-1510.204081632653,0.24975000000000003,-1510.453831632653,-0.1510453831632653,2021
2021-03-19,14600,2021-03-25,6,CE,140.95,176.1875,2021-03-19 10:49:00,296.55,112.55,-35.23750000000001,547.945205479452,-19308.2191780822,3.171375,-19311.3905530822,-1.9311390553082202,2021
2021-03-19,14350,2021-03-25,6,PE,138.15,172.6875,2021-03-19 09:26:00,201.85,47.5,-34.537499999999994,557.4912891986063,-19254.355400696862,3.1083749999999997,-19257.463775696862,-1.9257463775696861,2021
2021-03-22,14900,2021-03-25,3,CE,70.25,87.8125,2021-03-22 09:48:00,91.8,38.85,-17.5625,536.9127516778524,-9429.530201342282,1.580625,-9431.110826342283,-0.9431110826342283,2021
2021-03-22,14600,2021-03-25,3,PE,126.7,73.85,2021-03-22 15:30:00,151.7,72.25,52.85000000000001,547.945205479452,28958.904109589046,2.0055,28956.898609589047,2.8956898609589046,2021
2021-03-23,14900,2021-03-25,2,CE,66.4,83.0,2021-03-23 09:24:00,98.65,48.15,-16.599999999999994,536.9127516778524,-8912.751677852346,1.494,-8914.245677852346,-0.8914245677852347,2021
2021-03-23,14600,2021-03-25,2,PE,69.35,34.0,2021-03-23 15:30:00,72.25,25.85,35.349999999999994,547.945205479452,19369.86301369863,1.0334999999999999,19368.829513698627,1.9368829513698627,2021
2021-03-24,14850,2021-03-25,1,CE,56.35,6.8,2021-03-24 15:30:00,49.9,6.05,49.550000000000004,538.7205387205387,26693.602693602694,0.6315,26692.971193602694,2.6692971193602695,2021
2021-03-24,14550,2021-03-25,1,PE,34.75,43.4375,2021-03-24 10:05:00,89.1,31.45,-8.6875,549.828178694158,-4776.632302405498,0.781875,-4777.414177405498,-0.4777414177405498,2021
2021-03-25,14700,2021-03-25,0,CE,9.1,0.05,2021-03-25 15:29:00,6.3,0.05,9.049999999999999,544.2176870748299,4925.17006802721,0.09150000000000001,4925.078568027209,0.4925078568027209,2021
2021-03-25,14450,2021-03-25,0,PE,43.25,54.0625,2021-03-25 09:20:00,188.35,10.25,-10.8125,553.6332179930796,-5986.159169550173,0.973125,-5987.132294550173,-0.5987132294550174,2021
2021-03-26,14650,2021-04-01,6,CE,116.85,80.05,2021-03-26 15:29:00,121.35,73.8,36.8,546.0750853242321,20095.56313993174,1.9689999999999999,20093.594139931738,2.009359413993174,2021
2021-03-26,14350,2021-04-01,6,PE,116.0,63.0,2021-03-26 15:29:00,137.55,61.55,53.0,557.4912891986063,29547.038327526134,1.79,29545.248327526133,2.9545248327526132,2021
2021-03-30,14750,2021-04-01,2,CE,72.2,90.25,2021-03-30 09:33:00,193.45,66.75,-18.049999999999997,542.3728813559322,-9789.830508474575,1.6244999999999998,-9791.455008474575,-0.9791455008474576,2021
2021-03-30,14500,2021-04-01,2,PE,63.1,19.5,2021-03-30 15:30:00,63.75,19.5,43.6,551.7241379310345,24055.172413793105,0.826,24054.346413793104,2.40543464137931,2021
2021-03-31,14950,2021-04-01,1,CE,32.1,7.8,2021-03-31 15:30:00,31.8,7.2,24.3,535.1170568561873,13003.344481605352,0.399,13002.945481605353,1.3002945481605352,2021
2021-03-31,14650,2021-04-01,1,PE,53.4,66.75,2021-03-31 13:20:00,74.3,41.8,-13.350000000000001,546.0750853242321,-7290.102389078499,1.2015,-7291.303889078499,-0.7291303889078499,2021
2021-04-01,14950,2021-04-01,0,CE,5.8,7.25,2021-04-01 09:16:00,10.55,0.05,-1.4500000000000002,535.1170568561873,-775.9197324414718,0.1305,-776.0502324414717,-0.07760502324414717,2021
2021-04-01,14650,2021-04-01,0,PE,15.9,19.875,2021-04-01 10:30:00,35.0,0.05,-3.9749999999999996,546.0750853242321,-2170.648464163822,0.35775,-2171.0062141638223,-0.21710062141638223,2021
2021-04-05,15000,2021-04-08,3,CE,55.85,16.45,2021-04-05 15:30:00,54.0,14.7,39.400000000000006,533.3333333333334,21013.33333333334,0.723,21012.610333333338,2.1012610333333335,2021
2021-04-05,14700,2021-04-08,3,PE,106.8,133.5,2021-04-05 09:57:00,306.0,104.4,-26.700000000000003,544.2176870748299,-14530.612244897959,2.403,-14533.015244897959,-1.4533015244897958,2021
2021-04-06,14900,2021-04-08,2,CE,33.55,41.9375,2021-04-06 09:36:00,54.25,19.7,-8.387500000000003,536.9127516778524,-4503.355704697989,0.754875,-4504.110579697988,-0.4504110579697988,2021
2021-04-06,14600,2021-04-08,2,PE,113.9,142.375,2021-04-06 09:19:00,142.5,49.7,-28.474999999999994,547.945205479452,-15602.739726027394,2.56275,-15605.302476027393,-1.5605302476027394,2021
2021-04-07,14850,2021-04-08,1,CE,39.6,49.5,2021-04-07 09:32:00,89.8,40.85,-9.899999999999999,538.7205387205387,-5333.333333333332,0.891,-5334.224333333332,-0.5334224333333332,2021
2021-04-07,14550,2021-04-08,1,PE,52.1,11.15,2021-04-07 15:29:00,52.35,8.5,40.95,549.828178694158,22515.463917525773,0.6325000000000001,22514.831417525773,2.2514831417525776,2021
2021-04-08,15000,2021-04-08,0,CE,15.35,0.05,2021-04-08 15:29:00,18.15,0.05,15.299999999999999,533.3333333333334,8160.0,0.154,8159.846,0.8159846,2021
2021-04-08,14750,2021-04-08,0,PE,12.45,0.05,2021-04-08 15:29:00,9.8,0.05,12.399999999999999,542.3728813559322,6725.423728813559,0.125,6725.298728813559,0.6725298728813559,2021
2021-04-09,15050,2021-04-15,6,CE,65.0,45.9,2021-04-09 15:29:00,79.65,38.05,19.1,531.5614617940199,10152.82392026578,1.109,10151.71492026578,1.015171492026578,2021
2021-04-09,14750,2021-04-15,6,PE,139.75,92.75,2021-04-09 15:30:00,131.5,88.0,47.0,542.3728813559322,25491.525423728814,2.325,25489.200423728813,2.5489200423728815,2021
2021-04-12,14800,2021-04-15,3,CE,46.8,12.15,2021-04-12 15:29:00,45.8,8.8,34.65,540.5405405405405,18729.72972972973,0.5895,18729.14022972973,1.872914022972973,2021
2021-04-12,14500,2021-04-15,3,PE,110.85,138.5625,2021-04-12 09:21:00,278.25,105.7,-27.712500000000006,551.7241379310345,-15289.655172413797,2.494125,-15292.149297413796,-1.5292149297413795,2021
2021-04-13,14500,2021-04-15,2,CE,69.95,80.05,2021-04-13 15:30:00,86.85,19.15,-10.099999999999994,551.7241379310345,-5572.413793103446,1.5,-5573.913793103446,-0.5573913793103445,2021
2021-04-13,14200,2021-04-15,2,PE,61.5,76.875,2021-04-13 09:20:00,92.7,17.25,-15.375,563.3802816901408,-8661.971830985914,1.38375,-8663.355580985915,-0.8663355580985915,2021
2021-04-15,14650,2021-04-15,0,CE,14.2,17.75,2021-04-15 09:16:00,20.2,0.05,-3.5500000000000007,546.0750853242321,-1938.5665529010244,0.3195,-1938.8860529010244,-0.19388860529010246,2021
2021-04-15,14400,2021-04-15,0,PE,22.4,28.0,2021-04-15 09:35:00,72.05,0.05,-5.600000000000001,555.5555555555555,-3111.1111111111118,0.504,-3111.6151111111117,-0.3111615111111111,2021
2021-04-16,14750,2021-04-22,6,CE,91.55,63.1,2021-04-16 15:29:00,112.85,63.1,28.449999999999996,542.3728813559322,15430.50847457627,1.5465,15428.96197457627,1.542896197457627,2021
2021-04-16,14450,2021-04-22,6,PE,99.4,88.0,2021-04-16 15:30:00,109.05,58.45,11.400000000000006,553.6332179930796,6311.418685121111,1.874,6309.544685121111,0.6309544685121111,2021
2021-04-19,14450,2021-04-22,3,CE,81.55,75.5,2021-04-19 15:30:00,93.15,46.6,6.049999999999997,553.6332179930796,3349.48096885813,1.5705000000000002,3347.91046885813,0.334791046885813,2021
2021-04-19,14150,2021-04-22,3,PE,108.1,63.0,2021-04-19 15:29:00,132.6,62.0,45.099999999999994,565.3710247349824,25498.2332155477,1.711,25496.522215547702,2.54965222155477,2021
2021-04-20,14650,2021-04-22,2,CE,33.05,4.6,2021-04-20 15:30:00,34.9,4.05,28.449999999999996,546.0750853242321,15535.8361774744,0.3765,15535.4596774744,1.5535459677474401,2021
2021-04-20,14400,2021-04-22,2,PE,66.8,83.5,2021-04-20 11:20:00,208.85,57.15,-16.700000000000003,555.5555555555555,-9277.77777777778,1.5030000000000001,-9279.28077777778,-0.9279280777777781,2021
2021-04-22,14350,2021-04-22,0,CE,8.2,10.25,2021-04-22 09:40:00,74.95,5.6,-2.0500000000000007,557.4912891986063,-1142.8571428571433,0.1845,-1143.0416428571434,-0.11430416428571434,2021
2021-04-22,14100,2021-04-22,0,PE,52.5,0.05,2021-04-22 15:30:00,45.5,0.05,52.45,567.3758865248227,29758.865248226954,0.5255,29758.339748226954,2.975833974822695,2021
2021-04-23,14450,2021-04-29,6,CE,134.3,167.875,2021-04-23 11:14:00,175.95,88.25,-33.57499999999999,553.6332179930796,-18588.23529411764,3.0217500000000004,-18591.25704411764,-1.859125704411764,2021
2021-04-23,14200,2021-04-29,6,PE,131.25,120.0,2021-04-23 15:30:00,143.3,87.25,11.25,563.3802816901408,6338.028169014084,2.5125,6335.515669014084,0.6335515669014083,2021
2021-04-26,14600,2021-04-29,3,CE,72.0,90.0,2021-04-26 09:26:00,114.55,62.8,-18.0,547.945205479452,-9863.013698630137,1.62,-9864.633698630138,-0.9864633698630138,2021
2021-04-26,14300,2021-04-29,3,PE,91.0,69.4,2021-04-26 15:30:00,94.0,64.05,21.599999999999994,559.4405594405595,12083.916083916081,1.604,12082.312083916082,1.2082312083916082,2021
2021-04-27,14650,2021-04-29,2,CE,61.0,76.25,2021-04-27 11:57:00,97.75,52.05,-15.25,546.0750853242321,-8327.645051194539,1.3725,-8329.017551194538,-0.8329017551194537,2021
2021-04-27,14350,2021-04-29,2,PE,61.25,26.05,2021-04-27 15:29:00,60.2,22.8,35.2,557.4912891986063,19623.693379790944,0.873,19622.820379790945,1.9622820379790946,2021
2021-04-28,14850,2021-04-29,1,CE,26.45,33.0625,2021-04-28 09:29:00,91.6,28.85,-6.612500000000001,538.7205387205387,-3562.2895622895626,0.595125,-3562.8846872895624,-0.35628846872895625,2021
2021-04-28,14550,2021-04-29,1,PE,35.45,9.75,2021-04-28 15:30:00,32.7,9.2,25.700000000000003,549.828178694158,14130.584192439863,0.452,14130.132192439864,1.4130132192439864,2021
2021-04-29,15150,2021-04-29,0,CE,9.15,11.4375,2021-04-29 09:17:00,11.9,0.05,-2.2874999999999996,528.0528052805281,-1207.9207920792078,0.205875,-1208.126667079208,-0.12081266670792079,2021
2021-04-29,14850,2021-04-29,0,PE,12.2,15.25,2021-04-29 09:47:00,75.55,0.05,-3.0500000000000007,538.7205387205387,-1643.0976430976434,0.2745,-1643.3721430976434,-0.16433721430976433,2021
2021-04-30,14900,2021-05-06,6,CE,120.65,64.0,2021-04-30 15:30:00,147.85,62.4,56.650000000000006,536.9127516778524,30416.10738255034,1.8465,30414.26088255034,3.0414260882550344,2021
2021-04-30,14600,2021-05-06,6,PE,120.45,150.5625,2021-04-30 15:16:00,164.0,88.0,-30.112499999999997,547.945205479452,-16500.0,2.710125,-16502.710125,-1.6502710125000002,2021
2021-05-03,14650,2021-05-06,3,CE,75.7,94.625,2021-05-03 09:42:00,155.5,62.35,-18.924999999999997,546.0750853242321,-10334.47098976109,1.70325,-10336.17423976109,-1.0336174239761091,2021
2021-05-03,14350,2021-05-06,3,PE,108.0,41.95,2021-05-03 15:29:00,118.2,32.35,66.05,557.4912891986063,36822.29965156795,1.4994999999999998,36820.80015156795,3.682080015156795,2021
2021-05-04,14850,2021-05-06,2,CE,61.75,11.1,2021-05-04 15:30:00,61.25,11.0,50.65,538.7205387205387,27286.195286195285,0.7284999999999999,27285.466786195284,2.7285466786195283,2021
2021-05-04,14550,2021-05-06,2,PE,56.7,70.875,2021-05-04 09:25:00,153.55,52.0,-14.174999999999997,549.828178694158,-7793.814432989689,1.2757500000000002,-7795.090182989688,-0.7795090182989688,2021
2021-05-05,14750,2021-05-06,1,CE,30.55,25.3,2021-05-05 15:30:00,36.6,12.95,5.25,542.3728813559322,2847.4576271186443,0.5585,2846.899127118644,0.2846899127118644,2021
2021-05-05,14450,2021-05-06,1,PE,59.0,18.55,2021-05-05 15:30:00,65.55,18.4,40.45,553.6332179930796,22394.46366782007,0.7755,22393.68816782007,2.239368816782007,2021
2021-05-06,14800,2021-05-06,0,CE,10.6,0.05,2021-05-06 15:29:00,9.4,0.05,10.549999999999999,540.5405405405405,5702.702702702702,0.10650000000000001,5702.596202702702,0.5702596202702701,2021
2021-05-06,14500,2021-05-06,0,PE,11.45,14.3125,2021-05-06 09:25:00,14.5,0.05,-2.8625000000000007,551.7241379310345,-1579.3103448275867,0.257625,-1579.5679698275867,-0.1579567969827587,2021
2021-05-07,14950,2021-05-12,5,CE,79.35,62.0,2021-05-07 15:30:00,91.7,54.95,17.349999999999994,535.1170568561873,9284.280936454847,1.4135,9282.867436454846,0.9282867436454846,2021
2021-05-07,14650,2021-05-12,5,PE,74.4,68.15,2021-05-07 15:30:00,82.8,56.85,6.25,546.0750853242321,3412.9692832764504,1.4255000000000002,3411.5437832764505,0.34115437832764506,2021
2021-05-10,15100,2021-05-12,2,CE,33.25,27.4,2021-05-10 15:30:00,37.35,24.7,5.850000000000001,529.8013245033112,3099.3377483443714,0.6065,3098.7312483443716,0.30987312483443713,2021
2021-05-10,14800,2021-05-12,2,PE,63.4,38.3,2021-05-10 15:30:00,63.1,34.75,25.1,540.5405405405405,13567.567567567568,1.017,13566.550567567569,1.356655056756757,2021
2021-05-11,14950,2021-05-12,1,CE,21.75,27.1875,2021-05-11 09:31:00,45.95,19.35,-5.4375,535.1170568561873,-2909.698996655519,0.489375,-2910.188371655519,-0.2910188371655519,2021
2021-05-11,14650,2021-05-12,1,PE,33.55,12.5,2021-05-11 15:29:00,34.3,10.3,21.049999999999997,546.0750853242321,11494.880546075085,0.46049999999999996,11494.420046075085,1.1494420046075084,2021
2021-05-12,14950,2021-05-12,0,CE,5.85,0.1,2021-05-12 15:29:00,5.45,0.05,5.75,535.1170568561873,3076.923076923077,0.0595,3076.8635769230773,0.30768635769230773,2021
2021-05-12,14700,2021-05-12,0,PE,19.45,24.3125,2021-05-12 09:34:00,46.7,1.9,-4.862500000000001,544.2176870748299,-2646.2585034013605,0.43762500000000004,-2646.6961284013605,-0.26466961284013607,2021
2021-05-14,14900,2021-05-20,6,CE,58.0,41.3,2021-05-14 15:30:00,64.9,34.8,16.700000000000003,536.9127516778524,8966.442953020136,0.993,8965.449953020136,0.8965449953020136,2021
2021-05-14,14600,2021-05-20,6,PE,98.2,122.75,2021-05-14 09:31:00,134.0,76.2,-24.549999999999997,547.945205479452,-13452.054794520547,2.2095,-13454.264294520548,-1.3454264294520548,2021
2021-05-17,14900,2021-05-20,3,CE,46.1,57.625,2021-05-17 10:13:00,116.65,39.9,-11.524999999999999,536.9127516778524,-6187.919463087248,1.03725,-6188.956713087248,-0.6188956713087248,2021
2021-05-17,14600,2021-05-20,3,PE,57.3,17.85,2021-05-17 15:29:00,57.5,17.05,39.449999999999996,547.945205479452,21616.43835616438,0.7515000000000001,21615.686856164382,2.1615686856164382,2021
2021-05-18,15200,2021-05-20,2,CE,37.75,47.1875,2021-05-18 09:27:00,53.8,31.65,-9.4375,526.3157894736842,-4967.105263157894,0.849375,-4967.954638157894,-0.4967954638157894,2021
2021-05-18,14900,2021-05-20,2,PE,27.55,34.4375,2021-05-18 10:11:00,35.15,17.15,-6.887499999999999,536.9127516778524,-3697.986577181208,0.619875,-3698.6064521812077,-0.3698606452181208,2021
2021-05-19,15200,2021-05-20,1,CE,21.4,26.75,2021-05-19 09:19:00,41.2,7.0,-5.350000000000001,526.3157894736842,-2815.789473684211,0.4815,-2816.2709736842107,-0.28162709736842106,2021
2021-05-19,14900,2021-05-20,1,PE,24.8,19.6,2021-05-19 15:30:00,23.7,10.95,5.199999999999999,536.9127516778524,2791.946308724832,0.44400000000000006,2791.502308724832,0.27915023087248314,2021
2021-05-20,15200,2021-05-20,0,CE,4.3,0.05,2021-05-20 15:29:00,4.35,0.05,4.25,526.3157894736842,2236.8421052631575,0.0435,2236.7986052631572,0.22367986052631572,2021
2021-05-20,14900,2021-05-20,0,PE,7.1,8.875,2021-05-20 09:26:00,17.85,0.05,-1.7750000000000004,536.9127516778524,-953.0201342281882,0.15975,-953.1798842281883,-0.09531798842281883,2021
2021-05-21,15150,2021-05-27,6,CE,69.15,86.4375,2021-05-21 09:49:00,157.1,60.85,-17.287499999999994,528.0528052805281,-9128.712871287127,1.5558750000000001,-9130.268746287127,-0.9130268746287128,2021
2021-05-21,14850,2021-05-27,6,PE,64.35,23.2,2021-05-21 15:29:00,71.0,23.2,41.14999999999999,538.7205387205387,22168.350168350164,0.8755,22167.474668350165,2.2167474668350162,2021
2021-05-24,15350,2021-05-27,3,CE,59.25,29.2,2021-05-24 15:30:00,62.7,27.15,30.05,521.1726384364821,15661.237785016287,0.8845000000000001,15660.353285016286,1.5660353285016286,2021
2021-05-24,15050,2021-05-27,3,PE,49.6,62.0,2021-05-24 09:59:00,66.0,30.4,-12.399999999999999,531.5614617940199,-6591.362126245846,1.1159999999999999,-6592.478126245846,-0.6592478126245847,2021
2021-05-25,15450,2021-05-27,2,CE,21.85,8.05,2021-05-25 15:30:00,23.0,5.5,13.8,517.799352750809,7145.631067961165,0.29900000000000004,7145.332067961165,0.7145332067961165,2021
2021-05-25,15150,2021-05-27,2,PE,36.55,45.6875,2021-05-25 11:15:00,75.0,32.1,-9.137500000000003,528.0528052805281,-4825.082508250827,0.822375,-4825.904883250827,-0.4825904883250827,2021
2021-05-26,15400,2021-05-27,1,CE,12.35,15.4375,2021-05-26 10:25:00,24.95,7.2,-3.0875000000000004,519.4805194805194,-1603.896103896104,0.27787500000000004,-1604.173978896104,-0.1604173978896104,2021
2021-05-26,15100,2021-05-27,1,PE,20.0,25.0,2021-05-26 09:19:00,30.55,7.65,-5.0,529.8013245033112,-2649.006622516556,0.45,-2649.456622516556,-0.2649456622516556,2021
2021-05-27,15500,2021-05-27,0,CE,1.85,0.05,2021-05-27 15:29:00,1.8,0.05,1.8,516.1290322580645,929.0322580645161,0.019000000000000003,929.0132580645161,0.0929013258064516,2021
2021-05-27,15150,2021-05-27,0,PE,7.35,9.1875,2021-05-27 09:27:00,9.6,0.05,-1.8375000000000004,528.0528052805281,-970.2970297029706,0.16537500000000002,-970.4624047029706,-0.09704624047029707,2021
2021-05-28,15600,2021-06-03,6,CE,53.15,39.5,2021-05-28 15:30:00,52.5,35.8,13.649999999999999,512.8205128205128,6999.999999999999,0.9265000000000001,6999.0734999999995,0.6999073499999999,2021
2021-05-28,15250,2021-06-03,6,PE,55.0,40.15,2021-05-28 15:29:00,61.4,40.15,14.850000000000001,524.5901639344262,7790.163934426229,0.9515000000000001,7789.212434426229,0.7789212434426229,2021
2021-05-31,15600,2021-06-03,3,CE,28.8,36.0,2021-05-31 10:08:00,71.1,19.3,-7.199999999999999,512.8205128205128,-3692.307692307692,0.648,-3692.955692307692,-0.36929556923076917,2021
2021-05-31,15300,2021-06-03,3,PE,58.35,24.25,2021-05-31 15:30:00,67.1,21.1,34.1,522.875816993464,17830.065359477125,0.826,17829.239359477124,1.7829239359477123,2021
2021-06-01,15800,2021-06-03,2,CE,13.1,16.375,2021-06-01 09:22:00,21.4,7.65,-3.2750000000000004,506.32911392405066,-1658.227848101266,0.29475,-1658.522598101266,-0.1658522598101266,2021
2021-06-01,15450,2021-06-03,2,PE,39.05,48.8125,2021-06-01 10:21:00,54.05,21.0,-9.762500000000003,517.799352750809,-5055.016181229775,0.878625,-5055.894806229775,-0.5055894806229775,2021
2021-06-02,15700,2021-06-03,1,CE,14.7,8.2,2021-06-02 15:30:00,15.45,4.55,6.5,509.5541401273885,3312.101910828025,0.22899999999999998,3311.8729108280254,0.33118729108280254,2021
2021-06-02,15350,2021-06-03,1,PE,15.7,4.45,2021-06-02 15:30:00,19.6,4.45,11.25,521.1726384364821,5863.192182410424,0.20149999999999998,5862.990682410424,0.5862990682410423,2021
2021-06-03,15800,2021-06-03,0,CE,2.95,0.05,2021-06-03 15:29:00,2.55,0.05,2.9000000000000004,506.32911392405066,1468.354430379747,0.03,1468.3244303797471,0.1468324430379747,2021
2021-06-03,15500,2021-06-03,0,PE,5.45,6.8125,2021-06-03 09:16:00,6.85,0.05,-1.3624999999999998,516.1290322580645,-703.2258064516128,0.122625,-703.3484314516128,-0.07033484314516128,2021
2021-06-04,15850,2021-06-10,6,CE,46.55,35.0,2021-06-04 15:30:00,56.5,31.0,11.549999999999997,504.73186119873816,5829.652996845424,0.8155,5828.8374968454245,0.5828837496845424,2021
2021-06-04,15550,2021-06-10,6,PE,62.3,49.0,2021-06-04 15:30:00,69.8,46.8,13.299999999999997,514.4694533762058,6842.443729903536,1.113,6841.330729903536,0.6841330729903535,2021
2021-06-07,15900,2021-06-10,3,CE,26.55,33.1875,2021-06-07 13:44:00,36.2,17.55,-6.637499999999999,503.1446540880503,-3339.6226415094334,0.597375,-3340.220016509433,-0.3340220016509433,2021
2021-06-07,15550,2021-06-10,3,PE,33.35,22.4,2021-06-07 15:30:00,39.5,19.75,10.950000000000003,514.4694533762058,5633.440514469456,0.5575,5632.883014469456,0.5632883014469455,2021
2021-06-08,15950,2021-06-10,2,CE,11.75,6.15,2021-06-08 15:30:00,12.05,5.9,5.6,501.56739811912223,2808.7774294670844,0.179,2808.5984294670843,0.28085984294670846,2021
2021-06-08,15600,2021-06-10,2,PE,30.25,37.8125,2021-06-08 09:55:00,44.3,18.2,-7.5625,512.8205128205128,-3878.2051282051284,0.680625,-3878.8857532051284,-0.3878885753205128,2021
2021-06-09,15900,2021-06-10,1,CE,8.55,2.6,2021-06-09 15:30:00,10.35,2.55,5.950000000000001,503.1446540880503,2993.7106918238997,0.1115,2993.5991918238997,0.29935991918238997,2021
