Day,Strike,Expiry,DTE,Option Type,Entry Price,Initial SL,Exit Price,Exit Time,Max Price After Entry,Min Price After Entry,Points,Qty,Pnl,Slippage,Final PnL,Margin,ROI%,Trade Year
2017-07-06,9550,2017-07-06,0,PE,,,,,,,,,,,,,,2017
2017-07-07,9750,2017-07-13,6,CE,,,,,,,,,,,,,,2017
2017-07-07,9550,2017-07-13,6,PE,,,,,,,,,,,,,,2017
2017-07-10,9800,2017-07-13,3,CE,,,,,,,,,,,,,,2017
2017-07-10,9600,2017-07-13,3,PE,,,,,,,,,,,,,,2017
2017-07-11,9900,2017-07-13,2,CE,,,,,,,,,,,,,,2017
2017-07-11,9700,2017-07-13,2,PE,,,,,,,,,,,,,,2017
2017-07-12,9900,2017-07-13,1,CE,,,,,,,,,,,,,,2017
2017-07-12,9700,2017-07-13,1,PE,,,,,,,,,,,,,,2017
2017-07-13,9950,2017-07-13,0,CE,,,,,,,,,,,,,,2017
2017-07-13,9750,2017-07-13,0,PE,,,,,,,,,,,,,,2017
2017-07-14,10000,2017-07-20,6,CE,,,,,,,,,,,,,,2017
2017-07-14,9800,2017-07-20,6,PE,,,,,,,,,,,,,,2017
2017-07-17,10000,2017-07-20,3,CE,,,,,,,,,,,,,,2017
2017-07-17,9800,2017-07-20,3,PE,,,,,,,,,,,,,,2017
2017-07-18,9950,2017-07-20,2,CE,,,,,,,,,,,,,,2017
2017-07-18,9750,2017-07-20,2,PE,,,,,,,,,,,,,,2017
2017-07-19,9950,2017-07-20,1,CE,,,,,,,,,,,,,,2017
2017-07-19,9750,2017-07-20,1,PE,,,,,,,,,,,,,,2017
2017-07-20,10000,2017-07-20,0,CE,,,,,,,,,,,,,,2017
2017-07-20,9800,2017-07-20,0,PE,,,,,,,,,,,,,,2017
2017-07-21,10000,2017-07-27,6,CE,15.65,19.5625,15.4,2017-07-21 15:30:00,18.95,6.8,0.25,2000.0,500.0,0.3105,-121.0,250.0,-0.0121,2017
2017-07-21,9800,2017-07-27,6,PE,19.8,24.75,24.75,2017-07-21 12:57:00,38.95,12.85,-4.949999999999999,2040.8163265306123,-10102.04081632653,0.4455,-11011.224489795917,250.0,-1.1011224489795917,2017
2017-07-24,10050,2017-07-27,3,CE,7.1,8.875,8.875,2017-07-24 09:53:00,12.7,6.2,-1.7750000000000004,1990.0497512437812,-3532.338308457712,0.15975,-3850.2487562189067,250.0,-0.38502487562189064,2017
2017-07-24,9850,2017-07-27,3,PE,19.05,23.8125,11.0,2017-07-24 15:30:00,19.6,9.15,8.05,2030.4568527918782,16345.17766497462,0.3005,15735.025380710662,250.0,1.573502538071066,2017
2017-07-25,10100,2017-07-27,2,CE,5.85,7.3125,4.0,2017-07-25 15:29:00,6.1,2.7,1.8499999999999996,1980.1980198019803,3663.3663366336627,0.0985,3468.316831683168,250.0,0.3468316831683168,2017
2017-07-25,9900,2017-07-27,2,PE,14.5,18.125,18.125,2017-07-25 09:51:00,20.6,10.35,-3.625,2020.2020202020203,-7323.232323232323,0.32625,-7982.323232323232,250.0,-0.7982323232323233,2017
2017-07-26,10100,2017-07-27,1,CE,3.4,4.25,4.25,2017-07-26 14:55:00,6.7,2.0,-0.8500000000000001,1980.1980198019803,-1683.1683168316833,0.0765,-1834.6534653465349,250.0,-0.1834653465346535,2017
2017-07-26,9900,2017-07-27,1,PE,11.0,13.75,3.15,2017-07-26 15:29:00,12.05,3.0,7.85,2020.2020202020203,15858.585858585859,0.14150000000000001,15572.727272727274,250.0,1.5572727272727274,2017
2017-07-27,10150,2017-07-27,0,CE,1.65,2.0625,2.0625,2017-07-27 09:17:00,7.9,0.05,-0.4125000000000001,1970.4433497536945,-812.8078817733991,0.037125,-885.9605911330051,250.0,-0.08859605911330051,2017
2017-07-27,9950,2017-07-27,0,PE,1.5,1.875,0.05,2017-07-27 15:29:00,1.35,0.05,1.45,2010.0502512562816,2914.5728643216084,0.015500000000000002,2883.4170854271356,250.00000000000006,0.28834170854271357,2017
2017-07-28,10100,2017-08-03,6,CE,,,,,,,,,,,,,,2017
2017-07-28,9900,2017-08-03,6,PE,,,,,,,,,,,,,,2017
2017-07-31,10150,2017-08-03,3,CE,,,,,,,,,,,,,,2017
2017-07-31,9950,2017-08-03,3,PE,,,,,,,,,,,,,,2017
2017-08-01,10200,2017-08-03,2,CE,,,,,,,,,,,,,,2017
2017-08-01,10000,2017-08-03,2,PE,,,,,,,,,,,,,,2017
2017-08-02,10250,2017-08-03,1,CE,,,,,,,,,,,,,,2017
2017-08-02,10050,2017-08-03,1,PE,,,,,,,,,,,,,,2017
2017-08-03,10200,2017-08-03,0,CE,,,,,,,,,,,,,,2017
2017-08-03,10000,2017-08-03,0,PE,,,,,,,,,,,,,,2017
2017-08-04,10100,2017-08-10,6,CE,,,,,,,,,,,,,,2017
2017-08-04,9900,2017-08-10,6,PE,,,,,,,,,,,,,,2017
2017-08-07,10200,2017-08-10,3,CE,,,,,,,,,,,,,,2017
2017-08-07,9950,2017-08-10,3,PE,,,,,,,,,,,,,,2017
2017-08-08,10150,2017-08-10,2,CE,,,,,,,,,,,,,,2017
2017-08-08,9950,2017-08-10,2,PE,,,,,,,,,,,,,,2017
2017-08-09,10050,2017-08-10,1,CE,,,,,,,,,,,,,,2017
2017-08-09,9850,2017-08-10,1,PE,,,,,,,,,,,,,,2017
2017-08-10,9950,2017-08-10,0,CE,,,,,,,,,,,,,,2017
2017-08-10,9750,2017-08-10,0,PE,,,,,,,,,,,,,,2017
2017-08-11,9800,2017-08-17,6,CE,,,,,,,,,,,,,,2017
2017-08-11,9600,2017-08-17,6,PE,,,,,,,,,,,,,,2017
2017-08-14,9850,2017-08-17,3,CE,,,,,,,,,,,,,,2017
2017-08-14,9650,2017-08-17,3,PE,,,,,,,,,,,,,,2017
2017-08-16,9900,2017-08-17,1,CE,,,,,,,,,,,,,,2017
2017-08-16,9750,2017-08-17,1,PE,,,,,,,,,,,,,,2017
2017-08-17,10050,2017-08-17,0,CE,,,,,,,,,,,,,,2017
2017-08-17,9850,2017-08-17,0,PE,,,,,,,,,,,,,,2017
2017-08-18,9950,2017-08-24,6,CE,,,,,,,,,,,,,,2017
2017-08-18,9750,2017-08-24,6,PE,,,,,,,,,,,,,,2017
2017-08-21,9950,2017-08-24,3,CE,,,,,,,,,,,,,,2017
2017-08-21,9750,2017-08-24,3,PE,,,,,,,,,,,,,,2017
2017-08-22,9900,2017-08-24,2,CE,,,,,,,,,,,,,,2017
2017-08-22,9700,2017-08-24,2,PE,,,,,,,,,,,,,,2017
2017-08-23,9900,2017-08-24,1,CE,,,,,,,,,,,,,,2017
2017-08-23,9700,2017-08-24,1,PE,,,,,,,,,,,,,,2017
2017-08-24,10000,2017-08-24,0,CE,,,,,,,,,,,,,,2017
2017-08-24,9800,2017-08-24,0,PE,,,,,,,,,,,,,,2017
2017-08-28,10000,2017-08-31,3,CE,10.7,13.375,13.375,2017-08-28 09:47:00,19.85,8.6,-2.6750000000000007,2000.0,-5350.000000000002,0.24075,-5831.500000000001,250.0,-0.5831500000000002,2017
2017-08-28,9800,2017-08-31,3,PE,19.9,24.875,12.5,2017-08-28 15:29:00,20.2,9.5,7.399999999999999,2040.8163265306123,15102.040816326527,0.324,14440.81632653061,250.0,1.444081632653061,2017
2017-08-29,10000,2017-08-31,2,CE,5.7,7.125,1.7,2017-08-29 15:29:00,5.4,1.5,4.0,2000.0,8000.0,0.07400000000000001,7852.0,250.0,0.7852,2017
2017-08-29,9800,2017-08-31,2,PE,20.35,25.4375,25.4375,2017-08-29 09:30:00,51.25,20.6,-5.087499999999999,2040.8163265306123,-10382.653061224488,0.45787500000000003,-11317.091836734691,250.0,-1.1317091836734692,2017
2017-08-30,9950,2017-08-31,1,CE,6.8,8.5,8.5,2017-08-30 09:20:00,18.1,5.0,-1.7000000000000002,2010.0502512562816,-3417.0854271356793,0.153,-3724.62311557789,250.00000000000006,-0.37246231155778897,2017
2017-08-30,9750,2017-08-31,1,PE,6.95,8.6875,3.6,2017-08-30 15:29:00,8.0,3.1,3.35,2051.2820512820513,6871.794871794872,0.10550000000000001,6655.384615384615,250.0,0.6655384615384615,2017
2017-08-31,10000,2017-08-31,0,CE,1.1,1.375,0.05,2017-08-31 15:29:00,0.9,0.05,1.05,2000.0,2100.0,0.011500000000000002,2077.0,250.0,0.2077,2017
2017-08-31,9800,2017-08-31,0,PE,5.1,6.375,0.05,2017-08-31 15:29:00,6.1,0.05,5.05,2040.8163265306123,10306.122448979591,0.0515,10201.020408163266,250.0,1.0201020408163266,2017
2017-09-01,10050,2017-09-07,6,CE,,,,,,,,,,,,,,2017
2017-09-01,9850,2017-09-07,6,PE,,,,,,,,,,,,,,2017
2017-09-04,10100,2017-09-07,3,CE,,,,,,,,,,,,,,2017
2017-09-04,9900,2017-09-07,3,PE,,,,,,,,,,,,,,2017
2017-09-05,10050,2017-09-07,2,CE,,,,,,,,,,,,,,2017
2017-09-05,9850,2017-09-07,2,PE,,,,,,,,,,,,,,2017
2017-09-06,10000,2017-09-07,1,CE,,,,,,,,,,,,,,2017
2017-09-06,9800,2017-09-07,1,PE,,,,,,,,,,,,,,2017
2017-09-07,10050,2017-09-07,0,CE,,,,,,,,,,,,,,2017
2017-09-07,9850,2017-09-07,0,PE,,,,,,,,,,,,,,2017
2017-09-08,10050,2017-09-14,6,CE,,,,,,,,,,,,,,2017
2017-09-08,9850,2017-09-14,6,PE,,,,,,,,,,,,,,2017
2017-09-11,10050,2017-09-14,3,CE,,,,,,,,,,,,,,2017
2017-09-11,9850,2017-09-14,3,PE,,,,,,,,,,,,,,2017
2017-09-12,10150,2017-09-14,2,CE,,,,,,,,,,,,,,2017
2017-09-12,9950,2017-09-14,2,PE,,,,,,,,,,,,,,2017
2017-09-13,10200,2017-09-14,1,CE,,,,,,,,,,,,,,2017
2017-09-13,10000,2017-09-14,1,PE,,,,,,,,,,,,,,2017
2017-09-14,10200,2017-09-14,0,CE,,,,,,,,,,,,,,2017
2017-09-14,10000,2017-09-14,0,PE,,,,,,,,,,,,,,2017
2017-09-15,10150,2017-09-21,6,CE,,,,,,,,,,,,,,2017
2017-09-15,9950,2017-09-21,6,PE,,,,,,,,,,,,,,2017
2017-09-18,10250,2017-09-21,3,CE,,,,,,,,,,,,,,2017
2017-09-18,10050,2017-09-21,3,PE,,,,,,,,,,,,,,2017
2017-09-19,10300,2017-09-21,2,CE,,,,,,,,,,,,,,2017
2017-09-19,10050,2017-09-21,2,PE,,,,,,,,,,,,,,2017
2017-09-20,10250,2017-09-21,1,CE,,,,,,,,,,,,,,2017
2017-09-20,10050,2017-09-21,1,PE,,,,,,,,,,,,,,2017
2017-09-21,10250,2017-09-21,0,CE,,,,,,,,,,,,,,2017
2017-09-21,10050,2017-09-21,0,PE,,,,,,,,,,,,,,2017
2017-09-22,10200,2017-09-28,6,CE,12.05,15.0625,6.15,2017-09-22 15:29:00,13.4,5.0,5.9,1960.7843137254904,11568.627450980393,0.18200000000000002,11211.764705882353,250.00000000000006,1.1211764705882354,2017
2017-09-22,10000,2017-09-28,6,PE,30.55,38.1875,38.1875,2017-09-22 09:30:00,74.5,33.55,-7.637499999999999,2000.0,-15274.999999999998,0.687375,-16649.749999999996,250.0,-1.6649749999999994,2017
2017-09-25,10050,2017-09-28,3,CE,19.85,24.8125,6.65,2017-09-25 15:30:00,17.55,5.55,13.200000000000001,1990.0497512437812,26268.656716417914,0.265,25741.29353233831,250.0,2.574129353233831,2017
2017-09-25,9850,2017-09-28,3,PE,25.85,32.3125,32.3125,2017-09-25 09:32:00,54.0,27.95,-6.462499999999999,2030.4568527918782,-13121.82741116751,0.5816250000000001,-14302.791878172586,250.0,-1.4302791878172585,2017
2017-09-26,9950,2017-09-28,2,CE,16.7,20.875,20.875,2017-09-26 09:18:00,21.8,9.65,-4.175000000000001,2010.0502512562816,-8391.959798994978,0.37575000000000003,-9147.236180904525,250.00000000000006,-0.9147236180904526,2017
2017-09-26,9800,2017-09-28,2,PE,23.35,29.1875,29.1875,2017-09-26 10:15:00,37.45,10.15,-5.837499999999999,2040.8163265306123,-11913.265306122446,0.525375,-12985.459183673467,250.0,-1.2985459183673467,2017
2017-09-27,10000,2017-09-28,1,CE,6.85,8.5625,0.7,2017-09-27 15:30:00,8.3,0.7,6.1499999999999995,2000.0,12299.999999999998,0.0755,12149.0,250.0,1.2149,2017
2017-09-27,9800,2017-09-28,1,PE,10.1,12.625,12.625,2017-09-27 09:50:00,88.2,6.9,-2.5250000000000004,2040.8163265306123,-5153.061224489797,0.22725,-5616.8367346938785,250.0,-0.5616836734693879,2017
2017-09-28,9850,2017-09-28,0,CE,1.2,1.5,1.5,2017-09-28 09:19:00,3.5,0.05,-0.30000000000000004,2030.4568527918782,-609.1370558375636,0.027000000000000003,-663.9593908629444,250.0,-0.06639593908629444,2017
2017-09-28,9650,2017-09-28,0,PE,10.0,12.5,12.5,2017-09-28 09:27:00,15.75,0.05,-2.5,2072.538860103627,-5181.347150259067,0.225,-5647.668393782384,250.0,-0.5647668393782385,2017
2017-09-29,9900,2017-10-05,6,CE,,,,,,,,,,,,,,2017
2017-09-29,9700,2017-10-05,6,PE,,,,,,,,,,,,,,2017
2017-10-03,10000,2017-10-05,2,CE,,,,,,,,,,,,,,2017
2017-10-03,9800,2017-10-05,2,PE,,,,,,,,,,,,,,2017
2017-10-04,10000,2017-10-05,1,CE,,,,,,,,,,,,,,2017
2017-10-04,9800,2017-10-05,1,PE,,,,,,,,,,,,,,2017
2017-10-05,10050,2017-10-05,0,CE,,,,,,,,,,,,,,2017
2017-10-05,9850,2017-10-05,0,PE,,,,,,,,,,,,,,2017
2017-10-06,10000,2017-10-12,6,CE,,,,,,,,,,,,,,2017
2017-10-06,9800,2017-10-12,6,PE,,,,,,,,,,,,,,2017
2017-10-09,10100,2017-10-12,3,CE,,,,,,,,,,,,,,2017
2017-10-09,9900,2017-10-12,3,PE,,,,,,,,,,,,,,2017
2017-10-10,10100,2017-10-12,2,CE,,,,,,,,,,,,,,2017
2017-10-10,9900,2017-10-12,2,PE,,,,,,,,,,,,,,2017
2017-10-11,10150,2017-10-12,1,CE,,,,,,,,,,,,,,2017
2017-10-11,9950,2017-10-12,1,PE,,,,,,,,,,,,,,2017
2017-10-12,10100,2017-10-12,0,CE,,,,,,,,,,,,,,2017
2017-10-12,9900,2017-10-12,0,PE,,,,,,,,,,,,,,2017
2017-10-13,10200,2017-10-19,6,CE,,,,,,,,,,,,,,2017
2017-10-13,10000,2017-10-19,6,PE,,,,,,,,,,,,,,2017
2017-10-16,10300,2017-10-19,3,CE,,,,,,,,,,,,,,2017
2017-10-16,10100,2017-10-19,3,PE,,,,,,,,,,,,,,2017
2017-10-17,10350,2017-10-19,2,CE,,,,,,,,,,,,,,2017
2017-10-17,10150,2017-10-19,2,PE,,,,,,,,,,,,,,2017
2017-10-18,10300,2017-10-19,1,CE,,,,,,,,,,,,,,2017
2017-10-18,10100,2017-10-19,1,PE,,,,,,,,,,,,,,2017
2017-10-19,10300,2017-10-19,0,CE,,,,,,,,,,,,,,2017
2017-10-19,10100,2017-10-19,0,PE,,,,,,,,,,,,,,2017
2017-10-23,10300,2017-10-26,3,CE,9.0,11.25,11.25,2017-10-23 09:19:00,16.4,4.95,-2.25,1941.747572815534,-4368.9320388349515,0.2025,-4762.135922330098,250.0,-0.4762135922330098,2017
2017-10-23,10050,2017-10-26,3,PE,17.8,22.25,22.25,2017-10-23 09:51:00,34.6,12.5,-4.449999999999999,1990.0497512437812,-8855.721393034824,0.40049999999999997,-9652.736318407959,250.0,-0.9652736318407958,2017
2017-10-24,10300,2017-10-26,2,CE,11.6,14.5,14.5,2017-10-24 09:46:00,18.75,9.15,-2.9000000000000004,1941.747572815534,-5631.067961165049,0.261,-6137.864077669904,250.0,-0.6137864077669903,2017
2017-10-24,10100,2017-10-26,2,PE,18.2,22.75,11.8,2017-10-24 15:29:00,21.75,10.85,6.399999999999999,1980.1980198019803,12673.267326732672,0.3,12079.207920792078,250.0,1.2079207920792077,2017
2017-10-25,10400,2017-10-26,1,CE,9.05,11.3125,11.3125,2017-10-25 09:16:00,13.0,1.65,-2.2624999999999993,1923.0769230769233,-4350.961538461537,0.203625,-4742.548076923076,250.00000000000006,-0.47425480769230766,2017
2017-10-25,10200,2017-10-26,1,PE,8.2,10.25,10.25,2017-10-25 09:18:00,18.1,6.35,-2.0500000000000007,1960.7843137254904,-4019.6078431372566,0.1845,-4381.372549019609,250.00000000000006,-0.438137254901961,2017
2017-10-26,10400,2017-10-26,0,CE,0.9,1.125,1.125,2017-10-26 11:39:00,2.05,0.05,-0.22499999999999998,1923.0769230769233,-432.6923076923077,0.02025,-471.63461538461536,250.00000000000006,-0.047163461538461536,2017
2017-10-26,10200,2017-10-26,0,PE,4.1,5.125,5.125,2017-10-26 10:06:00,5.35,0.05,-1.0250000000000004,1960.7843137254904,-2009.8039215686283,0.09225,-2190.6862745098047,250.00000000000006,-0.2190686274509805,2017
2017-10-27,10450,2017-11-02,6,CE,,,,,,,,,,,,,,2017
2017-10-27,10250,2017-11-02,6,PE,,,,,,,,,,,,,,2017
2017-10-30,10450,2017-11-02,3,CE,,,,,,,,,,,,,,2017
2017-10-30,10250,2017-11-02,3,PE,,,,,,,,,,,,,,2017
2017-10-31,10450,2017-11-02,2,CE,,,,,,,,,,,,,,2017
2017-10-31,10250,2017-11-02,2,PE,,,,,,,,,,,,,,2017
2017-11-01,10500,2017-11-02,1,CE,,,,,,,,,,,,,,2017
2017-11-01,10300,2017-11-02,1,PE,,,,,,,,,,,,,,2017
2017-11-02,10550,2017-11-02,0,CE,,,,,,,,,,,,,,2017
2017-11-02,10350,2017-11-02,0,PE,,,,,,,,,,,,,,2017
2017-11-03,10550,2017-11-09,6,CE,,,,,,,,,,,,,,2017
2017-11-03,10350,2017-11-09,6,PE,,,,,,,,,,,,,,2017
2017-11-06,10550,2017-11-09,3,CE,,,,,,,,,,,,,,2017
2017-11-06,10350,2017-11-09,3,PE,,,,,,,,,,,,,,2017
2017-11-07,10600,2017-11-09,2,CE,,,,,,,,,,,,,,2017
2017-11-07,10350,2017-11-09,2,PE,,,,,,,,,,,,,,2017
2017-11-08,10450,2017-11-09,1,CE,,,,,,,,,,,,,,2017
2017-11-08,10250,2017-11-09,1,PE,,,,,,,,,,,,,,2017
2017-11-09,10450,2017-11-09,0,CE,,,,,,,,,,,,,,2017
2017-11-09,10250,2017-11-09,0,PE,,,,,,,,,,,,,,2017
2017-11-10,10400,2017-11-16,6,CE,,,,,,,,,,,,,,2017
2017-11-10,10200,2017-11-16,6,PE,,,,,,,,,,,,,,2017
2017-11-13,10450,2017-11-16,3,CE,,,,,,,,,,,,,,2017
2017-11-13,10200,2017-11-16,3,PE,,,,,,,,,,,,,,2017
2017-11-14,10350,2017-11-16,2,CE,,,,,,,,,,,,,,2017
2017-11-14,10100,2017-11-16,2,PE,,,,,,,,,,,,,,2017
2017-11-15,10250,2017-11-16,1,CE,,,,,,,,,,,,,,2017
2017-11-15,10050,2017-11-16,1,PE,,,,,,,,,,,,,,2017
2017-11-16,10250,2017-11-16,0,CE,,,,,,,,,,,,,,2017
2017-11-16,10050,2017-11-16,0,PE,,,,,,,,,,,,,,2017
2017-11-17,10450,2017-11-23,6,CE,,,,,,,,,,,,,,2017
2017-11-17,10200,2017-11-23,6,PE,,,,,,,,,,,,,,2017
2017-11-20,10400,2017-11-23,3,CE,,,,,,,,,,,,,,2017
2017-11-20,10200,2017-11-23,3,PE,,,,,,,,,,,,,,2017
2017-11-21,10450,2017-11-23,2,CE,,,,,,,,,,,,,,2017
2017-11-21,10250,2017-11-23,2,PE,,,,,,,,,,,,,,2017
2017-11-22,10450,2017-11-23,1,CE,,,,,,,,,,,,,,2017
2017-11-22,10250,2017-11-23,1,PE,,,,,,,,,,,,,,2017
2017-11-23,10450,2017-11-23,0,CE,,,,,,,,,,,,,,2017
2017-11-23,10250,2017-11-23,0,PE,,,,,,,,,,,,,,2017
2017-11-24,10450,2017-11-30,6,CE,28.95,36.1875,36.1875,2017-11-24 10:05:00,41.9,27.3,-7.237500000000001,1913.8755980861245,-13851.674641148327,0.651375,-15098.325358851676,250.0,-1.5098325358851676,2017
2017-11-24,10250,2017-11-30,6,PE,21.95,27.4375,14.2,2017-11-24 15:30:00,22.2,14.2,7.75,1951.219512195122,15121.951219512195,0.3615,14416.585365853658,250.0,1.4416585365853658,2017
2017-11-27,10450,2017-11-30,3,CE,16.15,20.1875,20.1875,2017-11-27 14:12:00,33.4,13.5,-4.037500000000001,1913.8755980861245,-7727.27272727273,0.363375,-8422.727272727276,250.0,-0.8422727272727275,2017
2017-11-27,10250,2017-11-30,3,PE,17.5,21.875,7.3,2017-11-27 15:29:00,20.3,6.75,10.2,1951.219512195122,19902.43902439024,0.24800000000000003,19418.536585365855,250.0,1.9418536585365855,2017
2017-11-28,10500,2017-11-30,2,CE,9.4,11.75,11.75,2017-11-28 09:19:00,13.45,4.6,-2.3499999999999996,1904.7619047619048,-4476.190476190475,0.2115,-4879.047619047618,250.0,-0.48790476190476184,2017
2017-11-28,10300,2017-11-30,2,PE,14.4,18.0,18.0,2017-11-28 14:05:00,22.65,9.3,-3.5999999999999996,1941.747572815534,-6990.291262135922,0.324,-7619.417475728155,250.0,-0.7619417475728155,2017
2017-11-29,10500,2017-11-30,1,CE,6.7,8.375,1.55,2017-11-29 15:29:00,8.05,1.55,5.15,1904.7619047619048,9809.523809523811,0.0825,9652.380952380954,250.0,0.9652380952380953,2017
2017-11-29,10250,2017-11-30,1,PE,6.25,7.8125,5.0,2017-11-29 15:29:00,7.4,3.3,1.25,1951.219512195122,2439.0243902439024,0.1125,2219.512195121951,250.0,0.22195121951219512,2017
2017-11-30,10450,2017-11-30,0,CE,0.6,0.75,0.75,2017-11-30 09:17:00,0.9,0.05,-0.15000000000000002,1913.8755980861245,-287.0813397129187,0.013500000000000002,-312.9186602870814,250.0,-0.03129186602870814,2017
2017-11-30,10250,2017-11-30,0,PE,6.2,7.75,7.75,2017-11-30 09:26:00,28.15,0.8,-1.5499999999999998,1951.219512195122,-3024.3902439024387,0.13949999999999999,-3296.585365853658,250.0,-0.32965853658536576,2017
2017-12-01,10350,2017-12-07,6,CE,,,,,,,,,,,,,,2017
2017-12-01,10150,2017-12-07,6,PE,,,,,,,,,,,,,,2017
2017-12-04,10300,2017-12-07,3,CE,,,,,,,,,,,,,,2017
2017-12-04,10050,2017-12-07,3,PE,,,,,,,,,,,,,,2017
2017-12-05,10200,2017-12-07,2,CE,,,,,,,,,,,,,,2017
2017-12-05,10000,2017-12-07,2,PE,,,,,,,,,,,,,,2017
2017-12-06,10200,2017-12-07,1,CE,,,,,,,,,,,,,,2017
2017-12-06,10000,2017-12-07,1,PE,,,,,,,,,,,,,,2017
2017-12-07,10150,2017-12-07,0,CE,,,,,,,,,,,,,,2017
2017-12-07,9950,2017-12-07,0,PE,,,,,,,,,,,,,,2017
2017-12-08,10300,2017-12-14,6,CE,,,,,,,,,,,,,,2017
2017-12-08,10100,2017-12-14,6,PE,,,,,,,,,,,,,,2017
2017-12-11,10400,2017-12-14,3,CE,,,,,,,,,,,,,,2017
2017-12-11,10200,2017-12-14,3,PE,,,,,,,,,,,,,,2017
2017-12-12,10450,2017-12-14,2,CE,,,,,,,,,,,,,,2017
2017-12-12,10200,2017-12-14,2,PE,,,,,,,,,,,,,,2017
2017-12-13,10350,2017-12-14,1,CE,,,,,,,,,,,,,,2017
2017-12-13,10150,2017-12-14,1,PE,,,,,,,,,,,,,,2017
2017-12-14,10350,2017-12-14,0,CE,,,,,,,,,,,,,,2017
2017-12-14,10150,2017-12-14,0,PE,,,,,,,,,,,,,,2017
2017-12-15,10450,2017-12-21,6,CE,,,,,,,,,,,,,,2017
2017-12-15,10250,2017-12-21,6,PE,,,,,,,,,,,,,,2017
2017-12-18,10350,2017-12-21,3,CE,,,,,,,,,,,,,,2017
2017-12-18,10150,2017-12-21,3,PE,,,,,,,,,,,,,,2017
2017-12-19,10500,2017-12-21,2,CE,,,,,,,,,,,,,,2017
2017-12-19,10300,2017-12-21,2,PE,,,,,,,,,,,,,,2017
2017-12-20,10600,2017-12-21,1,CE,,,,,,,,,,,,,,2017
2017-12-20,10400,2017-12-21,1,PE,,,,,,,,,,,,,,2017
2017-12-21,10600,2017-12-21,0,CE,,,,,,,,,,,,,,2017
2017-12-21,10350,2017-12-21,0,PE,,,,,,,,,,,,,,2017
2017-12-22,10550,2017-12-28,6,CE,17.05,21.3125,21.3125,2017-12-22 10:11:00,26.4,17.4,-4.262499999999999,1895.7345971563982,-8080.568720379146,0.383625,-8807.81990521327,250.0,-0.8807819905213269,2017
2017-12-22,10350,2017-12-28,6,PE,23.9,29.875,12.05,2017-12-22 15:29:00,24.0,12.05,11.849999999999998,1932.3671497584542,22898.550724637676,0.35950000000000004,22203.864734299514,250.0,2.220386473429951,2017
2017-12-26,10600,2017-12-28,2,CE,8.7,10.875,10.875,2017-12-26 15:24:00,10.9,6.65,-2.1750000000000007,1886.7924528301887,-4103.773584905662,0.19575,-4473.113207547171,250.0,-0.4473113207547172,2017
2017-12-26,10400,2017-12-28,2,PE,16.75,20.9375,5.8,2017-12-26 15:30:00,17.45,5.75,10.95,1923.0769230769233,21057.69230769231,0.2255,20624.03846153846,250.00000000000006,2.062403846153846,2017
2017-12-27,10650,2017-12-28,1,CE,2.05,2.5625,2.5625,2017-12-27 09:18:00,3.9,0.6,-0.5125000000000002,1877.9342723004695,-962.441314553991,0.046125,-1049.06103286385,250.0,-0.104906103286385,2017
2017-12-27,10450,2017-12-28,1,PE,10.55,13.1875,13.1875,2017-12-27 14:46:00,19.05,3.85,-2.6374999999999993,1913.8755980861245,-5047.846889952152,0.237375,-5502.153110047846,250.0,-0.5502153110047846,2017
2017-12-28,10600,2017-12-28,0,CE,0.8,1.0,1.0,2017-12-28 09:16:00,1.5,0.05,-0.19999999999999996,1886.7924528301887,-377.3584905660377,0.018000000000000002,-411.32075471698107,250.0,-0.04113207547169811,2017
2017-12-28,10400,2017-12-28,0,PE,1.45,1.8125,1.8125,2017-12-28 10:02:00,3.5,0.05,-0.36250000000000004,1923.0769230769233,-697.1153846153848,0.032625,-759.8557692307694,250.00000000000006,-0.07598557692307693,2017
2017-12-29,10600,2018-01-04,6,CE,,,,,,,,,,,,,,2017
2017-12-29,10400,2018-01-04,6,PE,,,,,,,,,,,,,,2017
2018-01-01,10650,2018-01-04,3,CE,,,,,,,,,,,,,,2018
2018-01-01,10450,2018-01-04,3,PE,,,,,,,,,,,,,,2018
2018-01-02,10600,2018-01-04,2,CE,,,,,,,,,,,,,,2018
2018-01-02,10350,2018-01-04,2,PE,,,,,,,,,,,,,,2018
2018-01-03,10600,2018-01-04,1,CE,,,,,,,,,,,,,,2018
2018-01-03,10400,2018-01-04,1,PE,,,,,,,,,,,,,,2018
2018-01-04,10550,2018-01-04,0,CE,,,,,,,,,,,,,,2018
2018-01-04,10350,2018-01-04,0,PE,,,,,,,,,,,,,,2018
2018-01-05,10650,2018-01-11,6,CE,,,,,,,,,,,,,,2018
2018-01-05,10450,2018-01-11,6,PE,,,,,,,,,,,,,,2018
2018-01-08,10700,2018-01-11,3,CE,,,,,,,,,,,,,,2018
2018-01-08,10500,2018-01-11,3,PE,,,,,,,,,,,,,,2018
2018-01-09,10750,2018-01-11,2,CE,,,,,,,,,,,,,,2018
2018-01-09,10550,2018-01-11,2,PE,,,,,,,,,,,,,,2018
2018-01-10,10750,2018-01-11,1,CE,,,,,,,,,,,,,,2018
2018-01-10,10550,2018-01-11,1,PE,,,,,,,,,,,,,,2018
2018-01-11,10750,2018-01-11,0,CE,,,,,,,,,,,,,,2018
