week_start,entry_time,current week open,previous week high,previous week low,previous week range,multiplier%,high level,low level,strike,type,expiry,tag,entry price,exit price,exit_time,dte,slippage,final points,portfolio,index leverage,qty,PnL,ROI%,Trade Year,Hedge Strike,Hedge Entry Price,Hedge Exit Price,Qty,Hedge Points,Hedge PnL,Total PnL,Total ROI%
2020-01-24,2020-01-24 09:16:00,12174.55,12430.5,12088.8,341.7000000000007,14.033372896739541,12222.502035188158,12126.597964811841,12200,CE,2020-01-30,STRANGLE,75.0,93.4,2020-01-24 10:05:00,6,1.6840000000000002,-20.084000000000007,10000000,10,8196.72131147541,-164622.9508196722,-1.646229508196722,2020,12550,2.95,4.65,8196.72131147541,1.7000000000000002,13934.426229508199,-150688.52459016402,-1.5068852459016402
2020-01-24,2020-01-24 09:16:00,12174.55,12430.5,12088.8,341.7000000000007,14.033372896739541,12222.502035188158,12126.597964811841,12150,PE,2020-01-30,STRANGLE,49.7,71.15,2020-01-27 15:05:00,6,1.2085000000000001,-22.658500000000004,10000000,9,7407.407407407408,-167840.7407407408,-1.6784074074074078,2020,11800,6.75,5.25,7407.407407407408,-1.5,-11111.111111111111,-178951.8518518519,-1.789518518518519
2020-01-24,2020-01-24 11:15:00,12174.55,12430.5,12088.8,341.7000000000007,14.033372896739541,12222.502035188158,12126.597964811841,12200,CE,2020-01-30,RE-ENTRY,92.35,97.05,2020-01-24 11:35:00,6,1.894,-6.594000000000003,10000000,10,8196.72131147541,-54049.18032786888,-0.5404918032786888,2020,12550,3.95,4.05,8196.72131147541,0.09999999999999964,819.6721311475382,-53229.50819672134,-0.5322950819672134
2020-01-24,2020-01-27 09:15:00,12174.55,12430.5,12088.8,341.7000000000007,14.033372896739541,12222.502035188158,12126.597964811841,12200,CE,2020-01-30,RE-ENTRY,45.3,0.05,2020-01-30 15:25:00,3,0.45349999999999996,44.7965,10000000,10,8196.72131147541,367184.42622950824,3.671844262295082,2020,12550,1.75,0.05,8196.72131147541,-1.7,-13934.426229508197,353250.00000000006,3.5325000000000006
2020-01-24,2020-01-28 09:25:00,12174.55,12430.5,12088.8,341.7000000000007,14.033372896739541,12222.502035188158,12126.597964811841,12150,PE,2020-01-30,RE-ENTRY,60.6,71.3,2020-01-28 10:05:00,2,1.3190000000000002,-12.018999999999997,10000000,9,7407.407407407408,-89029.6296296296,-0.890296296296296,2020,11800,3.55,3.7,7407.407407407408,0.15000000000000036,1111.1111111111138,-87918.5185185185,-0.8791851851851848
2020-01-24,2020-01-28 12:05:00,12174.55,12430.5,12088.8,341.7000000000007,14.033372896739541,12222.502035188158,12126.597964811841,12150,PE,2020-01-30,RE-ENTRY,57.05,71.25,2020-01-28 12:35:00,2,1.2830000000000001,-15.483000000000002,10000000,9,7407.407407407408,-114688.88888888892,-1.146888888888889,2020,11800,2.9,3.35,7407.407407407408,0.4500000000000002,3333.333333333335,-111355.55555555559,-1.113555555555556
2020-01-31,2020-01-31 09:16:00,12100.4,12272.05,12011.0,261.0499999999993,10.786833493107634,12128.559028833757,12072.240971166242,12150,CE,2020-02-06,STRANGLE,112.0,19.65,2020-02-06 09:15:00,6,1.3165,91.03349999999999,10000000,10,8230.45267489712,749246.9135802469,7.492469135802469,2020,12500,26.3,0.05,8230.45267489712,-26.25,-216049.3827160494,533197.5308641974,5.331975308641974
2020-01-31,2020-01-31 09:16:00,12100.4,12272.05,12011.0,261.0499999999993,10.786833493107634,12128.559028833757,12072.240971166242,12050,PE,2020-02-06,STRANGLE,137.85,134.3,2020-01-31 09:25:00,6,2.7215,0.8284999999999831,10000000,9,7468.879668049793,6187.966804979127,0.06187966804979127,2020,11700,30.15,30.75,7468.879668049793,0.6000000000000014,4481.327800829886,10669.294605809013,0.10669294605809013
2020-01-31,2020-02-05 14:25:00,12100.4,12272.05,12011.0,261.0499999999993,10.786833493107634,12128.559028833757,12072.240971166242,12050,PE,2020-02-06,RE-ENTRY,26.75,29.2,2020-02-05 14:35:00,1,0.5595,-3.009499999999999,10000000,9,7468.879668049793,-22477.593360995845,-0.22477593360995846,2020,11700,1.85,1.95,7468.879668049793,0.09999999999999987,746.8879668049783,-21730.705394190867,-0.21730705394190866
2020-01-31,2020-02-05 14:45:00,12100.4,12272.05,12011.0,261.0499999999993,10.786833493107634,12128.559028833757,12072.240971166242,12050,PE,2020-02-06,RE-ENTRY,22.1,0.05,2020-02-06 15:25:00,1,0.22150000000000003,21.828500000000002,10000000,9,7468.879668049793,163034.4398340249,1.630344398340249,2020,11700,1.65,0.05,7468.879668049793,-1.5999999999999999,-11950.207468879667,151084.23236514523,1.5108423236514523
2020-01-31,2020-02-06 09:25:00,12100.4,12272.05,12011.0,261.0499999999993,10.786833493107634,12128.559028833757,12072.240971166242,12150,CE,2020-02-06,RE-ENTRY,17.45,23.85,2020-02-06 09:35:00,0,0.413,-6.813000000000002,10000000,10,8230.45267489712,-56074.0740740741,-0.5607407407407411,2020,12500,0.1,0.1,8230.45267489712,0.0,0.0,-56074.0740740741,-0.5607407407407411
2020-01-31,2020-02-06 09:55:00,12100.4,12272.05,12011.0,261.0499999999993,10.786833493107634,12128.559028833757,12072.240971166242,12150,CE,2020-02-06,RE-ENTRY,16.35,19.8,2020-02-06 11:45:00,0,0.36150000000000004,-3.811499999999999,10000000,10,8230.45267489712,-31370.37037037037,-0.3137037037037037,2020,12500,0.05,0.1,8230.45267489712,0.05,411.522633744856,-30958.847736625514,-0.3095884773662551
2020-02-07,2020-02-07 09:16:00,12151.15,12160.45,11615.75,544.7000000000007,22.413516416141714,12273.236423918725,12029.063576081275,12250,CE,2020-02-13,STRANGLE,22.25,0.05,2020-02-13 15:25:00,6,0.223,21.977,10000000,10,8163.265306122449,179404.08163265308,1.7940408163265307,2020,12600,1.35,0.05,8163.265306122449,-1.3,-10612.244897959185,168791.8367346939,1.6879183673469391
2020-02-07,2020-02-07 09:16:00,12151.15,12160.45,11615.75,544.7000000000007,22.413516416141714,12273.236423918725,12029.063576081275,12050,PE,2020-02-13,STRANGLE,59.95,87.25,2020-02-10 09:55:00,6,1.472,-28.772,10000000,9,7468.879668049793,-214894.6058091286,-2.148946058091286,2020,11700,6.4,4.65,7468.879668049793,-1.75,-13070.539419087138,-227965.14522821576,-2.2796514522821574
2020-02-07,2020-02-10 12:05:00,12151.15,12160.45,11615.75,544.7000000000007,22.413516416141714,12273.236423918725,12029.063576081275,12050,PE,2020-02-13,RE-ENTRY,79.85,85.7,2020-02-10 12:25:00,3,1.6555000000000002,-7.5055000000000085,10000000,9,7468.879668049793,-56057.67634854778,-0.5605767634854778,2020,11700,3.85,3.8,7468.879668049793,-0.050000000000000266,-373.4439834024916,-56431.12033195027,-0.5643112033195027
2020-02-07,2020-02-10 15:05:00,12151.15,12160.45,11615.75,544.7000000000007,22.413516416141714,12273.236423918725,12029.063576081275,12050,PE,2020-02-13,RE-ENTRY,71.25,0.05,2020-02-13 15:25:00,3,0.713,70.48700000000001,10000000,9,7468.879668049793,526458.9211618258,5.264589211618258,2020,11700,3.3,0.05,7468.879668049793,-3.25,-24273.858921161827,502185.0622406639,5.021850622406639
2020-02-14,2020-02-14 09:16:00,12190.15,12231.55,11990.8,240.75,9.874775946153246,12213.923523090363,12166.376476909636,12200,CE,2020-02-20,STRANGLE,85.0,88.0,2020-02-14 09:15:00,6,1.73,-4.73,10000000,10,8196.72131147541,-38770.491803278695,-0.38770491803278695,2020,12550,1.9,1.9,8196.72131147541,0.0,0.0,-38770.491803278695,-0.38770491803278695
2020-02-14,2020-02-14 09:16:00,12190.15,12231.55,11990.8,240.75,9.874775946153246,12213.923523090363,12166.376476909636,12150,PE,2020-02-20,STRANGLE,40.2,68.95,2020-02-14 10:45:00,6,1.0915000000000001,-29.8415,10000000,9,7407.407407407408,-221048.14814814818,-2.210481481481482,2020,11800,2.6,5.55,7407.407407407408,2.9499999999999997,21851.85185185185,-199196.29629629632,-1.9919629629629632
2020-02-14,2020-02-14 09:55:00,12190.15,12231.55,11990.8,240.75,9.874775946153246,12213.923523090363,12166.376476909636,12200,CE,2020-02-20,RE-ENTRY,70.65,0.05,2020-02-20 15:25:00,6,0.7070000000000001,69.89300000000001,10000000,10,8196.72131147541,572893.442622951,5.72893442622951,2020,12550,1.55,0.05,8196.72131147541,-1.5,-12295.081967213115,560598.3606557379,5.605983606557379
2020-02-21,2020-02-21 09:16:00,12012.55,12246.5,11908.3,338.2000000000007,14.076944528846944,12060.15822639656,11964.94177360344,12050,CE,2020-02-27,STRANGLE,49.0,0.05,2020-02-27 15:25:00,6,0.4905,48.459500000000006,10000000,10,8298.755186721992,402153.5269709544,4.021535269709544,2020,12400,1.65,0.05,8298.755186721992,-1.5999999999999999,-13278.008298755185,388875.5186721992,3.8887551867219923
2020-02-21,2020-02-21 09:16:00,12012.55,12246.5,11908.3,338.2000000000007,14.076944528846944,12060.15822639656,11964.94177360344,11950,PE,2020-02-27,STRANGLE,65.1,92.2,2020-02-24 09:15:00,6,1.5730000000000002,-28.67300000000001,10000000,9,7531.380753138075,-215947.2803347281,-2.159472803347281,2020,11600,5.65,6.15,7531.380753138075,0.5,3765.6903765690377,-212181.58995815905,-2.121815899581591
2020-02-21,2020-02-24 11:45:00,12012.55,12246.5,11908.3,338.2000000000007,14.076944528846944,12060.15822639656,11964.94177360344,11950,PE,2020-02-27,RE-ENTRY,68.35,72.95,2020-02-24 12:05:00,3,1.413,-6.013000000000009,10000000,9,7531.380753138075,-45286.192468619316,-0.4528619246861932,2020,11600,3.9,4.45,7531.380753138075,0.5500000000000003,4142.259414225943,-41143.933054393376,-0.4114393305439338
2020-02-21,2020-02-24 12:15:00,12012.55,12246.5,11908.3,338.2000000000007,14.076944528846944,12060.15822639656,11964.94177360344,11950,PE,2020-02-27,RE-ENTRY,68.9,80.45,2020-02-24 12:35:00,3,1.4935000000000003,-13.043499999999998,10000000,9,7531.380753138075,-98235.56485355647,-0.9823556485355647,2020,11600,4.0,5.3,7531.380753138075,1.2999999999999998,9790.794979079497,-88444.76987447697,-0.8844476987447698
2020-02-28,2020-02-28 09:16:00,11382.0,12012.55,11536.95,475.59999999999854,20.892637497803484,11481.365383939554,11282.634616060446,11500,CE,2020-03-05,STRANGLE,81.3,0.05,2020-03-05 15:25:00,6,0.8135,80.4365,10000000,10,8695.652173913044,699447.8260869565,6.994478260869566,2020,11850,5.1,0.05,8695.652173913044,-5.05,-43913.04347826087,655534.7826086957,6.555347826086957
2020-02-28,2020-02-28 09:16:00,11382.0,12012.55,11536.95,475.59999999999854,20.892637497803484,11481.365383939554,11282.634616060446,11300,PE,2020-03-05,STRANGLE,136.75,171.65,2020-02-28 11:55:00,6,3.0839999999999996,-37.98400000000001,10000000,9,7964.601769911505,-302527.43362831866,-3.0252743362831866,2020,10950,0.0,0.0,7964.601769911505,0.0,0.0,-302527.43362831866,-3.0252743362831866
2020-02-28,2020-02-28 12:45:00,11382.0,12012.55,11536.95,475.59999999999854,20.892637497803484,11481.365383939554,11282.634616060446,11300,PE,2020-03-05,RE-ENTRY,148.95,162.55,2020-02-28 13:15:00,6,3.115,-16.715000000000025,10000000,9,7964.601769911505,-133128.318584071,-1.3312831858407101,2020,10950,0.0,0.0,7964.601769911505,0.0,0.0,-133128.318584071,-1.3312831858407101
2020-02-28,2020-02-28 13:25:00,11382.0,12012.55,11536.95,475.59999999999854,20.892637497803484,11481.365383939554,11282.634616060446,11300,PE,2020-03-05,RE-ENTRY,155.15,165.9,2020-02-28 13:55:00,6,3.2105,-13.9605,10000000,9,7964.601769911505,-111189.82300884956,-1.1118982300884956,2020,10950,0.0,0.0,7964.601769911505,0.0,0.0,-111189.82300884956,-1.1118982300884956
2020-02-28,2020-03-02 09:15:00,11382.0,12012.55,11536.95,475.59999999999854,20.892637497803484,11481.365383939554,11282.634616060446,11300,PE,2020-03-05,RE-ENTRY,114.7,227.9,2020-03-02 14:55:00,3,3.426,-116.626,10000000,9,7964.601769911505,-928879.6460176992,-9.288796460176991,2020,10950,32.5,114.75,7964.601769911505,82.25,655088.4955752213,-273791.1504424779,-2.7379115044247793
2020-02-28,2020-03-03 09:15:00,11382.0,12012.55,11536.95,475.59999999999854,20.892637497803484,11481.365383939554,11282.634616060446,11300,PE,2020-03-05,RE-ENTRY,122.95,139.9,2020-03-03 09:25:00,2,2.6285000000000003,-19.578500000000002,10000000,9,7964.601769911505,-155934.9557522124,-1.5593495575221241,2020,10950,36.1,44.95,7964.601769911505,8.850000000000001,70486.72566371683,-85448.23008849558,-0.8544823008849558
2020-03-06,2020-03-06 09:16:00,10942.65,11432.8,11036.7,396.09999999999854,18.098906571991176,11014.339768931657,10870.960231068342,11000,CE,2020-03-12,STRANGLE,122.8,0.1,2020-03-12 15:25:00,6,1.2289999999999999,121.471,10000000,10,9090.90909090909,1104281.8181818181,11.04281818181818,2020,11350,21.35,0.05,9090.90909090909,-21.3,-193636.36363636362,910645.4545454545,9.106454545454545
2020-03-06,2020-03-06 09:16:00,10942.65,11432.8,11036.7,396.09999999999854,18.098906571991176,11014.339768931657,10870.960231068342,10850,PE,2020-03-12,STRANGLE,183.75,217.0,2020-03-09 09:15:00,6,4.0075,-37.2575,10000000,9,8294.930875576038,-309048.38709677424,-3.0904838709677422,2020,10500,67.4,64.6,8294.930875576038,-2.8000000000000114,-23225.806451613,-332274.19354838727,-3.3227419354838723
2020-04-17,2020-04-17 09:16:00,9323.45,9260.55,8823.2,437.34999999999854,23.454300714864054,9426.027384176457,9220.872615823544,9450,CE,2020-04-23,STRANGLE,127.65,0.05,2020-04-23 15:25:00,6,1.2770000000000001,126.32300000000001,10000000,10,10582.010582010582,1336751.3227513228,13.367513227513227,2020,9750,46.3,0.05,10582.010582010582,-46.25,-489417.9894179894,847333.3333333334,8.473333333333334
2020-04-17,2020-04-17 09:16:00,9323.45,9260.55,8823.2,437.34999999999854,23.454300714864054,9426.027384176457,9220.872615823544,9200,PE,2020-04-23,STRANGLE,151.35,224.8,2020-04-17 10:25:00,6,3.7615,-77.21150000000002,10000000,9,9782.608695652174,-755329.891304348,-7.55329891304348,2020,8900,61.95,101.3,9782.608695652174,39.349999999999994,384945.65217391297,-370384.23913043505,-3.7038423913043506
2020-04-17,2020-04-17 14:55:00,9323.45,9260.55,8823.2,437.34999999999854,23.454300714864054,9426.027384176457,9220.872615823544,9200,PE,2020-04-23,RE-ENTRY,160.5,258.75,2020-04-21 09:15:00,6,4.1925,-102.4425,10000000,9,9782.608695652174,-1002154.8913043478,-10.021548913043478,2020,8900,64.65,93.6,9782.608695652174,28.94999999999999,283206.5217391303,-718948.3695652175,-7.189483695652175
2020-04-17,2020-04-23 09:25:00,9323.45,9260.55,8823.2,437.34999999999854,23.454300714864054,9426.027384176457,9220.872615823544,9200,PE,2020-04-23,RE-ENTRY,51.05,0.05,2020-04-23 15:25:00,0,0.5109999999999999,50.489,10000000,9,9782.608695652174,493914.1304347826,4.939141304347825,2020,8900,1.5,0.05,9782.608695652174,-1.45,-14184.782608695652,479729.3478260869,4.797293478260869
2020-04-24,2020-04-24 09:16:00,9163.9,9390.2,8910.45,479.75,26.176082235729332,9289.479754525912,9038.320245474088,9300,CE,2020-04-30,STRANGLE,103.8,128.15,2020-04-27 09:15:00,6,2.3195,-26.66950000000001,10000000,10,10752.68817204301,-286768.8172043012,-2.8676881720430116,2020,9600,21.95,27.7,10752.68817204301,5.75,61827.95698924731,-224940.8602150539,-2.249408602150539
2020-04-24,2020-04-24 09:16:00,9163.9,9390.2,8910.45,479.75,26.176082235729332,9289.479754525912,9038.320245474088,9050,PE,2020-04-30,STRANGLE,116.9,0.1,2020-04-30 15:25:00,6,1.17,115.63000000000001,10000000,9,9944.75138121547,1149911.602209945,11.49911602209945,2020,8800,55.75,0.05,9944.75138121547,-55.7,-553922.6519337017,595988.9502762433,5.959889502762432
2020-04-24,2020-04-27 14:35:00,9163.9,9390.2,8910.45,479.75,26.176082235729332,9289.479754525912,9038.320245474088,9300,CE,2020-04-30,RE-ENTRY,120.75,128.4,2020-04-27 14:45:00,3,2.4915000000000003,-10.141500000000006,10000000,10,10752.68817204301,-109048.38709677426,-1.0904838709677427,2020,9600,25.0,26.2,10752.68817204301,1.1999999999999993,12903.225806451605,-96145.16129032265,-0.9614516129032266
2020-04-24,2020-04-27 15:05:00,9163.9,9390.2,8910.45,479.75,26.176082235729332,9289.479754525912,9038.320245474088,9300,CE,2020-04-30,RE-ENTRY,125.2,125.95,2020-04-27 15:25:00,3,2.5115000000000003,-3.2615000000000003,10000000,10,10752.68817204301,-35069.89247311828,-0.35069892473118275,2020,9600,23.75,21.7,10752.68817204301,-2.0500000000000007,-22043.01075268818,-57112.903225806454,-0.5711290322580646
2020-04-24,2020-04-28 09:45:00,9163.9,9390.2,8910.45,479.75,26.176082235729332,9289.479754525912,9038.320245474088,9300,CE,2020-04-30,RE-ENTRY,100.7,104.0,2020-04-28 10:25:00,2,2.0469999999999997,-5.346999999999997,10000000,10,10752.68817204301,-57494.62365591394,-0.5749462365591395,2020,9600,14.75,14.35,10752.68817204301,-0.40000000000000036,-4301.075268817208,-61795.69892473115,-0.6179569892473115
2020-04-24,2020-04-28 12:15:00,9163.9,9390.2,8910.45,479.75,26.176082235729332,9289.479754525912,9038.320245474088,9300,CE,2020-04-30,RE-ENTRY,93.85,96.75,2020-04-28 12:25:00,2,1.906,-4.806000000000005,10000000,10,10752.68817204301,-51677.41935483876,-0.5167741935483877,2020,9600,12.05,11.75,10752.68817204301,-0.3000000000000007,-3225.8064516129107,-54903.22580645167,-0.5490322580645167
2020-05-01,2020-05-01 09:16:00,9533.5,9889.05,9142.25,746.7999999999993,39.16714742749249,9826.000256988513,9240.999743011487,9850,CE,2020-05-07,STRANGLE,16.25,0.05,2020-05-07 15:25:00,6,0.163,16.037,10000000,10,10152.284263959391,162812.18274111673,1.6281218274111673,2020,10150,6.4,0.05,10152.284263959391,-6.3500000000000005,-64467.00507614214,98345.17766497459,0.9834517766497459
2020-05-01,2020-05-01 09:16:00,9533.5,9889.05,9142.25,746.7999999999993,39.16714742749249,9826.000256988513,9240.999743011487,9250,PE,2020-05-07,STRANGLE,99.0,156.85,2020-05-05 14:45:00,6,2.5585,-60.4085,10000000,9,9729.72972972973,-587758.3783783783,-5.877583783783784,2020,8950,49.0,54.0,9729.72972972973,5.0,48648.648648648654,-539109.7297297297,-5.391097297297297
2020-05-01,2020-05-06 09:55:00,9533.5,9889.05,9142.25,746.7999999999993,39.16714742749249,9826.000256988513,9240.999743011487,9250,PE,2020-05-07,RE-ENTRY,119.45,112.0,2020-05-06 14:15:00,1,2.3145,5.135500000000003,10000000,9,9729.72972972973,49967.027027027056,0.49967027027027056,2020,8950,28.75,18.1,9729.72972972973,-10.649999999999999,-103621.62162162161,-53654.59459459456,-0.5365459459459456
2020-05-01,2020-05-06 14:55:00,9533.5,9889.05,9142.25,746.7999999999993,39.16714742749249,9826.000256988513,9240.999743011487,9250,PE,2020-05-07,RE-ENTRY,82.2,75.4,2020-05-07 09:25:00,1,1.5760000000000003,5.223999999999997,10000000,9,9729.72972972973,50828.10810810808,0.5082810810810808,2020,8950,13.25,1.9,9729.72972972973,-11.35,-110432.43243243243,-59604.32432432435,-0.5960432432432434
2020-05-01,2020-05-07 09:45:00,9533.5,9889.05,9142.25,746.7999999999993,39.16714742749249,9826.000256988513,9240.999743011487,9250,PE,2020-05-07,RE-ENTRY,57.5,59.2,2020-05-07 10:05:00,0,1.167,-2.8670000000000027,10000000,9,9729.72972972973,-27895.135135135162,-0.27895135135135163,2020,8950,1.25,0.95,9729.72972972973,-0.30000000000000004,-2918.9189189189196,-30814.054054054082,-0.3081405405405408
2020-05-08,2020-05-08 09:16:00,9376.95,9533.5,9117.35,416.14999999999964,22.190051136030352,9469.29389780259,9284.606102197411,9450,CE,2020-05-14,STRANGLE,111.45,0.05,2020-05-14 15:25:00,6,1.115,110.28500000000001,10000000,10,10582.010582010582,1167037.037037037,11.670370370370371,2020,9750,31.65,0.05,10582.010582010582,-31.599999999999998,-334391.53439153434,832645.5026455028,8.326455026455028
2020-05-08,2020-05-08 09:16:00,9376.95,9533.5,9117.35,416.14999999999964,22.190051136030352,9469.29389780259,9284.606102197411,9300,PE,2020-05-14,STRANGLE,149.2,189.15,2020-05-08 14:35:00,6,3.3835,-43.333500000000015,10000000,9,9677.41935483871,-419356.4516129034,-4.193564516129034,2020,9000,51.8,74.95,9677.41935483871,23.150000000000006,224032.2580645162,-195324.19354838718,-1.9532419354838717
2020-05-08,2020-05-11 09:15:00,9376.95,9533.5,9117.35,416.14999999999964,22.190051136030352,9469.29389780259,9284.606102197411,9300,PE,2020-05-14,RE-ENTRY,96.85,139.3,2020-05-11 14:35:00,3,2.3615,-44.81150000000002,10000000,9,9677.41935483871,-433659.677419355,-4.33659677419355,2020,9000,26.35,34.1,9677.41935483871,7.75,75000.0,-358659.677419355,-3.58659677419355
2020-05-08,2020-05-13 09:15:00,9376.95,9533.5,9117.35,416.14999999999964,22.190051136030352,9469.29389780259,9284.606102197411,9300,PE,2020-05-14,RE-ENTRY,57.6,74.4,2020-05-14 09:15:00,1,1.32,-18.120000000000005,10000000,9,9677.41935483871,-175354.83870967748,-1.753548387096775,2020,9000,10.7,1.1,9677.41935483871,-9.6,-92903.22580645162,-268258.0645161291,-2.682580645161291
2020-05-15,2020-05-15 09:16:00,9182.4,9584.2,9044.1,540.1000000000004,29.409522564906798,9341.240831373061,9023.559168626938,9350,CE,2020-05-21,STRANGLE,72.5,0.05,2020-05-21 15:25:00,6,0.7255,71.7245,10000000,10,10695.187165775402,767106.9518716579,7.671069518716578,2020,9650,24.95,0.05,10695.187165775402,-24.9,-266310.1604278075,500796.7914438504,5.007967914438504
2020-05-15,2020-05-15 09:16:00,9182.4,9584.2,9044.1,540.1000000000004,29.409522564906798,9341.240831373061,9023.559168626938,9000,PE,2020-05-21,STRANGLE,125.75,193.5,2020-05-18 09:35:00,6,3.1925,-70.9425,10000000,9,10000.0,-709425.0,-7.09425,2020,8750,48.25,96.05,10000.0,47.8,478000.0,-231425.0,-2.31425
2020-05-15,2020-05-20 14:15:00,9182.4,9584.2,9044.1,540.1000000000004,29.409522564906798,9341.240831373061,9023.559168626938,9000,PE,2020-05-21,RE-ENTRY,45.3,0.05,2020-05-21 15:25:00,1,0.45349999999999996,44.7965,10000000,9,10000.0,447965.0,4.47965,2020,8750,5.75,0.05,10000.0,-5.7,-57000.0,390965.0,3.90965
2020-05-22,2020-05-22 09:16:00,9067.9,9182.4,8807.5,374.89999999999964,20.671820377375116,9145.39865459478,8990.40134540522,9150,CE,2020-05-28,STRANGLE,68.3,61.75,2020-05-27 12:55:00,6,1.3005000000000002,5.249499999999997,10000000,10,10928.96174863388,57371.58469945352,0.5737158469945352,2020,9400,21.6,3.6,10928.96174863388,-18.0,-196721.31147540984,-139349.7267759563,-1.393497267759563
2020-05-22,2020-05-22 09:16:00,9067.9,9182.4,8807.5,374.89999999999964,20.671820377375116,9145.39865459478,8990.40134540522,9000,PE,2020-05-28,STRANGLE,119.45,155.4,2020-05-22 10:45:00,6,2.7485000000000004,-38.6985,10000000,9,10000.0,-386985.0,-3.86985,2020,8750,44.45,63.95,10000.0,19.5,195000.0,-191985.0,-1.91985
2020-05-22,2020-05-22 11:05:00,9067.9,9182.4,8807.5,374.89999999999964,20.671820377375116,9145.39865459478,8990.40134540522,9000,PE,2020-05-28,RE-ENTRY,140.3,147.0,2020-05-22 13:15:00,6,2.873,-9.57299999999999,10000000,9,10000.0,-95729.9999999999,-0.957299999999999,2020,8750,53.6,55.5,10000.0,1.8999999999999986,18999.999999999985,-76729.99999999991,-0.7672999999999992
2020-05-22,2020-05-22 13:25:00,9067.9,9182.4,8807.5,374.89999999999964,20.671820377375116,9145.39865459478,8990.40134540522,9000,PE,2020-05-28,RE-ENTRY,139.85,0.05,2020-05-28 15:25:00,6,1.399,138.40099999999998,10000000,9,10000.0,1384009.9999999998,13.840099999999998,2020,8750,49.95,0.05,10000.0,-49.900000000000006,-499000.00000000006,885009.9999999998,8.850099999999998
2020-05-29,2020-05-29 09:16:00,9422.2,9509.5,8969.2,540.2999999999993,28.671647810490082,9577.112913120078,9267.287086879924,9600,CE,2020-06-04,STRANGLE,45.15,83.7,2020-05-29 14:55:00,6,1.2885,-39.8385,10000000,10,10416.666666666666,-414984.375,-4.14984375,2020,9900,6.3,13.3,10416.666666666666,7.000000000000001,72916.66666666667,-342067.7083333333,-3.4206770833333326
2020-05-29,2020-05-29 09:16:00,9422.2,9509.5,8969.2,540.2999999999993,28.671647810490082,9577.112913120078,9267.287086879924,9250,PE,2020-06-04,STRANGLE,83.5,0.05,2020-06-04 15:25:00,6,0.8355,82.6145,10000000,9,9729.72972972973,803816.7567567568,8.038167567567568,2020,8950,25.25,0.05,9729.72972972973,-25.2,-245189.1891891892,558627.5675675676,5.586275675675676
2020-05-29,2020-05-29 15:15:00,9422.2,9509.5,8969.2,540.2999999999993,28.671647810490082,9577.112913120078,9267.287086879924,9600,CE,2020-06-04,RE-ENTRY,80.7,204.6,2020-06-01 09:15:00,6,2.853,-126.75299999999999,10000000,10,10416.666666666666,-1320343.7499999998,-13.203437499999996,2020,9900,13.5,55.7,10416.666666666666,42.2,439583.3333333333,-880760.4166666665,-8.807604166666666
2020-06-05,2020-06-05 09:16:00,10093.8,10175.7,9377.9,797.8000000000011,39.51930888268051,10409.085046266026,9778.514953733973,10400,CE,2020-06-11,STRANGLE,41.95,0.05,2020-06-11 15:25:00,6,0.42,41.480000000000004,10000000,10,9615.384615384615,398846.1538461539,3.9884615384615385,2020,10700,10.15,0.1,9615.384615384615,-10.05,-96634.61538461539,302211.5384615385,3.0221153846153848
2020-06-05,2020-06-05 09:16:00,10093.8,10175.7,9377.9,797.8000000000011,39.51930888268051,10409.085046266026,9778.514953733973,9800,PE,2020-06-11,STRANGLE,52.5,0.05,2020-06-11 15:25:00,6,0.5255,51.9245,10000000,9,9183.673469387755,476857.6530612245,4.768576530612245,2020,9500,15.25,0.05,9183.673469387755,-15.2,-139591.83673469388,337265.81632653065,3.3726581632653065
2020-06-12,2020-06-12 09:16:00,9544.95,10327.65,9886.0,441.64999999999964,23.135270483344573,9647.126922089692,9442.77307791031,9650,CE,2020-06-18,STRANGLE,171.65,185.4,2020-06-12 09:15:00,6,3.5705,-17.3205,10000000,10,10362.694300518135,-179487.04663212434,-1.7948704663212434,2020,9950,61.05,61.05,10362.694300518135,0.0,0.0,-179487.04663212434,-1.7948704663212434
2020-06-12,2020-06-12 09:16:00,9544.95,10327.65,9886.0,441.64999999999964,23.135270483344573,9647.126922089692,9442.77307791031,9450,PE,2020-06-18,STRANGLE,101.65,0.05,2020-06-18 15:25:00,6,1.0170000000000001,100.58300000000001,10000000,9,9523.809523809523,957933.3333333334,9.579333333333334,2020,9150,46.15,0.05,9523.809523809523,-46.1,-439047.619047619,518885.7142857144,5.188857142857144
2020-06-19,2020-06-19 09:16:00,10119.0,10110.6,9544.95,565.6499999999996,27.94989623480579,10277.098588052178,9960.901411947822,10300,CE,2020-06-25,STRANGLE,81.0,131.1,2020-06-22 09:15:00,6,2.121,-52.221,10000000,10,9708.73786407767,-506999.99999999994,-5.069999999999999,2020,10600,20.6,26.0,9708.73786407767,5.399999999999999,52427.184466019404,-454572.81553398055,-4.5457281553398055
2020-06-19,2020-06-19 09:16:00,10119.0,10110.6,9544.95,565.6499999999996,27.94989623480579,10277.098588052178,9960.901411947822,9950,PE,2020-06-25,STRANGLE,96.65,0.05,2020-06-25 15:25:00,6,0.9670000000000001,95.63300000000001,10000000,9,9045.226130653265,865022.1105527638,8.650221105527638,2020,9650,37.05,0.05,9045.226130653265,-37.0,-334673.3668341708,530348.7437185929,5.303487437185929
