Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%
2019-09-27,11593.1,11248.75,344.35000000000036,11388.45,40%,11526.19,11250.710000000001,low,11550,2019-10-10,6,NIFTY19101011550CE,CE,2019-10-04 12:56:00,17.3,2019-10-10 15:30:00,0.05,Expiry Closing,17.25,0.17350000000000002,17.0765,23376.623376623378,403246.75324675324,399190.9090909091,1.4935064935064937,1.4784848484848483,2019,11800,NIFTY19101011800CE,2.85,0.05,-2.8000000000000003,-65454.54545454546,333736.36363636365,3.708181818181818
2019-10-04,11399.9,11090.65,309.25,11257.7,40%,11381.400000000001,11134.0,high,11150,2019-10-17,3,NIFTY19101711150PE,PE,2019-10-14 11:10:00,22.0,2019-10-17 15:30:00,1.05,Expiry Closing,20.95,0.2305,20.7195,24215.2466367713,507309.4170403587,501727.80269058293,1.8789237668161434,1.8582511210762334,2019,10950,NIFTY19101710950PE,6.0,0.7,-5.3,-128340.80717488787,373386.9955156951,4.148744394618834
2019-10-11,11480.5,11189.5,291.0,11580.3,40%,11696.699999999999,11463.9,high,11450,2019-10-24,2,NIFTY19102411450PE,PE,2019-10-22 09:25:00,14.7,2019-10-24 15:30:00,0.05,Expiry Closing,14.649999999999999,0.1475,14.502499999999998,23580.786026200873,345458.51528384275,341980.3493449781,1.279475982532751,1.2665938864628818,2019,11200,NIFTY19102411200PE,3.45,0.05,-3.4000000000000004,-80174.67248908298,261805.67685589514,2.908951965065502
2019-10-18,11713.8,11535.95,177.84999999999854,11646.15,40%,11717.289999999999,11575.01,high,11600,2019-10-31,2,NIFTY19OCT11600PE,PE,2019-10-29 10:49:00,21.95,2019-10-31 15:30:00,0.05,Expiry Closing,21.9,0.22,21.68,23275.862068965514,509741.37931034475,504620.68965517235,1.8879310344827585,1.868965517241379,2019,11350,NIFTY19OCT11350PE,3.3,0.05,-3.25,-75646.55172413793,428974.13793103443,4.766379310344827
2019-10-18,11713.8,11535.95,177.84999999999854,11646.15,40%,11717.289999999999,11575.01,low,11700,2019-10-31,6,NIFTY19OCT11700CE,CE,2019-10-25 09:18:00,43.65,2019-10-29 10:35:00,71.6,SL Hit,-27.949999999999996,1.1525,-29.102499999999996,23076.923076923078,-644999.9999999999,-671596.1538461538,-2.3888888888888884,-2.4873931623931624,2019,11950,NIFTY19OCT11950CE,6.8,5.75,-1.0499999999999998,-24230.769230769227,-695826.923076923,-7.731410256410256
2019-11-01,12021.1,11843.35,177.75,11987.15,40%,12058.25,11916.05,low,12050,2019-11-14,6,NIFTY19111412050CE,CE,2019-11-08 15:06:00,25.7,2019-11-14 15:30:00,0.05,Expiry Closing,25.65,0.2575,25.3925,22406.63900414938,574730.2904564316,568960.5809128631,2.1286307053941904,2.107261410788382,2019,12300,NIFTY19111412300CE,2.4,0.05,-2.35,-52655.601659751046,516304.9792531121,5.736721991701246
2019-11-08,12033.95,11802.9,231.0500000000011,11904.2,40%,11996.62,11811.78,high,11800,2019-11-21,1,NIFTY19112111800PE,PE,2019-11-20 09:15:00,6.05,2019-11-21 15:30:00,0.05,Expiry Closing,6.0,0.061,5.939,22881.35593220339,137288.13559322036,135892.37288135593,0.5084745762711865,0.5033050847457627,2019,11550,NIFTY19112111550PE,1.1,0.1,-1.0,-22881.35593220339,113011.01694915254,1.2556779661016948
2019-11-15,12038.5,11867.8,170.70000000000073,11967.3,40%,12035.58,11899.019999999999,high,11900,2019-11-28,3,NIFTY19NOV11900PE,PE,2019-11-25 13:31:00,16.8,2019-11-28 15:30:00,0.05,Expiry Closing,16.75,0.1685,16.5815,22689.0756302521,380042.0168067227,376218.9075630252,1.407563025210084,1.3934033613445376,2019,11650,NIFTY19NOV11650PE,2.6,0.05,-2.5500000000000003,-57857.14285714286,318361.76470588235,3.5373529411764704
2019-11-15,12038.5,11867.8,170.70000000000073,11967.3,40%,12035.58,11899.019999999999,low,12050,2019-11-28,6,NIFTY19NOV12050CE,CE,2019-11-22 11:33:00,23.0,2019-11-25 13:31:00,62.05,SL Hit,-39.05,0.8505,-39.900499999999994,22406.63900414938,-874979.2531120332,-894036.0995850621,-3.240663900414938,-3.311244813278008,2019,12300,NIFTY19NOV12300CE,2.6,3.7,1.1,24647.30290456432,-869388.7966804978,-9.659875518672198
2019-11-22,12157.75,11883.6,274.14999999999964,12146.2,40%,12255.86,12036.54,low,12250,2019-12-05,6,NIFTY19120512250CE,CE,2019-11-29 11:55:00,11.05,2019-12-05 15:30:00,0.05,Expiry Closing,11.0,0.11100000000000002,10.889,22040.816326530614,242448.97959183675,240002.44897959183,0.8979591836734695,0.8888979591836734,2019,12500,NIFTY19120512500CE,1.6,0.05,-1.55,-34163.265306122456,205839.18367346938,2.2871020408163267
2019-11-29,12146.65,11935.5,211.14999999999964,12047.35,40%,12131.81,11962.890000000001,low,12150,2019-12-12,6,NIFTY19121212150CE,CE,2019-12-06 11:30:00,16.2,2019-12-12 15:30:00,0.05,Expiry Closing,16.15,0.1625,15.987499999999999,22222.222222222223,358888.8888888889,355277.77777777775,1.3292181069958848,1.315843621399177,2019,12400,NIFTY19121212400CE,1.55,0.05,-1.5,-33333.333333333336,321944.44444444444,3.5771604938271606
2019-12-06,12056.85,11832.5,224.35000000000036,12031.3,40%,12121.039999999999,11941.56,high,11950,2019-12-19,3,NIFTY19121911950PE,PE,2019-12-16 09:15:00,16.25,2019-12-19 15:30:00,0.05,Expiry Closing,16.2,0.163,16.037,22594.142259414228,366025.10460251046,362342.25941422593,1.3556485355648535,1.3420083682008368,2019,11700,NIFTY19121911700PE,3.3,0.05,-3.25,-73430.96234309624,288911.29707112967,3.210125523012552
2019-12-13,12267.35,12026.1,241.25,12266.45,40%,12362.95,12169.95,low,12350,2019-12-26,0,NIFTY19DEC12350CE,CE,2019-12-26 13:47:00,0.1,2019-12-26 15:30:00,0.05,Expiry Closing,0.05,0.0015000000000000002,0.0485,21862.34817813765,1093.1174089068825,1060.3238866396762,0.004048582995951417,0.003927125506072875,2019,12600,NIFTY19DEC12600CE,0.05,0.05,0.0,0.0,1060.3238866396762,0.011781376518218624
2019-12-20,12293.25,12120.1,173.14999999999964,12172.9,40%,12242.16,12103.64,high,12100,2020-01-02,6,NIFTY2010212100PE,PE,2019-12-27 15:06:00,11.3,2020-01-02 15:30:00,0.05,Expiry Closing,11.25,0.11350000000000002,11.1365,22314.049586776862,251033.0578512397,248500.41322314052,0.9297520661157026,0.9203719008264463,2019,11850,NIFTY2010211850PE,2.45,0.05,-2.4000000000000004,-53553.719008264474,194946.69421487604,2.166074380165289
2019-12-27,12289.75,12152.25,137.5,12261.1,40%,12316.1,12206.1,low,12300,2020-01-09,6,NIFTY2010912300CE,CE,2020-01-03 14:26:00,24.2,2020-01-09 15:30:00,0.05,Expiry Closing,24.15,0.2425,23.9075,21951.219512195123,530121.9512195121,524798.7804878049,1.963414634146341,1.94369918699187,2020,12550,NIFTY2010912550CE,1.5,0.05,-1.45,-31829.268292682926,492969.51219512196,5.477439024390244
2020-01-10,12389.0,12213.6,175.39999999999964,12328.4,40%,12398.56,12258.24,high,12250,2020-01-23,3,NIFTY2012312250PE,PE,2020-01-20 09:15:00,15.35,2020-01-21 09:15:00,89.6,SL Hit,-74.25,1.0494999999999999,-75.2995,22040.816326530614,-1636530.612244898,-1659662.448979592,-6.061224489795919,-6.146897959183672,2020,12000,NIFTY2012312000PE,2.6,10.4,7.800000000000001,171918.36734693882,-1487744.0816326533,-16.530489795918367
2020-01-10,12389.0,12213.6,175.39999999999964,12328.4,40%,12398.56,12258.24,low,12400,2020-01-23,3,NIFTY2012312400CE,CE,2020-01-20 13:12:00,14.3,2020-01-23 15:30:00,0.05,Expiry Closing,14.25,0.14350000000000002,14.1065,21774.1935483871,310282.2580645162,307157.6612903226,1.1491935483870968,1.1376209677419356,2020,12650,NIFTY2012312650CE,1.45,0.05,-1.4,-30483.870967741936,276673.79032258067,3.074153225806452
2020-01-17,12430.5,12088.8,341.7000000000007,12174.55,40%,12311.23,12037.869999999999,low,12300,2020-01-30,2,NIFTY20JAN12300CE,CE,2020-01-28 14:49:00,4.45,2020-01-30 15:30:00,0.1,Expiry Closing,4.3500000000000005,0.0455,4.304500000000001,21951.219512195123,95487.8048780488,94489.02439024393,0.3536585365853659,0.349959349593496,2020,12550,NIFTY20JAN12550CE,1.35,0.05,-1.3,-28536.58536585366,65952.43902439026,0.7328048780487807
2020-01-24,12272.05,12011.0,261.0499999999993,12100.4,40%,12204.82,11995.98,low,12200,2020-02-06,6,NIFTY2020612200CE,CE,2020-01-31 11:10:00,79.7,2020-02-06 15:30:00,0.05,Expiry Closing,79.65,0.7975,78.8525,22131.147540983606,1762745.9016393444,1745096.31147541,6.528688524590165,6.463319672131147,2020,12450,NIFTY2020612450CE,26.9,0.05,-26.849999999999998,-594221.3114754098,1150875.0,12.7875
2020-02-07,12231.55,11990.8,240.75,12190.15,40%,12286.449999999999,12093.85,low,12300,2020-02-20,3,NIFTY2022012300CE,CE,2020-02-17 09:22:00,10.9,2020-02-20 15:30:00,0.05,Expiry Closing,10.85,0.10950000000000001,10.740499999999999,21951.219512195123,238170.73170731709,235767.0731707317,0.8821138211382114,0.8732113821138211,2020,12550,NIFTY2022012550CE,1.15,0.05,-1.0999999999999999,-24146.341463414632,211620.73170731706,2.351341463414634
2020-02-14,12220.3,11908.3,312.0,12012.55,40%,12137.349999999999,11887.75,low,12150,2020-02-27,3,NIFTY20FEB12150CE,CE,2020-02-24 14:31:00,9.45,2020-02-27 15:30:00,0.1,Expiry Closing,9.35,0.09549999999999999,9.2545,22222.222222222223,207777.77777777778,205655.55555555556,0.7695473251028806,0.761687242798354,2020,12400,NIFTY20FEB12400CE,2.2,0.05,-2.1500000000000004,-47777.77777777779,157877.77777777778,1.7541975308641975
2020-02-21,12012.55,11536.95,475.59999999999854,11382.0,40%,11572.24,11191.76,low,11550,2020-03-05,6,NIFTY2030511550CE,CE,2020-02-28 15:00:00,27.45,2020-03-05 15:30:00,0.05,Expiry Closing,27.4,0.275,27.125,23376.623376623378,640519.4805194805,634090.9090909092,2.3722943722943723,2.3484848484848486,2020,11800,NIFTY2030511800CE,5.65,0.05,-5.6000000000000005,-130909.09090909093,503181.81818181823,5.590909090909091
2020-02-28,11432.8,11036.7,396.09999999999854,10942.65,40%,11101.089999999998,10784.210000000001,low,11100,2020-03-12,3,NIFTY2031211100CE,CE,2020-03-09 09:15:00,10.05,2020-03-12 15:30:00,0.15,Expiry Closing,9.9,0.10200000000000001,9.798,24324.324324324327,240810.81081081086,238329.72972972976,0.891891891891892,0.8827027027027027,2020,11300,NIFTY2031211300CE,3.4,0.05,-3.35,-81486.4864864865,156843.24324324325,1.7427027027027027
2020-03-06,11034.5,9508.4,1526.1000000000004,9107.6,40%,9718.04,8497.16,high,8500,2020-03-19,6,NIFTY203198500PE,PE,2020-03-13 10:52:00,150.0,2020-03-13 10:56:00,75.25,SL Hit,74.75,2.2525,72.4975,31764.70588235294,2374411.7647058824,2302861.7647058824,8.794117647058822,8.529117647058824,2020,8350,NIFTY203198350PE,0.0,0.0,0.0,0.0,2302861.7647058824,25.58735294117647
2020-03-06,11034.5,9508.4,1526.1000000000004,9107.6,40%,9718.04,8497.16,low,9700,2020-03-19,6,NIFTY203199700CE,CE,2020-03-13 10:06:00,138.0,2020-03-19 15:30:00,0.05,Expiry Closing,137.95,1.3805,136.56949999999998,27835.05154639175,3839845.360824742,3801419.0721649476,14.22164948453608,14.079329896907213,2020,9900,NIFTY203199900CE,100.0,0.05,-99.95,-2782113.4020618554,1019305.6701030922,11.325618556701025
2020-03-20,8882.6,7512.25,1370.3500000000004,8949.1,40%,9497.24,8400.960000000001,low,9500,2020-04-01,2,NIFTY204019500CE,CE,2020-03-30 09:15:00,23.9,2020-04-01 15:30:00,0.05,Expiry Closing,23.849999999999998,0.2395,23.6105,28421.052631578947,677842.1052631579,671035.2631578947,2.5105263157894733,2.4853157894736837,2020,9700,NIFTY204019700CE,14.85,0.05,-14.799999999999999,-420631.57894736837,250403.68421052635,2.782263157894737
2020-03-27,9038.5,8199.7,838.7999999999993,8356.55,40%,8692.07,8021.03,high,8000,2020-04-09,2,NIFTY204098000PE,PE,2020-04-07 13:58:00,23.75,2020-04-09 15:30:00,0.1,Expiry Closing,23.65,0.23850000000000002,23.4115,33750.0,798187.5,790138.125,2.95625,2.9264375,2020,7850,NIFTY204097850PE,16.55,0.05,-16.5,-556875.0,233263.125,2.5918125
2020-04-10,9260.55,8823.2,437.34999999999854,9323.45,40%,9498.39,9148.510000000002,low,9500,2020-04-23,6,NIFTY204239500CE,CE,2020-04-17 10:48:00,77.3,2020-04-17 15:13:00,97.35,SL Hit,-20.049999999999997,1.7464999999999997,-21.796499999999998,28421.052631578947,-569842.1052631577,-619479.4736842104,-2.110526315789473,-2.294368421052631,2020,9700,NIFTY204239700CE,37.75,43.95,6.200000000000003,176210.52631578955,-443268.9473684209,-4.925210526315787
2020-04-17,9390.2,8910.45,479.75,9163.9,40%,9355.8,8972.0,high,8950,2020-04-30,3,NIFTY20APR8950PE,PE,2020-04-27 10:18:00,27.25,2020-04-30 15:30:00,0.15,Expiry Closing,27.1,0.27399999999999997,26.826,30167.59776536313,817541.8994413409,809275.9776536314,3.0279329608938554,2.9973184357541904,2020,8750,NIFTY20APR8750PE,11.85,0.1,-11.75,-354469.27374301676,454806.7039106146,5.053407821229051
2020-04-24,9889.05,9142.25,746.7999999999993,9533.5,40%,9832.22,9234.78,low,9850,2020-05-07,2,NIFTY205079850CE,CE,2020-05-05 14:52:00,5.45,2020-05-07 15:30:00,0.05,Expiry Closing,5.4,0.055,5.345000000000001,27411.167512690357,148020.30456852794,146512.69035532998,0.5482233502538071,0.5426395939086296,2020,10050,NIFTY2050710050CE,2.4,0.05,-2.35,-64416.24365482234,82096.44670050763,0.9121827411167513
2020-05-01,9533.5,9117.35,416.14999999999964,9376.95,40%,9543.41,9210.490000000002,high,9200,2020-05-14,1,NIFTY205149200PE,PE,2020-05-13 09:15:00,14.35,2020-05-14 15:30:00,56.5,Expiry Closing,-42.15,0.7084999999999999,-42.8585,29347.82608695652,-1237010.8695652173,-1257803.804347826,-4.581521739130435,-4.658532608695652,2020,9000,NIFTY205149000PE,4.0,0.05,-3.95,-115923.91304347826,-1373727.7173913042,-15.263641304347823
2020-05-01,9533.5,9117.35,416.14999999999964,9376.95,40%,9543.41,9210.490000000002,low,9550,2020-05-14,2,NIFTY205149550CE,CE,2020-05-12 09:15:00,8.7,2020-05-13 09:15:00,98.35,SL Hit,-89.64999999999999,1.0705,-90.72049999999999,28272.251308900522,-2534607.3298429316,-2564872.7748691095,-9.38743455497382,-9.499528795811518,2020,9750,NIFTY205149750CE,2.8,49.05,46.25,1307591.623036649,-1257281.1518324604,-13.969790575916228
2020-05-08,9584.2,9044.1,540.1000000000004,9182.4,40%,9398.44,8966.359999999999,low,9400,2020-05-21,3,NIFTY205219400CE,CE,2020-05-18 09:42:00,23.4,2020-05-21 15:30:00,0.05,Expiry Closing,23.349999999999998,0.2345,23.115499999999997,28723.404255319147,670691.489361702,663955.8510638296,2.4840425531914887,2.4590957446808503,2020,9600,NIFTY205219600CE,8.6,0.05,-8.549999999999999,-245585.10638297867,418370.74468085094,4.648563829787233
2020-05-15,9182.4,8807.5,374.89999999999964,9067.9,40%,9217.859999999999,8917.94,high,8900,2020-05-28,1,NIFTY20MAY8900PE,PE,2020-05-27 13:38:00,6.9,2020-05-28 15:30:00,0.05,Expiry Closing,6.8500000000000005,0.0695,6.780500000000001,30337.07865168539,207808.98876404495,205700.56179775283,0.7696629213483147,0.7618539325842697,2020,8700,NIFTY20MAY8700PE,2.55,0.05,-2.5,-75842.69662921347,129857.86516853936,1.4428651685393261
2020-05-22,9509.5,8969.2,540.2999999999993,9422.2,40%,9638.32,9206.080000000002,high,9200,2020-06-04,3,NIFTY206049200PE,PE,2020-06-01 09:15:00,9.2,2020-06-04 15:30:00,0.05,Expiry Closing,9.149999999999999,0.0925,9.0575,29347.82608695652,268532.6086956521,265817.93478260865,0.9945652173913042,0.9845108695652173,2020,9000,NIFTY206049000PE,4.65,0.05,-4.6000000000000005,-135000.0,130817.93478260865,1.4535326086956515
2020-06-05,10327.65,9886.0,441.64999999999964,9544.95,40%,9721.61,9368.29,high,9350,2020-06-18,6,NIFTY206189350PE,PE,2020-06-12 10:35:00,62.5,2020-06-12 10:36:00,63.85,SL Hit,-1.3500000000000014,1.2635,-2.6135000000000015,28877.005347593586,-38983.95721925138,-75470.05347593589,-0.14438502673796808,-0.27951871657754024,2020,9150,NIFTY206189150PE,34.2,34.95,0.75,21657.75401069519,-53812.29946524069,-0.5979144385026745
2020-06-12,10110.6,9544.95,565.6499999999996,10119.0,40%,10345.26,9892.74,high,9900,2020-06-25,3,NIFTY20JUN9900PE,PE,2020-06-22 09:27:00,30.6,2020-06-25 15:30:00,0.05,Expiry Closing,30.55,0.30650000000000005,30.2435,27272.727272727272,833181.8181818182,824822.7272727273,3.0858585858585856,3.0548989898989896,2020,9700,NIFTY20JUN9700PE,16.8,0.05,-16.75,-456818.1818181818,368004.54545454547,4.088939393939394
2020-06-19,10552.75,10073.05,479.7000000000007,10378.9,40%,10570.78,10187.019999999999,high,10200,2020-07-02,0,NIFTY2070210200PE,PE,2020-07-02 12:45:00,0.35,2020-07-02 15:30:00,0.05,Expiry Closing,0.3,0.004,0.296,26470.58823529412,7941.176470588235,7835.294117647059,0.02941176470588235,0.029019607843137257,2020,10000,NIFTY2070210000PE,0.15,0.05,-0.09999999999999999,-2647.0588235294117,5188.235294117647,0.05764705882352941
2020-06-26,10597.25,10223.95,373.2999999999993,10614.95,40%,10764.27,10465.630000000001,high,10450,2020-07-09,3,NIFTY2070910450PE,PE,2020-07-06 11:46:00,24.2,2020-07-09 15:30:00,0.05,Expiry Closing,24.15,0.2425,23.9075,25837.320574162677,623971.2918660286,617705.7416267942,2.3110047846889947,2.2877990430622006,2020,10250,NIFTY2070910250PE,10.6,0.1,-10.5,-271291.8660287081,346413.8755980861,3.849043062200957
2020-07-03,10847.7,10563.05,284.65000000000146,10764.1,40%,10877.960000000001,10650.24,high,10650,2020-07-16,3,NIFTY2071610650PE,PE,2020-07-13 09:30:00,28.35,2020-07-16 15:30:00,0.05,Expiry Closing,28.3,0.28400000000000003,28.016000000000002,25352.112676056335,717464.7887323943,710264.7887323943,2.6572769953051645,2.6306103286384976,2020,10450,NIFTY2071610450PE,9.55,0.05,-9.5,-240845.07042253518,469419.71830985916,5.215774647887324
2020-07-03,10847.7,10563.05,284.65000000000146,10764.1,40%,10877.960000000001,10650.24,low,10900,2020-07-16,2,NIFTY2071610900CE,CE,2020-07-14 10:55:00,16.0,2020-07-16 15:30:00,0.05,Expiry Closing,15.95,0.1605,15.789499999999999,24770.64220183486,395091.743119266,391116.0550458715,1.4633027522935778,1.448577981651376,2020,11100,NIFTY2071611100CE,3.95,0.05,-3.9000000000000004,-96605.50458715597,294510.55045871553,3.2723394495412834
2020-07-10,10893.45,10563.25,330.2000000000007,10752.0,40%,10884.08,10619.92,high,10600,2020-07-23,6,NIFTY2072310600PE,PE,2020-07-17 15:03:00,30.5,2020-07-23 15:30:00,0.05,Expiry Closing,30.45,0.3055,30.1445,25471.698113207545,775613.2075471698,767831.6037735848,2.872641509433962,2.8438207547169814,2020,10400,NIFTY2072310400PE,14.0,0.1,-13.9,-354056.6037735849,413774.99999999994,4.597499999999999
2020-07-24,11341.05,11086.65,254.39999999999964,11139.5,40%,11241.26,11037.74,high,11050,2020-08-06,0,NIFTY2080611050PE,PE,2020-08-06 12:55:00,1.1,2020-08-06 15:30:00,0.05,Expiry Closing,1.05,0.011500000000000002,1.0385,24434.389140271494,25656.10859728507,25375.113122171948,0.09502262443438916,0.09398190045248868,2020,10850,NIFTY2080610850PE,0.3,0.05,-0.25,-6108.597285067874,19266.515837104074,0.21407239819004525
2020-07-24,11341.05,11086.65,254.39999999999964,11139.5,40%,11241.26,11037.74,low,11250,2020-08-06,6,NIFTY2080611250CE,CE,2020-07-31 13:35:00,41.15,2020-08-06 15:30:00,0.05,Expiry Closing,41.1,0.412,40.688,24000.0,986400.0,976512.0,3.6533333333333333,3.616711111111111,2020,11500,NIFTY2080611500CE,9.5,0.05,-9.45,-226799.99999999997,749712.0,8.330133333333333
2020-07-31,11256.15,10882.35,373.7999999999993,11186.65,40%,11336.17,11037.13,high,11050,2020-08-13,3,NIFTY2081311050PE,PE,2020-08-10 11:33:00,17.7,2020-08-13 15:30:00,0.05,Expiry Closing,17.65,0.1775,17.4725,24434.389140271494,431266.9683257918,426929.86425339367,1.5972850678733033,1.5812217194570137,2020,10850,NIFTY2081310850PE,6.35,0.05,-6.3,-153936.65158371042,272993.2126696833,3.0332579185520365
2020-08-07,11372.85,11145.2,227.64999999999964,11353.3,40%,11444.359999999999,11262.24,high,11250,2020-08-20,1,NIFTY2082011250PE,PE,2020-08-19 09:15:00,11.3,2020-08-20 15:30:00,0.05,Expiry Closing,11.25,0.11350000000000002,11.1365,24000.0,270000.0,267276.0,1.0,0.9899111111111111,2020,11000,NIFTY2082011000PE,3.25,0.05,-3.2,-76800.0,190476.0,2.1164
2020-08-07,11372.85,11145.2,227.64999999999964,11353.3,40%,11444.359999999999,11262.24,low,11450,2020-08-20,6,NIFTY2082011450CE,CE,2020-08-14 13:41:00,29.35,2020-08-18 14:03:00,33.05,SL Hit,-3.6999999999999957,0.624,-4.323999999999995,23580.786026200873,-87248.90829694313,-101963.31877729246,-0.3231441048034931,-0.3776419213973795,2020,11700,NIFTY2082011700CE,3.85,2.6,-1.25,-29475.98253275109,-131439.30131004355,-1.4604366812227063
2020-08-14,11458.6,11112.3,346.3000000000011,11409.65,40%,11548.17,11271.13,high,11250,2020-08-27,1,NIFTY20AUG11250PE,PE,2020-08-26 15:08:00,3.45,2020-08-27 15:30:00,0.05,Expiry Closing,3.4000000000000004,0.035,3.365,24000.0,81600.00000000001,80760.0,0.3022222222222223,0.2991111111111111,2020,11000,NIFTY20AUG11000PE,1.95,0.05,-1.9,-45600.0,35160.0,0.39066666666666666
2020-08-21,11616.5,11362.4,254.10000000000036,11602.95,40%,11704.59,11501.310000000001,high,11500,2020-09-03,3,NIFTY2090311500PE,PE,2020-08-31 09:15:00,16.0,2020-08-31 14:37:00,179.9,SL Hit,-163.9,1.959,-165.859,23478.260869565216,-3848086.9565217393,-3894080.8695652173,-14.25217391304348,-14.422521739130437,2020,11250,NIFTY2090311250PE,6.8,63.85,57.050000000000004,1339434.7826086958,-2554646.0869565215,-28.384956521739127
2020-08-21,11616.5,11362.4,254.10000000000036,11602.95,40%,11704.59,11501.310000000001,low,11700,2020-09-03,3,NIFTY2090311700CE,CE,2020-08-31 13:15:00,31.95,2020-09-03 15:30:00,0.05,Expiry Closing,31.9,0.32,31.58,23076.923076923078,736153.8461538461,728769.2307692308,2.726495726495726,2.6991452991452993,2020,11950,NIFTY2090311950CE,6.2,0.05,-6.15,-141923.07692307694,586846.1538461538,6.5205128205128196
2020-09-04,11463.05,11185.3,277.75,11447.8,40%,11558.9,11336.699999999999,high,11350,2020-09-17,3,NIFTY2091711350PE,PE,2020-09-14 09:24:00,26.1,2020-09-17 15:30:00,0.05,Expiry Closing,26.05,0.2615,25.7885,23788.546255506608,619691.6299559472,613470.9251101321,2.2951541850220267,2.2721145374449336,2020,11100,NIFTY2091711100PE,8.3,0.05,-8.25,-196255.5066079295,417215.4185022026,4.635726872246696
2020-09-11,11617.6,11383.75,233.85000000000036,11584.1,40%,11677.640000000001,11490.56,low,11700,2020-09-24,6,NIFTY20SEP11700CE,CE,2020-09-18 14:23:00,28.4,2020-09-24 15:30:00,0.05,Expiry Closing,28.349999999999998,0.2845,28.065499999999997,23076.923076923078,654230.7692307692,647665.3846153846,2.423076923076923,2.3987606837606834,2020,11950,NIFTY20SEP11950CE,3.25,0.05,-3.2,-73846.15384615386,573819.2307692308,6.37576923076923
2020-09-18,11584.1,10790.85,793.25,10910.4,40%,11227.699999999999,10593.1,high,10600,2020-10-01,3,NIFTY20100110600PE,PE,2020-09-28 13:58:00,5.25,2020-10-01 15:30:00,0.05,Expiry Closing,5.2,0.053,5.147,25471.698113207545,132452.83018867925,131102.83018867925,0.4905660377358491,0.4855660377358491,2020,10400,NIFTY20100110400PE,3.55,0.05,-3.5,-89150.94339622642,41951.88679245283,0.4661320754716981
2020-09-25,11428.3,10856.2,572.0999999999985,11487.8,40%,11716.64,11258.96,high,11250,2020-10-08,1,NIFTY20100811250PE,PE,2020-10-07 09:52:00,3.7,2020-10-08 15:30:00,0.05,Expiry Closing,3.6500000000000004,0.0375,3.6125000000000003,24000.0,87600.00000000001,86700.0,0.3244444444444445,0.3211111111111112,2020,11000,NIFTY20100811000PE,2.45,0.05,-2.4000000000000004,-57600.00000000001,29099.999999999993,0.32333333333333325
2020-10-02,11905.5,11452.75,452.75,11852.05,40%,12033.15,11670.949999999999,low,12050,2020-10-15,0,NIFTY20101512050CE,CE,2020-10-15 15:10:00,0.1,2020-10-15 15:30:00,0.1,Expiry Closing,0.0,0.002,-0.002,22406.63900414938,0.0,-44.81327800829876,0.0,-0.00016597510373443983,2020,12300,NIFTY20101512300CE,0.05,0.05,0.0,0.0,-44.81327800829876,-0.0004979253112033195
2020-10-09,12023.45,11662.15,361.3000000000011,11727.4,40%,11871.92,11582.88,high,11600,2020-10-22,3,NIFTY20102211600PE,PE,2020-10-19 09:15:00,24.5,2020-10-22 15:30:00,0.05,Expiry Closing,24.45,0.24550000000000002,24.2045,23275.862068965514,569094.8275862068,563380.6034482758,2.107758620689655,2.0865948275862065,2020,11350,NIFTY20102211350PE,8.0,0.05,-7.95,-185043.10344827586,378337.5,4.20375
2020-10-16,12018.1,11668.45,349.64999999999964,11957.9,40%,12097.76,11818.039999999999,low,12100,2020-10-29,3,NIFTY20OCT12100CE,CE,2020-10-26 12:10:00,14.15,2020-10-29 15:30:00,0.05,Expiry Closing,14.1,0.14200000000000002,13.958,22314.049586776862,314628.09917355375,311459.50413223146,1.165289256198347,1.1535537190082645,2020,12350,NIFTY20OCT12350CE,2.75,0.05,-2.7,-60247.933884297534,251211.57024793394,2.791239669421488
2020-10-23,11974.25,11606.75,367.5,11678.45,40%,11825.45,11531.45,high,11550,2020-11-05,2,NIFTY20110511550PE,PE,2020-11-03 11:43:00,48.2,2020-11-05 15:30:00,0.05,Expiry Closing,48.150000000000006,0.4825,47.667500000000004,23376.623376623378,1125584.415584416,1114305.1948051949,4.168831168831169,4.127056277056278,2020,11300,NIFTY20110511300PE,19.2,0.05,-19.15,-447662.33766233764,666642.8571428573,7.407142857142859
2020-10-30,12130.65,11536.1,594.5499999999993,12156.65,40%,12394.47,11918.83,high,11900,2020-11-12,3,NIFTY20111211900PE,PE,2020-11-09 09:15:00,10.55,2020-11-12 15:30:00,0.05,Expiry Closing,10.5,0.10600000000000001,10.394,22689.0756302521,238235.29411764705,235830.25210084033,0.8823529411764706,0.8734453781512606,2020,11650,NIFTY20111211650PE,5.3,0.05,-5.25,-119117.64705882352,116712.6050420168,1.2968067226890756
