Month,Month High,Month Low,Monthly Range,Current Month Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Index,Trade Month,Portfolio,Allocaion,ROI% PF
2018-06-30,11231.45,10796.45,435.0,11019.75,10%,11063.25,10976.25,low,11050,2018-07-31,29,FINNIFTY18JUL11050CE,CE,2018-07-02 09:19:00,,2018-07-12 09:20:00,,SL Hit,,,,723.9819004524887,,,,,2018,FINNIFTY,7,2000000.0,1000000,
2018-06-30,10893.05,10551.0,342.0499999999993,10732.35,20%,10800.76,10663.94,low,10800,2018-07-26,24,NIFTY18JUL10800CE,CE,2018-07-02 09:36:00,67.85,2018-07-10 09:15:00,161.95,SL Hit,-94.1,2.298,-96.398,740.7407407407408,-69703.70370370371,-71405.92592592593,-6.970370370370372,-7.140592592592593,2018,NIFTY,7,2000000.0,1000000,-3.5702962962962963
2018-06-30,11231.45,10796.45,435.0,11019.75,10%,11063.25,10976.25,high,11000,2018-07-31,26,FINNIFTY18JUL11000PE,PE,2018-07-05 10:24:00,,2018-07-31 15:30:00,,Expiry Closing,,,,727.2727272727273,,,,,2018,FINNIFTY,7,2000000.0,1000000,
2018-06-30,10893.05,10551.0,342.0499999999993,10732.35,20%,10800.76,10663.94,high,10650,2018-07-26,20,NIFTY18JUL10650PE,PE,2018-07-06 10:41:00,66.25,2018-07-26 15:30:00,0.05,Expiry Closing,66.2,0.663,65.537,751.1737089201878,49727.69953051643,49229.67136150236,4.972769953051643,4.922967136150235,2018,NIFTY,7,2000000.0,1000000,2.461483568075118
2018-06-30,27031.55,26072.6,958.9500000000008,26364.45,35%,26700.0825,26028.8175,high,26000,2018-07-26,17,BANKNIFTY18JUL26000PE,PE,2018-07-09 11:44:00,93.5,2018-07-26 15:30:00,0.05,Expiry Closing,93.45,0.9355,92.5145,269.2307692307692,25159.615384615387,24907.75,2.5159615384615384,2.490775,2018,BANKNIFTY,7,2000000.0,1000000,1.2453875
2018-07-31,11760.3,10868.6,891.6999999999989,11642.35,10%,11731.52,11553.18,low,11750,2018-08-28,27,FINNIFTY18AUG11750CE,CE,2018-08-01 15:26:00,,2018-08-08 11:28:00,,SL Hit,,,,680.8510638297872,,,,,2018,FINNIFTY,8,2000000.0,1000000,
2018-07-31,11760.3,10868.6,891.6999999999989,11642.35,10%,11731.52,11553.18,high,11550,2018-08-28,22,FINNIFTY18AUG11550PE,PE,2018-08-06 10:38:00,,2018-08-28 15:30:00,,Expiry Closing,,,,692.6406926406927,,,,,2018,FINNIFTY,8,2000000.0,1000000,
2018-07-31,27870.55,26061.75,1808.7999999999995,27684.8,35%,28317.88,27051.72,high,27100,2018-08-30,21,BANKNIFTY18AUG27100PE,PE,2018-08-09 10:37:00,53.9,2018-08-30 15:30:00,0.05,Expiry Closing,53.85,0.5395,53.310500000000005,258.30258302583024,13909.59409594096,13770.239852398525,1.390959409594096,1.3770239852398525,2018,BANKNIFTY,8,2000000.0,1000000,0.6885119926199262
2018-07-31,11365.6,10605.3,760.3000000000011,11359.8,20%,11511.86,11207.74,high,11200,2018-08-30,10,NIFTY18AUG11200PE,PE,2018-08-20 09:15:00,17.2,2018-08-30 15:30:00,0.05,Expiry Closing,17.15,0.1725,16.9775,714.2857142857143,12250.0,12126.785714285714,1.225,1.2126785714285713,2018,NIFTY,8,2000000.0,1000000,0.6063392857142856
2018-08-31,11854.9,11448.95,405.9499999999989,11785.05,10%,11825.645,11744.455,low,11850,2018-09-25,22,FINNIFTY18SEP11850CE,CE,2018-09-03 09:15:00,,2018-09-25 15:30:00,,Expiry Closing,,,,675.1054852320675,,,,,2018,FINNIFTY,9,2000000.0,1000000,
2018-08-31,11760.15,11235.05,525.1000000000004,11751.8,20%,11856.82,11646.78,low,11850,2018-09-27,24,NIFTY18SEP11850CE,CE,2018-09-03 14:32:00,70.6,2018-09-27 15:30:00,0.05,Expiry Closing,70.55,0.7064999999999999,69.84349999999999,675.1054852320675,47628.69198312237,47151.7299578059,4.762869198312236,4.71517299578059,2018,NIFTY,9,2000000.0,1000000,2.357586497890295
2018-08-31,28386.7,27330.45,1056.25,28199.45,35%,28569.1375,27829.7625,low,28600,2018-09-27,24,BANKNIFTY18SEP28600CE,CE,2018-09-03 15:06:00,148.0,2018-09-27 15:30:00,0.55,Expiry Closing,147.45,1.4855,145.9645,244.75524475524475,36089.16083916083,35725.57692307692,3.6089160839160823,3.572557692307692,2018,BANKNIFTY,9,2000000.0,1000000,1.786278846153846
2018-09-30,11785.05,10356.7,1428.3499999999983,10550.75,10%,10693.585,10407.915,high,10400,2018-10-30,29,FINNIFTY18OCT10400PE,PE,2018-10-01 15:01:00,,2018-10-04 13:47:00,,SL Hit,,,,769.2307692307693,,,,,2018,FINNIFTY,10,2000000.0,1000000,
2018-09-30,11751.8,10850.35,901.4499999999988,10930.9,20%,11111.19,10750.61,low,11100,2018-10-25,21,NIFTY18OCT11100CE,CE,2018-10-04 09:15:00,62.95,2018-10-25 15:30:00,0.05,Expiry Closing,62.900000000000006,0.63,62.27,720.7207207207207,45333.333333333336,44879.27927927928,4.533333333333334,4.487927927927928,2018,NIFTY,10,2000000.0,1000000,2.243963963963964
2018-09-30,11785.05,10356.7,1428.3499999999983,10550.75,10%,10693.585,10407.915,low,10700,2018-10-30,26,FINNIFTY18OCT10700CE,CE,2018-10-04 09:16:00,,2018-10-30 15:30:00,,Expiry Closing,,,,747.6635514018692,,,,,2018,FINNIFTY,10,2000000.0,1000000,
2018-10-31,10748.4,10029.2,719.1999999999989,10703.2,10%,10775.12,10631.28,low,10800,2018-11-27,26,FINNIFTY18NOV10800CE,CE,2018-11-01 09:54:00,,2018-11-02 09:15:00,,SL Hit,,,,740.7407407407408,,,,,2018,FINNIFTY,11,2000000.0,1000000,
2018-10-31,10748.4,10029.2,719.1999999999989,10703.2,10%,10775.12,10631.28,high,10650,2018-11-27,25,FINNIFTY18NOV10650PE,PE,2018-11-02 09:15:00,,2018-11-27 15:30:00,,Expiry Closing,,,,751.1737089201878,,,,,2018,FINNIFTY,11,2000000.0,1000000,
2018-10-31,25903.15,24244.85,1658.300000000003,25285.2,35%,25865.605000000003,24704.795,high,24700,2018-11-29,17,BANKNIFTY18NOV24700PE,PE,2018-11-12 09:20:00,79.0,2018-11-29 15:30:00,0.05,Expiry Closing,78.95,0.7905,78.15950000000001,283.4008097165992,22374.49392712551,22150.46558704454,2.237449392712551,2.215046558704454,2018,BANKNIFTY,11,2000000.0,1000000,1.107523279352227
2018-10-31,11035.45,10004.8,1030.6500000000017,10441.7,20%,10647.830000000002,10235.57,high,10250,2018-11-29,15,NIFTY18NOV10250PE,PE,2018-11-14 09:23:00,32.5,2018-11-29 15:30:00,0.05,Expiry Closing,32.45,0.3254999999999999,32.124500000000005,780.4878048780488,25326.829268292684,25072.78048780488,2.5326829268292683,2.5072780487804884,2018,NIFTY,11,2000000.0,1000000,1.2536390243902442
2018-11-30,11474.3,10622.0,852.2999999999993,11503.85,10%,11589.08,11418.62,low,11600,2018-12-24,21,FINNIFTY18122411600CE,CE,2018-12-03 12:16:00,,2018-12-18 14:35:00,,SL Hit,,,,689.6551724137931,,,,,2018,FINNIFTY,12,2000000.0,1000000,
2018-11-30,10922.3,10342.15,580.1499999999996,10930.7,20%,11046.73,10814.67,low,11050,2018-12-27,22,NIFTY18DEC11050CE,CE,2018-12-05 09:15:00,93.45,2018-12-19 09:15:00,46.6,SL Hit,46.85,1.4005,45.4495,723.9819004524887,33918.5520361991,32904.61538461539,3.39185520361991,3.290461538461539,2018,NIFTY,12,2000000.0,1000000,1.6452307692307695
2018-11-30,27012.3,25129.45,1882.8499999999983,27032.9,35%,27691.8975,26373.902500000004,low,27700,2018-12-27,21,BANKNIFTY18DEC27700CE,CE,2018-12-06 09:15:00,51.8,2018-12-17 10:39:00,56.4,SL Hit,-4.600000000000001,1.082,-5.682000000000001,252.70758122743683,-1162.4548736462098,-1435.8844765342965,-0.1162454873646209,-0.1435884476534296,2018,BANKNIFTY,12,2000000.0,1000000,-0.07179422382671483
2018-11-30,11474.3,10622.0,852.2999999999993,11503.85,10%,11589.08,11418.62,high,11400,2018-12-24,5,FINNIFTY18122411400PE,PE,2018-12-19 10:32:00,,2018-12-24 15:30:00,,Expiry Closing,,,,701.7543859649123,,,,,2018,FINNIFTY,12,2000000.0,1000000,
2018-12-31,11655.7,10837.6,818.1000000000004,11608.55,10%,11690.36,11526.74,high,11550,2019-01-29,28,FINNIFTY19JAN11550PE,PE,2019-01-01 15:04:00,,2019-01-29 15:30:00,,Expiry Closing,,,,692.6406926406927,,,,,2019,FINNIFTY,1,2000000.0,1000000,
2018-12-31,10984.75,10334.2,650.5499999999993,10881.7,20%,11011.81,10751.59,low,11000,2019-01-31,29,NIFTY19JAN11000CE,CE,2019-01-02 13:50:00,91.25,2019-01-21 10:31:00,107.65,SL Hit,-16.400000000000006,1.989,-18.389000000000006,727.2727272727273,-11927.272727272732,-13373.818181818186,-1.192727272727273,-1.337381818181819,2019,NIFTY,1,2000000.0,1000000,-0.6686909090909093
2018-12-31,11655.7,10837.6,818.1000000000004,11608.55,10%,11690.36,11526.74,low,11700,2019-01-29,26,FINNIFTY19JAN11700CE,CE,2019-01-03 11:15:00,,2019-01-07 09:15:00,,SL Hit,,,,683.7606837606837,,,,,2019,FINNIFTY,1,2000000.0,1000000,
2018-12-31,27368.9,25601.75,1767.1500000000017,27231.4,35%,27849.902500000004,26612.8975,low,27800,2019-01-31,3,BANKNIFTY19JAN27800CE,CE,2019-01-28 13:35:00,10.05,2019-01-31 15:30:00,0.05,Expiry Closing,10.0,0.101,9.899,251.79856115107916,2517.9856115107914,2492.553956834532,0.2517985611510791,0.2492553956834532,2019,BANKNIFTY,1,2000000.0,1000000,0.1246276978417266
2019-01-31,11751.75,11149.05,602.7000000000007,11476.95,10%,11537.22,11416.68,high,11400,2019-02-26,25,FINNIFTY19FEB11400PE,PE,2019-02-01 12:31:00,,2019-02-15 12:16:00,,SL Hit,,,,701.7543859649123,,,,,2019,FINNIFTY,2,2000000.0,1000000,
2019-01-31,10987.2,10583.95,403.25,10851.35,20%,10932.0,10770.7,high,10750,2019-02-28,27,NIFTY19FEB10750PE,PE,2019-02-01 12:32:00,101.75,2019-02-28 15:30:00,0.1,Expiry Closing,101.65,1.0185,100.6315,744.1860465116279,75646.51162790698,74888.55813953489,7.564651162790698,7.488855813953488,2019,NIFTY,2,2000000.0,1000000,3.744427906976744
2019-01-31,11751.75,11149.05,602.7000000000007,11476.95,10%,11537.22,11416.68,low,11550,2019-02-26,25,FINNIFTY19FEB11550CE,CE,2019-02-01 14:30:00,,2019-02-26 15:30:00,,Expiry Closing,,,,692.6406926406927,,,,,2019,FINNIFTY,2,2000000.0,1000000,
2019-01-31,27752.95,26443.7,1309.25,27334.55,35%,27792.7875,26876.3125,low,27800,2019-02-28,24,BANKNIFTY19FEB27800CE,CE,2019-02-04 09:20:00,117.3,2019-02-28 15:30:00,0.05,Expiry Closing,117.25,1.1735,116.0765,251.79856115107916,29523.381294964027,29227.89568345324,2.9523381294964026,2.922789568345324,2019,BANKNIFTY,2,2000000.0,1000000,1.461394784172662
2019-01-31,10987.2,10583.95,403.25,10851.35,20%,10932.0,10770.7,low,10950,2019-02-28,14,NIFTY19FEB10950CE,CE,2019-02-14 09:16:00,52.1,2019-02-28 15:30:00,0.05,Expiry Closing,52.05,0.5215,51.5285,730.5936073059361,38027.39726027397,37646.39269406393,3.8027397260273976,3.7646392694063926,2019,NIFTY,2,2000000.0,1000000,1.8823196347031963
2019-02-28,11684.05,11134.95,549.0999999999985,11284.85,10%,11339.76,11229.94,high,11250,2019-03-26,21,FINNIFTY19MAR11250PE,PE,2019-03-05 10:45:00,,2019-03-26 15:30:00,,Expiry Closing,,,,711.1111111111111,,,,,2019,FINNIFTY,3,2000000.0,1000000,
2019-02-28,27588.5,26617.7,970.7999999999992,26941.0,35%,27280.78,26601.22,high,26600,2019-03-28,23,BANKNIFTY19MAR26600PE,PE,2019-03-05 12:48:00,173.05,2019-03-28 15:30:00,0.1,Expiry Closing,172.95000000000002,1.7315,171.2185,263.1578947368421,45513.15789473684,45057.5,4.551315789473684,4.50575,2019,BANKNIFTY,3,2000000.0,1000000,2.252875
2019-02-28,11117.9,10585.9,532.0,10842.65,20%,10949.05,10736.25,high,10750,2019-03-28,23,NIFTY19MAR10750PE,PE,2019-03-05 14:28:00,81.4,2019-03-28 15:30:00,0.1,Expiry Closing,81.30000000000001,0.8150000000000001,80.48500000000001,744.1860465116279,60502.32558139535,59895.81395348838,6.050232558139535,5.989581395348838,2019,NIFTY,3,2000000.0,1000000,2.994790697674419
2019-03-31,12552.35,11260.25,1292.1000000000004,12575.1,10%,12704.31,12445.89,low,12700,2019-04-30,22,FINNIFTY19APR12700CE,CE,2019-04-08 14:22:00,,2019-04-09 14:24:00,,SL Hit,,,,629.9212598425197,,,,,2019,FINNIFTY,4,2000000.0,1000000,
2019-03-31,11630.1,10818.7,811.3999999999996,11665.2,20%,11827.48,11502.92,high,11500,2019-04-25,7,NIFTY19APR11500PE,PE,2019-04-18 09:15:00,8.75,2019-04-25 15:30:00,0.05,Expiry Closing,8.7,0.088,8.612,695.6521739130435,6052.173913043478,5990.956521739131,0.6052173913043478,0.599095652173913,2019,NIFTY,4,2000000.0,1000000,0.2995478260869565
2019-03-31,12552.35,11260.25,1292.1000000000004,12575.1,10%,12704.31,12445.89,high,12450,2019-04-30,12,FINNIFTY19APR12450PE,PE,2019-04-18 09:15:00,,2019-04-30 15:30:00,,Expiry Closing,,,,642.570281124498,,,,,2019,FINNIFTY,4,2000000.0,1000000,
2019-04-30,12723.85,12286.6,437.25,12542.2,10%,12585.925,12498.475,high,12500,2019-05-28,26,FINNIFTY19MAY12500PE,PE,2019-05-02 10:07:00,,2019-05-08 09:20:00,,SL Hit,,,,640.0,,,,,2019,FINNIFTY,5,2000000.0,1000000,
2019-04-30,11856.15,11549.8,306.3500000000004,11725.55,20%,11786.82,11664.28,high,11650,2019-05-30,28,NIFTY19MAY11650PE,PE,2019-05-02 10:47:00,230.0,2019-05-07 14:38:00,349.5,SL Hit,-119.5,5.795,-125.295,686.695278969957,-82060.08583690987,-86039.48497854077,-8.206008583690988,-8.603948497854077,2019,NIFTY,5,2000000.0,1000000,-4.3019742489270385
2019-04-30,12723.85,12286.6,437.25,12542.2,10%,12585.925,12498.475,low,12600,2019-05-28,22,FINNIFTY19MAY12600CE,CE,2019-05-06 09:15:00,,2019-05-20 09:15:00,,SL Hit,,,,634.9206349206349,,,,,2019,FINNIFTY,5,2000000.0,1000000,
2019-04-30,11856.15,11549.8,306.3500000000004,11725.55,20%,11786.82,11664.28,low,11800,2019-05-30,24,NIFTY19MAY11800CE,CE,2019-05-06 09:15:00,248.9,2019-05-21 09:15:00,270.5,SL Hit,-21.599999999999994,5.194,-26.793999999999997,677.9661016949152,-14644.067796610165,-18165.423728813552,-1.4644067796610163,-1.8165423728813552,2019,NIFTY,5,2000000.0,1000000,-0.9082711864406776
2019-04-30,30656.5,29437.1,1219.4000000000017,29699.8,35%,30126.59,29273.01,low,30100,2019-05-30,23,BANKNIFTY19MAY30100CE,CE,2019-05-07 15:11:00,730.5,2019-05-20 13:48:00,1136.95,SL Hit,-406.4500000000001,18.6745,-425.12450000000007,232.5581395348837,-94523.2558139535,-98866.16279069768,-9.45232558139535,-9.886616279069768,2019,BANKNIFTY,5,2000000.0,1000000,-4.943308139534884
2019-04-30,30656.5,29437.1,1219.4000000000017,29699.8,35%,30126.59,29273.01,high,29300,2019-05-30,10,BANKNIFTY19MAY29300PE,PE,2019-05-20 09:15:00,375.9,2019-05-30 15:30:00,0.2,Expiry Closing,375.7,3.761,371.939,238.90784982935156,89757.67918088737,88859.14675767918,8.975767918088737,8.885914675767918,2019,BANKNIFTY,5,2000000.0,1000000,4.442957337883959
2019-05-31,13623.3,12121.9,1501.3999999999996,13514.7,10%,13664.84,13364.56,low,13650,2019-06-25,19,FINNIFTY19JUN13650CE,CE,2019-06-06 13:39:00,,2019-06-25 15:30:00,,Expiry Closing,,,,586.080586080586,,,,,2019,FINNIFTY,6,2000000.0,1000000,
2019-05-31,12041.0,11108.45,932.5499999999992,11953.75,20%,12140.26,11767.24,low,12150,2019-06-27,10,NIFTY19JUN12150CE,CE,2019-06-17 09:29:00,9.2,2019-06-27 15:30:00,0.05,Expiry Closing,9.15,0.0925,9.0575,658.4362139917696,6024.691358024691,5963.786008230452,0.6024691358024691,0.5963786008230453,2019,NIFTY,6,2000000.0,1000000,0.29818930041152264
2019-05-31,31782.4,28526.1,3256.300000000003,31406.05,35%,32545.755,30266.345,low,32500,2019-06-27,10,BANKNIFTY19JUN32500CE,CE,2019-06-17 14:45:00,6.0,2019-06-27 15:30:00,0.05,Expiry Closing,5.95,0.0605,5.8895,215.3846153846154,1281.5384615384617,1268.5076923076924,0.1281538461538461,0.1268507692307692,2019,BANKNIFTY,6,2000000.0,1000000,0.06342538461538462
2019-06-30,13664.55,13167.2,497.34999999999854,13616.3,10%,13666.035,13566.565,high,13550,2019-07-30,29,FINNIFTY19JUL13550PE,PE,2019-07-01 09:52:00,,2019-07-22 09:15:00,,SL Hit,,,,590.4059040590406,,,,,2019,FINNIFTY,7,2000000.0,1000000,
2019-06-30,12102.05,11625.2,476.84999999999854,11839.9,20%,11935.27,11744.53,high,11750,2019-07-25,22,NIFTY19JUL11750PE,PE,2019-07-03 13:48:00,79.25,2019-07-08 11:07:00,188.9,SL Hit,-109.65,2.6815,-112.3315,680.8510638297872,-74655.31914893618,-76481.02127659574,-7.465531914893618,-7.648102127659574,2019,NIFTY,7,2000000.0,1000000,-3.824051063829787
2019-06-30,12102.05,11625.2,476.84999999999854,11839.9,20%,11935.27,11744.53,low,11950,2019-07-25,17,NIFTY19JUL11950CE,CE,2019-07-08 09:15:00,44.8,2019-07-25 15:30:00,0.1,Expiry Closing,44.7,0.449,44.251,669.4560669456067,29924.686192468616,29624.10041841004,2.992468619246861,2.962410041841004,2019,NIFTY,7,2000000.0,1000000,1.481205020920502
2019-06-30,13664.55,13167.2,497.34999999999854,13616.3,10%,13666.035,13566.565,low,13650,2019-07-30,22,FINNIFTY19JUL13650CE,CE,2019-07-08 10:50:00,,2019-07-30 15:30:00,,Expiry Closing,,,,586.080586080586,,,,,2019,FINNIFTY,7,2000000.0,1000000,
2019-06-30,31752.7,30221.3,1531.4000000000017,31271.0,35%,31806.99,30735.01,low,31800,2019-07-25,17,BANKNIFTY19JUL31800CE,CE,2019-07-08 11:07:00,75.8,2019-07-25 15:30:00,0.05,Expiry Closing,75.75,0.7585,74.9915,220.125786163522,16674.528301886792,16507.562893081762,1.6674528301886793,1.6507562893081762,2019,BANKNIFTY,7,2000000.0,1000000,0.8253781446540881
2019-07-31,13880.9,12584.5,1296.3999999999996,12637.5,10%,12767.14,12507.86,low,12750,2019-08-27,26,FINNIFTY19AUG12750CE,CE,2019-08-01 13:40:00,,2019-08-27 15:30:00,,Expiry Closing,,,,627.4509803921569,,,,,2019,FINNIFTY,8,2000000.0,1000000,
2019-07-31,11981.5,10999.65,981.8500000000004,11060.2,20%,11256.570000000002,10863.83,low,11250,2019-08-29,27,NIFTY19AUG11250CE,CE,2019-08-02 09:33:00,46.6,2019-08-29 15:30:00,0.05,Expiry Closing,46.55,0.4664999999999999,46.0835,711.1111111111111,33102.222222222226,32770.48888888889,3.3102222222222224,3.277048888888889,2019,NIFTY,8,2000000.0,1000000,1.6385244444444445
2019-07-31,31658.1,28537.0,3121.0999999999985,28660.5,35%,29752.885,27568.115,low,29800,2019-08-29,24,BANKNIFTY19AUG29800CE,CE,2019-08-05 09:31:00,45.0,2019-08-29 15:30:00,0.05,Expiry Closing,44.95,0.4504999999999999,44.499500000000005,234.8993288590604,10558.724832214766,10452.90268456376,1.0558724832214768,1.045290268456376,2019,BANKNIFTY,8,2000000.0,1000000,0.522645134228188
2019-07-31,13880.9,12584.5,1296.3999999999996,12637.5,10%,12767.14,12507.86,high,12500,2019-08-27,18,FINNIFTY19AUG12500PE,PE,2019-08-09 10:24:00,,2019-08-13 09:35:00,,SL Hit,,,,640.0,,,,,2019,FINNIFTY,8,2000000.0,1000000,
2019-08-31,12852.9,11834.45,1018.4499999999988,12323.8,10%,12425.645,12221.955,low,12450,2019-09-24,21,FINNIFTY19SEP12450CE,CE,2019-09-03 09:32:00,,2019-09-20 13:58:00,,SL Hit,,,,642.570281124498,,,,,2019,FINNIFTY,9,2000000.0,1000000,
2019-08-31,11181.3,10637.75,543.5499999999993,10960.95,20%,11069.66,10852.240000000002,low,11050,2019-09-26,23,NIFTY19SEP11050CE,CE,2019-09-03 13:39:00,110.45,2019-09-20 11:30:00,171.3,SL Hit,-60.85000000000001,2.8175,-63.66750000000001,723.9819004524887,-44054.29864253395,-46094.11764705883,-4.405429864253394,-4.609411764705883,2019,NIFTY,9,2000000.0,1000000,-2.3047058823529416
2019-08-31,12852.9,11834.45,1018.4499999999988,12323.8,10%,12425.645,12221.955,high,12200,2019-09-24,12,FINNIFTY19SEP12200PE,PE,2019-09-12 09:15:00,,2019-09-24 15:30:00,,Expiry Closing,,,,655.7377049180328,,,,,2019,FINNIFTY,9,2000000.0,1000000,
2019-08-31,11181.3,10637.75,543.5499999999993,10960.95,20%,11069.66,10852.240000000002,high,10850,2019-09-26,14,NIFTY19SEP10850PE,PE,2019-09-12 09:17:00,49.1,2019-09-26 15:30:00,0.05,Expiry Closing,49.05,0.4915,48.5585,737.3271889400921,36165.89861751152,35803.50230414746,3.616589861751152,3.5803502304147465,2019,NIFTY,9,2000000.0,1000000,1.7901751152073733
2019-08-31,28818.65,26563.1,2255.550000000003,27239.2,35%,28028.6425,26449.7575,high,26400,2019-09-26,14,BANKNIFTY19SEP26400PE,PE,2019-09-12 09:49:00,39.8,2019-09-26 15:30:00,0.1,Expiry Closing,39.7,0.399,39.301,265.1515151515151,10526.51515151515,10420.719696969694,1.052651515151515,1.0420719696969694,2019,BANKNIFTY,9,2000000.0,1000000,0.5210359848484847
2019-09-30,13656.35,11943.15,1713.2000000000007,13068.6,10%,13239.92,12897.28,low,13250,2019-10-29,28,FINNIFTY19OCT13250CE,CE,2019-10-01 14:00:00,,2019-10-29 15:30:00,,Expiry Closing,,,,603.7735849056604,,,,,2019,FINNIFTY,10,2000000.0,1000000,
2019-09-30,11694.4,10670.5,1023.8999999999996,11515.4,20%,11720.18,11310.62,low,11700,2019-10-31,30,NIFTY19OCT11700CE,CE,2019-10-01 14:00:00,82.6,2019-10-22 09:24:00,114.4,SL Hit,-31.80000000000001,1.97,-33.77000000000001,683.7606837606837,-21743.58974358975,-23090.598290598296,-2.174358974358975,-2.3090598290598296,2019,NIFTY,10,2000000.0,1000000,-1.1545299145299148
2019-09-30,30795.0,26642.6,4152.4000000000015,29226.15,35%,30679.49,27772.81,low,30700,2019-10-31,27,BANKNIFTY19OCT30700CE,CE,2019-10-04 13:33:00,107.5,2019-10-31 15:30:00,0.05,Expiry Closing,107.45,1.0755,106.3745,228.0130293159609,24500.0,24254.771986970685,2.45,2.425477198697069,2019,BANKNIFTY,10,2000000.0,1000000,1.2127385993485345
2019-09-30,13656.35,11943.15,1713.2000000000007,13068.6,10%,13239.92,12897.28,high,12900,2019-10-29,7,FINNIFTY19OCT12900PE,PE,2019-10-22 09:15:00,,2019-10-29 15:30:00,,Expiry Closing,,,,620.1550387596899,,,,,2019,FINNIFTY,10,2000000.0,1000000,
2019-09-30,11694.4,10670.5,1023.8999999999996,11515.4,20%,11720.18,11310.62,high,11300,2019-10-31,2,NIFTY19OCT11300PE,PE,2019-10-29 10:55:00,2.8,2019-10-31 15:30:00,0.1,Expiry Closing,2.7,0.0289999999999999,2.671,707.9646017699115,1911.504424778761,1890.9734513274332,0.191150442477876,0.1890973451327433,2019,NIFTY,10,2000000.0,1000000,0.09454867256637166
2019-10-31,13650.3,12535.8,1114.5,13562.75,10%,13674.2,13451.3,high,13450,2019-11-26,22,FINNIFTY19NOV13450PE,PE,2019-11-04 09:15:00,,2019-11-26 15:30:00,,Expiry Closing,,,,594.7955390334572,,,,,2019,FINNIFTY,11,2000000.0,1000000,
2019-10-31,30413.5,27571.2,2842.2999999999997,30196.15,35%,31190.955,29201.345,high,29200,2019-11-28,17,BANKNIFTY19NOV29200PE,PE,2019-11-11 15:16:00,80.8,2019-11-28 15:30:00,0.05,Expiry Closing,80.75,0.8085,79.9415,239.72602739726028,19357.87671232877,19164.058219178085,1.9357876712328768,1.9164058219178088,2019,BANKNIFTY,11,2000000.0,1000000,0.9582029109589043
2019-10-31,11944.4,11090.65,853.75,11886.6,20%,12057.35,11715.85,high,11700,2019-11-28,3,NIFTY19NOV11700PE,PE,2019-11-25 13:40:00,3.5,2019-11-28 15:30:00,0.05,Expiry Closing,3.45,0.0355,3.4145000000000003,683.7606837606837,2358.974358974359,2334.700854700855,0.2358974358974358,0.2334700854700855,2019,NIFTY,11,2000000.0,1000000,0.11673504273504275
2019-11-30,12157.75,11802.9,354.8500000000004,12137.05,20%,12208.02,12066.08,low,12200,2019-12-26,24,NIFTY19DEC12200CE,CE,2019-12-02 09:16:00,108.0,2019-12-17 15:00:00,70.9,SL Hit,37.1,1.789,35.31099999999999,655.7377049180328,24327.86885245901,23154.75409836065,2.4327868852459016,2.315475409836065,2019,NIFTY,12,2000000.0,1000000,1.1577377049180324
2019-11-30,14329.75,13512.85,816.8999999999996,14236.35,10%,14318.04,14154.66,low,14300,2019-12-31,29,FINNIFTY19DEC14300CE,CE,2019-12-02 09:16:00,,2019-12-13 09:15:00,,SL Hit,,,,559.4405594405595,,,,,2019,FINNIFTY,12,2000000.0,1000000,
2019-11-30,32155.75,30015.1,2140.650000000001,32008.3,35%,32757.5275,31259.0725,low,32800,2019-12-26,20,BANKNIFTY19DEC32800CE,CE,2019-12-06 14:33:00,68.1,2019-12-16 09:15:00,118.65,SL Hit,-50.55000000000001,1.8675,-52.41750000000001,213.41463414634143,-10788.109756097563,-11186.661585365857,-1.0788109756097564,-1.1186661585365856,2019,BANKNIFTY,12,2000000.0,1000000,-0.5593330792682929
2019-11-30,14329.75,13512.85,816.8999999999996,14236.35,10%,14318.04,14154.66,high,14150,2019-12-31,18,FINNIFTY19DEC14150PE,PE,2019-12-13 09:15:00,,2019-12-31 15:30:00,,Expiry Closing,,,,565.3710247349824,,,,,2019,FINNIFTY,12,2000000.0,1000000,
2019-11-30,12157.75,11802.9,354.8500000000004,12137.05,20%,12208.02,12066.08,high,12050,2019-12-26,8,NIFTY19DEC12050PE,PE,2019-12-18 12:43:00,29.65,2019-12-26 15:30:00,0.1,Expiry Closing,29.55,0.2975,29.2525,663.9004149377594,19618.25726141079,19420.746887966805,1.961825726141079,1.9420746887966804,2019,NIFTY,12,2000000.0,1000000,0.9710373443983402
2019-12-31,14736.75,13985.45,751.2999999999993,14590.1,10%,14665.23,14514.97,high,14500,2020-01-28,26,FINNIFTY20JAN14500PE,PE,2020-01-02 14:16:00,,2020-01-28 15:30:00,,Expiry Closing,,,,551.7241379310345,,,,,2020,FINNIFTY,1,2000000.0,1000000,
2019-12-31,14736.75,13985.45,751.2999999999993,14590.1,10%,14665.23,14514.97,low,14650,2020-01-28,25,FINNIFTY20JAN14650CE,CE,2020-01-03 14:57:00,,2020-01-28 15:30:00,,Expiry Closing,,,,546.0750853242321,,,,,2020,FINNIFTY,1,2000000.0,1000000,
