Date,Previous Day High,Previous Day Low,Daily Range,Today Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Max High,Max Low,Remark,Points,Slippage,Points w cs,Leverage,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year
2020-01-14,32322.65,32075.6,247.0500000000029,32196.45,25%,32258.2125,32134.6875,low,32300,2020-01-16,2,BANKNIFTY2011632300CE,CE,2020-01-14 09:15:00,124.7,187.05,2020-01-16 15:20:00,122.55,187.0,96.0,EOD Closing,2.1500000000000057,2.4725,-0.32249999999999446,6,1857.5851393188855,3993.8080495356144,-599.0712074303302,0.039938080495356146,-0.005990712074303303,2020
2020-01-15,32196.45,31989.8,206.65000000000146,31994.75,25%,32046.4125,31943.0875,low,32000,2020-01-16,1,BANKNIFTY2011632000CE,CE,2020-01-15 09:15:00,131.85,197.77499999999998,2020-01-15 09:15:00,197.77499999999998,215.05,41.0,SL Hit,-65.92499999999998,3.29625,-69.22124999999998,6,1875.0,-123609.37499999997,-129789.84374999997,-1.2360937499999995,-1.2978984374999996,2020
2020-01-16,31997.3,31671.5,325.7999999999993,31810.55,25%,31892.0,31729.1,high,31700,2020-01-16,0,BANKNIFTY2011631700PE,PE,2020-01-16 09:16:00,17.2,25.799999999999997,2020-01-16 10:54:00,25.799999999999997,82.2,0.05,SL Hit,-8.599999999999998,0.43,-9.029999999999998,6,1892.7444794952683,-16277.602523659303,-17091.482649842266,-0.162776025236593,-0.17091482649842266,2020
2020-01-16,31997.3,31671.5,325.7999999999993,31810.55,25%,31892.0,31729.1,low,31900,2020-01-16,0,BANKNIFTY2011631900CE,CE,2020-01-16 11:01:00,16.05,24.075000000000003,2020-01-16 11:22:00,24.075000000000003,81.2,0.05,SL Hit,-8.025000000000002,0.40125,-8.426250000000001,6,1880.8777429467084,-15094.04388714734,-15848.746081504703,-0.1509404388714734,-0.15848746081504703,2020
2020-01-17,31988.4,31695.95,292.4500000000007,31571.65,25%,31644.7625,31498.537500000002,high,31500,2020-01-23,6,BANKNIFTY2012331500PE,PE,2020-01-17 09:45:00,183.55,275.32500000000005,2020-01-23 15:20:00,184.25,197.9,138.95,EOD Closing,-0.6999999999999886,3.6780000000000004,-4.3779999999999895,6,1904.7619047619048,-1333.3333333333117,-8339.047619047598,-0.013333333333333116,-0.08339047619047597,2020
2020-01-17,31988.4,31695.95,292.4500000000007,31571.65,25%,31644.7625,31498.537500000002,low,31600,2020-01-23,6,BANKNIFTY2012331600CE,CE,2020-01-17 09:15:00,289.45,434.17499999999995,2020-01-23 15:20:00,307.1,404.55,289.25,EOD Closing,-17.650000000000034,5.9655,-23.615500000000033,6,1898.73417721519,-33512.658227848166,-44839.55696202538,-0.33512658227848163,-0.4483955696202538,2020
2020-01-20,31772.5,31454.35,318.15000000000146,31923.95,25%,32003.487500000003,31844.4125,low,32000,2020-01-23,3,BANKNIFTY2012332000CE,CE,2020-01-20 09:15:00,146.0,219.0,2020-01-23 15:20:00,36.4,206.25,27.9,EOD Closing,109.6,1.824,107.776,6,1875.0,205500.0,202080.0,2.055,2.0208,2020
2020-01-22,31170.05,30862.0,308.0499999999993,31061.6,25%,31138.6125,30984.587499999998,high,31000,2020-01-23,1,BANKNIFTY2012331000PE,PE,2020-01-22 09:15:00,94.7,142.05,2020-01-22 09:27:00,142.05,375.0,87.05,SL Hit,-47.35000000000001,2.3675,-49.71750000000001,6,1935.483870967742,-91645.1612903226,-96227.41935483873,-0.916451612903226,-0.9622741935483873,2020
2020-01-22,31170.05,30862.0,308.0499999999993,31061.6,25%,31138.6125,30984.587499999998,low,31100,2020-01-23,1,BANKNIFTY2012331100CE,CE,2020-01-22 09:32:00,154.95,232.42499999999998,2020-01-23 15:20:00,28.75,173.85,23.15,EOD Closing,126.19999999999999,1.837,124.36299999999999,6,1929.2604501607716,243472.66881028935,239928.617363344,2.4347266881028937,2.39928617363344,2020
2020-01-23,31147.75,30615.75,532.0,30742.2,25%,30875.2,30609.2,high,30600,2020-01-23,0,BANKNIFTY2012330600PE,PE,2020-01-23 09:28:00,28.75,43.125,2020-01-23 15:20:00,0.2,28.4,0.05,EOD Closing,28.55,0.2895,28.2605,6,1960.7843137254902,55980.39215686275,55412.74509803922,0.5598039215686275,0.5541274509803922,2020
2020-01-24,31087.25,30624.45,462.7999999999993,31040.1,25%,31155.8,30924.399999999998,high,30900,2020-01-30,6,BANKNIFTY20JAN30900PE,PE,2020-01-24 10:10:00,150.6,225.89999999999998,2020-01-30 15:20:00,100.4,151.5,77.25,EOD Closing,50.19999999999999,2.5100000000000002,47.68999999999999,6,1941.7475728155339,97475.72815533978,92601.9417475728,0.9747572815533977,0.9260194174757279,2020
2020-01-24,31087.25,30624.45,462.7999999999993,31040.1,25%,31155.8,30924.399999999998,low,31200,2020-01-30,6,BANKNIFTY20JAN31200CE,CE,2020-01-24 09:20:00,170.35,255.52499999999998,2020-01-24 10:11:00,255.52499999999998,378.8,272.3,SL Hit,-85.17499999999998,4.25875,-89.43374999999999,6,1923.076923076923,-163798.07692307688,-171987.98076923075,-1.6379807692307689,-1.7198798076923076,2020
2020-01-27,31374.15,30882.7,491.4500000000007,31110.55,25%,31233.4125,30987.6875,low,31200,2020-01-30,3,BANKNIFTY20JAN31200CE,CE,2020-01-27 09:22:00,155.25,232.875,2020-01-27 10:04:00,232.875,260.0,102.1,SL Hit,-77.625,3.88125,-81.50625,6,1923.076923076923,-149278.84615384616,-156742.78846153844,-1.4927884615384617,-1.5674278846153844,2020
2020-01-28,31226.75,30808.8,417.9500000000007,30922.0,25%,31026.4875,30817.5125,high,30800,2020-01-30,2,BANKNIFTY20JAN30800PE,PE,2020-01-28 09:47:00,134.15,201.22500000000002,2020-01-28 10:30:00,201.22500000000002,267.0,92.4,SL Hit,-67.07500000000002,3.3537500000000002,-70.42875000000002,6,1948.051948051948,-130665.58441558445,-137198.86363636368,-1.3066558441558445,-1.3719886363636367,2020
2020-01-28,31226.75,30808.8,417.9500000000007,30922.0,25%,31026.4875,30817.5125,low,31000,2020-01-30,2,BANKNIFTY20JAN31000CE,CE,2020-01-28 09:20:00,149.6,224.39999999999998,2020-01-28 09:48:00,224.39999999999998,245.0,85.6,SL Hit,-74.79999999999998,3.74,-78.53999999999998,6,1935.483870967742,-144774.19354838706,-152012.9032258064,-1.4477419354838708,-1.5201290322580638,2020
2020-01-29,31048.25,30658.1,390.15000000000146,30915.1,25%,31012.637499999997,30817.5625,high,30800,2020-01-30,1,BANKNIFTY20JAN30800PE,PE,2020-01-29 09:49:00,85.45,128.175,2020-01-30 15:20:00,77.0,105.0,41.2,EOD Closing,8.450000000000003,1.6244999999999998,6.8255000000000035,6,1948.051948051948,16461.03896103897,13296.428571428578,0.16461038961038968,0.13296428571428578,2020
2020-01-30,31082.05,30839.95,242.09999999999854,30889.25,25%,30949.775,30828.725,low,30900,2020-01-30,0,BANKNIFTY20JAN30900CE,CE,2020-01-30 09:15:00,84.3,126.44999999999999,2020-01-30 15:20:00,0.1,96.6,0.05,EOD Closing,84.2,0.844,83.35600000000001,6,1941.7475728155339,163495.14563106795,161856.31067961166,1.6349514563106795,1.6185631067961166,2020
2020-01-31,30894.9,30522.05,372.8500000000022,30950.5,25%,31043.7125,30857.2875,low,31000,2020-02-06,6,BANKNIFTY2020631000CE,CE,2020-01-31 09:19:00,430.4,645.5999999999999,2020-02-06 15:20:00,419.15,511.5,352.75,EOD Closing,11.25,8.4955,2.7545,6,1935.483870967742,21774.1935483871,5331.290322580646,0.21774193548387097,0.05331290322580646,2020
2020-02-01,31028.9,30692.9,336.0,30726.2,25%,30810.2,30642.2,high,30600,2020-02-06,5,BANKNIFTY2020630600PE,PE,2020-02-01 10:03:00,419.85,629.7750000000001,2020-02-01 13:29:00,629.7750000000001,972.9,345.8,SL Hit,-209.92500000000007,10.49625,-220.42125000000007,6,1960.7843137254902,-411617.64705882367,-432198.5294117648,-4.116176470588237,-4.321985294117648,2020
2020-02-01,31028.9,30692.9,336.0,30726.2,25%,30810.2,30642.2,low,30800,2020-02-06,5,BANKNIFTY2020630800CE,CE,2020-02-01 09:15:00,420.1,630.1500000000001,2020-02-06 15:20:00,74.25,570.0,60.0,EOD Closing,345.85,4.9435,340.90650000000005,6,1948.051948051948,673733.7662337663,664103.5714285716,6.737337662337664,6.6410357142857155,2020
2020-02-03,30918.55,29755.3,1163.25,29811.75,25%,30102.5625,29520.9375,high,29500,2020-02-06,3,BANKNIFTY2020629500PE,PE,2020-02-03 15:00:00,75.25,112.875,2020-02-06 15:20:00,82.35,96.6,70.05,EOD Closing,-7.099999999999994,1.576,-8.675999999999995,6,2033.8983050847457,-14440.677966101683,-17646.101694915244,-0.1444067796610168,-0.17646101694915242,2020
2020-02-04,30105.25,29615.3,489.9500000000007,30235.3,25%,30357.7875,30112.8125,high,30100,2020-02-06,2,BANKNIFTY2020630100PE,PE,2020-02-04 10:05:00,109.95,164.925,2020-02-06 15:20:00,32.25,114.8,24.25,EOD Closing,77.7,1.422,76.278,6,1993.3554817275747,154883.72093023255,152049.16943521594,1.5488372093023255,1.5204916943521594,2020
2020-02-05,30776.15,30186.75,589.4000000000015,30761.95,25%,30909.300000000003,30614.6,high,30600,2020-02-06,1,BANKNIFTY2020630600PE,PE,2020-02-05 10:23:00,45.1,67.65,2020-02-05 11:32:00,67.65,130.75,17.35,SL Hit,-22.550000000000004,1.1275,-23.677500000000006,6,1960.7843137254902,-44215.68627450981,-46426.4705882353,-0.44215686274509813,-0.46426470588235297,2020
2020-02-06,31065.85,30633.1,432.75,31070.75,25%,31178.9375,30962.5625,high,31000,2020-02-06,0,BANKNIFTY2020631000PE,PE,2020-02-06 11:56:00,21.35,32.025000000000006,2020-02-06 15:20:00,0.3,26.4,0.05,EOD Closing,21.05,0.21650000000000003,20.8335,6,1935.483870967742,40741.93548387097,40322.903225806454,0.4074193548387097,0.40322903225806456,2020
2020-02-06,31065.85,30633.1,432.75,31070.75,25%,31178.9375,30962.5625,low,31200,2020-02-06,0,BANKNIFTY2020631200CE,CE,2020-02-06 10:45:00,50.05,75.07499999999999,2020-02-06 11:57:00,75.07499999999999,263.0,57.25,SL Hit,-25.02499999999999,1.25125,-26.27624999999999,6,1923.076923076923,-48124.999999999985,-50531.249999999985,-0.4812499999999998,-0.5053124999999998,2020
2020-02-07,31465.3,30917.65,547.6499999999978,31367.05,25%,31503.962499999998,31230.1375,low,31500,2020-02-13,6,BANKNIFTY2021331500CE,CE,2020-02-07 09:15:00,146.35,219.52499999999998,2020-02-13 15:20:00,127.45,202.05,108.2,EOD Closing,18.89999999999999,2.738,16.161999999999992,6,1904.7619047619048,35999.999999999985,30784.76190476189,0.3599999999999999,0.30784761904761887,2020
2020-02-10,31367.05,31111.6,255.45000000000073,31248.65,25%,31312.5125,31184.787500000002,low,31300,2020-02-13,3,BANKNIFTY2021331300CE,CE,2020-02-10 09:15:00,146.65,219.97500000000002,2020-02-13 15:20:00,111.95,180.0,87.7,EOD Closing,34.7,2.5860000000000003,32.114000000000004,6,1916.932907348243,66517.57188498403,61560.38338658148,0.6651757188498404,0.6156038338658149,2020
2020-02-11,31248.65,30958.35,290.3000000000029,31230.2,25%,31302.775,31157.625,high,31200,2020-02-13,2,BANKNIFTY2021331200PE,PE,2020-02-11 09:16:00,135.75,203.625,2020-02-13 15:20:00,92.8,141.0,78.35,EOD Closing,42.95,2.2855000000000003,40.664500000000004,6,1923.076923076923,82596.15384615386,78200.96153846155,0.8259615384615386,0.7820096153846154,2020
2020-02-12,31504.25,31230.2,274.0499999999993,31441.15,25%,31509.662500000002,31372.6375,high,31400,2020-02-13,1,BANKNIFTY2021331400PE,PE,2020-02-12 09:21:00,81.0,121.5,2020-02-13 15:20:00,58.25,92.0,44.05,EOD Closing,22.75,1.3925,21.3575,6,1910.8280254777071,43471.33757961784,40810.50955414013,0.43471337579617836,0.4081050955414013,2020
2020-02-13,31588.6,31403.45,185.14999999999782,31586.55,25%,31632.837499999998,31540.2625,low,31600,2020-02-13,0,BANKNIFTY2021331600CE,CE,2020-02-13 09:15:00,71.4,107.10000000000001,2020-02-13 15:20:00,0.15,88.9,0.05,EOD Closing,71.25,0.7155000000000001,70.5345,6,1898.73417721519,135284.81012658228,133926.2658227848,1.3528481012658227,1.3392626582278482,2020
2020-02-14,31598.55,31181.35,417.2000000000007,31281.85,25%,31386.149999999998,31177.55,high,31200,2020-02-20,6,BANKNIFTY2022031200PE,PE,2020-02-14 09:18:00,158.3,237.45000000000002,2020-02-14 10:51:00,237.45000000000002,539.7,125.0,SL Hit,-79.15,3.9575,-83.1075,6,1923.076923076923,-152211.53846153847,-159822.11538461538,-1.5221153846153845,-1.5982211538461537,2020
2020-02-14,31598.55,31181.35,417.2000000000007,31281.85,25%,31386.149999999998,31177.55,low,31400,2020-02-20,6,BANKNIFTY2022031400CE,CE,2020-02-14 10:51:00,133.4,200.10000000000002,2020-02-20 15:20:00,79.2,159.5,52.5,EOD Closing,54.2,2.1260000000000003,52.074000000000005,6,1910.8280254777071,103566.87898089174,99504.45859872612,1.0356687898089174,0.9950445859872613,2020
2020-02-17,31435.15,30780.4,654.75,30873.85,25%,31037.5375,30710.1625,low,31000,2020-02-20,3,BANKNIFTY2022031000CE,CE,2020-02-17 09:22:00,135.3,202.95000000000002,2020-02-17 09:39:00,202.95000000000002,218.15,96.75,SL Hit,-67.65,3.3825000000000003,-71.0325,6,1935.483870967742,-130935.48387096776,-137482.25806451612,-1.3093548387096776,-1.374822580645161,2020
2020-02-18,30996.5,30632.0,364.5,30661.5,25%,30752.625,30570.375,low,30800,2020-02-20,2,BANKNIFTY2022030800CE,CE,2020-02-18 09:15:00,126.75,190.125,2020-02-18 09:15:00,190.125,238.0,31.25,SL Hit,-63.375,3.16875,-66.54375,6,1948.051948051948,-123457.79220779221,-129630.68181818182,-1.234577922077922,-1.2963068181818183,2020
2020-02-19,30680.7,30259.45,421.25,30905.0,25%,31010.3125,30799.6875,low,31000,2020-02-20,1,BANKNIFTY2022031000CE,CE,2020-02-19 09:33:00,63.9,95.85,2020-02-20 15:20:00,65.55,87.05,32.55,EOD Closing,-1.6499999999999986,1.2945,-2.944499999999999,6,1935.483870967742,-3193.5483870967714,-5699.032258064513,-0.031935483870967715,-0.056990322580645125,2020
2020-02-20,30930.35,30608.35,322.0,30862.3,25%,30942.8,30781.8,high,30800,2020-02-20,0,BANKNIFTY2022030800PE,PE,2020-02-20 10:21:00,27.0,40.5,2020-02-20 15:20:00,0.1,33.35,0.05,EOD Closing,26.9,0.271,26.628999999999998,6,1948.051948051948,52402.5974025974,51874.67532467532,0.524025974025974,0.5187467532467532,2020
2020-02-20,30930.35,30608.35,322.0,30862.3,25%,30942.8,30781.8,low,30900,2020-02-20,0,BANKNIFTY2022030900CE,CE,2020-02-20 09:15:00,30.0,45.0,2020-02-20 10:22:00,45.0,179.0,27.0,SL Hit,-15.0,0.75,-15.75,6,1941.7475728155339,-29126.21359223301,-30582.524271844657,-0.2912621359223301,-0.3058252427184466,2020
2020-02-24,31082.0,30709.35,372.65000000000146,30666.35,25%,30759.512499999997,30573.1875,low,30800,2020-02-27,3,BANKNIFTY20FEB30800CE,CE,2020-02-24 09:15:00,103.0,154.5,2020-02-24 09:15:00,154.5,180.05,87.35,SL Hit,-51.5,2.575,-54.075,6,1948.051948051948,-100324.67532467532,-105340.9090909091,-1.0032467532467533,-1.053409090909091,2020
2020-02-25,30702.15,30429.4,272.75,30517.0,25%,30585.1875,30448.8125,high,30400,2020-02-27,2,BANKNIFTY20FEB30400PE,PE,2020-02-25 12:09:00,119.25,178.875,2020-02-25 13:14:00,178.875,230.4,112.0,SL Hit,-59.625,2.98125,-62.60625,6,1973.6842105263158,-117680.92105263159,-123564.96710526316,-1.176809210526316,-1.2356496710526315,2020
2020-02-25,30702.15,30429.4,272.75,30517.0,25%,30585.1875,30448.8125,low,30600,2020-02-27,2,BANKNIFTY20FEB30600CE,CE,2020-02-25 09:15:00,165.35,248.02499999999998,2020-02-27 15:20:00,147.6,218.0,108.8,EOD Closing,17.75,3.1295,14.6205,6,1960.7843137254902,34803.92156862745,28667.647058823528,0.34803921568627444,0.28667647058823525,2020
2020-02-26,30609.9,30332.05,277.8500000000022,30279.95,25%,30349.412500000002,30210.4875,high,30200,2020-02-27,1,BANKNIFTY20FEB30200PE,PE,2020-02-26 13:17:00,100.45,150.675,2020-02-26 14:36:00,150.675,200.0,55.5,SL Hit,-50.22500000000001,2.51125,-52.736250000000005,6,1986.7549668874171,-99784.76821192054,-104774.00662251656,-0.9978476821192054,-1.0477400662251657,2020
2020-02-26,30609.9,30332.05,277.8500000000022,30279.95,25%,30349.412500000002,30210.4875,low,30300,2020-02-27,1,BANKNIFTY20FEB30300CE,CE,2020-02-26 09:15:00,180.4,270.6,2020-02-26 13:46:00,270.6,296.0,85.65,SL Hit,-90.20000000000002,4.51,-94.71000000000002,6,1980.1980198019803,-178613.86138613865,-187544.55445544558,-1.7861386138613864,-1.875445544554456,2020
2020-02-27,30509.05,30135.1,373.9500000000007,30270.0,25%,30363.4875,30176.5125,low,30400,2020-02-27,0,BANKNIFTY20FEB30400CE,CE,2020-02-27 09:15:00,45.9,68.85,2020-02-27 09:15:00,68.85,68.85,0.05,SL Hit,-22.949999999999996,1.1475,-24.097499999999997,6,1973.6842105263158,-45296.05263157894,-47560.855263157886,-0.45296052631578937,-0.47560855263157886,2020
2020-02-28,30270.0,29918.85,351.15000000000146,29501.55,25%,29589.3375,29413.762499999997,low,29600,2020-03-05,6,BANKNIFTY2030529600CE,CE,2020-02-28 09:36:00,354.1,531.1500000000001,2020-03-05 15:20:00,224.0,368.45,201.05,EOD Closing,130.10000000000002,5.781000000000001,124.31900000000002,6,2027.027027027027,263716.2162162163,251997.97297297302,2.637162162162163,2.51997972972973,2020
2020-03-02,29564.1,29053.4,510.6999999999971,29701.0,25%,29828.675,29573.325,low,29800,2020-03-05,3,BANKNIFTY2030529800CE,CE,2020-03-02 09:19:00,197.3,295.95000000000005,2020-03-05 15:20:00,80.9,211.6,41.7,EOD Closing,116.4,2.7820000000000005,113.61800000000001,6,2013.4228187919464,234362.41610738257,228761.07382550338,2.3436241610738255,2.2876107382550335,2020
2020-03-04,29280.65,28755.9,524.75,29252.95,25%,29384.1375,29121.7625,low,29400,2020-03-05,1,BANKNIFTY2030529400CE,CE,2020-03-04 09:15:00,133.0,199.5,2020-03-04 09:15:00,199.5,200.1,8.65,SL Hit,-66.5,3.325,-69.825,6,2040.8163265306123,-135714.2857142857,-142500.0,-1.357142857142857,-1.425,2020
2020-03-05,29252.95,28125.45,1127.5,28830.3,25%,29112.175,28548.425,high,28500,2020-03-05,0,BANKNIFTY2030528500PE,PE,2020-03-05 12:18:00,4.55,6.824999999999999,2020-03-05 12:36:00,6.824999999999999,10.7,0.05,SL Hit,-2.2749999999999995,0.11375,-2.3887499999999995,6,2105.2631578947367,-4789.473684210525,-5028.947368421051,-0.04789473684210525,-0.0502894736842105,2020
2020-03-05,29252.95,28125.45,1127.5,28830.3,25%,29112.175,28548.425,low,29100,2020-03-05,0,BANKNIFTY2030529100CE,CE,2020-03-05 10:17:00,6.35,9.524999999999999,2020-03-05 12:19:00,9.524999999999999,85.4,0.05,SL Hit,-3.174999999999999,0.15874999999999997,-3.333749999999999,6,2061.855670103093,-6546.391752577318,-6873.711340206184,-0.06546391752577319,-0.06873711340206184,2020
2020-03-06,29132.6,28538.55,594.0499999999993,27649.95,25%,27798.4625,27501.4375,high,27500,2020-03-12,6,BANKNIFTY2031227500PE,PE,2020-03-06 10:01:00,436.15,654.2249999999999,2020-03-12 15:20:00,372.75,553.5,287.95,EOD Closing,63.39999999999998,8.089,55.31099999999998,6,2181.818181818182,138327.27272727268,120678.54545454541,1.3832727272727268,1.2067854545454542,2020
2020-03-06,29132.6,28538.55,594.0499999999993,27649.95,25%,27798.4625,27501.4375,low,27800,2020-03-12,6,BANKNIFTY2031227800CE,CE,2020-03-06 09:15:00,479.8,719.7,2020-03-12 15:20:00,429.95,625.0,391.25,EOD Closing,49.85000000000002,9.0975,40.752500000000026,6,2158.273381294964,107589.928057554,87955.03597122309,1.07589928057554,0.8795503597122308,2020
2020-03-09,28042.5,27201.3,841.2000000000007,27031.45,25%,27241.75,26821.15,low,27200,2020-03-12,3,BANKNIFTY2031227200CE,CE,2020-03-09 09:37:00,294.2,441.29999999999995,2020-03-12 15:20:00,168.8,306.55,110.55,EOD Closing,125.39999999999998,4.63,120.76999999999998,6,2205.8823529411766,276617.6470588235,266404.41176470584,2.766176470588235,2.6640441176470584,2020
2020-03-11,27039.05,25940.4,1098.6499999999978,26272.75,25%,26547.4125,25998.0875,high,26000,2020-03-12,1,BANKNIFTY2031226000PE,PE,2020-03-11 09:18:00,207.35,311.025,2020-03-12 15:20:00,114.0,296.0,90.0,EOD Closing,93.35,3.2135000000000002,90.1365,6,2307.6923076923076,215423.0769230769,208007.3076923077,2.1542307692307694,2.080073076923077,2020
2020-03-12,26784.2,26241.5,542.7000000000007,25175.9,25%,25311.575,25040.225000000002,low,25300,2020-03-12,0,BANKNIFTY2031225300CE,CE,2020-03-12 09:15:00,182.55,273.82500000000005,2020-03-12 15:20:00,0.35,224.0,0.1,EOD Closing,182.20000000000002,1.8290000000000002,180.371,6,2371.5415019762845,432094.8616600791,427757.3122529644,4.32094861660079,4.2775731225296445,2020
2020-03-13,25215.95,23613.1,1602.8500000000022,22720.75,25%,23121.4625,22320.0375,high,22300,2020-03-19,6,BANKNIFTY2031922300PE,PE,2020-03-13 10:30:00,959.8,1439.6999999999998,2020-03-19 15:20:00,268.05,1122.0,207.65,EOD Closing,691.75,12.2785,679.4715,6,2690.5829596412555,1861210.7623318385,1828174.4394618834,18.612107623318387,18.281744394618833,2020
2020-03-13,25215.95,23613.1,1602.8500000000022,22720.75,25%,23121.4625,22320.0375,low,23100,2020-03-19,6,BANKNIFTY2031923100CE,CE,2020-03-13 09:15:00,1600.0,2400.0,2020-03-13 15:26:00,2400.0,2400.0,1582.25,SL Hit,-800.0,40.0,-840.0,6,2597.4025974025976,-2077922.077922078,-2181818.181818182,-20.77922077922078,-21.81818181818182,2020
2020-03-17,24061.6,23012.4,1049.199999999997,23348.05,25%,23610.35,23085.75,low,23600,2020-03-19,2,BANKNIFTY2031923600CE,CE,2020-03-17 09:15:00,636.55,954.8249999999999,2020-03-19 15:20:00,193.25,900.0,149.95,EOD Closing,443.29999999999995,8.298,435.00199999999995,6,2542.3728813559323,1127033.8983050848,1105937.288135593,11.270338983050848,11.05937288135593,2020
2020-03-18,23448.4,22006.55,1441.8500000000022,22411.85,25%,22772.3125,22051.387499999997,low,22800,2020-03-19,1,BANKNIFTY2031922800CE,CE,2020-03-18 09:23:00,251.15,376.725,2020-03-19 15:20:00,25.6,298.05,12.25,EOD Closing,225.55,2.7675,222.7825,6,2631.5789473684213,593552.6315789474,586269.7368421053,5.935526315789475,5.8626973684210535,2020
2020-03-19,22531.6,20269.45,2262.149999999998,19428.95,25%,19994.4875,18863.412500000002,high,18900,2020-03-19,0,BANKNIFTY2031918900PE,PE,2020-03-19 11:13:00,125.05,187.575,2020-03-19 11:17:00,187.575,224.65,0.05,SL Hit,-62.52499999999999,3.12625,-65.65124999999999,6,3174.6031746031745,-198492.06349206346,-208416.66666666663,-1.9849206349206348,-2.0841666666666665,2020
2020-03-19,22531.6,20269.45,2262.149999999998,19428.95,25%,19994.4875,18863.412500000002,low,20000,2020-03-19,0,BANKNIFTY2031920000CE,CE,2020-03-19 09:22:00,88.0,132.0,2020-03-19 11:14:00,132.0,1015.0,42.75,SL Hit,-44.0,2.2,-46.2,6,3000.0,-132000.0,-138600.0,-1.32,-1.386,2020
2020-03-20,21032.75,18680.65,2352.0999999999985,19898.3,25%,20486.324999999997,19310.275,high,19300,2020-03-26,6,BANKNIFTY20MAR19300PE,PE,2020-03-20 12:52:00,759.65,1139.475,2020-03-26 15:20:00,652.8,1053.15,600.0,EOD Closing,106.85000000000002,14.124499999999998,92.72550000000003,6,3108.8082901554403,332176.1658031089,288265.80310880835,3.3217616580310887,2.882658031088084,2020
2020-03-20,21032.75,18680.65,2352.0999999999985,19898.3,25%,20486.324999999997,19310.275,low,20500,2020-03-26,6,BANKNIFTY20MAR20500CE,CE,2020-03-20 09:35:00,757.4,1136.1,2020-03-20 12:53:00,1136.1,1423.9,733.25,SL Hit,-378.69999999999993,18.935,-397.63499999999993,6,2926.829268292683,-1108390.2439024388,-1163809.7560975607,-11.083902439024387,-11.638097560975607,2020
2020-03-23,20923.25,19265.55,1657.7000000000007,18311.3,25%,18725.725,17896.875,high,17900,2020-03-26,3,BANKNIFTY20MAR17900PE,PE,2020-03-23 09:17:00,714.95,1072.4250000000002,2020-03-23 09:46:00,1072.4250000000002,1806.95,670.0,SL Hit,-357.47500000000014,17.87375,-375.3487500000001,6,3351.95530726257,-1198240.2234636876,-1258152.2346368718,-11.982402234636876,-12.581522346368718,2020
2020-03-23,20923.25,19265.55,1657.7000000000007,18311.3,25%,18725.725,17896.875,low,18700,2020-03-26,3,BANKNIFTY20MAR18700CE,CE,2020-03-23 09:55:00,678.85,1018.2750000000001,2020-03-26 15:20:00,340.8,954.05,217.25,EOD Closing,338.05,10.1965,327.8535,6,3208.5561497326203,1084652.4064171123,1051936.3636363635,10.846524064171124,10.519363636363636,2020
2020-03-24,18891.4,16792.2,2099.2000000000007,17705.85,25%,18230.649999999998,17181.05,low,18200,2020-03-26,2,BANKNIFTY20MAR18200CE,CE,2020-03-24 09:28:00,679.45,1019.1750000000001,2020-03-26 15:20:00,372.95,750.0,287.05,EOD Closing,306.50000000000006,10.524000000000001,295.97600000000006,6,3296.703296703297,1010439.5604395607,975745.0549450552,10.104395604395608,9.757450549450551,2020
2020-03-25,17799.4,16118.1,1681.300000000001,16759.95,25%,17180.275,16339.625,high,16300,2020-03-26,1,BANKNIFTY20MAR16300PE,PE,2020-03-25 09:15:00,495.45,743.175,2020-03-25 09:16:00,743.175,774.95,71.95,SL Hit,-247.72499999999997,12.38625,-260.11125,6,3680.9815950920247,-911871.1656441716,-957464.7239263804,-9.118711656441716,-9.574647239263804,2020
2020-03-26,18735.7,16637.8,2097.9000000000015,18781.85,25%,19306.324999999997,18257.375,high,18300,2020-03-26,0,BANKNIFTY20MAR18300PE,PE,2020-03-26 09:56:00,140.95,211.42499999999998,2020-03-26 15:20:00,0.25,140.5,0.05,EOD Closing,140.7,1.412,139.28799999999998,6,3278.688524590164,461311.47540983604,456681.9672131147,4.61311475409836,4.566819672131147,2020
2020-03-27,20406.05,18371.4,2034.6499999999978,20801.6,25%,21310.262499999997,20292.9375,high,20300,2020-04-01,5,BANKNIFTY2040120300PE,PE,2020-03-27 10:08:00,1022.15,1533.225,2020-03-27 10:56:00,1533.225,1778.9,920.3,SL Hit,-511.07499999999993,25.55375,-536.62875,6,2955.6650246305417,-1510566.502463054,-1586094.8275862066,-15.105665024630541,-15.860948275862064,2020
2020-03-27,20406.05,18371.4,2034.6499999999978,20801.6,25%,21310.262499999997,20292.9375,low,21300,2020-04-01,5,BANKNIFTY2040121300CE,CE,2020-03-27 10:55:00,770.55,1155.8249999999998,2020-04-01 15:20:00,535.0,824.1,430.0,EOD Closing,235.54999999999995,13.0555,222.49449999999996,6,2816.9014084507044,663521.1267605632,626745.0704225352,6.635211267605633,6.267450704225352,2020
