,Index,Strike,Option Type,Expiry,Signal Generated At,Trade Type,Entry Date,Entry Time,Entry Price,Initial SL,Target,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Qty,ROI%,Trade Year,Trade Month
115,bnf,27000,P,2018-02-08,2018-02-07 12:30:00,SELL,2018-02-07,12:45:00,1263.0,1959.45,10,2018-02-08 15:15:00,1075.0,188.0,23.38,164.62,29631.600000000002,Expiry Exit,180,2.9631600000000002,2018,2
116,bnf,25500,P,2018-02-15,2018-02-12 12:30:00,SELL,2018-02-12,12:45:00,166.7,428.0,10,2018-02-15 15:15:00,75.8,90.89999999999999,2.4250000000000003,88.475,17252.625,Expiry Exit,195,1.7252625000000001,2018,2
117,bnf,25500,C,2018-02-15,2018-02-12 13:00:00,SELL,2018-02-12,13:15:00,291.05,400.0,10,2018-02-15 14:15:00,10.0,281.05,3.0105000000000004,278.03950000000003,54217.70250000001,Target Hit,195,5.421770250000001,2018,2
118,bnf,25500,C,2018-02-22,2018-02-19 12:30:00,SELL,2018-02-19,12:45:00,27.0,235.0,10,2018-02-20 15:00:00,10.0,17.0,0.37,16.63,3242.85,Target Hit,195,0.324285,2018,2
119,bnf,25500,P,2018-02-22,2018-02-20 13:15:00,SELL,2018-02-20,13:30:00,426.0,665.0,10,2018-02-20 15:00:00,665.0,-239.0,10.91,-249.91,-48732.45,,195,-4.873245,2018,2
120,bnf,25000,P,2018-03-01,2018-02-26 12:45:00,SELL,2018-02-26,13:00:00,24.35,131.0,10,2018-03-01 13:15:00,10.0,14.350000000000001,0.3435,14.0065,2731.2675000000004,Target Hit,195,0.27312675000000003,2018,2
121,bnf,25000,C,2018-03-01,2018-02-27 13:15:00,SELL,2018-02-27,13:30:00,490.9,736.0,10,2018-03-01 15:00:00,10.0,480.9,5.0089999999999995,475.89099999999996,92798.745,Target Hit,195,9.2798745,2018,2
122,bnf,24800,P,2018-03-08,2018-03-06 13:00:00,SELL,2018-03-06,13:15:00,120.4,269.85,10,2018-03-06 14:45:00,269.85,-149.45000000000002,3.9025000000000003,-153.35250000000002,-29903.737500000003,,195,-2.9903737500000003,2018,3
123,bnf,24800,C,2018-03-08,2018-03-06 14:45:00,SELL,2018-03-06,15:00:00,71.0,320.2,10,2018-03-07 09:30:00,10.0,61.0,0.81,60.19,11737.05,Target Hit,195,1.173705,2018,3
124,bnf,24600,P,2018-03-15,2018-03-12 12:30:00,SELL,2018-03-12,12:45:00,275.15,438.95,10,2018-03-15 12:15:00,10.0,265.15,2.8514999999999997,262.2985,55082.685,Target Hit,210,5.5082685,2018,3
125,bnf,24600,C,2018-03-15,2018-03-14 10:45:00,SELL,2018-03-14,11:00:00,139.3,483.05,10,2018-03-15 15:15:00,175.0,-35.69999999999999,3.1430000000000002,-38.84299999999999,-8157.029999999998,Expiry Exit,210,-0.8157029999999997,2018,3
126,bnf,24800,C,2018-03-22,2018-03-19 12:30:00,SELL,2018-03-19,12:45:00,50.15,240.0,10,2018-03-20 14:45:00,10.0,40.15,0.6015,39.5485,7711.9574999999995,Target Hit,195,0.77119575,2018,3
127,bnf,24800,P,2018-03-22,2018-03-21 10:30:00,SELL,2018-03-21,10:45:00,362.85,668.85,10,2018-03-22 15:15:00,642.0,-279.15,10.0485,-289.19849999999997,-56393.7075,Expiry Exit,195,-5.639370749999999,2018,3
128,bnf,23800,P,2018-03-28,2018-03-26 12:30:00,SELL,2018-03-26,12:45:00,102.4,292.0,10,2018-03-27 09:15:00,10.0,92.4,1.124,91.27600000000001,19167.960000000003,Target Hit,210,1.9167960000000002,2018,3
129,bnf,23800,C,2018-03-28,2018-03-28 12:30:00,SELL,2018-03-28,12:45:00,487.95,668.9,10,2018-03-28 15:15:00,450.0,37.94999999999999,9.3795,28.57049999999999,5999.804999999998,Expiry Exit,210,0.5999804999999998,2018,3
130,bnf,24200,P,2018-04-05,2018-04-03 12:45:00,SELL,2018-04-03,13:00:00,79.05,231.0,10,2018-04-05 09:15:00,10.0,69.05,0.8905,68.1595,14313.494999999999,Target Hit,210,1.4313494999999998,2018,4
131,bnf,24200,C,2018-04-05,2018-04-04 13:30:00,SELL,2018-04-04,13:45:00,113.1,447.45,10,2018-04-05 14:45:00,447.45,-334.35,5.605499999999999,-339.95550000000003,-71390.655,,210,-7.1390655,2018,4
132,bnf,24800,P,2018-04-12,2018-04-09 12:45:00,SELL,2018-04-09,13:00:00,96.85,279.9,10,2018-04-12 09:15:00,10.0,86.85,1.0685,85.7815,16727.392499999998,Target Hit,195,1.6727392499999998,2018,4
133,bnf,24800,C,2018-04-12,2018-04-11 10:45:00,SELL,2018-04-11,11:00:00,225.0,441.4,10,2018-04-12 15:15:00,370.0,-145.0,5.95,-150.95,-29435.249999999996,Expiry Exit,195,-2.9435249999999997,2018,4
134,bnf,25200,C,2018-04-19,2018-04-16 12:30:00,SELL,2018-04-16,12:45:00,167.5,290.85,10,2018-04-19 13:30:00,10.0,157.5,1.7750000000000001,155.725,30366.375,Target Hit,195,3.0366375000000003,2018,4
135,bnf,25200,P,2018-04-19,2018-04-16 14:15:00,SELL,2018-04-16,14:30:00,115.6,268.45,10,2018-04-19 15:15:00,57.0,58.599999999999994,1.726,56.873999999999995,11090.429999999998,Expiry Exit,195,1.1090429999999998,2018,4
136,bnf,25100,P,2018-04-26,2018-04-23 13:00:00,SELL,2018-04-23,13:15:00,214.0,339.0,10,2018-04-25 14:15:00,339.0,-125.0,5.53,-130.53,-25453.35,,195,-2.545335,2018,4
137,bnf,25100,C,2018-04-26,2018-04-23 13:30:00,SELL,2018-04-23,13:45:00,106.0,161.85,10,2018-04-25 14:15:00,10.0,96.0,1.16,94.84,18493.8,Target Hit,195,1.8493799999999998,2018,4
138,bnf,25000,P,2018-05-03,2018-04-30 12:30:00,SELL,2018-04-30,12:45:00,11.2,60.0,10,2018-04-30 15:00:00,10.0,1.1999999999999993,0.212,0.9879999999999993,192.65999999999985,Target Hit,195,0.019265999999999985,2018,4
139,bnf,25000,C,2018-05-03,2018-05-03 10:00:00,SELL,2018-05-03,10:15:00,523.4,693.45,10,2018-05-03 15:15:00,605.0,-81.60000000000002,11.284,-92.88400000000003,-18112.380000000005,Expiry Exit,195,-1.8112380000000003,2018,5
140,bnf,25600,P,2018-05-10,2018-05-07 12:30:00,SELL,2018-05-07,12:45:00,63.05,174.65,10,2018-05-09 10:30:00,10.0,53.05,0.7305,52.3195,10202.3025,Target Hit,195,1.02023025,2018,5
141,bnf,26200,P,2018-05-17,2018-05-14 13:15:00,SELL,2018-05-14,13:30:00,149.0,268.2,10,2018-05-17 15:15:00,113.0,36.0,2.62,33.38,6509.1,Expiry Exit,195,0.65091,2018,5
142,bnf,26200,C,2018-05-17,2018-05-16 10:15:00,SELL,2018-05-16,10:30:00,116.25,718.55,10,2018-05-17 13:30:00,10.0,106.25,1.2625,104.9875,20472.5625,Target Hit,195,2.0472562499999998,2018,5
143,bnf,26000,C,2018-05-24,2018-05-21 12:30:00,SELL,2018-05-21,12:45:00,67.75,188.1,10,2018-05-23 14:30:00,10.0,57.75,0.7775,56.9725,11109.637499999999,Target Hit,195,1.1109637499999998,2018,5
144,bnf,26000,P,2018-05-24,2018-05-22 10:15:00,SELL,2018-05-22,10:30:00,172.3,325.0,10,2018-05-23 15:00:00,325.0,-152.7,4.973,-157.673,-30746.235,,195,-3.0746235,2018,5
145,bnf,26000,P,2018-05-24,2018-05-24 13:00:00,SELL,2018-05-24,13:15:00,190.55,397.25,10,2018-05-24 15:00:00,10.0,180.55,2.0055,178.5445,34816.1775,Target Hit,195,3.48161775,2018,5
146,bnf,26100,P,2018-05-31,2018-05-28 12:45:00,SELL,2018-05-28,13:00:00,24.4,177.15,10,2018-05-30 09:15:00,177.15,-152.75,2.0155000000000003,-154.7655,-30179.2725,,195,-3.01792725,2018,5
147,bnf,26100,C,2018-05-31,2018-05-29 12:45:00,SELL,2018-05-29,13:00:00,290.5,544.0,10,2018-05-31 14:45:00,544.0,-253.5,8.345,-261.845,-51059.77500000001,,195,-5.105977500000001,2018,5
148,bnf,26100,P,2018-05-31,2018-05-31 10:00:00,SELL,2018-05-31,10:15:00,10.6,214.95,10,2018-05-31 10:15:00,10.0,0.5999999999999996,0.20600000000000002,0.39399999999999963,76.82999999999993,Target Hit,195,0.007682999999999993,2018,5
149,bnf,26900,C,2018-06-07,2018-06-04 12:30:00,SELL,2018-06-04,12:45:00,88.0,234.0,10,2018-06-06 14:15:00,10.0,78.0,0.98,77.02,13863.599999999999,Target Hit,180,1.3863599999999998,2018,6
150,bnf,26900,P,2018-06-07,2018-06-06 11:15:00,SELL,2018-06-06,11:30:00,616.0,827.75,10,2018-06-07 15:15:00,363.1,252.89999999999998,9.791,243.10899999999998,43759.619999999995,Expiry Exit,180,4.3759619999999995,2018,6
151,bnf,26500,P,2018-06-14,2018-06-11 12:30:00,SELL,2018-06-11,12:45:00,120.65,318.45,10,2018-06-14 14:30:00,10.0,110.65,1.3065,109.3435,21321.982500000002,Target Hit,195,2.13219825,2018,6
152,bnf,26500,C,2018-06-14,2018-06-12 13:15:00,SELL,2018-06-12,13:30:00,158.8,259.0,10,2018-06-13 09:30:00,259.0,-100.19999999999999,4.178,-104.37799999999999,-20353.709999999995,,195,-2.0353709999999996,2018,6
153,bnf,26500,C,2018-06-14,2018-06-14 10:45:00,SELL,2018-06-14,11:00:00,80.6,265.45,10,2018-06-14 15:15:00,60.0,20.599999999999994,1.406,19.193999999999996,3742.829999999999,Expiry Exit,195,0.3742829999999999,2018,6
154,bnf,26500,C,2018-06-21,2018-06-18 12:30:00,SELL,2018-06-18,12:45:00,102.9,210.65,10,2018-06-21 14:45:00,10.0,92.9,1.129,91.771,17895.345,Target Hit,195,1.7895345,2018,6
155,bnf,26500,P,2018-06-21,2018-06-20 10:00:00,SELL,2018-06-20,10:15:00,177.75,329.0,10,2018-06-21 13:45:00,10.0,167.75,1.8775,165.8725,32345.1375,Target Hit,195,3.23451375,2018,6
156,bnf,26500,P,2018-06-28,2018-06-25 13:00:00,SELL,2018-06-25,13:15:00,84.55,227.55,10,2018-06-28 14:00:00,227.55,-143.0,3.1210000000000004,-146.121,-28493.595,,195,-2.8493595,2018,6
157,bnf,26500,C,2018-06-28,2018-06-26 10:00:00,SELL,2018-06-26,10:15:00,146.2,379.6,10,2018-06-28 13:45:00,10.0,136.2,1.5619999999999998,134.63799999999998,26254.409999999996,Target Hit,195,2.6254409999999995,2018,6
158,bnf,26300,C,2018-07-05,2018-07-02 13:00:00,SELL,2018-07-02,13:15:00,86.65,269.75,10,2018-07-05 13:00:00,269.75,-183.1,3.564,-186.664,-36399.479999999996,,195,-3.639948,2018,7
159,bnf,26300,P,2018-07-05,2018-07-03 12:00:00,SELL,2018-07-03,12:15:00,123.0,289.75,10,2018-07-05 09:15:00,10.0,113.0,1.33,111.67,21775.65,Target Hit,195,2.177565,2018,7
160,bnf,26400,P,2018-07-12,2018-07-09 12:45:00,SELL,2018-07-09,13:00:00,32.8,122.55,10,2018-07-10 13:45:00,10.0,22.799999999999997,0.428,22.371999999999996,4362.539999999999,Target Hit,195,0.4362539999999999,2018,7
161,bnf,26400,C,2018-07-12,2018-07-11 13:00:00,SELL,2018-07-11,13:15:00,359.3,519.85,10,2018-07-12 09:15:00,519.85,-160.55,8.791500000000001,-169.34150000000002,-33021.592500000006,,195,-3.3021592500000008,2018,7
162,bnf,27000,C,2018-07-19,2018-07-16 12:45:00,SELL,2018-07-16,13:00:00,61.95,183.8,10,2018-07-18 09:15:00,183.8,-121.85000000000001,2.4575,-124.3075,-22375.350000000002,,180,-2.2375350000000003,2018,7
163,bnf,27000,P,2018-07-19,2018-07-17 12:45:00,SELL,2018-07-17,13:00:00,191.25,318.8,10,2018-07-19 15:15:00,190.0,1.25,3.8125,-2.5625,-461.25,Expiry Exit,180,-0.046125,2018,7
164,bnf,27000,C,2018-07-19,2018-07-19 11:00:00,SELL,2018-07-19,11:15:00,42.8,241.35,10,2018-07-19 13:15:00,10.0,32.8,0.528,32.272,5808.96,Target Hit,180,0.580896,2018,7
165,bnf,26800,P,2018-07-26,2018-07-23 12:45:00,SELL,2018-07-23,13:00:00,107.6,225.0,10,2018-07-26 09:15:00,10.0,97.6,1.176,96.42399999999999,17356.32,Target Hit,180,1.7356319999999998,2018,7
166,bnf,26800,C,2018-07-26,2018-07-25 11:00:00,SELL,2018-07-25,11:15:00,253.05,390.0,10,2018-07-26 10:00:00,390.0,-136.95,6.430499999999999,-143.38049999999998,-25808.489999999998,,180,-2.5808489999999997,2018,7
167,bnf,27500,P,2018-08-02,2018-07-30 12:30:00,SELL,2018-07-30,12:45:00,70.85,179.3,10,2018-08-02 15:15:00,140.0,-69.15,2.1085,-71.25850000000001,-12826.530000000002,Expiry Exit,180,-1.2826530000000003,2018,7
168,bnf,27500,C,2018-08-02,2018-08-01 10:15:00,SELL,2018-08-01,10:30:00,293.0,372.0,10,2018-08-02 13:00:00,10.0,283.0,3.0300000000000002,279.97,50394.600000000006,Target Hit,180,5.03946,2018,8
169,bnf,27500,P,2018-08-09,2018-08-06 13:00:00,SELL,2018-08-06,13:15:00,26.0,113.5,10,2018-08-08 10:00:00,10.0,16.0,0.36,15.64,2815.2000000000003,Target Hit,180,0.28152000000000005,2018,8
170,bnf,27500,C,2018-08-09,2018-08-07 12:30:00,SELL,2018-08-07,12:45:00,414.2,501.95,10,2018-08-08 10:30:00,501.95,-87.75,9.1615,-96.9115,-17444.07,,180,-1.7444069999999998,2018,8
171,bnf,28300,C,2018-08-16,2018-08-13 12:45:00,SELL,2018-08-13,13:00:00,22.2,181.85,10,2018-08-16 09:15:00,10.0,12.2,0.322,11.878,2138.04,Target Hit,180,0.213804,2018,8
172,bnf,28300,P,2018-08-16,2018-08-14 12:45:00,SELL,2018-08-14,13:00:00,269.0,488.45,10,2018-08-16 15:15:00,438.6,-169.60000000000002,7.0760000000000005,-176.67600000000002,-31801.680000000004,Expiry Exit,180,-3.1801680000000005,2018,8
173,bnf,28000,P,2018-08-23,2018-08-20 13:15:00,SELL,2018-08-20,13:30:00,31.2,122.7,10,2018-08-23 09:15:00,10.0,21.2,0.41200000000000003,20.788,3741.84,Target Hit,180,0.374184,2018,8
174,bnf,28000,C,2018-08-23,2018-08-21 13:30:00,SELL,2018-08-21,13:45:00,259.35,386.9,10,2018-08-23 15:00:00,10.0,249.35000000000002,2.6935000000000002,246.65650000000002,44398.170000000006,Target Hit,180,4.439817000000001,2018,8
175,bnf,28000,P,2018-08-30,2018-08-27 13:00:00,SELL,2018-08-27,13:15:00,41.25,241.9,10,2018-08-30 09:15:00,10.0,31.25,0.5125,30.7375,5532.75,Target Hit,180,0.5532750000000001,2018,8
176,bnf,28000,C,2018-08-30,2018-08-28 12:45:00,SELL,2018-08-28,13:00:00,246.0,416.7,10,2018-08-30 15:15:00,79.0,167.0,3.25,163.75,29475.0,Expiry Exit,180,2.9475000000000002,2018,8
177,bnf,28000,C,2018-09-06,2018-09-03 12:30:00,SELL,2018-09-03,12:45:00,207.25,311.95,10,2018-09-04 15:15:00,10.0,197.25,2.1725,195.0775,35113.95,Target Hit,180,3.511395,2018,9
178,bnf,28000,P,2018-09-06,2018-09-03 13:15:00,SELL,2018-09-03,13:30:00,93.35,140.9,10,2018-09-03 15:00:00,140.9,-47.55000000000001,2.3425000000000002,-49.89250000000001,-8980.650000000001,,180,-0.8980650000000001,2018,9
179,bnf,27400,C,2018-09-12,2018-09-10 14:00:00,SELL,2018-09-10,14:15:00,77.15,250.65,10,2018-09-11 14:30:00,10.0,67.15,0.8715,66.27850000000001,11930.130000000001,Target Hit,180,1.193013,2018,9
180,bnf,27400,P,2018-09-12,2018-09-11 13:15:00,SELL,2018-09-11,13:30:00,151.95,260.65,10,2018-09-11 13:45:00,260.65,-108.69999999999999,4.1259999999999994,-112.826,-20308.68,,180,-2.030868,2018,9
181,bnf,27100,C,2018-09-19,2018-09-17 13:00:00,SELL,2018-09-17,13:15:00,51.0,227.4,10,2018-09-18 13:45:00,10.0,41.0,0.61,40.39,7270.2,Target Hit,180,0.72702,2018,9
182,bnf,26300,C,2018-09-27,2018-09-24 12:45:00,SELL,2018-09-24,13:00:00,14.65,335.75,10,2018-09-24 13:30:00,10.0,4.65,0.2465,4.4035,858.6825,Target Hit,195,0.08586825,2018,9
183,bnf,26300,P,2018-09-27,2018-09-26 09:45:00,SELL,2018-09-26,10:00:00,874.65,1587.65,10,2018-09-27 15:15:00,1228.9,-354.2500000000001,21.035500000000003,-375.2855000000001,-73180.67250000003,Expiry Exit,195,-7.318067250000003,2018,9
184,bnf,25100,C,2018-10-04,2018-10-01 13:15:00,SELL,2018-10-01,13:30:00,183.05,473.65,10,2018-10-04 09:15:00,10.0,173.05,1.9305,171.11950000000002,33368.302500000005,Target Hit,195,3.33683025,2018,10
185,bnf,25100,P,2018-10-04,2018-10-03 09:45:00,SELL,2018-10-03,10:00:00,115.4,449.9,10,2018-10-04 13:15:00,449.9,-334.5,5.653,-340.153,-66329.835,,195,-6.6329835,2018,10
186,bnf,24700,C,2018-10-11,2018-10-08 12:45:00,SELL,2018-10-08,13:00:00,190.5,536.8,10,2018-10-10 14:00:00,536.8,-346.29999999999995,7.273,-353.573,-68946.735,,195,-6.8946735,2018,10
187,bnf,24700,P,2018-10-11,2018-10-09 12:00:00,SELL,2018-10-09,12:15:00,280.05,559.1,10,2018-10-10 15:15:00,10.0,270.05,2.9005,267.1495,52094.1525,Target Hit,195,5.20941525,2018,10
188,bnf,24700,C,2018-10-11,2018-10-11 10:30:00,SELL,2018-10-11,10:45:00,80.6,603.95,10,2018-10-11 15:15:00,75.0,5.599999999999994,1.556,4.043999999999994,788.5799999999989,Expiry Exit,195,0.07885799999999989,2018,10
189,bnf,25000,C,2018-10-17,2018-10-15 12:30:00,SELL,2018-10-15,12:45:00,383.6,607.0,10,2018-10-16 09:30:00,607.0,-223.39999999999998,9.906,-233.30599999999998,-45494.67,,195,-4.549467,2018,10
190,bnf,25000,P,2018-10-17,2018-10-15 12:45:00,SELL,2018-10-15,13:00:00,132.45,197.65,10,2018-10-17 09:15:00,10.0,122.44999999999999,1.4244999999999999,121.0255,23599.9725,Target Hit,195,2.35999725,2018,10
191,bnf,25000,C,2018-10-17,2018-10-17 13:00:00,SELL,2018-10-17,13:15:00,466.05,850.0,10,2018-10-17 15:15:00,180.0,286.05,6.4605,279.5895,54519.9525,Expiry Exit,195,5.4519952499999995,2018,10
192,bnf,25000,P,2018-10-25,2018-10-22 12:45:00,SELL,2018-10-22,13:00:00,114.0,340.0,10,2018-10-25 15:15:00,184.0,-70.0,2.98,-72.98,-14231.1,Expiry Exit,195,-1.42311,2018,10
193,bnf,25000,C,2018-10-25,2018-10-22 14:45:00,SELL,2018-10-22,15:00:00,281.1,525.0,10,2018-10-25 14:00:00,10.0,271.1,2.9110000000000005,268.189,52296.855,Target Hit,195,5.2296855,2018,10
194,bnf,24800,P,2018-11-01,2018-10-29 12:30:00,SELL,2018-10-29,12:45:00,293.4,557.75,10,2018-11-01 09:15:00,10.0,283.4,3.034,280.366,54671.369999999995,Target Hit,195,5.467136999999999,2018,10
195,bnf,24800,C,2018-11-01,2018-10-31 10:00:00,SELL,2018-10-31,10:15:00,114.4,419.0,10,2018-11-01 10:30:00,419.0,-304.6,5.334,-309.934,-60437.130000000005,,195,-6.043713,2018,10
196,bnf,25700,C,2018-11-15,2018-11-12 12:45:00,SELL,2018-11-12,13:00:00,196.9,309.0,10,2018-11-14 09:15:00,309.0,-112.1,5.059,-117.15899999999999,-22846.004999999997,,195,-2.2846005,2018,11
197,bnf,25700,P,2018-11-15,2018-11-13 14:45:00,SELL,2018-11-13,15:00:00,131.1,377.9,10,2018-11-15 09:15:00,10.0,121.1,1.411,119.689,23339.355,Target Hit,195,2.3339355,2018,11
198,bnf,26200,P,2018-11-22,2018-11-19 14:00:00,SELL,2018-11-19,14:15:00,158.0,261.0,10,2018-11-22 15:15:00,199.85,-41.849999999999994,3.5785000000000005,-45.42849999999999,-8858.557499999999,Expiry Exit,195,-0.8858557499999999,2018,11
199,bnf,26200,C,2018-11-22,2018-11-20 10:00:00,SELL,2018-11-20,10:15:00,170.45,311.6,10,2018-11-22 14:15:00,10.0,160.45,1.8045,158.6455,30935.8725,Target Hit,195,3.09358725,2018,11
200,bnf,26100,P,2018-11-29,2018-11-27 12:45:00,SELL,2018-11-27,13:00:00,64.65,221.05,10,2018-11-29 09:15:00,10.0,54.650000000000006,0.7465,53.90350000000001,10511.1825,Target Hit,195,1.05111825,2018,11
201,bnf,27000,C,2018-12-06,2018-12-03 12:30:00,SELL,2018-12-03,12:45:00,146.65,202.0,10,2018-12-05 14:45:00,10.0,136.65,1.5665,135.08350000000002,24315.030000000002,Target Hit,180,2.431503,2018,12
202,bnf,27000,P,2018-12-06,2018-12-03 14:00:00,SELL,2018-12-03,14:15:00,245.05,344.95,10,2018-12-04 10:30:00,344.95,-99.89999999999998,5.9,-105.79999999999998,-19043.999999999996,,180,-1.9043999999999994,2018,12
203,bnf,26300,C,2018-12-13,2018-12-10 12:30:00,SELL,2018-12-10,12:45:00,279.4,541.4,10,2018-12-13 09:15:00,541.4,-262.0,8.208,-270.208,-52690.560000000005,,195,-5.269056000000001,2018,12
204,bnf,26300,P,2018-12-13,2018-12-11 15:00:00,SELL,2018-12-11,15:15:00,267.65,748.95,10,2018-12-13 09:15:00,10.0,257.65,2.7765,254.87349999999998,49700.3325,Target Hit,195,4.97003325,2018,12
205,bnf,26800,P,2018-12-20,2018-12-17 12:30:00,SELL,2018-12-17,12:45:00,79.2,240.0,10,2018-12-19 09:15:00,10.0,69.2,0.892,68.308,12295.44,Target Hit,180,1.2295440000000002,2018,12
206,bnf,26800,C,2018-12-20,2018-12-18 12:00:00,SELL,2018-12-18,12:15:00,200.9,326.8,10,2018-12-18 14:15:00,326.8,-125.9,5.277,-131.177,-23611.859999999997,,180,-2.361186,2018,12
207,bnf,26800,C,2018-12-20,2018-12-20 11:30:00,SELL,2018-12-20,11:45:00,326.1,599.2,10,2018-12-20 15:15:00,445.0,-118.89999999999998,7.711,-126.61099999999998,-22789.979999999996,Expiry Exit,180,-2.2789979999999996,2018,12
208,bnf,27300,C,2018-12-27,2018-12-24 12:45:00,SELL,2018-12-24,13:00:00,34.75,181.85,10,2018-12-26 09:15:00,10.0,24.75,0.4475,24.3025,4374.45,Target Hit,180,0.43744500000000003,2018,12
209,bnf,27300,P,2018-12-27,2018-12-26 15:00:00,SELL,2018-12-26,15:15:00,277.2,861.65,10,2018-12-27 15:15:00,389.1,-111.90000000000003,6.662999999999999,-118.56300000000003,-21341.340000000004,Expiry Exit,180,-2.1341340000000004,2018,12
210,bnf,27000,P,2019-01-03,2018-12-31 12:30:00,SELL,2018-12-31,12:45:00,83.4,138.7,10,2019-01-03 15:00:00,10.0,73.4,0.934,72.46600000000001,13043.880000000001,Target Hit,180,1.304388,2018,12
211,bnf,27000,C,2019-01-03,2018-12-31 12:45:00,SELL,2018-12-31,13:00:00,280.45,382.75,10,2019-01-01 14:45:00,382.75,-102.30000000000001,6.632000000000001,-108.93200000000002,-19607.760000000002,,180,-1.960776,2018,12
212,bnf,27000,C,2019-01-03,2019-01-03 10:15:00,SELL,2019-01-03,10:30:00,165.0,439.2,10,2019-01-03 14:45:00,10.0,155.0,1.75,153.25,27585.0,Target Hit,180,2.7584999999999997,2019,1
213,bnf,27000,P,2019-01-10,2019-01-07 13:00:00,SELL,2019-01-07,13:15:00,45.6,225.5,10,2019-01-09 09:15:00,10.0,35.6,0.556,35.044000000000004,6307.920000000001,Target Hit,180,0.630792,2019,1
214,bnf,27000,C,2019-01-10,2019-01-08 12:15:00,SELL,2019-01-08,12:30:00,338.5,500.1,10,2019-01-08 15:00:00,500.1,-161.60000000000002,8.386000000000001,-169.98600000000002,-30597.480000000003,,180,-3.0597480000000004,2019,1
215,bnf,27600,C,2019-01-17,2019-01-14 12:30:00,SELL,2019-01-14,12:45:00,62.55,196.45,10,2019-01-17 11:30:00,10.0,52.55,0.7255,51.8245,9328.41,Target Hit,180,0.932841,2019,1
216,bnf,27600,P,2019-01-17,2019-01-15 12:30:00,SELL,2019-01-15,12:45:00,242.15,398.75,10,2019-01-17 15:00:00,10.0,232.15,2.5215,229.6285,41333.13,Target Hit,180,4.133312999999999,2019,1
217,bnf,27600,P,2019-01-24,2019-01-21 12:45:00,SELL,2019-01-21,13:00:00,180.75,279.3,10,2019-01-23 15:00:00,279.3,-98.55000000000001,4.6005,-103.15050000000001,-18567.09,,180,-1.8567090000000002,2019,1
218,bnf,27600,C,2019-01-24,2019-01-22 09:45:00,SELL,2019-01-22,10:00:00,93.65,192.0,10,2019-01-24 09:15:00,10.0,83.65,1.0365,82.6135,14870.43,Target Hit,180,1.4870430000000001,2019,1
219,bnf,27300,C,2019-01-31,2019-01-28 12:45:00,SELL,2019-01-28,13:00:00,55.25,270.0,10,2019-01-30 09:30:00,10.0,45.25,0.6525,44.5975,8027.549999999999,Target Hit,180,0.802755,2019,1
220,bnf,27300,P,2019-01-31,2019-01-30 10:30:00,SELL,2019-01-30,10:45:00,545.0,770.0,10,2019-01-31 15:00:00,10.0,535.0,5.55,529.45,95301.00000000001,Target Hit,180,9.530100000000001,2019,1
221,bnf,27300,C,2019-02-07,2019-02-04 12:30:00,SELL,2019-02-04,12:45:00,62.15,370.0,10,2019-02-07 15:15:00,87.0,-24.85,1.4915,-26.3415,-4741.47,Expiry Exit,180,-0.47414700000000004,2019,2
222,bnf,27300,P,2019-02-07,2019-02-05 11:15:00,SELL,2019-02-05,11:30:00,189.6,504.2,10,2019-02-07 11:45:00,10.0,179.6,1.996,177.60399999999998,31968.719999999998,Target Hit,180,3.196872,2019,2
223,bnf,27300,P,2019-02-14,2019-02-11 12:45:00,SELL,2019-02-11,13:00:00,182.15,230.0,10,2019-02-12 14:30:00,230.0,-47.849999999999994,4.1215,-51.97149999999999,-9354.869999999999,,180,-0.935487,2019,2
224,bnf,27300,C,2019-02-14,2019-02-11 13:00:00,SELL,2019-02-11,13:15:00,123.6,280.1,10,2019-02-13 15:00:00,10.0,113.6,1.336,112.264,20207.52,Target Hit,180,2.020752,2019,2
225,bnf,27000,C,2019-02-21,2019-02-18 12:45:00,SELL,2019-02-18,13:00:00,107.6,164.9,10,2019-02-21 15:15:00,50.0,57.599999999999994,1.576,56.023999999999994,10084.32,Expiry Exit,180,1.008432,2019,2
226,bnf,27000,P,2019-02-21,2019-02-18 14:00:00,SELL,2019-02-18,14:15:00,291.85,429.4,10,2019-02-21 14:15:00,10.0,281.85,3.0185000000000004,278.8315,50189.67,Target Hit,180,5.018967,2019,2
227,bnf,27000,P,2019-02-28,2019-02-25 12:30:00,SELL,2019-02-25,12:45:00,125.0,220.0,10,2019-02-26 09:15:00,220.0,-95.0,3.45,-98.45,-17721.0,,180,-1.7721,2019,2
228,bnf,27000,C,2019-02-28,2019-02-26 11:00:00,SELL,2019-02-26,11:15:00,112.05,261.8,10,2019-02-28 12:30:00,10.0,102.05,1.2205,100.8295,18149.309999999998,Target Hit,180,1.8149309999999998,2019,2
229,bnf,27000,P,2019-02-28,2019-02-27 10:15:00,SELL,2019-02-27,10:30:00,58.75,339.0,10,2019-02-27 12:00:00,339.0,-280.25,3.9775,-284.2275,-51160.950000000004,,180,-5.1160950000000005,2019,2
230,bnf,26900,P,2019-03-07,2019-03-05 12:30:00,SELL,2019-03-05,12:45:00,45.55,150.6,10,2019-03-06 09:15:00,10.0,35.55,0.5555,34.994499999999995,6299.009999999999,Target Hit,180,0.6299009999999999,2019,3
